"dates","BDX.Open","BDX.High","BDX.Low","BDX.Close","BDX.Volume","BDX.Adjusted"
"2016-03-04",149.850006,149.850006,148.309998,149.149994,1081200,139.075348
"2016-03-07",148.880005,149.380005,147.899994,148.679993,967200,138.63707
"2016-03-08",147.580002,148.130005,146.550003,147.190002,869900,137.859695
"2016-03-09",147.690002,147.910004,145.779999,147.110001,1203700,137.784729
"2016-03-10",147.690002,148.960007,147.240005,148.509995,1219300,139.095978
"2016-03-11",149.130005,150.130005,148.229996,149.779999,1320200,140.285507
"2016-03-14",149.100006,151.229996,149.100006,150.759995,735200,141.203369
"2016-03-15",149.699997,150.539993,149,149.289993,977300,139.826569
"2016-03-16",149.360001,150.080002,148.199997,149.779999,905400,140.285507
"2016-03-17",149.520004,149.699997,146.119995,147.710007,1137800,138.346756
"2016-03-18",148.539993,150.449997,146.570007,150.240005,2110500,140.716354
"2016-03-21",150.179993,150.460007,149.029999,149.169998,883500,139.714157
"2016-03-22",148.919998,150.130005,148.339996,149.550003,1002200,140.070068
"2016-03-23",149.649994,150.149994,149.059998,149.240005,541600,139.779755
"2016-03-24",148.490005,149.279999,147.740005,149.130005,642900,139.676712
"2016-03-28",149.559998,149.559998,148.259995,149.029999,702800,139.583054
"2016-03-29",149.210007,151.720001,148.589996,151.520004,708200,141.915222
"2016-03-30",152.470001,152.820007,151.380005,152.539993,713700,142.870544
"2016-03-31",152.199997,152.759995,151.369995,151.820007,895000,142.196198
"2016-04-01",151.240005,153.75,150.710007,153.490005,882200,143.760376
"2016-04-04",153.990005,155.979996,153.550003,154.919998,888300,145.099655
"2016-04-05",154.029999,155.960007,152.559998,152.860001,1087600,143.170288
"2016-04-06",152.860001,155.470001,152.539993,155.419998,818300,145.567963
"2016-04-07",154.839996,155.570007,153.710007,155.029999,936600,145.202713
"2016-04-08",156,156.360001,154.039993,154.639999,838000,144.837463
"2016-04-11",154.630005,155.600006,153.550003,153.910004,1080300,144.153748
"2016-04-12",154.399994,157.929993,154.270004,157.669998,1120400,147.675369
"2016-04-13",158.619995,159.220001,157.509995,158.979996,767900,148.902359
"2016-04-14",158.919998,159.369995,157.779999,158.190002,723800,148.162415
"2016-04-15",158.210007,159.25,157.100006,159.149994,716800,149.061523
"2016-04-18",158.660004,159.490005,158.169998,159.479996,791000,149.370621
"2016-04-19",159.5,159.5,157.619995,157.990005,718500,147.975082
"2016-04-20",158.350006,159.860001,158.039993,158.720001,886700,148.658813
"2016-04-21",158.699997,159.960007,157.880005,158.729996,871500,148.668198
"2016-04-22",159.050003,159.990005,158.190002,159.880005,444100,149.745255
"2016-04-25",159.559998,160.259995,159.100006,160.259995,540600,150.101181
"2016-04-26",160.5,160.889999,159.429993,159.550003,756700,149.436249
"2016-04-27",159.720001,161.850006,159.429993,161.449997,660900,151.215759
"2016-04-28",160.600006,162.979996,159.919998,161.929993,1276000,151.665329
"2016-04-29",161.009995,161.320007,159.809998,161.259995,1344000,151.037781
"2016-05-02",160.669998,162.240005,157.600006,160.899994,1277400,150.700638
"2016-05-03",160.869995,161.369995,159.449997,160.429993,1320500,150.260391
"2016-05-04",159.940002,162.25,159.259995,161.600006,1603100,151.356232
"2016-05-05",163.070007,165.960007,160.929993,165.210007,1823400,154.737427
"2016-05-06",163,165,162.470001,164.839996,1545900,154.390869
"2016-05-09",165.169998,167,164.720001,165.979996,1438500,155.458649
"2016-05-10",165.850006,168.320007,165.070007,167.639999,1228900,157.013367
"2016-05-11",167.779999,169.080002,167.029999,167.050003,812300,156.4608
"2016-05-12",167.639999,167.910004,166.179993,167.149994,808800,156.554459
"2016-05-13",167.100006,167.580002,165.820007,166.289993,790200,155.748932
"2016-05-16",166.289993,168.860001,166.179993,168.570007,1000800,157.884445
"2016-05-17",167.740005,168.550003,164.729996,165.429993,1181200,154.943481
"2016-05-18",165.369995,166.300003,163.839996,165.449997,972200,154.962204
"2016-05-19",164.580002,165.369995,162.25,163.940002,1127600,153.547943
"2016-05-20",164.919998,165.610001,163.889999,165,1110300,154.540756
"2016-05-23",165.039993,165.539993,164.119995,164.149994,902500,153.744583
"2016-05-24",165,166.429993,164.149994,166.070007,873600,155.542892
"2016-05-25",166.5,167.300003,166.020004,167,779000,156.413971
"2016-05-26",166.850006,167.479996,166.720001,167.190002,635700,156.591888
"2016-05-27",167.070007,167.380005,166.399994,166.990005,648600,156.404617
"2016-05-31",167,167,165.300003,166.449997,1166600,155.898804
"2016-06-01",166.449997,167.5,165.759995,167.039993,657600,156.451416
"2016-06-02",166.899994,168.789993,166.679993,168.75,876500,158.053055
"2016-06-03",168.770004,169.669998,167.690002,169.229996,845100,158.502563
"2016-06-06",168.929993,170.380005,168.630005,169.979996,726600,159.205063
"2016-06-07",169.490005,169.779999,168.440002,168.619995,709300,158.546906
"2016-06-08",168.520004,170.240005,168.199997,170.139999,583700,159.976074
"2016-06-09",170.25,171.639999,169.699997,170.229996,760100,160.060699
"2016-06-10",169.369995,169.919998,168.070007,169.289993,803600,159.176834
"2016-06-13",169.320007,170.470001,168.259995,168.350006,711300,158.292984
"2016-06-14",167.630005,169.259995,167.220001,169.009995,680000,158.913605
"2016-06-15",169.300003,169.399994,166.509995,166.759995,1093200,156.797974
"2016-06-16",166.339996,167.660004,165.110001,167.300003,652100,157.305756
"2016-06-17",167.369995,167.369995,164.630005,165.789993,909700,155.885925
"2016-06-20",167.520004,169.119995,167.300003,168.029999,793500,157.992096
"2016-06-21",168.550003,170.679993,168.550003,170.020004,1368100,159.86322
"2016-06-22",170.149994,170.770004,169.630005,169.970001,704100,159.816208
"2016-06-23",171,172.199997,170.25,172.190002,769500,161.90361
"2016-06-24",168.899994,169.729996,166.25,166.710007,1464100,156.750992
"2016-06-27",166.610001,166.610001,162.389999,163.009995,1387100,153.272003
"2016-06-28",163.979996,164.679993,162.880005,164.080002,1400400,154.278091
"2016-06-29",165.440002,168.339996,164.729996,168.169998,775600,158.123734
"2016-06-30",168.429993,169.619995,168.059998,169.589996,836300,159.458908
"2016-07-01",169.589996,170.279999,169.210007,169.639999,779100,159.505936
"2016-07-05",169.289993,171.570007,169.25,171.210007,808500,160.982162
"2016-07-06",170.210007,172.380005,169.720001,172.070007,1146300,161.790787
"2016-07-07",171.889999,173.240005,171.610001,173.169998,858900,162.825027
"2016-07-08",174.080002,176.240005,172.899994,175.639999,891800,165.147507
"2016-07-11",175.970001,177.009995,175.830002,176.350006,717600,165.815094
"2016-07-12",176.460007,176.910004,175.610001,175.699997,843600,165.203903
"2016-07-13",176.610001,176.929993,174.910004,175.940002,657400,165.429596
"2016-07-14",177.100006,177.410004,175.779999,176.529999,668400,165.98439
"2016-07-15",177.389999,177.5,174.770004,175.080002,943900,164.620987
"2016-07-18",175.5,176.009995,173.509995,174.399994,876600,163.981583
"2016-07-19",174.339996,175.559998,173.839996,174.520004,601300,164.094421
"2016-07-20",175.190002,176.330002,174.539993,175.779999,508300,165.279129
"2016-07-21",175.410004,175.809998,174.070007,174.860001,438600,164.414047
"2016-07-22",174.649994,174.729996,172.020004,173.669998,638300,163.295197
"2016-07-25",173.669998,174,171.869995,172.779999,696600,162.458359
"2016-07-26",172.539993,175.119995,172.399994,175.029999,782400,164.573975
"2016-07-27",174.660004,175.020004,172.529999,174.529999,760900,164.103836
"2016-07-28",174.899994,176.169998,173.979996,175.960007,518200,165.44841
"2016-07-29",175.649994,176.979996,175.369995,176,775800,165.485992
"2016-08-01",174.990005,177.779999,174.300003,176.779999,783400,166.219391
"2016-08-02",176.380005,176.600006,174.880005,176.429993,728200,165.89032
"2016-08-03",176.639999,176.75,175.089996,175.779999,1273200,165.279129
"2016-08-04",168.75,171.630005,166.350006,171.529999,2999800,161.28302
"2016-08-05",171.600006,173.779999,171.600006,173.729996,1189400,163.351593
"2016-08-08",173.729996,173.850006,172.759995,173.520004,751000,163.15416
"2016-08-09",173.570007,175.089996,172.830002,174.149994,587500,163.746506
"2016-08-10",174.089996,174.990005,173.289993,174.970001,695600,164.517517
"2016-08-11",175,177.270004,174.089996,176.710007,936700,166.153564
"2016-08-12",176.220001,176.490005,173.660004,173.979996,598900,163.586655
"2016-08-15",174.320007,175.289993,173.910004,174.210007,526600,163.802963
"2016-08-16",173.380005,174.149994,172.729996,172.779999,844700,162.458359
"2016-08-17",172.539993,173.339996,172.029999,173.110001,525200,162.768661
"2016-08-18",172.660004,173.910004,172.029999,173.699997,689000,163.323395
"2016-08-19",173.199997,174,172.369995,173.850006,713600,163.464432
"2016-08-22",173.979996,174.779999,173.740005,174.460007,708800,164.03801
"2016-08-23",174.75,176,174.710007,174.910004,688300,164.461105
"2016-08-24",174.839996,175.259995,172.910004,173.25,501200,162.900269
"2016-08-25",173.039993,175.419998,173.039993,174.139999,805500,163.737091
"2016-08-26",174.199997,176.449997,174.130005,175.470001,977500,164.987656
"2016-08-29",175.389999,177.850006,175.25,177.25,970200,166.661301
"2016-08-30",176.759995,178.149994,176.509995,177.729996,747300,167.11261
"2016-08-31",177.800003,178.789993,176.580002,177.210007,864600,166.623734
"2016-09-01",177.710007,177.779999,175.710007,177.020004,609000,166.445068
"2016-09-02",177.5,177.949997,176.839996,177.320007,476800,166.727142
"2016-09-06",177.419998,177.960007,176.669998,177.880005,588000,167.253708
"2016-09-07",176.759995,177.759995,176.009995,177.759995,728400,167.763336
"2016-09-08",177.020004,177.839996,176.139999,176.649994,743500,166.715759
"2016-09-09",175.75,175.889999,170.990005,171,967000,161.383499
"2016-09-12",170.429993,173.449997,170.259995,173.289993,894700,163.544693
"2016-09-13",172.369995,172.779999,170.619995,171.100006,801000,161.47789
"2016-09-14",171.699997,172.929993,171.440002,172.800003,767200,163.08226
"2016-09-15",172.75,176.610001,172.399994,176.020004,822900,166.121231
"2016-09-16",176.059998,176.360001,174.089996,175.199997,998100,165.347275
"2016-09-19",175.809998,176.960007,175.229996,175.660004,528500,165.781418
"2016-09-20",177,177.080002,175.779999,175.889999,498400,165.998474
"2016-09-21",176.5,179.619995,176.5,179.380005,767600,169.292221
"2016-09-22",180,181.759995,179.139999,181.550003,682200,171.340179
"2016-09-23",179.199997,180.399994,177.479996,179.5,1175900,169.405457
"2016-09-26",178.210007,178.600006,176.259995,177.009995,690800,167.055496
"2016-09-27",177.330002,178.990005,176.649994,178.970001,675500,168.905273
"2016-09-28",180.570007,180.570007,178.240005,179.169998,592400,169.094025
"2016-09-29",179.080002,179.350006,175.759995,176.440002,599900,166.517563
"2016-09-30",177.020004,180.580002,177.020004,179.729996,1156100,169.622543
"2016-10-03",178.669998,179.330002,177.509995,178.410004,719900,168.37674
"2016-10-04",178,179.009995,175.039993,176.080002,747800,166.177795
"2016-10-05",176.080002,177.190002,175.800003,176.649994,701300,166.715759
"2016-10-06",176.539993,177.300003,175.509995,177.110001,600300,167.149872
"2016-10-07",177.389999,177.809998,176.199997,177.399994,617100,167.423569
"2016-10-10",178.350006,180.029999,178.270004,179.190002,431500,169.1129
"2016-10-11",178.699997,178.699997,173.270004,173.970001,985900,164.186447
"2016-10-12",175.149994,175.149994,173.279999,173.470001,973200,163.714569
"2016-10-13",172.729996,173.279999,171.059998,172.860001,1385900,163.138901
"2016-10-14",173.899994,174.050003,171.899994,171.929993,866500,162.2612
"2016-10-17",172.169998,172.399994,171.020004,171.539993,804000,161.893127
"2016-10-18",172.729996,173.259995,171.820007,172.789993,649100,163.072784
"2016-10-19",173.100006,173.589996,172.100006,172.220001,676900,162.534882
"2016-10-20",172.259995,173.759995,171.679993,173.029999,700900,163.299332
"2016-10-21",172.199997,172.610001,171.130005,172.320007,628000,162.629242
"2016-10-24",173.380005,173.850006,172.100006,172.160004,1016200,162.478241
"2016-10-25",172.490005,172.690002,170.690002,170.979996,1026200,161.364594
"2016-10-26",169.729996,169.860001,166.820007,167.550003,1448000,158.127518
"2016-10-27",168.309998,168.809998,167.080002,167.25,1210100,157.844406
"2016-10-28",167.410004,169.669998,166.75,167.789993,1021600,158.353989
"2016-10-31",167.259995,168.220001,166.580002,167.910004,1763600,158.467224
"2016-11-01",167.639999,168.220001,165.490005,166.369995,1467600,157.013885
"2016-11-02",166.669998,169.210007,165.729996,166.869995,2047000,157.485733
"2016-11-03",168.979996,174.990005,168.460007,173.179993,2108500,163.440857
"2016-11-04",173.229996,176.419998,172.820007,174.990005,1303600,165.149109
"2016-11-07",176.919998,178.529999,176.479996,177.889999,1402800,167.885986
"2016-11-08",177.399994,179.830002,176.320007,178.710007,876300,168.659897
"2016-11-09",177.970001,178.990005,172.039993,174.809998,1690500,164.979218
"2016-11-10",176.139999,178.259995,174.679993,175.610001,1654800,165.734238
"2016-11-11",175.100006,175.830002,169.949997,170.360001,1400500,160.77948
"2016-11-14",170.589996,170.589996,162.440002,162.800003,2611700,153.644638
"2016-11-15",162.839996,167.110001,162.509995,166.779999,1921100,157.400818
"2016-11-16",166.559998,169.389999,165.940002,169.259995,1258100,159.741302
"2016-11-17",169.649994,173.460007,168.899994,173.419998,1652100,163.667389
"2016-11-18",173.5,174.089996,171.210007,171.860001,1182400,162.195114
"2016-11-21",171.690002,172.940002,171.339996,172.070007,896800,162.393311
"2016-11-22",170.490005,171.160004,164.669998,167.669998,2290400,158.240768
"2016-11-23",165.570007,169.539993,165.570007,168.479996,1102200,159.005203
"2016-11-25",169.649994,171.410004,168.550003,170.690002,489600,161.090942
"2016-11-28",170.289993,171.520004,170.059998,170.309998,643300,160.732269
"2016-11-29",170.759995,173.539993,170.759995,172.729996,1328500,163.016205
"2016-11-30",172.179993,172.75,168.309998,169.100006,1352400,159.590363
"2016-12-01",168.710007,169.789993,164.369995,164.619995,1059300,155.362259
"2016-12-02",165.490005,167.320007,164.75,165.529999,909800,156.221115
"2016-12-05",166.470001,167.080002,163.929993,164.410004,1599600,155.164078
"2016-12-06",165.580002,165.580002,162.070007,164.75,1516200,155.485001
"2016-12-07",163.5,164.050003,161.289993,163.990005,1118500,155.456543
"2016-12-08",163.690002,165.449997,162.589996,163.639999,1393900,155.124741
"2016-12-09",163.669998,166.789993,163.669998,166.509995,778000,157.845352
"2016-12-12",166.509995,169.649994,166.509995,169.399994,966700,160.585022
"2016-12-13",168.940002,171.940002,167.160004,168.119995,1464400,159.371643
"2016-12-14",168.630005,169.300003,167.229996,167.75,862700,159.020889
"2016-12-15",167.850006,169.410004,167.009995,169.190002,1084400,160.385941
"2016-12-16",169.320007,169.970001,167.110001,167.75,1470400,159.020889
"2016-12-19",167.830002,168.5,166.289993,166.740005,974900,158.063416
"2016-12-20",167.240005,167.820007,165.580002,166.149994,663400,157.504105
"2016-12-21",165.970001,166.830002,164.889999,165.970001,668300,157.333481
"2016-12-22",166.100006,166.360001,164.529999,165.910004,675800,157.276657
"2016-12-23",166.210007,167.139999,165.610001,166.479996,416300,157.816971
"2016-12-27",167.529999,168.470001,166.919998,167.059998,412800,158.366776
"2016-12-28",167.220001,167.270004,165.25,165.869995,463200,157.238678
"2016-12-29",165.869995,166.880005,165.589996,166.149994,712400,157.504105
"2016-12-30",166.960007,166.960007,165.029999,165.550003,900400,156.935364
"2017-01-03",161.949997,165.289993,161.5,165.149994,1696700,156.556137
"2017-01-04",165.460007,165.899994,164.429993,164.940002,1182800,156.357071
"2017-01-05",163.809998,165.320007,163.360001,164.800003,1128700,156.22438
"2017-01-06",165.289993,168.580002,164.940002,167.889999,1051500,159.153564
"2017-01-09",168.229996,169.669998,168.029999,168.869995,1165400,160.082596
"2017-01-10",168.559998,172.899994,168.369995,170.940002,1271700,162.044907
"2017-01-11",170.509995,173.740005,168.860001,173.710007,1640500,164.670761
"2017-01-12",172.869995,173.690002,170.570007,173.490005,1040500,164.462189
"2017-01-13",173.399994,174.160004,172.259995,173.350006,646600,164.329468
"2017-01-17",172.529999,173.869995,171.309998,173.419998,609500,164.395828
"2017-01-18",173.919998,174.089996,172.690002,173.979996,909800,164.926651
"2017-01-19",173.300003,174.210007,172.679993,173.520004,1797000,164.490616
"2017-01-20",173.779999,174.339996,172.029999,172.289993,1466600,163.324631
"2017-01-23",172.410004,173.679993,170.800003,170.880005,801600,161.987976
"2017-01-24",171.380005,171.789993,169.190002,170.360001,784100,161.495041
"2017-01-25",170.889999,172.110001,170.449997,171.570007,949800,162.64209
"2017-01-26",171.600006,172.440002,170.529999,171.089996,751200,162.187073
"2017-01-27",172.309998,175.899994,171.860001,175.279999,898100,166.159058
"2017-01-30",175.399994,175.399994,173.529999,174.820007,984300,165.722961
"2017-01-31",174.410004,177.539993,174.130005,177.289993,1545700,168.064438
"2017-02-01",175.880005,179.139999,174.350006,178.970001,1715900,169.657013
"2017-02-02",181,181.440002,176.740005,177.970001,1285200,168.70903
"2017-02-03",178.75,179.449997,177.580002,179.369995,1170300,170.036179
"2017-02-06",178.630005,178.940002,177.649994,178.360001,724000,169.078751
"2017-02-07",179,180,178.479996,178.809998,857200,169.505356
"2017-02-08",178.039993,179.020004,177.440002,178.059998,536000,168.794388
"2017-02-09",178.059998,179.039993,176.649994,177.809998,1439300,168.557358
"2017-02-10",177.809998,178.679993,177.539993,178.029999,597700,168.765961
"2017-02-13",178.520004,178.910004,177.720001,178.550003,441800,169.258896
"2017-02-14",178.440002,179,177.720001,178.770004,655800,169.467422
"2017-02-15",177.919998,180.490005,177.919998,180.089996,855000,170.718719
"2017-02-16",180.240005,180.899994,178.919998,180.619995,921000,171.22113
"2017-02-17",180.199997,180.899994,179.320007,180.899994,810300,171.486588
"2017-02-21",180.770004,182.649994,179.910004,182.020004,943700,172.548264
"2017-02-22",181.330002,182.580002,181.130005,181.949997,649600,172.481964
"2017-02-23",182.229996,182.850006,181.550003,182.300003,612600,172.813736
"2017-02-24",181.979996,183.419998,181.139999,183.419998,657600,173.875427
"2017-02-27",183.160004,183.880005,182.330002,182.820007,698400,173.306656
"2017-02-28",182.949997,183.880005,182.449997,183.050003,642400,173.524704
"2017-03-01",183.660004,186.110001,182.789993,185.339996,758500,175.695572
"2017-03-02",185,185.320007,183.850006,184.729996,507400,175.117279
"2017-03-03",184.179993,184.940002,183.820007,184.690002,606600,175.079376
"2017-03-06",183.720001,184.919998,183.220001,184.490005,812100,174.889786
"2017-03-07",183.759995,184.520004,182.800003,183.940002,622200,174.368393
"2017-03-08",182.289993,184.619995,182.270004,184.059998,822400,175.177368
"2017-03-09",183.889999,185.539993,183.440002,185.070007,870500,176.138641
"2017-03-10",185.220001,185.699997,184.320007,185.309998,737900,176.367065
"2017-03-13",185.089996,185.440002,183.919998,184.899994,831600,175.976791
"2017-03-14",184.360001,184.649994,182.070007,182.979996,1035300,174.149506
"2017-03-15",183.600006,184.759995,182.860001,184.539993,1227800,175.634216
"2017-03-16",183.449997,183.949997,180.100006,181.369995,1609800,172.617203
"2017-03-17",181.690002,184.220001,181.229996,183.789993,1842500,174.920395
"2017-03-20",184.119995,184.199997,182.089996,182.630005,788800,173.816406
"2017-03-21",183.279999,183.990005,180.399994,181.320007,1180900,172.569611
"2017-03-22",181.899994,183.880005,180.509995,182.639999,1331000,173.825912
"2017-03-23",182.149994,185,181.759995,183.710007,1088900,174.844284
"2017-03-24",183.669998,185.089996,183.419998,183.869995,658100,174.996521
"2017-03-27",183.100006,184.399994,182.089996,183.759995,818500,174.89183
"2017-03-28",183.470001,184.320007,182.309998,183.919998,660800,175.044113
"2017-03-29",183.210007,184.470001,182.580002,183.869995,454000,174.996521
"2017-03-30",183.589996,184.389999,182.669998,183.710007,548300,174.844284
"2017-03-31",183.169998,183.889999,182.600006,183.440002,716400,174.587296
"2017-04-03",184,185.210007,182.630005,184.279999,617100,175.386749
"2017-04-04",184.399994,184.399994,182.309998,183.070007,754700,174.235138
"2017-04-05",183.770004,184.929993,182.949997,183.309998,703300,174.463547
"2017-04-06",183.080002,183.800003,182.339996,183.399994,713500,174.54924
"2017-04-07",183.5,184.600006,183.429993,184.110001,635700,175.224945
"2017-04-10",185.070007,185.070007,183.350006,184.039993,1041700,175.158356
"2017-04-11",183.429993,184.429993,182.710007,183.779999,514800,174.910873
"2017-04-12",182.910004,183.940002,182.460007,183.220001,715900,174.37793
"2017-04-13",182.800003,183.770004,182.589996,182.589996,582800,173.778305
"2017-04-17",183.229996,184.100006,182.770004,183.960007,423900,175.082214
"2017-04-18",183.309998,183.880005,182.190002,183.380005,544000,174.530212
"2017-04-19",184.270004,184.889999,183.800003,184.160004,545000,175.272552
"2017-04-20",184.139999,186.399994,183.330002,186.050003,627200,177.07132
"2017-04-21",185.990005,186.139999,184.25,185.289993,577700,176.348038
"2017-04-24",185.289993,185.289993,175.660004,177.070007,9752100,168.524704
"2017-04-25",178.520004,180.789993,177.300003,179.070007,4023500,170.428192
"2017-04-26",179.699997,180.130005,178.279999,179.809998,2552600,171.132492
"2017-04-27",179.970001,182.850006,179.429993,182.550003,2207000,173.740265
"2017-04-28",182.089996,187.199997,181.669998,186.970001,3770900,177.94693
"2017-05-01",186.380005,187.630005,184.839996,186.380005,2404200,177.385422
"2017-05-02",185.520004,186.380005,183.009995,185.279999,3292000,176.338486
"2017-05-03",184.839996,185.330002,182.5,183.759995,2571900,174.89183
"2017-05-04",183.649994,184.860001,182.779999,184.860001,1969500,175.938797
"2017-05-05",184.779999,186.089996,184.110001,185.399994,1426000,176.452698
"2017-05-08",184.289993,184.800003,182.350006,182.619995,2460000,173.806854
"2017-05-09",182.070007,182.440002,179.509995,180.660004,3214500,171.941437
"2017-05-10",181.149994,181.550003,177.639999,179.759995,5007600,171.0849
"2017-05-11",181.699997,184.949997,181.559998,184.860001,11111600,175.938797
"2017-05-12",184.860001,187.690002,184.119995,184.619995,3134700,175.710342
"2017-05-15",184.119995,185.220001,183.539993,185.130005,2852200,176.195724
"2017-05-16",185.619995,185.809998,182.639999,182.75,1866400,173.930573
"2017-05-17",182.75,182.75,180.440002,181.479996,2269100,172.721863
"2017-05-18",181.479996,183.449997,180.899994,182.610001,1575900,173.797302
"2017-05-19",183,185.100006,182.960007,184.130005,2427300,175.243973
"2017-05-22",184.080002,185.779999,183.169998,184.770004,1819700,175.853104
"2017-05-23",185.130005,187.190002,185.029999,186.619995,1788700,177.613861
"2017-05-24",186.559998,187.25,185.710007,187,1465300,177.975494
"2017-05-25",187.139999,187.419998,185.330002,186.770004,1205900,177.756622
"2017-05-26",187.029999,187.410004,185.649994,186.479996,1248800,177.480606
"2017-05-30",185.759995,188.479996,185.330002,188.070007,1581400,178.993866
"2017-05-31",189.289993,190.710007,188.100006,189.229996,2351700,180.0979
"2017-06-01",188.369995,193.350006,188.300003,192.830002,2024200,183.524155
"2017-06-02",192.960007,194.110001,192.360001,193.059998,1397300,183.743011
"2017-06-05",193.199997,193.949997,192.419998,193.070007,1312500,183.752548
"2017-06-06",193.380005,193.889999,191.330002,191.899994,1375700,182.638992
"2017-06-07",191.559998,193.149994,191.309998,192.589996,1214000,183.995651
"2017-06-08",192.589996,193.699997,190.740005,191.830002,1569700,183.269608
"2017-06-09",192,192.949997,190.979996,192,1677100,183.431946
"2017-06-12",192.199997,192.580002,189.470001,191,1807000,182.476593
"2017-06-13",191.029999,192.889999,190.059998,192.360001,1162100,183.775894
"2017-06-14",193,193.710007,191.770004,192.520004,907600,183.928787
"2017-06-15",191.770004,192.919998,190.940002,191.850006,1159000,183.288681
"2017-06-16",191.949997,192.389999,190.600006,191.289993,1538300,182.753662
"2017-06-19",191.869995,194.039993,191.600006,193.479996,1188100,184.845947
"2017-06-20",193.210007,195.880005,193.009995,194.460007,1793300,185.782211
"2017-06-21",194.759995,195.520004,193.100006,193.490005,1581200,184.85553
"2017-06-22",193.320007,195.389999,192.940002,195.059998,1285900,186.355453
"2017-06-23",195.080002,195.449997,193.839996,195.149994,1694000,186.441422
"2017-06-26",194.949997,195.279999,194.149994,194.720001,1255800,186.030594
"2017-06-27",194.5,196.009995,193.919998,194.990005,1941100,186.288528
"2017-06-28",195.889999,195.979996,194.630005,194.910004,1192100,186.212158
"2017-06-29",194.5,195.559998,192.020004,193.229996,937200,184.607101
"2017-06-30",195.070007,196.589996,195.009995,195.110001,1259300,186.403214
"2017-07-03",195.789993,196.220001,194.630005,194.630005,681600,185.944641
"2017-07-05",194.529999,197.270004,194.220001,196.979996,1063700,188.189758
"2017-07-06",196.380005,196.660004,194.880005,195.339996,1314200,186.622925
"2017-07-07",196,197.850006,195.389999,197.789993,1052100,188.963593
"2017-07-10",197.839996,198.149994,196.669998,197.5,1317900,188.686569
"2017-07-11",197.449997,198.149994,196.199997,196.380005,1184800,187.616516
"2017-07-12",197.479996,199.240005,196.789993,198.149994,1075700,189.307541
"2017-07-13",198.160004,198.490005,197.020004,197.889999,578100,189.059143
"2017-07-14",198.240005,200.619995,197.600006,200.619995,835300,191.667328
"2017-07-17",200.669998,201.300003,199.449997,199.990005,865400,191.065445
"2017-07-18",200.149994,201.440002,199.130005,201.009995,1040500,192.039932
"2017-07-19",201.5,202.570007,200.740005,202.020004,1257100,193.004852
"2017-07-20",201.929993,204.009995,201.770004,203.330002,988200,194.256393
"2017-07-21",202.830002,205.729996,202.830002,205.300003,1722800,196.138489
"2017-07-24",205.190002,205.940002,204.399994,205.630005,1627300,196.45372
"2017-07-25",206.240005,206.630005,203.270004,204.270004,956300,195.154404
"2017-07-26",203.679993,204.399994,202.410004,202.720001,1033000,193.673599
"2017-07-27",203,203.399994,200.5,201.669998,1349000,192.670425
"2017-07-28",201.830002,203.190002,200.490005,201.979996,1502900,192.966614
"2017-07-31",202.339996,202.889999,200.839996,201.399994,1051500,192.412476
"2017-08-01",201.699997,202.339996,200.539993,201.199997,827500,192.22139
"2017-08-02",200.960007,201.759995,199.059998,200.929993,1326900,191.96347
"2017-08-03",192.949997,199.520004,192.339996,198.899994,2570400,190.024078
"2017-08-04",199.770004,200.270004,195.419998,197.050003,2176500,188.256607
"2017-08-07",197.169998,197.839996,196.009995,197.839996,957800,189.011337
"2017-08-08",198.869995,199.009995,196.440002,196.630005,1150000,187.855362
"2017-08-09",196.229996,197.889999,196.229996,197.839996,1093300,189.011337
"2017-08-10",197.690002,199.009995,197.300003,198.220001,1254400,189.37442
"2017-08-11",198.410004,201.119995,197.550003,200.360001,1251200,191.418915
"2017-08-14",201.490005,202.300003,200.589996,201.770004,1558900,192.765976
"2017-08-15",201.940002,202.899994,201.410004,201.479996,992100,192.488937
"2017-08-16",201.970001,202.669998,200.820007,201.389999,1090300,192.402939
"2017-08-17",201.130005,202.270004,199.309998,199.309998,985900,190.415756
"2017-08-18",199.559998,199.559998,196.690002,197.690002,989200,188.868042
"2017-08-21",198.089996,199.25,196.729996,199.169998,659800,190.282028
"2017-08-22",199.149994,200.889999,198.839996,200.360001,855500,191.418915
"2017-08-23",199.589996,200.139999,197.300003,197.580002,1158700,188.76297
"2017-08-24",198.679993,198.679993,196.839996,197.860001,814600,189.030487
"2017-08-25",198.089996,198.789993,197.690002,198.570007,789300,189.708801
"2017-08-28",199.169998,199.820007,198.619995,199.050003,457500,190.167389
"2017-08-29",198.110001,199.380005,198.080002,198.899994,805000,190.024078
"2017-08-30",198.5,198.869995,197.380005,197.899994,813800,189.068726
"2017-08-31",198.279999,199.690002,197.550003,199.440002,1151000,190.539963
"2017-09-01",199.440002,199.869995,197.559998,199.149994,757100,190.262909
"2017-09-05",198.389999,200.410004,198.309998,200.070007,895600,191.141876
"2017-09-06",200.570007,201,199.149994,199.229996,772500,190.339325
"2017-09-07",198.449997,200.779999,198.449997,199.570007,968300,191.365356
"2017-09-08",199.949997,204.289993,199.460007,203.699997,1202200,195.325562
"2017-09-11",204.789993,204.860001,202.839996,203.869995,1614300,195.488571
"2017-09-12",203.449997,203.789993,201.410004,202.199997,1128600,193.887222
"2017-09-13",201.639999,202.399994,195.809998,196.619995,1952200,188.536606
"2017-09-14",196.289993,197.910004,195.520004,197.600006,1408500,189.476334
