"dates","KSU.Open","KSU.High","KSU.Low","KSU.Close","KSU.Volume","KSU.Adjusted"
"2016-03-24",84.449997,85.389999,83.580002,84.940002,1125700,79.822777
"2016-03-28",84.830002,85.050003,83.139999,83.93,1589300,78.873634
"2016-03-29",83.330002,85.410004,82.870003,85.32,1133300,80.179863
"2016-03-30",85.690002,86.269997,84.519997,85.800003,1138500,80.630966
"2016-03-31",85.769997,86.019997,84.339996,85.449997,1146700,80.302032
"2016-04-01",84.129997,86.029999,83,85.82,1643600,80.649757
"2016-04-04",85.629997,87.110001,85.330002,85.949997,1061400,80.771927
"2016-04-05",84.910004,87.040001,84.690002,86.580002,1147500,81.363983
"2016-04-06",86.599998,86.650002,83.830002,85.879997,1144100,80.706146
"2016-04-07",85.089996,86.040001,84.019997,85.269997,1107300,80.132866
"2016-04-08",86.290001,88.82,86.099998,87.870003,1300800,82.576256
"2016-04-11",88.040001,90,87.230003,87.959999,1685900,82.660843
"2016-04-12",88.43,88.739998,86.709999,87.440002,1597100,82.172157
"2016-04-13",89.309998,91.099998,88.150002,90.540001,2497900,85.085403
"2016-04-14",90.599998,91.809998,89.599998,91.160004,1571100,85.66806
"2016-04-15",91.260002,91.949997,90.739998,91.459999,1365300,85.949966
"2016-04-18",91.040001,92.050003,89.910004,91.470001,1845000,85.959366
"2016-04-19",95.480003,96.139999,93.099998,96.019997,2996400,90.235252
"2016-04-20",97.360001,97.800003,95.370003,96.489998,2328500,90.676941
"2016-04-21",96.699997,97.599998,95.739998,96.919998,1997100,91.081047
"2016-04-22",97.339996,98.989998,97.269997,98.220001,2305500,92.302719
"2016-04-25",97.75,98.010002,96.120003,96.919998,1371600,91.081047
"2016-04-26",96.839996,97.830002,96.040001,97.019997,1356300,91.175003
"2016-04-27",96.879997,98.160004,96.160004,97.739998,1106500,91.851646
"2016-04-28",96.269997,97.75,95.650002,96.040001,857700,90.254044
"2016-04-29",96,97.050003,93.82,94.75,1393900,89.041771
"2016-05-02",95.550003,95.769997,94.160004,95.239998,1794100,89.502243
"2016-05-03",94.510002,94.510002,92.190002,93.589996,1701400,87.95166
"2016-05-04",93.330002,93.839996,92.260002,93.050003,1193900,87.444183
"2016-05-05",93.190002,94,92.300003,92.370003,738900,86.805168
"2016-05-06",91.739998,93.480003,91.199997,93.169998,1382800,87.556961
"2016-05-09",92.910004,94.050003,91.389999,91.5,1469300,85.987572
"2016-05-10",92.080002,93.730003,91.760002,93.169998,1528700,87.556961
"2016-05-11",93.339996,94.019997,91.739998,91.769997,1130300,86.241295
"2016-05-12",92.260002,93.540001,89.019997,90.18,1453300,84.747108
"2016-05-13",90.080002,91.18,87.269997,87.970001,1403700,82.670242
"2016-05-16",88.059998,89.269997,87.709999,88.730003,1791400,83.384468
"2016-05-17",88.660004,91.849998,88.459999,90.160004,1658300,84.728294
"2016-05-18",89.720001,92.230003,89.290001,91.489998,1968100,85.978165
"2016-05-19",90.129997,90.830002,88.779999,90.510002,1230500,85.057205
"2016-05-20",91.139999,91.730003,90.540001,91.07,778900,85.583466
"2016-05-23",91.110001,91.580002,90.32,90.599998,1364100,85.141777
"2016-05-24",90.830002,92.080002,89.68,91.010002,1467100,85.527084
"2016-05-25",91.220001,93.610001,90.839996,93.489998,1398500,87.857681
"2016-05-26",93.93,94.510002,92.519997,93.419998,1189900,87.791893
"2016-05-27",93.470001,93.510002,92.400002,93.370003,611000,87.744911
"2016-05-31",93.510002,94.599998,92.800003,93.099998,1375300,87.491165
"2016-06-01",92.32,92.440002,91.300003,92.389999,673700,86.823944
"2016-06-02",91.82,92.309998,91.25,91.769997,954500,86.241295
"2016-06-03",91.739998,92.269997,90.360001,91.900002,977500,86.363472
"2016-06-06",92.480003,92.580002,90.419998,91.32,1358700,85.81842
"2016-06-07",91.529999,92.290001,91.480003,91.870003,800100,86.335281
"2016-06-08",92.389999,93.449997,91.889999,92.790001,879000,87.199829
"2016-06-09",91.720001,92.300003,89.050003,90.18,1799300,85.049561
"2016-06-10",89.18,89.730003,87.970001,88.5,1201700,83.465118
"2016-06-13",88.260002,90.550003,87.389999,89.360001,2094700,84.276215
"2016-06-14",89,90.720001,88.580002,88.720001,2274100,83.672638
"2016-06-15",89.260002,89.879997,87.199997,87.32,1752500,82.35228
"2016-06-16",87.330002,87.510002,85.629997,87.330002,1673900,82.361702
"2016-06-17",87.389999,89.160004,87.330002,88.010002,1339800,83.003029
"2016-06-20",88.980003,90.639999,88.980003,89.330002,1534600,84.247917
"2016-06-21",87.989998,90.150002,86.089996,89.68,1436000,84.578003
"2016-06-22",89.919998,90.349998,87.510002,89.830002,1247100,84.71946
"2016-06-23",91.120003,91.790001,90.410004,91.120003,1170000,85.936089
"2016-06-24",88.300003,88.809998,86.550003,87.099998,1377000,82.144775
"2016-06-27",85.959999,85.959999,84.010002,84.529999,1564500,79.721001
"2016-06-28",85.57,86.769997,85.410004,86.660004,922700,81.72982
"2016-06-29",87.769997,89.199997,87.279999,89.150002,800800,84.078171
"2016-06-30",89.510002,90.099998,87.580002,90.089996,1428600,84.964699
"2016-07-01",89.849998,90.589996,89.260002,89.580002,930400,84.483704
"2016-07-05",88.639999,89.019997,86.739998,87.489998,1444200,82.512596
"2016-07-06",87.139999,88.519997,86.519997,88.410004,1208300,83.380241
"2016-07-07",88.760002,89.169998,87.139999,87.660004,1086900,82.672928
"2016-07-08",88.650002,90.419998,88.599998,90.199997,793800,85.068413
"2016-07-11",90.519997,91.650002,89.910004,90.389999,699300,85.24762
"2016-07-12",91.260002,92.059998,91,91.300003,696400,86.10585
"2016-07-13",91.5,93.559998,90.5,92.529999,2166300,87.265869
"2016-07-14",93.489998,95.489998,93.260002,94.910004,1983700,89.510483
"2016-07-15",95.269997,95.589996,94.25,94.379997,794000,89.010612
"2016-07-18",94.040001,95.730003,92.75,95.620003,1724600,90.180069
"2016-07-19",93.360001,98.150002,93,97.419998,3680000,91.877678
"2016-07-20",97.760002,99.199997,97.330002,98.230003,2288700,92.641602
"2016-07-21",97.769997,98.43,96.599998,97.730003,1725000,92.170029
"2016-07-22",97.5,98.150002,96.989998,97.839996,806300,92.273773
"2016-07-25",97.660004,97.830002,96.300003,96.410004,750900,90.925133
"2016-07-26",96.150002,96.309998,94.830002,95.919998,1474700,90.463005
"2016-07-27",95.919998,96.370003,94.449997,95.389999,866500,89.96315
"2016-07-28",95.120003,96.599998,94.760002,95.620003,795300,90.180069
"2016-07-29",95.25,96.830002,94.860001,96.110001,981100,90.642204
"2016-08-01",95.959999,97.040001,94.779999,95.160004,1294700,89.746254
"2016-08-02",94.699997,95.209999,93.169998,94.080002,732100,88.727676
"2016-08-03",94.260002,95.5,94.080002,95.160004,579400,89.746254
"2016-08-04",95.620003,96.830002,94.93,96.370003,931600,90.887405
"2016-08-05",96.860001,98.93,96.75,98.510002,1028800,92.905647
"2016-08-08",98.639999,99.75,97.900002,98.07,1318200,92.490685
"2016-08-09",98.050003,98.18,96.93,97.139999,519200,91.613602
"2016-08-10",97.43,97.43,96.370003,96.580002,518000,91.08548
"2016-08-11",96.610001,98.089996,96.300003,97.260002,686800,91.726776
"2016-08-12",96.919998,97.260002,95.989998,96.980003,647600,91.462723
"2016-08-15",97.309998,98.739998,97.029999,97.089996,1298200,91.566452
"2016-08-16",96.980003,98.029999,95.769997,96.519997,1448300,91.028862
"2016-08-17",96.769997,97.620003,96.290001,97.57,747300,92.019142
"2016-08-18",97.550003,98.75,97.360001,98.349998,1029300,92.754753
"2016-08-19",97.970001,99.269997,97.970001,99.07,1058200,93.433807
"2016-08-22",98.519997,99.18,98.279999,99.010002,730500,93.377197
"2016-08-23",99.620003,99.739998,99.019997,99.040001,653900,93.405518
"2016-08-24",98.809998,100,98.739998,99.440002,961000,93.782753
"2016-08-25",99.099998,99.720001,98.889999,99.370003,782300,93.716743
"2016-08-26",99.660004,100.690002,99.18,99.470001,720100,93.81105
"2016-08-29",99.470001,100,97.830002,98.18,1557900,92.594429
"2016-08-30",98.309998,98.540001,96.629997,96.919998,1249100,91.406113
"2016-08-31",96.650002,96.889999,95.940002,96.720001,1017700,91.217484
"2016-09-01",97.050003,97.480003,95.75,96.510002,948800,91.019447
"2016-09-02",96.959999,97.550003,95.379997,95.769997,1152500,90.321526
"2016-09-06",95.779999,96.309998,95.129997,95.57,1609600,90.132912
"2016-09-07",95.690002,97.089996,95.660004,96.919998,1243600,91.406113
"2016-09-08",96.739998,97.370003,96.379997,97.07,879400,91.860367
"2016-09-09",96.279999,96.739998,93.129997,93.160004,861000,88.16021
"2016-09-12",93.139999,94.699997,92.480003,94.169998,1151900,89.115997
"2016-09-13",93.330002,93.860001,91.629997,92.150002,1695300,87.204414
"2016-09-14",92.120003,92.839996,91.529999,92.550003,1407100,87.582939
"2016-09-15",92.580002,92.849998,91.150002,91.93,2020500,86.996216
"2016-09-16",91.580002,91.669998,90.370003,91.07,1533100,86.182365
"2016-09-19",91.760002,91.769997,89.809998,89.849998,1389300,85.027847
"2016-09-20",90.550003,90.669998,89.57,89.580002,1060100,84.772339
"2016-09-21",89.800003,90.440002,88.860001,89.699997,1557300,84.885902
"2016-09-22",89.910004,90.970001,89.760002,90.029999,1988400,85.198189
"2016-09-23",89.559998,89.949997,89.199997,89.650002,946100,84.838585
"2016-09-26",89.050003,90.43,89.050003,90.099998,1376400,85.26442
"2016-09-27",89.879997,92.470001,89.879997,91.599998,1984300,86.683914
"2016-09-28",91.68,92.580002,91.620003,92.43,1081200,87.469376
"2016-09-29",92.400002,93.389999,91.980003,92.660004,1000100,87.687042
"2016-09-30",92.970001,93.629997,92.449997,93.32,1128600,88.311615
"2016-10-03",92.709999,93.669998,92.32,92.379997,748500,87.422066
"2016-10-04",92.370003,93.050003,92.019997,92.099998,874900,87.157097
"2016-10-05",92.370003,93.830002,91.959999,93.470001,717700,88.453552
"2016-10-06",93.5,93.769997,92.949997,93.32,1193300,88.311615
"2016-10-07",93.080002,93.269997,91.68,92.019997,918700,87.08139
"2016-10-10",92.419998,94.690002,92.419998,93.919998,1245200,88.879417
"2016-10-11",94.050003,96.830002,93.849998,95.620003,2582900,90.488182
"2016-10-12",95.459999,95.459999,93.529999,93.599998,1275400,88.576599
"2016-10-13",92.809998,93.580002,91.790001,93.260002,1387500,88.254814
"2016-10-14",94.099998,95.110001,93.779999,94.550003,1614800,89.475609
"2016-10-17",94.529999,95.440002,94.18,94.709999,1360200,89.626999
"2016-10-18",94.370003,96.82,92.440002,92.580002,2556600,87.611351
"2016-10-19",92.57,93.739998,91.080002,92.93,2010900,87.942551
"2016-10-20",92.370003,92.870003,90.669998,91.470001,1801700,86.56089
"2016-10-21",90.459999,91.059998,90.190002,90.330002,1199900,85.482079
"2016-10-24",91.120003,91.169998,90.099998,90.120003,1144300,85.283371
"2016-10-25",89.940002,90.800003,89.370003,90.480003,949300,85.624031
"2016-10-26",89.730003,90.459999,88.580002,88.790001,1495000,84.024734
"2016-10-27",89.230003,89.339996,88.480003,89.199997,905300,84.412727
"2016-10-28",89.269997,90.669998,87.849998,88.760002,2037600,83.99633
"2016-10-31",89.150002,89.239998,87.620003,87.760002,1220300,83.050003
"2016-11-01",88.139999,88.449997,85.519997,86.089996,1790200,81.469643
"2016-11-02",85.809998,88.029999,85.360001,87.480003,1722200,82.785049
"2016-11-03",87.550003,89.25,87.220001,87.980003,1487400,83.258209
"2016-11-04",87.709999,89.169998,87.510002,87.970001,1252300,83.248756
"2016-11-07",91.980003,93.089996,90.709999,91.5,2483200,86.589294
"2016-11-08",91.389999,92.989998,89.989998,92.550003,1884700,87.582939
"2016-11-09",80.18,83.720001,79.300003,82.480003,13281000,78.053398
"2016-11-10",83.760002,85.010002,81.099998,81.110001,5686500,76.756897
"2016-11-11",81.089996,82.139999,80.239998,82.050003,3238900,77.646461
"2016-11-14",82.459999,85.980003,82.25,85.099998,2814800,80.532761
"2016-11-15",85.209999,85.919998,83.970001,85.18,1624100,80.608475
"2016-11-16",85.010002,86.400002,84.480003,85.010002,1683900,80.447601
"2016-11-17",85,86.739998,85,86,2123900,81.384476
"2016-11-18",85.910004,87.660004,85.870003,87.57,1493600,82.870201
"2016-11-21",87.75,89.099998,87.739998,88.739998,1512300,83.977425
"2016-11-22",89.849998,89.900002,86.32,86.699997,2205600,82.046898
"2016-11-23",86.849998,88.25,86.849998,88.120003,1276300,83.390701
"2016-11-25",87.830002,88.029999,87.239998,87.790001,495900,83.078423
"2016-11-28",87.879997,88.919998,87.290001,88.480003,1364700,83.731369
"2016-11-29",88.110001,88.870003,87.330002,87.949997,918200,83.229828
"2016-11-30",88.480003,89.809998,88.43,88.709999,1244100,83.949028
"2016-12-01",89.169998,89.760002,86.620003,86.730003,2288200,82.075287
"2016-12-02",86.790001,87.18,85.480003,85.720001,2307200,81.119514
"2016-12-05",86.5,86.650002,85.459999,85.480003,2453700,80.892395
"2016-12-06",84.610001,85.25,83.360001,83.800003,2042800,79.302551
"2016-12-07",84.400002,86.389999,83.720001,86.220001,1835700,81.592659
"2016-12-08",86.330002,86.650002,84.599998,86.220001,1825900,81.592659
"2016-12-09",85.620003,86.599998,84.599998,86.019997,1917500,81.403404
"2016-12-12",86.129997,86.370003,84.559998,85.379997,4615200,80.797745
"2016-12-13",86.309998,86.690002,85.269997,85.970001,1422100,81.356079
"2016-12-14",85.660004,86.279999,84.529999,84.709999,1380800,80.163704
"2016-12-15",85.120003,86.690002,85.050003,85.620003,1282400,81.024872
"2016-12-16",86.400002,87.050003,85.779999,86.610001,1844700,81.961723
"2016-12-19",86.470001,86.529999,85.650002,86.459999,917300,81.819778
"2016-12-20",86.519997,86.830002,85.239998,85.730003,1267100,81.12896
"2016-12-21",85.970001,85.970001,84.82,85.489998,984000,80.901825
"2016-12-22",85.480003,85.559998,84.989998,85.290001,1169800,80.712585
"2016-12-23",85.400002,85.93,84.989998,85.290001,1376200,80.712585
"2016-12-27",85.300003,86.379997,85.230003,86.160004,667000,81.535904
"2016-12-28",85.870003,86.599998,84.419998,84.529999,805600,80.300941
"2016-12-29",84.839996,85.089996,84.190002,84.459999,617600,80.234421
"2016-12-30",84.309998,85.260002,83.889999,84.849998,937300,80.604912
"2017-01-03",85.519997,85.639999,80.620003,80.82,2920500,76.776527
"2017-01-04",81.260002,82.07,79.050003,81.18,4636700,77.118515
"2017-01-05",81.220001,82.919998,81.080002,81.709999,2346900,77.622009
"2017-01-06",81.699997,84.300003,81.410004,83.809998,1778100,79.616943
"2017-01-09",83.300003,83.75,81.220001,81.550003,1712500,77.470024
"2017-01-10",81.540001,82.440002,80.779999,81.279999,924200,77.213524
"2017-01-11",81.269997,82.230003,81.25,81.449997,1641200,77.375
"2017-01-12",81.209999,82.389999,80.379997,82.120003,1701000,78.01149
"2017-01-13",82.459999,84.080002,81.769997,83.889999,1844600,79.69294
"2017-01-17",84.410004,86.25,83.730003,84.260002,1850600,80.044441
"2017-01-18",83.980003,85.360001,83.360001,84.959999,1666400,80.709427
"2017-01-19",87.190002,88.080002,84.169998,84.5,2940400,80.272423
"2017-01-20",85,89.089996,84.110001,87.910004,4102700,83.511833
"2017-01-23",86.07,86.949997,84.970001,85.599998,2065200,81.317375
"2017-01-24",85.93,87,85.5,86.349998,1325200,82.029854
"2017-01-25",86.690002,88.940002,86.599998,88.870003,1920200,84.423782
"2017-01-26",87.550003,89.059998,87.010002,87.279999,2571900,82.91333
"2017-01-27",87.489998,87.489998,85.169998,86,2429600,81.697388
"2017-01-30",85.739998,86.690002,85.18,86.360001,1579300,82.03936
"2017-01-31",85.989998,86.25,85.18,85.910004,2237400,81.611893
"2017-02-01",85.790001,86.839996,85.400002,86.050003,2028400,81.744888
"2017-02-02",85.57,85.720001,84.5,84.940002,1246800,80.690399
"2017-02-03",85.220001,86.150002,84.5,85.610001,1340000,81.326889
"2017-02-06",85.489998,86.139999,84.769997,85.220001,977800,80.956406
"2017-02-07",85.529999,86.050003,84.68,85,1316900,80.747406
"2017-02-08",84.830002,85.080002,83.650002,85.059998,1375500,80.80442
"2017-02-09",85.300003,86.389999,85.300003,85.959999,1320500,81.659378
"2017-02-10",86.099998,86.489998,85.470001,85.800003,1802100,81.507393
"2017-02-13",86.349998,87.279999,86.010002,86.669998,1133100,82.333862
"2017-02-14",86.68,86.709999,85.589996,86.419998,2378000,82.096375
"2017-02-15",86.050003,86.900002,85.870003,86.75,1757800,82.409859
"2017-02-16",86.839996,87.25,86.400002,86.849998,1021800,82.50486
"2017-02-17",86.559998,87.050003,86.029999,86.889999,1126100,82.542839
"2017-02-21",87.230003,88,87.050003,87.660004,1388300,83.27433
"2017-02-22",87.169998,88.400002,86.889999,87.699997,1257900,83.312325
"2017-02-23",87.959999,88.360001,86.330002,87.410004,2126500,83.036842
"2017-02-24",86.839996,88.470001,86.510002,88.330002,1792700,83.910812
"2017-02-27",88.57,88.730003,87.860001,88.419998,763500,83.996292
"2017-02-28",88.580002,89.440002,88.18,88.629997,1202800,84.195801
"2017-03-01",89.389999,90.82,89.169998,90.379997,1594300,85.858246
"2017-03-02",90.160004,90.510002,89.43,89.480003,1067600,85.003281
"2017-03-03",89.660004,90.230003,88.870003,89.5,1524500,85.022263
"2017-03-06",89.440002,89.440002,88.550003,89.290001,1380200,84.822792
"2017-03-07",88.959999,89.330002,88.639999,89,1477000,84.547302
"2017-03-08",88.839996,88.980003,87.970001,88.209999,1212400,83.796814
"2017-03-09",87.779999,88.099998,87.07,87.339996,1119400,83.281891
"2017-03-10",87.660004,88.059998,86.879997,87.32,699400,83.262833
"2017-03-13",87.330002,87.830002,87.209999,87.440002,754500,83.377258
"2017-03-14",86.839996,87.150002,86.260002,86.510002,958100,82.490471
"2017-03-15",86.849998,88.129997,86.230003,87.489998,2283800,83.424934
"2017-03-16",86.589996,86.82,84.290001,85.860001,2003300,81.870689
"2017-03-17",85.970001,86.260002,84.019997,84.129997,2116400,80.221046
"2017-03-20",84.169998,84.449997,83.349998,83.410004,1673900,79.534515
"2017-03-21",83.550003,83.720001,81.540001,82.120003,1650600,78.304436
"2017-03-22",82.18,82.550003,81.669998,82.309998,1543800,78.485611
"2017-03-23",82.139999,83.260002,81.870003,82.330002,1057800,78.504684
"2017-03-24",82.529999,82.779999,82.129997,82.639999,768200,78.800285
"2017-03-27",81.870003,84.099998,81.809998,83.900002,1381300,80.00174
"2017-03-28",83.800003,86.25,83.800003,85.980003,1366500,81.985085
"2017-03-29",85.610001,86.150002,85.120003,85.889999,707900,81.899277
"2017-03-30",86.160004,87.870003,86.050003,87,1553000,82.957703
"2017-03-31",86.739998,86.940002,85.68,85.760002,1252300,81.775322
"2017-04-03",85.93,86.449997,84.919998,86,963100,82.004158
"2017-04-04",86.040001,86.5,85.18,86.480003,878800,82.461868
"2017-04-05",86.739998,87.720001,86.220001,86.43,928200,82.414185
"2017-04-06",86.440002,87.5,86.110001,87.239998,1130900,83.186554
"2017-04-07",87.029999,87.690002,86.830002,87.629997,998800,83.558418
"2017-04-10",88.059998,89.309998,87.720001,88.949997,1384000,84.817101
"2017-04-11",88.790001,88.849998,87.68,88.400002,1436900,84.292648
"2017-04-12",88.279999,88.379997,87.260002,87.510002,945000,83.444008
"2017-04-13",87.389999,88.110001,87.080002,88,1509600,83.91124
"2017-04-17",88.309998,89.970001,87.889999,89.879997,2042200,85.703873
"2017-04-18",89.290001,90.089996,89.059998,89.580002,1453300,85.417831
"2017-04-19",90.099998,90.370003,88.870003,89.059998,975400,84.921982
"2017-04-20",90.120003,91.239998,90.120003,90.57,1719400,86.361824
"2017-04-21",90.57,91.169998,87.919998,87.989998,2484200,83.901718
"2017-04-24",89.129997,89.849998,88.57,89.669998,1977100,85.503632
"2017-04-25",89.900002,90.879997,89.410004,90.360001,2292300,86.161591
"2017-04-26",90.440002,91.5,86.150002,86.779999,4465000,82.747917
"2017-04-27",88.769997,91.360001,88.5,89.879997,2906100,85.703873
"2017-04-28",89.849998,90.260002,89.029999,90.07,1481400,85.885071
"2017-05-01",90.370003,90.459999,89.260002,89.660004,945300,85.494118
"2017-05-02",89.690002,90.07,89.300003,89.940002,713200,85.761101
"2017-05-03",89.650002,90,89.050003,89.660004,652800,85.494118
"2017-05-04",89.639999,90.25,89.519997,90.040001,732900,85.856438
"2017-05-05",90.139999,91.75,89.959999,91.620003,852200,87.363045
"2017-05-08",91.400002,92.389999,91.400002,91.980003,1087900,87.706314
"2017-05-09",92.169998,92.889999,91.870003,92.349998,1241800,88.059105
"2017-05-10",92.5,92.849998,90.660004,90.870003,884600,86.647903
"2017-05-11",90.379997,90.959999,89.919998,90.809998,876200,86.590683
"2017-05-12",90.650002,91.330002,90.379997,91.169998,522600,86.933952
"2017-05-15",91.720001,92,91.239998,91.779999,603100,87.51561
"2017-05-16",91.809998,92.099998,91.209999,91.379997,614200,87.134186
"2017-05-17",91.379997,91.379997,89.879997,90,1069100,85.818306
"2017-05-18",89.489998,90.639999,88.660004,90.169998,1070700,85.980392
"2017-05-19",90.540001,90.879997,90.120003,90.269997,1227700,86.075768
"2017-05-22",90.519997,91,90.099998,90.629997,887400,86.419037
"2017-05-23",90.800003,91.029999,90.239998,90.540001,750500,86.333214
"2017-05-24",90.639999,90.75,89.980003,90.300003,780100,86.104378
"2017-05-25",91.080002,93.279999,90.550003,93.07,1738900,88.745667
"2017-05-26",92.75,96.230003,92.75,95.949997,1577900,91.491859
"2017-05-30",95.489998,96.82,95.480003,96.019997,1124600,91.558601
"2017-05-31",96.07,96.379997,94.699997,95.199997,992800,90.776695
"2017-06-01",95.75,96.269997,95.139999,95.800003,1048700,91.348831
"2017-06-02",96.07,96.389999,95.120003,95.589996,702600,91.148575
"2017-06-05",95.849998,96.169998,95.589996,96.019997,924500,91.558601
"2017-06-06",95.809998,96.919998,95.32,96.559998,1036200,92.073502
"2017-06-07",96.540001,97.650002,96.010002,97.459999,991400,92.931694
"2017-06-08",97.129997,98.910004,97,98.849998,2019000,94.577354
"2017-06-09",99.010002,100.129997,98.849998,99.589996,1785600,95.285355
"2017-06-12",99.510002,100.230003,99.010002,99.949997,1313400,95.629791
"2017-06-13",100,102.059998,99.800003,101.75,1228500,97.352005
"2017-06-14",101.959999,101.959999,100.660004,100.970001,1139600,96.605721
"2017-06-15",100.57,102.220001,100.019997,101.860001,783100,97.457253
"2017-06-16",102.32,103.879997,102.239998,103.830002,1586200,99.342102
"2017-06-19",103.870003,104.470001,102.940002,103.5,866100,99.026352
"2017-06-20",103.5,103.5,101.349998,101.410004,939900,97.026711
"2017-06-21",100.989998,101.120003,100.010002,100.220001,1268800,95.88813
"2017-06-22",100.25,102.279999,99.779999,101.660004,1159000,97.265892
"2017-06-23",101.400002,102.389999,101.040001,101.860001,1076700,97.457253
"2017-06-26",102.5,103.82,102.419998,102.790001,577300,98.347054
"2017-06-27",102.599998,102.989998,102.260002,102.279999,551700,97.859093
"2017-06-28",103,103.730003,102.949997,103.349998,454700,98.882843
"2017-06-29",103.660004,103.699997,101.949997,102.489998,583900,98.06002
"2017-06-30",103.059998,105.150002,102.650002,104.650002,1063700,100.126656
"2017-07-03",105.099998,105.330002,104.199997,104.919998,481600,100.384995
"2017-07-05",104.910004,104.910004,103.870003,104.279999,921300,99.772659
"2017-07-06",103.93,104.050003,102.860001,103.110001,1149900,98.653229
"2017-07-07",103.339996,104.800003,103.110001,104.339996,707900,99.830048
"2017-07-10",104.349998,104.879997,103.919998,104.669998,969000,100.14579
"2017-07-11",104.910004,104.910004,103.110001,104.010002,756900,99.514328
"2017-07-12",104.790001,105.529999,104.480003,105.080002,501800,100.538078
"2017-07-13",105.360001,105.919998,104.889999,105.080002,582800,100.538078
"2017-07-14",105.339996,105.57,104.580002,104.839996,1066300,100.308441
"2017-07-17",105.080002,105.080002,104.010002,104.230003,880000,99.724815
"2017-07-18",104.290001,104.489998,103.300003,104.190002,823600,99.686531
"2017-07-19",104.110001,104.110001,103.029999,103.57,955500,99.093346
"2017-07-20",103.980003,104.18,101.940002,104.07,1869800,99.571732
"2017-07-21",100.25,105.5,100.169998,105.25,1738100,100.700714
"2017-07-24",105.589996,106.349998,104.540001,105.010002,1209600,100.4711
"2017-07-25",105.550003,105.75,104.150002,104.349998,842800,99.839607
"2017-07-26",104.449997,104.860001,103.199997,104.199997,802900,99.696106
"2017-07-27",104.169998,104.199997,101.029999,101.510002,1142000,97.122383
"2017-07-28",101.519997,103.360001,101.230003,103.120003,1166500,98.662781
"2017-07-31",103.32,104.190002,102.260002,103.190002,1157900,98.729767
"2017-08-01",103.120003,103.190002,100.660004,101.309998,2334200,96.931023
"2017-08-02",101.650002,102.110001,101,102.110001,1917100,97.696449
"2017-08-03",102.120003,102.669998,101.300003,102.050003,1242600,97.639046
"2017-08-04",102.040001,102.5,101.190002,102.43,769200,98.002617
"2017-08-07",102.559998,103.290001,102.300003,103.160004,726400,98.701073
"2017-08-08",103.110001,104.519997,102.82,103.879997,908400,99.389923
"2017-08-09",103.889999,104.099998,103.32,103.900002,694600,99.409088
"2017-08-10",103.870003,104.099998,102.040001,102.18,686400,97.763412
"2017-08-11",102.400002,104.349998,102,102.970001,784500,98.519272
"2017-08-14",103.370003,105.32,103.300003,104.989998,952500,100.45195
"2017-08-15",105.120003,106.470001,104.540001,106.330002,1055700,101.734039
"2017-08-16",107,109.129997,107,107.489998,1496300,102.84391
"2017-08-17",107.5,107.800003,105.370003,105.870003,1300900,101.293915
"2017-08-18",105.68,106.459999,105.150002,105.800003,944900,101.226952
"2017-08-21",106.309998,108.010002,106.089996,107.559998,997400,102.910873
"2017-08-22",107.559998,108.779999,107.559998,108.599998,923000,103.90593
"2017-08-23",107.209999,107.639999,105.339996,105.720001,1579000,101.150398
"2017-08-24",106,106.269997,104.360001,104.580002,1036200,100.059685
"2017-08-25",104.75,105.190002,103.629997,104.370003,1515000,99.858749
"2017-08-28",104.290001,104.290001,102.349998,103.459999,1909000,98.988091
"2017-08-29",103,103.650002,101.919998,102.970001,1473800,98.519272
"2017-08-30",102.800003,103.089996,102.059998,102.739998,2092700,98.29921
"2017-08-31",103.029999,103.760002,102.849998,103.43,1320800,98.959389
"2017-09-01",103.870003,104.720001,103.610001,103.760002,950500,99.275124
"2017-09-05",103.629997,103.870003,102.260002,102.720001,1102600,98.28006
"2017-09-06",102.940002,104.449997,102.800003,103.639999,978000,99.160316
"2017-09-07",103.519997,104.239998,103.339996,103.989998,847100,99.495186
"2017-09-08",103.480003,104.470001,102.830002,104.43,661600,100.26326
"2017-09-11",105,106.169998,104.959999,106.040001,939600,101.809021
"2017-09-12",106,106.510002,105.900002,106.120003,498900,101.885834
"2017-09-13",105.919998,106.099998,105.040001,105.699997,599100,101.48259
"2017-09-14",105.529999,106.620003,105,106.309998,619800,102.068253
"2017-09-15",106.110001,107.260002,105.93,107.260002,1169500,102.980347
"2017-09-18",107.260002,107.470001,106.050003,106.279999,522700,102.039452
"2017-09-19",106.290001,106.760002,105.980003,106.360001,625600,102.116264
"2017-09-20",106.349998,107.660004,106.349998,107.519997,485000,103.229973
"2017-09-21",107.529999,108.239998,106.919998,107.910004,544400,103.604393
"2017-09-22",107.889999,108.010002,107.260002,107.739998,392200,103.441193
"2017-09-25",107.75,108.360001,107.379997,107.620003,722800,103.325989
"2017-09-26",107.839996,108.050003,106.93,107.510002,555700,103.220383
"2017-09-27",107.510002,108.43,107.25,108.220001,566600,103.902039
"2017-09-28",108.089996,108.440002,107.900002,108.190002,692400,103.87323
"2017-09-29",107.970001,108.849998,107.650002,108.68,515300,104.343697
"2017-10-02",108.269997,108.5,106.300003,107.040001,1316900,102.769142
"2017-10-03",106.900002,107.360001,106.650002,106.800003,1289900,102.538712
"2017-10-04",106.620003,107.389999,106.129997,107.019997,633400,102.749916
"2017-10-05",106.709999,107.720001,106.480003,107.410004,699300,103.124367
