"dates","BA.Open","BA.High","BA.Low","BA.Close","BA.Volume","BA.Adjusted"
"2015-11-05",148.190002,148.839996,146.490005,147.970001,2545400,132.704483
"2015-11-06",146.580002,148.169998,146.009995,147.940002,2294100,132.677567
"2015-11-09",146.899994,147.479996,145.179993,145.979996,2980800,130.919754
"2015-11-10",145.279999,146.139999,144.029999,145.149994,2524100,130.175385
"2015-11-11",145.199997,145.830002,144.520004,144.990005,1579600,130.031876
"2015-11-12",143,144.399994,141.589996,142.539993,3796800,127.834671
"2015-11-13",142.330002,143.889999,141.860001,142.589996,3063800,127.879486
"2015-11-16",142.580002,144.5,142.330002,144.419998,2378300,129.520691
"2015-11-17",145.289993,146.589996,144.639999,146.080002,3038300,131.00946
"2015-11-18",146.240005,148.389999,146.229996,148.279999,3101100,132.982468
"2015-11-19",148.789993,149.479996,148.259995,149.240005,2492600,133.84346
"2015-11-20",149.839996,150.589996,149.119995,149.399994,3210200,133.986923
"2015-11-23",149.389999,149.699997,147.710007,148.339996,3183700,133.036285
"2015-11-24",147.490005,149.589996,147.220001,148.649994,2626600,133.314285
"2015-11-25",149.039993,149.149994,147.380005,147.429993,1852200,132.220154
"2015-11-27",147.5,147.970001,146.679993,146.949997,1282100,131.789688
"2015-11-30",146.970001,147.259995,145.360001,145.449997,3176700,130.444443
"2015-12-01",146.539993,149.399994,146.470001,147.740005,3444300,132.498169
"2015-12-02",147.550003,148.029999,146.380005,146.960007,2648800,131.79863
"2015-12-03",147.050003,147.630005,144.279999,145.559998,3008700,130.54306
"2015-12-04",146.350006,148.779999,146.089996,148.5,3892900,133.179733
"2015-12-07",148.300003,149.5,147.320007,148.449997,3417700,133.134918
"2015-12-08",146.820007,147.229996,144.649994,144.990005,5021100,130.031876
"2015-12-09",144.600006,145.690002,142.270004,144.240005,5124600,129.359268
"2015-12-10",144.619995,147.460007,144.160004,146.410004,3278500,131.305389
"2015-12-11",145,145.699997,143.720001,144.619995,3684700,129.700073
"2015-12-14",144.5,144.5,141.460007,143,4845000,128.247192
"2015-12-15",145.660004,147.100006,144.119995,146.529999,4705300,131.41304
"2015-12-16",147.979996,148.610001,146.229996,148.110001,3316000,132.829971
"2015-12-17",148.850006,149.800003,145.5,145.559998,3448800,130.54306
"2015-12-18",144.410004,144.410004,138.889999,139.580002,9952000,125.180031
"2015-12-21",140.210007,141.940002,139.699997,140.899994,3746400,126.363838
"2015-12-22",141.720001,142.789993,140.5,142.380005,2791700,127.691154
"2015-12-23",143.080002,144.070007,142.809998,144.059998,3353900,129.1978
"2015-12-24",143.600006,143.929993,143.360001,143.529999,1185000,128.722504
"2015-12-28",143.259995,144.669998,142.850006,144.539993,1980000,129.628326
"2015-12-29",145.059998,147.559998,145,147.350006,3133600,132.148453
"2015-12-30",147.220001,148,146.009995,146.410004,1619000,131.305389
"2015-12-31",145.960007,145.960007,144.5,144.589996,2105200,129.673157
"2016-01-04",141.380005,141.699997,139.429993,140.5,5719500,126.005096
"2016-01-05",140.990005,141.699997,139.770004,141.070007,3357000,126.516296
"2016-01-06",138.830002,139.350006,137.259995,138.830002,4254100,124.507393
"2016-01-07",136.380005,136.669998,132.509995,133.009995,7013700,119.287804
"2016-01-08",133.699997,135.100006,129.800003,129.990005,5776900,116.579391
"2016-01-11",130.850006,131,128.919998,130.210007,5551500,116.776711
"2016-01-12",131.580002,132.169998,129.639999,131.919998,4171500,118.310265
"2016-01-13",132.699997,132.880005,127.75,128.119995,5073100,114.90229
"2016-01-14",129.589996,130.070007,125.809998,129.199997,6517800,115.87088
"2016-01-15",125.800003,127.139999,124.510002,125.629997,6678400,112.669189
"2016-01-19",127.059998,127.220001,125.110001,126.059998,5478900,113.054817
"2016-01-20",124,124.940002,119.82,122.139999,7636600,109.539253
"2016-01-21",122.769997,125.980003,121.540001,123.400002,5546200,110.669266
"2016-01-22",124.419998,125.68,123.32,124.610001,5259900,111.754417
"2016-01-25",124.599998,125.239998,123.400002,124.010002,4551600,111.216316
"2016-01-26",124.980003,128.149994,124.5,128.009995,5432600,114.80365
"2016-01-27",119.900002,120.110001,115.019997,116.580002,27945900,104.552841
"2016-01-28",117.099998,118.029999,115.059998,118.010002,10708400,105.835335
"2016-01-29",118.139999,120.18,118.019997,120.129997,9195700,107.736595
"2016-02-01",119.639999,122.290001,118.650002,121.559998,6812800,109.019089
"2016-02-02",119.690002,120.279999,117.370003,117.519997,8646700,105.395866
"2016-02-03",118.800003,122.129997,117.150002,121.870003,7361900,109.297096
"2016-02-04",121.120003,124.910004,121.120003,123.610001,5837000,110.857597
"2016-02-05",123.629997,124.169998,121.029999,122.559998,6186700,109.915916
"2016-02-08",120.669998,121.330002,117.25,119.470001,6453600,107.144691
"2016-02-09",117.980003,119.980003,117.43,118.879997,4137600,106.615578
"2016-02-10",118.160004,119.459999,116.269997,116.360001,4888600,105.321228
"2016-02-11",113.18,113.400002,102.099998,108.440002,33735600,98.152588
"2016-02-12",105.120003,109.839996,105,108.629997,12973400,98.324554
"2016-02-16",109.730003,112.760002,109,112.599998,7587700,101.917931
"2016-02-17",114.029999,116.830002,113.989998,116.339996,6619600,105.303123
"2016-02-18",116.910004,118.230003,116.68,117.57,6489000,106.416435
"2016-02-19",117.309998,117.330002,114.419998,115.160004,6920600,104.235085
"2016-02-22",115.160004,118.970001,115.160004,117.389999,4930300,106.25351
"2016-02-23",116.970001,118.5,115.93,116.900002,3762300,105.80999
"2016-02-24",115.370003,115.959999,112.510002,115.589996,6859300,104.624275
"2016-02-25",116.349998,117.599998,115.779999,116.82,4667100,105.737579
"2016-02-26",117.75,119.449997,117.5,118.160004,3757800,106.95047
"2016-02-29",118.120003,119.470001,117.5,118.18,4569700,106.968567
"2016-03-01",119.010002,120.989998,118.25,119.959999,4595400,108.579712
"2016-03-02",119.629997,120.75,118.5,119.650002,4292500,108.299133
"2016-03-03",118.839996,119.730003,118.25,119.610001,3404600,108.262909
"2016-03-04",120.169998,122.230003,119.849998,121.07,4421500,109.584396
"2016-03-07",120.800003,123.32,120.57,122.900002,4504700,111.240807
"2016-03-08",121.980003,122.970001,121.309998,122.349998,5257300,110.742973
"2016-03-09",122.379997,123.260002,122.029999,122.860001,3380300,111.20459
"2016-03-10",123.139999,123.82,121.43,122.940002,4111300,111.276993
"2016-03-11",124.129997,125.5,123.860001,124.629997,3260100,112.806671
"2016-03-14",123.93,127,123.860001,126.339996,4283400,114.354446
"2016-03-15",125.550003,126.370003,124.209999,126.360001,3717500,114.372559
"2016-03-16",126.239998,128.130005,125.75,127.57,5154700,115.467781
"2016-03-17",128.070007,131.600006,127.419998,130.699997,5801000,118.300827
"2016-03-18",131.240005,134.679993,131.009995,133.960007,9108400,121.251572
"2016-03-21",133.460007,136.779999,133.389999,135.860001,5671400,122.971313
"2016-03-22",135.139999,136.100006,134.779999,135.119995,4989000,122.301529
"2016-03-23",134.990005,135,132.740005,132.860001,4361200,120.25592
"2016-03-24",131.610001,132.229996,130.029999,132.119995,4573100,119.586113
"2016-03-28",132.529999,132.619995,130.550003,131.289993,3352200,118.834846
"2016-03-29",129.830002,130.929993,128.179993,130.880005,4910200,118.46376
"2016-03-30",131.479996,132.729996,128.020004,128.580002,5949000,116.381958
"2016-03-31",128.089996,128.380005,125.25,126.940002,8758300,114.897522
"2016-04-01",126.230003,127.089996,125.110001,126.959999,5328000,114.915634
"2016-04-04",126.540001,127.970001,125.879997,126.339996,5036500,114.354446
"2016-04-05",126.150002,128.589996,125.580002,127.029999,4660100,114.979004
"2016-04-06",127.160004,128.039993,125.75,127.93,3998000,115.793617
"2016-04-07",127,128.940002,126.559998,127,4596300,114.951851
"2016-04-08",128.039993,130.020004,127.610001,127.879997,3939800,115.748352
"2016-04-11",128.25,129.899994,127.68,127.910004,3611700,115.775513
"2016-04-12",127.620003,130.380005,126.68,129.470001,4239200,117.187531
"2016-04-13",130.490005,131.5,129.809998,131.139999,3514800,118.699066
"2016-04-14",131.5,131.949997,130.529999,130.850006,4527600,118.436592
"2016-04-15",130.949997,131.600006,130.679993,131.130005,5008700,118.690018
"2016-04-18",131.130005,132.25,130.320007,131.970001,3056000,119.450378
"2016-04-19",132.570007,133.850006,132.210007,132.679993,2931000,120.092979
"2016-04-20",128.550003,131.360001,128.490005,130.570007,6799000,118.183174
"2016-04-21",130.979996,132.639999,130.300003,130.740005,4799600,118.337036
"2016-04-22",131.089996,131.830002,130.5,131.050003,3858100,118.617622
"2016-04-25",130.449997,131,129.309998,130.75,4600100,118.346092
"2016-04-26",131.25,133.270004,131.059998,133.240005,6103400,120.599854
"2016-04-27",133.199997,137.889999,131.949997,137.080002,6930800,124.075577
"2016-04-28",136.289993,137.720001,134.5,134.800003,4938800,122.011871
"2016-04-29",134.419998,135.229996,132.809998,134.800003,3716700,122.011871
"2016-05-02",134.380005,135,133.229996,134.009995,3703800,121.296791
"2016-05-03",132.699997,133.309998,131.460007,132.490005,4028700,119.921021
"2016-05-04",131.589996,132.309998,130.529999,130.889999,3340500,118.472816
"2016-05-05",131.729996,132.639999,131.119995,132.080002,4199200,119.549934
"2016-05-06",132.110001,133.630005,131.759995,133.259995,2466000,120.617958
"2016-05-09",132.800003,133.809998,131.820007,132.100006,3431100,119.568039
"2016-05-10",133.179993,135.240005,132.789993,134.720001,3382700,121.939484
"2016-05-11",133.809998,134.990005,132.940002,133,3284100,121.364578
"2016-05-12",133.490005,135.039993,133.490005,134.419998,4591300,122.660362
"2016-05-13",133.740005,134.940002,131.910004,132.119995,3965900,120.561562
"2016-05-16",131.630005,134.410004,131.550003,134.139999,3165400,122.404861
"2016-05-17",133.619995,134.490005,131.960007,132.559998,4032000,120.963066
"2016-05-18",132.449997,133.179993,130.339996,130.990005,4060400,119.530434
"2016-05-19",130.240005,130.429993,127.089996,128.080002,5061600,116.875
"2016-05-20",129.130005,129.25,127.209999,127.389999,3297700,116.245369
"2016-05-23",127.400002,128.410004,125.879997,127.580002,3977700,116.418755
"2016-05-24",127.760002,128.809998,126.32,127.5,5102400,116.345734
"2016-05-25",128,129.779999,127.370003,128.860001,4656700,117.586754
"2016-05-26",128.479996,129.899994,128.320007,129.309998,2586300,117.997391
"2016-05-27",128.960007,129.699997,128.830002,129.220001,3043700,117.915268
"2016-05-31",129.880005,129.979996,126.040001,126.150002,6894400,115.113853
"2016-06-01",126,126.5,124.779999,126.410004,4679600,115.351105
"2016-06-02",126.650002,127.029999,125.32,126.849998,4802100,115.752602
"2016-06-03",126.419998,127.580002,125.949997,127.379997,5485600,116.236237
"2016-06-06",127.599998,132.080002,127.449997,131.899994,6996200,120.360817
"2016-06-07",132.410004,133.389999,131.820007,131.929993,4424000,120.388176
"2016-06-08",132.520004,133.529999,132.039993,133,3883700,121.364578
"2016-06-09",132.100006,133.820007,131.919998,133.100006,3811200,121.455841
"2016-06-10",131.759995,132.119995,130.369995,131.139999,3828600,119.667274
"2016-06-13",130.789993,131.509995,129.880005,129.919998,3645000,118.554047
"2016-06-14",129.630005,130.600006,128.5,130.5,3717000,119.083298
"2016-06-15",130.880005,131.759995,129.970001,130.160004,3324800,118.773033
"2016-06-16",129.320007,129.889999,126.900002,129.369995,4066100,118.052132
"2016-06-17",129.830002,129.990005,128.809998,129.820007,6739600,118.462799
"2016-06-20",131.360001,133.899994,131.210007,132.75,4331900,121.136444
"2016-06-21",133.190002,133.279999,131.490005,131.520004,2841100,120.014046
"2016-06-22",132.100006,133.160004,131.580002,131.770004,2640800,120.242203
"2016-06-23",133.910004,134.550003,132.729996,133.550003,4113900,121.866478
"2016-06-24",128.139999,129.389999,126.209999,126.519997,9707300,115.451469
"2016-06-27",125.68,125.75,122.349998,122.699997,6169000,111.965668
"2016-06-28",124.5,124.760002,122.699997,123.889999,4438100,113.051552
"2016-06-29",125.489998,127.32,124.160004,126.989998,4916700,115.880363
"2016-06-30",127.080002,129.869995,127.080002,129.869995,4110800,118.508415
"2016-07-01",129.539993,130.339996,129.160004,129.690002,3247900,118.344154
"2016-07-05",128.429993,129,126.629997,126.970001,4829400,115.862114
"2016-07-06",127.25,127.309998,123.959999,126.959999,3981700,115.852982
"2016-07-07",126.919998,128.169998,126.260002,127.169998,3049400,116.044609
"2016-07-08",128.600006,130.460007,127.660004,130.089996,3597800,118.70916
"2016-07-11",130.839996,133.25,130.800003,132.039993,3929900,120.488571
"2016-07-12",132.800003,133,130.330002,130.809998,4318400,119.366165
"2016-07-13",131.279999,131.389999,129.369995,130.110001,3061400,118.727409
"2016-07-14",131.630005,131.919998,130.199997,131.550003,3984100,120.041435
"2016-07-15",131.800003,132.75,131.449997,132.389999,2944900,120.807938
"2016-07-18",132.380005,133.889999,131.949997,133.429993,3338400,121.756966
"2016-07-19",132.910004,135.669998,132.830002,134.660004,3390000,122.879349
"2016-07-20",134.550003,135.179993,134.039993,134.720001,2669400,122.934128
"2016-07-21",134.759995,134.979996,133.029999,133.529999,2814100,121.848213
"2016-07-22",131.75,133.490005,130.570007,133.470001,4844900,121.793449
"2016-07-25",133.179993,133.300003,132.380005,132.940002,3078600,121.309822
"2016-07-26",132.899994,134.970001,132.509995,134.850006,4667300,123.052734
"2016-07-27",136.139999,139.449997,135.710007,135.960007,5661700,124.065628
"2016-07-28",135.399994,135.860001,132.550003,133.009995,5142400,121.37368
"2016-07-29",133.050003,133.800003,132.300003,133.660004,3559100,121.966843
"2016-08-01",133.210007,134.229996,132.699997,133.210007,3067300,121.556206
"2016-08-02",132.949997,133.399994,131.350006,131.600006,3156800,120.087067
"2016-08-03",131.770004,132.449997,131.619995,131.869995,2359300,120.33345
"2016-08-04",132,132.550003,130.960007,131.210007,3008500,119.731178
"2016-08-05",132.210007,132.440002,131.009995,131.729996,3119500,120.205673
"2016-08-08",132.139999,132.949997,131.75,132.190002,2443800,120.625458
"2016-08-09",132.729996,132.990005,132.229996,132.619995,3013900,121.017822
"2016-08-10",132.100006,133.529999,131.710007,132.279999,2642200,121.707878
"2016-08-11",132.850006,133.559998,132.300003,133,2275700,122.370308
"2016-08-12",132.899994,133.779999,132.630005,133.100006,2522600,122.462334
"2016-08-15",133.699997,135,133.550003,134.660004,2812600,123.897667
"2016-08-16",134.149994,135.210007,133.399994,135,2759200,124.210487
"2016-08-17",134.850006,134.990005,134.110001,134.720001,2854600,123.952888
"2016-08-18",134.720001,135.960007,134.529999,135,2030800,124.210487
"2016-08-19",134.5,135,133.839996,134.440002,1922600,123.695229
"2016-08-22",134.300003,135.669998,133.839996,134.990005,2520500,124.201279
"2016-08-23",135.320007,136.369995,133.639999,134.139999,3481900,123.41922
"2016-08-24",134.009995,134.649994,133.070007,133.289993,2135900,122.637154
"2016-08-25",133.300003,133.300003,132.419998,132.979996,1921400,122.351921
"2016-08-26",133.5,134.080002,131.820007,132.229996,1973700,121.661873
"2016-08-29",132.720001,133.580002,132.320007,132.899994,2380000,122.278328
"2016-08-30",133.190002,133.440002,130.679993,130.809998,3437300,120.355362
"2016-08-31",130.830002,130.830002,129.139999,129.449997,3639200,119.104057
"2016-09-01",130.029999,130.029999,128.360001,129.899994,2807200,119.518097
"2016-09-02",130.889999,131.960007,130.580002,131.160004,2631000,120.677406
"2016-09-06",131.630005,132.990005,131.270004,132.990005,4151800,122.361122
"2016-09-07",132.479996,133.080002,132,132.639999,2198700,122.039116
"2016-09-08",132.320007,132.910004,131.509995,132.899994,2618300,122.278328
"2016-09-09",131.940002,131.940002,128.520004,128.529999,4892900,118.257591
"2016-09-12",126.879997,130.679993,126.309998,130.119995,6381100,119.72052
"2016-09-13",129.220001,130.020004,128.259995,128.759995,4552400,118.469208
"2016-09-14",128.910004,129.309998,127.339996,127.669998,3955400,117.466316
"2016-09-15",127.57,128.460007,126.940002,127.769997,3462400,117.558319
"2016-09-16",127.709999,127.709999,126.339996,126.699997,8035600,116.573845
"2016-09-19",127.5,128.300003,127.269997,127.480003,3168100,117.291512
"2016-09-20",127.949997,128.5,127.57,127.790001,2639300,117.576736
"2016-09-21",128.179993,130.630005,128.179993,130.559998,3227800,120.125343
"2016-09-22",131.449997,132.479996,131.169998,131.869995,3253100,121.33065
"2016-09-23",131.25,132.289993,131.009995,131.779999,2330700,121.247833
"2016-09-26",131.070007,131.580002,130.429993,130.570007,2219900,120.134537
"2016-09-27",130.289993,131.740005,129.860001,131.320007,1939000,120.824608
"2016-09-28",131.589996,132.360001,130.589996,132.229996,1773000,121.661873
"2016-09-29",131.800003,132.779999,130.679993,131.029999,2199400,120.557777
"2016-09-30",132.089996,132.630005,131.270004,131.740005,3118900,121.211037
"2016-10-03",131.279999,132.720001,130.740005,132.380005,2439400,121.799881
"2016-10-04",132.770004,133.229996,131.690002,132.25,2829200,121.680283
"2016-10-05",132.929993,134.899994,132.550003,134.660004,3137500,123.897667
"2016-10-06",134.830002,135,133.679993,134.419998,3614900,123.676834
"2016-10-07",133.929993,134.660004,132.539993,133.850006,4302000,123.15239
"2016-10-10",134.589996,136.869995,134.589996,135.839996,3343300,124.983353
"2016-10-11",134.940002,135.690002,133.270004,133.740005,3607300,123.051201
"2016-10-12",133.759995,134.279999,133,133.160004,2264200,122.517548
"2016-10-13",132.419998,133.929993,131.389999,133.380005,3544200,122.719978
"2016-10-14",134.559998,135.25,133.479996,133.5,2317400,122.830399
"2016-10-17",133.5,135.380005,133.330002,134,2435100,123.290436
"2016-10-18",135.029999,135.740005,134.919998,135.100006,2271000,124.302536
"2016-10-19",135.419998,136.949997,135.330002,136.179993,2265900,125.296181
"2016-10-20",135.919998,136.75,135.369995,135.839996,2539700,124.983353
"2016-10-21",134.720001,136.190002,134.25,135.630005,2205000,124.790154
"2016-10-24",136.410004,138.880005,136.410004,137.449997,3814200,126.464684
"2016-10-25",137.529999,139.419998,137.350006,139.020004,5209100,127.909233
"2016-10-26",138.429993,146.190002,136.720001,145.539993,13272000,133.908112
"2016-10-27",145.830002,146.229996,141.779999,143.309998,7857100,131.856323
"2016-10-28",143.720001,144,142.169998,143.009995,4636100,131.580322
"2016-10-31",143.050003,143.350006,142.149994,142.429993,3075900,131.046677
"2016-11-01",142.949997,143.899994,141.809998,142.410004,3245000,131.028275
"2016-11-02",142,142.869995,140.589996,140.75,2782100,129.500946
"2016-11-03",140.759995,140.899994,139.350006,140.020004,2280800,128.829269
"2016-11-04",139.110001,140.850006,138.800003,139.539993,2951500,128.387665
"2016-11-07",141.5,143.100006,141.490005,143.029999,3228200,131.598709
"2016-11-08",141.919998,143.309998,141.289993,142.199997,2823800,131.839767
"2016-11-09",141.600006,145.850006,141.539993,145.089996,5494400,134.51918
"2016-11-10",146.509995,149.339996,146.389999,147.690002,6508300,136.929779
"2016-11-11",147.119995,148.600006,146.559998,148.520004,3585200,137.69931
"2016-11-14",148.210007,150.089996,148.210007,149.990005,4490900,139.06221
"2016-11-15",148.440002,149.449997,147.190002,148.110001,3856600,137.319183
"2016-11-16",147.300003,148.410004,146.139999,146.440002,3559700,135.770874
"2016-11-17",146.830002,147.119995,145,145.330002,3656100,134.74173
"2016-11-18",145.179993,146.600006,144.460007,146.350006,2214400,135.687424
"2016-11-21",147.210007,148.490005,146.520004,147.020004,2825900,136.308609
"2016-11-22",147.899994,149.759995,147.880005,149.520004,3770000,138.626465
"2016-11-23",149.610001,150.809998,149.029999,149.740005,2857500,138.830444
"2016-11-25",150,150.149994,149.029999,150.039993,962300,139.108566
"2016-11-28",149,150.089996,148.320007,149.770004,4728800,138.858246
"2016-11-29",149.830002,152.110001,149.110001,151.639999,3945600,140.591995
"2016-11-30",151.589996,153.080002,150.559998,150.559998,3991000,139.590714
"2016-12-01",150.740005,152.690002,150.389999,152.389999,2843900,141.287384
"2016-12-02",152.449997,152.490005,151.119995,152.25,2105600,141.157562
"2016-12-05",153.240005,153.75,151.850006,152.160004,2855900,141.074112
"2016-12-06",150.839996,152.639999,150.020004,152.240005,3476300,141.148285
"2016-12-07",151.669998,154.309998,151.070007,154.139999,2955800,142.909851
"2016-12-08",154.600006,155.970001,154.139999,155.389999,2928400,144.068787
"2016-12-09",155.649994,156.880005,155.419998,156.490005,2707900,145.088654
"2016-12-12",156,158,154.300003,157.160004,4250600,145.709824
"2016-12-13",159.100006,160.070007,154.880005,156.660004,5650400,145.246277
"2016-12-14",156.229996,156.369995,154.179993,154.470001,3640200,143.215775
"2016-12-15",153.929993,155.240005,153.059998,153.770004,2889300,142.566833
"2016-12-16",153.880005,156,153.139999,154.5,5888300,143.243652
"2016-12-19",155.160004,157.100006,155.070007,156.179993,3002800,144.801239
"2016-12-20",156.960007,157.889999,155.949997,156.389999,2270100,144.995926
"2016-12-21",156.690002,158.5,156.649994,157.479996,2326000,146.006485
"2016-12-22",158.5,158.990005,156.25,157.460007,3958500,145.987976
"2016-12-23",158.270004,158.270004,156.509995,157.809998,2135800,146.312485
"2016-12-27",158.410004,158.479996,156.910004,157.479996,1858700,146.006485
"2016-12-28",157.119995,157.350006,156.009995,156.100006,1810400,144.727097
"2016-12-29",156,156.75,155.160004,155.690002,1804000,144.346939
"2016-12-30",156.490005,156.789993,154.960007,155.679993,2027700,144.337631
"2017-01-03",156.300003,157.139999,155.210007,156.970001,3426100,145.533676
"2017-01-04",157.809998,159.229996,157.809998,158.619995,3189800,147.063477
"2017-01-05",158.410004,159.699997,157.399994,158.710007,2796000,147.146927
"2017-01-06",158.979996,159.660004,157.889999,159.100006,2426000,147.508514
"2017-01-09",159,159.240005,158.169998,158.320007,2839400,146.785309
"2017-01-10",158.960007,159.940002,158.570007,159.070007,2988300,147.480667
"2017-01-11",159.539993,159.699997,158.279999,159.399994,2416500,147.786606
"2017-01-12",159.149994,159.160004,156.669998,158.289993,3020500,146.757492
"2017-01-13",158.740005,159.580002,158.339996,158.830002,2435400,147.258148
"2017-01-17",158.199997,159.039993,157.229996,157.669998,2758800,146.182678
"2017-01-18",157.550003,159.050003,156.75,158.320007,2087000,146.785309
"2017-01-19",158.869995,159.869995,157.910004,159,3144000,147.415741
"2017-01-20",159.809998,160.300003,158.229996,159.529999,3384500,147.907181
"2017-01-23",158.940002,159.5,157.289993,157.839996,3931200,146.340286
"2017-01-24",158.580002,160.929993,157.839996,160.550003,3927500,148.852844
"2017-01-25",163.589996,168.649994,163.240005,167.360001,7480000,155.166687
"2017-01-26",167.25,170,167.25,169.119995,5436800,156.798447
"2017-01-27",169.210007,169.800003,167.009995,167.699997,4883200,155.481918
"2017-01-30",165.919998,165.990005,163.820007,165.570007,5456300,153.507095
"2017-01-31",164.960007,165.100006,163.220001,163.419998,5350700,151.513748
"2017-02-01",164.25,165.809998,163.119995,163.970001,3138000,152.023697
"2017-02-02",163.220001,163.970001,160.820007,162.259995,3791700,150.438248
"2017-02-03",162.990005,163.559998,162.309998,162.399994,2981700,150.5681
"2017-02-06",162.419998,164.080002,162.380005,163.979996,3110500,152.032944
"2017-02-07",165,167.419998,164.869995,166.5,4243200,154.369339
"2017-02-08",165,165.240005,163.690002,163.809998,3041600,153.181747
"2017-02-09",164.669998,165.089996,164.059998,164.279999,3451100,153.621246
"2017-02-10",165.25,166.449997,164.470001,166.229996,2689700,155.444748
"2017-02-13",166.449997,169.070007,166.350006,168.029999,3765000,157.127945
"2017-02-14",167.699997,168.800003,167.220001,168.5,2580300,157.567429
"2017-02-15",168.419998,169.949997,168.350006,169.300003,4033200,158.315536
"2017-02-16",169.740005,170.809998,168.75,170.809998,3070100,159.72757
"2017-02-17",170.410004,173.25,170.399994,172.710007,4982900,161.504318
"2017-02-21",173.919998,176.169998,173.679993,175.559998,4231700,164.169403
"2017-02-22",174.979996,175.75,174.009995,175.360001,2832100,163.982346
"2017-02-23",175.970001,177,175.699997,176.860001,3502600,165.385056
"2017-02-24",176.75,178.800003,176.100006,177.440002,4197200,165.927414
"2017-02-27",178,179.880005,177.550003,179.429993,2892600,167.788315
"2017-02-28",180.339996,181.929993,179.669998,180.229996,4785100,168.536362
"2017-03-01",181.850006,184.800003,181.820007,183.910004,5461800,171.977646
"2017-03-02",184,185.710007,182.970001,182.990005,4909000,171.117355
"2017-03-03",182.990005,183.580002,181.449997,182.179993,3917500,170.359848
"2017-03-06",181.399994,182.300003,180.429993,180.929993,4244000,169.190948
"2017-03-07",180.639999,182.839996,180.619995,182.020004,2452000,170.21022
"2017-03-08",182.399994,182.690002,181.490005,181.740005,2321700,169.94841
"2017-03-09",181.429993,182.589996,179.580002,180.570007,3100500,168.85434
"2017-03-10",181.899994,181.970001,177.919998,178.699997,4595600,167.105667
"2017-03-13",177.160004,179.190002,177.070007,179.050003,3499000,167.432968
"2017-03-14",178.539993,179.690002,177.710007,178.729996,2346700,167.133713
"2017-03-15",179,179.240005,177.970001,178.710007,3569000,167.115021
"2017-03-16",179.820007,180,177.639999,178.190002,3100700,166.628723
"2017-03-17",178.309998,180.380005,178.169998,180.100006,5037400,168.414825
"2017-03-20",180.100006,180.149994,179.139999,179.389999,2062200,167.750885
"2017-03-21",179.990005,180.25,175.5,175.960007,3239600,164.543427
"2017-03-22",175.960007,177.100006,175.5,176.979996,2505700,165.497253
"2017-03-23",177.339996,177.850006,176.589996,177.259995,2006400,165.759094
"2017-03-24",176.850006,177.529999,174.770004,175.820007,2386800,164.412521
"2017-03-27",174.369995,176.440002,173.75,176.100006,2750700,164.674347
"2017-03-28",176.289993,177.679993,175,177.360001,2412600,165.852615
"2017-03-29",177.399994,177.990005,176.970001,177.630005,1640600,166.105087
"2017-03-30",177.25,178.490005,177.220001,177.979996,1737200,166.432373
"2017-03-31",178.020004,178.179993,176.809998,176.860001,2032700,165.385056
"2017-04-03",177.080002,177.729996,175.5,176.649994,2934800,165.188644
"2017-04-04",176.880005,178.789993,176.759995,178.699997,2326500,167.105667
"2017-04-05",179,180.179993,176.889999,177.080002,2567200,165.590759
"2017-04-06",177.559998,178.220001,177.119995,177.369995,2343600,165.861938
"2017-04-07",178.389999,179.089996,177.259995,178.850006,2806900,167.245926
"2017-04-10",179,179.970001,177.479996,177.559998,2309300,166.039627
"2017-04-11",177.5,178.600006,176.960007,178.570007,2266300,166.9841
"2017-04-12",178.25,178.25,175.940002,176.050003,2922700,164.627594
"2017-04-13",175.740005,176.880005,175.559998,175.619995,2024100,164.225449
"2017-04-17",175.839996,179.080002,175.649994,179.020004,2450200,167.404892
"2017-04-18",178.589996,179.970001,177.119995,177.850006,2960200,166.310822
"2017-04-19",178.470001,179.899994,178.160004,178.399994,2124500,166.825119
"2017-04-20",178.740005,179.820007,178.350006,179.300003,2335200,167.666733
"2017-04-21",179.419998,180.929993,179.419998,180.380005,3146600,168.676666
"2017-04-24",181.75,182.460007,181.610001,182.059998,3141900,170.247665
"2017-04-25",182.529999,183.850006,182.529999,183.509995,3735400,171.603577
"2017-04-26",182.309998,183,180.110001,181.710007,4471600,169.920364
"2017-04-27",182.589996,183.759995,182.589996,183.220001,3129100,171.332382
"2017-04-28",183.419998,184.929993,183.020004,184.830002,2181600,172.837936
"2017-05-01",184.229996,184.490005,181.800003,182.389999,3516700,170.556259
"2017-05-02",182.539993,183.910004,182.529999,183.440002,1979800,171.538116
"2017-05-03",183.449997,183.75,182.25,183.389999,2983200,171.491379
"2017-05-04",183.330002,184.25,182.179993,183.070007,2289300,171.192139
"2017-05-05",183.160004,185.070007,183.160004,185.009995,2636900,173.006271
"2017-05-08",185.380005,186.389999,185,186.020004,1963400,173.950699
"2017-05-09",186.110001,187.210007,186.050003,186.910004,3004000,174.78302
"2017-05-10",185.139999,185.649994,178.179993,183.179993,7060100,172.606293
"2017-05-11",182.899994,184.330002,182.169998,183.940002,2883800,173.322449
"2017-05-12",183.710007,183.979996,182.630005,183.25,3479200,172.672287
"2017-05-15",183.300003,184.110001,182.279999,182.389999,3365000,171.861969
"2017-05-16",182.729996,183.149994,182.039993,182.699997,2156100,172.154053
