"dates","ROL.Open","ROL.High","ROL.Low","ROL.Close","ROL.Volume","ROL.Adjusted"
"2014-10-09",8.491852,8.524444,8.423704,8.471111,879525,7.742222
"2014-10-10",8.497778,8.50963,8.334815,8.340741,439425,7.62307
"2014-10-13",8.346667,8.367407,8.186667,8.198519,384075,7.493086
"2014-10-14",8.24,8.305185,8.183704,8.293333,747563,7.579742
"2014-10-15",8.186667,8.417778,8.186667,8.337778,841388,7.620363
"2014-10-16",8.183704,8.465185,8.183704,8.462222,1172813,7.734097
"2014-10-17",8.53037,8.557037,8.471111,8.536296,609188,7.801799
"2014-10-20",8.524444,8.601481,8.471111,8.601481,533250,7.861372
"2014-10-21",8.660741,8.808889,8.660741,8.808889,386100,8.050937
"2014-10-22",8.85037,8.88,8.767407,8.779259,354713,8.023857
"2014-10-23",8.871111,8.924444,8.823704,8.847407,292613,8.086143
"2014-10-24",8.85037,8.897778,8.814815,8.847407,155588,8.086143
"2014-10-27",8.8,8.888889,8.785185,8.871111,259875,8.107805
"2014-10-28",8.921481,9.081481,8.90963,9.078519,383738,8.297368
"2014-10-29",9.185185,9.33037,8.974815,9.226667,778275,8.432769
"2014-10-30",9.2,9.434074,9.2,9.357037,590625,8.551917
"2014-10-31",9.466667,9.511111,9.371852,9.442963,535613,8.630449
"2014-11-03",9.457778,9.558519,9.38963,9.434074,515363,8.622331
"2014-11-04",9.472593,9.588148,9.41037,9.522963,502200,8.703568
"2014-11-05",9.594074,9.62963,9.451852,9.54963,456638,8.727939
"2014-11-06",9.537778,9.662222,9.502222,9.638519,525150,8.86557
"2014-11-07",9.614815,9.677037,9.561481,9.620741,373275,8.849221
"2014-11-10",9.62963,9.682963,9.594074,9.620741,776588,8.849221
"2014-11-11",9.611852,9.644444,9.558519,9.623704,586238,8.851946
"2014-11-12",9.561481,9.668148,9.561481,9.632593,624038,8.860121
"2014-11-13",9.691852,9.780741,9.617778,9.780741,498488,8.996389
"2014-11-14",9.798519,9.872593,9.70963,9.733333,531900,8.952782
"2014-11-17",9.739259,9.771852,9.703704,9.748148,773888,8.966411
"2014-11-18",9.748148,9.893333,9.721481,9.748148,509288,8.966411
"2014-11-19",9.721481,9.798519,9.641481,9.754074,386100,8.971858
"2014-11-20",9.712593,9.857778,9.671111,9.777778,1144800,8.993661
"2014-11-21",9.863704,9.863704,9.567407,9.597037,427950,8.827416
"2014-11-24",9.641481,9.721481,9.591111,9.712593,564975,8.933704
"2014-11-25",9.733333,9.765926,9.656296,9.688889,724950,8.911901
"2014-11-26",9.706667,9.73037,9.611852,9.62963,334125,8.857398
"2014-11-28",9.688889,9.736296,9.611852,9.638519,268650,8.86557
"2014-12-01",9.62963,9.706667,9.52,9.537778,376313,8.77291
"2014-12-02",9.525926,9.635556,9.496296,9.626667,331763,8.854671
"2014-12-03",9.65037,9.691852,9.573333,9.665185,292613,8.890099
"2014-12-04",9.665185,9.715556,9.579259,9.65037,391500,8.876472
"2014-12-05",9.65037,9.881481,9.65037,9.851852,639225,9.061798
"2014-12-08",9.881481,9.985185,9.706667,9.736296,577463,8.955507
"2014-12-09",9.641481,9.771852,9.537778,9.745185,411750,8.963685
"2014-12-10",9.754074,9.834074,9.605926,9.620741,322313,8.849221
"2014-12-11",9.68,9.842963,9.644444,9.68,314888,8.903728
"2014-12-12",9.608889,9.76,9.608889,9.70963,394875,8.930982
"2014-12-15",9.751111,9.822222,9.644444,9.656296,877163,8.881924
"2014-12-16",9.626667,9.828148,9.6,9.656296,631125,8.881924
"2014-12-17",9.671111,9.813333,9.478519,9.801481,470813,9.015465
"2014-12-18",9.922963,9.937778,9.798519,9.925926,569025,9.129934
"2014-12-19",9.905185,9.925926,9.748148,9.762963,1023300,8.980036
"2014-12-22",9.798519,9.881481,9.742222,9.863704,370238,9.072698
"2014-12-23",9.911111,10.020741,9.872593,9.943704,475538,9.146282
"2014-12-24",9.905185,10.014815,9.866667,9.89037,340200,9.097226
"2014-12-26",9.955556,10.017778,9.86963,9.905185,234900,9.110853
"2014-12-29",9.854815,10.020741,9.854815,10.011852,261225,9.208964
"2014-12-30",9.985185,10.044444,9.934815,9.952593,180563,9.15446
"2014-12-31",9.97037,10.053333,9.801481,9.807407,497475,9.020914
"2015-01-02",9.872593,9.925926,9.478519,9.614815,866025,8.843768
"2015-01-05",9.531852,9.700741,9.502222,9.605926,412763,8.835592
"2015-01-06",9.647407,9.647407,9.413333,9.454815,405675,8.696599
"2015-01-07",9.502222,9.842963,9.380741,9.662222,602775,8.887373
"2015-01-08",9.768889,9.976296,9.685926,9.878519,745875,9.086326
"2015-01-09",9.884444,9.937778,9.739259,9.751111,328050,8.969132
"2015-01-12",9.78963,9.81037,9.602963,9.608889,397575,8.838317
"2015-01-13",9.653333,9.813333,9.594074,9.688889,623700,8.911901
"2015-01-14",9.611852,9.706667,9.602963,9.656296,436388,8.881924
"2015-01-15",9.671111,9.671111,9.475556,9.534815,334463,8.770183
"2015-01-16",9.496296,9.706667,9.496296,9.691852,512325,8.914628
"2015-01-20",9.682963,9.777778,9.517037,9.647407,335813,8.873745
"2015-01-21",9.65037,9.73037,9.528889,9.718519,839363,8.939157
"2015-01-22",9.78963,9.893333,9.677037,9.878519,384075,9.086326
"2015-01-23",9.911111,9.928889,9.816296,9.872593,249075,9.080874
"2015-01-26",9.854815,9.976296,9.736296,9.967407,495113,9.168086
"2015-01-27",9.899259,10.017778,9.878519,9.967407,443475,9.168086
"2015-01-28",10.08,10.328889,9.937778,10.325926,796163,9.497854
"2015-01-29",10.376296,10.376296,9.81037,10.065185,986513,9.25802
"2015-01-30",10.023704,10.032593,9.786667,9.792593,773888,9.007288
"2015-02-02",9.81037,9.893333,9.665185,9.845926,696263,9.056346
"2015-02-03",9.911111,10.017778,9.887407,9.958519,546413,9.15991
"2015-02-04",9.940741,10.035556,9.78963,9.81037,554513,9.023641
"2015-02-05",9.863704,10.011852,9.84,10.008889,371925,9.206239
"2015-02-06",10.005926,10.038519,9.860741,9.925926,654750,9.162483
"2015-02-09",9.922963,10.017778,9.866667,9.973333,384413,9.206241
"2015-02-10",10.05037,10.077037,9.754074,9.863704,506925,9.105043
"2015-02-11",9.837037,9.958519,9.837037,9.925926,358763,9.162483
"2015-02-12",9.976296,10.005926,9.902222,10,364838,9.230856
"2015-02-13",9.994074,10.044444,9.902222,9.997037,378675,9.228124
"2015-02-17",9.967407,10.065185,9.899259,9.976296,938588,9.208977
"2015-02-18",9.934815,10.056296,9.934815,10.038519,433013,9.266412
"2015-02-19",9.994074,10.071111,9.908148,9.97037,509288,9.203505
"2015-02-20",9.931852,10.053333,9.848889,10.038519,596700,9.266412
"2015-02-23",10.044444,10.044444,9.934815,10.008889,366188,9.239059
"2015-02-24",10.014815,10.053333,9.925926,10.053333,325688,9.280088
"2015-02-25",10.074074,10.074074,9.92,9.964444,381375,9.198037
"2015-02-26",9.991111,9.991111,9.834074,9.979259,467438,9.21171
"2015-02-27",9.985185,9.997037,9.896296,9.937778,357413,9.173419
"2015-03-02",9.994074,10.177778,9.934815,10.124444,623700,9.345728
"2015-03-03",10.074074,10.157037,9.973333,10.115556,450563,9.337523
"2015-03-04",10.085926,10.085926,9.961481,10.047407,428288,9.274617
"2015-03-05",10.08,10.10963,9.964444,10.074074,589613,9.299232
"2015-03-06",10.056296,10.097778,9.958519,10.011852,1132313,9.241796
"2015-03-09",10.02963,10.151111,9.988148,10.077037,525150,9.30197
"2015-03-10",10.026667,10.071111,9.798519,9.822222,524813,9.066753
"2015-03-11",10.204444,10.204444,9.777778,9.973333,748125,9.206241
"2015-03-12",10,10.053333,9.915556,9.991111,541575,9.222652
"2015-03-13",10.017778,10.284444,10.017778,10.275556,955350,9.485219
"2015-03-16",10.337778,10.524444,10.302222,10.488889,890325,9.682143
"2015-03-17",10.462222,10.662222,10.426667,10.648889,844200,9.829837
"2015-03-18",10.648889,10.777778,10.488889,10.724444,673650,9.899582
"2015-03-19",10.937778,10.937778,10.72,10.835556,885150,10.00215
"2015-03-20",10.88,11.035556,10.804444,10.973333,1764000,10.129326
"2015-03-23",10.991111,11.111111,10.906667,11.062222,841725,10.211378
"2015-03-24",11.088889,11.102222,10.986667,11.004444,660150,10.158044
"2015-03-25",11.066667,11.088889,10.782222,10.804444,559800,9.973429
"2015-03-26",10.751111,10.884444,10.702222,10.817778,438525,9.985737
"2015-03-27",10.8,10.915556,10.768889,10.902222,385875,10.063686
"2015-03-30",10.951111,11.071111,10.875556,10.977778,610875,10.13343
"2015-03-31",10.942222,11.035556,10.902222,10.991111,646200,10.145738
"2015-04-01",11.017778,11.017778,10.826667,10.964444,549900,10.12112
"2015-04-02",10.942222,11.217778,10.937778,11.084444,1093275,10.231893
"2015-04-06",11.053333,11.222222,11.026667,11.208889,991575,10.346765
"2015-04-07",11.195556,11.24,11.062222,11.111111,708075,10.25651
"2015-04-08",11.146667,11.222222,11.044444,11.182222,663075,10.32215
"2015-04-09",11.16,11.231111,11.097778,11.195556,426600,10.334455
"2015-04-10",11.2,11.244444,11.102222,11.12,386775,10.264709
"2015-04-13",11.071111,11.146667,11.035556,11.057778,318825,10.207273
"2015-04-14",11.031111,11.115556,10.946667,11.022222,392400,10.174456
"2015-04-15",11.048889,11.111111,10.96,10.991111,525375,10.145738
"2015-04-16",10.942222,10.973333,10.884444,10.937778,642375,10.096508
"2015-04-17",10.884444,10.884444,10.768889,10.826667,388350,9.99394
"2015-04-20",10.884444,11.044444,10.875556,10.942222,429975,10.100609
"2015-04-21",11.017778,11.044444,10.96,10.991111,739800,10.145738
"2015-04-22",11.004444,11.213333,10.897778,11.191111,646425,10.330353
"2015-04-23",11.164444,11.386667,11.16,11.355556,606150,10.482149
"2015-04-24",11.368889,11.377778,11.195556,11.253333,421875,10.387791
"2015-04-27",11.271111,11.297778,11.106667,11.16,569250,10.301636
"2015-04-28",11.155556,11.284444,11.093333,11.195556,456750,10.334455
"2015-04-29",11.204444,11.208889,10.92,11.013333,638100,10.166249
"2015-04-30",10.995556,11.293333,10.964444,11.022222,1058625,10.174456
"2015-05-01",11.075556,11.115556,10.968889,11.017778,695925,10.170352
"2015-05-04",11.062222,11.088889,10.982222,11.031111,591075,10.18266
"2015-05-05",10.995556,11.093333,10.862222,10.92,577350,10.080096
"2015-05-06",10.946667,10.946667,10.786667,10.853333,547875,10.051283
"2015-05-07",10.817778,10.933333,10.76,10.813333,487125,10.014239
"2015-05-08",10.893333,10.986667,10.804444,10.822222,512550,10.02247
"2015-05-11",10.795556,10.884444,10.764444,10.826667,476775,10.026587
"2015-05-12",10.786667,10.808889,10.613333,10.768889,637425,9.973079
"2015-05-13",10.817778,10.866667,10.742222,10.764444,360450,9.968964
"2015-05-14",10.813333,10.937778,10.791111,10.928889,360450,10.121257
"2015-05-15",10.902222,10.946667,10.853333,10.924444,276975,10.117142
"2015-05-18",10.897778,10.951111,10.866667,10.906667,375525,10.100675
"2015-05-19",10.937778,10.991111,10.928889,10.964444,560250,10.154182
"2015-05-20",10.982222,11,10.897778,10.96,409275,10.150069
"2015-05-21",10.933333,11.004444,10.848889,10.906667,358200,10.100675
"2015-05-22",10.902222,10.995556,10.871111,10.928889,436050,10.121257
"2015-05-26",10.871111,10.96,10.835556,10.88,1018800,10.075982
"2015-05-27",10.897778,11.022222,10.84,10.986667,654525,10.174763
"2015-05-28",10.968889,11.048889,10.937778,11.035556,562950,10.220041
"2015-05-29",11.022222,11.066667,10.933333,11.031111,621450,10.215923
"2015-06-01",11.04,11.106667,10.986667,11.04,607725,10.224156
"2015-06-02",11.013333,11.062222,10.937778,11.031111,901575,10.215923
"2015-06-03",11.08,11.275556,11.04,11.271111,697950,10.438187
"2015-06-04",11.2,11.266667,11.182222,11.244444,533025,10.413492
"2015-06-05",11.226667,11.342222,11.142222,11.328889,560925,10.491696
"2015-06-08",11.337778,11.462222,11.311111,11.382222,404550,10.541086
"2015-06-09",11.373333,11.595556,11.337778,11.573333,800775,10.718078
"2015-06-10",11.608889,11.742222,11.577778,11.72,694350,10.853903
"2015-06-11",11.72,11.848889,11.706667,11.844444,673200,10.969153
"2015-06-12",11.862222,11.862222,11.76,11.853333,446850,10.977384
"2015-06-15",11.795556,11.795556,11.604444,11.786667,478350,10.915646
"2015-06-16",11.786667,11.924444,11.786667,11.906667,460350,11.026774
"2015-06-17",11.937778,12.04,11.831111,12.022222,676575,11.133792
"2015-06-18",12.066667,12.164444,12.026667,12.111111,1039725,11.216112
"2015-06-19",12.155556,12.248889,12.017778,12.053333,1052775,11.162607
"2015-06-22",12.102222,12.164444,11.911111,11.968889,598275,11.0844
"2015-06-23",11.964444,12,11.88,11.955556,504000,11.072052
"2015-06-24",11.915556,11.946667,11.826667,11.88,497925,11.002081
"2015-06-25",11.924444,12.257778,11.862222,12.253333,1081800,11.347823
"2015-06-26",12.271111,12.44,12.177778,12.355556,2101050,11.442492
"2015-06-29",12.364444,12.68,12.311111,12.617778,1970325,11.685338
"2015-06-30",12.684444,12.888889,12.48,12.68,6349275,11.742961
"2015-07-01",12.502222,12.648889,11.902222,12.302222,2522925,11.393099
"2015-07-02",12.293333,12.306667,11.968889,12.048889,1330875,11.158488
"2015-07-06",11.937778,12.248889,11.911111,12.222222,1030275,11.319015
"2015-07-07",12.275556,12.32,12.106667,12.315556,1099350,11.405447
"2015-07-08",12.248889,12.262222,12.084444,12.186667,1228050,11.286088
"2015-07-09",12.306667,12.324444,12.097778,12.137778,944775,11.240808
"2015-07-10",12.226667,12.271111,12.168889,12.244444,983700,11.339594
"2015-07-13",12.302222,12.368889,12.2,12.297778,1038825,11.388986
"2015-07-14",12.324444,12.435556,12.297778,12.426667,469125,11.508348
"2015-07-15",12.444444,12.515556,12.382222,12.493333,934200,11.57009
"2015-07-16",12.528889,12.728889,12.524444,12.706667,1060425,11.767659
"2015-07-17",12.711111,12.72,12.52,12.613333,929250,11.681222
"2015-07-20",12.595556,12.728889,12.577778,12.715556,1183500,11.775887
"2015-07-21",12.68,12.697778,12.417778,12.537778,1199475,11.611248
"2015-07-22",12.488889,12.728889,12.488889,12.728889,608850,11.788237
"2015-07-23",12.706667,12.831111,12.684444,12.715556,877500,11.775887
"2015-07-24",12.688889,12.697778,12.502222,12.586667,586125,11.656526
"2015-07-27",12.533333,12.613333,12.466667,12.573333,781425,11.644176
"2015-07-28",12.568889,12.68,12.444444,12.631111,808650,11.697685
"2015-07-29",12.586667,12.888889,12.493333,12.835556,1451925,11.887022
"2015-07-30",12.831111,13.048889,12.72,13.048889,1681650,12.08459
"2015-07-31",13.088889,13.137778,12.88,12.888889,866025,11.936414
"2015-08-03",12.884444,12.951111,12.782222,12.831111,1008675,11.882906
"2015-08-04",12.844444,13.248889,12.844444,13.164444,971550,12.191606
"2015-08-05",13.257778,13.462222,13.231111,13.417778,1252350,12.426217
"2015-08-06",13.386667,13.457778,12.982222,13.088889,1135575,12.153841
"2015-08-07",13.066667,13.177778,13.004444,13.146667,784350,12.207493
"2015-08-10",13.235556,13.351111,13.155556,13.2,627525,12.257012
"2015-08-11",13.128889,13.457778,13.053333,13.075556,1205100,12.14146
"2015-08-12",13.022222,13.151111,12.844444,13.142222,522900,12.203365
"2015-08-13",13.128889,13.311111,13.084444,13.208889,841950,12.26527
"2015-08-14",13.191111,13.302222,13.16,13.266667,392400,12.318918
"2015-08-17",13.204444,13.506667,13.177778,13.488889,870300,12.525268
"2015-08-18",13.471111,13.52,13.373333,13.413333,611100,12.455107
"2015-08-19",13.351111,13.413333,13.271111,13.288889,475425,12.339552
"2015-08-20",13.204444,13.24,12.906667,12.915556,901575,11.992888
"2015-08-21",12.84,12.897778,12.528889,12.533333,1149300,11.637972
"2015-08-24",11.955556,12.413333,11.546667,11.831111,2244825,10.985916
"2015-08-25",12.257778,12.373333,12,12.191111,1203300,11.320198
"2015-08-26",12.488889,12.511111,11.991111,12.426667,911475,11.538926
"2015-08-27",12.568889,12.662222,12.337778,12.52,948150,11.625591
"2015-08-28",12.537778,12.591111,12.257778,12.448889,802350,11.559562
"2015-08-31",12.391111,12.484444,12.315556,12.408889,851850,11.522417
"2015-09-01",12.244444,12.342222,12.151111,12.173333,742950,11.303692
"2015-09-02",12.311111,12.431111,12.262222,12.426667,615825,11.538926
"2015-09-03",12.457778,12.68,12.453333,12.608889,733725,11.708132
"2015-09-04",12.48,12.564444,12.444444,12.511111,491850,11.617339
"2015-09-08",12.666667,12.706667,12.506667,12.693333,586800,11.786542
"2015-09-09",12.804444,12.848889,12.657778,12.72,611100,11.811305
"2015-09-10",12.715556,12.8,12.537778,12.577778,450900,11.679244
"2015-09-11",12.533333,12.684444,12.466667,12.68,313875,11.774162
"2015-09-14",12.702222,12.711111,12.537778,12.568889,372825,11.670988
"2015-09-15",12.6,12.733333,12.511111,12.715556,270450,11.807178
"2015-09-16",12.733333,12.786667,12.648889,12.768889,317925,11.856701
"2015-09-17",12.777778,12.902222,12.693333,12.751111,345825,11.840195
"2015-09-18",12.635556,12.706667,12.462222,12.506667,1418850,11.613212
"2015-09-21",12.582222,12.804444,12.533333,12.626667,1203075,11.724638
"2015-09-22",12.493333,12.528889,12.333333,12.457778,650250,11.567816
"2015-09-23",12.488889,12.568889,12.324444,12.382222,580500,11.497656
"2015-09-24",12.24,12.355556,12.12,12.257778,720000,11.382102
"2015-09-25",12.333333,12.444444,12.213333,12.248889,462150,11.373847
"2015-09-28",12.231111,12.235556,11.84,11.88,636975,11.031311
"2015-09-29",11.911111,11.937778,11.626667,11.671111,695925,10.837346
"2015-09-30",11.817778,12.022222,11.782222,11.942222,1506150,11.089087
"2015-10-01",11.982222,12.053333,11.804444,11.906667,868275,11.056072
"2015-10-02",11.8,11.968889,11.617778,11.951111,774225,11.097342
"2015-10-05",12.031111,12.191111,11.991111,12.008889,935550,11.150993
"2015-10-06",11.991111,12.017778,11.728889,11.755556,870975,10.91576
"2015-10-07",11.822222,12.182222,11.768889,12.142222,1133325,11.274802
"2015-10-08",12.106667,12.324444,12.08,12.275556,444375,11.398608
"2015-10-09",12.288889,12.426667,12.248889,12.408889,393300,11.522417
"2015-10-12",12.395556,12.577778,12.364444,12.48,572175,11.588449
"2015-10-13",12.448889,12.622222,12.373333,12.377778,469575,11.493532
"2015-10-14",12.377778,12.493333,12.244444,12.271111,341325,11.394485
"2015-10-15",12.302222,12.426667,12.195556,12.2,615600,11.32845
"2015-10-16",12.217778,12.266667,12.133333,12.222222,839925,11.349086
"2015-10-19",12.204444,12.386667,12.044444,12.053333,1205550,11.192265
"2015-10-20",12.013333,12.208889,12.008889,12.111111,555975,11.245915
"2015-10-21",12.155556,12.226667,12.048889,12.053333,426600,11.192265
"2015-10-22",12.128889,12.231111,12.088889,12.128889,494775,11.262421
"2015-10-23",12.204444,12.36,12.124444,12.302222,586350,11.423371
"2015-10-26",12.28,12.382222,12.222222,12.226667,335925,11.353213
"2015-10-27",12.16,12.213333,12.062222,12.102222,493650,11.23766
"2015-10-28",12.111111,12.288889,11.822222,12.008889,888075,11.150993
"2015-10-29",11.92,12.097778,11.915556,12.017778,472500,11.159248
"2015-10-30",12.035556,12.177778,11.897778,11.92,1029600,11.068456
"2015-11-02",11.933333,12.008889,11.8,11.835556,836775,10.990045
"2015-11-03",11.795556,11.888889,11.666667,11.848889,1273500,11.002421
"2015-11-04",11.893333,11.911111,11.715556,11.773333,651825,10.932265
"2015-11-05",11.808889,11.853333,11.715556,11.76,717975,10.919887
"2015-11-06",11.688889,11.817778,11.613333,11.808889,457425,11.040386
"2015-11-09",11.8,11.817778,11.56,11.64,544725,10.882489
"2015-11-10",11.604444,11.768889,11.6,11.746667,534375,10.982214
"2015-11-11",11.777778,11.853333,11.706667,11.706667,294525,10.944817
"2015-11-12",11.657778,11.706667,11.551111,11.551111,353475,10.799385
"2015-11-13",11.484444,11.688889,11.475556,11.488889,367650,10.741211
"2015-11-16",11.488889,11.577778,11.426667,11.551111,449100,10.799385
"2015-11-17",11.568889,11.626667,11.471111,11.515556,481500,10.766143
"2015-11-18",11.537778,11.782222,11.524444,11.773333,557100,11.007142
"2015-11-19",11.782222,11.977778,11.768889,11.862222,500400,11.090246
"2015-11-20",11.937778,11.977778,11.751111,11.968889,516150,11.189971
"2015-11-23",11.955556,12.168889,11.951111,12.142222,690075,11.352025
"2015-11-24",12.088889,12.088889,11.915556,11.937778,952875,11.160892
"2015-11-25",11.942222,12.071111,11.937778,12.031111,365175,11.248147
"2015-11-27",12.044444,12.142222,12.022222,12.102222,191025,11.314631
"2015-11-30",12.142222,12.168889,12,12.066667,772875,11.281386
"2015-12-01",12.093333,12.217778,12.08,12.208889,428175,11.414354
"2015-12-02",12.208889,12.342222,12.102222,12.111111,588825,11.322943
"2015-12-03",12.155556,12.275556,11.92,11.96,508725,11.181664
"2015-12-04",11.986667,12.142222,11.946667,12.04,268200,11.256455
"2015-12-07",12.008889,12.173333,11.973333,12.08,546750,11.293853
"2015-12-08",12.031111,12.075556,11.92,11.995556,461925,11.214908
"2015-12-09",11.964444,12.084444,11.875556,11.928889,740475,11.152576
"2015-12-10",11.968889,12.106667,11.893333,12.008889,1057950,11.22737
"2015-12-11",11.92,12.017778,11.693333,11.728889,762750,10.965593
"2015-12-14",11.724444,11.728889,11.444444,11.52,903600,10.770298
"2015-12-15",11.6,11.631111,11.431111,11.56,742050,10.807696
"2015-12-16",11.64,11.92,11.6,11.888889,790875,11.115178
"2015-12-17",11.946667,12.031111,11.782222,11.782222,464400,11.015456
"2015-12-18",11.737778,11.737778,11.497778,11.631111,2125350,10.874179
"2015-12-21",11.666667,11.737778,11.337778,11.457778,661275,10.712128
"2015-12-22",11.497778,11.56,11.391111,11.511111,609075,10.761989
"2015-12-23",11.546667,11.755556,11.546667,11.702222,618075,10.94066
"2015-12-24",11.635556,11.68,11.577778,11.586667,297225,10.832626
"2015-12-28",11.573333,11.875556,11.511111,11.822222,566550,11.052853
"2015-12-29",11.875556,11.968889,11.773333,11.808889,386325,11.040386
"2015-12-30",11.786667,11.955556,11.755556,11.866667,386100,11.094403
"2015-12-31",11.808889,11.893333,11.506667,11.511111,918675,10.761989
"2016-01-04",11.4,11.408889,11.155556,11.244444,1022850,10.512674
"2016-01-05",11.244444,11.386667,11.2,11.204444,647775,10.475277
"2016-01-06",11.066667,11.168889,10.866667,11.053333,969300,10.334002
"2016-01-07",10.848889,10.986667,10.724444,10.791111,747225,10.088844
"2016-01-08",10.813333,10.888889,10.68,10.72,938700,10.022361
"2016-01-11",10.751111,10.822222,10.528889,10.702222,2004975,10.005739
"2016-01-12",11.128889,11.573333,11.111111,11.506667,1666350,10.757832
"2016-01-13",11.542222,11.573333,11.208889,11.244444,1198575,10.512674
"2016-01-14",11.266667,11.502222,11.266667,11.395556,824625,10.653955
"2016-01-15",11.173333,11.342222,10.911111,11.324444,1682325,10.587467
"2016-01-19",11.488889,11.497778,11.248889,11.337778,1244475,10.599936
"2016-01-20",11.204444,11.626667,11.062222,11.413333,1368450,10.670571
"2016-01-21",11.431111,11.497778,11.266667,11.328889,807525,10.591624
"2016-01-22",11.462222,11.604444,11.4,11.6,622350,10.845091
"2016-01-25",11.595556,11.662222,11.453333,11.493333,463275,10.745365
"2016-01-26",11.515556,11.786667,11.506667,11.755556,682200,10.990526
"2016-01-27",11.88,12,11.546667,11.635556,867600,10.878333
"2016-01-28",11.711111,11.835556,11.586667,11.715556,929925,10.953129
"2016-01-29",11.733333,12.253333,11.684444,12.244444,1791675,11.447596
"2016-02-01",12.146667,12.235556,12.044444,12.124444,953550,11.335404
"2016-02-02",12.04,12.115556,11.968889,12.022222,695025,11.239834
"2016-02-03",12.097778,12.097778,11.84,12.088889,673650,11.302163
"2016-02-04",12.04,12.182222,11.884444,11.964444,834075,11.185818
"2016-02-05",11.928889,11.991111,11.595556,11.644444,898200,10.886644
"2016-02-08",11.595556,11.595556,11.168889,11.333333,922050,10.636376
"2016-02-09",11.217778,11.386667,10.982222,11.057778,1521225,10.377766
"2016-02-10",11.128889,11.364444,11.08,11.195556,812925,10.50707
"2016-02-11",11.044444,11.093333,10.893333,11.044444,989775,10.365252
"2016-02-12",11.222222,11.6,11.16,11.417778,974700,10.715627
"2016-02-16",11.542222,11.964444,11.537778,11.924444,995400,11.191135
"2016-02-17",11.973333,12.031111,11.84,11.968889,776700,11.232844
"2016-02-18",11.955556,12.048889,11.911111,11.946667,873675,11.211991
"2016-02-19",11.911111,12.182222,11.893333,12.071111,909225,11.328782
"2016-02-22",12.168889,12.288889,12.088889,12.182222,583200,11.433062
"2016-02-23",12.102222,12.28,11.982222,12.031111,1266075,11.291243
"2016-02-24",11.884444,12.302222,11.831111,12.217778,933750,11.466433
"2016-02-25",12.222222,12.311111,12.106667,12.302222,1026450,11.545681
"2016-02-26",12.351111,12.351111,12.231111,12.337778,1048275,11.579051
"2016-02-29",12.328889,12.377778,12.177778,12.235556,983025,11.483114
"2016-03-01",12.302222,12.604444,12.222222,12.524444,1386675,11.754238
"2016-03-02",12.462222,12.551111,12.346667,12.524444,990675,11.754238
"2016-03-03",12.497778,12.715556,12.426667,12.702222,974700,11.921084
"2016-03-04",12.711111,12.826667,12.675556,12.742222,1007325,11.958622
"2016-03-07",12.68,12.937778,12.648889,12.924444,1198575,12.129641
"2016-03-08",12.875556,12.884444,12.546667,12.573333,1185300,11.80012
"2016-03-09",12.626667,12.671111,12.444444,12.457778,838125,11.69167
"2016-03-10",12.502222,12.546667,12.217778,12.311111,738675,11.554024
"2016-03-11",12.413333,12.426667,12.115556,12.342222,1032075,11.583223
"2016-03-14",12.328889,12.364444,12.222222,12.262222,664425,11.508143
"2016-03-15",12.2,12.266667,12.16,12.244444,629775,11.491456
"2016-03-16",12.151111,12.306667,12.133333,12.275556,768825,11.520653
"2016-03-17",12.275556,12.351111,12.253333,12.311111,596700,11.554024
"2016-03-18",12.333333,12.448889,12.306667,12.431111,1836000,11.666645
"2016-03-21",12.133333,12.151111,11.657778,11.911111,1905750,11.178622
"2016-03-22",11.786667,12.226667,11.777778,12.044444,1062675,11.303756
"2016-03-23",12.035556,12.035556,11.88,11.92,1257750,11.186965
"2016-03-24",11.893333,11.937778,11.8,11.906667,1056375,11.174451
"2016-03-28",11.982222,11.982222,11.866667,11.911111,721350,11.178622
"2016-03-29",11.893333,12.288889,11.866667,12.288889,1057950,11.533168
"2016-03-30",12.337778,12.422222,12.088889,12.111111,2828250,11.366325
"2016-03-31",12.066667,12.137778,11.964444,12.053333,2151225,11.3121
"2016-04-01",11.982222,12.173333,11.937778,12.16,1062450,11.412204
"2016-04-04",12.173333,12.173333,12.022222,12.128889,642825,11.383008
"2016-04-05",12.031111,12.093333,11.866667,11.915556,911700,11.182796
"2016-04-06",11.893333,12.031111,11.844444,11.995556,1074375,11.257876
"2016-04-07",11.933333,11.973333,11.862222,11.964444,738450,11.228675
"2016-04-08",12.057778,12.075556,11.937778,11.982222,336600,11.245356
"2016-04-11",12.057778,12.137778,11.906667,11.915556,581400,11.182796
"2016-04-12",11.924444,12.017778,11.857778,11.942222,495225,11.207818
"2016-04-13",12.013333,12.013333,11.764444,12.008889,673200,11.270388
"2016-04-14",12.022222,12.022222,11.902222,11.928889,346050,11.195307
"2016-04-15",11.928889,12.048889,11.88,12.04,640125,11.299583
"2016-04-18",11.964444,12.097778,11.964444,12.048889,411075,11.307928
"2016-04-19",12.084444,12.084444,11.955556,12.017778,449550,11.278731
"2016-04-20",12.08,12.111111,11.933333,12.071111,565425,11.328782
"2016-04-21",12.04,12.106667,11.84,11.893333,606825,11.161937
"2016-04-22",11.888889,12.035556,11.888889,11.973333,871650,11.237018
"2016-04-25",11.924444,11.973333,11.808889,11.893333,566775,11.161937
"2016-04-26",11.906667,12.013333,11.862222,11.897778,649575,11.16611
