"dates","INTU.Open","INTU.High","INTU.Low","INTU.Close","INTU.Volume","INTU.Adjusted"
"2016-03-03",98.059998,98.480003,96.389999,97.709999,1851500,93.356186
"2016-03-04",98.110001,99.260002,97.050003,99.18,1904500,94.760681
"2016-03-07",98.150002,99.75,97.589996,99.379997,1996800,94.951759
"2016-03-08",98.639999,100.25,98.400002,99.269997,2051400,94.846657
"2016-03-09",99.389999,100.010002,98.910004,99.470001,1548800,95.03775
"2016-03-10",99.550003,100.269997,96.849998,98.019997,1677900,93.652367
"2016-03-11",98.779999,100.279999,98.050003,99.959999,1544200,95.505913
"2016-03-14",99.610001,100.169998,99.209999,99.43,1181400,94.99955
"2016-03-15",99.139999,99.690002,98.709999,99.330002,1012300,94.903984
"2016-03-16",99.400002,100.540001,98.739998,100.290001,1221900,95.82122
"2016-03-17",100.110001,101.220001,99.599998,100.830002,1384700,96.337151
"2016-03-18",101.339996,102.290001,100.029999,102.010002,3012400,97.464584
"2016-03-21",101.459999,102.010002,100.93,102.010002,968800,97.464584
"2016-03-22",101.669998,102.519997,101.290001,102.150002,1165400,97.598343
"2016-03-23",101.669998,102.050003,101.059998,101.699997,1630600,97.168404
"2016-03-24",101.379997,102.120003,100.690002,101.889999,1331800,97.349907
"2016-03-28",101.870003,102.309998,101.540001,102.050003,997800,97.502808
"2016-03-29",101.589996,102.93,101.190002,102.57,938000,97.999619
"2016-03-30",103,103.400002,102.510002,103.18,969700,98.582436
"2016-03-31",102.75,104.510002,102.470001,104.010002,2232400,99.37545
"2016-04-01",103.769997,104.779999,103.519997,104.690002,844900,100.025169
"2016-04-04",104.910004,105.279999,104.629997,104.959999,894100,100.283134
"2016-04-05",104.43,104.860001,103.779999,103.900002,956600,99.270355
"2016-04-06",103.919998,105.32,103.599998,105.129997,807800,100.445564
"2016-04-07",104.330002,104.440002,102.639999,103.169998,1278200,98.854988
"2016-04-08",103.860001,104.110001,102.919998,103.379997,654100,99.05619
"2016-04-11",104.059998,104.059998,102.300003,102.620003,999700,98.327988
"2016-04-12",102.639999,103.099998,101.839996,102.709999,1451300,98.41423
"2016-04-13",102.970001,103.550003,102.709999,103.309998,1358600,98.989143
"2016-04-14",103.959999,104.050003,102.82,102.93,1270600,98.625023
"2016-04-15",103.169998,103.650002,102.089996,102.830002,1628000,98.529205
"2016-04-18",102.559998,104,102.349998,103.790001,1158400,99.449059
"2016-04-19",104.089996,104.339996,103.099998,103.919998,767200,99.573616
"2016-04-20",104.25,104.510002,103.550003,103.739998,880900,99.401146
"2016-04-21",103.739998,103.93,102.279999,102.300003,1218900,98.02137
"2016-04-22",102.040001,102.440002,100.760002,102.330002,1614200,98.05011
"2016-04-25",102.150002,102.589996,101.889999,102.360001,888900,98.078873
"2016-04-26",104.589996,105,103.120003,103.919998,1234700,99.573616
"2016-04-27",103.959999,104.470001,102.580002,103.510002,1026700,99.180771
"2016-04-28",102.660004,102.809998,101.07,101.370003,1329300,97.130287
"2016-04-29",100.480003,101.089996,99.199997,100.889999,1613600,96.670349
"2016-05-02",101.400002,102.330002,100.620003,102.209999,1806200,97.935135
"2016-05-03",101.43,101.900002,100.699997,101.400002,891700,97.159012
"2016-05-04",101.029999,101.25,99.599998,99.889999,1189700,95.712166
"2016-05-05",100.150002,101.339996,100,100.400002,1063300,96.200851
"2016-05-06",99.57,101.230003,99.25,101.040001,883200,96.814072
"2016-05-09",101.360001,102.419998,101.18,101.669998,714800,97.417725
"2016-05-10",102.199997,102.849998,101.440002,102.800003,731900,98.500465
"2016-05-11",102.790001,103.519997,102.230003,102.32,617300,98.040535
"2016-05-12",102.410004,103.059998,101.209999,102.209999,713300,97.935135
"2016-05-13",102.120003,103.169998,102,102.029999,781900,97.762672
"2016-05-16",102.25,104.540001,102.089996,103.730003,1046700,99.391556
"2016-05-17",103.519997,103.620003,101.879997,102.150002,912300,97.87764
"2016-05-18",102.220001,103.110001,101.809998,102.699997,1043100,98.40464
"2016-05-19",101.769997,102.470001,100.720001,101.419998,834400,97.178169
"2016-05-20",101.889999,103.580002,101.589996,103.029999,1169900,98.72084
"2016-05-23",103.639999,105.040001,103.550003,104.620003,2066300,100.244347
"2016-05-24",105.139999,107.459999,105.089996,107.309998,2834900,102.821815
"2016-05-25",103.029999,105.949997,101.809998,105.019997,4732600,100.627602
"2016-05-26",105,107.739998,104.879997,106.830002,2659000,102.361916
"2016-05-27",107.290001,107.93,106.839996,107.889999,1386300,103.377586
"2016-05-31",108,108.68,105.910004,106.660004,2598600,102.199013
"2016-06-01",105.849998,107.459999,105.629997,107.199997,1304200,102.716431
"2016-06-02",106.93,108.25,106.5,108.120003,1137600,103.597923
"2016-06-03",107.610001,107.769997,106.720001,107.449997,1732600,102.955956
"2016-06-06",107.360001,108.389999,107.080002,108.129997,1548900,103.607529
"2016-06-07",108.300003,108.949997,108.239998,108.449997,1282500,103.914146
"2016-06-08",108.690002,108.849998,107.32,107.43,1436700,102.936813
"2016-06-09",107.080002,107.580002,106.699997,107.519997,1490600,103.023048
"2016-06-10",105.849998,107.160004,105.769997,106.440002,1397800,101.988213
"2016-06-13",105.589996,106.970001,105.589996,105.660004,1342800,101.24086
"2016-06-14",105.300003,106.459999,104.790001,106.220001,874300,101.77742
"2016-06-15",106.790001,106.889999,106.129997,106.279999,1197900,101.8349
"2016-06-16",105.839996,106.709999,105.239998,106.489998,863200,102.036133
"2016-06-17",106.279999,106.440002,104.720001,105.360001,1689300,100.953392
"2016-06-20",106.330002,107.739998,106.050003,107.349998,1397100,102.860176
"2016-06-21",107.629997,108.239998,107.110001,107.900002,1817600,103.387154
"2016-06-22",107.760002,107.889999,106.379997,106.449997,1453600,101.997795
"2016-06-23",108.029999,108.949997,107.120003,108.949997,1418500,104.393242
"2016-06-24",103.860001,106.480003,103.599998,105.330002,5050300,100.924644
"2016-06-27",104.239998,104.82,103.029999,104.18,1769400,99.822723
"2016-06-28",105.199997,106.059998,104.730003,105.989998,1643600,101.557045
"2016-06-29",106.610001,109.370003,106.610001,109.290001,1645800,104.719002
"2016-06-30",109.370003,111.790001,109.099998,111.610001,2191500,106.941986
"2016-07-01",111.730003,112.480003,111.349998,111.910004,1017500,107.229446
"2016-07-05",111.510002,113.019997,111.239998,112.739998,1578200,108.024734
"2016-07-06",112.040001,113.330002,111.870003,113.279999,1328500,108.542122
"2016-07-07",113.190002,114.260002,112.870003,114.25,1074400,109.471581
"2016-07-08",115,116.029999,113.980003,115.480003,1507500,110.941429
"2016-07-11",116.050003,116.400002,115.349998,115.629997,1535900,111.085556
"2016-07-12",116.449997,116.720001,115.5,116.339996,1199200,111.767632
"2016-07-13",116.959999,116.970001,115.910004,115.919998,967100,111.364151
"2016-07-14",116.519997,116.870003,115.639999,116.389999,881500,111.815666
"2016-07-15",116.580002,116.580002,114.459999,114.980003,2158400,110.46109
"2016-07-18",114.889999,115.75,114.550003,115.25,737400,110.720482
"2016-07-19",115.07,115.489998,114.559998,114.779999,865600,110.268936
"2016-07-20",112.779999,115.290001,112.720001,114.790001,1555100,110.278564
"2016-07-21",114.480003,114.489998,112.709999,113.190002,961400,108.741425
"2016-07-22",113.589996,114.339996,112.989998,114.059998,717600,109.577255
"2016-07-25",113.970001,114.040001,113.459999,113.949997,566500,109.471581
"2016-07-26",114.129997,114.620003,113.199997,113.620003,782200,109.154556
"2016-07-27",113.589996,113.589996,112.010002,112.540001,1731100,108.116989
"2016-07-28",112.650002,113,111.419998,112.040001,2383700,107.636627
"2016-07-29",112.220001,112.220001,110.389999,110.989998,3062500,106.627922
"2016-08-01",111.419998,111.769997,110,110.760002,3405600,106.406937
"2016-08-02",110.519997,110.620003,108.699997,109.220001,1816800,104.927483
"2016-08-03",108.889999,109.860001,108.849998,109.830002,1279800,105.513496
"2016-08-04",110.169998,110.620003,109.709999,109.900002,756400,105.580757
"2016-08-05",110.050003,111.910004,110.050003,111.489998,900600,107.108261
"2016-08-08",111.82,112.440002,111.489998,112.019997,1426200,107.617439
"2016-08-09",112.040001,112.760002,111.82,112.129997,1081600,107.723106
"2016-08-10",112.129997,113.019997,112.089996,112.860001,1284000,108.424423
"2016-08-11",112.910004,113.57,112.489998,113.150002,843000,108.703018
"2016-08-12",112.57,112.919998,111.849998,112.089996,854900,107.684662
"2016-08-15",112.529999,114.059998,111.889999,113.32,1206000,108.866333
"2016-08-16",113.029999,113.029999,112.410004,112.470001,1040300,108.049744
"2016-08-17",112.790001,113,112.010002,112.739998,1148400,108.309128
"2016-08-18",112.519997,113.160004,111.989998,112.540001,934300,108.116989
"2016-08-19",112.589996,113.190002,112.160004,112.800003,924500,108.366791
"2016-08-22",112.739998,113.400002,112.32,112.540001,785200,108.116989
"2016-08-23",113.25,114,112.5,113.839996,1546300,109.365898
"2016-08-24",108.379997,110.330002,108,109.849998,4420600,105.532684
"2016-08-25",109.949997,110.860001,109.57,110,1553900,105.676811
"2016-08-26",109.779999,111.040001,109.669998,110.32,1056500,105.98423
"2016-08-29",110.410004,111.139999,110.410004,110.760002,1301900,106.406937
"2016-08-30",110.709999,111.160004,110.110001,111.150002,1503400,106.781639
"2016-08-31",111.110001,111.559998,110.639999,111.449997,1413600,107.069817
"2016-09-01",111.279999,112.349998,110.849998,112.339996,1339900,107.924835
"2016-09-02",112.910004,113.110001,111.440002,112.07,987600,107.665466
"2016-09-06",111.889999,112.059998,110.400002,111.370003,2091000,106.992973
"2016-09-07",111.440002,111.970001,110.919998,111.970001,1525900,107.569397
"2016-09-08",111.440002,111.980003,110.830002,110.959999,1204200,106.599091
"2016-09-09",109.919998,110.459999,109.239998,109.25,1705800,104.956291
"2016-09-12",108.919998,109.919998,108.330002,109.540001,1462100,105.234901
"2016-09-13",107.080002,108.220001,106.339996,106.699997,2110300,102.506516
"2016-09-14",106.970001,108.190002,106.720001,108.110001,1960700,103.861084
"2016-09-15",108.139999,109.970001,107.639999,109.760002,1535100,105.446243
"2016-09-16",109.419998,109.480003,108.160004,109,3314100,104.716133
"2016-09-19",109.419998,109.970001,108.949997,108.980003,1245000,104.696915
"2016-09-20",109.75,109.849998,108.68,108.970001,1087800,104.687294
"2016-09-21",109.519997,111,108.900002,110.779999,1352900,106.426155
"2016-09-22",111.139999,111.489998,110.589996,110.760002,1255100,106.406937
"2016-09-23",110.169998,110.529999,109.260002,109.900002,1263400,105.580757
"2016-09-26",109.190002,109.489998,108.580002,108.980003,1238400,104.696915
"2016-09-27",108.900002,110.43,108.580002,110.110001,1024600,105.782501
"2016-09-28",110.029999,110.309998,109.389999,110.18,1128900,105.849731
"2016-09-29",109.779999,110.440002,108.93,109.309998,892700,105.013924
"2016-09-30",109.529999,110.330002,109.209999,110.010002,1681400,105.686424
"2016-10-03",109.830002,110.120003,108.900002,109.160004,818200,104.869835
"2016-10-04",109.449997,109.919998,108.879997,109.370003,519700,105.071579
"2016-10-05",109.739998,109.769997,108.519997,108.610001,1025900,104.666832
"2016-10-06",108.389999,108.949997,107.949997,108.839996,1251300,104.888474
"2016-10-07",109,109,106.93,107.449997,1524200,103.548935
"2016-10-10",108.480003,108.839996,108.120003,108.150002,860500,104.223526
"2016-10-11",108.080002,108.220001,106.540001,106.989998,1831600,103.105644
"2016-10-12",106.959999,108.019997,106.410004,107.529999,1628700,103.626038
"2016-10-13",106.800003,107.300003,106.510002,106.800003,1376100,102.922562
"2016-10-14",107.559998,108.169998,106.940002,106.989998,1100200,103.105644
"2016-10-17",106.949997,107.550003,106.629997,106.879997,740900,102.999626
"2016-10-18",107.970001,108.800003,107.080002,107.150002,897300,103.259842
"2016-10-19",107.82,108.57,107.150002,108.190002,1234600,104.262085
"2016-10-20",108,108.32,107.309998,107.900002,856400,103.982605
"2016-10-21",107.709999,108.889999,107.080002,108.449997,3144100,104.512642
"2016-10-24",109.220001,109.989998,108.800003,109.629997,974500,105.64978
"2016-10-25",109.639999,109.809998,108.089996,108.32,1202900,104.387352
"2016-10-26",108.199997,108.519997,107.669998,107.82,980800,103.905502
"2016-10-27",108.370003,108.5,107.220001,107.309998,1244900,103.414024
"2016-10-28",107.5,108.660004,107.349998,108.169998,1157800,104.24279
"2016-10-31",108.720001,109.150002,108.279999,108.739998,1348400,104.792107
"2016-11-01",109.029999,109.190002,106.629997,107.389999,1048100,103.491119
"2016-11-02",107.410004,107.639999,106.029999,106.199997,1204400,102.344315
"2016-11-03",108.400002,108.400002,105.480003,105.599998,1110300,101.76609
"2016-11-04",104.610001,106.349998,104.559998,105.279999,1035000,101.457726
"2016-11-07",106.599998,107.989998,106.370003,107.900002,1169800,103.982605
"2016-11-08",107.949997,108.93,107.360001,108.349998,882400,104.416267
"2016-11-09",104.269997,109.57,103.220001,109.360001,2198500,105.389603
"2016-11-10",109.599998,110.580002,107.190002,109.230003,1515600,105.264313
"2016-11-11",109,111.519997,108.699997,111.379997,2334500,107.336266
"2016-11-14",111.5,112.059998,109.919998,110.010002,1822200,106.016006
"2016-11-15",110.459999,111.82,110.230003,110.900002,1405600,106.873688
"2016-11-16",110.830002,111.019997,109.959999,110.860001,2330000,106.835136
"2016-11-17",110.809998,113.839996,110.220001,113.800003,1912600,109.668388
"2016-11-18",113.739998,116.620003,113.629997,115.980003,4870500,111.769264
"2016-11-21",115.25,115.980003,114.690002,115.669998,1939800,111.470512
"2016-11-22",116.239998,116.660004,115.620003,116.43,1382800,112.202927
"2016-11-23",116.32,116.379997,115.550003,115.82,1497600,111.615036
"2016-11-25",115.900002,116.169998,115.32,116.07,516800,111.85598
"2016-11-28",115.900002,116.5,115.279999,115.709999,1166200,111.509056
"2016-11-29",115.540001,116.629997,115.330002,116.160004,1480100,111.942734
"2016-11-30",116.160004,116.25,113.669998,113.68,1696100,109.552757
"2016-12-01",113.790001,114.199997,112.400002,113.370003,2088700,109.254028
"2016-12-02",113.25,113.830002,112.230003,113.260002,840200,109.14801
"2016-12-05",113.919998,115.580002,111.480003,114.889999,1041800,110.718834
"2016-12-06",114.790001,114.889999,113.699997,114.529999,852400,110.371895
"2016-12-07",114.32,116.639999,114.220001,116.610001,942500,112.376373
"2016-12-08",116.43,117.739998,116.129997,117.669998,999500,113.397881
"2016-12-09",117.580002,117.639999,116.669998,116.980003,1175000,112.732948
"2016-12-12",116.629997,116.959999,115.529999,116.029999,973300,111.817436
"2016-12-13",116.18,118.559998,116.050003,117.790001,978600,113.513535
"2016-12-14",118.040001,118.660004,117.550003,117.669998,996100,113.397881
"2016-12-15",117.709999,118.190002,117.139999,117.779999,853000,113.503883
"2016-12-16",118.279999,118.279999,116.75,117.309998,1496000,113.050964
"2016-12-19",117.160004,118.610001,117.050003,118.150002,651400,113.860474
"2016-12-20",118.629997,118.629997,117.669998,118.389999,638400,114.091766
"2016-12-21",118.279999,118.370003,117.400002,117.690002,567000,113.417175
"2016-12-22",117.279999,117.449997,116.260002,116.910004,696600,112.665489
"2016-12-23",116.989998,117.449997,116.599998,116.919998,417100,112.675125
"2016-12-27",117.360001,117.940002,116.620003,116.900002,819600,112.655869
"2016-12-28",116.879997,116.889999,115.18,115.459999,801500,111.268135
"2016-12-29",115.410004,115.849998,114.809998,114.919998,636700,110.747726
"2016-12-30",115.330002,115.760002,113.540001,114.610001,1442800,110.448997
"2017-01-03",114.339996,115.300003,114.099998,114.75,1433800,110.5839
"2017-01-04",114.709999,115.629997,114.300003,114.980003,871700,110.805557
"2017-01-05",114.779999,115.739998,114.5,115.690002,1051400,111.489784
"2017-01-06",115.599998,117.029999,115.199997,116.860001,997200,112.949242
"2017-01-09",116.889999,116.980003,115.790001,116.510002,706400,112.610954
"2017-01-10",116.440002,116.629997,115.260002,116.110001,925500,112.224327
"2017-01-11",116.099998,116.690002,115.480003,116.379997,837900,112.485321
"2017-01-12",116.239998,117.150002,115.370003,117.040001,708000,113.123215
"2017-01-13",117.029999,117.269997,116.510002,117.099998,616000,113.181206
"2017-01-17",116.959999,117.309998,115.589996,116.089996,753700,112.205009
"2017-01-18",116.599998,116.860001,115.629997,115.790001,843100,111.915054
"2017-01-19",116.07,116.400002,115.07,115.949997,961800,112.069702
"2017-01-20",116.480003,117.209999,115.779999,117.099998,1376800,113.181206
"2017-01-23",117.050003,117.449997,116.230003,117.099998,1053100,113.181206
"2017-01-24",117.720001,118.849998,117.269997,118.75,964400,114.776009
"2017-01-25",119.639999,120.550003,119.080002,120.010002,1442600,115.993843
"2017-01-26",120,120.110001,118.379997,118.459999,1041600,114.495697
"2017-01-27",119.120003,119.260002,118.209999,118.589996,703000,114.621338
"2017-01-30",118.489998,118.550003,117.309998,118.529999,807800,114.563362
"2017-01-31",118.419998,118.580002,117.620003,118.580002,1207200,114.611687
"2017-02-01",118.489998,118.989998,117.389999,117.709999,922600,113.77079
"2017-02-02",117.209999,118.190002,116.43,117.830002,743800,113.88678
"2017-02-03",118.540001,119.25,118.32,118.370003,828100,114.408722
"2017-02-06",118.089996,118.169998,117.279999,117.889999,757200,113.944778
"2017-02-07",118.239998,118.589996,117.199997,117.480003,790900,113.5485
"2017-02-08",111.900002,117.660004,111.900002,116.550003,2963600,112.64962
"2017-02-09",116.639999,117.269997,115.800003,116.089996,1718300,112.205009
"2017-02-10",116.559998,117.550003,115.889999,117.529999,1428100,113.596809
"2017-02-13",118.190002,118.68,117.209999,118.400002,1357800,114.437706
"2017-02-14",118.160004,118.870003,117.540001,118.839996,1475000,114.862976
"2017-02-15",118.540001,118.959999,117.93,118.949997,1031100,114.969307
"2017-02-16",119,119.330002,118.370003,119.239998,874800,115.249603
"2017-02-17",119.239998,119.870003,118.199997,119.860001,2113400,115.848839
"2017-02-21",119.419998,120.540001,118.809998,119.870003,1505700,115.858505
"2017-02-22",119.769997,120.160004,119.110001,119.43,1254800,115.433235
"2017-02-23",119.489998,120.980003,119.059998,120.699997,1635100,116.660751
"2017-02-24",126.5,128.449997,123.870003,128.009995,3478500,123.726112
"2017-02-27",126.949997,127.580002,125.370003,125.849998,2245800,121.63839
"2017-02-28",125.720001,125.860001,124.389999,125.440002,1932300,121.242126
"2017-03-01",125.889999,125.889999,124.18,124.529999,2503400,120.362556
"2017-03-02",123.940002,125.419998,123.860001,125.169998,1543100,120.981163
"2017-03-03",125.379997,126.669998,124.709999,126.449997,1500600,122.218315
"2017-03-06",125.739998,126.550003,125.43,126.099998,1045500,121.880035
"2017-03-07",126.440002,126.489998,125.290001,125.400002,1121900,121.203445
"2017-03-08",125.050003,125.650002,124.849998,125.599998,1469700,121.396751
"2017-03-09",125.93,126,124.269997,124.760002,1294700,120.584869
"2017-03-10",125.690002,125.690002,124.660004,124.940002,1282100,120.75885
"2017-03-13",124.769997,125.080002,124.449997,124.949997,2094600,120.768509
"2017-03-14",124.879997,125.029999,123.849998,124.309998,2018500,120.149918
"2017-03-15",124.93,125.360001,124.18,124.669998,1358300,120.497871
"2017-03-16",124.639999,124.940002,123.900002,124.349998,1259900,120.188583
"2017-03-17",124.5,124.629997,123.690002,123.919998,1668000,119.772972
"2017-03-20",123.57,124.190002,122.769997,123.400002,1380500,119.270378
"2017-03-21",123.529999,123.800003,120.949997,121.050003,1754200,116.999039
"2017-03-22",121.260002,121.489998,120.82,121.120003,1571100,117.066689
"2017-03-23",121.300003,122.07,119.900002,119.989998,1485300,115.97451
"2017-03-24",120.43,120.639999,119.099998,119.720001,1890100,115.713554
"2017-03-27",118.849998,119.059998,117.790001,118.449997,2110600,114.486023
"2017-03-28",118.75,118.900002,117.639999,118,2695300,114.051079
"2017-03-29",117.830002,118.139999,116.769997,117.879997,4294300,113.935112
"2017-03-30",117.550003,117.790001,115.43,115.620003,2093200,111.750748
"2017-03-31",115.5,116.389999,115.300003,115.989998,4699700,112.10836
"2017-04-03",116.050003,116.519997,114.800003,116.169998,4074500,112.282341
"2017-04-04",115.690002,116.779999,115.690002,116.029999,1718300,112.147034
"2017-04-05",116.57,117.279999,116.050003,116.550003,1881700,112.64962
"2017-04-06",116.040001,117.860001,115.559998,117.809998,3653600,114.2006
"2017-04-07",117.989998,118.959999,117.809998,118.459999,2561800,114.830696
"2017-04-10",118.550003,119.300003,118.040001,118.620003,2147200,114.985794
"2017-04-11",118.360001,118.75,117.379997,118.68,1673300,115.043961
"2017-04-12",118.230003,118.379997,117.510002,117.830002,1668000,114.219994
"2017-04-13",118.050003,118.889999,117.720001,117.889999,1115900,114.27816
"2017-04-17",118.290001,118.669998,117.93,118.639999,940200,115.00518
"2017-04-18",118.43,119.480003,118.269997,119.349998,1719200,115.69342
"2017-04-19",119.660004,119.730003,118.699997,118.970001,1434400,115.325058
"2017-04-20",119.110001,119.129997,117.839996,118.269997,2790600,114.646492
"2017-04-21",118.480003,118.730003,117.93,118.360001,2409500,114.733757
"2017-04-24",119.419998,119.419998,118.25,118.760002,1748100,115.121498
"2017-04-25",118.919998,119.379997,118.610001,119.080002,2072300,115.431702
"2017-04-26",118.900002,119.019997,115.620003,115.809998,3963400,112.261871
"2017-04-27",123.339996,125.739998,123.150002,125.610001,4945700,121.761627
"2017-04-28",126.080002,126.080002,124.82,125.209999,1943300,121.373894
"2017-05-01",125.550003,125.669998,124.720001,125.519997,1381300,121.674377
"2017-05-02",125.75,126.190002,125.019997,125.910004,1427900,122.052437
"2017-05-03",126,126,125.089996,125.599998,936600,121.751915
"2017-05-04",125.93,126.120003,125.470001,125.949997,971300,122.091217
"2017-05-05",126.480003,126.480003,125.699997,126.139999,755300,122.275391
"2017-05-08",126.150002,126.349998,125.550003,126.169998,974700,122.304466
"2017-05-09",126.220001,127.080002,125.910004,126.730003,1097000,122.847313
"2017-05-10",126.449997,127.459999,126.449997,127.089996,1378300,123.196281
"2017-05-11",126.839996,127.190002,126.080002,126.879997,978600,122.992722
"2017-05-12",126.870003,126.870003,126.139999,126.510002,793600,122.634064
"2017-05-15",126.330002,127.639999,126.010002,127.629997,1346000,123.719734
"2017-05-16",127.580002,127.610001,127.110001,127.5,930700,123.593735
"2017-05-17",126.760002,127.419998,125.290001,125.349998,1471600,121.50959
"2017-05-18",125.199997,125.830002,124.220001,125.150002,1697300,121.315735
"2017-05-19",125.279999,126.669998,124.699997,125.379997,2704500,121.538666
"2017-05-22",125.5,127.279999,125.160004,127.160004,1719800,123.264153
"2017-05-23",127.800003,130.100006,127.389999,129.149994,2670800,125.193176
"2017-05-24",139.710007,140.25,136.410004,137.830002,5279500,133.607254
"2017-05-25",137.529999,138.809998,135.429993,138.360001,3528800,134.121017
"2017-05-26",138.029999,139.860001,136.830002,138.559998,2318100,134.31485
"2017-05-30",138.479996,140.199997,138,140.050003,2606300,135.759232
"2017-05-31",140.199997,141.080002,139.520004,140.639999,2388000,136.331146
"2017-06-01",140.550003,141.679993,140.270004,141.330002,1903100,137.000046
"2017-06-02",141.220001,142.889999,141.130005,142.809998,1521900,138.434662
"2017-06-05",142.619995,143.460007,142.190002,142.649994,1472500,138.279526
"2017-06-06",142.179993,142.940002,141.600006,141.630005,1987100,137.290833
"2017-06-07",142.119995,142.809998,141.429993,141.970001,1447000,137.620392
"2017-06-08",142.229996,142.990005,141.610001,142.710007,1416800,138.337753
"2017-06-09",143,143.809998,139.100006,140.210007,1890700,135.914322
"2017-06-12",138.960007,140.139999,138.009995,139.740005,1776500,135.458725
"2017-06-13",139.800003,140.710007,139.410004,139.880005,1492500,135.594421
"2017-06-14",140.5,141.029999,138.860001,140.190002,906900,135.894974
"2017-06-15",138.960007,140.479996,138.130005,140,1347000,135.710785
"2017-06-16",138.649994,140.460007,138.649994,139.490005,1920800,135.21637
"2017-06-19",140.199997,141.279999,139.75,140.75,1690200,136.437775
"2017-06-20",140.559998,140.899994,140.029999,140.169998,1042200,135.875549
"2017-06-21",140.779999,141.520004,139.979996,140.25,1265100,135.953094
"2017-06-22",139.899994,140.639999,139.600006,139.990005,1112900,135.70105
"2017-06-23",140.240005,140.779999,139.559998,140.399994,1543600,136.098495
"2017-06-26",138.410004,139.850006,137.679993,138.399994,1363800,134.159775
"2017-06-27",137.779999,138.410004,135.259995,135.289993,1540500,131.145081
"2017-06-28",135.449997,137.619995,134.490005,135.369995,1533100,131.22261
"2017-06-29",134.979996,135.130005,132.350006,133.100006,1784900,129.022156
"2017-06-30",133.75,134.779999,132.779999,132.809998,2294800,128.741043
"2017-07-03",133.820007,133.830002,131.639999,131.679993,759200,127.645645
"2017-07-05",131.910004,132.889999,131.259995,131.979996,1275600,127.93647
"2017-07-06",130.889999,131.809998,130.259995,131.100006,1411600,127.411652
"2017-07-07",132,133,131.710007,131.899994,1226200,128.189178
"2017-07-10",131.539993,132.429993,131,131.869995,1182600,128.160019
"2017-07-11",132.179993,132.979996,131.690002,132.360001,990200,128.636215
"2017-07-12",133.490005,133.789993,133.029999,133.479996,1328400,129.724731
"2017-07-13",133.449997,134,131.789993,132.399994,1596900,128.675095
"2017-07-14",132.889999,133.389999,132.679993,132.880005,1572000,129.141586
"2017-07-17",132.960007,133.759995,132.619995,133.070007,1011300,129.326233
"2017-07-18",132.690002,133.820007,132.649994,133.649994,808800,129.889893
"2017-07-19",133.429993,135.259995,133.289993,135.190002,1082700,131.386612
"2017-07-20",135.169998,135.910004,134.199997,135.350006,1172300,131.542114
"2017-07-21",134.690002,135.789993,134.190002,134.839996,849500,131.046478
"2017-07-24",134.979996,136.259995,134.720001,136.25,910600,132.416748
"2017-07-25",136.830002,137.660004,135.940002,136.839996,941100,132.990204
"2017-07-26",137,137.399994,136.369995,137.139999,980700,133.281738
"2017-07-27",136.899994,137.710007,135.139999,136.869995,1257800,133.019348
"2017-07-28",136.479996,137.009995,135.399994,135.639999,979600,131.823929
"2017-07-31",135.559998,137.410004,135.509995,137.210007,1130200,133.349792
"2017-08-01",137.639999,138.710007,135.710007,137.429993,1010000,133.563553
"2017-08-02",137.490005,137.589996,135.830002,136.529999,1238200,132.688919
"2017-08-03",136.949997,137.649994,136.25,137.139999,879600,133.281738
"2017-08-04",137.550003,137.789993,136.690002,136.899994,675700,133.048477
"2017-08-07",136.270004,137.050003,135.940002,136.649994,866300,132.805511
"2017-08-08",136.029999,137.210007,135.809998,136.179993,746700,132.348755
"2017-08-09",136,136.970001,135.259995,136.820007,761700,132.970749
"2017-08-10",135.990005,136.479996,134.800003,135.160004,928300,131.357437
"2017-08-11",136.729996,137.039993,135.089996,136.600006,747200,132.756943
"2017-08-14",137.399994,139.580002,137.399994,138.889999,1148900,134.982498
"2017-08-15",138.399994,139.089996,135.809998,137.470001,1548000,133.602448
"2017-08-16",137.339996,138.210007,137.070007,137.919998,1075500,134.03978
"2017-08-17",137.699997,137.880005,134.429993,134.460007,1272800,130.677155
"2017-08-18",133.949997,135.089996,133.770004,134.110001,1305900,130.336975
"2017-08-21",134.479996,136.080002,133.979996,135.910004,1778900,132.086334
"2017-08-22",136.139999,138.350006,135.580002,138.149994,2260900,134.26329
"2017-08-23",138.25,139.399994,133.600006,135.520004,2557000,131.707321
"2017-08-24",135.270004,135.800003,133.710007,135.330002,1944200,131.522675
"2017-08-25",135.660004,137.789993,135.660004,137.350006,1530000,133.485825
"2017-08-28",137.289993,138.179993,136.479996,137.899994,1471300,134.02037
"2017-08-29",136.759995,138.600006,136.75,138.009995,1019100,134.127258
"2017-08-30",137.789993,140.139999,137.759995,139.970001,1859200,136.03212
"2017-08-31",140.070007,141.690002,139.759995,141.449997,2337200,137.470459
"2017-09-01",141.830002,142.259995,141.059998,141.899994,1074900,137.907806
"2017-09-05",141.070007,142.449997,140.850006,141.539993,1370200,137.557938
"2017-09-06",142.149994,142.490005,140.740005,141.139999,1185600,137.16922
"2017-09-07",140.990005,141.759995,140.070007,141,1525700,137.033142
"2017-09-08",141.169998,141.699997,140.940002,141.559998,953200,137.577393
"2017-09-11",142.429993,143.080002,141.869995,142.639999,1096400,138.627014
"2017-09-12",142.929993,143,140.529999,142.380005,1787900,138.374329
