"dates","APD.Open","APD.High","APD.Low","APD.Close","APD.Volume","APD.Adjusted"
"2016-02-22",122.913971,123.876038,122.368179,122.96022,968036,108.399544
"2016-02-23",122.155411,122.673454,120.786308,121.378349,1054624,107.005005
"2016-02-24",119.139687,121.85939,116.910271,121.692879,807723,107.282295
"2016-02-25",122.201668,123.034225,120.675301,123.024979,684489,108.456642
"2016-02-26",123.644775,124.394081,123.04348,123.626274,892798,108.986732
"2016-02-29",123.432007,124.662354,122.488434,122.543938,1984608,108.032555
"2016-03-01",123.755783,125.09713,122.025902,124.320076,1415570,109.598373
"2016-03-02",123.413506,124.865868,122.710449,124.162811,1008033,109.459732
"2016-03-03",124.431084,125.763184,123.968552,124.773361,1179263,109.997978
"2016-03-04",125.504166,126.031448,123.57077,124.690102,1332873,109.924583
"2016-03-07",124.597595,125.809433,123.755783,124.884369,970198,110.095856
"2016-03-08",123.885292,124.967621,122.053658,124.162811,15012928,109.459732
"2016-03-09",124.986122,125.346901,123.672523,124.588341,10709251,109.834877
"2016-03-10",125.319145,125.892693,123.052727,124.514336,4562036,109.76963
"2016-03-11",125.790932,127.456062,124.884369,126.244217,1387464,111.29467
"2016-03-14",125.790932,126.42923,125.124886,126.040703,2841733,111.115257
"2016-03-15",124.94912,125.3284,123.61702,124.005547,1850780,109.321098
"2016-03-16",123.302498,126.225716,123.182236,125.864937,1680415,110.960304
"2016-03-17",126.827011,130.80481,125.994453,130.397781,2432250,114.956383
"2016-03-18",130.527283,132.044403,129.796478,130.980576,3136305,115.470161
"2016-03-21",130.675308,131.230347,129.259949,130.14801,2057467,114.736183
"2016-03-22",129.50972,133.108231,129.269196,132.34967,2962697,116.677109
"2016-03-23",131.785385,133.145233,130.925064,133.145233,2711905,117.378471
"2016-03-24",133.246994,133.543015,130.730804,131.137833,1255257,115.608772
"2016-03-28",131.692871,132.876968,131.322845,132.405182,1863104,116.726059
"2016-03-29",131.591125,135.032379,130.925064,134.162811,2144920,118.275566
"2016-03-30",134.135056,136.133209,133.552261,134.366333,1459674,119.161583
"2016-03-31",134.255325,134.764114,132.580948,133.256241,1333954,118.177116
"2016-04-01",132.747452,134.634598,131.267349,134.421829,1440973,119.2108
"2016-04-04",132.96022,133.283997,131.359848,132.007401,1654038,117.069595
"2016-04-05",131.359848,132.645691,130.915817,132.007401,1016897,117.069595
"2016-04-06",131.71138,132.950974,131.036072,132.923218,780698,117.881783
"2016-04-07",132.377426,132.46994,130.95282,131.221085,789887,116.372246
"2016-04-08",132.654953,133.15448,131.433853,131.840881,555634,116.921928
"2016-04-11",132.719711,133.543015,132.405182,132.61795,1011384,117.611061
"2016-04-12",133.00647,133.987045,132.136917,133.42276,662329,118.324806
"2016-04-13",134.107315,134.32933,132.886215,133.580017,942848,118.464264
"2016-04-14",134.070313,134.301575,133.385757,134.209061,1102620,119.022102
"2016-04-15",134.255325,134.32933,133.441254,134.162811,737350,118.981117
"2016-04-18",133.820541,135.541168,133.330246,135.494919,738864,120.162476
"2016-04-19",136.392227,138.020355,135.652176,138.020355,1177101,122.40213
"2016-04-20",138.14061,138.14061,137.095276,137.67807,991493,122.098587
"2016-04-21",137.622574,138.233124,136.836258,137.206284,719514,121.680168
"2016-04-22",137.881592,138.297867,136.503235,137.021271,777023,121.516106
"2016-04-25",136.262726,136.938019,135.679932,136.87326,933119,121.384827
"2016-04-26",137.095276,137.585571,135.975952,136.438477,1017870,120.99926
"2016-04-27",136.530991,137.641068,135.078629,137.197037,1484862,121.671959
"2016-04-28",136.734512,140.75856,135.864944,137.409805,2242210,121.86068
"2016-04-29",136.530991,137.511566,134.542084,134.958374,1780299,119.686607
"2016-05-02",133.968552,136.059204,133.968552,134.939865,1470160,119.670219
"2016-05-03",133.404251,134.144318,131.350601,132.414429,4028130,117.430557
"2016-05-04",131.71138,132.506943,131.387604,132.146164,2060170,117.19265
"2016-05-05",132.784454,133.561523,132.025909,132.51619,1394382,117.52079
"2016-05-06",132.904724,134.727112,132.284927,133.737274,1651660,118.603714
"2016-05-09",133.265488,134.125809,131.646622,131.924149,938416,116.995758
"2016-05-10",132.432938,133.561523,131.665131,133.506012,990088,118.398621
"2016-05-11",133.459763,133.866791,131.674377,131.748383,763402,116.83989
"2016-05-12",133.395004,133.626266,131.961151,132.599442,1097756,117.594635
"2016-05-13",132.284927,132.886215,130.629044,131.202591,730432,116.355843
"2016-05-16",131.350601,133.145233,131.24884,132.793716,903500,117.766922
"2016-05-17",132.747452,133.469009,131.56337,132.17392,1761490,117.217255
"2016-05-18",131.359848,132.830719,130.545792,131.082336,729675,116.249191
"2016-05-19",131.119339,131.942642,129.962997,131.082336,717892,116.249191
"2016-05-20",131.85939,132.155411,130.518036,130.841812,681787,116.035896
"2016-05-23",131.119339,131.766876,130.95282,131.054581,899068,116.224594
"2016-05-24",131.285843,132.821457,130.962067,132.562439,652384,117.561829
"2016-05-25",133.061981,133.931549,132.738205,132.913971,725027,117.873558
"2016-05-26",133.209991,133.432007,132.294174,132.34967,475532,117.373116
"2016-05-27",132.386673,132.775208,132.146164,132.340424,474775,117.364922
"2016-05-31",132.913971,132.913971,131.609619,131.951889,740377,117.020355
"2016-06-01",131.507858,133.358002,130.666046,133.209991,887609,118.13607
"2016-06-02",132.691956,132.747452,131.618866,132.747452,726540,117.725922
"2016-06-03",132.645691,132.747452,131.609619,132.51619,549256,117.52079
"2016-06-06",133.089737,134.949127,133.089737,134.653091,781347,119.415894
"2016-06-07",134.505081,135.004623,134.153564,134.366333,962198,119.161583
"2016-06-08",134.828857,136.170212,134.144318,135.883438,865016,120.507027
"2016-06-09",134.939865,135.846436,134.22757,135.615173,632926,120.269112
"2016-06-10",134.875122,135.605927,134.190567,135.420914,772699,120.096817
"2016-06-13",134.995377,135.393158,133.117477,133.237747,893555,118.160698
"2016-06-14",133.172989,133.598526,132.146164,133.117477,956036,118.054047
"2016-06-15",133.91304,134.83812,132.775208,132.886215,838532,117.848953
"2016-06-16",132.423676,133.691025,130.777054,133.543015,748052,118.431435
"2016-06-17",133.691025,133.691025,132.007401,132.571686,1181965,117.570023
"2016-06-20",133.950043,135.124878,133.089737,133.246994,1346602,118.168915
"2016-06-21",133.450516,133.635529,131.85939,132.423676,1201748,117.438782
"2016-06-22",132.849213,133.00647,132.146164,132.747452,1038409,117.725922
"2016-06-23",134.209061,135.263641,134.144318,135.078629,1337089,119.793289
"2016-06-24",130.453278,132.035156,128.834412,129.620728,2061791,114.953018
"2016-06-27",128.538391,128.714157,124.098061,124.717857,1610582,110.604919
"2016-06-28",125.892693,126.549492,124.273819,126.475487,1594799,112.163658
"2016-06-29",126.540237,129.130432,125.975945,128.825165,1536750,114.97065
"2016-06-30",129.121185,131.443115,128.427383,131.396851,1635229,117.26577
"2016-07-01",130.999069,131.998154,130.037003,130.379272,1184127,116.357613
"2016-07-05",129.528214,130.101761,127.548569,128.112854,972143,114.33493
"2016-07-06",128.011108,129.037933,127.021278,128.917664,913877,115.053185
"2016-07-07",129.380203,129.916748,128.547638,129.204437,722000,115.309151
"2016-07-08",130.407028,133.876038,129.879745,133.533768,1580530,119.172859
"2016-07-11",134.569839,134.653091,132.756714,134.005554,1119159,119.593918
"2016-07-12",134.625351,136.799255,134.440338,136.632751,2352256,121.938545
"2016-07-13",136.87326,136.910263,135.726181,136.836258,854855,122.120178
"2016-07-14",137.308044,138.43663,136.947266,137.742828,1152346,122.929276
"2016-07-15",138.205368,138.473633,137.317307,138.159119,877772,123.300774
"2016-07-18",138.168365,138.464386,137.511566,138.011108,1031058,123.168686
"2016-07-19",137.474564,138.223862,137.150787,138.186859,878313,123.325531
"2016-07-20",138.048111,138.760406,137.835342,138.159119,662869,123.300774
"2016-07-21",138.297867,138.297867,136.743759,137.18779,499530,122.433922
"2016-07-22",137.363556,137.724335,136.734512,137.493057,390241,122.706345
"2016-07-25",137.317307,137.65033,136.706757,137.391296,671301,122.615547
"2016-07-26",137.835342,139.269196,137.095276,138.621643,1366925,123.713531
"2016-07-27",138.714157,138.834412,137.502319,137.844589,1219584,123.020088
"2016-07-28",140.138763,141.24884,137.354309,137.82608,1635769,123.003563
"2016-07-29",137.659576,139.454208,137.160034,138.223862,1621068,123.358551
"2016-08-01",136.679001,138.168365,136.096207,137.974091,1042084,123.135635
"2016-08-02",137.853836,137.974091,136.484741,137.123032,672814,122.376114
"2016-08-03",137.604065,137.604065,136.716003,137.104538,928039,122.359604
"2016-08-04",137.067535,138.325623,136.512482,137.835342,889339,123.011841
"2016-08-05",138.28862,138.760406,137.576324,138.029602,1009870,123.185219
"2016-08-08",138.48288,138.48288,137.234039,137.613327,679300,122.81369
"2016-08-09",137.687332,138.09436,137.363556,137.927841,756484,123.094376
"2016-08-10",138.066605,138.066605,137.419052,137.863083,571525,123.036583
"2016-08-11",138.381134,138.640152,137.511566,137.881592,666328,123.053101
"2016-08-12",138.760406,140.684555,138.205368,138.612396,1406922,123.705292
"2016-08-15",138.917664,140.360779,138.769653,140.166519,794967,125.092293
"2016-08-16",141.221085,143.302505,141.082336,141.322845,2038442,126.124275
"2016-08-17",141.396851,142.506943,140.249771,142.20166,1160237,126.908546
"2016-08-18",142.183167,143.385757,141.896393,143.358002,1077433,127.940536
"2016-08-19",142.599442,144.255325,142.17392,144.014801,1061434,128.526688
"2016-08-22",143.515259,144.22757,143.108231,143.829788,621251,128.361618
"2016-08-23",144.310822,145.097137,143.737274,143.783539,870637,128.320328
"2016-08-24",143.561523,144.116562,143.135986,143.580017,949875,128.138672
"2016-08-25",143.469009,144.458832,143.469009,144.06105,866097,128.567993
"2016-08-26",144.135056,144.310822,142.062912,142.691956,1184992,127.34613
"2016-08-29",142.987976,145.707672,142.987976,144.209061,936146,128.700089
"2016-08-30",144.070313,145.457916,143.672531,144.912125,1229529,129.32753
"2016-08-31",144.37558,144.995377,143.700272,143.95929,1119808,128.477203
"2016-09-01",144.431076,144.819611,143.894547,144.588348,1408759,129.038544
"2016-09-02",145.235886,145.568924,144.616089,145.319153,1143806,129.690765
"2016-09-06",145.568924,146.012955,144.653091,145.605927,1272229,129.946716
"2016-09-07",144.976868,145.809433,144.625351,145.605927,759511,129.946716
"2016-09-08",145.642929,145.874191,144.144318,144.209061,1287471,128.700089
"2016-09-09",143.450516,143.450516,140.157257,140.175766,2449438,125.100525
"2016-09-12",139.611465,141.239594,138.066605,139.296951,9047430,124.316254
"2016-09-13",138.603149,139.306198,135.319153,136.641998,3827713,121.9468
"2016-09-14",136.651245,137.465317,134.606842,135.81868,3098146,121.212029
"2016-09-15",135.568924,136.049957,135.087875,135.596664,3190139,121.013916
"2016-09-16",134.819611,135.578171,134.024048,134.875122,5836860,120.369972
"2016-09-19",135.679932,136.734512,135.522659,135.800186,1380005,121.195534
"2016-09-20",136.706757,137.18779,135.975952,136.049957,1158292,121.418449
"2016-09-21",136.410736,137.779831,136.216461,137.594818,1152022,122.797188
"2016-09-22",138.880661,139.278442,136.72525,137.049026,1342062,122.310059
"2016-09-23",136.336731,137.012024,136.105453,136.410736,935173,121.740448
"2016-09-26",136.364471,137.724335,135.985199,137.234039,1277850,122.475197
"2016-09-27",137.280289,138.251617,136.965775,137.687332,1373194,122.87973
"2016-09-28",138.14061,138.973175,137.641068,138.556885,1445189,123.655777
"2016-09-29",138.547638,140.240524,138.48288,139.232193,2203186,124.258476
"2016-09-30",140.018494,140.49028,138.658646,139.074936,2345013,124.118103
"2016-10-03",139.839996,141.020004,138.850006,140.570007,3017900,125.452408
"2016-10-04",140.679993,141.070007,136.990005,137.320007,2202700,122.551895
"2016-10-05",137.320007,138.139999,136.539993,136.979996,1701500,122.248474
"2016-10-06",135.990005,137.149994,135.899994,137.029999,1182700,123.065727
"2016-10-07",137.229996,137.229996,133.740005,135.080002,1886700,121.314453
"2016-10-10",135.940002,135.940002,135.070007,135.399994,1871800,121.601822
"2016-10-11",135.009995,135.029999,131.729996,132.649994,1932800,119.13208
"2016-10-12",132.270004,133.149994,131.990005,132.809998,1188300,119.275772
"2016-10-13",131.339996,132.559998,129.899994,132.259995,1484300,118.781822
"2016-10-14",133.270004,133.270004,132,132.649994,1193700,119.13208
"2016-10-17",132.649994,133.229996,132.179993,132.279999,797400,118.799774
"2016-10-18",133.910004,134.520004,133.460007,133.820007,905200,120.182861
"2016-10-19",134.229996,134.380005,133.220001,133.910004,850700,120.263695
"2016-10-20",133.679993,134.770004,133.210007,134.389999,1184400,120.69474
"2016-10-21",133.350006,134.639999,132.770004,134.440002,999600,120.739662
"2016-10-24",135.080002,136.070007,134.449997,134.809998,884300,121.071968
"2016-10-25",135.389999,135.389999,133.479996,133.509995,1510100,119.904427
"2016-10-26",132.779999,133.050003,131.75,132.979996,2757600,119.428444
"2016-10-27",133.5,135.050003,129,133.399994,3602800,119.805649
"2016-10-28",133.399994,135.139999,132.669998,133.809998,2100600,120.173882
"2016-10-31",134.259995,134.490005,133.380005,133.419998,1624800,119.823616
"2016-11-01",133.740005,134.509995,131.119995,132.259995,1695600,118.781822
"2016-11-02",132.330002,133.869995,131.800003,133.550003,2102300,119.940346
"2016-11-03",134,134.720001,133.050003,133.089996,1375700,119.52726
"2016-11-04",132.990005,134.059998,132.070007,133.369995,1147200,119.778709
"2016-11-07",135.350006,137.259995,134.839996,137.080002,2233500,123.110619
"2016-11-08",136.880005,137.880005,136.380005,136.929993,1505500,122.975922
"2016-11-09",134.979996,137.919998,134.179993,137.220001,2378300,123.236351
"2016-11-10",138.110001,141,137.889999,139.979996,2003300,125.715096
"2016-11-11",140.080002,141.139999,138.160004,138.539993,1641900,124.421852
"2016-11-14",138.550003,139.190002,137.880005,137.979996,1304300,123.918945
"2016-11-15",137.789993,138.350006,136.860001,138.139999,856100,124.062622
"2016-11-16",138.080002,138.789993,137.429993,138.740005,1052900,124.601486
"2016-11-17",138.929993,139.339996,137.889999,138,1157700,123.936905
"2016-11-18",138,138.529999,137.600006,137.960007,1559200,123.900932
"2016-11-21",142.800003,142.800003,139.009995,139.740005,1232400,125.49955
"2016-11-22",140.240005,140.880005,138.779999,139.710007,1372500,125.472633
"2016-11-23",139.369995,140.789993,139.369995,140.75,672400,126.406647
"2016-11-25",141,141.539993,140.720001,141.539993,283600,127.116127
"2016-11-28",141.429993,142.389999,140.759995,141.779999,1447700,127.331635
"2016-11-29",140.970001,144.169998,140.529999,143.470001,2055300,128.849457
"2016-11-30",143.649994,145.259995,142.899994,144.460007,2697900,129.738586
"2016-12-01",144.419998,145.369995,143.789993,144.070007,1355400,129.388336
"2016-12-02",144,145.059998,143.449997,144.550003,1301700,129.819412
"2016-12-05",146.210007,147.850006,145.759995,147.330002,1783700,132.316086
"2016-12-06",147.190002,147.5,146.020004,146.570007,866200,131.63356
"2016-12-07",146.809998,148.589996,145.889999,148.539993,1159400,133.402771
"2016-12-08",148.610001,149.149994,148.089996,149.059998,836300,133.869781
"2016-12-09",148.839996,149.699997,147.970001,149.550003,669800,134.30983
"2016-12-12",149.860001,150.389999,148.970001,149.639999,802800,134.390686
"2016-12-13",150.029999,150.449997,148.270004,149.119995,1025400,133.923676
"2016-12-14",148.979996,149.830002,147.110001,148.179993,1526200,133.079453
"2016-12-15",147.860001,149.399994,147.449997,149.089996,1069800,133.896713
"2016-12-16",149.270004,149.520004,147.259995,147.429993,2204700,132.405884
"2016-12-19",147.350006,148,146.889999,147.720001,761600,132.666351
"2016-12-20",147.899994,149.809998,147.050003,147.5,1793800,132.46875
"2016-12-21",148.320007,148.509995,147.009995,147.350006,970400,132.334061
"2016-12-22",147.110001,147.960007,145.690002,146.089996,1091300,131.202423
"2016-12-23",146.029999,146.600006,145.639999,146.479996,587400,131.552734
"2016-12-27",146.619995,147.559998,146.619995,147.380005,1029600,132.361008
"2016-12-28",147.669998,147.669998,145.020004,145.119995,630000,130.331299
"2016-12-29",144.449997,145.050003,144.169998,144.369995,479300,130.430664
"2016-12-30",144.529999,144.820007,143.229996,143.820007,725900,129.933792
"2017-01-03",143.559998,144.729996,142.839996,143.399994,1402100,129.554337
"2017-01-04",144.039993,144.839996,143.690002,144.649994,2012200,130.68367
"2017-01-05",144.380005,144.419998,142.839996,143.220001,1260300,129.391708
"2017-01-06",143.240005,144.800003,142.949997,144.360001,1745900,130.421631
"2017-01-09",144.300003,147.589996,144.289993,146.309998,2370400,132.183365
"2017-01-10",146.490005,146.889999,145.210007,145.259995,1038800,131.234741
"2017-01-11",144.789993,146.100006,144.789993,146.009995,1000800,131.912354
"2017-01-12",145.960007,145.960007,144.199997,145.839996,654000,131.758759
"2017-01-13",145.699997,146.080002,145.050003,145.350006,996500,131.316101
"2017-01-17",145.070007,145.839996,144.669998,145.339996,1268700,131.307022
"2017-01-18",145.559998,146.350006,144.559998,146.330002,1147600,132.201447
"2017-01-19",146.360001,146.639999,145.169998,145.470001,1239400,131.424484
"2017-01-20",145.699997,146.779999,145.589996,146.619995,1150000,132.463455
"2017-01-23",146.389999,146.880005,144.770004,146.070007,1268400,131.966522
"2017-01-24",146.550003,147.410004,146.259995,147.130005,2016400,132.924225
"2017-01-25",147.5,148.729996,147.149994,148.529999,1597800,134.189026
"2017-01-26",148.240005,149.460007,147.679993,148.809998,1856100,134.442032
"2017-01-27",140,142.470001,137.050003,142.009995,5469500,128.298523
"2017-01-30",140.100006,141.830002,139.910004,140.990005,2724900,127.377022
"2017-01-31",140.990005,141.220001,139.139999,139.759995,2483800,126.265816
"2017-02-01",139.320007,140.240005,138,138.679993,1652300,125.290039
"2017-02-02",138.679993,139.850006,137.460007,139.279999,1438500,125.832146
"2017-02-03",139.770004,140.289993,139.149994,140.160004,1300200,126.627197
"2017-02-06",140,140.270004,138.639999,139.050003,808600,125.624344
"2017-02-07",139.089996,139.490005,137.880005,138.800003,1466900,125.398476
"2017-02-08",138.179993,138.809998,137.720001,138.589996,1649000,125.208755
"2017-02-09",138.589996,139.460007,138.220001,138.539993,1298000,125.163551
"2017-02-10",138.899994,140.440002,138.539993,140.130005,2272600,126.600082
"2017-02-13",140.75,141.25,139.850006,140.5,1670500,126.934334
"2017-02-14",140.399994,142.259995,139.75,142.130005,2001500,128.406967
"2017-02-15",141.669998,142.990005,141.190002,142.380005,1429000,128.632843
"2017-02-16",142.570007,143.119995,141.059998,141.869995,860900,128.172089
"2017-02-17",141.970001,142.139999,141.100006,141.5,717400,127.837814
"2017-02-21",140.979996,141.800003,140.830002,141.470001,1148200,127.810692
"2017-02-22",140.770004,141.369995,140.279999,140.339996,992600,126.789795
"2017-02-23",140.970001,141.210007,139.320007,140.360001,1434200,126.807854
"2017-02-24",140.070007,141.009995,139.610001,140.860001,890300,127.259598
"2017-02-27",140.929993,141.229996,139.119995,139.380005,1079200,125.922478
"2017-02-28",138.929993,140.699997,138.800003,140.470001,1677800,126.907249
"2017-03-01",142.130005,144.059998,141.979996,143.690002,1707000,129.81636
"2017-03-02",143.410004,143.410004,140.410004,140.570007,1267500,126.997627
"2017-03-03",140.339996,140.869995,139.130005,139.520004,923200,126.04895
"2017-03-06",139.020004,140.110001,138.660004,139.309998,973500,125.859245
"2017-03-07",139.220001,139.839996,138.850006,139.639999,870700,126.157364
"2017-03-08",139.729996,140.419998,139.149994,139.559998,1183400,126.085091
"2017-03-09",139.600006,140.509995,138.029999,138.580002,1570800,125.19973
"2017-03-10",139.410004,139.600006,138.25,138.770004,1475500,125.371384
"2017-03-13",138.899994,139.289993,136.929993,137.820007,1443000,124.513123
"2017-03-14",137.539993,137.580002,135.880005,136.179993,1747500,123.031448
"2017-03-15",136.889999,138.429993,136.169998,137.990005,2460600,124.666687
"2017-03-16",138.25,138.25,137.029999,137.970001,1462700,124.648628
"2017-03-17",138.559998,139.610001,138.490005,139.529999,2174000,126.058014
"2017-03-20",139.490005,139.699997,138.320007,138.690002,1248700,125.299103
"2017-03-21",138.690002,138.949997,136,136.449997,1548100,123.27536
"2017-03-22",136.369995,137,135.009995,136.410004,841400,123.239235
"2017-03-23",136.160004,138.009995,135.300003,137.050003,1188700,123.817467
"2017-03-24",136.830002,137.429993,134.669998,134.940002,1313400,121.911179
"2017-03-27",133.869995,136.210007,133.630005,135.919998,2522700,122.796562
"2017-03-28",135.839996,137.580002,135.839996,137.25,1014000,123.998146
"2017-03-29",136.759995,137.300003,136.229996,136.779999,740000,123.573517
"2017-03-30",135.800003,136.850006,135.600006,135.600006,2069300,123.364296
"2017-03-31",135.130005,136.330002,135.119995,135.289993,1844700,123.082245
"2017-04-03",135.699997,136.440002,134.089996,134.949997,1624200,122.772942
"2017-04-04",135.080002,135.389999,134.679993,135.350006,1109800,123.136826
"2017-04-05",135.839996,137.100006,135.020004,135.240005,930800,123.036774
"2017-04-06",135.479996,135.830002,135,135.190002,860400,122.99128
"2017-04-07",134.779999,135.550003,134.330002,135.009995,2908200,122.827499
"2017-04-10",135.220001,136.110001,135.070007,135.759995,859000,123.509804
"2017-04-11",135.789993,136.470001,135.399994,136.419998,1004000,124.110268
"2017-04-12",136.460007,136.479996,135.350006,135.509995,899300,123.282394
"2017-04-13",135.330002,135.580002,134.169998,134.300003,626900,122.181572
"2017-04-17",134.779999,135.899994,134.419998,135.860001,1092400,123.600807
"2017-04-18",135.039993,136.020004,134.720001,135.270004,701000,123.064056
"2017-04-19",135.729996,136.039993,134.779999,134.960007,577400,122.782043
"2017-04-20",135.619995,137.339996,135.199997,136.899994,985300,124.546997
"2017-04-21",136.869995,137.660004,136.820007,137.300003,1121300,124.910889
"2017-04-24",137.910004,139.899994,137.910004,139.759995,1006800,127.148903
"2017-04-25",140.220001,141.860001,140.139999,141.729996,1189400,128.941132
"2017-04-26",141.330002,142.449997,140.75,141.580002,1511300,128.804672
"2017-04-27",141.279999,141.850006,137.720001,141.100006,1855100,128.367996
"2017-04-28",141,141.190002,139.350006,140.5,1910900,127.822121
"2017-05-01",141.550003,142.139999,140.009995,142.029999,1671200,129.214111
"2017-05-02",142.5,143.580002,142.009995,143.520004,2492300,130.569611
"2017-05-03",143.490005,144.320007,143.259995,143.820007,1906500,130.84256
"2017-05-04",143.910004,145.580002,143.899994,144.759995,2303200,131.697693
"2017-05-05",145,147.660004,145,147.220001,2316900,133.935745
"2017-05-08",146.820007,147.389999,145.929993,146.190002,1589900,132.998718
"2017-05-09",146.199997,146.440002,144.979996,145.300003,943200,132.189011
"2017-05-10",145.449997,145.600006,144.639999,145.25,928300,132.143524
"2017-05-11",144.990005,145.050003,143.289993,143.860001,1065800,130.878952
"2017-05-12",143.860001,145.110001,143.720001,144.070007,1288100,131.070007
"2017-05-15",144.509995,145.220001,144.119995,145.080002,710600,131.988861
"2017-05-16",142.729996,145.240005,142.639999,144.350006,2118700,131.324738
"2017-05-17",144.350006,144.350006,142.539993,142.570007,1349800,129.705338
"2017-05-18",142.649994,143.529999,141.339996,142.710007,1271300,129.832718
"2017-05-19",142.990005,143.960007,142.559998,143.100006,1339500,130.187515
"2017-05-22",143.850006,143.889999,142.860001,143.309998,820900,130.378571
"2017-05-23",143.580002,143.580002,142.589996,142.830002,639100,129.941879
"2017-05-24",143.279999,144.919998,142.880005,144.139999,1081000,131.133652
"2017-05-25",144.149994,144.509995,143.320007,144.119995,781300,131.115448
"2017-05-26",143.839996,144.270004,143.550003,143.910004,694200,130.924469
"2017-05-30",143.649994,144.300003,143.339996,143.970001,885200,130.979019
"2017-05-31",143.830002,144.309998,142.979996,144.059998,1494000,131.060898
"2017-06-01",144.460007,145.929993,144,145.080002,1085100,131.988861
"2017-06-02",145.470001,147.5,144.779999,146.789993,1192100,133.54454
"2017-06-05",146.610001,146.830002,144.869995,144.960007,1291900,131.8797
"2017-06-06",144.479996,144.830002,143.850006,144.119995,770800,131.115448
"2017-06-07",144.580002,144.679993,143.179993,143.360001,883000,130.424088
"2017-06-08",143.360001,144.160004,142.529999,143.5,1065800,130.551422
"2017-06-09",143.669998,146.089996,143.669998,145.850006,1152400,132.689407
"2017-06-12",145.5,146.179993,144.229996,144.429993,1199700,131.397507
"2017-06-13",144.419998,146.320007,144.039993,146.270004,831400,133.071457
"2017-06-14",146.270004,146.350006,144.809998,145.559998,774100,132.425568
"2017-06-15",144.789993,146.539993,144.710007,145.210007,2037700,132.107132
"2017-06-16",145.660004,146,144.649994,145.509995,1735700,132.380035
"2017-06-19",146.369995,147.380005,145.820007,146.149994,1268600,132.962311
"2017-06-20",145.240005,145.800003,144.619995,144.740005,801400,131.67955
"2017-06-21",144.910004,145.649994,143.309998,143.479996,749900,130.533218
"2017-06-22",143.320007,144.529999,143.199997,144.25,1007800,131.23378
"2017-06-23",144.600006,145.029999,143.809998,144.940002,4010200,131.861481
"2017-06-26",145.029999,145.539993,144.580002,144.910004,1150900,131.834183
"2017-06-27",145.050003,145.509995,143.830002,143.830002,796500,130.851593
"2017-06-28",145.169998,145.25,144.399994,144.839996,869700,131.770523
"2017-06-29",144.190002,144.460007,140.779999,141.770004,891700,129.829041
"2017-06-30",141.970001,143.860001,141.889999,143.059998,938100,131.010422
"2017-07-03",143.729996,144.740005,143.5,144.289993,411600,132.136795
"2017-07-05",144.149994,144.490005,142.449997,142.610001,718700,130.598328
"2017-07-06",142.309998,143.440002,141.990005,142.130005,533600,130.158752
"2017-07-07",142.429993,144.130005,142.070007,144.009995,708700,131.880386
"2017-07-10",143.539993,144.520004,143.080002,143.5,591100,131.413361
"2017-07-11",143.619995,143.720001,142.190002,142.770004,645400,130.744873
"2017-07-12",143.25,144.240005,143.179993,143.729996,948700,131.623978
"2017-07-13",143.899994,144.679993,143.289993,144.369995,1004800,132.210083
"2017-07-14",144.660004,145.779999,144.350006,145.570007,1013600,133.309006
"2017-07-17",145.429993,146.080002,145.240005,145.550003,1195100,133.290665
"2017-07-18",144.589996,145.5,144.589996,145.240005,757300,133.006821
"2017-07-19",145.179993,146.210007,144.820007,146.210007,1478500,133.895126
"2017-07-20",146.020004,146.339996,145.130005,146.009995,1299900,133.711929
"2017-07-21",145.889999,145.889999,144.649994,145.639999,1226600,133.373077
"2017-07-24",145.330002,145.330002,144.320007,144.940002,1308200,132.732086
"2017-07-25",145.990005,146.550003,144.729996,145.039993,1284700,132.823639
"2017-07-26",144.960007,145.160004,143.820007,143.899994,1108100,131.779633
"2017-07-27",144.080002,144.300003,142.710007,143.649994,1243200,131.55072
"2017-07-28",143.979996,144.190002,142.619995,143.490005,928900,131.404205
"2017-07-31",144.179993,144.229996,141.880005,142.149994,1826700,130.177078
"2017-08-01",148,149.639999,146.149994,148.919998,4473400,136.376846
"2017-08-02",148.339996,148.899994,146.979996,148.110001,3983700,135.635086
"2017-08-03",148.470001,148.600006,146.699997,146.919998,1860000,134.545288
"2017-08-04",147.410004,148.039993,147.020004,147.220001,804500,134.820007
"2017-08-07",147.940002,147.940002,146.929993,147.300003,866600,134.893311
"2017-08-08",147.210007,147.289993,145.630005,145.850006,866100,133.565399
"2017-08-09",145.839996,146.360001,145.570007,146.25,1162800,133.931747
"2017-08-10",145.520004,146,144.889999,145.020004,1054200,132.805328
"2017-08-11",143.809998,145.789993,143.809998,144.600006,1068600,132.420715
"2017-08-14",145.479996,147.429993,145.369995,146.639999,1337800,134.288864
"2017-08-15",146.5,146.910004,145.800003,146.809998,1319200,134.444595
"2017-08-16",147,148.160004,146.910004,148.080002,1232300,135.607605
"2017-08-17",147.880005,148.100006,145.529999,145.539993,1207600,133.28154
"2017-08-18",145.429993,146.350006,144.800003,145.759995,1402400,133.483002
"2017-08-21",145.740005,145.75,144.919998,145.149994,1584700,132.924362
"2017-08-22",145.839996,146.800003,145.399994,145.949997,1232400,133.656982
"2017-08-23",145.360001,145.759995,144.949997,145.160004,2214400,132.933548
"2017-08-24",145.470001,145.809998,144.910004,145.229996,953800,132.99765
"2017-08-25",145.050003,146.470001,145.050003,146.009995,953200,133.711929
