"dates","RL.Open","RL.High","RL.Low","RL.Close","RL.Volume","RL.Adjusted"
"2017-09-25",88.400002,90.050003,88.18,88.5,1272800,82.959915
"2017-09-26",89.059998,89.5,88.120003,88.730003,1080600,83.175514
"2017-09-27",88.75,89.32,87.540001,89.199997,1252900,83.616081
"2017-09-28",88.07,89.529999,87.849998,88.860001,1353100,83.766922
"2017-09-29",88.949997,89.599998,88.129997,88.290001,985200,83.229591
"2017-10-02",88.379997,89.059998,87.830002,88.980003,738900,83.880043
"2017-10-03",89.470001,89.660004,88.5,88.540001,662200,83.465263
"2017-10-04",89.139999,89.849998,88.830002,89.480003,1368800,84.351395
"2017-10-05",89.580002,89.709999,88.989998,89.43,815000,84.304253
"2017-10-06",89.150002,89.349998,88.019997,88.25,1291800,83.191864
"2017-10-09",88.559998,88.589996,86.580002,86.949997,741900,81.966385
"2017-10-10",85.779999,87.540001,85.779999,87.220001,1261200,82.220909
"2017-10-11",86.669998,86.900002,84.510002,85.199997,1605100,80.316681
"2017-10-12",85.059998,85.419998,83.260002,85.260002,1239000,80.37326
"2017-10-13",85.129997,86.25,84.809998,85.040001,1258000,80.165855
"2017-10-16",84.910004,86.510002,84.690002,86.050003,1326300,81.117966
"2017-10-17",85.879997,86.860001,85.809998,86.010002,886500,81.080261
"2017-10-18",86.339996,87.040001,85.209999,85.330002,959000,80.439255
"2017-10-19",85.139999,86.769997,85.120003,86.379997,732900,81.429047
"2017-10-20",87.160004,90.580002,86.980003,90.370003,1840700,85.190376
"2017-10-23",89.199997,92.160004,89.199997,89.559998,2003000,84.426796
"2017-10-24",89.480003,90.93,89.480003,90.669998,1450200,85.473175
"2017-10-25",90.800003,92.400002,90.199997,91.849998,1511300,86.585541
"2017-10-26",91.870003,92.839996,91.220001,91.260002,1412000,86.029366
"2017-10-27",90.5,91.709999,89.830002,91.089996,1300600,85.869087
"2017-10-30",90.43,92.169998,90.050003,91.809998,1951100,86.547829
"2017-10-31",91.25,91.900002,89.050003,89.43,2034400,84.304253
"2017-11-01",90.209999,90.309998,88.510002,89.449997,2374600,84.323105
"2017-11-02",95,97.199997,88.690002,91.730003,5252700,86.47242
"2017-11-03",91.730003,92.410004,89.709999,90.669998,1588000,85.473175
"2017-11-06",91,91.089996,87.150002,88.029999,2247800,82.984489
"2017-11-07",88.110001,88.139999,83.910004,85,2828900,80.128159
"2017-11-08",85.129997,86.690002,84.529999,85.43,2051800,80.533508
"2017-11-09",85.209999,87.32,85.209999,86.300003,1722000,81.353645
"2017-11-10",86.410004,87.919998,86.360001,86.629997,1114200,81.664726
"2017-11-13",86.720001,87.339996,86.339996,86.669998,1466600,81.702438
"2017-11-14",86.150002,87.459999,86.150002,87.199997,905400,82.202072
"2017-11-15",86.910004,87.839996,86.419998,87.129997,1010100,82.136078
"2017-11-16",86.980003,88.709999,85.910004,88.410004,1290500,83.342705
"2017-11-17",89.690002,89.870003,88.5,89.110001,1077900,84.002602
"2017-11-20",88.980003,89.870003,88.800003,89.559998,876700,84.426796
"2017-11-21",89.870003,90.379997,88.860001,90.269997,785600,85.0961
"2017-11-22",90.160004,92.980003,90.099998,91.940002,1250800,86.670387
"2017-11-24",92.230003,93,91.139999,91.419998,526600,86.180206
"2017-11-27",91.779999,92.5,91.550003,92.370003,9e+05,87.075737
"2017-11-28",92.959999,94.959999,92.730003,94.519997,996400,89.102509
"2017-11-29",94.410004,96.830002,94.300003,94.650002,1115000,89.225075
"2017-11-30",94.410004,96.040001,94.160004,95.150002,1083900,89.696396
"2017-12-01",95.150002,96.550003,93.779999,95.599998,1213300,90.120605
"2017-12-04",96.599998,100.120003,96.089996,99.709999,2597500,93.995041
"2017-12-05",99.669998,99.699997,95.639999,95.790001,1591000,90.299728
"2017-12-06",96.260002,98.260002,95,97.300003,1173600,91.723175
"2017-12-07",97.620003,100.209999,97.620003,99.970001,1373400,94.240135
"2017-12-08",100,102.379997,99.489998,102.339996,1158000,96.474312
"2017-12-11",102.150002,103.089996,100.239998,101.190002,1295200,95.390205
"2017-12-12",101.190002,101.839996,100.089996,100.139999,745700,94.400391
"2017-12-13",96.160004,97.629997,95.730003,96.220001,2190400,90.705078
"2017-12-14",96.5,97.5,95.870003,96.849998,1048900,91.298958
"2017-12-15",97.559998,98.019997,95.940002,96.110001,1460000,90.601387
"2017-12-18",96.830002,98.550003,96.019997,98.059998,1239400,92.439606
"2017-12-19",98.699997,99.010002,96.699997,97.330002,921600,91.751465
"2017-12-20",97.900002,98.970001,97.099998,98.620003,1139300,92.967514
"2017-12-21",98.980003,101.18,98.349998,100.919998,1111100,95.135696
"2017-12-22",101,101.980003,100.410004,101.800003,523000,95.965248
"2017-12-26",102,104,101.970001,103.389999,645900,97.464119
"2017-12-27",103.489998,103.75,102.209999,103.309998,693400,97.388718
"2017-12-28",102.860001,103.349998,101.910004,102.610001,540500,97.199249
"2017-12-29",102.629997,105.519997,102.360001,103.690002,1155400,98.222313
