"dates","MTB.Open","MTB.High","MTB.Low","MTB.Close","MTB.Volume","MTB.Adjusted"
"2016-03-28",111.720001,112.730003,110.68,111.330002,480500,98.216301
"2016-03-29",110.529999,111.220001,109.160004,111.150002,712600,98.05751
"2016-03-30",111.349998,113.300003,110.370003,111.970001,617600,98.780922
"2016-03-31",111.589996,112.360001,110.839996,111,718900,97.925179
"2016-04-01",111.059998,112.82,109.559998,112.419998,966700,99.17791
"2016-04-04",112.150002,112.970001,111.589996,112.18,523800,98.966171
"2016-04-05",110.879997,111.150002,109.790001,109.980003,599000,97.025322
"2016-04-06",109.839996,111.139999,109.169998,110.870003,498400,97.810486
"2016-04-07",109.779999,110.120003,107.010002,107.809998,775600,95.110931
"2016-04-08",108.849998,110.120003,108.25,108.860001,681400,96.037239
"2016-04-11",109.480003,111.129997,109.309998,109.769997,672600,96.84005
"2016-04-12",109.449997,111.779999,109.349998,111.449997,450200,98.322159
"2016-04-13",112.800003,115.800003,112.599998,115.529999,854300,101.9216
"2016-04-14",115.18,117.830002,115.099998,116.220001,835000,102.530319
"2016-04-15",116.57,116.669998,114.010002,114.809998,893800,101.286385
"2016-04-18",114.349998,116.220001,112.809998,115.809998,959500,102.168602
"2016-04-19",115.470001,118.029999,115.040001,117.849998,915000,103.9683
"2016-04-20",118.330002,121.110001,117.720001,120.260002,1090400,106.094437
"2016-04-21",119.370003,120.160004,118.199997,118.300003,856500,104.365303
"2016-04-22",117.870003,119.779999,116.370003,119.040001,698200,105.018135
"2016-04-25",118.330002,119.050003,117.309998,118.889999,744900,104.885811
"2016-04-26",119.32,119.940002,118.599998,119.629997,530100,105.538643
"2016-04-27",119.589996,120.879997,118.610001,120.43,827700,106.244385
"2016-04-28",119.139999,120.610001,118.669998,119.139999,961100,105.106361
"2016-04-29",118.650002,119.080002,117.510002,118.32,1027000,104.382927
"2016-05-02",118.919998,119.410004,117.800003,118.949997,1176400,104.938728
"2016-05-03",117.550003,117.550003,115.440002,116.690002,802300,102.944946
"2016-05-04",115.309998,115.93,113.18,114.120003,1084300,100.677673
"2016-05-05",114.330002,115.139999,113.559998,114.220001,656900,100.765884
"2016-05-06",113.669998,114.910004,113.519997,114.690002,597500,101.180519
"2016-05-09",114.550003,114.849998,113.269997,113.889999,674100,100.474747
"2016-05-10",114.779999,115.949997,114.279999,115.790001,665500,102.150978
"2016-05-11",115.239998,116.5,114.900002,115.470001,646100,101.868637
"2016-05-12",116.139999,116.879997,114.370003,115.110001,431300,101.551033
"2016-05-13",114.82,115.760002,112.639999,113.230003,580800,99.892502
"2016-05-16",113.010002,114.610001,112.57,114.050003,560400,100.615913
"2016-05-17",113.580002,114.800003,112.410004,113.169998,478900,99.839561
"2016-05-18",113.190002,116.760002,112.940002,116.739998,1161000,102.989044
"2016-05-19",115.879997,117.089996,114.239998,115.82,684200,102.177422
"2016-05-20",116.57,117.440002,115.849998,116.389999,394400,102.68029
"2016-05-23",116.419998,116.550003,114.730003,115.830002,377600,102.186241
"2016-05-24",116.510002,118.449997,116.300003,117.800003,563100,103.924202
"2016-05-25",118.720001,120,118.599998,119,1609800,104.982864
"2016-05-26",118.879997,119.360001,117.839996,118.470001,463000,104.515274
"2016-05-27",118.18,119.370003,117.889999,119.370003,764300,105.935204
"2016-05-31",119.870003,120.099998,118.660004,119.5,981900,106.050575
"2016-06-01",119.5,119.510002,117.260002,119.269997,577000,105.846451
"2016-06-02",118.739998,120.120003,118.379997,120.080002,800900,106.5653
"2016-06-03",118.480003,118.480003,115.779999,118.290001,757000,104.976738
"2016-06-06",118.709999,120.650002,117.980003,119.980003,685100,106.476547
"2016-06-07",120.129997,120.25,118.43,118.489998,801200,105.154228
"2016-06-08",118.269997,119.160004,117.980003,119.029999,679300,105.633453
"2016-06-09",118.739998,118.739998,117.040001,118.370003,652500,105.04776
"2016-06-10",116.730003,117.800003,116.510002,117.550003,839700,104.320045
"2016-06-13",117.139999,118.970001,116.860001,117.690002,1133400,104.44426
"2016-06-14",117.07,118.040001,114.989998,115.519997,937600,102.518509
"2016-06-15",116.309998,118.110001,115.529999,116.25,908700,103.166344
"2016-06-16",115.110001,116.239998,114.25,116.099998,661200,103.033226
"2016-06-17",116.18,117.32,115.970001,117.209999,1583100,104.018295
"2016-06-20",118.669998,120,117.25,117.400002,937900,104.186913
"2016-06-21",117.82,118.050003,116.379997,117.870003,597900,104.604027
"2016-06-22",117.769997,118.860001,117.300003,117.330002,522100,104.124802
"2016-06-23",118.93,120.790001,118.93,120.419998,776800,106.867012
"2016-06-24",112.769997,115.559998,112.510002,112.639999,2041500,99.962631
"2016-06-27",110.779999,111.440002,108.040001,108.779999,1332100,96.537086
"2016-06-28",110.660004,111.730003,109.139999,111.550003,1137900,98.995316
"2016-06-29",112.849998,113.540001,111,113.480003,1010500,100.708107
"2016-06-30",115.209999,118.239998,114.410004,118.230003,1346700,104.923492
"2016-07-01",117.650002,118.260002,116.349998,117.050003,773300,103.876312
"2016-07-05",115.75,115.75,112.07,112.870003,1228700,100.166756
"2016-07-06",112.089996,113.519997,111.129997,113.419998,866700,100.654831
"2016-07-07",115.860001,115.860001,113.279999,114.199997,625900,101.347061
"2016-07-08",115.959999,116.739998,115.379997,115.940002,711300,102.891243
"2016-07-11",116.769997,117.07,116.230003,116.529999,576800,103.414833
"2016-07-12",117.110001,118.68,117.110001,118.099998,1009600,104.808128
"2016-07-13",118.199997,118.510002,117.160004,117.959999,586300,104.683891
"2016-07-14",120.160004,120.339996,118.779999,119.459999,780000,106.015068
"2016-07-15",119.75,120.400002,118.639999,119.059998,598300,105.660103
"2016-07-18",119.019997,119.330002,118.459999,118.529999,461400,105.18972
"2016-07-19",117.940002,118.93,117.599998,118.730003,690700,105.367233
"2016-07-20",118.470001,118.730003,113.769997,113.809998,2118800,101.000954
"2016-07-21",113.360001,114.449997,112.260002,112.730003,1038500,100.042526
"2016-07-22",113.089996,114.93,112.629997,114.480003,1025000,101.595551
"2016-07-25",114.120003,114.449997,113.089996,113.360001,812700,100.601608
"2016-07-26",113.169998,114.809998,113.029999,114.449997,819200,101.568939
"2016-07-27",114.32,115.949997,114.080002,114.93,1060000,101.994904
"2016-07-28",114.489998,115.419998,113.779999,114.830002,809000,101.906158
"2016-07-29",114.690002,115.720001,114.220001,114.559998,805900,101.66655
"2016-08-01",114.43,115.5,112.510002,112.779999,1380700,100.086884
"2016-08-02",112.239998,112.800003,111.82,112,994900,99.394669
"2016-08-03",112.300003,114.050003,112.169998,113.900002,8e+05,101.080833
"2016-08-04",113.720001,114.75,113.349998,113.970001,855400,101.14296
"2016-08-05",115.260002,117.400002,114.800003,117.199997,1210400,104.00943
"2016-08-08",117.580002,118.209999,117.120003,117.730003,845800,104.479767
"2016-08-09",117.57,118.290001,117.279999,117.559998,698200,104.328903
"2016-08-10",117.279999,117.300003,116.349998,116.57,542900,103.45031
"2016-08-11",116.839996,117.43,116.43,116.790001,588000,103.645569
"2016-08-12",115.610001,116.349998,115.5,116.309998,500100,103.219582
"2016-08-15",116.660004,118.190002,116.660004,118.099998,613900,104.808128
"2016-08-16",117.449997,118.080002,117.239998,117.370003,525400,104.160294
"2016-08-17",117.379997,117.940002,116.900002,117.470001,440000,104.249046
"2016-08-18",117.580002,117.900002,117.099998,117.900002,448900,104.630646
"2016-08-19",117.68,117.760002,116.980003,117.660004,318400,104.417664
"2016-08-22",117.199997,117.889999,116.779999,117.879997,333900,104.612892
"2016-08-23",118.309998,118.620003,117.959999,118.010002,418200,104.728271
"2016-08-24",117.889999,118.580002,117.169998,117.199997,616300,104.00943
"2016-08-25",117.269997,117.82,116.849998,117.449997,846100,104.2313
"2016-08-26",117.879997,118.68,116.529999,117.699997,801500,104.453148
"2016-08-29",118,118.75,117.970001,118.209999,774400,104.905754
"2016-08-30",117.839996,118.160004,116.900002,117.949997,1641400,105.298553
"2016-08-31",117.959999,118.599998,117.220001,118.330002,935200,105.63781
"2016-09-01",118.68,118.919998,116.089996,117.32,774600,104.73613
"2016-09-02",117.720001,117.900002,116.800003,117.339996,1068200,104.75399
"2016-09-06",117.559998,117.699997,115.150002,115.800003,905700,103.379173
"2016-09-07",115.300003,116,115.019997,116,667400,103.557716
"2016-09-08",116.129997,116.919998,115.720001,116.209999,1465800,103.745193
"2016-09-09",116.050003,117.709999,115.68,117.089996,1531600,104.5308
"2016-09-12",116.519997,118.330002,115.660004,118.129997,818800,105.459244
"2016-09-13",116.540001,116.900002,115.129997,116.139999,732500,103.682693
"2016-09-14",115.949997,117.110001,115.410004,115.57,779900,103.173843
"2016-09-15",115.279999,116.040001,115.019997,115.650002,638200,103.245262
"2016-09-16",115.110001,115.110001,113.93,114.809998,1241300,102.495354
"2016-09-19",115.330002,115.959999,114.510002,115.029999,508500,102.691765
"2016-09-20",115.769997,116.139999,115.199997,115.330002,349900,102.959579
"2016-09-21",116,116.849998,115.129997,115.699997,534700,103.289894
"2016-09-22",115.989998,116.589996,115.510002,116.550003,568500,104.048729
"2016-09-23",116.040001,117.529999,116.010002,117.120003,891800,104.557579
"2016-09-26",116.480003,116.480003,113.989998,114.160004,633800,101.915077
"2016-09-27",113.779999,115.540001,113.580002,115.529999,447100,103.13813
"2016-09-28",115.900002,116.169998,114.25,115.709999,569300,103.29882
"2016-09-29",115.330002,116.809998,113.879997,114.540001,809200,102.254303
"2016-09-30",115.279999,116.68,114.389999,116.099998,708900,103.646996
"2016-10-03",115.620003,116.18,114.989998,115.199997,591500,102.843521
"2016-10-04",115.68,117.129997,115.220001,116.480003,540300,103.986252
"2016-10-05",116.889999,118.580002,116.620003,118.059998,640400,105.396774
"2016-10-06",117.769997,118.760002,117.160004,118.339996,494400,105.646713
"2016-10-07",118.099998,118.300003,116.660004,117.830002,440400,105.191437
"2016-10-10",118.360001,118.75,117.779999,117.889999,524700,105.244987
"2016-10-11",117.830002,118.220001,115.68,116.059998,1010300,103.611282
"2016-10-12",116.309998,117.389999,116.029999,116.860001,614300,104.32547
"2016-10-13",115.489998,115.489998,112.25,113.169998,1142800,101.031258
"2016-10-14",114.660004,115.330002,113.580002,113.870003,1138800,101.656181
"2016-10-17",114.620003,115.18,113.639999,114,571400,101.772224
"2016-10-18",115.07,115.559998,113.419998,115.269997,831500,102.906021
"2016-10-19",116.199997,118.699997,114.559998,117.5,1511300,104.896835
"2016-10-20",117.43,119.150002,117.290001,118.849998,1078900,106.102036
"2016-10-21",117.699997,119.029999,117.300003,118.910004,630800,106.155594
"2016-10-24",119.209999,119.699997,118.650002,118.919998,667300,106.16452
"2016-10-25",118.970001,119.379997,118.269997,119.050003,591700,106.280579
"2016-10-26",118.800003,120.370003,118.199997,120.190002,589100,107.298302
"2016-10-27",120.910004,122.709999,120.089996,121.980003,989300,108.896294
"2016-10-28",122.370003,122.529999,120.970001,122.07,864400,108.976639
"2016-10-31",122.400002,123.339996,122.110001,122.730003,915200,109.565842
"2016-11-01",123.330002,123.330002,121.550003,122.889999,959300,109.708679
"2016-11-02",122.110001,122.360001,120.93,121.809998,1234700,108.744537
"2016-11-03",122.25,122.82,120.900002,121.410004,885300,108.387436
"2016-11-04",121.279999,122.57,120.309998,121.809998,879600,108.744537
"2016-11-07",123.129997,124.940002,122.919998,124.879997,1258300,111.485229
"2016-11-08",124.309998,125.400002,123.379997,125.129997,1094000,111.708412
"2016-11-09",125.449997,132.080002,125.089996,131.539993,2238600,117.430885
"2016-11-10",132.149994,135.199997,129.259995,133.710007,2907900,119.368118
"2016-11-11",133.309998,136.160004,132.699997,136,1585200,121.412498
"2016-11-14",136.75,140.580002,136.75,139.949997,1671300,124.938812
"2016-11-15",135.779999,139.009995,134.630005,138.850006,1447100,123.956802
"2016-11-16",136.880005,137.770004,136.110001,136.740005,995500,122.073135
"2016-11-17",137.259995,140.119995,137.039993,139.910004,1590900,124.903114
"2016-11-18",140.229996,141.990005,139.460007,141.259995,1331100,126.108276
"2016-11-21",141.669998,141.669998,139.789993,141.059998,898300,125.929749
"2016-11-22",141.5,142.649994,141.089996,142.289993,1451000,127.027832
"2016-11-23",142.910004,143.990005,141.440002,143.570007,1028700,128.170517
"2016-11-25",143.529999,143.710007,142.600006,143.710007,324700,128.295563
"2016-11-28",142.399994,143.240005,140.350006,140.720001,1237000,125.626221
"2016-11-29",141.160004,141.729996,140.470001,140.789993,930100,125.688705
"2016-11-30",142.279999,144.380005,141.690002,143.940002,1255500,129.142929
"2016-12-01",144.740005,147.300003,144.339996,147.089996,1503000,131.969116
"2016-12-02",146.259995,146.910004,144.729996,146.160004,749700,131.13472
"2016-12-05",147.25,148.460007,146.580002,147.339996,1531500,132.193405
"2016-12-06",148.410004,149.029999,147.149994,148.910004,711500,133.602051
"2016-12-07",149.289993,151.509995,148.630005,151.289993,891700,135.73735
"2016-12-08",152,154.759995,151.460007,153.5,1310700,137.720139
"2016-12-09",153.309998,154.179993,151.759995,154.169998,1079900,138.321289
"2016-12-12",153.320007,154.789993,151.440002,152.800003,929400,137.092102
"2016-12-13",153.5,154.130005,151.899994,153.220001,1175300,137.468933
"2016-12-14",152.330002,154.509995,151.919998,152.860001,1858000,137.145966
"2016-12-15",153.050003,154.910004,151.669998,153.850006,1019900,138.03418
"2016-12-16",153.5,154.410004,152.089996,152.490005,2080200,136.813995
"2016-12-19",152.770004,154.210007,151.820007,154.179993,677100,138.330231
"2016-12-20",155,157.270004,154.979996,157.020004,853900,140.878311
"2016-12-21",157.050003,157.050003,155.850006,155.910004,937700,139.882431
"2016-12-22",155.75,156.240005,155.259995,156.029999,954800,139.990097
"2016-12-23",156.089996,157.119995,155.5,157.100006,506300,140.950073
"2016-12-27",157.479996,158.100006,156.860001,158.100006,467700,141.847275
"2016-12-28",158.350006,158.350006,156.259995,156.649994,439500,140.54631
"2016-12-29",156.720001,157.080002,154.809998,155.630005,509000,139.631195
"2016-12-30",156.350006,156.830002,155.360001,156.429993,836900,140.348907
"2017-01-03",158.199997,160.759995,155.740005,156.740005,1259100,140.62709
"2017-01-04",156.899994,158.25,156.440002,157.699997,765900,141.488388
"2017-01-05",157.259995,157.410004,154.350006,155.380005,952100,139.406876
"2017-01-06",155.910004,157.119995,155.5,156.559998,932000,140.465607
"2017-01-09",155.5,156.800003,154.660004,155.960007,695700,139.927292
"2017-01-10",156.119995,157.460007,155.449997,156.699997,674500,140.591202
"2017-01-11",156.449997,157.089996,155.309998,157.009995,679700,140.869308
"2017-01-12",156.389999,156.389999,154.229996,155.350006,827900,139.379959
"2017-01-13",156.279999,158.75,155.479996,156.070007,934900,140.02597
"2017-01-17",154.020004,154.289993,152.460007,152.679993,1078400,136.984451
"2017-01-18",153.539993,154.860001,152.199997,154.639999,1065800,138.742981
"2017-01-19",155,157.399994,152.619995,155.350006,890000,139.379959
"2017-01-20",155.740005,157.710007,155.490005,157.029999,632900,140.887268
"2017-01-23",155.910004,157.139999,155.320007,155.940002,1143800,139.909332
"2017-01-24",156.770004,160.220001,156.300003,159.589996,832000,143.184097
"2017-01-25",160.800003,162.880005,160.070007,162.199997,1065600,145.525787
"2017-01-26",162.380005,163.970001,161.889999,163.630005,894100,146.808807
"2017-01-27",163.399994,164.529999,163.020004,164.039993,639600,147.176636
"2017-01-30",163.940002,163.940002,161.389999,163.25,708800,146.46785
"2017-01-31",162.160004,163.25,161.389999,162.570007,982300,145.857758
"2017-02-01",163.990005,166.339996,162.619995,162.720001,1136800,145.992355
"2017-02-02",161.410004,162.949997,160.520004,162.110001,819700,145.445038
"2017-02-03",163.889999,164.470001,162.720001,163.889999,1272600,147.042068
"2017-02-06",162.619995,163.979996,161.570007,163.449997,693000,146.647278
"2017-02-07",164.25,164.25,162.330002,162.5,847400,145.794968
"2017-02-08",161.669998,163.190002,160.770004,162.800003,845700,146.064133
"2017-02-09",162.940002,165.169998,162.050003,164.479996,788100,147.571426
"2017-02-10",165.139999,165.979996,164.410004,165.309998,634000,148.316101
"2017-02-13",166.100006,168.289993,165.929993,166.800003,959200,149.652878
"2017-02-14",166.979996,169.080002,166.470001,168.220001,1077600,150.926956
"2017-02-15",168.949997,170.809998,167.979996,169.130005,950700,151.743408
"2017-02-16",168.869995,169.160004,166.460007,167.580002,1183000,150.352753
"2017-02-17",166.479996,168.020004,166.25,167.910004,730800,150.648834
"2017-02-21",168.25,169.330002,167.389999,167.929993,809400,150.666733
"2017-02-22",166.880005,168.610001,166.690002,168.029999,928600,150.7565
"2017-02-23",168.350006,170.089996,167.389999,169.779999,877600,152.326584
"2017-02-24",168.559998,169.130005,167.429993,168.669998,1257600,151.330673
"2017-02-27",168.740005,169.160004,167.850006,167.949997,991300,150.684708
"2017-02-28",167.190002,168.080002,166.100006,166.970001,1042200,149.80545
"2017-03-01",169.639999,173.720001,169.449997,172.210007,1049600,154.506775
"2017-03-02",172.009995,172.009995,166.570007,167.119995,877900,150.595886
"2017-03-03",167.259995,168.350006,167.089996,168.009995,621000,151.397873
"2017-03-06",166.559998,167.880005,165.009995,166.970001,805000,150.460739
"2017-03-07",166.789993,167.979996,165.630005,166.729996,614600,150.244492
"2017-03-08",168.070007,168.490005,166.130005,166.660004,538200,150.181366
"2017-03-09",167.289993,167.770004,165.940002,166.529999,608400,150.064255
"2017-03-10",167.630005,167.630005,164.690002,166.190002,913500,149.757843
"2017-03-13",166.089996,166.529999,165.089996,165.479996,988800,149.118057
"2017-03-14",164.910004,166.279999,163.509995,165.960007,534500,149.550598
"2017-03-15",166.529999,166.729996,163.570007,163.75,789500,147.559097
"2017-03-16",163.75,165.580002,163.25,164.490005,718200,148.225952
"2017-03-17",164.320007,164.869995,161.449997,162.089996,2603100,146.063202
"2017-03-20",161.669998,162.990005,160.660004,160.940002,875800,145.026947
"2017-03-21",161.960007,162.289993,154.800003,155.050003,1337200,139.71933
"2017-03-22",154.279999,156.149994,151.679993,154.759995,1004300,139.458023
"2017-03-23",154.649994,157.5,153.559998,154.970001,965700,139.647217
"2017-03-24",155.929993,156.860001,153.570007,154.970001,875500,139.647217
"2017-03-27",151.289993,154.460007,149.509995,154.169998,811000,138.926346
"2017-03-28",154.300003,156.720001,153.740005,156.059998,877400,140.629456
"2017-03-29",155.259995,155.839996,154.029999,154.429993,457100,139.160599
"2017-03-30",154.130005,157.369995,154.130005,156.639999,756200,141.152084
"2017-03-31",155.889999,156.570007,154.509995,154.729996,504700,139.430954
"2017-04-03",155.270004,155.880005,152.490005,154.490005,820700,139.214706
"2017-04-04",153.809998,155.220001,153.429993,154.190002,659900,138.944351
"2017-04-05",155.679993,156.259995,152.100006,152.380005,575300,137.313324
"2017-04-06",152.369995,153.690002,151.199997,153.369995,798100,138.205429
"2017-04-07",152.380005,153.899994,151.720001,153.020004,589300,137.89003
"2017-04-10",152.75,153.809998,150.960007,151.550003,548200,136.565369
"2017-04-11",150.770004,151.479996,149.660004,151.479996,616000,136.502304
"2017-04-12",150.639999,151.550003,148.839996,149.820007,1071200,135.006454
"2017-04-13",149.199997,150.360001,147.550003,147.929993,1516500,133.303299
"2017-04-17",149.509995,153.860001,149.119995,153.710007,1406000,138.511795
"2017-04-18",153.179993,154.490005,150.630005,151.850006,1264900,136.835724
"2017-04-19",153.100006,153.759995,151.169998,151.479996,802200,136.502304
"2017-04-20",152.869995,154.830002,152.169998,154.279999,613400,139.025452
"2017-04-21",153.869995,155.25,153.460007,153.910004,630600,138.692047
"2017-04-24",157.570007,158.869995,156.710007,156.970001,693300,141.449463
"2017-04-25",158.360001,159.910004,157.660004,157.729996,862600,142.134277
"2017-04-26",157.300003,159.570007,157.300003,158.690002,726700,142.99942
"2017-04-27",158.809998,159.449997,156.320007,156.949997,357200,141.431442
"2017-04-28",156.759995,157.630005,155.350006,155.410004,432800,140.043762
"2017-05-01",156.880005,157.889999,155.389999,156.960007,593500,141.440475
"2017-05-02",157.490005,157.869995,155.949997,156.800003,459300,141.296295
"2017-05-03",155.910004,159.899994,155.630005,159.300003,620600,143.549118
"2017-05-04",160.289993,160.880005,158.190002,159.089996,949600,143.359863
"2017-05-05",159.339996,159.610001,157.779999,158.929993,365900,143.215668
"2017-05-08",158.740005,160.009995,158.119995,159.899994,422700,144.089752
"2017-05-09",160.070007,161.839996,158.830002,159.309998,486100,143.558121
"2017-05-10",158.740005,159.470001,158.190002,159.300003,442100,143.549118
"2017-05-11",158.660004,159.289993,156.850006,158.429993,426600,142.765121
"2017-05-12",157.270004,158.029999,156.300003,157.809998,564500,142.206406
"2017-05-15",157.940002,160.639999,157.539993,160.539993,1171300,144.666504
"2017-05-16",160.759995,163.5,160.279999,162.369995,1274800,146.315582
"2017-05-17",162.369995,162.369995,155.470001,156.529999,1082600,141.052979
"2017-05-18",156.270004,158.190002,155.639999,157.080002,892000,141.548599
"2017-05-19",157.130005,158.919998,156.759995,157.300003,843000,141.746826
"2017-05-22",157.889999,158.949997,155.789993,158.75,641100,143.053467
"2017-05-23",158.770004,162.160004,158.419998,161.300003,580900,145.351349
"2017-05-24",161.669998,161.770004,159.820007,160.410004,956000,144.549347
"2017-05-25",160.729996,161.820007,159.960007,161.199997,782100,145.26123
"2017-05-26",160.550003,161.619995,159.990005,160.199997,410500,144.360092
"2017-05-30",159.009995,159.070007,156.470001,158.070007,475400,143.110703
"2017-05-31",158.199997,158.570007,155.190002,156.470001,1072500,141.662109
"2017-06-01",157.559998,159.009995,155.520004,158.699997,625800,143.681061
"2017-06-02",157.520004,158.729996,156.509995,157.589996,644800,142.676117
"2017-06-05",157.630005,159.149994,156.880005,157.179993,639200,142.304901
"2017-06-06",155.880005,156.539993,155.100006,155.869995,589500,141.118896
"2017-06-07",156.220001,157.479996,155.639999,156.720001,705100,141.888443
"2017-06-08",156.720001,160.720001,155.850006,159.080002,832300,144.025116
"2017-06-09",160.080002,164.029999,160.080002,163.360001,698500,147.900055
"2017-06-12",163.5,163.960007,161.839996,162.440002,915200,147.067169
"2017-06-13",163.110001,163.850006,162,162.679993,709500,147.284439
"2017-06-14",160.660004,162.679993,159.160004,162.550003,638200,147.166718
"2017-06-15",161.770004,162.990005,160.110001,161.509995,407000,146.225143
"2017-06-16",161.660004,162.699997,160.759995,161.669998,860700,146.37001
"2017-06-19",162.789993,163.130005,161.820007,162.660004,381200,147.266327
"2017-06-20",161.910004,162.779999,161.399994,161.800003,617300,146.487701
"2017-06-21",162.380005,162.380005,160.580002,161.029999,397100,145.790588
"2017-06-22",160.410004,160.679993,158.470001,159.490005,436000,144.396317
"2017-06-23",160.259995,160.259995,157.309998,157.839996,885900,142.902435
"2017-06-26",158.259995,159.240005,157.259995,158.809998,375700,143.78067
"2017-06-27",159.929993,161.330002,159.100006,159.160004,419600,144.097549
"2017-06-28",160.570007,161.940002,160.190002,161.649994,623000,146.351898
"2017-06-29",163.110001,163.899994,159.289993,161.179993,1347700,145.926346
"2017-06-30",162.270004,162.619995,159.729996,161.949997,747000,146.62352
"2017-07-03",162.979996,165.259995,162.350006,164.309998,386300,148.760178
"2017-07-05",164.440002,165.330002,163.160004,164.440002,533600,148.877869
"2017-07-06",164.380005,165.529999,163.440002,163.589996,700100,148.108322
"2017-07-07",164.720001,165.389999,163.619995,165.110001,549600,149.484467
"2017-07-10",164.699997,165.399994,163.990005,164.360001,579300,148.80542
"2017-07-11",164.910004,166.179993,163.360001,165.169998,987200,149.538818
"2017-07-12",164.880005,165.5,163.710007,165.240005,630600,149.602173
"2017-07-13",165.580002,166.809998,164.929993,166.539993,443400,150.779129
"2017-07-14",165.160004,166.449997,164.300003,165.770004,488000,150.082016
"2017-07-17",165.550003,166.350006,164.179993,165.990005,596700,150.281204
"2017-07-18",164.830002,165.899994,164.339996,165.479996,1051400,149.819443
"2017-07-19",166.820007,166.850006,160.899994,162.479996,1550900,147.103378
"2017-07-20",162.619995,162.949997,159.070007,160.339996,792500,145.165878
"2017-07-21",159.559998,160.570007,157.630005,158.110001,679800,143.146942
"2017-07-24",158.210007,161.360001,158.210007,160.339996,956300,145.165878
"2017-07-25",163.119995,163.910004,161.080002,161.5,1316800,146.21611
"2017-07-26",161.970001,161.970001,157.550003,157.979996,930200,143.029251
"2017-07-27",158.059998,159.070007,157.259995,159.009995,836800,143.961746
"2017-07-28",159,161.669998,158.419998,160.589996,724500,145.392227
"2017-07-31",160.820007,164.229996,160.440002,163.149994,690500,147.709946
"2017-08-01",163.880005,165.139999,163.440002,164.660004,947100,149.077042
"2017-08-02",164.190002,164.940002,163.589996,164.919998,436900,149.312454
"2017-08-03",164.639999,164.880005,163.100006,163.789993,607800,148.289398
"2017-08-04",163.990005,165.210007,163.119995,163.580002,679000,148.099274
"2017-08-07",163.339996,164.610001,162.729996,163.619995,479800,148.135437
"2017-08-08",163.300003,166.699997,163.199997,164.369995,570600,148.814484
"2017-08-09",163.330002,164.360001,162.429993,163,761100,147.574142
"2017-08-10",162,162.630005,158.619995,158.720001,806300,143.699203
"2017-08-11",159.399994,160.149994,156.029999,156.600006,658000,141.779846
"2017-08-14",157.880005,159.759995,157.880005,159.089996,379200,144.034164
"2017-08-15",160.110001,160.720001,158.389999,158.5,391900,143.500031
"2017-08-16",159.119995,159.740005,158.139999,158.600006,419100,143.590576
"2017-08-17",158.210007,158.460007,153.690002,153.869995,509700,139.308151
"2017-08-18",153.039993,154.789993,152.039993,153.429993,619500,138.909821
"2017-08-21",153.460007,153.460007,151.789993,152.490005,610800,138.058792
"2017-08-22",152.970001,153.779999,152.300003,153.600006,457400,139.063766
"2017-08-23",152.529999,154.619995,152.419998,153.210007,471500,138.710648
"2017-08-24",153.539993,153.630005,152.570007,152.830002,407400,138.366608
"2017-08-25",153.309998,154.509995,153.309998,153.800003,488200,139.244827
"2017-08-28",154.039993,154.490005,151.279999,152,481500,137.615158
"2017-08-29",149.929993,150.520004,149.160004,150.130005,906600,135.922119
"2017-08-30",149.75,150.300003,149.029999,149.289993,658300,135.840256
"2017-08-31",150.050003,150.050003,147.740005,147.860001,570400,134.539063
"2017-09-01",148.660004,150.380005,148.100006,149,797100,135.57634
"2017-09-05",147.639999,148.149994,145.240005,145.449997,692900,132.346191
"2017-09-06",146.460007,146.830002,144.589996,145.160004,473500,132.082306
"2017-09-07",145.25,145.25,141.119995,142.470001,751000,129.634644
"2017-09-08",142.360001,144.729996,142.169998,144.070007,723000,131.09053
"2017-09-11",146.330002,147.669998,145.559998,146.520004,737700,133.319794
"2017-09-12",147.169998,149.649994,146.740005,149.020004,835900,135.594528
"2017-09-13",148.419998,150.789993,148.029999,150.5,970000,136.941177
"2017-09-14",150.429993,150.979996,149.600006,149.919998,1801800,136.413467
"2017-09-15",149.720001,150.009995,148.520004,149.990005,1566300,136.477173
"2017-09-18",150.630005,152.419998,150.149994,151.669998,696600,138.005814
"2017-09-19",151.5,153.520004,151.039993,152.710007,496800,138.952148
"2017-09-20",153.059998,155.130005,151.679993,154.559998,690400,140.635468
"2017-09-21",154.580002,155.820007,154.220001,154.419998,524500,140.508087
"2017-09-22",154.179993,154.330002,153.210007,153.820007,496400,139.962143
"2017-09-25",153.669998,154.820007,153.089996,154.710007,664000,140.771912
"2017-09-26",155.289993,155.550003,153.970001,155.440002,643400,141.436188
"2017-09-27",157.619995,159.169998,156.389999,157.910004,804300,143.683624
"2017-09-28",158.100006,159.259995,156.389999,159.220001,820100,144.87561
"2017-09-29",159.330002,161.779999,158.960007,161.039993,647300,146.531647
"2017-10-02",161.169998,161.669998,159.320007,161.389999,675000,146.850128
"2017-10-03",161.580002,162.210007,160.259995,161.309998,422200,146.777328
"2017-10-04",161,161.679993,160.009995,160.690002,431000,146.213226
"2017-10-05",160.75,162,159.869995,161.570007,697700,147.013916
"2017-10-06",161.960007,162.820007,160.729996,162.080002,447400,147.477982
"2017-10-09",162.279999,162.759995,160.770004,161.169998,344700,146.649918
"2017-10-10",161.089996,163.300003,161.089996,163.160004,527500,148.460663
