"dates","BWA.Open","BWA.High","BWA.Low","BWA.Close","BWA.Volume","BWA.Adjusted"
"2016-03-30",37.84,38.450001,37.549999,37.919998,1258700,34.976414
"2016-03-31",37.810001,38.57,37.73,38.400002,2217900,35.419163
"2016-04-01",37.990002,38.220001,37.259998,37.68,2615600,34.755058
"2016-04-04",37.549999,37.669998,35.040001,35.279999,3543400,32.541355
"2016-04-05",34.82,35.790001,34.57,35.18,1907700,32.449108
"2016-04-06",35.049999,35.25,34.27,34.779999,1818600,32.080173
"2016-04-07",34.66,35.41,33.889999,34.049999,2984200,31.406834
"2016-04-08",34.529999,35.09,33.98,34.18,1731200,31.526741
"2016-04-11",34.509998,35.419998,34.419998,34.799999,1613600,32.098625
"2016-04-12",34.950001,35.25,34.459999,34.919998,1197000,32.209297
"2016-04-13",35.330002,36.98,35.299999,36.75,2186100,33.89724
"2016-04-14",36.98,37.470001,36.240002,37.049999,1631000,34.173962
"2016-04-15",37.09,37.549999,36.91,37.32,1848000,34.422989
"2016-04-18",37.25,37.779999,37,37.400002,1318700,34.496792
"2016-04-19",37.75,38.73,37.740002,38.509998,1577900,35.520615
"2016-04-20",38.490002,39,38.34,38.59,1324400,35.59441
"2016-04-21",38.700001,39.110001,38.369999,38.560001,1322100,35.566742
"2016-04-22",38.310001,38.98,37.959999,38.48,1316700,35.49295
"2016-04-25",38.299999,38.66,37.970001,38.439999,2091600,35.456055
"2016-04-26",38.610001,39.959999,38.41,39.93,2813500,36.830391
"2016-04-27",39.650002,40.200001,38.369999,38.619999,4393600,35.622089
"2016-04-28",37.57,37.77,36.259998,36.450001,4077200,33.620533
"2016-04-29",36.5,36.669998,35.740002,35.919998,3113300,33.131664
"2016-05-02",36.16,36.360001,35.349998,35.689999,2587500,32.919529
"2016-05-03",35.349998,36.419998,34.48,35.790001,2957900,33.011761
"2016-05-04",35.439999,35.52,34.349998,34.380001,2321800,31.71122
"2016-05-05",34.66,35.040001,33.82,33.849998,1766300,31.222364
"2016-05-06",33.779999,34.299999,33.580002,33.93,2715700,31.296152
"2016-05-09",33.849998,34.18,33.669998,33.84,1533600,31.213133
"2016-05-10",34.07,34.41,33.720001,34.240002,1347500,31.582085
"2016-05-11",34.029999,34.689999,33.91,34,2218200,31.360714
"2016-05-12",34.259998,34.57,33.52,33.75,1147600,31.130117
"2016-05-13",33.599998,34.080002,32.950001,32.970001,1786200,30.410669
"2016-05-16",33.130001,33.639999,33,33.419998,1140600,30.825733
"2016-05-17",33.200001,33.830002,32.959999,33.459999,2179800,30.862631
"2016-05-18",33.220001,33.84,32.880001,33.43,1800500,30.834963
"2016-05-19",33.110001,33.419998,32.209999,32.32,1995400,29.811127
"2016-05-20",32.5,32.959999,32.25,32.84,1044600,30.290758
"2016-05-23",32.709999,32.880001,32.209999,32.459999,1122000,29.940262
"2016-05-24",32.720001,33.380001,32.330002,33.130001,1589400,30.558245
"2016-05-25",33.209999,33.790001,33.209999,33.68,1547900,31.065554
"2016-05-26",33.73,33.790001,33.200001,33.349998,1235300,30.761166
"2016-05-27",33.220001,33.68,33.07,33.599998,1696300,31.113043
"2016-05-31",33.540001,34.209999,33.540001,34.029999,1916200,31.511211
"2016-06-01",33.610001,33.849998,32.709999,33.540001,2712000,31.057491
"2016-06-02",33.419998,34.490002,33.290001,34.400002,1463400,31.853834
"2016-06-03",34.310001,34.310001,33.290001,33.68,1778100,31.187122
"2016-06-06",33.860001,34.459999,33.52,34.369999,2069400,31.826048
"2016-06-07",34.360001,35.029999,34.209999,34.849998,2146900,32.270519
"2016-06-08",35.049999,35.360001,34.59,34.619999,1474900,32.057552
"2016-06-09",34.41,34.740002,34.009998,34.66,1242000,32.094582
"2016-06-10",34.18,34.400002,33.639999,33.66,1488900,31.1686
"2016-06-13",33.389999,33.580002,32.73,32.75,1468800,30.325962
"2016-06-14",32.549999,33.080002,31.889999,32.150002,2574900,29.770372
"2016-06-15",32.290001,33.369999,32.25,32.599998,1375100,30.187057
"2016-06-16",32.27,32.98,31.940001,32.93,1707300,30.492636
"2016-06-17",32.900002,33.709999,32.810001,33.48,1808600,31.001925
"2016-06-20",34.189999,35.16,34.169998,34.73,2576900,32.159412
"2016-06-21",34.139999,34.139999,32.990002,33.349998,3184400,30.881542
"2016-06-22",33.130001,33.669998,33.080002,33.150002,2371100,30.696354
"2016-06-23",33.66,34.099998,33.490002,33.700001,3426800,31.205647
"2016-06-24",32.110001,32.220001,30.1,30.5,8178400,28.242498
"2016-06-27",29.879999,29.940001,27.52,27.690001,5286500,25.640484
"2016-06-28",28.17,28.58,28.059999,28.42,3046900,26.316448
"2016-06-29",28.709999,29.370001,28.27,29.290001,2651100,27.122055
"2016-06-30",29.35,29.530001,28.620001,29.52,2616600,27.335035
"2016-07-01",29.969999,30.959999,29.82,30.290001,3166800,28.04804
"2016-07-05",29.719999,29.889999,28.459999,28.52,2276600,26.409048
"2016-07-06",28.1,28.84,27.629999,28.68,3635500,26.557203
"2016-07-07",28.860001,29.77,28.82,29.42,1571000,27.242432
"2016-07-08",29.690001,30.83,29.620001,30.57,3243800,28.307316
"2016-07-11",30.82,31.66,30.82,31.01,2101900,28.714746
"2016-07-12",31.540001,32.189999,31.120001,31.34,2642900,29.020323
"2016-07-13",31.49,31.49,30.74,31.17,1808100,28.862907
"2016-07-14",31.809999,32.060001,31.41,31.540001,1890600,29.205517
"2016-07-15",31.629999,32.16,31.209999,31.860001,2480200,29.501835
"2016-07-18",31.790001,32.389999,31.59,32.169998,1784300,29.788889
"2016-07-19",31.780001,32.040001,31.610001,31.860001,1148300,29.501835
"2016-07-20",31.860001,32.380001,31.639999,32.259998,1128100,29.872225
"2016-07-21",32.599998,33.240002,32.509998,33.200001,1838400,30.742659
"2016-07-22",33.139999,33.189999,32.529999,33.02,1436700,30.575977
"2016-07-25",33.080002,33.32,32.950001,33.259998,1390700,30.798206
"2016-07-26",33.369999,34.029999,33.209999,33.939999,1930900,31.427883
"2016-07-27",33.970001,34.709999,33.810001,34.209999,4014100,31.677889
"2016-07-28",33.07,33.439999,31.940001,32.490002,3513500,30.085201
"2016-07-29",32.560001,33.560001,32.540001,33.18,3441300,30.724129
"2016-08-01",33.18,33.529999,32.849998,33.110001,2119000,30.659311
"2016-08-02",32.880001,32.91,31.49,32.130001,4206200,29.75185
"2016-08-03",31.799999,32.779999,31.65,32.709999,2173400,30.288921
"2016-08-04",32.73,33,32.509998,32.580002,1562100,30.168547
"2016-08-05",32.830002,33.560001,32.720001,33.259998,1391700,30.798206
"2016-08-08",33.380001,33.91,33.259998,33.43,1259000,30.955631
"2016-08-09",33.330002,33.919998,33.259998,33.709999,1444800,31.214903
"2016-08-10",33.759998,33.880001,33.560001,33.709999,1057500,31.214903
"2016-08-11",33.860001,34.18,33.73,34,1405000,31.483438
"2016-08-12",33.810001,34.16,33.57,33.810001,1188800,31.307499
"2016-08-15",33.950001,34.700001,33.889999,34.299999,1721400,31.761234
"2016-08-16",34.25,34.470001,34.099998,34.25,1839800,31.714935
"2016-08-17",34.25,34.369999,33.869999,34,2022100,31.483438
"2016-08-18",33.98,34.25,33.68,34.009998,2148600,31.492691
"2016-08-19",33.759998,34.299999,33.740002,34.209999,2085200,31.677889
"2016-08-22",34.07,34.299999,33.759998,34.23,1399200,31.696404
"2016-08-23",34.52,34.799999,34.32,34.459999,1422500,31.909389
"2016-08-24",34.490002,34.549999,33.939999,33.990002,1423000,31.474186
"2016-08-25",33.84,33.939999,33.389999,33.77,2132000,31.270466
"2016-08-26",34.509998,34.509998,33.549999,33.650002,1842600,31.159342
"2016-08-29",33.669998,34.189999,33.580002,34,1618900,31.483438
"2016-08-30",33.869999,34.529999,33.799999,34.330002,3342800,31.911028
"2016-08-31",34.209999,34.720001,34.02,34.389999,2089900,31.966795
"2016-09-01",34.549999,35.139999,34.259998,34.610001,2617100,32.171299
"2016-09-02",34.849998,35.279999,34.639999,35.099998,4048400,32.62677
"2016-09-06",35.41,35.650002,35.02,35.549999,3141800,33.045063
"2016-09-07",35.549999,36.48,35.5,36.119999,4057500,33.574905
"2016-09-08",36,36.119999,35.560001,35.84,2959000,33.314629
"2016-09-09",35.490002,35.630001,34.139999,34.139999,3527900,31.734411
"2016-09-12",34.259998,35.5,34.099998,35.279999,4162700,32.794086
"2016-09-13",34.77,35.310001,34.59,34.810001,3292600,32.357204
"2016-09-14",34.810001,35.150002,34.209999,34.91,2603800,32.450157
"2016-09-15",34.959999,35.369999,34.799999,35.09,3540800,32.617477
"2016-09-16",34.900002,35.009998,34.540001,34.889999,5158200,32.431561
"2016-09-19",35.27,35.57,34.459999,34.560001,2095200,32.124825
"2016-09-20",34.869999,34.950001,34.07,34.259998,1548800,31.845947
"2016-09-21",34.439999,34.700001,33.98,34.09,4521300,31.687935
"2016-09-22",34.580002,35.169998,34.580002,35.099998,2811500,32.62677
"2016-09-23",35.009998,35.27,34.939999,35.09,1775800,32.617477
"2016-09-26",34.82,34.860001,34.540001,34.73,2742300,32.282845
"2016-09-27",34.66,34.759998,34.25,34.490002,1993600,32.059753
"2016-09-28",34.66,34.970001,34.259998,34.790001,2825100,32.338615
"2016-09-29",34.689999,35.029999,34.25,34.299999,1460300,31.883142
"2016-09-30",34.59,35.34,34.459999,35.18,2263800,32.701126
"2016-10-03",35.189999,35.27,34.959999,35.189999,1364500,32.710434
"2016-10-04",35.439999,35.59,34.889999,35.049999,2239900,32.580288
"2016-10-05",35.220001,36.529999,35.200001,36.299999,2749000,33.742214
"2016-10-06",35.23,35.709999,34.740002,35.509998,3535300,33.007874
"2016-10-07",35.380001,35.759998,35,35.689999,3706300,33.175201
"2016-10-10",35.93,36.32,35.860001,36.099998,2816700,33.556309
"2016-10-11",35.970001,36.110001,35.380001,35.560001,2653600,33.054359
"2016-10-12",35.549999,35.650002,35.330002,35.599998,2640100,33.091541
"2016-10-13",35.119999,35.189999,34.459999,34.540001,3086900,32.106228
"2016-10-14",34.91,35.220001,34.540001,34.669998,1814200,32.227062
"2016-10-17",34.619999,35.060001,34.150002,34.16,2223500,31.753006
"2016-10-18",34.540001,34.540001,33.09,33.639999,3363000,31.269638
"2016-10-19",33.77,34.91,33.580002,34.880001,2422600,32.422272
"2016-10-20",34.830002,35.02,34.639999,34.959999,1897100,32.496639
"2016-10-21",34.57,34.919998,34.119999,34.790001,2139800,32.338615
"2016-10-24",35.119999,35.52,35.009998,35.470001,1717500,32.970695
"2016-10-25",35.299999,35.650002,34.490002,34.950001,3236400,32.487335
"2016-10-26",34.84,36,34.799999,35.389999,5335800,32.896336
"2016-10-27",34.5,35.669998,34.110001,35.439999,4405800,32.94281
"2016-10-28",35.419998,36.110001,35.23,35.630001,2524300,33.119423
"2016-10-31",35.709999,36.139999,35.490002,35.84,2210200,33.314629
"2016-11-01",36.029999,36.16,34.91,35.27,1954200,32.784794
"2016-11-02",35.119999,35.560001,34.740002,34.759998,2271700,32.310726
"2016-11-03",34.950001,35.209999,34.139999,34.23,2178200,31.818066
"2016-11-04",34.209999,34.599998,34,34.09,1914600,31.687935
"2016-11-07",34.939999,35.25,34.689999,35.220001,1863000,32.738316
"2016-11-08",35.099998,35.509998,34.720001,35.369999,1904800,32.877735
"2016-11-09",33.700001,34.5,33.09,34.029999,4810900,31.632158
"2016-11-10",34.110001,35.459999,34,35.200001,3920400,32.719723
"2016-11-11",35.130001,35.689999,34.099998,34.380001,4943200,31.957504
"2016-11-14",34.580002,35.110001,33.810001,34.220001,3785200,31.808779
"2016-11-15",34.220001,34.560001,33.82,34.459999,2804400,32.031864
"2016-11-16",34.220001,34.580002,34.110001,34.490002,2271300,32.059753
"2016-11-17",34.5,35.389999,34.419998,35.380001,2354600,32.887043
"2016-11-18",35.41,35.959999,35.220001,35.68,2455300,33.165897
"2016-11-21",35.93,36.369999,35.630001,36.16,1953200,33.612068
"2016-11-22",35.889999,36.029999,35.310001,35.810001,2432900,33.286736
"2016-11-23",35.650002,35.790001,35.310001,35.389999,2331000,32.896336
"2016-11-25",35.5,35.98,35.400002,35.68,1191700,33.165897
"2016-11-28",35.66,35.950001,35.290001,35.389999,1622300,32.896336
"2016-11-29",35,35.040001,34.439999,34.459999,1603700,32.159081
"2016-11-30",34.91,36.040001,34.740002,35.599998,3188200,33.222969
"2016-12-01",35.98,37.330002,35.939999,36.830002,4499100,34.370838
"2016-12-02",36.75,36.950001,35.740002,36.07,3450200,33.661575
"2016-12-05",36.490002,37.799999,36.43,37.490002,3897100,34.986767
"2016-12-06",37.389999,39.5,37.310001,39.16,6046100,36.545258
"2016-12-07",39.450001,41.98,39.41,41.599998,5987100,38.822342
"2016-12-08",41.73,41.93,41.279999,41.630001,3168200,38.850334
"2016-12-09",41.599998,41.880001,41.23,41.860001,2269000,39.064987
"2016-12-12",41.740002,41.759998,40.98,41.099998,2512500,38.355721
"2016-12-13",40.779999,41.02,40.34,40.77,2320900,38.047752
"2016-12-14",40.23,40.439999,39.259998,39.310001,2463000,36.685238
"2016-12-15",39.290001,39.950001,39.169998,39.459999,2436900,36.82523
"2016-12-16",39.720001,39.98,39.330002,39.740002,4920900,37.086536
"2016-12-19",38.91,39.849998,38.900002,39.849998,2477300,37.189194
"2016-12-20",40.209999,40.93,39.91,40.380001,2246400,37.683804
"2016-12-21",40.509998,40.84,40.330002,40.57,1668500,37.861115
"2016-12-22",40.389999,40.43,39.419998,39.630001,1730100,36.983883
"2016-12-23",39.700001,39.93,39.529999,39.73,865800,37.077206
"2016-12-27",39.799999,40.41,39.759998,40.099998,788900,37.422497
"2016-12-28",40.27,40.48,39.220001,39.330002,1078000,36.703915
"2016-12-29",39.48,39.669998,39.299999,39.490002,1004200,36.853226
"2016-12-30",39.720001,39.759998,39.080002,39.439999,1326300,36.806564
"2017-01-03",39.900002,40.25,39.380001,40.07,1485500,37.394493
"2017-01-04",39.990002,40.900002,39.169998,40.82,1600900,38.094425
"2017-01-05",40.740002,41.119999,40.189999,40.77,1775400,38.047752
"2017-01-06",40.98,41.369999,40.52,41.099998,1789300,38.355721
"2017-01-09",40.990002,41.32,40.52,40.82,1550900,38.094425
"2017-01-10",40.970001,41.41,40.560001,40.77,2786900,38.047752
"2017-01-11",40.619999,40.689999,39.43,40.119999,4441000,37.441162
"2017-01-12",40.139999,40.380001,39.32,39.990002,2436100,37.319839
"2017-01-13",40.080002,40.490002,40.049999,40.299999,1298800,37.609135
"2017-01-17",40.119999,40.279999,39.650002,39.790001,1600700,37.133202
"2017-01-18",39.98,39.98,39.610001,39.779999,2023600,37.123863
"2017-01-19",39.919998,39.98,39.619999,39.82,1787900,37.16119
"2017-01-20",39.91,40.029999,39.509998,39.860001,1804400,37.198521
"2017-01-23",39.869999,40.119999,39.299999,39.5,1602000,36.862564
"2017-01-24",39.790001,40.529999,39.77,40.43,2147200,37.730465
"2017-01-25",40.75,41.310001,40.75,41.299999,911700,38.542374
"2017-01-26",41.119999,41.43,40.700001,40.779999,1238300,38.057091
"2017-01-27",40.790001,40.93,40.200001,40.400002,967100,37.702465
"2017-01-30",40.52,40.639999,39.880001,40.560001,1702100,37.85178
"2017-01-31",40.419998,40.860001,40.07,40.830002,1809000,38.103752
"2017-02-01",41.150002,41.5,40.68,41.029999,1224600,38.290398
"2017-02-02",41.009998,41.27,40.27,40.470001,1838100,37.767796
"2017-02-03",40.700001,40.880001,40.459999,40.599998,1024100,37.889114
"2017-02-06",40.259998,40.59,40.200001,40.57,863900,37.861115
"2017-02-07",40.490002,40.490002,39.700001,40.099998,1678400,37.422497
"2017-02-08",40.139999,40.599998,39.849998,40.459999,1994300,37.758457
"2017-02-09",40,41.310001,40,40.650002,2560200,37.935772
"2017-02-10",40.889999,41.650002,40.799999,41.630001,2099900,38.850334
"2017-02-13",41.669998,42.18,41.389999,41.669998,2286000,38.887661
"2017-02-14",41.740002,41.91,41.119999,41.5,1693500,38.729019
"2017-02-15",41.5,42.049999,41.110001,41.91,1532300,39.111641
"2017-02-16",41.93,42.25,41.18,41.380001,1359400,38.617027
"2017-02-17",40.970001,42.380001,40.66,42.380001,2272100,39.550259
"2017-02-21",42.619999,43.32,42.220001,42.630001,2429400,39.783569
"2017-02-22",42.59,42.860001,42.400002,42.77,1382800,39.914219
"2017-02-23",42.889999,43.080002,42.349998,42.470001,1473000,39.634251
"2017-02-24",42,42.049999,41.23,41.529999,2535700,38.757011
"2017-02-27",41.470001,42.470001,41.349998,42.450001,1860900,39.749577
"2017-02-28",42.189999,42.560001,42.060001,42.189999,1762300,39.506119
"2017-03-01",42.889999,43.43,42.740002,42.990002,2102000,40.25523
"2017-03-02",43.009998,43.389999,42.93,43.139999,2023200,40.395687
"2017-03-03",43.130001,43.209999,42.700001,42.959999,2011800,40.227146
"2017-03-06",42.41,42.5,41.810001,41.900002,1722200,39.234573
"2017-03-07",41.82,41.990002,41.400002,41.689999,1983300,39.037922
"2017-03-08",41.73,42.080002,41.580002,41.939999,1505100,39.272022
"2017-03-09",41.990002,41.990002,41.380001,41.560001,1567000,38.916203
"2017-03-10",41.93,42.16,41.540001,41.790001,1677600,39.131573
"2017-03-13",42,42.669998,41.889999,42.610001,1714300,39.899406
"2017-03-14",42.299999,43.119999,42.23,43.02,1675100,40.283325
"2017-03-15",43.220001,44.23,43.07,43.950001,1823600,41.154163
"2017-03-16",44.060001,44.240002,43.580002,43.650002,1361400,40.873253
"2017-03-17",43.560001,43.560001,42.5,42.759998,2131200,40.039864
"2017-03-20",42.790001,42.919998,42.400002,42.57,1190500,39.86195
"2017-03-21",42.77,42.77,40.790001,40.84,1855400,38.242004
"2017-03-22",40.939999,41.740002,40.41,41.48,2907000,38.841286
"2017-03-23",41.32,41.389999,40.849998,41.209999,1908800,38.588459
"2017-03-24",41.34,41.509998,41,41.279999,1508400,38.654011
"2017-03-27",40.630001,41.240002,40.41,41.200001,1540000,38.579098
"2017-03-28",41.220001,41.939999,41.07,41.75,2620500,39.094112
"2017-03-29",41.77,42.290001,41.700001,41.93,1049800,39.262665
"2017-03-30",41.889999,42.040001,41.650002,41.959999,754300,39.290752
"2017-03-31",41.860001,42.110001,41.720001,41.790001,1642000,39.131573
"2017-04-03",41.950001,41.950001,39.419998,40.34,3897000,37.773808
"2017-04-04",40.099998,40.189999,38.540001,38.689999,4108200,36.228771
"2017-04-05",39.009998,39.099998,38.139999,38.18,3229600,35.751209
"2017-04-06",38.150002,38.349998,37.66,37.990002,3004800,35.573303
"2017-04-07",37.799999,38.220001,37.540001,38.029999,1891300,35.61076
"2017-04-10",38.02,38.240002,37.700001,38,1779700,35.582672
"2017-04-11",37.959999,38.279999,37.639999,38.25,2691800,35.816769
"2017-04-12",38.220001,38.740002,38.080002,38.59,2784300,36.135136
"2017-04-13",38.389999,38.919998,38.009998,38.009998,1509600,35.59203
"2017-04-17",38.18,38.759998,38.040001,38.740002,1209200,36.275589
"2017-04-18",38.400002,39.029999,38.400002,38.849998,1626100,36.37859
"2017-04-19",39.169998,40,39.130001,39.650002,2170500,37.127697
"2017-04-20",40,40.650002,39.98,40.099998,2346300,37.549076
"2017-04-21",40,40.150002,39.369999,39.509998,1701700,36.996597
"2017-04-24",40.209999,40.540001,39.98,40.450001,1536700,37.876816
"2017-04-25",40.630001,41.080002,40.419998,40.84,1391300,38.242004
"2017-04-26",40.900002,41.529999,40.720001,41.060001,1890700,38.448006
"2017-04-27",42.459999,42.75,40.41,42.139999,2722300,39.459305
"2017-04-28",42.25,42.330002,41.849998,42.279999,2095900,39.590397
"2017-05-01",42.599998,43.389999,42.400002,42.790001,2334600,40.067951
"2017-05-02",42.639999,42.919998,40.709999,40.880001,3502200,38.279457
"2017-05-03",40.290001,41.16,40.16,41,2460400,38.39183
"2017-05-04",41.049999,41.389999,40.740002,41.330002,1716500,38.700829
"2017-05-05",41.599998,41.75,41.200001,41.73,1376300,39.075382
"2017-05-08",41.720001,42,41.400002,41.610001,2136100,38.963009
"2017-05-09",41.709999,42.09,41.669998,41.900002,1721900,39.234573
"2017-05-10",41.869999,42.209999,41.740002,42.139999,1782500,39.459305
"2017-05-11",42.09,42.169998,41.459999,41.830002,1182700,39.169025
"2017-05-12",41.639999,41.900002,41.52,41.650002,1428800,39.000477
"2017-05-15",41.75,42.18,41.73,42.02,1242100,39.346935
"2017-05-16",42.349998,42.369999,41.75,42.209999,1227300,39.524853
"2017-05-17",42.209999,42.209999,39.889999,39.939999,2474000,37.39925
"2017-05-18",39.91,40.360001,39.799999,40.130001,1126700,37.577164
"2017-05-19",40.299999,40.849998,40.299999,40.400002,1162200,37.82999
"2017-05-22",40.799999,41.439999,40.5,41.369999,1528300,38.738289
"2017-05-23",41.57,41.580002,40.610001,40.82,1325500,38.223278
"2017-05-24",40.950001,41.130001,40.689999,41.049999,845200,38.438644
"2017-05-25",41.25,41.310001,40.02,40.43,1827000,37.858086
"2017-05-26",40.400002,41.189999,40.400002,40.990002,976700,38.382462
"2017-05-30",41.200001,42.400002,40.830002,42.189999,3181700,39.64151
"2017-05-31",42.389999,42.549999,41.259998,42.509998,3022600,39.942188
"2017-06-01",43.189999,45.049999,42.799999,44.360001,4323700,41.680435
"2017-06-02",44.25,44.830002,43.880001,44.27,2222100,41.595871
"2017-06-05",44.27,44.439999,44.009998,44.310001,1031500,41.633461
"2017-06-06",44.029999,44.16,43.619999,43.919998,1241900,41.267014
"2017-06-07",43.970001,44.09,43.389999,43.720001,1711600,41.079105
"2017-06-08",43.720001,43.720001,42.279999,42.43,2472200,39.867016
"2017-06-09",42.360001,43.23,41.959999,42.959999,3003400,40.365009
"2017-06-12",42.970001,43.91,42.959999,43.66,1703700,41.022717
"2017-06-13",43.849998,44.150002,43.43,43.93,1154800,41.276417
"2017-06-14",43.919998,44.040001,43.049999,43.240002,1560100,40.628098
"2017-06-15",42.759998,43.34,42.630001,43.32,1184900,40.703255
"2017-06-16",43.220001,43.220001,40.419998,40.990002,3978900,38.514008
"2017-06-19",41.110001,41.509998,41.040001,41.330002,1854100,38.833466
"2017-06-20",41.09,41.220001,40.59,40.73,1521400,38.269711
"2017-06-21",41.07,41.150002,40.470001,41.029999,1440500,38.551586
"2017-06-22",40.75,41.009998,40.34,40.860001,1006700,38.391853
"2017-06-23",40.830002,41.25,40.599998,41.200001,2708600,38.711315
"2017-06-26",41.240002,42.049999,41.18,41.880001,1874700,39.350243
"2017-06-27",41.880001,41.880001,40,41.07,2059200,38.589169
"2017-06-28",41.450001,41.68,41.169998,41.169998,2411800,38.68314
"2017-06-29",41.400002,41.709999,40.810001,41.240002,1751000,38.748901
"2017-06-30",41.669998,42.57,41.330002,42.360001,2625300,39.801258
"2017-07-03",42.799999,43.98,42.759998,43.18,1325700,40.57172
"2017-07-05",43.099998,43.34,42.080002,43.18,2274000,40.57172
"2017-07-06",43.119999,43.360001,42.779999,43,1867300,40.402592
"2017-07-07",42.849998,44.259998,42.689999,44.09,2935200,41.426743
"2017-07-10",44.220001,45.150002,44.07,45.080002,3684500,42.356953
"2017-07-11",45.099998,45.889999,44.950001,45.529999,2178400,42.779766
"2017-07-12",45.799999,46.23,45.360001,45.610001,2316800,42.854931
"2017-07-13",45.57,46.450001,45.5,46.200001,2162500,43.409298
"2017-07-14",46.259998,46.439999,45.919998,46.259998,1417700,43.46566
"2017-07-17",46.549999,46.66,46.02,46.220001,1468900,43.428093
"2017-07-18",46.189999,46.349998,45.720001,46.189999,1247100,43.399895
"2017-07-19",46.43,46.790001,46.200001,46.759998,1231000,43.935467
"2017-07-20",46.98,47,46.240002,46.290001,1949700,43.493855
"2017-07-21",45.799999,45.799999,44.580002,44.919998,2795200,42.206608
"2017-07-24",44.889999,45.18,44.599998,44.720001,2209000,42.018696
"2017-07-25",45.25,46.09,44.869999,45.84,1899200,43.071037
"2017-07-26",45.790001,46.400002,45.610001,45.860001,3610800,43.089832
"2017-07-27",47.650002,48.029999,46.43,47.02,3918600,44.17976
"2017-07-28",47,47.169998,46.419998,46.91,2561200,44.076401
"2017-07-31",47.209999,47.529999,46.32,46.740002,1255000,43.916676
"2017-08-01",46.73,47,44.98,45.830002,2905700,43.061646
"2017-08-02",45.380001,46.220001,45.380001,46.150002,2053500,43.36232
"2017-08-03",45.990002,46.759998,45.82,45.880001,2074100,43.108627
"2017-08-04",46.209999,46.84,45.900002,46.68,3179100,43.860302
"2017-08-07",46.700001,46.919998,46.290001,46.5,2177100,43.691174
"2017-08-08",46.509998,47.450001,46.5,46.970001,2162600,44.132778
"2017-08-09",46.619999,47.09,46.279999,46.529999,1511800,43.719357
"2017-08-10",46.330002,46.369999,44.869999,44.900002,2026100,42.18782
"2017-08-11",44.830002,45.220001,44.549999,44.66,1405000,41.962322
"2017-08-14",45.119999,45.43,44.82,45.169998,2086100,42.441505
"2017-08-15",45.310001,45.580002,45.200001,45.25,1435600,42.516685
"2017-08-16",45.549999,45.860001,45.209999,45.360001,937100,42.620041
"2017-08-17",45.169998,45.34,44.57,44.610001,1139500,41.915337
"2017-08-18",44.470001,44.740002,44.220001,44.34,1933900,41.661644
"2017-08-21",44.32,44.689999,44.09,44.619999,1336900,41.924736
"2017-08-22",44.900002,45.169998,44.77,44.93,2027500,42.216007
"2017-08-23",44.619999,45.099998,44.599998,44.709999,1425100,42.0093
"2017-08-24",44.950001,45.060001,44.200001,44.349998,2161400,41.67104
"2017-08-25",44.759998,44.77,44.130001,44.16,1176900,41.492516
"2017-08-28",44.189999,44.360001,43.860001,44.25,1123300,41.577084
"2017-08-29",43.91,44.540001,43.82,44.369999,1589600,41.689831
"2017-08-30",44.310001,44.779999,44.220001,44.779999,5686100,42.208248
"2017-08-31",45.02,46.599998,45.02,46.41,2473100,43.744629
"2017-09-01",46.669998,47.23,46.490002,46.66,1363400,43.980274
"2017-09-05",46.580002,46.650002,45.669998,45.959999,1496500,43.32048
"2017-09-06",46.259998,46.5,45.689999,46.419998,1458800,43.754059
"2017-09-07",46.490002,46.630001,45.889999,46.080002,1428900,43.433586
"2017-09-08",45.970001,46.360001,45.759998,46.200001,903400,43.546703
"2017-09-11",46.5,47.18,46.310001,46.990002,1367700,44.291332
"2017-09-12",47.060001,47.66,46.880001,47.549999,1077600,44.81916
"2017-09-13",47.5,47.880001,47.060001,47.639999,1298300,44.903996
"2017-09-14",47.619999,48.290001,47.619999,48.27,1473900,45.497818
"2017-09-15",48.16,49,48.139999,48.759998,2096400,45.959667
"2017-09-18",48.900002,49.200001,48.560001,49.169998,1560200,46.34613
"2017-09-19",49.200001,49.25,48.52,49.09,1415000,46.270729
"2017-09-20",49.200001,49.52,48.98,49.459999,1296000,46.619465
"2017-09-21",49.419998,49.639999,49.049999,49.59,1638800,46.742008
"2017-09-22",49.57,50.18,49.57,49.959999,1192900,47.090752
"2017-09-25",50.009998,50.509998,49.990002,50.5,1402900,47.599747
"2017-09-26",50.610001,51.119999,50.27,50.849998,1214300,47.929642
"2017-09-27",51.150002,51.240002,50.16,50.459999,1613300,47.562046
"2017-09-28",50.380001,50.830002,49.669998,50.290001,2213600,47.401806
"2017-09-29",50.27,51.549999,49.970001,51.23,2883900,48.287815
"2017-10-02",51.16,52,50.970001,51.849998,2264700,48.872211
"2017-10-03",52.369999,52.709999,51.779999,51.810001,1879100,48.834518
"2017-10-04",51.810001,52.52,51.810001,52.450001,1391900,49.437756
"2017-10-05",52.529999,52.529999,51.950001,52.060001,1331300,49.070152
"2017-10-06",51.919998,52.110001,51.689999,51.869999,1384100,48.891068
"2017-10-09",52,52.150002,51.709999,52,525200,49.013603
"2017-10-10",52.09,52.349998,51.700001,51.990002,1040100,49.004173
"2017-10-11",52,52.16,51.470001,52.009998,838200,49.023018
"2017-10-12",51.259998,51.5,50.279999,50.919998,2549900,47.995625
"2017-10-13",51.32,51.720001,50.98,51.130001,1074100,48.193558
