"dates","MCD.Open","MCD.High","MCD.Low","MCD.Close","MCD.Volume","MCD.Adjusted"
"2015-07-17",97.699997,98.220001,97,97.5,6429800,83.750008
"2015-07-20",97.779999,98.209999,97.400002,97.489998,4947000,83.741417
"2015-07-21",97.599998,97.720001,96.959999,97.32,4206700,83.595375
"2015-07-22",97.709999,98.25,97.43,97.580002,5392600,83.818726
"2015-07-23",98.900002,99,96.150002,97.089996,10380700,83.39782
"2015-07-24",97.410004,97.410004,96.089996,96.099998,5554600,82.547432
"2015-07-27",96,96.75,95.699997,96.040001,5818600,82.495888
"2015-07-28",96.480003,97.419998,96.32,97.330002,4863000,83.603981
"2015-07-29",97.480003,98.389999,97,98.209999,6006500,84.359871
"2015-07-30",97.589996,99.339996,97.589996,99.169998,5372500,85.184486
"2015-07-31",99.650002,101.099998,99.300003,99.860001,7647000,85.777176
"2015-08-03",100,100.18,99.019997,99.419998,4427300,85.399239
"2015-08-04",99.470001,99.519997,98.769997,99.139999,2842100,85.158707
"2015-08-05",99.830002,100.139999,99.260002,99.800003,3560600,85.725632
"2015-08-06",99.720001,100.18,99.209999,99.349998,6740200,85.339104
"2015-08-07",99.290001,99.419998,98.449997,98.919998,3463700,84.969742
"2015-08-10",99.489998,99.949997,98.870003,99.389999,3994500,85.373474
"2015-08-11",98.690002,99.160004,98.400002,98.809998,3585000,84.875267
"2015-08-12",98.269997,98.43,97.230003,98.279999,4167100,84.420006
"2015-08-13",98.07,99.82,97.989998,99.370003,4636400,85.35627
"2015-08-14",99.050003,99.559998,98.720001,99.269997,3185600,85.27037
"2015-08-17",99,100.910004,98.919998,100.660004,5204100,86.464371
"2015-08-18",100,101.440002,100,100.760002,4257300,86.550255
"2015-08-19",100.449997,101.879997,100.190002,101.099998,5989000,86.842308
"2015-08-20",100.730003,101,99.739998,99.760002,6668000,85.691284
"2015-08-21",99.379997,99.389999,97.129997,97.129997,10980000,83.432182
"2015-08-24",91.580002,95.879997,87.5,92.870003,15074800,79.772949
"2015-08-25",95.470001,95.480003,91.029999,91.209999,11468800,78.347046
"2015-08-26",92.93,95.199997,91.470001,95.150002,16439800,81.7314
"2015-08-27",95.879997,97.370003,95.57,97.330002,10187100,83.603981
"2015-08-28",96.050003,96.660004,95.790001,96.25,5606000,83.404671
"2015-08-31",95.769997,95.879997,94.849998,95.019997,5086600,82.338799
"2015-09-01",92.769997,94.279999,92.599998,93.470001,7308400,80.995682
"2015-09-02",95.629997,96.120003,94.550003,96.040001,6908100,83.222694
"2015-09-03",96.800003,97.43,95.580002,96.010002,6313900,83.196693
"2015-09-04",95.050003,95.580002,94.309998,94.849998,4429100,82.191505
"2015-09-08",96.309998,96.879997,95.489998,96.779999,5771100,83.863922
"2015-09-09",97.290001,97.389999,95.220001,95.43,5129400,82.694092
"2015-09-10",94.959999,95.849998,94.75,95.25,6210800,82.538109
"2015-09-11",95.470001,97.419998,95.260002,97.410004,6656300,84.409859
"2015-09-14",97.360001,97.660004,96.629997,96.970001,4557200,84.028587
"2015-09-15",97.290001,98.589996,96.739998,98.190002,5142600,85.08577
"2015-09-16",98.650002,98.739998,97.529999,98.690002,5198700,85.51902
"2015-09-17",98.57,98.970001,97.389999,97.839996,7955000,84.782455
"2015-09-18",96.82,97.699997,96.25,97.050003,10492700,84.0979
"2015-09-21",97.480003,98.169998,97.010002,97.900002,4543500,84.834465
"2015-09-22",97.120003,98.080002,96.709999,97.199997,6254500,84.227867
"2015-09-23",97.239998,97.849998,97.010002,97.379997,3035300,84.383858
"2015-09-24",96.830002,97.43,96.300003,97.290001,4138800,84.30587
"2015-09-25",97.889999,98.699997,97.459999,97.589996,4825800,84.565834
"2015-09-28",97,97.739998,95.779999,95.959999,6609800,83.153366
"2015-09-29",97.459999,97.790001,96.809998,97.480003,6944800,84.470528
"2015-09-30",98.209999,98.699997,97.760002,98.529999,5517600,85.380379
"2015-10-01",98.5,99,97.669998,98.779999,4456600,85.597023
"2015-10-02",97.330002,99.809998,97.129997,99.790001,4400800,86.472221
"2015-10-05",100.269997,101.639999,100.199997,101.169998,6501600,87.668045
"2015-10-06",101.260002,102.300003,101.160004,101.900002,7252400,88.300636
"2015-10-07",100.75,101.900002,100.339996,101.769997,6497100,88.18795
"2015-10-08",101.849998,103.470001,101.769997,102.949997,8218900,89.210487
"2015-10-09",103,103.440002,102.269997,102.760002,5756600,89.045868
"2015-10-12",102.68,103.309998,102.510002,103.239998,3448200,89.4618
"2015-10-13",102.849998,103.510002,102.629997,103.379997,4697300,89.583092
"2015-10-14",104.150002,104.93,102.43,102.82,9093000,89.097847
"2015-10-15",102.57,105.199997,101.599998,103.660004,10168300,89.825737
"2015-10-16",104.720001,105.010002,103.410004,104.82,7168300,90.830933
"2015-10-19",104.239998,105.150002,104.150002,104.489998,7064300,90.544983
"2015-10-20",104.050003,104.349998,103.419998,103.839996,4872200,89.98172
"2015-10-21",103.980003,104.25,102.080002,102.540001,7979600,88.855217
"2015-10-22",110.400002,111,108.379997,110.870003,25286600,96.073517
"2015-10-23",111.18,112.870003,111.099998,112.589996,11677300,97.563965
"2015-10-26",112.230003,113.959999,111.82,112.18,11478600,97.208679
"2015-10-27",112.269997,112.349998,110.589996,111.639999,10013300,96.740746
"2015-10-28",111.690002,112.949997,111.400002,112.940002,4390300,97.867249
"2015-10-29",112.660004,112.949997,111.889999,112.620003,3752600,97.589958
"2015-10-30",112.879997,113.290001,112.25,112.25,6409500,97.269348
"2015-11-02",112.459999,112.839996,111.230003,112.110001,5663000,97.14801
"2015-11-03",111.919998,112.309998,111.269997,112.080002,4584900,97.122025
"2015-11-04",112.190002,112.529999,111.309998,112.400002,6797100,97.399315
"2015-11-05",112.599998,113.449997,112.150002,112.849998,5059100,97.789268
"2015-11-06",112.400002,113.440002,112.160004,113.309998,4615600,98.187851
"2015-11-09",113.449997,113.480003,112.400002,112.93,8423800,97.858574
"2015-11-10",112.769997,114.989998,110.75,113.220001,12716500,98.109894
"2015-11-11",113.669998,114.43,113.540001,113.849998,8387800,98.655792
"2015-11-12",113.5,113.739998,112.059998,112.110001,5893800,97.14801
"2015-11-13",111.849998,112.360001,109.910004,109.970001,8602400,95.29364
"2015-11-16",109.849998,111.059998,109.599998,111.059998,6731800,96.238174
"2015-11-17",111.040001,111.82,110.459999,110.940002,6027600,96.134171
"2015-11-18",111.300003,112.589996,110.839996,112.529999,5194500,97.511978
"2015-11-19",112.529999,113.709999,112.300003,113.300003,5323500,98.179214
"2015-11-20",113.360001,114.169998,113.190002,113.910004,6659400,98.707809
"2015-11-23",114.010002,114.900002,113.910004,114.470001,4968400,99.193069
"2015-11-24",113.900002,114.559998,113.360001,114.279999,6047700,99.028404
"2015-11-25",114.269997,114.919998,113.949997,114.400002,7477200,99.132393
"2015-11-27",113.709999,114.389999,113.529999,114.230003,2763700,99.7612
"2015-11-30",114.379997,114.489998,113.559998,114.160004,7872000,99.700058
"2015-12-01",114.519997,114.93,113.790001,114.449997,5321900,99.953331
"2015-12-02",114.099998,114.269997,113.449997,113.720001,5692200,99.315811
"2015-12-03",113.610001,114.440002,112.910004,113.389999,6558600,99.027603
"2015-12-04",113.75,116.389999,113.419998,116.199997,7778200,101.481682
"2015-12-07",115.809998,116.510002,115.75,116.419998,4810700,101.673828
"2015-12-08",115.949997,116.860001,115.260002,116.529999,4814200,101.769882
"2015-12-09",116.209999,117.300003,115.900002,116.580002,7604700,101.813538
"2015-12-10",116.610001,117.510002,116.199997,117.199997,5299900,102.355011
"2015-12-11",115.860001,116.610001,115.620003,116.080002,5736400,101.376862
"2015-12-14",116.169998,117.07,114.650002,116.260002,7660700,101.534073
"2015-12-15",117.5,118.239998,116.839996,116.93,6118300,102.119232
"2015-12-16",117.489998,118.75,116.489998,117.839996,6306300,102.913971
"2015-12-17",118.339996,118.900002,117.489998,117.5,5275900,102.617004
"2015-12-18",116.739998,117.279999,115.889999,116.660004,11238900,101.883415
"2015-12-21",116.959999,117.739998,116.610001,117.690002,3344600,102.782944
"2015-12-22",117.959999,118.040001,116.639999,117.720001,4092000,102.809143
"2015-12-23",118.019997,118.849998,117.75,118.800003,3641900,103.75235
"2015-12-24",118.75,118.989998,118.5,118.57,1659300,103.551483
"2015-12-28",118.099998,118.900002,118.050003,118.75,2777200,103.708702
"2015-12-29",119,120.230003,118.82,120.07,3213900,104.861481
"2015-12-30",119.639999,119.989998,119.230003,119.43,2400800,104.302551
"2015-12-31",118.82,119.18,117.940002,118.139999,3723200,103.175949
"2016-01-04",117.25,117.730003,115.870003,117.580002,9995000,102.686897
"2016-01-05",117.410004,119.230003,117.290001,119.199997,6314000,104.101669
"2016-01-06",118,119.269997,117.809998,118.400002,6543800,103.40303
"2016-01-07",117.440002,117.970001,115.589996,115.660004,7477900,101.010094
"2016-01-08",115.75,117.470001,115.260002,115.480003,6103400,100.852882
"2016-01-11",115.650002,117.059998,115.580002,116.690002,6392400,101.909607
"2016-01-12",117.029999,117.739998,116.169998,117.440002,5639700,102.564636
"2016-01-13",117.690002,117.870003,115.080002,115.120003,6986000,100.538475
"2016-01-14",115.589996,117.129997,113,116.620003,9204500,101.848488
"2016-01-15",114.260002,116.449997,114.209999,115.18,10201900,100.590874
"2016-01-19",116.629997,117.709999,115.959999,117.5,9195300,102.617004
"2016-01-20",116.970001,118,114.379997,115.779999,11905200,101.114868
"2016-01-21",116.510002,118.440002,115.790001,117.839996,9839100,102.913971
"2016-01-22",118.440002,118.75,117.370003,118.400002,9016600,103.40303
"2016-01-25",121.849998,121.900002,118.199997,119.199997,15141500,104.101669
"2016-01-26",119.599998,121.300003,119,120.43,8326100,105.175888
"2016-01-27",120.879997,121.620003,119.830002,120.870003,7409000,105.560181
"2016-01-28",121.099998,122.599998,120.199997,122.379997,7460500,106.878876
"2016-01-29",122.769997,124.349998,122.75,123.779999,10549900,108.10157
"2016-02-01",123.080002,124.830002,123.019997,124.610001,6189900,108.826447
"2016-02-02",124.050003,124.339996,123.099998,123.949997,7653000,108.250031
"2016-02-03",124.360001,124.580002,120.839996,121.470001,9327000,106.084167
"2016-02-04",121.040001,121.239998,118.720001,120.660004,7595000,105.376755
"2016-02-05",120.650002,120.650002,114.959999,115.400002,13261700,100.783005
"2016-02-08",114.050003,116.360001,112.709999,116.050003,11311500,101.350677
"2016-02-09",115.540001,117.800003,115.349998,117.010002,7525700,102.189102
"2016-02-10",118.019997,118.529999,117.260002,117.540001,5726300,102.651939
"2016-02-11",115.739998,117.5,115.690002,116.730003,7568600,101.944542
"2016-02-12",116.720001,118.330002,116.099998,117.93,8552800,102.992546
"2016-02-16",118.419998,119.18,117.599998,119.18,10835800,104.084229
"2016-02-17",119.18,119.400002,116.720001,118.639999,12729000,103.612617
"2016-02-18",118.809998,119.459999,116.93,117.169998,9707100,102.328812
"2016-02-19",117,117.349998,115.809998,116.529999,10793700,101.769882
"2016-02-22",116.529999,118.160004,116.529999,117.669998,6223300,102.765472
"2016-02-23",117.349998,118.150002,116.849998,116.900002,5276700,102.092995
"2016-02-24",116.32,117.330002,115.800003,117.059998,5349800,102.232758
"2016-02-25",117.43,118.5,117.160004,118.370003,6034000,103.376823
"2016-02-26",117.980003,118.269997,116.169998,117.059998,5193700,103.007233
"2016-02-29",116.800003,118.370003,116.709999,117.190002,6467700,103.121651
"2016-03-01",117.910004,119.190002,117.769997,118.849998,4731500,104.582336
"2016-03-02",118.559998,118.730003,117.660004,118.480003,4267700,104.256783
"2016-03-03",117.480003,117.480003,115.32,116.690002,9132000,102.681648
"2016-03-04",116.720001,117.449997,115.900002,117.18,5857400,103.112823
"2016-03-07",117.029999,117.57,116.120003,117.150002,5640700,103.086433
"2016-03-08",116.209999,119.080002,116.209999,118.419998,6236200,104.203979
"2016-03-09",119.239998,120.199997,118.459999,119.639999,6428200,105.277519
"2016-03-10",119.910004,120.860001,118.660004,119.980003,6171200,105.576675
"2016-03-11",120.489998,122.010002,120.360001,121.550003,7042300,106.958229
"2016-03-14",121.809998,123.489998,121.449997,122.900002,7912100,108.146187
"2016-03-15",122.300003,123.760002,122.209999,123.43,5061400,108.612541
"2016-03-16",123.330002,124.059998,122.669998,123.519997,6716700,108.691734
"2016-03-17",123.269997,123.849998,123.110001,123.160004,6108700,108.374954
"2016-03-18",123.43,124.120003,122.75,124.080002,14783800,109.184502
"2016-03-21",123.660004,124.5,123.050003,123.809998,4050100,108.946922
"2016-03-22",123.790001,124.389999,123.559998,123.82,3494500,108.955711
"2016-03-23",124.099998,125,123.860001,124.190002,4143600,109.281296
"2016-03-24",123.690002,124,122.660004,123.290001,5796700,108.489342
"2016-03-28",124,124.199997,123.120003,123.169998,4784400,108.383736
"2016-03-29",123.43,124.57,123.339996,123.970001,7188200,109.087723
"2016-03-30",124.900002,126.099998,124.599998,125.830002,4853700,110.724419
"2016-03-31",126.150002,126.959999,125.610001,125.68,7685900,110.59243
"2016-04-01",125.190002,127.389999,124.870003,127.019997,5212400,111.771545
"2016-04-04",127.050003,127.870003,126.879997,127.57,4239300,112.255539
"2016-04-05",126.839996,127.779999,126.389999,127.379997,6282200,112.088348
"2016-04-06",127.470001,127.690002,126.839996,127.519997,5619900,112.211517
"2016-04-07",127.370003,128.520004,127.019997,128.139999,4720800,112.757103
"2016-04-08",128.279999,128.740005,127.279999,127.959999,3625600,112.598709
"2016-04-11",128.350006,128.690002,127.449997,127.559998,6973700,112.24675
"2016-04-12",128.080002,128.279999,126.889999,127.610001,5211400,112.290733
"2016-04-13",127.709999,127.919998,126.080002,126.889999,4985200,111.657173
"2016-04-14",127.139999,128.089996,127.040001,127.510002,4834800,112.202736
"2016-04-15",127.080002,128.039993,126.959999,127.779999,3103800,112.440323
"2016-04-18",127.779999,128.910004,127.68,128.850006,4525600,113.381874
"2016-04-19",128.910004,129.350006,128.119995,128.860001,4606300,113.390678
"2016-04-20",129.309998,129.800003,128.509995,128.550003,5006700,113.117905
"2016-04-21",128.550003,128.75,125.599998,125.790001,7947600,110.689209
"2016-04-22",128.169998,128.399994,125.360001,125.5,9311300,110.434029
"2016-04-25",125.07,127.529999,125.010002,127.459999,6979900,112.158737
"2016-04-26",127.419998,128.339996,127.029999,127.709999,4082300,112.378716
"2016-04-27",127.940002,128.559998,127.779999,128.300003,4436200,112.897911
"2016-04-28",127.860001,128.850006,127.440002,127.919998,3385800,112.563507
"2016-04-29",127.93,127.93,126.099998,126.489998,6276900,111.305183
"2016-05-02",126.650002,128.220001,126.5,128.199997,4830800,112.809906
"2016-05-03",127.400002,128.990005,127.379997,128.399994,4048400,112.985878
"2016-05-04",127.57,130.429993,127.57,129.330002,6613700,113.804245
"2016-05-05",129.309998,129.979996,129,129.279999,4519700,113.760269
"2016-05-06",129.380005,130.580002,128.589996,130.580002,4418400,114.904198
"2016-05-09",130.649994,131.5,130.350006,130.830002,5006800,115.124176
"2016-05-10",130.850006,131.960007,130.850006,131.600006,4082600,115.80175
"2016-05-11",131.240005,131.619995,129.139999,129.139999,6890200,113.63707
"2016-05-12",129.740005,130.539993,129.160004,130.119995,4286800,114.499413
"2016-05-13",129.740005,130.160004,128.710007,128.830002,6568700,113.364265
"2016-05-16",128.509995,129.729996,128.050003,129.639999,4343600,114.077034
"2016-05-17",129.600006,129.970001,127.300003,127.690002,5826200,112.361122
"2016-05-18",127.050003,127.470001,125.730003,126.209999,7303200,111.058807
"2016-05-19",125.480003,125.599998,124.68,125.290001,6255100,110.249252
"2016-05-20",124.739998,125,122.139999,122.559998,9735900,107.846947
"2016-05-23",122.760002,123.730003,122.470001,122.809998,7081600,108.066963
"2016-05-24",123.389999,124.769997,123.010002,123.949997,4494100,109.070114
"2016-05-25",123.75,123.989998,123.029999,123.260002,5307400,108.462944
"2016-05-26",123.379997,123.980003,123.230003,123.790001,3716300,108.929314
"2016-05-27",124.269997,124.68,123.120003,123.25,3222800,108.45414
"2016-05-31",123.300003,123.410004,121.620003,122.059998,7995200,107.407005
"2016-06-01",122.059998,122.739998,121.5,121.970001,5057200,107.327789
"2016-06-02",120.699997,121.510002,120.550003,121.169998,4740200,107.40757
"2016-06-03",121.089996,121.669998,120.339996,121.349998,4643000,107.567123
"2016-06-06",121.790001,122.169998,121.209999,122,4901700,108.143311
"2016-06-07",122.339996,123.379997,121.900002,121.900002,4562100,108.054657
"2016-06-08",121.980003,122.489998,120.889999,122.110001,3925900,108.240799
"2016-06-09",122.07,123.089996,122.07,122.790001,4583400,108.84359
"2016-06-10",121.800003,122.660004,121.610001,122.360001,4347400,108.462425
"2016-06-13",121.949997,123.970001,121.849998,122.989998,5436700,109.020882
"2016-06-14",122.540001,123.190002,121.93,122.510002,6351400,108.59539
"2016-06-15",123.150002,123.32,122.129997,122.25,4168100,108.364914
"2016-06-16",121.839996,122.629997,120.949997,122.470001,3931800,108.559921
"2016-06-17",122.230003,122.709999,121.419998,122.269997,8331400,108.382629
"2016-06-20",123.32,124.080002,123.269997,123.419998,5951000,109.402031
"2016-06-21",123.919998,124,122.309998,122.629997,4749000,108.701759
"2016-06-22",121.309998,121.449997,120.050003,120.620003,6578900,106.920044
"2016-06-23",121.480003,121.75,120.639999,121.209999,3832800,107.443031
"2016-06-24",118.760002,121.110001,118.290001,119.440002,6985900,105.874054
"2016-06-27",118.160004,118.160004,116.080002,116.300003,14150500,103.090714
"2016-06-28",117.199997,118.639999,116.830002,118.5,6173000,105.04084
"2016-06-29",119.160004,119.959999,119,119.489998,5020400,105.918404
"2016-06-30",119.68,120.449997,119.300003,120.339996,4808100,106.671852
"2016-07-01",119.720001,120.860001,119.660004,120.400002,3798100,106.725037
"2016-07-05",120.120003,120.800003,120.099998,120.760002,5191100,107.044151
"2016-07-06",119.290001,120.959999,119,120.629997,5102800,106.928909
"2016-07-07",120.889999,121.239998,120.410004,120.919998,3621300,107.185966
"2016-07-08",121.220001,121.690002,121.080002,121.309998,3809600,107.531662
"2016-07-11",121.690002,122.120003,121.459999,122,4266300,108.143311
"2016-07-12",122,122.589996,121.959999,122.25,3742000,108.364914
"2016-07-13",122.360001,123.019997,122.160004,122.82,3464200,108.870155
"2016-07-14",123.699997,124.209999,123.010002,123.93,6011900,109.854111
"2016-07-15",124.419998,124.440002,123.389999,123.610001,3688400,109.570457
"2016-07-18",124,124,123.389999,123.800003,5254700,109.738861
"2016-07-19",124.080002,126.599998,123.75,126.5,6277700,112.132187
"2016-07-20",126.839996,126.870003,125.559998,126.059998,3353300,111.742172
"2016-07-21",126.419998,127.230003,125.93,127.18,3572100,112.73497
"2016-07-22",127.290001,128.600006,127.290001,128.259995,4304200,113.692291
"2016-07-25",127.949997,127.949997,126.860001,127.400002,6210100,112.929977
"2016-07-26",123.5,124.349998,120.970001,121.709999,14563700,107.886246
"2016-07-27",121.690002,121.790001,119.239998,119.480003,9939200,105.909523
"2016-07-28",119.589996,120.18,118.360001,119.419998,6239400,105.856339
"2016-07-29",119.139999,119.660004,117.43,117.650002,7460900,104.287392
"2016-08-01",117.879997,118.389999,117.739998,118.010002,4208800,104.606506
"2016-08-02",118.18,118.709999,117.110001,117.699997,4504200,104.331688
"2016-08-03",117.769997,118.019997,117.139999,117.519997,4120000,104.172134
"2016-08-04",117.849998,118.550003,117.580002,118.300003,4313200,104.863556
"2016-08-05",118.779999,119.449997,118.599998,119.209999,3883800,105.670189
"2016-08-08",119.169998,119.370003,118.199997,118.290001,3589300,104.854698
"2016-08-09",117.980003,119.129997,117.599998,118.309998,3491700,104.872429
"2016-08-10",118,118.940002,117.650002,118.800003,2941700,105.306755
"2016-08-11",118.870003,119.75,118.849998,119.379997,3490200,105.820877
"2016-08-12",119.57,120.019997,119.279999,119.519997,3015700,105.944977
"2016-08-15",119.019997,119.25,118.519997,118.519997,3391600,105.058563
"2016-08-16",118.309998,118.529999,117.919998,117.940002,3333900,104.544449
"2016-08-17",117.980003,117.980003,116.519997,117.099998,5184900,103.79985
"2016-08-18",117.239998,117.370003,116.800003,117.129997,3710500,103.826439
"2016-08-19",116.800003,116.800003,115,115.010002,7065700,101.947227
"2016-08-22",115,115.730003,114.650002,115.419998,4484700,102.310654
"2016-08-23",115.910004,116.120003,115.050003,115.190002,4305400,102.106789
"2016-08-24",115.150002,115.400002,114.730003,114.870003,4135400,101.823135
"2016-08-25",115.099998,115.779999,114.879997,115.43,6694100,102.319519
"2016-08-26",115.629997,115.720001,113.959999,114.440002,5294500,101.441971
"2016-08-29",114.599998,115.650002,114.5,115.410004,4983000,102.301796
"2016-08-30",115.410004,115.870003,114.599998,115.360001,5085300,103.052177
"2016-08-31",115.510002,116,115.199997,115.660004,5394700,103.320175
"2016-09-01",115.510002,115.809998,114.860001,115.400002,3966600,103.087906
"2016-09-02",115.93,116.110001,115.699997,115.830002,3410100,103.472038
"2016-09-06",117.089996,119.239998,116.910004,117.25,6337900,104.740517
"2016-09-07",117.269997,117.489998,116.440002,116.919998,2647700,104.44574
"2016-09-08",116.82,117.110001,116.040001,116.169998,3085600,103.775734
"2016-09-09",115.599998,115.760002,114.580002,114.580002,4961100,102.355408
"2016-09-12",114.470001,116.18,114.129997,115.949997,5014000,103.579216
"2016-09-13",115.610001,115.610001,114.480003,114.730003,4162200,102.489388
"2016-09-14",115,115.660004,114.82,115.18,4530700,102.89138
"2016-09-15",114.879997,116.239998,114.769997,116.139999,3671200,103.748955
"2016-09-16",115.68,116.260002,114.830002,115.279999,9500500,102.980713
"2016-09-19",115.830002,116.410004,114.959999,115.209999,3741500,102.91819
"2016-09-20",115.720001,116.629997,115.5,116.449997,3841800,104.025879
"2016-09-21",116.489998,117.050003,115.959999,116.93,4528900,104.454681
"2016-09-22",117.459999,117.949997,117.279999,117.360001,3808800,104.838806
"2016-09-23",116.489998,117.519997,116.349998,117.169998,2776000,104.669075
"2016-09-26",116.800003,116.940002,116.279999,116.529999,3022400,104.097343
"2016-09-27",116.949997,117.199997,116.370003,116.879997,3745400,104.410019
"2016-09-28",116.379997,116.529999,114.459999,115.18,5638900,102.89138
"2016-09-29",115.199997,115.970001,114.730003,114.790001,4924400,102.542976
"2016-09-30",114.690002,115.709999,114.690002,115.360001,4188700,103.052177
"2016-10-03",115.010002,115.150002,114.410004,114.639999,3085800,102.408997
"2016-10-04",114.989998,115.510002,113.419998,113.5,4742900,101.390617
"2016-10-05",113.910004,114.830002,113.379997,113.410004,3720300,101.310226
"2016-10-06",113.25,114.220001,112.400002,113.919998,3900000,101.765793
"2016-10-07",113.970001,114.339996,113.220001,113.449997,4153100,101.345947
"2016-10-10",114.209999,114.989998,114.160004,114.709999,3290300,102.471527
"2016-10-11",114.650002,115.230003,113.559998,113.68,3943300,101.551414
"2016-10-12",113.599998,115.230003,113.540001,114.709999,3340200,102.471527
"2016-10-13",114.139999,115.739998,114.07,115.410004,4464700,103.096848
"2016-10-14",114.900002,115.110001,114.07,114.089996,5312500,101.917664
"2016-10-17",113.910004,114.400002,112.099998,112.410004,5655700,100.416924
"2016-10-18",112.889999,113.089996,111.230003,111.25,6198400,99.380676
"2016-10-19",111.709999,111.769997,111.120003,111.260002,6433400,99.38961
"2016-10-20",111.300003,111.300003,110.330002,110.57,7250700,98.773216
"2016-10-21",113.269997,114.5,112.75,113.93,10108000,101.774742
"2016-10-24",114.25,114.5,112.639999,113.57,6173500,101.453148
"2016-10-25",113.5,113.540001,112.669998,112.720001,4879000,100.693825
"2016-10-26",112.269997,112.699997,111.400002,112.110001,3763100,100.148911
"2016-10-27",112.169998,112.489998,111.779999,112.080002,2960700,100.122124
"2016-10-28",112.260002,112.349998,111.529999,112.099998,3304700,100.139977
"2016-10-31",112.459999,112.730003,111.790001,112.57,4181600,100.559853
"2016-11-01",112.650002,112.769997,111.949997,112.25,3935600,100.273987
"2016-11-02",112.099998,112.769997,111.82,112.389999,3512500,100.39904
"2016-11-03",112.739998,112.849998,111.519997,111.720001,3890700,99.800514
"2016-11-04",111.989998,112,110.830002,111.040001,3457400,99.193077
"2016-11-07",112,113.279999,111.879997,112.82,3842400,100.783165
"2016-11-08",113.010002,114.25,113,114.110001,3300200,101.935539
"2016-11-09",112.089996,115.419998,111.800003,114.980003,5099500,102.712723
"2016-11-10",115.029999,115.040001,113.779999,114.510002,4437700,102.29287
"2016-11-11",114.669998,114.959999,114.169998,114.220001,4331200,102.033798
"2016-11-14",114.989998,118.75,114.720001,117.860001,7093200,105.285446
"2016-11-15",117.580002,118.480003,117.019997,118.32,4447900,105.696388
"2016-11-16",118.860001,119.599998,118.470001,119.209999,5371100,106.491409
"2016-11-17",118.889999,119.5,118.279999,119.449997,2836600,106.705795
"2016-11-18",119.260002,120.239998,118.910004,120,3655400,107.197128
"2016-11-21",119.800003,120.5,118.959999,119.5,3603300,106.750488
"2016-11-22",119.5,120.290001,118.879997,119.690002,3699100,106.920219
"2016-11-23",119.730003,120.760002,119.730003,120.139999,2860200,107.322197
"2016-11-25",120.080002,120.989998,119.919998,120.660004,1709100,107.786713
"2016-11-28",120.379997,121.870003,120.230003,121.82,5931700,108.822968
"2016-11-29",120.379997,120.790001,119.019997,120.68,6370900,108.642906
"2016-11-30",120.220001,120.489998,119.269997,119.269997,5696100,107.37352
"2016-12-01",118.959999,118.959999,117.870003,118.470001,4445000,106.653343
"2016-12-02",118,118.5,117.709999,118.239998,3348700,106.446281
"2016-12-05",119.449997,120.339996,119.029999,119.290001,5191900,107.391548
"2016-12-06",119.290001,119.650002,118.599998,119.25,3368000,107.35553
"2016-12-07",119.410004,120.129997,118.470001,119.919998,4059900,107.958702
"2016-12-08",120.050003,121.150002,119.5,120.449997,3255100,108.435837
"2016-12-09",120.57,121.269997,120.209999,121.260002,2623700,109.165047
"2016-12-12",121.57,122.25,121.260002,121.739998,4172000,109.597176
"2016-12-13",121.779999,122.919998,121.760002,122.68,4308000,110.443413
"2016-12-14",122.870003,123.400002,122.389999,122.839996,4967400,110.587448
"2016-12-15",122.970001,123.360001,121.769997,122.360001,4402800,110.155334
"2016-12-16",122.889999,123.839996,122.540001,123.239998,10793800,110.94754
"2016-12-19",123.230003,123.660004,122.769997,122.989998,3545500,110.722496
"2016-12-20",123.18,123.900002,122.709999,123.330002,2768800,111.028587
"2016-12-21",123.150002,123.760002,123.099998,123.18,2762800,110.893532
"2016-12-22",123.120003,124,123.089996,123.720001,3037100,111.379707
"2016-12-23",123.370003,123.830002,123.07,123.139999,2164100,110.857536
"2016-12-27",123.300003,123.650002,122.970001,123.07,1919300,110.794525
"2016-12-28",122.93,123.349998,122.610001,122.68,1980200,110.443413
"2016-12-29",122.760002,123.360001,122.760002,122.790001,1943300,110.542442
"2016-12-30",122.790001,123.160004,121.440002,121.720001,3574600,109.579178
"2017-01-03",121.860001,122,118.959999,119.620003,5123800,107.688629
"2017-01-04",119,119.739998,118.18,119.480003,3780800,107.562599
"2017-01-05",119.339996,120.199997,119.099998,119.699997,4261100,107.760643
"2017-01-06",118.93,121.5,118.519997,120.760002,4089200,108.714912
"2017-01-09",120.760002,121.059998,120.330002,120.43,3021800,108.417847
"2017-01-10",120.459999,120.849998,119.730003,120.25,3108400,108.255791
"2017-01-11",120.93,121.5,120.620003,120.879997,3565200,108.822968
"2017-01-12",120.300003,122.309998,120.199997,122.099998,3480700,109.921272
"2017-01-13",122.239998,122.239998,121.099998,121.5,2877400,109.381119
"2017-01-17",120.75,122.800003,120.699997,122.75,4077600,110.506432
"2017-01-18",122.809998,123,121.800003,122.709999,3395000,110.470421
"2017-01-19",122.239998,123,122.040001,122.18,3155200,109.993279
"2017-01-20",122.260002,122.949997,122.019997,122.260002,4887100,110.065331
"2017-01-23",121.690002,122.080002,119.82,121.379997,7022600,109.273079
"2017-01-24",121.970001,122.059998,120.519997,121.050003,3495200,108.976006
"2017-01-25",121.489998,121.919998,120.949997,121.790001,3968300,109.642189
