"dates","JNJ.Open","JNJ.High","JNJ.Low","JNJ.Close","JNJ.Volume","JNJ.Adjusted"
"2016-02-12",101.82,101.980003,100.720001,101.82,9035000,88.41877
"2016-02-16",102.370003,103.050003,101.650002,102.32,10452800,88.852943
"2016-02-17",102.75,103.239998,102.230003,102.5,8904000,89.009254
"2016-02-18",102.830002,104.68,102.5,104.239998,10744600,90.520241
"2016-02-19",103.580002,104.68,103.379997,104.160004,9343300,91.10627
"2016-02-22",104.160004,104.75,104.050003,104.75,6947000,91.622322
"2016-02-23",104.650002,104.790001,103.959999,104.080002,6629200,91.036308
"2016-02-24",103.339996,105.080002,102.970001,104.959999,9076100,91.806007
"2016-02-25",104.949997,106.389999,104.769997,106.379997,8092500,93.048058
"2016-02-26",106.82,106.919998,105.419998,105.779999,9049400,92.523232
"2016-02-29",105.279999,106.199997,105.040001,105.209999,10111100,92.024681
"2016-03-01",105.900002,107.239998,105.440002,107.220001,8298500,93.782799
"2016-03-02",106.910004,107.410004,106.43,107.040001,9767000,93.625351
"2016-03-03",106.82,107,105.629997,106.650002,6927200,93.284225
"2016-03-04",106.510002,106.980003,106.07,106.5,6715700,93.153008
"2016-03-07",106,106.919998,105.489998,106.739998,6973500,93.362938
"2016-03-08",106.519997,106.769997,105.970001,106.220001,7632900,92.908112
"2016-03-09",106.839996,107.019997,106.089996,106.839996,7564200,93.450401
"2016-03-10",106.989998,107.480003,106.07,107.139999,10474700,93.712814
"2016-03-11",107.5,107.989998,107.209999,107.709999,7763800,94.211357
"2016-03-14",107.919998,108.300003,107.309998,107.660004,7242800,94.167648
"2016-03-15",107.620003,108.349998,106.760002,107.760002,8476600,94.255119
"2016-03-16",107.730003,107.779999,106.879997,107.410004,7065100,93.948959
"2016-03-17",107.470001,107.599998,106.449997,106.739998,8571100,93.362938
"2016-03-18",106.989998,107.839996,106.360001,107.5,14758300,94.027695
"2016-03-21",107.410004,107.75,106.550003,107.279999,7674700,93.835266
"2016-03-22",107.279999,107.629997,107.050003,107.379997,7821700,93.922729
"2016-03-23",107.290001,108.830002,107.199997,108.5,8191300,94.902367
"2016-03-24",108.220001,108.610001,107.75,108.309998,6284500,94.736198
"2016-03-28",108.410004,108.900002,108.059998,108.230003,4738100,94.666206
"2016-03-29",108.300003,109.25,107.739998,109.139999,6612800,95.462158
"2016-03-30",109.449997,109.559998,108.93,108.980003,5248200,95.322227
"2016-03-31",108.860001,108.980003,108.040001,108.199997,8167700,94.639938
"2016-04-01",108,109.290001,107.690002,109.190002,9043200,95.505913
"2016-04-04",108.82,109.099998,108.260002,108.589996,10668900,94.981087
"2016-04-05",108.230003,109.839996,108.010002,108.949997,7939000,95.295975
"2016-04-06",108.720001,109.5,107.879997,109.419998,6828700,95.707069
"2016-04-07",109,109.620003,108.629997,109.269997,7822900,95.575867
"2016-04-08",109.370003,109.639999,108.760002,109.099998,6301600,95.4272
"2016-04-11",109.150002,109.620003,108.650002,108.970001,6823900,95.313477
"2016-04-12",109,110.239998,108.75,109.599998,8412300,95.86451
"2016-04-13",110,110.349998,109.309998,109.870003,5758300,96.100693
"2016-04-14",110,110.290001,109.449997,109.839996,4457100,96.074432
"2016-04-15",110.07,110.400002,109.5,110.18,10057900,96.371826
"2016-04-18",110,111.099998,109.669998,110.93,7772500,97.027832
"2016-04-19",111.650002,113.949997,111.480003,112.68,10526400,98.55851
"2016-04-20",113.190002,114.190002,113.050003,113.580002,8213400,99.345726
"2016-04-21",113.309998,113.730003,112.769997,113.57,7884500,99.336983
"2016-04-22",113.43,113.75,112.830002,113.32,7508700,99.118294
"2016-04-25",113.309998,113.550003,112.480003,113.510002,6139900,99.284508
"2016-04-26",113.449997,113.559998,112.650002,112.910004,5853600,98.759705
"2016-04-27",112.959999,113.199997,112.459999,112.769997,5759300,98.63723
"2016-04-28",112.099998,112.709999,111.639999,112.480003,6640000,98.383583
"2016-04-29",112.059998,112.220001,111.510002,112.080002,7774500,98.033699
"2016-05-02",112.220001,112.790001,111.93,112.75,5178800,98.619743
"2016-05-03",112.559998,113.099998,112.120003,112.690002,7554500,98.567253
"2016-05-04",112.040001,112.540001,111.699997,112.220001,5214600,98.156151
"2016-05-05",112.080002,113.099998,112.040001,112.879997,5404300,98.733444
"2016-05-06",112.580002,113.050003,112.279999,112.739998,6099900,98.611
"2016-05-09",112.980003,113.989998,112.730003,113.720001,6512700,99.468178
"2016-05-10",114,115,113.919998,114.669998,8356400,100.299126
"2016-05-11",114.57,114.760002,114.309998,114.370003,6680700,100.03672
"2016-05-12",114.5,114.760002,113.540001,114.230003,7156300,99.914284
"2016-05-13",113.900002,114.089996,113.360001,113.559998,6779900,99.328247
"2016-05-16",113.389999,114.629997,113.309998,114.440002,6222900,100.097961
"2016-05-17",114.540001,114.559998,113.239998,113.830002,9233900,99.564377
"2016-05-18",113.610001,114.029999,112.879997,113.589996,8267900,99.354469
"2016-05-19",112.989998,113.040001,112.199997,112.849998,8232200,98.707222
"2016-05-20",112.199997,112.919998,111.760002,112.639999,7435200,99.226952
"2016-05-23",112.769997,112.82,112.040001,112.160004,6462300,98.804131
"2016-05-24",112.519997,113.5,112.519997,112.690002,6125300,99.270988
"2016-05-25",113.18,113.730003,112.849998,113.349998,5453800,99.852409
"2016-05-26",113.110001,113.32,112.849998,112.900002,3973600,99.455994
"2016-05-27",113.040001,113.339996,112.690002,113.059998,4647000,99.596939
"2016-05-31",113.260002,113.629997,112.32,112.690002,10104700,99.270988
"2016-06-01",112.690002,113.059998,112.07,112.779999,4748900,99.350281
"2016-06-02",112.870003,114.650002,112.860001,114.489998,7310800,100.856659
"2016-06-03",114.470001,115.389999,114.120003,114.760002,6881700,101.094513
"2016-06-06",114.970001,116,114.93,115.769997,6349400,101.98423
"2016-06-07",116.010002,116.230003,115.449997,115.730003,6417400,101.949013
"2016-06-08",115.519997,115.949997,115.410004,115.800003,5863800,102.010651
"2016-06-09",115.779999,117.190002,115.610001,117,7375500,103.067772
"2016-06-10",116.739998,117.230003,116.360001,117.010002,6067400,103.076591
"2016-06-13",117.129997,117.639999,116.790001,116.790001,7940900,102.88279
"2016-06-14",116.449997,117.18,116.300003,117.120003,6378400,103.173477
"2016-06-15",117.639999,117.739998,116.339996,116.410004,6371400,102.548035
"2016-06-16",115.690002,116.889999,115.220001,116.639999,6664300,102.750648
"2016-06-17",116.620003,116.669998,115.010002,115.480003,10702200,101.728767
"2016-06-20",116.599998,117.139999,116.43,116.540001,5588200,102.66256
"2016-06-21",116.989998,117.150002,116.18,116.18,5493500,102.345428
"2016-06-22",116.540001,117.209999,116.309998,116.459999,5833800,102.592064
"2016-06-23",117.199997,117.379997,116.68,117.379997,6775900,103.402519
"2016-06-24",115.07,117.120003,115,115.629997,13939500,101.860909
"2016-06-27",115,116.639999,115,116.550003,10877400,102.671356
"2016-06-28",117.169998,118.370003,116.550003,118.230003,10089600,104.151314
"2016-06-29",118.839996,119.410004,118.099998,119.330002,8341500,105.120323
"2016-06-30",119.18,121.410004,119.160004,121.300003,11559900,106.855759
"2016-07-01",121.300003,121.540001,120.790001,121.290001,7051400,106.846931
"2016-07-05",121.360001,123.230003,121.339996,122.269997,9334100,107.71022
"2016-07-06",121.93,122.660004,121.540001,122.639999,9332400,108.036179
"2016-07-07",122.589996,122.809998,122.010002,122.510002,6058700,107.921646
"2016-07-08",123,123.099998,121.959999,122.849998,6129900,108.221169
"2016-07-11",122.709999,123.449997,122.410004,122.93,6711600,108.291618
"2016-07-12",122.650002,123.199997,122.610001,122.919998,6415900,108.282822
"2016-07-13",122.68,123.400002,122.300003,123,5230800,108.353294
"2016-07-14",122.980003,123.739998,122.910004,123.18,5322700,108.511871
"2016-07-15",123.769997,124.300003,122.709999,123,7192800,108.353294
"2016-07-18",123,123.220001,122.440002,123.139999,6599200,108.476624
"2016-07-19",124.779999,125.75,123.339996,125.25,11325700,110.335388
"2016-07-20",125.839996,126.07,125.040001,125.139999,7334600,110.238457
"2016-07-21",125.209999,125.739998,124.889999,125.150002,5492600,110.247284
"2016-07-22",125.120003,125.349998,124.650002,125.029999,5839200,110.141563
"2016-07-25",125.07,125.129997,124.139999,124.889999,4880600,110.01825
"2016-07-26",125.029999,125.550003,124.75,125.150002,5589900,110.247284
"2016-07-27",125.099998,125.230003,124.339996,124.769997,4812600,109.912529
"2016-07-28",124.980003,125,124.410004,124.459999,4320400,109.63945
"2016-07-29",124.339996,125.32,124.339996,125.230003,7020900,110.317757
"2016-08-01",125.309998,125.709999,125.099998,125.400002,4615100,110.467506
"2016-08-02",125.650002,125.900002,124.480003,124.849998,7158700,109.983009
"2016-08-03",125,125,123.690002,123.900002,5310600,109.146126
"2016-08-04",124.239998,124.389999,123.639999,123.860001,4728200,109.110893
"2016-08-05",124.379997,124.379997,123.760002,124.239998,5146900,109.445641
"2016-08-08",124,124.150002,123.230003,123.650002,5232500,108.925903
"2016-08-09",123.910004,124,123.330002,123.43,3941500,108.732094
"2016-08-10",123.589996,123.779999,123.239998,123.360001,4333500,108.670441
"2016-08-11",123.849998,124.139999,123.470001,123.769997,4052000,109.031624
"2016-08-12",123.470001,123.769997,122.949997,123.220001,4234800,108.547112
"2016-08-15",123.120003,123.269997,122.279999,122.309998,6469500,107.745461
"2016-08-16",122.110001,122.32,120.059998,120.330002,11289100,106.001236
"2016-08-17",120.5,121.330002,119.849998,121.309998,10442800,106.86454
"2016-08-18",121.169998,121.389999,119.900002,120.720001,8728000,106.344803
"2016-08-19",119.910004,119.989998,119.32,119.919998,7798300,106.344803
"2016-08-22",119.900002,119.900002,118.949997,119.129997,6544900,105.644218
"2016-08-23",119.669998,119.959999,119.019997,119.440002,5603200,105.919128
"2016-08-24",119.480003,119.610001,118.620003,118.709999,6303900,105.271767
"2016-08-25",118.860001,119.209999,118.330002,118.57,5566000,105.147606
"2016-08-26",118.839996,119.739998,118.559998,119.040001,6482700,105.564415
"2016-08-29",119.300003,120.129997,119.059998,119.919998,5074900,106.344803
"2016-08-30",120.669998,120.669998,119.260002,119.470001,3820500,105.945747
"2016-08-31",119.540001,119.620003,119.010002,119.339996,5693100,105.830444
"2016-09-01",119.190002,119.389999,118.599998,119.080002,4551800,105.599899
"2016-09-02",119.360001,119.809998,118.900002,119.32,5806400,105.812721
"2016-09-06",119.779999,119.970001,119.360001,119.75,5280700,106.194046
"2016-09-07",119.839996,119.949997,119.440002,119.610001,4753800,106.069885
"2016-09-08",119.370003,119.82,119.139999,119.470001,4833000,105.945747
"2016-09-09",119.029999,119.160004,118.18,118.230003,7957300,104.846115
"2016-09-12",117.760002,119.449997,117.379997,119.160004,7239800,105.670853
"2016-09-13",118.419998,118.830002,117.489998,117.610001,7957900,104.296303
"2016-09-14",117.849998,118.330002,117.459999,117.860001,6124900,104.51799
"2016-09-15",117.809998,118.940002,117.32,118.629997,5812100,105.200836
"2016-09-16",118.510002,119.139999,118.120003,118.25,12408800,104.863853
"2016-09-19",118.360001,118.660004,117.639999,117.660004,5457600,104.34063
"2016-09-20",118.169998,118.239998,117.690002,117.949997,5187700,104.597801
"2016-09-21",117.949997,119,117.639999,118.910004,6337300,105.44915
"2016-09-22",119.25,119.839996,119.139999,119.459999,5340500,105.936867
"2016-09-23",119.410004,119.599998,118.709999,118.809998,4773000,105.360451
"2016-09-26",118.629997,118.639999,117.559998,117.779999,5998900,104.447044
"2016-09-27",118.389999,119.220001,117.720001,119.220001,5349500,105.724045
"2016-09-28",119.050003,119.519997,118.809998,119.389999,5076100,105.874794
"2016-09-29",118.879997,119.269997,117.040001,117.269997,6190200,103.994789
"2016-09-30",117.779999,118.620003,117.389999,118.129997,7941100,104.757431
"2016-10-03",118,119.010002,117.43,118.809998,6098600,105.360451
"2016-10-04",118.839996,119.480003,118.279999,118.82,5733900,105.369316
"2016-10-05",119.220001,119.440002,118.599998,119.18,5778700,105.688583
"2016-10-06",118.5,118.849998,117.919998,118.75,4448500,105.307251
"2016-10-07",119.169998,119.57,118.690002,119.239998,4799300,105.74176
"2016-10-10",119.510002,120.199997,119.349998,119.800003,3657000,106.238373
"2016-10-11",119.410004,119.629997,117.059998,117.639999,6394200,104.322899
"2016-10-12",117.959999,118.43,117.5,117.970001,4685200,104.615555
"2016-10-13",117.540001,119.199997,117.279999,118.260002,7387400,104.872719
"2016-10-14",118.5,118.800003,117.559998,117.559998,5640500,104.251968
"2016-10-17",117.5,118.550003,117.5,118.489998,6956400,105.076668
"2016-10-18",117.379997,118.480003,115.160004,115.410004,12598300,102.34536
"2016-10-19",115.57,115.889999,114.459999,114.589996,7400900,101.618164
"2016-10-20",114.830002,115.699997,114.589996,114.870003,6973000,101.866463
"2016-10-21",114.110001,114.239998,112.989998,113.440002,8422000,100.598358
"2016-10-24",113.93,114.190002,113.440002,113.610001,6141900,100.749107
"2016-10-25",113.639999,114.160004,113.089996,113.959999,5595000,101.059502
"2016-10-26",113.639999,115.220001,113.599998,114.559998,6429200,101.591553
"2016-10-27",114.980003,116.550003,114.790001,115.699997,7548700,102.602524
"2016-10-28",115.82,115.910004,114.57,115.330002,8813300,102.274391
"2016-10-31",115.279999,116.230003,114.5,115.989998,8552500,102.85968
"2016-11-01",114.760002,115.940002,114.629997,115.339996,7591900,102.283257
"2016-11-02",115.519997,115.760002,114.830002,114.860001,6591300,101.857613
"2016-11-03",114.879997,115.440002,114.75,115.029999,6227100,102.008354
"2016-11-04",115.040001,115.940002,115.040001,115.110001,7160600,102.079308
"2016-11-07",115.889999,116.720001,115.839996,116.660004,6398200,103.453857
"2016-11-08",116.480003,117.57,116.470001,117.050003,6675300,103.799698
"2016-11-09",120,122.5,118.099998,120.309998,16220000,106.690651
"2016-11-10",120.769997,121.099998,119.019997,119.540001,11904500,106.00782
"2016-11-11",119.489998,119.489998,118.129997,118.470001,8134800,105.05896
"2016-11-14",118.580002,118.989998,116.5,116.599998,10054900,103.400635
"2016-11-15",116.400002,116.690002,115.82,116.32,7446700,103.152328
"2016-11-16",116.650002,116.779999,116.080002,116.360001,6594800,103.18779
"2016-11-17",116.68,116.68,116.120003,116.57,5730300,103.374031
"2016-11-18",115.790001,115.919998,114.809998,115.360001,7717800,103.007935
"2016-11-21",115.440002,115.68,114.800003,115,5843300,102.686478
"2016-11-22",114.589996,115,112.269997,112.739998,11649700,100.668465
"2016-11-23",112.25,113.43,111.559998,113.07,7892600,100.963127
"2016-11-25",113.599998,114.230003,113.379997,114.129997,3433300,101.909622
"2016-11-28",113.790001,114.120003,113.050003,113.129997,9065700,101.016701
"2016-11-29",112.949997,113.410004,112.169998,112.480003,7799600,100.436302
"2016-11-30",112.190002,112.519997,111.300003,111.300003,11178500,99.382645
"2016-12-01",111.360001,111.540001,111,111.379997,8143300,99.454079
"2016-12-02",111.720001,112.529999,111.440002,111.959999,6167700,99.971985
"2016-12-05",112.400002,112.419998,111.730003,111.940002,5451600,99.954117
"2016-12-06",112.239998,113.199997,111.849998,112.059998,6530400,100.061264
"2016-12-07",111.889999,111.889999,109.32,111.099998,11761100,99.204079
"2016-12-08",110.540001,111.199997,109.93,110.989998,7774900,99.10585
"2016-12-09",111.410004,112.43,111.199997,112.260002,7672100,100.239853
"2016-12-12",112.690002,115.400002,112.580002,115.360001,9544600,103.007935
"2016-12-13",115.529999,115.970001,115.010002,115.889999,7051600,103.481186
"2016-12-14",116.120003,117.300003,114.580002,114.989998,9378700,102.677544
"2016-12-15",115.330002,115.919998,114.889999,115.889999,6738100,103.481186
"2016-12-16",116.410004,116.459999,115.459999,115.879997,11291100,103.47226
"2016-12-19",116.07,116.660004,115.940002,116.019997,6310800,103.597244
"2016-12-20",115.980003,116.25,114.910004,115.660004,5715200,103.275803
"2016-12-21",116.199997,116.199997,114.739998,115.309998,5907600,102.96328
"2016-12-22",115,115.529999,113.879997,115.440002,4602300,103.079361
"2016-12-23",115.400002,116.32,115.300003,115.959999,2992500,103.543686
"2016-12-27",115.889999,116,115.379997,115.910004,3232600,103.499031
"2016-12-28",115.879997,116.160004,115.050003,115.099998,3278300,102.775772
"2016-12-29",115.230003,115.870003,115.010002,115.489998,2993600,103.123985
"2016-12-30",115.800003,115.989998,114.980003,115.209999,5506700,102.873978
"2017-01-03",115.779999,116,115.230003,115.839996,5953000,103.436539
"2017-01-04",115.5,116.230003,115.309998,115.650002,5828900,103.266876
"2017-01-05",116,116.970001,115.440002,116.860001,6217200,104.347321
"2017-01-06",116.669998,117,115.760002,116.300003,5221400,103.847282
"2017-01-09",116.349998,116.610001,115.889999,116.279999,5457500,103.829422
"2017-01-10",116.029999,117,115.870003,116.160004,5312800,103.722282
"2017-01-11",116.080002,116.25,114.019997,114.730003,8887200,102.445381
"2017-01-12",114.269997,114.730003,113.370003,114.620003,6627300,102.34716
"2017-01-13",114.940002,115.019997,114.440002,114.599998,4935200,102.3293
"2017-01-17",113.940002,115.050003,113.669998,114.870003,6255400,102.570389
"2017-01-18",114.870003,115.099998,114.410004,114.699997,5014600,102.41861
"2017-01-19",114.68,114.900002,113.919998,114.199997,5540800,101.972122
"2017-01-20",114.489998,115.029999,114.080002,114.150002,7502400,101.92749
"2017-01-23",114.510002,114.769997,113.800003,113.910004,7989800,101.713188
"2017-01-24",112.910004,113.300003,111.150002,111.760002,12450300,99.793396
"2017-01-25",111.93,112.800003,110.760002,112.800003,9385500,100.722046
"2017-01-26",112,112.839996,111.599998,111.839996,10164300,99.864815
"2017-01-27",112,113.540001,111.900002,113.379997,8886100,101.239937
"2017-01-30",113.400002,113.599998,112.849998,113.129997,6969400,101.016701
"2017-01-31",112.790001,113.400002,112.43,113.25,8713400,101.123863
"2017-02-01",112.480003,113.32,112.470001,113.230003,7082300,101.105995
"2017-02-02",112.82,113.620003,112.769997,113.57,7826300,101.409592
"2017-02-03",113.5,113.660004,112.660004,113.639999,7267600,101.472099
"2017-02-06",113.459999,113.589996,112.620003,113.400002,6178400,101.25779
"2017-02-07",113.599998,113.620003,113.050003,113.480003,5507900,101.329239
"2017-02-08",113.300003,113.690002,113.150002,113.400002,5272000,101.25779
"2017-02-09",113.400002,114.650002,113.400002,114.080002,5854600,101.864975
"2017-02-10",114.32,115.989998,114.230003,115.239998,6438500,102.900772
"2017-02-13",115.279999,116.120003,115.220001,115.879997,5710800,103.47226
"2017-02-14",115.440002,116.400002,115.32,116.360001,5539100,103.900841
"2017-02-15",115.900002,117.459999,115.589996,117.199997,5979700,104.650887
"2017-02-16",117,118.279999,117,118.080002,7119300,105.436668
"2017-02-17",118.190002,118.900002,118.050003,118.860001,8691400,106.133156
"2017-02-21",118.400002,119.889999,118.32,119.660004,8595100,106.847511
"2017-02-22",119.279999,119.769997,119.25,119.519997,5103900,106.722488
"2017-02-23",119.519997,121.900002,119.480003,121.699997,9980900,108.669075
"2017-02-24",121.5,122.739998,120.900002,122.730003,10835000,110.313957
"2017-02-27",122.129997,122.879997,122.099998,122.400002,5946200,110.017334
"2017-02-28",122.010002,122.650002,121.940002,122.209999,8885500,109.846542
"2017-03-01",122.489998,124.449997,122.419998,123.860001,9393900,111.32962
"2017-03-02",123.75,124.360001,123.019997,123.629997,6950200,111.122887
"2017-03-03",123.629997,123.93,123.230003,123.790001,5585200,111.266708
"2017-03-06",123.010002,124.43,122.599998,123.709999,6670700,111.194801
"2017-03-07",122.580002,124.459999,122.389999,123.830002,6644000,111.302673
"2017-03-08",123.75,124.68,123.5,124.099998,7909900,111.545349
"2017-03-09",124.580002,126.209999,124.169998,125.949997,8571100,113.208183
"2017-03-10",126.040001,126.489998,125.540001,126.209999,7395400,113.441887
"2017-03-13",125.830002,126.949997,125.790001,126.68,7162500,113.864342
"2017-03-14",126.860001,127.75,126.769997,127.050003,7679700,114.196922
"2017-03-15",127.050003,129,126.599998,128.960007,8360600,115.913689
"2017-03-16",128.440002,128.699997,127.769997,128.460007,7610700,115.464287
"2017-03-17",128.449997,128.940002,127.949997,128.059998,13300800,115.104729
"2017-03-20",128.039993,128.419998,127.970001,128.070007,5827500,115.113739
"2017-03-21",128.380005,128.449997,127.139999,127.25,7578600,114.376678
"2017-03-22",127.050003,127.650002,126.209999,126.260002,10272700,113.486832
"2017-03-23",126.099998,127,125.660004,125.900002,8508100,113.163254
"2017-03-24",125.860001,126.360001,125.129997,125.480003,6490300,112.785736
"2017-03-27",125.160004,126.139999,125.150002,125.800003,5004300,113.073372
"2017-03-28",125.620003,125.779999,124.779999,125.660004,5287600,112.947525
"2017-03-29",125.050003,125.330002,124.360001,124.919998,3971800,112.282387
"2017-03-30",124.739998,125.43,124.279999,124.660004,4711700,112.048691
"2017-03-31",124.110001,124.830002,124.029999,124.550003,5657600,111.949829
"2017-04-03",124.730003,125.309998,124.279999,124.690002,4956400,112.075661
"2017-04-04",124.510002,124.769997,124.220001,124.68,5358500,112.066681
"2017-04-05",124.720001,125.599998,124.410004,124.800003,5646300,112.174545
"2017-04-06",124.849998,125.459999,124.5,125.050003,4324200,112.399246
"2017-04-07",125.120003,125.470001,124.830002,124.919998,3615100,112.282387
"2017-04-10",124.870003,124.949997,124.230003,124.339996,4594200,111.761047
"2017-04-11",124.260002,124.790001,123.949997,124.220001,4161500,111.653214
"2017-04-12",124.540001,125.459999,124.360001,125.400002,5556600,112.713821
"2017-04-13",125.129997,125.650002,124.959999,124.989998,5396500,112.345306
"2017-04-17",125.019997,125.809998,124.93,125.720001,5367500,113.001472
"2017-04-18",123.18,123.370003,120.949997,121.82,13485700,109.496017
"2017-04-19",122.099998,122.279999,121.110001,121.370003,6993100,109.091545
"2017-04-20",121.860001,122.150002,121.349998,121.870003,6330100,109.540947
"2017-04-21",121.779999,122.040001,121.540001,121.760002,6021700,109.442078
"2017-04-24",122.519997,123.209999,122.150002,122.889999,5679000,110.457756
"2017-04-25",123.339996,123.75,123.010002,123.43,5090000,110.943123
"2017-04-26",123.790001,124.260002,123.480003,123.510002,5021800,111.015038
"2017-04-27",123.580002,124.309998,123.400002,123.739998,4225200,111.221771
"2017-04-28",123.849998,123.900002,123.129997,123.470001,4381800,110.979073
"2017-05-01",123.400002,123.779999,123,123.339996,4556400,110.862236
"2017-05-02",123.519997,123.739998,122.889999,123.699997,4881600,111.185814
"2017-05-03",123.589996,123.699997,123.040001,123.330002,3736500,110.853233
"2017-05-04",123.690002,123.949997,123.230003,123.949997,3753700,111.410515
"2017-05-05",123.800003,123.800003,122.860001,123.510002,4139800,111.015038
"2017-05-08",123.529999,123.800003,123.019997,123.25,3608600,110.781342
"2017-05-09",123.230003,123.470001,122.879997,123.209999,3762500,110.745384
"2017-05-10",122.910004,123.059998,122.379997,122.809998,4237400,110.385849
"2017-05-11",122.5,123.209999,122.339996,123.199997,4095900,110.736389
"2017-05-12",123.110001,124.099998,123.010002,123.639999,4097100,111.131882
"2017-05-15",124.410004,127.360001,124.330002,126.989998,9854600,114.142982
"2017-05-16",127.339996,128.369995,127.059998,127.769997,7233800,114.844063
"2017-05-17",127.769997,127.889999,126.449997,126.669998,6480800,113.855354
"2017-05-18",126.459999,127.870003,125.959999,126.970001,6571300,114.125008
"2017-05-19",127.029999,127.389999,126.440002,127,6957200,114.151978
"2017-05-22",126.629997,127.650002,126.629997,127.260002,4858200,114.385666
"2017-05-23",127.309998,128.149994,127.309998,127.519997,3972500,114.619362
"2017-05-24",127.790001,128,127.290001,127.510002,3965200,114.61039
"2017-05-25",126.739998,127.620003,126.330002,127.529999,5294300,115.388496
"2017-05-26",127.230003,127.669998,126.830002,126.919998,4005200,114.836571
"2017-05-30",126.699997,127.389999,126.190002,127.110001,3665400,115.008484
"2017-05-31",127.349998,128.800003,127.349998,128.25,8813500,116.039963
"2017-06-01",128.320007,128.779999,128.119995,128.779999,5790900,116.519508
"2017-06-02",129.050003,130.139999,128.830002,130.080002,6562600,117.69574
"2017-06-05",129.970001,130.520004,129.800003,130.360001,4634700,117.949066
"2017-06-06",130.179993,131.330002,130.029999,130.830002,5619100,118.374321
"2017-06-07",131,131.479996,130.580002,130.75,5765200,118.301926
"2017-06-08",130.75,131.399994,129.960007,130.550003,8101700,118.120979
"2017-06-09",130.369995,131.699997,130.309998,131.529999,5992500,119.007675
"2017-06-12",131.529999,131.830002,131.419998,131.820007,8020700,119.270073
"2017-06-13",131.75,132.729996,131.399994,132.020004,5733800,119.451042
"2017-06-14",132.509995,133.559998,132.509995,132.770004,7329400,120.129639
"2017-06-15",132,133.350006,131.809998,133.039993,5265000,120.373909
"2017-06-16",133.720001,134.600006,133.039993,134.350006,12639600,121.559219
"2017-06-19",134.149994,134.679993,133.490005,134.070007,7488700,121.305847
"2017-06-20",133.899994,134.759995,133.899994,134.220001,5201200,121.441589
"2017-06-21",134.289993,135.110001,134.020004,134.910004,5841100,122.065895
"2017-06-22",135.449997,137,135.270004,136.050003,7311000,123.097351
"2017-06-23",135.449997,136.509995,135.320007,136.429993,9007100,123.44117
"2017-06-26",136.479996,136.899994,136.199997,136.339996,5561800,123.359741
"2017-06-27",136.5,136.729996,134.990005,135.009995,6120500,122.156349
"2017-06-28",135.949997,136.199997,133.570007,133.820007,6557900,121.079643
"2017-06-29",133.399994,133.729996,132.309998,132.639999,5750000,120.011993
"2017-06-30",132.699997,133.199997,132.279999,132.289993,5264400,119.695328
"2017-07-03",132.789993,133.320007,132.649994,132.899994,2931000,120.247269
"2017-07-05",132.979996,134.059998,132.419998,133.639999,4302700,120.916794
"2017-07-06",133.610001,133.970001,132.410004,132.520004,4282200,119.90345
"2017-07-07",132.910004,133,131.690002,132.539993,4994100,119.921524
"2017-07-10",132.740005,132.869995,131.229996,131.550003,4019600,119.025795
"2017-07-11",131.429993,131.789993,130.479996,131.229996,3733100,118.736244
"2017-07-12",132.039993,132.889999,131.770004,132.229996,5053200,119.641022
"2017-07-13",132.100006,132.220001,130.990005,131.860001,4424400,119.306267
"2017-07-14",132,133,131.740005,132.600006,4383100,119.975807
"2017-07-17",132.710007,132.929993,131.75,132.149994,4939400,119.568634
"2017-07-18",131.619995,134.949997,131.080002,134.460007,10256000,121.658722
"2017-07-19",134.839996,135.410004,134.520004,135.210007,5503300,122.337334
"2017-07-20",135.729996,137.080002,135.619995,136.570007,6088600,123.567841
"2017-07-21",135.330002,136.270004,135.100006,135.309998,6773500,122.427803
"2017-07-24",134.990005,135.160004,132.850006,133.009995,8306700,120.346794
"2017-07-25",133.740005,133.850006,131.449997,131.880005,6262900,119.324371
"2017-07-26",131.660004,132.240005,130.75,130.949997,5382200,118.482887
"2017-07-27",130.850006,131.149994,129.570007,130.830002,5838100,118.374321
"2017-07-28",131.139999,131.990005,130.520004,131.850006,4970900,119.297234
"2017-07-31",132.139999,133.580002,132.100006,132.720001,5440800,120.084389
"2017-08-01",133.169998,133.350006,132.279999,132.509995,3837600,119.894379
"2017-08-02",132.080002,132.5,131.5,132.160004,4032100,119.57769
"2017-08-03",131.910004,133.399994,131.509995,133.350006,4327300,120.654396
"2017-08-04",133.740005,134.009995,132.800003,133.179993,3192800,120.500587
"2017-08-07",133.089996,133.479996,132.509995,132.860001,3010800,120.211052
"2017-08-08",132.5,132.800003,131.399994,132.270004,5535800,119.677238
"2017-08-09",132.809998,133.410004,132.369995,133.229996,6332300,120.54583
"2017-08-10",133.039993,133.850006,132.369995,133.089996,5607900,120.419159
"2017-08-11",133.639999,134.490005,132.75,133.100006,4270600,120.428223
"2017-08-14",134.199997,134.369995,132.869995,133.479996,3041100,120.772026
"2017-08-15",133.850006,133.940002,133.199997,133.380005,3931800,120.681549
"2017-08-16",134.080002,134.970001,133.860001,134.169998,4469900,121.396339
"2017-08-17",134.179993,134.740005,133.029999,133.039993,5741400,120.373909
"2017-08-18",132.669998,133.779999,132.380005,132.630005,4792800,120.002953
"2017-08-21",132.279999,133.649994,132.190002,133.449997,4660000,120.744888
"2017-08-22",133.270004,134.789993,132.899994,134.699997,4150300,121.87587
