"dates","ROK.Open","ROK.High","ROK.Low","ROK.Close","ROK.Volume","ROK.Adjusted"
"2014-08-28",115.93,116.860001,115.5,116.370003,559700,101.0149
"2014-08-29",116.449997,117.040001,115.980003,116.610001,475500,101.223244
"2014-09-02",116.510002,117.510002,116.279999,117.18,596100,101.718018
"2014-09-03",117.050003,118.209999,116.309998,116.489998,417700,101.119049
"2014-09-04",116.480003,118.769997,116.010002,116.980003,856700,101.544426
"2014-09-05",116.650002,117.370003,115.75,117.190002,569300,101.726707
"2014-09-08",117.029999,117.669998,116.410004,116.57,373000,101.188522
"2014-09-09",116.309998,116.809998,115.5,115.93,496900,100.63295
"2014-09-10",116.080002,116.669998,115.330002,115.82,595600,100.537483
"2014-09-11",115.459999,116.379997,115.050003,116.160004,431100,100.832603
"2014-09-12",116.029999,116.209999,114.760002,115.400002,674600,100.172905
"2014-09-15",115.43,115.980003,115.059998,115.489998,299700,100.251015
"2014-09-16",115.32,116.370003,114.43,116.290001,532400,100.94545
"2014-09-17",116.809998,117.580002,115.589996,116.139999,536700,100.815239
"2014-09-18",116.599998,117.900002,116.5,117.720001,477800,102.186768
"2014-09-19",118.419998,118.75,116.559998,117.129997,828300,101.674629
"2014-09-22",116.870003,117,114.68,115,761800,99.825684
"2014-09-23",114.230003,115.209999,114.110001,114.269997,485900,99.192001
"2014-09-24",114,114.139999,112.779999,113.300003,1172500,98.349998
"2014-09-25",113.150002,113.150002,111.279999,111.489998,833900,96.778839
"2014-09-26",111.440002,113.199997,111.230003,112.839996,503800,97.950684
"2014-09-29",111.599998,111.910004,111.029999,111.480003,812300,96.770142
"2014-09-30",111.5,111.849998,109.839996,109.879997,1155200,95.381279
"2014-10-01",109.389999,110.099998,108.379997,109.389999,1815300,94.955925
"2014-10-02",109.440002,109.669998,107.699997,109.440002,1314900,94.999313
"2014-10-03",110.239998,110.589996,109.489998,110.300003,744900,95.745857
"2014-10-06",110.660004,111.080002,108.769997,108.82,841500,94.461113
"2014-10-07",108.099998,108.300003,105.879997,105.879997,1249100,91.909081
"2014-10-08",105.959999,108.059998,104.339996,108.059998,1972700,93.801407
"2014-10-09",108.019997,108.139999,102.68,102.949997,2061600,89.365669
"2014-10-10",102.800003,103.120003,99.93,100.519997,2333700,87.25631
"2014-10-13",100.980003,101.410004,98.550003,98.599998,1280300,85.589676
"2014-10-14",99.040001,103.120003,99.040001,100.970001,1765400,87.646942
"2014-10-15",100.029999,101.510002,98.720001,100.779999,1605200,87.482002
"2014-10-16",98.839996,103.529999,98.610001,103.120003,1439800,89.513245
"2014-10-17",104.68,106.699997,104.629997,105.169998,1306600,91.292747
"2014-10-20",104.669998,105.230003,104.160004,105.120003,855800,91.249352
"2014-10-21",105.940002,108.989998,105.730003,108.959999,895900,94.582649
"2014-10-22",108.82,108.82,105.089996,105.129997,1221500,91.258041
"2014-10-23",106.5,108.790001,106.5,107.669998,1170000,93.462875
"2014-10-24",107.699997,109.309998,106.610001,109.309998,872000,94.886452
"2014-10-27",108.629997,108.629997,106.779999,107.940002,607900,93.697235
"2014-10-28",108.970001,111.25,108.519997,110.879997,861000,96.249321
"2014-10-29",110.610001,110.980003,108.529999,109.220001,634000,94.80835
"2014-10-30",108.830002,110.309998,107.970001,110.25,724600,95.702438
"2014-10-31",112.139999,112.540001,111.370003,112.349998,705600,97.525345
"2014-11-03",112.349998,112.779999,110.669998,110.839996,715000,96.214584
"2014-11-04",110.730003,110.790001,108.959999,109.25,939200,94.834396
"2014-11-05",110.260002,111.089996,109.370003,110.230003,942500,95.685074
"2014-11-06",110.370003,112.260002,110.300003,111.769997,866600,97.021858
"2014-11-07",112.040001,112.339996,111.120003,112.290001,848500,97.473274
"2014-11-10",112.32,113.050003,112.25,112.75,626800,97.872581
"2014-11-11",112.629997,112.93,112,112.860001,751400,97.968056
"2014-11-12",114.25,117.370003,112.269997,112.440002,1585900,97.603462
"2014-11-13",110.849998,111.849998,107.25,108.160004,1868400,94.434135
"2014-11-14",108.199997,110.260002,107.699997,110.120003,960700,96.145393
"2014-11-17",109.5,110.889999,109.300003,110.18,675000,96.197769
"2014-11-18",110.360001,111.440002,110.199997,110.889999,880400,96.817673
"2014-11-19",110.43,110.889999,109.779999,110.190002,561000,96.20652
"2014-11-20",109.339996,110.839996,109.160004,110.360001,747300,96.354942
"2014-11-21",111.739998,115.129997,111.739998,113.639999,1355100,99.218674
"2014-11-24",114.370003,114.68,113.809998,114.260002,762600,99.760033
"2014-11-25",114.75,115.419998,114.040001,114.809998,899500,100.240211
"2014-11-26",115.18,115.199997,113.900002,114.650002,469400,100.10051
"2014-11-28",113.75,116.110001,112.129997,115.410004,2183400,100.764099
"2014-12-01",113.230003,113.690002,111.169998,111.620003,1956400,97.45507
"2014-12-02",112.25,116.879997,111.900002,115.690002,2209700,101.008537
"2014-12-03",116.209999,118.32,116.209999,117.93,1384100,102.964294
"2014-12-04",117.669998,118.029999,115.900002,116.300003,985800,101.54113
"2014-12-05",114.540001,115.580002,113.540001,114.290001,1543600,99.786217
"2014-12-08",113.940002,114.18,111.379997,111.660004,1076300,97.489983
"2014-12-09",109.809998,111.169998,109.190002,111.059998,1037100,96.96611
"2014-12-10",110.489998,110.870003,106.620003,106.870003,1365600,93.307838
"2014-12-11",107.370003,108.309998,106.57,106.889999,1425100,93.32531
"2014-12-12",105.580002,106.860001,104.769997,104.800003,1780500,91.500511
"2014-12-15",105.639999,106.190002,103.150002,103.379997,1321100,90.260727
"2014-12-16",103.690002,106.459999,103.099998,104.830002,2295900,91.526711
"2014-12-17",104.959999,108.160004,104.269997,107.93,1988200,94.233307
"2014-12-18",109.690002,111.470001,109.32,111.440002,1587100,97.29789
"2014-12-19",112.089996,112.639999,111.169998,111.790001,2296900,97.603462
"2014-12-22",112,112.550003,110.980003,112.389999,778600,98.12735
"2014-12-23",112.949997,114.059998,112.519997,113.290001,620600,98.913109
"2014-12-24",113.540001,113.760002,112.400002,112.93,320900,98.598785
"2014-12-26",113,113.690002,112.870003,113.010002,326900,98.668625
"2014-12-29",112.790001,113.57,112.190002,113.089996,401800,98.738495
"2014-12-30",113.260002,113.260002,112.07,112.349998,484200,98.092407
"2014-12-31",112.650002,113.360001,111.080002,111.199997,617600,97.088333
"2015-01-02",111.93,112.580002,109.949997,111.040001,712600,96.948624
"2015-01-05",109.660004,109.93,107.080002,107.309998,1337500,93.691986
"2015-01-06",107.25,107.769997,104.889999,106.080002,1059900,92.61808
"2015-01-07",107.18,107.550003,105.919998,106.260002,1242100,92.775238
"2015-01-08",107.339996,109.410004,107.169998,109.389999,847400,95.508034
"2015-01-09",109.970001,109.970001,106.209999,107.510002,1123000,93.866638
"2015-01-12",107.239998,107.279999,105.18,106,667700,92.548256
"2015-01-13",106.449997,107.089996,103.260002,104.480003,912800,91.22113
"2015-01-14",103,105.019997,102.599998,104.870003,1799100,91.561646
"2015-01-15",105.43,106.309998,104.300003,104.800003,1280600,91.500511
"2015-01-16",104.489998,104.769997,102.309998,104.690002,1392100,91.404472
"2015-01-20",105.389999,106.010002,104.220001,105.449997,1129800,92.068008
"2015-01-21",104.970001,106.489998,104.970001,106.389999,684400,92.888741
"2015-01-22",108.209999,109.019997,106.470001,108.519997,1806800,94.748436
"2015-01-23",108.25,108.849998,106.730003,106.860001,1075600,93.299095
"2015-01-26",106.620003,107.32,105.489998,107.25,1158500,93.639603
"2015-01-27",107.730003,108.260002,104.690002,107.239998,3431300,93.630882
"2015-01-28",109.510002,111.419998,107.489998,108.559998,4328000,94.783363
"2015-01-29",108.779999,110.110001,106.82,110.019997,1738600,96.05809
"2015-01-30",109.029999,109.68,108.050003,108.919998,1349700,95.097687
"2015-02-02",109.379997,112.169998,108.949997,111.889999,1305000,97.690788
"2015-02-03",113.050003,114.550003,112.239998,114.330002,1484100,99.821144
"2015-02-04",113.730003,113.730003,111.809998,112.099998,1373800,97.87413
"2015-02-05",112.139999,113.269997,112.080002,113.040001,823400,98.694839
"2015-02-06",113.120003,114.25,112.25,112.650002,952300,98.354317
"2015-02-09",112,115.110001,111.459999,115.029999,1134900,100.432289
"2015-02-10",115.470001,115.669998,113.559998,115,908200,100.40612
"2015-02-11",114.779999,115.839996,113.739998,115.330002,1169100,100.694244
"2015-02-12",115.940002,117.050003,115.32,116.879997,1114300,102.625931
"2015-02-13",117.050003,118.239998,117.010002,117.900002,999100,103.52153
"2015-02-17",117.900002,118.190002,117.029999,117.82,774100,103.451302
"2015-02-18",117.75,118.959999,117.120003,118.449997,1161400,104.004463
"2015-02-19",117.910004,118.519997,117.010002,117.830002,733000,103.460068
"2015-02-20",117.620003,118.300003,115.860001,118.199997,792500,103.784935
"2015-02-23",117.400002,117.900002,116.160004,117.709999,978000,103.354683
"2015-02-24",116.790001,118.529999,116.790001,118.419998,697300,103.978104
"2015-02-25",118.279999,118.32,116.870003,117.580002,531800,103.240555
"2015-02-26",117.839996,118.32,116.75,117.410004,828700,103.091293
"2015-02-27",117.580002,117.82,116.339996,117.040001,1202900,102.766418
"2015-03-02",117.040001,117.779999,115.379997,117.730003,818400,103.372269
"2015-03-03",116.940002,117.720001,116.400002,117.129997,607200,102.845444
"2015-03-04",116.339996,116.339996,113.879997,114.849998,1163400,100.843483
"2015-03-05",115.07,115.370003,113.730003,114.199997,981000,100.272758
"2015-03-06",113.129997,114.290001,111.949997,112.360001,752400,98.657166
"2015-03-09",112.610001,112.919998,111.959999,112.330002,899800,98.630829
"2015-03-10",111.220001,112.099998,110.669998,110.699997,863700,97.199593
"2015-03-11",110.660004,110.919998,109.699997,109.980003,1459400,96.567436
"2015-03-12",111.459999,113.650002,111.220001,113.239998,1091100,99.429817
"2015-03-13",112.550003,112.82,110.980003,111.519997,1330800,97.919609
"2015-03-16",112.349998,114.760002,112.120003,114.599998,1038400,100.623985
"2015-03-17",113.480003,113.610001,112.589996,113.019997,801100,99.236687
"2015-03-18",112.760002,116.610001,112.019997,115.690002,1143500,101.581055
"2015-03-19",115,115.480003,114.110001,114.5,741100,100.536163
"2015-03-20",115.57,116.589996,115.010002,116.150002,1497100,101.984955
"2015-03-23",115.989998,116.400002,115.209999,115.25,1115500,101.19471
"2015-03-24",114.82,116.690002,114.75,116.129997,1170900,101.967377
"2015-03-25",116,116.110001,113.699997,113.709999,1042400,99.842514
"2015-03-26",113.349998,113.910004,112.889999,113.400002,1021900,99.570313
"2015-03-27",113.720001,113.720001,112.660004,113.139999,1189500,99.342026
"2015-03-30",114.209999,115.980003,114,115.519997,1163300,101.431755
"2015-03-31",115.139999,116.269997,113.760002,115.989998,1378100,101.844467
"2015-04-01",114.910004,115.389999,112.910004,113.230003,1378800,99.421059
"2015-04-02",113.110001,113.870003,112.470001,112.800003,991100,99.043495
"2015-04-06",112.589996,115.589996,111.889999,114.379997,847300,100.430817
"2015-04-07",113.889999,114.709999,112.730003,112.809998,666200,99.052284
"2015-04-08",112.010002,113.489998,110.269997,111.550003,1257900,97.945953
"2015-04-09",111.480003,112.260002,110.970001,111.699997,1436000,98.077644
"2015-04-10",111.510002,111.639999,110.169998,111.550003,999400,97.945953
"2015-04-13",111.459999,111.800003,111.07,111.279999,682800,97.708885
"2015-04-14",110.010002,111.800003,110,111.519997,1305300,97.919609
"2015-04-15",111.709999,114.440002,111.709999,114.139999,1693400,100.220093
"2015-04-16",113.739998,114.68,112.730003,114.330002,1033300,100.386909
"2015-04-17",113.370003,113.690002,112,112.309998,903200,98.613258
"2015-04-20",113.139999,114.580002,113.029999,114.139999,589900,100.220093
"2015-04-21",114.139999,114.449997,113.110001,113.720001,964200,99.851318
"2015-04-22",113.830002,114.279999,112.150002,114.019997,843300,100.114708
"2015-04-23",113.449997,114.269997,112.379997,114.019997,863000,100.114708
"2015-04-24",114.029999,114.190002,111.459999,112.129997,1045300,98.455231
"2015-04-27",112.57,114.959999,112.169998,114.839996,1951900,100.834717
"2015-04-28",114.150002,114.699997,112.940002,113.540001,1587600,99.693237
"2015-04-29",113.150002,113.459999,111.400002,112.330002,1705200,98.630829
"2015-04-30",117.120003,122.660004,116.440002,118.599998,3902800,104.136162
"2015-05-01",119.150002,122.059998,119.150002,121.239998,1351000,106.454201
"2015-05-04",121.5,122.660004,121.089996,122.209999,995900,107.305908
"2015-05-05",121.480003,122.480003,119.879997,120.199997,936500,105.541031
"2015-05-06",121.059998,121.800003,119.769997,120.849998,1055400,106.111763
"2015-05-07",120.669998,120.989998,119.07,119.440002,1091200,104.873741
"2015-05-08",120.809998,120.980003,119.599998,120.080002,1070000,105.435669
"2015-05-11",119.629997,121.389999,119.379997,120.650002,681500,105.936172
"2015-05-12",120.129997,122.699997,119.650002,121.660004,989300,106.822998
"2015-05-13",122.260002,124.459999,121.769997,123.620003,1317400,108.543945
"2015-05-14",123.419998,124.699997,122.860001,124.410004,1019100,109.814995
"2015-05-15",124.339996,124.410004,122.82,124.370003,681400,109.779716
"2015-05-18",124,125.529999,123.959999,125.059998,1006300,110.388756
"2015-05-19",124.830002,125.620003,124.129997,125.010002,945200,110.344604
"2015-05-20",124.980003,125.459999,124.370003,125,523900,110.335815
"2015-05-21",125.099998,126.290001,125.099998,125.669998,759400,110.927185
"2015-05-22",125.459999,126,125.129997,125.129997,505300,110.450562
"2015-05-26",124.699997,124.860001,123.510002,123.739998,811200,109.223625
"2015-05-27",124,124.839996,123.779999,124.660004,860500,110.03569
"2015-05-28",124.040001,124.699997,123.639999,123.82,721200,109.29422
"2015-05-29",123.830002,123.830002,122.25,122.889999,717500,108.473328
"2015-06-01",122.790001,124.480003,122.32,123.830002,900800,109.30304
"2015-06-02",123.830002,126.559998,123.239998,125.529999,1181900,110.803612
"2015-06-03",126.300003,126.669998,125.260002,126.300003,913200,111.483299
"2015-06-04",125.690002,125.779999,124.199997,124.529999,925600,109.920944
"2015-06-05",124.099998,125.339996,123.379997,125.169998,534100,110.485847
"2015-06-08",124.790001,125.309998,124.540001,124.989998,753900,110.326965
"2015-06-09",125.029999,125.919998,125,125.120003,659400,110.441734
"2015-06-10",125.989998,126.919998,125.559998,126.720001,691800,111.854019
"2015-06-11",126.5,127.050003,126.019997,126.889999,647000,112.004082
"2015-06-12",126.75,126.889999,125.620003,125.870003,540000,111.103745
"2015-06-15",125.269997,125.269997,123.080002,123.900002,1127400,109.364845
"2015-06-16",123.82,124.589996,123.279999,124.089996,653600,109.53257
"2015-06-17",124.279999,124.839996,123.279999,124.610001,446300,109.991554
"2015-06-18",124.879997,126.32,124.800003,125.589996,627200,110.856575
"2015-06-19",125.400002,125.709999,124.300003,124.370003,618300,109.779716
"2015-06-22",125.269997,126.230003,124.730003,125.849998,727800,111.086098
"2015-06-23",126.18,126.18,125.230003,125.589996,543500,110.856575
"2015-06-24",125.5,125.93,125.019997,125.169998,508100,110.485847
"2015-06-25",125.169998,125.290001,123.790001,124.019997,410500,109.470772
"2015-06-26",124.349998,124.830002,123.970001,124.720001,636600,110.088669
"2015-06-29",123.599998,124.790001,122.809998,122.910004,1083400,108.490982
"2015-06-30",124,125.949997,123.809998,124.639999,1212100,110.018044
"2015-07-01",125.989998,126.769997,125.400002,126.269997,1050500,111.456795
"2015-07-02",126.349998,126.709999,125.900002,126.129997,573400,111.333237
"2015-07-06",124.900002,125.970001,123.82,125.419998,1010000,110.706543
"2015-07-07",125.239998,125.989998,123.18,125.199997,1233700,110.512321
"2015-07-08",124.07,124.239998,119.970001,120.720001,1173100,106.557892
"2015-07-09",122.360001,123.050003,121.190002,121.489998,820100,107.237564
"2015-07-10",122.669998,122.910004,121.32,122.169998,643100,107.837814
"2015-07-13",123.169998,124.919998,122.940002,124.400002,739100,109.806175
"2015-07-14",124.379997,125.389999,123.75,125,553400,110.335815
"2015-07-15",124.769997,125.599998,122.709999,122.889999,849700,108.473328
"2015-07-16",124.059998,124.800003,122.970001,123.5,585300,109.011765
"2015-07-17",123.410004,124.07,122.769997,123.739998,666900,109.223625
"2015-07-20",123.559998,123.889999,122.559998,123.379997,607400,108.905853
"2015-07-21",123.139999,123.32,120.139999,120.809998,1024400,106.637352
"2015-07-22",120.510002,121.330002,120.160004,120.300003,875200,106.187187
"2015-07-23",120.089996,120.57,117.830002,117.900002,1131200,104.068733
"2015-07-24",117.900002,118.220001,117.110001,117.519997,1151800,103.733299
"2015-07-27",116.599998,116.75,115.169998,116.32,1053900,102.674072
"2015-07-28",117.510002,119.400002,116.489998,119.230003,1430200,105.242699
"2015-07-29",117.57,117.57,115,116.360001,1857400,102.709389
"2015-07-30",115.389999,118.110001,114.650002,117.099998,1244600,103.362595
"2015-07-31",117.940002,118.459999,116.559998,116.779999,702900,103.080109
"2015-08-03",117.050003,117.129997,114.669998,115.309998,782800,101.782555
"2015-08-04",115.650002,116.410004,114.730003,114.959999,750900,101.473648
"2015-08-05",115.510002,117.389999,115.510002,116.029999,741400,102.418098
"2015-08-06",116.279999,117.339996,115.190002,116.419998,921600,102.76236
"2015-08-07",115.959999,116.889999,114.910004,115.900002,840200,102.30336
"2015-08-10",116.779999,118.989998,116.419998,118.940002,1116100,104.986725
"2015-08-11",117.580002,117.879997,116.279999,116.739998,904700,103.044823
"2015-08-12",115.68,116.400002,114.559998,115.839996,1238800,102.250389
"2015-08-13",114.910004,115.629997,113.510002,115.190002,606000,102.250412
"2015-08-14",115.089996,116.489998,114.790001,116.169998,512500,103.120323
"2015-08-17",115.330002,117.150002,114.57,117,481500,103.857056
"2015-08-18",116.370003,116.699997,115.349998,115.68,628400,102.685349
"2015-08-19",115,115.989998,113.43,114.010002,749200,101.20295
"2015-08-20",112.959999,113.949997,111.230003,111.230003,833000,98.735229
"2015-08-21",111,111.730003,108.849998,108.940002,1020000,96.702484
"2015-08-24",105.900002,108.849998,101.459999,105.169998,1733100,93.355957
"2015-08-25",107.910004,107.910004,103.519997,103.57,1063800,91.935699
"2015-08-26",106.260002,107.300003,104.629997,107.099998,977500,95.069183
"2015-08-27",108.160004,111.440002,107.940002,111.220001,1292300,98.726349
"2015-08-28",110.660004,112.18,109.139999,111.669998,764700,99.125793
"2015-08-31",111.339996,112.419998,110.690002,111.830002,1074200,99.267822
"2015-09-01",109,109.830002,107.010002,107.550003,1429600,95.46862
"2015-09-02",109.169998,109.209999,107.239998,108.349998,1679800,96.178757
"2015-09-03",108.540001,109.57,107.629997,107.989998,1090000,95.859184
"2015-09-04",106.720001,107.279999,105.839996,106.260002,723600,94.323517
"2015-09-08",107.75,109.639999,107.449997,109.620003,874200,97.306091
"2015-09-09",109.779999,110.480003,106.010002,106.190002,945400,94.261391
"2015-09-10",106,106.459999,104.5,105.150002,1074400,93.338211
"2015-09-11",105.040001,106.75,104.480003,105.900002,1114500,94.003983
"2015-09-14",105.739998,106.279999,104.690002,104.940002,668800,93.151787
"2015-09-15",105.760002,106.599998,104.760002,106.550003,1036200,94.58094
"2015-09-16",106.470001,107.839996,106.269997,107.580002,1299600,95.495247
"2015-09-17",107.349998,107.610001,105.510002,105.839996,1509700,93.950714
"2015-09-18",104.580002,104.769997,103.300003,103.790001,1685000,92.130997
"2015-09-21",104.029999,104.980003,103.68,104.010002,854600,92.326279
"2015-09-22",102.449997,103.540001,102.07,103.099998,1694900,91.518501
"2015-09-23",103.599998,103.639999,100.760002,101.400002,1367500,90.009445
"2015-09-24",100.089996,101.639999,99,101.050003,1212200,89.698792
"2015-09-25",101.550003,101.989998,99.610001,100.279999,1046900,89.015266
"2015-09-28",99.330002,102,99.190002,99.900002,1553200,88.677956
"2015-09-29",100.230003,101.230003,99.93,100.360001,1278900,89.086288
"2015-09-30",100.839996,101.949997,99.839996,101.470001,1551100,90.071602
"2015-10-01",101.419998,102,99.769997,100.360001,1119200,89.086288
"2015-10-02",99.239998,102.419998,98.470001,102.410004,1042500,90.905991
"2015-10-05",102.18,104.07,100.300003,104.029999,1107500,92.344032
"2015-10-06",103.889999,104.910004,103.730003,104.330002,1140700,92.610329
"2015-10-07",104,105.139999,101.580002,103.120003,1893900,91.536247
"2015-10-08",102.800003,105.830002,102.519997,105.419998,1504600,93.577881
"2015-10-09",105.800003,106.620003,104.870003,105.580002,937600,93.719902
"2015-10-12",105.760002,106.050003,104.720001,105.519997,694200,93.666641
"2015-10-13",104.449997,106.900002,104.400002,104.540001,910300,92.796738
"2015-10-14",104.449997,104.919998,103.660004,103.849998,844000,92.184227
"2015-10-15",104.07,105.32,102.959999,105.239998,812000,93.418114
"2015-10-16",105.360001,105.360001,102.610001,104.279999,1338200,92.565948
"2015-10-19",103.519997,104.290001,102.620003,103.160004,947200,91.571762
"2015-10-20",102.959999,104.529999,102.169998,104.349998,1048800,92.628067
"2015-10-21",104.910004,105.989998,103.849998,103.919998,697700,92.246384
"2015-10-22",103.940002,107.580002,103.57,107.050003,1640000,95.02478
"2015-10-23",108.260002,109.190002,107.849998,108.040001,1102000,95.903587
"2015-10-26",108.290001,108.959999,107.410004,107.57,578000,95.486366
"2015-10-27",106.580002,106.959999,103.989998,105.239998,1161600,93.418114
"2015-10-28",105.839996,109,105.449997,108.720001,1107700,96.507187
"2015-10-29",107.32,108.599998,107.190002,108.559998,909200,96.365158
"2015-10-30",108.879997,110.470001,108.699997,109.160004,1079400,96.897766
"2015-11-02",109.199997,110.769997,108.18,110.559998,701000,98.14048
"2015-11-03",110.019997,110.959999,109.160004,110.139999,908700,97.767677
"2015-11-04",110.639999,111.029999,109.129997,109.629997,778500,97.314949
"2015-11-05",109.449997,110.050003,108.739998,108.949997,1028000,96.711349
"2015-11-06",108.68,109.43,107.690002,109,1417300,96.755745
"2015-11-09",108.980003,108.980003,106.949997,107.790001,1856800,95.681664
"2015-11-10",102.110001,104.720001,101.82,104.18,2963700,92.477173
"2015-11-11",103.25,105.370003,101.269997,103.910004,1482000,92.237511
"2015-11-12",102.440002,104.410004,102,102.379997,1326000,90.879372
"2015-11-13",101.870003,103.989998,101.75,102.639999,1191000,91.110176
"2015-11-16",102.099998,104.739998,102.059998,104.650002,1277200,92.894379
"2015-11-17",104.900002,105.370003,102.550003,103.050003,886800,91.474121
"2015-11-18",103.5,106.190002,103.400002,106.07,1236700,94.154869
"2015-11-19",105.720001,106.519997,104.279999,105.760002,1074800,94.52578
"2015-11-20",106.279999,107.089996,104.940002,105.18,1002800,94.007416
"2015-11-23",105.260002,106.169998,103.970001,104.470001,1107200,93.37281
"2015-11-24",104.300003,104.480003,103.629997,104.010002,750800,92.961678
"2015-11-25",103.910004,105.669998,103.779999,105.129997,1335100,93.962708
"2015-11-27",105.029999,107.239998,104.82,107.010002,685500,95.643021
"2015-11-30",107.540001,107.730003,106.300003,106.440002,1295400,95.133575
"2015-12-01",106.419998,107.699997,105.779999,106.919998,1138700,95.562576
"2015-12-02",106.709999,107.510002,105.169998,105.269997,1252900,94.087837
"2015-12-03",105.989998,106.150002,103.18,104.080002,1244800,93.024216
"2015-12-04",104.330002,106.75,103.809998,106.730003,1231000,95.392738
"2015-12-07",106.040001,106.980003,105.940002,106.839996,1204300,95.491066
"2015-12-08",105.440002,105.660004,103.82,103.910004,1018200,92.872307
"2015-12-09",103.639999,105.910004,103.220001,103.809998,870700,92.782913
"2015-12-10",103.730003,104.949997,103.190002,103.699997,692700,92.684593
"2015-12-11",102.410004,103.230003,101.379997,101.580002,977600,90.789825
"2015-12-14",101.839996,103.410004,101.440002,103.339996,1311900,92.362854
"2015-12-15",103.620003,103.809998,101.510002,101.540001,1441000,90.754044
"2015-12-16",102.779999,104,101.720001,103.379997,1633200,92.398598
"2015-12-17",103.309998,104.059998,99.970001,100.019997,1220300,89.395515
"2015-12-18",100.019997,100.629997,98.919998,99.620003,1525600,89.038002
"2015-12-21",100.690002,101.239998,99.580002,100.75,684800,90.047966
"2015-12-22",101.330002,102.599998,99.739998,102.010002,940600,91.174126
"2015-12-23",102.800003,104.470001,102.220001,104.199997,855800,93.1315
"2015-12-24",104.050003,105,103.389999,103.82,298200,92.791847
"2015-12-28",103.519997,104.129997,102.629997,103.230003,504000,92.264519
"2015-12-29",104.059998,105.18,103.610001,104.959999,645700,93.810768
"2015-12-30",104.550003,105.470001,103.910004,103.980003,503200,92.934883
"2015-12-31",103.730003,104.150002,102.610001,102.610001,562700,91.710388
"2016-01-04",100.709999,101.550003,99.029999,101.519997,1429300,90.736176
"2016-01-05",101.18,101.940002,100.099998,100.610001,670600,89.922844
"2016-01-06",99.099998,99.559998,97.019997,97.919998,1400800,87.51857
"2016-01-07",96.080002,96.389999,93.220001,93.43,1860000,83.505524
"2016-01-08",94.150002,95.489998,93.220001,93.470001,1246000,83.541267
"2016-01-11",94.019997,94.57,92.449997,93.449997,1435500,83.523392
"2016-01-12",94.760002,94.970001,92.75,94.32,1089500,84.300987
"2016-01-13",94.779999,95.5,92.639999,92.970001,1382200,83.094383
"2016-01-14",93.370003,94.260002,91.300003,92.589996,1509000,82.754753
"2016-01-15",89.900002,92.419998,89.480003,91.68,1537700,81.941422
"2016-01-19",92.629997,92.849998,89.849998,91.260002,1690300,81.56604
"2016-01-20",89.470001,90.75,87.529999,89.709999,2139700,80.180664
"2016-01-21",90.589996,91.510002,88.110001,90.059998,1326300,80.4935
"2016-01-22",91.449997,92.459999,89.940002,91.580002,883300,81.852036
"2016-01-25",91.459999,91.830002,89.68,90.660004,1380800,81.029778
"2016-01-26",91.419998,95.419998,91.129997,94.470001,2476900,84.435043
"2016-01-27",92.07,97.459999,91.989998,93.870003,2250000,83.898781
"2016-01-28",93.860001,94.580002,92.150002,93.129997,1703500,83.237381
"2016-01-29",93.550003,95.739998,92.699997,95.57,1306700,85.418213
"2016-02-01",94.360001,95.199997,92.919998,94.470001,1417800,84.435043
"2016-02-02",93.120003,93.800003,92.07,92.730003,1539100,82.879868
"2016-02-03",93.790001,95.169998,91.860001,95.059998,1445000,84.962372
"2016-02-04",95.309998,101.669998,95.309998,98.639999,2654500,88.162094
"2016-02-05",98.629997,99.739998,97.379997,98.830002,2336400,88.331909
"2016-02-08",97.620003,98.089996,95.919998,97.400002,1104800,87.053833
"2016-02-09",96.010002,98.099998,95.809998,97.269997,1033900,86.937607
"2016-02-10",97.580002,98.32,95.419998,95.550003,897300,85.40033
"2016-02-11",92.93,95.010002,91.650002,93.989998,1135700,84.648315
"2016-02-12",95.25,96.699997,93.980003,96.330002,1431600,86.755745
"2016-02-16",97.620003,101.07,96.339996,100.260002,1555800,90.295128
"2016-02-17",101.050003,102.779999,101.050003,102.25,1346400,92.087357
"2016-02-18",102.5,103.150002,101.5,101.919998,897500,91.790161
"2016-02-19",101.260002,102.050003,99.669998,101.599998,1010800,91.501968
"2016-02-22",102.900002,105.400002,102.68,105.07,1963800,94.627068
"2016-02-23",104.360001,105.290001,102.620003,102.660004,1042800,92.456619
"2016-02-24",101.389999,102.57,99.940002,102.410004,976800,92.231468
"2016-02-25",102.449997,104.059998,101.940002,104.040001,935200,93.699448
"2016-02-26",104.790001,105.449997,104.260002,104.879997,849100,94.455963
"2016-02-29",104.870003,105.809998,104.080002,104.089996,844700,93.744476
"2016-03-01",105.110001,107.599998,104.5,106.800003,962500,96.185127
"2016-03-02",106.669998,107.43,104.279999,107.339996,989300,96.671471
"2016-03-03",107.5,107.75,105.720001,106.980003,889000,96.347237
"2016-03-04",107.010002,108.559998,106.470001,107.379997,902200,96.707497
"2016-03-07",107.019997,108.879997,107.019997,108.839996,610400,98.022362
"2016-03-08",107.610001,107.610001,105.339996,105.379997,957600,94.906258
"2016-03-09",106.07,106.669998,105.029999,105.220001,785300,94.762177
"2016-03-10",105.519997,106.5,104.480003,106.089996,904500,95.5457
"2016-03-11",107,107.470001,106.279999,106.610001,977700,96.01403
"2016-03-14",106.129997,107.739998,105.690002,107.550003,660600,96.860603
"2016-03-15",106.440002,107.370003,105.110001,107.18,731900,96.527359
"2016-03-16",107.089996,109.75,106.669998,109.540001,875000,98.652809
