"dates","PRGO.Open","PRGO.High","PRGO.Low","PRGO.Close","PRGO.Volume","PRGO.Adjusted"
"2016-03-17",133.809998,133.860001,128.220001,131.210007,1883000,123.177368
"2016-03-18",131.880005,132.199997,127.279999,128.460007,3335200,120.595734
"2016-03-21",127.860001,131.820007,127.68,131.270004,1624300,123.233704
"2016-03-22",130.899994,133.929993,130.509995,132.919998,1070000,124.782669
"2016-03-23",133.25,133.710007,129.970001,130.229996,1530600,122.257362
"2016-03-24",129.320007,130.830002,128.619995,130.309998,1107700,122.332489
"2016-03-28",130.149994,130.300003,125.650002,127.510002,1636300,119.703896
"2016-03-29",127.32,129.679993,126.07,129.589996,1179200,121.65654
"2016-03-30",130.369995,131,129.529999,129.619995,992400,121.684715
"2016-03-31",129.360001,129.949997,127.620003,127.93,1358200,120.09819
"2016-04-01",127.440002,127.879997,125.720001,126.730003,2125200,118.971626
"2016-04-04",127,129.940002,126.75,128.539993,1401500,120.670822
"2016-04-05",126.269997,129.440002,125.099998,128.509995,2490400,120.642654
"2016-04-06",128.830002,132.059998,128.699997,130.710007,2388800,122.707977
"2016-04-07",129.820007,133.529999,129.820007,131.369995,1914300,123.327576
"2016-04-08",132.479996,132.740005,128.360001,128.699997,1321200,120.82103
"2016-04-11",129.610001,129.660004,125.050003,127.230003,2189100,119.441032
"2016-04-12",127.510002,127.510002,124.07,125.760002,1777400,118.06105
"2016-04-13",126.220001,128.850006,125.5,127.790001,1353100,119.966759
"2016-04-14",128.139999,128.679993,127.120003,128.029999,793800,120.192039
"2016-04-15",128.059998,128.179993,126.449997,127.989998,914800,120.154503
"2016-04-18",128.399994,129.619995,127.699997,128.940002,1672600,121.046364
"2016-04-19",129.270004,130.649994,128.020004,130.619995,2301500,122.623505
"2016-04-20",131.740005,132.220001,128.009995,128.619995,1755900,120.745949
"2016-04-21",128.679993,129.979996,127.709999,128.679993,2038400,120.802246
"2016-04-22",123.190002,125.800003,120.099998,121.349998,8646200,113.921013
"2016-04-25",106,110.379997,98.809998,99.400002,30032000,93.314766
"2016-04-26",98.760002,102.779999,98.75,99.550003,7850400,93.455597
"2016-04-27",99.440002,100.330002,96.370003,97.239998,4251900,91.287018
"2016-04-28",97,97.459999,95.599998,96.449997,2897400,90.545349
"2016-04-29",96.349998,96.760002,94.860001,96.669998,3354400,90.751907
"2016-05-02",98.050003,98.089996,94.82,96.110001,3191100,90.226181
"2016-05-03",95.940002,98.889999,95.739998,96.610001,3583700,90.69558
"2016-05-04",96,96.599998,94.769997,95.699997,2192300,89.841278
"2016-05-05",95.849998,97.93,95.290001,97.07,1850600,91.127403
"2016-05-06",96.239998,96.779999,91.82,92.389999,3458500,86.733917
"2016-05-09",92.760002,95.379997,92.760002,93.779999,2118400,88.038841
"2016-05-10",94.220001,94.449997,92.949997,93.07,1339300,87.372292
"2016-05-11",93,93.419998,90.800003,92.75,3546800,87.071884
"2016-05-12",93.5,93.5,88.800003,89.040001,3426500,83.58902
"2016-05-13",86.620003,89.360001,84.849998,88.360001,3932500,82.950645
"2016-05-16",88.559998,89.389999,87.720001,88.730003,2221300,83.297997
"2016-05-17",87.489998,90.889999,87.480003,90.290001,2680000,84.762466
"2016-05-18",90.669998,93.919998,90.550003,93.550003,2856200,87.822899
"2016-05-19",94.040001,94.129997,91.050003,91.940002,2033800,86.311455
"2016-05-20",92.339996,94.07,92.110001,93.779999,1346100,88.038841
"2016-05-23",94.559998,94.599998,92.949997,93.5,1910800,87.77597
"2016-05-24",94.160004,96.330002,93.949997,96.260002,2297200,90.366997
"2016-05-25",96.589996,96.75,95.010002,96.419998,1796500,90.653763
"2016-05-26",96.790001,97.199997,95.650002,96.199997,1281200,90.446907
"2016-05-27",96.779999,97.889999,96.190002,96.610001,1278700,90.832405
"2016-05-31",98,98.160004,95.199997,95.839996,2201100,90.108444
"2016-06-01",95.400002,97.790001,95.18,96.949997,1589400,91.152061
"2016-06-02",96.639999,98.400002,96.57,98.150002,1355600,92.280289
"2016-06-03",97.800003,98,95.879997,97.230003,1248000,91.415337
"2016-06-06",98.089996,99.349998,97.269997,99.260002,1302600,93.323914
"2016-06-07",98.790001,99.169998,97.419998,99.110001,1491600,93.182892
"2016-06-08",99.620003,100.800003,99.379997,100.32,1752400,94.320526
"2016-06-09",100.68,102.309998,100.059998,100.480003,1406900,94.470955
"2016-06-10",99.699997,99.940002,97.699997,98.510002,1427100,92.618782
"2016-06-13",97.989998,99.300003,97.699997,99.059998,1651900,93.135895
"2016-06-14",99.300003,111,98.230003,108.129997,8357600,101.663452
"2016-06-15",102.860001,106.18,97.93,98.190002,8783400,92.317894
"2016-06-16",98.220001,99.809998,97.25,98.540001,3006200,92.646988
"2016-06-17",99.139999,99.589996,96.900002,98.040001,4093600,92.176865
"2016-06-20",99,99.410004,95.93,96.75,4870200,90.964027
"2016-06-21",97.150002,97.330002,95.470001,96.449997,2642400,90.681953
"2016-06-22",96.110001,96.720001,93.459999,93.809998,2173800,88.199837
"2016-06-23",94.639999,95.199997,93.900002,95.199997,2419500,89.506721
"2016-06-24",91.529999,94.080002,90.940002,91.010002,3016200,85.567299
"2016-06-27",90.400002,90.480003,87.610001,87.75,3231900,82.502251
"2016-06-28",89.040001,89.07,86.339996,87.269997,2412700,82.050934
"2016-06-29",88.190002,92.620003,88.010002,91.550003,2918500,86.07502
"2016-06-30",91.230003,91.379997,89.209999,90.669998,2018000,85.247643
"2016-07-01",90.410004,91.489998,89.970001,91.120003,2068500,85.670723
"2016-07-05",90.800003,91.879997,90.510002,90.889999,1993100,85.454468
"2016-07-06",90.650002,93.089996,90.260002,92.839996,1663200,87.287857
"2016-07-07",92.940002,94.449997,92.139999,93.080002,1522800,87.513512
"2016-07-08",93.339996,93.910004,92.849998,93.730003,881600,88.124649
"2016-07-11",94.32,94.470001,93.269997,93.669998,1130700,88.068207
"2016-07-12",93.709999,95.339996,93.639999,94.980003,1304800,89.299889
"2016-07-13",95.900002,97.230003,95.010002,95.489998,1365200,89.779381
"2016-07-14",96.32,96.580002,93.389999,93.629997,1541600,88.030617
"2016-07-15",94.110001,97.290001,93,94.699997,4740900,89.036613
"2016-07-18",95.010002,95.059998,92.330002,92.470001,1461200,86.93998
"2016-07-19",92.300003,93.349998,92.260002,93.050003,1506500,87.485313
"2016-07-20",93.889999,95.209999,93.68,94.849998,1669700,89.177643
"2016-07-21",95.080002,95.650002,91.199997,91.519997,1481800,86.046799
"2016-07-22",92.660004,93.349998,91.419998,92.459999,2237700,86.93058
"2016-07-25",92.610001,93.190002,92.080002,92.519997,1940300,86.986992
"2016-07-26",92.5,92.5,90.199997,90.779999,2065700,85.351051
"2016-07-27",91.540001,91.690002,90.580002,91.339996,1640100,85.877571
"2016-07-28",90.889999,91.389999,90.480003,91.080002,1766000,85.633095
"2016-07-29",91.260002,91.790001,90.099998,91.389999,1260200,85.924583
"2016-08-01",91.699997,91.709999,90.650002,91.099998,1929300,85.651917
"2016-08-02",91.160004,91.870003,90.830002,91.610001,1473300,86.131393
"2016-08-03",91.099998,94.449997,90.800003,94.25,1224000,88.613525
"2016-08-04",94.220001,94.599998,92.190002,92.239998,1103700,86.723717
"2016-08-05",92.339996,93.150002,91.68,93.150002,719400,87.579323
"2016-08-08",93.360001,94.349998,93.089996,93.440002,1175900,87.851974
"2016-08-09",93.790001,95.360001,93.620003,95.089996,1924500,89.403297
"2016-08-10",82.650002,86.699997,82.5,86,13728600,80.856895
"2016-08-11",86.050003,86.550003,85.019997,85.800003,6003500,80.668861
"2016-08-12",85.989998,88.050003,84.889999,87.959999,3571000,82.699684
"2016-08-15",87.879997,88.809998,87.639999,88.290001,1893900,83.009956
"2016-08-16",87.940002,89.480003,87.940002,88.660004,1565200,83.357849
"2016-08-17",88.57,89.540001,88.25,89.540001,1466800,84.185226
"2016-08-18",89.610001,90.830002,88.769997,90.800003,1506700,85.369865
"2016-08-19",90.470001,91.919998,89.68,91.830002,1771200,86.338257
"2016-08-22",91.860001,92.699997,91.459999,91.519997,1295600,86.046799
"2016-08-23",92.160004,92.169998,90.830002,91.540001,3327500,86.065582
"2016-08-24",91.400002,92.459999,87.110001,87.849998,2987400,82.727318
"2016-08-25",87.599998,89.93,87.599998,88.480003,3213000,83.32058
"2016-08-26",88.279999,89.019997,87.220001,88.610001,3146800,83.442986
"2016-08-29",88.339996,89.099998,87.860001,89.040001,1328900,83.847916
"2016-08-30",89.040001,91.169998,88.870003,91.019997,1641500,85.712463
"2016-08-31",90.730003,91.080002,90.080002,90.989998,1304000,85.684196
"2016-09-01",90.940002,92.059998,90.279999,91.25,1711800,85.929054
"2016-09-02",91.209999,91.529999,90.07,90.75,1650800,85.458214
"2016-09-06",90.93,94.739998,90.93,92.07,3023400,86.701241
"2016-09-07",92.209999,93.089996,90.110001,90.389999,1948000,85.119186
"2016-09-08",90.529999,91.160004,89.910004,90.699997,1306700,85.411133
"2016-09-09",90.400002,90.669998,88.699997,88.709999,1269600,83.53717
"2016-09-12",91.959999,96.230003,91.279999,95.230003,5304600,89.676964
"2016-09-13",95.129997,95.300003,92.360001,93.580002,2039300,88.123177
"2016-09-14",93.660004,95.059998,92.650002,92.93,1519500,87.511086
"2016-09-15",92.790001,94.190002,92.260002,93.949997,1518800,88.471611
"2016-09-16",93.699997,94.709999,92.529999,93.300003,4258600,87.859505
"2016-09-19",93.629997,95.080002,92.760002,93.279999,1227900,87.840668
"2016-09-20",93.5,93.730003,92.739998,93.370003,851300,87.925423
"2016-09-21",92.860001,93.959999,92.25,93.690002,1570200,88.226784
"2016-09-22",94.059998,97.540001,94.059998,97.120003,1558400,91.456772
"2016-09-23",96.970001,99.139999,96.849998,97.400002,1660900,91.720444
"2016-09-26",96.650002,96.760002,95.209999,95.730003,1017200,90.14782
"2016-09-27",95.339996,97.199997,94.849998,96.769997,2004400,91.127167
"2016-09-28",96.239998,97.699997,96.099998,97.279999,1789100,91.607437
"2016-09-29",97.629997,98.150002,92.510002,93.239998,1844600,87.803024
"2016-09-30",93.620003,94.230003,91.639999,92.330002,2198500,86.946083
"2016-10-03",92.339996,93.889999,91.260002,93.779999,2081100,88.311531
"2016-10-04",94.110001,95.059998,93.290001,94.07,2017000,88.584602
"2016-10-05",94.690002,97.169998,94.459999,96.730003,1463100,91.089508
"2016-10-06",95.989998,96.199997,94.449997,94.839996,1364200,89.309723
"2016-10-07",94.830002,94.949997,90.400002,90.949997,2907100,85.646561
"2016-10-10",91.900002,92.970001,91.360001,92.730003,1473400,87.322739
"2016-10-11",92.290001,92.709999,88.379997,89.230003,2251000,84.02684
"2016-10-12",89.440002,89.519997,87.470001,88,2348000,82.868576
"2016-10-13",87.550003,88.68,87.120003,87.900002,1271400,82.774399
"2016-10-14",88.25,88.25,85.75,86.389999,1577400,81.35244
"2016-10-17",86.699997,87.050003,85.739998,86.43,790300,81.390114
"2016-10-18",87.550003,88.489998,87,88.239998,742100,83.094559
"2016-10-19",88.089996,88.730003,87.849998,88.18,805600,83.038063
"2016-10-20",88.360001,88.690002,87.870003,88.510002,848900,83.348816
"2016-10-21",88.080002,92.639999,87.449997,90.309998,2382700,85.043861
"2016-10-24",90.419998,91.080002,90.07,90.610001,1207500,85.326378
"2016-10-25",90.169998,90.75,89.559998,90.169998,1482800,84.912025
"2016-10-26",89.940002,91.449997,89.720001,90.709999,1036000,85.420532
"2016-10-27",90.900002,91.900002,90.650002,91,1134300,85.693634
"2016-10-28",90.599998,90.75,86.099998,87.059998,2610600,81.983368
"2016-10-31",86.529999,86.779999,82.93,83.190002,3799900,78.33905
"2016-11-01",83.150002,85.099998,82.919998,84.699997,1597100,79.760979
"2016-11-02",84.330002,85.5,82.599998,82.910004,1596900,78.075386
"2016-11-03",83.489998,84.93,79.720001,79.949997,5048700,75.287971
"2016-11-04",80.089996,83.160004,80,82.389999,1849700,77.585693
"2016-11-07",84.18,84.480003,83,83.959999,1269500,79.064148
"2016-11-08",82.529999,83.550003,79.959999,80.599998,2939900,75.900085
"2016-11-09",87.480003,87.68,80.900002,83.510002,4263200,78.640396
"2016-11-10",84.400002,90.220001,83.779999,89.110001,4646600,83.913849
"2016-11-11",89.190002,90.190002,87.940002,89.269997,1768600,84.064514
"2016-11-14",88.760002,91.949997,88.550003,91.550003,1832600,86.211571
"2016-11-15",90.769997,90.769997,86.620003,89.099998,2731200,83.904442
"2016-11-16",88.339996,88.43,86.169998,86.389999,1435400,81.35244
"2016-11-17",86.550003,88.669998,85.720001,88.389999,1243500,83.235825
"2016-11-18",88.139999,89.07,87.860001,88.139999,989100,83.000381
"2016-11-21",87.830002,89.699997,87.480003,89.309998,924600,84.102188
"2016-11-22",88.919998,89.489998,86.849998,87.839996,1304100,82.852402
"2016-11-23",86.769997,89.660004,86.370003,89.330002,800300,84.257805
"2016-11-25",89.440002,89.809998,87.639999,87.839996,467300,82.852402
"2016-11-28",87.309998,88.43,86.099998,88.190002,1705400,83.182549
"2016-11-29",88.800003,88.809998,85.730003,85.790001,1187400,80.9188
"2016-11-30",86.050003,87.120003,85.5,86.339996,957200,81.437569
"2016-12-01",86.220001,87.150002,85.529999,85.800003,1334200,80.928246
"2016-12-02",86.150002,86.199997,85.019997,85.959999,1387500,81.079155
"2016-12-05",86.330002,86.769997,84.370003,84.660004,1398900,79.852989
"2016-12-06",84.760002,84.760002,82.910004,84.470001,1356200,79.673775
"2016-12-07",83.089996,83.980003,82.510002,83.940002,2009900,79.173859
"2016-12-08",83.43,83.669998,81.690002,81.949997,1826800,77.296844
"2016-12-09",82.400002,83.699997,82.160004,82.5,1613100,77.815613
"2016-12-12",82.599998,82.93,81.699997,82.300003,1811100,77.626999
"2016-12-13",82.470001,83.919998,82.389999,83.739998,1888800,78.985199
"2016-12-14",83.720001,84.029999,81.449997,83.209999,1278300,78.485298
"2016-12-15",83.209999,83.790001,82.419998,82.610001,1371200,77.919357
"2016-12-16",83.010002,83.370003,82.220001,82.879997,4827400,78.174042
"2016-12-19",82.93,85.830002,82.800003,84.550003,1469500,79.749222
"2016-12-20",85.18,86.370003,84.43,84.720001,1135300,79.909569
"2016-12-21",84.650002,85.589996,84.300003,84.790001,1368500,79.975594
"2016-12-22",84.32,85.080002,84.089996,84.339996,958700,79.55114
"2016-12-23",84.309998,85.07,84.07,84.980003,1625700,80.154793
"2016-12-27",84.699997,86.290001,84.610001,85.18,1153900,80.343452
"2016-12-28",85.150002,85.18,82.720001,82.839996,1539200,78.136314
"2016-12-29",82.769997,83.290001,82.010002,82.309998,1124300,77.636406
"2016-12-30",82.620003,83.739998,82.43,83.230003,914200,78.504181
"2017-01-03",84.029999,86.5,83.519997,86.5,1622000,81.588509
"2017-01-04",86.18,87.480003,85.339996,87.230003,1633800,82.277039
"2017-01-05",86.360001,86.940002,85.790001,86.529999,1165400,81.616791
"2017-01-06",86.360001,87.360001,85.18,85.25,1150200,80.40947
"2017-01-09",85.040001,86.099998,84.709999,85.43,919900,80.579247
"2017-01-10",85.480003,85.639999,83.57,83.650002,1214400,78.900322
"2017-01-11",83.010002,83.040001,76.080002,77.879997,6215700,73.457954
"2017-01-12",77.339996,79.019997,77.150002,78.18,2264100,73.740906
"2017-01-13",78.400002,79.339996,77.75,77.800003,1527300,73.382484
"2017-01-17",77.32,77.32,75.25,76.550003,1566400,72.203476
"2017-01-18",76.940002,77.110001,74.900002,76.459999,1345700,72.118576
"2017-01-19",75.760002,77.510002,75.199997,76.470001,2766400,72.128014
"2017-01-20",76.5,77.279999,74.769997,75.059998,2272100,70.798058
"2017-01-23",73.510002,74.93,72.68,73.480003,3377300,69.307777
"2017-01-24",73.510002,73.650002,71.839996,71.919998,1669500,67.836349
"2017-01-25",72.25,73.209999,71.959999,72.800003,1464600,68.666374
"2017-01-26",72.830002,73.139999,72.050003,72.389999,1096300,68.279671
"2017-01-27",72.980003,74.209999,72.5,73.900002,1424100,69.703918
"2017-01-30",73.650002,74.470001,73.260002,74.400002,1916100,70.175545
"2017-01-31",73.629997,76.199997,72.339996,76.150002,1657500,71.82618
"2017-02-01",75.889999,76.889999,75.349998,76.769997,1171000,72.410973
"2017-02-02",75.410004,79,75.300003,78.419998,2336300,73.967278
"2017-02-03",78.910004,79.050003,77.459999,77.989998,1972200,73.561699
"2017-02-06",77.220001,78.190002,76.75,78.080002,1486600,73.646599
"2017-02-07",79.290001,79.449997,76.879997,77.760002,2378300,73.344765
"2017-02-08",77.540001,78.400002,77.379997,77.93,2046900,73.505112
"2017-02-09",77.93,79.480003,77.639999,79.440002,1651500,74.929367
"2017-02-10",79.309998,79.959999,78.75,79.400002,1043100,74.891647
"2017-02-13",80.18,80.339996,79.410004,80.160004,869500,75.60849
"2017-02-14",79.940002,82.559998,79.940002,82.129997,1498000,77.466637
"2017-02-15",81.400002,85.269997,81.389999,84.900002,1860100,80.079346
"2017-02-16",84.550003,84.639999,82.5,83.120003,1438600,78.400421
"2017-02-17",83.089996,84.639999,82.540001,84.470001,1282000,79.673775
"2017-02-21",83.800003,84.910004,83.580002,84.669998,1844000,79.862419
"2017-02-22",84.669998,84.669998,83.410004,84.089996,1434800,79.315346
"2017-02-23",83.730003,84.5,83.610001,84.07,1394900,79.296478
"2017-02-24",84.370003,84.800003,83.07,84.43,1284200,79.636032
"2017-02-27",83.580002,85.620003,82.599998,84.68,2360300,79.871849
"2017-02-28",84.68,84.68,72.43,74.769997,14396700,70.524521
"2017-03-01",73.589996,75.889999,73.160004,74.970001,4267000,70.864822
"2017-03-02",74.199997,76,73.75,75.559998,3123800,71.422508
"2017-03-03",75.379997,76.489998,72.120003,72.760002,3693700,68.775833
"2017-03-06",72.349998,72.739998,70.800003,71.589996,2442700,67.669899
"2017-03-07",69.400002,70.599998,69,70.300003,2983300,66.450539
"2017-03-08",70.330002,70.550003,69.349998,70.32,1747500,66.469444
"2017-03-09",69.910004,70.68,69.709999,70.410004,1496600,66.554512
"2017-03-10",70.620003,71.550003,70.360001,71.220001,1265700,67.320145
"2017-03-13",71.059998,71.220001,69.790001,70.290001,1364400,66.441078
"2017-03-14",69.449997,69.709999,68.690002,69.300003,1470200,65.505295
"2017-03-15",69.120003,70.629997,68.900002,70.599998,1506400,66.734116
"2017-03-16",71,71.160004,70.199997,70.870003,1192600,66.989326
"2017-03-17",70.709999,70.970001,69.32,69.5,2932700,65.694344
"2017-03-20",69.519997,69.800003,68.050003,68.419998,2233400,64.673492
"2017-03-21",68.169998,68.519997,67.080002,68.139999,1828800,64.408813
"2017-03-22",68.059998,68.75,67.360001,68.43,1155600,64.682922
"2017-03-23",68.080002,69.050003,67.910004,68.160004,878400,64.427719
"2017-03-24",68.260002,68.589996,67.800003,67.959999,1122600,64.238663
"2017-03-27",66.860001,69.470001,66.860001,69.18,1645700,65.391846
"2017-03-28",68.870003,69.050003,68.139999,68.910004,1131100,65.136658
"2017-03-29",68.57,69.669998,68.489998,69.089996,1449000,65.306808
"2017-03-30",68.879997,68.93,66.779999,66.93,1647300,63.265076
"2017-03-31",67.029999,67.580002,66.290001,66.389999,1294900,62.754639
"2017-04-03",66.040001,67.07,65.739998,66.809998,1981100,63.15163
"2017-04-04",66.599998,66.779999,65.470001,66.669998,1963700,63.019302
"2017-04-05",66.540001,68.059998,66.18,66.610001,2485000,62.962589
"2017-04-06",66.599998,68.040001,66.540001,67.599998,1941200,63.898384
"2017-04-07",67.269997,69.129997,66.900002,68.760002,1582600,64.994858
"2017-04-10",69.199997,70.989998,68.940002,69.769997,2011700,65.949554
"2017-04-11",69.870003,69.970001,68.57,69.010002,1744500,65.231178
"2017-04-12",68.849998,68.849998,67.169998,68.050003,1794300,64.323746
"2017-04-13",67.790001,67.980003,67.339996,67.650002,980100,63.945652
"2017-04-17",67.739998,68.059998,67.260002,67.889999,898100,64.172508
"2017-04-18",67,67.029999,65.790001,66.139999,2348600,62.518326
"2017-04-19",66.260002,67.110001,66.199997,66.43,1353400,62.792442
"2017-04-20",66.709999,67.360001,66.040001,66.760002,1287700,63.104378
"2017-04-21",66.699997,66.889999,65.870003,66.43,966000,62.792442
"2017-04-24",67.18,67.739998,65.660004,67.050003,2124200,63.37851
"2017-04-25",67.050003,68.32,65.790001,67.809998,3278500,64.096886
"2017-04-26",69.809998,74.5,69.459999,73.019997,6057400,69.021599
"2017-04-27",72.82,74.150002,71.75,74.010002,1986300,69.957382
"2017-04-28",74.019997,74.739998,73.110001,73.940002,1385500,69.89122
"2017-05-01",73.839996,74.519997,73.730003,74.050003,1293200,69.995209
"2017-05-02",74.019997,76.330002,73.709999,76.230003,2018900,72.055824
"2017-05-03",72.75,72.93,70.32,72.349998,3779400,68.388283
"2017-05-04",72.449997,74.470001,72.269997,73.120003,1689000,69.116135
"2017-05-05",73.529999,73.529999,72.400002,73.410004,852600,69.390251
"2017-05-08",73.190002,73.769997,72.879997,73.07,1185100,69.068848
"2017-05-09",74.089996,74.989998,72.879997,74.730003,1353100,70.637962
"2017-05-10",74.589996,74.989998,73.230003,74.540001,1119300,70.458374
"2017-05-11",74.739998,76.279999,73.949997,75.370003,1821200,71.24292
"2017-05-12",75.239998,75.519997,74.019997,74.970001,1288700,70.864822
"2017-05-15",74.919998,75.559998,74.599998,75.050003,979100,70.940422
"2017-05-16",75.75,75.75,74.099998,74.550003,946700,70.467827
"2017-05-17",74.550003,74.550003,72.889999,73.07,1455400,69.068848
"2017-05-18",73.040001,73.040001,70.459999,70.5,1788300,66.639587
"2017-05-19",70.690002,71.919998,69.230003,70.790001,2190900,66.913704
"2017-05-22",70.800003,71.790001,70.330002,71.360001,1198100,67.452484
"2017-05-23",70.059998,73.349998,69.959999,73.07,2812300,69.068848
"2017-05-24",72.589996,72.760002,71.190002,71.93,2393100,68.140457
"2017-05-25",71.919998,72.389999,71.470001,71.849998,1181600,68.064682
"2017-05-26",71.919998,71.919998,69.839996,69.949997,1724900,66.264793
"2017-05-30",69.650002,69.709999,66.709999,67.919998,3187500,64.341751
"2017-05-31",68.720001,73.349998,68.269997,72.849998,5014400,69.012009
"2017-06-01",72.330002,76.650002,72.209999,74.730003,3363500,70.792976
"2017-06-02",74.739998,75.239998,73.160004,73.440002,1347600,69.570946
"2017-06-05",70.370003,71.879997,68.610001,71.779999,3785800,67.998383
"2017-06-06",71.080002,71.410004,70,70.339996,2346500,66.634262
"2017-06-07",69.989998,70.800003,69.889999,70.529999,1476800,66.814255
"2017-06-08",70.529999,71.839996,70.529999,71.220001,1671000,67.46788
"2017-06-09",71.110001,71.910004,70.139999,71.519997,1199200,67.752106
"2017-06-12",71.379997,73.099998,71.370003,71.639999,2211900,67.865761
"2017-06-13",71.690002,71.82,70.480003,71.699997,1122100,67.922592
"2017-06-14",71.800003,73.150002,71.769997,72.32,1160800,68.509949
"2017-06-15",72.050003,74.050003,71.900002,72.82,1497500,68.983597
"2017-06-16",73.309998,74.470001,72.160004,73.019997,1765300,69.173065
"2017-06-19",73.699997,73.809998,72.940002,73.139999,1082000,69.286743
"2017-06-20",73.190002,74,72.290001,72.360001,1215800,68.547821
"2017-06-21",72.980003,74.5,72.82,73.330002,1585700,69.466736
"2017-06-22",73.290001,75.5,73.190002,74.650002,1256500,70.717178
"2017-06-23",74.720001,75.410004,74.050003,75.279999,1502700,71.313995
"2017-06-26",75.709999,77.739998,75.580002,75.860001,1887500,71.863449
"2017-06-27",75.889999,76,74.68,74.699997,1579400,70.764557
"2017-06-28",75.800003,77.089996,75.699997,76.5,1522300,72.469727
"2017-06-29",76.849998,77.260002,75.330002,75.919998,1491300,71.92028
"2017-06-30",76.199997,76.379997,74.989998,75.519997,1188300,71.541351
"2017-07-03",75.889999,76.290001,75.410004,75.75,415700,71.759232
"2017-07-05",75.720001,75.720001,74.239998,74.699997,831100,70.764557
"2017-07-06",74.199997,74.269997,72.199997,72.32,1527600,68.509949
"2017-07-07",72.68,72.860001,71.089996,72.459999,1329600,68.64257
"2017-07-10",72.139999,72.449997,71.669998,72.010002,1028700,68.21627
"2017-07-11",71.93,72.849998,71.720001,72.470001,918100,68.652039
"2017-07-12",72.949997,73.57,72.739998,73.279999,463900,69.419365
"2017-07-13",73.949997,74.290001,73.209999,73.949997,613700,70.05407
"2017-07-14",74.07,74.120003,73.57,73.879997,529000,69.98777
"2017-07-17",74.370003,74.849998,73.660004,73.870003,855000,69.978279
"2017-07-18",73.889999,73.940002,71.849998,72.900002,1445500,69.059395
"2017-07-19",73.129997,73.160004,72.040001,72.650002,1180600,68.822548
"2017-07-20",73.110001,75.639999,72.940002,75.510002,1486300,71.531876
"2017-07-21",75.540001,76.279999,75.209999,76.209999,980100,72.194992
"2017-07-24",76.019997,76.699997,75.650002,76.349998,777700,72.327621
"2017-07-25",76.529999,77.010002,75.940002,76.279999,542800,72.261314
"2017-07-26",76.269997,76.32,75.510002,76.239998,595200,72.223427
"2017-07-27",76.160004,76.18,73.330002,73.910004,1364600,70.016167
"2017-07-28",74,74.699997,73.889999,74.470001,812900,70.546669
"2017-07-31",75.080002,76.050003,74.720001,74.919998,838700,70.972961
"2017-08-01",74.989998,75.019997,73.370003,74.199997,1224400,70.290894
"2017-08-02",74.57,74.57,71.959999,72.129997,1576500,68.329956
"2017-08-03",70,70.5,68.25,68.309998,2874400,64.711189
"2017-08-04",68.309998,68.440002,66.510002,67.43,1666400,63.877548
"2017-08-07",67.25,68.190002,66.910004,67.510002,1967600,63.953354
"2017-08-08",67.190002,67.809998,66.239998,66.57,1834300,63.062874
"2017-08-09",64.489998,66.410004,63.68,66.370003,4830500,62.873417
"2017-08-10",75.489998,80,74.639999,76.839996,10424700,72.791809
"2017-08-11",77.690002,79.540001,76.690002,78.489998,3098200,74.354889
"2017-08-14",79.349998,79.599998,77.279999,77.300003,1408600,73.227585
"2017-08-15",77.080002,77.949997,76.699997,77.769997,1259800,73.672821
"2017-08-16",78.18,79.260002,77.879997,79.18,1410000,75.008545
"2017-08-17",79.239998,79.529999,77.639999,77.690002,1117500,73.597054
"2017-08-18",77.589996,78.760002,77.239998,77.269997,1446800,73.199142
"2017-08-21",77.190002,78.160004,76.699997,77.580002,1111300,73.492828
"2017-08-22",77.699997,79.260002,77.699997,78.599998,890700,74.459091
"2017-08-23",78.160004,78.300003,77.160004,77.419998,928800,73.49086
"2017-08-24",77.32,78.309998,77.300003,77.5,1141900,73.566818
"2017-08-25",77.82,78.230003,77.370003,77.419998,1060800,73.49086
"2017-08-28",77.639999,78.5,77.629997,78.370003,1620300,74.392662
"2017-08-29",77.480003,77.970001,77.110001,77.650002,1262600,73.709183
"2017-08-30",77.309998,77.699997,76.099998,77.519997,1494400,73.585777
"2017-08-31",77.410004,79.209999,77.410004,78.959999,1293300,74.95269
"2017-09-01",79,79.349998,77.900002,78.910004,769100,74.905235
"2017-09-05",78.040001,78.5,77.449997,78.059998,1202000,74.098381
"2017-09-06",78.220001,79,77.889999,78.330002,1162300,74.354668
"2017-09-07",78.519997,83.18,78.510002,82.190002,3830500,78.018776
"2017-09-08",82.110001,83.790001,81.510002,82.790001,1828300,78.588333
"2017-09-11",83.699997,85.209999,83.349998,85.07,1932500,80.752617
"2017-09-12",84.68,89.739998,84.669998,89.010002,4135900,84.492653
"2017-09-13",88.43,89.870003,87.860001,89.010002,1549800,84.492653
"2017-09-14",88.760002,89.389999,88.330002,88.870003,1004200,84.359764
"2017-09-15",88.629997,88.830002,86.480003,86.900002,3571500,82.489746
"2017-09-18",88.290001,88.290001,86.169998,86.620003,1154100,82.223946
"2017-09-19",86.889999,86.889999,85,85.300003,1136100,80.970932
"2017-09-20",85.349998,86.169998,84.419998,85.480003,1191600,81.1418
"2017-09-21",85.400002,85.870003,84.419998,85.040001,964500,80.724129
"2017-09-22",85.279999,85.779999,84.550003,84.93,653700,80.619698
"2017-09-25",84.449997,85.860001,84.389999,84.989998,991100,80.676666
