"dates","OKE.Open","OKE.High","OKE.Low","OKE.Close","OKE.Volume","OKE.Adjusted"
"2014-07-10",66.529999,66.75,66.160004,66.68,598500,43.231815
"2014-07-11",66.75,66.889999,66.25,66.690002,799700,43.238304
"2014-07-14",67.040001,67.230003,66.629997,66.68,506000,43.231815
"2014-07-15",66.5,66.529999,65.889999,66.410004,821500,43.056763
"2014-07-16",66.449997,66.839996,66.059998,66.839996,641700,43.335556
"2014-07-17",66.459999,67.309998,65.959999,66.010002,736300,42.797432
"2014-07-18",66.230003,66.480003,65.870003,66.480003,795700,43.102154
"2014-07-21",66.220001,66.459999,65.919998,66.309998,553400,42.991932
"2014-07-22",66.400002,66.989998,66.18,66.980003,996200,43.426327
"2014-07-23",67,67.440002,66.860001,67.160004,526900,43.543034
"2014-07-24",67.470001,67.989998,67.050003,67.769997,880600,43.938515
"2014-07-25",67.410004,67.809998,66.639999,66.830002,533900,43.329079
"2014-07-28",66.800003,67.559998,66.599998,67.370003,647500,43.679165
"2014-07-29",67.330002,67.709999,66.82,66.830002,765100,43.329079
"2014-07-30",66.970001,67.199997,65.919998,66.089996,742800,42.849297
"2014-07-31",65.050003,66,64.059998,64.43,1506100,42.139668
"2014-08-01",64.080002,64.779999,63.59,63.939999,1190300,41.819187
"2014-08-04",64.080002,64.730003,63.27,64.610001,1097500,42.257393
"2014-08-05",64.440002,64.720001,63.369999,63.709999,1328900,41.668758
"2014-08-06",62.040001,63.240002,60.889999,62.490002,1959100,40.870827
"2014-08-07",62.779999,63.209999,61.830002,62.029999,1220700,40.569969
"2014-08-08",62.209999,63.369999,61.919998,63.349998,942900,41.4333
"2014-08-11",63.869999,64.080002,62.73,63.02,1504800,41.217468
"2014-08-12",63.029999,63.689999,62.810001,63.52,1230300,41.544495
"2014-08-13",63.77,65,63.669998,64.82,878900,42.394741
"2014-08-14",65.010002,65.639999,64.889999,65.470001,924300,42.819862
"2014-08-15",65.620003,66.860001,65.620003,66.449997,1005700,43.460827
"2014-08-18",66.940002,66.940002,66.220001,66.400002,808400,43.428116
"2014-08-19",66.489998,67.239998,66.43,67.199997,755700,43.951336
"2014-08-20",67.25,67.889999,67.050003,67.75,1106800,44.311066
"2014-08-21",67.879997,68.139999,67.419998,67.660004,634300,44.252205
"2014-08-22",67.629997,67.800003,66.910004,67.5,637000,44.147556
"2014-08-25",67.839996,68.199997,67.529999,68,698700,44.474575
"2014-08-26",68,68.779999,67.739998,68.440002,796000,44.76236
"2014-08-27",68.660004,68.910004,68.160004,68.910004,854200,45.069756
"2014-08-28",68.790001,69.660004,68.620003,69.620003,656100,45.534111
"2014-08-29",69.620003,70.230003,69.510002,70.199997,586300,45.913456
"2014-09-02",70.220001,70.75,69.910004,70.230003,928500,45.933079
"2014-09-03",70.620003,71.190002,70.32,70.849998,991300,46.338585
"2014-09-04",70.82,71.160004,70.25,70.470001,648900,46.090054
"2014-09-05",70.599998,71.040001,70.260002,70.940002,814800,46.397446
"2014-09-08",70.910004,71.18,70.550003,70.980003,563100,46.423607
"2014-09-09",70.709999,70.830002,69.82,70.099998,668400,45.848061
"2014-09-10",70.089996,70.129997,68.910004,69.470001,892100,45.436008
"2014-09-11",69.639999,69.639999,68.389999,69.330002,905400,45.344448
"2014-09-12",69.010002,69.059998,67.220001,67.620003,1381400,44.226048
"2014-09-15",67.5,67.699997,67.199997,67.379997,808800,44.069073
"2014-09-16",67.199997,68.339996,67.18,68.150002,786300,44.572689
"2014-09-17",68.330002,68.760002,68.059998,68.379997,724600,44.723103
"2014-09-18",68.43,68.690002,67.699997,68.540001,785600,44.827759
"2014-09-19",68.93,68.959999,68.230003,68.410004,1088500,44.742741
"2014-09-22",68.190002,68.239998,67.120003,67.269997,808300,43.997135
"2014-09-23",67.019997,67.110001,66.370003,66.459999,964200,43.467361
"2014-09-24",66.410004,66.639999,65.540001,66.389999,855000,43.421577
"2014-09-25",66.330002,66.349998,65.589996,65.639999,871100,42.931049
"2014-09-26",65.529999,66.470001,65.150002,66.169998,855000,43.277683
"2014-09-29",65.529999,66.199997,65.050003,66.07,1254700,43.212288
"2014-09-30",66.080002,66.349998,65.279999,65.550003,1235900,42.872185
"2014-10-01",65.599998,66.199997,64.629997,64.720001,1183600,42.329338
"2014-10-02",64.150002,64.419998,62.380001,64.050003,1657100,41.891125
"2014-10-03",64.209999,64.43,63.759998,64.25,916000,42.021935
"2014-10-06",64.360001,64.720001,63.52,64.099998,615700,41.923828
"2014-10-07",63.630001,63.880001,62.580002,62.610001,795100,40.949314
"2014-10-08",62.639999,62.779999,61.169998,62.720001,1478700,41.021252
"2014-10-09",62.580002,62.610001,58.5,58.799999,2685800,38.457417
"2014-10-10",58.549999,59.080002,55.84,58.330002,3726000,38.150032
"2014-10-13",58.330002,58.650002,55.07,55.150002,2030500,36.07019
"2014-10-14",55.139999,55.139999,52.25,53.709999,4391500,35.128376
"2014-10-15",53.299999,54.75,52.060001,54.48,2360400,35.631977
"2014-10-16",53.5,58.23,53.419998,56.549999,3757100,36.985847
"2014-10-17",57.169998,58.549999,56.48,57.360001,2287300,37.51561
"2014-10-20",57.360001,58.799999,57.290001,58.700001,1723300,38.392021
"2014-10-21",59.07,61.439999,58.84,61.110001,2421300,39.968246
"2014-10-22",61.560001,61.560001,59.68,59.77,1314600,39.091843
"2014-10-23",60.490002,61.02,60.009998,60.459999,1141500,39.543129
"2014-10-24",60.599998,61.040001,59.630001,61.009998,779200,39.902847
"2014-10-27",61.02,61.150002,59.549999,60.41,1230100,39.510429
"2014-10-28",60.830002,60.98,59.310001,59.880001,1858200,39.163792
"2014-10-29",60.279999,60.77,58.619999,59.369999,1940400,38.830223
"2014-10-30",58.540001,59.080002,58.189999,58.669998,1538600,38.757561
"2014-10-31",59.09,59.580002,58.549999,58.939999,1804500,38.935928
"2014-11-03",59.130001,59.66,58.220001,58.389999,1666200,38.572594
"2014-11-04",57.98,58.380001,55.900002,56.5,2125800,37.324051
"2014-11-05",57.669998,57.689999,55.509998,56.5,2381300,37.324051
"2014-11-06",56.290001,56.669998,55.560001,55.950001,1843900,36.96072
"2014-11-07",56.130001,57.509998,56.009998,57.259998,1547000,37.826111
"2014-11-10",57.48,57.970001,55.959999,56.189999,1542400,37.11927
"2014-11-11",56.240002,56.740002,55.77,56.25,1069100,37.158913
"2014-11-12",55.939999,57.18,55.799999,56.459999,1360500,37.29763
"2014-11-13",56.290001,56.580002,55.259998,55.650002,1692300,36.762547
"2014-11-14",55.77,56.369999,55.470001,55.919998,1009200,36.940907
"2014-11-17",55.709999,56.380001,55.299999,56.09,1179300,37.0532
"2014-11-18",56.009998,56.75,55.919998,56.48,1161400,37.310837
"2014-11-19",56.439999,57.099998,56.200001,56.830002,911200,37.542057
"2014-11-20",56.25,57.84,55.380001,57.349998,1379700,37.885563
"2014-11-21",58.07,59.240002,57.529999,58.419998,1692000,38.592407
"2014-11-24",58.41,58.810001,57.970001,58.040001,1360000,38.341381
"2014-11-25",58.32,58.59,57.759998,57.810001,1322200,38.189442
"2014-11-26",57.790001,57.889999,57.200001,57.459999,2135400,37.958233
"2014-11-28",56.209999,56.470001,54.009998,54.16,1415100,35.778248
"2014-12-01",54.099998,54.400002,51.240002,51.950001,3486700,34.318302
"2014-12-02",51.759998,53.060001,51.27,52.490002,2611100,34.675041
"2014-12-03",52.970001,55.259998,52.799999,53.220001,4529800,35.157288
"2014-12-04",53.009998,53.549999,52.77,53.09,1696500,35.071404
"2014-12-05",52.810001,53.310001,52.130001,52.5,1887800,34.681641
"2014-12-08",52.25,52.439999,48.040001,48.34,3496900,31.93354
"2014-12-09",48.040001,49.310001,47.419998,48.419998,3022100,31.986383
"2014-12-10",48.130001,48.130001,44.130001,44.650002,4548800,29.495903
"2014-12-11",44.799999,46.369999,44.799999,45.669998,4060100,30.169724
"2014-12-12",45.150002,45.630001,44.200001,44.860001,2329900,29.634634
"2014-12-15",45.119999,45.459999,44.049999,44.32,2018400,29.277906
"2014-12-16",43.939999,45.110001,43.360001,44.299999,3713800,29.264704
"2014-12-17",44.48,47.759998,44.43,47.490002,3885600,31.372026
"2014-12-18",48.209999,49.279999,47.639999,49.220001,4284700,32.514877
"2014-12-19",49.900002,49.939999,47.529999,49.540001,6218300,32.726261
"2014-12-22",49.52,49.810001,48.360001,49.779999,2387800,32.884804
"2014-12-23",49.799999,50.52,49.509998,50.380001,1496100,33.28117
"2014-12-24",50.25,50.709999,49.25,50.709999,866200,33.499168
"2014-12-26",50.139999,50.450001,49.48,49.860001,956200,32.937649
"2014-12-29",49.889999,50.849998,49.860001,50.209999,2015500,33.168865
"2014-12-30",50.209999,50.66,49.639999,49.959999,1593400,33.003716
"2014-12-31",49.869999,50.549999,48.950001,49.790001,1944600,32.891415
"2015-01-02",49.900002,50.349998,49.529999,49.919998,1569200,32.977291
"2015-01-05",49.25,49.279999,46.970001,47.060001,2151200,31.087971
"2015-01-06",47.060001,47.349998,44.77,45.099998,2959800,29.79318
"2015-01-07",45.610001,45.84,44.369999,44.77,2441900,29.575178
"2015-01-08",45.389999,45.599998,44.939999,45.259998,1624100,29.898878
"2015-01-09",45.150002,45.439999,43.240002,43.720001,2742300,28.881546
"2015-01-12",43.07,43.169998,40.48,41.099998,4277300,27.150772
"2015-01-13",41.189999,41.98,39.529999,40.23,2929800,26.576054
"2015-01-14",40.330002,42.369999,39.889999,42.32,4809900,27.956707
"2015-01-15",42.639999,43.639999,42.23,42.299999,3498000,27.943501
"2015-01-16",42.130001,43.119999,42.02,42.889999,2134100,28.333244
"2015-01-20",43.080002,43.75,42.5,43.689999,2797600,28.861731
"2015-01-21",43.799999,45.43,43.75,45.369999,3137600,29.97155
"2015-01-22",45.939999,46.240002,44.16,44.5,4600900,29.396824
"2015-01-23",44.389999,44.860001,43.759998,44.060001,2130600,29.106161
"2015-01-26",44.209999,45.23,44.060001,45.029999,1252400,29.746943
"2015-01-27",44.84,45.439999,44.32,44.689999,1662200,29.522341
"2015-01-28",44.209999,44.560001,42.060001,42.169998,2225900,28.239922
"2015-01-29",42.400002,43.110001,41.48,43.029999,1611100,28.815838
"2015-01-30",42.740002,44.34,42.369999,44.029999,2573500,29.485514
"2015-02-02",44.400002,45.259998,44.130001,45.189999,2076900,30.262314
"2015-02-03",45.439999,46.990002,45.360001,46.779999,2221200,31.327089
"2015-02-04",45.75,46.09,44.77,45.470001,2213800,30.449833
"2015-02-05",46.16,47.830002,45.91,47.220001,1835200,31.621748
"2015-02-06",47.32,47.43,46,46.880001,2105500,31.394062
"2015-02-09",46.950001,47.380001,46,46.200001,1420100,30.938688
"2015-02-10",46.439999,46.5,45.130001,46.130001,1662200,30.891806
"2015-02-11",45.720001,45.93,45.099998,45.669998,1370600,30.58375
"2015-02-12",46.27,48.02,46.009998,47.279999,2981600,31.661922
"2015-02-13",47.740002,48.290001,47.080002,47.32,2571700,31.688721
"2015-02-17",47.310001,48.650002,46.639999,48.509998,2618100,32.485615
"2015-02-18",48.34,48.669998,47.759998,48.220001,2030200,32.291416
"2015-02-19",47.509998,48.189999,47.16,47.5,2007000,31.809254
"2015-02-20",47.470001,47.939999,47.169998,47.669998,1670800,31.923101
"2015-02-23",47.18,47.68,46.02,47.419998,2466100,31.755674
"2015-02-24",46.200001,46.220001,44.73,45.099998,3532700,30.202047
"2015-02-25",44.970001,45.509998,44.52,45.389999,2563800,30.39625
"2015-02-26",45.150002,45.27,43.59,43.970001,2315100,29.445326
"2015-02-27",44.299999,44.349998,43.580002,44.259998,1609400,29.639524
"2015-03-02",44.259998,44.290001,43.59,44.07,1397500,29.512293
"2015-03-03",44.09,45.279999,44.049999,45.23,1563700,30.289108
"2015-03-04",45.200001,45.27,44.34,45.029999,1842800,30.155174
"2015-03-05",45.119999,46.130001,45.099998,45.990002,1774100,30.798048
"2015-03-06",45.459999,47.16,45.349998,47.130001,3267800,31.561489
"2015-03-09",47.560001,48.279999,46.669998,46.990002,3905200,31.467722
"2015-03-10",46.389999,46.880001,46.110001,46.369999,2268300,31.052528
"2015-03-11",45.73,46.639999,45.73,46.110001,1729100,30.878412
"2015-03-12",46.34,46.490002,45.889999,46.34,1612300,31.03244
"2015-03-13",46.27,46.310001,44.310001,44.869999,2630000,30.048023
"2015-03-16",44.84,45.16,44.169998,45.130001,2323900,30.222147
"2015-03-17",44.849998,45.849998,44.720001,45.779999,1614300,30.657425
"2015-03-18",45.880001,47.5,45.32,47.43,2345800,31.762381
"2015-03-19",47.110001,47.189999,46.130001,46.419998,1683600,31.086004
"2015-03-20",46.959999,47.880001,46.75,47.369999,5568700,31.722198
"2015-03-23",47.369999,48.720001,47.369999,48.619999,1869100,32.559288
"2015-03-24",48.52,48.540001,46.77,46.950001,2153000,31.440933
"2015-03-25",47.110001,47.619999,46.790001,47.060001,1432300,31.514599
"2015-03-26",47.849998,47.849998,46.77,47.16,1013500,31.581564
"2015-03-27",46.939999,47.490002,46.310001,47.049999,1213300,31.50791
"2015-03-30",47.439999,48.18,47.259998,48.040001,2092500,32.170872
"2015-03-31",47.810001,48.709999,47.700001,48.240002,2363700,32.30481
"2015-04-01",48.220001,49.150002,48.220001,48.34,1620600,32.371773
"2015-04-02",48.25,49.099998,47.75,48.07,1272800,32.190964
"2015-04-06",48.16,49.099998,48.150002,48.869999,1491400,32.7267
"2015-04-07",48.790001,48.91,48.240002,48.450001,1658500,32.445438
"2015-04-08",48.639999,48.869999,47.540001,47.669998,1274800,31.923101
"2015-04-09",47.790001,48.220001,47.560001,48.080002,1100900,32.197659
"2015-04-10",48.189999,48.439999,48.07,48.25,879400,32.311508
"2015-04-13",48.34,48.549999,47.259998,47.650002,1469800,31.9097
"2015-04-14",47.970001,49.220001,47.869999,49.200001,1380500,32.947689
"2015-04-15",49.5,51.529999,49.25,51.07,2730400,34.199974
"2015-04-16",50.830002,50.970001,49.779999,50.34,1296000,33.711113
"2015-04-17",49.950001,50.099998,49.220001,49.540001,1420700,33.175381
"2015-04-20",49.57,49.98,49.07,49.130001,1993100,32.900814
"2015-04-21",49.380001,49.470001,47.869999,48.060001,2178900,32.184273
"2015-04-22",48.32,48.98,47.77,48.939999,1581000,32.773575
"2015-04-23",49.049999,49.77,49.009998,49.259998,867800,32.987865
"2015-04-24",49.299999,49.610001,48.959999,49.23,1035300,32.967781
"2015-04-27",49.439999,49.509998,48.490002,48.57,1320400,32.525799
"2015-04-28",47.959999,48.470001,47.740002,48.240002,1424500,32.712288
"2015-04-29",47.970001,48.709999,47.77,48.59,994200,32.949627
"2015-04-30",48.59,48.77,47.259998,48.099998,2809400,32.61734
"2015-05-01",48.119999,48.720001,47.849998,48.66,1318400,32.997086
"2015-05-04",48.650002,48.860001,48.110001,48.119999,1470300,32.630909
"2015-05-05",48.360001,48.970001,47.91,47.950001,1916600,32.515633
"2015-05-06",46.889999,46.889999,44.259998,44.84,7018700,30.406691
"2015-05-07",44.77,44.91,43.279999,43.919998,3742800,29.782827
"2015-05-08",44.209999,44.830002,43.43,44.75,2672400,30.345655
"2015-05-11",44.790001,44.790001,43.27,43.380001,1911800,29.416634
"2015-05-12",43.32,43.619999,42.91,43.360001,2570500,29.403072
"2015-05-13",44.400002,47.290001,44.209999,44.509998,5342000,30.182911
"2015-05-14",44.650002,44.84,44.32,44.639999,1452400,30.271069
"2015-05-15",44.630001,45.939999,44.18,45.689999,1750200,30.98308
"2015-05-18",45.52,46.220001,45.220001,45.849998,1531100,31.091579
"2015-05-19",45.389999,45.66,44.720001,45.110001,1835500,30.589779
"2015-05-20",45.189999,45.299999,44.68,45.150002,1165100,30.616905
"2015-05-21",45.200001,45.93,44.950001,45.09,1445100,30.57622
"2015-05-22",44.860001,45.02,44.09,44.150002,1690900,29.938795
"2015-05-26",43.869999,44.240002,43.630001,43.650002,1358200,29.599735
"2015-05-27",43.66,43.990002,42.779999,43.099998,1747500,29.226774
"2015-05-28",42.860001,43.049999,41.830002,42.209999,2404100,28.623249
"2015-05-29",42.25,42.360001,41.610001,41.919998,2346500,28.426598
"2015-06-01",41.880001,42.049999,41.23,41.310001,1750900,28.012945
"2015-06-02",41.34,42.07,41.27,41.57,1569700,28.189253
"2015-06-03",41.259998,41.380001,40.689999,40.689999,1781900,27.592508
"2015-06-04",40.400002,40.700001,39.720001,39.75,2019200,26.955084
"2015-06-05",39.119999,40.09,38.639999,39.889999,4608700,27.05002
"2015-06-08",39.700001,40.040001,39.34,39.459999,2163600,26.75843
"2015-06-09",39.77,40.009998,39.330002,39.439999,1811700,26.744869
"2015-06-10",39.959999,40.049999,39.290001,39.32,2336200,26.66349
"2015-06-11",39.459999,39.669998,39.099998,39.380001,3169400,26.704174
"2015-06-12",39.200001,39.209999,38.439999,38.830002,3557400,26.331217
"2015-06-15",38.59,39.529999,38.529999,39.02,2526700,26.460054
"2015-06-16",39,39.380001,38.509998,38.950001,2475700,26.412592
"2015-06-17",39.07,39.290001,38.669998,39.209999,1709100,26.588896
"2015-06-18",39.290001,39.490002,38.75,39.27,1688600,26.629589
"2015-06-19",39.189999,39.549999,38.810001,39.040001,2078700,26.473619
"2015-06-22",39.790001,41.299999,39.790001,40.790001,3713800,27.660318
"2015-06-23",40.82,41.080002,40.59,40.639999,1801600,27.558603
"2015-06-24",40.540001,40.82,40.27,40.360001,1501200,27.368732
"2015-06-25",40.209999,40.360001,39.299999,39.310001,1796300,26.656715
"2015-06-26",39.259998,39.93,38.939999,39.919998,1906600,27.070366
"2015-06-29",39.349998,39.880001,39.07,39.110001,1582300,26.52109
"2015-06-30",39.450001,39.630001,38.959999,39.48,2106100,26.77199
"2015-07-01",39.540001,39.740002,38.639999,38.799999,2362700,26.310875
"2015-07-02",39.07,39.529999,38.759998,39.220001,1136500,26.595688
"2015-07-06",38.77,38.98,37.779999,37.93,1708500,25.720911
"2015-07-07",37.860001,39.23,37.459999,39.119999,2565500,26.527876
"2015-07-08",38.93,39.759998,38.279999,38.509998,2173000,26.11422
"2015-07-09",39.240002,39.93,39.049999,39.139999,1893600,26.541428
"2015-07-10",39.16,39.610001,38.799999,39.540001,1693700,26.812677
"2015-07-13",39.950001,41.380001,39.950001,41.200001,2168400,27.938351
"2015-07-14",41.130001,41.490002,41.02,41.400002,1890900,28.073977
"2015-07-15",41,41.189999,40.32,40.630001,1924800,27.551825
"2015-07-16",40.77,41,40.549999,40.98,1638400,27.789162
"2015-07-17",40.82,40.880001,40.27,40.389999,2053300,27.389067
"2015-07-20",40.25,40.400002,38.84,39.09,2581200,26.507532
"2015-07-21",39.09,39.619999,38.900002,39.48,2749800,26.77199
"2015-07-22",39.259998,39.279999,38.02,38.299999,2938900,25.971815
"2015-07-23",38.32,38.73,37.950001,38.669998,3573900,26.222723
"2015-07-24",38.77,38.82,37.599998,37.68,2937800,25.55139
"2015-07-27",37.400002,38.150002,36.919998,37.869999,1830400,25.680229
"2015-07-28",37.84,39.200001,37.599998,38.759998,2537200,26.283741
"2015-07-29",38.59,40.080002,38.139999,40,2572100,27.124611
"2015-07-30",39.130001,39.790001,37.41,37.91,2686500,26.102146
"2015-07-31",38.040001,38.380001,37.73,37.790001,2633800,26.019518
"2015-08-03",37.549999,37.549999,36.41,36.57,2783200,25.179516
"2015-08-04",36.5,36.650002,35.52,35.689999,3039800,24.573605
"2015-08-05",38.52,38.869999,34.630001,34.82,5601700,23.97459
"2015-08-06",34.77,35.639999,33.720001,35.310001,3157900,24.311968
"2015-08-07",35.18,35.759998,34.150002,34.32,1911700,23.630323
"2015-08-10",34.779999,35.720001,34.540001,35.700001,2419000,24.5805
"2015-08-11",35.169998,36.060001,34.720001,36.040001,2545300,24.814598
"2015-08-12",35.869999,37.939999,35.869999,37.759998,2472100,25.998861
"2015-08-13",37.529999,38.220001,35.959999,36.34,5006800,25.021154
"2015-08-14",36.509998,36.77,35.919998,36.279999,3051500,24.979841
"2015-08-17",36.259998,36.790001,36.16,36.59,2615700,25.193291
"2015-08-18",36.849998,36.919998,34.84,35.619999,3506900,24.525414
"2015-08-19",35.279999,35.560001,33.75,34.990002,4263200,24.091639
"2015-08-20",35.029999,35.700001,34.529999,34.880001,4488700,24.015902
"2015-08-21",34.580002,35.16,33.990002,34.130001,3383500,23.499506
"2015-08-24",32.82,33.68,31.43,32.169998,4431900,22.149984
"2015-08-25",33.540001,33.540001,31.620001,31.629999,3818000,21.778185
"2015-08-26",32.599998,32.610001,31.59,32.560001,3317900,22.418516
"2015-08-27",32.959999,34.669998,32.509998,34.48,2767900,23.740488
"2015-08-28",34.549999,36.080002,34.490002,35.630001,3194300,24.532301
"2015-08-31",35.310001,36.360001,34.57,36.009998,3446300,24.79394
"2015-09-01",34.799999,35.41,34.689999,34.939999,4036500,24.057209
"2015-09-02",35.630001,35.700001,34.220001,35.34,2606100,24.33263
"2015-09-03",35.59,36.459999,35.18,35.669998,2218700,24.559839
"2015-09-04",34.52,35.599998,34.349998,35.400002,3084300,24.37394
"2015-09-08",35.369999,36.48,35.240002,36.43,2414000,25.08312
"2015-09-09",36.32,36.939999,35.709999,35.84,2607600,24.676889
"2015-09-10",36.080002,36.279999,35.290001,36.16,2126200,24.897219
"2015-09-11",35.380001,35.759998,34.689999,35.189999,1935400,24.22934
"2015-09-14",35.029999,35.110001,34.369999,34.5,2105000,23.754257
"2015-09-15",34.959999,35.209999,34.57,34.849998,2458700,23.995243
"2015-09-16",35.16,36.220001,35.16,36.07,3049300,24.835251
"2015-09-17",36.290001,37.060001,35.939999,36.279999,2219900,24.979841
"2015-09-18",35.57,35.889999,35.139999,35.740002,4600700,24.608032
"2015-09-21",35.950001,36.68,35.57,36.490002,1682700,25.124428
"2015-09-22",35.669998,37.220001,35.630001,36.709999,2499900,25.275906
"2015-09-23",36.77,37.189999,35.259998,35.330002,1950200,24.325739
"2015-09-24",35.169998,35.240002,33.860001,34.830002,2217900,23.981472
"2015-09-25",35.09,35.279999,34.599998,35.189999,1736400,24.22934
"2015-09-28",34.689999,34.93,32.869999,33,2774000,22.721466
"2015-09-29",33.290001,33.57,30.67,30.860001,4358600,21.248014
"2015-09-30",31.27,32.240002,30.84,32.200001,3112700,22.170647
"2015-10-01",32.5,33,32.189999,32.779999,3053800,22.569984
"2015-10-02",32.32,34.630001,32.220001,34.599998,3265600,23.823112
"2015-10-05",35.150002,36.98,35.110001,36.939999,2782200,25.43428
"2015-10-06",36.869999,38.52,36.82,37.84,2435700,26.053942
"2015-10-07",38.380001,39.459999,38.110001,38.869999,2471100,26.76313
"2015-10-08",38.869999,39.369999,38.07,39.099998,1847900,26.92149
"2015-10-09",39.240002,39.869999,38.919998,39.580002,2203400,27.251991
"2015-10-12",39.580002,39.619999,38.209999,38.799999,1469900,26.714931
"2015-10-13",38.349998,39.02,38.07,38.130001,1559200,26.253626
"2015-10-14",38.220001,38.689999,37.349998,37.810001,1980400,26.033291
"2015-10-15",37.799999,38.700001,36.759998,38.610001,2223900,26.584114
"2015-10-16",38.73,39.07,38.07,38.830002,1396900,26.735592
"2015-10-19",38.509998,38.599998,37.470001,38.330002,2298500,26.391323
"2015-10-20",38.169998,38.77,37.849998,38.130001,1254500,26.253626
"2015-10-21",38.040001,38.360001,37.200001,37.400002,1420800,25.750996
"2015-10-22",37.400002,37.48,36.130001,36.68,2699700,25.255255
"2015-10-23",36.689999,38.009998,35.720001,36.23,1876200,24.945412
"2015-10-26",36.060001,36.189999,34.549999,34.599998,1993400,23.823112
"2015-10-27",33.959999,33.990002,32.66,33.27,2868400,22.90737
"2015-10-28",33.450001,34.02,32.98,33.639999,2666900,23.162123
"2015-10-29",32.889999,33.709999,32.18,33.279999,1164900,23.340967
"2015-10-30",33.43,34.200001,32.869999,33.919998,1643200,23.789837
"2015-11-02",33.5,34.610001,33.439999,34.400002,1886000,24.126486
"2015-11-03",34.419998,34.900002,33.759998,34.07,2316300,23.895039
"2015-11-04",34.66,35.650002,32.900002,33.560001,2587100,23.53735
"2015-11-05",33.32,33.5,30.790001,31.370001,3391200,22.001389
"2015-11-06",31.07,31.629999,30.129999,31.6,2997200,22.162699
"2015-11-09",31.6,31.93,30.530001,30.799999,2654100,21.601616
"2015-11-10",30.75,31.01,30.309999,30.780001,1973400,21.587593
"2015-11-11",30.780001,30.99,29.360001,29.5,2633100,20.689863
"2015-11-12",29.370001,29.43,28.139999,28.219999,2299100,19.792133
"2015-11-13",28.34,28.559999,27.440001,28.49,3573900,19.981497
"2015-11-16",28.639999,29.74,28.41,29.719999,2715100,20.84416
"2015-11-17",29.5,29.5,28.370001,28.459999,2128800,19.960453
"2015-11-18",28.629999,29.870001,28.59,29.299999,2683400,20.549593
"2015-11-19",29.16,29.34,28.639999,28.98,1633500,20.325157
"2015-11-20",28.9,29.25,28.4,28.6,1762300,20.058645
"2015-11-23",28.620001,29.48,28.42,29.09,1762100,20.402302
"2015-11-24",29.139999,30.389999,29.110001,30.280001,2544800,21.236917
"2015-11-25",29.93,30.629999,29.51,30.41,2389000,21.328089
"2015-11-27",29.940001,30.43,29.41,29.459999,957600,20.661806
"2015-11-30",29.629999,29.870001,29.16,29.48,2214900,20.675835
"2015-12-01",29.41,29.889999,28.9,29.209999,2410100,20.486469
"2015-12-02",28.809999,28.879999,26.92,26.99,3441400,18.929472
"2015-12-03",27.209999,27.42,26.5,26.790001,2912200,18.7892
"2015-12-04",26.65,26.9,24.6,24.799999,4683200,17.393509
"2015-12-07",23.969999,23.969999,21.09,21.620001,6363900,15.163217
"2015-12-08",21.110001,22.299999,20.91,21.459999,5883400,15.050997
"2015-12-09",21.85,22.99,21.540001,22.200001,5529200,15.569999
"2015-12-10",22.17,22.92,21.799999,22.299999,3150500,15.640134
"2015-12-11",21.92,21.969999,20.01,20.309999,5705400,14.244442
"2015-12-14",20.110001,20.610001,19.68,20.6,4529800,14.447837
"2015-12-15",20.83,21.559999,20.790001,21.34,4748400,14.966835
"2015-12-16",21.08,21.620001,20.559999,20.879999,3761600,14.644217
"2015-12-17",20.809999,21,19.120001,19.860001,6815100,13.928837
"2015-12-18",19.809999,20.129999,18.84,18.93,9886000,13.276576
"2015-12-21",19.41,21.870001,19.34,21.85,10064100,15.324522
"2015-12-22",21.77,23.66,21.48,23.120001,7306300,16.215242
"2015-12-23",23.780001,24.969999,23.120001,24.290001,4638000,17.035826
"2015-12-24",24.35,24.719999,23.879999,24.120001,2207600,16.916594
"2015-12-28",24,24.190001,23.23,24.120001,3239100,16.916594
"2015-12-29",24.5,24.879999,23.65,24.049999,3020000,16.867496
"2015-12-30",23.940001,24.469999,23.35,23.440001,2354600,16.439672
"2015-12-31",23.860001,24.790001,23.32,24.66,3905200,17.295321
"2016-01-04",24.66,25.559999,24.48,25.35,4140600,17.779253
"2016-01-05",25.309999,25.66,24.969999,25.370001,3638600,17.793283
"2016-01-06",24.610001,24.629999,23.43,24.219999,5046500,16.986725
"2016-01-07",23.75,24.129999,22.67,22.780001,3153600,15.976785
"2016-01-08",23,23.65,22.389999,23.049999,4032000,16.166143
"2016-01-11",23.709999,23.82,22.200001,22.610001,3377300,15.857555
"2016-01-12",23.940001,23.940001,20.639999,21.85,5058800,15.324522
"2016-01-13",22.049999,22.25,20.370001,20.969999,5252700,14.707335
"2016-01-14",21.1,22.870001,20.73,22.780001,5665800,15.976785
"2016-01-15",21.290001,22.200001,20.98,21.940001,4009800,15.387643
"2016-01-19",22.23,22.42,20.23,20.790001,4104900,14.581093
"2016-01-20",20.809999,21.129999,18.98,20.040001,6006400,14.055077
"2016-01-21",20.16,23.08,20.02,22.620001,5255700,15.864562
"2016-01-22",23.65,25.15,23.25,25.1,8188000,17.603914
"2016-01-25",24.41,25.959999,23.610001,23.620001,4500000,16.56592
"2016-01-26",24.26,24.790001,23.42,24.299999,3677400,17.042837
"2016-01-27",24.27,24.5,22.91,23.129999,4562800,16.222256
