"dates","PNR.Open","PNR.High","PNR.Low","PNR.Close","PNR.Volume","PNR.Adjusted"
"2016-01-13",31.121557,31.56481,30.201477,30.268637,2408904,27.268147
"2016-01-14",30.423103,30.893217,29.88583,30.564137,2500180,27.534359
"2016-01-15",29.731363,30.255205,29.543318,29.966419,3035178,26.995895
"2016-01-19",30.443251,30.732035,29.2411,29.603762,1621670,26.669188
"2016-01-20",29.053057,29.227671,28.20685,28.871725,3358737,26.009716
"2016-01-21",29.026192,29.341841,28.556078,29.133648,3495130,26.245674
"2016-01-22",29.724648,30.402954,29.120214,29.617193,2983212,26.68129
"2016-01-25",29.543318,29.81867,29.220955,29.267965,2894616,26.366673
"2016-01-26",29.617193,30.584286,29.408998,30.429819,2444045,27.413353
"2016-01-27",30.013432,31.074547,29.986568,30.302216,2443151,27.498678
"2016-01-28",30.960377,31.108126,29.993284,30.537273,2525344,27.711992
"2016-01-29",30.698456,31.652117,30.537273,31.645399,3228748,28.717594
"2016-02-01",31.276024,31.531229,30.859636,31.31632,2270874,28.418959
"2016-02-02",30.537273,31.054399,29.570181,29.95299,4018215,27.181763
"2016-02-03",30.376091,30.584286,29.355272,30.523842,3003909,27.6998
"2016-02-04",30.570852,32.303558,30.570852,31.437206,4490377,28.52866
"2016-02-05",31.269308,31.551376,30.73875,31.061115,2865134,28.187365
"2016-02-08",30.711887,30.926798,30.073875,30.644728,4311846,27.8095
"2016-02-09",30.221624,31.007387,30.141033,30.355944,4204043,27.547436
"2016-02-10",30.11417,30.208193,28.791136,28.797852,3831793,26.133497
"2016-02-11",28.334454,29.247816,27.918066,28.932169,2747056,26.255386
"2016-02-12",29.361988,30.221624,29.106783,29.81867,1563599,27.059872
"2016-02-16",30.154467,30.87307,29.926125,30.718603,4046209,27.876541
"2016-02-17",31.289455,31.981195,30.839491,31.893888,1907707,28.943089
"2016-02-18",31.820013,32.585629,31.645399,32.417728,3431401,29.418467
"2016-02-19",32.149094,32.431164,31.90732,32.243114,3105012,29.26001
"2016-02-22",32.773674,33.30423,32.726662,32.9953,1242719,29.9426
"2016-02-23",32.807255,33.230354,32.028206,32.061787,1338164,29.095461
"2016-02-24",31.719275,32.209538,31.235729,32.155807,2036952,29.18078
"2016-02-25",32.142376,32.417728,31.296171,32.169243,2016255,29.192972
"2016-02-26",32.384151,32.820686,32.196106,32.59906,1569406,29.583019
"2016-02-29",32.726662,32.860981,32.041637,32.041637,1318956,29.077171
"2016-03-01",32.417728,33.10947,32.115513,33.015446,1863484,29.960876
"2016-03-02",32.901276,34.009403,32.753525,33.989254,2580437,30.844595
"2016-03-03",33.98254,34.32505,33.740765,34.170586,1912918,31.009151
"2016-03-04",34.123573,34.419071,33.734051,33.942242,3090866,30.801931
"2016-03-07",33.801208,34.963062,33.747482,34.842175,1481704,31.618593
"2016-03-08",34.365345,34.533245,33.458698,33.532574,1621521,30.430166
"2016-03-09",33.727333,33.942242,33.438549,33.713902,1547369,30.594721
"2016-03-10",33.781059,34.163868,32.820686,33.230354,2148925,30.155905
"2016-03-11",33.673607,34.110142,33.344528,33.848221,2077006,30.71661
"2016-03-14",33.646744,34.372063,33.633312,33.969109,2214143,30.826313
"2016-03-15",33.572868,33.848221,33.10947,33.747482,1405020,30.625189
"2016-03-16",33.727333,34.929482,33.646744,34.754868,1971436,31.539373
"2016-03-17",34.91605,36.178642,34.701141,36.138348,2780261,32.794865
"2016-03-18",36.346542,36.52787,36.030891,36.131634,3155638,32.788765
"2016-03-21",36.010746,36.460712,35.923439,36.306248,1182415,32.94722
"2016-03-22",36.077904,36.480862,35.910007,36.232372,933752,32.880184
"2016-03-23",36.124916,36.124916,35.460041,35.554062,1292005,32.264629
"2016-03-24",35.224983,35.419746,34.781734,35.359303,1959077,32.087891
"2016-03-28",35.366016,35.507053,34.936199,35.359303,1532926,32.087891
"2016-03-29",35.117531,35.883144,34.848892,35.869713,2428261,32.551071
"2016-03-30",36.118198,36.359974,35.943584,36.312962,1507315,32.953316
"2016-03-31",36.326393,36.628609,36.272667,36.440563,1829088,33.069115
"2016-04-01",36.01746,36.205505,35.507053,35.963734,2115720,32.636398
"2016-04-04",35.916721,36.01746,35.513767,35.681667,1794692,32.380424
"2016-04-05",35.446609,35.446609,34.445938,34.492947,2410244,31.301687
"2016-04-06",34.533245,35.08395,33.828072,34.372063,2533385,31.191986
"2016-04-07",34.365345,34.45937,33.989254,34.049698,2631510,30.899443
"2016-04-08",34.553391,35.043652,34.513096,34.593685,1637751,31.39311
"2016-04-11",34.835461,35.151108,34.654129,34.721291,924818,31.508909
"2016-04-12",34.875755,35.795837,34.875755,35.668236,1435247,32.368237
"2016-04-13",36.057758,36.991268,35.950302,36.950974,1773995,33.532307
"2016-04-14",37.179314,37.380791,36.789791,37.145737,1801541,33.709038
"2016-04-15",37.085293,37.179314,36.89053,37.011417,1320892,33.587147
"2016-04-18",36.689053,37.239758,36.568169,37.051712,1777717,33.623722
"2016-04-19",37.374077,37.918064,37.125587,37.783749,1344567,34.288029
"2016-04-20",37.494965,38.04567,37.347214,37.871056,1478279,34.57003
"2016-04-21",37.871056,38.166553,37.615849,37.904633,1343227,34.600677
"2016-04-22",37.965076,38.569511,37.965076,38.468773,1552431,35.115646
"2016-04-25",38.240429,38.448624,37.562122,37.696442,2749141,34.410633
"2016-04-26",38.529213,39.173943,37.092007,39.153793,3581045,35.740959
"2016-04-27",40.235058,41.69241,39.556747,40.255203,5603107,36.746361
"2016-04-28",39.845535,40.11417,39.29483,39.415714,1890583,35.980049
"2016-04-29",39.341839,39.704498,38.838146,39.006042,3847129,35.606083
"2016-05-02",38.777702,39.71793,38.582943,39.617191,2314055,36.163963
"2016-05-03",39.147079,39.160511,38.744125,38.945602,1790225,35.550919
"2016-05-04",38.703827,38.992611,37.938213,38.200134,1087119,34.870419
"2016-05-05",38.495636,38.690395,38.092682,38.213566,1545135,34.882679
"2016-05-06",38.099396,39.053055,37.931499,39.046341,2011043,35.642876
"2016-05-09",38.925453,39.079918,38.50235,38.629951,2434664,35.262772
"2016-05-10",38.858295,39.234386,38.697113,39.160511,2034123,35.747097
"2016-05-11",39.234386,39.892544,38.912022,39.556747,1722326,36.108788
"2016-05-12",39.825386,40.188046,39.321693,39.77166,2153094,36.30497
"2016-05-13",39.71793,39.986568,38.643387,38.717258,1650557,35.342476
"2016-05-16",38.818001,39.704498,38.723976,39.335125,1974861,35.90649
"2016-05-17",39.167225,39.684353,38.945602,39.066486,1307789,35.661263
"2016-05-18",38.885159,39.905975,38.703827,39.805237,3409661,36.335613
"2016-05-19",39.395569,39.469444,38.730694,39.194092,3180802,35.777744
"2016-05-20",39.456013,39.939556,39.147079,39.274681,1543349,35.851307
"2016-05-23",39.220955,39.966419,39.01276,39.832104,1585041,36.360138
"2016-05-24",40.080589,40.51041,39.858967,40.349228,1472472,36.832191
"2016-05-25",40.658161,41.249161,40.564137,41.202148,1717710,37.610767
"2016-05-26",41.336468,41.72599,40.812626,40.859638,1745257,37.298119
"2016-05-27",40.846207,40.906651,40.463398,40.70517,1252845,37.157116
"2016-05-31",40.725319,40.906651,40.302216,40.45668,1642963,36.930275
"2016-06-01",40.107456,40.443253,39.617191,40.423103,1914705,36.899632
"2016-06-02",40.382809,42.572197,40.087307,40.799194,6436351,37.242939
"2016-06-03",40.752182,40.7589,40.107456,40.295502,2089514,36.783154
"2016-06-06",40.550705,40.839489,40.214909,40.779045,3162934,37.224548
"2016-06-07",40.926796,41.323036,40.698456,41.014103,2514474,37.439117
"2016-06-08",41.168571,41.484219,40.799194,40.926796,1903835,37.359417
"2016-06-09",40.651443,40.671593,40.201477,40.402954,1533819,36.881233
"2016-06-10",40.369373,40.678307,39.576897,39.879112,1682123,36.403053
"2016-06-13",39.644054,39.77166,39.274681,39.308262,1469941,35.881958
"2016-06-14",39.079918,39.805237,39.01276,39.744797,2733655,36.280453
"2016-06-15",39.966419,40.416386,39.691067,40.161182,2214143,36.660545
"2016-06-16",39.738079,40.537273,39.496307,40.483547,2771178,36.954807
"2016-06-17",40.611149,41.121559,40.409672,41.10141,4644489,37.51881
"2016-06-20",41.813297,42.108799,41.658833,41.826729,2678115,38.180901
"2016-06-21",41.732708,41.793152,41.222298,41.296173,1964140,37.696594
"2016-06-22",41.410343,41.470787,40.678307,40.711887,2081324,37.163242
"2016-06-23",41.289455,41.390194,41.081264,41.309605,1834746,37.708858
"2016-06-24",39.220955,39.785091,38.690395,38.838146,4314824,35.45282
"2016-06-27",38.287441,38.314304,37.293488,37.79718,2867665,34.50259
"2016-06-28",38.441906,38.468773,37.696442,37.904633,3610527,34.600677
"2016-06-29",38.462055,38.952316,38.099396,38.750839,2319118,35.373127
"2016-06-30",38.89859,39.153793,38.488918,39.147079,1976648,35.734829
"2016-07-01",39.220955,39.630627,39.194092,39.509739,1215769,36.065884
"2016-07-05",39.415714,39.449295,38.603088,38.885159,1597250,35.495735
"2016-07-06",38.764271,39.456013,38.415043,39.449295,1471877,36.010708
"2016-07-07",39.798523,40.208195,39.583614,39.838818,1546327,36.366276
"2016-07-08",40.302216,41.329754,40.11417,41.255875,1776079,37.659813
"2016-07-11",41.517796,41.86031,41.309605,41.773003,2205060,38.131866
"2016-07-12",42.209538,42.840832,42.068501,42.71323,2443002,38.990143
"2016-07-13",42.948288,42.948288,42.263264,42.471458,2069412,38.769451
"2016-07-14",42.981869,42.9953,42.572197,42.585629,1515504,38.873657
"2016-07-15",42.834118,42.9953,42.196106,42.693085,1061955,38.971752
"2016-07-18",42.518471,42.679649,42.068501,42.290127,973210,38.60392
"2016-07-19",42.034924,42.196106,41.739422,41.981194,1481704,38.321903
"2016-07-20",41.732708,41.967766,41.363331,41.907318,1947165,38.463684
"2016-07-21",41.799866,42.229683,41.49765,41.625252,1599037,38.204788
"2016-07-22",41.49765,42.149094,41.242447,42.048355,3916963,38.593128
"2016-07-25",42.014774,42.041637,41.470787,41.678978,1308087,38.254097
"2016-07-26",41.793152,42.511753,41.74614,42.498322,1464432,39.006119
"2016-07-27",42.612492,42.854263,42.209538,42.8274,2388505,39.308155
"2016-07-28",42.458027,43.07589,41.887173,42.901276,2036654,39.375957
"2016-07-29",42.733379,43.19006,42.424446,42.860981,2055565,39.338985
"2016-08-01",42.719948,42.807255,41.672264,41.833447,2555869,38.395882
"2016-08-02",41.773003,41.773003,40.846207,41.054398,2492884,37.680859
"2016-08-03",41.134991,42.115513,40.960377,41.867023,1930489,38.426701
"2016-08-04",41.833447,42.337139,41.773003,41.806583,1064486,38.371231
"2016-08-05",42.128944,43.35796,42.108799,43.35796,2659652,39.795113
"2016-08-08",43.485561,43.5863,43.089321,43.237072,1299748,39.684166
"2016-08-09",43.183346,43.431831,43.102753,43.324379,814930,39.764297
"2016-08-10",43.519138,43.552719,43.116184,43.230354,670497,39.678001
"2016-08-11",43.438549,44.372063,43.230354,44.21088,1678103,40.577953
"2016-08-12",44.056416,44.23103,43.70047,44.076561,1072973,40.45467
"2016-08-15",44.271324,44.989925,44.204163,44.842175,1537541,41.157379
"2016-08-16",44.728004,44.882469,44.445938,44.580254,1539626,40.916973
"2016-08-17",44.566822,44.822029,44.472801,44.721291,1123599,41.046417
"2016-08-18",44.748154,44.835461,44.560108,44.680992,940899,41.009438
"2016-08-19",44.32505,44.472801,43.156483,44.184017,3411448,40.553295
"2016-08-22",43.868366,44.137005,43.740765,43.81464,1873907,40.214279
"2016-08-23",43.81464,44.204163,43.70047,43.734051,2436153,40.140312
"2016-08-24",43.720619,43.747482,43.116184,43.324379,2566887,39.764297
"2016-08-25",43.297516,43.337811,42.860981,42.968433,2058840,39.437599
"2016-08-26",42.921425,43.270653,42.552048,42.780392,1746895,39.265011
"2016-08-29",42.874413,43.666889,42.787106,43.505711,1716073,39.930737
"2016-08-30",43.378105,43.378105,42.881126,43.089321,1389535,39.548553
"2016-08-31",43.022163,43.156483,42.719948,43.015446,1406212,39.480747
"2016-09-01",42.269981,42.639355,41.920753,42.451309,2359023,38.962975
"2016-09-02",42.820686,43.096039,42.639355,42.9953,1421251,39.462261
"2016-09-06",43.156483,43.747482,42.699799,42.854263,1974861,39.332821
"2016-09-07",42.666218,42.847549,42.377434,42.565479,1391768,39.067757
"2016-09-08",42.31699,42.31699,41.665546,41.752853,2767455,38.321915
"2016-09-09",41.329754,41.457355,40.214909,40.221626,3140450,36.9165
"2016-09-12",39.879112,40.805908,39.691067,40.691738,2041866,37.347988
"2016-09-13",40.127602,40.329079,39.382137,39.496307,2361703,36.250782
"2016-09-14",39.442577,39.670921,39.140362,39.476158,2282339,36.232304
"2016-09-15",39.529884,39.798523,39.288113,39.630627,3220558,36.374073
"2016-09-16",39.382137,39.905975,39.086636,39.892544,4984130,36.614456
"2016-09-19",40.201477,40.443253,40.033581,40.167896,1427355,36.867188
"2016-09-20",40.362659,40.402954,39.966419,39.979851,924520,36.694595
"2016-09-21",40.295502,40.685024,40.22834,40.638012,1860208,37.298679
"2016-09-22",41.282742,42.364002,41.249161,41.806583,2880322,38.371231
"2016-09-23",41.531227,41.638683,41.087978,41.141705,1887456,37.760971
"2016-09-26",40.799194,41.094692,40.591,40.946945,1248824,37.582222
"2016-09-27",40.732037,41.302887,40.51041,41.276024,1477535,37.884258
"2016-09-28",41.69241,42.59906,41.504364,42.498322,2847117,39.006119
"2016-09-29",42.364002,42.760242,42.155807,42.276695,2382698,38.802708
"2016-09-30",42.37072,43.485561,42.343857,43.143047,2120932,39.597866
"2016-10-03",42.753525,43.102753,42.679649,42.981869,1912174,39.449932
"2016-10-04",43.049026,43.24379,41.645401,41.759571,2582075,38.328072
"2016-10-05",41.880459,42.343857,41.766285,41.793152,2099937,38.358902
"2016-10-06",41.531227,41.766285,41.020821,41.349899,1771166,37.952065
"2016-10-07",41.470787,41.470787,40.261921,40.449966,1293494,37.126087
"2016-10-10",40.685024,40.886501,40.147751,40.147751,1071038,36.848701
"2016-10-11",39.879112,40.201477,39.368706,39.724648,1994962,36.460365
"2016-10-12",39.946274,40.194763,39.590328,40.040295,1186584,36.750076
"2016-10-13",39.576897,39.60376,38.972466,39.496307,1177203,36.250782
"2016-10-14",39.811954,39.966419,39.328407,39.449295,1235274,36.207645
"2016-10-17",39.482876,39.731361,39.29483,39.623909,1680485,36.367905
"2016-10-18",40.134319,40.154465,39.556747,39.919411,1642665,36.639126
"2016-10-19",39.697784,39.979851,39.12693,39.590328,1117048,36.546131
"2016-10-20",39.388851,39.623909,38.992611,39.140362,1482002,36.130764
"2016-10-21",38.683681,39.288113,38.535931,39.200806,1188520,36.186558
"2016-10-24",39.583614,39.845535,39.35527,39.583614,1238997,36.539936
"2016-10-25",38.925453,38.938885,36.94426,37.555405,3482473,34.667679
"2016-10-26",37.1726,37.763599,37.092007,37.206181,1864526,34.34531
"2016-10-27",37.239758,37.340496,36.783077,36.823372,1379559,33.991928
"2016-10-28",37.0047,37.306915,36.77636,37.03828,2088769,34.190315
"2016-10-31",37.253189,37.521828,36.877098,37.024849,2747205,34.177914
"2016-11-01",37.024849,37.179314,36.467426,36.883816,2327009,34.047726
"2016-11-02",36.903961,36.903961,36.165211,36.212223,2402799,33.427776
"2016-11-03",36.353256,36.460712,36.131634,36.366688,1772208,33.570366
"2016-11-04",36.279381,37.212894,36.279381,36.736065,1230807,33.911335
"2016-11-07",37.313633,37.562122,37.1726,37.266621,2630021,34.401096
"2016-11-08",37.206181,37.602417,36.971123,37.562122,2092194,34.673882
"2016-11-09",37.394222,38.871727,37.179314,38.482204,2408755,35.523216
"2016-11-10",38.918736,40.73875,38.891872,40.45668,3531015,37.34586
"2016-11-11",40.288784,40.73875,39.758228,39.926125,1829088,36.856102
"2016-11-14",40.11417,40.503693,40,40.255203,1312702,37.159878
"2016-11-15",40.194763,40.322365,39.422432,39.556747,1507017,36.515125
"2016-11-16",39.200806,39.449295,39.133648,39.147079,1750320,36.136959
"2016-11-17",39.160511,39.2411,38.818001,38.918736,1347098,35.926178
"2016-11-18",38.838146,39.113499,38.750839,38.818001,2573588,35.833183
"2016-11-21",39.200806,39.422432,38.952316,39.100067,1492871,36.093567
"2016-11-22",39.415714,39.429146,38.925453,38.945602,1181224,35.950977
"2016-11-23",38.764271,39.073204,38.61652,38.838146,1726793,35.85178
"2016-11-25",38.818001,38.999329,38.576225,38.992611,692981,35.99437
"2016-11-28",38.858295,38.965748,38.27401,38.321022,1537988,35.374424
"2016-11-29",38.213566,38.327736,37.716587,37.750168,2113189,34.847462
"2016-11-30",38.233715,38.757553,38.233715,38.589657,2197317,35.622398
"2016-12-01",38.925453,40.154465,38.831429,39.496307,1916194,36.459332
"2016-12-02",39.48959,39.54332,39.180656,39.476158,2004641,36.440746
"2016-12-05",39.838818,40.208195,39.650772,40.080589,1598739,36.998692
"2016-12-06",39.832104,40.402954,39.832104,40.382809,1702374,37.277676
"2016-12-07",40.490261,41.229012,40.295502,41.202148,1628966,38.034012
"2016-12-08",41.222298,41.323036,40.658161,40.725319,1456093,37.593849
"2016-12-09",40.308933,40.819344,40.22834,40.45668,1183904,37.34586
"2016-12-12",40.611149,40.799194,40.11417,40.214909,963681,37.122688
"2016-12-13",40.369373,40.382809,39.469444,39.597046,1752255,36.552334
"2016-12-14",39.462727,39.731361,38.710545,38.770988,1458327,35.789783
"2016-12-15",38.50235,39.006042,38.233715,38.280724,2102915,35.337223
"2016-12-16",38.314304,38.791134,37.897919,37.978508,5715378,35.058247
"2016-12-19",38.10611,38.542645,37.971794,38.381462,1588316,35.430214
"2016-12-20",38.576225,38.831429,38.092682,38.361317,1601717,35.41161
"2016-12-21",38.482204,38.730694,38.260578,38.321022,1622117,35.374424
"2016-12-22",38.220284,38.287441,37.958363,38.15984,1024432,35.225636
"2016-12-23",38.294155,38.415043,38.065815,38.15984,1014456,35.225636
"2016-12-27",38.25386,38.50235,38.012089,38.468773,657542,35.510815
"2016-12-28",38.562794,38.676964,37.763599,37.783749,1032026,34.878464
"2016-12-29",37.904633,38.112827,37.817326,37.951645,896527,35.033447
"2016-12-30",38.13969,38.13969,37.447952,37.656143,1320743,34.760666
"2017-01-03",38.226997,38.932171,38.132977,38.918736,1901900,35.926178
"2017-01-04",38.912022,39.079918,38.723976,39.053055,1524140,36.050171
"2017-01-05",38.912022,39.2411,38.509068,38.999329,1234083,36.000572
"2017-01-06",38.965748,39.328407,38.89859,38.959034,1014158,35.963379
"2017-01-09",38.797852,38.952316,37.965076,37.99194,1300790,35.070641
"2017-01-10",38.240429,38.509068,38.052383,38.233715,1416486,35.293831
"2017-01-11",38.240429,38.797852,38.15984,38.596375,957725,35.628601
"2017-01-12",38.576225,38.730694,38.085964,38.462055,926903,35.504612
"2017-01-13",39.073204,39.509739,38.999329,39.429146,1298706,36.397339
"2017-01-17",39.402283,39.623909,38.959034,39.288113,1985284,36.267151
"2017-01-18",39.274681,39.476158,39.12693,39.449295,1037535,36.415939
"2017-01-19",39.388851,39.791805,39.214237,39.576897,1325359,36.53373
"2017-01-20",39.731361,39.791805,39.314976,39.48959,904121,36.453133
"2017-01-23",39.341839,39.785091,38.985897,39.48959,1111092,36.453133
"2017-01-24",39.623909,40.496979,39.469444,40.449966,1372858,37.339672
"2017-01-25",40.429817,41.370049,40.362659,41.302887,1877927,38.346649
"2017-01-26",41.141705,41.551376,40.664875,40.852921,1417677,37.928894
"2017-01-27",40.832775,41.188717,40.812626,41.000671,1740045,38.066067
"2017-01-30",40.711887,40.960377,40.214909,40.805908,1799754,37.885242
"2017-01-31",40.503693,40.805908,39.234386,39.37542,4902235,36.557152
"2017-02-01",39.361988,39.986568,38.603088,39.032909,3124667,36.239162
"2017-02-02",39.046341,39.100067,38.576225,38.831429,1775781,36.052082
"2017-02-03",39.147079,39.26125,38.938885,39.214237,1915301,36.407501
"2017-02-06",39.059772,39.093349,38.576225,38.878441,1577744,36.095741
"2017-02-07",39.053055,39.254532,38.791134,39.046341,1540817,36.251625
"2017-02-08",38.932171,38.965748,38.717258,38.925453,1693886,36.139385
"2017-02-09",38.912022,39.402283,38.912022,39.153793,2195828,36.351376
"2017-02-10",39.26125,39.462727,39.059772,39.435863,1570002,36.613266
"2017-02-13",39.442577,40.087307,39.442577,39.946274,1966671,37.087147
"2017-02-14",39.858967,39.932842,39.288113,39.368706,1814644,36.550915
"2017-02-15",39.247818,39.764942,39.12693,39.724648,959214,36.881378
"2017-02-16",39.704498,39.704498,38.979179,39.314976,2041866,36.501034
"2017-02-17",39.167225,39.167225,38.703827,39.039623,1298259,36.245384
"2017-02-21",39.026192,39.899261,38.965748,39.852249,1304513,36.999847
"2017-02-22",39.590328,39.751511,39.361988,39.556747,1037535,36.725498
"2017-02-23",39.778374,39.979851,39.006042,39.274681,1775335,36.463615
"2017-02-24",38.925453,39.160511,38.750839,39.053055,2893276,36.257862
"2017-02-27",39.147079,39.48959,38.878441,39.368706,3094887,36.550915
"2017-02-28",39.2411,39.48959,38.844864,38.992611,1599186,36.201736
"2017-03-01",39.536602,40.355946,39.456013,40.201477,3092206,37.324078
"2017-03-02",40.033581,40.188046,39.435863,39.469444,1283369,36.64444
"2017-03-03",39.496307,39.764942,39.180656,39.724648,1245995,36.881378
"2017-03-06",39.368706,39.818668,39.348557,39.529884,1242422,36.700558
"2017-03-07",39.48959,39.751511,39.348557,39.556747,1363328,36.725498
"2017-03-08",39.691067,39.905975,39.516453,39.832104,1810773,36.981152
"2017-03-09",39.832104,40.087307,39.576897,39.758228,1903389,36.912548
"2017-03-10",40.11417,40.449966,40.080589,40.369373,3741261,37.479958
"2017-03-13",40.416386,40.913364,40.416386,40.839489,3112903,37.916428
"2017-03-14",40.51041,40.638012,39.899261,40.564137,1701183,37.660786
"2017-03-15",41.054398,42.444595,40.785763,42.115513,3821370,39.101131
"2017-03-16",42.229683,42.424446,41.994629,42.068501,1701629,39.057476
"2017-03-17",42.175957,42.377434,42.102081,42.222969,2050651,39.200878
"2017-03-20",42.249832,42.303558,41.598389,41.773003,1283518,38.783127
"2017-03-21",41.961048,42.162525,40.819344,40.893215,2150861,37.966301
"2017-03-22",40.940228,41.21558,40.698456,40.926796,1487213,37.99749
"2017-03-23",40.711887,41.316319,40.711887,40.940228,949982,38.009949
"2017-03-24",41.034252,41.188717,40.503693,40.779045,994801,37.86031
"2017-03-27",40.141033,41.202148,39.879112,41.007389,1402340,38.072308
"2017-03-28",41.007389,42.397583,40.805908,42.149094,2098894,39.132294
"2017-03-29",42.041637,42.59906,41.846878,42.357288,1699991,39.325592
"2017-03-30",42.216251,42.612492,42.189388,42.236401,1709223,39.213356
"2017-03-31",42.041637,42.464741,41.779716,42.162525,1877778,39.144768
"2017-04-03",42.303558,42.424446,41.376762,41.820011,1490489,38.826771
"2017-04-04",41.793152,42.216251,41.470787,42.20282,1614821,39.182182
"2017-04-05",42.377434,42.672935,41.719276,41.89389,1882543,38.895355
"2017-04-06",41.981194,42.565479,41.799866,42.189388,1007011,39.169704
"2017-04-07",42.068501,42.451309,42.028206,42.169243,1025028,39.151005
"2017-04-10",42.128944,42.679649,42.061787,42.390865,1119877,39.356766
"2017-04-11",42.350571,42.706512,42.081936,42.605778,1210855,39.55629
"2017-04-12",42.625923,42.625923,41.74614,41.873741,1298110,38.876652
"2017-04-13",41.766285,42.175957,41.685696,41.74614,1154422,38.758186
"2017-04-17",42.014774,42.518471,41.719276,42.518471,1169014,39.475239
"2017-04-18",42.155807,42.498322,42.048355,42.269981,1335335,39.244534
"2017-04-19",42.25655,42.330421,41.625252,41.786434,1041704,39.009415
"2017-04-20",41.97448,42.31699,41.97448,42.175957,2023551,39.373062
"2017-04-21",42.283413,42.290127,41.799866,42.021492,1736621,39.228851
"2017-04-24",42.726662,42.981869,42.431164,42.491604,2583564,39.667728
"2017-04-25",42.646072,43.505711,42.041637,43.425117,3849363,40.539204
"2017-04-26",43.384823,44.09671,43.384823,43.633312,3052301,40.733555
"2017-04-27",43.566151,43.834789,43.398254,43.425117,1452371,40.539204
"2017-04-28",43.485561,43.693752,43.176628,43.324379,2105744,40.445156
"2017-05-01",43.143047,43.478844,42.874413,43.203491,1577596,40.332306
"2017-05-02",43.270653,43.613163,43.270653,43.47213,1372262,40.583088
"2017-05-03",43.270653,44.103424,43.176628,43.955673,2024444,41.0345
"2017-05-04",43.895233,43.995972,43.606445,43.848221,1828790,40.934174
"2017-05-05",43.989254,44.627266,43.888515,44.613834,2020424,41.648911
"2017-05-08",44.412357,44.721291,44.217594,44.385494,1923639,41.435753
"2017-05-09",45.319008,46.359974,45.171257,45.486904,4303210,42.463966
"2017-05-10",45.466755,45.480186,44.23103,44.311619,2721148,41.366783
"2017-05-11",44.103424,44.103424,43.438549,43.693752,1779653,40.789986
"2017-05-12",43.465412,43.70047,43.364674,43.411686,1211748,40.526661
"2017-05-15",43.734051,44.049698,43.619881,43.98254,1587274,41.059582
"2017-05-16",44.089993,44.103424,43.673607,43.989254,1283220,41.065845
"2017-05-17",43.989254,44.04298,43.297516,43.801208,2340410,40.890301
"2017-05-18",44.660847,44.775017,43.895233,44.29147,1764316,41.347977
"2017-05-19",44.57354,45.319008,44.385494,45.070518,1292154,42.07526
"2017-05-22",45.339153,45.567493,45.19812,45.433178,994354,42.413815
"2017-05-23",45.453323,45.466755,44.278038,44.425789,1994813,41.473366
"2017-05-24",44.499664,44.875755,44.492947,44.721291,988249,41.749233
"2017-05-25",44.795166,44.949631,44.365345,44.694427,847241,41.724155
"2017-05-26",44.627266,44.627266,44.257893,44.492947,1623308,41.536072
"2017-05-30",44.472801,44.869041,44.311619,44.761585,654118,41.78685
"2017-05-31",44.660847,44.674278,44.049698,44.472801,2084004,41.517265
"2017-06-01",44.432507,44.822029,43.680321,44.486233,2200593,41.5298
"2017-06-02",44.472801,44.788448,44.257893,44.45937,1225298,41.504723
"2017-06-05",44.412357,44.539959,43.875084,43.895233,1003437,40.978081
"2017-06-06",43.640026,43.666889,43.082607,43.445267,1671105,40.558014
"2017-06-07",43.478844,43.707188,42.874413,43.22364,1183457,40.35112
"2017-06-08",43.22364,43.653458,42.881126,43.478844,1379707,40.589359
"2017-06-09",43.465412,44.613834,43.451981,44.499664,1885074,41.542336
"2017-06-12",44.640697,45.063801,44.432507,44.546677,994503,41.586227
"2017-06-13",44.432507,44.768299,44.237743,44.680992,773089,41.711617
"2017-06-14",44.875755,44.902618,44.385494,44.660847,1075356,41.69281
"2017-06-15",44.257893,44.674278,44.23103,44.560108,820439,41.598766
"2017-06-16",44.660847,45.023506,44.479515,44.781734,1538733,41.805656
"2017-06-19",44.882469,45.157825,44.620552,45.157825,874192,42.156754
"2017-06-20",44.835461,44.895905,44.43922,44.654129,829075,41.686535
"2017-06-21",44.721291,44.721291,43.539288,43.599731,944175,40.702213
"2017-06-22",43.593014,43.955673,43.505711,43.626595,1256269,40.727291
"2017-06-23",43.673607,44.110142,43.673607,44.076561,1659937,41.147354
"2017-06-26",44.204163,44.519814,43.854935,44.083279,625082,41.153625
"2017-06-27",44.110142,44.29147,43.693752,43.713902,657245,40.8088
"2017-06-28",44.063129,44.472801,43.989254,44.358631,931816,41.410675
"2017-06-29",44.472801,44.620552,43.942242,44.069847,970679,41.141079
"2017-06-30",44.244457,44.963062,44.076561,44.68771,875830,41.717892
"2017-07-03",45.003357,45.211552,44.701141,45.016788,615404,42.025101
"2017-07-05",45.057083,45.171257,44.627266,44.788448,1045725,41.811928
"2017-07-06",44.68771,44.808598,44.036266,44.063129,1276520,41.134811
"2017-07-07",44.137005,44.842175,44.137005,44.748154,963979,41.774319
"2017-07-10",44.761585,45.366016,44.479515,44.902618,889529,41.918514
"2017-07-11",44.85561,45.104095,44.546677,44.734722,887742,41.761776
"2017-07-12",45.157825,45.513767,45.14439,45.204834,806294,42.200642
"2017-07-13",45.298859,45.332439,44.842175,44.85561,968892,41.874626
