"dates","ISRG.Open","ISRG.High","ISRG.Low","ISRG.Close","ISRG.Volume","ISRG.Adjusted"
"2014-07-31",154.976669,155.330002,152.309998,152.516663,1427700,152.516663
"2014-08-01",153,153.316666,150.333328,151.056671,2198100,151.056671
"2014-08-04",150.770004,152.176666,150.113327,151.67334,918000,151.67334
"2014-08-05",150.546661,151.67334,148.67334,149.456665,748200,149.456665
"2014-08-06",148.806671,150.176666,147.91333,149.476669,689700,149.476669
"2014-08-07",149.613327,149.850006,146.880005,147.266663,769200,147.266663
"2014-08-08",147.916672,148.653336,146.973328,148.009995,905700,148.009995
"2014-08-11",147.623337,150.316666,146.166672,147.876663,1101300,147.876663
"2014-08-12",148.513336,150.639999,148.41333,150.509995,893100,150.509995
"2014-08-13",150.199997,151.833328,149.619995,151.78334,730200,151.78334
"2014-08-14",151.566666,153.57666,150.816666,153.463333,637800,153.463333
"2014-08-15",154.916672,155.690002,152.513336,153.046661,835500,153.046661
"2014-08-18",153.529999,156.096664,153.296661,154.770004,931200,154.770004
"2014-08-19",155.253326,158.126663,154.839996,157.723328,891900,157.723328
"2014-08-20",157.070007,157.943329,155.083328,155.833328,693900,155.833328
"2014-08-21",156.303329,157.476669,155.330002,157.296661,667800,157.296661
"2014-08-22",157.470001,157.493332,155.956665,157.246674,504000,157.246674
"2014-08-25",157.806671,158.496674,156.080002,156.846664,719700,156.846664
"2014-08-26",156.333328,160.146667,155.926666,159.559998,984900,159.559998
"2014-08-27",159.270004,159.316666,156.679993,157.036667,514800,157.036667
"2014-08-28",156.106674,157.169998,154.603333,155.190002,583200,155.190002
"2014-08-29",156.736664,157.210007,154.733337,156.669998,735600,156.669998
"2014-09-02",157.516663,158.316666,156.28334,158.020004,648600,158.020004
"2014-09-03",158.203339,158.553329,157.210007,157.903336,509400,157.903336
"2014-09-04",158.053329,158.46666,154.523331,154.903336,994800,154.903336
"2014-09-05",155.419998,155.433334,152.009995,155.126663,974700,155.126663
"2014-09-08",155.706665,155.82666,153.393326,155.593338,806700,155.593338
"2014-09-09",158.253326,158.869995,155.350006,155.603333,775200,155.603333
"2014-09-10",154.960007,158.396667,154.059998,157.846664,875700,157.846664
"2014-09-11",156.273331,157.740005,156.096664,156.666672,594000,156.666672
"2014-09-12",156.406662,160.539993,156.406662,160.243332,1281300,160.243332
"2014-09-15",159.389999,159.523331,155.009995,156.259995,1184400,156.259995
"2014-09-16",156.096664,158.993332,154.360001,158.226669,707700,158.226669
"2014-09-17",158.383331,159.460007,157,157.843338,676200,157.843338
"2014-09-18",158.453339,159,157.21666,158.513336,629100,158.513336
"2014-09-19",159.623337,159.666672,156.399994,156.509995,1523100,156.509995
"2014-09-22",155.346664,155.603333,150.503326,152.363327,1269000,152.363327
"2014-09-23",151.17334,152.619995,150.833328,152.039993,657000,152.039993
"2014-09-24",152.733337,155.773331,152.213333,155.25,791100,155.25
"2014-09-25",154.916672,155.703339,151.869995,152.513336,959700,152.513336
"2014-09-26",152.313339,154.596664,151.610001,153.433334,577800,153.433334
"2014-09-29",152.850006,155.78334,151.833328,154.906662,706500,154.906662
"2014-09-30",154.929993,156.316666,152.669998,153.940002,989100,153.940002
"2014-10-01",154.440002,154.843338,151.903336,154.266663,837600,154.266663
"2014-10-02",154.516663,157.166672,152.133331,156.546661,753300,156.546661
"2014-10-03",157.013336,160.333328,157.013336,158.403336,1052700,158.403336
"2014-10-06",163.106674,168.580002,161.720001,162.183334,1948800,162.183334
"2014-10-07",161.220001,162.946671,159.636673,160.753326,1243500,160.753326
"2014-10-08",161.25,163.856674,159.946671,163.28334,1028100,163.28334
"2014-10-09",162.713333,162.713333,157,158.78334,1423800,158.78334
"2014-10-10",158.876663,160.720001,156.463333,156.683334,845700,156.683334
"2014-10-13",156.266663,158.703339,154.863327,155.023331,757800,155.023331
"2014-10-14",157.396667,158.229996,152.496674,153.770004,1180800,153.770004
"2014-10-15",152.066666,154.523331,149.779999,153.380005,1193100,153.380005
"2014-10-16",151.046661,155.816666,150.616669,152.169998,1003800,152.169998
"2014-10-17",155.053329,157.793335,154.889999,156.746674,993000,156.746674
"2014-10-20",159.96666,162.229996,157.206665,161.753326,1381500,161.753326
"2014-10-21",161.383331,166.220001,158.333328,165.256668,2332800,165.256668
"2014-10-22",167.233337,167.233337,158.990005,160.603333,2699400,160.603333
"2014-10-23",161.396667,164.846664,160.863327,161.843338,1345500,161.843338
"2014-10-24",161.773331,162.593338,159.096664,159.33667,1359000,159.33667
"2014-10-27",158.496674,159.993332,156.583328,159.236664,1163700,159.236664
"2014-10-28",159.929993,164.046661,159.523331,163.896667,972000,163.896667
"2014-10-29",160.78334,163.333328,160.293335,162.473328,945900,162.473328
"2014-10-30",161.850006,164.693329,160.746674,163.333328,785700,163.333328
"2014-10-31",165.256668,166.83667,164.17334,165.266663,1127100,165.266663
"2014-11-03",162.353333,166.940002,162.103333,165.279999,831900,165.279999
"2014-11-04",165.279999,166.256668,163.516663,165.333328,696900,165.333328
"2014-11-05",165.946671,168.743332,164.67334,168.456665,1327200,168.456665
"2014-11-06",168.003326,170.743332,166.339996,169.550003,809100,169.550003
"2014-11-07",170.123337,170.46666,165.666672,166.67334,757200,166.67334
"2014-11-10",166.373337,169.820007,166.373337,169.66333,803100,169.66333
"2014-11-11",169.946671,171.626663,167.666672,171.446671,775800,171.446671
"2014-11-12",171.446671,172.270004,169.82666,171.080002,477600,171.080002
"2014-11-13",171.449997,174.470001,171.380005,172.03334,1023000,172.03334
"2014-11-14",172.470001,172.610001,170.25,170.736664,588300,170.736664
"2014-11-17",170.100006,172.776672,169.983337,170.463333,520500,170.463333
"2014-11-18",170.116669,172.616669,170,172.063339,666900,172.063339
"2014-11-19",171.509995,171.91333,170.479996,171.009995,632700,171.009995
"2014-11-20",170.610001,171.770004,170.453339,171.17334,342000,171.17334
"2014-11-21",173.333328,173.333328,169.706665,171.809998,792300,171.809998
"2014-11-24",171.666672,174.093338,171.266663,173.776672,791100,173.776672
"2014-11-25",173.333328,174.550003,171.71666,172.16333,1036500,172.16333
"2014-11-26",168.080002,172.053329,168.080002,171.669998,440400,171.669998
"2014-11-28",171.669998,173.229996,171.446671,172.589996,282600,172.589996
"2014-12-01",171.956665,173.089996,170.559998,171.243332,394200,171.243332
"2014-12-02",171.979996,172.016663,169.846664,170.793335,538800,170.793335
"2014-12-03",170.570007,173.270004,170.296661,172.869995,474600,172.869995
"2014-12-04",170.833328,173.316666,169.666672,170.233337,540600,170.233337
"2014-12-05",169.666672,171.580002,169.339996,169.623337,357300,169.623337
"2014-12-08",167.133331,171.933334,167.133331,171.706665,744300,171.706665
"2014-12-09",169.666672,171.809998,168.539993,171.643326,518100,171.643326
"2014-12-10",170.976669,170.976669,166.360001,166.929993,776100,166.929993
"2014-12-11",168.199997,170.410004,168,168.706665,501600,168.706665
"2014-12-12",167,170.490005,167,167.589996,546300,167.589996
"2014-12-15",168.039993,169.770004,165.820007,166.33667,542400,166.33667
"2014-12-16",166.526672,168.926666,165.553329,165.723328,417300,165.723328
"2014-12-17",166.343338,170.850006,165.839996,170.070007,784500,170.070007
"2014-12-18",171.596664,174.503326,170.333328,174.503326,808500,174.503326
"2014-12-19",173.606674,178.213333,173.410004,177.320007,1454100,177.320007
"2014-12-22",177.543335,179.610001,175.166672,177.946671,451200,177.946671
"2014-12-23",179.003326,179.303329,174.850006,175.386673,455400,175.386673
"2014-12-24",176.203339,178.089996,174.600006,176.979996,222900,176.979996
"2014-12-26",177.130005,178.226669,175.853333,177.080002,243600,177.080002
"2014-12-29",177.356674,177.786667,175.800003,176.57666,331800,176.57666
"2014-12-30",175.096664,177.57666,175.083328,175.303329,323700,175.303329
"2014-12-31",176.063339,178.666672,175.139999,176.313339,446700,176.313339
"2015-01-02",176.960007,178.600006,173.770004,175.190002,534600,175.190002
"2015-01-05",174.259995,174.496674,171.263336,171.456665,1290600,171.456665
"2015-01-06",174.46666,174.809998,171.463333,173.263336,844800,173.263336
"2015-01-07",174.593338,177.633331,173.733337,174.213333,1131600,174.213333
"2015-01-08",176.199997,178.899994,174.593338,177.666672,1219800,177.666672
"2015-01-09",176.990005,178.753326,173.493332,173.623337,981600,173.623337
"2015-01-12",174.276672,175.433334,171.639999,175.169998,959700,175.169998
"2015-01-13",177.333328,178,172.246674,173.886673,1432200,173.886673
"2015-01-14",173.770004,178.949997,172.993332,178.453339,965700,178.453339
"2015-01-15",178.373337,179.363327,174.146667,174.793335,742200,174.793335
"2015-01-16",174.320007,177.263336,173.130005,176.876663,796500,176.876663
"2015-01-20",178.063339,178.316666,172.863327,173.963333,814200,173.963333
"2015-01-21",172.639999,175.710007,172.006668,172.706665,741600,172.706665
"2015-01-22",172.770004,175.513336,172.023331,175.126663,1516500,175.126663
"2015-01-23",170.779999,175.606674,169.339996,172.523331,1512000,172.523331
"2015-01-26",172.483337,173.736664,170.589996,173.669998,658500,173.669998
"2015-01-27",171.003326,172.386673,168.67334,169.736664,1161000,169.736664
"2015-01-28",168.333328,171.246674,167.32666,167.520004,763800,167.520004
"2015-01-29",167.080002,169.17334,164.316666,168.32666,843600,168.32666
"2015-01-30",166.983337,168.296661,164.546661,164.82666,851400,164.82666
"2015-02-02",166.616669,169.289993,164.886673,169.043335,1227900,169.043335
"2015-02-03",169.42334,170.539993,167.506668,169.553329,675900,169.553329
"2015-02-04",169.136673,170.929993,168.03334,168.306671,513900,168.306671
"2015-02-05",169.386673,172.133331,169.03334,172.056671,1003800,172.056671
"2015-02-06",171.463333,174.46666,169.919998,170.756668,864900,170.756668
"2015-02-09",170,171.003326,166.300003,167.096664,686400,167.096664
"2015-02-10",167.57666,168.32666,165.169998,166.623337,932400,166.623337
"2015-02-11",166.366669,168,165.520004,166.309998,403500,166.309998
"2015-02-12",166.71666,169.426666,165.293335,169.236664,710100,169.236664
"2015-02-13",168.740005,170.419998,168.563339,170.243332,419700,170.243332
"2015-02-17",170.243332,172.089996,169.066666,171.333328,572700,171.333328
"2015-02-18",171.166672,171.626663,170.046661,170.953339,335400,170.953339
"2015-02-19",169.83667,170.949997,168.473328,170.490005,384300,170.490005
"2015-02-20",170.416672,171.126663,168.759995,171.103333,460800,171.103333
"2015-02-23",169.876663,171.643326,169.539993,171.233337,349500,171.233337
"2015-02-24",170.919998,171.213333,169.839996,170.623337,357000,170.623337
"2015-02-25",170.003326,171.063339,168.333328,169.220001,347700,169.220001
"2015-02-26",169.563339,170.83667,167.919998,168.776672,373500,168.776672
"2015-02-27",168.776672,168.776672,165.846664,166.666672,845700,166.666672
"2015-03-02",166.993332,168.330002,166.993332,167.753326,534600,167.753326
"2015-03-03",169.416672,170.330002,167.350006,169.690002,833400,169.690002
"2015-03-04",168.490005,168.643326,166.333328,166.853333,792600,166.853333
"2015-03-05",167.153336,168.136673,166.016663,166.506668,612000,166.506668
"2015-03-06",165.660004,166.506668,163.91333,164.679993,816900,164.679993
"2015-03-09",163.566666,164.666672,162.223328,164.196671,898200,164.196671
"2015-03-10",162.866669,164.203339,162.496674,162.506668,777000,162.506668
"2015-03-11",162.383331,165.636673,162.360001,164.503326,642000,164.503326
"2015-03-12",165.860001,167.633331,164.386673,166.416672,432900,166.416672
"2015-03-13",165.833328,166.926666,163.67334,164.483337,603000,164.483337
"2015-03-16",164.683334,169.343338,164.436661,168.940002,652800,168.940002
"2015-03-17",168.07666,169.603333,167.813339,168.583328,634200,168.583328
"2015-03-18",169.070007,170.683334,166.653336,169.619995,657300,169.619995
"2015-03-19",169.100006,170.376663,168.796661,169.58667,386100,169.58667
"2015-03-20",170.643326,171.566666,169.053329,169.676666,864000,169.676666
"2015-03-23",169.676666,170.396667,168.323334,169.403336,462300,169.403336
"2015-03-24",169.389999,170.183334,167.443329,167.899994,459900,167.899994
"2015-03-25",167.676666,169.433334,164.71666,165.07666,620400,165.07666
"2015-03-26",164.853333,168.653336,164.013336,166.330002,822000,166.330002
"2015-03-27",164.800003,168.226669,164.800003,165.75,793200,165.75
"2015-03-30",166.856674,169.333328,165.986664,168.720001,594900,168.720001
"2015-03-31",167.92334,171.66333,167.92334,168.343338,647400,168.343338
"2015-04-01",167.313339,169.690002,165.306671,168.839996,857400,168.839996
"2015-04-02",169.440002,170.32666,166.896667,169.429993,503400,169.429993
"2015-04-06",168.056671,171.970001,167.666672,171.443329,815100,171.443329
"2015-04-07",172.213333,172.513336,170.699997,170.820007,562800,170.820007
"2015-04-08",169.933334,171.779999,169.830002,170.486664,524100,170.486664
"2015-04-09",170.75,172.470001,169.736664,171.029999,488100,171.029999
"2015-04-10",171.029999,177.813339,169.676666,176.786667,1418400,176.786667
"2015-04-13",176.953339,182.793335,176.333328,180.770004,1651500,180.770004
"2015-04-14",180.023331,181.666672,176.373337,178.683334,1148400,178.683334
"2015-04-15",178.916672,179.78334,177.110001,177.903336,611100,177.903336
"2015-04-16",178.770004,182.046661,176.089996,181.16333,1142100,181.16333
"2015-04-17",178.600006,180.839996,178.096664,180.233337,1139100,180.233337
"2015-04-20",181.300003,184.726669,180.25,184.32666,1358400,184.32666
"2015-04-21",184.929993,186.346664,181.246674,182.243332,1438200,182.243332
"2015-04-22",176.993332,178.846664,172.056671,172.309998,2126100,172.309998
"2015-04-23",171.766663,173.093338,170.833328,170.92334,1212000,170.92334
"2015-04-24",168.443329,171.46666,168.073334,168.639999,1001100,168.639999
"2015-04-27",168.639999,170.603333,166.583328,166.839996,926400,166.839996
"2015-04-28",167,169.453339,164.643326,168.313339,1034400,168.313339
"2015-04-29",168.313339,168.443329,165,166.509995,745500,166.509995
"2015-04-30",166.296661,166.373337,163.830002,165.32666,971400,165.32666
"2015-05-01",164.83667,166.46666,164.276672,165.986664,842700,165.986664
"2015-05-04",166.666672,167.190002,164.333328,166.119995,812700,166.119995
"2015-05-05",165.176666,166.119995,164.083328,164.320007,801300,164.320007
"2015-05-06",164.78334,165.583328,160.956665,162.903336,1248300,162.903336
"2015-05-07",163.043335,165.123337,161.839996,163.043335,890400,163.043335
"2015-05-08",164.486664,165.116669,162.983337,164.773331,746700,164.773331
"2015-05-11",164.606674,166.103333,163.009995,165.456665,878700,165.456665
"2015-05-12",164.333328,166.386673,163.486664,164.946671,1012500,164.946671
"2015-05-13",164.696671,166.806671,164.376663,166.153336,860700,166.153336
"2015-05-14",166.91333,168.649994,165.270004,167.449997,905400,167.449997
"2015-05-15",168.286667,168.286667,166.476669,167.886673,599400,167.886673
"2015-05-18",167.550003,168.133331,166.699997,167.550003,694500,167.550003
"2015-05-19",167.773331,167.996674,166.546661,167.619995,459300,167.619995
"2015-05-20",168,168.020004,163.723328,164.123337,1067100,164.123337
"2015-05-21",163.660004,165.800003,163.583328,164.983337,611100,164.983337
"2015-05-22",164.929993,165.990005,164.220001,165.089996,613800,165.089996
"2015-05-26",164.666672,164.743332,162.149994,162.389999,681600,162.389999
"2015-05-27",162.386673,164.679993,161.833328,164.553329,913200,164.553329
"2015-05-28",163.839996,164.330002,161.470001,161.933334,873300,161.933334
"2015-05-29",162.020004,164.333328,161.113327,162.583328,1304700,162.583328
"2015-06-01",163.786667,169.860001,163.113327,167.393326,1704600,167.393326
"2015-06-02",166.846664,166.979996,165.333328,166.376663,711900,166.376663
"2015-06-03",166.313339,167.460007,165.293335,167.046661,420900,167.046661
"2015-06-04",166.243332,166.53334,164.57666,165.41333,449100,165.41333
"2015-06-05",165.779999,166.113327,163.703339,165.026672,351900,165.026672
"2015-06-08",165.309998,166.206665,163.320007,163.520004,473700,163.520004
"2015-06-09",163.146667,166.240005,162.479996,165.740005,835500,165.740005
"2015-06-10",165.916672,169.313339,164.833328,168.070007,1112400,168.070007
"2015-06-11",167.463333,169.593338,165.803329,166.080002,868200,166.080002
"2015-06-12",165.183334,165.963333,163.813339,165.220001,811500,165.220001
"2015-06-15",164.426666,165.193329,162.343338,163.893326,570000,163.893326
"2015-06-16",164.16333,165.233337,163.419998,163.610001,479100,163.610001
"2015-06-17",163.990005,165.880005,162.333328,162.943329,956700,162.943329
"2015-06-18",163.773331,165.793335,163.223328,165.333328,691500,165.333328
"2015-06-19",165.243332,166.243332,164.320007,164.916672,1169100,164.916672
"2015-06-22",165.916672,167.279999,164.883331,166.483337,568500,166.483337
"2015-06-23",166.190002,167.78334,165.333328,165.539993,530100,165.539993
"2015-06-24",165.889999,166.646667,164.113327,164.149994,366900,164.149994
"2015-06-25",164.383331,168.333328,164.383331,164.953339,775500,164.953339
"2015-06-26",165.809998,167.743332,165.123337,165.71666,1117200,165.71666
"2015-06-29",163.970001,165.066666,161.093338,161.259995,579600,161.259995
"2015-06-30",162.806671,162.806671,160.029999,161.5,964800,161.5
"2015-07-01",162.476669,163.416672,160.926666,161.946671,832500,161.946671
"2015-07-02",162.619995,162.746674,160.699997,162.096664,652500,162.096664
"2015-07-06",159.210007,160.873337,156.929993,159.366669,1407600,159.366669
"2015-07-07",160.146667,160.646667,157.043335,160.490005,550200,160.490005
"2015-07-08",160.119995,161.406662,158.240005,159.550003,612900,159.550003
"2015-07-09",161.630005,162.186661,159.856674,160.490005,402300,160.490005
"2015-07-10",162.166672,163.059998,161.333328,162.623337,381900,162.623337
"2015-07-13",160.350006,166.360001,160.350006,165.846664,663000,165.846664
"2015-07-14",166.333328,166.46666,162.883331,163.983337,972000,163.983337
"2015-07-15",164.470001,165.386673,162.986664,163.493332,967500,163.493332
"2015-07-16",164.270004,164.786667,162.919998,163.33667,659700,163.33667
"2015-07-17",163.303329,163.933334,162.279999,163.270004,886500,163.270004
"2015-07-20",163.136673,166.32666,162.476669,165.869995,656700,165.869995
"2015-07-21",165.896667,169.229996,165.323334,168.363327,1463100,168.363327
"2015-07-22",187,188.286667,182.460007,183.293335,3911700,183.293335
"2015-07-23",183.330002,186.856674,181.853333,185.733337,1483500,185.733337
"2015-07-24",176.363327,184.199997,174.513336,182.026672,2037900,182.026672
"2015-07-27",179.75,181.833328,179.266663,181.383331,1404900,181.383331
"2015-07-28",180.433334,181.166672,179.333328,180.08667,1069800,180.08667
"2015-07-29",179.53334,181.456665,178.606674,180.096664,545700,180.096664
"2015-07-30",180.036667,180.573334,178.71666,179.873337,540300,179.873337
"2015-07-31",180.026672,180.026672,177.330002,177.723328,720900,177.723328
"2015-08-03",177.220001,177.833328,173.71666,175.5,979800,175.5
"2015-08-04",174.720001,176.323334,174.053329,175.583328,544500,175.583328
"2015-08-05",176.449997,178.149994,176.449997,177.023331,557100,177.023331
"2015-08-06",176.553329,177.509995,174.5,174.690002,528300,174.690002
"2015-08-07",174.713333,177.996674,173.710007,177.66333,723000,177.66333
"2015-08-10",177.983337,178,176.360001,177.419998,855000,177.419998
"2015-08-11",177.333328,178,175.306671,176.613327,558000,176.613327
"2015-08-12",175.970001,176.803329,175,176.426666,861000,176.426666
"2015-08-13",176.273331,177.196671,175.266663,175.956665,522600,175.956665
"2015-08-14",176.100006,176.78334,175.110001,176.623337,369300,176.623337
"2015-08-17",175.973328,177.899994,174.33667,177.683334,462300,177.683334
"2015-08-18",178.08667,178.08667,176.176666,176.566666,436500,176.566666
"2015-08-19",176.899994,176.899994,174.279999,175.539993,818100,175.539993
"2015-08-20",174.026672,174.860001,171.279999,171.406662,703800,171.406662
"2015-08-21",169.880005,171.350006,167.610001,168.946671,1050600,168.946671
"2015-08-24",160.543335,166.703339,158.343338,163.603333,1476300,163.603333
"2015-08-25",166.666672,169.970001,164.333328,164.820007,1470000,164.820007
"2015-08-26",168.729996,169.596664,165.320007,169.483337,968100,169.483337
"2015-08-27",170.899994,171.896667,169.896667,171.856674,735600,171.856674
"2015-08-28",170.796661,172.16333,170.263336,171.41333,407100,171.41333
"2015-08-31",170.726669,172.566666,170.149994,170.316666,684600,170.316666
"2015-09-01",167.330002,169.649994,166,167.806671,1200000,167.806671
"2015-09-02",169.529999,170.376663,167.943329,170.376663,687000,170.376663
"2015-09-03",170.613327,173.880005,170.009995,171.25,759900,171.25
"2015-09-04",169.330002,170.523331,168.746674,169.46666,631200,169.46666
"2015-09-08",171.78334,173.806671,171.039993,173.546661,746400,173.546661
"2015-09-09",174.383331,174.563339,169.516663,169.990005,859200,169.990005
"2015-09-10",169.759995,172.333328,167.003326,170.513336,552900,170.513336
"2015-09-11",170.136673,172.636673,168.979996,171.766663,609600,171.766663
"2015-09-14",171.899994,171.899994,169.130005,170.193329,537300,170.193329
"2015-09-15",169.580002,172.373337,169.003326,171.256668,573900,171.256668
"2015-09-16",171.240005,171.813339,170.220001,171.5,382800,171.5
"2015-09-17",171.833328,175.496674,171.833328,173.080002,633900,173.080002
"2015-09-18",171.963333,172.743332,170.289993,170.486664,1267200,170.486664
"2015-09-21",170.683334,171.506668,167.166672,168.313339,1098000,168.313339
"2015-09-22",167.113327,168.013336,162.933334,164.736664,1509000,164.736664
"2015-09-23",164.596664,165.273331,162.933334,163.293335,1154400,163.293335
"2015-09-24",162.529999,164.270004,162,163.720001,625200,163.720001
"2015-09-25",164.330002,164.933334,157.910004,158.636673,996600,158.636673
"2015-09-28",158.42334,158.553329,153.763336,154.503326,1515600,154.503326
"2015-09-29",155.356674,156.42334,150.196671,151.823334,1429500,151.823334
"2015-09-30",153.169998,155.333328,152.286667,153.193329,1069200,153.193329
"2015-10-01",153.330002,153.83667,149.606674,151.856674,1513800,151.856674
"2015-10-02",150.660004,155.080002,150.003326,154.956665,2121300,154.956665
"2015-10-05",156.416672,158.833328,154.669998,156.270004,1133400,156.270004
"2015-10-06",155.563339,155.706665,151.83667,153.199997,696900,153.199997
"2015-10-07",153.513336,155.736664,152.756668,155.566666,772800,155.566666
"2015-10-08",154.946671,156.389999,153.653336,156.136673,755400,156.136673
"2015-10-09",155.979996,158.78334,154.766663,156.550003,744300,156.550003
"2015-10-12",156.146667,156.186661,153.016663,153.613327,1152000,153.613327
"2015-10-13",151.169998,154.153336,149,152.136673,1423800,152.136673
"2015-10-14",152.369995,153.25,150.5,151.619995,1106100,151.619995
"2015-10-15",152.363327,154.669998,150.58667,154.103333,887400,154.103333
"2015-10-16",155.259995,156.053329,153.683334,155.776672,669300,155.776672
"2015-10-19",155.853333,160.013336,155.786667,159.479996,1406100,159.479996
"2015-10-20",159.333328,160.126663,157.003326,157.669998,1693500,157.669998
"2015-10-21",172.983337,173.32666,166.119995,166.470001,3399300,166.470001
"2015-10-22",167.210007,167.306671,161.036667,165.393326,2072100,165.393326
"2015-10-23",165.756668,168.516663,165.300003,166.676666,1489200,166.676666
"2015-10-26",166.520004,166.753326,164.570007,165.516663,751500,165.516663
"2015-10-27",165.25,166.373337,164.133331,165.58667,524400,165.58667
"2015-10-28",165.766663,166.820007,164.073334,166.67334,837000,166.67334
"2015-10-29",166.479996,167.470001,165.016663,166.759995,801900,166.759995
"2015-10-30",166.853333,168.323334,165.446671,165.53334,1060800,165.53334
"2015-11-02",165.699997,168.330002,165.603333,168.08667,729300,168.08667
"2015-11-03",167.886673,168.96666,166.426666,167.803329,852000,167.803329
"2015-11-04",167.5,168.486664,166.703339,167.149994,687300,167.149994
"2015-11-05",167.28334,168.110001,165.333328,166.449997,980400,166.449997
"2015-11-06",165.119995,167.483337,165.020004,166.986664,625800,166.986664
"2015-11-09",166.983337,168,165.363327,166.013336,627000,166.013336
"2015-11-10",166.330002,167.856674,165.126663,167.520004,815100,167.520004
"2015-11-11",167.803329,168.17334,165.956665,166.203339,732300,166.203339
"2015-11-12",167.023331,167.833328,166.279999,166.666672,1059600,166.666672
"2015-11-13",166.110001,168,165.33667,166.263336,977400,166.263336
"2015-11-16",166.110001,167.623337,166.08667,166.970001,808500,166.970001
"2015-11-17",166.653336,168.243332,165.740005,166.169998,685500,166.169998
"2015-11-18",166.183334,169.449997,165.896667,169.119995,915000,169.119995
"2015-11-19",169.066666,169.066666,167.156662,168.056671,632100,168.056671
"2015-11-20",169.223328,172.300003,169.053329,172.190002,1210800,172.190002
"2015-11-23",171.896667,173.983337,171.896667,173.029999,1147500,173.029999
"2015-11-24",172.406662,173.66333,170.926666,172.246674,893700,172.246674
"2015-11-25",172.426666,173.333328,171.669998,172.623337,481200,172.623337
"2015-11-27",173.03334,173.683334,172.293335,173.080002,232500,173.080002
"2015-11-30",173.633331,174.229996,172.603333,173.339996,764100,173.339996
"2015-12-01",173.676666,174.916672,172.190002,174.083328,933900,174.083328
"2015-12-02",174.236664,174.943329,172.263336,172.520004,648900,172.520004
"2015-12-03",172.563339,173.633331,168.016663,169.553329,934200,169.553329
"2015-12-04",169.803329,174.623337,169.803329,173.800003,707100,173.800003
"2015-12-07",173.333328,175.963333,172.979996,174.17334,1108500,174.17334
"2015-12-08",173.363327,174.103333,170.800003,171.046661,882900,171.046661
"2015-12-09",170.636673,172.323334,169.66333,171.21666,741000,171.21666
"2015-12-10",170.539993,176.626663,169.706665,175.346664,966000,175.346664
"2015-12-11",173.406662,176.506668,173.199997,174.490005,1201200,174.490005
"2015-12-14",174.323334,177.679993,173.699997,176.25,1161600,176.25
"2015-12-15",176.843338,181.020004,174.973328,179.020004,1338000,179.020004
"2015-12-16",180.289993,182.286667,178.106674,181.710007,780000,181.710007
"2015-12-17",181.360001,182.646667,178.970001,179.690002,824700,179.690002
"2015-12-18",178.229996,181.113327,177.693329,178.059998,1709400,178.059998
"2015-12-21",178.796661,179.996674,177.916672,179.773331,773100,179.773331
"2015-12-22",180.550003,181.446671,178.606674,180.483337,624900,180.483337
"2015-12-23",181.660004,182.993332,179.893326,182.57666,663300,182.57666
"2015-12-24",182.889999,183,181.793335,182.483337,306300,182.483337
"2015-12-28",182.193329,183.166672,180.856674,182.369995,480300,182.369995
"2015-12-29",183.256668,185.53334,182.669998,184.456665,819300,184.456665
"2015-12-30",184.990005,185.210007,183.773331,184.169998,568500,184.169998
"2015-12-31",183.536667,184.293335,181.916672,182.053329,539400,182.053329
"2016-01-04",182.386673,183.276672,179.600006,182.463333,1592700,182.463333
"2016-01-05",183.016663,184.679993,181.333328,183.986664,1092000,183.986664
"2016-01-06",182.433334,185.580002,181.016663,184.41333,1511100,184.41333
"2016-01-07",181.820007,185.516663,178.786667,178.96666,1767000,178.96666
"2016-01-08",179.886673,181.053329,177.669998,178.846664,1010100,178.846664
"2016-01-11",180.186661,182.42334,176.929993,179.860001,1380900,179.860001
"2016-01-12",181.553329,182.376663,178.333328,180.706665,916200,180.706665
"2016-01-13",187.479996,190.669998,181.456665,181.713333,2844600,181.713333
"2016-01-14",183.096664,185.823334,179.376663,185.256668,1752300,185.256668
"2016-01-15",180.080002,186,179.979996,185.75,1769400,185.75
"2016-01-19",186.179993,188.78334,184.176666,185.496674,1597500,185.496674
"2016-01-20",184.113327,187.263336,179.339996,184.853333,1552200,184.853333
"2016-01-21",185.503326,186.633331,180.543335,185.199997,2075100,185.199997
"2016-01-22",189.626663,193.333328,185.316666,188.703339,2242500,188.703339
"2016-01-25",187.960007,190.203339,185.583328,186.073334,1380000,186.073334
"2016-01-26",183.333328,184.996674,180.643326,181.746674,1317300,181.746674
"2016-01-27",182.080002,182.516663,177.323334,178.006668,1100700,178.006668
"2016-01-28",178.550003,179.623337,173.5,175.529999,1325100,175.529999
"2016-01-29",175.863327,180.41333,175.863327,180.28334,1401600,180.28334
"2016-02-01",179.666672,182.116669,179.220001,181.053329,987900,181.053329
"2016-02-02",179.806671,181.626663,178.029999,179.78334,704100,179.78334
"2016-02-03",181.160004,181.770004,177.356674,181.699997,951600,181.699997
"2016-02-04",181.21666,184.649994,179.039993,183.976669,1276200,183.976669
"2016-02-05",183.666672,184.809998,177.983337,178.746674,1937700,178.746674
"2016-02-08",176.853333,176.853333,167.346664,169.093338,1932600,169.093338
"2016-02-09",169.046661,173.5,167.33667,169.606674,1377600,169.606674
"2016-02-10",170.013336,176.306671,170.013336,174.803329,1024800,174.803329
"2016-02-11",171.443329,175,171.443329,173.850006,1019100,173.850006
