"dates","PNC.Open","PNC.High","PNC.Low","PNC.Close","PNC.Volume","PNC.Adjusted"
"2016-02-24",81.550003,82.410004,80.57,82.300003,1997300,71.29921
"2016-02-25",82.57,82.959999,82.120003,82.940002,2498300,71.853668
"2016-02-26",83.830002,84.910004,83.080002,83.970001,2114800,72.745979
"2016-02-29",83.699997,83.75,81.300003,81.309998,3110000,70.441536
"2016-03-01",81.82,84.480003,81.620003,84.480003,3119900,73.187836
"2016-03-02",84.599998,85.650002,84.230003,85.639999,1749400,74.192772
"2016-03-03",85.629997,86.580002,85.25,86.580002,1635200,75.007126
"2016-03-04",87.190002,87.959999,86.730003,87.300003,1872300,75.630882
"2016-03-07",86.519997,87.279999,86.239998,86.959999,2009500,75.336334
"2016-03-08",86.080002,86.480003,85,85.07,2081800,73.698959
"2016-03-09",85.75,85.940002,84.419998,84.620003,2276100,73.309128
"2016-03-10",85.389999,86.239998,84,85.139999,2367600,73.759605
"2016-03-11",86.239998,86.550003,85.620003,86.400002,3106100,74.851204
"2016-03-14",85.949997,86.129997,85.190002,85.82,2487700,74.348717
"2016-03-15",85.059998,85.870003,84.870003,85.790001,1882800,74.322723
"2016-03-16",85.599998,86.330002,84.379997,84.690002,2186100,73.369743
"2016-03-17",84.589996,85.519997,83.82,85.199997,2556400,73.811592
"2016-03-18",85.639999,87.019997,85.470001,86.160004,5251200,74.643272
"2016-03-21",86.150002,86.720001,85.629997,86.199997,1804900,74.677917
"2016-03-22",85.589996,86.489998,85.260002,85.849998,1987100,74.374702
"2016-03-23",85.959999,86.080002,85.160004,85.349998,2179200,73.941521
"2016-03-24",84.720001,84.870003,83.82,84.800003,2338400,73.465042
"2016-03-28",85.379997,85.440002,84.540001,84.879997,1648500,73.534355
"2016-03-29",84.349998,84.660004,83.459999,84.470001,2162300,73.179153
"2016-03-30",85,86.129997,84.849998,85.349998,1506700,73.941521
"2016-03-31",85.199997,85.57,84.309998,84.57,1720000,73.2658
"2016-04-01",84.650002,85.410004,83.699997,85.290001,1844500,73.889557
"2016-04-04",85.089996,85.989998,84.699997,85.32,1736800,73.915543
"2016-04-05",84.389999,84.68,82.860001,82.940002,3120300,71.853668
"2016-04-06",82.800003,83.830002,82.300003,83.800003,3040300,72.598724
"2016-04-07",82.970001,83.099998,81.059998,81.470001,3834100,70.58017
"2016-04-08",81.959999,82.970001,81.550003,81.82,1900100,70.883385
"2016-04-11",82.360001,83.080002,81.919998,81.919998,1687400,70.970009
"2016-04-12",81.940002,82.970001,81.440002,82.860001,3281500,71.784363
"2016-04-13",83.32,85.510002,83.239998,85.169998,3833800,74.242546
"2016-04-14",83,85.889999,82.690002,84.690002,3760800,73.824135
"2016-04-15",84.589996,85.150002,83.660004,84.160004,2052200,73.362137
"2016-04-18",83.480003,85.099998,83.379997,85.010002,1837100,74.103081
"2016-04-19",85.370003,86.43,85.099998,86.269997,2118900,75.201431
"2016-04-20",86.690002,87.980003,86.129997,87.739998,2281500,76.482819
"2016-04-21",87.669998,88.559998,87.260002,87.510002,2163400,76.282341
"2016-04-22",87.769997,88.449997,87.360001,88.089996,2853900,76.78791
"2016-04-25",87.550003,87.809998,86.940002,87.709999,1545000,76.456665
"2016-04-26",87.870003,88.959999,87.459999,88.879997,1944100,77.476563
"2016-04-27",88.739998,89.769997,88.220001,88.989998,2054700,77.572441
"2016-04-28",88,89,87.68,88.190002,2047600,76.875076
"2016-04-29",87.690002,88.129997,87.099998,87.779999,2589600,76.517685
"2016-05-02",88.519997,88.550003,87.629997,87.910004,2867500,76.63102
"2016-05-03",86.650002,87.129997,86,86.870003,1829100,75.724449
"2016-05-04",86,86.470001,84.57,85.370003,2743900,74.416908
"2016-05-05",85.449997,86.099998,85.029999,85.349998,2093400,74.399452
"2016-05-06",84.900002,85.739998,84.699997,85.610001,2162600,74.626099
"2016-05-09",84.860001,86.040001,84.610001,84.989998,2259000,74.085648
"2016-05-10",85.790001,87.019997,85.519997,86.589996,1787100,75.480362
"2016-05-11",86.290001,87.279999,86.230003,86.339996,1390900,75.262444
"2016-05-12",86.650002,87.339996,85.620003,86.18,2647200,75.122978
"2016-05-13",85.940002,86.760002,84.389999,84.739998,1963100,73.867729
"2016-05-16",84.459999,85.800003,84.459999,85.449997,1968100,74.486641
"2016-05-17",85.120003,86.139999,84.400002,85.230003,1815500,74.294868
"2016-05-18",85.300003,88.379997,85.269997,88.379997,2674700,77.040703
"2016-05-19",87.860001,88.860001,87.019997,87.879997,2321700,76.604858
"2016-05-20",88.330002,88.919998,87.889999,88.190002,1610600,76.875076
"2016-05-23",88.190002,88.480003,87.309998,87.82,1610700,76.552559
"2016-05-24",88.400002,89.459999,88.120003,89.029999,2133200,77.607292
"2016-05-25",89.480003,90.849998,89.370003,90.230003,2322800,78.653351
"2016-05-26",90.339996,90.349998,89.410004,89.489998,2113400,78.008293
"2016-05-27",89.839996,90.260002,89.440002,90.239998,1924600,78.662056
"2016-05-31",90.779999,90.800003,89.330002,89.739998,2494600,78.226227
"2016-06-01",88.910004,89.959999,88.410004,89.739998,1750400,78.226227
"2016-06-02",89.589996,90.099998,89.199997,90.010002,1553100,78.461586
"2016-06-03",88.610001,88.82,87.110001,88.57,2472900,77.206322
"2016-06-06",88.809998,90.43,88.730003,89.93,1724300,78.391846
"2016-06-07",89.900002,90.300003,89.07,89.099998,1831600,77.668335
"2016-06-08",88.900002,89.68,88.889999,89.5,1834600,78.017006
"2016-06-09",88.870003,89.440002,87.730003,88.330002,1512800,76.997124
"2016-06-10",87.309998,87.610001,86.779999,87,2065100,75.837769
"2016-06-13",86.720001,87.620003,86.339996,86.339996,2668300,75.262444
"2016-06-14",86.050003,86.720001,83.860001,84.410004,2754300,73.580055
"2016-06-15",84.669998,85.620003,84.150002,84.220001,2097400,73.414436
"2016-06-16",83.43,84.019997,82.699997,83.870003,2096400,73.109344
"2016-06-17",83.839996,84.529999,82.830002,83.68,4244800,72.943718
"2016-06-20",85.220001,85.739998,83.849998,84.019997,4684900,73.240112
"2016-06-21",84.690002,84.839996,83.529999,84.529999,3023100,73.684677
"2016-06-22",84.650002,85.790001,84.540001,84.760002,2500500,73.885162
"2016-06-23",85.849998,86.760002,85.790001,86.669998,2228600,75.550095
"2016-06-24",82.099998,83.370003,80.93,81.080002,4741900,70.677307
"2016-06-27",79.769997,79.769997,77.400002,77.879997,5335300,67.887863
"2016-06-28",79.269997,79.300003,77.949997,78.970001,4975900,68.838036
"2016-06-29",79.900002,80.510002,78.690002,80.339996,4596900,70.032242
"2016-06-30",81.040001,81.650002,80.279999,81.389999,3735800,70.947548
"2016-07-01",81.029999,81.650002,80.620003,80.93,2140600,70.546562
"2016-07-05",80.029999,80.360001,78.5,78.830002,2755800,68.715981
"2016-07-06",78.349998,79.779999,77.860001,79.379997,2921700,69.195419
"2016-07-07",79.779999,80.480003,78.839996,79.489998,5437300,69.291321
"2016-07-08",80.580002,81.349998,80.449997,80.620003,3745000,70.276337
"2016-07-11",81.230003,81.459999,80.830002,81.059998,3986900,70.659882
"2016-07-12",81.949997,82.629997,81.720001,82.339996,2958800,71.775642
"2016-07-13",82.260002,82.629997,81.5,82.099998,3025800,71.566444
"2016-07-14",83.410004,83.589996,82.459999,82.860001,3689000,72.716064
"2016-07-15",85.029999,85.440002,81.739998,82.059998,4066500,72.014015
"2016-07-18",81.669998,82.449997,81.669998,82.089996,2273600,72.040329
"2016-07-19",81.790001,82.739998,81.5,82.370003,2563000,72.286049
"2016-07-20",82.860001,82.889999,82.029999,82.599998,2463400,72.4879
"2016-07-21",82.779999,83.260002,82.309998,82.449997,2057800,72.35627
"2016-07-22",82.589996,83.080002,82.239998,82.830002,2069500,72.689735
"2016-07-25",82.610001,83.07,82.510002,82.760002,1819600,72.628311
"2016-07-26",82.699997,83.410004,82.550003,82.690002,2146300,72.566879
"2016-07-27",82.830002,83.440002,82.510002,82.620003,4301000,72.505455
"2016-07-28",82.400002,83.160004,81.980003,83.019997,1825800,72.856491
"2016-07-29",82.709999,83.32,82.650002,82.650002,2374600,72.531776
"2016-08-01",83.089996,83.419998,82.300003,82.419998,2355900,72.329933
"2016-08-02",82.370003,82.669998,81.349998,81.660004,2121600,71.662994
"2016-08-03",82.169998,83.959999,82.169998,83.849998,3615200,73.584885
"2016-08-04",84.059998,84.349998,83.639999,83.879997,2629800,73.611191
"2016-08-05",84.720001,86.480003,84.639999,86.440002,3227200,75.857796
"2016-08-08",86.360001,86.970001,86.220001,86.489998,2511700,75.90168
"2016-08-09",86.410004,86.720001,85.959999,86.25,2028600,75.691063
"2016-08-10",86.080002,86.269997,85.300003,85.389999,1798400,74.936333
"2016-08-11",85.410004,85.720001,85,85.5,1686500,75.03289
"2016-08-12",84.629997,85.089996,84.599998,85,1085300,74.594086
"2016-08-15",85.080002,85.779999,85.059998,85.629997,1862600,75.146965
"2016-08-16",85.18,85.959999,85.120003,85.669998,1258600,75.18206
"2016-08-17",85.650002,85.959999,85.529999,85.779999,1510800,75.278587
"2016-08-18",85.730003,85.93,85.239998,85.459999,1654000,74.997757
"2016-08-19",85.309998,85.57,84.970001,85.419998,1395300,74.962677
"2016-08-22",85.309998,85.629997,85.089996,85.529999,1131400,75.059189
"2016-08-23",85.980003,86.379997,85.699997,85.709999,1503700,75.217163
"2016-08-24",85.790001,86.080002,85.5,85.669998,1713400,75.18206
"2016-08-25",85.620003,86.080002,85.540001,85.870003,1191000,75.357582
"2016-08-26",86.309998,87,85.800003,86.690002,1922000,76.077179
"2016-08-29",86.779999,88.18,86.540001,87.919998,3048500,77.156609
"2016-08-30",87.919998,88.870003,87.889999,88.870003,2364000,77.990311
"2016-08-31",89.470001,90.160004,88.720001,90.099998,4314900,79.069725
"2016-09-01",90.290001,90.639999,89.190002,89.989998,3061200,78.97319
"2016-09-02",90.089996,90.889999,89.529999,90.540001,2020100,79.455856
"2016-09-06",90.360001,90.510002,88.849998,89.480003,2143400,78.525635
"2016-09-07",89.57,90.43,89.07,90.419998,2179000,79.350571
"2016-09-08",90.529999,91.129997,90.239998,90.720001,2186000,79.613831
"2016-09-09",90.540001,91.349998,89.919998,89.919998,2913800,78.911758
"2016-09-12",89.269997,91.139999,88.860001,90.900002,2601900,79.771797
"2016-09-13",89.860001,90.239998,88.809998,89.919998,2719600,78.911758
"2016-09-14",89.800003,90.449997,89.169998,89.290001,3413700,78.358887
"2016-09-15",89.059998,90.639999,88.82,90.32,2929300,79.262802
"2016-09-16",89.029999,89.900002,88.830002,89.389999,3535000,78.446625
"2016-09-19",89.889999,91.099998,89.82,90.110001,1922700,79.078499
"2016-09-20",90.919998,90.959999,90.07,90.360001,1909100,79.297905
"2016-09-21",90.919998,91.389999,90.07,90.739998,1889300,79.631386
"2016-09-22",90.93,91.129997,89.790001,90,2909200,78.981972
"2016-09-23",89.860001,90.5,89.410004,89.410004,2480200,78.464203
"2016-09-26",88.879997,89.029999,87.529999,87.769997,3067900,77.024986
"2016-09-27",87.379997,88.690002,87.040001,88.550003,3116500,77.709488
"2016-09-28",88.870003,89.489998,88.480003,89.410004,3313100,78.464203
"2016-09-29",89.220001,90.440002,88.519997,88.989998,3940800,78.095612
"2016-09-30",89.57,90.5,89.279999,90.089996,3380100,79.060966
"2016-10-03",89.550003,89.970001,89.120003,89.400002,1776200,78.455414
"2016-10-04",90.230003,90.769997,89.440002,90.5,2583700,79.420746
"2016-10-05",90.769997,91.940002,90.339996,91.519997,3382500,80.315887
"2016-10-06",91.75,91.989998,90.980003,91.82,3004600,80.579163
"2016-10-07",91.779999,91.989998,90.790001,91.419998,2081700,80.228134
"2016-10-10",91.790001,92.059998,91.410004,91.690002,2392500,80.465073
"2016-10-11",91.639999,91.889999,90.18,90.510002,2822100,79.42955
"2016-10-12",90.650002,91.099998,90.169998,90.379997,2975900,79.315445
"2016-10-13",89,89.25,87.339996,87.940002,4091800,77.646683
"2016-10-14",89.589996,90.089996,87.589996,88.029999,4586400,77.726135
"2016-10-17",88.419998,89.18,87.970001,88.209999,3053800,77.885078
"2016-10-18",89.459999,89.959999,88.639999,89.860001,2630200,79.341919
"2016-10-19",90.230003,91.870003,90.129997,91.599998,3442800,80.878265
"2016-10-20",91.190002,93.43,91.040001,93.300003,4775500,82.37928
"2016-10-21",92.790001,93.18,92.370003,92.919998,3901000,82.043762
"2016-10-24",93.379997,93.669998,92.870003,93.019997,2778700,82.132057
"2016-10-25",93.610001,93.690002,92.870003,93.139999,3935300,82.238014
"2016-10-26",92.919998,94.400002,92.760002,94.279999,2631700,83.244576
"2016-10-27",94.580002,95.589996,94.459999,95.43,3482000,84.259987
"2016-10-28",95.699997,95.739998,94.389999,95.099998,2593000,83.96859
"2016-10-31",95.459999,95.730003,95.080002,95.599998,2951500,84.410057
"2016-11-01",96.07,96.260002,94.639999,95.57,2588800,84.383575
"2016-11-02",95.089996,95.300003,94.440002,94.769997,3283200,83.677216
"2016-11-03",95.050003,96.349998,94.540001,94.900002,3138800,83.792
"2016-11-04",95.190002,95.599998,94.300003,94.650002,2753700,83.571274
"2016-11-07",96.010002,96.559998,95.970001,96.400002,2467000,85.11644
"2016-11-08",95.949997,96.989998,95.300003,96.639999,2492000,85.328331
"2016-11-09",98.290001,101.629997,97.300003,101.25,5235200,89.398758
"2016-11-10",102.419998,106.339996,102.419998,105.980003,6897500,93.575104
"2016-11-11",105.43,106.230003,104.779999,105.93,4186800,93.53093
"2016-11-14",106.910004,109.169998,106.480003,108.099998,6834000,95.446945
"2016-11-15",106.879997,108.830002,105.470001,108.779999,3821100,96.047371
"2016-11-16",107.739998,108.160004,106.970001,107.510002,3355200,94.926025
"2016-11-17",107.519997,110.809998,107.459999,110.599998,4154600,97.654335
"2016-11-18",110.910004,111.389999,110.269997,111.239998,5245800,98.219421
"2016-11-21",111.349998,111.349998,110.220001,110.709999,2270600,97.751465
"2016-11-22",110.870003,111.440002,110.190002,110.760002,2878900,97.795609
"2016-11-23",111.309998,111.970001,110.370003,111.139999,3708300,98.131126
"2016-11-25",111.230003,112.07,111.150002,112.07,1047900,98.952271
"2016-11-28",111.230003,111.620003,109.610001,109.800003,2183300,96.947975
"2016-11-29",110,110.43,109.160004,109.260002,3943800,96.471184
"2016-11-30",110.599998,111.230003,110.120003,110.540001,5570200,97.601341
"2016-12-01",111.230003,112.68,110.68,112.599998,5430000,99.420235
"2016-12-02",112.419998,112.419998,110.690002,111.080002,2449400,98.07814
"2016-12-05",112.040001,112.519997,111.099998,111.5,3607500,98.448997
"2016-12-06",111.459999,111.989998,110.849998,111.489998,4162800,98.44017
"2016-12-07",111.699997,112.690002,110.970001,112.669998,4257700,99.482033
"2016-12-08",113.330002,115.690002,112.879997,114.82,3083400,101.380371
"2016-12-09",114.559998,115.019997,113.57,115.019997,2565800,101.556969
"2016-12-12",114.690002,115.309998,113.949997,114.07,3342800,100.718178
"2016-12-13",114.220001,115.25,113.620003,114.699997,3153900,101.274429
"2016-12-14",113.760002,115.769997,112.610001,114.199997,5157900,100.832962
"2016-12-15",115.779999,116.199997,114.440002,115.629997,2801800,102.095581
"2016-12-16",115.980003,116.209999,114.650002,114.860001,3318300,101.415695
"2016-12-19",114.43,116.25,114.379997,115.800003,3657800,102.245689
"2016-12-20",116.790001,118.330002,116.300003,118.07,1998900,104.249977
"2016-12-21",118.260002,118.290001,117.379997,117.639999,1282000,103.8703
"2016-12-22",117.75,118,117.209999,117.43,1457600,103.684891
"2016-12-23",117.489998,117.980003,117.07,117.959999,912700,104.152847
"2016-12-27",117.889999,118.519997,117.889999,118.309998,1076500,104.461884
"2016-12-28",118.379997,118.57,116.93,117.059998,1184300,103.358177
"2016-12-29",117.279999,117.610001,115.360001,116.099998,1542300,102.510551
"2016-12-30",116.209999,117.160004,115.919998,116.959999,1624900,103.26989
"2017-01-03",118.779999,119.470001,116.970001,117.970001,2989100,104.161674
"2017-01-04",118.32,119.269997,117.760002,118.970001,2279700,105.044617
"2017-01-05",118.410004,119.029999,116.599998,117.379997,2405000,103.640724
"2017-01-06",118.209999,119.739998,117.849998,119.050003,3003900,105.115273
"2017-01-09",118.309998,118.5,117.07,118.199997,3294300,104.364761
"2017-01-10",118.010002,118.849998,117.529999,118.669998,2914400,104.779739
"2017-01-11",117.93,121.330002,117.519997,121.330002,4408600,107.128387
"2017-01-12",120.129997,120.300003,116.730003,117.93,3970800,104.600517
"2017-01-13",118.959999,121.25,117.18,118.790001,4034700,105.363327
"2017-01-17",117.940002,117.989998,113.699997,113.93,4301500,101.05265
"2017-01-18",114.690002,116.389999,113.660004,116.32,3086200,103.172508
"2017-01-19",116.669998,117.300003,115.040001,115.610001,2589900,102.542755
"2017-01-20",116.290001,117.589996,115.989998,117.349998,2876800,104.086067
"2017-01-23",116.809998,117.860001,116.5,116.93,2485800,103.713554
"2017-01-24",117.5,119.440002,116.919998,118.660004,2566000,105.248024
"2017-01-25",120,121.190002,119.529999,121.010002,2572900,107.332405
"2017-01-26",121.169998,121.980003,120.739998,121.629997,1947000,107.882324
"2017-01-27",121.339996,121.900002,120.889999,121.639999,1609000,107.89119
"2017-01-30",120.970001,121.110001,119.639999,120.379997,1995400,106.773605
"2017-01-31",120.160004,121.019997,119.589996,120.459999,2620200,106.844574
"2017-02-01",121.660004,122.580002,121.019997,121.139999,2673200,107.447685
"2017-02-02",120.199997,120.760002,119,120.010002,2090800,106.445427
"2017-02-03",122.18,122.419998,121.059998,122.160004,1955200,108.352425
"2017-02-06",121.610001,122.82,121.339996,122.410004,1563900,108.574158
"2017-02-07",122.809998,123.25,121.279999,121.470001,2680900,107.74041
"2017-02-08",122.199997,122.199997,120.5,121.459999,2892400,107.731544
"2017-02-09",121.459999,122.93,121.279999,122.389999,2076700,108.556412
"2017-02-10",123.300003,123.540001,122.68,123.099998,2099000,109.186157
"2017-02-13",124,125.349998,123.620003,124.419998,1929500,110.356964
"2017-02-14",124.540001,126.230003,123.769997,126.099998,2420200,111.847092
"2017-02-15",126.279999,127.919998,125.370003,127.760002,2589500,113.319458
"2017-02-16",127.300003,127.660004,126,126.959999,1930800,112.609886
"2017-02-17",125.730003,126.889999,125.449997,126.860001,1734000,112.521179
"2017-02-21",127.43,127.839996,126.769997,127.550003,1748600,113.133186
"2017-02-22",126.779999,128.520004,126.690002,127.760002,1541700,113.319458
"2017-02-23",127.839996,128.229996,126.839996,128.139999,1221200,113.656502
"2017-02-24",126.919998,127.419998,126.139999,126.879997,2586300,112.53891
"2017-02-27",127.190002,128.490005,126.800003,128.130005,1895300,113.647644
"2017-02-28",127.360001,127.980003,126.660004,127.230003,2343300,112.84935
"2017-03-01",130.479996,131.830002,129.860001,130.850006,3367200,116.060204
"2017-03-02",130.979996,131.009995,127.389999,127.510002,2092400,113.09771
"2017-03-03",127.410004,128.25,126.980003,127.830002,2493200,113.381554
"2017-03-06",126.760002,127.93,126.089996,127.589996,2289900,113.168671
"2017-03-07",127.400002,128.050003,126.400002,127.400002,1764800,113.000137
"2017-03-08",128.919998,129.339996,127.459999,127.550003,2258500,113.133186
"2017-03-09",128.039993,129.289993,127.239998,127.480003,3435700,113.071106
"2017-03-10",128.25,128.490005,125.440002,126.459999,3731100,112.166397
"2017-03-13",126.650002,126.879997,125.709999,126.400002,1815100,112.113167
"2017-03-14",125.900002,126.419998,124.690002,126.220001,1660600,111.953522
"2017-03-15",126.739998,126.739998,124.620003,125.230003,2106600,111.075409
"2017-03-16",125.769997,126.279999,124.900002,125.720001,2413600,111.510025
"2017-03-17",125.919998,126.209999,124.349998,124.349998,5739000,110.294868
"2017-03-20",124.160004,125.309998,123.739998,123.790001,2576000,109.798187
"2017-03-21",124.129997,124.339996,118.589996,118.699997,6317000,105.283485
"2017-03-22",117.900002,119.300003,116.489998,118.650002,4424000,105.239151
"2017-03-23",118.669998,121.260002,118.150002,119.279999,4002600,105.797935
"2017-03-24",119.900002,120.580002,118.589996,119.400002,2425900,105.904381
"2017-03-27",116.5,118.440002,115.25,118.199997,3440300,104.840012
"2017-03-28",118.059998,120.809998,117.720001,120.269997,2657600,106.676041
"2017-03-29",120.07,120.639999,119.290001,119.339996,1758600,105.851143
"2017-03-30",119.220001,122,119.220001,121.529999,2091300,107.793625
"2017-03-31",120.970001,121.25,120.160004,120.239998,2189200,106.649437
"2017-04-03",120.650002,121,118.339996,119.839996,2124200,106.29464
"2017-04-04",119.330002,119.989998,118.68,119.150002,1871700,105.682632
"2017-04-05",120.779999,121.019997,118.139999,118.290001,1872800,104.919823
"2017-04-06",118.25,119.790001,117.480003,119.260002,2071700,105.780205
"2017-04-07",118.519997,119.839996,118,119.169998,1921000,105.700356
"2017-04-10",119.080002,119.639999,117.889999,118.370003,2084300,104.990784
"2017-04-11",117.440002,118.07,116.07,118.029999,3339500,104.689209
"2017-04-12",116.989998,117.699997,115.870003,116,3039100,103.370361
"2017-04-13",118,120.650002,115.599998,115.800003,5112400,103.192146
"2017-04-17",115.980003,118.529999,115.449997,118.410004,3241200,105.517982
"2017-04-18",117.410004,118.43,115.769997,116.410004,2915200,103.735718
"2017-04-19",117.459999,118.370003,115.970001,116.480003,2275100,103.798111
"2017-04-20",117.309998,119.190002,116.699997,118.830002,2053600,105.89225
"2017-04-21",118.550003,119.470001,117.830002,118.169998,1960600,105.304085
"2017-04-24",121,121.800003,120.169998,120.860001,2727700,107.701218
"2017-04-25",122.059998,122.730003,121.07,121.110001,2955600,107.924011
"2017-04-26",121.290001,122.989998,121.099998,122,2052200,108.71711
"2017-04-27",122.169998,122.459999,120.139999,121.019997,1556000,107.843819
"2017-04-28",120.690002,121.57,119.739998,119.75,1865200,106.712082
"2017-05-01",120.690002,121.860001,119.860001,121.150002,1857400,107.959663
"2017-05-02",121.489998,121.769997,119.830002,120.660004,1597300,107.523003
"2017-05-03",120.059998,122.589996,119.769997,122.440002,1675500,109.109207
"2017-05-04",123.690002,124.440002,122.760002,123.449997,2076300,110.009224
"2017-05-05",123.760002,123.860001,122.370003,123.120003,1697000,109.715157
"2017-05-08",123.190002,124.059998,123.080002,123.68,4159000,110.214195
"2017-05-09",123.639999,124.129997,121.510002,121.959999,2222000,108.681458
"2017-05-10",121.830002,122.769997,121.400002,122.449997,1594300,109.118103
"2017-05-11",122.019997,122.139999,120.279999,121.739998,1570000,108.48542
"2017-05-12",120.550003,121.18,119.559998,120.809998,1547400,107.656647
"2017-05-15",120.779999,122.639999,120.779999,122.139999,1401700,108.841866
"2017-05-16",122.309998,122.739998,121.620003,122.620003,1167500,109.2696
"2017-05-17",122.620003,122.620003,116.959999,117.190002,2657400,104.430794
"2017-05-18",117.269997,118.190002,115.660004,117.360001,3153300,104.582291
"2017-05-19",117.510002,119.919998,117.5,118.760002,2229800,105.829857
"2017-05-22",119.220001,119.739998,118.260002,119.449997,1571600,106.44474
"2017-05-23",119.449997,121.699997,119.110001,121.150002,1476100,107.959663
"2017-05-24",121.849998,121.900002,120.57,120.959999,1787400,107.790344
"2017-05-25",120.959999,121.989998,120.779999,121.449997,1311100,108.226974
"2017-05-26",120.959999,122,120.639999,121.32,1173300,108.11113
"2017-05-30",120.5,120.639999,118.260002,118.860001,2779200,105.918976
"2017-05-31",118.879997,119.25,116.629997,118.699997,2749600,105.77639
"2017-06-01",119.349998,120.129997,117.360001,120.129997,1679800,107.050697
"2017-06-02",118.93,119.879997,117.730003,119.160004,2253600,106.18631
"2017-06-05",119.459999,120.209999,118.489998,118.580002,1695500,105.669464
"2017-06-06",117.589996,118.68,117.059998,118.150002,1764100,105.286285
"2017-06-07",118.599998,120.199997,118.239998,119.900002,1434600,106.845757
"2017-06-08",119.900002,122.290001,119.410004,121.010002,3149100,107.834892
"2017-06-09",121.790001,123.769997,121.790001,123.169998,2105400,109.759712
"2017-06-12",123.18,124.099998,121.860001,122.839996,2944500,109.465645
"2017-06-13",123.389999,124.239998,122.75,123.809998,2242200,110.330032
"2017-06-14",122.790001,124.099998,121.550003,123.970001,1952600,110.472618
"2017-06-15",123.279999,124.57,122.639999,122.970001,1723300,109.581497
"2017-06-16",122.860001,123.099998,121.900002,122.510002,2255000,109.171585
"2017-06-19",123.550003,124.580002,123.080002,123.790001,1868200,110.312218
"2017-06-20",123.669998,123.93,122.949997,122.989998,1851300,109.599327
"2017-06-21",123.5,123.5,121.769997,122.330002,1793500,109.011177
"2017-06-22",121.860001,122.169998,120.339996,120.760002,1872100,107.612114
"2017-06-23",121.510002,121.510002,118.889999,119.550003,2689500,106.533844
"2017-06-26",119.989998,120.970001,119.410004,120.379997,2315900,107.273483
"2017-06-27",121.32,122.889999,120.919998,121.120003,1871200,107.932915
"2017-06-28",122.190002,123.760002,122.029999,123.400002,2580900,109.964676
"2017-06-29",126.629997,128.25,124.190002,125.25,2670700,111.613251
"2017-06-30",126,126.059998,124.400002,124.870003,1669900,111.274628
"2017-07-03",125.650002,126.540001,125.239998,126,1589900,112.281593
"2017-07-05",125.980003,126.519997,124.839996,126.080002,2496000,112.352898
"2017-07-06",126.150002,127.830002,125.800003,126.010002,1763100,112.29052
"2017-07-07",126.959999,126.959999,125.059998,126.540001,1842000,112.762802
"2017-07-10",126.160004,127.690002,125.949997,127.199997,2178700,113.350945
"2017-07-11",127.349998,127.800003,126.339996,127.389999,2663300,113.520248
"2017-07-12",126.980003,127.589996,126.480003,127.220001,1975500,113.368759
"2017-07-13",126.93,127.980003,125.919998,127.32,3160100,114.130707
"2017-07-14",125.900002,127.550003,124.940002,127.169998,2437200,113.996246
"2017-07-17",127.040001,128.25,126.769997,127.360001,2321400,114.16658
"2017-07-18",126.290001,127.190002,125.099998,125.57,2891200,112.562004
"2017-07-19",126.07,126.809998,125.419998,126.400002,1966100,113.306015
"2017-07-20",126.389999,127.620003,126.220001,126.949997,2158400,113.799034
"2017-07-21",126.410004,127.370003,125.879997,126.239998,1445300,113.16259
"2017-07-24",126.239998,127.43,126.139999,127.139999,1495400,113.96936
"2017-07-25",129.389999,130,128.869995,129.330002,2977400,115.93251
"2017-07-26",129.169998,129.550003,126.790001,127.360001,2554700,114.16658
"2017-07-27",127.279999,128.199997,126.730003,127.669998,2478700,114.444466
"2017-07-28",127.57,128.020004,126.779999,127.650002,1568000,114.426529
"2017-07-31",127.910004,129.279999,127.459999,128.800003,2013200,115.457413
"2017-08-01",129.589996,130.410004,129.149994,130.410004,2392700,116.90062
"2017-08-02",130.630005,130.929993,129.800003,130.679993,2055900,117.142654
"2017-08-03",130.5,130.990005,129.889999,130.509995,2312200,116.990265
"2017-08-04",131.309998,132.669998,130.910004,132.169998,2399600,118.478294
"2017-08-07",131.940002,132.199997,130.509995,131.110001,2516900,117.528107
"2017-08-08",130.600006,133.259995,130.600006,132.360001,2802900,118.648605
"2017-08-09",131.660004,132.190002,130.910004,131.729996,2246800,118.083885
"2017-08-10",130.399994,131.229996,128.600006,128.990005,2652000,115.627739
"2017-08-11",128.720001,129.779999,127.639999,128.050003,2931700,114.785103
"2017-08-14",129.419998,131.419998,128.960007,130.899994,2249600,117.339851
"2017-08-15",131.770004,132.289993,130.190002,130.339996,2615700,116.837852
"2017-08-16",130.919998,131.139999,129.259995,130.100006,3122900,116.622742
"2017-08-17",129.580002,129.839996,127.18,127.300003,2770600,114.112801
"2017-08-18",126.650002,128.119995,126.150002,127.110001,1511700,113.942459
"2017-08-21",127.339996,127.339996,126.419998,126.599998,1376100,113.485313
"2017-08-22",126.889999,127.839996,126.889999,127.510002,1216500,114.301033
"2017-08-23",126.599998,128.029999,126.449997,127.529999,1082500,114.318962
"2017-08-24",127.809998,128.029999,127.110001,127.669998,889500,114.444466
"2017-08-25",128.179993,128.449997,127.629997,127.879997,990900,114.632713
"2017-08-28",128.449997,128.449997,127.239998,127.550003,1720100,114.336891
"2017-08-29",126.040001,126.82,125.25,126.269997,2052800,113.189484
