"dates","IFF.Open","IFF.High","IFF.Low","IFF.Close","IFF.Volume","IFF.Adjusted"
"2014-11-13",100.300003,100.800003,99.580002,100.080002,280300,87.211311
"2014-11-14",99.699997,99.699997,97.080002,98.139999,673500,85.52079
"2014-11-17",97.75,98.510002,97.370003,98.040001,420900,85.433655
"2014-11-18",98.040001,98.940002,97.57,98.830002,463900,86.12204
"2014-11-19",98.839996,98.970001,98.18,98.620003,493400,85.939072
"2014-11-20",98.370003,99.68,98.18,99.629997,569400,86.819191
"2014-11-21",100.459999,101.07,99.940002,100.139999,1065300,87.263618
"2014-11-24",100.230003,100.459999,99.230003,99.790001,328800,86.958611
"2014-11-25",100.029999,100.330002,99.339996,99.389999,548300,86.610054
"2014-11-26",99.410004,100.18,98.709999,100.120003,250200,87.246155
"2014-11-28",100.480003,102.080002,100.160004,101.169998,486200,88.161186
"2014-12-01",100.800003,101.93,99.900002,101.459999,782200,88.413864
"2014-12-02",101.739998,102.279999,101.360001,102.160004,480100,89.02388
"2014-12-03",102.199997,102.919998,101.660004,102.760002,423100,89.546738
"2014-12-04",102.540001,103.230003,102.199997,103.190002,377100,89.92144
"2014-12-05",103.389999,103.989998,102.93,103.419998,404700,90.121864
"2014-12-08",103.239998,103.339996,102.150002,102.550003,386600,89.363739
"2014-12-09",102.050003,103.190002,102.019997,103.120003,326300,89.860435
"2014-12-10",102.870003,102.870003,101.059998,101.160004,463800,88.152458
"2014-12-11",101.339996,102.559998,101.169998,102.25,334900,89.102325
"2014-12-12",101.800003,101.949997,100.040001,100.07,679300,87.202614
"2014-12-15",100.68,100.739998,98.839996,99.07,339300,86.3312
"2014-12-16",98.779999,100.540001,98.080002,98.650002,532000,85.96521
"2014-12-17",99.220001,100.599998,98.57,100.489998,529300,87.568596
"2014-12-18",102.169998,102.529999,101.339996,102.529999,441000,89.346283
"2014-12-19",103.199997,103.199997,102.239998,102.489998,597800,89.311432
"2014-12-22",102.489998,103.050003,102.129997,102.830002,265000,89.607727
"2014-12-23",103.389999,103.959999,102.889999,103.550003,290400,90.235153
"2014-12-24",103.610001,103.970001,103.43,103.730003,173900,90.391991
"2014-12-26",103.75,104,103.32,103.440002,145000,90.549553
"2014-12-29",103.160004,103.489998,102.790001,103.279999,211600,90.409515
"2014-12-30",102.82,103.379997,102.550003,102.949997,198600,90.120636
"2014-12-31",102.959999,103.199997,101.32,101.360001,213100,88.728783
"2015-01-02",101.419998,101.860001,100.169998,100.849998,287600,88.28231
"2015-01-05",100.449997,101.059998,98.870003,99.370003,381500,86.986748
"2015-01-06",99.790001,100.43,97.589996,98.150002,420200,85.918793
"2015-01-07",98.75,99.230003,97.940002,99.120003,516700,86.767914
"2015-01-08",99.889999,101.68,99.800003,101.639999,333900,88.973885
"2015-01-09",102.059998,102.540001,101.339996,102.150002,455300,89.420319
"2015-01-12",102.129997,102.5,100.629997,101.099998,288800,88.501183
"2015-01-13",102,103.050003,101.620003,102.82,604800,90.006836
"2015-01-14",101.860001,104.25,101.68,103.959999,658900,91.004761
"2015-01-15",104.43,105.980003,104.260002,105.269997,757700,92.151489
"2015-01-16",105.129997,107.419998,104.860001,107.360001,728100,93.981064
"2015-01-20",108.459999,108.459999,106.040001,107.580002,507600,94.173645
"2015-01-21",107.239998,107.779999,106.160004,106.830002,677800,93.517097
"2015-01-22",107.550003,110.970001,107.32,110.940002,784800,97.114944
"2015-01-23",110.82,110.889999,108.059998,109.050003,890600,95.460464
"2015-01-26",108.769997,108.879997,107.589996,108.370003,470300,94.865211
"2015-01-27",107.32,107.519997,106.300003,106.919998,521300,93.595886
"2015-01-28",107.519997,107.889999,105.18,105.260002,710900,92.142761
"2015-01-29",105.129997,106.940002,105.010002,106.800003,334800,93.490852
"2015-01-30",105.910004,107.389999,105.720001,106.110001,410300,92.886848
"2015-02-02",106.529999,107.089996,105.349998,106.779999,314300,93.473358
"2015-02-03",107.580002,108.139999,106.739998,108,476700,94.541306
"2015-02-04",107.690002,108.410004,107.300003,107.709999,288500,94.287453
"2015-02-05",108.360001,108.800003,107.889999,108.639999,278600,95.101547
"2015-02-06",108.779999,109.099998,108.080002,109.07,346200,95.477974
"2015-02-09",108.809998,108.879997,107.110001,107.379997,361100,93.998573
"2015-02-10",107.669998,108.260002,107.230003,107.940002,371100,94.488777
"2015-02-11",108.089996,108.400002,106.709999,107,1050900,93.665932
"2015-02-12",109.330002,116.480003,109.330002,114.769997,1341700,100.467644
"2015-02-13",115.339996,118.580002,114.830002,116.959999,761800,102.384735
"2015-02-17",116.879997,117.599998,115.800003,117.199997,495500,102.594841
"2015-02-18",116.989998,118.370003,116.82,118.269997,332800,103.531487
"2015-02-19",118.269997,120.419998,117.57,120.099998,526700,105.13343
"2015-02-20",120.010002,121.540001,119.309998,121.400002,418200,106.271431
"2015-02-23",120.650002,122,120.489998,121.239998,432600,106.131378
"2015-02-24",120.989998,122.849998,120.589996,122.629997,453000,107.34816
"2015-02-25",122.959999,123.080002,121.43,121.870003,472900,106.682861
"2015-02-26",122,122.400002,121.279999,121.839996,470800,106.656601
"2015-02-27",121.949997,122.510002,121.120003,121.93,371100,106.735397
"2015-03-02",121.93,122.839996,117.32,122.769997,401400,107.470711
"2015-03-03",122.309998,122.639999,120.769997,121.690002,280700,106.525307
"2015-03-04",121.519997,121.959999,120.300003,121.220001,346300,106.113884
"2015-03-05",121.25,121.540001,120.230003,120.879997,358600,105.816261
"2015-03-06",120.589996,120.709999,118.519997,119.010002,396100,104.179283
"2015-03-09",119.550003,121.360001,119.43,120.690002,468600,105.649933
"2015-03-10",119.709999,119.910004,117.599998,117.599998,744100,102.944984
"2015-03-11",117.599998,118.540001,116.699997,117.18,760600,102.577324
"2015-03-12",118.029999,120.010002,117.739998,119.5,457700,104.608208
"2015-03-13",119.43,119.660004,117.029999,118.040001,465500,103.330147
"2015-03-16",118.489998,119.150002,118.199997,118.989998,298800,104.161781
"2015-03-17",118.339996,118.769997,116.739998,117.900002,461700,103.207596
"2015-03-18",117.379997,118.959999,115.260002,118.150002,601400,103.426445
"2015-03-19",118.07,120.080002,117.099998,118.489998,510700,103.724075
"2015-03-20",118.82,120.400002,118.660004,119.919998,638300,104.975868
"2015-03-23",119.669998,120.620003,119.349998,119.690002,490100,104.774521
"2015-03-24",119.410004,120.559998,119.07,119.510002,427500,104.616989
"2015-03-25",119.43,120.959999,117.080002,117.080002,482300,102.894432
"2015-03-26",116.839996,117.349998,116.010002,116.699997,528500,102.560471
"2015-03-27",117.059998,117.790001,116.550003,117.18,354400,102.98233
"2015-03-30",117.839996,119.269997,117.239998,118.5,300800,104.142395
"2015-03-31",118.290001,118.5,117,117.400002,473900,103.175682
"2015-04-01",117.099998,118.110001,116.080002,116.970001,461900,102.79776
"2015-04-02",116.959999,118.809998,116.739998,117.389999,333500,103.16687
"2015-04-06",116.760002,118.959999,116.760002,118.620003,316700,104.247849
"2015-04-07",118.379997,119.550003,118.160004,118.190002,519000,103.869965
"2015-04-08",118.559998,118.959999,117.410004,118.209999,375600,103.88752
"2015-04-09",118.139999,118.5,117.339996,118.260002,297300,103.93148
"2015-04-10",118.540001,119.029999,118.209999,118.970001,296300,104.55545
"2015-04-13",119.129997,120.419998,118.75,118.769997,297700,104.379654
"2015-04-14",118.889999,119.449997,118.059998,118.910004,277200,104.502724
"2015-04-15",119.730003,120.139999,118.519997,118.669998,222900,104.291786
"2015-04-16",118.339996,119.330002,118.010002,118.660004,255300,104.283012
"2015-04-17",117.910004,118.620003,115.889999,116.279999,437600,102.191383
"2015-04-20",117.089996,117.870003,117.089996,117.669998,204900,103.412956
"2015-04-21",117.75,118.309998,116.639999,116.82,237500,102.665947
"2015-04-22",117,117.260002,115.160004,115.989998,474700,101.936501
"2015-04-23",116.029999,117.059998,115.440002,116.57,222200,102.446236
"2015-04-24",116.620003,117.199997,115.040001,115.849998,378500,101.813461
"2015-04-27",116.349998,117.220001,115.239998,116.18,260900,102.103477
"2015-04-28",115.959999,116.980003,115.639999,116.949997,345000,102.780174
"2015-04-29",116,116.940002,115.599998,116.239998,297100,102.156212
"2015-04-30",115.660004,116.610001,114.110001,114.75,438800,100.846756
"2015-05-01",115.480003,117.550003,115.480003,117.419998,310100,103.19323
"2015-05-04",117.510002,118.599998,117.239998,118.230003,345300,103.905113
"2015-05-05",118.019997,118.870003,116.190002,116.599998,267400,102.472603
"2015-05-06",117.360001,118.120003,115.800003,118.099998,410100,103.790848
"2015-05-07",117.660004,118.410004,116.809998,118.220001,256100,103.896339
"2015-05-08",119.540001,120.610001,119.010002,119.440002,298200,104.968498
"2015-05-11",119.019997,119.610001,118.489998,119.300003,535900,104.845467
"2015-05-12",115.68,117.32,113.339996,114.400002,1012800,100.539154
"2015-05-13",114.029999,114.029999,110.57,112.690002,971100,99.036324
"2015-05-14",113.309998,115.160004,112.620003,115.050003,467500,101.110413
"2015-05-15",114.989998,115.440002,114.690002,115.43,295400,101.444359
"2015-05-18",115.019997,115.489998,114.82,115.279999,222500,101.312531
"2015-05-19",115.360001,116.309998,115.029999,115.889999,266700,101.848618
"2015-05-20",116.050003,117.860001,115.589996,117.529999,419100,103.289909
"2015-05-21",117.290001,118.459999,117.290001,118.260002,491500,103.93148
"2015-05-22",117.989998,118.720001,117.779999,118.349998,364700,104.010544
"2015-05-26",117.470001,117.970001,116.470001,117.099998,419500,102.912018
"2015-05-27",116.919998,119.059998,116.849998,118.82,382200,104.423599
"2015-05-28",118.870003,119.769997,118.739998,119.269997,337200,104.819099
"2015-05-29",119.449997,120.199997,118.5,119.040001,555700,104.616989
"2015-06-01",119.290001,119.290001,116.739998,117.510002,432200,103.272346
"2015-06-02",117.18,118.040001,116.400002,116.440002,382000,102.331985
"2015-06-03",116.650002,117.050003,113.970001,114.470001,952100,100.600677
"2015-06-04",113.669998,114.360001,112.339996,112.480003,856500,98.851776
"2015-06-05",112.150002,112.440002,111.010002,111.120003,627600,97.65657
"2015-06-08",111.199997,112.260002,110.309998,110.339996,562400,96.971062
"2015-06-09",110.339996,110.440002,109.410004,109.760002,607400,96.461349
"2015-06-10",110.269997,111.040001,109.879997,110.830002,1131100,97.401703
"2015-06-11",110.900002,112.07,110.690002,111.449997,754300,97.946571
"2015-06-12",111.32,111.589996,110.080002,110.330002,362700,96.962273
"2015-06-15",109.389999,109.919998,108.82,109.370003,420500,96.118584
"2015-06-16",109.43,111.919998,109.379997,111.239998,634500,97.762016
"2015-06-17",111.599998,112.57,111.349998,111.580002,625500,98.060844
"2015-06-18",112.220001,113.660004,111.459999,113.339996,552700,99.607582
"2015-06-19",113.480003,114.599998,112.800003,112.82,536400,99.150589
"2015-06-22",113.589996,114.089996,113,113.529999,355600,99.774559
"2015-06-23",113.980003,114.040001,113.029999,113.209999,376300,99.493347
"2015-06-24",112.639999,113.900002,112.25,112.650002,421600,99.413902
"2015-06-25",112.730003,113.529999,112.5,112.620003,339300,99.387436
"2015-06-26",113,113.400002,112.449997,112.620003,401000,99.387436
"2015-06-29",111.599998,112.360001,109.230003,109.290001,325600,96.448708
"2015-06-30",110.220001,110.559998,108.870003,109.290001,441300,96.448708
"2015-07-01",110.279999,110.790001,109.660004,110.220001,361700,97.269424
"2015-07-02",110.769997,110.870003,109.839996,110.330002,374500,97.366524
"2015-07-06",109.169998,110.639999,108.910004,109.699997,278600,96.810532
"2015-07-07",109.620003,110.120003,108.199997,109.660004,410400,96.77523
"2015-07-08",108.669998,109.239998,108.25,108.449997,515200,95.70739
"2015-07-09",109.730003,110.309998,108.809998,108.910004,333800,96.113365
"2015-07-10",110.400002,111.349998,109.580002,111.150002,278000,98.090164
"2015-07-13",112.150002,112.919998,111.169998,112.650002,331200,99.413902
"2015-07-14",112.510002,113.330002,112.400002,113.160004,270600,99.863991
"2015-07-15",112.93,113.769997,112.57,112.690002,315000,99.449203
"2015-07-16",112.980003,113.550003,112.18,113.349998,374100,100.031647
"2015-07-17",113.07,113.440002,112.410004,112.639999,220300,99.405098
"2015-07-20",112.18,112.389999,111.419998,111.610001,403500,98.496101
"2015-07-21",111.93,114.309998,111.519997,111.599998,493600,98.487282
"2015-07-22",112.400002,113.989998,111.5,112.269997,339300,99.078545
"2015-07-23",112.589996,113,111.849998,112.18,380000,98.999138
"2015-07-24",112.040001,112.07,110,111.099998,381400,98.046028
"2015-07-27",110.510002,111.419998,110.110001,111.110001,365500,98.054848
"2015-07-28",111.559998,113.839996,110.970001,113.699997,439900,100.34053
"2015-07-29",113.650002,114.82,112.75,114.57,350200,101.108315
"2015-07-30",114.290001,116.059998,114.059998,115.510002,468100,101.937874
"2015-07-31",116.379997,116.870003,115.370003,115.589996,474600,102.008476
"2015-08-03",115.449997,115.75,114.68,115.300003,258400,101.752525
"2015-08-04",115.510002,116.800003,115.510002,116,258400,102.370285
"2015-08-05",117.190002,118.080002,116.610001,117.239998,384500,103.4646
"2015-08-06",117.230003,118.089996,115.720001,116.419998,458900,102.740921
"2015-08-07",116.529999,116.93,115.849998,116.279999,283000,102.617401
"2015-08-10",116.739998,118.870003,116.330002,118.809998,390900,104.850113
"2015-08-11",115.540001,117.110001,112.779999,114.050003,887800,100.649399
"2015-08-12",112.989998,114.43,112.419998,113.739998,549900,100.375832
"2015-08-13",113.360001,114.089996,112.43,113.220001,501800,99.916939
"2015-08-14",113.230003,114.690002,113.050003,114.360001,350100,100.922989
"2015-08-17",113.949997,115.199997,113.830002,114.989998,368200,101.478973
"2015-08-18",114.730003,115.849998,114.730003,115.529999,324600,101.955521
"2015-08-19",114.209999,115.160004,113.669998,114.110001,403300,100.702362
"2015-08-20",113.610001,113.879997,111.620003,112,704800,98.840286
"2015-08-21",113.120003,114.120003,111.919998,111.949997,1065200,98.79615
"2015-08-24",106.870003,109.129997,106.199997,108,1178300,95.310272
"2015-08-25",110.589996,110.639999,107,107.050003,813200,94.471909
"2015-08-26",109.190002,109.639999,107.160004,108.910004,553000,96.113365
"2015-08-27",110.160004,112.25,108.940002,110.699997,495400,97.693031
"2015-08-28",110.440002,111.010002,109.580002,110.959999,350200,97.92247
"2015-08-31",110.610001,110.610001,109.489998,109.550003,297700,96.678146
"2015-09-01",107.07,107.959999,105.830002,106.230003,546300,93.748245
"2015-09-02",107.93,108.540001,106.510002,108.5,549800,95.751534
"2015-09-03",109.400002,110.43,108.889999,109.459999,316400,96.598724
"2015-09-04",107.779999,108.110001,106.650002,106.949997,493700,94.383629
"2015-09-08",108.989998,109.330002,108.389999,109.25,545100,96.413414
"2015-09-09",110.360001,110.809998,108.620003,108.730003,283500,95.954498
"2015-09-10",108.32,109.18,106.849998,107.190002,591500,94.595444
"2015-09-11",106.529999,107.260002,105.970001,107.129997,435900,94.54248
"2015-09-14",107.099998,107.360001,105.919998,106.120003,240300,93.651169
"2015-09-15",106.160004,106.559998,105.220001,106.330002,356900,93.836487
"2015-09-16",106.209999,107.860001,106.169998,107.690002,338400,95.036705
"2015-09-17",107.410004,109.169998,107.300003,107.580002,267600,94.939629
"2015-09-18",106.099998,106.480003,104.839996,105.169998,489900,92.812782
"2015-09-21",105.879997,106.730003,104.910004,106.059998,283500,93.598206
"2015-09-22",105.269997,105.470001,104.519997,105.07,357200,92.724533
"2015-09-23",104.690002,105.699997,104.230003,104.709999,562700,92.901993
"2015-09-24",104.150002,105.080002,103.389999,104.800003,437400,92.981834
"2015-09-25",105.169998,106.529999,105.07,105.760002,444300,93.83358
"2015-09-28",104.25,104.349998,100.5,100.589996,794000,89.246582
"2015-09-29",100.589996,101.330002,100.019997,101.089996,335800,89.690193
"2015-09-30",101.949997,103.330002,101.449997,103.260002,486900,91.615509
"2015-10-01",104.07,104.379997,102.459999,103.879997,657300,92.165581
"2015-10-02",102.470001,106.889999,102.440002,106.809998,389000,94.765152
"2015-10-05",107.18,108.279999,106.910004,108.209999,382900,96.007278
"2015-10-06",108.18,108.830002,107.129997,107.980003,338500,95.80323
"2015-10-07",108.470001,109.75,108.470001,109.75,478000,97.373627
"2015-10-08",109.209999,109.910004,108.75,109.510002,536600,97.160706
"2015-10-09",109.57,110.220001,109.040001,109.529999,341400,97.178444
"2015-10-12",109.309998,110.639999,108.830002,110.099998,337500,97.684166
"2015-10-13",109.309998,111.139999,109.18,110.239998,387800,97.808365
"2015-10-14",110.059998,111.139999,109.860001,109.980003,208000,97.577682
"2015-10-15",110.699997,111.199997,110.150002,111.07,413500,98.544792
"2015-10-16",112,112.559998,111.470001,112.529999,317500,99.840134
"2015-10-19",111.879997,113.169998,111.879997,112.959999,389100,100.221649
"2015-10-20",112.900002,113.410004,112.449997,112.779999,304800,100.061951
"2015-10-21",113.419998,113.790001,111.580002,111.760002,269700,99.156967
"2015-10-22",112.730003,113.760002,112.489998,113.730003,485800,100.904823
"2015-10-23",114.809998,114.910004,113.480003,113.519997,360200,100.718483
"2015-10-26",113.559998,114.919998,113.470001,114.669998,271300,101.738823
"2015-10-27",114,114.5,112.910004,113.709999,340300,100.887054
"2015-10-28",113.650002,115.519997,113.440002,115.050003,397100,102.075958
"2015-10-29",115.040001,115.82,114.199997,115.510002,288500,102.484093
"2015-10-30",115.669998,117.050003,115.07,116.059998,417200,102.972046
"2015-11-02",116.199997,116.970001,115.230003,116.050003,320700,102.963188
"2015-11-03",115.910004,116.559998,115.690002,116.18,414600,103.078522
"2015-11-04",116.290001,116.809998,115.709999,116.18,285500,103.078522
"2015-11-05",116.209999,116.360001,115.309998,115.970001,291900,102.892204
"2015-11-06",115.260002,115.580002,111.980003,113.199997,881200,100.43457
"2015-11-09",113.400002,114.260002,112.339996,114.110001,602600,101.241959
"2015-11-10",112.800003,116.860001,112,113.610001,750700,100.798332
"2015-11-11",114.440002,116.440002,114.209999,115.900002,390700,102.830109
"2015-11-12",114.459999,115.68,113.199997,113.279999,388900,100.505562
"2015-11-13",113.339996,113.860001,111.330002,111.75,415600,99.148094
"2015-11-16",111.779999,114.550003,111.779999,114.5,360600,101.587982
"2015-11-17",114.050003,116.489998,114,115.449997,437200,102.430847
"2015-11-18",115.669998,117.519997,115.120003,117.440002,463200,104.196442
"2015-11-19",117.480003,119.400002,116.339996,117.839996,505100,104.551338
"2015-11-20",118.099998,118.290001,116.650002,117.050003,280600,103.850418
"2015-11-23",117.230003,119.099998,116.330002,118.559998,334800,105.190132
"2015-11-24",118.220001,120.480003,117.589996,120.089996,573400,106.5476
"2015-11-25",120.540001,120.760002,119.620003,120.25,328800,106.68956
"2015-11-27",120.230003,120.870003,119.150002,119.849998,170600,106.334656
"2015-11-30",120.339996,121.029999,119.459999,120.010002,428100,106.476639
"2015-12-01",117.889999,122.199997,117.889999,122,673800,108.242226
"2015-12-02",121.559998,122.209999,120.099998,120.410004,396900,106.831528
"2015-12-03",120.419998,120.800003,118.260002,119.139999,355900,105.704742
"2015-12-04",119.480003,121.529999,119.480003,121.25,321100,107.576797
"2015-12-07",120.809998,121.690002,120.080002,121.279999,434600,107.603401
"2015-12-08",120.57,121.639999,119.709999,121.029999,398300,107.381592
"2015-12-09",121.18,122.639999,119.720001,120.720001,559500,107.10656
"2015-12-10",120.57,120.980003,118.040001,118.309998,503200,104.96833
"2015-12-11",116.690002,117.800003,115.639999,116.120003,1034200,103.025299
"2015-12-14",116.230003,117.379997,115.199997,116.32,1146200,103.202728
"2015-12-15",117.639999,119,117.519997,118.18,534300,104.852989
"2015-12-16",119.190002,121.160004,118.849998,120.949997,344300,107.310631
"2015-12-17",120.809998,121.089996,118.080002,118.089996,356500,104.773125
"2015-12-18",117.75,118.410004,115.839996,115.879997,609500,102.81234
"2015-12-21",116.599998,117.410004,116.129997,117.230003,337600,104.010117
"2015-12-22",117.910004,119.800003,117.080002,119.510002,292700,106.033012
"2015-12-23",119.879997,120.050003,118.650002,119.660004,292400,106.665909
"2015-12-24",119.449997,120.309998,119.239998,119.970001,82700,106.94223
"2015-12-28",119.080002,120.400002,118.879997,120.349998,189900,107.280975
"2015-12-29",121.339996,122.080002,120.470001,121.120003,156200,107.967354
"2015-12-30",121.029999,122.089996,120.360001,120.620003,195800,107.521652
"2015-12-31",120.260002,121.059998,119.599998,119.639999,232500,106.648087
"2016-01-04",118.309998,118.360001,116.940002,118.029999,505500,105.212914
"2016-01-05",118.400002,119.120003,117.730003,118.93,268100,106.015182
"2016-01-06",117.150002,118.010002,116.370003,117.169998,450200,104.446304
"2016-01-07",115.610001,116.989998,114.379997,116.589996,667600,103.929283
"2016-01-08",116.989998,117.349998,116.18,116.339996,689500,103.706429
"2016-01-11",117.279999,118.139999,116.599998,117.620003,457400,104.847443
"2016-01-12",118.669998,119.57,117.349998,118.330002,630500,105.480331
"2016-01-13",118.849998,118.919998,115.82,116.050003,675100,103.447922
"2016-01-14",116.089996,117.800003,115.650002,117.199997,389000,104.473045
"2016-01-15",114.93,115.730003,112.529999,115.309998,625600,102.788261
"2016-01-19",116.080002,117.300003,112.239998,113.480003,692500,101.157005
"2016-01-20",111.43,112.660004,109.730003,111.779999,695700,99.641624
"2016-01-21",112.099998,113.900002,111.099998,111.75,591900,99.614876
"2016-01-22",113.459999,114.959999,112.870003,114.07,411400,101.682953
"2016-01-25",110.139999,111.309998,108.080002,110.400002,1261400,98.411469
"2016-01-26",110.489998,112.480003,110.489998,111.870003,615400,99.721855
"2016-01-27",111.690002,112.43,110.650002,111.519997,606000,99.409821
"2016-01-28",112.43,113.040001,110.690002,112.190002,638600,100.007103
"2016-01-29",113.150002,117,112.769997,116.959999,681600,104.259117
"2016-02-01",116.389999,119.040001,115.360001,118.459999,836900,105.596222
"2016-02-02",117.120003,117.75,116.230003,117.220001,445500,104.490875
"2016-02-03",117.760002,120.599998,116.889999,120.599998,603800,107.503838
"2016-02-04",119.989998,122.379997,119.889999,121.279999,551400,108.110001
"2016-02-05",121.279999,121.690002,117.75,119.379997,694200,106.416313
"2016-02-08",117.959999,118.400002,115.599998,116.610001,591900,103.947113
"2016-02-09",115.209999,117.290001,115.18,116.830002,746300,104.143234
"2016-02-10",116.809998,119.75,114.32,115.330002,1069900,102.806114
"2016-02-11",100.5,105.300003,97.239998,100.489998,4519000,89.577614
"2016-02-12",101,107.809998,101,106.75,1957000,95.157829
"2016-02-16",105.68,108.040001,104.480003,106.540001,1101800,94.970642
"2016-02-17",107.5,108.839996,105.889999,106.080002,1026400,94.5606
"2016-02-18",106.300003,107.010002,104.349998,105.389999,721100,93.945518
"2016-02-19",105.339996,105.550003,104.040001,105.400002,768400,93.954437
"2016-02-22",106.269997,107.540001,105.199997,105.279999,1020800,93.847466
"2016-02-23",104.360001,105.139999,102.769997,103.419998,566100,92.18943
"2016-02-24",102.639999,106.82,102.309998,106.209999,1027800,94.67646
"2016-02-25",106.25,106.730003,104.199997,105.019997,550800,93.6157
"2016-02-26",105.5,105.75,103.849998,104.120003,691700,92.813423
"2016-02-29",104.150002,105.389999,103.260002,103.290001,598800,92.073555
"2016-03-01",104.32,107.290001,104.059998,106.620003,664800,95.041954
"2016-03-02",105.809998,106.480003,104.589996,105.82,592300,94.328812
"2016-03-03",105.940002,106.089996,104.599998,105.150002,764300,93.731583
"2016-03-04",105.540001,106.849998,104.93,106.410004,549100,94.854752
"2016-03-07",105.93,107.400002,105.699997,106.43,695700,94.872574
"2016-03-08",105.269997,109.18,104.93,107.169998,1129500,95.532219
"2016-03-09",107.260002,107.980003,106.110001,107.5,563500,95.826393
"2016-03-10",108,108.989998,106.589996,107.68,480200,95.986847
"2016-03-11",109.07,110.620003,108.269997,109.980003,435900,98.037071
"2016-03-14",109.360001,111.330002,109.18,110.330002,412700,98.34906
"2016-03-15",110.050003,110.760002,109.529999,110.300003,513700,98.322319
"2016-03-16",109.699997,111.959999,109.699997,111.449997,345000,99.347458
"2016-03-17",111.57,113.029999,110.910004,112.879997,403300,100.622154
"2016-03-18",113.160004,115.120003,112.839996,113.68,962400,101.335289
"2016-03-21",113.68,114.129997,112.809998,113.940002,490300,101.567055
"2016-03-22",113.860001,115.330002,111.830002,114.900002,596300,102.422813
"2016-03-23",113.910004,114.489998,112.809998,113.629997,405200,101.786797
"2016-03-24",112.589996,113.779999,111.739998,113.239998,671800,101.437439
"2016-03-28",113.400002,114.120003,113.309998,113.839996,239400,101.97493
"2016-03-29",113.360001,114.900002,112.910004,114.790001,361600,102.825897
"2016-03-30",115.419998,116.18,114.209999,114.580002,456600,102.637802
"2016-03-31",114.669998,115.110001,113.389999,113.769997,384000,101.912216
"2016-04-01",113.190002,116.510002,112.949997,116.379997,480300,104.250168
"2016-04-04",116.440002,116.440002,114.650002,115.849998,454400,103.775421
"2016-04-05",115.040001,116.279999,114.760002,115.339996,558700,103.318581
"2016-04-06",115.599998,118.139999,115.410004,118.07,499800,105.76403
"2016-04-07",117.25,118.07,116.370003,116.639999,611100,104.483078
"2016-04-08",117.75,118.940002,117.169998,117.699997,265300,105.432602
"2016-04-11",118.199997,118.470001,117.18,117.389999,294700,105.154915
"2016-04-12",117.629997,118.889999,117.379997,118.529999,553400,106.176109
"2016-04-13",119.360001,120.050003,118.779999,119.980003,757500,107.474983
"2016-04-14",120.129997,120.309998,119.089996,119.309998,487900,106.874817
"2016-04-15",119.309998,120.279999,119.099998,119.989998,723000,107.483932
"2016-04-18",119.230003,121.489998,118.970001,121.239998,373700,108.603661
"2016-04-19",121.900002,123.43,121.330002,122.279999,559500,109.535248
"2016-04-20",121.75,122.400002,119.32,120,787000,107.492897
"2016-04-21",120.440002,120.730003,119.25,120.150002,407600,107.627258
"2016-04-22",120.300003,120.959999,119.410004,120.82,388600,108.227417
"2016-04-25",120.220001,120.330002,119.32,120.110001,403000,107.591415
"2016-04-26",120.169998,121.239998,119.639999,120.370003,374500,107.824333
"2016-04-27",120.519997,120.910004,119.779999,120.269997,225500,107.734741
"2016-04-28",119.25,120.540001,118.919998,119.480003,289800,107.0271
"2016-04-29",119.279999,119.68,118.300003,119.470001,318200,107.018112
"2016-05-02",119.760002,120.349998,119.339996,119.809998,436500,107.322693
"2016-05-03",118.779999,119.610001,118.269997,119.360001,338600,106.919601
"2016-05-04",118.919998,120.43,118.480003,118.639999,407800,106.274643
"2016-05-05",119.279999,119.849998,118.360001,118.620003,308600,106.256706
"2016-05-06",118.199997,118.690002,117.07,118.589996,614600,106.229851
"2016-05-09",118.68,119.980003,118.419998,119.889999,763800,107.394356
"2016-05-10",122,127.529999,121.019997,126.239998,1845500,113.082504
"2016-05-11",126.019997,126.639999,123.57,123.620003,807000,110.735596
"2016-05-12",124.239998,126.330002,123.769997,126.160004,789400,113.010849
"2016-05-13",125.889999,126.790001,125.510002,126.25,740200,113.091492
"2016-05-16",126.169998,128.130005,126.160004,127.800003,747200,114.479919
"2016-05-17",127.089996,127.690002,126.379997,127.5,1130700,114.211182
"2016-05-18",127,127.809998,126.209999,126.629997,1042100,113.43187
"2016-05-19",126.5,128.130005,125.760002,128,442300,114.659096
"2016-05-20",128.639999,129.179993,127.459999,128.029999,584200,114.685951
"2016-05-23",127.790001,128.089996,126.800003,127.919998,329200,114.587402
"2016-05-24",128.149994,128.470001,126.540001,128.25,404800,114.883026
"2016-05-25",128.309998,129.339996,128.309998,129,275100,115.554863
"2016-05-26",129.050003,129.300003,128.639999,128.929993,450900,115.492142
"2016-05-27",128.919998,129.369995,128.160004,129.339996,254500,115.859413
"2016-05-31",129.210007,129.449997,128.029999,129,513900,115.554863
"2016-06-01",129,129.419998,128.210007,128.919998,616400,115.48317
"2016-06-02",128.820007,128.820007,127.68,128.710007,446800,115.29509
"2016-06-03",128.490005,128.710007,127.279999,128.330002,580800,114.954689
"2016-06-06",128.880005,129.639999,128.279999,128.839996,495100,115.41153
"2016-06-07",129.100006,130.169998,128.570007,129.529999,314800,116.029625
"2016-06-08",129.759995,131.300003,128.839996,131.009995,380700,117.355354
"2016-06-09",130.160004,130.600006,129.5,129.800003,482300,116.271484
