"dates","ZBH.Open","ZBH.High","ZBH.Low","ZBH.Close","ZBH.Volume","ZBH.Adjusted"
"2016-03-11",101.860001,104.599998,101.860001,104.599998,2302900,100.305786
"2016-03-14",104,105.480003,103.760002,105.050003,1961800,100.737328
"2016-03-15",104.389999,105.050003,104.099998,104.309998,1299600,100.02771
"2016-03-16",104.099998,105.089996,103.330002,104.260002,921200,99.979752
"2016-03-17",104.010002,104.940002,102.900002,103.589996,758200,99.337257
"2016-03-18",103.650002,104.720001,103.220001,104.510002,1381800,100.219498
"2016-03-21",104.160004,104.730003,103.290001,104.379997,702100,100.094818
"2016-03-22",103.349998,104.82,103.169998,104.410004,942300,100.123596
"2016-03-23",104.580002,105,103.779999,104.43,921800,100.142776
"2016-03-24",103.580002,104.309998,103.07,103.739998,852400,99.481094
"2016-03-28",105.260002,105.93,103.760002,104.339996,783300,100.056473
"2016-03-29",104.43,105.949997,103.949997,105.839996,986500,101.728889
"2016-03-30",106.410004,107.010002,105.93,106.699997,1356100,102.555458
"2016-03-31",106.879997,107.220001,106.25,106.629997,1322800,102.48819
"2016-04-01",106.309998,107.639999,105.830002,107.370003,1658600,103.199455
"2016-04-04",107.720001,108.620003,106.550003,106.860001,1525700,102.709267
"2016-04-05",106.07,107.169998,105.529999,105.980003,1348500,101.863441
"2016-04-06",105.860001,108.57,105.650002,108.089996,1370100,103.891472
"2016-04-07",107.809998,108.199997,107.169998,108.150002,1694400,103.949135
"2016-04-08",108.5,109.169998,108.5,108.959999,1319100,104.727707
"2016-04-11",109.059998,109.709999,108.669998,109.300003,1396000,105.054474
"2016-04-12",109.690002,111.739998,109.379997,111.57,1898800,107.236313
"2016-04-13",111.830002,114.519997,111.660004,114.449997,2541600,110.004456
"2016-04-14",114.300003,115.760002,114.059998,115.43,1548400,110.946381
"2016-04-15",115,115.050003,112.080002,114.029999,1806300,109.600739
"2016-04-18",113.660004,113.949997,112.949997,113.610001,1145800,109.197067
"2016-04-19",114.120003,114.589996,113.440002,113.839996,1169400,109.418129
"2016-04-20",113.839996,115.410004,113.360001,114.839996,1298500,110.379295
"2016-04-21",114.510002,115.940002,113.730003,114.400002,1230100,109.95639
"2016-04-22",114.620003,115.209999,114.209999,114.760002,987100,110.302391
"2016-04-25",114.110001,115,113.739998,114.660004,1020300,110.206291
"2016-04-26",115,115.550003,114.459999,115.209999,931500,110.734932
"2016-04-27",115.540001,117,115.32,115.889999,1378700,111.388519
"2016-04-28",116.010002,117.769997,114.510002,115,2483600,110.533081
"2016-04-29",115,116.440002,114.349998,115.769997,1969300,111.273163
"2016-05-02",115.769997,116.129997,114.5,115.93,1632700,111.426956
"2016-05-03",115.690002,115.940002,114.540001,114.900002,1150800,110.436951
"2016-05-04",114.459999,114.980003,113.739998,114.690002,1317000,110.235115
"2016-05-05",114.900002,115.970001,114.269997,115.940002,904500,111.436562
"2016-05-06",115.910004,116.080002,114.389999,115.400002,851600,110.917534
"2016-05-09",115.830002,117.290001,115.599998,116.43,1276500,111.907532
"2016-05-10",116.519997,117.480003,116.309998,117.379997,922400,112.820633
"2016-05-11",117.25,118.559998,116.889999,116.93,903200,112.38813
"2016-05-12",117.230003,117.949997,116.120003,117.440002,1283600,112.878304
"2016-05-13",117.089996,118.610001,116.610001,117.440002,1667000,112.878304
"2016-05-16",117.480003,119.989998,117.449997,119.599998,1545900,114.95443
"2016-05-17",119.059998,119.839996,117.849998,118.5,1060200,113.897141
"2016-05-18",118.25,119.720001,117.849998,118.82,929400,114.204697
"2016-05-19",118.230003,118.940002,116.93,118.190002,1002600,113.599182
"2016-05-20",118.779999,119.709999,118.370003,119.330002,1650700,114.694885
"2016-05-23",119.379997,119.970001,118.959999,119.43,1150400,114.791008
"2016-05-24",119.75,120.900002,119.43,120.760002,1616900,116.069344
"2016-05-25",121.199997,122.269997,120.910004,121.93,1593000,117.193893
"2016-05-26",121.790001,122.629997,121.029999,122.489998,1302100,117.732155
"2016-05-27",122.339996,123.43,122.059998,123.07,1022700,118.289627
"2016-05-31",122.910004,123,121.269997,122.110001,2028900,117.366913
"2016-06-01",122.110001,122.410004,121.019997,122.150002,953000,117.40535
"2016-06-02",122.150002,122.910004,121.669998,122.910004,862200,118.135849
"2016-06-03",122.720001,122.769997,121.230003,121.82,1246800,117.08815
"2016-06-06",121.809998,122.290001,121.150002,121.540001,2121700,116.819046
"2016-06-07",121.050003,121.120003,116.220001,119.43,4130700,114.791008
"2016-06-08",119.43,120.080002,118.110001,119.760002,1648600,115.108208
"2016-06-09",119.300003,120.129997,118.809998,119.400002,1114800,114.762177
"2016-06-10",118.959999,119.269997,118.220001,119.230003,1098800,114.598778
"2016-06-13",118.470001,119.959999,118.169998,118.239998,1578100,113.647209
"2016-06-14",115.040001,116.830002,115.040001,116.82,6192000,112.28241
"2016-06-15",117,117.150002,116.129997,116.419998,1842200,111.897926
"2016-06-16",116.080002,116.779999,114.949997,116.709999,2138400,112.176666
"2016-06-17",116.669998,116.879997,115.449997,116.480003,2234600,111.955605
"2016-06-20",117.510002,119.040001,117.330002,117.650002,2626600,113.080154
"2016-06-21",118.589996,119.050003,117.82,118.589996,2469900,113.983635
"2016-06-22",118.400002,119.529999,118.230003,118.629997,1431400,114.253296
"2016-06-23",119.379997,120.919998,119.160004,120.919998,1941900,116.458817
"2016-06-24",117.779999,118.900002,116.400002,116.690002,6623800,112.384888
"2016-06-27",116.510002,116.720001,114.110001,115.339996,1726800,111.084679
"2016-06-28",116.620003,117.419998,115.519997,117.32,1379300,112.991638
"2016-06-29",118.239998,119.330002,117.870003,119.150002,1309500,114.754112
"2016-06-30",119.669998,120.379997,118.68,120.379997,1499000,115.938744
"2016-07-01",120.629997,121.059998,120.25,120.68,863300,116.227676
"2016-07-05",120.589996,120.620003,119.220001,119.949997,1189400,115.524597
"2016-07-06",119.82,121.870003,119.330002,121.779999,1837800,117.287094
"2016-07-07",121.599998,122.800003,121.580002,122.019997,1483600,117.518227
"2016-07-08",122.93,124.980003,121.889999,124.889999,1370400,120.282356
"2016-07-11",124.790001,125.489998,124.370003,125.080002,1220300,120.46534
"2016-07-12",125.120003,126.18,124.849998,125.459999,1085700,120.831337
"2016-07-13",125.339996,125.629997,124.919998,125.57,1055300,120.937271
"2016-07-14",126.080002,126.650002,125.57,126.290001,1014400,121.630692
"2016-07-15",126.650002,126.790001,125.150002,125.419998,846800,120.792801
"2016-07-18",125.260002,126.080002,124.540001,124.82,1181400,120.21492
"2016-07-19",124.75,125.290001,123.800003,124.519997,1170700,119.925995
"2016-07-20",125.330002,126.660004,125.18,126.489998,845700,121.823303
"2016-07-21",125.949997,127.160004,125,125.290001,1097400,120.66761
"2016-07-22",124.790001,124.919998,122.68,124.480003,1532700,119.887497
"2016-07-25",124.480003,124.480003,123.25,123.349998,1091400,118.799171
"2016-07-26",123.349998,123.870003,122.57,123.620003,1408200,119.059204
"2016-07-27",123.620003,123.830002,121.629997,122.68,1563300,118.153893
"2016-07-28",126.5,129.580002,126.019997,127.470001,2639200,122.767159
"2016-07-29",127.470001,131.330002,127.459999,131.139999,1958500,126.301743
"2016-08-01",130.869995,131.570007,130.449997,131.059998,1420800,126.224693
"2016-08-02",130.860001,131.360001,129.639999,130.589996,1029300,125.772049
"2016-08-03",130.699997,130.789993,129.970001,130.429993,952400,125.617935
"2016-08-04",130.619995,131.080002,129.479996,130.910004,969200,126.080261
"2016-08-05",131.229996,131.589996,130.690002,131.399994,757900,126.552185
"2016-08-08",131.240005,131.830002,130.889999,131.660004,736000,126.802605
"2016-08-09",131.850006,133.190002,131.389999,133.089996,1117800,128.17981
"2016-08-10",129,129.899994,127.879997,128.919998,4586000,124.163673
"2016-08-11",129.009995,129.979996,129.009995,129.5,2208700,124.722275
"2016-08-12",129.610001,129.979996,128.759995,129.339996,867200,124.568169
"2016-08-15",129.490005,129.929993,129.389999,129.910004,1383600,125.11718
"2016-08-16",129.380005,129.490005,128.300003,128.300003,1206300,123.566536
"2016-08-17",128.889999,129.160004,127.089996,127.779999,1411700,123.065735
"2016-08-18",127.949997,128.350006,127.389999,128.020004,1214700,123.296867
"2016-08-19",127.279999,127.959999,126.82,127.779999,1024100,123.065735
"2016-08-22",127.849998,128.630005,126.889999,128.259995,797800,123.528008
"2016-08-23",128.690002,129.899994,128.529999,129.770004,1202900,124.982307
"2016-08-24",129.850006,130.690002,127.559998,127.800003,1413500,123.084991
"2016-08-25",127.5,128.839996,127.139999,128.160004,1270000,123.431709
"2016-08-26",128.600006,129.679993,127.639999,129.509995,1378500,124.73188
"2016-08-29",129.710007,130.960007,129.559998,130.589996,856900,125.772049
"2016-08-30",131.259995,131.320007,128.850006,129.869995,1093200,125.078606
"2016-08-31",129.949997,130.139999,128.899994,129.610001,1145900,124.828194
"2016-09-01",129.5,129.970001,128.059998,128.350006,965300,123.614716
"2016-09-02",128.899994,129.470001,128.589996,129.399994,1086400,124.625938
"2016-09-06",129.570007,130.070007,129.009995,129.940002,940900,125.146049
"2016-09-07",130.110001,131.179993,129.529999,129.970001,1024200,125.174942
"2016-09-08",129.789993,130.080002,129.179993,130,829300,125.203819
"2016-09-09",128.970001,129.039993,125.279999,125.290001,1412300,120.66761
"2016-09-12",124.75,126.93,124.059998,126.550003,1713800,121.881104
"2016-09-13",125.870003,126.07,122.870003,123.519997,1456900,118.962906
"2016-09-14",123.449997,124.129997,122.970001,123.410004,1518800,118.856956
"2016-09-15",123.389999,125.720001,122.940002,124.889999,1096100,120.282356
"2016-09-16",124.599998,124.980003,123.529999,124.300003,1590600,119.714127
"2016-09-19",124.93,125.790001,124.540001,124.970001,888800,120.359398
"2016-09-20",125.879997,125.949997,124.790001,124.790001,753700,120.18605
"2016-09-21",124.870003,127.419998,124.870003,127.190002,896300,122.733528
"2016-09-22",127.75,129.580002,127.459999,128.869995,965200,124.354668
"2016-09-23",128.380005,128.770004,127.720001,128.330002,630400,123.83358
"2016-09-26",127.599998,127.809998,126.760002,126.879997,590500,122.434402
"2016-09-27",127.129997,128.399994,126.540001,128.009995,934300,123.524796
"2016-09-28",127.779999,128.729996,125.010002,128.610001,664500,124.10379
"2016-09-29",128.539993,128.839996,127.010002,127.839996,1331800,123.360764
"2016-09-30",128.669998,130.490005,128.25,130.020004,1391300,125.464394
"2016-10-03",129.5,129.910004,128.809998,129.880005,1067200,125.329285
"2016-10-04",129.770004,130.160004,128.520004,129.229996,659000,124.702019
"2016-10-05",129.75,131.020004,129.339996,130.550003,976700,125.975822
"2016-10-06",130.139999,130.850006,129.5,130.789993,680000,126.207367
"2016-10-07",130.820007,131.25,130.039993,131,763900,126.410004
"2016-10-10",131.509995,133.210007,131.330002,132.740005,832100,128.089066
"2016-10-11",132.309998,132.309998,125.57,126.620003,2182300,122.18351
"2016-10-12",126.779999,127.370003,125.129997,127.040001,1581900,122.588776
"2016-10-13",126.18,127.220001,125.480003,126.910004,860500,122.463348
"2016-10-14",127.730003,128.449997,127.089996,127.150002,1307100,122.694931
"2016-10-17",127.160004,127.230003,126.449997,126.620003,740600,122.18351
"2016-10-18",127.690002,129.699997,127.599998,129.100006,1296800,124.576599
"2016-10-19",129.110001,129.410004,127.610001,128.080002,772300,123.592346
"2016-10-20",128.160004,128.679993,127.480003,128.210007,897000,123.717789
"2016-10-21",127.379997,127.660004,126,127.519997,699500,123.051971
"2016-10-24",128.289993,128.660004,127.709999,127.989998,788700,123.505493
"2016-10-25",127.900002,127.910004,125.470001,125.589996,963800,121.189598
"2016-10-26",124.779999,125,120.82,121.080002,2060600,116.837601
"2016-10-27",121.080002,121.620003,119.629997,120.989998,1580900,116.750771
"2016-10-28",120.980003,124,120.32,122.550003,2312200,118.256096
"2016-10-31",106.629997,108.400002,103.93,105.400002,10077300,101.707008
"2016-11-01",106.550003,107,103.120003,103.760002,5159800,100.124474
"2016-11-02",103.709999,104.199997,101.919998,102.019997,2947400,98.445427
"2016-11-03",102.029999,103.269997,101.330002,102.540001,2234700,98.94722
"2016-11-04",103.110001,105.93,103,103.010002,2456200,99.400742
"2016-11-07",104.120003,105.400002,103.699997,104.449997,2165900,100.790283
"2016-11-08",102.669998,103.419998,99.699997,101.830002,5193100,98.262108
"2016-11-09",104.169998,104.169998,97.830002,101.620003,3794100,98.059456
"2016-11-10",102.43,103.739998,99.050003,100.68,2691800,97.152374
"2016-11-11",100.18,100.559998,97.709999,98.029999,2873200,94.595245
"2016-11-14",98.139999,98.169998,95.629997,97.989998,4405900,94.556641
"2016-11-15",98.43,102.040001,98.370003,101.449997,3504700,97.895401
"2016-11-16",100.900002,101.410004,100.120003,100.879997,1589300,97.34539
"2016-11-17",100.800003,101.510002,100.730003,100.800003,1652400,97.268181
"2016-11-18",101.040001,101.959999,100.559998,100.639999,2409900,97.113792
"2016-11-21",100.639999,102.309998,100.309998,102.089996,1709000,98.512985
"2016-11-22",100.949997,100.949997,98.199997,100.809998,3093700,97.277832
"2016-11-23",100.190002,101.860001,100.089996,101,1479500,97.461166
"2016-11-25",102,102.93,101.589996,102.360001,708300,98.773521
"2016-11-28",102.239998,103.339996,101.839996,101.980003,1587900,98.40686
"2016-11-29",103.57,104.339996,102.959999,103.400002,2183100,99.777092
"2016-11-30",103.440002,103.699997,101.639999,101.860001,1960100,98.291054
"2016-12-01",101.790001,102.410004,99.110001,99.790001,1547800,96.293571
"2016-12-02",100.160004,101.559998,99.589996,100.199997,1155000,96.689201
"2016-12-05",101.029999,101.510002,100.160004,101.43,1790000,97.876114
"2016-12-06",101.18,104.739998,100.690002,104.610001,2005100,100.944695
"2016-12-07",104.230003,105.220001,103.300003,104.419998,1558800,100.76136
"2016-12-08",104.449997,104.800003,103.779999,104.449997,1272500,100.790283
"2016-12-09",105.160004,105.5,104.43,105.220001,1324600,101.533318
"2016-12-12",105.440002,106.449997,105.220001,105.809998,1449400,102.102631
"2016-12-13",105.769997,106.980003,105.389999,106.730003,1020400,102.990417
"2016-12-14",106.089996,106.269997,104,104.870003,2068400,101.195587
"2016-12-15",102.5,103.839996,100.809998,102.650002,3247600,99.053368
"2016-12-16",102.410004,103.529999,102.349998,103.5,2861000,99.873573
"2016-12-19",103.459999,103.779999,102.599998,102.860001,1145300,99.25602
"2016-12-20",102.879997,103.5,101.599998,101.849998,1763900,98.28138
"2016-12-21",101.830002,102.360001,101.370003,101.660004,1480700,98.098053
"2016-12-22",101.68,101.720001,100.870003,101.57,854500,98.011215
"2016-12-23",101.57,102.699997,101.43,102.32,664000,98.734924
"2016-12-27",102.529999,103.389999,101.980003,103.139999,1146500,99.526199
"2016-12-28",102.839996,104.199997,102.839996,103.059998,1315600,99.680946
"2016-12-29",103,103.739998,102.830002,103.5,683300,100.106514
"2016-12-30",103.309998,103.93,102.849998,103.199997,973800,99.816338
"2017-01-03",103.870003,103.900002,102.589996,103.330002,1381100,99.942078
"2017-01-04",103.879997,105.349998,103.379997,104.279999,1502800,100.860947
"2017-01-05",104.580002,105.279999,104.110001,104.949997,1453900,101.50898
"2017-01-06",105.139999,105.309998,103.620003,104.959999,1821000,101.518646
"2017-01-09",104.769997,107.199997,104.769997,107,1163300,103.491768
"2017-01-10",110.510002,115.940002,110.5,113.669998,3973400,109.943054
"2017-01-11",113.989998,116.160004,113.419998,114.75,2485000,110.98764
"2017-01-12",113.709999,114.900002,111.980003,114.43,1546700,110.678154
"2017-01-13",114.620003,115.410004,114.089996,115.199997,1034300,111.422913
"2017-01-17",114.209999,115.75,114.050003,115.449997,1241400,111.664703
"2017-01-18",115.660004,116,114.730003,115.470001,902200,111.684059
"2017-01-19",115.110001,115.379997,113.919998,114.580002,934600,110.823219
"2017-01-20",114.800003,115.339996,113.190002,113.650002,1401800,109.923744
"2017-01-23",113.379997,114.470001,113.379997,114.160004,1369700,110.417015
"2017-01-24",113.93,115.339996,113.5,114.559998,1336300,110.803886
"2017-01-25",114.559998,116.190002,114.389999,115.940002,1484600,112.138657
"2017-01-26",115.910004,116.260002,114.93,115.349998,1147600,111.567986
"2017-01-27",115.830002,117.800003,115.519997,116.959999,1213200,113.125191
"2017-01-30",116.839996,116.839996,114.949997,115.389999,2850600,111.606689
"2017-01-31",115.860001,120.410004,115.860001,118.330002,2963000,114.450272
"2017-02-01",118.809998,119.25,117.349998,118.510002,1461400,114.624382
"2017-02-02",117.75,118.32,117.050003,117.620003,1685500,113.763565
"2017-02-03",118.199997,118.959999,117.629997,118.139999,1019000,114.26651
"2017-02-06",117.779999,118.279999,116.730003,117.239998,1075200,113.396004
"2017-02-07",117.830002,118.379997,117.110001,118.110001,800100,114.237503
"2017-02-08",117.870003,118.220001,116.849998,117.150002,1011000,113.30899
"2017-02-09",117.150002,118.099998,117.110001,117.599998,1002000,113.744217
"2017-02-10",117.540001,117.809998,116.870003,117.330002,780500,113.483078
"2017-02-13",117.43,118.120003,117.239998,117.75,659900,113.88932
"2017-02-14",117.379997,117.75,116.68,117.18,1129700,113.33799
"2017-02-15",116.760002,117.75,116.709999,117.309998,1160200,113.463707
"2017-02-16",117.57,118,115.870003,116.32,1490200,112.506195
"2017-02-17",116.209999,116.870003,115.330002,116.870003,1220700,113.038155
"2017-02-21",116.940002,117.550003,116.540001,117.169998,1495800,113.3283
"2017-02-22",116.870003,117.25,116.360001,116.900002,1327900,113.067169
"2017-02-23",117.029999,117.389999,115.489998,116.379997,1463700,112.564209
"2017-02-24",115.910004,117.07,115.639999,116.919998,990300,113.08651
"2017-02-27",117.099998,117.300003,116.330002,116.959999,1577900,113.125191
"2017-02-28",116.970001,117.480003,116.629997,117.080002,1244200,113.241264
"2017-03-01",117.559998,119.449997,117.349998,118.889999,1101300,114.99192
"2017-03-02",118.5,118.599998,117.519997,118.019997,772200,114.150452
"2017-03-03",117.93,118.379997,117.300003,118.279999,708100,114.401917
"2017-03-06",117.489998,117.760002,116.93,117.220001,851200,113.376686
"2017-03-07",116.830002,117.330002,116.209999,117.07,887600,113.231598
"2017-03-08",117.080002,117.889999,116.639999,117.599998,904800,113.744217
"2017-03-09",117.839996,119.449997,116.959999,119.18,1116500,115.272423
"2017-03-10",119.25,120.400002,119.25,120.080002,1544400,116.142914
"2017-03-13",120.25,120.639999,119.209999,119.790001,1630800,115.862411
"2017-03-14",119.199997,119.709999,118.470001,118.68,961600,114.788818
"2017-03-15",119.099998,120.169998,118.57,119.650002,1016300,115.72702
"2017-03-16",120.199997,120.199997,118.849998,119.410004,1081100,115.494873
"2017-03-17",119.349998,122.089996,118.839996,121.669998,2289900,117.680771
"2017-03-20",121.599998,122.269997,121.099998,121.650002,1343000,117.661438
"2017-03-21",122,123.150002,120.599998,120.980003,1339100,117.013397
"2017-03-22",120.959999,122.400002,120.599998,121.379997,1005800,117.400284
"2017-03-23",121.239998,121.720001,120.110001,120.400002,999500,116.452431
"2017-03-24",120.400002,121.110001,120.309998,120.660004,716500,116.703888
"2017-03-27",120.660004,120.660004,118.82,120.290001,1450100,116.346016
"2017-03-28",120.889999,121.459999,119.940002,121.190002,888900,117.216507
"2017-03-29",120.839996,121.769997,120.739998,121.370003,507400,117.62355
"2017-03-30",120.970001,121.910004,120.900002,121.360001,526400,117.613869
"2017-03-31",120.790001,122.459999,120.519997,122.110001,860900,118.340698
"2017-04-03",121.980003,122.279999,120.279999,121.349998,971800,117.604164
"2017-04-04",121.639999,121.800003,119.709999,120.769997,577000,117.042053
"2017-04-05",120.760002,121.550003,120.050003,120.18,783900,116.470284
"2017-04-06",120.419998,120.470001,119.580002,120.199997,885900,116.489655
"2017-04-07",120.120003,120.43,119.769997,119.879997,436800,116.179527
"2017-04-10",119.980003,120.769997,119.769997,120.029999,457900,116.324905
"2017-04-11",119.809998,120.029999,119.25,119.580002,497800,115.888809
"2017-04-12",118.910004,119.599998,118.519997,119.169998,657500,115.491455
"2017-04-13",119.029999,120.230003,118.339996,119.529999,688400,115.84034
"2017-04-17",120.019997,121.160004,119.739998,121.160004,555700,117.420036
"2017-04-18",120.580002,120.900002,119.169998,119.57,953000,115.879112
"2017-04-19",120.199997,120.779999,119.529999,120.260002,797100,116.547806
"2017-04-20",120.330002,122.25,119.459999,121.849998,833400,118.08873
"2017-04-21",121.660004,122.07,120.809998,121.190002,814200,117.449097
"2017-04-24",122.470001,123.519997,121.82,123.269997,903200,119.464882
"2017-04-25",123.400002,124.760002,123.010002,124.489998,1076800,120.64724
"2017-04-26",124.650002,125.419998,123.970001,125.32,1745100,121.451614
"2017-04-27",115.5,118.5,115,118.099998,5906400,114.454475
"2017-04-28",117.75,119.900002,117.029999,119.650002,2363700,115.95665
"2017-05-01",119.690002,121.949997,119,120.82,2195700,117.09053
"2017-05-02",120.900002,121.25,120.290001,120.629997,1160100,116.90638
"2017-05-03",120.459999,120.730003,118.599998,119.43,1084300,115.743431
"2017-05-04",119.349998,119.68,116.18,116.849998,2343500,113.243073
"2017-05-05",117.459999,117.459999,115.75,116.540001,1501100,112.942635
"2017-05-08",116.610001,117.209999,116.029999,116.910004,1233000,113.301216
"2017-05-09",116.849998,118.839996,116.800003,118.660004,1453400,114.997208
"2017-05-10",118.489998,119.709999,118.040001,119.489998,1349600,115.801582
"2017-05-11",119.830002,121.160004,118.639999,121.019997,2013300,117.284348
"2017-05-12",120.860001,122.93,120.550003,121.260002,2028500,117.51696
"2017-05-15",120.980003,123.120003,120.099998,122.330002,2520100,118.553925
"2017-05-16",120.150002,121.699997,118.400002,119.779999,3868300,116.082619
"2017-05-17",119.779999,119.779999,117.370003,117.720001,1767800,114.086243
"2017-05-18",117.720001,118.599998,116.82,117.260002,1089200,113.640427
"2017-05-19",117.57,117.949997,116.220001,117.669998,1006100,114.037758
"2017-05-22",118.059998,118.059998,116.93,117.790001,1016000,114.154068
"2017-05-23",117.989998,118.290001,117.279999,117.809998,1257200,114.173431
"2017-05-24",117.900002,119.190002,117.400002,119.099998,1164800,115.423622
"2017-05-25",119.360001,119.889999,118.959999,119.300003,631200,115.617439
"2017-05-26",119.449997,119.650002,118.910004,119.230003,648100,115.549614
"2017-05-30",118.620003,119.050003,118.019997,118.43,520700,114.774315
"2017-05-31",118.43,119.410004,117.599998,119.209999,817400,115.530228
"2017-06-01",119.68,123.050003,119.309998,122.669998,1632700,118.883423
"2017-06-02",121.75,124.349998,121.75,123.940002,1394200,120.114212
"2017-06-05",124.339996,124.339996,123.190002,123.93,1030100,120.10453
"2017-06-06",123.5,124.449997,123.5,124.169998,1118700,120.337135
"2017-06-07",124.5,124.730003,123.900002,124.349998,835700,120.511551
"2017-06-08",124.349998,125.559998,123.900002,125.169998,1032300,121.306252
"2017-06-09",125.190002,125.940002,123.739998,125.010002,1332200,121.151192
"2017-06-12",124.580002,125.089996,122.919998,125,1023800,121.141495
"2017-06-13",124.760002,125.769997,124.529999,125.470001,648400,121.597
"2017-06-14",125.970001,126,124.959999,125.599998,803400,121.722977
"2017-06-15",124.860001,126.199997,124.419998,125.839996,851400,121.955574
"2017-06-16",126.199997,126.379997,125.43,125.919998,1084000,122.033096
"2017-06-19",126.220001,127.269997,125.800003,127.089996,912400,123.166977
"2017-06-20",127.260002,127.889999,127.089996,127.220001,869700,123.292961
"2017-06-21",127.589996,128.949997,126.849998,128.520004,1092900,124.788254
"2017-06-22",128.539993,130.199997,128.539993,129.389999,1143500,125.632996
"2017-06-23",129.649994,129.649994,128.860001,129.089996,3304300,125.341713
"2017-06-26",129.339996,129.820007,128.479996,129.059998,1016900,125.312584
"2017-06-27",128.820007,129.110001,127.779999,128.25,926800,124.526093
"2017-06-28",129.149994,129.419998,128.369995,128.509995,1121600,124.778534
"2017-06-29",128.940002,128.949997,127,127.889999,1311000,124.176552
"2017-06-30",127.889999,128.919998,127.889999,128.399994,742400,124.671745
"2017-07-03",129.009995,129.100006,128.199997,128.380005,546100,124.652313
"2017-07-05",128.550003,128.979996,126.32,127.769997,1859200,124.060028
"2017-07-06",127.120003,127.529999,125.400002,125.629997,1532400,121.982162
"2017-07-07",125.949997,127.699997,125.480003,127.110001,1035700,123.419205
"2017-07-10",127.120003,127.709999,126.870003,127.400002,1025600,123.700783
"2017-07-11",127.389999,127.5,126.470001,126.489998,1188400,122.817192
"2017-07-12",128.460007,128.990005,125.620003,126.360001,3141600,122.690971
"2017-07-13",126.529999,130.970001,125.849998,128.979996,4104100,125.234863
"2017-07-14",129.259995,133.089996,129.210007,132.490005,1818700,128.64299
"2017-07-17",132.509995,133.490005,131.899994,132.610001,943300,128.759491
"2017-07-18",132.279999,132.619995,130.690002,131.179993,1516000,127.370979
"2017-07-19",131.350006,132.199997,130.869995,131.070007,1434000,127.264221
"2017-07-20",131.399994,131.479996,129.339996,129.470001,2567900,125.710663
"2017-07-21",129.550003,130.210007,129.169998,129.610001,912900,125.846596
"2017-07-24",129.820007,129.949997,127.900002,128.789993,1813300,125.050392
"2017-07-25",129.199997,129.440002,128.190002,128.770004,1214000,125.030998
"2017-07-26",128.820007,129.300003,128.5,128.699997,1322900,124.963036
"2017-07-27",127.589996,127.599998,124.889999,125.440002,3787000,121.797691
"2017-07-28",124.760002,124.970001,123.660004,123.779999,1523100,120.185875
"2017-07-31",123.699997,123.699997,121.07,121.32,2257400,117.797302
"2017-08-01",121.809998,121.809998,120.25,120.32,2160500,116.826347
"2017-08-02",120.269997,120.339996,117.389999,117.690002,2558100,114.272713
"2017-08-03",117.209999,118.160004,116.389999,117.160004,2036600,113.758118
"2017-08-04",117.269997,118.080002,116.339996,117.93,1698100,114.505753
"2017-08-07",117.919998,117.989998,116.849998,117.190002,807000,113.787239
"2017-08-08",117.080002,117.080002,114.57,115.040001,1551000,111.699669
"2017-08-09",113.949997,114.279999,112.220001,112.860001,1852400,109.582977
"2017-08-10",112.419998,112.580002,110.089996,110.129997,2219800,106.932213
"2017-08-11",110.43,112.360001,110.25,111.699997,1497100,108.45665
"2017-08-14",112.580002,113.650002,111.830002,112.510002,957700,109.243126
"2017-08-15",113.019997,113.400002,112.169998,112.970001,1356000,109.689758
"2017-08-16",113.68,114.300003,112.940002,113.080002,1520000,109.796562
"2017-08-17",113,114.089996,112.349998,112.419998,1070200,109.155746
"2017-08-18",112.470001,112.470001,111.330002,111.379997,1036100,108.145927
"2017-08-21",111.629997,113.18,111.550003,112.769997,1260700,109.49559
"2017-08-22",112.75,114.089996,112.540001,113.959999,1640600,110.651031
"2017-08-23",113.040001,113.449997,111.949997,112.279999,1317800,109.019814
"2017-08-24",112.830002,113.959999,112.410004,112.849998,993900,109.573242
"2017-08-25",113.489998,113.940002,113.120003,113.190002,750400,109.903381
"2017-08-28",113.57,113.650002,112.330002,112.889999,769600,109.612091
"2017-08-29",112.379997,113.139999,111.879997,112.82,703900,109.544136
"2017-08-30",112.809998,113.07,111.989998,113.010002,1079700,109.7286
"2017-08-31",113.510002,114.93,113.199997,114.269997,1231400,110.952019
"2017-09-01",114.470001,114.720001,113.510002,114.330002,711800,111.010277
"2017-09-05",114.07,115.330002,113.419998,114.239998,1501500,110.922905
"2017-09-06",114.529999,115.839996,113.860001,115.629997,1045800,112.272522
"2017-09-07",115.629997,116.120003,115.260002,115.669998,673200,112.311378
"2017-09-08",115.330002,116.610001,114.919998,115.699997,999300,112.3405
"2017-09-11",116.25,116.889999,115.610001,115.800003,944800,112.437599
"2017-09-12",115.739998,117.489998,115.339996,116.43,987100,113.049294
"2017-09-13",116.32,116.529999,115.290001,115.889999,919600,112.524979
"2017-09-14",115.699997,116.349998,115.620003,115.989998,1697700,112.622078
"2017-09-15",115.93,116.120003,114.440002,115.470001,1626700,112.117172
"2017-09-18",115.610001,116.400002,115.239998,116.300003,1336400,112.923073
"2017-09-19",116.349998,116.980003,115.309998,115.480003,2208400,112.126877
"2017-09-20",115.650002,116.669998,115.230003,116.220001,1242300,112.84539
"2017-09-21",116.25,116.309998,112.68,113.059998,1399600,110.004311
