"dates","WLTW.Open","WLTW.High","WLTW.Low","WLTW.Close","WLTW.Volume","WLTW.Adjusted"
"2014-06-25",114.940399,115.258278,114.596024,115.125832,171913,101.458939
"2014-06-26",114.490067,114.490067,113.880798,114.172188,235145,101.317894
"2014-06-27",113.960266,114.437088,113.960266,114.251656,170630,101.388397
"2014-06-30",114.251656,114.728477,114.119202,114.701988,207398,101.788048
"2014-07-01",117.430466,118.119202,113.271523,116.476822,246054,103.363022
"2014-07-02",116.158943,116.847679,114.754967,115.072845,229444,102.117142
"2014-07-03",115.549667,115.549667,114.807945,115.072845,207851,102.117142
"2014-07-07",114.91391,115.099335,114.331123,114.596024,341864,101.694008
"2014-07-08",114.225166,114.543045,113.589401,113.907288,114760,101.082817
"2014-07-09",113.907288,114.172188,113.615891,113.907288,181200,101.082817
"2014-07-10",112.370857,113.960266,111.761589,113.430466,209210,100.659676
"2014-07-11",113.139076,113.801323,112.662254,113.695366,220837,100.894737
"2014-07-14",113.907288,114.516556,113.218544,113.245033,440844,100.495102
"2014-07-15",112.874168,113.642387,112.2649,112.317879,244393,99.672363
"2014-07-16",112.662254,113.112579,112.026489,112.55629,165420,99.883919
"2014-07-17",112.344368,113.298012,111.947021,112.450333,389240,99.789886
"2014-07-18",112.874168,113.298012,111.973511,112.5298,167761,99.860397
"2014-07-21",112.079468,112.874168,111.4702,112.688744,266062,100.00145
"2014-07-22",112.768211,113.298012,112.291389,113.165565,126236,100.424583
"2014-07-23",113.403976,114.092712,113.112579,113.456955,163608,100.683189
"2014-07-24",113.483444,113.960266,113.324501,113.324501,95319,100.565643
"2014-07-25",112.794701,113.589401,109.907288,110.039734,270932,97.650681
"2014-07-28",109.139076,110.834435,109.006622,110.62252,236617,98.167877
"2014-07-29",111.019867,111.523178,109.854301,110.039734,276821,97.650681
"2014-07-30",109.907288,109.907288,106.543045,107.523178,752924,95.417473
"2014-07-31",108,108.238411,106.701988,107.947021,598866,95.793602
"2014-08-01",107.894043,108.132446,106.569534,107.44371,455076,95.346947
"2014-08-04",107.417221,107.761589,106.119202,106.437088,316156,94.453651
"2014-08-05",106.145699,107.231789,106.145699,106.64901,401924,94.641731
"2014-08-06",106.119202,106.728477,105.986755,106.145699,239788,94.195076
"2014-08-07",106.172188,106.887421,105.456955,106.781456,677763,94.759254
"2014-08-08",106.754967,108.503311,106.357613,108.158943,362173,95.981674
"2014-08-11",108.238411,109.139076,108.238411,108.5298,172782,96.31076
"2014-08-12",108.291389,108.741722,107.973511,108.291389,109966,96.09919
"2014-08-13",108.688744,109.37748,108.026489,109.271523,158021,96.968987
"2014-08-14",109.324501,109.933777,109.218544,109.562912,95583,97.227539
"2014-08-15",109.960266,110.437088,108.503311,109.298012,111476,96.992493
"2014-08-18",109.483444,109.668877,109.271523,109.456955,210947,97.133507
"2014-08-19",109.721855,109.721855,109.271523,109.430466,163722,97.110023
"2014-08-20",109.403976,110.172188,109.08609,110.092712,119365,97.697723
"2014-08-21",110.331123,111.046356,109.907288,110.887421,74179,98.402939
"2014-08-22",110.781456,110.887421,110.251656,110.331123,69988,97.909286
"2014-08-25",110.860924,111.7351,110.304634,110.754967,194186,98.285408
"2014-08-26",110.887421,111.44371,110.198677,110.198677,170819,97.791748
"2014-08-27",110.145699,111.046356,109.960266,110.91391,194110,98.426453
"2014-08-28",110.860924,111.390732,110.463577,110.834435,97621,98.355942
"2014-08-29",110.834435,111.496689,110.463577,111.17881,114156,98.661514
"2014-09-02",112.344368,113.430466,111.417221,112.211922,242015,99.578316
"2014-09-03",112.344368,112.794701,112.052979,112.291389,134201,99.648849
"2014-09-04",112.423843,113.35099,112.105957,112.397354,135258,99.742889
"2014-09-05",112.423843,112.423843,111.602646,111.973511,139448,99.366737
"2014-09-08",112.238411,112.794701,111.7351,112.132446,164477,99.50779
"2014-09-09",111.920532,112.423843,111.390732,111.947021,144960,99.343254
"2014-09-10",111.867554,112.397354,111.682121,112.185432,148244,99.554817
"2014-09-11",111.7351,113.165565,111.417221,112.980133,259267,100.260056
"2014-09-12",112.980133,113.112579,112.052979,112.847679,415099,100.142509
"2014-09-15",112.768211,113.033112,112.5298,112.715233,197017,100.024963
"2014-09-16",112.503311,112.794701,112,112.185432,158135,99.554817
"2014-09-17",112.238411,113.112579,112.185432,112.874168,229067,100.166023
"2014-09-18",113.033112,113.695366,113.006622,113.509933,204341,100.730186
"2014-09-19",113.801323,114.039734,112.423843,112.847679,435069,100.142509
"2014-09-22",112.741722,112.768211,110.993378,111.099335,301434,98.590996
"2014-09-23",110.728477,111.205299,109.615891,109.827812,286900,97.462631
"2014-09-24",109.880798,111.337746,109.271523,110.966888,185541,98.473473
"2014-09-25",110.278145,110.64901,108.927155,109.403976,216609,97.086502
"2014-09-26",108.953644,109.960266,108.317879,109.35099,167950,97.74955
"2014-09-29",108.688744,109.854301,108.079468,109.668877,234239,98.033699
"2014-09-30",109.562912,109.933777,108.847679,109.668877,292978,98.033699
"2014-10-01",109.271523,109.880798,107.44371,107.682121,399621,96.257721
"2014-10-02",107.682121,108.5298,107.258278,107.655632,345224,96.23407
"2014-10-03",108.158943,109.589401,107.894043,109.403976,179237,97.796898
"2014-10-06",109.509933,110.092712,108.953644,109.324501,166062,97.725845
"2014-10-07",108.82119,108.82119,107.602646,107.682121,136240,96.257721
"2014-10-08",107.973511,108.794701,107.125832,108.635765,178708,97.110184
"2014-10-09",108.476822,108.741722,106.781456,107.019867,314684,95.665741
"2014-10-10",106.91391,107.602646,106.384109,106.384109,290901,95.097412
"2014-10-13",106.463577,106.940399,105.403976,105.721855,368742,94.50544
"2014-10-14",106.119202,106.754967,105.748344,105.986755,298904,94.742218
"2014-10-15",105.298012,105.854301,104.397354,105.192055,405926,94.031845
"2014-10-16",103.867554,105.430466,103.602646,104.662254,291241,93.55825
"2014-10-17",104.980133,106.834435,104.794701,106.728477,241562,95.405258
"2014-10-20",106.781456,107.496689,105.986755,107.311256,279161,95.926201
"2014-10-21",108.794701,109.298012,108.291389,108.82119,271536,97.275955
"2014-10-22",108.82119,109.456955,108.026489,108.052979,178218,96.589264
"2014-10-23",109.006622,109.059601,107.205299,107.284767,206794,95.902527
"2014-10-24",107.17881,108.238411,107.125832,107.496689,390033,96.091965
"2014-10-27",107.390732,108.980133,107.17881,108.847679,178784,97.299622
"2014-10-28",109.08609,110.172188,108.741722,110.172188,261268,98.483604
"2014-10-29",108.794701,109.880798,105.880798,106.384109,683162,95.097412
"2014-10-30",105.854301,106.675499,105.483444,106.119202,308115,94.860634
"2014-10-31",106.966888,107.576157,106.437088,107.364235,479916,95.973549
"2014-11-03",107.046356,107.44371,106.172188,106.64901,504566,95.334229
"2014-11-04",106.516556,106.834435,106.066223,106.569534,440467,95.263184
"2014-11-05",107.311256,108.423843,106.172188,108.079468,309965,96.612915
"2014-11-06",109.509933,110.437088,109.006622,110.357613,398564,98.649353
"2014-11-07",110.225166,111.337746,110.039734,111.205299,369837,99.407112
"2014-11-10",111.072845,112.344368,110.675499,111.947021,309814,100.070145
"2014-11-11",112.079468,112.423843,110.463577,110.887421,291505,99.122963
"2014-11-12",110.543045,110.91391,109.324501,109.324501,324537,97.725845
"2014-11-13",109.245033,110.754967,109.006622,109.960266,240769,98.294174
"2014-11-14",110.357613,110.728477,109.642387,110.172188,181917,98.483604
"2014-11-17",109.854301,110.569534,109.35099,110.569534,185201,98.838799
"2014-11-18",110.543045,112.5298,110.145699,111.867554,478141,99.999107
"2014-11-19",111.682121,112.662254,111.364235,112.476822,229822,100.543747
"2014-11-20",112.185432,113.35099,111.841057,112.980133,179501,100.993645
"2014-11-21",113.774834,113.774834,112.688744,113.298012,216383,101.277832
"2014-11-24",113.615891,114.754967,113.35099,114.463577,201509,102.319702
"2014-11-25",114.463577,115.125832,113.430466,113.456955,154209,101.419884
"2014-11-26",113.695366,113.748344,112.662254,113.642387,67497,101.585648
"2014-11-28",113.615891,114.357613,112.370857,113.139076,110985,101.135727
"2014-12-01",112.609268,113.483444,112.2649,112.370857,198791,100.44902
"2014-12-02",112.476822,113.483444,112.476822,113.456955,197772,101.419884
"2014-12-03",113.430466,115.152321,112.582779,115.152321,194299,102.935379
"2014-12-04",115.152321,115.867554,114.781456,115.841057,144809,103.551056
"2014-12-05",116.079468,116.609268,115.390732,116.397354,159229,104.048332
"2014-12-08",116.344368,117.536423,115.708611,117.245033,151226,104.806084
"2014-12-09",115.311256,116.688744,114.463577,116.55629,207134,104.190407
"2014-12-10",116.211922,116.344368,114.278145,115.072845,266930,102.864349
"2014-12-11",115.417221,116.2649,114.860924,115.231789,232842,103.006416
"2014-12-12",114.357613,115.125832,113.615891,113.668877,240505,101.609337
"2014-12-15",116.158943,116.423843,113.986755,115.231789,412230,103.006416
"2014-12-16",114.781456,116.423843,114.278145,114.993378,471799,102.793312
"2014-12-17",115.364235,118.331123,113.298012,118.225166,622460,105.68222
"2014-12-18",119.125832,119.894043,117.774834,118.384109,436239,105.824318
"2014-12-19",118.993378,119.205299,118.357613,119.205299,458360,106.558365
"2014-12-22",119.046356,119.337746,118.940399,119.284767,224197,106.629395
"2014-12-23",119.788078,120.715233,118.701988,120.052979,215817,107.316109
"2014-12-24",120.55629,120.953644,119.947021,119.947021,74028,107.221397
"2014-12-26",119.947021,120.185432,119.099335,119.894043,225443,107.174034
"2014-12-29",118.966888,120.052979,115.920532,119.496689,178746,107.531601
"2014-12-30",119.655632,120.291389,118.807945,120,162136,107.984505
"2014-12-31",120,120.370857,118.675499,118.701988,153907,106.816475
"2015-01-02",119.205299,119.788078,116.55629,118.013245,209022,106.196693
"2015-01-05",117.35099,117.589401,116.55629,117.165565,343789,105.433907
"2015-01-06",116.874168,117.774834,115.44371,116.582779,347338,104.909454
"2015-01-07",118.701988,118.966888,116.794701,118.251656,348357,106.411224
"2015-01-08",119.205299,120.185432,118.728477,119.602646,343147,107.626953
"2015-01-09",119.841057,119.841057,118.357613,118.543045,307625,106.673454
"2015-01-12",118.569534,118.940399,117.483444,117.483444,270403,105.719948
"2015-01-13",117.960266,119.7351,116.688744,117.615891,418723,105.839149
"2015-01-14",116.344368,116.874168,115.629143,116.582779,237938,104.909454
"2015-01-15",116.688744,117.456955,115.4702,116.291389,239599,104.647255
"2015-01-16",116.344368,116.768211,115.655632,116.344368,266100,104.694931
"2015-01-20",116.450333,116.900665,114.251656,114.490067,366401,103.026306
"2015-01-21",114.357613,115.44371,113.907288,114.225166,261796,102.787895
"2015-01-22",114.91391,115.258278,113.642387,115.152321,512871,103.622231
"2015-01-23",115.152321,115.549667,114.384109,114.516556,187995,103.050133
"2015-01-26",114.251656,115.549667,113.642387,115.44371,214080,103.884445
"2015-01-27",114.384109,115.046356,113.986755,114.225166,224008,102.787895
"2015-01-28",114.940399,114.940399,113.430466,113.483444,249867,102.120453
"2015-01-29",113.483444,115.920532,113.403976,115.7351,525857,104.146645
"2015-01-30",114.940399,115.523178,114.304634,114.701988,261834,103.217003
"2015-02-02",115.17881,116.450333,114.410599,116.450333,221404,104.790276
"2015-02-03",116.794701,118.304634,115.629143,118.119202,225858,106.292053
"2015-02-04",117.960266,119.337746,117.245033,118.887421,341864,106.983345
"2015-02-05",119.072845,119.761589,118.62252,119.17881,230199,107.245537
"2015-02-06",119.496689,119.708611,118.728477,118.91391,213136,107.007172
"2015-02-09",118.437088,119.549667,118.145699,118.728477,307889,106.840317
"2015-02-10",119.205299,119.814568,118.516556,119.17881,309361,107.245537
"2015-02-11",119.417221,127.019867,119.417221,126.834435,689277,114.134636
"2015-02-12",128.980133,129.483444,126.278145,128.158936,523630,115.3265
"2015-02-13",127.841057,128.476822,124.423843,126.701988,657227,114.015442
"2015-02-17",126.781456,127.337746,125.271523,126.331123,392713,113.681702
"2015-02-18",126.039734,126.754967,125.245033,125.827812,497998,113.228806
"2015-02-19",125.298012,126.516556,124.953644,126.463577,522875,113.800911
"2015-02-20",126.013245,126.807945,125.139076,126.490067,352245,113.824753
"2015-02-23",126.172188,126.516556,125.589401,126.490067,193506,113.824753
"2015-02-24",126.834435,127.072845,126.172188,126.437088,319591,113.777054
"2015-02-25",126.198677,126.569534,125.642387,126.145699,172668,113.514854
"2015-02-26",126.013245,126.516556,125.298012,125.960266,332766,113.347977
"2015-02-27",125.562912,126.728477,125.298012,126.410599,426499,113.753227
"2015-03-02",126.62252,127.602646,125.827812,127.44371,502905,114.682877
"2015-03-03",127.152321,127.894043,126.145699,127.311256,632161,114.563705
"2015-03-04",126.940399,126.940399,125.456955,125.827812,188070,113.228806
"2015-03-05",125.774834,127.046356,125.324501,126.543045,118535,113.872406
"2015-03-06",126.516556,127.152321,124.82119,125.059601,167648,112.537521
"2015-03-09",124.953644,126.066223,124.317879,125.933777,145149,113.32415
"2015-03-10",125.139076,125.271523,123.417221,124.794701,193091,112.299133
"2015-03-11",124.847679,126.807945,124.82119,126.437088,270554,113.777054
"2015-03-12",127.417221,127.814568,127.019867,127.549667,307398,114.778236
"2015-03-13",127.682121,128.052979,126.569534,127.867554,301094,115.064293
"2015-03-16",128.423843,130.251663,127.867554,130.092712,372139,117.066681
"2015-03-17",129.907288,130.119202,128.768219,130.066223,239826,117.042816
"2015-03-18",129.907288,131.417221,129.350998,130.754974,214005,117.662605
"2015-03-19",130.569534,131.152313,129.509933,130.304642,234541,117.25737
"2015-03-20",130.701981,131.019867,129.668869,130.251663,387164,117.209694
"2015-03-23",130.039734,130.649002,129.774841,129.82782,160173,116.828293
"2015-03-24",129.668869,129.82782,128.741714,128.847687,179426,115.946312
"2015-03-25",128.874176,129.298019,127.549667,127.655632,232993,114.873596
"2015-03-26",127.205299,127.4702,126.357613,127.284767,239184,114.539864
"2015-03-27",126.569534,127.17881,125.854301,127.152321,194110,115.163673
"2015-03-30",127.814568,129.324509,127.4702,128.821198,141147,116.675209
"2015-03-31",128.317886,128.397354,127.17881,127.629143,302679,115.595535
"2015-04-01",127.417221,128.264908,126.596024,128.132446,261230,116.051384
"2015-04-02",128,128.635757,127.496689,128.423843,169913,116.315308
"2015-04-06",127.761589,130.092712,127.7351,129.721848,156776,117.490921
"2015-04-07",130.119202,130.410599,129.377487,129.64238,170970,117.418961
"2015-04-08",129.589401,130.251663,129.139069,130.039734,238429,117.778854
"2015-04-09",130.013245,130.596024,129.509933,130.225159,145186,117.946785
"2015-04-10",130.437088,131.099335,130.092712,130.675491,124122,118.35466
"2015-04-13",130.410599,131.311264,130.331131,131.019867,118573,118.66655
"2015-04-14",131.072845,131.814575,130.490067,131.761581,142657,119.338333
"2015-04-15",131.894043,132.344376,131.231781,131.258286,142921,118.882515
"2015-04-16",131.046356,131.708603,130.35762,130.543045,155643,118.234703
"2015-04-17",129.933777,130.198669,128.847687,129.483444,118271,117.274986
"2015-04-20",129.721848,129.986755,129.218536,129.801331,127029,117.562935
"2015-04-21",130.013245,130.781464,129.350998,129.668869,103963,117.442947
"2015-04-22",129.64238,129.64238,128.344376,129.192047,119894,117.011078
"2015-04-23",129.456955,130.781464,129.456955,129.854309,236730,117.610916
"2015-04-24",129.801331,130.887421,128.980133,130.834442,258889,118.498611
"2015-04-27",131.231781,131.364243,129.483444,129.960266,263042,117.706871
"2015-04-28",129.774841,130.966888,129.509933,130.649002,301132,118.330658
"2015-04-29",130.543045,130.754974,127.947021,130.066223,411286,117.802849
"2015-04-30",129.986755,130.304642,128.158936,128.821198,302000,116.675209
"2015-05-01",129.112579,129.801331,127.973511,128.953644,296526,116.795166
"2015-05-04",129.139069,129.27153,126.596024,126.887421,474366,114.923752
"2015-05-05",126.384109,127.4702,125.271523,126.225166,373234,114.323921
"2015-05-06",125.165565,126.039734,122.039734,125.721855,289354,113.868065
"2015-05-07",125.509933,127.072845,124.503311,126.91391,288448,114.947754
"2015-05-08",127.841057,128.079468,126.543045,126.860924,176330,114.89975
"2015-05-11",126.887421,127.44371,125.854301,125.960266,244922,114.084
"2015-05-12",125.37748,125.774834,124.847679,125.218544,244884,113.412216
"2015-05-13",125.589401,125.695366,124.82119,124.874168,242695,113.100311
"2015-05-14",125.271523,126.225166,125.006622,126.172188,214156,114.275948
"2015-05-15",126.463577,126.569534,125.139076,125.562912,207134,113.724121
"2015-05-18",125.589401,128.105957,125.324501,128.105957,214760,116.027397
"2015-05-19",128.238419,130.198669,126.834435,128.55629,276594,116.435257
"2015-05-20",128.768219,129.059601,127.947021,128.874176,191543,116.723183
"2015-05-21",128.635757,128.847687,127.841057,128.052979,215628,115.979408
"2015-05-22",128.026489,128.5298,127.788078,128.423843,103548,116.315308
"2015-05-26",128.052979,128.264908,126.675499,127.125832,147300,115.139694
"2015-05-27",127.549667,127.788078,126.64901,127.231789,252925,115.235641
"2015-05-28",127.072845,127.523178,126.437088,126.993378,153793,115.019737
"2015-05-29",127.258278,127.602646,125.324501,125.721855,282785,113.868065
"2015-06-01",126.145699,126.516556,125.112579,126.119202,173046,114.227974
"2015-06-02",125.854301,126.463577,125.08609,126.092712,155605,114.203957
"2015-06-03",126.543045,126.754967,125.801323,126.225166,159192,114.323921
"2015-06-04",125.642387,126.066223,124.927155,125.006622,115817,113.220291
"2015-06-05",125.08609,125.721855,124.582779,125.37748,80370,113.556175
"2015-06-08",125.483444,125.880798,124.715233,125.35099,134088,113.532173
"2015-06-09",125.218544,125.403976,124.741722,125.033112,143299,113.244278
"2015-06-10",125.615891,126.516556,125.059601,125.986755,175839,114.107994
"2015-06-11",126.092712,127.841057,126.092712,127.44371,144318,115.427589
"2015-06-12",126.966888,127.496689,125.960266,126.172188,181691,114.275948
"2015-06-15",125.298012,126.145699,124.847679,125.774834,149037,113.916069
"2015-06-16",125.615891,126.543045,125.139076,126.145699,181389,114.251961
"2015-06-17",126.516556,127.17881,125.827812,126.437088,162853,114.515869
"2015-06-18",126.807945,127.549667,126.013245,127.231789,89279,115.235641
"2015-06-19",126.966888,127.311256,125.933777,126.039734,176821,114.155983
"2015-06-22",126.569534,126.807945,125.139076,126.145699,104303,114.251961
"2015-06-23",126.357613,126.675499,125.642387,126.145699,247791,114.251961
"2015-06-24",126.145699,126.251656,124.953644,124.980133,104718,113.196297
"2015-06-25",125.165565,126.516556,123.867554,123.894043,115666,112.212608
"2015-06-26",121.430466,123.576157,121.430466,123.496689,131936,112.59906
"2015-06-29",122.331123,122.331123,119.947021,120.2649,266100,109.652428
"2015-06-30",128.953644,129.350998,123.867554,124.238411,2467642,113.275299
"2015-07-01",125.615891,125.907288,122.807945,124.132446,1837066,113.178696
"2015-07-02",124.317879,125.748344,123.44371,124.158943,571308,113.202843
"2015-07-06",123.231789,125.033112,122.781456,124.927155,542807,113.903282
"2015-07-07",124.741722,125.006622,123.417221,124.476822,591542,113.492691
"2015-07-08",123.523178,124.503311,123.019867,123.496689,263155,112.59906
"2015-07-09",124.476822,124.503311,123.894043,124,302793,113.05793
"2015-07-10",124.503311,124.635765,124,124.476822,236730,113.492691
"2015-07-13",124.503311,125.298012,124.450333,124.662254,444506,113.661751
"2015-07-14",125.112579,125.218544,124.052979,124.503311,598262,113.516838
"2015-07-15",124.794701,125.033112,124.052979,124.370857,415741,113.396065
"2015-07-16",125.112579,125.139076,123.894043,124.476822,593392,113.492691
"2015-07-17",124.370857,124.715233,123.867554,124.503311,224499,113.516838
"2015-07-20",124.503311,124.82119,123.841057,124.026489,261041,113.0821
"2015-07-21",124.079468,124.238411,122.993378,123.258278,348659,112.38166
"2015-07-22",123.099335,123.841057,122.834435,123.152321,298867,112.285072
"2015-07-23",123.258278,123.629143,122.701988,123.152321,303623,112.285072
"2015-07-24",123.152321,123.576157,122.145699,122.331123,238957,111.536324
"2015-07-27",121.827812,122.463577,121.245033,121.933777,262929,111.174049
"2015-07-28",122.357613,122.860924,121.642387,122.357613,285730,111.560471
"2015-07-29",122.251656,124.291389,122.039734,124.158943,473687,113.202843
"2015-07-30",123.841057,124.503311,123.258278,123.496689,375537,112.59906
"2015-07-31",123.708611,123.788078,122.860924,123.152321,282219,112.285072
"2015-08-03",123.099335,124.317879,122.62252,124.185432,420724,113.227013
"2015-08-04",124.370857,125.006622,123.496689,124.317879,383049,113.347748
"2015-08-05",124.5298,125.642387,124.423843,124.874168,373574,113.854958
"2015-08-06",125.139076,125.456955,122.357613,122.701988,366401,111.874481
"2015-08-07",122.384109,123.072845,121.536423,122.569534,169120,111.7537
"2015-08-10",123.152321,124.052979,122.384109,122.966888,182861,112.11599
"2015-08-11",121.748344,122.463577,120.953644,121.615891,352434,110.884201
"2015-08-12",120.847679,121.854301,119.417221,121.403976,267459,110.690979
"2015-08-13",121.218544,122.092712,121.218544,121.430466,231785,110.715149
"2015-08-14",121.245033,122.701988,121.245033,122.516556,192261,111.705406
"2015-08-17",122.278145,123.072845,121.642387,123.072845,217704,112.212593
"2015-08-18",122.860924,123.496689,122.145699,122.940399,232842,112.091843
"2015-08-19",122.384109,122.860924,120.82119,121.668877,225065,110.932526
"2015-08-20",120.900665,121.403976,120.105957,120.503311,330765,109.869804
"2015-08-21",119.337746,119.973511,118.145699,118.225166,581010,107.792694
"2015-08-24",113.827812,117.218544,111.629143,114.569534,473158,104.459648
"2015-08-25",116.2649,116.980133,113.430466,113.483444,554396,103.469383
"2015-08-26",115.364235,115.7351,113.642387,114.225166,895581,104.14566
"2015-08-27",115.311256,116.635765,113.695366,116.635765,603962,106.343552
"2015-08-28",116.079468,116.715233,114.701988,114.887421,362136,104.749481
"2015-08-31",114.384109,114.940399,113.536423,114.145699,396224,104.073196
"2015-09-01",112.582779,113.298012,112.132446,112.5298,611776,102.599876
"2015-09-02",113.589401,113.642387,112.105957,112.927155,456775,102.962204
"2015-09-03",113.218544,113.748344,112.715233,112.953644,380482,102.986336
"2015-09-04",112.185432,112.688744,111.841057,111.947021,470176,102.068565
"2015-09-08",113.509933,115.072845,113.298012,114.966888,329331,104.82193
"2015-09-09",115.708611,116.185432,114.860924,115.072845,436239,104.918556
"2015-09-10",114.887421,115.629143,114.119202,114.331123,322158,104.242279
"2015-09-11",113.986755,114.066223,112.2649,112.715233,1215474,102.768967
"2015-09-14",112.768211,113.430466,111.894043,111.920532,577575,102.044403
"2015-09-15",112.291389,113.006622,111.549667,112.688744,617326,102.744804
"2015-09-16",112.715233,113.801323,112.317879,113.721855,237561,103.686775
"2015-09-17",113.854301,114.357613,112.82119,113.059601,232615,103.082939
"2015-09-18",112,112.291389,110.675499,110.887421,437371,101.10244
"2015-09-21",111.4702,112.185432,110.966888,111.841057,207361,101.971916
"2015-09-22",111.046356,113.059601,110.596024,111.125832,301245,101.319809
"2015-09-23",111.417221,111.44371,110.384109,110.834435,583690,101.054138
"2015-09-24",110.172188,110.463577,108.079468,108.5298,524838,98.952873
"2015-09-25",109.08609,109.854301,108.662254,109.059601,398338,99.435913
"2015-09-28",108.450333,108.450333,106.569534,107.205299,320950,98.486809
"2015-09-29",107.576157,107.841057,106.781456,107.549667,345752,98.803207
"2015-09-30",108.397354,108.635765,107.337746,108.5298,649262,99.703606
"2015-10-01",108.609268,109.933777,107.920532,108.55629,527632,99.727936
"2015-10-02",107.364235,109.960266,107.205299,109.907288,367458,100.969055
"2015-10-05",110.437088,111.708611,110.437088,111.602646,179275,102.526558
"2015-10-06",111.311256,111.682121,110.701988,111.682121,296790,102.599541
"2015-10-07",112.609268,112.715233,110.516556,111.788078,293355,102.696922
"2015-10-08",111.44371,112.450333,110.596024,111.894043,384748,102.794243
"2015-10-09",111.947021,112.582779,111.205299,111.549667,144205,102.477875
"2015-10-12",111.417221,112.291389,111.417221,111.788078,105473,102.696922
"2015-10-13",111.17881,112.317879,110.64901,111.523178,142695,102.453568
"2015-10-14",110.675499,112.052979,110.013245,110.145699,653679,101.188095
"2015-10-15",110.569534,111.947021,110.225166,111.4702,181993,102.404869
"2015-10-16",111.814568,112.344368,111.17881,111.708611,152887,102.623886
"2015-10-19",111.44371,111.814568,109.271523,111.496689,204114,102.42923
"2015-10-20",111.496689,113.271523,110.91391,112.874168,177576,103.694664
"2015-10-21",113.245033,114.807945,112.900665,113.37748,389504,104.157051
"2015-10-22",113.854301,115.258278,113.509933,114.251656,269006,104.960121
"2015-10-23",114.834435,116.55629,113.960266,116.476822,305586,107.004333
"2015-10-26",116.291389,117.139076,114.860924,116.715233,189278,107.223366
"2015-10-27",116.185432,117.059601,114.543045,116.847679,396413,107.345039
"2015-10-28",116.5298,118.675499,115.364235,118.675499,666816,109.0242
"2015-10-29",119.311256,119.417221,118.145699,118.728477,349150,109.072884
"2015-10-30",118.781456,118.781456,117.165565,118.172188,410607,108.561813
"2015-11-02",118.490067,120.105957,118.013245,120.052979,328878,110.28965
"2015-11-03",120.450333,120.450333,118.754967,119.019867,316118,109.340591
"2015-11-04",119.17881,119.549667,118.62252,119.152321,233672,109.462234
"2015-11-05",119.231789,119.947021,118.64901,119.947021,189127,110.192329
"2015-11-06",118.172188,118.754967,116.344368,116.927155,946883,107.418045
"2015-11-09",116.582779,116.980133,115.4702,116.688744,362324,107.199013
"2015-11-10",116.715233,117.192055,115.019867,116.768211,184937,107.272026
"2015-11-11",116.900665,117.748344,116.105957,117.35099,325707,107.807404
"2015-11-12",117.112579,117.35099,115.814568,116.105957,479312,106.663635
"2015-11-13",116.079468,116.794701,115.311256,116,461645,106.566284
"2015-11-16",114.91391,116.980133,114.066223,116.980133,287164,108.232918
"2015-11-17",117.218544,118.039734,115.4702,117.324501,483728,108.551544
"2015-11-18",117.37748,118.304634,115.496689,118.304634,811436,109.458382
"2015-11-19",118.119202,120.026489,117.08609,119.894043,514155,110.92894
"2015-11-20",120.317879,121.218544,119.655632,121.059601,237410,112.007332
"2015-11-23",122.278145,123.602646,121.536423,122.860924,522573,113.673973
"2015-11-24",122.463577,123.152321,121.324501,122.675499,260513,113.502434
"2015-11-25",122.834435,122.940399,122.013245,122.145699,224839,113.01223
"2015-11-27",122.278145,122.463577,121.562912,122.198677,87353,113.061234
"2015-11-30",122.384109,122.596024,121.509933,121.748344,461758,112.644569
"2015-12-01",122.145699,122.781456,120.900665,121.695366,557190,112.595581
"2015-12-02",121.668877,122.675499,121.139076,122.198677,390675,113.061234
"2015-12-03",122.357613,122.463577,120.052979,120.476822,355265,111.468147
"2015-12-04",120.768211,123.7351,120.768211,123.7351,312608,114.48278
"2015-12-07",123.682121,124.026489,121.006622,123.046356,416911,113.845566
"2015-12-08",122.384109,122.860924,119.947021,120,456360,111.026985
"2015-12-09",119.841057,120.238411,117.509933,118.860924,539674,109.973083
"2015-12-10",118.993378,119.867554,117.271523,119.125832,721365,110.218155
"2015-12-11",117.907288,125.695366,116.503311,123.629143,1777194,114.38475
"2015-12-14",123.788078,124.052979,120.291389,120.768211,689541,111.737755
"2015-12-15",121.509933,122.596024,121.139076,122.066223,740806,112.938705
"2015-12-16",122.887421,123.337746,120.450333,122.966888,777121,113.772026
"2015-12-17",123.046356,123.523178,120.900665,122.198677,734124,113.061234
"2015-12-18",121.854301,122.64901,120.158943,122.331123,1120873,113.183784
"2015-12-21",122.728477,123.099335,121.37748,122.701988,339297,113.526939
"2015-12-22",123.152321,123.337746,121.218544,122.701988,201019,113.526939
"2015-12-23",122.384109,124.158943,122.331123,123.867554,268176,114.605331
"2015-12-24",123.496689,124.662254,121.748344,124.291389,424612,114.99749
"2015-12-28",123.973511,124.794701,123.046356,124.635765,614570,115.316116
"2015-12-29",127.947021,130.807953,127.523178,130.304642,2003166,120.561104
"2015-12-30",130.013245,130.966888,129.08609,129.64238,1429894,119.948357
"2015-12-31",129.139069,130.543045,128.635757,128.662247,1208679,119.041489
"2016-01-04",127.205299,127.44371,122.993378,124.980133,22046981,115.63472
"2016-01-05",123.43,126.25,122.309998,125.839996,2163600,116.430305
"2016-01-06",125.239998,125.540001,119.940002,119.980003,23864,111.008476
