"dates","AMT.Open","AMT.High","AMT.Low","AMT.Close","AMT.Volume","AMT.Adjusted"
"2016-02-18",86.089996,88.010002,85.779999,87.5,2799500,79.310371
"2016-02-19",87.410004,87.919998,86.510002,87.32,2750900,79.147217
"2016-02-22",88.019997,89.82,88.019997,89.239998,2633600,80.887512
"2016-02-23",88.870003,89.360001,87.580002,88.019997,1967600,79.781715
"2016-02-24",87.57,89.43,87.010002,89.029999,3775900,80.697166
"2016-02-25",89.269997,90.139999,88.959999,89.419998,4584300,81.050674
"2016-02-26",88.800003,91.800003,87.290001,90.010002,4730300,81.585449
"2016-02-29",90.160004,93.25,90.010002,92.199997,3879600,83.570457
"2016-03-01",92.75,94.790001,91.650002,94.699997,3240600,85.836494
"2016-03-02",94.389999,94.699997,93.739998,94.620003,1645700,85.763977
"2016-03-03",94.800003,95.32,94.129997,95.300003,1879700,86.380341
"2016-03-04",95.120003,96.330002,95.099998,95.940002,1987800,86.960426
"2016-03-07",95.459999,96.199997,95.209999,95.599998,1987900,86.652245
"2016-03-08",95.019997,95.559998,94.370003,94.599998,1719400,85.745842
"2016-03-09",94.940002,95.18,94.260002,94.599998,1872800,85.745842
"2016-03-10",95.309998,95.809998,93.690002,94.709999,1748500,85.845558
"2016-03-11",95.550003,98.559998,95.419998,98.459999,2680700,89.244568
"2016-03-14",97.690002,98.309998,96.690002,98.059998,2026200,88.881996
"2016-03-15",97.07,98.629997,97.019997,98.410004,2124200,89.199249
"2016-03-16",98.110001,99.980003,97.790001,99.809998,1817000,90.468216
"2016-03-17",99.720001,102.900002,99.470001,101.75,3535100,92.226654
"2016-03-18",102.199997,102.199997,100.150002,100.510002,3566500,91.102684
"2016-03-21",100.010002,100.660004,99.760002,100.339996,1718100,90.948608
"2016-03-22",100.080002,100.370003,99.459999,99.93,1435800,90.576996
"2016-03-23",100,100.959999,99.57,99.580002,1343900,90.259743
"2016-03-24",99.400002,100.620003,98.870003,100.349998,1576800,90.957664
"2016-03-28",100.459999,100.879997,99.889999,100.239998,1077100,90.857964
"2016-03-29",100.300003,102.07,99.800003,101.919998,1824400,92.380714
"2016-03-30",102.349998,102.910004,102.080002,102.309998,1568400,92.734207
"2016-03-31",102,102.93,101.879997,102.370003,1588300,92.788605
"2016-04-01",101.93,104.82,101.870003,104.5,3108100,94.719238
"2016-04-04",104.699997,104.879997,104.120003,104.699997,1877200,94.900536
"2016-04-05",104,104.389999,103.739998,104,1661100,94.266045
"2016-04-06",104,105.839996,103.75,105.699997,2331500,95.806931
"2016-04-07",105.230003,105.550003,104.43,105,2133100,95.172447
"2016-04-08",105.019997,106.07,104.82,105.709999,1380300,96.283661
"2016-04-11",106.25,106.529999,105.669998,106.010002,1423500,96.556908
"2016-04-12",105.910004,106.489998,105.260002,106.169998,1495700,96.702629
"2016-04-13",106.739998,106.75,105.809998,106.230003,2271300,96.757301
"2016-04-14",106.150002,106.339996,105.080002,105.199997,1628000,95.819138
"2016-04-15",105.279999,106,104.870003,105.779999,1325100,96.347404
"2016-04-18",105.220001,105.760002,105,105.540001,2031500,96.128792
"2016-04-19",105.019997,105.540001,103.949997,105.5,2433100,96.092384
"2016-04-20",105.510002,105.889999,104.639999,104.82,1707300,95.473022
"2016-04-21",104.5,104.5,102.379997,102.57,2442200,93.42366
"2016-04-22",102.959999,105.139999,102.849998,104.190002,1709900,94.899208
"2016-04-25",104.089996,104.550003,103.309998,104.18,1296800,94.890083
"2016-04-26",104.449997,105.050003,104.379997,104.769997,1257900,95.42749
"2016-04-27",104.529999,105.279999,103.800003,104.489998,1613500,95.17244
"2016-04-28",103.809998,105.339996,103.519997,104.129997,2402300,94.844551
"2016-04-29",103.949997,105.25,102.290001,104.879997,2678500,95.527664
"2016-05-02",105,105.769997,104.5,105.510002,2100800,96.101494
"2016-05-03",104.419998,104.989998,103.150002,104.160004,1976800,94.871864
"2016-05-04",103.650002,105.730003,103.260002,105.510002,1927500,96.101494
"2016-05-05",105.610001,106.720001,105.610001,106.309998,2148400,96.830147
"2016-05-06",106.059998,106.68,105.239998,106.57,1313900,97.066978
"2016-05-09",106.629997,107.160004,106.239998,106.650002,1169500,97.139847
"2016-05-10",106.870003,107.239998,106.550003,107.18,1156200,97.622574
"2016-05-11",106.93,107.129997,105.699997,105.730003,1025800,96.301857
"2016-05-12",106.260002,106.779999,105.589996,106.559998,1185200,97.057861
"2016-05-13",106.339996,106.599998,105.370003,105.699997,1272200,96.274551
"2016-05-16",105.75,106.720001,105.699997,106.480003,1620900,96.984985
"2016-05-17",106.650002,106.650002,104.82,105.360001,1213700,95.964859
"2016-05-18",105.18,105.440002,103.410004,104.550003,1691000,95.227104
"2016-05-19",103.5,104.089996,103.110001,103.769997,1146700,94.516655
"2016-05-20",104.279999,104.43,103.629997,104.010002,1632900,94.735245
"2016-05-23",104.279999,104.440002,103.629997,104.160004,1069200,94.871864
"2016-05-24",104.449997,105.349998,104.199997,105.300003,2153000,95.91021
"2016-05-25",106,106.470001,105.519997,106.169998,1311800,96.702629
"2016-05-26",106.029999,106.239998,104.910004,105.300003,1544700,95.91021
"2016-05-27",105.440002,106.540001,105.360001,106.059998,1134700,96.602455
"2016-05-31",105.959999,106.300003,105.25,105.779999,2166200,96.347404
"2016-06-01",105.459999,105.849998,104.870003,105.470001,1133700,96.065056
"2016-06-02",105.349998,106.57,104.93,106.559998,1338500,97.057861
"2016-06-03",106.959999,107.290001,106.410004,106.970001,1438300,97.43132
"2016-06-06",107.110001,107.660004,106.660004,107.199997,1164500,97.640793
"2016-06-07",107.269997,108.269997,106.940002,107.870003,1299700,98.251045
"2016-06-08",107.839996,108.309998,107.230003,107.559998,1225600,97.968689
"2016-06-09",107.400002,109.099998,107.099998,109.07,2009500,99.344048
"2016-06-10",108.43,109.379997,108.029999,108.790001,2050800,99.089005
"2016-06-13",108.769997,109.800003,108.550003,108.93,2493200,99.216537
"2016-06-14",108.519997,108.849998,107.209999,107.610001,1552000,98.014244
"2016-06-15",107.25,107.760002,106.860001,107.230003,1342700,98.151527
"2016-06-16",106.980003,107.75,106.639999,107.690002,1460400,98.572578
"2016-06-17",107.599998,107.709999,106.5,106.940002,2267200,97.886086
"2016-06-20",107.839996,108.559998,107.370003,107.419998,2327100,98.325439
"2016-06-21",107.910004,109.790001,107.639999,109.440002,2071300,100.174423
"2016-06-22",109.389999,109.82,108.629997,109.400002,1247300,100.137787
"2016-06-23",110,111.470001,109.529999,111.470001,1842700,102.032562
"2016-06-24",108.18,110.269997,107.68,108.269997,3365800,99.103485
"2016-06-27",107.639999,108.919998,106.639999,108.889999,2662000,99.67099
"2016-06-28",109.82,110.839996,109.190002,110.800003,1805500,101.419273
"2016-06-29",111.650002,113.129997,111.110001,113,2442700,103.433022
"2016-06-30",113.220001,113.629997,111.739998,113.610001,3217100,103.991386
"2016-07-01",113.940002,114.5,113.449997,113.599998,1551300,103.982231
"2016-07-05",113.620003,114.230003,113.470001,113.830002,2322400,104.192764
"2016-07-06",113.480003,113.519997,111.620003,112.400002,2411600,102.883812
"2016-07-07",112.459999,113.480003,111.669998,112.199997,1994100,102.700745
"2016-07-08",113.18,113.75,112.330002,113.660004,1927200,104.03714
"2016-07-11",113.660004,114.790001,112.739998,114.669998,2073300,104.961639
"2016-07-12",114.599998,116.120003,114.260002,116.099998,3195700,106.270569
"2016-07-13",116.400002,116.699997,115.580002,116.010002,2194400,106.188194
"2016-07-14",115.989998,117.160004,115.639999,117,2344500,107.09436
"2016-07-15",117.540001,117.540001,115.949997,116.82,1712700,106.929604
"2016-07-18",116.790001,117.5,116.25,116.300003,1485000,106.453636
"2016-07-19",116.300003,117.379997,116.129997,117.370003,1388600,107.433044
"2016-07-20",117.360001,117.839996,117.099998,117.730003,1627400,107.762558
"2016-07-21",117.650002,117.919998,116.980003,117.550003,1305600,107.597801
"2016-07-22",117.660004,118.260002,117.330002,117.839996,1511200,107.863243
"2016-07-25",117.900002,118.110001,116.18,116.870003,1467200,106.975388
"2016-07-26",116.940002,117.220001,116.489998,116.970001,1571600,107.066925
"2016-07-27",116.989998,117.75,116.190002,117.610001,1961700,107.652725
"2016-07-28",117.330002,117.900002,115.849998,116.650002,2176000,106.773994
"2016-07-29",116.260002,116.449997,115.559998,115.769997,2296800,105.968506
"2016-08-01",115.870003,117.050003,115.830002,117.040001,1875500,107.130981
"2016-08-02",116.470001,116.870003,115.919998,116.739998,2037300,106.856377
"2016-08-03",116.760002,117.230003,115.279999,115.730003,2011800,105.931892
"2016-08-04",115.989998,117,115.709999,116.419998,1773800,106.563484
"2016-08-05",116.57,117.25,116.040001,116.580002,2224100,106.709938
"2016-08-08",116.540001,116.800003,115.580002,115.730003,1549000,105.931892
"2016-08-09",115.779999,116.139999,115.470001,115.919998,1312300,106.105804
"2016-08-10",116.330002,116.330002,115.839996,116.239998,1001100,106.398727
"2016-08-11",116.220001,116.669998,115.599998,115.889999,1070800,106.078339
"2016-08-12",115.919998,116.940002,115.690002,116.5,933700,106.636703
"2016-08-15",116.620003,117.110001,115.760002,115.790001,878700,105.986809
"2016-08-16",115.199997,115.529999,113.870003,114.120003,1813200,104.458191
"2016-08-17",114.410004,114.669998,113.050003,114.559998,1448200,104.860947
"2016-08-18",114.519997,114.919998,113.75,114.349998,1098200,104.668724
"2016-08-19",114.18,114.57,113.25,113.610001,3096700,103.991386
"2016-08-22",113.639999,114.889999,113.080002,114.620003,1434200,104.915863
"2016-08-23",115.209999,116.360001,115.019997,115.220001,1924700,105.46505
"2016-08-24",115.230003,115.480003,114.349998,114.57,1360900,104.870087
"2016-08-25",114.610001,115.040001,114.099998,114.25,1208000,104.577194
"2016-08-26",114.440002,115,112.290001,113.230003,1665700,103.643555
"2016-08-29",113.739998,114.18,113.589996,113.839996,1229500,104.201904
"2016-08-30",113.900002,114,112.669998,113.220001,1458900,103.634392
"2016-08-31",113.139999,113.860001,112.730003,113.379997,2493100,103.780846
"2016-09-01",113.699997,113.849998,112.839996,113.82,1157700,104.183594
"2016-09-02",114.330002,115.529999,114.239998,115.089996,1747300,105.346085
"2016-09-06",115.599998,117.309998,115.209999,117.150002,2391100,107.231667
"2016-09-07",116.839996,117.150002,116.349998,116.830002,1415900,106.938759
"2016-09-08",116.309998,116.779999,116.230003,116.25,3568700,106.40786
"2016-09-09",115.300003,115.690002,110.190002,110.190002,2960700,100.860931
"2016-09-12",109.449997,111.830002,109,111.269997,2629100,101.849503
"2016-09-13",110.879997,110.949997,107.910004,108.110001,2444000,98.957031
"2016-09-14",108.529999,109.43,107.760002,108.370003,1915400,99.195015
"2016-09-15",108.519997,109.370003,108.010002,109.080002,1535600,99.84491
"2016-09-16",108.459999,108.589996,107.57,108,2797100,98.856339
"2016-09-19",108.599998,109.389999,108.330002,109.199997,1509800,99.954742
"2016-09-20",110.089996,110.290001,108.610001,108.650002,1396800,99.451302
"2016-09-21",108.620003,110.349998,108.019997,110.099998,1472200,100.778542
"2016-09-22",111.220001,112.43,110.940002,112.279999,2059400,102.773987
"2016-09-23",112.150002,113.400002,111.5,112.989998,2459800,103.423866
"2016-09-26",112.5,113.07,111.709999,112.690002,1557200,103.149254
"2016-09-27",113.220001,113.220001,112.230003,112.580002,1428000,103.048576
"2016-09-28",112.400002,112.769997,111.639999,112.629997,1483700,103.600471
"2016-09-29",112.25,113.739998,111.529999,113.480003,2444400,104.382347
"2016-09-30",113.790001,114.889999,113.300003,113.330002,2807000,104.244362
"2016-10-03",112.900002,113.230003,111.75,112.25,2571500,103.250946
"2016-10-04",112.25,112.25,110.18,110.610001,2572400,101.742432
"2016-10-05",110.639999,110.860001,107.25,107.440002,3795800,98.826561
"2016-10-06",107.150002,108.75,106.040001,108.510002,2907500,99.810776
"2016-10-07",108.709999,109.589996,107.809998,108.510002,2295900,99.810776
"2016-10-10",108.550003,109.639999,108.510002,109.43,1231100,100.657021
"2016-10-11",109.169998,109.480003,108.239998,108.940002,1483200,100.206306
"2016-10-12",108.769997,112.110001,108.769997,111.540001,2420700,102.597855
"2016-10-13",111.309998,112.760002,110.870003,112.699997,2329900,103.664864
"2016-10-14",112.970001,114.589996,112.709999,113.349998,2254800,104.262756
"2016-10-17",112.989998,113.809998,112.879997,113.339996,1750700,104.253555
"2016-10-18",114.349998,114.739998,113.349998,114.150002,1085600,104.998634
"2016-10-19",114.43,115.330002,113.93,115.32,1577400,106.074821
"2016-10-20",115.059998,115.370003,113.720001,114.830002,1691900,105.624107
"2016-10-21",114,115.790001,113.599998,115.709999,1928200,106.433556
"2016-10-24",116.129997,118.089996,116.129997,116.75,1999600,107.390182
"2016-10-25",116.400002,117.150002,116.089996,116.75,1548600,107.390182
"2016-10-26",116.150002,116.260002,115.470001,115.669998,2459700,106.396767
"2016-10-27",116.730003,117.43,115.239998,115.400002,3291800,106.148415
"2016-10-28",116.040001,117.07,115.309998,116.129997,2781100,106.81987
"2016-10-31",116.949997,117.389999,116.209999,117.190002,1953500,107.794914
"2016-11-01",117.190002,117.459999,114.57,115.150002,2566600,105.918449
"2016-11-02",114.730003,115.019997,112.230003,112.910004,3754800,103.858032
"2016-11-03",113.160004,113.739998,112.019997,113.269997,2162700,104.189178
"2016-11-04",113.589996,113.620003,112.959999,112.980003,2492400,103.922417
"2016-11-07",114.599998,115.32,114.110001,115.190002,1738200,105.955246
"2016-11-08",115.5,116.160004,115.199997,115.93,1757200,106.63591
"2016-11-09",113.080002,114.309998,108.559998,109.220001,6318600,100.46386
"2016-11-10",109.519997,109.519997,103.18,105.709999,8722300,97.235252
"2016-11-11",105.510002,106.93,104.120003,105.709999,4281800,97.235252
"2016-11-14",105.169998,105.43,100.410004,102.57,7476100,94.347
"2016-11-15",103.099998,105.660004,103.010002,103.489998,3461300,95.19323
"2016-11-16",103.5,105.68,103.059998,105.43,2947400,96.977699
"2016-11-17",105.32,107.190002,104.769997,105.540001,3234800,97.078888
"2016-11-18",105.739998,106.43,103.970001,105.089996,2794300,96.664963
"2016-11-21",106.370003,107.099998,105.720001,105.910004,2945900,97.419228
"2016-11-22",106.349998,108.169998,105.43,107.980003,2500900,99.323257
"2016-11-23",107.239998,107.75,106.639999,106.779999,2282600,98.219475
"2016-11-25",106.760002,107.889999,106.68,107.300003,717600,98.697769
"2016-11-28",107.190002,108.040001,105.949997,106.110001,2497100,97.60318
"2016-11-29",106.330002,107.279999,105.610001,106.050003,2000600,97.548004
"2016-11-30",106.309998,106.440002,102.190002,102.269997,5864900,94.07103
"2016-12-01",101.360001,101.949997,99.720001,100.980003,5000600,92.88446
"2016-12-02",101.510002,103.110001,101.260002,102.57,3181000,94.347
"2016-12-05",102.339996,102.550003,101.220001,102.040001,2770400,93.859482
"2016-12-06",103.120003,103.160004,100.790001,100.849998,3083400,92.764885
"2016-12-07",101.5,102.410004,100.879997,102.199997,4570500,94.006653
"2016-12-08",102.190002,103.860001,101.769997,102.389999,3474400,94.181419
"2016-12-09",102.470001,103.129997,102.43,102.910004,3304000,94.659737
"2016-12-12",102.68,104.849998,102.650002,103.889999,3502700,95.56118
"2016-12-13",104.669998,106.620003,104.459999,106.129997,3091000,97.621582
"2016-12-14",106.129997,108.169998,105.620003,106.5,4456400,97.961914
"2016-12-15",105.940002,106.769997,105.629997,106.059998,2452300,97.557198
"2016-12-16",106.330002,106.779999,105.589996,105.800003,2915000,97.318047
"2016-12-19",106.470001,107.169998,105.790001,106.949997,1480300,98.375839
"2016-12-20",107.089996,107.870003,106.559998,106.980003,1672200,98.403435
"2016-12-21",106.980003,107.75,106.540001,106.599998,1330100,98.053902
"2016-12-22",106.330002,106.610001,105.300003,106.599998,1069900,98.053902
"2016-12-23",106.220001,106.879997,105.599998,106.029999,962400,98.063164
"2016-12-27",106.260002,106.82,106.019997,106.290001,974300,98.303619
"2016-12-28",106.5,106.599998,105.709999,105.839996,1118400,97.887428
"2016-12-29",105.910004,106.769997,105.75,106.389999,1589100,98.396103
"2016-12-30",106.459999,106.690002,105.410004,105.68,1635500,97.739449
"2017-01-03",106.730003,106.879997,105.339996,106.150002,2240900,98.174133
"2017-01-04",106.410004,106.940002,106.199997,106.339996,1720700,98.349861
"2017-01-05",106,106.43,105.389999,105.970001,1919900,98.007668
"2017-01-06",105.93,106.300003,105.18,105.269997,1995300,97.360268
"2017-01-09",105.5,105.82,104.949997,105.019997,2278900,97.129051
"2017-01-10",105.239998,105.25,103.169998,103.5,2267500,95.723259
"2017-01-11",103.480003,104.169998,102.510002,103.830002,2631700,96.02845
"2017-01-12",103.690002,104.260002,103.120003,104.199997,1568800,96.370644
"2017-01-13",104.220001,104.760002,102.870003,103.449997,2058900,95.67701
"2017-01-17",103.580002,105.190002,103.410004,105.169998,2055500,97.267776
"2017-01-18",105.260002,106.419998,105.040001,105.669998,2078100,97.730202
"2017-01-19",105.669998,105.669998,103.860001,104.440002,1747600,96.592613
"2017-01-20",104.839996,105.419998,103.970001,104.199997,2598800,96.370644
"2017-01-23",104.5,105.190002,104.260002,104.779999,2223000,96.907074
"2017-01-24",104.970001,104.970001,104.029999,104.57,1823700,96.712845
"2017-01-25",104.82,104.889999,103.690002,103.919998,2053900,96.111694
"2017-01-26",104.139999,105.139999,103.75,104.300003,1272600,96.46315
"2017-01-27",104.410004,104.779999,103.660004,103.82,1207100,96.019203
"2017-01-30",104.050003,104.050003,102.730003,103.010002,1509900,95.270081
"2017-01-31",103.540001,104,103.160004,103.5,1376300,95.723259
"2017-02-01",103.599998,103.839996,103.019997,103.279999,1906700,95.519791
"2017-02-02",103.279999,104.32,103.07,104.110001,1322200,96.287415
"2017-02-03",104.830002,105.650002,104.760002,105.25,2988100,97.341743
"2017-02-06",105.059998,105.400002,103.07,103.639999,2141200,95.852737
"2017-02-07",103.660004,103.93,102.910004,103.470001,1344100,95.695503
"2017-02-08",103.57,104.43,103.360001,104.300003,1301900,96.46315
"2017-02-09",104.199997,106,103.470001,105.779999,2525100,97.831917
"2017-02-10",105.5,105.760002,104.730003,105.489998,1228100,97.563721
"2017-02-13",105.690002,107.68,105.599998,107.550003,1975500,99.468956
"2017-02-14",107.639999,107.639999,105.82,106.779999,1580600,98.756798
"2017-02-15",107.089996,107.370003,106.010002,107.110001,1362500,99.061996
"2017-02-16",106.949997,107.970001,106.849998,107.709999,1321800,99.61692
"2017-02-17",107.889999,109.800003,107.660004,108.110001,4991400,99.986862
"2017-02-21",108.110001,111.220001,108.019997,111.18,3012600,102.826195
"2017-02-22",111.360001,111.830002,110.599998,111.019997,2207400,102.678207
"2017-02-23",111.169998,112.25,111.139999,112.199997,2233300,103.769531
"2017-02-24",112.07,113.209999,111.769997,112.889999,2589400,104.407707
"2017-02-27",114.010002,114.860001,112.790001,113.339996,2895100,104.823891
"2017-02-28",113.139999,115.690002,113.089996,114.790001,3001200,106.16494
"2017-03-01",114.779999,114.870003,113.080002,113.839996,2799100,105.286324
"2017-03-02",113.809998,115.239998,112.959999,114.809998,2592100,106.183441
"2017-03-03",114.580002,115.760002,114.349998,115.669998,1395100,106.978828
"2017-03-06",115.379997,115.529999,114.279999,114.709999,1809800,106.090965
"2017-03-07",114.330002,115.239998,113.93,114.699997,2404400,106.081711
"2017-03-08",114.050003,114.699997,113.169998,113.239998,2010200,104.731415
"2017-03-09",113.419998,113.699997,112.779999,113,2015400,104.509438
"2017-03-10",113,114.199997,113,113.580002,1509500,105.04586
"2017-03-13",113.699997,114.519997,113.209999,114.260002,1597200,105.674767
"2017-03-14",113.900002,114.730003,113.660004,114.019997,1416100,105.452789
"2017-03-15",114.129997,116.050003,113.949997,115.279999,2112400,106.618126
"2017-03-16",115.720001,115.989998,114.769997,115.089996,1814200,106.442406
"2017-03-17",115.360001,116.279999,115.07,116.010002,3237500,107.293297
"2017-03-20",116.029999,116.860001,115.739998,115.980003,2033400,107.265541
"2017-03-21",116.550003,118.540001,116.32,116.739998,2854000,107.968414
"2017-03-22",117.529999,118.599998,116.790001,118.309998,2851000,109.420448
"2017-03-23",118.43,119.5,118.07,118.949997,2624400,110.012367
"2017-03-24",119.190002,119.760002,118.879997,119.32,2475800,110.354546
"2017-03-27",118.720001,120.25,118.550003,120.010002,3023500,110.992714
"2017-03-28",120.010002,120.720001,119.519997,120.389999,2259200,111.344185
"2017-03-29",120.190002,121.330002,120.160004,121.040001,2266000,111.945328
"2017-03-30",120.779999,121.089996,120.169998,120.910004,1795300,111.825089
"2017-03-31",120.639999,121.849998,120.470001,121.540001,2713700,112.407761
"2017-04-03",121.43,121.900002,120.449997,121.150002,2071800,112.047081
"2017-04-04",120.910004,121.589996,120.510002,120.739998,1710200,111.667877
"2017-04-05",120.870003,121.739998,120.57,120.639999,2020800,111.575378
"2017-04-06",120.720001,122.080002,120.440002,121.949997,1859300,112.786957
"2017-04-07",121.970001,122.690002,121.690002,122.120003,1974600,112.944183
"2017-04-10",121.639999,122.620003,121.57,122.480003,2030600,113.855179
"2017-04-11",123.050003,124.400002,122.419998,122.760002,2465200,114.115471
"2017-04-12",122.43,122.949997,122.089996,122.370003,2435500,113.752922
"2017-04-13",122.75,123.309998,122.25,122.599998,1902300,113.966713
"2017-04-17",123.07,124.290001,123,124.25,1873500,115.500534
"2017-04-18",124.050003,125.089996,123.82,124.860001,2440200,116.067581
"2017-04-19",125.160004,125.419998,124.360001,124.669998,2331600,115.890938
"2017-04-20",124.709999,124.93,123.980003,124.300003,3566100,115.54702
"2017-04-21",124.220001,124.540001,123.580002,124.43,1623000,115.667854
"2017-04-24",124.919998,125.379997,123.669998,123.849998,2256000,115.1287
"2017-04-25",124.779999,124.809998,123.730003,123.940002,2242600,115.212372
"2017-04-26",123.449997,123.949997,122.730003,122.809998,2142600,114.161926
"2017-04-27",122.809998,126.360001,122.769997,125.769997,4901500,116.913483
"2017-04-28",125.459999,126.190002,124.879997,125.940002,2850300,117.071533
"2017-05-01",126.559998,127.989998,125.900002,127.510002,3284200,118.530991
"2017-05-02",127.730003,128.610001,127.540001,127.910004,2622700,118.902802
"2017-05-03",128.610001,128.610001,126.739998,126.790001,1775800,117.861679
"2017-05-04",126.709999,127.839996,126.010002,127.389999,1664400,118.419411
"2017-05-05",127.639999,128.839996,127.139999,128.690002,1638500,119.627884
"2017-05-08",129,129.160004,127.809998,128.869995,1347100,119.795204
"2017-05-09",128.880005,129.009995,127.879997,128.089996,1480200,119.070107
"2017-05-10",128,128.149994,126.940002,127.099998,1525300,118.149841
"2017-05-11",127.349998,127.349998,125.959999,126.279999,1789700,117.387581
"2017-05-12",126.300003,126.639999,125.900002,126.120003,1585300,117.238838
"2017-05-15",126.029999,128.270004,125.900002,127.93,1605500,118.921402
"2017-05-16",127.989998,128.899994,127.309998,128.369995,1262400,119.330399
"2017-05-17",128.139999,132.089996,128.139999,130.740005,3462000,121.533531
"2017-05-18",130,130.050003,125.5,127.980003,4041800,118.967873
"2017-05-19",128.110001,132.860001,127.589996,128.320007,2726000,119.283928
"2017-05-22",128.289993,129.089996,126.709999,128.729996,1449100,119.665062
"2017-05-23",128.860001,129.190002,128.619995,128.729996,1331300,119.665062
"2017-05-24",128.660004,129.720001,128.660004,129.300003,1497500,120.194923
"2017-05-25",129.570007,132.009995,129,131.050003,1457100,121.821693
"2017-05-26",131.190002,131.440002,130.490005,131.110001,899200,121.877457
"2017-05-30",131.009995,137.119995,130.800003,132.119995,2070900,122.816315
"2017-05-31",132.479996,133.660004,131.130005,131.190002,2548900,121.95182
"2017-06-01",131.949997,131.970001,131,131.830002,1221900,122.546776
"2017-06-02",132.429993,133.100006,131.789993,132.490005,1368100,123.160294
"2017-06-05",132.339996,132.639999,131.160004,131.610001,1508100,122.342247
"2017-06-06",131.729996,132.520004,131.240005,131.699997,1884100,122.425903
"2017-06-07",131.770004,132.080002,130.100006,131.820007,1679800,122.537468
"2017-06-08",131.820007,132.190002,129.380005,130.970001,1995700,121.747322
"2017-06-09",130.429993,131.710007,129.809998,130.279999,1607200,121.105911
"2017-06-12",128.970001,129.179993,125.239998,129.179993,2057900,120.083359
"2017-06-13",129.25,130.279999,128.929993,130.190002,1311700,121.02224
"2017-06-14",131.339996,131.960007,130.169998,130.5,1274700,121.310425
"2017-06-15",129.520004,131.559998,129.160004,130.869995,1247400,122.253922
"2017-06-16",131.139999,132.25,130.559998,131.949997,1823800,123.26281
"2017-06-19",132.289993,132.979996,131.630005,132.330002,1445900,123.617798
"2017-06-20",132.179993,132.679993,130.5,131.199997,1360900,122.562195
"2017-06-21",131.190002,131.449997,130.320007,130.610001,1641900,122.01104
"2017-06-22",131,131.539993,130.649994,130.869995,1272900,122.253922
"2017-06-23",130.979996,131.929993,130.580002,131.880005,1694000,123.197441
"2017-06-26",132.199997,132.520004,131.100006,132.460007,1286100,123.739258
"2017-06-27",134.600006,136.059998,133.990005,135.75,4168800,126.812653
"2017-06-28",135.649994,136.289993,134.270004,134.529999,2121600,125.672958
"2017-06-29",133.330002,133.330002,131.820007,132.820007,1998700,124.075531
"2017-06-30",132.929993,133.669998,132.179993,132.320007,2480300,123.608467
"2017-07-03",132.619995,133.169998,130.820007,131.410004,1252800,122.758362
"2017-07-05",131.270004,132.509995,131.050003,132.25,1707700,123.543083
"2017-07-06",131.559998,132.130005,131,131.539993,1249200,122.879807
"2017-07-07",132.080002,133.800003,131.369995,133.139999,1254200,124.374451
"2017-07-10",133.639999,133.660004,131.199997,131.210007,1272100,122.571533
"2017-07-11",131.179993,131.820007,130.910004,130.929993,1112600,122.309959
"2017-07-12",131.800003,134.25,131.460007,133.880005,1135400,125.065773
"2017-07-13",133.880005,134.490005,133.559998,134.139999,955500,125.308624
"2017-07-14",134.929993,136.330002,134.880005,136.039993,1202400,127.083549
"2017-07-17",136.070007,136.399994,134.740005,135.399994,1458900,126.485664
"2017-07-18",135.320007,138,135.070007,136.179993,2272400,127.214317
"2017-07-19",135.600006,136.669998,134.330002,135.419998,2758000,126.504341
"2017-07-20",135.679993,137.449997,135.669998,136.240005,2082100,127.270401
"2017-07-21",135.990005,137.070007,135.619995,136.899994,1542700,127.886932
"2017-07-24",136.970001,137.979996,136.100006,137.070007,1367500,128.045731
"2017-07-25",137.720001,137.729996,136.039993,136.619995,1205300,127.625336
"2017-07-26",136.320007,137.990005,136.279999,137.869995,1338000,128.79306
"2017-07-27",139.119995,139.5,134,134.860001,2933600,125.981239
"2017-07-28",135.169998,138.789993,134.809998,138.339996,1972600,129.232086
"2017-07-31",138.669998,139.130005,135.75,136.330002,2386700,127.354469
"2017-08-01",136.229996,136.419998,135.509995,135.970001,2375000,127.018166
"2017-08-02",136.080002,138.139999,135.630005,137.970001,2409000,128.88649
"2017-08-03",138.059998,138.179993,136.839996,137.149994,1661900,128.120438
"2017-08-04",137.5,138.009995,137.149994,137.570007,927900,128.512787
"2017-08-07",137.380005,138.160004,136.949997,138.070007,976600,128.979904
"2017-08-08",137.490005,137.559998,136.169998,136.630005,1333500,127.634705
"2017-08-09",136.369995,138.389999,136.330002,137.850006,1319300,128.774399
"2017-08-10",137.300003,138.110001,136.809998,136.830002,1032700,127.821526
"2017-08-11",137.190002,137.770004,136.289993,136.679993,870800,127.681412
"2017-08-14",137.399994,140.020004,137.399994,139.970001,1648500,130.754837
"2017-08-15",139.660004,140.160004,138.919998,139.690002,1386100,130.493256
"2017-08-16",140,141.130005,139.679993,141.089996,1334600,131.801071
"2017-08-17",141.029999,141.509995,139.649994,139.649994,956300,130.455872
"2017-08-18",139.440002,140.380005,138.720001,140,1114300,130.782837
"2017-08-21",140.190002,141.460007,140.130005,141.279999,1545900,131.978546
"2017-08-22",141.279999,142.259995,140.949997,142.089996,1030300,132.735229
"2017-08-23",141.990005,143.110001,141.710007,142.839996,921600,133.435837
"2017-08-24",143.050003,144.259995,142.509995,143.800003,1579000,134.332672
"2017-08-25",144.720001,146.089996,143.979996,144.240005,1254000,134.743683
