"dates","PEP.Open","PEP.High","PEP.Low","PEP.Close","PEP.Volume","PEP.Adjusted"
"2016-02-12",96.400002,98.589996,96.150002,98.489998,5110600,84.334198
"2016-02-16",99.199997,99.300003,98.099998,98.599998,4709700,84.428352
"2016-02-17",99,99.889999,98.800003,99.550003,4493200,85.241837
"2016-02-18",99.57,99.970001,98.970001,99.620003,3729100,85.301765
"2016-02-19",98.459999,100.190002,98.459999,99.580002,4531300,85.267525
"2016-02-22",99.980003,100.559998,99.580002,99.870003,4731500,85.515823
"2016-02-23",99.889999,100,99.379997,99.540001,3721100,85.233246
"2016-02-24",99,99.75,98.400002,99.68,5691200,85.353149
"2016-02-25",99.830002,100.699997,99.830002,100.669998,4668900,86.200836
"2016-02-26",100.489998,100.540001,97.839996,98.360001,6506200,84.222862
"2016-02-29",98.360001,99.019997,97.790001,97.82,5955300,83.760475
"2016-03-01",98.5,99.139999,98.050003,99.089996,5160200,84.847923
"2016-03-02",98.050003,98.360001,97.540001,98.330002,4180000,84.79879
"2016-03-03",98.349998,99.230003,98.019997,99.160004,4856600,85.514557
"2016-03-04",98.809998,100,98.57,100,7067200,86.238983
"2016-03-07",99.25,99.599998,98.970001,99.25,5967100,85.592194
"2016-03-08",98.970001,100.120003,98.75,99.739998,4871200,86.01474
"2016-03-09",100,100.580002,99.739998,100.199997,5085000,86.411453
"2016-03-10",100.449997,100.879997,100.019997,100.779999,5502800,86.911644
"2016-03-11",101,101.410004,100.589996,101.309998,5912400,87.368713
"2016-03-14",101.129997,101.449997,100.620003,100.650002,3580500,86.79953
"2016-03-15",100.269997,101.57,100.25,101.150002,3860300,87.230728
"2016-03-16",100.940002,101.339996,100.010002,100.830002,4176600,86.95475
"2016-03-17",101,102.120003,100.790001,101.870003,5635800,87.851624
"2016-03-18",101.669998,101.940002,101.010002,101.290001,7273900,87.351448
"2016-03-21",100.910004,102.120003,100.32,101.540001,4420300,87.567055
"2016-03-22",101.279999,101.510002,100.43,100.769997,3457600,86.903008
"2016-03-23",100.690002,101.760002,100.529999,100.809998,3407900,86.9375
"2016-03-24",100.699997,100.919998,100.150002,100.68,3183100,86.825378
"2016-03-28",100.959999,101.610001,100.82,100.980003,3785500,87.084099
"2016-03-29",101.050003,101.639999,100.760002,101.370003,3356700,87.420448
"2016-03-30",101.459999,102.889999,101.410004,102.690002,4673600,88.5588
"2016-03-31",102.540001,103.449997,102.300003,102.480003,5367700,88.377701
"2016-04-01",101.970001,103.889999,101.949997,103.779999,4128600,89.49881
"2016-04-04",103.800003,103.949997,102.769997,103.82,4220400,89.533295
"2016-04-05",103.769997,103.93,102.870003,103.099998,3589200,88.912369
"2016-04-06",103.25,103.989998,102.870003,103.919998,4196800,89.619537
"2016-04-07",103.339996,103.970001,103.029999,103.599998,6220900,89.343582
"2016-04-08",103.989998,105.25,103.900002,105.080002,6154500,90.619934
"2016-04-11",105.160004,105.769997,104.160004,104.300003,5354000,89.947258
"2016-04-12",104.169998,105.120003,104.120003,104.910004,3777200,90.473305
"2016-04-13",105.339996,105.349998,103.760002,104.120003,3802400,89.792015
"2016-04-14",102.730003,104.089996,102.709999,103.160004,5593300,88.964127
"2016-04-15",103.239998,103.809998,103.010002,103.769997,4553500,89.490173
"2016-04-18",104.160004,104.589996,103.5,103.720001,7736900,89.44706
"2016-04-19",103.809998,104.610001,103.760002,104.32,4996200,89.9645
"2016-04-20",104.230003,104.349998,102.389999,102.440002,4778000,88.343216
"2016-04-21",102.339996,102.339996,100.419998,100.989998,7145600,87.092735
"2016-04-22",101.169998,102.059998,100.940002,101.980003,5660200,87.946518
"2016-04-25",101.800003,102.830002,101.610001,102.800003,3501300,88.653671
"2016-04-26",103.199997,103.400002,102.190002,102.599998,3222900,88.481194
"2016-04-27",102.720001,103.360001,101.910004,102.629997,3730900,88.507065
"2016-04-28",102.169998,103.150002,102.160004,102.970001,4350200,88.800278
"2016-04-29",102.93,103.169998,102.400002,102.959999,4604000,88.791641
"2016-05-02",102.739998,103.870003,102.639999,103.43,3998100,89.196968
"2016-05-03",103.410004,103.93,103,103.559998,3945400,89.309082
"2016-05-04",103.510002,104.440002,103.129997,104.019997,3852600,89.705765
"2016-05-05",103.870003,104.879997,103.599998,104.209999,3401400,89.869637
"2016-05-06",103.68,104.970001,103.68,104.959999,3547700,90.516434
"2016-05-09",104.919998,105.730003,104.910004,105.279999,4432300,90.792381
"2016-05-10",105.43,106.629997,105.330002,106.57,3885500,91.904877
"2016-05-11",106.260002,106.940002,105.629997,105.720001,3424900,91.171837
"2016-05-12",106.129997,106.400002,105.580002,106.099998,3195200,91.499542
"2016-05-13",105.75,106.099998,103.540001,104.18,7811500,89.843773
"2016-05-16",103.980003,104.650002,103.629997,104.129997,4243200,89.800652
"2016-05-17",104.169998,104.379997,102.010002,102.370003,5443300,88.282829
"2016-05-18",101.949997,102,100.269997,100.910004,6970100,87.023773
"2016-05-19",100.75,101.440002,100.300003,101.330002,4722400,87.385956
"2016-05-20",101.709999,101.790001,100,100.099998,5704000,86.325203
"2016-05-23",100.120003,100.769997,100,100.419998,4185900,86.601173
"2016-05-24",100.910004,101.379997,100.690002,101.089996,3446300,87.17897
"2016-05-25",101.169998,101.599998,100.959999,101.089996,3223800,87.17897
"2016-05-26",101.199997,101.959999,101.010002,101.900002,4543100,87.877541
"2016-05-27",102.129997,102.379997,101.599998,101.959999,2877000,87.929245
"2016-05-31",102.139999,102.370003,100.82,101.169998,6368700,87.247978
"2016-06-01",100.559998,101.599998,100.300003,101.57,4741400,88.249748
"2016-06-02",101.330002,102.010002,101.169998,102,3618200,88.623367
"2016-06-03",101.919998,102.830002,101.919998,102.529999,4511700,89.08387
"2016-06-06",102.540001,103.059998,102.230003,102.699997,2944200,89.23156
"2016-06-07",102.82,103.18,102.279999,102.489998,4078700,89.049095
"2016-06-08",102.360001,103.349998,102.169998,103.18,2860800,89.648621
"2016-06-09",102.900002,103.82,102.540001,103.660004,3552200,90.065659
"2016-06-10",103.25,103.489998,102.779999,103.309998,3462400,89.761559
"2016-06-13",103.239998,103.690002,102.980003,103.059998,4368300,89.54435
"2016-06-14",102.599998,103.290001,101.739998,103.230003,4363600,89.69207
"2016-06-15",103.269997,103.57,102.75,102.860001,3434400,89.370583
"2016-06-16",102.510002,103.93,102.510002,103.849998,3520900,90.230759
"2016-06-17",103.589996,103.860001,102.400002,103.410004,5577900,89.84845
"2016-06-20",104.07,104.68,103.349998,103.370003,3567000,89.813713
"2016-06-21",103.809998,104.410004,103.760002,104.080002,3214500,90.430595
"2016-06-22",104.080002,104.489998,103.629997,103.739998,3398900,90.135178
"2016-06-23",104.459999,104.5,103.910004,104.440002,3068100,90.743362
"2016-06-24",102.489998,103.449997,101.800003,101.980003,8654800,88.606003
"2016-06-27",101.769997,102.339996,101.300003,102.129997,6381900,88.73632
"2016-06-28",102.160004,102.339996,101.5,102.139999,5195100,88.74501
"2016-06-29",102.82,103.330002,102.459999,103.120003,4898700,89.596466
"2016-06-30",103.75,106,103.529999,105.940002,7973200,92.046654
"2016-07-01",106.230003,106.400002,105.379997,105.629997,4115700,91.777313
"2016-07-05",105.669998,106.980003,105.629997,106.419998,5365200,92.463707
"2016-07-06",106.589996,106.730003,105.629997,105.919998,6126500,92.029282
"2016-07-07",108.529999,109,107.07,107.489998,9912800,93.393372
"2016-07-08",108.040001,108.5,107.32,108.269997,6052800,94.071083
"2016-07-11",108.160004,109.129997,107.769997,108.910004,6446600,94.627167
"2016-07-12",108.419998,109.110001,108.370003,108.790001,4175800,94.522911
"2016-07-13",109.07,110.059998,108.889999,109.910004,5232100,95.496017
"2016-07-14",109.830002,110.940002,109.760002,109.959999,4834300,95.539452
"2016-07-15",109.769997,110.489998,108.970001,109.660004,5230600,95.278816
"2016-07-18",109.660004,109.699997,108.839996,109.209999,3688700,94.887825
"2016-07-19",108.860001,109.559998,108.709999,109.529999,3987500,95.165863
"2016-07-20",109.860001,109.910004,108.68,108.919998,3021800,94.635849
"2016-07-21",108.709999,108.870003,108.110001,108.580002,2765400,94.340469
"2016-07-22",108.779999,109.410004,108.779999,109.190002,2693100,94.870453
"2016-07-25",109.239998,109.279999,108.379997,109.019997,3053100,94.722748
"2016-07-26",109,109.230003,108.029999,108.199997,3386100,94.010269
"2016-07-27",108.040001,108.040001,106.690002,107.480003,4724200,93.384705
"2016-07-28",107.550003,108.379997,107.169998,108.129997,3446500,93.949448
"2016-07-29",108.260002,109.110001,108.120003,108.919998,3995300,94.635849
"2016-08-01",108.720001,109.089996,108.339996,108.93,3880700,94.644539
"2016-08-02",109.25,109.25,108.279999,108.720001,3431600,94.46209
"2016-08-03",108.93,108.980003,107.68,108.040001,3691900,93.871262
"2016-08-04",108.169998,108.550003,107.980003,108.419998,3226900,94.201408
"2016-08-05",108.739998,109.360001,108.370003,108.660004,3189400,94.40995
"2016-08-08",108.419998,108.620003,107.669998,108.139999,3304200,93.958138
"2016-08-09",108.25,108.75,108.059998,108.279999,2378200,94.079773
"2016-08-10",108.449997,108.959999,108.449997,108.82,2189900,94.548965
"2016-08-11",109.010002,109.18,108.449997,108.480003,2786800,94.253563
"2016-08-12",108.639999,108.940002,108.370003,108.589996,2563400,94.349113
"2016-08-15",108.709999,108.989998,108.639999,108.720001,2357800,94.46209
"2016-08-16",108.25,108.690002,107.910004,108,2677200,93.836502
"2016-08-17",107.949997,108.529999,107.599998,108.470001,2963900,94.244873
"2016-08-18",108.410004,108.82,108.199997,108.279999,2373000,94.079773
"2016-08-19",108.040001,108.260002,107.540001,108.169998,2846600,93.984207
"2016-08-22",108.080002,108.209999,107.769997,107.959999,2304600,93.801758
"2016-08-23",108.25,108.550003,107.699997,107.879997,2473000,93.732246
"2016-08-24",107.82,108.290001,107.550003,108.110001,3422600,93.932083
"2016-08-25",108.089996,108.379997,107.790001,107.879997,2129500,93.732246
"2016-08-26",107.919998,108.5,107.330002,107.449997,2868900,93.358643
"2016-08-29",107.5,108.010002,107.400002,107.989998,2576400,93.827812
"2016-08-30",107.919998,108.059998,107.029999,107.209999,3708100,93.150101
"2016-08-31",106.339996,106.879997,106.260002,106.75,3995000,93.406494
"2016-09-01",106.459999,107.339996,106.290001,107.290001,3799000,93.87899
"2016-09-02",107.580002,108.25,107.5,107.870003,3671200,94.38649
"2016-09-06",107.790001,108.120003,107.400002,107.919998,2913300,94.430244
"2016-09-07",107.760002,107.970001,106.779999,107.209999,3260500,93.808975
"2016-09-08",107.099998,107.339996,106.489998,106.879997,3491400,93.520248
"2016-09-09",106.019997,106.190002,104.050003,104.050003,6134500,91.043991
"2016-09-12",104.300003,106.220001,104.300003,106.019997,4569400,92.767723
"2016-09-13",105.940002,105.949997,104.290001,104.589996,4597700,91.516479
"2016-09-14",104.82,105.639999,104.599998,105.050003,4007800,91.918976
"2016-09-15",104.949997,105.720001,104.699997,105.480003,3598600,92.29525
"2016-09-16",105,105.5,104.580002,105.279999,4934100,92.120216
"2016-09-19",105.209999,106.120003,104.919998,105.669998,3439300,92.461472
"2016-09-20",106.099998,106.709999,105.959999,106.300003,3561700,93.012718
"2016-09-21",106.300003,107.370003,105.879997,107.129997,3913900,93.738983
"2016-09-22",107.489998,107.940002,107.309998,107.82,3869400,94.342735
"2016-09-23",107.68,107.989998,107.040001,107.339996,3235900,93.922714
"2016-09-26",107.239998,107.379997,106.870003,107.029999,4440400,93.651489
"2016-09-27",107.370003,107.870003,106.730003,107.489998,3779300,94.053993
"2016-09-28",107.910004,107.910004,106.860001,107.379997,5030500,93.957748
"2016-09-29",109.5,109.709999,107.709999,107.760002,7249100,94.290237
"2016-09-30",108.370003,109.239998,108.370003,108.769997,7173300,95.173981
"2016-10-03",108.769997,108.830002,107.470001,108.25,4566000,94.718987
"2016-10-04",108.309998,108.370003,106.580002,107.099998,5830100,93.712738
"2016-10-05",107.239998,107.489998,105.690002,106.010002,6297000,92.758995
"2016-10-06",105.730003,106.529999,105.459999,106.400002,4886000,93.100243
"2016-10-07",106.760002,106.919998,105.650002,105.989998,4398400,92.741486
"2016-10-10",106.449997,106.620003,105.82,106.220001,3119300,92.942741
"2016-10-11",106.120003,106.209999,105,105.57,3814400,92.373985
"2016-10-12",105.870003,106.160004,105.5,106.080002,3419800,92.820236
"2016-10-13",105.849998,106.169998,105.290001,105.919998,3582600,92.680244
"2016-10-14",106.07,107.059998,105.779999,106.830002,4788600,93.476479
"2016-10-17",106.830002,107.07,106.559998,106.849998,4104400,93.493973
"2016-10-18",107.449997,108.18,106.940002,106.949997,3850000,93.58149
"2016-10-19",106.809998,107.010002,106.080002,106.260002,4330600,92.977722
"2016-10-20",106.110001,106.32,105.580002,105.870003,3751600,92.63649
"2016-10-21",106.010002,106.010002,105.269997,105.620003,3615400,92.41774
"2016-10-24",106.120003,107.900002,106.120003,107.309998,5126000,93.896492
"2016-10-25",107.389999,107.629997,106.809998,107.230003,3756300,93.826477
"2016-10-26",107.489998,107.949997,106.949997,107.07,3440700,93.686478
"2016-10-27",107.279999,107.540001,106.300003,106.629997,4205300,93.301491
"2016-10-28",106.900002,107.529999,106.519997,107.07,3378900,93.686478
"2016-10-31",107.029999,107.43,106.919998,107.199997,3141700,93.800247
"2016-11-01",107.139999,107.300003,106.120003,106.709999,4289600,93.37149
"2016-11-02",106.68,107.440002,106.610001,106.709999,3679200,93.37149
"2016-11-03",107.07,107.139999,106.519997,106.629997,3447700,93.301491
"2016-11-04",106.559998,106.970001,105.809998,105.809998,2897600,92.583977
"2016-11-07",106.660004,107.199997,106.379997,106.959999,5469100,93.590233
"2016-11-08",106.970001,108.93,106.970001,108.720001,4671000,95.130241
"2016-11-09",106.449997,107.349998,105,107.25,6515800,93.843987
"2016-11-10",106.889999,106.889999,102.400002,103.25,9095200,90.343979
"2016-11-11",103,103.769997,102.57,103.190002,5888400,90.291481
"2016-11-14",102.860001,103.339996,100.449997,101.389999,7248800,88.716469
"2016-11-15",101.400002,102.050003,100.82,101.849998,5672300,89.118958
"2016-11-16",102.360001,102.900002,101.470001,101.709999,3962900,88.996483
"2016-11-17",101.809998,101.93,101.18,101.620003,4212600,88.917709
"2016-11-18",101.400002,101.800003,101.18,101.309998,4919200,88.646469
"2016-11-21",101.309998,102.32,101.309998,102.260002,3870800,89.47773
"2016-11-22",102.529999,103,102.440002,102.889999,4540300,90.028984
"2016-11-23",102.519997,102.889999,101.459999,101.529999,4658400,88.838966
"2016-11-25",102,102.910004,101.739998,102.169998,3644900,89.398972
"2016-11-28",102.269997,103.25,101.900002,102.790001,5556900,89.941475
"2016-11-29",102.790001,103.050003,102.300003,102.540001,3886800,89.722725
"2016-11-30",101.510002,101.919998,100.099998,100.099998,8123500,88.235672
"2016-12-01",99.889999,100.050003,98.5,99.029999,7123000,87.292511
"2016-12-02",99.400002,100.639999,99.400002,100.599998,4594600,88.676407
"2016-12-05",100.620003,100.910004,100.120003,100.709999,3961800,88.773376
"2016-12-06",101.080002,101.610001,100.809998,101.550003,4828400,89.51384
"2016-12-07",101.160004,102.93,101.160004,102.809998,4873400,90.624466
"2016-12-08",102.139999,102.610001,102,102.150002,3993900,90.042717
"2016-12-09",102.230003,104.050003,102.040001,103.57,5040200,91.294403
"2016-12-12",103.82,104.870003,103.669998,104.720001,4858400,92.30809
"2016-12-13",104.809998,106.010002,104.68,105.629997,4508600,93.110222
"2016-12-14",105.879997,106.529999,104.209999,104.470001,5007500,92.087738
"2016-12-15",104.230003,105.57,104.230003,105.300003,4179400,92.819344
"2016-12-16",105.550003,105.919998,105.129997,105.870003,7499300,93.321793
"2016-12-19",105.459999,105.870003,105.129997,105.410004,3683800,92.916313
"2016-12-20",104.889999,105.040001,104.370003,104.900002,4903400,92.466751
"2016-12-21",104.82,105.690002,104.690002,104.699997,3245200,92.290466
"2016-12-22",104.550003,105.449997,104.25,105.349998,2605000,92.863419
"2016-12-23",104.970001,105.25,104.629997,105.089996,1769300,92.634247
"2016-12-27",105.089996,105.32,104.989998,105.129997,1505000,92.669495
"2016-12-28",104.870003,105.099998,104.519997,104.620003,1878600,92.219955
"2016-12-29",104.5,105.099998,104.480003,104.989998,2438100,92.546082
"2016-12-30",104.709999,105.150002,104.330002,104.629997,3484000,92.228752
"2017-01-03",104.940002,105.089996,104.209999,104.650002,3741200,92.246399
"2017-01-04",105.110001,105.629997,104.790001,104.849998,3029700,92.422676
"2017-01-05",104.519997,105.120003,104.190002,104.709999,5087200,92.299278
"2017-01-06",104.980003,105.160004,104.120003,104.559998,4109700,92.167046
"2017-01-09",104.160004,104.260002,103.25,103.459999,5603500,91.197433
"2017-01-10",103.32,103.32,101.75,101.970001,5399200,89.884041
"2017-01-11",101.839996,102.360001,101.410004,101.809998,4650300,89.742996
"2017-01-12",101.709999,102.519997,101.580002,101.839996,3126000,89.76944
"2017-01-13",101.879997,102.110001,101.220001,101.550003,3478600,89.51384
"2017-01-17",101.07,102.32,101.059998,102.190002,3745800,90.077965
"2017-01-18",102.400002,103,102.32,102.739998,4340400,90.562759
"2017-01-19",102.279999,103,102.169998,102.360001,3923100,90.227814
"2017-01-20",102.790001,103.32,102.440002,103.239998,4750800,91.00351
"2017-01-23",102.900002,104.220001,102.830002,104.010002,4584800,91.682243
"2017-01-24",104,104.93,103.779999,104.709999,4992300,92.299278
"2017-01-25",104.709999,105.190002,104.540001,104.610001,3566100,92.211121
"2017-01-26",104.510002,104.730003,104.07,104.139999,3634600,91.796837
"2017-01-27",104.379997,104.410004,103.43,103.480003,4248200,91.215065
"2017-01-30",103.010002,103.720001,103,103.690002,3462600,91.400169
"2017-01-31",103.209999,104.169998,103.209999,103.779999,3846600,91.479492
"2017-02-01",103.610001,103.779999,102.980003,103.010002,3515600,90.800766
"2017-02-02",103.760002,104.389999,103.290001,104.029999,3213700,91.699875
"2017-02-03",104.440002,105.769997,104.059998,105.110001,4287100,92.651863
"2017-02-06",105.099998,105.239998,104.529999,104.57,4355200,92.175865
"2017-02-07",104.629997,105.900002,104.629997,105.610001,3980400,93.092613
"2017-02-08",105.5,106.230003,105.25,105.690002,3407100,93.163132
"2017-02-09",105.690002,106.489998,105.019997,105.970001,4012400,93.409935
"2017-02-10",105.830002,106.349998,105.589996,106.099998,2475500,93.524536
"2017-02-13",106.5,106.690002,105.879997,106.519997,3463700,93.894737
"2017-02-14",106.169998,107,105.669998,106.919998,5665000,94.24733
"2017-02-15",105.349998,107.25,104.769997,106.730003,7617200,94.079857
"2017-02-16",107.150002,108.18,106.32,108.120003,5559900,95.305122
"2017-02-17",107.290001,108.300003,107.209999,108.150002,5498400,95.331551
"2017-02-21",108.07,109.5,107.949997,109.360001,5370700,96.398125
"2017-02-22",109.370003,109.779999,109.169998,109.410004,3815300,96.442223
"2017-02-23",109.120003,110,109.120003,109.540001,3382700,96.556808
"2017-02-24",109.5,109.919998,109.330002,109.830002,3991800,96.812431
"2017-02-27",109.690002,109.879997,109.230003,109.269997,3475100,96.318794
"2017-02-28",109.050003,110.599998,109.050003,110.379997,4684700,97.297234
"2017-03-01",109.599998,110.32,109.169998,109.730003,4750700,97.388657
"2017-03-02",109.809998,110.32,109.43,110.110001,3880800,97.725914
"2017-03-03",110.099998,110.669998,109.650002,110.559998,4111300,98.12529
"2017-03-06",109.800003,110.190002,109.43,109.629997,4491000,97.299889
"2017-03-07",109.160004,109.769997,109,109.32,4361100,97.024757
"2017-03-08",109.169998,109.330002,108.470001,109.300003,5244500,97.007027
"2017-03-09",109.599998,109.610001,108.910004,109.019997,4066900,96.758522
"2017-03-10",109.580002,109.709999,109.279999,109.589996,3488900,97.264389
"2017-03-13",109.32,109.800003,109.029999,109.410004,3131200,97.10466
"2017-03-14",109.279999,109.730003,109.120003,109.339996,3630000,97.042519
"2017-03-15",109.559998,111.230003,109.5,111.110001,4973400,98.613449
"2017-03-16",111.089996,111.199997,110.529999,111.139999,4580700,98.640068
"2017-03-17",111.480003,111.519997,110.93,111.389999,6444400,98.861954
"2017-03-20",111.150002,111.440002,110.809998,111.150002,3382100,98.648949
"2017-03-21",111.540001,112.309998,111.470001,111.769997,5587700,99.199211
"2017-03-22",112.309998,112.379997,111.57,112.019997,3882200,99.421104
"2017-03-23",111.949997,112.330002,111.669998,111.779999,3208400,99.208099
"2017-03-24",111.980003,112.25,111.790001,112.120003,3913200,99.50985
"2017-03-27",111.870003,112.290001,111.57,111.830002,3514600,99.252495
"2017-03-28",111.809998,112.760002,111.639999,112.449997,3945400,99.802734
"2017-03-29",112.059998,112.540001,111.970001,112.43,2683700,99.784988
"2017-03-30",112.290001,112.550003,112,112.18,2104900,99.563095
"2017-03-31",112.309998,112.470001,111.830002,111.860001,3744400,99.279091
"2017-04-03",111.949997,112.360001,111.459999,111.860001,3587100,99.279091
"2017-04-04",111.989998,112.220001,111.629997,112.080002,2360700,99.474342
"2017-04-05",112.040001,112.589996,111.690002,111.940002,2992000,99.350098
"2017-04-06",112.120003,112.279999,111.419998,111.580002,2740600,99.030594
"2017-04-07",111.699997,111.959999,111.440002,111.610001,2799600,99.057213
"2017-04-10",111.699997,112.150002,111.410004,112.019997,2873200,99.421104
"2017-04-11",111.709999,112.080002,111.349998,111.730003,3031500,99.163727
"2017-04-12",112.050003,113.769997,111.900002,113.610001,6260300,100.83226
"2017-04-13",113.25,113.379997,112.650002,112.68,3257300,100.006874
"2017-04-17",112.739998,113.32,112.68,113.32,2917700,100.57489
"2017-04-18",113.440002,114.610001,113.400002,114.279999,4574200,101.42691
"2017-04-19",114.419998,114.489998,113.480003,113.620003,3044700,100.841156
"2017-04-20",113.519997,113.970001,113.389999,113.589996,2973000,100.814514
"2017-04-21",113.550003,113.800003,113.269997,113.43,3885300,100.672539
"2017-04-24",114.360001,114.480003,113.910004,114.32,3221500,101.46241
"2017-04-25",114.209999,114.57,114,114.160004,3643600,101.320427
"2017-04-26",111.75,113.760002,111.339996,113.330002,5343900,100.583763
"2017-04-27",113.099998,113.440002,112.510002,112.639999,4096200,99.97139
"2017-04-28",112.339996,113.43,112.190002,113.279999,4872000,100.539383
"2017-05-01",112.93,113.110001,112.269997,112.279999,4074300,99.651848
"2017-05-02",112.75,112.889999,112.07,112.290001,3082400,99.660728
"2017-05-03",112.389999,112.709999,111.699997,111.790001,3342600,99.216972
"2017-05-04",112.169998,113,111.809998,112.959999,3488800,100.255363
"2017-05-05",113.040001,113.279999,112.739998,113.220001,3046100,100.48613
"2017-05-08",113.199997,113.43,112.779999,113.220001,3097200,100.48613
"2017-05-09",113.239998,113.410004,112.550003,112.720001,2708200,100.042374
"2017-05-10",112.699997,112.870003,112.480003,112.839996,2160100,100.148857
"2017-05-11",112.639999,113.089996,112.529999,113.040001,2277200,100.326378
"2017-05-12",112.93,113.300003,112.720001,112.910004,2383500,100.211006
"2017-05-15",112.900002,114,112.769997,113.940002,3500300,101.12516
"2017-05-16",114.059998,114.660004,113.589996,113.790001,2444300,100.992035
"2017-05-17",113.790001,114.290001,113.32,113.739998,2999300,100.947655
"2017-05-18",113.779999,114.279999,113.290001,114.029999,3439500,101.20504
"2017-05-19",114.169998,114.5,113.459999,113.690002,5750100,100.903267
"2017-05-22",113.690002,115,113.690002,114.699997,3324000,101.799675
"2017-05-23",114.709999,115.440002,114.709999,115.050003,3261300,102.110298
"2017-05-24",115.309998,116.330002,115.120003,116.059998,2816000,103.006721
"2017-05-25",116.360001,117.68,116.150002,117.529999,3596200,104.311394
"2017-05-26",117.25,118,117.199997,117.910004,3104800,104.648651
"2017-05-30",117.739998,118.120003,117.5,118.010002,3231600,104.737404
"2017-05-31",116.910004,117.940002,116.870003,116.870003,5232900,104.438034
"2017-06-01",116.800003,117.260002,116.059998,117.230003,4404900,104.759743
"2017-06-02",117.459999,117.699997,117.040001,117.669998,3162900,105.152946
"2017-06-05",117.389999,117.970001,117.050003,117.879997,2968800,105.340584
"2017-06-06",117.779999,117.940002,117.459999,117.699997,2643200,105.179749
"2017-06-07",117.169998,117.57,116.82,117.050003,3681100,104.5989
"2017-06-08",117.050003,117.080002,115.589996,115.889999,3956700,103.562286
"2017-06-09",115.660004,116.129997,115.360001,115.940002,3197700,103.606972
"2017-06-12",115.940002,116.620003,115.940002,116.230003,3492100,103.866127
"2017-06-13",115.470001,116.589996,115.470001,116.32,2760000,103.946533
"2017-06-14",116.910004,118.059998,116.830002,117.370003,3597200,104.884857
"2017-06-15",117,117.480003,116.510002,117.209999,3372700,104.741867
"2017-06-16",117.370003,117.400002,116.300003,116.860001,5156200,104.429108
"2017-06-19",117.019997,117.290001,116.230003,117.290001,2436600,104.813354
"2017-06-20",117.290001,118.139999,117.18,117.949997,3703500,105.403145
"2017-06-21",117.779999,118.239998,117.239998,117.419998,3767100,104.929527
"2017-06-22",117.330002,117.410004,116.050003,116.150002,3288100,103.794632
"2017-06-23",116.209999,117.370003,116.089996,116.959999,3453400,104.518471
"2017-06-26",117.419998,117.830002,117.059998,117.120003,2704000,104.661438
"2017-06-27",117.239998,117.379997,115.940002,115.940002,2884300,103.606972
"2017-06-28",116.519997,116.870003,116.199997,116.379997,3110600,104.00016
"2017-06-29",116.07,116.199997,114.889999,115.18,3474400,102.927811
"2017-06-30",115.529999,116.110001,115.300003,115.489998,3313300,103.204819
"2017-07-03",115.550003,116,115.339996,115.440002,2250800,103.160149
"2017-07-05",115.5,115.550003,114.879997,115.300003,4023100,103.035049
"2017-07-06",114.970001,115.419998,114.849998,115.129997,4007000,102.883133
"2017-07-07",115.410004,115.660004,114.830002,115.510002,3972500,103.222717
"2017-07-10",115.919998,116,114.199997,114.269997,5771200,102.114616
"2017-07-11",113.339996,113.980003,112.25,113.739998,6368500,101.640991
"2017-07-12",114.489998,114.980003,114.279999,114.769997,3885200,102.561409
"2017-07-13",114.949997,115.040001,113.919998,114.019997,3089400,101.891205
"2017-07-14",114.260002,115.120003,114.25,114.93,2956400,102.704414
"2017-07-17",114.940002,115.160004,114.839996,114.93,2481300,102.704414
"2017-07-18",114.849998,115.150002,114.389999,115.010002,2694800,102.775909
"2017-07-19",115.010002,115.349998,114.629997,115.339996,2578200,103.070786
"2017-07-20",115.339996,116.059998,115.110001,115.510002,3518100,103.222717
"2017-07-21",115.779999,116.669998,115.379997,116.629997,3476400,104.223564
"2017-07-24",116.5,116.669998,116.089996,116.129997,3681300,103.776749
"2017-07-25",116.629997,116.779999,116.139999,116.449997,3075100,104.062714
"2017-07-26",116.300003,117.419998,116.150002,117.190002,3305600,104.723991
"2017-07-27",117.330002,118.059998,116.620003,117.339996,2954800,104.858032
"2017-07-28",117.309998,117.470001,116.199997,116.610001,3276300,104.205696
"2017-07-31",116.529999,116.860001,116.18,116.610001,3098600,104.205696
"2017-08-01",116.690002,116.779999,115.900002,115.919998,2946100,103.589096
"2017-08-02",115.730003,115.980003,115.139999,115.610001,2626400,103.312073
"2017-08-03",115.730003,116.660004,115.68,116.300003,2986200,103.928688
"2017-08-04",116.32,116.489998,115.870003,116.370003,2955200,103.991234
"2017-08-07",116.449997,117.220001,116.379997,116.959999,2569600,104.518471
"2017-08-08",116.800003,116.949997,116.370003,116.709999,2412600,104.295067
"2017-08-09",116.489998,116.699997,115.959999,116.629997,2513800,104.223564
"2017-08-10",116.349998,116.839996,116.080002,116.379997,2236000,104.00016
"2017-08-11",116.75,117.25,116.349998,116.510002,2759700,104.116333
"2017-08-14",117.360001,118.18,117.010002,117.839996,3191700,105.304871
"2017-08-15",117.879997,119.150002,117.849998,118.970001,2749800,106.314651
"2017-08-16",118.959999,119.360001,118.82,119.099998,2373900,106.430817
"2017-08-17",119,119.389999,118.25,118.389999,3096900,105.796356
"2017-08-18",118.290001,118.43,117.400002,117.599998,3776500,105.090363
"2017-08-21",117.800003,118.459999,117.550003,118.260002,2119500,105.680176
"2017-08-22",118.25,118.699997,117.650002,117.919998,2313700,105.376343
