"dates","LMT.Open","LMT.High","LMT.Low","LMT.Close","LMT.Volume","LMT.Adjusted"
"2014-07-24",168.529999,170.119995,167.820007,169.970001,1617600,141.575195
"2014-07-25",169.330002,170.690002,169.190002,170.039993,2112300,141.633514
"2014-07-28",169.990005,170.570007,168.300003,170,1989600,141.600235
"2014-07-29",170.5,170.660004,169.240005,169.330002,1063100,141.04213
"2014-07-30",170.240005,171.360001,168.839996,170.179993,1077200,141.750137
"2014-07-31",169.080002,169.240005,166.970001,166.970001,1935900,139.076355
"2014-08-01",166.720001,168.770004,166.190002,167.119995,1535900,139.201324
"2014-08-04",167.559998,168.580002,167.029999,168.289993,1196400,140.175858
"2014-08-05",167.789993,169.160004,166.559998,166.929993,1218900,139.04306
"2014-08-06",166.080002,166.080002,162.710007,163.050003,1883000,135.811203
"2014-08-07",164.279999,164.619995,162.520004,162.949997,1087100,135.727951
"2014-08-08",163.110001,166.190002,163.100006,165.800003,1196000,138.101852
"2014-08-11",166.860001,166.929993,166,166.149994,801800,138.393356
"2014-08-12",166.149994,167.149994,165.259995,165.779999,779500,138.085205
"2014-08-13",166.149994,169.399994,166.149994,169.089996,1079100,140.842209
"2014-08-14",169.339996,170.210007,168.860001,169.5,1030000,141.183731
"2014-08-15",169.910004,170.5,167.940002,169.160004,1062400,140.900543
"2014-08-18",170.199997,172.100006,170.039993,171.520004,766400,142.866302
"2014-08-19",172.020004,172.399994,171.289993,172.130005,841100,143.374374
"2014-08-20",172.149994,175.470001,172.130005,175.309998,1351100,146.023132
"2014-08-21",174.919998,175.490005,174.179993,175.100006,1088200,145.848206
"2014-08-22",174.710007,176.130005,174.360001,175.149994,801400,145.889832
"2014-08-25",175.75,177.070007,175.429993,176.529999,866400,147.039291
"2014-08-26",176.970001,177.009995,176.039993,176.610001,1036500,147.105942
"2014-08-27",176.990005,177.190002,176,176.520004,1115200,147.030991
"2014-08-28",174.669998,175.050003,173.740005,174.100006,1455800,146.11618
"2014-08-29",174.759995,175.089996,173.75,174,1532000,146.032242
"2014-09-02",175.139999,175.309998,173.070007,173.800003,1547700,145.86438
"2014-09-03",174.940002,175.639999,173.210007,173.5,1454800,145.612625
"2014-09-04",173.990005,174.490005,172.759995,173.039993,1109000,145.226517
"2014-09-05",173.169998,174.649994,172.369995,174.580002,983600,146.519043
"2014-09-08",174.520004,175.570007,174.360001,174.770004,926500,146.678528
"2014-09-09",175.600006,176.350006,174.839996,174.940002,1418300,146.821152
"2014-09-10",174.960007,175.029999,173.720001,174.589996,2210500,146.52742
"2014-09-11",174.380005,174.770004,173.580002,174.199997,1299200,146.200089
"2014-09-12",174.169998,174.990005,173.710007,174.429993,759400,146.393143
"2014-09-15",174.419998,175.779999,173.919998,175.600006,678500,147.375092
"2014-09-16",175.130005,177.940002,175.020004,177.190002,1186800,148.709549
"2014-09-17",177.779999,179.649994,177.449997,178.800003,1152600,150.06076
"2014-09-18",179.369995,179.720001,178.300003,179.570007,1040400,150.706985
"2014-09-19",180.490005,181.220001,180.220001,180.740005,1896300,151.688889
"2014-09-22",179.720001,180.759995,178.759995,178.990005,1097400,150.220169
"2014-09-23",178.529999,178.979996,175.919998,176.339996,1451100,147.996124
"2014-09-24",176.279999,178.5,176.279999,178.389999,959400,149.716644
"2014-09-25",178.100006,178.740005,176.259995,177.440002,1739100,148.919342
"2014-09-26",177.539993,182.270004,177.539993,181.580002,1877700,152.39389
"2014-09-29",181.800003,182.789993,180.110001,181.360001,1579900,152.209259
"2014-09-30",182.600006,184.089996,182.130005,182.779999,1981200,153.401001
"2014-10-01",181.149994,181.149994,177.080002,177.889999,1901400,149.297012
"2014-10-02",177.660004,178.300003,175.789993,176.350006,1468900,148.004562
"2014-10-03",177.669998,179.339996,176.919998,178.339996,2463700,149.674652
"2014-10-06",179.619995,179.699997,176.669998,176.919998,1486300,148.482895
"2014-10-07",176.399994,176.559998,173,173.020004,1182700,145.209778
"2014-10-08",173.270004,176.550003,171.830002,176.350006,1677600,148.004562
"2014-10-09",176.320007,176.559998,173.550003,174.550003,1581500,146.493881
"2014-10-10",174.679993,176.779999,173.699997,174.470001,1668600,146.426743
"2014-10-13",173.970001,176.449997,172.779999,172.880005,1473800,145.0923
"2014-10-14",173.550003,177.75,173.139999,176.110001,1585300,147.803116
"2014-10-15",174.009995,176.020004,170.259995,175.190002,2180500,147.030991
"2014-10-16",173.229996,176.729996,172.449997,174.720001,1972800,146.636551
"2014-10-17",176.839996,177.889999,175.860001,176.240005,2360100,147.912231
"2014-10-20",175.929993,176.369995,173.929993,175.529999,2054900,147.316345
"2014-10-21",170.149994,173.850006,166.279999,172.610001,4106600,144.865692
"2014-10-22",171,177.839996,170.710007,176.009995,3805700,147.719162
"2014-10-23",177.089996,181.630005,177.089996,180.669998,2442900,151.630157
"2014-10-24",181.669998,181.759995,179.419998,181.330002,1550700,152.184036
"2014-10-27",181.690002,183.100006,180.699997,183,1071400,153.585648
"2014-10-28",184.100006,185.550003,182.679993,185.550003,1809200,155.725784
"2014-10-29",186.029999,186.779999,184.910004,186.429993,1663700,156.464279
"2014-10-30",185.960007,189.619995,184.830002,189.289993,1586100,158.864609
"2014-10-31",191.399994,191.919998,189.660004,190.570007,1699900,159.938873
"2014-11-03",191.300003,191.929993,188.630005,190.75,1145900,160.089951
"2014-11-04",190.839996,192.940002,190.289993,190.789993,1667900,160.123535
"2014-11-05",192.190002,192.339996,188.279999,189.729996,1743800,159.233887
"2014-11-06",190,190.470001,189.080002,189.880005,995100,159.359818
"2014-11-07",189.380005,189.410004,184.910004,186.149994,2569400,156.229309
"2014-11-10",186.460007,187.259995,185.759995,186.990005,1296200,156.934357
"2014-11-11",187,188.440002,186.740005,187.119995,881400,157.043411
"2014-11-12",186.929993,187.820007,186.350006,186.869995,789300,156.833633
"2014-11-13",187.179993,189.050003,186.929993,187.970001,990600,157.75679
"2014-11-14",187.990005,188,185.910004,186.600006,1665700,156.606995
"2014-11-17",186.690002,187.179993,185.360001,185.509995,1160900,155.69223
"2014-11-18",185.279999,187.240005,184.5,186.559998,1775200,156.573441
"2014-11-19",186.070007,186.759995,185.410004,186,1167500,156.10347
"2014-11-20",185.649994,185.979996,184.389999,185.559998,1021600,155.734131
"2014-11-21",187.960007,188.279999,187.179993,187.929993,1328200,157.723251
"2014-11-24",188.279999,189.259995,188,188.820007,1127000,158.470184
"2014-11-25",188.820007,190.039993,188.550003,188.669998,1808100,158.344284
"2014-11-26",187.5,189.550003,187.130005,189.149994,1320600,160.019348
"2014-11-28",189.619995,192.580002,189,191.559998,940900,162.058167
"2014-12-01",190.929993,191.880005,190.020004,191.100006,1538300,161.669022
"2014-12-02",190.669998,191.570007,189.320007,190.110001,1659900,160.831528
"2014-12-03",190.199997,190.669998,189.649994,189.679993,1383300,160.467697
"2014-12-04",189.979996,190.25,188.470001,189.729996,900100,160.510025
"2014-12-05",189.070007,190.179993,188.470001,189.869995,1204300,160.628448
"2014-12-08",190,190.610001,188.770004,189.850006,1669000,160.611542
"2014-12-09",188.309998,190.75,188.130005,190.619995,1140800,161.262939
"2014-12-10",189.75,190.699997,187.559998,187.910004,1244000,158.970337
"2014-12-11",188.759995,190.399994,188.039993,189.25,1170600,160.103943
"2014-12-12",187.279999,188.039993,184.779999,185.179993,1204600,156.660767
"2014-12-15",185.589996,187.259995,183.059998,184.210007,1308200,155.840134
"2014-12-16",184,188.429993,183.990005,185.389999,1228600,156.83844
"2014-12-17",185.389999,185.929993,182.410004,185.149994,1482600,156.635391
"2014-12-18",187.550003,191.720001,186.039993,191.639999,1670500,162.125854
"2014-12-19",191.550003,194.240005,191.009995,192.850006,2609100,163.149551
"2014-12-22",193.399994,196.960007,193.399994,196.449997,1105500,166.195129
"2014-12-23",198.5,198.720001,195.75,195.770004,986000,165.619812
"2014-12-24",195.970001,197.910004,195.789993,196.429993,403200,166.178177
"2014-12-26",196.710007,197.809998,196.580002,196.839996,547400,166.525024
"2014-12-29",196.929993,196.929993,194.710007,195.639999,610800,165.509827
"2014-12-30",195.240005,196.410004,195,195.429993,523600,165.332153
"2014-12-31",194.910004,195.970001,192.520004,192.570007,706500,162.912643
"2015-01-02",192.100006,194.479996,191.039993,193.309998,902100,163.538651
"2015-01-05",192.899994,194.5,188.600006,189.289993,1506200,160.137772
"2015-01-06",189.619995,190.990005,186.800003,188.399994,1205800,159.384842
"2015-01-07",189.320007,191.020004,189.220001,190.830002,941900,161.440628
"2015-01-08",190.899994,196.880005,190.899994,195.130005,1950900,165.078384
"2015-01-09",195.089996,197.070007,194.820007,195.020004,1439500,164.985321
"2015-01-12",195.509995,196.229996,193.710007,194.470001,896400,164.520004
"2015-01-13",196.139999,198.440002,192.679993,194.350006,1095000,164.418503
"2015-01-14",194.149994,194.240005,191.630005,193.229996,1101100,163.470963
"2015-01-15",194.160004,194.729996,191.850006,192.369995,896600,162.743454
"2015-01-16",191.880005,194.770004,191.880005,194.710007,1085600,164.723053
"2015-01-20",196.630005,196.990005,193.009995,195.75,857800,165.602905
"2015-01-21",195,196.75,194.110001,195.5,966600,165.391403
"2015-01-22",197,198.559998,195.279999,198.089996,1307900,167.582458
"2015-01-23",197.990005,198.880005,196.949997,197.440002,1313000,167.032608
"2015-01-26",196.25,196.919998,193.029999,195.679993,1338900,165.54364
"2015-01-27",193,193.490005,190.320007,190.550003,1942700,161.203751
"2015-01-28",191.839996,194.800003,189,189.25,1570400,160.103943
"2015-01-29",189.259995,192.529999,187.100006,192.5,2017000,162.853424
"2015-01-30",189.770004,190.960007,188.279999,188.369995,2287900,159.359451
"2015-02-02",188.410004,189.759995,186.009995,189.330002,1554000,160.171646
"2015-02-03",190.380005,192.300003,189.589996,192,1618200,162.43045
"2015-02-04",191.339996,193.529999,190.619995,192.279999,1230900,162.667282
"2015-02-05",193.080002,194.470001,191.580002,194.059998,1063200,164.173157
"2015-02-06",194.289993,196.949997,192.899994,195.240005,1127100,165.171448
"2015-02-09",194.350006,194.990005,192.699997,193.020004,1208300,163.29332
"2015-02-10",195.100006,195.979996,193.880005,195.669998,1280600,165.535248
"2015-02-11",195.169998,197.179993,195,196.309998,1439300,166.07663
"2015-02-12",196.710007,198.229996,196.389999,197.479996,1217900,167.066452
"2015-02-13",197.289993,198.389999,196.190002,196.949997,1253900,166.618042
"2015-02-17",196.529999,198.300003,195.770004,197.570007,1023300,167.142609
"2015-02-18",197.570007,198.580002,196.949997,198.570007,902000,167.988571
"2015-02-19",198.559998,201.740005,197.970001,201.710007,1775000,170.644989
"2015-02-20",200.860001,204,200.279999,203.990005,1301400,172.573914
"2015-02-23",204,205.660004,203.199997,205.589996,1440600,173.92746
"2015-02-24",205.509995,206.929993,204.820007,206.619995,1168600,174.798828
"2015-02-25",207.050003,207.059998,204.5,204.860001,2759800,173.309875
"2015-02-26",203.25,203.839996,200.529999,201.330002,1349700,171.579849
"2015-02-27",201,201.940002,200,200.050003,1311400,170.488998
"2015-03-02",200.050003,203.130005,200.050003,203.020004,1037400,173.020126
"2015-03-03",202.449997,202.449997,199.429993,199.929993,1312100,170.386749
"2015-03-04",199.699997,200.080002,198.779999,198.970001,851400,169.568573
"2015-03-05",199.369995,200.029999,198.75,199.100006,872300,169.679398
"2015-03-06",198.380005,198.639999,196.710007,197.660004,1220300,168.452179
"2015-03-09",197.419998,200.490005,197.210007,199.740005,887600,170.224777
"2015-03-10",198.410004,198.979996,197.309998,197.580002,1087100,168.383957
"2015-03-11",197.940002,198.410004,196.910004,197.210007,953000,168.068649
"2015-03-12",197.539993,198.949997,197.539993,198.779999,1047200,169.406662
"2015-03-13",197.970001,199.009995,195.600006,197.110001,1155400,167.983429
"2015-03-16",198.220001,202.300003,198.100006,202.110001,1198000,172.244568
"2015-03-17",201.479996,202,200.029999,200.669998,936600,171.01738
"2015-03-18",200.770004,203.490005,198.360001,202.600006,872800,172.662186
"2015-03-19",202.5,203.360001,201.039993,202.190002,1178000,172.312775
"2015-03-20",203.050003,204.039993,201.669998,203.770004,3938100,173.659271
"2015-03-23",203.330002,204.589996,202.919998,202.919998,1028100,172.934937
"2015-03-24",202.339996,204.369995,200.949997,203.300003,1250900,173.258759
"2015-03-25",203.339996,204,199,199.020004,1338200,169.611221
"2015-03-26",197.570007,201.119995,196.259995,200.559998,1499700,170.923599
"2015-03-27",200.559998,202.869995,200.240005,202.229996,1256400,172.346848
"2015-03-30",203.5,206.190002,203,204.889999,1049000,174.61377
"2015-03-31",203.460007,205.169998,202.960007,202.960007,1261500,172.969025
"2015-04-01",202.100006,202.470001,197.429993,198.759995,1897200,169.389648
"2015-04-02",199.369995,199.559998,197.669998,198.720001,1387600,169.355484
"2015-04-06",199.330002,201.119995,197.850006,200.529999,1366300,170.898041
"2015-04-07",201,202.550003,199.899994,200.149994,1084800,170.574203
"2015-04-08",200.449997,201.889999,199.630005,200.809998,944800,171.136673
"2015-04-09",200.520004,201.910004,200.289993,201.440002,828100,171.673615
"2015-04-10",201.369995,202.190002,200.279999,200.399994,1279000,170.787262
"2015-04-13",200.029999,201.130005,196.820007,197.050003,2130400,167.932297
"2015-04-14",196.889999,197.770004,196.350006,197.339996,1586900,168.179443
"2015-04-15",198.270004,199.460007,197.039993,197.210007,1154300,168.068649
"2015-04-16",196.580002,198.039993,195.669998,197.119995,1065300,167.991943
"2015-04-17",195.800003,196.440002,193.940002,194.820007,1229900,166.031815
"2015-04-20",195.279999,197.649994,195,196.800003,1276600,167.719238
"2015-04-21",198.050003,198.339996,195.110001,196.289993,1421000,167.284607
"2015-04-22",196.699997,198.089996,195.210007,197.630005,1127300,168.426605
"2015-04-23",197.490005,198.929993,196.050003,197.199997,1178700,168.06012
"2015-04-24",197.009995,197.240005,195,195.369995,1307400,166.500504
"2015-04-27",195.639999,196.580002,193.529999,193.839996,1377700,165.196625
"2015-04-28",193.75,194.270004,191.589996,194.020004,1095600,165.350037
"2015-04-29",193.380005,194.070007,190.929993,191.289993,1427200,163.023483
"2015-04-30",190.970001,191.460007,185.649994,186.600006,2257200,159.026489
"2015-05-01",186.800003,189.149994,186.800003,189,1196000,161.071808
"2015-05-04",189.199997,190.850006,189.149994,189.690002,912400,161.659882
"2015-05-05",189.25,189.899994,187.110001,187.350006,993600,159.665649
"2015-05-06",188.509995,189.070007,185.910004,186.830002,1192200,159.222473
"2015-05-07",186.649994,188.949997,186.339996,188.210007,1040700,160.39856
"2015-05-08",189.960007,191.039993,189.479996,190.479996,950500,162.333145
"2015-05-11",189.809998,191.179993,189.539993,190.470001,832000,162.324615
"2015-05-12",189.220001,191.309998,188.550003,190.610001,941800,162.443924
"2015-05-13",190.970001,191.990005,190.809998,191,980900,162.776291
"2015-05-14",191.619995,193.350006,191.470001,193.050003,1004500,164.523376
"2015-05-15",193.029999,193.809998,192.100006,192.360001,1356500,163.935333
"2015-05-18",192.449997,193.630005,192.360001,193.080002,822100,164.548935
"2015-05-19",193.020004,194.309998,192.910004,193.380005,772100,164.804581
"2015-05-20",193.899994,193.899994,192.460007,193.25,826500,164.693848
"2015-05-21",193.570007,193.940002,192.520004,193.110001,769700,164.574509
"2015-05-22",193.259995,193.360001,192.160004,192.860001,995600,164.361435
"2015-05-26",192.679993,192.679993,190.139999,190.509995,1380400,162.358673
"2015-05-27",190.449997,191.589996,190.039993,191.350006,1196100,163.074585
"2015-05-28",189.410004,190.759995,188.929993,190.119995,1468900,163.306458
"2015-05-29",189.929993,190.100006,187.619995,188.199997,1517400,161.657257
"2015-06-01",189.479996,192.25,188.369995,191.070007,2003600,164.122482
"2015-06-02",190.610001,191.289993,188.800003,190.770004,1469200,163.864792
"2015-06-03",191.419998,192.330002,190.789993,191.889999,1340300,164.826889
"2015-06-04",190.759995,192.289993,189.990005,190.169998,1854000,163.349442
"2015-06-05",189.410004,189.770004,188.429993,189.330002,1389100,162.627899
"2015-06-08",189.339996,190.830002,189.059998,189.369995,964800,162.662262
"2015-06-09",190.429993,190.539993,189.300003,189.350006,1041200,162.645096
"2015-06-10",189.350006,190.649994,188.839996,189.279999,1729300,162.58493
"2015-06-11",189.419998,191.539993,189.419998,191.479996,1333100,164.47464
"2015-06-12",190.589996,191.529999,190.220001,190.979996,1110100,164.045212
"2015-06-15",190,190.580002,189.009995,189.919998,710600,163.134705
"2015-06-16",189.259995,191.139999,188.889999,190.820007,853800,163.907791
"2015-06-17",191.360001,191.779999,189.720001,191.020004,862100,164.079559
"2015-06-18",191.5,194.490005,191.389999,192.75,1159700,165.565567
"2015-06-19",192.690002,192.690002,190.990005,191.139999,1234900,164.182632
"2015-06-22",191.949997,192.979996,191.660004,192.080002,716800,164.990097
"2015-06-23",192.429993,192.949997,190.880005,191.639999,572900,164.612122
"2015-06-24",191.220001,191.789993,190.119995,190.169998,857600,163.349442
"2015-06-25",190.5,191.169998,189.679993,189.990005,884900,163.194824
"2015-06-26",190.529999,190.559998,188.509995,188.639999,1876300,162.035263
"2015-06-29",187.589996,188.520004,185.410004,185.520004,1202600,159.35527
"2015-06-30",187.169998,187.789993,185.330002,185.899994,1275200,159.681656
"2015-07-01",186.009995,188.289993,186.009995,188.169998,950000,161.6315
"2015-07-02",188.710007,188.789993,186.759995,187.300003,1024500,160.884216
"2015-07-06",186.729996,188.479996,186.419998,187.990005,902600,161.476898
"2015-07-07",188.570007,190.279999,187.539993,190.160004,1328500,163.340897
"2015-07-08",188.509995,191.330002,188.289993,190.050003,1528200,163.246384
"2015-07-09",191.759995,193.119995,191.210007,192.130005,1442100,165.033035
"2015-07-10",193.990005,197,192.869995,194.190002,1638900,166.802444
"2015-07-13",196,198.389999,195.610001,197.880005,1197200,169.972092
"2015-07-14",198.899994,199.820007,198.360001,199.050003,1059200,170.977036
"2015-07-15",199.190002,199.639999,198.059998,199.410004,972200,171.28627
"2015-07-16",199.800003,201.809998,199.600006,201.619995,975600,173.184601
"2015-07-17",200.929993,201.660004,200.399994,201.179993,997900,172.806671
"2015-07-20",202.309998,205.389999,201.029999,205.130005,2052000,176.19957
"2015-07-21",204.440002,204.759995,202.850006,203.149994,1767000,174.498825
"2015-07-22",203.330002,204.440002,202,202.789993,1124200,174.189575
"2015-07-23",202.809998,204.960007,202.639999,202.830002,1175100,174.223953
"2015-07-24",202.800003,202.940002,200.679993,201.039993,1124800,172.686401
"2015-07-27",200.360001,201.759995,199.380005,201.169998,997600,172.79805
"2015-07-28",202.419998,204.720001,201.279999,203.630005,1125300,174.911102
"2015-07-29",204.770004,210.410004,204.309998,208.149994,2491000,178.793655
"2015-07-30",207.220001,208.5,205.949997,206.470001,1554700,177.350586
"2015-07-31",207.610001,208.509995,206.529999,207.100006,1116800,177.891754
"2015-08-03",207.270004,207.990005,206.059998,207.789993,1064200,178.484451
"2015-08-04",208.509995,209.789993,207.25,209.529999,1066100,179.979019
"2015-08-05",210.020004,210.75,209.070007,209.429993,1209900,179.893127
"2015-08-06",209.729996,209.940002,208.160004,209.259995,1147900,179.747086
"2015-08-07",209,209.389999,207.220001,209.089996,997500,179.601044
"2015-08-10",210.039993,211.570007,209.339996,210.779999,978500,181.052719
"2015-08-11",209.050003,209.759995,207.899994,208.860001,985800,179.403519
"2015-08-12",207.539993,209.320007,206.75,208.779999,917900,179.334778
"2015-08-13",208.729996,210.710007,208.690002,209.789993,1091200,180.202347
"2015-08-14",209.75,212.080002,209.330002,211.960007,916000,182.066345
"2015-08-17",210.880005,213.119995,210.770004,213.020004,776300,182.976807
"2015-08-18",212.360001,213.339996,212.139999,212.669998,774500,182.676208
"2015-08-19",211.960007,212.910004,210.669998,211.279999,1302600,181.482178
"2015-08-20",210.979996,211.5,209.130005,209.130005,1405700,179.635437
"2015-08-21",208.559998,208.839996,204.570007,204.679993,2038500,175.813034
"2015-08-24",190.009995,203.270004,181.910004,197.460007,3308700,169.611282
"2015-08-25",205.5,205.509995,198.550003,198.979996,2100600,170.916916
"2015-08-26",203.229996,203.229996,196.850006,202.119995,2933800,173.614059
"2015-08-27",203.919998,206.940002,202.910004,205.429993,1688100,176.45726
"2015-08-28",203.630005,204.479996,201.380005,203.899994,1391200,176.43129
"2015-08-31",203.210007,203.240005,201.080002,201.179993,1086800,174.077713
"2015-09-01",197.869995,199.589996,197.020004,197.619995,1673700,170.99736
"2015-09-02",199.690002,204.119995,199.279999,204.039993,1490600,176.552475
"2015-09-03",204.690002,206.460007,204.320007,205.199997,1350900,177.556152
"2015-09-04",203.539993,204.339996,201.410004,202.619995,1213100,175.32373
"2015-09-08",204.179993,207.289993,204,207.009995,1320700,179.122314
"2015-09-09",209,209.240005,204.520004,204.660004,1110300,177.088928
"2015-09-10",203.710007,207.289993,203.710007,206.149994,1370200,178.378159
"2015-09-11",205.809998,206.960007,205.330002,206.809998,1085500,178.949249
"2015-09-14",207.029999,207.029999,205.559998,206,1034300,178.248398
"2015-09-15",206.380005,208.539993,205.509995,207.839996,1253700,179.840485
"2015-09-16",207.639999,208.190002,206.330002,207.559998,927800,179.598221
"2015-09-17",207.850006,210.529999,207.130005,207.600006,958900,179.632874
"2015-09-18",206,206.029999,202.649994,203.309998,3010600,175.920731
"2015-09-21",204.350006,205.789993,203.190002,204.350006,964700,176.820679
"2015-09-22",202.460007,203.970001,201.5,203.660004,1119200,176.223602
"2015-09-23",204.130005,204.990005,201.710007,202.770004,601100,175.453537
"2015-09-24",201.5,205.889999,199.559998,204.759995,1667600,177.175385
"2015-09-25",206.740005,206.779999,203,203.889999,1414000,176.422684
"2015-09-28",202.550003,204.440002,200,200.220001,1315400,173.24704
"2015-09-29",200,202.919998,199.009995,202.470001,1226600,175.193909
"2015-09-30",204.339996,207.710007,204.229996,207.309998,1721800,179.381897
"2015-10-01",206.309998,207.339996,202.820007,204.75,1889700,177.166748
"2015-10-02",202.009995,206.610001,201.809998,206.610001,1154800,178.77623
"2015-10-05",208.300003,211.860001,207.699997,211.729996,1347600,183.206436
"2015-10-06",211.699997,212.649994,210.270004,210.399994,1625700,182.055618
"2015-10-07",211.789993,214.020004,211.039993,212.949997,1122200,184.2621
"2015-10-08",212.279999,214.660004,211.339996,214.369995,782100,185.490845
"2015-10-09",214.440002,216.270004,213.220001,213.259995,1340000,184.530334
"2015-10-12",213.610001,214.630005,212.759995,214.330002,1048100,185.456177
"2015-10-13",213.220001,214.360001,211.940002,211.979996,1026200,183.422775
"2015-10-14",212.050003,212.589996,207.990005,208.149994,1192100,180.108734
"2015-10-15",209.229996,211.699997,207.509995,209.179993,1496900,180.999985
"2015-10-16",210.399994,211,208.690002,209.779999,1145300,181.519196
"2015-10-19",209.240005,210.729996,208.5,210.639999,1329900,182.26329
"2015-10-20",207.380005,209.550003,205.139999,208.729996,1926500,180.610596
"2015-10-21",209.759995,213.160004,208.740005,211.559998,1332400,183.059357
"2015-10-22",212.220001,216.990005,212.220001,216.509995,1190100,187.342499
"2015-10-23",218,219.419998,217.229996,219.320007,1280900,189.773972
"2015-10-26",219.320007,221.350006,218.889999,220.940002,1383800,191.175705
"2015-10-27",219.970001,225.149994,219.809998,223.039993,1399900,192.992813
"2015-10-28",222.25,224.440002,218.360001,221.039993,1973500,191.262268
"2015-10-29",221,222.690002,217.770004,218.25,1795900,188.848099
"2015-10-30",219,220.690002,218.330002,219.830002,1774000,190.21524
"2015-11-02",219.889999,221,218.910004,220.589996,1160700,190.872849
"2015-11-03",220,220.460007,218.339996,218.899994,1046300,189.410538
"2015-11-04",219.710007,220.350006,218.509995,218.830002,932900,189.349976
"2015-11-05",219.169998,220.589996,218.009995,218.600006,911600,189.15097
"2015-11-06",218,218.490005,215.039993,216.630005,1455400,187.446365
"2015-11-09",215.770004,216.369995,214.059998,214.699997,1657300,185.776337
"2015-11-10",214.369995,215.740005,212.630005,214.070007,1165900,185.231216
"2015-11-11",214.369995,216.529999,214.259995,215.110001,1197100,186.131073
"2015-11-12",214.5,215.059998,212.660004,213.580002,1292200,184.807251
"2015-11-13",213.5,214.820007,211.779999,213.160004,1059100,184.443787
"2015-11-16",214.309998,220.839996,214.080002,220.669998,1516000,190.942078
"2015-11-17",222.070007,225.25,220.809998,222.389999,2081500,192.430374
"2015-11-18",222.539993,223.369995,220.720001,223.220001,1185400,193.14856
"2015-11-19",224.479996,225.470001,223.5,224,1410700,193.823486
"2015-11-20",225.449997,226.979996,224.960007,226.059998,1321200,195.605942
"2015-11-23",226.5,227.679993,225.470001,226.029999,939900,195.579987
"2015-11-24",224.960007,226.990005,224.509995,226.429993,1234300,195.926086
"2015-11-25",226.479996,227.910004,225.320007,225.800003,2156400,195.380966
"2015-11-27",225.529999,226.229996,224.309998,225.910004,972800,196.915115
"2015-11-30",223.600006,223.679993,218.529999,219.160004,3000800,191.031464
"2015-12-01",220.059998,223.100006,219.369995,220.199997,1267200,191.937973
"2015-12-02",220.25,220.949997,218.779999,218.940002,1307400,190.839691
"2015-12-03",219.270004,219.759995,214.690002,215.460007,1776500,187.80632
"2015-12-04",216,219.899994,216,218.389999,1701600,190.360275
"2015-12-07",218.339996,219.619995,217.550003,219.130005,1537800,191.00531
"2015-12-08",217.690002,219.779999,217.300003,218.809998,844400,190.726379
"2015-12-09",218.020004,220.259995,216.610001,217.539993,1194900,189.619339
"2015-12-10",217.919998,219.75,217,218.880005,1119200,190.787369
"2015-12-11",217.539993,219.160004,216.699997,217.199997,1801900,189.322998
"2015-12-14",215.990005,217.570007,214.720001,216.580002,2026500,188.782608
"2015-12-15",217,217.240005,214.720001,214.839996,1539800,187.265915
"2015-12-16",216,218.110001,214.75,217.5,1352000,189.584488
"2015-12-17",217.860001,218.770004,215.160004,215.220001,1282300,187.597092
"2015-12-18",213.75,215.169998,211.850006,212.179993,2058200,184.947327
"2015-12-21",213.800003,215.589996,213.520004,215.470001,1066800,187.815033
"2015-12-22",216.160004,218.229996,215.580002,217.580002,895200,189.654236
"2015-12-23",218,218.350006,217.179993,217.929993,742400,189.959351
"2015-12-24",218,219,217.490005,218.559998,524400,190.508469
"2015-12-28",218.080002,218.770004,217.429993,218.410004,612900,190.377731
"2015-12-29",219.360001,221.350006,218.800003,220.470001,768300,192.173309
"2015-12-30",220.929993,221.240005,219.619995,219.800003,633500,191.589294
"2015-12-31",219.580002,219.949997,215.779999,217.149994,1157800,189.279449
"2016-01-04",214,215.770004,211.389999,213.210007,1875200,185.845154
"2016-01-05",214.589996,218.940002,214.020004,218.259995,1349300,190.246948
"2016-01-06",217.830002,221,216.259995,217.630005,1787100,189.697815
"2016-01-07",213.809998,216.190002,212.139999,213.289993,1810100,185.914886
"2016-01-08",215.009995,216.350006,212.369995,212.910004,1764600,185.583603
"2016-01-11",215.070007,216.470001,213.229996,215.350006,2550100,187.710464
"2016-01-12",216.029999,218.100006,214.509995,217.960007,1354800,189.985458
"2016-01-13",219.259995,219.619995,214.059998,214.399994,1374100,186.882385
"2016-01-14",214.419998,217.130005,212.270004,216.419998,1920700,188.643143
"2016-01-15",211.990005,217.009995,211.990005,215.990005,2809100,188.268295
"2016-01-19",216.690002,220.779999,213.169998,215.289993,2918100,187.658157
"2016-01-20",213.050003,216.199997,207.619995,210.399994,2459700,183.395752
"2016-01-21",211.199997,212,208.75,210.789993,1562900,183.735703
"2016-01-22",213.710007,213.710007,211.009995,212.039993,1517900,184.825256
"2016-01-25",211.839996,212.75,210,211.009995,1792100,183.927475
"2016-01-26",201.429993,211.220001,200.470001,209.929993,4440800,182.986115
"2016-01-27",209.889999,211.639999,207,207.860001,2694800,181.181732
"2016-01-28",208.490005,209.429993,206.169998,206.660004,1862900,180.135788
"2016-01-29",207.830002,211.050003,206.119995,211,2595900,183.918747
"2016-02-01",209.259995,211.339996,208.869995,209.800003,1673100,182.872818
"2016-02-02",209.5,210.979996,207.639999,210.449997,1574600,183.439362
"2016-02-03",212,213.639999,210.130005,212.919998,2231200,185.592346
