"dates","IP.Open","IP.High","IP.Low","IP.Close","IP.Volume","IP.Adjusted"
"2014-09-17",49.150002,49.360001,48.330002,48.599998,3268600,37.24929
"2014-09-18",48.650002,49.060001,48.610001,49,2281200,37.555855
"2014-09-19",49.299999,49.349998,48.75,48.93,3065400,37.50222
"2014-09-22",49.900002,50,49.09,49.130001,5357900,37.655499
"2014-09-23",48.970001,49.099998,48.52,48.599998,2918900,37.24929
"2014-09-24",48.68,48.77,48.18,48.59,3753200,37.241627
"2014-09-25",48.459999,48.560001,47.610001,47.849998,3239000,36.67445
"2014-09-26",47.810001,48.43,47.810001,48.25,2167500,36.98103
"2014-09-29",47.93,48.150002,47.509998,47.880001,2626400,36.697433
"2014-09-30",47.849998,48.380001,47.68,47.740002,3357900,36.590153
"2014-10-01",47.59,47.84,46.990002,47.209999,4432800,36.183929
"2014-10-02",47.119999,47.23,46.549999,46.73,5403700,35.816032
"2014-10-03",47.169998,48.060001,47.169998,47.790001,3572000,36.628468
"2014-10-06",47.830002,47.98,47.189999,47.369999,3117200,36.306564
"2014-10-07",47.91,48.049999,46.91,46.919998,4017100,35.961647
"2014-10-08",47.09,47.84,46.59,47.799999,3861200,36.63612
"2014-10-09",47.970001,48.25,46.91,46.98,3388800,36.007645
"2014-10-10",46.75,47.369999,46.139999,46.139999,3751700,35.363834
"2014-10-13",45.849998,46.470001,45.419998,45.459999,3518300,34.842648
"2014-10-14",45.650002,45.880001,45.080002,45.25,4570300,34.68169
"2014-10-15",44.919998,46.150002,44.5,45.720001,5997900,35.041924
"2014-10-16",45.09,46.400002,45.080002,46.130001,4544700,35.356167
"2014-10-17",46.43,47.130001,46.23,46.66,3695800,35.762383
"2014-10-20",46.43,48.48,46.389999,48.389999,3522800,37.088333
"2014-10-21",48.41,49.82,48.080002,49.82,6252600,38.184361
"2014-10-22",49.98,50.150002,48.880001,48.889999,4519400,37.471554
"2014-10-23",49.540001,50.099998,49.240002,49.580002,3609100,38.000401
"2014-10-24",49.84,50.049999,49.389999,49.919998,2239000,38.260986
"2014-10-27",49.41,49.509998,48.630001,48.959999,3382200,37.525204
"2014-10-28",49.279999,49.830002,49.279999,49.77,2397600,38.146019
"2014-10-29",49.779999,49.849998,48.66,49.139999,5300800,37.663162
"2014-10-30",49.009998,51.080002,48.200001,50.299999,4194600,38.552242
"2014-10-31",50.919998,51.099998,50.439999,50.619999,2976100,38.797508
"2014-11-03",50.619999,50.950001,50.169998,50.619999,2540500,38.797508
"2014-11-04",50.779999,53.139999,50.779999,52.599998,5918800,40.315071
"2014-11-05",52.77,52.98,51.82,52.380001,3041400,40.146458
"2014-11-06",52.5,52.57,51.66,52.470001,3434000,40.215435
"2014-11-07",52.619999,52.970001,52.549999,52.869999,3433200,40.522011
"2014-11-10",52.84,53.669998,52.650002,53.66,2583700,41.127495
"2014-11-11",53.66,53.830002,53.400002,53.619999,2676500,41.096851
"2014-11-12",53.619999,54.150002,53.529999,54.049999,2410900,41.426414
"2014-11-13",53.720001,54.849998,53.720001,54.720001,5215200,42.252628
"2014-11-14",54.290001,54.66,54.220001,54.43,2882100,42.028706
"2014-11-17",54.529999,54.959999,54.490002,54.84,1652000,42.345291
"2014-11-18",54.799999,55.130001,54.599998,54.98,3586700,42.453396
"2014-11-19",54.759998,54.84,54.16,54.32,4245200,41.94376
"2014-11-20",53.939999,54.240002,53.639999,53.740002,3116900,41.495914
"2014-11-21",54.349998,54.720001,53.540001,53.619999,3414100,41.403255
"2014-11-24",53.779999,54.240002,53.639999,53.650002,2992700,41.426418
"2014-11-25",53.75,54.209999,53.57,53.939999,2752500,41.650341
"2014-11-26",53.939999,53.959999,53.049999,53.369999,1968800,41.21022
"2014-11-28",53.48,54.110001,53.48,53.82,1183600,41.55769
"2014-12-01",53.669998,53.759998,52.68,52.950001,2524900,40.885906
"2014-12-02",53.310001,54.18,53.130001,54.009998,3040300,41.704403
"2014-12-03",53.810001,54.48,53.759998,54.310001,2359700,41.936054
"2014-12-04",54.290001,55.150002,54.240002,54.779999,2655800,42.298962
"2014-12-05",54.619999,55.139999,54.619999,55.07,2270200,42.522884
"2014-12-08",55.02,55.48,54.5,54.720001,2974400,42.252628
"2014-12-09",53.950001,55.279999,53.950001,55.25,2348000,42.66188
"2014-12-10",55.259998,55.73,54.540001,54.59,3527700,42.152256
"2014-12-11",54.700001,55.389999,54.279999,54.419998,2133500,42.020981
"2014-12-12",54.060001,54.459999,53.130001,53.150002,2386400,41.040348
"2014-12-15",53.200001,53.48,52.560001,52.66,3237300,40.66198
"2014-12-16",52.779999,53.639999,52.099998,52.459999,4248800,40.507553
"2014-12-17",52.5,53.639999,52.349998,53.459999,3150200,41.279705
"2014-12-18",54.189999,54.380001,53.799999,54.150002,2940900,41.8125
"2014-12-19",54.27,54.360001,53.490002,53.98,4250700,41.681236
"2014-12-22",53.990002,54.459999,53.880001,54.130001,1856200,41.797062
"2014-12-23",54.43,54.790001,54.130001,54.540001,1577200,42.11364
"2014-12-24",54.549999,54.599998,54.150002,54.16,694300,41.820229
"2014-12-26",54.419998,54.419998,53.950001,54.279999,1196300,41.912884
"2014-12-29",54.110001,54.52,53.939999,54.310001,1391000,41.936054
"2014-12-30",54.290001,54.66,54.080002,54.220001,1525800,41.866558
"2014-12-31",54.490002,54.549999,53.549999,53.580002,1483600,41.372372
"2015-01-02",53.860001,54.009998,52.849998,53.240002,2627300,41.109833
"2015-01-05",52.75,53.02,52.16,52.400002,4069400,40.46122
"2015-01-06",52.720001,53.189999,51.57,51.689999,3862200,39.912979
"2015-01-07",51.849998,51.91,51.349998,51.599998,3723000,39.843487
"2015-01-08",52.330002,53.369999,52.259998,53.369999,2808600,41.21022
"2015-01-09",53.580002,53.599998,52.810001,53.060001,1530200,40.970848
"2015-01-12",53.080002,53.43,52.439999,53.209999,2762800,41.086666
"2015-01-13",53.599998,53.990002,52.860001,53.299999,3987700,41.156162
"2015-01-14",52.580002,53.549999,52.5,53.41,2854800,41.241096
"2015-01-15",53.619999,53.799999,53.110001,53.369999,3745500,41.21022
"2015-01-16",53.549999,54.119999,53.25,54.080002,2787800,41.758453
"2015-01-20",54.459999,54.700001,53.650002,54.23,2863200,41.874271
"2015-01-21",54.029999,54.82,53.740002,54.59,2293000,42.152256
"2015-01-22",54.950001,55.23,54.599998,55.18,2723300,42.607826
"2015-01-23",54.950001,55.080002,54.02,54.07,1836800,41.750725
"2015-01-26",54.75,54.900002,54.07,54.599998,3284100,42.159966
"2015-01-27",53.57,54.279999,52.860001,53.779999,3201000,41.526794
"2015-01-28",54.990002,55.490002,53.099998,53.16,4387100,41.048061
"2015-01-29",53.110001,53.599998,52.459999,53.509998,4104500,41.318317
"2015-01-30",52.830002,53.380001,52.529999,52.66,3093400,40.66198
"2015-02-02",52.959999,53.18,52.220001,52.77,3774200,40.746918
"2015-02-03",52.48,53.860001,52.48,53.73,2395700,41.488197
"2015-02-04",53.73,54.73,53.610001,54.360001,2943800,41.974663
"2015-02-05",54.68,55.09,54.25,54.970001,2228300,42.445667
"2015-02-06",54.84,55.099998,54.32,54.48,2140200,42.06731
"2015-02-09",54.360001,54.650002,53.939999,54.209999,1837300,41.858829
"2015-02-10",54.34,55.599998,54.200001,55.549999,2972200,42.89352
"2015-02-11",55.349998,55.740002,55.099998,55.509998,2243900,43.173523
"2015-02-12",56,57.5,56,57.189999,3720100,44.480164
"2015-02-13",57.02,57.529999,56.93,57.310001,2119200,44.573486
"2015-02-17",57.02,57.459999,56.77,56.98,2401400,44.316841
"2015-02-18",56.130001,57.27,55.900002,57.259998,2498200,44.534599
"2015-02-19",56.599998,57.119999,56.380001,56.84,1870900,44.207935
"2015-02-20",56.650002,57.59,56.150002,57.59,3446300,44.79126
"2015-02-23",57,57.900002,56.41,57.41,5345800,44.651264
"2015-02-24",56.849998,57.23,56.34,56.759998,2551500,44.145729
"2015-02-25",56.529999,56.889999,56.419998,56.810001,2076900,44.18462
"2015-02-26",56.959999,57.650002,56.720001,56.759998,2994800,44.145729
"2015-02-27",56.939999,56.98,56.389999,56.41,2247400,43.873508
"2015-03-02",56.41,57.009998,56.32,56.98,1740200,44.316841
"2015-03-03",56.77,56.82,56.34,56.630001,2134000,44.044605
"2015-03-04",56.439999,56.509998,55.77,56.240002,2235300,43.741291
"2015-03-05",56.41,56.48,55.259998,55.57,2087800,43.220181
"2015-03-06",55.07,55.439999,54.52,55.189999,4569400,42.924625
"2015-03-09",55.509998,55.779999,55.040001,55.049999,2376800,42.815754
"2015-03-10",54.439999,54.82,54.25,54.290001,2707600,42.224648
"2015-03-11",54.349998,54.790001,53.970001,54.040001,2822900,42.030212
"2015-03-12",54.349998,54.919998,53.939999,54.860001,2858700,42.66798
"2015-03-13",54.77,54.939999,54.25,54.689999,2960600,42.535755
"2015-03-16",54.849998,55.16,54.77,54.830002,1930200,42.64463
"2015-03-17",54.540001,55.049999,54.189999,54.73,2369900,42.56686
"2015-03-18",54.580002,55.380001,53.82,55.130001,2935400,42.877975
"2015-03-19",55.029999,55.09,54.209999,54.25,1942900,42.19355
"2015-03-20",54.52,55.470001,54.330002,55.34,4201500,43.041294
"2015-03-23",55.18,55.380001,54.57,54.66,2146400,42.512417
"2015-03-24",54.5,54.799999,54.25,54.599998,1675900,42.465755
"2015-03-25",54.560001,54.580002,53.860001,53.900002,2550300,41.921326
"2015-03-26",53.779999,54.310001,53.68,54.209999,2072600,42.162426
"2015-03-27",54.169998,54.610001,54.09,54.419998,2374000,42.325756
"2015-03-30",54.630001,55.389999,54.529999,55.209999,1727100,42.940182
"2015-03-31",55.110001,56.049999,55.02,55.490002,3000500,43.15797
"2015-04-01",55.200001,55.25,54.32,54.900002,2396700,42.699089
"2015-04-02",54.860001,55.09,54.459999,54.669998,1460400,42.520195
"2015-04-06",54.279999,54.52,54.200001,54.310001,2012600,42.240211
"2015-04-07",54.299999,54.700001,53.959999,53.970001,1722200,41.975769
"2015-04-08",53.950001,54.610001,53.810001,54.490002,2079800,42.380199
"2015-04-09",54.5,54.830002,54.369999,54.490002,2041600,42.380199
"2015-04-10",54.75,56.490002,54.669998,56.279999,4948200,43.772396
"2015-04-13",56.299999,56.48,55.459999,55.619999,4522500,43.259071
"2015-04-14",55.580002,55.900002,54.93,55,2740100,42.776863
"2015-04-15",55,55.259998,54.639999,54.73,2709500,42.56686
"2015-04-16",54.720001,55.16,54.529999,54.669998,3159000,42.520195
"2015-04-17",54.41,54.59,53.75,54.049999,3643600,42.037991
"2015-04-20",54.490002,55.080002,54.299999,54.650002,2625900,42.50465
"2015-04-21",54.209999,54.459999,52.330002,52.52,6132300,40.848011
"2015-04-22",52.560001,53.18,52.450001,53.040001,3775700,41.252441
"2015-04-23",52.939999,53.169998,52.619999,52.880001,2157900,41.128014
"2015-04-24",52.91,53.709999,52.560001,53.669998,2498200,41.742439
"2015-04-27",53.66,53.720001,53.220001,53.32,2056100,41.47023
"2015-04-28",53.34,53.580002,52.720001,53.459999,3001900,41.579109
"2015-04-29",53.310001,54,52.900002,53.07,2302600,41.27578
"2015-04-30",53.049999,54.130001,53,53.720001,2900300,41.781326
"2015-05-01",53.939999,54.400002,53.880001,54.029999,2211100,42.02243
"2015-05-04",53.810001,54.049999,53.619999,53.740002,2188900,41.796886
"2015-05-05",53.639999,53.740002,50.759998,50.950001,10531100,39.626934
"2015-05-06",51.09,51.959999,50.799999,51.810001,6804700,40.295807
"2015-05-07",51.900002,52.110001,51.599998,52,6154100,40.443569
"2015-05-08",52.779999,53.189999,52.34,52.490002,3237000,40.82468
"2015-05-11",52.439999,52.98,52.360001,52.860001,2928200,41.11245
"2015-05-12",52.689999,52.689999,52.110001,52.119999,1903800,40.536903
"2015-05-13",52.279999,52.790001,52.169998,52.560001,2283600,40.879131
"2015-05-14",53.060001,53.869999,52.990002,53.619999,4342600,41.703556
"2015-05-15",53.59,53.759998,52.599998,53.27,3093600,41.431339
"2015-05-18",53.029999,53.700001,52.759998,53.619999,1834100,41.703556
"2015-05-19",53.529999,54,53.439999,53.619999,2642000,41.703556
"2015-05-20",53.560001,53.59,53.040001,53.240002,2048900,41.408001
"2015-05-21",52.790001,53.189999,52.509998,53.099998,2222800,41.611752
"2015-05-22",53.099998,53.209999,52.950001,53.099998,1915500,41.611752
"2015-05-26",52.810001,53.049999,52.310001,52.52,2183000,41.157242
"2015-05-27",52.810001,53.169998,52.630001,52.91,1896000,41.462852
"2015-05-28",52.639999,52.91,52.540001,52.709999,1257700,41.306137
"2015-05-29",52.900002,53.09,51.650002,51.830002,2542800,40.616524
"2015-06-01",51.779999,52.09,51.290001,51.82,2488100,40.608681
"2015-06-02",51.759998,51.849998,51.060001,51.169998,3230500,40.099304
"2015-06-03",51.25,51.43,50.939999,51.240002,2274000,40.154171
"2015-06-04",50.84,51.200001,50.77,51.150002,2367300,40.083641
"2015-06-05",50.830002,51.459999,50.599998,51.169998,1928500,40.099304
"2015-06-08",50.900002,51.130001,50.5,50.529999,2731200,39.597778
"2015-06-09",50.349998,50.720001,50.290001,50.360001,2649700,39.464554
"2015-06-10",50.720001,51.209999,50.529999,50.900002,3222700,39.887726
"2015-06-11",50.959999,51.75,50.889999,51.549999,3050700,40.397091
"2015-06-12",51.400002,51.59,51.150002,51.150002,2032800,40.083641
"2015-06-15",50.740002,50.990002,50.419998,50.57,1921600,39.629124
"2015-06-16",50.630001,50.880001,50.290001,50.540001,2252000,39.605598
"2015-06-17",50.619999,51.040001,50.41,50.919998,2324000,39.9034
"2015-06-18",51.139999,51.389999,50.790001,51.040001,2497200,39.997437
"2015-06-19",50.950001,51.82,50.939999,51.139999,3648800,40.075794
"2015-06-22",49.349998,50.439999,48.709999,49.669998,8372100,38.923836
"2015-06-23",49.790001,50.060001,49.189999,49.299999,3577300,38.633888
"2015-06-24",49.290001,49.790001,49.049999,49.09,2923600,38.469322
"2015-06-25",49.110001,49.23,48.360001,48.369999,4412700,37.905094
"2015-06-26",48.599998,48.75,48.220001,48.25,8450400,37.811054
"2015-06-29",48.080002,48.25,47.669998,47.700001,4238300,37.380043
"2015-06-30",48.209999,48.380001,47.389999,47.59,3430100,37.293846
"2015-07-01",48.009998,48.709999,47.91,48.549999,2803000,38.04615
"2015-07-02",48.549999,48.82,47.959999,47.959999,2745800,37.583801
"2015-07-06",47.650002,48.150002,47.450001,47.669998,2613700,37.356533
"2015-07-07",47.740002,48.040001,46.98,48,3042300,37.615147
"2015-07-08",47.450001,47.689999,46.779999,46.82,2720600,36.690437
"2015-07-09",47.369999,47.43,46.580002,46.599998,2659800,36.518044
"2015-07-10",47.139999,47.349998,46.779999,46.939999,2577000,36.784481
"2015-07-13",47.330002,47.869999,47.25,47.799999,2432400,37.458408
"2015-07-14",47.700001,47.990002,47.650002,47.75,2335600,37.419231
"2015-07-15",47.740002,47.84,46.950001,47.220001,2774800,37.003902
"2015-07-16",47.169998,48.43,47.169998,48.110001,3489000,37.701347
"2015-07-17",47.889999,48.099998,47.529999,47.639999,2537000,37.333038
"2015-07-20",47.830002,48.91,47.82,48.650002,3242400,38.124516
"2015-07-21",48.380001,48.459999,47.849998,48.09,2444200,37.685673
"2015-07-22",49,49.490002,48.529999,48.810001,4040100,38.249908
"2015-07-23",48.82,49.110001,48.419998,48.610001,2672300,38.093163
"2015-07-24",48.349998,48.650002,47.540001,47.75,2778500,37.419231
"2015-07-27",47.310001,48,47.259998,47.360001,2959900,37.113609
"2015-07-28",47.57,48.970001,47.529999,48.73,3399900,38.18721
"2015-07-29",47.759998,48.189999,46.130001,46.990002,7016000,36.82365
"2015-07-30",46.759998,47.509998,46.759998,47.470001,3202100,37.199806
"2015-07-31",47.689999,48.099998,47.549999,47.869999,2757300,37.51326
"2015-08-03",47.880001,47.880001,46.82,47.34,2165400,37.097935
"2015-08-04",47.110001,47.709999,47.09,47.41,2291200,37.15279
"2015-08-05",47.75,48.169998,47.450001,47.790001,3039200,37.450584
"2015-08-06",47.810001,48.060001,47,47.27,2082300,37.043076
"2015-08-07",47.169998,47.700001,47.029999,47.540001,2618000,37.254673
"2015-08-10",47.779999,48.23,47.779999,47.990002,1727700,37.6073
"2015-08-11",47.490002,47.759998,47.02,47.27,3326000,37.043076
"2015-08-12",46.540001,47.18,46.119999,47.150002,3080600,37.264378
"2015-08-13",47.09,47.240002,46.830002,46.869999,2416700,37.043076
"2015-08-14",46.73,47.419998,46.689999,47.310001,2566700,37.390823
"2015-08-17",47.25,48.209999,47.009998,48.16,2554300,38.062618
"2015-08-18",47.849998,47.959999,47.540001,47.599998,2036300,37.620022
"2015-08-19",47.330002,47.360001,46.599998,47.02,2067400,37.161629
"2015-08-20",46.66,46.66,46,46.02,2662100,36.371296
"2015-08-21",45.560001,45.790001,44.290001,44.310001,4187200,35.019814
"2015-08-24",42.049999,43.400002,41.16,42.009998,4932300,33.202038
"2015-08-25",43.23,43.549999,40.639999,40.68,5315900,32.150894
"2015-08-26",41.73,42.110001,40.939999,42.009998,4210600,33.202038
"2015-08-27",42.740002,43.32,42.189999,43.150002,3210300,34.103024
"2015-08-28",42.970001,43.889999,42.709999,43.73,3142900,34.56142
"2015-08-31",43.580002,43.59,42.98,43.139999,2100200,34.095127
"2015-09-01",42.139999,42.380001,41.400002,41.689999,3463800,32.949135
"2015-09-02",42.43,42.470001,41.490002,41.98,2001800,33.178333
"2015-09-03",42.09,42.900002,41.959999,42.150002,1993300,33.312702
"2015-09-04",41.540001,42,41.43,41.700001,2116700,32.957039
"2015-09-08",42.619999,42.970001,42.16,42.939999,2319800,33.937054
"2015-09-09",43.330002,43.5,41.889999,41.990002,2386800,33.186245
"2015-09-10",41.860001,42.169998,41.66,41.82,1859600,33.051876
"2015-09-11",41.650002,41.77,41.27,41.639999,2426900,32.909615
"2015-09-14",41.77,41.790001,41.27,41.5,2102800,32.798973
"2015-09-15",40.970001,41.330002,40.849998,41.099998,3192900,32.482834
"2015-09-16",41.130001,41.490002,40.880001,41.209999,2767500,32.569767
"2015-09-17",41.34,41.619999,40.790001,40.91,2504800,32.332676
"2015-09-18",40.5,41.110001,40.240002,40.419998,6225100,31.94541
"2015-09-21",40.560001,40.93,40.259998,40.34,2189800,31.882183
"2015-09-22",40,40.07,39.400002,39.57,2721300,31.273623
"2015-09-23",39.549999,39.860001,39.16,39.259998,2483000,31.028612
"2015-09-24",39.049999,39.110001,38.150002,38.93,4761600,30.767799
"2015-09-25",39.189999,39.299999,38.57,38.700001,2866000,30.586039
"2015-09-28",38.369999,38.549999,37.450001,37.48,3361700,29.621817
"2015-09-29",37.459999,37.720001,37.110001,37.389999,3289200,29.55069
"2015-09-30",37.790001,38.060001,37.439999,37.790001,3179100,29.866829
"2015-10-01",37.709999,38.630001,37.68,38.349998,3246200,30.309404
"2015-10-02",37.990002,38.919998,37.68,38.919998,3893100,30.759901
"2015-10-05",39.130001,39.779999,38.990002,39.75,2561100,31.41588
"2015-10-06",39.77,40.009998,39.52,39.849998,3734400,31.494915
"2015-10-07",40.43,40.43,39.790001,40.290001,2386300,31.842663
"2015-10-08",40.299999,41.16,40.200001,41.09,2836100,32.474937
"2015-10-09",42.669998,44.830002,42.599998,43.23,7870700,34.166264
"2015-10-12",42.75,42.939999,41.380001,41.950001,3646100,33.154629
"2015-10-13",41.709999,42.48,41.630001,42.029999,2618000,33.217846
"2015-10-14",42.169998,42.5,41.91,42.110001,2469300,33.281075
"2015-10-15",42.049999,42.27,41.150002,42.150002,2971800,33.312702
"2015-10-16",42.18,42.299999,41.599998,42.130001,2354800,33.296886
"2015-10-19",41.970001,41.990002,41.209999,41.509998,2655000,32.806877
"2015-10-20",41.349998,41.869999,41.18,41.439999,2676100,32.751549
"2015-10-21",41.259998,41.389999,40.599998,41.200001,3245400,32.561878
"2015-10-22",41.66,42.900002,41.509998,42.689999,4149600,33.739471
"2015-10-23",43.169998,43.959999,42.950001,43.849998,4370200,34.656269
"2015-10-26",43.82,43.900002,43.169998,43.459999,2926300,34.348034
"2015-10-27",43.279999,43.43,42.700001,43.009998,2797900,33.992378
"2015-10-28",43.029999,44.18,42.650002,43.93,3576400,34.71949
"2015-10-29",43.970001,44,42.799999,42.98,4086800,33.968666
"2015-10-30",43.150002,43.41,42.650002,42.689999,2589200,33.739471
"2015-11-02",42.75,43.619999,42.720001,43.419998,2279600,34.316414
"2015-11-03",43.119999,43.43,42.75,42.779999,2568900,33.810604
"2015-11-04",42.990002,43.09,42.439999,42.509998,2397900,33.597214
"2015-11-05",42.52,42.75,41.849998,42.040001,3059600,33.225758
"2015-11-06",41.849998,42.700001,41.630001,42.549999,4341900,33.628826
"2015-11-09",42.360001,42.509998,41.799999,42.110001,2722400,33.281075
"2015-11-10",42.009998,42.32,41.419998,41.950001,2389800,33.154629
"2015-11-11",42.099998,42.43,41.880001,42.32,3222100,33.447044
"2015-11-12",41.5,41.689999,40.220001,40.240002,2953300,32.137283
"2015-11-13",40.25,40.689999,39.990002,40.189999,3702400,32.097351
"2015-11-16",40.16,40.290001,39.59,39.990002,4530700,31.937614
"2015-11-17",40.220001,41.709999,39.860001,39.869999,7074700,31.841778
"2015-11-18",40,41.139999,40,41.060001,3132100,32.792175
"2015-11-19",41.029999,41.439999,40.830002,41.259998,2581000,32.951889
"2015-11-20",41.490002,41.84,41.049999,41.220001,2137800,32.919933
"2015-11-23",41.169998,41.889999,41.080002,41.189999,2148300,32.895988
"2015-11-24",41.009998,41.919998,40.869999,41.830002,3176500,33.40712
"2015-11-25",41.810001,41.93,41.330002,41.639999,2123600,33.255371
"2015-11-27",41.68,42.110001,41.5,41.849998,1067900,33.423092
"2015-11-30",42.040001,42.369999,41.66,41.830002,5052200,33.40712
"2015-12-01",41.919998,42.119999,40.900002,41.220001,3626900,32.919933
"2015-12-02",41.049999,41.169998,39.91,40.07,5312800,32.001511
"2015-12-03",40.049999,40.450001,39.380001,39.610001,4519900,31.634134
"2015-12-04",39.650002,40.330002,39.34,40.23,3137100,32.129288
"2015-12-07",39.950001,40.060001,39.470001,39.779999,2136500,31.769901
"2015-12-08",39.360001,39.919998,39.16,39.299999,2944900,31.386551
"2015-12-09",39.110001,39.93,39.09,39.400002,2796400,31.466421
"2015-12-10",39.34,39.509998,38.720001,38.759998,2326000,30.95529
"2015-12-11",38.5,38.599998,38.02,38.130001,2541600,30.452147
"2015-12-14",38.07,38.18,37.290001,37.57,3312800,30.004915
"2015-12-15",37.970001,38.450001,37.82,38.16,4035000,30.476109
"2015-12-16",38.380001,38.66,37.759998,38.580002,3488900,30.811541
"2015-12-17",38.689999,38.75,37.720001,37.720001,3402100,30.124702
"2015-12-18",37.540001,37.580002,36.759998,36.799999,6255600,29.389956
"2015-12-21",37.200001,37.610001,36.950001,37.299999,2973600,29.789268
"2015-12-22",37.389999,37.869999,37.099998,37.650002,3716100,30.068804
"2015-12-23",37.939999,38.349998,37.73,38.330002,2512000,30.611879
"2015-12-24",38.380001,38.720001,38.27,38.52,1147700,30.763622
"2015-12-28",38.349998,38.439999,37.959999,38.119999,2243600,30.44416
"2015-12-29",38.360001,38.75,38.209999,38.650002,2885200,30.867441
"2015-12-30",38.52,38.790001,38.16,38.200001,2425200,30.508055
"2015-12-31",38.080002,38.200001,37.689999,37.700001,2572500,30.108728
"2016-01-04",37.16,37.669998,36.860001,37.669998,4115100,30.084763
"2016-01-05",37.790001,38,37.419998,37.990002,3313900,30.340338
"2016-01-06",37.470001,37.580002,37.119999,37.389999,3536800,29.861155
"2016-01-07",36.790001,37.220001,36.18,36.290001,4851900,28.982651
"2016-01-08",36.299999,36.779999,35.779999,35.900002,4781000,28.671179
"2016-01-11",36.18,36.540001,35.950001,36.400002,5870700,29.070492
"2016-01-12",36.720001,36.880001,35.950001,36.349998,3960200,29.030569
"2016-01-13",36.549999,37.049999,35.98,36.049999,3962300,28.790976
"2016-01-14",36.169998,36.790001,35.689999,36.540001,4106100,29.182308
"2016-01-15",35.490002,36.799999,35.490002,36.419998,5079700,29.086464
"2016-01-19",36.759998,36.830002,35.02,35.639999,4418100,28.463528
"2016-01-20",35.07,35.610001,34.029999,35.290001,4650400,28.184015
"2016-01-21",35.450001,35.990002,34.939999,35.459999,3355600,28.319773
"2016-01-22",36.029999,36.799999,36.029999,36.450001,3713800,29.11043
"2016-01-25",34.98,35.009998,32.5,32.580002,14645200,26.019691
"2016-01-26",32.810001,33.290001,32.580002,32.869999,8396000,26.251299
"2016-01-27",32.77,33.669998,32.529999,32.91,6765000,26.283243
"2016-01-28",33.099998,33.240002,32.560001,32.650002,4276100,26.075598
"2016-01-29",32.880001,34.220001,32.830002,34.209999,6266000,27.321476
"2016-02-01",34.029999,34.330002,33.509998,34.09,5573900,27.225639
"2016-02-02",34.080002,34.09,33.48,33.860001,5374200,27.041954
"2016-02-03",34.700001,35.48,33.060001,34.169998,8870700,27.289528
"2016-02-04",34.23,35.389999,33.900002,35.07,6493900,28.008305
"2016-02-05",35.060001,35.360001,34.810001,34.970001,6531400,27.928444
"2016-02-08",34.5,34.610001,33.720001,34.360001,4257100,27.441278
"2016-02-09",34.009998,35.200001,33.75,35.130001,6144000,28.056229
"2016-02-10",35.27,36.119999,34.700001,34.779999,7779000,27.776699
"2016-02-11",33.849998,34.130001,32.860001,33.119999,5885500,26.789883
"2016-02-12",33.57,35.150002,33.52,34.16,6366300,27.631105
"2016-02-16",34.549999,35.139999,34.220001,35.099998,3650200,28.391439
"2016-02-17",35.299999,36.169998,35.259998,35.580002,4470500,28.779707
"2016-02-18",35.540001,35.610001,35.029999,35.32,3011400,28.569391
"2016-02-19",34.810001,34.810001,33.43,34.009998,5877700,27.509773
"2016-02-22",34.43,34.5,34.080002,34.349998,4029000,27.784782
"2016-02-23",34.18,34.310001,33.759998,34.189999,3758500,27.655373
"2016-02-24",33.990002,34.860001,33.799999,34.709999,3644700,28.075981
"2016-02-25",34.779999,34.950001,34.310001,34.790001,3083900,28.140696
"2016-02-26",35,35.5,34.970001,35.240002,3335400,28.504686
"2016-02-29",35.200001,36.200001,35.16,35.700001,4316000,28.87677
"2016-03-01",36.02,36.91,35.93,36.639999,3975400,29.63711
"2016-03-02",36.450001,37.049999,36.419998,36.779999,3277600,29.750355
"2016-03-03",36.799999,38.369999,36.779999,38.310001,5133400,30.987925
"2016-03-04",38.23,39.169998,38.130001,38.73,4729900,31.327652
"2016-03-07",38.650002,39.09,38.549999,38.919998,2844200,31.481344
"2016-03-08",38.740002,38.900002,37.77,37.830002,3498600,30.599669
"2016-03-09",38.09,38.619999,37.880001,38.549999,3928100,31.182053
"2016-03-10",38.779999,39.360001,38.459999,39.25,5242900,31.748266
"2016-03-11",39.799999,40.049999,39.709999,39.900002,4195700,32.274044
"2016-03-14",39.98,40.43,39.860001,40.009998,5566200,32.36301
"2016-03-15",39.82,39.939999,39.130001,39.470001,4937000,31.926222
"2016-03-16",39.349998,40.57,39.290001,40.389999,5840200,32.670383
"2016-03-17",40.310001,41.700001,40.240002,41.27,5021500,33.382187
"2016-03-18",41.91,41.91,40.509998,40.939999,9941600,33.115269
"2016-03-21",40.950001,42.09,40.950001,41.459999,4513800,33.535881
"2016-03-22",41.220001,41.799999,40.959999,41.279999,3441500,33.390282
"2016-03-23",41.18,41.380001,40.650002,40.709999,2641300,32.929226
"2016-03-24",40.5,40.82,40.220001,40.790001,2746500,32.993931
"2016-03-28",40.900002,41.009998,40.540001,40.860001,2159200,33.050556
"2016-03-29",40.77,41.360001,40.34,41.34,2969700,33.438812
"2016-03-30",41.450001,41.549999,40.869999,41,2995400,33.163799
"2016-03-31",41,41.16,40.610001,41.040001,4323400,33.196152
"2016-04-01",40.75,41.02,40.380001,40.970001,3987900,33.13953
"2016-04-04",41.02,41.119999,40.5,40.560001,3065000,32.807892
"2016-04-05",40.09,40.330002,39.630001,39.869999,4843200,32.249775
