"dates","BF.B.Open","BF.B.High","BF.B.Low","BF.B.Close","BF.B.Volume","BF.B.Adjusted"
"2015-07-15",40.723999,40.855999,40.360001,40.424,803000,36.937878
"2015-07-16",40.740002,40.911999,40.664001,40.908001,605750,37.380127
"2015-07-17",40.908001,40.908001,40.504002,40.688,702500,37.1791
"2015-07-20",40.66,40.919998,40.487999,40.880001,416750,37.354538
"2015-07-21",41,41.091999,40.616001,40.759998,631500,37.244896
"2015-07-22",40.952,41.236,40.799999,41.216,626000,37.661568
"2015-07-23",41.099998,41.348,40.799999,40.900002,672750,37.372822
"2015-07-24",41.02,41.144001,40.779999,40.931999,608750,37.402065
"2015-07-27",40.756001,41.096001,40.431999,41.068001,924500,37.526329
"2015-07-28",41.051998,41.931999,40.939999,41.919998,1557000,38.304867
"2015-07-29",41.860001,42.400002,41.824001,42.352001,1088750,38.699593
"2015-07-30",42.104,42.731998,42.028,42.703999,1248000,39.021244
"2015-07-31",42.860001,43.408001,42.812,43.363998,2506750,39.624325
"2015-08-03",43.400002,43.492001,43.132,43.428001,1195000,39.682816
"2015-08-04",43.375999,43.827999,43.116001,43.804001,870000,40.026386
"2015-08-05",43.995998,44.324001,43.832001,44.276001,1089750,40.457668
"2015-08-06",43.931999,44.424,43.796001,44.324001,1183750,40.501537
"2015-08-07",44.104,44.144001,43.495998,43.924,1108500,40.136032
"2015-08-10",44.200001,44.271999,43.959999,44.212002,1069750,40.3992
"2015-08-11",43.756001,44.332001,43.712002,44.240002,1266500,40.424782
"2015-08-12",44.144001,44.279999,43.091999,43.504002,2036000,39.752254
"2015-08-13",43.504002,43.784,43.32,43.459999,1469000,39.712044
"2015-08-14",43.299999,43.467999,42.863998,43.400002,1508750,39.657219
"2015-08-17",43.388,43.556,42.976002,43.504002,1196500,39.752254
"2015-08-18",43.279999,43.683998,43.152,43.271999,1260500,39.540264
"2015-08-19",42.956001,43.116001,42.456001,42.644001,1769000,38.966415
"2015-08-20",42.18,42.675999,41.956001,41.98,1772750,38.35968
"2015-08-21",41.759998,41.916,40.891998,40.896,2533500,37.369164
"2015-08-24",38.743999,40.355999,37.84,39.616001,3564750,36.199554
"2015-08-25",40.032001,40.844002,39.287998,39.287998,3019750,35.899834
"2015-08-26",39.599998,39.816002,38.012001,39.307999,3834250,35.918114
"2015-08-27",39.736,39.827999,38.548,39.099998,3253500,35.72805
"2015-08-28",39.112,39.504002,38.759998,39.388,2682500,35.991215
"2015-08-31",39.259998,39.48,39.063999,39.240002,2191250,35.855984
"2015-09-01",38.560001,38.723999,38.18,38.380001,3667000,35.070141
"2015-09-02",38.703999,38.796001,38.408001,38.731998,2801000,35.391777
"2015-09-03",38.728001,39.332001,38.428001,38.967999,2141500,35.72364
"2015-09-04",38.543999,38.731998,38.02,38.084,2623750,34.913242
"2015-09-08",38.639999,39.183998,38.431999,39.18,3060250,35.917992
"2015-09-09",39.507999,39.563999,38.380001,38.464001,2374000,35.261616
"2015-09-10",38.344002,39.240002,38.256001,38.992001,2565750,35.745659
"2015-09-11",38.84,38.84,37.911999,38.456001,3999500,35.254276
"2015-09-14",38.456001,38.576,37.888,38.231998,3172000,35.048931
"2015-09-15",38.316002,38.787998,38.007999,38.66,2078250,35.441292
"2015-09-16",38.807999,39.175999,38.695999,38.908001,1817000,35.66864
"2015-09-17",38.916,39.212002,38.664001,38.756001,3066000,35.529305
"2015-09-18",38.368,39.5,38.271999,39.5,20190000,36.211349
"2015-09-21",39.48,40.316002,39.299999,39.952,4592500,36.625713
"2015-09-22",39.672001,40.051998,39.459999,39.672001,3242750,36.369034
"2015-09-23",39.568001,39.768002,39.304001,39.431999,1157000,36.149002
"2015-09-24",39.084,39.792,39.028,39.436001,2130750,36.152679
"2015-09-25",39.639999,40.112,39.495998,39.832001,2232500,36.515701
"2015-09-28",39.048,39.416,38.456001,38.484001,2942000,35.279938
"2015-09-29",38.543999,38.787998,37.936001,38.208,2611750,35.02692
"2015-09-30",38.68,38.799999,38.188,38.759998,1942500,35.532951
"2015-10-01",38.799999,39.312,38.664001,39.276001,2892750,36.006008
"2015-10-02",38.807999,39.900002,38.708,39.883999,2544250,36.563389
"2015-10-05",40.084,41.335999,40.084,41.208,3948750,37.777157
"2015-10-06",41,41.535999,40.883999,41.287998,2649750,37.850491
"2015-10-07",41.556,41.664001,41.068001,41.515999,1178250,38.059505
"2015-10-08",41.312,42.256001,41.296001,42.188,1652750,38.67556
"2015-10-09",42.051998,42.627998,41.860001,42.279999,1436500,38.759899
"2015-10-12",42.304001,42.743999,42.080002,42.588001,1158500,39.042255
"2015-10-13",42.616001,42.948002,42.375999,42.515999,1347000,38.976257
"2015-10-14",42.616001,42.616001,42.248001,42.299999,1104500,38.778236
"2015-10-15",42.708,42.82,42.304001,42.368,1669250,38.840572
"2015-10-16",42.535999,42.872002,42.335999,42.872002,737500,39.302605
"2015-10-19",42.868,43.015999,42.535999,42.98,819750,39.401619
"2015-10-20",43.099998,43.268002,42.924,43.188,712750,39.592304
"2015-10-21",43.268002,43.403999,43.088001,43.240002,913000,39.639965
"2015-10-22",43.043999,43.647999,42.063999,43.588001,1981250,39.959
"2015-10-23",43.152,43.548,42.164001,43.391998,1059000,39.779316
"2015-10-26",43.528,43.528,42.916,42.987999,1056000,39.408955
"2015-10-27",42.959999,43.080002,42.764,43.012001,1057500,39.430962
"2015-10-28",42.835999,43.419998,42.708,43.015999,944000,39.434616
"2015-10-29",43.071999,43.080002,42.484001,42.692001,1175250,39.137592
"2015-10-30",42.736,42.827999,42.452,42.472,1608250,38.935909
"2015-11-02",42.523998,42.98,42.5,42.751999,1110500,39.192608
"2015-11-03",42.863998,42.995998,42.424,42.639999,834000,39.089931
"2015-11-04",42.832001,42.992001,42.487999,42.740002,671500,39.181602
"2015-11-05",42.936001,43.015999,42.439999,42.751999,644500,39.192608
"2015-11-06",42.528,42.776001,41.675999,41.776001,1189750,38.297859
"2015-11-09",41.82,41.944,41.279999,41.535999,806500,38.077843
"2015-11-10",41.504002,41.751999,41.251999,41.644001,1432000,38.176853
"2015-11-11",41.695999,42.307999,41.548,42.084,1113000,38.580208
"2015-11-12",42.023998,42.299999,41.584,41.588001,793000,38.125507
"2015-11-13",41.540001,41.700001,40.944,40.967999,1137000,37.557129
"2015-11-16",40.967999,41.768002,40.919998,41.768002,968250,38.290527
"2015-11-17",41.720001,42.487999,41.644001,42.127998,896750,38.620548
"2015-11-18",42.040001,42.5,41.740002,42.464001,824750,38.928577
"2015-11-19",42.192001,42.799999,42.16,42.608002,736500,39.060593
"2015-11-20",42.872002,42.972,42.116001,42.144001,987250,38.635223
"2015-11-23",42.363998,42.748001,42.195999,42.228001,908250,38.712234
"2015-11-24",42.108002,42.243999,41.759998,41.972,1069750,38.477543
"2015-11-25",42.063999,42.212002,41.916,42.032001,1355750,38.532543
"2015-11-27",42.136002,42.796001,41.832001,42.604,598750,39.056934
"2015-11-30",42.604,42.792,40.948002,41.015999,3884500,37.601143
"2015-12-01",41.028,41.855999,41.028,41.556,3622750,38.222927
"2015-12-02",40.900002,41.703999,40.34,40.812,2572750,37.538601
"2015-12-03",40.768002,41.695999,40.452,40.608002,2024250,37.35096
"2015-12-04",40.835999,41.98,40.683998,41.883999,1389500,38.524605
"2015-12-07",41.528,42.012001,40.908001,41.248001,1095500,37.939625
"2015-12-08",40.928001,41.296001,40.779999,41.208,710750,37.902821
"2015-12-09",41.139999,41.424,40.844002,41.056,2002500,37.763016
"2015-12-10",41,41.268002,40.192001,40.192001,1471500,36.968319
"2015-12-11",39.799999,40.312,39.612,40.015999,1634000,36.806431
"2015-12-14",39.723999,40.492001,39.504002,40.403999,2711500,37.163315
"2015-12-15",40.708,40.875999,40.243999,40.548,1274250,37.295765
"2015-12-16",40.931999,41.416,40.528,41.307999,1097500,37.994804
"2015-12-17",41.223999,41.231998,40.476002,40.596001,1263000,37.33992
"2015-12-18",40.223999,40.624001,39.928001,40.108002,3816500,36.891064
"2015-12-21",40.396,40.568001,39.928001,40.208,1514500,36.983036
"2015-12-22",40.428001,40.995998,39.844002,40.844002,1333500,37.568024
"2015-12-23",40.868,41.307999,40.723999,41.271999,719750,37.961689
"2015-12-24",41.324001,41.324001,40.736,40.759998,456000,37.490768
"2015-12-28",40.639999,40.784,40.292,40.779999,831250,37.509155
"2015-12-29",41.076,41.116001,40.667999,40.804001,1204250,37.531227
"2015-12-30",40.804001,40.812,40.456001,40.568001,980750,37.314163
"2015-12-31",40.5,40.5,39.700001,39.712002,1624250,36.526829
"2016-01-04",39.007999,39.16,38.004002,38.883999,3212750,35.765236
"2016-01-05",38.832001,39.023998,38.484001,38.903999,2395500,35.783615
"2016-01-06",38.459999,38.816002,38.015999,38.152,3235000,35.091949
"2016-01-07",37.728001,38.192001,37.240002,37.344002,2719750,34.348747
"2016-01-08",37.512001,37.911999,37.112,37.212002,1939750,34.227341
"2016-01-11",37.568001,37.708,37.139999,37.560001,1345000,34.547421
"2016-01-12",37.824001,38.023998,37.419998,37.827999,1079750,34.79393
"2016-01-13",37.875999,37.976002,36.515999,36.604,1331000,33.66811
"2016-01-14",36.400002,37.391998,36.007999,37.096001,1370000,34.120647
"2016-01-15",36.616001,37.287998,36.032001,36.799999,1874000,33.848396
"2016-01-19",37.271999,37.271999,36.708,37.051998,1464750,34.08017
"2016-01-20",36.647999,37.035999,36.051998,36.736,1595750,33.789513
"2016-01-21",36.632,36.956001,36.099998,36.240002,1590250,33.333298
"2016-01-22",36.807999,37.015999,36.48,36.875999,932250,33.918285
"2016-01-25",36.852001,37.284,36.563999,36.855999,1458500,33.899883
"2016-01-26",37.040001,37.896,37.040001,37.495998,1543250,34.488552
"2016-01-27",37.34,37.807999,36.84,37.099998,1105750,34.124313
"2016-01-28",37.203999,38.048,37.203999,37.924,1873500,34.882229
"2016-01-29",38.307999,39.164001,37.428001,39.136002,2499500,35.997025
"2016-02-01",38.807999,39.023998,38.144001,38.512001,1940000,35.42308
"2016-02-02",38.119999,38.528,38.007999,38.324001,1547000,35.250137
"2016-02-03",38.523998,38.896,38.096001,38.528,1683250,35.437782
"2016-02-04",38.68,38.928001,38.136002,38.504002,2177000,35.41571
