"dates","TDY.Open","TDY.High","TDY.Low","TDY.Close","TDY.Volume","TDY.Adjusted"
"2016-05-12",94.190002,94.309998,93.32,93.900002,102600,93.900002
"2016-05-13",93.459999,94,92.529999,92.870003,159900,92.870003
"2016-05-16",92.940002,95.029999,92.940002,94.790001,112400,94.790001
"2016-05-17",94.389999,94.860001,92.540001,92.980003,126600,92.980003
"2016-05-18",92.849998,94.989998,92.720001,93.699997,142200,93.699997
"2016-05-19",93.019997,94.050003,91.82,92.980003,78000,92.980003
"2016-05-20",93.540001,94.599998,92.949997,94.400002,176900,94.400002
"2016-05-23",94.529999,94.529999,93.519997,93.779999,88300,93.779999
"2016-05-24",93.790001,96.120003,93.790001,96.059998,176100,96.059998
"2016-05-25",96.139999,96.470001,95.160004,96.309998,88700,96.309998
"2016-05-26",96.540001,98.419998,96.360001,97.57,143300,97.57
"2016-05-27",97.480003,98.580002,97.480003,98.580002,158300,98.580002
"2016-05-31",98.449997,98.910004,97.400002,98.129997,147000,98.129997
"2016-06-01",97.599998,99.290001,96.959999,99.029999,168900,99.029999
"2016-06-02",99.010002,99.220001,98.480003,99.080002,104400,99.080002
"2016-06-03",99.110001,99.110001,97.589996,98.529999,92300,98.529999
"2016-06-06",98.360001,100.639999,98.25,100.489998,107900,100.489998
"2016-06-07",100.650002,101.089996,100.32,100.669998,69600,100.669998
"2016-06-08",100.709999,101.040001,100.139999,100.970001,96800,100.970001
"2016-06-09",100.639999,100.879997,99.919998,100.290001,122600,100.290001
"2016-06-10",99.739998,99.739998,98.519997,98.980003,104100,98.980003
"2016-06-13",98.480003,99.709999,98.040001,99.300003,159800,99.300003
"2016-06-14",98.870003,99.639999,98.32,99.339996,138000,99.339996
"2016-06-15",99.790001,100.169998,98.620003,99.139999,62100,99.139999
"2016-06-16",98.510002,99.510002,97.160004,99.220001,77800,99.220001
"2016-06-17",99.330002,99.599998,98.080002,98.809998,248800,98.809998
"2016-06-20",100.360001,101.660004,99.709999,100.190002,150300,100.190002
"2016-06-21",100.099998,100.209999,99.059998,99.43,104800,99.43
"2016-06-22",99.480003,100.25,98.75,98.870003,60000,98.870003
"2016-06-23",100.110001,101,99.510002,100.980003,125300,100.980003
"2016-06-24",97.029999,97.639999,95.050003,95.260002,202300,95.260002
"2016-06-27",92.519997,94.230003,92.519997,92.949997,166500,92.949997
"2016-06-28",93.720001,94.989998,93.599998,94.43,118500,94.43
"2016-06-29",95.699997,96.610001,95.220001,96.269997,94900,96.269997
"2016-06-30",96.669998,99.099998,96.18,99.050003,162900,99.050003
"2016-07-01",98.989998,100.279999,98.669998,98.900002,78600,98.900002
"2016-07-05",98.160004,98.339996,96.760002,97.279999,82500,97.279999
"2016-07-06",95.830002,97.519997,94.68,97.279999,110300,97.279999
"2016-07-07",97.269997,97.93,96.519997,97.620003,123800,97.620003
"2016-07-08",98.639999,101.650002,98.639999,101.510002,163400,101.510002
"2016-07-11",102.330002,102.900002,100.349998,102.300003,172100,102.300003
"2016-07-12",103,105.300003,102.57,104.440002,153400,104.440002
"2016-07-13",104.5,104.68,102.32,102.510002,200600,102.510002
"2016-07-14",102.510002,103.669998,102.470001,102.760002,123400,102.760002
"2016-07-15",103.669998,104.989998,103.139999,104.059998,138200,104.059998
"2016-07-18",104.040001,104.339996,103.720001,104.040001,55600,104.040001
"2016-07-19",103.849998,104.150002,102.949997,103.559998,125400,103.559998
"2016-07-20",103.639999,104.220001,103.260002,103.940002,92400,103.940002
"2016-07-21",103.739998,104.519997,102.43,102.940002,80800,102.940002
"2016-07-22",102.919998,104.370003,102.309998,104.220001,82100,104.220001
"2016-07-25",104.169998,105,103.970001,104.519997,111200,104.519997
"2016-07-26",104.809998,106.43,104.809998,105.580002,138300,105.580002
"2016-07-27",105.650002,106.129997,104.879997,105.43,134500,105.43
"2016-07-28",105.400002,105.459999,104.389999,104.550003,130000,104.550003
"2016-07-29",104.529999,105.730003,103.620003,105,100200,105
"2016-08-01",105.25,105.889999,104.379997,105.339996,99400,105.339996
"2016-08-02",105.400002,105.400002,103.589996,103.919998,86200,103.919998
"2016-08-03",104.110001,104.470001,103.580002,104.470001,87700,104.470001
"2016-08-04",109.400002,109.400002,104.769997,105.330002,105800,105.330002
"2016-08-05",105.790001,107.620003,105.75,106.419998,195500,106.419998
"2016-08-08",106.080002,106.419998,104.769997,105.75,172000,105.75
"2016-08-09",105.5,106,104.879997,105.970001,105500,105.970001
"2016-08-10",105.489998,106.120003,105.18,105.779999,126000,105.779999
"2016-08-11",105.919998,107.440002,105.879997,106.559998,65500,106.559998
"2016-08-12",106.040001,106.099998,105.07,105.480003,74300,105.480003
"2016-08-15",105.93,107.57,105.669998,106.540001,154000,106.540001
"2016-08-16",106.089996,107.010002,105.260002,105.599998,83100,105.599998
"2016-08-17",105.93,106.120003,105.190002,105.82,66000,105.82
"2016-08-18",105.900002,107.900002,105.720001,107.870003,161500,107.870003
"2016-08-19",107.860001,108.25,106.620003,108.019997,113700,108.019997
"2016-08-22",107.919998,108.400002,107.489998,108.269997,62100,108.269997
"2016-08-23",108,108.669998,107.230003,107.75,119200,107.75
"2016-08-24",107.449997,108.290001,107.199997,107.400002,66300,107.400002
"2016-08-25",107.230003,107.690002,106.529999,107.510002,74100,107.510002
"2016-08-26",107.809998,108.330002,106.980003,107.720001,61500,107.720001
"2016-08-29",107.660004,108.809998,107.660004,108.190002,105300,108.190002
"2016-08-30",108.220001,108.25,107.669998,108.209999,54400,108.209999
"2016-08-31",108.25,108.25,106.790001,107.139999,112600,107.139999
"2016-09-01",107.489998,108,106.360001,107.669998,77400,107.669998
"2016-09-02",108.050003,109.339996,108,109.269997,97100,109.269997
"2016-09-06",109.449997,109.449997,107.889999,108.800003,78800,108.800003
"2016-09-07",108.5,109.489998,107.639999,109.410004,95900,109.410004
"2016-09-08",109.059998,109.400002,107.989998,108.25,65600,108.25
"2016-09-09",107.190002,107.459999,104.580002,104.610001,105700,104.610001
"2016-09-12",104.239998,106.620003,104.239998,106.459999,92300,106.459999
"2016-09-13",105.269997,105.269997,103.599998,103.809998,98000,103.809998
"2016-09-14",103.690002,104.410004,102.980003,103.629997,84600,103.629997
"2016-09-15",103.730003,105.480003,103.730003,105.449997,48800,105.449997
"2016-09-16",105.290001,105.370003,103.739998,103.769997,203700,103.769997
"2016-09-19",104.339996,105.910004,104.339996,105.669998,84600,105.669998
"2016-09-20",106.459999,106.580002,105.220001,106.300003,138100,106.300003
"2016-09-21",106.93,108.150002,106.370003,108.120003,83400,108.120003
"2016-09-22",109.080002,110.610001,108.839996,110.559998,128300,110.559998
"2016-09-23",110.110001,110.300003,108.830002,108.910004,199000,108.910004
"2016-09-26",108.470001,110.43,106.5,108.129997,116100,108.129997
"2016-09-27",107.860001,108.949997,107.830002,108.150002,103600,108.150002
"2016-09-28",108.379997,108.949997,107.889999,108.900002,135400,108.900002
"2016-09-29",108.82,108.82,106.599998,106.639999,88600,106.639999
"2016-09-30",107.18,108.660004,106.629997,107.93,114400,107.93
"2016-10-03",107.650002,108.110001,107.059998,107.32,72600,107.32
"2016-10-04",107.480003,108.529999,106.620003,106.919998,64800,106.919998
"2016-10-05",107.650002,108.580002,106.769997,107.599998,119800,107.599998
"2016-10-06",107.489998,107.809998,106.360001,107.5,150900,107.5
"2016-10-07",107.300003,107.300003,104.400002,105.279999,242700,105.279999
"2016-10-10",105.860001,106.550003,105.339996,105.699997,140200,105.699997
"2016-10-11",105.169998,105.169998,102.300003,102.629997,83600,102.629997
"2016-10-12",102.989998,103.790001,102.040001,103.419998,115700,103.419998
"2016-10-13",102.639999,103.32,101.900002,102.889999,73700,102.889999
"2016-10-14",103.709999,104.110001,102.910004,103.260002,89400,103.260002
"2016-10-17",103.150002,104.300003,103.150002,104.089996,77300,104.089996
"2016-10-18",105.25,106.449997,104.410004,105.120003,84800,105.120003
"2016-10-19",105.040001,106.400002,104.18,105.669998,58600,105.669998
"2016-10-20",105.459999,106.830002,104.779999,105.470001,61100,105.470001
"2016-10-21",104.139999,105.290001,103.510002,105.139999,42300,105.139999
"2016-10-24",106.849998,107.220001,106.019997,106.389999,64400,106.389999
"2016-10-25",106.080002,107.440002,105.400002,105.699997,78300,105.699997
"2016-10-26",105.269997,106.75,105.269997,106.190002,92100,106.190002
"2016-10-27",106.82,106.82,105.089996,105.919998,91900,105.919998
"2016-10-28",105.779999,106.93,105.550003,106.330002,123500,106.330002
"2016-10-31",106.550003,108.870003,106.5,107.68,164900,107.68
"2016-11-01",108.209999,110.18,105.339996,105.440002,158300,105.440002
"2016-11-02",105.260002,105.75,102.93,103.010002,120800,103.010002
"2016-11-03",104.290001,105.57,103.029999,103.790001,119900,103.790001
"2016-11-04",103.800003,105.660004,102.779999,102.839996,143500,102.839996
"2016-11-07",104.82,106.989998,104.82,106.529999,137500,106.529999
"2016-11-08",105.769997,106.910004,103.669998,105.889999,115900,105.889999
"2016-11-09",103.970001,113.230003,103.970001,113.089996,359300,113.089996
"2016-11-10",114.230003,117.519997,114,117.25,327400,117.25
"2016-11-11",116.860001,119.790001,116.510002,119,373600,119
"2016-11-14",120.480003,122.040001,118.879997,120.269997,277600,120.269997
"2016-11-15",118.360001,119.809998,117.059998,119.43,142600,119.43
"2016-11-16",118.730003,120.849998,118.550003,120.389999,199100,120.389999
"2016-11-17",120.230003,121.279999,119.18,120.110001,156600,120.110001
"2016-11-18",120.059998,121.169998,119.93,120.529999,149400,120.529999
"2016-11-21",120.550003,121.980003,120.339996,121.709999,129000,121.709999
"2016-11-22",122.300003,123.910004,121.559998,123.660004,200800,123.660004
"2016-11-23",123.650002,124.940002,123.379997,124.099998,159200,124.099998
"2016-11-25",124.599998,125.400002,123.809998,124.970001,67800,124.970001
"2016-11-28",124.790001,125.199997,123.790001,124.800003,137200,124.800003
"2016-11-29",124.839996,125.989998,123.839996,124.059998,215600,124.059998
"2016-11-30",125.110001,125.690002,124.239998,124.870003,187500,124.870003
"2016-12-01",124.949997,126.980003,124.029999,124.940002,102800,124.940002
"2016-12-02",124.940002,125.459999,123.839996,124.459999,103900,124.459999
"2016-12-05",125.849998,126.959999,125,125.68,132200,125.68
"2016-12-06",125.379997,127.730003,124.480003,127.209999,104600,127.209999
"2016-12-07",126.669998,128.630005,126.07,128.130005,138900,128.130005
"2016-12-08",128.130005,129.360001,126.980003,128.889999,143400,128.889999
"2016-12-09",129.179993,129.270004,127.400002,127.400002,194100,127.400002
"2016-12-12",126.269997,127.400002,124.940002,126.389999,410100,126.389999
"2016-12-13",127.550003,128,125.410004,125.93,201500,125.93
"2016-12-14",125.620003,126.32,123.32,123.489998,176300,123.489998
"2016-12-15",123.510002,126.190002,123.510002,124.949997,182100,124.949997
"2016-12-16",124.5,125.839996,122.82,123,609300,123
"2016-12-19",123.529999,124.529999,122.300003,124.050003,252500,124.050003
"2016-12-20",124.959999,125.349998,123.779999,124.650002,176100,124.650002
"2016-12-21",124.760002,124.760002,123.470001,123.57,116500,123.57
"2016-12-22",123.809998,124.400002,122.769997,123.779999,90000,123.779999
"2016-12-23",124,124,123.43,124,60100,124
"2016-12-27",124.209999,125.110001,124.040001,124.150002,127800,124.150002
"2016-12-28",123.400002,124.389999,122.519997,122.93,109100,122.93
"2016-12-29",122.910004,123.910004,122.589996,123.730003,105700,123.730003
"2016-12-30",124,124,122.620003,123,209600,123
"2017-01-03",124,124.690002,123.019997,124,128600,124
"2017-01-04",124,125.190002,124,124.07,216800,124.07
"2017-01-05",123.900002,125.5,122.720001,123.360001,124200,123.360001
"2017-01-06",123.610001,123.900002,122.339996,122.610001,91800,122.610001
"2017-01-09",122.080002,122.080002,120.709999,121.110001,123000,121.110001
"2017-01-10",121.660004,123.199997,121.139999,122.739998,99600,122.739998
"2017-01-11",122.690002,123.099998,121.269997,123.010002,97300,123.010002
"2017-01-12",122.610001,122.760002,120.059998,122.610001,89400,122.610001
"2017-01-13",123.199997,124.599998,121.839996,124.260002,108900,124.260002
"2017-01-17",123.580002,123.580002,121.209999,121.470001,84800,121.470001
"2017-01-18",121.900002,122.989998,119.669998,122.809998,76000,122.809998
"2017-01-19",123,124.839996,122.120003,123.120003,109400,123.120003
"2017-01-20",123.419998,123.510002,122.559998,123.059998,79500,123.059998
"2017-01-23",122.949997,123.5,121.330002,122.410004,54900,122.410004
"2017-01-24",122.980003,124.07,121.660004,123.379997,148600,123.379997
"2017-01-25",124.190002,124.440002,122.970001,124.150002,107900,124.150002
"2017-01-26",124.269997,124.980003,122.720001,122.75,293100,122.75
"2017-01-27",122.419998,123.669998,122.260002,122.669998,203200,122.669998
"2017-01-30",121.849998,122.459999,119.690002,122.019997,129300,122.019997
"2017-01-31",121.57,123.029999,119.739998,122.870003,128900,122.870003
"2017-02-01",123.82,124.230003,122.010002,123.050003,140500,123.050003
"2017-02-02",127,129.5,125.260002,128.740005,290200,128.740005
"2017-02-03",129.429993,131.139999,128.199997,130.220001,189700,130.220001
"2017-02-06",129.149994,129.539993,127.779999,128.309998,152200,128.309998
"2017-02-07",126.879997,129.860001,126.879997,128.429993,170800,128.429993
"2017-02-08",127.669998,128.25,127.120003,127.830002,138800,127.830002
"2017-02-09",128.460007,129.899994,128.100006,128.690002,139800,128.690002
"2017-02-10",128.75,130.690002,128.289993,130.660004,116400,130.660004
"2017-02-13",131.100006,132.350006,130.759995,131.070007,94900,131.070007
"2017-02-14",130.320007,131.490005,129.600006,131.110001,88700,131.110001
"2017-02-15",130.419998,132.429993,130.419998,132.339996,84800,132.339996
"2017-02-16",132.419998,133.139999,131.070007,132.789993,160400,132.789993
"2017-02-17",132.839996,134,131.179993,133.979996,178900,133.979996
"2017-02-21",134.240005,134.789993,133.600006,134.679993,92700,134.679993
"2017-02-22",133.929993,134.690002,132.639999,132.669998,128600,132.669998
"2017-02-23",132.600006,133.419998,130.479996,131.399994,122400,131.399994
"2017-02-24",130.029999,131.820007,130.020004,131.800003,63900,131.800003
"2017-02-27",131.240005,133.940002,131.240005,133.860001,155600,133.860001
"2017-02-28",132.770004,133.919998,131.289993,131.410004,174900,131.410004
"2017-03-01",133.600006,135.889999,133.589996,135.240005,137900,135.240005
"2017-03-02",135.350006,135.669998,131.669998,132.059998,172900,132.059998
"2017-03-03",131.860001,132.770004,131.429993,132.570007,98600,132.570007
"2017-03-06",131.300003,132.410004,131.220001,131.899994,93200,131.899994
"2017-03-07",131.289993,132.110001,131,131.309998,93100,131.309998
"2017-03-08",131.940002,131.940002,128.970001,129.399994,146200,129.399994
"2017-03-09",129.600006,130.089996,128.350006,128.460007,94400,128.460007
"2017-03-10",129,130,128.300003,129.550003,107200,129.550003
"2017-03-13",129.550003,130.570007,128.770004,130.429993,93500,130.429993
"2017-03-14",129.539993,129.960007,128.410004,129.729996,58500,129.729996
"2017-03-15",130.110001,132.199997,130.110001,131.869995,136000,131.869995
"2017-03-16",132.570007,133.029999,130.789993,131.160004,141300,131.160004
"2017-03-17",131,131.919998,130.100006,131.460007,423700,131.460007
"2017-03-20",131.440002,131.440002,129.729996,129.779999,77700,129.779999
"2017-03-21",130.889999,130.889999,125.050003,125.139999,185900,125.139999
"2017-03-22",124.699997,125.760002,122.57,124.169998,258800,124.169998
"2017-03-23",123.989998,125.940002,123.989998,125.389999,77000,125.389999
"2017-03-24",126.010002,126.470001,124.449997,124.910004,92000,124.910004
"2017-03-27",123.050003,125.07,121.989998,124.739998,77900,124.739998
"2017-03-28",124.449997,127.629997,123.690002,127.040001,124500,127.040001
"2017-03-29",126.709999,127.489998,125.639999,126.139999,54800,126.139999
"2017-03-30",126.239998,127.550003,126.230003,127.099998,102700,127.099998
"2017-03-31",127.099998,127.589996,126.220001,126.459999,134400,126.459999
"2017-04-03",126.449997,126.790001,124.550003,126.019997,128000,126.019997
"2017-04-04",125.980003,126.919998,124.779999,125.730003,118900,125.730003
"2017-04-05",126.589996,127.879997,124.510002,124.529999,118100,124.529999
"2017-04-06",124.739998,125.970001,123.660004,125.940002,92700,125.940002
"2017-04-07",125.349998,127.099998,125.199997,126.669998,74800,126.669998
"2017-04-10",126.769997,127.879997,125.099998,125.650002,104400,125.650002
"2017-04-11",125.290001,127.300003,122.879997,127.25,84500,127.25
"2017-04-12",126.889999,126.889999,123.980003,124.120003,77900,124.120003
"2017-04-13",123.919998,124.389999,121.580002,121.959999,107300,121.959999
"2017-04-17",122.730003,125.010002,122.510002,124.809998,106400,124.809998
"2017-04-18",124.190002,125,123.5,124.870003,112500,124.870003
"2017-04-19",125.349998,125.760002,124.309998,124.690002,102500,124.690002
"2017-04-20",125.010002,127.059998,124.290001,126.860001,155800,126.860001
"2017-04-21",127.089996,127.940002,126.480003,127.43,247600,127.43
"2017-04-24",129.880005,132.070007,128.960007,131.809998,164900,131.809998
"2017-04-25",133.229996,134.380005,132.029999,133.669998,185500,133.669998
"2017-04-26",133.990005,134.970001,132.759995,134.259995,161800,134.259995
"2017-04-27",134.539993,135.210007,133.860001,134.800003,103600,134.800003
"2017-04-28",135.320007,135.529999,134.190002,134.830002,219200,134.830002
"2017-05-01",135.229996,135.229996,133.679993,134.559998,105400,134.559998
"2017-05-02",134.399994,134.880005,133.740005,134.520004,228700,134.520004
"2017-05-03",133.550003,133.710007,132.119995,133.300003,147100,133.300003
"2017-05-04",136.210007,137,131.990005,135.690002,155700,135.690002
"2017-05-05",136.529999,136.660004,133.080002,135.759995,193200,135.759995
"2017-05-08",135.320007,135.669998,133.990005,135.479996,205500,135.479996
"2017-05-09",135.100006,135.179993,133.270004,133.729996,122000,133.729996
"2017-05-10",133.139999,134.149994,132.520004,133.270004,112000,133.270004
"2017-05-11",132.940002,133.320007,131.190002,132.360001,159800,132.360001
"2017-05-12",131.559998,131.710007,130.380005,130.869995,103900,130.869995
"2017-05-15",131.020004,132.869995,130.850006,131.919998,174300,131.919998
"2017-05-16",131.839996,131.990005,130.360001,131.550003,127500,131.550003
"2017-05-17",131.550003,131.550003,126.639999,126.849998,160300,126.849998
"2017-05-18",126.07,127.169998,124.580002,126.050003,176500,126.050003
"2017-05-19",126.800003,128.490005,125.82,127.860001,162000,127.860001
"2017-05-22",128.899994,130.149994,128.509995,129.059998,119300,129.059998
"2017-05-23",129.619995,129.619995,127.779999,128.960007,92500,128.960007
"2017-05-24",128.899994,129.779999,128.259995,128.929993,77500,128.929993
"2017-05-25",129.339996,131.059998,129,131.029999,154300,131.029999
"2017-05-26",130.639999,131.630005,130.009995,131.350006,117300,131.350006
"2017-05-30",131.080002,131.279999,129.550003,129.990005,80200,129.990005
"2017-05-31",130.210007,131.910004,128.649994,131.509995,128100,131.509995
"2017-06-01",131.979996,133.399994,131.009995,133.369995,126500,133.369995
"2017-06-02",133.529999,136.5,132.949997,133.839996,156800,133.839996
"2017-06-05",133.520004,134.029999,131.119995,131.179993,117500,131.179993
"2017-06-06",130.289993,131.039993,129.660004,129.869995,138400,129.869995
"2017-06-07",129.919998,129.919998,127.980003,128.130005,141600,128.130005
"2017-06-08",127.849998,132.119995,127.169998,131.100006,182900,131.100006
"2017-06-09",131.759995,133.479996,131.570007,133.020004,220200,133.020004
"2017-06-12",133.110001,133.110001,130.5,131.020004,185800,131.020004
"2017-06-13",131.160004,131.630005,130.470001,130.669998,180000,130.669998
"2017-06-14",130.990005,130.990005,129.309998,130,153300,130
"2017-06-15",128.529999,131.759995,128.149994,131.630005,155500,131.630005
"2017-06-16",130.639999,131.710007,129.740005,130.970001,571100,130.970001
"2017-06-19",131.839996,133,130.679993,132.610001,303100,132.610001
"2017-06-20",132.029999,132.320007,128.990005,129.320007,261600,129.320007
"2017-06-21",129.600006,130.119995,127.410004,128.119995,221600,128.119995
"2017-06-22",128.419998,128.850006,126.839996,126.949997,160100,126.949997
"2017-06-23",126.980003,127.639999,125.010002,125.360001,3350200,125.360001
"2017-06-26",126.050003,127.540001,125.360001,126.239998,310900,126.239998
"2017-06-27",126.029999,126.730003,123.290001,123.519997,268700,123.519997
"2017-06-28",124.160004,125.919998,124.019997,125.730003,233300,125.730003
"2017-06-29",125.830002,126.910004,123.370003,124.739998,229500,124.739998
"2017-06-30",125.540001,128.289993,125.379997,127.650002,284500,127.650002
"2017-07-03",128.419998,129.050003,127.75,128.110001,94300,128.110001
"2017-07-05",129.610001,131.5,128.919998,131.279999,262300,131.279999
"2017-07-06",130.479996,131.729996,129.259995,129.429993,301500,129.429993
"2017-07-07",129.729996,133.679993,129.669998,133.25,232400,133.25
"2017-07-10",132.929993,133.949997,131.990005,132.720001,165600,132.720001
"2017-07-11",132.889999,133.399994,131.229996,133.039993,124200,133.039993
"2017-07-12",133.970001,135.820007,133.970001,134.860001,150000,134.860001
"2017-07-13",134.990005,134.990005,133.330002,133.679993,178100,133.679993
"2017-07-14",133.869995,135.119995,133.789993,134.380005,174000,134.380005
"2017-07-17",134.190002,136.080002,133.429993,135.679993,231400,135.679993
"2017-07-18",135.399994,135.600006,134.089996,134.389999,235800,134.389999
"2017-07-19",134.970001,136.610001,134.729996,136.5,248300,136.5
"2017-07-20",136.509995,136.960007,135.179993,135.470001,243500,135.470001
"2017-07-21",135.139999,136.100006,134.559998,135.970001,173800,135.970001
"2017-07-24",136.190002,136.830002,135.410004,136.630005,174600,136.630005
"2017-07-25",137.5,138.740005,136,137.410004,306400,137.410004
"2017-07-26",137.610001,138.110001,135.970001,136.100006,141200,136.100006
"2017-07-27",136.860001,137.440002,135.429993,135.949997,155700,135.949997
"2017-07-28",135.880005,137.309998,135.740005,137.020004,101500,137.020004
"2017-07-31",137.300003,137.300003,136.110001,136.339996,101900,136.339996
"2017-08-01",137.320007,137.820007,136.320007,136.839996,126500,136.839996
"2017-08-02",136.850006,138.949997,136.029999,138.630005,232200,138.630005
"2017-08-03",145,148.369995,142.169998,147.509995,374800,147.509995
"2017-08-04",148.619995,148.619995,146.690002,148.300003,197500,148.300003
"2017-08-07",148.199997,148.240005,146.639999,147.130005,202700,147.130005
"2017-08-08",147.039993,147.619995,144.820007,146.800003,153000,146.800003
"2017-08-09",146.320007,147.429993,146.039993,147.119995,180200,147.119995
"2017-08-10",146.520004,146.75,144.789993,144.979996,167100,144.979996
"2017-08-11",145.470001,146.429993,144.759995,144.770004,130600,144.770004
"2017-08-14",146.089996,147.559998,145.009995,147.160004,125900,147.160004
"2017-08-15",147.350006,147.960007,146.389999,146.979996,132700,146.979996
"2017-08-16",147.589996,147.949997,146.630005,147.289993,157600,147.289993
"2017-08-17",146.770004,147.690002,143.660004,144.009995,129000,144.009995
"2017-08-18",143.470001,144.660004,143.009995,143.940002,172300,143.940002
"2017-08-21",143.889999,144.809998,142.779999,143.520004,154700,143.520004
"2017-08-22",143.960007,145.440002,143.5,144.949997,109200,144.949997
"2017-08-23",144.100006,145.009995,143.929993,144.449997,98700,144.449997
"2017-08-24",144.649994,145.940002,144.279999,145.529999,171500,145.529999
"2017-08-25",146.110001,146.25,145.149994,145.309998,91100,145.309998
"2017-08-28",145.889999,145.889999,144.399994,145.399994,78200,145.399994
"2017-08-29",144.5,147.729996,144.5,147.600006,145500,147.600006
"2017-08-30",147.539993,149.160004,147.020004,148.759995,121200,148.759995
"2017-08-31",149.259995,150.369995,148.229996,150.059998,129100,150.059998
"2017-09-01",150.539993,151.539993,150.110001,150.550003,168500,150.550003
"2017-09-05",150.610001,150.990005,148.360001,148.899994,141000,148.899994
"2017-09-06",149.720001,149.729996,147.690002,148.619995,123800,148.619995
"2017-09-07",148.869995,149.080002,147.429993,149.020004,159600,149.020004
"2017-09-08",148.369995,151.210007,147.830002,151.029999,151700,151.029999
"2017-09-11",152.169998,153.779999,151.669998,153.639999,192600,153.639999
"2017-09-12",153.910004,154.919998,153.479996,154.610001,187700,154.610001
"2017-09-13",154.600006,155.009995,153.229996,154.5,216100,154.5
"2017-09-14",154.389999,155.240005,153.990005,154.699997,188600,154.699997
"2017-09-15",154.490005,155.710007,153.949997,155.179993,267900,155.179993
"2017-09-18",155.779999,158.330002,155.619995,158.25,177300,158.25
"2017-09-19",158.360001,159.539993,157.539993,158.839996,239900,158.839996
"2017-09-20",158.949997,160.460007,158.149994,160.199997,165600,160.199997
"2017-09-21",160.259995,161,158.940002,160.759995,180600,160.759995
"2017-09-22",160.869995,161.580002,160.279999,161.029999,110100,161.029999
"2017-09-25",160.830002,161.300003,159.550003,160.449997,159800,160.449997
"2017-09-26",160.800003,160.800003,159.160004,159.309998,128000,159.309998
"2017-09-27",159.809998,160.929993,158.729996,160.559998,197700,160.559998
"2017-09-28",160.240005,160.5,158.529999,159.479996,230200,159.479996
"2017-09-29",159.710007,160.039993,158.410004,159.179993,138600,159.179993
"2017-10-02",159.729996,163.070007,159.729996,163.070007,147200,163.070007
"2017-10-03",163.179993,163.289993,160.860001,163.039993,182000,163.039993
"2017-10-04",163.149994,163.860001,161.720001,162.559998,118500,162.559998
"2017-10-05",162.759995,163.380005,162.110001,163.009995,85100,163.009995
"2017-10-06",162.800003,163.220001,161.839996,163.020004,99300,163.020004
"2017-10-09",163.380005,164.059998,162.830002,163.619995,105500,163.619995
"2017-10-10",164.320007,164.660004,163.559998,164.440002,95200,164.440002
"2017-10-11",164.630005,164.630005,162.580002,162.660004,95000,162.660004
"2017-10-12",162.770004,165,162.309998,164.990005,105400,164.990005
"2017-10-13",165.470001,165.869995,162.729996,162.970001,131800,162.970001
"2017-10-16",163.229996,164.289993,161.789993,161.949997,179400,161.949997
"2017-10-17",162,162.660004,161.110001,161.529999,81300,161.529999
"2017-10-18",161.940002,163.399994,161.429993,163.059998,88400,163.059998
"2017-10-19",162.289993,164.179993,162.080002,163.589996,123800,163.589996
"2017-10-20",163.529999,165.660004,162.130005,165.419998,67300,165.419998
"2017-10-23",165.910004,166.339996,164.179993,166.149994,145900,166.149994
"2017-10-24",166.559998,167.690002,166.210007,167.619995,89500,167.619995
"2017-10-25",167.5,168.339996,165.589996,167.580002,96900,167.580002
"2017-10-26",168.029999,168.919998,166.490005,167.490005,80900,167.490005
"2017-10-27",167.550003,168.320007,166.699997,168.220001,78100,168.220001
"2017-10-30",167.759995,168.940002,167.309998,168.880005,111000,168.880005
"2017-10-31",169.369995,170.259995,168.789993,169.960007,169200,169.960007
"2017-11-01",170.899994,171,168.600006,169.860001,164100,169.860001
"2017-11-02",169.860001,179.009995,166.679993,178.089996,324800,178.089996
"2017-11-03",178.210007,182.880005,177.369995,182.399994,229000,182.399994
"2017-11-06",181.449997,183.600006,180.880005,183.490005,184600,183.490005
"2017-11-07",182.270004,184.630005,182.199997,184.25,210900,184.25
"2017-11-08",183.470001,185.660004,181.979996,185.5,450300,185.5
"2017-11-09",183.949997,185.100006,179.460007,180.330002,146800,180.330002
"2017-11-10",180.5,181.979996,180.110001,180.630005,68000,180.630005
"2017-11-13",180.070007,180.380005,178.309998,179.369995,136500,179.369995
"2017-11-14",178.729996,179.789993,178.330002,178.940002,91000,178.940002
"2017-11-15",178.360001,179.139999,177.330002,178.419998,90000,178.419998
"2017-11-16",178.899994,181.399994,177.970001,181.089996,73300,181.089996
"2017-11-17",180.479996,181.800003,179.429993,179.5,89000,179.5
"2017-11-20",179.940002,181.210007,179.080002,179.800003,123200,179.800003
"2017-11-21",180.830002,185.039993,180.369995,185,116200,185
"2017-11-22",185.119995,185.119995,182.490005,183.809998,64800,183.809998
"2017-11-24",184.149994,185.240005,182.460007,185.139999,95600,185.139999
"2017-11-27",185.100006,185.100006,183.070007,183.800003,125800,183.800003
"2017-11-28",184.369995,185.350006,183.520004,185.300003,106100,185.300003
"2017-11-29",185.729996,185.990005,182.220001,183.509995,138300,183.509995
"2017-11-30",184.300003,186.539993,183.490005,186.240005,114200,186.240005
"2017-12-01",186.009995,186.009995,177.460007,183.490005,155700,183.490005
"2017-12-04",185,186.059998,181.660004,181.919998,113800,181.919998
