"dates","SJM.Open","SJM.High","SJM.Low","SJM.Close","SJM.Volume","SJM.Adjusted"
"2014-09-15",99.790001,99.959999,99.199997,99.730003,472200,83.803177
"2014-09-16",99.5,100.910004,99.389999,100.800003,591300,84.702301
"2014-09-17",100.629997,100.699997,99.610001,99.709999,514600,83.786392
"2014-09-18",100.099998,100.419998,99.279999,100.220001,391300,84.21492
"2014-09-19",100.839996,100.839996,100.120003,100.190002,746600,84.189705
"2014-09-22",100.010002,100.099998,99.489998,99.510002,400900,83.618324
"2014-09-23",99.260002,99.290001,98.580002,98.809998,568300,83.03009
"2014-09-24",98.830002,100.059998,98.580002,99.900002,305000,83.94603
"2014-09-25",99.440002,99.790001,98.209999,98.220001,518300,82.534325
"2014-09-26",98.300003,98.790001,97.760002,98.529999,363300,82.794823
"2014-09-29",97.889999,98.760002,97.690002,98.440002,540500,82.719193
"2014-09-30",98.699997,99.470001,98.650002,98.989998,456800,83.181358
"2014-10-01",99,99.169998,97.720001,97.889999,675000,82.257019
"2014-10-02",98.010002,98.080002,96.75,97.75,654200,82.139381
"2014-10-03",98.010002,98.980003,97.82,98.660004,523700,82.904053
"2014-10-06",99.220001,99.220001,97.510002,98.5,412500,82.7696
"2014-10-07",98.120003,98.400002,97.220001,97.25,505300,81.719215
"2014-10-08",97.349998,98.779999,96.730003,98.730003,405700,82.962883
"2014-10-09",98.639999,99.370003,97.599998,97.870003,577200,82.240227
"2014-10-10",98.059998,99.260002,97.709999,97.709999,609100,82.105766
"2014-10-13",97.629997,98.93,97.339996,97.410004,455700,81.853699
"2014-10-14",97.889999,98.849998,97.599998,97.980003,619700,82.332664
"2014-10-15",96.480003,97.900002,95.599998,97.360001,837300,81.811684
"2014-10-16",96.419998,98.550003,96.419998,97.879997,1062500,82.248604
"2014-10-17",99.199997,99.220001,97.82,98.660004,495500,82.904053
"2014-10-20",98.699997,101.169998,98.699997,101.029999,599000,84.895561
"2014-10-21",101.32,102.489998,101.019997,102.389999,593500,86.038368
"2014-10-22",102.5,103,101.650002,101.730003,528300,85.48378
"2014-10-23",102.099998,102.68,101.610001,101.75,288000,85.50058
"2014-10-24",101.769997,102.419998,101.360001,102.339996,282300,85.996346
"2014-10-27",102.190002,103.419998,102.099998,103.139999,373500,86.668602
"2014-10-28",103.470001,103.910004,103.059998,103.910004,339600,87.315643
"2014-10-29",103.790001,104.07,101.610001,102.519997,506300,86.147621
"2014-10-30",101.769997,103.43,101.599998,103.029999,368000,86.576172
"2014-10-31",103.879997,104.510002,103.449997,104,651700,87.391273
"2014-11-03",103.779999,104.519997,103.610001,104.07,335800,87.450089
"2014-11-04",103.989998,104.93,103.559998,104.309998,329700,87.651764
"2014-11-05",105.089996,105.739998,104.610001,105.339996,381500,88.517265
"2014-11-06",105.339996,105.910004,104.800003,105.800003,599800,88.903793
"2014-11-07",105.150002,105.400002,104.110001,104.839996,473200,88.097107
"2014-11-10",104.660004,105.550003,104.07,105.309998,399600,88.49205
"2014-11-11",105,105.370003,104.279999,104.720001,660100,87.996277
"2014-11-12",98.720001,101.760002,98.190002,100.379997,2153500,84.868034
"2014-11-13",100.160004,100.339996,98.699997,99.870003,1279700,84.436844
"2014-11-14",99.760002,100.610001,99.300003,100.230003,529500,84.741226
"2014-11-17",100.290001,101.610001,100.029999,101.519997,724600,85.831886
"2014-11-18",101.610001,102.059998,101.43,101.970001,603900,86.212341
"2014-11-19",101.690002,103.169998,100.349998,101.660004,651300,85.950272
"2014-11-20",101,102.139999,100.959999,101.110001,592600,85.485245
"2014-11-21",101.93,102.150002,101.050003,101.290001,578700,85.637444
"2014-11-24",101.629997,101.650002,100.519997,100.639999,699300,85.087898
"2014-11-25",100.629997,101.879997,100.580002,101.190002,703200,85.552895
"2014-11-26",101.029999,101.599998,100.849998,101.129997,610900,85.502159
"2014-11-28",101.540001,102.989998,101.5,102.57,301800,86.71965
"2014-12-01",102.169998,103.5,102.07,102.779999,687600,86.897163
"2014-12-02",103.339996,103.379997,102.32,103.239998,793500,87.286087
"2014-12-03",103.050003,103.050003,101.779999,101.919998,467500,86.170082
"2014-12-04",102.010002,102.010002,100.839996,101.150002,337300,85.519073
"2014-12-05",101.269997,101.940002,101.150002,101.720001,287800,86.000969
"2014-12-08",101.830002,102.82,101.349998,101.839996,398900,86.10244
"2014-12-09",101.209999,101.830002,100.639999,101.199997,431400,85.561348
"2014-12-10",101.309998,101.349998,100.160004,100.230003,538900,84.741226
"2014-12-11",100.5,101.010002,100,100.639999,612200,85.087898
"2014-12-12",100.169998,100.629997,99.110001,99.160004,553700,83.836578
"2014-12-15",99.690002,99.690002,97.550003,98.290001,758200,83.101021
"2014-12-16",98.099998,99.769997,97.330002,98.309998,597500,83.117912
"2014-12-17",98.699997,100.610001,98.5,100.349998,457000,84.842674
"2014-12-18",101.510002,102.629997,100.860001,102.610001,732800,86.753456
"2014-12-19",103.050003,103.489998,102.160004,102.790001,884700,86.905632
"2014-12-22",103.120003,103.559998,102.620003,103.150002,394000,87.210007
"2014-12-23",103.610001,104.089996,103.160004,103.650002,376100,87.632736
"2014-12-24",103.910004,103.910004,103.220001,103.449997,173900,87.463646
"2014-12-26",103.629997,104.019997,103.339996,103.389999,155900,87.412895
"2014-12-29",103.059998,103.650002,102.879997,103.099998,377300,87.167732
"2014-12-30",102.75,103.489998,102.459999,102.5,460000,86.660454
"2014-12-31",102.739998,103.199997,100.949997,100.980003,384200,85.375328
"2015-01-02",101.139999,101.690002,99.949997,100.480003,360600,84.952606
"2015-01-05",99.900002,100.110001,98.599998,98.839996,478400,83.56601
"2015-01-06",99,99.269997,97.279999,98.050003,671800,82.898125
"2015-01-07",98.43,100.419998,98.230003,100.239998,488600,84.749672
"2015-01-08",101.43,101.860001,100.620003,101.690002,487500,85.975601
"2015-01-09",101.959999,102.059998,100.739998,101.040001,424600,85.426064
"2015-01-12",101.110001,101.440002,99.769997,100.339996,581100,84.834229
"2015-01-13",101.25,101.849998,99.970001,100.940002,538100,85.341515
"2015-01-14",100.269997,101.099998,99.980003,100.959999,381700,85.358429
"2015-01-15",101.449997,102.099998,101.050003,101.300003,705200,85.645866
"2015-01-16",101.349998,102,100.699997,101.860001,396800,86.119331
"2015-01-20",102.25,104.300003,102,104.190002,744000,88.089287
"2015-01-21",104.519997,107.209999,103.870003,106.040001,1108800,89.653412
"2015-01-22",106.419998,107.040001,105.68,106.870003,506000,90.355141
"2015-01-23",106.849998,107.190002,106.089996,106.489998,401800,90.033852
"2015-01-26",106.239998,106.790001,106.110001,106.449997,366900,90.000038
"2015-01-27",106,106.349998,105.169998,105.769997,362100,89.425117
"2015-01-28",105.959999,106.709999,104.620003,104.730003,399300,88.54583
"2015-01-29",104.760002,105.160004,103.5,105.099998,576000,88.85865
"2015-01-30",104.43,104.440002,103.010002,103.150002,453600,87.210007
"2015-02-02",103.230003,104.489998,101.879997,104.470001,398500,88.326027
"2015-02-03",104.68,105.910004,104.68,105.879997,405900,89.518127
"2015-02-04",113.019997,114.470001,111.519997,112.099998,6183700,94.776939
"2015-02-05",112.019997,113.410004,111.68,113.330002,1535900,95.816864
"2015-02-06",113.330002,113.470001,112.510002,113,843700,95.537842
"2015-02-09",112.68,113.309998,112.459999,112.910004,640300,95.461769
"2015-02-10",113.339996,113.550003,112.309998,113.150002,574800,95.664673
"2015-02-11",112.440002,113.080002,110.889999,111.260002,1051600,94.60183
"2015-02-12",110.940002,112.470001,110.519997,112.389999,892600,95.56263
"2015-02-13",111.139999,114.910004,109.57,113.889999,1743600,96.838051
"2015-02-17",113.279999,113.82,112.639999,113.209999,1174200,96.25985
"2015-02-18",112.690002,114.389999,112.690002,114.300003,506200,97.186691
"2015-02-19",113.959999,114.43,112.849998,113.879997,661500,96.829559
"2015-02-20",113.32,114,112.239998,113.440002,1466700,96.455406
"2015-02-23",113.059998,113.639999,112.730003,113.25,944500,96.293884
"2015-02-24",112.910004,113.809998,112.040001,113.470001,776600,96.480919
"2015-02-25",113.599998,113.839996,112.919998,113.110001,567300,96.174858
"2015-02-26",113.980003,115.400002,112.910004,115.209999,1039600,97.960411
"2015-02-27",115.389999,115.839996,114.669998,115.349998,754300,98.079453
"2015-03-02",115.349998,115.660004,114.5,114.959999,570200,97.747841
"2015-03-03",114.919998,114.949997,113.019997,114.120003,673700,97.033615
"2015-03-04",114.07,114.269997,113.379997,114.239998,485100,97.135658
"2015-03-05",114.760002,114.760002,113.699997,114.230003,580300,97.127151
"2015-03-06",114.029999,114.190002,112.230003,112.769997,601600,95.885757
"2015-03-09",112.5,113.309998,112.18,113.050003,526800,96.123817
"2015-03-10",112.25,112.529999,110.730003,110.730003,719800,94.151184
"2015-03-11",110.739998,111.25,110.059998,111.120003,650000,94.482788
"2015-03-12",111.339996,112.790001,110.989998,112.440002,637100,95.605141
"2015-03-13",112.089996,112.389999,110.559998,111.019997,782100,94.397758
"2015-03-16",111.660004,112.629997,111.169998,111.779999,635900,95.043938
"2015-03-17",111.010002,111.559998,110.110001,110.589996,438200,94.03215
"2015-03-18",110.449997,112.940002,109.269997,112.610001,910400,95.749702
"2015-03-19",112.080002,112.360001,111.360001,112,489400,95.231026
"2015-03-20",112.800003,114.129997,112.57,113.709999,894400,96.685005
"2015-03-23",113.900002,114.25,113.260002,113.389999,441500,96.412903
"2015-03-24",113.970001,114.949997,112.5,112.620003,562700,95.758202
"2015-03-25",113.57,115.959999,112.639999,114.639999,1153300,97.475754
"2015-03-26",114.699997,115.32,113.830002,114.480003,670900,97.339729
"2015-03-27",114.370003,116.260002,114.230003,116.010002,729200,98.640656
"2015-03-30",116.449997,117.220001,115.029999,117.129997,875900,99.592949
"2015-03-31",116.889999,117.650002,115.629997,115.730003,705400,98.402573
"2015-04-01",115.650002,115.68,113.93,115.480003,856400,98.189987
"2015-04-02",115.32,116.550003,114.889999,116.010002,1213000,98.640656
"2015-04-06",115.949997,117.660004,115.480003,117.239998,649100,99.68647
"2015-04-07",117.220001,117.489998,115.730003,115.870003,500500,98.521614
"2015-04-08",115.790001,116.400002,114.910004,115.550003,637800,98.249519
"2015-04-09",115.690002,116.260002,115.040001,116.139999,472400,98.751198
"2015-04-10",116.160004,116.93,116.019997,116.75,440200,99.269852
"2015-04-13",117.400002,117.400002,116.5,116.900002,567200,99.397408
"2015-04-14",116.650002,118.080002,116.290001,117.790001,474100,100.154121
"2015-04-15",118,118.639999,117.410004,118.080002,584500,100.400726
"2015-04-16",117.919998,118.330002,117.459999,117.980003,387200,100.315689
"2015-04-17",117.82,118,116.489998,117.419998,721200,99.839523
"2015-04-20",117.660004,118.290001,116.730003,117.080002,694600,99.55043
"2015-04-21",117.080002,117.910004,116.839996,117.440002,573400,99.856544
"2015-04-22",117.43,118.110001,116.75,117.940002,446400,100.281685
"2015-04-23",117.400002,117.690002,116.730003,116.970001,362700,99.456917
"2015-04-24",117.279999,117.599998,116.040001,116.309998,587000,98.895729
"2015-04-27",116.82,118.32,115.860001,118.199997,1426200,100.502731
"2015-04-28",117.870003,118.110001,116.029999,116.190002,1103200,98.793686
"2015-04-29",116.169998,116.809998,115.620003,116.019997,534200,98.649132
"2015-04-30",116,117,115.220001,115.919998,871100,98.56411
"2015-05-01",116.199997,117.209999,116.129997,116.860001,374000,99.363365
"2015-05-04",117.279999,118.830002,117.279999,118.370003,579100,100.647293
"2015-05-05",117.690002,118.129997,115.489998,116.279999,799800,98.870224
"2015-05-06",116.650002,116.940002,115.239998,116.25,431100,98.844704
"2015-05-07",116.129997,116.339996,115.470001,115.769997,530300,98.436569
"2015-05-08",116.599998,117.410004,115.919998,115.989998,685200,98.623634
"2015-05-11",115.830002,116.959999,115.610001,116.269997,427800,98.861717
"2015-05-12",115.790001,116.839996,115.739998,116.459999,522000,99.023247
"2015-05-13",115.970001,117.150002,115.970001,116.580002,326800,99.673027
"2015-05-14",117.169998,118.400002,117.019997,118.360001,335000,101.194916
"2015-05-15",118.349998,118.589996,117.839996,118.5,454200,101.314598
"2015-05-18",118.169998,119.129997,118.110001,118.669998,341200,101.459938
"2015-05-19",118.760002,119.349998,118.480003,119.269997,553700,101.972916
"2015-05-20",119.129997,120.410004,119.040001,119.879997,401200,102.494461
"2015-05-21",119.690002,119.879997,119.18,119.279999,507500,101.981476
"2015-05-22",119.300003,120.650002,119.190002,120.389999,483000,102.930481
"2015-05-26",120.400002,120.580002,119.339996,119.470001,518600,102.143929
"2015-05-27",120,120.519997,119.32,119.900002,432000,102.511551
"2015-05-28",120.269997,120.300003,119.139999,119.5,356300,102.169571
"2015-05-29",119.580002,119.860001,118.480003,118.550003,538000,101.357346
"2015-06-01",118.68,118.93,118.040001,118.419998,472900,101.246193
"2015-06-02",118.419998,118.919998,117.459999,118.550003,589600,101.357346
"2015-06-03",118.730003,118.730003,117.790001,118.190002,637900,101.049561
"2015-06-04",115.68,116.559998,113.07,113.75,3078900,97.253448
"2015-06-05",113.510002,113.730003,110.870003,111.32,2032000,95.175873
"2015-06-08",110.940002,111.980003,110.260002,110.480003,1497700,94.457695
"2015-06-09",110.510002,111.879997,110.050003,111.599998,1020700,95.415268
"2015-06-10",111.699997,112.260002,110.889999,111.57,796600,95.389595
"2015-06-11",111.629997,112.339996,111.360001,111.75,579200,95.543503
"2015-06-12",111.279999,111.75,111.07,111.290001,426600,95.150215
"2015-06-15",110.860001,111.389999,110.339996,110.989998,885500,94.893723
"2015-06-16",111.389999,112.529999,110.919998,112.349998,493200,96.056503
"2015-06-17",112.18,112.980003,111.68,112.720001,516300,96.372849
"2015-06-18",112.959999,114.089996,112.239998,113.32,624700,96.885811
"2015-06-19",113.150002,114.470001,113.150002,113.480003,1569200,97.022629
"2015-06-22",113.760002,114.309998,113.470001,113.68,404000,97.193611
"2015-06-23",113.669998,113.669998,112.709999,112.809998,823500,96.449791
"2015-06-24",112.860001,113.260002,111.099998,111.699997,823800,95.500771
"2015-06-25",111.68,111.940002,110.849998,110.93,681200,94.842422
"2015-06-26",111.370003,111.650002,110.510002,110.620003,1604000,94.577377
"2015-06-29",110.190002,110.360001,108.290001,108.379997,1133200,92.662231
"2015-06-30",109.089996,109.370003,108.260002,108.410004,1024500,92.687897
"2015-07-01",108.82,109.43,108.410004,109.209999,760300,93.37188
"2015-07-02",109.519997,109.839996,108.489998,108.75,857800,92.978592
"2015-07-06",108.019997,108.68,107.379997,108.029999,1377100,92.363007
"2015-07-07",108.290001,110.18,107.639999,109.809998,911300,93.884857
"2015-07-08",109.379997,109.720001,108.440002,108.459999,763400,92.730644
"2015-07-09",109.690002,109.93,108.269997,108.300003,534000,92.593849
"2015-07-10",106.400002,108.540001,106.260002,107.589996,2894400,91.986816
"2015-07-13",108.419998,109.339996,108.139999,108.699997,901200,92.935837
"2015-07-14",108.760002,108.790001,107.720001,108.540001,789400,92.799042
"2015-07-15",108.629997,109.040001,107.099998,108.110001,1100900,92.431404
"2015-07-16",108.459999,109,108.25,108.610001,395300,92.858894
"2015-07-17",108.940002,108.940002,107.559998,108.459999,431100,92.730644
"2015-07-20",108.379997,108.379997,107.650002,108.07,424800,92.397194
"2015-07-21",108.150002,108.400002,107.269997,107.379997,595900,91.807266
"2015-07-22",107.440002,108.360001,107.169998,107.43,479400,91.850021
"2015-07-23",107.339996,107.860001,106.660004,106.93,421200,91.422546
"2015-07-24",106.790001,106.959999,105.290001,105.589996,598200,90.276863
"2015-07-27",105.190002,106.010002,104.809998,105.980003,609400,90.610313
"2015-07-28",106.330002,108.709999,105.760002,108.709999,937600,92.944397
"2015-07-29",108.949997,110.529999,108.389999,109.769997,919300,93.850655
"2015-07-30",109.300003,110.900002,108.739998,110.760002,848600,94.69709
"2015-07-31",111.059998,112.080002,110.550003,111.690002,1219400,95.49221
"2015-08-03",111.43,111.959999,111.18,111.900002,442200,95.671768
"2015-08-04",111.790001,112.580002,111.540001,112.099998,705200,95.842751
"2015-08-05",112.360001,113.580002,111.769997,113.489998,626700,97.031174
"2015-08-06",113.360001,113.669998,111.120003,111.760002,1393500,95.552055
"2015-08-07",111.050003,111.589996,109.779999,110.040001,712500,94.081512
"2015-08-10",110.419998,110.989998,109.620003,110.510002,596300,94.483345
"2015-08-11",109.720001,110,108.690002,108.900002,1038500,93.106857
"2015-08-12",107.75,109.360001,106.5,109.349998,643200,94.070328
"2015-08-13",109.550003,109.550003,108.599998,108.629997,363600,93.450943
"2015-08-14",108.93,109.739998,108.43,109.379997,383400,94.09613
"2015-08-17",109.110001,109.309998,107.169998,109.010002,464500,93.777832
"2015-08-18",109.019997,110.129997,108.629997,108.970001,650600,93.743431
"2015-08-19",110.629997,112.910004,110.32,111.879997,1469400,96.246811
"2015-08-20",111.400002,112.940002,111.010002,111.760002,925700,96.14357
"2015-08-21",111.040001,111.459999,109.75,109.900002,961700,94.543472
"2015-08-24",106.190002,110.790001,104.300003,108.120003,2081400,93.012222
"2015-08-25",110.019997,110.919998,106.75,106.849998,1420700,91.919655
"2015-08-26",108.910004,109.510002,107.029999,109.150002,1512600,93.898285
"2015-08-27",113.690002,117.260002,113.400002,116.290001,2180000,100.040596
"2015-08-28",116.230003,117.650002,115.559998,117.589996,1222100,101.158936
"2015-08-31",117.339996,118.5,116.650002,117.720001,1257700,101.270775
"2015-09-01",116.639999,117.589996,113.330002,114.019997,967300,98.087791
"2015-09-02",114.830002,115.639999,114.290001,115.639999,803700,99.481415
"2015-09-03",116.18,117.309998,115.919998,116.879997,853300,100.548164
"2015-09-04",115.529999,116.239998,114.559998,115.610001,766200,99.455589
"2015-09-08",117.019997,117.269997,115.660004,116.349998,909000,100.092209
"2015-09-09",117.419998,117.419998,114.32,114.599998,949400,98.586746
"2015-09-10",114.620003,115.610001,113.610001,114.57,685900,98.560944
"2015-09-11",114.330002,116.160004,113.790001,116.110001,812700,99.885742
"2015-09-14",116.120003,116.720001,115.190002,115.629997,870700,99.472824
"2015-09-15",116.089996,116.470001,114.779999,116.220001,654100,99.980377
"2015-09-16",116.699997,118.050003,116.699997,117.529999,860100,101.10733
"2015-09-17",117.220001,118.089996,116.129997,116.779999,1005100,100.462128
"2015-09-18",115.989998,117.010002,115.870003,116.57,1546000,100.281471
"2015-09-21",117.32,117.93,116.82,117.050003,689100,100.694412
"2015-09-22",113.370003,114.089996,112.120003,113.220001,4857000,97.399567
"2015-09-23",113.489998,114.089996,112.75,113.550003,992700,97.683479
"2015-09-24",113.099998,113.839996,112.529999,113.43,1452100,97.580238
"2015-09-25",113.519997,115.080002,113.519997,114.360001,1577100,98.380272
"2015-09-28",114.230003,115.730003,112.269997,113.010002,1907800,97.218918
"2015-09-29",112.779999,113.349998,112.010002,112.540001,1538100,96.81459
"2015-09-30",113.730003,114.940002,113.010002,114.089996,1398400,98.148003
"2015-10-01",114.110001,114.660004,112.400002,113.610001,1147200,97.7351
"2015-10-02",108.059998,115.830002,106.870003,115.650002,3328200,99.490036
"2015-10-05",116.629997,117,115.919998,116.730003,1472400,100.419113
"2015-10-06",116.980003,117.010002,114.660004,114.82,738300,98.776001
"2015-10-07",115.120003,116.290001,115.050003,115.989998,716500,99.782524
"2015-10-08",115.779999,117.400002,115.160004,116.959999,730100,100.616982
"2015-10-09",116.879997,118.650002,116.650002,118.089996,867000,101.589073
"2015-10-12",118.160004,119.080002,117.959999,118.419998,516600,101.872978
"2015-10-13",118.019997,119.57,118.010002,118.809998,1131000,102.208473
"2015-10-14",118.650002,119.970001,118.529999,119.300003,1056900,102.630005
"2015-10-15",120.050003,120.440002,118.629997,119.620003,1048300,102.905281
"2015-10-16",120,120.160004,118.5,119.099998,895500,102.457962
"2015-10-19",119.129997,120.07,118.580002,118.769997,710500,102.174065
"2015-10-20",117.459999,117.93,112.849998,114.910004,2893600,98.853432
"2015-10-21",115.239998,116.900002,114.949997,115.620003,1131100,99.464218
"2015-10-22",116.480003,118.529999,116.480003,118.269997,951000,101.743919
"2015-10-23",118.589996,119.190002,117.550003,118.269997,441400,101.743919
"2015-10-26",118.099998,118.410004,117.010002,117.32,561000,100.926674
"2015-10-27",116.230003,117.559998,115.809998,117.099998,800700,100.737419
"2015-10-28",117.18,117.669998,115.75,116.349998,945300,100.092209
"2015-10-29",116.160004,116.959999,115.330002,116.690002,563800,100.384697
"2015-10-30",116.410004,118.18,115.93,117.389999,882900,100.986893
"2015-11-02",117.300003,117.800003,115.970001,117.419998,697800,101.012695
"2015-11-03",116.760002,117.620003,115.510002,117.209999,940500,100.832047
"2015-11-04",117.410004,117.769997,116.889999,117.620003,515000,101.184776
"2015-11-05",117.790001,118.029999,116.730003,117.970001,513000,101.485863
"2015-11-06",118.010002,118.010002,113.860001,115,1207800,98.930862
"2015-11-09",114.82,115.029999,113.610001,114.910004,812700,98.853432
"2015-11-10",114.260002,115.629997,113.410004,114.720001,768300,99.268784
"2015-11-11",114.919998,115.760002,114.650002,115.239998,392100,99.71875
"2015-11-12",114.75,115.470001,113.25,113.330002,602600,98.065994
"2015-11-13",113.019997,113.199997,111.010002,111.739998,1073400,96.69014
"2015-11-16",111.440002,113.339996,111.440002,113.330002,523600,98.065994
"2015-11-17",113.300003,114.410004,111.629997,112.110001,765200,97.0103
"2015-11-18",112.139999,114.389999,112.120003,113.379997,1426300,98.109253
"2015-11-19",118.07,123.980003,116.419998,121.279999,3654400,104.945221
"2015-11-20",122.150002,123.160004,121.629997,122.389999,1196600,105.905754
"2015-11-23",122.970001,124.769997,122.519997,122.540001,1488700,106.03553
"2015-11-24",120.620003,122.309998,119.5,122.139999,2772300,105.689415
"2015-11-25",122.879997,123.459999,122.510002,122.940002,1061300,106.381638
"2015-11-27",123.089996,123.970001,122.629997,123.260002,293900,106.658562
"2015-11-30",123.660004,123.910004,121.150002,121.190002,921500,104.867371
"2015-12-01",121.779999,122.489998,120.650002,120.809998,1189600,104.538521
"2015-12-02",120.800003,121.93,120.440002,120.620003,948000,104.374115
"2015-12-03",121.040001,121.199997,118.989998,120.300003,899000,104.097229
"2015-12-04",120.690002,123.290001,120.690002,123.139999,669000,106.554718
"2015-12-07",123.040001,124,122.970001,123.669998,735500,107.013344
"2015-12-08",123.040001,124.260002,122.610001,123.480003,969900,106.848938
"2015-12-09",123.040001,124.440002,121.699997,122.589996,557000,106.078789
"2015-12-10",122.669998,123.5,121.730003,122.010002,636400,105.576935
"2015-12-11",120.760002,122.07,120.260002,120.580002,576200,104.339508
"2015-12-14",120.650002,121.25,118.970001,120.169998,1275700,103.984741
"2015-12-15",120.629997,122.260002,120.559998,122.040001,768400,105.602867
"2015-12-16",123.019997,124.269997,121.43,124.07,1513700,107.359467
"2015-12-17",124.07,124.949997,122.610001,123.639999,1010600,106.987366
"2015-12-18",122.82,122.910004,121.220001,121.550003,1480000,105.178886
"2015-12-21",122.150002,123.190002,122.029999,123,804500,106.433578
"2015-12-22",122.279999,123.269997,121.410004,122.970001,1126300,106.407623
"2015-12-23",123.889999,125,123.279999,124.860001,655400,108.043083
"2015-12-24",124.449997,125.010002,124.330002,124.779999,206100,107.973846
"2015-12-28",124.690002,124.730003,123.610001,124.230003,561900,107.497902
"2015-12-29",124.889999,125.330002,124.519997,124.800003,436200,107.991135
"2015-12-30",124.959999,124.959999,123.919998,123.949997,404500,107.255623
"2015-12-31",123.709999,124.080002,122.18,123.339996,413300,106.727776
"2016-01-04",121.599998,122.57,121.25,122.379997,1183000,105.897079
"2016-01-05",122.169998,123.690002,121.870003,123.300003,1242600,106.693153
"2016-01-06",121.75,123.379997,121.629997,122.400002,1050800,105.914368
"2016-01-07",121.230003,121.660004,119.93,120.309998,1020700,104.105881
"2016-01-08",120.639999,121.139999,119.919998,120.040001,1316600,103.872253
"2016-01-11",120.599998,121.260002,119.599998,120.739998,822100,104.477959
"2016-01-12",121.599998,122.160004,120.25,121.669998,883600,105.282692
"2016-01-13",122,122.18,119.059998,119.160004,926100,103.110756
"2016-01-14",119.220001,120.900002,118.800003,120.300003,700100,104.097229
"2016-01-15",118.980003,118.980003,117.610001,118.260002,1107900,102.331985
"2016-01-19",119.510002,120.349998,118.529999,119.730003,947200,103.603996
"2016-01-20",118.480003,120.190002,117.360001,119.379997,1149900,103.30114
"2016-01-21",119.379997,119.870003,117.919998,119.260002,994300,103.197304
"2016-01-22",120.379997,122.970001,119.959999,122.889999,1182400,106.338387
"2016-01-25",122.43,123.620003,121.68,121.849998,733600,105.438469
"2016-01-26",122.019997,123.470001,121.949997,122.93,480300,106.373001
"2016-01-27",123.07,125.389999,123.07,124.440002,1173200,107.679619
"2016-01-28",125.099998,127.620003,124.910004,126.290001,1044100,109.280441
"2016-01-29",127.059998,128.429993,126.330002,128.320007,1024000,111.037048
"2016-02-01",127.889999,129.690002,127.480003,129.130005,824000,111.737953
"2016-02-02",127.849998,129.449997,127.32,128.330002,785700,111.045692
"2016-02-03",128.740005,130,127.5,129.369995,996100,111.94561
"2016-02-04",128.610001,129.350006,125.099998,125.93,1041000,108.968933
"2016-02-05",126.160004,126.730003,125.040001,125.470001,588800,108.570892
"2016-02-08",124.790001,126.080002,123.18,125.690002,1059100,108.761261
"2016-02-09",125.389999,128.119995,124.940002,127.349998,956700,110.197678
"2016-02-10",127.349998,128.929993,126.730003,127.82,688700,111.189362
"2016-02-11",126.25,127.239998,125.059998,126.150002,1017200,109.736649
"2016-02-12",127.510002,127.57,125.760002,126.919998,799700,110.406464
"2016-02-16",128.539993,128.710007,125.739998,127.699997,836200,111.084961
"2016-02-17",128.380005,129.720001,126.080002,127.43,1511500,110.85009
"2016-02-18",127.5,128.339996,125.779999,127.529999,1531200,110.937096
"2016-02-19",126.57,127.839996,125.510002,127.75,982200,111.128464
"2016-02-22",128.669998,129,126.519997,126.860001,1274000,110.35424
"2016-02-23",123.5,125.519997,121.790001,123.849998,2690000,107.735878
"2016-02-24",123.580002,127.949997,123.220001,127.760002,1457000,111.137161
"2016-02-25",128.5,129.830002,128.240005,129.570007,859500,112.7117
"2016-02-26",129.820007,130,126.940002,127.669998,762300,111.058868
"2016-02-29",127.389999,128.550003,126.849998,127.57,1003500,110.971893
"2016-03-01",128.419998,129.479996,127.949997,128.229996,743600,111.546005
"2016-03-02",127.730003,128.220001,125.459999,127.809998,766000,111.180664
"2016-03-03",127.5,128.509995,126.599998,128.309998,507200,111.615593
"2016-03-04",127.790001,128.220001,126.830002,127.540001,801100,110.945801
"2016-03-07",127.230003,127.57,126.32,126.800003,885500,110.302086
"2016-03-08",126.239998,127.209999,125.660004,126.209999,1520300,109.788841
"2016-03-09",126.900002,127.68,126.010002,127.07,1046700,110.536942
"2016-03-10",127.589996,128.770004,127.25,128.490005,845700,111.772186
"2016-03-11",128.910004,129.919998,128.520004,129.520004,777200,112.668159
"2016-03-14",129.139999,129.529999,128.470001,129.259995,530600,112.441986
"2016-03-15",128.470001,129.740005,128.210007,128.460007,873700,111.746109
"2016-03-16",128.059998,129.509995,127.510002,129.139999,583700,112.337624
"2016-03-17",129.029999,130.490005,128.880005,129.910004,845000,113.007446
"2016-03-18",129.970001,129.970001,128.440002,128.850006,1421700,112.085358
"2016-03-21",128.190002,129.410004,128.009995,128.339996,580800,111.641701
"2016-03-22",127.980003,128.580002,127.160004,127.699997,661200,111.084961
"2016-03-23",127.699997,129.130005,126.839996,128.770004,644500,112.015762
"2016-03-24",128.479996,129.119995,127.949997,128.710007,563600,111.96357
"2016-03-28",128.770004,130.610001,128.770004,129.600006,560800,112.73777
"2016-03-29",129.759995,130.559998,129.509995,129.979996,612800,113.068314
"2016-03-30",130.470001,130.539993,128.699997,130.179993,776200,113.242279
"2016-03-31",130.059998,130.360001,129.649994,129.839996,1050700,112.946533
"2016-04-01",129.119995,132.639999,129.119995,132.520004,949300,115.27787
"2016-04-04",130.059998,130.809998,126.93,127.57,1970900,110.971893
"2016-04-05",127.43,127.639999,125.139999,126.010002,1997400,109.614853
