"dates","CME.Open","CME.High","CME.Low","CME.Close","CME.Volume","CME.Adjusted"
"2016-03-01",91.790001,92.57,89.870003,92.559998,3469800,77.31041
"2016-03-02",92.989998,93.879997,92.559998,93.300003,1947600,77.928505
"2016-03-03",93.580002,94.440002,92.93,94.339996,1291300,78.79715
"2016-03-04",94.769997,95.019997,92.93,94.800003,1538100,79.181389
"2016-03-07",93.949997,94.309998,92.57,93.580002,1299100,78.162354
"2016-03-08",92.120003,94.230003,92.07,93.290001,1451500,78.422989
"2016-03-09",93.449997,94.5,93.029999,93.900002,1326100,78.935776
"2016-03-10",94.440002,94.440002,92.519997,93.730003,1198500,78.792831
"2016-03-11",93.93,95.080002,93.529999,94.589996,1437000,79.515793
"2016-03-14",94.669998,96.809998,94.220001,96.389999,2191400,81.028931
"2016-03-15",95.400002,97.739998,95.400002,96.709999,1824900,81.297935
"2016-03-16",96.089996,96.940002,95.790001,96.379997,1767000,81.020531
"2016-03-17",96.190002,96.860001,95.860001,96.419998,1798600,81.054146
"2016-03-18",96.660004,96.720001,95.110001,95.949997,3991100,80.659073
"2016-03-21",95.949997,96.379997,95,95.800003,1356100,80.532967
"2016-03-22",95.779999,96.07,95.050003,95.580002,1463100,80.348015
"2016-03-23",95.769997,96.82,94.900002,96.360001,1348100,81.003731
"2016-03-24",96.190002,96.190002,94.419998,95.169998,1468900,80.003372
"2016-03-28",95.169998,95.650002,94.910004,95.209999,815500,80.036995
"2016-03-29",95,95.160004,93.550003,95,1351600,79.860466
"2016-03-30",95.620003,95.949997,95.139999,95.57,951100,80.339615
"2016-03-31",95.690002,96.370003,95.529999,96.050003,1202700,80.743134
"2016-04-01",95.82,97.089996,95.550003,96.949997,1069700,81.49968
"2016-04-04",96.870003,96.870003,95.660004,96.739998,779300,81.323166
"2016-04-05",97.470001,97.519997,94.349998,94.529999,1563200,79.46537
"2016-04-06",94.220001,94.699997,93.760002,94.379997,1059200,79.339249
"2016-04-07",93.739998,94.019997,91.610001,92.220001,1488200,77.523483
"2016-04-08",90,90.050003,89,89.089996,6505300,74.892296
"2016-04-11",89.669998,90.379997,89.559998,89.699997,4378200,75.405075
"2016-04-12",89.989998,90.379997,89.459999,90.050003,3204400,75.69931
"2016-04-13",90.82,90.879997,89.580002,90.269997,4799100,75.884247
"2016-04-14",90.580002,91.290001,90,90.970001,2685200,76.472687
"2016-04-15",91.150002,91.610001,90.589996,91.440002,2418300,76.867783
"2016-04-18",91.389999,91.779999,91,91.480003,1554100,76.901405
"2016-04-19",91.360001,92.620003,91,92.620003,1965500,77.859734
"2016-04-20",92.669998,93.5,92.360001,93.099998,1954500,78.263237
"2016-04-21",93.07,93.330002,92.580002,93.050003,1856000,78.221199
"2016-04-22",93.050003,94.629997,92.709999,94.199997,2069600,79.18795
"2016-04-25",93.910004,94.470001,93.389999,93.699997,1296400,78.767624
"2016-04-26",94.129997,94.32,93.410004,94.120003,1616800,79.120705
"2016-04-27",93.860001,94.830002,93.440002,94.459999,1618900,79.406517
"2016-04-28",92.68,93.809998,91.75,92.330002,2115100,77.615959
"2016-04-29",91.75,92.190002,90.690002,91.910004,1812500,77.262894
"2016-05-02",92.599998,93.699997,92.190002,93.620003,1730000,78.700378
"2016-05-03",93.209999,93.660004,92,92.830002,1094100,78.036263
"2016-05-04",92.360001,92.940002,92.129997,92.32,1987200,77.607544
"2016-05-05",92.75,93.32,92.220001,92.93,1593400,78.120316
"2016-05-06",92.339996,92.989998,92.139999,92.879997,1369900,78.078308
"2016-05-09",92.919998,94.199997,92.68,94,1481400,79.019836
"2016-05-10",93.919998,94.809998,93.860001,94.739998,1389600,79.641891
"2016-05-11",94.379997,94.690002,93.239998,93.68,1320000,78.750816
"2016-05-12",93.980003,95.349998,93.839996,95.099998,1037700,79.944519
"2016-05-13",95,95.559998,94.290001,94.330002,985800,79.297218
"2016-05-16",94.150002,95.32,94,95.040001,987100,79.894081
"2016-05-17",94.940002,95.489998,94.239998,94.440002,1179900,79.389702
"2016-05-18",94.5,96.830002,94.169998,96.790001,1742600,81.365204
"2016-05-19",96.5,97.220001,95.669998,95.779999,1358900,80.516151
"2016-05-20",95.900002,96.900002,95.580002,96.449997,1060200,81.079376
"2016-05-23",96.699997,96.919998,96.120003,96.629997,845500,81.230705
"2016-05-24",96.949997,98.040001,96.339996,97.949997,1225200,82.340317
"2016-05-25",98.099998,98.5,97.339996,97.720001,1584500,82.146988
"2016-05-26",96.440002,97.889999,96.440002,97.470001,1156300,81.936829
"2016-05-27",97.970001,98.75,97.599998,98.610001,855500,82.895149
"2016-05-31",98.620003,99,97.540001,97.889999,2152500,82.289894
"2016-06-01",97.790001,98.230003,97.459999,98.010002,1282200,82.39077
"2016-06-02",98.059998,98.230003,97.089996,97.540001,910400,81.995659
"2016-06-03",97.209999,97.419998,95.910004,96.809998,1334600,81.382019
"2016-06-06",96.720001,96.980003,96.089996,96.779999,1180300,81.356781
"2016-06-07",97.019997,97.019997,95.989998,96.040001,882700,80.734726
"2016-06-08",95.25,95.860001,95.239998,95.389999,938900,80.692413
"2016-06-09",95.339996,95.349998,94.610001,95.029999,1059000,80.387886
"2016-06-10",94.489998,95.550003,94.489998,95.230003,1258100,80.557068
"2016-06-13",94.949997,95.82,94.589996,95.260002,1151900,80.582451
"2016-06-14",94.949997,95.410004,94.550003,94.82,1127900,80.210236
"2016-06-15",94.919998,95.209999,94.040001,94.18,1064000,79.668846
"2016-06-16",93.830002,95.260002,93.5,95.160004,1774100,80.497856
"2016-06-17",95.160004,95.480003,93.919998,94.089996,1497200,79.59272
"2016-06-20",95.150002,95.599998,94,94.029999,1294100,79.541969
"2016-06-21",94.410004,94.75,93.489998,93.489998,1761800,79.085182
"2016-06-22",93.809998,94.349998,93.379997,94.050003,1079300,79.558891
"2016-06-23",94.769997,96.220001,94.239998,96.160004,1561200,81.343788
"2016-06-24",95,97.849998,94.610001,96.919998,5442300,81.986664
"2016-06-27",96.129997,96.900002,92.419998,92.970001,3802800,78.645294
"2016-06-28",93.199997,94.239998,92.290001,94.220001,1687400,79.702682
"2016-06-29",94.589996,96.169998,94.5,96.089996,1159400,81.284561
"2016-06-30",96.550003,97.470001,95.900002,97.400002,2420500,82.392731
"2016-07-01",97.010002,97.559998,96.010002,96.330002,1564200,81.487602
"2016-07-05",96.330002,97.989998,95.599998,97.879997,2118800,82.798752
"2016-07-06",97.949997,98.419998,97.610001,98.120003,1174700,83.001808
"2016-07-07",98.139999,98.790001,97.290001,98.150002,1190300,83.027176
"2016-07-08",98.650002,99.709999,98.410004,98.900002,1469700,83.661621
"2016-07-11",99.470001,99.610001,98.800003,99.360001,1228200,84.050735
"2016-07-12",100,100.220001,99.43,99.760002,1273100,84.389091
"2016-07-13",99.790001,99.93,99.230003,99.690002,1004800,84.329887
"2016-07-14",100.699997,101.370003,100.239998,101.290001,1256800,85.683357
"2016-07-15",101.669998,102.279999,100.860001,101.830002,1813400,86.140137
"2016-07-18",101.669998,102.279999,101.279999,101.5,724200,85.861008
"2016-07-19",100.989998,102.43,100.599998,102.290001,1017600,86.529289
"2016-07-20",102.629997,102.629997,101.480003,101.480003,1248900,85.844086
"2016-07-21",101.440002,101.720001,100.68,101.029999,733000,85.463417
"2016-07-22",101.300003,102.120003,100.260002,101.790001,873400,86.106323
"2016-07-25",101.389999,101.669998,100.919998,101.559998,898100,85.911766
"2016-07-26",101.419998,101.709999,101.029999,101.5,855500,85.861008
"2016-07-27",101.830002,102.839996,101.300003,102.720001,1336100,86.893028
"2016-07-28",101.5,102.209999,100.559998,101.940002,1477800,86.233223
"2016-07-29",102.230003,103.339996,101.709999,102.239998,1658700,86.486992
"2016-08-01",102.580002,103.220001,102.300003,103.089996,1192800,87.206032
"2016-08-02",103.169998,103.43,102.660004,103.290001,1132400,87.375183
"2016-08-03",103.050003,103.910004,102.440002,103.269997,2073900,87.358276
"2016-08-04",103.5,103.690002,102.529999,103.360001,988100,87.434418
"2016-08-05",103.75,104.599998,103.169998,104.550003,1239600,88.441078
"2016-08-08",104.550003,104.580002,103.739998,104.18,1113900,88.128059
"2016-08-09",104.209999,104.449997,103.459999,103.769997,708100,87.781242
"2016-08-10",103.739998,103.830002,103.230003,103.739998,579700,87.755844
"2016-08-11",103.709999,103.709999,102.839996,103.32,1175000,87.400574
"2016-08-12",102.940002,103.860001,102.860001,103.809998,834600,87.815071
"2016-08-15",103.889999,104.940002,103.559998,104.910004,1169700,88.74559
"2016-08-16",104.5,104.5,103.82,103.980003,684200,87.958893
"2016-08-17",103.980003,105.82,103.919998,105.809998,1212500,89.506927
"2016-08-18",105.870003,106.330002,105.769997,106.330002,940900,89.946808
"2016-08-19",106.260002,106.360001,105.440002,105.900002,938400,89.583046
"2016-08-22",105.639999,106.459999,105.290001,105.790001,970700,89.489983
"2016-08-23",106.019997,106.309998,105.760002,106.029999,671300,89.693031
"2016-08-24",105.800003,106.139999,105.389999,105.82,703000,89.515388
"2016-08-25",105.730003,105.900002,105.019997,105.620003,972200,89.346191
"2016-08-26",105.889999,106.209999,105.150002,105.879997,1152400,89.566132
"2016-08-29",105.800003,108.75,105.800003,107.349998,1580700,90.809647
"2016-08-30",107.160004,107.839996,106.309998,107.839996,1307700,91.224136
"2016-08-31",107.919998,109.620003,107.800003,108.349998,2156700,91.655548
"2016-09-01",108.529999,109.650002,108.220001,108.699997,1593800,91.95163
"2016-09-02",109.07,109.519997,108.059998,108.510002,1166000,91.790924
"2016-09-06",108.470001,108.720001,107.010002,107.699997,1258500,91.105721
"2016-09-07",106.900002,107.160004,105.529999,106.809998,1103100,90.859009
"2016-09-08",106.389999,106.949997,106.309998,106.480003,899900,90.578323
"2016-09-09",106.040001,107.669998,106,106.050003,1476500,90.212509
"2016-09-12",105.870003,108.370003,105.620003,108.18,1615800,92.024406
"2016-09-13",107.379997,108.300003,106.910004,107.779999,1629700,91.684143
"2016-09-14",107.949997,108.230003,107.370003,107.550003,1652700,91.48851
"2016-09-15",107.459999,109.580002,107.459999,109.279999,1143200,92.960152
"2016-09-16",109.010002,109.800003,108.370003,109.650002,2220900,93.274895
"2016-09-19",109.949997,110.349998,109.68,109.760002,1157400,93.368462
"2016-09-20",109.900002,110.339996,108.940002,108.940002,1211300,92.670921
"2016-09-21",108.980003,109.650002,108.220001,108.910004,1830400,92.645386
"2016-09-22",109.32,109.440002,108.260002,108.419998,1151000,92.228569
"2016-09-23",108.010002,108.220001,106.360001,106.489998,1787500,90.586807
"2016-09-26",106.18,106.18,105.029999,105.269997,1373700,89.548996
"2016-09-27",105.519997,106.25,105.040001,105.709999,1506300,89.923309
"2016-09-28",105.559998,106.410004,104.739998,106.32,1697400,90.4422
"2016-09-29",106.010002,106.57,104.199997,104.720001,2987800,89.081131
"2016-09-30",105.5,105.580002,104.269997,104.519997,2069700,88.910995
"2016-10-03",104.089996,104.779999,103.760002,104.07,1077400,88.528221
"2016-10-04",104.309998,104.709999,103.089996,103.93,1422100,88.409096
"2016-10-05",104.230003,104.470001,103.190002,104.059998,1466500,88.519699
"2016-10-06",104,104.529999,103.720001,104.190002,1308700,88.630287
"2016-10-07",103.949997,104.330002,103.43,103.82,843300,88.315552
"2016-10-10",104.25,104.599998,103.769997,104.110001,1087900,88.562233
"2016-10-11",104.120003,104.470001,103.639999,103.93,1334400,88.409096
"2016-10-12",103.739998,104.580002,103.589996,104.269997,937600,88.698349
"2016-10-13",103.629997,104.220001,103.239998,103.919998,977000,88.400597
"2016-10-14",104.279999,105.650002,104.019997,105.440002,1313800,89.693611
"2016-10-17",105.540001,105.540001,103.620003,103.730003,884800,88.238983
"2016-10-18",104.18,104.629997,103.5,104.089996,637900,88.545204
"2016-10-19",104,104.410004,103.540001,103.93,584700,88.409096
"2016-10-20",103.830002,104.260002,103.650002,103.650002,931400,88.170952
"2016-10-21",103.129997,104.220001,103.010002,104.089996,976200,88.545204
"2016-10-24",104.449997,104.5,103.470001,103.540001,1052500,88.077347
"2016-10-25",103.150002,104.010002,103.150002,103.330002,994900,87.898712
"2016-10-26",102.989998,103.769997,102.419998,102.839996,1663600,87.481895
"2016-10-27",100.639999,101.419998,99.190002,100.120003,2403500,85.168106
"2016-10-28",100.120003,100.709999,99.18,99.910004,1100700,84.989479
"2016-10-31",100.209999,100.660004,99.510002,100.099998,1146100,85.151093
"2016-11-01",100.529999,100.68,98.949997,99.639999,1430700,84.759789
"2016-11-02",99.739998,101.650002,99.580002,101.190002,1470400,86.078323
"2016-11-03",104.059998,104.129997,101.68,103.010002,2910300,87.626518
"2016-11-04",103.040001,103.779999,102.059998,102.849998,2170400,87.490387
"2016-11-07",104.279999,104.860001,103.389999,104.800003,1899900,89.149185
"2016-11-08",104.830002,105.959999,103.720001,105.629997,1563200,89.855247
"2016-11-09",106.510002,112.919998,106.510002,112,4217700,95.273933
"2016-11-10",113,117.800003,112.709999,117.050003,5024800,99.569786
"2016-11-11",116.839996,117.400002,113.550003,114.379997,2972500,97.298492
"2016-11-14",114.309998,116.139999,113.5,115.82,2571200,98.523483
"2016-11-15",115.540001,116.120003,113.959999,116.07,2430100,98.73613
"2016-11-16",115.870003,116.980003,114.010002,115.089996,2917600,97.902473
"2016-11-17",115.199997,116.120003,114.480003,115.5,2067600,98.251259
"2016-11-18",115.720001,115.730003,113.82,113.93,2891800,96.91571
"2016-11-21",113.639999,114.459999,113.07,114.230003,1749400,97.170898
"2016-11-22",114.510002,115.309998,112.260002,112.290001,2014500,95.52063
"2016-11-23",112.389999,113.220001,111.919998,112.589996,1231100,95.775833
"2016-11-25",112.389999,112.870003,112.019997,112.839996,690700,95.988495
"2016-11-28",111.769997,112.419998,111.190002,111.879997,1381600,95.171867
"2016-11-29",112.169998,112.989998,111.540001,112.669998,957300,95.843895
"2016-11-30",113.540001,113.550003,112.580002,112.910004,2039300,96.048035
"2016-12-01",113.589996,115.309998,113,114.919998,1845700,97.757874
"2016-12-02",115.440002,116.290001,114.790001,115.639999,1643600,98.370346
"2016-12-05",117,117.959999,116.300003,117.910004,2147800,100.301353
"2016-12-06",117.790001,119.379997,116.839996,119.099998,1812000,101.313652
"2016-12-07",119.080002,121.300003,117.25,120.849998,2397800,103.322815
"2016-12-08",121.330002,122.330002,120.139999,122.290001,2799700,104.553947
"2016-12-09",122.410004,122.739998,121.699997,122.739998,1344800,104.93869
"2016-12-12",122.610001,123.949997,122.470001,122.589996,1457500,104.810432
"2016-12-13",122.970001,124.010002,122.440002,123.43,1426800,105.528603
"2016-12-14",122.989998,123.75,121.120003,121.610001,2000300,103.972588
"2016-12-15",122.059998,122.940002,120.760002,122.330002,1169900,104.588158
"2016-12-16",122.68,123.239998,122.050003,122.660004,2279000,104.870308
"2016-12-19",122.040001,122.860001,121.760002,122.410004,1130200,104.656555
"2016-12-20",123.279999,123.300003,122,122.419998,1219500,104.665108
"2016-12-21",122.459999,122.470001,121.169998,121.190002,1177900,103.61351
"2016-12-22",121.32,121.32,119.93,120.690002,3096800,103.18602
"2016-12-23",117.209999,117.330002,115.699997,116.919998,1810000,102.729141
"2016-12-27",116.879997,117.199997,116.480003,116.690002,1019200,102.527046
"2016-12-28",116.779999,117.230003,115.790001,115.959999,910000,101.885635
"2016-12-29",115.879997,116.32,115.190002,115.589996,909400,101.560539
"2016-12-30",116.07,116.480003,114.900002,115.349998,898300,101.349686
"2017-01-03",116.160004,116.279999,113.269997,114.400002,2159200,100.514992
"2017-01-04",114.830002,116.459999,114.660004,115.519997,2400800,101.499062
"2017-01-05",115.5,116.910004,114.900002,115.919998,1689400,101.850487
"2017-01-06",116.059998,117.32,115.809998,117.190002,1229400,102.966362
"2017-01-09",116.769997,117.279999,116.290001,116.330002,963000,102.210732
"2017-01-10",116.93,116.93,115.699997,116.300003,1061900,102.18438
"2017-01-11",116.339996,116.589996,114.559998,115.900002,2238800,101.832932
"2017-01-12",115.75,116.599998,113.900002,116.43,1243600,102.298599
"2017-01-13",117,117.5,116.349998,116.870003,1057800,102.685196
"2017-01-17",116.839996,116.839996,115.510002,115.690002,1197200,101.648415
"2017-01-18",116.099998,117.349998,115.010002,117.25,1449100,103.019073
"2017-01-19",117.209999,117.400002,115.970001,116.360001,1191800,102.237083
"2017-01-20",116.620003,116.93,115.779999,116.660004,1175900,102.500679
"2017-01-23",116.300003,116.980003,115.690002,116.239998,800200,102.13166
"2017-01-24",116.389999,117.669998,116.389999,117.440002,1047400,103.186005
"2017-01-25",118.230003,120.360001,117.790001,120.150002,1886900,105.567093
"2017-01-26",120,121.080002,119.040001,120.739998,1472600,106.08548
"2017-01-27",120.779999,120.809998,119.889999,120.309998,1065100,105.707649
"2017-01-30",119.830002,120.550003,119.190002,120.440002,1196200,105.821892
"2017-01-31",120.260002,121.690002,120.199997,121.080002,2246800,106.384224
"2017-02-01",121.5,122.279999,120.849998,120.900002,2795600,106.226074
"2017-02-02",120.510002,123.550003,118.620003,121.260002,2059300,106.542374
"2017-02-03",121.739998,122.07,119.349998,119.949997,1648200,105.391365
"2017-02-06",119.5,119.900002,119.050003,119.809998,1120000,105.268341
"2017-02-07",120.260002,120.400002,118.660004,118.730003,1672600,104.31945
"2017-02-08",118.360001,118.519997,115.599998,116.57,2019100,102.421608
"2017-02-09",116.940002,119.029999,116.18,118.580002,1525400,104.187653
"2017-02-10",118.940002,119.449997,118.510002,118.980003,1130100,104.539116
"2017-02-13",119.650002,121.900002,119.449997,121.379997,1481100,106.647797
"2017-02-14",121.440002,121.599998,120.25,121.010002,1208100,106.322701
"2017-02-15",121.480003,122.669998,120.559998,122.110001,1234000,107.289192
"2017-02-16",122.110001,122.559998,120.860001,121.830002,1180600,107.043175
"2017-02-17",121.599998,122.769997,121.010002,122.620003,2038500,107.737297
"2017-02-21",122.410004,123.400002,120.870003,121.050003,1385700,106.357849
"2017-02-22",121.629997,123.32,121.5,122.510002,2270300,107.640656
"2017-02-23",122.580002,123.5,121.580002,122.519997,1399200,107.649445
"2017-02-24",122.080002,123.010002,121.610001,122.620003,1686200,107.737297
"2017-02-27",122.620003,123.300003,121,122.830002,1279100,107.921814
"2017-02-28",122.459999,122.75,121.300003,121.459999,1881200,106.718109
"2017-03-01",123.010002,127.599998,122.669998,127,2336300,111.585686
"2017-03-02",127.25,127.389999,124.129997,124.239998,1665700,109.160675
"2017-03-03",124.339996,124.720001,123.550003,124.050003,1096900,108.993744
"2017-03-06",123.449997,124.529999,123.040001,124.050003,1393500,108.993744
"2017-03-07",123.709999,124.040001,123.199997,123.559998,1362900,108.56321
"2017-03-08",123.879997,124.449997,123.160004,123.199997,1223200,108.828217
"2017-03-09",123.360001,124.190002,123.010002,123.809998,1359700,109.367058
"2017-03-10",124.239998,124.690002,122.790001,123.730003,1414100,109.296387
"2017-03-13",124.139999,125.160004,123.709999,124.830002,1893600,110.268074
"2017-03-14",124.260002,125.139999,123.589996,124.449997,1319700,109.932404
"2017-03-15",125.150002,125.150002,124.07,124.739998,1272000,110.188553
"2017-03-16",125.32,125.489998,124.209999,124.739998,1138600,110.188553
"2017-03-17",125,125.599998,124.290001,124.589996,2756400,110.056068
"2017-03-20",124.07,124.93,123.650002,123.93,1178200,109.473061
"2017-03-21",124.43,124.870003,120.160004,120.279999,2522000,106.248848
"2017-03-22",120.379997,120.82,118.790001,119.330002,2408000,105.409683
"2017-03-23",119.360001,120.529999,118.970001,119.190002,1844000,105.285988
"2017-03-24",119.599998,120.410004,119.029999,119.879997,1462000,105.8955
"2017-03-27",118.639999,119.190002,117.57,118.239998,1358800,104.446815
"2017-03-28",117.690002,119.470001,117.099998,118.82,1769600,104.95916
"2017-03-29",118.510002,118.870003,117.800003,118.5,921200,104.676483
"2017-03-30",118,118.940002,117.410004,118.849998,1577500,104.985649
"2017-03-31",119.230003,120.099998,118.529999,118.800003,1753400,104.941513
"2017-04-03",118.82,119.389999,116.169998,117.5,2447400,103.793121
"2017-04-04",117.389999,118.230003,116.830002,117.269997,1669100,103.589966
"2017-04-05",117.779999,119.269997,117.279999,117.550003,1539000,103.837303
"2017-04-06",117.669998,118.440002,117.07,117.809998,938300,104.066978
"2017-04-07",117.010002,118.470001,117.010002,117.989998,1203300,104.225975
"2017-04-10",117.849998,118.529999,117,117.089996,1006500,103.430962
"2017-04-11",116.949997,117.18,116.019997,117.07,1285000,103.413315
"2017-04-12",116.580002,117.360001,116.230003,116.620003,1608500,103.015793
"2017-04-13",116.550003,116.970001,115.82,115.870003,971100,102.353287
"2017-04-17",116.330002,117.529999,115.370003,117.440002,936900,103.74015
"2017-04-18",116.970001,117.540001,116.209999,117.099998,848600,103.439804
"2017-04-19",117.599998,118.029999,116.989998,117.169998,1033200,103.501625
"2017-04-20",117.889999,119.269997,117.169998,119.110001,1217200,105.215332
"2017-04-21",119,119.5,118.300003,118.769997,1301800,104.914993
"2017-04-24",120.660004,120.790001,119.440002,119.760002,1094300,105.78952
"2017-04-25",120.230003,120.690002,119.419998,119.940002,1627300,105.948509
"2017-04-26",120,120.730003,119.290001,120.040001,1252500,106.03685
"2017-04-27",118.25,118.25,114.82,115.120003,4256600,101.690781
"2017-04-28",115.290001,116.339996,115.110001,116.190002,1904600,102.635948
"2017-05-01",116.550003,117.07,116.129997,116.639999,1375300,103.033463
"2017-05-02",116.760002,117.610001,116.480003,117.260002,1219600,103.581139
"2017-05-03",117.309998,118.980003,116.93,118.029999,1825400,104.261299
"2017-05-04",118.860001,119.18,117.790001,118.639999,1727300,104.800156
"2017-05-05",119.040001,119.040001,117.809998,118.760002,1291000,104.906174
"2017-05-08",118.510002,118.940002,116.68,117.099998,1773200,103.439804
"2017-05-09",116.830002,118.290001,116.550003,117.639999,1696900,103.916809
"2017-05-10",117.5,117.760002,116.169998,117.050003,1199100,103.395645
"2017-05-11",116.75,117.169998,115.349998,116.790001,1146900,103.16597
"2017-05-12",116.57,116.980003,116.080002,116.169998,1140500,102.618286
"2017-05-15",116.309998,117.970001,116.25,117.25,1568900,103.572304
"2017-05-16",117.25,117.669998,116.580002,116.68,1185200,103.068817
"2017-05-17",115.809998,116.25,114.879997,115.120003,1580300,101.690781
"2017-05-18",115.410004,116.410004,115.239998,115.760002,1486800,102.256134
"2017-05-19",116.089996,117,115.43,116.830002,2711500,103.201309
"2017-05-22",117.370003,117.480003,116.410004,116.910004,1257700,103.271973
"2017-05-23",117,118.480003,116.349998,118.199997,1026100,104.411469
"2017-05-24",118.230003,118.419998,117.43,117.769997,975900,104.031662
"2017-05-25",117.709999,118.389999,117.309998,118.07,1151600,104.296654
"2017-05-26",118.18,118.440002,117.559998,117.980003,720700,104.217133
"2017-05-30",117.419998,117.809998,116.669998,117.199997,930600,103.52813
"2017-05-31",117.5,117.5,116.550003,117.290001,1378800,103.607643
"2017-06-01",117.529999,117.82,116.809998,117.82,1078600,104.075813
"2017-06-02",117.620003,118.050003,116.620003,116.93,1119800,103.28965
"2017-06-05",116.629997,118.599998,116.629997,118.190002,1159200,104.402649
"2017-06-06",118.029999,118.129997,116.82,117.220001,1090200,103.545822
"2017-06-07",116.760002,119.980003,116.760002,119.410004,1522600,106.077614
"2017-06-08",119.970001,122.5,119.660004,122.290001,2041700,108.636024
"2017-06-09",121.93,124.440002,121.599998,124.389999,1823200,110.501564
"2017-06-12",124.419998,125.940002,124.360001,125.589996,2344100,111.567589
"2017-06-13",125.800003,126.449997,125.580002,126.07,2221500,111.99398
"2017-06-14",125.550003,127.660004,125.110001,127.32,1587500,113.104431
"2017-06-15",126.5,126.900002,126.139999,126.779999,1381600,112.62471
"2017-06-16",126.580002,127.160004,123.400002,126.18,1585200,112.091705
"2017-06-19",126.209999,127.739998,126.209999,127.440002,795200,113.211037
"2017-06-20",127.449997,127.449997,125.790001,126.07,1330800,111.99398
"2017-06-21",126.709999,126.709999,124.489998,124.900002,1595000,110.954628
"2017-06-22",124.5,124.860001,123.879997,124.059998,871500,110.20842
"2017-06-23",124.379997,124.779999,123.839996,124.120003,1085600,110.261711
"2017-06-26",124.169998,124.610001,123.099998,123.650002,865700,109.844185
"2017-06-27",123.980003,124.980003,123.370003,124.620003,1208200,110.705894
"2017-06-28",125.330002,127.099998,125.050003,126.769997,989000,112.615829
"2017-06-29",127.699997,127.959999,124.370003,125.040001,1106600,111.078995
"2017-06-30",125.440002,125.639999,124.730003,125.239998,1053800,111.25666
"2017-07-03",125.330002,127.360001,125.330002,126.300003,611400,112.198318
"2017-07-05",126.199997,126.580002,125.07,125.949997,1025600,111.887383
"2017-07-06",125.949997,126.57,123.669998,123.690002,1426800,109.879715
"2017-07-07",124.389999,125.220001,122.900002,124.830002,1150600,110.892448
"2017-07-10",124.5,125.129997,124.059998,124.110001,958900,110.252838
"2017-07-11",124.110001,124.68,122.970001,123.160004,941000,109.40889
"2017-07-12",123.849998,124.190002,123.089996,123.389999,1222700,109.61322
"2017-07-13",123.470001,124,123.279999,123.389999,1570300,109.61322
"2017-07-14",122.709999,123.150002,119.760002,120.57,2559500,107.10807
"2017-07-17",120.489998,121.419998,120.389999,120.639999,2123500,107.170273
"2017-07-18",120.07,120.870003,119.57,120.559998,915200,107.09919
"2017-07-19",120.779999,120.970001,119.860001,120.169998,1630500,106.752739
"2017-07-20",120.18,120.800003,119.300003,120.559998,1294100,107.09919
"2017-07-21",120.489998,122.370003,120.489998,121,1648900,107.490051
"2017-07-24",120.900002,121.110001,120.120003,120.419998,1142600,106.974815
"2017-07-25",121.339996,122.25,120.690002,121.889999,1319100,108.280708
"2017-07-26",121.75,123.129997,121.419998,121.830002,1343100,108.227409
"2017-07-27",121.839996,122.300003,120.519997,121.360001,1349600,107.809883
"2017-07-28",121.25,121.779999,120.519997,121.279999,1401600,107.7388
"2017-07-31",121.779999,123.129997,121.370003,122.620003,1635900,108.929192
"2017-08-01",123.650002,124.059998,120.32,123.790001,1903300,109.968559
"2017-08-02",123.279999,124.239998,123.190002,124.160004,1331300,110.297256
"2017-08-03",124.339996,125.18,124.010002,124.989998,1360500,111.034561
"2017-08-04",125.779999,126.089996,124.699997,125.830002,1222800,111.780785
"2017-08-07",126.160004,126.790001,124.919998,124.970001,979100,111.016815
"2017-08-08",124.779999,125.519997,124.459999,124.760002,776300,110.830261
"2017-08-09",124.32,126.43,124,126.190002,1416500,112.100586
"2017-08-10",125.709999,126.080002,124.07,124.190002,1075700,110.323906
"2017-08-11",124.870003,125,123.050003,123.260002,650800,109.497749
"2017-08-14",124.010002,124.980003,123.730003,124.68,726200,110.759193
"2017-08-15",125.209999,126.43,124.720001,125.919998,1047600,111.860733
"2017-08-16",126.339996,127.349998,126.059998,126.220001,895100,112.127258
"2017-08-17",126.43,126.809998,125.239998,125.360001,1008800,111.363258
"2017-08-18",124.919998,126.18,124.699997,125.389999,1048000,111.389893
"2017-08-21",125.339996,125.669998,123.879997,125.279999,728900,111.292175
"2017-08-22",125.580002,126.699997,125.110001,126.370003,1136900,112.260498
"2017-08-23",125.949997,126.559998,125.459999,125.949997,1499600,111.887383
"2017-08-24",126.07,126.620003,125.650002,125.919998,1326500,111.860733
"2017-08-25",126.290001,127.699997,126.050003,127.099998,1578800,112.908989
"2017-08-28",127.629997,127.769997,126.510002,126.93,669800,112.757957
"2017-08-29",126.260002,126.599998,125.599998,126.379997,955900,112.269379
"2017-08-30",126.410004,126.989998,125.940002,126.059998,1202300,111.985107
"2017-08-31",126.610001,126.610001,125.75,125.800003,1034700,111.754135
"2017-09-01",125.629997,126.57,125.589996,126.25,842800,112.153893
"2017-09-05",125.980003,126.300003,124.510002,125.459999,1540700,111.452095
"2017-09-06",125.830002,129.309998,125.480003,128.419998,1886800,114.081596
"2017-09-07",128.020004,128.610001,124.919998,125.739998,1131700,112.277893
"2017-09-08",125.860001,129.089996,125.519997,128.039993,1034700,114.331635
"2017-09-11",129.119995,129.75,128.509995,128.800003,1056600,115.010254
