"dates","ESS.Open","ESS.High","ESS.Low","ESS.Close","ESS.Volume","ESS.Adjusted"
"2014-09-05",194.039993,195.639999,193.800003,195.509995,433900,160.398849
"2014-09-08",195.830002,196.080002,195.029999,195.289993,284600,160.218353
"2014-09-09",194.800003,195.710007,193.75,194.410004,219100,159.496414
"2014-09-10",194.419998,194.419998,189.759995,189.949997,465800,155.837387
"2014-09-11",190.110001,191.029999,188.630005,189.360001,291800,155.353317
"2014-09-12",188.740005,188.740005,181.619995,183.160004,549800,150.266754
"2014-09-15",183.630005,184.869995,181.429993,182.339996,342900,149.594055
"2014-09-16",182.550003,183.600006,181.720001,183.199997,334400,150.299591
"2014-09-17",184.270004,184.809998,182.860001,183.339996,409400,150.414474
"2014-09-18",183.520004,184.070007,181,181.169998,277400,148.634125
"2014-09-19",181.600006,182.770004,180.660004,182.669998,1053500,149.864746
"2014-09-22",182.199997,182.600006,181.080002,181.410004,341400,148.831024
"2014-09-23",181.360001,182.679993,180.839996,180.880005,304800,148.396225
"2014-09-24",180.910004,182.809998,179.460007,180.399994,353300,148.002426
"2014-09-25",180.360001,181,179.029999,179.830002,258600,147.53476
"2014-09-26",178.320007,180.979996,177.679993,180.539993,256200,149.195801
"2014-09-29",179.160004,179.910004,178.070007,179.820007,254400,148.6008
"2014-09-30",180.039993,180.649994,178.270004,178.75,330400,147.716583
"2014-10-01",178.75,180.389999,178.300003,179.25,326300,148.129791
"2014-10-02",179.009995,179.529999,177.410004,178.630005,404200,147.617432
"2014-10-03",179.520004,180.309998,178.309998,179.949997,220600,148.708252
"2014-10-06",180.669998,181.880005,179.940002,180.279999,231000,148.980942
"2014-10-07",179.800003,180.300003,176.699997,176.740005,495400,146.055542
"2014-10-08",177.220001,181.360001,176.869995,181.25,435800,149.782532
"2014-10-09",181.460007,183.820007,181.229996,181.550003,420500,150.030472
"2014-10-10",182.070007,183.820007,182.029999,182.130005,367400,150.509766
"2014-10-13",181.960007,184.770004,181.960007,183.75,311800,151.848526
"2014-10-14",183.990005,188.039993,183.039993,186.970001,508800,154.50946
"2014-10-15",186.009995,188.759995,184.660004,187.449997,479600,154.906128
"2014-10-16",185.699997,187.869995,183.839996,187.529999,393900,154.972214
"2014-10-17",187.869995,188.600006,185.210007,186.710007,322400,154.294617
"2014-10-20",186.740005,189.839996,186.279999,189.649994,289900,156.724167
"2014-10-21",190.139999,192.029999,189.520004,191.880005,254800,158.567062
"2014-10-22",192,193.520004,191.440002,192.960007,275800,159.459503
"2014-10-23",193.199997,194.470001,192.279999,194.289993,357300,160.558655
"2014-10-24",194.059998,194.679993,192.369995,194.110001,251200,160.409897
"2014-10-27",194.350006,195.199997,193.809998,195.119995,259500,161.244522
"2014-10-28",195.139999,195.839996,194.300003,195.839996,221100,161.839523
"2014-10-29",195.419998,196.830002,194.389999,195.800003,332000,161.806519
"2014-10-30",194.759995,196.759995,194.009995,196.759995,261200,162.599792
"2014-10-31",199.100006,201.759995,196.759995,201.759995,557900,166.731766
"2014-11-03",201.380005,203.740005,200.619995,203.580002,511500,168.235733
"2014-11-04",203.660004,204.789993,202,204.559998,300100,169.045609
"2014-11-05",204.880005,205.210007,201.419998,202.679993,412700,167.492004
"2014-11-06",202.919998,204.130005,201.059998,201.360001,276200,166.401199
"2014-11-07",201.350006,201.770004,199.929993,200.539993,481100,165.723572
"2014-11-10",200.509995,203.210007,200.100006,202.880005,423100,167.657288
"2014-11-11",202.699997,203.020004,200.789993,202.330002,226200,167.202789
"2014-11-12",201.910004,203.529999,199.869995,200.440002,254000,165.6409
"2014-11-13",201.25,202.589996,200.020004,200.520004,467700,165.707031
"2014-11-14",200.889999,201.960007,198.490005,199.070007,256600,164.508774
"2014-11-17",199.559998,201.199997,198.800003,200.520004,261600,165.707031
"2014-11-18",200.490005,202.039993,200.289993,201.210007,221100,166.277222
"2014-11-19",201.690002,201.690002,197.759995,197.860001,308600,163.508804
"2014-11-20",198.5,198.949997,196.839996,197.850006,372000,163.500549
"2014-11-21",199.520004,200.600006,199.190002,200.369995,911200,165.583069
"2014-11-24",200.800003,202.470001,200.210007,200.600006,351000,165.773132
"2014-11-25",200.300003,200.839996,199.929993,200.130005,417100,165.38472
"2014-11-26",200.869995,202.460007,200.630005,202.210007,265700,167.103638
"2014-11-28",203.270004,205.139999,201.899994,202.410004,193800,167.268921
"2014-12-01",202.029999,203.720001,201.270004,201.529999,298400,166.541672
"2014-12-02",201.309998,203.580002,199.300003,203.240005,246900,167.954819
"2014-12-03",202.850006,203.350006,201.330002,202.289993,205600,167.169724
"2014-12-04",202.259995,203.410004,201.130005,203.220001,288200,167.938263
"2014-12-05",200.5,202.669998,199.820007,202.029999,321200,166.954865
"2014-12-08",202.639999,205.399994,201.589996,203.75,198500,168.376266
"2014-12-09",202.660004,205.820007,202.160004,205.279999,303500,169.64061
"2014-12-10",205.300003,206.360001,203.949997,205.630005,290700,169.929871
"2014-12-11",206.550003,207.039993,204.779999,205.929993,307300,170.177795
"2014-12-12",205.509995,206.880005,203.809998,203.820007,383500,168.434128
"2014-12-15",203.919998,204.649994,200.679993,201.440002,481400,166.46727
"2014-12-16",201.580002,203.669998,199.830002,201.679993,315600,166.665634
"2014-12-17",201.839996,205.080002,201.429993,204.970001,474200,169.384445
"2014-12-18",204.860001,208.25,204.800003,208.25,454200,172.095016
"2014-12-19",208.25,209.509995,207.740005,208.160004,635900,172.02063
"2014-12-22",208.889999,213.210007,207.940002,212.860001,448600,175.904617
"2014-12-23",213.610001,214.429993,212.309998,212.580002,356700,175.673248
"2014-12-24",212.649994,213.570007,210.559998,210.720001,122300,174.136139
"2014-12-26",210.570007,212.289993,210.570007,211.529999,136200,174.805511
"2014-12-29",211.389999,213.190002,209.830002,211.5,368400,174.780762
"2014-12-30",209.850006,211.589996,208.990005,209.970001,212500,174.589539
"2014-12-31",211.160004,211.910004,206.350006,206.600006,251600,171.787323
"2015-01-02",207.820007,210.690002,207.259995,210.350006,258700,174.905487
"2015-01-05",209.660004,212.220001,209.289993,211.190002,350700,175.603928
"2015-01-06",210.589996,214.570007,210.589996,214.229996,470400,178.131653
"2015-01-07",214.220001,217.690002,213.529999,217.460007,620500,180.817398
"2015-01-08",218.210007,219.119995,216.25,218.860001,379800,181.981537
"2015-01-09",219.399994,221.559998,218.279999,220.619995,335900,183.444946
"2015-01-12",221.5,223.660004,220.889999,222.039993,282300,184.625656
"2015-01-13",222.190002,223.660004,220.399994,222.440002,388900,184.958267
"2015-01-14",221.639999,225.940002,220.619995,225.440002,312000,187.452744
"2015-01-15",225.919998,227.610001,225.490005,227.270004,401200,188.974411
"2015-01-16",226.789993,228.339996,225.789993,228.169998,536500,189.722717
"2015-01-20",230.160004,230.419998,225.199997,226.110001,330400,188.009857
"2015-01-21",226.130005,226.270004,224.399994,225.830002,381900,187.777008
"2015-01-22",225.919998,229.179993,225.270004,228.820007,486000,190.263229
"2015-01-23",229.300003,229.679993,226.830002,227.860001,427900,189.464981
"2015-01-26",228.240005,230.490005,227.720001,230.110001,436200,191.335861
"2015-01-27",228.970001,231.990005,228.5,229.289993,408700,190.654022
"2015-01-28",229.789993,231.690002,227.25,227.309998,489500,189.00766
"2015-01-29",226.919998,229.740005,225.929993,229.520004,393100,190.845291
"2015-01-30",228.979996,229.619995,225.220001,226.050003,1474800,187.959991
"2015-02-02",225.949997,226.759995,220.589996,226.380005,541300,188.234344
"2015-02-03",225.080002,228.550003,223.059998,228.389999,551400,189.905655
"2015-02-04",228.009995,228.559998,225.440002,228.160004,350500,189.714417
"2015-02-05",228.619995,230.759995,224.490005,230.479996,434300,191.643494
"2015-02-06",230.479996,230.479996,222.080002,223.699997,358100,186.005936
"2015-02-09",223.740005,224.229996,221.559998,222.130005,379600,184.700516
"2015-02-10",222.5,224.410004,220.970001,224.300003,360300,186.504868
"2015-02-11",223.369995,225.919998,222.130005,223.800003,257500,186.089096
"2015-02-12",224.199997,228.020004,223.380005,227.990005,295800,189.573074
"2015-02-13",227.669998,227.949997,224.669998,226.690002,276900,188.492126
"2015-02-17",226.240005,228.470001,225.270004,226.210007,233400,188.093018
"2015-02-18",225.160004,228.190002,224.160004,227.960007,303400,189.548172
"2015-02-19",227.960007,227.960007,223,223.550003,235600,185.881226
"2015-02-20",223.240005,226.770004,222,226.559998,268000,188.384064
"2015-02-23",227.029999,228.899994,225.869995,228.479996,276000,189.98053
"2015-02-24",227.039993,227.419998,222.070007,223.169998,224800,185.565247
"2015-02-25",223.169998,225.550003,222.220001,222.380005,258800,184.908386
"2015-02-26",221.949997,223.139999,220.029999,220.339996,257800,183.212158
"2015-02-27",220.720001,222.660004,218.350006,222.429993,295500,184.949921
"2015-03-02",223.25,227.419998,223.25,225.160004,344500,187.219955
"2015-03-03",224.100006,224.649994,221.720001,223.5,232800,185.839645
"2015-03-04",223.080002,224.440002,221.009995,221.240005,397000,183.96048
"2015-03-05",223.160004,227.770004,223.070007,226.190002,463800,188.076355
"2015-03-06",223.809998,223.809998,218.800003,219.360001,407300,182.397263
"2015-03-09",220.339996,222.449997,220.080002,222.169998,285500,184.733765
"2015-03-10",221.929993,224.740005,220.160004,223.5,371700,185.839645
"2015-03-11",223.399994,224.990005,223.009995,223.580002,291700,185.906143
"2015-03-12",225.479996,229.399994,225.399994,228.770004,361700,190.221634
"2015-03-13",228.979996,229.789993,226.979996,228.509995,299000,190.005447
"2015-03-16",230.179993,234.610001,229.580002,234.610001,335000,195.077606
"2015-03-17",234.539993,234.539993,232.029999,232.649994,355800,193.447861
"2015-03-18",233.009995,237.399994,230.190002,236.720001,458000,196.832031
"2015-03-19",236.229996,238.850006,234.770004,234.839996,548100,195.26886
"2015-03-20",234.899994,241.479996,234.899994,240.550003,818700,200.016663
"2015-03-23",240.880005,243.169998,239.809998,239.850006,355300,199.434692
"2015-03-24",239.089996,240.869995,237.679993,237.759995,273200,197.696808
"2015-03-25",237.860001,239.029999,232.809998,233.130005,284300,193.847
"2015-03-26",232.199997,234.179993,228.289993,233.330002,388900,194.013275
"2015-03-27",232.800003,236.279999,231.809998,232.369995,377900,194.414856
"2015-03-30",233.539993,234.429993,231.759995,234.089996,336900,195.853912
"2015-03-31",233.25,235.029999,229.75,229.899994,412000,192.348328
"2015-04-01",230.179993,231.25,226.419998,227.119995,434700,190.022415
"2015-04-02",226.639999,230.550003,226.610001,229.149994,271500,191.72084
"2015-04-06",230.509995,231.899994,229.850006,230.929993,277700,193.210129
"2015-04-07",230.279999,231.059998,227.110001,227.179993,202900,190.072601
"2015-04-08",227.169998,228.960007,227,228.149994,237700,190.88414
"2015-04-09",227.470001,227.470001,221.320007,221.889999,274400,185.646622
"2015-04-10",222.649994,224.880005,221.559998,222.190002,206000,185.897644
"2015-04-13",221.470001,224.039993,221.470001,221.860001,233700,185.621567
"2015-04-14",221.860001,224.649994,221.860001,223.020004,185900,186.592133
"2015-04-15",223.139999,223.869995,221.220001,221.580002,278400,185.387283
"2015-04-16",221.119995,224.380005,220.75,223.309998,198300,186.834747
"2015-04-17",222.259995,223.529999,220.949997,222.460007,216000,186.123581
"2015-04-20",222.490005,225,221.800003,223.130005,192700,186.684113
"2015-04-21",224.320007,226.320007,224.119995,225.149994,239100,188.374207
"2015-04-22",224.960007,228.399994,223.990005,226.779999,205400,189.737946
"2015-04-23",226.800003,229.050003,226.800003,227.75,289000,190.549545
"2015-04-24",227.5,228.449997,226.160004,227.009995,330600,189.930374
"2015-04-27",228.759995,230.479996,227.259995,228.029999,452900,190.783737
"2015-04-28",227.690002,229.800003,226.550003,229.5,222900,192.013672
"2015-04-29",227.619995,228.910004,223.949997,224.820007,195700,188.098083
"2015-04-30",223.5,225.740005,220.460007,221.949997,391300,185.696823
"2015-05-01",223.380005,226.649994,223.380005,224.630005,334600,187.939133
"2015-05-04",225.679993,227.279999,225.059998,225.860001,266200,188.968216
"2015-05-05",224.559998,224.899994,219.009995,219.320007,348800,183.49646
"2015-05-06",218.970001,220.830002,218.020004,219.860001,268400,183.948257
"2015-05-07",225.279999,227.080002,220.779999,224.190002,437700,187.570984
"2015-05-08",225.759995,231.440002,225.339996,227.440002,309400,190.290146
"2015-05-11",226.850006,229.550003,220.820007,221.199997,609800,185.069351
"2015-05-12",220.080002,223.139999,218.699997,222.320007,353500,186.006439
"2015-05-13",223.240005,225.729996,218.940002,219.529999,456200,183.672119
"2015-05-14",220.199997,224.75,219.199997,224.639999,365500,187.947495
"2015-05-15",225.470001,226.580002,224.070007,226.300003,390800,189.336334
"2015-05-18",225.110001,226.220001,223.520004,224.889999,213600,188.156647
"2015-05-19",224.470001,225.470001,222.820007,224.050003,218100,187.453857
"2015-05-20",224.619995,225.899994,223.279999,224.229996,696800,187.604477
"2015-05-21",224.270004,224.270004,221.860001,222.210007,273700,185.914383
"2015-05-22",221.899994,223.809998,220.320007,221.809998,207700,185.579742
"2015-05-26",221.789993,222.449997,219.009995,219.399994,350500,183.563385
"2015-05-27",220.389999,224.470001,220.070007,224,283600,187.412033
"2015-05-28",224.029999,225.399994,223.240005,224.979996,251200,188.231934
"2015-05-29",225.270004,225.619995,222.110001,222.619995,525500,186.257416
"2015-06-01",223.169998,226.559998,222.410004,226.259995,275100,189.302872
"2015-06-02",225.369995,225.389999,221.089996,221.770004,389300,185.546249
"2015-06-03",221.529999,223.740005,216.419998,216.770004,343900,181.362961
"2015-06-04",216.039993,217.199997,214.970001,216.080002,387600,180.78566
"2015-06-05",214.389999,216.139999,211.960007,214.460007,322100,179.430252
"2015-06-08",214.960007,216.059998,213.210007,213.889999,206100,178.953384
"2015-06-09",213.509995,214.619995,211.130005,211.509995,309000,176.962112
"2015-06-10",211.710007,215.490005,210.059998,213.470001,355600,178.601959
"2015-06-11",214.449997,215.399994,210.179993,214.270004,378900,179.271301
"2015-06-12",214.479996,215.729996,213.550003,214.369995,223100,179.35498
"2015-06-15",213.669998,214.369995,212.649994,214,227100,179.045441
"2015-06-16",214.169998,216.820007,213.720001,216.440002,226100,181.086868
"2015-06-17",216.490005,218.589996,214.869995,218.139999,253500,182.509171
"2015-06-18",219.169998,222.669998,219.169998,221.880005,343900,185.63829
"2015-06-19",221.020004,221.369995,218.399994,219.710007,468800,183.822739
"2015-06-22",220.259995,221.779999,217.190002,217.520004,272800,181.990433
"2015-06-23",217,217.339996,214.619995,215.100006,251400,179.965744
"2015-06-24",215.460007,216.75,214.669998,215.050003,302900,179.923904
"2015-06-25",215.080002,216.979996,213.110001,213.300003,286600,178.459763
"2015-06-26",212.169998,214.580002,208.850006,214.169998,355000,180.405563
"2015-06-29",213.970001,216.100006,210.380005,210.490005,343500,177.30574
"2015-06-30",212.360001,214.470001,209.889999,212.5,415200,178.998856
"2015-07-01",214.309998,216.729996,212.350006,216.710007,330600,182.54512
"2015-07-02",218.559998,220.229996,214.710007,218.309998,376400,183.892899
"2015-07-06",216.800003,220.070007,215.970001,219.660004,330500,185.03009
"2015-07-07",220.759995,222.979996,219.130005,222.339996,319800,187.287567
"2015-07-08",221.490005,223.089996,220.270004,221.660004,403700,186.714752
"2015-07-09",222.770004,224.399994,221.009995,221.009995,378700,186.167206
"2015-07-10",222.199997,224.690002,221.660004,221.820007,370400,186.849548
"2015-07-13",223.470001,224.800003,219.25,220.820007,417100,186.007217
"2015-07-14",220.990005,222.660004,218.399994,221.869995,202000,186.891693
"2015-07-15",221.300003,223.449997,218.889999,222.619995,257600,187.523392
"2015-07-16",223.410004,225,222.139999,223.770004,243300,188.492126
"2015-07-17",223.720001,223.770004,221.320007,222.990005,269600,187.835068
"2015-07-20",221.789993,224.929993,221.740005,224.820007,237800,189.376587
"2015-07-21",224.009995,226.360001,223.149994,223.550003,239300,188.306808
"2015-07-22",223.740005,226.029999,222.479996,224.270004,240900,188.9133
"2015-07-23",223.559998,223.889999,220.759995,222.369995,216000,187.31282
"2015-07-24",221.889999,224.619995,221.869995,223.809998,218600,188.525803
"2015-07-27",223.789993,226.539993,222.449997,224.309998,188200,188.946976
"2015-07-28",223.759995,224.029999,219.910004,222.320007,381800,187.270737
"2015-07-29",222.919998,223.020004,220.410004,222.550003,322400,187.464447
"2015-07-30",222.029999,229.899994,221.110001,223.779999,383700,188.500488
"2015-07-31",228,230,224.559998,224.910004,448700,189.452377
"2015-08-03",225.669998,226.949997,224.089996,226.550003,246600,190.833847
"2015-08-04",226.779999,228.910004,224.919998,225.309998,186400,189.789352
"2015-08-05",225.529999,228.490005,223.179993,224.419998,185900,189.039627
"2015-08-06",223.970001,226.279999,221.720001,226.070007,194700,190.429535
"2015-08-07",226.149994,227.149994,223.199997,227,159300,191.212936
"2015-08-10",227.779999,229.070007,225.520004,227.119995,242300,191.313995
"2015-08-11",226.520004,229.539993,225.699997,228.149994,267200,192.181595
"2015-08-12",227.600006,228.600006,225.110001,228.330002,281600,192.333237
"2015-08-13",227.330002,228.949997,224.199997,227.929993,269400,191.996307
"2015-08-14",227.229996,228.839996,225.399994,228.550003,315300,192.51857
"2015-08-17",228.800003,231.199997,227.009995,231.110001,267200,194.674942
"2015-08-18",230.75,232.199997,229.850006,231.929993,317800,195.365662
"2015-08-19",230.070007,230.589996,224.929993,228.270004,425900,192.282654
"2015-08-20",226.610001,230.970001,225.419998,227.610001,328000,191.726715
"2015-08-21",226.839996,228.029999,222.949997,222.949997,351400,187.801422
"2015-08-24",222.949997,222.949997,211.529999,211.860001,388700,178.459763
"2015-08-25",213,216.130005,209.089996,209.5,739800,176.471802
"2015-08-26",212.759995,215.690002,209.960007,215.119995,432600,181.20578
"2015-08-27",216.360001,222.199997,215.130005,220.25,341100,185.527039
"2015-08-28",220.009995,220.910004,215.580002,220.660004,303700,185.872421
"2015-08-31",220.050003,220.509995,214.539993,214.619995,525200,180.784622
"2015-09-01",211.429993,214.410004,208.699997,210.179993,319300,177.044601
"2015-09-02",212.759995,214.550003,209.580002,211.820007,337800,178.426086
"2015-09-03",212.869995,214.229996,211.470001,212.160004,255600,178.712479
"2015-09-04",210.830002,211.320007,205.779999,207.169998,273700,174.509171
"2015-09-08",210.080002,213.009995,208.080002,210.460007,353400,177.280487
"2015-09-09",212.339996,213.009995,207.210007,207.649994,348000,174.913467
"2015-09-10",206.539993,211.649994,205.720001,208.580002,289600,175.696838
"2015-09-11",208.449997,214.679993,205.910004,214.529999,315700,180.708832
"2015-09-14",215.199997,215.199997,211.369995,212.509995,276900,179.007309
"2015-09-15",213.110001,216.169998,211.009995,215.360001,301100,181.407959
"2015-09-16",214.970001,218.020004,214.970001,217.740005,172700,183.412781
"2015-09-17",217.309998,223.039993,215.460007,219.559998,303300,184.945831
"2015-09-18",219.360001,225.350006,218.009995,219.479996,529900,184.878448
"2015-09-21",219.899994,223.119995,218.679993,221.630005,258400,186.689499
"2015-09-22",220.279999,221.619995,218.759995,219.520004,265400,184.912155
"2015-09-23",219.5,222.520004,218.539993,220.949997,251500,186.116684
"2015-09-24",220.270004,221.720001,216.619995,217.889999,3e+05,183.539093
"2015-09-25",218.770004,220.119995,217.130005,218.479996,392800,184.036102
"2015-09-28",216.539993,217.169998,212.919998,214.850006,261400,182.179108
"2015-09-29",214.910004,220,214.139999,219.419998,285500,186.054169
"2015-09-30",221.050003,223.850006,220.600006,223.419998,476200,189.445938
"2015-10-01",224.240005,226.050003,222.860001,225.679993,402800,191.362259
"2015-10-02",224.600006,227.740005,221.039993,227.630005,291900,193.015778
"2015-10-05",228.139999,229.369995,226.289993,228.449997,322400,193.711029
"2015-10-06",228.110001,229.509995,225.630005,226.729996,273500,192.252594
"2015-10-07",226.800003,229.179993,226.270004,229.020004,392600,194.194382
"2015-10-08",229.089996,230.369995,226.029999,229.570007,272400,194.660751
"2015-10-09",229.289993,229.529999,227.410004,228.559998,276400,193.804352
"2015-10-12",229.130005,230.570007,227.869995,230.470001,281900,195.423889
"2015-10-13",229.839996,230.759995,227.729996,228.970001,255700,194.151978
"2015-10-14",229.410004,229.410004,225.740005,226.259995,255600,191.85405
"2015-10-15",227.130005,231.210007,226.399994,231.029999,439100,195.898743
"2015-10-16",232.220001,234.039993,231.330002,233.369995,317900,197.882874
"2015-10-19",233.220001,237.699997,232.869995,237.550003,225600,201.427261
"2015-10-20",237.320007,238.25,235.809998,237.210007,220000,201.138962
"2015-10-21",238,238.850006,233.899994,234.289993,359700,198.662994
"2015-10-22",235.309998,236.210007,230.800003,231.990005,648000,196.712738
"2015-10-23",231.259995,234.199997,228.330002,230.25,453400,195.237335
"2015-10-26",230.889999,232,227.589996,229.660004,418100,194.737076
"2015-10-27",229.300003,230.460007,225.929993,227.300003,583500,192.735931
"2015-10-28",227.600006,229.419998,220.089996,223.190002,804300,189.2509
"2015-10-29",223.190002,227,222.199997,226.25,556200,191.845596
"2015-10-30",222.860001,226.050003,216.139999,220.440002,966300,186.919098
"2015-11-02",220.440002,226.839996,220.25,226.020004,521300,191.650574
"2015-11-03",226.020004,226.740005,221.860001,223.130005,429200,189.200058
"2015-11-04",223.160004,224.720001,220.009995,221.839996,402900,188.106201
"2015-11-05",221.070007,223.759995,220.259995,223.580002,321000,189.581589
"2015-11-06",221.970001,222.179993,216.410004,218.740005,326900,185.477615
"2015-11-09",217.199997,219.369995,214.289993,216.190002,271100,183.315369
"2015-11-10",217.690002,220.699997,216.669998,218.259995,383700,185.070572
"2015-11-11",218.449997,221.389999,217.690002,220.660004,199200,187.105667
"2015-11-12",220.419998,221.190002,218.529999,218.869995,222800,185.587814
"2015-11-13",219.639999,221.110001,217.610001,217.75,173400,184.638153
"2015-11-16",217.809998,222.169998,217.289993,220.800003,193200,187.224319
"2015-11-17",220.419998,224.149994,219.059998,222.25,252100,188.453812
"2015-11-18",222.860001,223.850006,220.169998,223.619995,283900,189.615524
"2015-11-19",223.779999,226.300003,223.080002,225.970001,198200,191.608154
"2015-11-20",226.729996,229.119995,226.160004,228.25,289000,193.541458
"2015-11-23",228.220001,230.389999,226.970001,230.050003,254200,195.067795
"2015-11-24",229.240005,229.880005,225.679993,227.850006,200900,193.202332
"2015-11-25",228.639999,231.199997,227.970001,230.600006,224900,195.534119
"2015-11-27",230.070007,234.970001,228.830002,233.830002,152600,198.272949
"2015-11-30",234.570007,235.669998,230.139999,230.789993,903700,195.69519
"2015-12-01",232.050003,235.639999,232.050003,235.360001,254900,199.570251
"2015-12-02",234.690002,235.789993,228.460007,228.919998,386600,194.109589
"2015-12-03",228,229.259995,226.509995,227.610001,566400,192.998795
"2015-12-04",228.419998,234.320007,228.419998,233.380005,391000,197.891388
"2015-12-07",232.800003,234.279999,231.100006,232.559998,461300,197.196075
"2015-12-08",232.380005,233.350006,227.740005,231.949997,327000,196.678864
"2015-12-09",230.610001,232.419998,227.119995,230.220001,367300,195.211899
"2015-12-10",230.330002,231.589996,228.800003,229.429993,292500,194.542038
"2015-12-11",227.710007,231.110001,226.630005,230.809998,416700,195.712189
"2015-12-14",230.279999,233.119995,227.009995,232.860001,524000,197.450439
"2015-12-15",233.25,236.839996,231.089996,235,641200,199.26506
"2015-12-16",235.960007,241.130005,234.679993,240.179993,414600,203.657318
"2015-12-17",240.089996,240.160004,237.479996,238.630005,880700,202.343048
"2015-12-18",237.429993,238.020004,235.070007,235.470001,830400,199.663544
"2015-12-21",237.910004,238.600006,234.119995,235.100006,663700,199.349869
"2015-12-22",235.770004,237.690002,234.190002,234.380005,458800,198.739349
"2015-12-23",235.600006,238.25,233.25,238.149994,350700,201.936035
"2015-12-24",237.710007,239.190002,236.580002,238.369995,137800,202.122604
"2015-12-28",237.740005,240.919998,237.309998,240.830002,304900,204.208496
"2015-12-29",242.559998,244.710007,242.110001,244.289993,361500,207.142319
"2015-12-30",241.880005,244.360001,240.830002,243.270004,401900,207.500626
"2015-12-31",243.360001,243.919998,239.300003,239.410004,341100,204.208191
"2016-01-04",238.449997,239.320007,235.539993,237.320007,364600,202.425476
"2016-01-05",237.899994,240.550003,237.779999,240.039993,257700,204.745514
"2016-01-06",238.009995,239.990005,236.630005,238.050003,189500,203.048126
"2016-01-07",235.559998,237.990005,234.729996,235.699997,460000,201.04364
"2016-01-08",236.279999,238.669998,233.139999,233.669998,384200,199.312149
"2016-01-11",234.850006,236.550003,234.110001,235.690002,477200,201.035126
"2016-01-12",234.600006,235.559998,230.389999,234.779999,640600,200.258957
"2016-01-13",235.270004,237.029999,232.360001,233.779999,613900,199.40596
"2016-01-14",233.779999,235.850006,230.539993,230.830002,632900,196.889755
"2016-01-15",228.970001,231.660004,226.259995,230.149994,606100,196.309723
"2016-01-19",231.190002,233.850006,229.169998,232.330002,484800,198.169205
"2016-01-20",231.610001,231.610001,223.949997,224.479996,717300,191.473389
"2016-01-21",225.119995,226.839996,219.309998,221,587400,188.505112
"2016-01-22",222.820007,225.389999,221.490005,224.850006,733700,191.789032
"2016-01-25",224.860001,227.220001,222.460007,223.110001,432500,190.304871
"2016-01-26",223.369995,226.630005,223.080002,226.320007,471400,193.042892
"2016-01-27",226.320007,226.320007,218.990005,220.440002,515200,188.027451
"2016-01-28",219.380005,221.190002,209.889999,210.779999,998600,179.787811
"2016-01-29",212.039993,213.619995,205.729996,213.110001,1223100,181.775192
"2016-02-01",211.389999,216.350006,210.440002,214.229996,805200,182.730499
"2016-02-02",214.229996,216.529999,207.600006,208.320007,566300,177.689514
"2016-02-03",209.380005,211.970001,207.240005,210.380005,610800,179.446625
"2016-02-04",209.199997,212.570007,207.25,210.919998,579200,179.907242
"2016-02-05",209.860001,215.279999,202.080002,202.5,691900,172.72525
"2016-02-08",205.979996,205.979996,196.690002,198.169998,622100,169.031937
"2016-02-09",196.830002,200.190002,191.660004,193.490005,741700,165.040039
"2016-02-10",196.639999,200,195.559998,196.789993,455400,167.854828
"2016-02-11",194.029999,194.869995,191.25,192.259995,473200,163.990891
"2016-02-12",196.940002,197.869995,192.399994,195.539993,512900,166.788605
"2016-02-16",197,199.199997,193.800003,198.630005,434800,169.424301
"2016-02-17",199.130005,203.360001,196.320007,201.570007,544800,171.931992
"2016-02-18",201.779999,203.800003,198.869995,202.029999,398700,172.324371
"2016-02-19",201.960007,208.789993,201.960007,207.119995,1054600,176.665909
"2016-02-22",208.550003,210.880005,208.300003,209.529999,407400,178.721603
"2016-02-23",208.139999,211.529999,208.139999,209.169998,446700,178.414536
"2016-02-24",208.039993,211.470001,205.449997,207.419998,265800,176.921829
"2016-02-25",208.649994,214.860001,208.149994,211,468000,179.975479
"2016-02-26",210.960007,211.740005,209.789993,209.979996,450700,179.105423
"2016-02-29",210.139999,214.570007,209.149994,209.279999,573000,178.508377
"2016-03-01",210.639999,216.789993,209.509995,216.589996,511300,184.743546
"2016-03-02",215.720001,219.050003,211.860001,218,459700,185.946182
"2016-03-03",218.660004,221.100006,217.190002,221.050003,454700,188.547745
"2016-03-04",222.660004,223.860001,221.050003,222.490005,430000,189.776031
"2016-03-07",220.820007,223.470001,220.289993,223.169998,335900,190.356018
"2016-03-08",223.169998,225.259995,221.559998,221.929993,387700,189.298401
"2016-03-09",222.190002,224.380005,219.669998,222.240005,398600,189.562805
"2016-03-10",223.529999,224.669998,219.169998,220.669998,435500,188.223618
"2016-03-11",222.360001,224.559998,220.490005,224.429993,542100,191.430756
"2016-03-14",223.839996,224.910004,219.039993,221.110001,499600,188.598923
"2016-03-15",220.149994,221.440002,219.600006,221.320007,325900,188.778046
"2016-03-16",220.5,222.809998,218.649994,222.020004,315000,189.375122
"2016-03-17",222.410004,227.119995,221.050003,226.380005,502300,193.094055
"2016-03-18",226.669998,229.669998,224.940002,226.070007,976500,192.82962
"2016-03-21",226.070007,227.410004,225.759995,226.25,388500,192.983154
"2016-03-22",226.160004,229.610001,225.360001,228.479996,442500,194.885269
"2016-03-23",228.5,230.360001,228.139999,228.509995,533700,194.910858
"2016-03-24",227.740005,228.220001,224.740005,226.210007,319800,192.949051
