"dates","ODFL.Open","ODFL.High","ODFL.Low","ODFL.Close","ODFL.Volume","ODFL.Adjusted"
"2017-09-21",69.18,69.806664,69.006668,69.59333,579900,68.678879
"2017-09-22",69.639999,70.573334,69.506668,70.533333,630750,69.606506
"2017-09-25",70.786667,71.300003,70.426666,71.193336,733050,70.257851
"2017-09-26",71.193336,71.866669,70.993332,71.699997,508650,70.757858
"2017-09-27",72,72.873337,71.666664,72.559998,729450,71.606552
"2017-09-28",72.446671,72.746666,72.166664,72.5,570900,71.547348
"2017-09-29",72.613335,73.633331,72.613335,73.40667,874050,72.442093
"2017-10-02",73.40667,73.633331,72.573334,73.113335,677550,72.152618
"2017-10-03",73.286667,73.559998,72.400002,72.660004,626550,71.705246
"2017-10-04",72.886665,72.886665,71.966667,72.026665,814950,71.080231
"2017-10-05",71.713333,72.026665,70.966667,71.993332,891900,71.047333
"2017-10-06",72.059998,72.760002,72.059998,72.519997,656250,71.567062
"2017-10-09",73.033333,73.199997,72,72.533333,614850,71.580231
"2017-10-10",71.90667,72.366669,71.666664,72.246666,1173900,71.297318
"2017-10-11",72.253334,72.720001,72.133331,72.273331,674100,71.323639
"2017-10-12",72.853333,73.186668,72.220001,72.940002,1018050,71.98156
"2017-10-13",72.933334,73.040001,71.493332,71.653336,842400,70.7118
"2017-10-16",71.726669,72.246666,70.800003,72.166664,925650,71.218376
"2017-10-17",71.919998,72.326668,71.786667,71.966667,647400,71.021019
"2017-10-18",72.260002,73.260002,72.206665,73.099998,628500,72.139458
"2017-10-19",72.646667,73.873337,72.113335,73.753334,620100,72.78421
"2017-10-20",74.126663,75,73.940002,75,592200,74.014488
"2017-10-23",75.306664,75.306664,74.40667,74.533333,609600,73.553947
"2017-10-24",74.953331,75.426666,74.73333,74.873337,625650,73.889496
"2017-10-25",74.900002,75.573334,73.126663,74.019997,1245600,73.047348
"2017-10-26",74.666664,78.606667,74.273331,78.153336,1642950,77.126389
"2017-10-27",78.660004,82.753334,78.046669,82.559998,1600950,81.475143
"2017-10-30",81.919998,82.5,80.260002,80.40667,1065450,79.350105
"2017-10-31",80.620003,81.066666,80.153336,80.753334,1091400,79.692215
"2017-11-01",81.32,81.726669,79.633331,79.980003,869400,78.929054
"2017-11-02",79.666664,81.313332,78.773331,80.953331,766500,79.889587
"2017-11-03",80.90667,81.213333,80.286667,80.686668,481200,79.626427
"2017-11-06",80.893333,81.106667,80.173332,80.426666,608400,79.369843
"2017-11-07",80.713333,80.973335,79.879997,80.813332,551250,79.751427
"2017-11-08",80.666664,80.926666,79.639999,80.633331,1343700,79.573792
"2017-11-09",80.226669,80.606667,78.946671,79.40667,690900,78.363243
"2017-11-10",79.073334,79.739998,78.82,79.26667,868950,78.225098
"2017-11-13",79.040001,79.573334,78.526665,78.826668,1195350,77.790871
"2017-11-14",78.940002,79.660004,77.739998,79.353333,1117650,78.310608
"2017-11-15",78.860001,79.286667,77.91333,78.213333,719400,77.185593
"2017-11-16",78.206665,79.753334,78.206665,79.393333,498750,78.350098
"2017-11-17",79.373337,79.739998,78.580002,79.313332,933450,78.271126
"2017-11-20",79.239998,80.32,79.239998,80.286667,413850,79.231689
"2017-11-21",80.453331,82.18,80.306664,82.146667,847500,81.067261
"2017-11-22",82.073334,82.480003,81.466667,82.173332,574350,81.093552
"2017-11-24",82.506668,83.040001,81.713333,82.040001,284250,80.96199
"2017-11-27",82.033333,82.660004,81.686668,82.226669,722550,81.146202
"2017-11-28",83.059998,83.326668,81.980003,83.246666,919800,82.152786
"2017-11-29",83.333336,84.753334,83.300003,84.699997,1167300,83.587036
"2017-11-30",85.553329,86.573334,83.993332,86.160004,5382600,85.02784
"2017-12-01",86.32,86.379997,82.526665,84.940002,1027050,83.823875
"2017-12-04",83.866669,87.139999,83.866669,85.160004,1168650,84.040993
"2017-12-05",83.866669,86.646667,83.866669,84.866669,1082100,83.817131
"2017-12-06",85.26667,86.026665,84.666664,85.726669,1459350,84.666489
"2017-12-07",85.980003,86.493332,85.360001,86.419998,1619400,85.351234
"2017-12-08",86.666664,87.59333,86.326668,87,1147200,85.924072
"2017-12-11",86.90667,87.080002,85.366669,85.739998,839400,84.679657
"2017-12-12",86.026665,86.379997,85.59333,86.046669,690300,84.982529
"2017-12-13",86.053329,87.026665,85.90667,86,970800,84.936417
"2017-12-14",86.273331,86.599998,85.126663,85.40667,751500,84.350449
"2017-12-15",85.446671,86.973335,85.446671,86.286667,1057200,85.219566
"2017-12-18",86.339996,87.120003,85.639999,86.206665,933150,85.140549
"2017-12-19",86.300003,86.573334,85.379997,86.519997,714450,85.449997
"2017-12-20",86.953331,87.040001,86.133331,86.226669,1128000,85.160301
"2017-12-21",86.826668,86.826668,84.91333,86.379997,1256100,85.311729
"2017-12-22",86.653336,88.806664,86.08667,88.453331,1118700,87.359421
"2017-12-26",88.660004,88.660004,88.033333,88.400002,662400,87.306747
"2017-12-27",88.813332,89.379997,88.486664,89.073334,696450,87.971748
"2017-12-28",89,89.09333,87.513336,88.526665,637200,87.431847
"2017-12-29",88.660004,88.986664,87.613335,87.699997,464250,86.61541
