"dates","ALK.Open","ALK.High","ALK.Low","ALK.Close","ALK.Volume","ALK.Adjusted"
"2016-04-19",82.360001,82.720001,81.339996,82.120003,932200,76.223213
"2016-04-20",82.099998,82.68,81.529999,81.599998,1206800,75.740547
"2016-04-21",81.43,82.089996,78.790001,79.379997,1503900,73.679947
"2016-04-22",77.699997,78.209999,75.730003,76.809998,2540600,71.294487
"2016-04-25",76.669998,77.209999,74.400002,74.449997,2335200,69.103951
"2016-04-26",74.57,75.480003,73.080002,74.349998,1803100,69.011131
"2016-04-27",74.239998,75.089996,73.529999,73.580002,1357700,68.296425
"2016-04-28",73.5,73.580002,71.830002,72.010002,1032700,66.839165
"2016-04-29",71.559998,71.639999,70.120003,70.43,2065600,65.37262
"2016-05-02",70.559998,71,70.279999,70.529999,1100200,65.465424
"2016-05-03",70.5,70.900002,69.599998,70.410004,1408800,65.354065
"2016-05-04",69.68,69.889999,68.900002,69.099998,1263100,64.138123
"2016-05-05",69.089996,70.169998,68.940002,69.139999,1249000,64.17524
"2016-05-06",68.68,69.019997,67.199997,68.510002,1190400,63.590481
"2016-05-09",68.970001,69.800003,68.760002,68.800003,1278600,63.859657
"2016-05-10",69.309998,69.870003,68.800003,69.330002,935700,64.351608
"2016-05-11",68.699997,69.419998,67.410004,67.599998,3733300,62.745834
"2016-05-12",68.029999,68.139999,65.120003,65.57,27347100,60.861603
"2016-05-13",65.720001,67.139999,65.5,66.260002,2238100,61.502056
"2016-05-16",66.610001,67.199997,65.269997,66.309998,2451200,61.548473
"2016-05-17",66.389999,67.279999,65.099998,65.440002,2756600,60.740952
"2016-05-18",65.489998,67.489998,65.300003,66.419998,1734600,61.65057
"2016-05-19",66.059998,66.580002,64.43,65.389999,1737400,60.69453
"2016-05-20",65.650002,66.269997,65.07,65.209999,1131800,60.783073
"2016-05-23",65.540001,66.040001,65.18,65.339996,1269800,60.904251
"2016-05-24",65.839996,67,65.790001,66.870003,1724300,62.330387
"2016-05-25",66.849998,68,66.730003,66.910004,1413800,62.36768
"2016-05-26",66.769997,67.07,65.620003,66.139999,1347000,61.64994
"2016-05-27",66.290001,67.089996,66.160004,66.82,1086700,62.283787
"2016-05-31",66.639999,66.82,65.559998,66.400002,1329700,61.892292
"2016-06-01",66.400002,66.400002,65.699997,65.959999,1859700,61.482162
"2016-06-02",65.589996,66.510002,65.510002,65.940002,1296100,61.46352
"2016-06-03",65.900002,65.959999,64.269997,65.080002,1672800,60.661903
"2016-06-06",65,65.25,64.230003,65.209999,1453500,60.783073
"2016-06-07",65,66.790001,65,66.330002,1813200,61.827053
"2016-06-08",66.309998,67.43,66.059998,66.389999,1553300,61.882965
"2016-06-09",66.389999,67.949997,66.389999,67.5,2062500,62.917618
"2016-06-10",66.900002,67.510002,66.339996,66.919998,1117800,62.376976
"2016-06-13",66.309998,66.480003,64.220001,64.290001,1481900,59.925541
"2016-06-14",63.91,64.260002,61,61.52,2078500,57.343582
"2016-06-15",61.619999,63.209999,60.970001,61.16,2381200,57.008022
"2016-06-16",60.740002,61.18,60.029999,60.369999,1750200,56.271652
"2016-06-17",60.310001,60.650002,59.48,59.880001,2438000,55.814911
"2016-06-20",60.529999,60.700001,59.32,59.48,1786800,55.44207
"2016-06-21",60.110001,61.43,59.790001,60.459999,1842700,56.355541
"2016-06-22",60.459999,61.080002,59.599998,59.68,1331300,55.628506
"2016-06-23",60.349998,60.470001,58.740002,59.139999,1764500,55.125145
"2016-06-24",57.02,58.240002,56.290001,56.490002,3622400,52.655056
"2016-06-27",55.549999,55.900002,54.509998,55.66,3100800,51.881401
"2016-06-28",56.549999,56.919998,55.330002,56.709999,1969300,52.860115
"2016-06-29",57.139999,58.07,56.880001,57.689999,1878600,53.773582
"2016-06-30",57.950001,58.290001,57.299999,58.290001,1792100,54.332859
"2016-07-01",58.240002,59.060001,58.049999,58.740002,1421500,54.752304
"2016-07-05",58.560001,58.75,57.610001,58.630001,1352300,54.649784
"2016-07-06",57.869999,58.59,56.450001,58.540001,2203500,54.565895
"2016-07-07",58.369999,59.939999,58.310001,59.470001,1228500,55.432751
"2016-07-08",59.720001,60.540001,59.720001,59.860001,2276400,55.796276
"2016-07-11",60.169998,60.73,59.900002,60.16,1519400,56.075905
"2016-07-12",61.27,63.450001,61.189999,63.25,2451400,58.956127
"2016-07-13",63.84,64,62.709999,63.169998,1772100,58.881569
"2016-07-14",63.709999,64.889999,63.290001,64.860001,2132100,60.456841
"2016-07-15",64.669998,65.190002,64.209999,65.040001,2810000,60.624626
"2016-07-18",64.919998,65.449997,64.18,64.239998,1430600,59.878925
"2016-07-19",63.84,64.110001,63.16,63.869999,1253200,59.534046
"2016-07-20",64.029999,64.209999,63.23,63.490002,1918300,59.17984
"2016-07-21",62.950001,65.529999,61.610001,64.709999,2829200,60.317024
"2016-07-22",65.169998,65.550003,64.300003,64.599998,1784800,60.214485
"2016-07-25",65.650002,66.150002,65.010002,65.400002,1580600,60.960175
"2016-07-26",65.660004,66.580002,64.889999,66.529999,1535100,62.013481
"2016-07-27",67.800003,68.010002,67.010002,67.870003,2404700,63.262505
"2016-07-28",67.699997,68.550003,67.470001,68.459999,1845900,63.812447
"2016-07-29",68.440002,68.849998,67.169998,67.220001,2003100,62.656635
"2016-08-01",67.349998,67.68,66.650002,67.650002,1317600,63.057423
"2016-08-02",67.230003,67.360001,64.669998,64.889999,2138800,60.484802
"2016-08-03",64.650002,65.57,64.5,65.099998,1055400,60.680542
"2016-08-04",65.139999,65.309998,64.510002,65.099998,915600,60.680542
"2016-08-05",65.559998,66.410004,65.400002,66.230003,962200,61.733833
"2016-08-08",66.099998,66.360001,65.529999,65.860001,941000,61.388947
"2016-08-09",66.160004,66.360001,64.93,64.989998,1032100,60.578014
"2016-08-10",64.959999,65.059998,64.25,64.839996,958000,60.438183
"2016-08-11",65.529999,66.610001,65.470001,66.110001,1269700,61.621983
"2016-08-12",65.889999,66.239998,65.330002,65.379997,577400,60.941547
"2016-08-15",65.540001,66.459999,65.050003,66.120003,814600,61.631302
"2016-08-16",65.690002,66.400002,65.360001,66,819500,61.776375
"2016-08-17",65.970001,67.370003,65.779999,67.349998,1514200,63.039978
"2016-08-18",67.199997,67.910004,66.730003,67.699997,2154300,63.367588
"2016-08-19",67.290001,67.720001,66.699997,67.07,1094600,62.777905
"2016-08-22",66.800003,67.07,66.360001,66.860001,789200,62.581341
"2016-08-23",67.139999,67.879997,66.949997,67.349998,839500,63.039978
"2016-08-24",67.18,68.300003,67.18,67.919998,840800,63.573517
"2016-08-25",67.720001,68.480003,67.68,68.339996,1027200,63.966625
"2016-08-26",68.190002,68.330002,67.010002,67.269997,956700,62.965115
"2016-08-29",67.309998,67.620003,66.959999,67.040001,901300,62.749828
"2016-08-30",67.120003,68.330002,66.730003,67.550003,1461600,63.22718
"2016-08-31",67.43,67.860001,66.5,67.529999,1122900,63.208466
"2016-09-01",67.809998,68.440002,67.080002,67.260002,915900,62.955742
"2016-09-02",67.260002,68.25,67.260002,68.209999,692600,63.844955
"2016-09-06",68.25,69.010002,68.019997,69,1030000,64.584389
"2016-09-07",69.279999,71.300003,69.269997,71.029999,1738800,66.484497
"2016-09-08",70.860001,71.629997,70.779999,71.32,1437900,66.75592
"2016-09-09",70.959999,71.089996,68.860001,68.860001,1359300,64.453362
"2016-09-12",68.349998,70,67.690002,69.790001,1170800,65.323845
"2016-09-13",69.57,70.290001,68.150002,68.32,1381500,63.947903
"2016-09-14",68.25,68.440002,66.529999,66.650002,1305500,62.384792
"2016-09-15",66.580002,67.400002,65.959999,66.809998,1184700,62.534557
"2016-09-16",66.559998,66.870003,65.629997,65.699997,1140400,61.495571
"2016-09-19",65.800003,66.57,65.559998,65.690002,1231800,61.48621
"2016-09-20",65.900002,66.269997,65.489998,65.5,551100,61.308372
"2016-09-21",65.830002,66.910004,65.25,66.699997,1320900,62.431587
"2016-09-22",67.050003,67.980003,65.580002,66.040001,2125700,61.813824
"2016-09-23",65.730003,66.629997,65.360001,65.769997,2330700,61.561092
"2016-09-26",65.620003,65.690002,64.190002,64.599998,1410300,60.465965
"2016-09-27",64.75,66.139999,64.730003,65.989998,1118700,61.76701
"2016-09-28",66.290001,67.699997,66.029999,66.199997,1091100,61.96357
"2016-09-29",66.010002,66.510002,65.269997,65.309998,785000,61.130527
"2016-09-30",65.599998,66.349998,65.290001,65.860001,884100,61.64534
"2016-10-03",65.599998,67.120003,65.599998,67.089996,1041600,62.796619
"2016-10-04",68.419998,69.620003,68,68.709999,1956100,64.31295
"2016-10-05",68.620003,68.839996,67.760002,68.309998,1010900,63.938557
"2016-10-06",68.379997,69.110001,68.169998,69.089996,821400,64.66864
"2016-10-07",69.07,69.199997,67.889999,68.110001,1197700,63.751347
"2016-10-10",68.290001,69.940002,68.169998,69.910004,846100,65.436172
"2016-10-11",70,70.239998,69.110001,69.330002,1454200,64.89328
"2016-10-12",69.860001,71.25,69.860001,70.43,2022000,65.922882
"2016-10-13",71.010002,73.190002,70.139999,72.959999,2156800,68.290993
"2016-10-14",73.18,73.699997,71.699997,72.309998,1155900,67.682571
"2016-10-17",72.330002,73.290001,71.900002,71.940002,810300,67.336281
"2016-10-18",72.449997,73.169998,71.599998,72.110001,1098400,67.495377
"2016-10-19",72.040001,73.519997,71.779999,73.459999,1289700,68.758987
"2016-10-20",74.230003,75.309998,72.82,75.290001,1623300,70.471878
"2016-10-21",74.330002,75.050003,73.870003,74.559998,1111300,69.788582
"2016-10-24",74.879997,75.040001,73.5,73.610001,779500,68.899391
"2016-10-25",73.419998,73.989998,72.32,72.400002,1235100,67.766823
"2016-10-26",70.5,72.879997,70.449997,71.129997,1546700,66.578094
"2016-10-27",71.470001,72.269997,70.629997,71.120003,895300,66.568733
"2016-10-28",71.220001,72.400002,71.07,71.779999,721500,67.186485
"2016-10-31",72.080002,72.309998,71.440002,72.220001,679800,67.598343
"2016-11-01",72.239998,72.849998,70.660004,71.43,736400,66.858894
"2016-11-02",71.550003,72.940002,70.910004,70.959999,1027700,66.418983
"2016-11-03",70.959999,71.230003,69.57,69.660004,884600,65.202156
"2016-11-04",69.699997,71.050003,69.120003,70.260002,1161100,65.763771
"2016-11-07",71.379997,72.589996,70.879997,72.57,1119900,67.925934
"2016-11-08",72.459999,73.099998,71.769997,72.709999,839500,68.056992
"2016-11-09",71.239998,73.620003,70.870003,73.18,859900,68.496902
"2016-11-10",73.339996,75.419998,73.290001,74.970001,1519400,70.437042
"2016-11-11",74.519997,75.330002,74.139999,75.230003,759500,70.681313
"2016-11-14",75.709999,78.099998,75.599998,77.830002,1269000,73.124123
"2016-11-15",79.209999,80.400002,77.650002,78.239998,1249600,73.509323
"2016-11-16",78,78.290001,77.309998,77.769997,860600,73.067749
"2016-11-17",77.660004,78.900002,77.480003,78.849998,679900,74.082443
"2016-11-18",78.489998,82.150002,77.900002,79.470001,959800,74.664948
"2016-11-21",79.5,79.57,78.720001,78.779999,796000,74.01667
"2016-11-22",79.129997,81.860001,79.089996,81.529999,1464500,76.600403
"2016-11-23",81.470001,83,80.510002,82.959999,1578200,77.943932
"2016-11-25",83,83.379997,82.459999,82.75,421900,77.746635
"2016-11-28",82.339996,83.199997,81.809998,82.43,1003100,77.445984
"2016-11-29",82.470001,83.470001,82.099998,82.779999,705600,77.774834
"2016-11-30",81.419998,83.260002,80,82.269997,1742800,77.295662
"2016-12-01",81.900002,83.669998,80.720001,82.860001,1321300,77.849983
"2016-12-02",83,84.93,82.589996,84.830002,1808700,79.700874
"2016-12-05",84.980003,85.080002,82.129997,83.120003,1964100,78.094284
"2016-12-06",83.209999,84.879997,82.82,84.800003,1539600,79.672684
"2016-12-07",84.709999,88.120003,84.519997,87.669998,1821000,82.369164
"2016-12-08",87.559998,89.459999,86.5,88.550003,1555200,83.195946
"2016-12-09",88.889999,90.269997,88.889999,89.769997,1329000,84.342178
"2016-12-12",89.050003,89.230003,86.269997,86.730003,1274900,81.485992
"2016-12-13",87.010002,88.82,86.559998,86.870003,1249900,81.617523
"2016-12-14",86.660004,87.889999,86.209999,86.379997,1033100,81.15715
"2016-12-15",87.260002,91.620003,87.099998,90.120003,1745800,84.671043
"2016-12-16",90.790001,91.529999,88.720001,88.730003,2476300,83.365051
"2016-12-19",88.919998,90.68,88.919998,90.330002,1094000,84.868317
"2016-12-20",90.639999,91.889999,90.260002,91.559998,884100,86.023941
"2016-12-21",91.260002,91.589996,90.050003,91.120003,899500,85.61055
"2016-12-22",91.220001,91.339996,88.75,89.099998,1099600,83.712685
"2016-12-23",89.379997,90.470001,89.360001,90.43,794500,84.96228
"2016-12-27",90.870003,91.370003,90.129997,90.540001,654700,85.065613
"2016-12-28",90.440002,91.019997,88.639999,88.690002,666000,83.327484
"2016-12-29",88.709999,89.360001,87.839996,88.529999,770500,83.177155
"2016-12-30",88.739998,89.139999,88.019997,88.730003,931000,83.365051
"2017-01-03",88.919998,91,87.910004,88,1387500,82.679207
"2017-01-04",87.550003,89.43,86.639999,89.18,1362900,83.787857
"2017-01-05",89.160004,89.730003,87.5,87.760002,1499700,82.453705
"2017-01-06",87.610001,87.690002,86.300003,86.980003,929700,81.720879
"2017-01-09",86.779999,88.349998,86.220001,87.470001,1287200,82.181244
"2017-01-10",88.459999,92.489998,88.459999,92,2126500,86.437347
"2017-01-11",92.800003,94.800003,91.779999,93.800003,2537800,88.128525
"2017-01-12",93.220001,93.970001,91.639999,93.260002,1524900,87.621178
"2017-01-13",93.300003,94.400002,93.089996,94.32,833300,88.617065
"2017-01-17",94,94.800003,92.68,93.410004,1092900,87.7621
"2017-01-18",92.489998,93.480003,91.75,92.93,1829100,87.311119
"2017-01-19",93.290001,94.699997,93.230003,94.220001,1505000,88.523125
"2017-01-20",94.290001,94.730003,93.800003,94.709999,1318800,88.983475
"2017-01-23",94.379997,94.800003,92.699997,93.07,926100,87.442657
"2017-01-24",93.010002,93.849998,92.540001,92.860001,868600,87.245346
"2017-01-25",93.550003,94.169998,93.07,93.379997,700300,87.73391
"2017-01-26",93.75,96.029999,93.519997,95.900002,1266400,90.101547
"2017-01-27",96.050003,96.269997,95,95.129997,1566800,89.378098
"2017-01-30",94.059998,94.309998,92.220001,94.160004,1173600,88.466743
"2017-01-31",93.68,94,92.870003,93.82,932500,88.147308
"2017-02-01",93.830002,94.68,93.029999,93.629997,830200,87.968788
"2017-02-02",92.940002,94.650002,92.370003,94.529999,1174700,88.814384
"2017-02-03",94.690002,95.339996,93.550003,94.089996,933000,88.40097
"2017-02-06",94.75,95.790001,94.309998,95.120003,864000,89.368713
"2017-02-07",95.419998,95.449997,93.919998,94.099998,1572900,88.410362
"2017-02-08",95.099998,98.800003,94.980003,97.199997,2683600,91.322929
"2017-02-09",97.080002,98.889999,95.120003,98.410004,2164000,92.45977
"2017-02-10",98.370003,98.830002,97.160004,97.349998,1258000,91.463867
"2017-02-13",97.470001,98.400002,97.360001,98.019997,1077600,92.093346
"2017-02-14",98.110001,98.300003,95.660004,96.300003,1252300,90.477371
"2017-02-15",97.110001,97.75,96.309998,96.959999,1449100,91.09745
"2017-02-16",96.989998,97.260002,95.800003,96.690002,1296800,91.125732
"2017-02-17",96.120003,96.690002,95.309998,96.599998,910000,91.040916
"2017-02-21",96.339996,97.099998,95.910004,96.610001,1068200,91.050331
"2017-02-22",96.379997,97.519997,96.239998,97.25,870900,91.653496
"2017-02-23",97.25,97.690002,95.779999,95.889999,822100,90.371765
"2017-02-24",95.199997,97.059998,94.830002,97.010002,653800,91.427315
"2017-02-27",96.760002,97.870003,96.230003,97.839996,778800,92.209541
"2017-02-28",97.910004,98.760002,97.400002,97.82,1163100,92.190697
"2017-03-01",98.040001,101.43,98.040001,100.239998,1562400,94.47142
"2017-03-02",99.910004,100.089996,96.220001,96.360001,1838200,90.814713
"2017-03-03",96.550003,99.220001,96.510002,98.940002,1535800,93.246246
"2017-03-06",98.470001,98.809998,95.529999,96.629997,1770100,91.069176
"2017-03-07",96.150002,96.43,94.889999,95.120003,1235200,89.64608
"2017-03-08",95.269997,95.989998,94.18,95.199997,1298500,89.721474
"2017-03-09",95.389999,96.330002,94.480003,94.779999,1205000,89.32563
"2017-03-10",94.580002,96.68,94.339996,96.610001,1217100,91.050331
"2017-03-13",96.330002,98.300003,96.169998,96.580002,1375500,91.022057
"2017-03-14",96.220001,96.389999,94.139999,94.5,1132800,89.061752
"2017-03-15",93.110001,95.900002,92.330002,95.360001,1876100,89.872253
"2017-03-16",95.379997,95.82,93.660004,94.139999,1396100,88.722458
"2017-03-17",94.550003,94.589996,93.269997,93.360001,1321300,87.98735
"2017-03-20",95.190002,95.25,93.849998,94.82,1498800,89.36335
"2017-03-21",95.400002,95.400002,92.010002,92.110001,1492900,86.809296
"2017-03-22",91.660004,92.959999,89,92.919998,1678700,87.572678
"2017-03-23",92.989998,95.239998,92.360001,94.050003,1331300,88.637657
"2017-03-24",94.239998,95.360001,93.059998,94.699997,856900,89.250237
"2017-03-27",93.440002,95.43,93.139999,95,1063900,89.532982
"2017-03-28",94.970001,97.059998,94.730003,96.330002,1571800,90.786453
"2017-03-29",96.5,96.580002,93.75,94.300003,1317900,88.87326
"2017-03-30",94.360001,94.93,93.400002,93.660004,2143600,88.270096
"2017-03-31",93.360001,93.57,92.18,92.220001,1856900,86.912964
"2017-04-03",92.419998,92.57,90.699997,92.370003,1978900,87.054329
"2017-04-04",92.139999,92.589996,90.120003,90.220001,1278600,85.028061
"2017-04-05",90.809998,91.419998,89.970001,90.050003,1188500,84.867836
"2017-04-06",90.279999,90.709999,89.089996,89.43,1509700,84.283524
"2017-04-07",88.989998,89.82,88.410004,89.169998,1277000,84.038467
"2017-04-10",89.400002,90.050003,88.800003,89.040001,1056800,83.915962
"2017-04-11",88.790001,89.660004,87.739998,88.839996,1314400,83.72747
"2017-04-12",89.599998,90,88.269997,88.660004,1545300,83.557823
"2017-04-13",88.330002,88.550003,86.300003,86.330002,1577600,81.361923
"2017-04-17",86.589996,87.139999,86.120003,86.910004,984800,81.908531
"2017-04-18",86.970001,87.660004,85.75,86.529999,1106300,81.550407
"2017-04-19",86.940002,87.940002,86.580002,87.190002,894200,82.17244
"2017-04-20",87.599998,88.639999,87.199997,88.370003,797700,83.284515
"2017-04-21",88.449997,89.309998,88.110001,89.110001,1147000,83.981926
"2017-04-24",90.75,91.43,90.07,90.68,1342000,85.461578
"2017-04-25",91,91.910004,90.690002,91.419998,1615500,86.158997
"2017-04-26",90.349998,91.949997,88.18,88.25,2385800,83.171425
"2017-04-27",86.18,86.339996,83.760002,84.93,3162800,80.042473
"2017-04-28",84.980003,85.690002,84.800003,85.089996,1172500,80.193275
"2017-05-01",85.339996,85.620003,84.410004,84.419998,1117100,79.561829
"2017-05-02",84.400002,86.690002,84.389999,86.489998,1680000,81.512695
"2017-05-03",86.400002,86.830002,85.540001,86.599998,1178600,81.616379
"2017-05-04",86.68,87.309998,84.959999,85.43,1256900,80.51371
"2017-05-05",85.720001,85.830002,84.629997,85.239998,947200,80.334648
"2017-05-08",85.269997,85.440002,83.440002,83.529999,2579300,78.723061
"2017-05-09",84.230003,84.599998,83.220001,84.209999,1635400,79.363907
"2017-05-10",84.080002,84.419998,83.110001,83.190002,1282100,78.402626
"2017-05-11",83.150002,83.910004,82.370003,83.650002,1804300,78.836159
"2017-05-12",83.449997,84.330002,83.370003,83.589996,1533500,78.779594
"2017-05-15",84.309998,85.879997,84.309998,84.870003,1494000,79.985939
"2017-05-16",85.220001,85.220001,83.82,84.730003,1601900,79.853996
"2017-05-17",84.730003,84.730003,82.139999,82.190002,1246200,77.460167
"2017-05-18",82.120003,83.550003,82.029999,83.040001,1179100,78.261261
"2017-05-19",83.169998,84.989998,82.959999,84.57,1201100,79.992188
"2017-05-22",84.849998,85.779999,84.709999,85.279999,847800,80.66375
"2017-05-23",85.239998,86.410004,84.449997,85.779999,1540200,81.136703
"2017-05-24",85.849998,86.529999,84.459999,84.540001,1320700,79.963814
"2017-05-25",84.75,86.800003,84.510002,86.580002,1595000,81.893387
"2017-05-26",86.419998,87.339996,85.860001,86.620003,1325200,81.931221
"2017-05-30",86.129997,86.830002,85.709999,85.809998,1412300,81.165054
"2017-05-31",86.150002,87.339996,85.580002,87.050003,1412100,82.337944
"2017-06-01",87.260002,88.550003,87.040001,88.230003,1273700,83.454063
"2017-06-02",88.610001,90.18,88.559998,89.309998,1481500,84.475609
"2017-06-05",89.129997,89.660004,88.68,89.300003,1275500,84.466156
"2017-06-06",88.690002,90.349998,88.550003,89.199997,1268600,84.371552
"2017-06-07",89.400002,92.190002,88.769997,91.690002,1649900,86.726784
"2017-06-08",91.690002,91.980003,90.25,90.540001,1888500,85.639008
"2017-06-09",90.779999,91.279999,89.720001,89.93,1291500,85.06205
"2017-06-12",89.75,89.75,87.68,89.040001,817400,84.220238
"2017-06-13",89.43,89.93,87.839996,88.910004,1032600,84.097267
"2017-06-14",88.830002,89.68,88.199997,89.169998,643300,84.34317
"2017-06-15",88.669998,88.690002,87.089996,88.410004,814700,83.624336
"2017-06-16",88.339996,89.010002,88.07,88.739998,1218500,83.93647
"2017-06-19",89.339996,90.82,88.970001,90.769997,760100,85.856575
"2017-06-20",90.769997,90.989998,89.32,89.389999,769200,84.551285
"2017-06-21",90.010002,91.010002,89.550003,90.830002,824900,85.91333
"2017-06-22",91.699997,91.949997,90.290001,91.019997,917700,86.093048
"2017-06-23",91.089996,92.160004,90.919998,91.629997,1355100,86.670036
"2017-06-26",92.019997,93.160004,90.830002,90.870003,737200,85.951164
"2017-06-27",90.489998,90.849998,88.900002,88.919998,1211200,84.10672
"2017-06-28",89.510002,89.830002,88.339996,88.410004,1214000,83.624336
"2017-06-29",88.730003,89.650002,88.290001,89.099998,1019100,84.276978
"2017-06-30",89.400002,90.309998,88.830002,89.760002,1234000,84.901253
"2017-07-03",90.269997,90.93,89.900002,90.220001,543200,85.336357
"2017-07-05",90.480003,92.370003,90.120003,91.279999,1061700,86.338974
"2017-07-06",91,92.110001,90.239998,91.400002,1091000,86.452469
"2017-07-07",91.68,93.980003,91.610001,93.889999,1127100,88.807693
"2017-07-10",93.059998,93.779999,92.809998,92.940002,1296600,87.909119
"2017-07-11",92.660004,93.239998,91.519997,91.57,1092900,86.613274
"2017-07-12",92.5,94.75,92.209999,94.629997,1176800,89.507629
"2017-07-13",94.290001,95.75,93.720001,93.739998,1116500,88.665794
"2017-07-14",94,94.190002,92.440002,92.629997,911800,87.615883
"2017-07-17",92.709999,93,91.839996,92.080002,965100,87.09565
"2017-07-18",91.75,91.919998,90.529999,90.75,948900,85.837677
"2017-07-19",90.550003,90.839996,89.660004,90.269997,1027500,85.383644
"2017-07-20",90.260002,90.260002,88.910004,89.099998,997600,84.276978
"2017-07-21",88.889999,89.18,88.080002,88.25,942800,83.472984
"2017-07-24",88.190002,88.239998,86.959999,87.010002,882700,82.30011
"2017-07-25",87.550003,88.339996,86.93,87.129997,1162100,82.41362
"2017-07-26",85.279999,88.739998,83.410004,87.720001,2873800,82.971672
"2017-07-27",87.019997,88.449997,84.639999,87.980003,2459600,83.217606
"2017-07-28",87.580002,87.989998,85.470001,86.32,1725400,81.647461
"2017-07-31",86.540001,86.57,85.18,85.230003,1253500,80.61647
"2017-08-01",85.900002,87.169998,84.910004,85.510002,1569300,80.88131
"2017-08-02",85.389999,85.970001,84.980003,85.639999,989700,81.004272
"2017-08-03",85.410004,86.040001,84.419998,84.989998,979100,80.389458
"2017-08-04",85.220001,85.949997,84.760002,85.870003,821400,81.221825
"2017-08-07",86.150002,86.68,85.809998,86,838600,81.34478
"2017-08-08",85.849998,86.919998,85.019997,85.150002,972300,80.540794
"2017-08-09",84.870003,84.900002,83.82,84.339996,837800,79.774635
"2017-08-10",83.989998,84.239998,83.129997,83.790001,1099400,79.25441
"2017-08-11",83.610001,84.959999,83.300003,84.470001,1136900,79.897606
"2017-08-14",85.389999,85.699997,83.900002,85.089996,1127900,80.484032
"2017-08-15",84.790001,85.099998,83.160004,83.910004,1573700,79.36792
"2017-08-16",84.089996,85.139999,81.93,83.809998,1191700,79.273315
"2017-08-17",83.709999,83.989998,79.93,80.019997,1358800,75.688484
"2017-08-18",79.769997,80.010002,78.440002,78.449997,1649900,74.482704
"2017-08-21",78.5,79.190002,77.82,77.980003,1178200,74.036476
"2017-08-22",78.230003,78.620003,76.709999,77.110001,1305200,73.21048
"2017-08-23",77.110001,77.110001,74.800003,74.910004,1577300,71.121727
"2017-08-24",75.18,75.18,73.290001,73.519997,1933600,69.80201
"2017-08-25",73.910004,76,73.910004,75.529999,1675300,71.710365
"2017-08-28",75.68,75.68,74.209999,74.309998,1584600,70.552071
"2017-08-29",73.870003,74.5,73.550003,74.379997,1163600,70.61853
"2017-08-30",74.300003,74.410004,73.400002,74.129997,919900,70.381165
"2017-08-31",74.510002,75.230003,74.389999,74.660004,999700,70.884377
"2017-09-01",75.099998,75.650002,74.589996,75.150002,1070700,71.349609
"2017-09-05",74.57,74.650002,72.779999,73.050003,1616500,69.355812
"2017-09-06",72.459999,73.870003,71.699997,73.68,2524000,69.953934
"2017-09-07",74.080002,74.949997,73.029999,73.160004,2114900,69.460236
"2017-09-08",73.010002,74.660004,72.949997,74.300003,1201000,70.54258
"2017-09-11",74.949997,75.790001,74.830002,75.589996,1832200,71.767342
"2017-09-12",75.769997,76.410004,75.150002,76.32,1197800,72.460434
"2017-09-13",76.57,76.57,75.209999,76.209999,1131900,72.355988
"2017-09-14",76.779999,78.440002,76.75,77.489998,2500100,73.571251
"2017-09-15",76.860001,76.980003,75.019997,75.279999,2224700,71.473007
"2017-09-18",75.129997,75.260002,72.720001,73.07,2334400,69.374786
"2017-09-19",73.080002,73.769997,71.809998,72.239998,2148600,68.586746
"2017-09-20",72.459999,73.639999,71.93,73,1452300,69.308311
"2017-09-21",73.120003,73.389999,71.169998,72.910004,2426400,69.22287
"2017-09-22",72.849998,74.919998,72.550003,74.75,1717700,70.969826
"2017-09-25",74.75,75.360001,74.190002,74.790001,1489600,71.00779
"2017-09-26",75.5,76.269997,74.809998,74.959999,1281500,71.169205
"2017-09-27",75.309998,75.580002,74.290001,75.099998,1304000,71.302124
"2017-09-28",74.970001,76.099998,74.669998,75.870003,1271100,72.03318
"2017-09-29",76,76.589996,75.940002,76.269997,1032100,72.412941
"2017-10-02",76.300003,77.25,76.209999,77.029999,1353800,73.134506
"2017-10-03",77.07,80.199997,77.050003,80.150002,1936600,76.096733
"2017-10-04",80.75,82.5,80.269997,80.839996,2358700,76.751839
"2017-10-05",80.75,80.830002,78.879997,79.75,1474600,75.716972
"2017-10-06",79.339996,80.889999,79.18,80.559998,1549400,76.486015
"2017-10-09",80.599998,80.879997,79.870003,80.410004,1031200,76.343605
"2017-10-10",81.32,82.68,80.470001,80.68,2428100,76.59993
"2017-10-11",80.830002,81.730003,80.68,81.519997,1194000,77.397438
"2017-10-12",80.82,80.93,79.129997,80.400002,2528200,76.334099
"2017-10-13",80.400002,81.220001,80.089996,80.959999,1325600,76.865768
"2017-10-16",80.690002,81,79.669998,80.470001,1416600,76.400558
"2017-10-17",80.75,81.769997,80.040001,80.519997,1150800,76.448021
"2017-10-18",80.599998,80.93,80.330002,80.43,690900,76.362572
"2017-10-19",79.68,80.169998,77.400002,78.830002,1846600,74.843498
"2017-10-20",79.110001,80.169998,78.720001,79.690002,1213600,75.659996
"2017-10-23",79.889999,79.889999,78.620003,78.739998,814400,74.758026
"2017-10-24",78.25,79.519997,77.68,79.389999,1401200,75.375175
"2017-10-25",76.300003,78,68.099998,68.919998,8088500,65.434647
"2017-10-26",69.370003,70.459999,65.260002,65.379997,6049300,62.073666
"2017-10-27",65.860001,67.139999,64.769997,66.580002,4118400,63.212994
