"dates","ROP.Open","ROP.High","ROP.Low","ROP.Close","ROP.Volume","ROP.Adjusted"
"2014-12-05",158.789993,159.160004,157.75,158.119995,206800,152.240799
"2014-12-08",157.990005,158.869995,154.399994,155.389999,397500,149.612259
"2014-12-09",153.899994,156.169998,153.850006,156.070007,390100,150.266998
"2014-12-10",155.860001,155.860001,152.470001,153.059998,316400,147.368927
"2014-12-11",153.440002,155.130005,152.710007,153.029999,225000,147.340027
"2014-12-12",151.550003,153.020004,149.860001,149.889999,296400,144.316757
"2014-12-15",151.009995,151.729996,149.179993,150.800003,442100,145.192932
"2014-12-16",151,153.660004,150.830002,150.929993,371600,145.31813
"2014-12-17",150.929993,152.460007,148.149994,151.949997,720100,146.300156
"2014-12-18",154.229996,157.639999,153.669998,157.589996,493200,151.730453
"2014-12-19",158.589996,159.380005,156.320007,156.399994,930000,150.584686
"2014-12-22",156.009995,157.990005,156.009995,157.919998,257800,152.048157
"2014-12-23",158.399994,159.910004,157.820007,159.539993,300500,153.607941
"2014-12-24",159.639999,160.410004,159.429993,159.75,97600,153.81012
"2014-12-26",160.059998,160.880005,159.580002,159.809998,131200,153.86795
"2014-12-29",159.309998,160.229996,158.729996,159.619995,181600,153.684982
"2014-12-30",159.399994,159.410004,158.139999,158.309998,148700,152.42366
"2014-12-31",158.800003,159.589996,156.259995,156.350006,216800,150.536575
"2015-01-02",156.660004,157.309998,154.320007,156.619995,254600,150.796509
"2015-01-05",155.330002,155.550003,151.75,152.029999,449600,146.377167
"2015-01-06",152.149994,152.369995,148.660004,149.910004,422500,144.336014
"2015-01-07",151.25,151.770004,149.960007,151.190002,421100,145.811584
"2015-01-08",152.009995,153.139999,150.960007,152.210007,625200,146.795334
"2015-01-09",152.589996,153.210007,150.940002,151.369995,303700,145.985153
"2015-01-12",151.960007,152.660004,148.910004,149.169998,425600,143.863449
"2015-01-13",150.449997,151.789993,147.070007,148.830002,400600,143.535553
"2015-01-14",146.869995,148.350006,146.210007,148.039993,478300,142.773666
"2015-01-15",147.729996,148.479996,145.380005,145.880005,732000,140.690506
"2015-01-16",145.300003,145.940002,144.619995,145.75,776300,140.565155
"2015-01-20",147.089996,147.279999,145.339996,146.039993,619800,140.844772
"2015-01-21",145.429993,147.740005,145.429993,147.550003,376100,142.301102
"2015-01-22",149.009995,150.470001,147.089996,150.229996,428200,144.885773
"2015-01-23",149.919998,151.259995,149.509995,149.699997,621000,144.374634
"2015-01-26",157.759995,161.850006,153.729996,155.699997,779400,150.161163
"2015-01-27",153.889999,157.809998,153.229996,157.179993,721800,151.588501
"2015-01-28",158.419998,158.419998,153.949997,154.559998,488700,149.061707
"2015-01-29",154.190002,156.710007,154.039993,156.429993,598800,150.865189
"2015-01-30",154.860001,155.869995,153.899994,154.339996,503800,148.849503
"2015-02-02",154.789993,157.339996,153.990005,157.300003,503800,151.704254
"2015-02-03",157.039993,159.720001,157.039993,159.660004,568100,153.980301
"2015-02-04",158.899994,159.649994,157.690002,158.119995,422700,152.495087
"2015-02-05",158.119995,162.529999,157.880005,162.110001,669100,156.343124
"2015-02-06",162.800003,162.990005,160.600006,161.119995,343900,155.388336
"2015-02-09",160.639999,162.990005,160.639999,161.899994,459200,156.14061
"2015-02-10",163.050003,163.470001,162.289993,163.380005,390500,157.567932
"2015-02-11",163.419998,164.220001,162.820007,163.380005,316600,157.567932
"2015-02-12",163.839996,165.130005,163.520004,165.070007,394300,159.19783
"2015-02-13",166.279999,167.479996,165.490005,166.229996,518500,160.316574
"2015-02-17",165.589996,168.300003,165.300003,167.820007,586300,161.850006
"2015-02-18",167.910004,168.610001,167.509995,168.169998,321900,162.187592
"2015-02-19",167.110001,168.029999,166.960007,167.399994,291600,161.444946
"2015-02-20",167.179993,168.639999,165.460007,168.300003,268800,162.312912
"2015-02-23",168.210007,168.880005,167.720001,168.410004,368200,162.419006
"2015-02-24",168.029999,168.110001,166.889999,167.869995,237600,161.898254
"2015-02-25",167.699997,168.320007,167.160004,168.029999,411700,162.05249
"2015-02-26",168.399994,169.330002,167.710007,168.570007,304900,162.573349
"2015-02-27",168.410004,169.639999,167.490005,167.570007,348400,161.608917
"2015-03-02",167.570007,168.690002,167,168.550003,307000,162.554047
"2015-03-03",167.639999,168.710007,166.860001,167.350006,362000,161.396713
"2015-03-04",166.869995,167.020004,165.25,166.789993,359900,160.856628
"2015-03-05",166.899994,168.800003,166.289993,168.610001,332800,162.611862
"2015-03-06",167.139999,167.910004,165.5,166.009995,351500,160.104401
"2015-03-09",165.839996,168.529999,165.660004,168.100006,460100,162.120026
"2015-03-10",166.580002,167.710007,165.610001,165.610001,320400,159.718643
"2015-03-11",165.610001,166.520004,165.070007,165.970001,410700,160.065842
"2015-03-12",166,168.839996,165.820007,168.600006,300700,162.602234
"2015-03-13",168.240005,168.539993,165.919998,166.919998,243400,160.981995
"2015-03-16",168.139999,170.440002,167.949997,170.380005,297700,164.318924
"2015-03-17",168.75,169.759995,167.289993,168.779999,346900,162.775879
"2015-03-18",168.369995,171.589996,166.320007,171.009995,417200,164.926514
"2015-03-19",170.429993,170.429993,168.160004,169.169998,302500,163.151962
"2015-03-20",169.770004,171.860001,168.479996,171.429993,592100,165.331543
"2015-03-23",171.740005,172.169998,170.800003,171.5,351300,165.399063
"2015-03-24",170.860001,172.240005,170.529999,171.809998,316600,165.698074
"2015-03-25",171.940002,172.720001,170.649994,170.649994,514500,164.5793
"2015-03-26",170.470001,170.910004,169.809998,170.479996,389200,164.415359
"2015-03-27",169.770004,172.110001,169.440002,171.410004,441700,165.312271
"2015-03-30",172.320007,174.190002,171.75,174.020004,245800,167.829453
"2015-03-31",173.009995,173.600006,171.669998,172,446200,165.881302
"2015-04-01",171.410004,171.410004,168.919998,169.770004,582400,163.730606
"2015-04-02",169.850006,172.649994,169.350006,171.380005,405300,165.283371
"2015-04-06",170.75,172.910004,170.429993,172.130005,385500,166.006714
"2015-04-07",171.889999,172.839996,170.800003,170.949997,277500,164.868637
"2015-04-08",170.910004,172.059998,169.5,169.779999,722600,163.980057
"2015-04-09",169.690002,170.690002,168.820007,170.490005,561600,164.665848
"2015-04-10",171.289993,171.449997,169.839996,170.309998,312300,164.49202
"2015-04-13",170.610001,170.610001,168.929993,169.130005,370000,163.352295
"2015-04-14",168.570007,169.779999,167.740005,169.619995,244800,163.825562
"2015-04-15",170.410004,171.559998,169.339996,171.220001,344100,165.37088
"2015-04-16",170.619995,171.440002,169.210007,170.649994,276400,164.820328
"2015-04-17",169.529999,169.529999,166.009995,167.080002,405500,161.372345
"2015-04-20",167.779999,169.580002,167.100006,169.089996,369600,163.313644
"2015-04-21",169.270004,169.639999,168.039993,168.240005,536100,162.492706
"2015-04-22",168.229996,169.029999,165.949997,168.929993,594000,163.159119
"2015-04-23",168.289993,170.820007,167.440002,170.050003,553500,164.24086
"2015-04-24",169.940002,170.699997,168.009995,169.919998,659600,164.115295
"2015-04-27",174.520004,176.410004,172.039993,172.550003,693800,166.655457
"2015-04-28",170.300003,172.940002,169.509995,172.929993,580400,167.022491
"2015-04-29",171.759995,172.869995,169.279999,171.149994,432800,165.303314
"2015-04-30",170.410004,170.649994,167.880005,168.169998,676800,162.425125
"2015-05-01",168.529999,170.139999,167.720001,169.509995,478300,163.719299
"2015-05-04",169.570007,171.080002,168.770004,170.399994,393700,164.578888
"2015-05-05",169.649994,170.850006,168.179993,168.240005,323300,162.492706
"2015-05-06",169.130005,169.490005,166.850006,168.320007,506200,162.569931
"2015-05-07",167.589996,169.160004,166.770004,168.880005,379600,163.110809
"2015-05-08",170.759995,172.770004,169.919998,172.339996,561400,166.452621
"2015-05-11",171.580002,172.479996,171.080002,171.119995,422000,165.274292
"2015-05-12",170.360001,172.649994,169.869995,172.429993,401300,166.539551
"2015-05-13",173.210007,174.929993,171.610001,174.169998,441600,168.220093
"2015-05-14",175.320007,176.619995,174.600006,176.350006,442700,170.325653
"2015-05-15",176.009995,176.990005,175.059998,176.080002,676000,170.06488
"2015-05-18",175.399994,176.539993,174.919998,176.210007,282100,170.190445
"2015-05-19",176.449997,176.720001,175.399994,176.610001,256400,170.576736
"2015-05-20",176.570007,177.399994,175.580002,176.889999,263200,170.847183
"2015-05-21",177.009995,177.639999,176.020004,177.199997,278800,171.146622
"2015-05-22",177.270004,177.720001,176.600006,177.149994,267600,171.098312
"2015-05-26",176.479996,177.070007,174.970001,175.710007,290800,169.707504
"2015-05-27",176.690002,178,176.059998,177.690002,251200,171.619858
"2015-05-28",177.5,177.639999,176.009995,177.179993,224900,171.127319
"2015-05-29",176.589996,176.589996,174.369995,174.960007,314700,168.983139
"2015-06-01",175.580002,175.580002,173.460007,174.910004,286400,168.934814
"2015-06-02",174.580002,176.789993,173.979996,175.729996,214500,169.726852
"2015-06-03",176.229996,176.929993,175.240005,176.419998,180100,170.39325
"2015-06-04",175.830002,175.830002,174.020004,174.330002,260600,168.374634
"2015-06-05",174.160004,175.169998,173.009995,175.070007,232700,169.08934
"2015-06-08",174.550003,176.610001,174.160004,174.5,188100,168.538818
"2015-06-09",175.080002,175.740005,174.270004,175.070007,202600,169.08934
"2015-06-10",175.789993,177.369995,175.779999,177.039993,199900,170.992004
"2015-06-11",177.220001,178.330002,176.929993,177.710007,265600,171.639175
"2015-06-12",177.149994,177.229996,175.389999,175.839996,189500,169.833069
"2015-06-15",174.089996,174.270004,172.360001,173.970001,270900,168.026962
"2015-06-16",174.059998,174.940002,173.490005,174.080002,234900,168.133194
"2015-06-17",174.339996,175.229996,173.339996,174.440002,211300,168.480865
"2015-06-18",174.830002,177.389999,174.610001,177.009995,376300,170.963104
"2015-06-19",176.899994,177.25,176.050003,176.149994,830900,170.132462
"2015-06-22",177.550003,178.919998,177.360001,177.789993,238100,171.716446
"2015-06-23",177.809998,178.679993,176.570007,176.910004,330000,170.86647
"2015-06-24",176.369995,177.350006,175.389999,175.690002,297400,169.688156
"2015-06-25",175.949997,176.589996,174.910004,175.089996,226300,169.108658
"2015-06-26",175.729996,176.860001,175.190002,175.979996,329500,169.968262
"2015-06-29",174.729996,175.889999,172.350006,172.570007,349700,166.674805
"2015-06-30",174.610001,175.139999,172.139999,172.460007,496800,166.568558
"2015-07-01",173.970001,174.270004,172.660004,174.020004,320400,168.075241
"2015-07-02",174.710007,174.889999,173.600006,174.589996,461800,168.625793
"2015-07-06",172.880005,174.729996,172.199997,173.570007,305000,167.640564
"2015-07-07",174,175.080002,171.639999,175.020004,458000,169.041092
"2015-07-08",174.039993,174.360001,170.679993,171.320007,360700,165.704178
"2015-07-09",173.470001,174.369995,171.300003,171.559998,341700,165.936295
"2015-07-10",173.860001,173.940002,171.690002,172.350006,456300,166.700394
"2015-07-13",174.190002,176.289993,173.820007,175.949997,449400,170.182404
"2015-07-14",176.199997,177.009995,175.410004,176.809998,262800,171.014191
"2015-07-15",176.809998,177.229996,175.580002,175.899994,269000,170.134033
"2015-07-16",177.25,177.970001,176.470001,177.080002,178400,171.275406
"2015-07-17",177.160004,177.270004,176.350006,176.960007,207200,171.159302
"2015-07-20",176.889999,177.820007,176.520004,176.990005,199200,171.188324
"2015-07-21",176.479996,176.889999,174.740005,174.970001,363200,169.234512
"2015-07-22",174.570007,176.210007,174.220001,175,326400,169.263535
"2015-07-23",174.779999,176.160004,173.630005,173.809998,384900,168.112549
"2015-07-24",173.470001,174.240005,171.460007,172.110001,442500,166.468246
"2015-07-27",161.970001,165.059998,158.210007,164.25,1700300,158.865921
"2015-07-28",164.380005,164.970001,162.529999,164.25,1080100,158.865921
"2015-07-29",164.179993,167.050003,163.800003,166.770004,427500,161.303299
"2015-07-30",165.990005,167.630005,165.389999,167.070007,271400,161.593506
"2015-07-31",167.889999,168.020004,166.460007,167.270004,427300,161.786926
"2015-08-03",167.460007,167.720001,164.330002,165.410004,397800,159.98793
"2015-08-04",165.410004,166.929993,165.029999,166.740005,462900,161.274307
"2015-08-05",167.740005,169.410004,166.860001,167.389999,300400,161.902985
"2015-08-06",167.389999,168.289993,166.270004,166.949997,343900,161.477417
"2015-08-07",166.470001,168.300003,166.289993,168.270004,332400,162.754166
"2015-08-10",169.389999,170.630005,168.679993,169.970001,308400,164.398422
"2015-08-11",168.139999,169.050003,166.889999,168.919998,289500,163.382843
"2015-08-12",167.490005,168.919998,166.339996,168.509995,293200,162.986252
"2015-08-13",168.240005,169.800003,167.399994,169.059998,217000,163.51825
"2015-08-14",168.470001,169.820007,166.320007,169.729996,372200,164.16626
"2015-08-17",169.160004,171.539993,168.059998,171.210007,257600,165.597778
"2015-08-18",171.080002,171.779999,170.669998,171.380005,272300,165.762222
"2015-08-19",170.419998,171.080002,168.050003,169.220001,272200,163.673004
"2015-08-20",167.899994,169.220001,165.690002,165.710007,352200,160.278046
"2015-08-21",164.720001,164.960007,161.419998,161.740005,525300,156.438171
"2015-08-24",155.059998,159.369995,152.789993,155.020004,982500,149.938446
"2015-08-25",158.759995,159.039993,154.029999,154.25,838300,149.193726
"2015-08-26",157.440002,157.990005,154.820007,157.449997,720900,152.288834
"2015-08-27",159.139999,163.899994,158.440002,163.25,633400,157.898666
"2015-08-28",162.490005,164.190002,162.059998,164.050003,356900,158.67247
"2015-08-31",162.759995,164.029999,160.839996,162.089996,481100,156.776688
"2015-09-01",158.789993,159.389999,154.839996,155.860001,632600,150.750961
"2015-09-02",157.600006,158.75,155.869995,158.729996,487000,153.526886
"2015-09-03",159.070007,162.529999,158.210007,158.740005,508200,153.536575
"2015-09-04",157.759995,158.350006,155.369995,156.279999,319800,151.157181
"2015-09-08",158.660004,160.649994,157.610001,160.630005,350500,155.364594
"2015-09-09",162.149994,162.149994,158.050003,158.350006,249800,153.159302
"2015-09-10",157.770004,160.139999,157.770004,159.039993,372700,153.826691
"2015-09-11",156.820007,158.539993,156.279999,158.320007,425800,153.13031
"2015-09-14",158.330002,159.119995,156.949997,158.679993,337700,153.478516
"2015-09-15",159.369995,160.929993,158.520004,160.580002,324100,155.316223
"2015-09-16",160.410004,162.779999,160.009995,162.339996,349300,157.018555
"2015-09-17",162.059998,163.979996,161.029999,161.470001,456800,156.177078
"2015-09-18",160,160.559998,157.149994,157.490005,799500,152.327515
"2015-09-21",157.970001,159.580002,157.610001,158.220001,359500,153.033585
"2015-09-22",156.309998,156.710007,154.119995,155.029999,428900,149.94812
"2015-09-23",155.139999,155.179993,152.860001,153.339996,415200,148.313538
"2015-09-24",151.800003,154.970001,150.910004,153.910004,651200,148.864853
"2015-09-25",155.600006,155.619995,153.360001,154.210007,429500,149.155014
"2015-09-28",152.860001,153.889999,152,152.929993,790200,147.916977
"2015-09-29",153.350006,155.110001,152.490005,153.119995,512500,148.100723
"2015-09-30",154.660004,156.919998,154.009995,156.699997,563600,151.5634
"2015-10-01",157.589996,157.860001,156.25,157.75,586600,152.57901
"2015-10-02",154.919998,159.809998,154.679993,159.710007,600600,154.474747
"2015-10-05",160.770004,164.449997,160.009995,164.320007,677700,158.933563
"2015-10-06",164.080002,165.600006,163.639999,165.020004,484400,159.610641
"2015-10-07",166.009995,168.470001,165,167.759995,694000,162.50708
"2015-10-08",167.899994,174.339996,166.029999,173.970001,710300,168.522629
"2015-10-09",173.800003,174.899994,173.059998,173.699997,565600,168.261078
"2015-10-12",173.770004,174.630005,172.770004,174.229996,287200,168.77449
"2015-10-13",174.050003,175.860001,171.960007,174.149994,341700,168.69693
"2015-10-14",173.979996,175.210007,173.210007,173.550003,447500,168.115738
"2015-10-15",174.720001,174.899994,172.300003,174.639999,349500,169.171661
"2015-10-16",174.979996,175.240005,172.600006,173.710007,414900,168.270752
"2015-10-19",173.110001,174.610001,172.899994,174.550003,334400,169.084427
"2015-10-20",173.649994,174.889999,173.100006,174.179993,525900,168.726044
"2015-10-21",174.979996,175.729996,172.690002,172.949997,391900,167.534546
"2015-10-22",173.860001,176.880005,172.990005,175.5,1001900,170.004684
"2015-10-23",176.809998,177.490005,175.690002,176.860001,793500,171.322098
"2015-10-26",177.550003,184.589996,176.860001,182.910004,1076800,177.182693
"2015-10-27",182,183.210007,180.149994,183.089996,529700,177.357056
"2015-10-28",182.940002,184.589996,181.149994,184.199997,482900,178.432251
"2015-10-29",183.399994,184.570007,183.100006,184.240005,262500,178.471008
"2015-10-30",184.679993,187.039993,184.160004,186.350006,621900,180.514984
"2015-11-02",186.350006,189.5,185.669998,188.850006,406700,182.936676
"2015-11-03",187.869995,188.75,186.25,186.970001,443300,181.115524
"2015-11-04",187.270004,188.820007,186.580002,187.800003,317400,181.919571
"2015-11-05",187.440002,188.820007,186.279999,187.910004,414600,182.026138
"2015-11-06",186.869995,188.380005,186.160004,187.360001,264800,181.493332
"2015-11-09",186.660004,187.899994,184.399994,185.660004,281100,179.846558
"2015-11-10",185.020004,186.270004,183.75,186.059998,276400,180.234055
"2015-11-11",186.410004,188.529999,185.979996,187.470001,247600,181.599869
"2015-11-12",185.779999,187.619995,184.25,184.330002,265800,178.558228
"2015-11-13",184.029999,186.300003,183.679993,184.479996,309400,178.703476
"2015-11-16",184.399994,187,183.899994,186.960007,355600,181.105865
"2015-11-17",187.720001,188.080002,184.479996,185.75,407100,179.933731
"2015-11-18",186.320007,191.320007,185.589996,191.100006,497300,185.116257
"2015-11-19",190.789993,191.809998,188.740005,189.440002,445400,183.508224
"2015-11-20",190.179993,192.539993,189.880005,191.490005,353400,185.494019
"2015-11-23",191.339996,192.380005,190.470001,192.279999,253200,186.259308
"2015-11-24",190.779999,193.199997,190.100006,192.509995,307400,186.482056
"2015-11-25",193.270004,194.979996,192.259995,193.839996,297100,187.770493
"2015-11-27",194.009995,194.990005,192.639999,194.830002,130600,188.729462
"2015-11-30",195,195.929993,193.380005,193.490005,568700,187.431412
"2015-12-01",194.309998,194.979996,190.130005,191.679993,608500,185.678024
"2015-12-02",191.050003,192.479996,187.309998,188.100006,615500,182.210175
"2015-12-03",188.380005,189.259995,185.820007,187.619995,592200,181.745209
"2015-12-04",187.979996,189.970001,186.419998,189.479996,589000,183.546936
"2015-12-07",189.119995,189.470001,187.309998,188.259995,343900,182.365097
"2015-12-08",186.809998,187.399994,185.350006,186.279999,395000,180.447174
"2015-12-09",185.970001,188.020004,184.330002,185.449997,377500,179.643127
"2015-12-10",185.110001,187.639999,184.380005,186.520004,286400,180.679672
"2015-12-11",184.839996,185.850006,182.449997,183.270004,303900,177.531387
"2015-12-14",183.75,184.490005,182.529999,184.119995,310600,178.354767
"2015-12-15",185.720001,185.869995,182.089996,183.139999,378500,177.405472
"2015-12-16",182.979996,186.830002,182.75,186.419998,364500,180.582764
"2015-12-17",186.460007,188.320007,183.399994,184.600006,649200,178.819733
"2015-12-18",184.25,185.490005,183.220001,183.320007,855400,177.579834
"2015-12-21",184.570007,185.529999,183.389999,185.160004,245300,179.362244
"2015-12-22",185.740005,187.740005,184.949997,187.220001,264800,181.357758
"2015-12-23",188.160004,190.360001,188.070007,190.080002,291200,184.128159
"2015-12-24",189.539993,190.350006,189.139999,189.839996,117600,183.895676
"2015-12-28",188.729996,190.520004,188.279999,190.179993,194100,184.225021
"2015-12-29",191.320007,193.320007,191.179993,192.619995,263400,186.588654
"2015-12-30",192.5,192.979996,190.410004,190.580002,185200,184.612503
"2015-12-31",190.070007,191.160004,189.5,189.789993,247700,183.847275
"2016-01-04",186.380005,187.240005,184.259995,186.509995,514300,180.669983
"2016-01-05",186.399994,188.080002,184.520004,187.559998,350200,181.687088
"2016-01-06",184.529999,187.559998,182.979996,183.369995,471100,177.912827
"2016-01-07",179.830002,181.259995,177.490005,177.889999,444300,172.595947
"2016-01-08",179.229996,179.850006,175.240005,175.619995,489400,170.393494
"2016-01-11",176.509995,177.929993,171.660004,173.470001,724300,168.307465
"2016-01-12",175.179993,176.880005,173.240005,176.059998,553100,170.820404
"2016-01-13",177.240005,178.559998,170.559998,170.759995,483600,165.678085
"2016-01-14",170.949997,172.360001,168.800003,170.839996,834100,165.755722
"2016-01-15",167.970001,171.070007,166.050003,169.429993,902100,164.387711
"2016-01-19",171.979996,172.300003,168.369995,169.520004,493100,164.475037
"2016-01-20",167.039993,168.940002,164.729996,167.619995,686100,162.631561
"2016-01-21",167.690002,168.880005,165.220001,166.399994,584600,161.447922
"2016-01-22",171.279999,172.229996,167.580002,168.520004,532200,163.504776
"2016-01-25",168.279999,168.679993,165.940002,166.089996,525400,161.147095
"2016-01-26",166.949997,169.330002,166.220001,169.279999,425100,164.242142
"2016-01-27",169.270004,171.970001,167.369995,168.259995,302600,163.252533
"2016-01-28",170.089996,171.240005,168.139999,169.720001,415400,164.669052
"2016-01-29",170.300003,175.809998,169.240005,175.669998,961800,170.442001
"2016-02-01",157.339996,164.940002,157.309998,163.729996,2355500,158.857269
"2016-02-02",161.899994,161.899994,155.789993,158.889999,1083500,154.161392
"2016-02-03",160.809998,162.139999,157.179993,162.110001,666900,157.285522
"2016-02-04",162.039993,168.100006,160.490005,166.970001,723000,162.000946
"2016-02-05",165.820007,165.820007,161.020004,163.119995,836800,158.265488
"2016-02-08",161.75,162.860001,159.539993,161.869995,465300,157.052643
"2016-02-09",160.600006,163.690002,160.190002,161.830002,596600,157.013916
"2016-02-10",161.220001,163.289993,159.919998,160.25,532700,155.480911
"2016-02-11",157.600006,161.110001,157.179993,159.970001,470700,155.209229
"2016-02-12",160.669998,164.610001,157.75,163.589996,396700,158.721527
"2016-02-16",165.059998,167.889999,163.389999,167.289993,602500,162.311386
"2016-02-17",168.179993,170.179993,168.179993,169.710007,550600,164.659393
"2016-02-18",169.600006,172.360001,168.880005,170.5,634000,165.425842
"2016-02-19",170.660004,172.139999,168.949997,170.339996,648000,165.270615
"2016-02-22",171.360001,173.679993,171.039993,173.009995,553600,167.861145
"2016-02-23",172.399994,174.440002,170.300003,171.259995,440700,166.163254
"2016-02-24",170.009995,170.869995,168.589996,170.220001,401400,165.154205
"2016-02-25",171.220001,172.199997,169.25,171,507900,165.910965
"2016-02-26",171.940002,172.080002,170.240005,170.339996,685600,165.270615
"2016-02-29",170.020004,170.5,166.869995,167.929993,682500,162.932327
"2016-03-01",169,172.559998,168.580002,171.880005,491300,166.764801
"2016-03-02",171.009995,172.380005,170.300003,171.429993,398900,166.328156
"2016-03-03",171.210007,172.470001,170.630005,172.380005,346400,167.249924
"2016-03-04",171.960007,172.899994,170.070007,172.5,503600,167.366348
"2016-03-07",171.679993,173.479996,171.679993,173.440002,363000,168.278305
"2016-03-08",171.660004,172.440002,170.380005,170.779999,348900,165.69754
"2016-03-09",171.690002,172.509995,170.080002,170.610001,378500,165.532654
"2016-03-10",170.580002,171.509995,168.789993,170.460007,358400,165.387054
"2016-03-11",171.850006,174.029999,170.899994,173.809998,439100,168.637344
"2016-03-14",173.75,176.479996,173.529999,175.5,448700,170.277023
"2016-03-15",173.949997,176.929993,173.949997,175.800003,305700,170.568115
"2016-03-16",175.669998,177.589996,175.139999,177.429993,432400,172.149567
"2016-03-17",177.690002,180.690002,177.520004,179.779999,542800,174.429657
"2016-03-18",180.309998,182.550003,179.720001,181.850006,754400,176.438065
"2016-03-21",181.149994,181.660004,180.619995,181.320007,331100,175.923843
"2016-03-22",181.210007,182.619995,180.800003,182.020004,362400,176.602997
"2016-03-23",182.149994,182.619995,179.279999,179.960007,409000,174.604279
"2016-03-24",179.050003,180.669998,178.860001,180.529999,363100,175.157349
"2016-03-28",180.710007,182.190002,180.410004,182,366700,176.583618
"2016-03-29",181.979996,183.029999,180.75,182.520004,377300,177.088165
"2016-03-30",183.740005,184.419998,181.660004,182.009995,371000,176.593307
"2016-03-31",181.839996,183.690002,181.139999,182.770004,362300,177.330673
"2016-04-01",181.240005,185.139999,180.619995,184.660004,506000,179.164444
"2016-04-04",184.589996,184.589996,179.399994,180.399994,576900,175.031219
"2016-04-05",179.020004,179.550003,178.429993,178.720001,454400,173.401245
"2016-04-06",178.619995,179.330002,176.190002,178.940002,409000,173.906616
"2016-04-07",178,178.860001,176.009995,176.559998,555600,171.593552
"2016-04-08",178.029999,178.460007,177.070007,177.949997,381300,172.944443
"2016-04-11",178.089996,178.539993,176.300003,176.679993,316500,171.710175
"2016-04-12",177.309998,178.339996,176.089996,177.490005,301100,172.497406
"2016-04-13",178.029999,178.910004,176.619995,178.160004,531300,173.148514
"2016-04-14",178.779999,178.910004,176.729996,176.899994,425200,171.923981
"2016-04-15",177.309998,178,176.710007,177.149994,370200,172.166916
"2016-04-18",176.25,179.119995,176.059998,178.830002,396500,173.799667
"2016-04-19",179.539993,180.690002,178.179993,179.75,264400,174.693832
"2016-04-20",180,180,177.169998,178.550003,324800,173.527588
"2016-04-21",178.440002,179.75,177.479996,178.720001,399600,173.69281
"2016-04-22",177.570007,179.919998,177.570007,178.630005,482300,173.605316
"2016-04-25",175.710007,181.149994,175.029999,179.660004,915200,174.606339
"2016-04-26",179.789993,180.130005,176.860001,178.839996,655500,173.809387
"2016-04-27",176.490005,180.169998,175.869995,179.229996,454500,174.188446
"2016-04-28",177.970001,179.5,176.350006,176.800003,510600,171.826797
"2016-04-29",175.869995,177.050003,175.020004,176.089996,555800,171.136734
"2016-05-02",176.029999,177.839996,175.179993,177.5,581800,172.507111
"2016-05-03",176.580002,176.580002,173.759995,176.199997,387500,171.243698
"2016-05-04",174.639999,175.660004,172.679993,173.610001,487700,168.726563
"2016-05-05",174.529999,175.860001,173.779999,174.369995,400600,169.465164
"2016-05-06",174.210007,176.289993,173.649994,176.139999,283000,171.185379
"2016-05-09",175.869995,176.600006,174.139999,174.660004,343000,169.746979
"2016-05-10",175.070007,177.699997,175.070007,177.509995,326200,172.516815
"2016-05-11",177.279999,178.210007,175.910004,175.970001,302200,171.020157
"2016-05-12",176.229996,177.479996,174.809998,177.149994,424900,172.166916
"2016-05-13",176.800003,177.970001,175.279999,176.320007,421900,171.360291
"2016-05-16",176.669998,179.669998,175.610001,178.910004,543000,173.877457
"2016-05-17",178.5,181.289993,177.690002,180.389999,805500,175.315826
"2016-05-18",179.979996,181.809998,179.25,181.139999,656000,176.044724
"2016-05-19",179.610001,180.520004,178.240005,179.990005,616200,174.927078
"2016-05-20",181.179993,183.729996,181.179993,183.100006,912400,177.9496
"2016-05-23",179,179.300003,172,172.710007,2638800,167.851837
"2016-05-24",173.440002,177.979996,173.440002,173.970001,1175900,169.076385
"2016-05-25",174.529999,176.149994,173.910004,174.080002,825800,169.183319
"2016-05-26",173.899994,174.369995,170.229996,171.710007,793600,166.879974
"2016-05-27",172.179993,172.369995,170.550003,172,1525400,167.161789
"2016-05-31",172.279999,172.289993,169.529999,171.080002,1501000,166.267731
"2016-06-01",170.160004,171.169998,169.270004,170.869995,466500,166.063599
"2016-06-02",170.880005,171.990005,170.25,171.649994,469000,166.82164
"2016-06-03",171.389999,172.449997,170.559998,171.779999,354700,166.947998
"2016-06-06",172.479996,174.630005,172.179993,173.779999,502900,168.891724
"2016-06-07",174.190002,174.910004,173.600006,174.020004,362300,169.125
"2016-06-08",174.259995,175.070007,172.610001,173.940002,385400,169.047241
"2016-06-09",173.240005,175,172.729996,174.25,325700,169.348557
"2016-06-10",173.690002,173.690002,171.539993,172.139999,242000,167.297882
"2016-06-13",172.119995,172.580002,168.830002,168.899994,429000,164.149002
"2016-06-14",168.339996,169.25,167.330002,169.039993,417800,164.28508
"2016-06-15",169.639999,170.229996,168.179993,168.380005,303000,163.643616
"2016-06-16",167.929993,169.020004,165.929993,168.619995,324900,163.876877
"2016-06-17",168.789993,169.669998,166.869995,167.669998,573800,162.953629
"2016-06-20",169.789993,171.339996,169.789993,170.460007,450600,165.665131
"2016-06-21",170.169998,171.220001,170.130005,170.279999,398500,165.490219
"2016-06-22",170.800003,171.880005,169.690002,169.929993,339100,165.15007
"2016-06-23",171.580002,172.970001,171.220001,172.910004,270300,168.046219
