"dates","TFX.Open","TFX.High","TFX.Low","TFX.Close","TFX.Volume","TFX.Adjusted"
"2016-04-27",159.039993,160.710007,157.759995,160.25,327600,155.943649
"2016-04-28",158.009995,159.860001,157.300003,157.759995,390400,153.520584
"2016-04-29",157.809998,158.339996,154.220001,155.779999,431400,151.593811
"2016-05-02",155.940002,158.679993,155.940002,158.679993,696500,154.415848
"2016-05-03",158.490005,158.990005,156.279999,157.460007,179100,153.228638
"2016-05-04",156.240005,156.970001,155.820007,156.570007,310600,152.362595
"2016-05-05",156.699997,161,156.699997,160.050003,400800,155.749069
"2016-05-06",159.410004,161.949997,158.889999,161.130005,305000,156.800064
"2016-05-09",161.529999,163.330002,161.529999,161.949997,277600,157.598007
"2016-05-10",162.729996,162.729996,160.690002,162.610001,195200,158.24025
"2016-05-11",162.169998,162.830002,160.389999,160.5,242100,156.186981
"2016-05-12",160.699997,162.289993,160.020004,161.970001,187700,157.952087
"2016-05-13",161.5,161.960007,158.850006,159.199997,253100,155.250793
"2016-05-16",159.419998,162.149994,158.300003,161.929993,208200,157.913025
"2016-05-17",161.350006,161.929993,157.550003,157.910004,246500,153.992767
"2016-05-18",157.910004,159.080002,156.949997,157.820007,209100,153.905014
"2016-05-19",157.009995,158.929993,156.490005,158.080002,148800,154.158569
"2016-05-20",158.679993,160.009995,156.960007,159.160004,155600,155.211777
"2016-05-23",159.149994,159.720001,158.309998,158.369995,137100,154.441345
"2016-05-24",159.399994,160.729996,158.429993,159.919998,173600,155.952927
"2016-05-25",159.639999,160.779999,159.5,160.649994,140700,156.664825
"2016-05-26",160.369995,160.699997,159.199997,159.910004,159800,155.943161
"2016-05-27",159.720001,161.690002,159.639999,161.330002,172300,157.327972
"2016-05-31",161.559998,161.559998,160.229996,161.100006,224900,157.103653
"2016-06-01",160.110001,163.570007,160.110001,163.179993,222100,159.132019
"2016-06-02",163.139999,166.279999,162.699997,166.179993,280100,162.057632
"2016-06-03",166.149994,166.850006,165.039993,165.720001,264300,161.609024
"2016-06-06",165.289993,167.910004,165.020004,167.550003,363200,163.393631
"2016-06-07",167.809998,169.990005,167.089996,168.300003,369800,164.125046
"2016-06-08",167.800003,171.970001,166.600006,171.169998,356400,166.923874
"2016-06-09",170.699997,173.639999,170.699997,172.710007,405700,168.425674
"2016-06-10",173.050003,174.979996,172.25,174.789993,381400,170.45401
"2016-06-13",174.800003,175.979996,172.600006,173.240005,298700,168.94252
"2016-06-14",172.899994,174.630005,172.850006,173.690002,486100,169.381332
"2016-06-15",174,174,171.039993,171.25,253200,167.001877
"2016-06-16",170.610001,171.669998,169.690002,171.440002,246200,167.187164
"2016-06-17",170.75,172.050003,168.759995,171.050003,724800,166.806824
"2016-06-20",172.550003,173.630005,172.080002,172.429993,239200,168.152603
"2016-06-21",172.639999,174.059998,172.559998,173.729996,170500,169.420334
"2016-06-22",173.800003,175.100006,173.449997,174.860001,198000,170.522324
"2016-06-23",175.100006,176.839996,175.100006,176.649994,196800,172.267914
"2016-06-24",171.080002,173.399994,170.529999,171.25,574200,167.001877
"2016-06-27",171,171.759995,168,169.020004,406800,164.827194
"2016-06-28",170.039993,171.449997,169.570007,171.399994,347100,167.148117
"2016-06-29",172.470001,174.509995,171.850006,173.699997,429100,169.391068
"2016-06-30",174.289993,177.360001,173.539993,177.309998,378900,172.911545
"2016-07-01",176.970001,179.179993,176.820007,179.149994,247700,174.705872
"2016-07-05",179.080002,180.889999,178.649994,178.699997,351200,174.267075
"2016-07-06",178.589996,179.229996,177.679993,178.050003,355900,173.633163
"2016-07-07",177.869995,180.160004,177.690002,179.139999,209600,174.696121
"2016-07-08",180.220001,182.289993,179.619995,182.100006,216000,177.582703
"2016-07-11",182.630005,183.850006,182.190002,182.960007,176500,178.421387
"2016-07-12",182.300003,183.940002,181.580002,181.729996,299600,177.221893
"2016-07-13",181.970001,182.820007,180.360001,180.690002,355400,176.207687
"2016-07-14",181.869995,183.199997,179.520004,180.070007,195600,175.603073
"2016-07-15",180.839996,181.130005,178.509995,178.990005,257000,174.549866
"2016-07-18",179.490005,180.070007,178.009995,178.779999,178600,174.345108
"2016-07-19",178.559998,179.139999,178.119995,178.820007,207500,174.384048
"2016-07-20",179.830002,180.410004,178.550003,179.039993,327300,174.598602
"2016-07-21",178.630005,179.449997,177.330002,178.080002,124900,173.66246
"2016-07-22",177.490005,178.130005,176.759995,177.830002,308200,173.418594
"2016-07-25",177.839996,178.570007,175.570007,176.149994,273400,171.780304
"2016-07-26",176.190002,177.570007,175.179993,177.550003,305500,173.145569
"2016-07-27",177.229996,177.399994,173.729996,174.740005,366700,170.405289
"2016-07-28",179.830002,181.529999,176.529999,180.570007,454300,176.090652
"2016-07-29",179.320007,181.589996,179.320007,180.309998,198900,175.837097
"2016-08-01",179.690002,181.970001,179.690002,180.330002,267400,175.856628
"2016-08-02",180.259995,180.949997,178.830002,179.949997,140400,175.486053
"2016-08-03",180.169998,180.339996,179.380005,180.029999,176000,175.564056
"2016-08-04",179.839996,180.410004,179.050003,179.869995,167600,175.408035
"2016-08-05",180.539993,180.910004,179.919998,180.25,163300,175.778595
"2016-08-08",179.910004,179.970001,178.130005,179.279999,136400,174.832642
"2016-08-09",179.789993,180.5,179.110001,179.860001,170200,175.398285
"2016-08-10",179.830002,181.339996,178.779999,181.160004,111000,176.666031
"2016-08-11",180.809998,181.600006,179.550003,181.520004,189000,177.34993
"2016-08-12",180.839996,181.539993,179.600006,181.5,148100,177.330414
"2016-08-15",181.929993,182.309998,181.179993,181.929993,142800,177.750504
"2016-08-16",181.710007,181.710007,179.440002,179.699997,197100,175.571732
"2016-08-17",180.169998,181.910004,179.110001,181.690002,258600,177.516022
"2016-08-18",181.210007,183.789993,181.020004,183.759995,190300,179.538498
"2016-08-19",183.460007,184.009995,181.139999,182.619995,212700,178.424652
"2016-08-22",182.449997,183.259995,182.100006,182.440002,109500,178.248795
"2016-08-23",183.210007,183.720001,182.020004,182.149994,100800,177.965454
"2016-08-24",181.759995,182.619995,180.190002,180.479996,110800,176.333817
"2016-08-25",179.979996,182.089996,179.429993,180.910004,83800,176.753937
"2016-08-26",180.699997,183.039993,180.649994,182.389999,113300,178.199905
"2016-08-29",182.759995,184.619995,181.610001,184.449997,118600,180.212631
"2016-08-30",184.520004,185.809998,183.020004,184.509995,118200,180.271225
"2016-08-31",184.979996,184.979996,182.169998,183.089996,137900,178.883881
"2016-09-01",183.580002,184.699997,181.380005,184.100006,183600,179.870697
"2016-09-02",184.399994,185.649994,183.850006,185.589996,125400,181.326416
"2016-09-06",185.910004,186.679993,185.449997,186.550003,122400,182.264374
"2016-09-07",186.529999,188.789993,185.970001,188.190002,231600,183.866714
"2016-09-08",187.240005,188.529999,186.509995,188.350006,130300,184.02301
"2016-09-09",187.020004,187.020004,180.440002,180.520004,218500,176.372925
"2016-09-12",179.570007,183.169998,179.039993,182.669998,228600,178.473526
"2016-09-13",181.240005,181.770004,179.130005,179.339996,124200,175.220032
"2016-09-14",179.130005,180.169998,175.710007,176.929993,248400,172.865387
"2016-09-15",176.679993,178.070007,176.179993,176.509995,301700,172.455048
"2016-09-16",176.149994,176.149994,172.350006,172.809998,723300,168.840027
"2016-09-19",173.539993,176.110001,173.539993,175.350006,489500,171.321701
"2016-09-20",177.009995,177.600006,173.699997,174.360001,313000,170.354401
"2016-09-21",174.479996,175.570007,172.410004,174.100006,280100,170.100403
"2016-09-22",175.020004,177.369995,174.259995,177.110001,305100,173.041229
"2016-09-23",176.699997,176.699997,171.460007,171.550003,266300,167.608978
"2016-09-26",170.559998,170.559998,166.630005,167.25,529100,163.407761
"2016-09-27",167.800003,168.910004,166.300003,168.270004,425200,164.404358
"2016-09-28",168.419998,168.759995,166.520004,168.020004,338000,164.160065
"2016-09-29",167.589996,167.960007,163.940002,164.509995,274800,160.730698
"2016-09-30",164.669998,168.610001,162.820007,168.050003,416200,164.189407
"2016-10-03",166.509995,168.009995,166.110001,167.190002,288200,163.349121
"2016-10-04",167.789993,168.300003,164.410004,165.279999,285000,161.483032
"2016-10-05",165.520004,168.880005,165.520004,167.850006,527200,163.994003
"2016-10-06",167.690002,169.100006,166.360001,169.059998,299000,165.176208
"2016-10-07",169.559998,169.919998,166.949997,167.830002,236600,163.974426
"2016-10-10",167.830002,170.919998,167.830002,169.050003,176800,165.166428
"2016-10-11",168.449997,168.509995,163.990005,164.789993,387600,161.004272
"2016-10-12",165.389999,165.639999,164.679993,165.369995,209100,161.570953
"2016-10-13",164.619995,168.25,164.399994,167.699997,344300,163.847412
"2016-10-14",168.860001,169.350006,167.800003,168.809998,370200,164.931915
"2016-10-17",168.75,169.389999,168.240005,168.679993,661900,164.804932
"2016-10-18",169.830002,169.830002,167.589996,167.589996,260300,163.73996
"2016-10-19",167.440002,168.929993,167.020004,168.110001,231400,164.248016
"2016-10-20",168.470001,169.190002,167.580002,169.089996,191500,165.20549
"2016-10-21",167.880005,168.130005,167,167.800003,184400,163.945129
"2016-10-24",169.610001,169.610001,167.309998,168.020004,172800,164.160065
"2016-10-25",168.020004,168.100006,162.369995,162.809998,377500,159.069763
"2016-10-26",161.449997,161.600006,156.339996,157.490005,592900,153.871948
"2016-10-27",150,154.5,138.889999,139.410004,1618000,136.207352
"2016-10-28",138.630005,143.580002,136.529999,142.25,668300,138.982086
"2016-10-31",141.940002,143.330002,141.509995,143.130005,531400,139.841888
"2016-11-01",142.5,143.330002,139.149994,139.910004,408600,136.695831
"2016-11-02",140.529999,142.910004,139.399994,141.149994,407600,137.907318
"2016-11-03",141.660004,143.309998,141.660004,141.979996,410200,138.718353
"2016-11-04",142.380005,143.979996,142.009995,142.929993,366500,139.646469
"2016-11-07",144.639999,146.440002,143.25,146.320007,444800,142.958588
"2016-11-08",145.740005,146.220001,143.940002,145,349200,141.668915
"2016-11-09",143.100006,146.160004,140.910004,145.910004,338900,142.557999
"2016-11-10",146.949997,147.880005,142.880005,142.990005,375000,140.031372
"2016-11-11",143.070007,143.5,141.410004,143.070007,562300,140.109726
"2016-11-14",143.009995,144.220001,141.919998,142.070007,461100,139.130447
"2016-11-15",143.339996,148.330002,142.389999,147.990005,605000,144.927948
"2016-11-16",147.039993,149.929993,146.320007,149.839996,440400,146.739639
"2016-11-17",149.190002,149.880005,147.039993,148.380005,347800,145.309891
"2016-11-18",148.360001,151.449997,148.259995,151.059998,554700,147.934402
"2016-11-21",151.25,152.070007,149.410004,150.380005,419700,147.268463
"2016-11-22",150.059998,150.070007,146.020004,149.830002,413600,146.729843
"2016-11-23",149.449997,151.309998,149.449997,151.300003,279500,148.169464
"2016-11-25",153.050003,154.940002,151.699997,153.190002,214300,150.020325
"2016-11-28",152.070007,153.570007,149.949997,150.089996,447100,146.984451
"2016-11-29",149.960007,151.860001,148.979996,149.639999,477300,146.543777
"2016-11-30",148.970001,149.899994,146.449997,147.929993,2036300,144.869171
"2016-12-01",147.830002,148.110001,142.970001,146.029999,657900,143.008499
"2016-12-02",145,155.089996,145,152.529999,1427900,149.373962
"2016-12-05",153.110001,154.339996,152.580002,154.210007,487900,151.019241
"2016-12-06",154.990005,157.279999,151.660004,153.399994,496600,150.225998
"2016-12-07",152.869995,154.460007,151.220001,154.429993,477600,151.234665
"2016-12-08",154.460007,157.479996,154.460007,156.610001,359500,153.369553
"2016-12-09",156.369995,157.660004,154.809998,156.029999,262300,152.80159
"2016-12-12",154.729996,158.589996,154.320007,158.449997,485700,155.171494
"2016-12-13",159.389999,160.25,156.149994,156.320007,569500,153.085571
"2016-12-14",156.539993,157.850006,155.270004,156.619995,434700,153.379395
"2016-12-15",157.190002,157.190002,154.770004,156.169998,306900,152.938675
"2016-12-16",157.059998,159.289993,155.470001,157.289993,609900,154.035507
"2016-12-19",157.360001,160.490005,157.360001,160.119995,434000,156.806931
"2016-12-20",159.589996,161.669998,159.210007,159.559998,408900,156.258545
"2016-12-21",159.970001,161.899994,159.009995,160.389999,295900,157.071381
"2016-12-22",160.570007,161.559998,159.479996,159.740005,247500,156.434814
"2016-12-23",159.330002,162.270004,158.600006,161.429993,302900,158.089844
"2016-12-27",161.960007,162.820007,161.059998,161.529999,182200,158.187775
"2016-12-28",161.539993,162.410004,159.320007,159.990005,282200,156.679596
"2016-12-29",160.210007,162.470001,159.5,161.580002,214200,158.23674
"2016-12-30",162.229996,162.830002,160.630005,161.149994,301100,157.815613
"2017-01-03",161.320007,161.320007,157.800003,158.860001,453600,155.573029
"2017-01-04",159.679993,163.070007,159.639999,162.850006,326600,159.480438
"2017-01-05",162.850006,163.809998,161.570007,162.059998,271200,158.706818
"2017-01-06",165.800003,166.649994,163.619995,165.320007,564300,161.899368
"2017-01-09",164.910004,166.139999,163.789993,164.970001,199800,161.55661
"2017-01-10",164.830002,168.869995,164.830002,167.880005,381600,164.406403
"2017-01-11",167.179993,169.770004,167.059998,167.990005,331300,164.514114
"2017-01-12",166.5,167.789993,165.800003,167.679993,253000,164.210495
"2017-01-13",168.639999,170.520004,168.179993,169.369995,181600,165.86554
"2017-01-17",167.259995,169.119995,166.839996,167.160004,418500,163.701279
"2017-01-18",167.949997,168.380005,165.479996,166.419998,266600,162.976593
"2017-01-19",166.559998,166.960007,164.789993,166.029999,215700,162.594666
"2017-01-20",166.029999,167.419998,164.910004,165.399994,230500,161.977722
"2017-01-23",164.850006,166.149994,162.990005,163.720001,202400,160.332458
"2017-01-24",163.669998,165.179993,163.669998,164.529999,293300,161.125687
"2017-01-25",164.610001,166.860001,164.610001,166.509995,210500,163.064743
"2017-01-26",165.929993,166.979996,164.259995,164.639999,198100,161.233444
"2017-01-27",165.050003,166.410004,164.169998,166.190002,225800,162.751343
"2017-01-30",164.869995,165.630005,162.789993,165.550003,177400,162.124603
"2017-01-31",164.610001,167.759995,164.610001,167.729996,212700,164.259521
"2017-02-01",169,169,165.949997,167.770004,275900,164.298645
"2017-02-02",167.399994,169.300003,165.949997,169.089996,235100,165.59137
"2017-02-03",170.630005,170.990005,169.149994,170.839996,119700,167.305099
"2017-02-06",170.619995,171.759995,169.149994,170.119995,235600,166.600021
"2017-02-07",170.490005,172.610001,169.830002,172.229996,257100,168.666367
"2017-02-08",171.479996,172.330002,170.539993,172.029999,161900,168.470505
"2017-02-09",172.029999,174.369995,171.289993,172.889999,195800,169.312744
"2017-02-10",172.669998,173.839996,172.089996,172.899994,149800,169.322479
"2017-02-13",173.910004,176.089996,173.910004,175.800003,186400,172.162521
"2017-02-14",175,177.339996,175,176.889999,224900,173.22998
"2017-02-15",176.070007,177.580002,175.690002,177.020004,225400,173.357269
"2017-02-16",176.839996,178.380005,176.479996,178.050003,255700,174.365936
"2017-02-17",177.979996,179.990005,176.789993,179.910004,203600,176.1875
"2017-02-21",180.210007,184.940002,178.600006,184.520004,342500,180.702057
"2017-02-22",183.509995,186.570007,183.419998,184.009995,375600,180.202637
"2017-02-23",183.979996,188.240005,182.320007,183.919998,557500,180.114502
"2017-02-24",184.479996,189.899994,183.919998,189.789993,527800,185.863052
"2017-02-27",190.070007,193.949997,189.509995,192.809998,396800,188.820557
"2017-02-28",192,194.100006,191,191.179993,295900,187.224274
"2017-03-01",192.029999,196.179993,192.009995,194.970001,432000,191.276016
"2017-03-02",195.539993,198.889999,193.309998,193.990005,276800,190.314575
"2017-03-03",193.119995,194.539993,192.880005,194.350006,144500,190.66777
"2017-03-06",192.860001,193.660004,191.339996,193.009995,228900,189.353134
"2017-03-07",193.110001,194.660004,191.210007,192.130005,242000,188.489868
"2017-03-08",192.789993,193.059998,191.179993,191.699997,220400,188.067978
"2017-03-09",191.699997,194.369995,191.699997,193.820007,199000,190.147827
"2017-03-10",194,194.839996,191.270004,193.589996,245000,189.92218
"2017-03-13",193.630005,195.990005,193.309998,195.600006,196500,191.894104
"2017-03-14",195.029999,196.059998,194.050003,194.110001,232100,190.432312
"2017-03-15",194.470001,197.660004,194.470001,197.100006,264200,193.365677
"2017-03-16",196.639999,196.639999,193.839996,195.270004,146200,191.570358
"2017-03-17",195.270004,196.610001,194.100006,196.119995,499400,192.404251
"2017-03-20",195.339996,196.440002,194.509995,195.460007,108500,191.75676
"2017-03-21",196.25,197.070007,193.119995,193.470001,226400,189.804474
"2017-03-22",193.470001,195.910004,192.100006,194.75,2e+05,191.060211
"2017-03-23",195.309998,197.020004,194.490005,194.789993,159700,191.099411
"2017-03-24",194.820007,197.020004,194.050003,194.869995,324300,191.177933
"2017-03-27",194.020004,195.509995,193.070007,195.130005,178300,191.433014
"2017-03-28",194,195.669998,192.699997,194.880005,339100,191.187744
"2017-03-29",194.690002,196.080002,194.059998,194.660004,170600,190.971939
"2017-03-30",194.600006,196.389999,194.240005,194.580002,147400,190.893402
"2017-03-31",194.630005,194.990005,192.570007,193.729996,269900,190.059525
"2017-04-03",194.100006,194.960007,191.600006,193.729996,344200,190.059525
"2017-04-04",193.679993,195.029999,191.380005,192.929993,191400,189.274673
"2017-04-05",192.130005,195.160004,191.639999,192.5,224800,188.852829
"2017-04-06",192.380005,194.970001,191.039993,194,181500,190.324417
"2017-04-07",192.759995,194.740005,192,193.919998,185400,190.245926
"2017-04-10",193.919998,195.259995,193.270004,194.009995,161300,190.334213
"2017-04-11",193.649994,196.869995,193.330002,196.860001,191500,193.130249
"2017-04-12",197.669998,197.929993,195.820007,196.220001,229800,192.502335
"2017-04-13",195.880005,197.139999,194.580002,195.179993,205300,191.482056
"2017-04-17",196.350006,197.660004,195.210007,197.240005,342700,193.503021
"2017-04-18",196.25,197.589996,195.020004,197.25,128200,193.512802
"2017-04-19",198,198.979996,197.220001,198.619995,180300,194.856873
"2017-04-20",199.039993,201.160004,198.039993,199.589996,227600,195.808533
"2017-04-21",199.199997,200.149994,198.410004,199.520004,412900,195.739822
"2017-04-24",202.210007,203.130005,199.529999,201.699997,553000,197.87851
"2017-04-25",203.25,203.270004,200.720001,201.800003,708600,197.976639
"2017-04-26",202.710007,203.350006,200.429993,203.190002,619500,199.340286
"2017-04-27",203.970001,206.679993,202.25,206.460007,204600,202.54837
"2017-04-28",206.179993,207.259995,205.320007,206.889999,192700,202.9702
"2017-05-01",207.889999,210.509995,205.839996,210.309998,420000,206.325378
"2017-05-02",211.009995,211.220001,208.229996,210.369995,403400,206.384232
"2017-05-03",209.470001,210.210007,205.979996,209.470001,294200,205.501328
"2017-05-04",199.470001,208.039993,199.369995,202.830002,589500,198.987122
"2017-05-05",202.610001,202.619995,197.820007,200.339996,677200,196.544312
"2017-05-08",199.949997,199.949997,194.720001,194.990005,4e+05,191.29567
"2017-05-09",195.190002,196.869995,193.160004,194.399994,484500,190.716843
"2017-05-10",194.679993,195.410004,193.440002,195.149994,304200,191.452621
"2017-05-11",194.050003,194.860001,192.759995,193.880005,243800,190.206696
"2017-05-12",192.960007,194.820007,192.800003,193.460007,255800,189.794693
"2017-05-15",192.669998,195.429993,191.399994,194.770004,188300,191.079834
"2017-05-16",193.910004,194.860001,192.039993,193.949997,194400,190.608093
"2017-05-17",193.949997,193.949997,192.039993,193.059998,233300,189.733429
"2017-05-18",192.380005,194.809998,192.380005,193.5,188800,190.165848
"2017-05-19",193.5,197.149994,193.5,196.589996,163500,193.202591
"2017-05-22",197.570007,199.589996,196.990005,198.800003,276600,195.374527
"2017-05-23",199.309998,200.550003,198.820007,199.660004,171800,196.219727
"2017-05-24",200.289993,200.970001,198.740005,200.169998,146900,196.720901
"2017-05-25",200.169998,202.130005,199.699997,201.330002,249300,197.860931
"2017-05-26",201.050003,201.710007,199.669998,201.210007,187700,197.743027
"2017-05-30",200.880005,201.509995,199.619995,200.75,162500,197.290924
"2017-05-31",201.570007,202.5,199.309998,200.020004,500400,196.573547
"2017-06-01",199.929993,204.419998,199.779999,204.139999,382600,200.622528
"2017-06-02",205.720001,207.990005,205.25,207.020004,253700,203.452896
"2017-06-05",206.399994,207.710007,203.779999,205.070007,161900,201.536484
"2017-06-06",203.960007,205.229996,203.199997,203.479996,224300,199.973892
"2017-06-07",204.600006,206.600006,203.639999,206.070007,199500,202.519257
"2017-06-08",206.690002,206.690002,203.410004,204.009995,178900,200.494751
"2017-06-09",204.279999,204.869995,199.419998,200,252100,196.553879
"2017-06-12",200.160004,200.869995,196.410004,200.300003,203800,196.848648
"2017-06-13",199.830002,202.039993,199.830002,201.910004,116000,198.430923
"2017-06-14",201.080002,204.080002,199.889999,201.440002,161400,197.96907
"2017-06-15",200.830002,200.919998,198.770004,199.860001,290400,196.416275
"2017-06-16",199.399994,202.220001,199,200.830002,227200,197.369553
"2017-06-19",201.490005,203.729996,199.449997,203.410004,143400,199.905075
"2017-06-20",203.059998,204.869995,203,203.520004,156300,200.013229
"2017-06-21",203.649994,204.820007,202.029999,203.449997,167600,199.944412
"2017-06-22",203.419998,205.610001,202.960007,204.350006,186600,200.828934
"2017-06-23",205.669998,209.979996,204,206.110001,495400,202.558563
"2017-06-26",206.050003,208.100006,206.050003,207.470001,232600,203.895142
"2017-06-27",207.75,208.220001,205.399994,205.729996,158200,202.18512
"2017-06-28",207.360001,208.220001,205.830002,207.320007,165600,203.747742
"2017-06-29",207.380005,207.660004,204.330002,205.75,196600,202.204773
"2017-06-30",206.809998,209.399994,204.490005,207.759995,186800,204.180145
"2017-07-03",208.100006,209.789993,205.889999,206.929993,170600,203.364441
"2017-07-05",206.710007,209.240005,206.710007,207.789993,264800,204.209595
"2017-07-06",206.119995,209.289993,204.179993,204.740005,262200,201.212189
"2017-07-07",205.759995,211.75,205.410004,211.399994,195700,207.757431
"2017-07-10",210.639999,210.869995,208.210007,208.479996,227900,204.887711
"2017-07-11",209.490005,210.020004,207.100006,207.580002,202400,204.00325
"2017-07-12",208.100006,211.080002,208.100006,208.710007,175400,205.11377
"2017-07-13",209.199997,210.179993,206.940002,209.229996,129200,205.624817
"2017-07-14",208.970001,212.630005,208.699997,211.089996,162000,207.452759
"2017-07-17",211.529999,212.169998,209.639999,211.009995,292100,207.374161
"2017-07-18",210.460007,211.5,209.830002,210.770004,106200,207.13829
"2017-07-19",211.300003,212.830002,210.940002,211.889999,104800,208.238983
"2017-07-20",213.039993,213.399994,211.529999,212.570007,86800,208.907272
"2017-07-21",212.720001,214.25,210.240005,211.169998,119200,207.531387
"2017-07-24",211.119995,214.529999,210.639999,214.229996,126300,210.538651
"2017-07-25",214.690002,216.369995,213.610001,215.589996,258200,211.875229
"2017-07-26",215.690002,215.690002,211.009995,212.029999,186200,208.376587
"2017-07-27",212.619995,212.759995,208.559998,210.419998,229100,206.794312
"2017-07-28",209.539993,211.690002,208.179993,210.100006,210800,206.479843
"2017-07-31",210.389999,210.970001,205.949997,207.220001,297200,203.649445
"2017-08-01",208.410004,213.529999,203.639999,204.419998,310900,200.89769
"2017-08-02",204.419998,207.089996,201.020004,203.009995,419500,199.511993
"2017-08-03",201.990005,217.949997,197.720001,216.880005,677100,213.143005
"2017-08-04",217.970001,217.970001,210.800003,214.259995,386600,210.568115
"2017-08-07",214.160004,216.770004,212.080002,214.600006,270800,210.902313
"2017-08-08",214.779999,214.919998,211.029999,213,190000,209.329834
"2017-08-09",212.509995,214.089996,210.039993,210.600006,173800,206.971222
"2017-08-10",210.100006,210.929993,203.619995,204,252400,200.484909
"2017-08-11",203.259995,207.300003,203.130005,205.339996,202200,202.138718
"2017-08-14",208.679993,209.350006,207.320007,208.889999,114500,205.633362
"2017-08-15",209.139999,209.960007,207.649994,208.899994,122200,205.643219
"2017-08-16",209.470001,214.889999,209.380005,214.789993,318300,211.441391
"2017-08-17",214.350006,217.380005,211.580002,211.899994,272100,208.596466
"2017-08-18",211.320007,213.059998,209.240005,210.660004,174700,207.375793
"2017-08-21",210.399994,213.399994,209.279999,211.770004,167700,208.468491
"2017-08-22",211.759995,213.949997,210.990005,213,165900,209.679291
"2017-08-23",211.940002,213.619995,207.529999,207.630005,288300,204.393066
"2017-08-24",207.970001,209.259995,206.600006,207.669998,137400,204.432404
"2017-08-25",208.389999,208.699997,205.580002,207.009995,123000,203.782715
"2017-08-28",207.009995,208.289993,205.020004,207.380005,557500,204.146927
"2017-08-29",206.399994,207.039993,203.960007,205.610001,442600,202.404526
"2017-08-30",205.580002,208.160004,203.699997,207.580002,418900,204.343811
"2017-08-31",207.990005,211.899994,207.139999,211.75,296000,208.448807
"2017-09-01",211.75,213,209.860001,210.509995,149900,207.228134
"2017-09-05",210.300003,212.899994,209.210007,210.940002,207300,207.651443
"2017-09-06",212.190002,227.919998,209.509995,225.410004,778900,221.895828
"2017-09-07",225.919998,228.830002,224.270004,227.139999,364000,223.598877
"2017-09-08",227.940002,235.179993,226.630005,232.75,539400,229.121399
"2017-09-11",236.020004,236.020004,232.059998,233.850006,476600,230.204269
"2017-09-12",234.789993,235.710007,232.990005,235.529999,201000,231.858063
"2017-09-13",235.289993,235.360001,232.029999,233.970001,247900,230.322403
"2017-09-14",233.970001,235.949997,233.149994,234.300003,238300,230.647247
"2017-09-15",234.440002,235.740005,233.520004,235.229996,349700,231.562744
"2017-09-18",236.509995,240.929993,235.809998,239.729996,260800,235.992599
"2017-09-19",240.600006,240.600006,237.5,239.75,248600,236.012268
"2017-09-20",238,238.759995,234.259995,236.860001,279800,233.167328
"2017-09-21",236.169998,237.509995,233.559998,237.059998,226900,233.364227
"2017-09-22",236.869995,242.139999,235.979996,241.770004,312500,238.000793
"2017-09-25",243.270004,243.539993,240.25,242.559998,330500,238.778473
"2017-09-26",242.559998,243.850006,240.139999,240.779999,245000,237.026199
"2017-09-27",242.399994,242.759995,238.809998,241.229996,213500,237.469223
"2017-09-28",241.240005,241.779999,239.789993,240.490005,214800,236.740738
"2017-09-29",241.410004,242.610001,240.289993,241.970001,206800,238.197647
"2017-10-02",241.880005,245.860001,241.479996,244.720001,316800,240.9048
"2017-10-03",245.699997,246.669998,241.75,244.25,227500,240.442078
"2017-10-04",244.850006,246.539993,243.860001,246.080002,225700,242.243607
"2017-10-05",245.979996,246.830002,243.779999,246.419998,146300,242.578323
"2017-10-06",245.660004,248.679993,245.639999,246.050003,341800,242.214081
"2017-10-09",246.369995,246.369995,243.300003,243.619995,147900,239.821945
"2017-10-10",243.639999,244.300003,239,240.419998,182400,236.671829
"2017-10-11",239.979996,240.800003,238.210007,239.889999,169700,236.150085
"2017-10-12",240.009995,240.550003,238.720001,240.029999,241700,236.287918
"2017-10-13",239.600006,241.75,238.520004,238.710007,242100,234.98848
"2017-10-16",238.699997,241.949997,238,239.029999,176700,235.303497
"2017-10-17",239.419998,241.220001,238.75,240.759995,171000,237.006516
"2017-10-18",241.589996,243.110001,240.550003,240.639999,163800,236.888428
"2017-10-19",240.089996,243.240005,239.559998,241.990005,121800,238.217361
"2017-10-20",242.800003,243.979996,242.199997,243.059998,125800,239.270676
"2017-10-23",242.919998,246.949997,242.490005,242.990005,129600,239.201752
"2017-10-24",242.789993,243.339996,238.800003,241.259995,160900,237.498734
"2017-10-25",240.119995,242.589996,239.130005,242.429993,208400,238.650513
"2017-10-26",242.419998,244.110001,240.190002,241.300003,219900,237.538116
"2017-10-27",241.389999,243.110001,239.160004,242.789993,179700,239.004868
"2017-10-30",242.690002,242.979996,235.789993,236.759995,263300,233.068909
"2017-10-31",237.020004,238.550003,236.029999,236.979996,419200,233.285492
"2017-11-01",237.179993,242.940002,235.289993,241.710007,302000,237.941742
"2017-11-02",253.800003,263.970001,247.399994,254.800003,586700,250.827652
"2017-11-03",255.789993,259.899994,253.369995,256.410004,439000,252.412552
"2017-11-06",256.269989,257.890015,254.160004,256.579987,178500,252.57991
"2017-11-07",256.529999,260.369995,255.440002,260.309998,299600,256.25174
"2017-11-08",259.519989,260.670013,257.309998,259.589996,214300,255.543015
"2017-11-09",258.299988,259.589996,251.160004,257.140015,197200,253.13118
"2017-11-10",257.269989,257.269989,248.720001,252.889999,424500,248.947433
