"dates","APA.Open","APA.High","APA.Low","APA.Close","APA.Volume","APA.Adjusted"
"2016-02-12",34.970001,36.939999,34.66,36.529999,5812300,32.750145
"2016-02-16",37.189999,37.880001,36.639999,37.470001,4274300,33.592876
"2016-02-17",38.220001,40.34,37.91,40.060001,5128700,35.914883
"2016-02-18",40.77,40.889999,37.919998,38.799999,6684200,34.785255
"2016-02-19",37.900002,37.970001,36.27,37.330002,5614400,33.467369
"2016-02-22",38.34,39.75,38.34,39.610001,4702700,35.511444
"2016-02-23",38.889999,39.779999,37.860001,37.880001,5480500,33.960449
"2016-02-24",36.950001,38.720001,36.209999,38.599998,7818000,34.605957
"2016-02-25",37.93,38.93,36.09,37.790001,7965100,33.879761
"2016-02-26",39.09,40.48,38.400002,39.470001,5546300,35.385941
"2016-02-29",39.490002,39.5,37.689999,38.279999,5330300,34.319065
"2016-03-01",38.470001,38.68,36.259998,38.619999,5884700,34.623886
"2016-03-02",38.330002,42.009998,38.16,41.970001,6606500,37.627258
"2016-03-03",41.75,45.599998,41.75,45.09,10048500,40.424419
"2016-03-04",45.630001,48.939999,45.16,48.040001,8779100,43.069168
"2016-03-07",48.029999,51.110001,47.619999,51.02,10459600,45.740829
"2016-03-08",50.32,50.419998,46.119999,46.169998,8107600,41.392666
"2016-03-09",47.25,47.689999,45.009998,46.23,6639800,41.446453
"2016-03-10",45.900002,46.650002,44.75,46.25,5159900,41.46439
"2016-03-11",47.380001,49.040001,47.369999,48.970001,6188200,43.902943
"2016-03-14",47.720001,48.900002,47.43,48.189999,4751900,43.203636
"2016-03-15",47.029999,48.02,46.830002,47.93,5146800,42.970558
"2016-03-16",48.509998,49.98,48.110001,49.25,5663700,44.153969
"2016-03-17",49.950001,51.02,49.48,50.470001,4978500,45.247742
"2016-03-18",51.27,51.810001,48.529999,49.630001,7009600,44.494648
"2016-03-21",49.139999,50.75,48.740002,49.880001,3401800,44.718784
"2016-03-22",49.060001,51.32,49.02,50.27,3916500,45.068432
"2016-03-23",49.279999,49.73,47.650002,47.860001,5682500,42.907799
"2016-03-24",47.009998,48.860001,46.59,48.849998,4460600,43.795353
"2016-03-28",48.98,49.080002,47.599998,48.41,3257300,43.400879
"2016-03-29",47.48,48.630001,47.049999,48.560001,3133300,43.535358
"2016-03-30",49.25,49.509998,48.07,48.639999,3004400,43.607086
"2016-03-31",48.349998,49.18,48.02,48.810001,3922700,43.759491
"2016-04-01",47.459999,48.630001,47.09,47.5,5578600,42.585037
"2016-04-04",47.540001,48.290001,46.619999,46.82,2956500,41.975395
"2016-04-05",46.400002,48.18,46.150002,47.330002,2575400,42.43264
"2016-04-06",47.810001,49.900002,47.310001,49.759998,3655000,44.611195
"2016-04-07",49.209999,50.009998,48.349998,49.189999,2617000,44.100182
"2016-04-08",50.75,51.639999,50.18,50.66,4125500,45.418068
"2016-04-11",51.18,51.66,49.919998,49.950001,3240300,44.781536
"2016-04-12",50.59,53.689999,50.139999,53.290001,5145000,47.77594
"2016-04-13",53.099998,53.110001,51.52,52.459999,3769300,47.031818
"2016-04-14",52.84,53.450001,52.349998,52.970001,1954500,47.489052
"2016-04-15",52.310001,52.639999,51.540001,52.049999,2999000,46.664238
"2016-04-18",50.27,53.869999,50.07,53.439999,3293800,47.910416
"2016-04-19",53.98,55.5,53.209999,55.02,4722700,49.326935
"2016-04-20",54.48,55.439999,53.580002,54.68,3667100,49.24588
"2016-04-21",54.939999,55.619999,54.330002,54.779999,3578700,49.33593
"2016-04-22",55.27,56.66,55.16,56.200001,2865100,50.614815
"2016-04-25",55.66,55.98,53.990002,54.41,3504800,49.002705
"2016-04-26",54.889999,56.009998,53.93,55.880001,3453700,50.326618
"2016-04-27",56.43,58.060001,56.310001,57.540001,4883800,51.821648
"2016-04-28",56.880001,57.630001,55.279999,55.43,2948400,49.921337
"2016-04-29",55.889999,56.27,53.290001,54.400002,4700100,48.993698
"2016-05-02",54.610001,54.970001,53.169998,54.240002,4649900,48.849598
"2016-05-03",53.049999,53.82,51.41,52.130001,5260000,46.949291
"2016-05-04",52.25,52.73,50.080002,50.73,4480400,45.688427
"2016-05-05",51.91,55,51.52,54.82,6807800,49.371964
"2016-05-06",53.950001,55.57,53.59,53.84,6562100,48.489353
"2016-05-09",53.450001,53.450001,51.689999,52.119999,4544500,46.940285
"2016-05-10",52.610001,53.34,52.060001,53.09,4842300,47.813885
"2016-05-11",53.080002,54.82,51.790001,54.009998,5906700,48.64246
"2016-05-12",54.970001,55.599998,54.240002,54.299999,5065300,48.903637
"2016-05-13",53.580002,54.490002,52.470001,53.02,2973900,47.750851
"2016-05-16",54.380001,55.599998,54.380001,54.799999,4038100,49.353939
"2016-05-17",54.860001,55.810001,54.119999,55.119999,4075700,49.642139
"2016-05-18",57.68,58.209999,55.209999,56.610001,12947400,50.984074
"2016-05-19",55.82,57.209999,54.27,56.98,6359500,51.317295
"2016-05-20",57.169998,57.610001,56.27,57.110001,3241400,51.434383
"2016-05-23",56.759998,57.84,56.439999,57.599998,3111400,51.875683
"2016-05-24",58.139999,59.130001,57.07,58.25,4384700,52.461094
"2016-05-25",58.810001,59.59,57.860001,57.91,3146400,52.154873
"2016-05-26",58.490002,58.82,57.450001,58.029999,2408500,52.262955
"2016-05-27",57.66,58.369999,57,58.290001,2516600,52.497105
"2016-05-31",58.259998,59.25,57.029999,57.139999,4071000,51.461395
"2016-06-01",56.490002,56.860001,55.18,56.169998,3818400,50.587795
"2016-06-02",55.509998,56.009998,54.860001,55.84,2684000,50.290596
"2016-06-03",55.919998,56.34,54.169998,54.580002,2866300,49.155807
"2016-06-06",55.470001,55.84,54.869999,55.619999,2460100,50.092457
"2016-06-07",56.220001,58.439999,56.130001,58.209999,4089200,52.425064
"2016-06-08",59,59.02,56.689999,57,3499000,51.335316
"2016-06-09",56.220001,56.959999,55.650002,55.830002,3068900,50.28159
"2016-06-10",55.16,55.59,53.029999,53.52,3236900,48.201157
"2016-06-13",53.029999,54.549999,52.529999,53.84,3042500,48.489353
"2016-06-14",53.689999,55.369999,53.470001,54.759998,3349300,49.317921
"2016-06-15",54.310001,55.41,53.77,54.529999,2548700,49.110779
"2016-06-16",53.619999,53.619999,51.91,53,3027900,47.73283
"2016-06-17",53.77,54.470001,53.540001,53.869999,3163300,48.516369
"2016-06-20",54.990002,55.619999,54.450001,55.32,2246000,49.822273
"2016-06-21",54.82,57,54.27,56.630001,2897000,51.002079
"2016-06-22",56.619999,56.849998,55.75,56.43,2806700,50.821964
"2016-06-23",57.139999,58.18,56.540001,58.16,3879800,52.380028
"2016-06-24",55.5,56.919998,54.799999,54.860001,6229100,49.40799
"2016-06-27",53.880001,54.16,51.380001,52,4043300,46.832214
"2016-06-28",53.419998,54.200001,52.950001,54.18,2438300,48.795559
"2016-06-29",54.759998,56.23,54.599998,55.810001,2701700,50.263577
"2016-06-30",55.82,56.080002,55.09,55.669998,3052700,50.137489
"2016-07-01",55.759998,57.380001,55.400002,56.669998,2583600,51.038113
"2016-07-05",55.41,56.130001,53.720001,54.669998,2374900,49.236862
"2016-07-06",54.389999,55.470001,54.18,55.299999,2420500,49.804253
"2016-07-07",55.970001,56.669998,54.450001,54.900002,2323200,49.444016
"2016-07-08",55.700001,55.990002,54.68,55.169998,2592300,49.687172
"2016-07-11",55.540001,56.25,55.040001,55.110001,2023500,49.633137
"2016-07-12",56.400002,58.34,56.200001,57.540001,2963400,51.821648
"2016-07-13",57.540001,57.830002,56.040001,56.540001,2718000,50.921028
"2016-07-14",57.360001,57.73,56.799999,56.880001,1950700,51.227234
"2016-07-15",57.459999,57.639999,56.700001,57.119999,2633000,51.443394
"2016-07-18",56.91,57.07,56.080002,56.330002,2407000,50.731899
"2016-07-19",56.110001,56.279999,54.91,55.110001,2228600,49.633137
"2016-07-20",54.349998,55.060001,53.41,54.599998,2134900,49.397911
"2016-07-21",54.75,55.93,53.27,53.400002,2785000,48.312248
"2016-07-22",53.900002,54.25,53.169998,53.650002,2215500,48.538425
"2016-07-25",53.040001,53.25,51.650002,51.970001,2741700,47.018494
"2016-07-26",51.689999,52.869999,51.580002,52.75,1828500,47.724174
"2016-07-27",52.82,53.889999,51.369999,51.759998,2393700,46.828495
"2016-07-28",51.720001,52.490002,51.540001,51.84,1918700,46.900875
"2016-07-29",51.150002,52.740002,51,52.5,2493600,47.498005
"2016-08-01",51.82,52,49.619999,49.869999,3433300,45.118565
"2016-08-02",50.5,50.830002,48.82,49.939999,2556000,45.181904
"2016-08-03",50.150002,51.869999,49.400002,51.73,4234200,46.801357
"2016-08-04",51.18,52.900002,49.939999,50.18,5225800,45.39904
"2016-08-05",49.900002,50.060001,48.049999,49.639999,5645700,44.910484
"2016-08-08",50.150002,51.75,50.07,50.669998,4476900,45.842346
"2016-08-09",50.66,50.84,49.82,50.23,3316500,45.444267
"2016-08-10",50.400002,50.790001,48.709999,48.779999,3211800,44.132412
"2016-08-11",49.34,50.279999,48.939999,49.59,3053500,44.86525
"2016-08-12",49.700001,50.150002,48.900002,49.009998,2791200,44.340504
"2016-08-15",49.369999,50.07,49.09,49.880001,2948700,45.127621
"2016-08-16",49.669998,51.34,48.869999,50.970001,3756900,46.113766
"2016-08-17",50.810001,51.939999,50.450001,51.630001,3073000,46.710888
"2016-08-18",51.990002,53.75,51.77,53.599998,3315000,48.493191
"2016-08-19",53.389999,53.700001,52.970001,53.490002,2046400,48.393677
"2016-08-22",52.580002,53.299999,52.32,53.150002,1926500,48.086063
"2016-08-23",53.07,53.48,52.509998,53.389999,2715300,48.303204
"2016-08-24",52.970001,53.330002,52.599998,52.740002,1730200,47.715126
"2016-08-25",52.580002,53.040001,51.959999,52.509998,1704600,47.507038
"2016-08-26",52.790001,53.18,52,52.349998,1846000,47.362286
"2016-08-29",52.049999,53.150002,51.849998,52.830002,1350700,47.796555
"2016-08-30",53.099998,53.830002,52.150002,52.43,1560000,47.434669
"2016-08-31",51.889999,52.02,49.639999,49.700001,4318600,44.964767
"2016-09-01",49.349998,49.860001,48.529999,49.790001,3731000,45.046192
"2016-09-02",50.34,51.540001,50.32,51.290001,2479300,46.403278
"2016-09-06",51.380001,52,50.73,51.669998,2223800,46.747074
"2016-09-07",56.970001,58.990002,54.779999,55.130001,14583600,49.877415
"2016-09-08",56.560001,59.330002,56,59.049999,10856900,53.423931
"2016-09-09",58.490002,59.779999,58.34,59.400002,9468800,53.740585
"2016-09-12",59.080002,60.189999,58.299999,59.900002,6267900,54.192951
"2016-09-13",58.599998,59.599998,57.200001,57.509998,7544600,52.030659
"2016-09-14",57.110001,58.810001,56.560001,56.75,5045300,51.343067
"2016-09-15",57.209999,58.740002,56.900002,58.700001,4947800,53.107281
"2016-09-16",57.73,58.860001,57.560001,58.560001,5098000,52.980618
"2016-09-19",59.09,59.25,57.759998,57.849998,3262000,52.338261
"2016-09-20",57.580002,58.459999,57.330002,57.490002,3003100,52.012566
"2016-09-21",58.209999,60.939999,58.09,60.889999,7520900,55.088619
"2016-09-22",61.57,62.189999,60.779999,61,7239800,55.188152
"2016-09-23",60.169998,61.439999,59.16,60.02,6190900,54.301517
"2016-09-26",61.110001,61.209999,59.849998,59.939999,3945900,54.229137
"2016-09-27",59.02,59.880001,58.110001,59.59,4282400,53.912483
"2016-09-28",60.07,64.059998,59.529999,63.700001,8111000,57.630901
"2016-09-29",63.32,66,62.93,63.740002,7894800,57.667091
"2016-09-30",64.330002,65.089996,63.75,63.869999,5292500,57.784702
"2016-10-03",63.73,64.639999,62.889999,63.950001,2900000,57.857086
"2016-10-04",64.160004,65.809998,63.029999,63.790001,6327000,57.712326
"2016-10-05",64.959999,65.709999,64.360001,64.650002,3451200,58.490387
"2016-10-06",64.849998,65.169998,63.709999,64.089996,3369500,57.983738
"2016-10-07",64.25,64.599998,62.77,63.330002,3922800,57.296158
"2016-10-10",63.98,65,63.709999,64.160004,2357100,58.047073
"2016-10-11",63.900002,64.18,62.419998,62.869999,2971400,56.879974
"2016-10-12",62.709999,63.169998,61.830002,62.709999,3325800,56.735218
"2016-10-13",62,62.73,60.509998,62.07,4738700,56.156197
"2016-10-14",62.619999,62.779999,61.619999,61.77,3580300,55.884781
"2016-10-17",61.639999,62.200001,60.630001,61.849998,3512000,55.957153
"2016-10-18",62.439999,63.689999,62.419998,62.830002,4125700,56.843784
"2016-10-19",63.5,64.910004,63,64.32,3624700,58.424294
"2016-10-20",63.509998,63.84,62.599998,63.48,3449200,57.661293
"2016-10-21",62.970001,63.130001,61.869999,62.189999,3176500,56.489532
"2016-10-24",62.25,62.529999,60.470001,61.580002,3019000,55.935448
"2016-10-25",61.57,61.990002,60.389999,60.57,2162700,55.018028
"2016-10-26",60.02,61.98,59.91,61.68,3093700,56.026279
"2016-10-27",61.990002,62.73,61.25,61.700001,2405200,56.044449
"2016-10-28",61.630001,62.619999,60.200001,60.720001,3640800,55.154274
"2016-10-31",60.419998,60.740002,59.389999,59.48,2590900,54.027943
"2016-11-01",60.32,60.360001,58.380001,59.529999,2778800,54.073357
"2016-11-02",59.18,60.18,58.540001,59.459999,4962500,54.009769
"2016-11-03",58.459999,58.459999,54.73,55.52,8756000,50.430923
"2016-11-04",55.200001,56.790001,54.610001,56.139999,6235500,50.994095
"2016-11-07",57.599998,57.759998,56.189999,57.450001,4614500,52.184017
"2016-11-08",56.939999,57.639999,56.5,56.93,2338600,51.711681
"2016-11-09",57.029999,59.080002,56.790001,58.02,3270500,52.701767
"2016-11-10",58.040001,58.599998,57.23,58.32,3272300,52.974266
"2016-11-11",57.950001,58.98,56.970001,57.720001,3517400,52.429268
"2016-11-14",57.529999,58.98,57.220001,58.93,2993400,53.528355
"2016-11-15",59.959999,63.5,59.959999,63.389999,6053700,57.579544
"2016-11-16",62.779999,63.619999,62.139999,62.450001,2995200,56.725697
"2016-11-17",63.48,63.740002,61.139999,61.400002,2974200,55.771942
"2016-11-18",61.599998,62.740002,61.349998,62.080002,2753600,56.389622
"2016-11-21",63.73,64.400002,62.599998,63.27,3446200,57.470547
"2016-11-22",63.560001,63.970001,61.119999,62.470001,3304600,56.743866
"2016-11-23",62.18,63.810001,62,63.650002,2335700,57.81572
"2016-11-25",63.139999,63.650002,62.400002,62.84,1832000,57.079956
"2016-11-28",63.41,63.610001,61.25,61.349998,4022100,55.726528
"2016-11-29",59.759998,61.470001,58.049999,60.740002,4391300,55.172451
"2016-11-30",64.889999,66.830002,63.669998,65.949997,6956000,59.904877
"2016-12-01",67.389999,67.629997,64.720001,65.139999,4643600,59.169128
"2016-12-02",65.089996,65.900002,64.639999,65.110001,2073000,59.141888
"2016-12-05",65.980003,67.760002,65.760002,66.410004,3595600,60.322731
"2016-12-06",65.620003,66.760002,64.059998,66.349998,2148300,60.268227
"2016-12-07",66.370003,66.720001,65.269997,66.389999,5181800,60.304558
"2016-12-08",66.75,67.400002,66.110001,66.5,2862600,60.404476
"2016-12-09",67.139999,67.190002,65.919998,66.559998,2411900,60.458981
"2016-12-12",68.25,69,66.639999,66.790001,4865600,60.667881
"2016-12-13",67.150002,67.720001,65.949997,67.349998,4030300,61.176563
"2016-12-14",66.980003,67.760002,65.629997,65.739998,3834200,59.714138
"2016-12-15",65.449997,67.040001,65,66.739998,2757800,60.622471
"2016-12-16",67.099998,67.099998,65.900002,66.389999,3759600,60.304558
"2016-12-19",66.660004,67.370003,66.169998,66.699997,1971300,60.586136
"2016-12-20",67.110001,67.360001,66.440002,66.75,1950700,60.631557
"2016-12-21",67.410004,67.419998,66.529999,66.639999,1572800,60.531647
"2016-12-22",66.620003,67.199997,66.25,66.739998,1933000,60.622471
"2016-12-23",66.459999,66.980003,66.029999,66.400002,1288200,60.313641
"2016-12-27",66.540001,66.940002,66.029999,66.339996,1021800,60.259136
"2016-12-28",66.410004,66.660004,64.339996,64.589996,2425000,58.669544
"2016-12-29",64.349998,64.610001,63.509998,63.869999,1735000,58.015545
"2016-12-30",63.869999,64.199997,63.27,63.470001,2238300,57.652203
"2017-01-03",64.709999,64.919998,62.080002,63.779999,4816800,57.933792
"2017-01-04",63.869999,64.209999,63.080002,63.59,2620100,57.761215
"2017-01-05",63.799999,64.110001,62.810001,63.25,2531900,57.452377
"2017-01-06",63.52,63.75,62.560001,63.119999,2936700,57.334286
"2017-01-09",62.73,62.900002,62.110001,62.360001,2334800,56.643955
"2017-01-10",62.630001,63.09,62.299999,62.869999,2382200,57.107204
"2017-01-11",63.130001,63.82,62.169998,63.77,2270500,57.924713
"2017-01-12",64.129997,64.129997,62.66,63.02,2824600,57.243462
"2017-01-13",62.720001,63.25,62.360001,62.779999,1316800,57.025452
"2017-01-17",63.16,63.919998,62.25,63.099998,3538100,57.31612
"2017-01-18",62.32,63.360001,62.16,62.91,2559600,57.370846
"2017-01-19",62.830002,63,61.869999,62.220001,2218700,56.741592
"2017-01-20",63,63.18,61.580002,61.810001,2780200,56.367699
"2017-01-23",61.549999,61.98,60.66,60.77,2599600,55.419266
"2017-01-24",61.27,61.560001,60.5,60.959999,4072800,55.592529
"2017-01-25",61.02,61.93,60.849998,61.43,3907600,56.021149
"2017-01-26",61.810001,62.75,61.48,62.549999,3714100,57.042538
"2017-01-27",62.220001,62.490002,61.290001,62.080002,3282800,56.613918
"2017-01-30",61.509998,61.779999,59.549999,59.950001,3332800,54.671463
"2017-01-31",60.09,60.299999,59.099998,59.82,4648900,54.552914
"2017-02-01",60.330002,60.66,57.369999,57.779999,5847600,52.692532
"2017-02-02",58.02,59.290001,57.450001,59.09,3098300,53.887188
"2017-02-03",58.560001,59.970001,58.560001,59.639999,2843100,54.388767
"2017-02-06",59.639999,59.919998,57.810001,57.869999,2671600,52.774612
"2017-02-07",57.59,57.59,55.75,57.029999,4686800,52.008568
"2017-02-08",56.360001,57.900002,55.810001,56.93,3084600,51.917377
"2017-02-09",57.490002,57.720001,56.77,56.919998,2624400,51.908249
"2017-02-10",57.439999,57.709999,56.919998,57.380001,2710000,52.327755
"2017-02-13",57.27,57.880001,56.759998,57.18,1875300,52.145363
"2017-02-14",56.459999,56.669998,54.529999,55.5,7436000,50.613289
"2017-02-15",55.080002,56.23,54.73,55.59,4981700,50.695351
"2017-02-16",55.77,55.98,54.959999,55.25,2798400,50.385303
"2017-02-17",55,55.490002,54.68,55.439999,2524400,50.558559
"2017-02-21",56.060001,56.509998,55.75,55.889999,3240900,50.968948
"2017-02-22",55.330002,56.110001,54.740002,54.91,4380600,50.075237
"2017-02-23",54.349998,55.23,51.279999,52.98,11695900,48.315174
"2017-02-24",52.619999,54.23,52.509998,53.41,5686300,48.707302
"2017-02-27",53.419998,53.580002,52.509998,52.93,5041300,48.269573
"2017-02-28",52.779999,52.880001,52.09,52.59,3662800,47.959511
"2017-03-01",53.040001,53.450001,52.73,52.950001,4470500,48.287811
"2017-03-02",51.959999,52.25,51.419998,51.919998,4266600,47.348495
"2017-03-03",52.02,52.27,51.810001,52.09,2856900,47.503532
"2017-03-06",52.07,52.490002,51.880001,52.189999,2125400,47.594723
"2017-03-07",52.369999,52.459999,51.200001,51.279999,3375300,46.764851
"2017-03-08",51.049999,51.349998,49.279999,49.41,5307200,45.059498
"2017-03-09",49.25,50.740002,49.049999,50.630001,7189600,46.172085
"2017-03-10",50.91,50.990002,49.790001,50.23,6192500,45.807301
"2017-03-13",50.220001,50.779999,50,50.16,4053600,45.743462
"2017-03-14",49.630001,50.540001,49.279999,50.330002,4172400,45.898502
"2017-03-15",50.75,51.279999,50.150002,51.07,3262600,46.573338
"2017-03-16",51.130001,51.639999,50.540001,51.080002,3603200,46.582455
"2017-03-17",51.23,52.16,51.18,51.220001,5229400,46.710129
"2017-03-20",50.900002,51.07,50.240002,50.93,2666800,46.445667
"2017-03-21",51.200001,51.389999,50.209999,50.299999,2830200,45.871136
"2017-03-22",49.990002,50.830002,49.990002,50.540001,2958400,46.090012
"2017-03-23",50.25,50.490002,50.060001,50.09,3489000,45.679626
"2017-03-24",50.290001,50.610001,49.91,50.240002,2650600,45.816425
"2017-03-27",49.619999,50.099998,49.27,49.720001,2901900,45.342205
"2017-03-28",49.880001,51.330002,49.779999,51.220001,3061400,46.710129
"2017-03-29",51.150002,53.43,51.049999,53.18,4572300,48.497559
"2017-03-30",53.98,54.060001,52.07,52.09,4638100,47.503532
"2017-03-31",52.080002,52.240002,50.599998,51.389999,5740200,46.865158
"2017-04-03",51.419998,51.779999,50.66,51.040001,2879200,46.545986
"2017-04-04",51.16,51.93,50.75,51.889999,2330500,47.32114
"2017-04-05",52.380001,52.860001,51.560001,51.700001,3856700,47.147869
"2017-04-06",52,53.279999,51.830002,52.959999,3153100,48.296932
"2017-04-07",52.529999,53.110001,52.200001,52.639999,4992000,48.005096
"2017-04-10",53.029999,54.330002,52.82,53.990002,3536600,49.236248
"2017-04-11",53.889999,53.970001,52.720001,53.869999,2880200,49.126801
"2017-04-12",53.84,54.639999,53.509998,53.810001,4391100,49.07209
"2017-04-13",53.619999,54.290001,52.209999,52.369999,4445400,47.758877
"2017-04-17",52.349998,52.970001,52.080002,52.5,3099500,47.877445
"2017-04-18",51.990002,52.57,50.400002,50.450001,4847400,46.007931
"2017-04-19",50.330002,50.650002,49.009998,49.189999,4945800,45.082275
"2017-04-20",49.389999,49.830002,49.009998,49.02,3381300,44.926472
"2017-04-21",49,49.580002,48.790001,49.02,3030200,44.926472
"2017-04-24",49.419998,49.5,48.360001,48.740002,3850600,44.669861
"2017-04-25",48.73,50.299999,48.380001,50.25,3137400,46.053761
"2017-04-26",49.869999,51,49.669998,50.009998,2794200,45.833805
"2017-04-27",49.470001,49.540001,48.240002,48.32,5218800,44.284931
"2017-04-28",48.740002,48.889999,48.279999,48.639999,2980400,44.578194
"2017-05-01",48.560001,49.130001,48.360001,48.790001,2916000,44.715679
"2017-05-02",48.919998,49.220001,48.099998,48.470001,3304000,44.422401
"2017-05-03",48.310001,49.310001,48.25,48.799999,4593500,44.724842
"2017-05-04",48.650002,48.98,46.09,47.900002,7881200,43.899998
"2017-05-05",48,49.450001,47.939999,49.290001,4237600,45.173923
"2017-05-08",49.16,50.400002,49.009998,50.25,3308900,46.053761
"2017-05-09",50.209999,50.59,49.610001,50.450001,3467900,46.237053
"2017-05-10",50.75,52.209999,50.75,51.209999,3560700,46.93359
"2017-05-11",51.360001,51.779999,50.91,51.07,1851200,46.805283
"2017-05-12",51.119999,51.580002,50.75,51.450001,2650400,47.153545
"2017-05-15",52.48,52.669998,50.580002,50.970001,2923000,46.713627
"2017-05-16",51.27,51.48,50.32,50.970001,3403400,46.713627
"2017-05-17",50.970001,51.279999,50.099998,50.189999,2711800,45.998764
"2017-05-18",50,50.610001,49.34,49.919998,3573100,45.751308
"2017-05-19",50.25,51.189999,50.029999,51.16,2898700,46.887756
"2017-05-22",51.41,51.450001,50,50.02,3519500,45.842964
"2017-05-23",50.040001,50.240002,49.529999,50,3001600,45.824631
"2017-05-24",49.77,50.549999,49.610001,49.869999,2900800,45.705486
"2017-05-25",49.779999,50.560001,47.66,47.709999,3645500,43.725857
"2017-05-26",47.880001,48.259998,47.330002,48.189999,2896400,44.165771
"2017-05-30",47.84,48.139999,47.25,47.560001,3783400,43.588394
"2017-05-31",47.02,47.32,46.470001,46.759998,4216300,42.855202
"2017-06-01",46.849998,47.610001,46.549999,47.299999,2816200,43.350105
"2017-06-02",46.75,47.220001,46.130001,46.990002,4254700,43.065994
"2017-06-05",46.73,47.130001,46.439999,46.73,3795900,42.827698
"2017-06-06",46.560001,48.060001,46.43,48.040001,3000400,44.028309
"2017-06-07",47.650002,48.080002,45.950001,46.779999,7075100,42.873528
"2017-06-08",46.779999,47.5,46.32,47,4618100,43.075161
"2017-06-09",47.240002,48.599998,47.220001,48.34,3818200,44.303249
"2017-06-12",48.82,49.259998,48.419998,48.419998,3055200,44.37656
"2017-06-13",48.41,49.310001,48.310001,49.220001,2243400,45.109772
"2017-06-14",48.779999,48.790001,47.220001,47.720001,3793500,43.735027
"2017-06-15",47.470001,48.139999,47.34,47.799999,4673400,43.808346
"2017-06-16",48.049999,49.68,47.93,49.540001,6182700,45.403046
"2017-06-19",49.540001,50.189999,49.400002,49.82,2977700,45.659664
"2017-06-20",48.959999,49.669998,47.389999,47.720001,5356700,43.735027
"2017-06-21",47.349998,47.43,45.259998,45.66,5130300,41.847054
"2017-06-22",45.869999,46.25,45.150002,45.630001,2693300,41.819569
"2017-06-23",45.720001,46.189999,45.52,46.080002,10019500,42.231987
"2017-06-26",46.330002,46.669998,45.790001,46.209999,2490800,42.351124
"2017-06-27",46.34,46.950001,46.139999,46.209999,2116900,42.351124
"2017-06-28",46.330002,47.48,46.290001,47.139999,2562300,43.203465
"2017-06-29",47.400002,48.509998,47.27,47.450001,3551000,43.487576
"2017-06-30",47.599998,48.41,47.099998,47.93,2817400,43.92749
"2017-07-03",48.18,49.560001,48.110001,49.330002,1277800,45.210587
"2017-07-05",48.98,49.110001,47.59,47.650002,2251300,43.670879
"2017-07-06",47.650002,47.91,45.639999,45.77,3540100,41.947872
"2017-07-07",45.529999,45.700001,44.599998,45.110001,4343400,41.342983
"2017-07-10",46.09,47.380001,45.650002,47.110001,5679500,43.175968
"2017-07-11",47.110001,47.639999,46.509998,47.200001,3348400,43.258453
"2017-07-12",47.990002,48.290001,47.009998,47.580002,3218800,43.60672
"2017-07-13",47.459999,48.279999,47.299999,48.240002,2615800,44.211609
"2017-07-14",48.419998,48.709999,48.200001,48.560001,2305300,44.504879
"2017-07-17",48.380001,48.77,48.240002,48.68,3011000,44.614868
"2017-07-18",49.18,49.25,47.470001,47.73,2321400,43.744194
"2017-07-19",47.43,50.130001,47.32,49.860001,6096900,45.936932
"2017-07-20",50.360001,50.529999,49.290001,49.349998,3460400,45.46706
"2017-07-21",49.290001,49.400002,48.279999,48.41,3347600,44.601021
"2017-07-24",48.540001,48.759998,47.59,47.959999,2620100,44.186424
"2017-07-25",48.869999,49.75,48.540001,48.860001,3558900,45.01561
"2017-07-26",49.209999,49.799999,48.759998,48.860001,2063200,45.01561
"2017-07-27",48.84,50.330002,48.360001,50.220001,3714600,46.268608
"2017-07-28",50.150002,51.209999,49.720001,50.009998,3982700,46.075138
"2017-07-31",50,50.009998,49.099998,49.48,2085500,45.586834
"2017-08-01",49.439999,49.439999,48.48,48.66,2843300,44.831345
"2017-08-02",48.18,48.349998,47.07,47.91,4465600,44.140366
"2017-08-03",47.200001,47.200001,43.240002,44.060001,11184000,40.593288
"2017-08-04",44.209999,45.310001,43.610001,45.220001,7043100,41.662014
"2017-08-07",44.709999,45.099998,44.200001,44.389999,3904900,40.89732
"2017-08-08",44.360001,45.279999,43.93,44.119999,3448700,40.64856
"2017-08-09",44.560001,44.970001,43.25,43.580002,3321900,40.151047
"2017-08-10",43.52,43.880001,42.360001,42.610001,3803900,39.257385
"2017-08-11",42.240002,42.919998,42.169998,42.389999,2506000,39.054688
"2017-08-14",42.41,42.580002,41.470001,41.57,3604700,38.299202
"2017-08-15",41.389999,41.66,41,41.540001,4038600,38.271576
"2017-08-16",41.68,41.880001,40.509998,40.630001,3313700,37.433167
"2017-08-17",40.720001,40.720001,39.869999,39.889999,2728600,36.751389
"2017-08-18",39.860001,40.93,39.779999,40.310001,3046500,37.13834
"2017-08-21",40.150002,40.259998,39.040001,39.52,4071400,36.4105
"2017-08-22",39.619999,40.049999,39.580002,39.889999,3008100,36.751389
"2017-08-23",39.759998,40.689999,39.459999,40.240002,3809000,37.073845
"2017-08-24",40.049999,40.369999,39.860001,40.029999,1886500,36.880375
"2017-08-25",40.189999,40.389999,39.779999,40.060001,2399400,36.908016
"2017-08-28",39.990002,40.25,38.82,39.349998,3888700,36.253868
"2017-08-29",38.84,39.23,38.349998,38.869999,3111000,35.811642
"2017-08-30",38.709999,39.200001,38.259998,38.369999,4721300,35.350983
