"dates","GPN.Open","GPN.High","GPN.Low","GPN.Close","GPN.Volume","GPN.Adjusted"
"2016-05-05",72.860001,72.980003,71.879997,72.309998,1296200,71.747604
"2016-05-06",72.110001,72.870003,71.720001,72.860001,1429400,72.293358
"2016-05-09",72.559998,73.25,72.029999,73.040001,1433100,72.471947
"2016-05-10",73.199997,74.57,72.919998,74.300003,1538700,73.722145
"2016-05-11",74.080002,74.580002,73.790001,74.07,1340100,73.503845
"2016-05-12",74.279999,74.830002,73.669998,74.370003,1297200,73.801544
"2016-05-13",74.239998,75.120003,73.980003,74.239998,1260600,73.672523
"2016-05-16",74.089996,74.849998,74,74.349998,1080400,73.78167
"2016-05-17",74.059998,74.349998,73.599998,74.150002,1625200,73.583221
"2016-05-18",74.07,74.739998,73.57,74.279999,1037200,73.712227
"2016-05-19",73.839996,74.360001,72.879997,74.199997,985900,73.632835
"2016-05-20",74.879997,75.620003,74.389999,74.949997,902700,74.377068
"2016-05-23",74.919998,75.580002,74.260002,74.900002,886500,74.327492
"2016-05-24",75.389999,77.339996,75.370003,77.220001,1846300,76.629768
"2016-05-25",77.279999,77.349998,76.150002,76.260002,1372700,75.677078
"2016-05-26",76.300003,76.75,76.07,76.370003,642100,75.78624
"2016-05-27",76.220001,77.269997,76.190002,77.110001,718300,76.520599
"2016-05-31",77.370003,78.300003,76.470001,77.690002,1878300,77.096146
"2016-06-01",77.290001,77.75,76.940002,77.709999,1411800,77.11602
"2016-06-02",77.599998,78.919998,77.349998,78.919998,1479900,78.316742
"2016-06-03",78.389999,78.589996,75.610001,76.059998,2565600,75.478622
"2016-06-06",76.459999,77.239998,76.300003,77.150002,1541900,76.56028
"2016-06-07",77.209999,77.449997,76.760002,76.940002,1023200,76.351906
"2016-06-08",76.809998,76.940002,75.790001,76.32,1738000,75.736626
"2016-06-09",76.080002,77.019997,75.699997,76.599998,693500,76.014481
"2016-06-10",75.82,75.980003,74.550003,74.739998,1083400,74.168694
"2016-06-13",74,74.650002,73.489998,73.779999,1583100,73.216049
"2016-06-14",73.68,73.870003,72.949997,73.739998,1103800,73.176346
"2016-06-15",73.980003,74.43,73.5,74.059998,1489200,73.493912
"2016-06-16",73.57,74.639999,73.139999,74.540001,1062600,73.97023
"2016-06-17",74.550003,74.550003,73.360001,73.989998,1141000,73.424438
"2016-06-20",75.019997,75.849998,74.5,75.099998,1114100,74.525963
"2016-06-21",75.220001,75.540001,74.580002,74.879997,967300,74.30764
"2016-06-22",75.129997,75.389999,74.220001,74.260002,1110800,73.69239
"2016-06-23",74.959999,75.949997,74.620003,75.889999,1002800,75.309929
"2016-06-24",73.029999,73.07,70.199997,70.269997,2952600,69.732872
"2016-06-27",69.389999,69.57,67.040001,67.480003,3280800,66.964211
"2016-06-28",68.269997,70.040001,68.010002,69.760002,1840500,69.226776
"2016-06-29",70.370003,71.110001,70.089996,70.839996,1175100,70.298508
"2016-06-30",71.309998,71.599998,70.809998,71.379997,1572400,70.834389
"2016-07-01",71.510002,72.239998,70.699997,71.739998,946600,71.191643
"2016-07-05",71.300003,72.080002,70.739998,71.860001,1668900,71.31073
"2016-07-06",71.370003,72.160004,71.209999,72.059998,1099100,71.509201
"2016-07-07",71.760002,72.5,71.550003,71.800003,955700,71.251183
"2016-07-08",72.459999,73.639999,72.150002,73.540001,1013400,72.977875
"2016-07-11",73.809998,75.239998,73.809998,74.800003,1495800,74.228256
"2016-07-12",75.269997,75.809998,74.959999,75.440002,1195200,74.86335
"2016-07-13",75.800003,76,75.25,75.68,925900,75.101524
"2016-07-14",76.230003,76.839996,76,76.480003,862000,75.895409
"2016-07-15",76.870003,77.300003,76.379997,76.720001,816600,76.133575
"2016-07-18",76.550003,76.870003,76.260002,76.760002,682600,76.173271
"2016-07-19",76.309998,77.18,76.199997,76.769997,602800,76.183174
"2016-07-20",77.370003,78.160004,76.940002,77.919998,768400,77.324379
"2016-07-21",77.790001,77.949997,76.849998,77.209999,661400,76.61982
"2016-07-22",77.599998,77.949997,77.059998,77.809998,562900,77.21524
"2016-07-25",77.660004,78.330002,77.449997,78.32,1075200,77.721336
"2016-07-26",78.129997,79.25,77.860001,79.230003,1298900,78.624382
"2016-07-27",79.470001,79.93,78.010002,78.43,2115800,77.830498
"2016-07-28",77.949997,78.68,74.400002,78.190002,2681300,77.592339
"2016-07-29",78.059998,78.110001,74.629997,74.660004,2679400,74.089317
"2016-08-01",74.68,75.099998,73.32,73.709999,1962800,73.146584
"2016-08-02",73.32,73.449997,71.190002,71.5,2717600,70.953476
"2016-08-03",71.360001,73.300003,70.779999,73.160004,1840700,72.6008
"2016-08-04",73.160004,74.199997,73.160004,73.559998,1378100,72.997719
"2016-08-05",73.860001,75.120003,73.709999,74.540001,1411200,73.97023
"2016-08-08",74.599998,75.18,73.739998,73.940002,980300,73.374817
"2016-08-09",74.089996,75.949997,73.900002,74.889999,2048500,74.317566
"2016-08-10",74.769997,75.230003,74.32,74.709999,924700,74.148827
"2016-08-11",75.029999,75.779999,74.580002,74.849998,993800,74.287781
"2016-08-12",74.650002,75.059998,74.339996,74.690002,571600,74.129005
"2016-08-15",74.68,75.019997,74.410004,74.940002,850900,74.377083
"2016-08-16",74.489998,74.769997,73.489998,73.529999,965800,72.977692
"2016-08-17",73.709999,74.410004,73.589996,74.220001,1071800,73.662506
"2016-08-18",74.260002,74.639999,74.129997,74.160004,927400,73.602982
"2016-08-19",73.760002,74.839996,73.589996,74.75,1048500,74.188545
"2016-08-22",74.690002,75.5,74.449997,75.419998,1096400,74.853493
"2016-08-23",75.839996,76.379997,75.760002,76.25,1096000,75.677261
"2016-08-24",76.089996,76.57,75.199997,75.5,792700,74.932907
"2016-08-25",75.370003,76.660004,75.260002,76.610001,973700,76.034576
"2016-08-26",76.699997,77.360001,75.639999,76.139999,1029600,75.568085
"2016-08-29",76.110001,76.709999,75.860001,75.919998,958300,75.349739
"2016-08-30",76.059998,76.459999,75.690002,76.449997,913400,75.875755
"2016-08-31",76.279999,76.32,75.190002,75.949997,1051700,75.379524
"2016-09-01",76.169998,77.480003,75.830002,76.82,1562100,76.242966
"2016-09-02",77.199997,77.93,75.82,76.32,1549400,75.746742
"2016-09-06",76.300003,76.870003,75.75,76.709999,1419800,76.133812
"2016-09-07",76.370003,76.660004,76.029999,76.43,1705400,75.855934
"2016-09-08",76.199997,76.559998,75.830002,76.269997,1702000,75.697113
"2016-09-09",75.769997,76.019997,73.620003,73.620003,1556800,73.067032
"2016-09-12",72.940002,74.849998,72.830002,74.589996,1312000,74.029739
"2016-09-13",73.620003,73.870003,72.470001,73.18,1509700,72.63031
"2016-09-14",73.220001,74.290001,73.019997,73.519997,1000700,72.967766
"2016-09-15",74.949997,76.379997,74.760002,76.050003,1817600,75.478783
"2016-09-16",75.699997,75.709999,74.110001,74.300003,2662900,73.741913
"2016-09-19",75,75.589996,74.089996,74.440002,894000,73.880844
"2016-09-20",74.910004,75.080002,74.169998,74.43,749900,73.870934
"2016-09-21",75.139999,76.410004,74.989998,76.330002,1053500,75.756676
"2016-09-22",76.900002,76.900002,75.650002,76.050003,838200,75.478783
"2016-09-23",75.970001,76.18,75.419998,75.419998,663200,74.853493
"2016-09-26",74.93,76.040001,74.699997,75.620003,949500,75.05201
"2016-09-27",75.720001,76.209999,75.32,76.080002,675500,75.50853
"2016-09-28",76.059998,76.849998,75.410004,76.779999,540900,76.203293
"2016-09-29",76.699997,77.050003,75.940002,76.089996,804300,75.518448
"2016-09-30",76.43,77.139999,75.919998,76.760002,1329600,76.183426
"2016-10-03",76.400002,77.330002,76.379997,77.120003,1008400,76.540726
"2016-10-04",77.18,77.68,76.150002,76.440002,1813800,75.865837
"2016-10-05",78.510002,79.239998,76.550003,79.040001,2975200,78.446304
"2016-10-06",78.919998,79.089996,77.489998,78.980003,1406200,78.386772
"2016-10-07",78.980003,79,75.18,76.010002,2157800,75.439072
"2016-10-10",76.160004,77.080002,75.489998,75.599998,1242700,75.032166
"2016-10-11",75.599998,75.599998,73.120003,73.699997,1598300,73.146423
"2016-10-12",73.650002,74.169998,73.059998,73.809998,1082500,73.255592
"2016-10-13",73.220001,73.68,72.139999,73.349998,919400,72.799049
"2016-10-14",73.830002,74.400002,73.010002,73.040001,927100,72.491379
"2016-10-17",72.839996,73.470001,72.839996,73.010002,684300,72.461601
"2016-10-18",73.949997,74.690002,73.410004,74.209999,766400,73.65258
"2016-10-19",74.25,74.519997,74.150002,74.370003,652100,73.811401
"2016-10-20",74.260002,74.440002,73.510002,73.589996,888300,73.037247
"2016-10-21",73.029999,73.120003,72.529999,72.879997,933800,72.33255
"2016-10-24",73.449997,74.260002,73.410004,74.059998,886500,73.503731
"2016-10-25",74.059998,74.059998,72.779999,73.269997,645600,72.719643
"2016-10-26",72.889999,74.760002,72.889999,73.660004,850800,73.10672
"2016-10-27",73.910004,74.330002,72.389999,72.470001,703700,71.925659
"2016-10-28",72.580002,73.720001,72.370003,72.589996,953000,72.044762
"2016-10-31",72.900002,73.150002,72.279999,72.519997,847400,71.975281
"2016-11-01",72.879997,73.18,71.050003,71.75,1137600,71.211052
"2016-11-02",71.550003,71.790001,70.550003,70.629997,925000,70.099472
"2016-11-03",70.910004,70.910004,70.199997,70.480003,741200,69.9506
"2016-11-04",71.25,71.889999,70.599998,70.809998,1129200,70.278122
"2016-11-07",72.089996,72.120003,71.32,71.82,1044900,71.280548
"2016-11-08",71.5,72.910004,71.080002,72.629997,969000,72.09449
"2016-11-09",70.43,72.949997,70.43,72.809998,1104800,72.27317
"2016-11-10",73.220001,73.580002,70.139999,70.93,1750900,70.407021
"2016-11-11",70.790001,71.010002,69.410004,69.489998,1643400,68.977631
"2016-11-14",69.739998,69.989998,66.239998,66.57,3170000,66.079185
"2016-11-15",65.300003,69.010002,64.629997,68.050003,3117100,67.548256
"2016-11-16",67.989998,70.050003,67.949997,69.940002,1912100,69.424332
"2016-11-17",70.330002,70.489998,69.18,69.760002,1119500,69.245667
"2016-11-18",69.93,70.839996,69.650002,70.709999,1236000,70.188652
"2016-11-21",70.940002,72.059998,70.790001,71.989998,1126800,71.459206
"2016-11-22",71.970001,72.239998,70.760002,71.720001,876500,71.191216
"2016-11-23",71.459999,72.139999,71.089996,72.089996,865400,71.558487
"2016-11-25",71.93,72.169998,71.839996,72.089996,227900,71.558487
"2016-11-28",72.139999,72.339996,71.440002,71.540001,1110700,71.012527
"2016-11-29",71.599998,71.779999,70.449997,70.589996,1119200,70.069534
"2016-11-30",70.959999,71.110001,68.550003,68.550003,1452200,68.044594
"2016-12-01",68.900002,68.940002,65.910004,66.419998,2428700,65.930283
"2016-12-02",66.389999,68.25,66.080002,68.129997,1684600,67.627686
"2016-12-05",68.529999,70.050003,68.529999,69.730003,1686500,69.215874
"2016-12-06",70.129997,70.309998,69.220001,69.900002,1416600,69.384628
"2016-12-07",70.199997,70.980003,69.279999,70.870003,1064400,70.347473
"2016-12-08",70.779999,71.860001,70.139999,71.779999,961500,71.250763
"2016-12-09",71.669998,72.239998,71.459999,72.190002,1174200,71.657753
"2016-12-12",71.709999,72.620003,71.019997,71.239998,1096000,70.714737
"2016-12-13",71.510002,72.489998,71.510002,71.849998,1045700,71.320251
"2016-12-14",71.849998,72.169998,71.18,71.459999,1102100,70.933121
"2016-12-15",71.220001,72.089996,70.599998,70.629997,1085300,70.10923
"2016-12-16",70.919998,70.919998,69.970001,70.290001,1741900,69.771759
"2016-12-19",70.470001,71.400002,70.470001,70.779999,958100,70.258141
"2016-12-20",71.370003,71.629997,70.919998,71.419998,1097000,70.893425
"2016-12-21",71.540001,71.709999,70.480003,70.870003,931500,70.347473
"2016-12-22",70.769997,70.769997,69.769997,70.029999,705200,69.513672
"2016-12-23",70.199997,70.419998,69.910004,70.300003,600900,69.78167
"2016-12-27",70.489998,70.839996,70.220001,70.730003,496700,70.208519
"2016-12-28",70.720001,70.849998,69.330002,69.669998,894400,69.156326
"2016-12-29",69.800003,69.949997,69.169998,69.82,1022300,69.305214
"2016-12-30",69.900002,69.93,68.980003,69.410004,941100,68.898247
"2017-01-03",69.980003,70.949997,69.040001,70.5,1640300,69.980209
"2017-01-04",70.690002,73.129997,70.440002,73.129997,1769700,72.590797
"2017-01-05",72.769997,73.940002,72.769997,73.419998,1741400,72.878677
"2017-01-06",73.550003,74.610001,73.220001,74.449997,1581600,73.901062
"2017-01-09",78.400002,80.879997,78.059998,79.790001,3860200,79.201714
"2017-01-10",80.260002,80.449997,77.860001,77.879997,2196700,77.305771
"2017-01-11",77.330002,78.410004,77.209999,78.230003,1330000,77.653214
"2017-01-12",77.809998,77.959999,76.720001,77.599998,1660300,77.027847
"2017-01-13",77.470001,78.080002,77.239998,77.739998,1104700,77.166824
"2017-01-17",77.349998,78.129997,77.18,78.040001,1204600,77.464622
"2017-01-18",78.279999,79.360001,78.139999,78.620003,1759800,78.040337
"2017-01-19",79.160004,79.620003,78.75,79.389999,2011900,78.804672
"2017-01-20",79.470001,79.839996,78.760002,79.080002,1443000,78.496941
"2017-01-23",78.870003,79.07,77.809998,78.389999,1192600,77.812027
"2017-01-24",78.389999,79.099998,78.239998,79.029999,953900,78.447296
"2017-01-25",79.279999,79.540001,77.970001,78.279999,1260300,77.702835
"2017-01-26",77.699997,78.029999,76.709999,76.800003,1292700,76.233742
"2017-01-27",77.580002,77.980003,76.860001,77.440002,1222900,76.869049
"2017-01-30",77.099998,77.889999,75.879997,77.809998,1287600,77.236305
"2017-01-31",77.709999,77.709999,76.650002,77.279999,790500,76.710197
"2017-02-01",77.589996,77.849998,76.440002,77.050003,1188600,76.481903
"2017-02-02",76.629997,77.099998,76.029999,76.720001,1062600,76.15435
"2017-02-03",77.290001,79.290001,77.139999,78.599998,2023500,78.02047
"2017-02-06",78.050003,78.5,77.620003,78.18,931400,77.603569
"2017-02-07",78.129997,79.379997,77.849998,78.699997,1376200,78.119743
"2017-02-08",78.540001,79.779999,78.059998,79.07,1002500,78.496994
"2017-02-09",78.970001,79.330002,78.110001,78.620003,1103500,78.050255
"2017-02-10",78.470001,78.989998,78.25,78.470001,947600,77.901337
"2017-02-13",78.830002,78.910004,78.220001,78.220001,767700,77.65313
"2017-02-14",78.150002,79.300003,77.970001,79.209999,858100,78.635979
"2017-02-15",78.800003,79.029999,78.349998,78.959999,647100,78.387787
"2017-02-16",78.900002,79.029999,77.510002,77.669998,822000,77.10714
"2017-02-17",77.599998,77.970001,76.879997,77.949997,1752200,77.385117
"2017-02-21",78.07,79.080002,78.029999,78.849998,903300,78.27858
"2017-02-22",78.779999,79.300003,78.290001,78.699997,920900,78.129669
"2017-02-23",79.089996,79.089996,77.599998,78.209999,1291500,77.643234
"2017-02-24",77.980003,78.970001,77.379997,78.970001,1145800,78.39772
"2017-02-27",79.209999,80,79.129997,79.900002,1463900,79.320984
"2017-02-28",79.599998,80.419998,79.150002,79.690002,1982900,79.112503
"2017-03-01",80.419998,81,79.32,79.449997,2212700,78.874229
"2017-03-02",79.220001,79.269997,78.07,78.269997,1257700,77.702789
"2017-03-03",78.330002,80.959999,78.260002,80.610001,2220600,80.025826
"2017-03-06",80.360001,80.510002,79.18,80.209999,1363800,79.628716
"2017-03-07",80.080002,81.559998,79.910004,80.889999,1773800,80.303795
"2017-03-08",80.900002,81.260002,80.230003,80.269997,1165000,79.688293
"2017-03-09",80.290001,80.650002,79.190002,79.669998,937100,79.092651
"2017-03-10",79.75,80.279999,78.790001,79.139999,1306900,78.56649
"2017-03-13",79.050003,79.779999,78.879997,79.669998,734300,79.092651
"2017-03-14",79.629997,80,78.800003,79.07,597400,78.496994
"2017-03-15",79.330002,79.330002,78.150002,78.730003,1400700,78.159447
"2017-03-16",78.839996,79.709999,78.540001,79.699997,1018900,79.122414
"2017-03-17",79.93,80.269997,79.620003,80.029999,1107400,79.450027
"2017-03-20",80.029999,80.029999,79.25,79.379997,867500,78.804764
"2017-03-21",79.779999,79.830002,78.169998,78.25,997100,77.682938
"2017-03-22",78.290001,79.330002,78.209999,79.07,597700,78.496994
"2017-03-23",78.82,79.839996,78.589996,78.940002,1014500,78.367935
"2017-03-24",79.260002,79.470001,78.269997,78.419998,1567900,77.851707
"2017-03-27",77.709999,78.389999,77.309998,78.120003,1366000,77.553902
"2017-03-28",78.110001,79.110001,77.68,78.75,1079800,78.179314
"2017-03-29",78.75,79.190002,78.470001,78.830002,858700,78.258736
"2017-03-30",80.059998,81.629997,79.309998,80.699997,2143200,80.115166
"2017-03-31",80.099998,81.099998,80.089996,80.68,1357900,80.095329
"2017-04-03",80.860001,80.93,79.089996,79.330002,1404400,78.755112
"2017-04-04",78.949997,79.32,78.010002,78.349998,1299900,77.782211
"2017-04-05",78.410004,78.900002,77.559998,77.75,864400,77.186554
"2017-04-06",77.669998,78.400002,77.489998,78.089996,687200,77.524078
"2017-04-07",77.989998,78.470001,77.730003,77.93,626900,77.365273
"2017-04-10",77.800003,78.339996,77.459999,77.5,756600,76.938362
"2017-04-11",77.5,77.690002,76.599998,77.690002,926200,77.126999
"2017-04-12",77.760002,77.970001,76.470001,77.510002,703300,76.948296
"2017-04-13",77.190002,78.379997,77.029999,77.540001,1065000,76.978081
"2017-04-17",77.639999,78.599998,77.639999,78.580002,7e+05,78.010529
"2017-04-18",78.209999,79.07,78.169998,79,692800,78.427505
"2017-04-19",78.970001,79.529999,78.769997,78.949997,832700,78.377853
"2017-04-20",79.260002,81.080002,78.809998,80.989998,1658100,80.403069
"2017-04-21",80.989998,81.709999,80.269997,80.860001,1603100,80.274017
"2017-04-24",81.57,81.889999,80.980003,81.389999,1172500,80.800179
"2017-04-25",81.550003,82.370003,81.18,81.980003,1282800,81.385895
"2017-04-26",81.980003,82.010002,81.059998,81.419998,923500,80.829964
"2017-04-27",81.410004,82.120003,81.230003,81.970001,1071200,81.375977
"2017-04-28",81.709999,82.239998,80.790001,81.760002,1777600,81.167503
"2017-05-01",81.900002,82.029999,81.43,81.5,1107800,80.909378
"2017-05-02",81.550003,81.989998,81,81.720001,899000,81.127792
"2017-05-03",81.330002,81.57,80.010002,81.099998,1891600,80.512276
"2017-05-04",84.790001,86.220001,84.290001,86.139999,3042100,85.515747
"2017-05-05",86.620003,86.620003,85.75,86.07,1728500,85.446266
"2017-05-08",86.339996,86.93,86.120003,86.540001,1155100,85.912849
"2017-05-09",86.629997,87.550003,86.440002,87.269997,1591000,86.637566
"2017-05-10",87.260002,88.169998,87.129997,87.790001,1188900,87.153793
"2017-05-11",87.269997,88.300003,86.989998,88.25,853100,87.610474
"2017-05-12",88.07,88.25,87.5,87.739998,935200,87.104172
"2017-05-15",87.720001,89.830002,87.68,89.440002,1230000,88.79184
"2017-05-16",89.779999,89.980003,89.089996,89.360001,985200,88.712418
"2017-05-17",89.360001,89.360001,88.07,88.099998,1329600,87.461555
"2017-05-18",88.089996,89.379997,87.68,88.769997,1014500,88.126686
"2017-05-19",89.290001,90.309998,89.019997,90.040001,1006500,89.387482
"2017-05-22",90.309998,91.779999,90.209999,91.730003,926900,91.065247
"2017-05-23",91.949997,92.18,90.959999,91.209999,1477800,90.549004
"2017-05-24",91.230003,92.639999,90.949997,92.510002,1037300,91.839592
"2017-05-25",93,93.050003,92.32,92.370003,1061600,91.700615
"2017-05-26",92.190002,92.68,91.760002,91.849998,1068000,91.184372
"2017-05-30",91.82,92.260002,91.580002,91.980003,845100,91.313431
"2017-05-31",92.209999,92.379997,91.339996,91.610001,1419500,90.946121
"2017-06-01",91.959999,93.309998,91.959999,93.309998,1252400,92.633797
"2017-06-02",93.279999,93.309998,92.139999,92.389999,1226400,91.720482
"2017-06-05",92.650002,92.93,91.650002,91.720001,1529400,91.055313
"2017-06-06",91.639999,93.519997,91.160004,92.239998,1171000,91.571548
"2017-06-07",92.279999,92.919998,91.959999,92.25,859800,91.594376
"2017-06-08",92.25,92.25,90.389999,91.080002,1056400,90.432693
"2017-06-09",91.139999,91.160004,88.389999,89.099998,1719600,88.466766
"2017-06-12",88.660004,89.5,87.300003,89.5,1392400,88.863922
"2017-06-13",90,91.440002,90,90.800003,926400,90.154694
"2017-06-14",91.010002,91.18,89.830002,90.400002,698600,89.75753
"2017-06-15",89.379997,90.699997,88.629997,90.339996,839800,89.69796
"2017-06-16",90.309998,90.309998,89.18,89.550003,1159200,88.913567
"2017-06-19",89.910004,90.730003,89.379997,89.75,679500,89.112144
"2017-06-20",89.470001,90.57,89.050003,89.110001,616000,88.4767
"2017-06-21",89.279999,90.07,88.949997,89.610001,862800,88.973152
"2017-06-22",89.709999,90.849998,89.099998,90.480003,914600,89.83696
"2017-06-23",90.860001,91.419998,90.110001,91.260002,1176000,90.61142
"2017-06-26",91.32,91.889999,90.110001,90.25,515000,89.608589
"2017-06-27",90.080002,90.620003,89.410004,89.860001,793100,89.221375
"2017-06-28",90.510002,91.970001,89.589996,91.879997,1066200,91.227028
"2017-06-29",91.629997,91.830002,89.660004,90.410004,971100,89.767471
"2017-06-30",91.019997,91.239998,90.32,90.32,665200,89.678093
"2017-07-03",90.860001,90.879997,89.779999,90.050003,476500,89.410042
"2017-07-05",90.099998,90.669998,89.43,89.879997,946800,89.241241
"2017-07-06",89.25,89.25,88.050003,88.410004,963400,87.781693
"2017-07-07",88.769997,89.580002,88.410004,88.989998,864700,88.357567
"2017-07-10",88.75,89.360001,87.989998,88.650002,1331000,88.019966
"2017-07-11",88.480003,88.739998,87.860001,88.309998,1173100,87.682373
"2017-07-12",88.809998,90.239998,88.809998,90.190002,748200,89.549034
"2017-07-13",90.519997,90.889999,89.980003,90.68,727200,90.035568
"2017-07-14",90.889999,91.910004,90.309998,91.860001,840500,91.207161
"2017-07-17",92.129997,92.169998,89.410004,91.370003,1427900,90.720642
"2017-07-18",90.940002,91.739998,90.440002,91.709999,870400,91.058212
"2017-07-19",92.080002,92.980003,91.720001,92.800003,933700,92.14048
"2017-07-20",92.779999,93.870003,92.519997,93.610001,1166000,92.944725
"2017-07-21",93.629997,94.32,93.389999,93.779999,894000,93.113503
"2017-07-24",93.849998,95,93.540001,94.800003,766900,94.126259
"2017-07-25",95.050003,95.589996,94.57,95.010002,837000,94.334763
"2017-07-26",95.050003,95.440002,94.589996,95.300003,662800,94.622719
"2017-07-27",95.489998,95.68,93.779999,94.620003,861900,93.947556
"2017-07-28",94.160004,95.099998,93.949997,94.519997,600100,93.848259
"2017-07-31",94.93,95.360001,94.160004,94.370003,793600,93.699326
"2017-08-01",95,95.529999,94.410004,95.510002,1007500,94.831223
"2017-08-02",95.410004,95.720001,94.339996,95.410004,1298900,94.731934
"2017-08-03",94.449997,95.419998,92.82,95.150002,2136300,94.473778
"2017-08-04",95.730003,97.989998,95.300003,97.720001,2128700,97.025528
"2017-08-07",97.57,97.940002,96.669998,96.760002,2060200,96.072342
"2017-08-08",96.309998,97.519997,96.150002,96.949997,1130300,96.260994
"2017-08-09",97,97.169998,95.959999,96.019997,1481800,95.337593
"2017-08-10",95.830002,96.209999,93.5,93.639999,1305600,92.974503
"2017-08-11",93.589996,94.370003,93.209999,93.309998,930300,92.646858
"2017-08-14",94.199997,94.940002,94.080002,94.480003,921500,93.808517
"2017-08-15",94.57,95,94.32,94.32,787300,93.649681
"2017-08-16",94.43,94.889999,94.209999,94.599998,789200,93.927696
"2017-08-17",94.419998,95.050003,93.629997,93.669998,606800,93.00428
"2017-08-18",93.739998,94.269997,93.449997,93.760002,773100,93.093658
"2017-08-21",93.690002,94.610001,93.559998,94.57,857100,93.897903
"2017-08-22",94.739998,95.949997,94.620003,95.849998,583900,95.168793
"2017-08-23",95.489998,95.839996,94.290001,94.580002,659600,93.907845
"2017-08-24",94.739998,94.970001,94.050003,94.260002,464300,93.590096
"2017-08-25",94.370003,94.720001,93.050003,93.349998,669200,92.686562
"2017-08-28",93.650002,94.010002,93.300003,93.870003,562900,93.202866
"2017-08-29",93.220001,94.209999,92.900002,93.989998,493000,93.321999
"2017-08-30",93.940002,94.599998,93.559998,94.519997,565800,93.848259
"2017-08-31",95,95.690002,94.519997,95.489998,691700,94.811378
"2017-09-01",95.790001,96.120003,95.220001,95.519997,390000,94.841148
"2017-09-05",95.139999,95.75,94.389999,94.849998,655100,94.175926
"2017-09-06",95.150002,95.410004,94.660004,94.769997,631500,94.096481
"2017-09-07",94.849998,96.160004,94.540001,95.989998,649400,95.3078
"2017-09-08",95.870003,96.139999,94.650002,95.089996,1047500,94.4142
"2017-09-11",95.580002,96.919998,94.709999,96.5,924400,95.814194
"2017-09-12",97,98.139999,96.779999,98.080002,1176100,97.38295
"2017-09-13",98,98.099998,97.150002,97.379997,886800,96.68792
"2017-09-14",97.07,97.830002,96.720001,97.029999,1089200,96.350304
"2017-09-15",97,97.800003,96.849998,97.559998,1334100,96.876595
"2017-09-18",97.699997,97.860001,96.690002,96.989998,1107800,96.310585
"2017-09-19",97.169998,97.169998,96.07,96.080002,842200,95.40696
"2017-09-20",96.169998,96.599998,95.120003,95.620003,1056300,94.950172
"2017-09-21",95.559998,96.550003,95.349998,96.339996,683500,95.665146
"2017-09-22",96.529999,97.190002,95.150002,95.82,810300,95.148781
"2017-09-25",95.660004,95.879997,93.940002,94.199997,1572000,93.540138
"2017-09-26",94.330002,94.949997,93.629997,94.349998,1334800,93.689072
"2017-09-27",94.830002,95.559998,94.400002,94.480003,1208900,93.818176
"2017-09-28",94.190002,94.529999,92.970001,93.940002,1179100,93.281975
"2017-09-29",93.919998,95.059998,93.620003,95.029999,835700,94.364319
"2017-10-02",95.209999,96.209999,95.010002,96.129997,1053300,95.456612
"2017-10-03",96.32,97.809998,96.099998,96.620003,1133200,95.943192
"2017-10-04",96.870003,96.870003,95.75,96.419998,1015300,95.744576
"2017-10-05",96.389999,97.290001,95.879997,96.790001,779300,96.111984
"2017-10-06",96.470001,97.220001,96.269997,96.949997,629400,96.270859
"2017-10-09",96.959999,99.150002,96.769997,98.150002,865800,97.462479
"2017-10-10",98.629997,100.339996,98.089996,98.519997,1622300,97.829872
"2017-10-11",98.610001,99.610001,98.360001,99.07,1029400,98.376015
"2017-10-12",98.970001,99.910004,98.650002,99.059998,723500,98.366096
"2017-10-13",99.400002,100.110001,99.050003,99.639999,579400,98.942024
"2017-10-16",99.889999,100.199997,99.019997,99.339996,727400,98.644127
"2017-10-17",99.300003,99.309998,97.519997,97.68,902000,96.995743
"2017-10-18",97.690002,98.129997,96.760002,96.870003,968200,96.191437
"2017-10-19",96.25,96.870003,96.050003,96.809998,923000,96.131844
"2017-10-20",97.059998,97.370003,96.489998,97.169998,927500,96.489334
"2017-10-23",97.5,97.870003,97.160004,97.440002,1236000,96.757431
"2017-10-24",97.970001,98.010002,97.419998,97.739998,549100,97.055344
"2017-10-25",97.760002,99.559998,97.760002,99.519997,915100,98.822876
"2017-10-26",99.760002,100.580002,99.260002,100.400002,1796700,99.696709
"2017-10-27",100.800003,101.589996,99.889999,101.57,1116300,100.858513
"2017-10-30",101.339996,101.989998,101.010002,101.879997,737700,101.166328
"2017-10-31",102.010002,104,101.400002,103.949997,1720300,103.221832
"2017-11-01",104.389999,104.470001,102.129997,102.550003,1055600,101.83165
"2017-11-02",102.5,102.849998,101.709999,102.809998,687800,102.089821
"2017-11-03",103.629997,104.07,103.029999,103.610001,1103100,102.884224
"2017-11-06",103.769997,104.830002,103.620003,104.269997,1097400,103.539581
"2017-11-07",104.400002,104.400002,103.129997,103.900002,1253000,103.172188
"2017-11-08",103.110001,103.75,100.040001,101.650002,2263400,100.937943
"2017-11-09",101.300003,101.330002,97.900002,99.32,1781800,98.624283
"2017-11-10",99.129997,99.959999,98.169998,98.849998,1142900,98.15757
"2017-11-13",98.32,99.690002,98.32,99.599998,1367100,98.902298
"2017-11-14",99.449997,101.489998,99.139999,101.339996,1072200,100.630104
