"dates","WHR.Open","WHR.High","WHR.Low","WHR.Close","WHR.Volume","WHR.Adjusted"
"2016-02-24",148.220001,151.619995,146.199997,151.279999,1129200,130.281448
"2016-02-25",151.919998,152.619995,148.919998,151.869995,1123800,130.789581
"2016-02-26",152.119995,155.75,151.880005,154.550003,924400,133.097549
"2016-02-29",154.509995,157.789993,153.880005,155.320007,1148200,133.760696
"2016-03-01",156.490005,158.070007,155.320007,157.520004,684900,135.655319
"2016-03-02",157.300003,159,157.029999,158.820007,748900,136.774857
"2016-03-03",158.970001,159.039993,155.800003,158.050003,1012800,136.11174
"2016-03-04",158.679993,162.179993,157.220001,161.160004,1106500,138.790039
"2016-03-07",160.5,161.440002,158.509995,159.149994,1048200,137.059052
"2016-03-08",158.490005,159.779999,155.899994,158.550003,946100,136.542328
"2016-03-09",158.649994,159.779999,156.929993,158.580002,718000,136.568192
"2016-03-10",159.570007,160.800003,156.619995,158.330002,879400,136.352875
"2016-03-11",160.380005,165.839996,160.240005,164.699997,1373700,141.838654
"2016-03-14",163.649994,167.699997,163,166.039993,963900,142.992661
"2016-03-15",166.449997,170.550003,165.309998,168.839996,1545100,145.404022
"2016-03-16",167.050003,175,166.039993,174.220001,1388000,150.037262
"2016-03-17",173.839996,177.990005,173.059998,176.649994,1053000,152.129944
"2016-03-18",177.179993,179.649994,176.699997,177.929993,1640800,153.232285
"2016-03-21",178.220001,179.539993,176.300003,177.460007,739900,152.827499
"2016-03-22",177.190002,178.160004,175.300003,177.169998,734100,152.577728
"2016-03-23",176.699997,177.050003,174.830002,175.009995,673800,150.71759
"2016-03-24",174,175.220001,172.220001,175.089996,809500,150.786499
"2016-03-28",175.630005,178.070007,175.509995,176.990005,577800,152.42276
"2016-03-29",176.509995,177.800003,173.759995,177.289993,874600,152.681137
"2016-03-30",178.600006,178.880005,176.699997,177.350006,961400,152.732803
"2016-03-31",177,180.589996,176.570007,180.339996,1198200,155.30777
"2016-04-01",180.119995,183.740005,179.199997,183.309998,1567900,157.865509
"2016-04-04",183.940002,184.690002,182.070007,182.979996,1010700,157.581299
"2016-04-05",181.800003,184.160004,180.029999,181.160004,858400,156.013931
"2016-04-06",181.660004,183.410004,180.830002,182.350006,682700,157.038757
"2016-04-07",181.509995,182.509995,178.5,180.440002,912500,155.393875
"2016-04-08",182.240005,183.570007,181.270004,182.589996,6e+05,157.245453
"2016-04-11",182.240005,185.559998,181.820007,183.520004,700200,158.046326
"2016-04-12",183.710007,185.990005,182.589996,185.169998,503700,159.467316
"2016-04-13",185.949997,187.699997,185.309998,187.330002,677300,161.327469
"2016-04-14",187.460007,187.580002,183.610001,186.130005,858200,160.294083
"2016-04-15",186.360001,187.460007,184.970001,186.399994,793900,160.526566
"2016-04-18",186.600006,190.679993,186.509995,190,896400,163.626923
"2016-04-19",192.270004,193.589996,187.050003,190.149994,1137100,163.756073
"2016-04-20",190.460007,192.039993,188.059998,188.460007,1031000,162.300659
"2016-04-21",188.869995,189.669998,187.210007,187.449997,612900,161.430862
"2016-04-22",187.449997,188.009995,186.279999,187.309998,878700,161.310303
"2016-04-25",187.320007,188.5,185.119995,186.039993,1002500,160.216583
"2016-04-26",174.800003,179.639999,171.199997,179.429993,3337200,154.524048
"2016-04-27",180.169998,182,175.860001,178.25,1311600,153.507874
"2016-04-28",176.809998,178.639999,174.089996,174.779999,852800,150.519531
"2016-04-29",174.779999,175.289993,173.080002,174.139999,883100,149.968353
"2016-05-02",175,178.029999,174.410004,176.809998,920200,152.267746
"2016-05-03",175.130005,178.210007,174.089996,176.889999,991400,152.336639
"2016-05-04",175.440002,178.059998,174.009995,175.179993,960000,150.864014
"2016-05-05",175.309998,177.630005,175.070007,176.289993,729500,151.819901
"2016-05-06",175.070007,177.470001,174.820007,176.699997,564500,152.173019
"2016-05-09",176.5,177.419998,174.009995,175.089996,732800,150.786499
"2016-05-10",176.360001,178.320007,175.25,177.279999,726800,152.672516
"2016-05-11",176.229996,176.839996,172.009995,172.369995,745900,148.444016
"2016-05-12",172.559998,174.169998,169.330002,171.539993,796700,147.729202
"2016-05-13",171.690002,172.889999,168.320007,168.720001,789100,145.300735
"2016-05-16",168.559998,168.860001,165.059998,167.580002,1760100,144.318924
"2016-05-17",167.139999,171.279999,166.660004,169.75,1172300,146.187729
"2016-05-18",168.229996,170.050003,166.029999,166.979996,785600,144.654358
"2016-05-19",165.979996,167.880005,164.589996,167.669998,819800,145.252136
"2016-05-20",168.539993,169.270004,166.539993,168.100006,888700,145.624634
"2016-05-23",167.979996,169.029999,166.610001,166.869995,538400,144.559067
"2016-05-24",167.979996,175.169998,167.979996,174.25,1545800,150.952347
"2016-05-25",174.559998,176.460007,173.589996,174.389999,691900,151.073624
"2016-05-26",173.860001,175.210007,171.559998,172.25,628200,149.219727
"2016-05-27",172.279999,175.389999,172.279999,174.610001,503800,151.264221
"2016-05-31",174.809998,174.940002,173.179993,174.619995,772600,151.272858
"2016-06-01",173.360001,175.389999,172.289993,175.229996,500200,151.801315
"2016-06-02",175.220001,175.800003,173.25,175.029999,526300,151.628052
"2016-06-03",173.759995,174.740005,172.199997,173.809998,608300,150.571182
"2016-06-06",173.899994,175.949997,172.75,174.830002,498700,151.454803
"2016-06-07",174.610001,179.350006,174.309998,177.929993,857000,154.140335
"2016-06-08",178.320007,181.190002,177.820007,181.110001,838000,156.895172
"2016-06-09",180.270004,180.559998,177.899994,179.690002,559000,155.665009
"2016-06-10",178.529999,178.699997,176.539993,177.520004,565900,153.785141
"2016-06-13",177.160004,178.020004,174.830002,175.009995,838400,151.610733
"2016-06-14",174.380005,175.240005,172.440002,174.860001,711600,151.480789
"2016-06-15",175.660004,178.520004,174.25,176.300003,1047600,152.728271
"2016-06-16",175.740005,175.740005,172.520004,174.429993,923700,151.108276
"2016-06-17",174.550003,176.429993,173.910004,175.639999,956900,152.156494
"2016-06-20",177.360001,180.419998,177.360001,177.729996,720300,153.967041
"2016-06-21",178.509995,179.179993,176.350006,177.179993,642700,153.49057
"2016-06-22",177.929993,179.729996,177.339996,178.199997,480200,154.374222
"2016-06-23",180.380005,181.009995,177.460007,178.800003,695900,154.894028
"2016-06-24",170.800003,170.889999,160.970001,162.570007,2818500,140.833954
"2016-06-27",160.5,160.5,152.190002,154.460007,1821800,133.808334
"2016-06-28",159.130005,161.610001,158.429993,161.039993,1718500,139.508545
"2016-06-29",163.050003,165.740005,162.199997,163.889999,926800,141.977478
"2016-06-30",163.869995,166.639999,161.809998,166.639999,876200,144.359818
"2016-07-01",167,169.419998,166.369995,167.270004,717400,144.905563
"2016-07-05",166.259995,166.929993,161.970001,163.960007,629900,142.038162
"2016-07-06",163.419998,166.600006,162.699997,166.419998,846200,144.169266
"2016-07-07",166.880005,168.75,165.610001,167.880005,488000,145.434067
"2016-07-08",169.880005,172.660004,168.539993,171.380005,721300,148.466064
"2016-07-11",171.830002,173.289993,170.300003,172.720001,673100,149.626907
"2016-07-12",174.75,174.830002,172.470001,173.720001,554400,150.49324
"2016-07-13",174.399994,174.669998,171.639999,173.789993,470000,150.553848
"2016-07-14",175.100006,176.899994,174.029999,174.190002,596400,150.900345
"2016-07-15",174.990005,176.75,174.240005,175.509995,688000,152.043854
"2016-07-18",175.970001,181.669998,174.970001,178.020004,1309800,154.218292
"2016-07-19",177.729996,180.940002,177.729996,179.350006,531800,155.370468
"2016-07-20",178.830002,186,178.380005,183.669998,1557700,159.112869
"2016-07-21",183.740005,184.630005,181.850006,182.720001,1258500,158.289902
"2016-07-22",187,188.270004,181.770004,187.610001,1331800,162.526093
"2016-07-25",185.919998,190.369995,185.059998,190.259995,1120100,164.821732
"2016-07-26",190.199997,190.580002,188.080002,189.979996,1105700,164.579193
"2016-07-27",189.229996,191.690002,189.139999,190.619995,1044800,165.133652
"2016-07-28",190.619995,193.029999,189.440002,192.380005,936500,166.65831
"2016-07-29",192.899994,193.589996,191.289993,192.360001,961900,166.640991
"2016-08-01",192.360001,194.100006,191.729996,192.130005,826800,166.441696
"2016-08-02",191.669998,192.429993,188.979996,189.380005,647200,164.059448
"2016-08-03",188.990005,189.199997,187.110001,187.830002,754800,162.716629
"2016-08-04",188.339996,189.839996,187.360001,189.210007,630900,163.91214
"2016-08-05",190,191.520004,187.990005,189.559998,633700,164.215332
"2016-08-08",190.649994,190.649994,188.669998,189.559998,391300,164.215332
"2016-08-09",189.919998,189.919998,188.330002,189.240005,449700,163.938156
"2016-08-10",189.820007,189.820007,186.009995,186.779999,752100,161.807053
"2016-08-11",187.610001,189.179993,186.699997,187.119995,637400,162.101593
"2016-08-12",186.059998,187.160004,185.009995,185.970001,619300,161.105362
"2016-08-15",186.369995,186.619995,184.199997,184.860001,1169500,160.143799
"2016-08-16",183.710007,184.809998,182.649994,183.020004,902500,158.549774
"2016-08-17",183.089996,183.940002,180.919998,182.130005,901500,157.778778
"2016-08-18",182.429993,185.119995,181.110001,184.580002,650900,159.901169
"2016-08-19",184.009995,185.050003,182.059998,182.869995,773800,158.41983
"2016-08-22",182.889999,184.220001,181.710007,183.759995,425900,159.190857
"2016-08-23",185.149994,187.130005,184.820007,186.240005,666200,161.339218
"2016-08-24",184.899994,185.240005,180.649994,181.570007,754600,158.142776
"2016-08-25",181.289993,181.850006,179.539993,180.580002,711000,157.280518
"2016-08-26",181.089996,182.149994,179.600006,181.020004,892000,157.663727
"2016-08-29",181,182.630005,181,181.339996,491000,157.942474
"2016-08-30",181.339996,181.869995,178.649994,179.25,471500,156.122101
"2016-08-31",179.029999,180.009995,177.5,178.639999,685300,155.59082
"2016-09-01",178.589996,178.899994,176.339996,177.649994,630100,154.728546
"2016-09-02",178.929993,179.490005,177.149994,177.979996,430400,155.016006
"2016-09-06",178.759995,178.990005,177.110001,178.610001,463800,155.564713
"2016-09-07",178.610001,182.440002,178.100006,182.25,1105900,158.735031
"2016-09-08",181.460007,181.929993,174.630005,174.800003,1249700,152.246292
"2016-09-09",172,172.529999,165.899994,166.720001,2026400,145.208786
"2016-09-12",164.75,170.5,164.669998,169.919998,1021800,147.995895
"2016-09-13",168.25,169.350006,165.880005,166.720001,759100,145.208786
"2016-09-14",166.520004,167.600006,163.869995,164.330002,1058600,143.127197
"2016-09-15",164.119995,165.270004,163.009995,165.100006,724700,143.797852
"2016-09-16",164.419998,164.610001,160.839996,162.75,1343000,141.751022
"2016-09-19",163.059998,165.130005,161.440002,161.830002,949000,140.949783
"2016-09-20",162.509995,162.850006,159.550003,160.440002,751900,139.739136
"2016-09-21",160.479996,163.160004,160.309998,162.690002,993900,141.698776
"2016-09-22",164.449997,165.139999,163.460007,164.350006,661200,143.144638
"2016-09-23",163.639999,163.979996,161.820007,162.169998,635100,141.245941
"2016-09-26",161.630005,161.830002,159.759995,160.610001,569400,139.887161
"2016-09-27",160.919998,163.479996,160.850006,162.809998,612500,141.803314
"2016-09-28",162.619995,163.110001,159.729996,162.289993,865500,141.350388
"2016-09-29",161.600006,163.360001,159.869995,160.350006,588100,139.660721
"2016-09-30",160.669998,163.059998,160.470001,162.160004,628200,141.237137
"2016-10-03",161.839996,163.610001,161.059998,162.070007,494300,141.158783
"2016-10-04",162.199997,163.559998,161.309998,162.270004,574500,141.332993
"2016-10-05",162.839996,165.050003,162.839996,164.100006,575000,142.926834
"2016-10-06",163.809998,166.990005,163.5,166.259995,753900,144.808167
"2016-10-07",166.550003,166.970001,162.619995,163.490005,588300,142.395569
"2016-10-10",164.520004,165.229996,161.339996,161.559998,596800,140.714584
"2016-10-11",161.690002,161.779999,159.130005,161.029999,961700,140.25296
"2016-10-12",161.580002,161.580002,160.149994,160.830002,564700,140.078751
"2016-10-13",159.360001,161.399994,158.630005,160.779999,623600,140.035248
"2016-10-14",162.360001,163.669998,160.5,160.75,542400,140.009125
"2016-10-17",158.860001,166.080002,158.729996,163.009995,1447300,141.977493
"2016-10-18",164.25,164.25,160.669998,162.289993,1106100,141.350388
"2016-10-19",162.759995,167.240005,162.190002,166.470001,1039400,144.991089
"2016-10-20",165.779999,167.259995,164.289993,166.070007,700300,144.642685
"2016-10-21",164.880005,167.350006,163.429993,167.179993,892600,145.609451
"2016-10-24",167.830002,172.050003,167.830002,170.460007,1416500,148.466293
"2016-10-25",156.490005,159.789993,148.539993,152.089996,5778900,132.466461
"2016-10-26",151.979996,153.380005,148.979996,149.520004,1826700,130.228058
"2016-10-27",149.770004,150,145.910004,147.690002,1518000,128.634201
"2016-10-28",148.759995,152.800003,148.320007,150.820007,1365900,131.360336
"2016-10-31",151.690002,151.690002,149.410004,149.820007,1263500,130.489365
"2016-11-01",150.240005,151.899994,149.529999,150.570007,1210900,131.142593
"2016-11-02",150.419998,153.710007,149.539993,150.759995,1145500,131.308044
"2016-11-03",151.779999,151.779999,150.289993,150.990005,722700,131.508392
"2016-11-04",152.979996,154.470001,151.229996,152.789993,978300,133.076126
"2016-11-07",155,156.059998,154.139999,154.929993,726600,134.940033
"2016-11-08",154.800003,158.899994,154.169998,157.929993,1030100,137.552933
"2016-11-09",156.929993,161.789993,154.300003,160.740005,1453100,140.000381
"2016-11-10",161.419998,165.839996,160.389999,165,1410500,143.710739
"2016-11-11",164.720001,165.770004,161.550003,162.949997,803000,141.925232
"2016-11-14",162.899994,165.559998,162.050003,162.929993,823200,141.907822
"2016-11-15",163.929993,165.539993,162.570007,165.270004,1130600,143.945908
"2016-11-16",163.929993,164.5,160.740005,162.119995,830200,142.061905
"2016-11-17",162.610001,164.490005,161.550003,163.270004,876100,143.069626
"2016-11-18",163.710007,164.149994,160.339996,161.050003,683000,141.124268
"2016-11-21",161.279999,163.039993,160.919998,162.809998,573600,142.666519
"2016-11-22",162.850006,164.360001,162.009995,163.979996,766100,143.691742
"2016-11-23",163.940002,165.369995,162.100006,165.320007,630200,144.865982
"2016-11-25",165.559998,166.449997,165.309998,165.610001,173100,145.120117
"2016-11-28",165,166.110001,162.360001,162.630005,568200,142.508789
"2016-11-29",163.5,164.449997,161.259995,163.580002,537600,143.341293
"2016-11-30",163.919998,164.850006,161.059998,162.440002,577700,142.342316
"2016-12-01",161.899994,164.210007,161.300003,162.610001,556700,142.491287
"2016-12-02",163.350006,169.630005,162.919998,166.839996,1550200,146.197922
"2016-12-05",168.539993,170.610001,168.070007,170,1029000,148.96698
"2016-12-06",170.490005,171.190002,167.619995,169.399994,883200,148.441193
"2016-12-07",169.110001,174.770004,168.940002,173.800003,1005600,152.296799
"2016-12-08",174,174.309998,170.330002,172.309998,746000,150.99115
"2016-12-09",172.910004,174.199997,170.119995,173.729996,922600,152.235428
"2016-12-12",174.110001,180.880005,173.630005,176.199997,944800,154.399887
"2016-12-13",177.75,180.169998,177.710007,178.139999,805800,156.099884
"2016-12-14",177.380005,180.339996,175.820007,175.990005,1437400,154.215836
"2016-12-15",175.580002,176.839996,173.190002,173.809998,690600,152.305573
"2016-12-16",174.089996,175.779999,173.199997,174.080002,865100,152.542191
"2016-12-19",174.669998,176.289993,173.929993,174.570007,650900,152.971558
"2016-12-20",175.179993,178.110001,174.539993,177.929993,732000,155.915817
"2016-12-21",178.419998,182.789993,177.720001,181.039993,1074100,158.641052
"2016-12-22",181,181.259995,179.240005,181.009995,886000,158.614761
"2016-12-23",180.970001,182.940002,179.699997,181.949997,561400,159.438446
"2016-12-27",182.100006,185.240005,181.809998,183.649994,725000,160.928131
"2016-12-28",184.5,184.5,182.100006,182.820007,850100,160.200821
"2016-12-29",182.270004,184.220001,182,183.190002,599700,160.525055
"2016-12-30",183.800003,184.289993,180.869995,181.770004,467700,159.280731
"2017-01-03",183.460007,184.559998,181.630005,182.929993,655000,160.29718
"2017-01-04",183.839996,186.880005,182.970001,185.419998,632700,162.479172
"2017-01-05",185.419998,187.929993,184.029999,185.979996,882700,162.969894
"2017-01-06",186.449997,186.899994,184.679993,186.100006,632900,163.075012
"2017-01-09",186.309998,186.449997,181.479996,181.610001,756400,159.140518
"2017-01-10",182.110001,184.380005,181.279999,183.820007,654200,161.077103
"2017-01-11",184.479996,185,181.479996,183.050003,729900,160.402359
"2017-01-12",182.119995,184.419998,179.740005,183.860001,695200,161.112167
"2017-01-13",184.580002,185.979996,183.800003,184.770004,690700,161.909576
"2017-01-17",184.809998,186.869995,184.119995,185.440002,658800,162.496658
"2017-01-18",186.089996,186.320007,183.490005,186.009995,524700,162.996124
"2017-01-19",186,186.660004,184.440002,185.229996,573600,162.312607
"2017-01-20",185.020004,187.050003,184.130005,185.619995,600100,162.654404
"2017-01-23",185.800003,187.380005,185,186.990005,692900,163.854904
"2017-01-24",187.820007,190.850006,186.610001,188.919998,1128900,165.546127
"2017-01-25",190.380005,192,189.009995,190.199997,1327400,166.667755
"2017-01-26",180,181.869995,171.740005,173.940002,4500300,152.41951
"2017-01-27",172.990005,173.809998,168.179993,170.850006,2152600,149.711792
"2017-01-30",169.960007,174.990005,169.199997,174.910004,1222300,153.269485
"2017-01-31",174.630005,175.119995,173.130005,174.889999,775200,153.251984
"2017-02-01",175.649994,176.039993,173.75,173.940002,695300,152.41951
"2017-02-02",173.589996,174,170.169998,171.5,921700,150.281372
"2017-02-03",172.350006,174.550003,171.740005,173.610001,551100,152.130325
"2017-02-06",173.009995,173.759995,171.410004,172.570007,585500,151.218979
"2017-02-07",173.830002,175.649994,172.940002,173.399994,739800,151.946304
"2017-02-08",172.850006,174.220001,171.169998,173.940002,802800,152.41951
"2017-02-09",173.279999,175.25,172.300003,174.070007,528600,152.533386
"2017-02-10",174.369995,175.429993,173.320007,174.479996,645000,152.89267
"2017-02-13",174.570007,176.190002,174.570007,175.419998,590500,153.71637
"2017-02-14",174.759995,175.979996,173.830002,174.869995,499400,153.234421
"2017-02-15",174.839996,177.690002,174.690002,177.050003,716000,155.144699
"2017-02-16",177.229996,178.190002,175.839996,176.690002,604300,154.829239
"2017-02-17",176.440002,177.509995,175.679993,177.190002,408000,155.267365
"2017-02-21",175.139999,180.990005,175.139999,179.619995,735200,157.396744
"2017-02-22",179.669998,181.059998,178.940002,180.869995,677400,158.492096
"2017-02-23",181.990005,182.490005,179.289993,180.720001,773200,158.360672
"2017-02-24",179.690002,180.669998,178.029999,180.160004,712200,157.86998
"2017-02-27",180.309998,181,178.729996,179,859900,156.853439
"2017-02-28",179,179.169998,176.860001,178.589996,600300,156.494202
"2017-03-01",178.139999,178.960007,177.559998,178.029999,969000,156.881912
"2017-03-02",178.240005,178.669998,177.259995,177.800003,430800,156.679214
"2017-03-03",178.020004,178.990005,176.710007,177.889999,424600,156.758545
"2017-03-06",176.470001,177.770004,175.330002,175.75,448800,154.872772
"2017-03-07",175.589996,176.880005,174.220001,175.380005,484200,154.546722
"2017-03-08",175.889999,176.770004,174.960007,176.039993,722800,155.128281
"2017-03-09",175.75,177.119995,175.130005,176.399994,559900,155.445557
"2017-03-10",177.309998,179.690002,176.809998,177.75,788600,156.635178
"2017-03-13",178,179.550003,176.630005,178.220001,868000,157.049316
"2017-03-14",177.660004,179.259995,177.220001,178.789993,426400,157.55162
"2017-03-15",179.179993,180.110001,176.729996,177.470001,937600,156.388458
"2017-03-16",176.970001,177.970001,172.070007,172.690002,1156300,152.176254
"2017-03-17",172.830002,173.009995,171.289993,172.710007,1191000,152.193893
"2017-03-20",172.550003,173.100006,171.839996,172.800003,605800,152.273163
"2017-03-21",173.910004,174,171.410004,172.009995,841400,151.577026
"2017-03-22",171.869995,172.320007,169.789993,170.320007,826700,150.087784
"2017-03-23",170.139999,172.149994,169.100006,170.220001,998000,149.999664
"2017-03-24",170.649994,171.600006,169.399994,170,527800,149.805786
"2017-03-27",169,170.259995,168.139999,169.860001,596700,149.682434
"2017-03-28",169.800003,170.479996,168.369995,169.850006,558900,149.673645
"2017-03-29",170.009995,171.529999,169.550003,171.080002,378500,150.757507
"2017-03-30",170.759995,171.789993,169.509995,170.149994,467500,149.937973
"2017-03-31",170.289993,171.710007,169.75,171.330002,526900,150.977783
"2017-04-03",171.830002,172.119995,169.149994,170.720001,552300,150.440247
"2017-04-04",170.089996,170.899994,164.809998,165.610001,1188400,145.937302
"2017-04-05",165.600006,167.449997,164.970001,165.600006,1255400,145.928497
"2017-04-06",165.059998,169.139999,165.059998,167.169998,710500,147.311951
"2017-04-07",166.679993,167.580002,166.25,167.029999,399700,147.188629
"2017-04-10",167.759995,169.240005,167.529999,167.600006,629800,147.690903
"2017-04-11",167.279999,168.410004,166.75,168.300003,385500,148.307755
"2017-04-12",168.660004,169.830002,167.270004,168.270004,683300,148.281311
"2017-04-13",167.979996,170.179993,167.440002,169.440002,712800,149.312332
"2017-04-17",169.630005,171.440002,167.5,168.949997,1273900,148.880508
"2017-04-18",168.630005,169.050003,166.690002,168.139999,1023200,148.166748
"2017-04-19",168.75,171.080002,168.710007,170.139999,911100,149.929169
"2017-04-20",170.339996,172.520004,169.889999,171.639999,901500,151.250977
"2017-04-21",171.490005,171.839996,169.389999,171.509995,991100,151.136429
"2017-04-24",173.960007,176.820007,172.899994,174.800003,1550900,154.035599
"2017-04-25",177.729996,182.940002,177.479996,180.940002,3659900,159.446213
"2017-04-26",181.520004,186.289993,180.880005,185.119995,1597400,163.129684
"2017-04-27",185,186.619995,183.949997,185.860001,783700,163.781815
"2017-04-28",185.869995,185.940002,183.860001,185.679993,970500,163.623169
"2017-05-01",185.669998,187.199997,185.600006,185.910004,700400,163.825867
"2017-05-02",185.899994,188.309998,185.509995,187.660004,862000,165.367966
"2017-05-03",187.449997,189.229996,186.330002,187.149994,896400,164.918549
"2017-05-04",187.490005,188.289993,183.720001,183.929993,998600,162.081024
"2017-05-05",183.830002,185.380005,183.479996,185.139999,568300,163.147308
"2017-05-08",185.559998,185.979996,183.479996,183.679993,578900,161.860748
"2017-05-09",183.630005,185.070007,183.380005,184.5,597000,162.583359
"2017-05-10",184.399994,185.360001,183.5,185.25,566100,163.244263
"2017-05-11",185.160004,186.080002,182.880005,185.649994,449100,163.596741
"2017-05-12",185.070007,185.100006,182.839996,183.190002,598000,161.42897
"2017-05-15",184.029999,188.789993,183.050003,187.830002,1377000,165.517761
"2017-05-16",188.350006,188.759995,184.940002,186.940002,635900,164.733521
"2017-05-17",185.839996,185.910004,182.100006,182.279999,772900,161.577805
"2017-05-18",175.479996,178.800003,172.970001,177.199997,1382600,157.074768
"2017-05-19",177.679993,180.449997,176.610001,179.080002,793400,158.741241
"2017-05-22",180.080002,181.690002,179.220001,180.130005,516700,159.672012
"2017-05-23",180.490005,181.139999,180.050003,180.779999,414100,160.248169
"2017-05-24",180.699997,181,179.490005,179.979996,452800,159.539032
"2017-05-25",179.970001,182.279999,179.039993,180.399994,542700,159.911362
"2017-05-26",180.720001,180.789993,178.759995,179.130005,578100,158.785553
"2017-05-30",179.350006,183.880005,178.740005,183.199997,761300,162.393326
"2017-05-31",183.229996,185.820007,182.679993,185.539993,755900,164.46756
"2017-06-01",185.570007,188.770004,185.179993,187.809998,782100,166.479721
"2017-06-02",188.210007,190.919998,187.089996,189.889999,614200,168.323517
"2017-06-05",190,194.970001,189.059998,191.860001,1164400,170.069794
"2017-06-06",191.729996,192.779999,188.850006,188.910004,677700,167.454849
"2017-06-07",188.940002,190.039993,187.919998,189.169998,540600,167.685287
"2017-06-08",189.169998,190,187.990005,189.089996,509100,167.614365
"2017-06-09",188.809998,191.850006,188.190002,190.979996,501400,169.289734
"2017-06-12",191.149994,191.839996,188.210007,190.610001,640500,168.961777
"2017-06-13",191.669998,194.520004,190.369995,193.899994,694200,171.878098
"2017-06-14",193.960007,202.990005,193.199997,196.539993,1330800,174.218262
"2017-06-15",195.139999,196.880005,194.059998,196.240005,767100,173.952332
"2017-06-16",195.830002,196.330002,194.589996,195.869995,645200,173.624344
"2017-06-19",196.75,198.25,196.089996,196.869995,566400,174.510757
"2017-06-20",197.419998,199.940002,194.320007,194.559998,1169100,172.463135
"2017-06-21",194.919998,195.380005,192.259995,193.809998,565500,171.798294
"2017-06-22",194.25,195.75,193.089996,195.160004,465800,172.99498
"2017-06-23",194.630005,194.630005,186.520004,188.679993,1565000,167.250931
"2017-06-26",189.110001,191.929993,188.919998,190.720001,780900,169.05928
"2017-06-27",190.839996,191.929993,188.039993,188.520004,619000,167.109146
"2017-06-28",189.919998,190.300003,188.229996,188.539993,598800,167.126862
"2017-06-29",188.839996,189.789993,186.509995,188.039993,653300,166.683594
"2017-06-30",188.270004,192.490005,188.270004,191.619995,744800,169.857025
"2017-07-03",191.919998,193.029999,190.789993,191.970001,397200,170.167313
"2017-07-05",192.639999,194.190002,192.639999,193.210007,416600,171.266464
"2017-07-06",192.279999,193.270004,188.820007,189.699997,518100,168.15509
"2017-07-07",190.509995,192.910004,188.649994,192.110001,426200,170.291382
"2017-07-10",192.5,193.860001,191.850006,192.830002,368700,170.929611
"2017-07-11",192.839996,193.020004,189.75,191.25,421800,169.529068
"2017-07-12",192.529999,194.080002,192.110001,192.259995,540400,170.424377
"2017-07-13",192.779999,193.789993,191.669998,192.25,652800,170.415482
"2017-07-14",192.639999,193.229996,190.449997,192.289993,587700,170.450943
"2017-07-17",194.220001,197.539993,193.990005,195.520004,1125600,173.314117
"2017-07-18",195.649994,196.529999,194.139999,196.199997,738500,173.91687
"2017-07-19",198.029999,200.610001,197.619995,198.339996,923300,175.813828
"2017-07-20",196.350006,197.070007,188.369995,189.740005,2269000,168.190536
"2017-07-21",189.509995,191.960007,188.559998,191.220001,721600,169.502472
"2017-07-24",190.960007,190.960007,188.619995,190.080002,542700,168.491943
"2017-07-25",191.410004,192.149994,189.490005,190.949997,716600,169.263123
"2017-07-26",190.710007,192.470001,189.580002,190.190002,903900,168.589462
"2017-07-27",182,182.339996,175.119995,178.240005,2557700,157.996643
"2017-07-28",177.089996,179,175.509995,177.759995,1462300,157.571167
"2017-07-31",178.070007,178.509995,174.179993,177.880005,925400,157.677567
"2017-08-01",178.089996,179.289993,175.330002,176.479996,1051800,156.436539
"2017-08-02",176.279999,177.020004,174.919998,176.580002,662300,156.525192
"2017-08-03",176.550003,176.779999,173.869995,175.910004,790900,155.93129
"2017-08-04",176.520004,178.139999,176.009995,177.820007,742700,157.624344
"2017-08-07",178.100006,179.080002,176.669998,178.389999,1066900,158.129593
"2017-08-08",178.059998,179.380005,177.199997,178.539993,751100,158.262543
"2017-08-09",177.639999,178.399994,174.600006,175.050003,801300,155.168961
"2017-08-10",175,175.470001,171.600006,171.740005,1120500,152.234894
"2017-08-11",171.289993,172.660004,170.559998,171.240005,610900,151.791672
"2017-08-14",171.919998,174.929993,171.809998,173.649994,641200,153.927933
"2017-08-15",174.020004,174.020004,172.610001,173.190002,644800,153.520218
"2017-08-16",173.759995,175.309998,173.509995,174.110001,596100,154.335693
"2017-08-17",174,174.330002,171.440002,171.490005,580600,152.01329
"2017-08-18",170.919998,171.449997,169.740005,170.080002,607600,150.763428
"2017-08-21",170,170.630005,167.770004,167.800003,820100,148.742355
"2017-08-22",168.160004,169.889999,167.820007,169.309998,827300,150.080872
"2017-08-23",168,169.130005,167.580002,168.369995,573300,150.223633
"2017-08-24",169,169.690002,167.160004,167.350006,567800,149.313553
"2017-08-25",168.190002,169.199997,167.470001,168.449997,400200,150.294983
"2017-08-28",168.779999,169.330002,167.029999,168.190002,4e+05,150.063004
"2017-08-29",167.399994,169.020004,167.190002,168.020004,427800,149.911346
"2017-08-30",168.050003,169.740005,167.300003,168.910004,553100,150.705444
"2017-08-31",169.75,172.199997,169.75,171.619995,648800,153.123352
"2017-09-01",171.649994,174.309998,171.240005,173.289993,551600,154.613358
"2017-09-05",173,173.100006,170.479996,172.139999,480500,153.587311
"2017-09-06",172.369995,172.589996,168.860001,170.199997,779700,151.856384
"2017-09-07",170.720001,170.720001,168.470001,168.960007,728900,150.750031
"2017-09-08",168.179993,172.360001,168.029999,172.289993,624800,153.721146
