"dates","UPS.Open","UPS.High","UPS.Low","UPS.Close","UPS.Volume","UPS.Adjusted"
"2016-02-05",95.870003,96.68,95.080002,95.370003,4273300,80.81105
"2016-02-08",94.389999,97.419998,94.32,97.300003,4545100,82.446426
"2016-02-09",96.349998,98.910004,96.309998,97.529999,5427500,82.641319
"2016-02-10",97.540001,98,95.889999,96.120003,3634400,81.446548
"2016-02-11",94.599998,95.699997,94.220001,95.089996,3897000,80.573784
"2016-02-12",96.25,97.32,95.910004,97.25,3266700,82.404068
"2016-02-16",97.910004,99.019997,97.510002,98.559998,3205700,83.514084
"2016-02-17",98.809998,99.5,98.279999,98.300003,3004300,83.293785
"2016-02-18",97.82,98.050003,97.239998,97.459999,2654700,83.242508
"2016-02-19",97.220001,97.489998,96.489998,97.370003,2313000,83.165665
"2016-02-22",97.370003,98.910004,97.370003,98.019997,2574300,83.72081
"2016-02-23",97.110001,97.220001,96.010002,96.970001,3699700,82.82399
"2016-02-24",96.190002,97.029999,95.330002,96.870003,2366700,82.738586
"2016-02-25",97.160004,97.849998,96.480003,97.720001,2146400,83.4646
"2016-02-26",97.970001,98.519997,97.410004,97.440002,2372900,83.225441
"2016-02-29",97.440002,97.709999,96.510002,96.550003,3124000,82.465279
"2016-03-01",97.43,98.449997,97.029999,98.360001,2666900,84.011223
"2016-03-02",98.089996,98.970001,98.07,98.769997,2605000,84.361412
"2016-03-03",98.440002,99.769997,98.349998,99.620003,2541400,85.087418
"2016-03-04",99.550003,101.220001,99.510002,100.400002,3789700,85.753639
"2016-03-07",99.959999,101.370003,99.769997,101.300003,3349700,86.522346
"2016-03-08",100.540001,101.639999,100.370003,100.620003,2985100,85.941536
"2016-03-09",99.5,100.150002,98.889999,99.559998,3442800,85.036163
"2016-03-10",100.059998,100.059998,98.849998,99.870003,2455200,85.300934
"2016-03-11",100.169998,101.099998,100.169998,100.82,2315100,86.112358
"2016-03-14",100.559998,101.599998,100.480003,101.290001,2097100,86.513786
"2016-03-15",100.970001,101.540001,100.589996,101.419998,1796300,86.624825
"2016-03-16",101.199997,102.129997,100.699997,101.669998,2252200,86.838387
"2016-03-17",103.129997,104.379997,102.599998,103.75,4641200,88.614914
"2016-03-18",103.900002,105.410004,103.830002,104.989998,4963700,89.674034
"2016-03-21",104.620003,105.470001,104.43,105.150002,2789700,89.810692
"2016-03-22",104.459999,105.32,104.309998,104.860001,2482600,89.563004
"2016-03-23",104.739998,105.209999,104.559998,104.879997,2210400,89.580093
"2016-03-24",104.330002,105.489998,104.309998,105.43,1996700,90.049866
"2016-03-28",105.379997,105.57,104.879997,105.059998,1930900,89.733826
"2016-03-29",104.919998,106.300003,104.620003,106.099998,1988400,90.622124
"2016-03-30",106.360001,106.610001,105.669998,105.730003,2277700,90.306091
"2016-03-31",105.650002,105.900002,105.260002,105.470001,3303900,90.084007
"2016-04-01",104.919998,105.32,104.410004,104.949997,2764400,89.639877
"2016-04-04",105.040001,105.739998,104.650002,104.879997,2796200,89.580093
"2016-04-05",104.400002,104.739998,103.739998,103.919998,2178700,88.760124
"2016-04-06",104.019997,104.830002,103.470001,104.669998,2411100,89.400719
"2016-04-07",103.889999,104.449997,103.410004,103.989998,2107700,88.819908
"2016-04-08",104.480003,105.32,104.040001,104.309998,1735100,89.093246
"2016-04-11",104.610001,105.309998,103.800003,103.860001,1922500,88.70887
"2016-04-12",104.07,105.629997,104,105.230003,2555700,89.879021
"2016-04-13",105.57,106.160004,105.470001,105.540001,2000900,90.143799
"2016-04-14",105.620003,105.980003,104.800003,105.080002,2092000,89.750908
"2016-04-15",105.279999,105.980003,105.129997,105.540001,2668400,90.143799
"2016-04-18",105.510002,106.260002,105.080002,106.18,1333400,90.69046
"2016-04-19",106.260002,107.010002,106.169998,106.839996,2032000,91.25415
"2016-04-20",106.949997,107.209999,106.139999,106.169998,1952800,90.681892
"2016-04-21",105.800003,106.07,104.93,104.989998,2187300,89.674034
"2016-04-22",105.400002,106,105.190002,105.519997,2166400,90.126724
"2016-04-25",105.089996,105.309998,104.419998,105.07,1732100,89.742363
"2016-04-26",105.330002,106.349998,105.309998,106.230003,2216300,90.733154
"2016-04-27",106.279999,106.830002,105.449997,106.459999,2871900,90.929611
"2016-04-28",105.099998,106.540001,104.059998,104.910004,4210000,89.605721
"2016-04-29",104.629997,105.440002,104.370003,105.07,2516700,89.742363
"2016-05-02",105.32,105.599998,104.580002,104.760002,2905300,89.4776
"2016-05-03",104.18,104.580002,103.160004,104.379997,2171900,89.153008
"2016-05-04",103.639999,104,103,103.110001,2524800,88.068275
"2016-05-05",103.300003,103.43,101.989998,102.139999,3945400,87.239799
"2016-05-06",102.379997,102.660004,100.639999,102.110001,3658500,87.214165
"2016-05-09",102.279999,102.879997,102,102.690002,2476200,87.709564
"2016-05-10",102.690002,103.669998,102.690002,103.650002,2346300,88.529503
"2016-05-11",103.830002,104.07,102.449997,102.449997,2646500,87.504585
"2016-05-12",102.120003,102.370003,100.720001,101.790001,3391700,87.607857
"2016-05-13",101.669998,102.150002,100.129997,100.660004,2838500,86.635292
"2016-05-16",100.82,101.949997,100.68,101.650002,2113900,87.487366
"2016-05-17",101.580002,102.349998,100.720001,101.089996,2465100,87.005386
"2016-05-18",100.839996,101.830002,100.050003,101.300003,3444600,87.186142
"2016-05-19",100.75,101.860001,100.459999,101.290001,2475700,87.177513
"2016-05-20",101.629997,102.400002,101.339996,101.510002,2917000,87.366875
"2016-05-23",101.779999,101.800003,101.010002,101.089996,2562500,87.005386
"2016-05-24",101.5,102.349998,101.480003,101.980003,2444600,87.771378
"2016-05-25",102.150002,102.669998,102.150002,102.300003,1650500,88.046806
"2016-05-26",102.550003,102.800003,102.199997,102.449997,1835500,88.175896
"2016-05-27",102.809998,103.32,102.610001,102.980003,1987700,88.63205
"2016-05-31",103.379997,103.620003,102.839996,103.089996,3200100,88.726723
"2016-06-01",103.080002,103.099998,102.330002,102.889999,1765400,88.554596
"2016-06-02",102.739998,103.199997,102.690002,103.050003,2229400,88.692314
"2016-06-03",102.620003,103.25,101.949997,103.120003,2001900,88.752548
"2016-06-06",103,103.919998,102.809998,103.110001,2172300,88.743935
"2016-06-07",103.25,104.470001,103.110001,103.870003,1921000,89.398064
"2016-06-08",103.900002,104.949997,103.809998,104.690002,1908400,90.103821
"2016-06-09",104.18,105.099998,104.110001,104.970001,1610900,90.344795
"2016-06-10",104.330002,104.540001,103.82,104.519997,2640800,89.957474
"2016-06-13",104.449997,104.739998,103.610001,103.639999,2593700,89.200096
"2016-06-14",103.639999,104.029999,103.089996,103.730003,1916700,89.277565
"2016-06-15",104.139999,104.669998,103.860001,103.889999,2829300,89.41526
"2016-06-16",103.449997,104.339996,102.910004,104.209999,2653000,89.690674
"2016-06-17",104.25,105.059998,104.099998,105.019997,3417200,90.387817
"2016-06-20",105.32,106.699997,105.309998,106.099998,3223800,91.317352
"2016-06-21",106.330002,106.949997,105.93,106.669998,3688100,91.80793
"2016-06-22",106.529999,106.769997,105.470001,105.949997,3590700,91.188263
"2016-06-23",106.769997,107.580002,106.639999,107.220001,3040500,92.281311
"2016-06-24",104.620003,105.57,103.790001,104.410004,3627400,89.862808
"2016-06-27",103.400002,103.879997,102.529999,103.769997,3609400,89.311974
"2016-06-28",104.449997,105.050003,103.699997,104.690002,3198400,90.103821
"2016-06-29",105.510002,106.68,105.309998,106.339996,2728600,91.523903
"2016-06-30",106.739998,107.739998,106.129997,107.720001,2673000,92.711624
"2016-07-01",107.599998,108.559998,107.339996,108.360001,2793400,93.262474
"2016-07-05",108.199997,108.510002,107.540001,108.449997,2823100,93.33992
"2016-07-06",108.309998,108.489998,106.68,107.720001,3267500,92.711624
"2016-07-07",107.690002,108.209999,107.529999,107.849998,2343800,92.823524
"2016-07-08",108.449997,109.849998,108.440002,109.519997,2445700,94.260864
"2016-07-11",109.089996,110.309998,109.07,110.010002,2239500,94.682579
"2016-07-12",110.5,110.739998,109.870003,110.290001,2370400,94.923569
"2016-07-13",110.330002,110.900002,109.980003,110.790001,1792800,95.353905
"2016-07-14",111.370003,111.830002,110.989998,111.5,2514500,95.964981
"2016-07-15",111.800003,111.800003,110.709999,111.029999,2280500,95.560471
"2016-07-18",111.029999,111.379997,110.620003,110.900002,1964400,95.448578
"2016-07-19",110.599998,110.790001,110.279999,110.639999,1431900,95.224808
"2016-07-20",110.699997,110.949997,110.330002,110.589996,1329300,95.181778
"2016-07-21",110.370003,110.5,109.589996,109.889999,1198600,94.579308
"2016-07-22",109.769997,110.470001,109.57,110.360001,2012400,94.98381
"2016-07-25",110.199997,110.419998,109.910004,110.099998,1323600,94.760056
"2016-07-26",110.25,110.43,109.82,110.370003,1404100,94.992432
"2016-07-27",110.110001,110.480003,108.660004,108.800003,4763800,93.641159
"2016-07-28",108.269997,109.010002,108.209999,108.730003,4481700,93.580925
"2016-07-29",107,108.440002,105.959999,108.099998,3993900,93.038689
"2016-08-01",108.139999,108.559998,107.629997,108.010002,2834700,92.961227
"2016-08-02",107.910004,108.129997,106.919998,107.459999,2440300,92.487862
"2016-08-03",107.400002,108.370003,107.400002,108.290001,2335000,93.202225
"2016-08-04",108.389999,109,107.779999,107.839996,2196000,92.814919
"2016-08-05",108.07,108.910004,107.940002,108.790001,2413000,93.632568
"2016-08-08",109.089996,109.410004,108.559998,108.959999,2037000,93.778885
"2016-08-09",109.07,110,109,109.650002,1790400,94.372742
"2016-08-10",109.620003,110,109.389999,109.879997,1519500,94.570679
"2016-08-11",109.940002,111.029999,109.900002,110.900002,2786800,95.448578
"2016-08-12",109.970001,110.059998,109.620003,109.910004,1700600,95.266556
"2016-08-15",110.040001,110.75,109.809998,109.849998,1548800,95.214554
"2016-08-16",109.339996,109.970001,109.339996,109.809998,1267300,95.179886
"2016-08-17",109.809998,110.309998,109.519997,110.239998,1542700,95.552589
"2016-08-18",110.029999,110.519997,109.970001,110.489998,1833400,95.769287
"2016-08-19",110.419998,110.739998,110.080002,110.57,1613300,95.838631
"2016-08-22",110.379997,110.379997,109.669998,109.830002,2061500,95.197212
"2016-08-23",109.830002,110.239998,109.400002,109.440002,2150000,94.859192
"2016-08-24",109.459999,109.769997,109.059998,109.639999,2774100,95.032539
"2016-08-25",109.690002,109.690002,109.019997,109.330002,1845000,94.763847
"2016-08-26",109.220001,109.82,108.589996,108.949997,1922900,94.434464
"2016-08-29",109.25,109.370003,108.910004,109.120003,1924600,94.581825
"2016-08-30",109.290001,109.580002,109.040001,109.379997,1360100,94.80719
"2016-08-31",109.059998,109.410004,108.68,109.220001,2272800,94.668495
"2016-09-01",109.510002,110,109.139999,109.5,2739200,94.911179
"2016-09-02",110.290001,110.419998,109.190002,109.589996,1920300,94.989204
"2016-09-06",109.519997,109.529999,108.760002,109.5,1789600,94.911179
"2016-09-07",109.379997,109.660004,109.029999,109.480003,1517800,94.893845
"2016-09-08",109.230003,109.459999,108.940002,108.940002,2524900,94.425781
"2016-09-09",108.440002,109,107.610001,107.629997,3533700,93.290329
"2016-09-12",107.349998,108.900002,107.110001,108.550003,2718400,94.087761
"2016-09-13",107.739998,107.769997,106.529999,106.860001,3023600,92.62291
"2016-09-14",106.07,107.339996,106.07,106.860001,1955300,92.62291
"2016-09-15",106.629997,107.32,106.410004,107.080002,2134200,92.813606
"2016-09-16",106.620003,107.199997,106.160004,106.860001,3618600,92.62291
"2016-09-19",107.160004,107.720001,106.949997,107.120003,2168900,92.848274
"2016-09-20",107.589996,108.720001,107.589996,108.349998,3242400,93.914391
"2016-09-21",109.160004,109.900002,108.669998,109.660004,2937500,95.049881
"2016-09-22",110.019997,110.720001,109.510002,109.669998,2693800,95.058533
"2016-09-23",109.529999,109.93,109.199997,109.209999,1651600,94.659813
"2016-09-26",109.089996,109.279999,108.629997,108.839996,2360800,94.339119
"2016-09-27",108.860001,110.230003,108.510002,110.010002,2466000,95.353233
"2016-09-28",109.760002,109.790001,108.660004,109.25,2752700,94.694481
"2016-09-29",109.360001,109.540001,108.199997,108.209999,2473400,93.793037
"2016-09-30",108.82,109.790001,108.629997,109.360001,2952500,94.789856
"2016-10-03",109.360001,109.360001,108.309998,109.18,1445300,94.63382
"2016-10-04",109.190002,109.410004,108.220001,108.519997,1742000,94.061729
"2016-10-05",108.519997,109.529999,108.389999,109.160004,3019100,94.616478
"2016-10-06",108.910004,109.459999,108.650002,109.120003,1861600,94.581825
"2016-10-07",109.040001,109.360001,108.480003,108.800003,1443000,94.304451
"2016-10-10",109.279999,109.610001,108.959999,109.050003,1307700,94.521141
"2016-10-11",108.900002,109.43,108.300003,108.699997,1944400,94.217766
"2016-10-12",109.029999,109.059998,108.440002,108.739998,1483900,94.252449
"2016-10-13",108.190002,108.720001,107.360001,108.300003,2088600,93.871071
"2016-10-14",108.709999,109.059998,108.410004,108.419998,1566000,93.975067
"2016-10-17",108.309998,108.769997,107.910004,108.029999,1759900,93.637032
"2016-10-18",108.449997,108.970001,108.050003,108.129997,1692300,93.723709
"2016-10-19",108.230003,108.529999,107.800003,108.050003,1991400,93.654358
"2016-10-20",107.910004,107.910004,107.190002,107.400002,1946100,93.090965
"2016-10-21",106.739998,107.220001,106.389999,107.160004,2816400,92.882973
"2016-10-24",107.82,108.519997,107.75,108.449997,1808300,94.001076
"2016-10-25",108.410004,108.730003,107.779999,107.839996,2242500,93.472343
"2016-10-26",107.599998,109.040001,107.589996,108.610001,3310100,94.139763
"2016-10-27",109.25,109.25,105.870003,108.080002,3532000,93.680382
"2016-10-28",108.300003,108.459999,106.989998,107.699997,2397500,93.350998
"2016-10-31",108.080002,108.199997,107.529999,107.760002,2328700,93.403008
"2016-11-01",108.019997,108.029999,106.160004,106.839996,2906600,92.605576
"2016-11-02",106.919998,107.419998,106.599998,106.900002,2568900,92.657585
"2016-11-03",107.220001,108.169998,106.68,107.480003,2245500,93.160301
"2016-11-04",107.389999,108.050003,106.889999,106.940002,2559300,92.692253
"2016-11-07",107.959999,109.800003,107.959999,109.800003,3615400,95.171227
"2016-11-08",109.610001,112.879997,109.510002,112.029999,5834300,97.104095
"2016-11-09",110.330002,112.699997,110.239998,112.699997,6744000,98.369736
"2016-11-10",112.910004,114.110001,112.82,113.309998,4532600,98.902176
"2016-11-11",113.129997,114.309998,113,114.230003,3092600,99.705193
"2016-11-14",114.510002,114.75,112.839996,112.910004,3396800,98.55304
"2016-11-15",113.019997,113.330002,112.150002,113.18,3690800,98.788704
"2016-11-16",113.18,113.389999,112.360001,112.809998,2297800,98.465752
"2016-11-17",112.919998,113.559998,112.510002,113.489998,1621400,99.059273
"2016-11-18",113.730003,114.309998,113.25,114.089996,1992400,99.582977
"2016-11-21",114.089996,114.730003,113.620003,114.699997,1942500,100.115425
"2016-11-22",114.940002,115,114.400002,114.629997,1987300,100.054321
"2016-11-23",114.849998,115.75,114.849998,115.68,1855400,100.970833
"2016-11-25",115.790001,116.389999,115.769997,116.260002,1077600,101.477066
"2016-11-28",116.260002,116.470001,115.449997,115.690002,2659100,100.979553
"2016-11-29",115.940002,116.480003,115.769997,116.279999,2772400,101.49453
"2016-11-30",116.459999,116.959999,115.919998,115.919998,3353600,101.18029
"2016-12-01",116.040001,116.760002,115.879997,116.43,2485200,101.625443
"2016-12-02",116.690002,117.010002,116,116.349998,2088700,101.555618
"2016-12-05",116.910004,116.949997,116.360001,116.559998,2310000,101.738914
"2016-12-06",116.5,116.720001,116.029999,116.540001,1755400,101.721466
"2016-12-07",116.269997,118.790001,116.269997,118.620003,2539300,103.536987
"2016-12-08",119,119.269997,118.150002,118.980003,2157800,103.851204
"2016-12-09",118.910004,119.790001,118.440002,119.599998,3196800,104.39238
"2016-12-12",119.410004,120.440002,119.330002,120.129997,2760200,104.854965
"2016-12-13",120.330002,120.43,119.360001,120.160004,3123400,104.881172
"2016-12-14",119.849998,119.919998,116.93,117.260002,4983900,102.349899
"2016-12-15",117.209999,117.879997,116.440002,117.279999,3045700,102.367371
"2016-12-16",117.379997,117.529999,115.089996,115.809998,5543300,101.084274
"2016-12-19",116.260002,117.300003,116.059998,116.980003,2209900,102.105522
"2016-12-20",117.190002,117.769997,117.110001,117.519997,2074900,102.576851
"2016-12-21",117.040001,117.419998,116.019997,116.099998,3028400,101.33741
"2016-12-22",116.639999,116.739998,115.790001,116.300003,1969700,101.511963
"2016-12-23",116.32,116.540001,115.879997,115.970001,1229800,101.223946
"2016-12-27",116.300003,116.779999,116.07,116.129997,990800,101.363586
"2016-12-28",116.18,116.279999,115.129997,115.199997,1541700,100.551849
"2016-12-29",115.230003,115.5,114.529999,114.980003,1412300,100.359818
"2016-12-30",115.239998,115.43,114.360001,114.639999,1734000,100.063057
"2017-01-03",115.519997,116.07,114.639999,115.080002,2390700,100.447105
"2017-01-04",115.300003,115.849998,114.959999,115.110001,1830800,100.473297
"2017-01-05",115,115.980003,114.849998,115.169998,1856200,100.525658
"2017-01-06",115,115.660004,114.519997,115.400002,1767000,100.726425
"2017-01-09",115,115.190002,114.5,114.769997,1965200,100.176529
"2017-01-10",114.629997,114.809998,113.410004,113.919998,2892600,99.434601
"2017-01-11",113.639999,114.470001,113.639999,114.18,2302700,99.661545
"2017-01-12",114.209999,114.209999,113.300003,113.910004,1917000,99.425888
"2017-01-13",114.199997,114.599998,114.029999,114.239998,1788000,99.713913
"2017-01-17",113.690002,114.110001,113.410004,114.07,2474700,99.565544
"2017-01-18",114.370003,115.449997,114.019997,114.959999,2040000,100.342354
"2017-01-19",114.970001,115.150002,114.010002,114.269997,1848000,99.740097
"2017-01-20",114.440002,115,114.32,114.959999,2372900,100.342354
"2017-01-23",114.989998,115.040001,114.139999,114.459999,1689500,99.905937
"2017-01-24",114.599998,116.260002,114.150002,116.050003,2157200,101.293785
"2017-01-25",116.230003,117.129997,115.870003,116.989998,2045000,102.114243
"2017-01-26",116.970001,117.360001,116.540001,116.93,1796400,102.061867
"2017-01-27",117,118.190002,116.589996,118.089996,2283800,103.074364
"2017-01-30",117.910004,117.919998,116.260002,117.029999,2910300,102.149162
"2017-01-31",111.809998,111.809998,108.68,109.129997,12755500,95.253677
"2017-02-01",107.790001,108.550003,103.230003,105.349998,14684600,91.9543
"2017-02-02",105.290001,105.699997,104.410004,105.099998,4353400,91.736115
"2017-02-03",105.699997,107.199997,105.330002,106.949997,4859700,93.350861
"2017-02-06",106.620003,107,105.75,106.059998,3444300,92.574036
"2017-02-07",106.379997,106.489998,105.309998,105.690002,3589500,92.251099
"2017-02-08",105.809998,106.400002,105.510002,106.160004,3398500,92.661331
"2017-02-09",106.160004,107.010002,106.019997,106.459999,2416000,92.923164
"2017-02-10",106.5,107.5,106.260002,107.339996,4012800,93.691269
"2017-02-13",107.660004,108.529999,107.529999,108.5,3877700,94.703773
"2017-02-14",108.68,109.339996,107.620003,108.989998,5878800,95.131462
"2017-02-15",108.870003,109.169998,108.279999,109.019997,2843000,95.157669
"2017-02-16",108.099998,108.129997,106.660004,107.220001,5150000,94.30452
"2017-02-17",106.959999,107.050003,106.410004,106.900002,2919000,94.023048
"2017-02-21",106.900002,107.870003,106.599998,107.720001,3822500,94.744263
"2017-02-22",105.440002,106.830002,105.239998,105.620003,5234400,92.897255
"2017-02-23",106,106.089996,104.889999,105.089996,3976300,92.431076
"2017-02-24",104.860001,106.190002,104.769997,106.18,2717400,93.389801
"2017-02-27",106.139999,106.769997,105.75,106.730003,2776200,93.873535
"2017-02-28",106.68,106.989998,105.480003,105.760002,3793900,93.020378
"2017-03-01",106.970001,107.379997,106.690002,106.870003,3386200,93.996674
"2017-03-02",106.989998,106.989998,105.860001,105.949997,2490900,93.1875
"2017-03-03",106.129997,106.599998,105.760002,105.93,2732500,93.169891
"2017-03-06",105.519997,106.370003,105.230003,106.099998,2481900,93.319427
"2017-03-07",106,106.389999,105.510002,105.639999,2186500,92.914825
"2017-03-08",105.639999,106.110001,105.239998,105.730003,2269800,92.99398
"2017-03-09",106.129997,106.239998,105.620003,105.900002,2301000,93.143517
"2017-03-10",106.269997,106.849998,105.75,106.730003,2957100,93.873535
"2017-03-13",106.529999,107.5,106.309998,107.489998,2644500,94.541985
"2017-03-14",107.190002,107.419998,106.440002,106.830002,2748900,93.961479
"2017-03-15",107.290001,108.290001,106.849998,107.739998,3253800,94.761871
"2017-03-16",107.800003,107.919998,107.290001,107.800003,2409400,94.814644
"2017-03-17",107.910004,108.970001,107.650002,108.150002,4412200,95.122482
"2017-03-20",108.050003,108.199997,106.93,107.120003,2370900,94.216545
"2017-03-21",107.510002,108.139999,106.370003,106.510002,3088500,93.680031
"2017-03-22",106.959999,107.169998,105.879997,106.519997,2282200,93.688843
"2017-03-23",106.529999,106.889999,105.370003,105.650002,2414200,92.923615
"2017-03-24",105.690002,105.839996,104.800003,105.050003,2526900,92.395927
"2017-03-27",104.480003,104.980003,103.75,104.779999,2148400,92.158432
"2017-03-28",104.720001,106.519997,104.5,106.190002,3191600,93.398575
"2017-03-29",105.650002,106.349998,105.459999,106.029999,1889300,93.257851
"2017-03-30",105.809998,106.839996,105.349998,106.660004,1721600,93.811981
"2017-03-31",106.480003,107.699997,106.480003,107.300003,2478100,94.374878
"2017-04-03",107.660004,107.730003,106.080002,106.400002,2645900,93.583275
"2017-04-04",106.300003,106.699997,105.699997,106.629997,2138600,93.785576
"2017-04-05",106.940002,107.779999,106.540001,106.739998,2622900,93.882339
"2017-04-06",106.769997,106.940002,106.510002,106.669998,2824600,93.820747
"2017-04-07",106.309998,106.599998,104.910004,104.989998,3212200,92.34314
"2017-04-10",105.449997,106.879997,105.370003,106.419998,3687700,93.600883
"2017-04-11",106.150002,106.160004,105.230003,105.75,3029400,93.011581
"2017-04-12",105.059998,105.339996,104.18,104.230003,3036000,91.674683
"2017-04-13",104.18,104.559998,103.699997,103.739998,2840900,91.243713
"2017-04-17",104.059998,104.870003,103.919998,104.870003,1723800,92.237587
"2017-04-18",104.519997,104.739998,103.559998,104.099998,3042300,91.560333
"2017-04-19",104.580002,105.089996,104.330002,104.459999,2047100,91.876976
"2017-04-20",104.75,105.739998,104.57,105.529999,2424700,92.818069
"2017-04-21",105.709999,106.129997,105.449997,105.769997,3040600,93.029167
"2017-04-24",106.75,107.230003,106.279999,106.970001,2441500,94.084625
"2017-04-25",107.089996,107.82,107.080002,107.360001,2626100,94.427643
"2017-04-26",107.230003,108.589996,106.959999,107.620003,4565600,94.656334
"2017-04-27",107.800003,109.279999,105.580002,108.830002,4672800,95.720581
"2017-04-28",109,109.300003,107.080002,107.459999,3112000,94.51561
"2017-05-01",107.419998,107.419998,106.510002,106.540001,1976600,93.706413
"2017-05-02",106.610001,107.120003,106.559998,106.919998,1908800,94.040649
"2017-05-03",106.889999,107.470001,106.589996,107.349998,1909000,94.418854
"2017-05-04",107.410004,107.830002,106.599998,107.050003,1744300,94.154984
"2017-05-05",107.32,107.559998,107.019997,107.43,2221500,94.48922
"2017-05-08",107.360001,107.589996,106.730003,107.519997,2508200,94.568375
"2017-05-09",107.559998,107.660004,106.089996,106.510002,2336500,93.680031
"2017-05-10",106.07,106.129997,104.769997,105.099998,3713100,92.43988
"2017-05-11",104.129997,104.25,102.980003,104.150002,3076700,92.333504
"2017-05-12",103.800003,104.309998,103.650002,104.129997,2052300,92.315758
"2017-05-15",104.550003,105.480003,104.220001,105.290001,2592900,93.344154
"2017-05-16",105.290001,105.360001,103.93,104.5,2458300,92.643791
"2017-05-17",104.5,104.5,102.779999,102.870003,3073100,91.198708
"2017-05-18",102.940002,103.639999,102.120003,103.190002,2890800,91.482414
"2017-05-19",103.239998,103.889999,103.010002,103.419998,2361200,91.686325
"2017-05-22",103.349998,104.040001,103.110001,103.779999,1916000,92.00547
"2017-05-23",103.669998,104.32,103.389999,104.199997,2099600,92.377823
"2017-05-24",103.82,104.809998,103.730003,104.720001,1865300,92.838821
"2017-05-25",105.18,105.989998,105.029999,105.940002,2391800,93.92041
"2017-05-26",105.809998,106.089996,105.529999,105.870003,1826000,93.858353
"2017-05-30",105.510002,107.410004,105.269997,106.809998,2400800,94.691689
"2017-05-31",107.099998,107.190002,105.330002,105.970001,5007300,93.946999
"2017-06-01",106.489998,108.099998,105.699997,107.660004,4832300,95.445259
"2017-06-02",107.739998,108.879997,106.970001,107.669998,4182800,95.45414
"2017-06-05",107.489998,108.480003,107.25,107.949997,2619900,95.702362
"2017-06-06",107.830002,107.940002,107.349998,107.43,2593900,95.241356
"2017-06-07",107.410004,107.489998,106.279999,106.68,2442300,94.576454
"2017-06-08",106.68,107.18,106.220001,106.75,2322100,94.638512
"2017-06-09",106.510002,107.059998,105.93,107.029999,2834200,94.886749
"2017-06-12",107.029999,108.949997,107.029999,108.940002,3337500,96.580032
"2017-06-13",109.059998,109.989998,108.949997,109.849998,2507300,97.386795
"2017-06-14",109.93,110.230003,109.059998,109.389999,2434300,96.978981
"2017-06-15",108.82,110.330002,108.82,110.260002,2311600,97.750282
"2017-06-16",110.559998,111.080002,110.029999,110.589996,4107600,98.042824
"2017-06-19",110.790001,111.18,110.220001,110.870003,2150900,98.291061
"2017-06-20",110.849998,110.870003,109.589996,109.610001,2081000,97.174019
"2017-06-21",109.82,109.860001,108.870003,109.190002,2796900,96.801674
"2017-06-22",108.760002,109.550003,108.68,109.07,1613600,96.695297
"2017-06-23",109.220001,111.300003,108.959999,110.269997,4352100,97.759132
"2017-06-26",110.660004,111.550003,110.510002,111.010002,2199700,98.415161
"2017-06-27",110.720001,111.440002,109.669998,109.669998,2154600,97.227226
"2017-06-28",110.389999,110.879997,109.599998,110.080002,2996400,97.590698
"2017-06-29",109.720001,110.239998,109.419998,109.779999,2208800,97.324722
"2017-06-30",110.209999,111.010002,109.75,110.589996,2178100,98.042824
"2017-07-03",110.900002,111.629997,110.580002,110.610001,1288200,98.06057
"2017-07-05",110.57,111.150002,110.239998,110.519997,1628700,97.980766
"2017-07-06",110.110001,110.349998,109.089996,109.239998,1637200,96.846008
"2017-07-07",109.440002,110.620003,109.160004,110.360001,1742700,97.838936
"2017-07-10",110.089996,110.589996,109.790001,110.209999,1698700,97.70594
"2017-07-11",110.25,110.370003,109.559998,110.07,1785900,97.581833
"2017-07-12",110.629997,111.110001,110.139999,110.57,2196000,98.025101
"2017-07-13",110.419998,111.580002,110.18,111.160004,2285900,98.548164
"2017-07-14",111.029999,112.610001,110.849998,112.410004,3275700,99.656349
"2017-07-17",111.879997,112.260002,111.379997,112.029999,2615100,99.319458
"2017-07-18",111.959999,112.150002,111.529999,111.830002,2142400,99.142151
"2017-07-19",111.720001,112.989998,111.260002,112.989998,2541800,100.170547
"2017-07-20",113.209999,113.209999,112.43,112.580002,2237100,99.807045
"2017-07-21",112.349998,113.099998,112.150002,112.68,1772900,99.895714
"2017-07-24",112.480003,112.580002,111.980003,112.150002,2296000,99.425858
"2017-07-25",112.830002,113.760002,112.419998,113.220001,2219400,100.374443
"2017-07-26",113.540001,113.639999,112.18,112.290001,2978400,99.549957
"2017-07-27",111,111,106.980003,107.790001,7446500,95.560509
"2017-07-28",108.379997,109.910004,107.93,109.660004,4274800,97.218353
"2017-07-31",110.040001,111,109.959999,110.290001,3564200,97.776871
"2017-08-01",110.800003,110.800003,109.650002,110.169998,2663500,97.670486
"2017-08-02",109.870003,111.449997,109.849998,111.260002,2256100,98.63681
"2017-08-03",110.970001,111.779999,110.830002,111.519997,2515300,98.867317
"2017-08-04",111.620003,112.089996,111.120003,112.050003,2185400,99.337181
"2017-08-07",112,112.029999,111.419998,111.860001,1696000,99.168739
"2017-08-08",113,113.199997,111.800003,111.889999,2809500,99.195335
"2017-08-09",111.970001,112.5,111.720001,112.410004,1888700,99.656349
"2017-08-10",111.540001,111.82,110.889999,110.919998,2058200,99.066864
"2017-08-11",111.489998,112.480003,111.290001,111.440002,2077900,99.531296
