"dates","MNST.Open","MNST.High","MNST.Low","MNST.Close","MNST.Volume","MNST.Adjusted"
"2017-09-07",56.380001,56.57,56.07,56.360001,2001700,56.360001
"2017-09-08",56.360001,56.700001,56.209999,56.32,1230800,56.32
"2017-09-11",56.529999,56.959999,56.43,56.66,1364500,56.66
"2017-09-12",56.48,56.91,55.849998,56.080002,2784800,56.080002
"2017-09-13",55.849998,56.599998,55.77,56.380001,1523500,56.380001
"2017-09-14",56.330002,56.639999,55.959999,56.580002,2232700,56.580002
"2017-09-15",56.75,56.830002,56.02,56.18,4345200,56.18
"2017-09-18",56.169998,56.799999,55.959999,56.669998,1256700,56.669998
"2017-09-19",56.68,56.759998,56.169998,56.259998,1464400,56.259998
"2017-09-20",56.099998,56.299999,55.200001,55.950001,1532300,55.950001
"2017-09-21",55.950001,55.990002,55.5,55.57,1166800,55.57
"2017-09-22",55.619999,56.040001,55.470001,55.810001,1127300,55.810001
"2017-09-25",55.82,55.990002,55.130001,55.169998,1666500,55.169998
"2017-09-26",55.220001,55.509998,55.150002,55.200001,1980600,55.200001
"2017-09-27",55.209999,55.209999,54.23,54.880001,5816500,54.880001
"2017-09-28",54.639999,55.73,54.419998,55.48,3027500,55.48
"2017-09-29",55.459999,55.950001,55.060001,55.25,2133100,55.25
"2017-10-02",55.25,55.869999,55.029999,55.139999,1380400,55.139999
"2017-10-03",55.240002,55.689999,55,55.27,1527800,55.27
"2017-10-04",55.369999,55.43,54.799999,55.220001,1880700,55.220001
"2017-10-05",55.48,55.619999,55.150002,55.400002,1304100,55.400002
"2017-10-06",55.23,55.540001,55.080002,55.369999,1101900,55.369999
"2017-10-09",55.490002,55.73,55.259998,55.389999,750800,55.389999
"2017-10-10",55.459999,55.720001,55.209999,55.360001,1000600,55.360001
"2017-10-11",55.299999,55.889999,55.220001,55.700001,1369100,55.700001
"2017-10-12",55.66,56.009998,55.509998,55.959999,1398900,55.959999
"2017-10-13",56.009998,56.169998,55.759998,55.830002,970800,55.830002
"2017-10-16",55.880001,56.27,55.880001,56.220001,1578100,56.220001
"2017-10-17",56.290001,56.75,55.939999,56.52,1467300,56.52
"2017-10-18",56.349998,56.490002,55.919998,56.290001,1215300,56.290001
"2017-10-19",56.220001,56.330002,55.830002,55.990002,1179600,55.990002
"2017-10-20",56.18,56.529999,56.07,56.459999,1807300,56.459999
"2017-10-23",56.5,56.700001,56.18,56.360001,1240700,56.360001
"2017-10-24",56.259998,56.950001,56.029999,56.830002,1357800,56.830002
"2017-10-25",56.41,56.599998,55.900002,56.5,1273600,56.5
"2017-10-26",56.740002,57.02,56.5,56.75,1206300,56.75
"2017-10-27",56.380001,57.080002,55.919998,56.75,1647700,56.75
"2017-10-30",56.860001,57,56.16,56.830002,1649300,56.830002
"2017-10-31",57,58.540001,56.959999,57.93,2405300,57.93
"2017-11-01",58.34,58.43,57.599998,57.799999,1735500,57.799999
"2017-11-02",57.91,57.93,57.389999,57.450001,1279000,57.450001
"2017-11-03",57.209999,57.91,57.09,57.669998,1368000,57.669998
"2017-11-06",57.700001,57.799999,57.330002,57.52,1615100,57.52
"2017-11-07",57.5,57.919998,57.360001,57.919998,1721000,57.919998
"2017-11-08",57.919998,58.299999,57.66,58,3257300,58
"2017-11-09",56,59.880001,56,58.68,4808000,58.68
"2017-11-10",58.599998,61.34,58.27,61.16,4588300,61.16
"2017-11-13",60.970001,62.419998,60.84,62.200001,2927200,62.200001
"2017-11-14",61.73,62.799999,61.200001,62.630001,2966000,62.630001
"2017-11-15",62.540001,62.66,61.459999,61.599998,3375500,61.599998
"2017-11-16",61.650002,62.57,61.360001,62,2729700,62
"2017-11-17",61.98,62.639999,61.740002,62.169998,1801700,62.169998
"2017-11-20",60.529999,61.830002,60.150002,61.16,2451200,61.16
"2017-11-21",61.34,61.799999,61.040001,61.27,2550100,61.27
"2017-11-22",61.41,61.68,60.869999,61.27,1150000,61.27
"2017-11-24",61.060001,61.82,61.060001,61.75,573600,61.75
"2017-11-27",61.759998,61.98,61.389999,61.77,1263400,61.77
"2017-11-28",62.349998,62.68,61.549999,62.09,2865100,62.09
"2017-11-29",62.099998,62.209999,61.459999,61.889999,1461000,61.889999
"2017-11-30",61.82,62.75,61.599998,62.669998,2716000,62.669998
"2017-12-01",62.150002,62.939999,61.849998,62.919998,2192200,62.919998
"2017-12-04",62.939999,63.41,62.490002,63.349998,2231500,63.349998
"2017-12-05",63.169998,63.540001,62.799999,63.049999,1985500,63.049999
"2017-12-06",63.049999,63.299999,62.610001,63.27,2081300,63.27
"2017-12-07",63.080002,63.189999,62.220001,62.299999,2356200,62.299999
"2017-12-08",62.619999,63.23,62.380001,63.220001,1794600,63.220001
"2017-12-11",62.889999,63.09,62.220001,62.939999,1597000,62.939999
"2017-12-12",62.950001,63.5,62.470001,62.91,1568200,62.91
"2017-12-13",63.16,63.619999,63,63.509998,1675700,63.509998
"2017-12-14",63.619999,64.220001,62.93,63.130001,1724500,63.130001
"2017-12-15",63.419998,64.25,62.5,64.010002,4116200,64.010002
"2017-12-18",64.440002,64.790001,63.91,64.029999,1380600,64.029999
"2017-12-19",64.059998,64.510002,63.82,64.209999,1267300,64.209999
"2017-12-20",64.540001,64.68,63.549999,64.019997,1335700,64.019997
"2017-12-21",64.370003,64.510002,63.560001,63.810001,1688700,63.810001
"2017-12-22",63.900002,64.050003,63.509998,63.77,1230400,63.77
"2017-12-26",63.080002,64.099998,62.959999,63.84,811200,63.84
"2017-12-27",63.889999,64.32,63.720001,64.230003,1555800,64.230003
"2017-12-28",64.5,64.559998,62.880001,62.919998,1441300,62.919998
"2017-12-29",62.740002,63.700001,62.709999,63.290001,1608800,63.290001
