"dates","WAB.Open","WAB.High","WAB.Low","WAB.Close","WAB.Volume","WAB.Adjusted"
"2016-05-02",82.760002,83.120003,81.910004,82.309998,1162500,79.888405
"2016-05-03",81.5,81.870003,80.260002,81,836900,78.616951
"2016-05-04",80.870003,81.269997,79.57,80.010002,477900,77.65609
"2016-05-05",80.470001,80.919998,79.599998,79.769997,603300,77.423119
"2016-05-06",79.089996,79.860001,78.82,79.379997,599600,77.044617
"2016-05-09",79.010002,79.410004,78.279999,78.290001,1380900,75.986687
"2016-05-10",78.959999,80.269997,78.800003,80.120003,647000,77.762856
"2016-05-11",80.190002,80.879997,79.400002,79.5,578100,77.238205
"2016-05-12",80.150002,81,79.080002,79.169998,728100,76.91758
"2016-05-13",78.970001,79.690002,77.769997,78,1011900,75.780884
"2016-05-16",78.519997,79.529999,78.260002,78.260002,661200,76.033493
"2016-05-17",78.360001,78.669998,77,77.25,801800,75.052216
"2016-05-18",76.699997,77.889999,76.199997,76.580002,903500,74.401299
"2016-05-19",76.089996,76.580002,75.300003,76.230003,892900,74.061234
"2016-05-20",76.760002,77.449997,76.019997,77.089996,459600,74.896759
"2016-05-23",76.940002,77.970001,76.790001,77.25,340800,75.052216
"2016-05-24",77.769997,78.260002,77.540001,77.839996,663300,75.625427
"2016-05-25",78.389999,78.980003,77.980003,78.220001,470700,75.994637
"2016-05-26",78.540001,79,77.440002,77.440002,376100,75.236839
"2016-05-27",77.239998,77.949997,77.099998,77.870003,542200,75.654587
"2016-05-31",78,78.389999,77.040001,77.379997,815300,75.17852
"2016-06-01",76.839996,78.230003,76.349998,77.870003,393400,75.654587
"2016-06-02",77.800003,78.440002,77.519997,78,521500,75.780884
"2016-06-03",78.220001,78.220001,76.32,76.599998,911300,74.420708
"2016-06-06",77.150002,78.529999,76.699997,78.059998,790300,75.839195
"2016-06-07",78.25,78.470001,77.620003,77.75,695000,75.537994
"2016-06-08",78.18,78.769997,78.019997,78.160004,341800,75.936333
"2016-06-09",77.690002,77.980003,76.93,77.040001,341800,74.84819
"2016-06-10",76.339996,76.699997,74.720001,75.129997,552300,72.992538
"2016-06-13",74.779999,75.43,74.089996,74.260002,604400,72.147293
"2016-06-14",73.970001,74.730003,73.260002,74.110001,543400,72.001541
"2016-06-15",74.610001,75.709999,73.190002,73.339996,1085300,71.253448
"2016-06-16",72.769997,73.489998,71.760002,73.290001,913600,71.204903
"2016-06-17",73.410004,74.050003,72.970001,73.099998,1205100,71.020287
"2016-06-20",74.07,74.480003,73.339996,73.43,1148400,71.340904
"2016-06-21",73.290001,73.379997,72.349998,72.849998,1059500,70.777412
"2016-06-22",73.410004,74.370003,72.940002,73.139999,862300,71.059143
"2016-06-23",74.169998,74.919998,74.080002,74.5,913700,72.380447
"2016-06-24",70.769997,72.480003,70.209999,70.25,2144000,68.251373
"2016-06-27",69.68,69.68,66.139999,67.160004,2229400,65.249306
"2016-06-28",68.190002,69.169998,67.949997,68.599998,1083800,66.648315
"2016-06-29",69.5,70.449997,69.199997,69.800003,971700,67.814178
"2016-06-30",70.099998,70.870003,69.690002,70.230003,984200,68.231949
"2016-07-01",70.209999,70.860001,69.300003,70.190002,973600,68.193077
"2016-07-05",69.790001,70.110001,67.800003,68.309998,924300,66.366577
"2016-07-06",68.120003,68.889999,67.910004,68.690002,739600,66.735764
"2016-07-07",68.760002,69.800003,68.629997,69.029999,497900,67.066093
"2016-07-08",69.839996,71.040001,69.599998,70.599998,608800,68.5914
"2016-07-11",71.019997,72.25,71.019997,71.849998,658100,69.805855
"2016-07-12",72.540001,73.139999,72.190002,72.519997,661700,70.456779
"2016-07-13",72.709999,73.110001,71.370003,71.760002,927500,69.718422
"2016-07-14",72.580002,72.839996,71.470001,71.470001,1015000,69.436668
"2016-07-15",71.879997,71.959999,70.989998,71.440002,1194400,69.407516
"2016-07-18",71.349998,72.190002,70.629997,71.629997,781900,69.59211
"2016-07-19",71.279999,71.989998,70.82,70.949997,595700,68.931458
"2016-07-20",70.970001,71.699997,70.480003,71.459999,769300,69.426956
"2016-07-21",71.550003,71.709999,70.309998,70.400002,661000,68.397118
"2016-07-22",70.290001,71.18,69.809998,71.150002,1023700,69.125771
"2016-07-25",67.440002,68.849998,65.540001,66.25,5415900,64.365173
"2016-07-26",66.300003,69.489998,66.190002,68.650002,2078400,66.696892
"2016-07-27",68.75,69.480003,68.449997,68.739998,1141100,66.78434
"2016-07-28",68.790001,69.18,68.050003,68.199997,863000,66.259689
"2016-07-29",68.160004,68.940002,67.959999,68.5,831200,66.551178
"2016-08-01",68.529999,69.360001,68.169998,68.459999,1301600,66.512291
"2016-08-02",68.239998,69.419998,67.940002,68.059998,1139900,66.12368
"2016-08-03",68.25,70.139999,68.139999,70.139999,867900,68.144508
"2016-08-04",70.050003,71.169998,70.050003,70.739998,982700,68.72744
"2016-08-05",71.139999,72.43,71,72.190002,970700,70.136177
"2016-08-08",72.410004,73.07,72.239998,72.510002,784100,70.44709
"2016-08-09",72.400002,72.93,71.32,71.510002,543600,69.475525
"2016-08-10",71.5,72.220001,71.43,71.559998,404500,69.524109
"2016-08-11",71.839996,72.160004,71.419998,71.559998,420900,69.621399
"2016-08-12",71.309998,71.580002,71,71.459999,461400,69.524109
"2016-08-15",71.559998,72.559998,71.559998,72.470001,393900,70.506752
"2016-08-16",72.440002,72.809998,72.129997,72.589996,487300,70.623489
"2016-08-17",72.589996,72.75,72.07,72.720001,589500,70.749977
"2016-08-18",72.849998,73.309998,72.510002,73.309998,446100,71.32399
"2016-08-19",72.690002,74.43,72.559998,74.339996,802800,72.326088
"2016-08-22",73.900002,75.379997,73.790001,75.160004,1141100,73.123871
"2016-08-23",75.510002,76.360001,75.309998,75.849998,1370000,73.795166
"2016-08-24",75.800003,76.169998,75.540001,75.889999,983900,73.834091
"2016-08-25",75.720001,76.080002,75.279999,75.550003,798300,73.503296
"2016-08-26",75.580002,76.260002,74.949997,75.379997,817100,73.337898
"2016-08-29",75.410004,76.160004,75.330002,76.080002,669000,74.018959
"2016-08-30",75.900002,77.300003,75.800003,77.279999,841600,75.18644
"2016-08-31",76.959999,77.32,76.18,76.610001,1088100,74.534576
"2016-09-01",76.449997,76.830002,75.190002,75.790001,870500,73.736786
"2016-09-02",76.290001,76.839996,75.75,76.660004,473500,74.583229
"2016-09-06",76.540001,77.040001,76.199997,76.980003,688800,74.894562
"2016-09-07",77.220001,78.889999,76.760002,78.139999,933000,76.023132
"2016-09-08",78.68,78.68,77.75,78.330002,857500,76.207985
"2016-09-09",77.660004,78.629997,76.220001,76.220001,791200,74.155136
"2016-09-12",75.629997,76.779999,75.129997,76.510002,772300,74.437302
"2016-09-13",75.540001,76.089996,74.230003,74.919998,903200,72.890358
"2016-09-14",75.110001,75.540001,74.040001,74.440002,604700,72.423386
"2016-09-15",74.300003,75.82,74.300003,75.260002,821000,73.221161
"2016-09-16",74.839996,75.5,74.059998,74.910004,871500,72.880623
"2016-09-19",75.510002,75.769997,74.370003,74.93,539000,72.900093
"2016-09-20",75.389999,75.459999,74.720001,74.760002,359400,72.734703
"2016-09-21",75,75.650002,74.839996,75.610001,608000,73.561676
"2016-09-22",76.57,77.809998,76.360001,77.419998,639600,75.322647
"2016-09-23",77.209999,77.540001,76.559998,76.82,530500,74.738892
"2016-09-26",76.43,79.120003,76.160004,78.739998,1887700,76.606888
"2016-09-27",78.519997,78.889999,77.68,78.269997,1023400,76.149597
"2016-09-28",78.599998,79.830002,78.059998,79.730003,571400,77.570053
"2016-09-29",79.239998,79.730003,78.419998,78.919998,645900,76.78199
"2016-09-30",79.68,82,79.669998,81.650002,1880200,79.438049
"2016-10-03",81.199997,82.410004,80.989998,81.160004,938500,78.961334
"2016-10-04",81.559998,82.699997,80.93,81.370003,696300,79.165627
"2016-10-05",81.980003,82.480003,81.529999,81.580002,651300,79.369957
"2016-10-06",81.610001,82.629997,81.480003,82.360001,770000,80.128822
"2016-10-07",82.459999,82.989998,80.790001,81.480003,1074800,79.272659
"2016-10-10",82.040001,82.349998,81.099998,81.199997,626700,79.000252
"2016-10-11",81.18,81.32,80.360001,80.889999,820000,78.698639
"2016-10-12",80.610001,81.220001,80.300003,80.949997,564400,78.757027
"2016-10-13",80.029999,80.779999,79.779999,80.690002,573200,78.504059
"2016-10-14",81.269997,81.720001,80.32,80.830002,907600,78.640274
"2016-10-17",80.309998,80.809998,79.650002,79.760002,698200,77.599251
"2016-10-18",80.540001,80.809998,79.68,80.809998,444100,78.620804
"2016-10-19",80.860001,83.260002,80.620003,82.980003,891100,80.732048
"2016-10-20",82.580002,83.160004,82.209999,82.529999,747900,80.294212
"2016-10-21",81.699997,82.519997,81.25,82.510002,477300,80.274742
"2016-10-24",83.419998,83.419998,81.559998,81.889999,978100,79.671539
"2016-10-25",80,80.160004,76.080002,78.610001,2906200,76.480415
"2016-10-26",77.660004,80.360001,74.620003,77.110001,7597900,75.021019
"2016-10-27",77.190002,77.949997,76.75,77.029999,1310800,74.94323
"2016-10-28",77.169998,77.980003,76.769997,76.82,556900,74.738892
"2016-10-31",77.120003,77.459999,76.769997,77.309998,678500,75.215614
"2016-11-01",78.010002,78.239998,75.68,76.230003,493200,74.164871
"2016-11-02",75.900002,76.300003,74.860001,74.940002,916200,72.909836
"2016-11-03",74.93,75.489998,74.32,75.419998,638700,73.376823
"2016-11-04",75.209999,77.029999,75.209999,76.300003,833500,74.232986
"2016-11-07",77.519997,79.230003,77.519997,79.080002,774800,76.937668
"2016-11-08",78.669998,78.940002,77.690002,78.379997,611900,76.256638
"2016-11-09",77.830002,82.139999,77.830002,81.900002,1214200,79.783073
"2016-11-10",82.620003,85.150002,82.5,84.410004,1801900,82.228203
"2016-11-11",84.07,85.419998,83.699997,85.410004,818000,83.202324
"2016-11-14",86,87.489998,85.82,87.230003,747700,84.975296
"2016-11-15",86.769997,88.470001,86.580002,88.080002,664700,85.803337
"2016-11-16",87.43,88.25,86.519997,86.82,505200,84.575905
"2016-11-17",86.849998,87.199997,86.099998,86.199997,526900,83.971916
"2016-11-18",86.059998,86.07,85.150002,85.629997,372500,83.416656
"2016-11-21",86.400002,86.779999,85.900002,86.620003,411300,84.381058
"2016-11-22",86.959999,87.75,86.629997,86.849998,1015200,84.605118
"2016-11-23",86.910004,87.82,86.760002,86.959999,557600,84.71228
"2016-11-25",86.919998,87.480003,86.379997,86.5,285200,84.264175
"2016-11-28",86.120003,86.459999,84.790001,84.889999,744700,82.695778
"2016-11-29",84.510002,85.07,83.860001,84.480003,1105700,82.296379
"2016-11-30",85.68,86.559998,84.589996,84.669998,804100,82.481476
"2016-12-01",85.269997,86.339996,85.199997,86.040001,1454700,83.816063
"2016-12-02",86.010002,86.910004,85.93,86.709999,1026800,84.468727
"2016-12-05",87.57,89.18,87.190002,88.120003,1727600,85.842308
"2016-12-06",87.699997,88.230003,87.339996,87.550003,1106700,85.287033
"2016-12-07",87.720001,87.730003,86.809998,87.199997,1177300,84.946075
"2016-12-08",87.309998,87.309998,84.459999,84.610001,1510900,82.423019
"2016-12-09",84.57,84.57,82.779999,83.419998,1456500,81.263794
"2016-12-12",83.540001,83.919998,82.410004,82.699997,1344100,80.562393
"2016-12-13",82.769997,83.220001,80.629997,81.160004,1754400,79.062195
"2016-12-14",81.18,81.519997,80.07,80.199997,1065200,78.126999
"2016-12-15",80,81.260002,79.559998,80.360001,937300,78.282883
"2016-12-16",80.25,80.489998,79.370003,79.540001,1205500,77.484093
"2016-12-19",79.449997,80.059998,79.300003,80.029999,724000,77.961426
"2016-12-20",80.57,82.099998,79.940002,81.800003,1297400,79.685654
"2016-12-21",84.019997,84.910004,82.360001,83.93,1275200,81.76059
"2016-12-22",83.650002,84.089996,82.769997,83.080002,980500,80.932564
"2016-12-23",83.580002,84.160004,83.43,83.910004,540300,81.741127
"2016-12-27",84.099998,85.220001,84.099998,85.029999,812900,82.832176
"2016-12-28",85.309998,85.970001,83.519997,83.550003,761400,81.390404
"2016-12-29",83.769997,84.760002,83.32,83.540001,475000,81.380676
"2016-12-30",83.639999,84.050003,82.629997,83.019997,522300,80.874115
"2017-01-03",83.989998,84.980003,83.089996,84.019997,973900,81.848274
"2017-01-04",84.139999,85.57,83.879997,85.510002,1092100,83.299759
"2017-01-05",85.220001,85.790001,83.879997,83.879997,540400,81.711876
"2017-01-06",83.919998,85.239998,83.580002,84.559998,394000,82.374306
"2017-01-09",84.559998,84.889999,83.809998,84.059998,373900,81.887222
"2017-01-10",84.779999,85.989998,84.209999,85.309998,509400,83.104919
"2017-01-11",85.300003,85.559998,84.5,85.290001,448000,83.085434
"2017-01-12",85.160004,85.160004,83.760002,85.029999,499000,82.832176
"2017-01-13",85.309998,86.419998,85.160004,85.919998,593800,83.699165
"2017-01-17",85.919998,87.160004,85.760002,86.75,744800,84.507698
"2017-01-18",87.029999,87.550003,86.370003,87.239998,850600,84.985039
"2017-01-19",87.900002,88.160004,86.410004,86.919998,876100,84.673317
"2017-01-20",86.900002,87.169998,85.730003,86.160004,598000,83.932976
"2017-01-23",86.139999,86.139999,84.510002,84.650002,678600,82.46199
"2017-01-24",84.970001,86.580002,84.959999,86.400002,737800,84.166756
"2017-01-25",86.650002,88.699997,86.389999,88.25,795700,85.968925
"2017-01-26",88.199997,88.730003,87.040001,87.129997,554100,84.877869
"2017-01-27",87.279999,88.150002,87.080002,88.029999,382000,85.754616
"2017-01-30",87.589996,87.75,85.709999,86.720001,691300,84.47847
"2017-01-31",86.669998,86.970001,86.050003,86.639999,731700,84.400543
"2017-02-01",87.209999,87.849998,86.400002,86.779999,594300,84.536934
"2017-02-02",86.589996,86.989998,86.019997,86.059998,468700,83.835518
"2017-02-03",86.57,87.940002,86.190002,87.580002,455000,85.316261
"2017-02-06",87.099998,87.470001,86.309998,86.639999,552300,84.400543
"2017-02-07",86.940002,87.879997,86.220001,86.32,456100,84.088814
"2017-02-08",86.029999,86.029999,84.339996,85.32,717100,83.211067
"2017-02-09",85.730003,86.519997,85.589996,86.199997,785200,84.06929
"2017-02-10",86.809998,87.400002,86.07,87.300003,407900,85.142143
"2017-02-13",87.440002,88.269997,87.379997,87.660004,631900,85.493233
"2017-02-14",87.25,87.400002,86.510002,86.75,549400,84.605721
"2017-02-15",86.75,88.620003,86.449997,88.480003,530800,86.292961
"2017-02-16",88.690002,88.870003,87.57,88.050003,475000,85.873581
"2017-02-17",87.529999,88.699997,86.220001,87.769997,447700,85.600494
"2017-02-21",81.760002,83.949997,80.900002,82.709999,2813400,80.665558
"2017-02-22",81.32,82.269997,79.860001,80.169998,1640500,78.188354
"2017-02-23",80.139999,80.830002,77.790001,78.18,1267700,76.247559
"2017-02-24",77.360001,79.459999,77.150002,79.449997,983100,77.486145
"2017-02-27",79.650002,81.080002,79.650002,80.93,937300,78.929581
"2017-02-28",80.699997,81.559998,80.089996,80.120003,1281500,78.13961
"2017-03-01",79.900002,83.309998,78.660004,81.349998,1423100,79.339195
"2017-03-02",80.910004,81.099998,79.919998,80.040001,1509600,78.061569
"2017-03-03",80.010002,80.589996,79.120003,79.889999,1215500,77.915291
"2017-03-06",78.980003,80.230003,78.980003,79.959999,1007600,77.983559
"2017-03-07",79.900002,80.410004,79.339996,79.5,864400,77.534935
"2017-03-08",79.639999,79.870003,79.040001,79.220001,768200,77.261848
"2017-03-09",79.040001,79.410004,77.860001,78.470001,886500,76.530396
"2017-03-10",79.370003,79.370003,77.080002,77.550003,1286700,75.633118
"2017-03-13",77.650002,78.43,77.290001,78.269997,917000,76.33532
"2017-03-14",77.620003,77.980003,76.589996,77.349998,747000,75.438057
"2017-03-15",77.699997,77.949997,76.879997,77.550003,878100,75.633118
"2017-03-16",78.169998,78.169998,76.75,77.220001,865400,75.311295
"2017-03-17",77.32,77.669998,76.860001,77.330002,901000,75.418564
"2017-03-20",77.18,77.620003,76.440002,77.269997,633000,75.360039
"2017-03-21",77.610001,78.029999,75.989998,76.139999,1156900,74.25798
"2017-03-22",76.050003,76.239998,75.269997,76.089996,733600,74.209198
"2017-03-23",76.230003,76.540001,75.480003,75.970001,578900,74.092178
"2017-03-24",76.330002,76.540001,75.790001,75.860001,636100,73.984909
"2017-03-27",75,75.760002,74.059998,75.019997,1083900,73.165657
"2017-03-28",74.760002,76.5,74.739998,75.809998,507000,73.936134
"2017-03-29",75.690002,77.029999,75.5,76.82,601600,74.921165
"2017-03-30",77.059998,77.470001,76.529999,77.260002,598600,75.350311
"2017-03-31",77,78.209999,77,78,1000900,76.071991
"2017-04-03",78.07,78.849998,77.519997,78.040001,1781200,76.111015
"2017-04-04",78.040001,78.5,77.089996,77.339996,697800,75.428307
"2017-04-05",78.410004,79.349998,77.089996,77.370003,944500,75.457558
"2017-04-06",77.660004,79.059998,77.300003,79,565400,77.047287
"2017-04-07",79.209999,80.470001,78.830002,80.239998,1177800,78.25663
"2017-04-10",80.220001,81.790001,80.220001,81.150002,880700,79.144135
"2017-04-11",81.050003,81.699997,80.470001,81.360001,733300,79.348961
"2017-04-12",81.059998,81.269997,79.029999,79.669998,905100,77.700714
"2017-04-13",79.510002,80.080002,78.959999,79.010002,828300,77.057045
"2017-04-17",79.730003,81.010002,79.550003,80.919998,1021600,78.919823
"2017-04-18",80.25,81.720001,80.25,80.699997,995900,78.705254
"2017-04-19",81.059998,81.599998,80.529999,80.93,7e+05,78.929581
"2017-04-20",81.620003,81.970001,81.120003,81.510002,586000,79.495247
"2017-04-21",81.699997,81.760002,80.349998,81.150002,548600,79.144135
"2017-04-24",82.25,83.120003,82.099998,82.190002,1099600,80.15844
"2017-04-25",83.089996,85.360001,81.769997,84.379997,1134500,82.294281
"2017-04-26",84.620003,87.120003,84.349998,85.949997,1432800,83.825485
"2017-04-27",85.889999,86.529999,84.639999,84.639999,775000,82.547859
"2017-04-28",84.879997,84.889999,83.470001,83.889999,905800,81.816414
"2017-05-01",84.260002,84.349998,82.339996,82.370003,710400,80.333977
"2017-05-02",82.150002,82.739998,81.720001,81.860001,944100,79.836601
"2017-05-03",81.730003,82.529999,81.370003,82.419998,652000,80.382759
"2017-05-04",82.449997,82.940002,81.709999,82.059998,494900,80.031631
"2017-05-05",82.279999,83.370003,81.629997,83,611500,80.948418
"2017-05-08",82.849998,83.160004,81.300003,82.040001,490400,80.012146
"2017-05-09",82.050003,82.879997,80.830002,81.300003,675800,79.290428
"2017-05-10",81.269997,82.510002,81,81.370003,730600,79.456429
"2017-05-11",81.139999,81.150002,79.900002,80.639999,496500,78.743614
"2017-05-12",80.419998,80.839996,79.970001,80.110001,314300,78.226082
"2017-05-15",80.589996,80.910004,79.980003,80.330002,601800,78.440903
"2017-05-16",80.529999,80.57,79.419998,79.93,647800,78.050293
"2017-05-17",79.93,79.93,78.379997,79.330002,646700,77.464417
"2017-05-18",79.019997,79.57,78.529999,79.410004,865400,77.542534
"2017-05-19",79.970001,81.889999,79.629997,81.860001,652500,79.934921
"2017-05-22",82.010002,82.139999,81.230003,81.75,712800,79.827499
"2017-05-23",82,82.610001,81.32,82.010002,580400,80.08139
"2017-05-24",82,82.150002,81.400002,81.919998,363300,79.9935
"2017-05-25",82.199997,82.739998,81.940002,82.489998,594800,80.550079
"2017-05-26",82.330002,82.330002,81.120003,81.25,935900,79.339233
"2017-05-30",81.010002,82.559998,81.010002,82.389999,510500,80.452438
"2017-05-31",82.209999,82.389999,81.169998,81.75,793100,79.827499
"2017-06-01",82.360001,83.400002,81.559998,82.989998,639200,81.038338
"2017-06-02",83.110001,85.050003,82.559998,84.169998,671400,82.190582
"2017-06-05",83.910004,84.779999,83.730003,83.75,504300,81.780464
"2017-06-06",83.339996,83.589996,82.050003,82.25,563500,80.315727
"2017-06-07",82.309998,83.580002,82.279999,83.360001,562800,81.399605
"2017-06-08",83.419998,85.489998,83.040001,84.889999,653100,82.893661
"2017-06-09",84.830002,86.459999,84.43,86.07,597200,84.045906
"2017-06-12",85.949997,87.339996,85.410004,87.309998,867200,85.256737
"2017-06-13",87.309998,88.849998,87.260002,88.510002,797200,86.42852
"2017-06-14",88.720001,89.199997,87.589996,88.029999,770200,85.959801
"2017-06-15",86.900002,88.650002,86.900002,88.050003,634700,85.979332
"2017-06-16",87.870003,89,87.68,88.919998,841700,86.828888
"2017-06-19",89.089996,89.410004,88.510002,89.209999,736600,87.112045
"2017-06-20",88.769997,89.129997,87.510002,88.5,755700,86.418747
"2017-06-21",88.599998,88.879997,87.809998,88.209999,1032500,86.135582
"2017-06-22",88.43,88.43,87.480003,88.349998,490700,86.272285
"2017-06-23",88.309998,89.43,88.089996,88.519997,1917200,86.438286
"2017-06-26",88.519997,89.389999,88.43,88.970001,417500,86.877708
"2017-06-27",89.059998,89.910004,88.419998,88.459999,400700,86.3797
"2017-06-28",89.169998,90.769997,88.610001,90.199997,540900,88.078773
"2017-06-29",90.410004,90.82,89.400002,90.290001,509300,88.166656
"2017-06-30",90.349998,92,90.349998,91.5,1042600,89.348206
"2017-07-03",92,93.5,92,92.510002,457000,90.33445
"2017-07-05",92.550003,93.809998,91.660004,91.739998,512100,89.582558
"2017-07-06",91.75,92.690002,90.449997,90.589996,557800,88.459602
"2017-07-07",90.540001,91.080002,89.550003,91,388700,88.859978
"2017-07-10",90.529999,91.199997,89.919998,90.5,474900,88.371727
"2017-07-11",90.699997,91.279999,89.989998,90.879997,777900,88.742783
"2017-07-12",90.800003,92.739998,90.800003,91.970001,731600,89.807159
"2017-07-13",91.199997,91.940002,89.970001,90.239998,564300,88.117836
"2017-07-14",90.349998,91.019997,89.839996,89.839996,670500,87.727242
"2017-07-17",89.269997,90.370003,88.559998,89.260002,1057600,87.160881
"2017-07-18",89,89.580002,88.629997,89.559998,394600,87.453835
"2017-07-19",89.639999,90.239998,88.860001,90.199997,507400,88.078773
"2017-07-20",90.269997,90.519997,88.120003,88.269997,701100,86.19416
"2017-07-21",88.169998,88.449997,86.839996,87.489998,737100,85.432503
"2017-07-24",87.5,87.849998,86.629997,86.949997,834000,84.90522
"2017-07-25",77.5,79.32,73.980003,78.480003,6608500,76.634392
"2017-07-26",79.190002,79.190002,73.82,74.019997,4425000,72.279282
"2017-07-27",74,75.639999,73.440002,75.620003,2065700,73.841675
"2017-07-28",75.410004,75.760002,74.529999,75.050003,1201500,73.285049
"2017-07-31",75.040001,75.690002,75.019997,75.360001,981000,73.587769
"2017-08-01",75.349998,76.32,73.68,73.839996,831100,72.103516
"2017-08-02",73.639999,74.089996,72.599998,73.629997,893900,71.898453
"2017-08-03",73.620003,73.75,72.480003,73.43,1327800,71.703148
"2017-08-04",73.599998,75.040001,73.260002,74.639999,560000,72.884705
"2017-08-07",74.379997,74.760002,73.93,74.330002,553600,72.581993
"2017-08-08",73.900002,74.480003,72.809998,73.220001,568600,71.498108
"2017-08-09",72.760002,73.419998,72.290001,73.080002,524800,71.361397
"2017-08-10",72.739998,72.82,71.860001,72.269997,881300,70.686501
"2017-08-11",72.410004,72.980003,72.209999,72.809998,1066600,71.214661
"2017-08-14",73,73.209999,71.919998,72,861000,70.422409
"2017-08-15",71.709999,71.870003,71.029999,71.720001,839100,70.148575
"2017-08-16",71.779999,72.220001,71.43,72.169998,710300,70.588722
"2017-08-17",71.910004,72.199997,71.220001,71.339996,1190300,69.776871
"2017-08-18",71.32,71.32,70.400002,70.860001,712700,69.307404
"2017-08-21",70.800003,70.82,69.839996,70.25,647100,68.71077
"2017-08-22",70.480003,70.849998,69.75,70.75,442400,69.199814
"2017-08-23",70.419998,70.669998,70.010002,70.080002,519100,68.544495
"2017-08-24",70.300003,70.599998,69.879997,70.150002,627600,68.612968
"2017-08-25",70.449997,70.699997,69.889999,70.199997,652900,68.66185
"2017-08-28",70.440002,70.550003,70.269997,70.459999,518800,68.916161
"2017-08-29",70.029999,70.949997,70,70.68,603300,69.131355
"2017-08-30",70.419998,70.620003,69.879997,70.419998,653700,68.877029
"2017-08-31",70.870003,70.870003,69.919998,70.57,524700,69.023758
"2017-09-01",70.739998,72.160004,70.739998,72.059998,787100,70.48111
"2017-09-05",71.839996,72.720001,71.470001,72.139999,870900,70.559349
"2017-09-06",72.580002,72.610001,69.470001,69.699997,908000,68.172813
"2017-09-07",69.68,70.470001,69.199997,70.239998,536000,68.700989
"2017-09-08",70.040001,70.510002,69.589996,70.279999,620100,68.740105
"2017-09-11",70.720001,71.25,70.540001,71.230003,483300,69.669304
"2017-09-12",71.440002,72.309998,71.190002,72.07,423100,70.490891
"2017-09-13",72.010002,72.510002,71.769997,71.919998,510400,70.344177
"2017-09-14",71.959999,71.959999,71.110001,71.480003,713500,69.913826
"2017-09-15",71.660004,72.5,71.290001,72.349998,846300,70.764755
"2017-09-18",72.5,73.959999,72.239998,73.900002,447200,72.280807
"2017-09-19",74,74.389999,73.709999,74.349998,520200,72.720917
"2017-09-20",75,75.279999,74.379997,75.050003,872100,73.405602
"2017-09-21",75.110001,75.379997,74.489998,75.220001,648200,73.571861
"2017-09-22",75.110001,76.489998,75.080002,76.25,796500,74.579323
"2017-09-25",76.300003,76.370003,75.709999,76.110001,658400,74.442368
"2017-09-26",75.82,76.169998,74.650002,75.5,706500,73.845734
"2017-09-27",75.790001,76.07,74.709999,75.459999,592900,73.806618
"2017-09-28",75.080002,76.019997,75.080002,75.739998,642300,74.080475
"2017-09-29",75.75,76.610001,75.610001,75.75,713100,74.090256
"2017-10-02",75.82,76.989998,75.760002,76.410004,715200,74.735794
"2017-10-03",76.68,76.860001,75.970001,76.43,609800,74.755356
"2017-10-04",76.440002,76.849998,75.959999,76.129997,832100,74.461922
"2017-10-05",76.410004,76.669998,75.279999,76.059998,468700,74.393456
"2017-10-06",76.050003,76.620003,75.5,75.599998,709500,73.943527
"2017-10-09",75.599998,75.93,75.18,75.349998,561700,73.699013
"2017-10-10",75.589996,75.589996,74.5,75.029999,667100,73.38604
"2017-10-11",75.040001,75.269997,74.389999,75.129997,592500,73.483841
"2017-10-12",74.879997,75.650002,74.639999,75.580002,950500,73.923996
"2017-10-13",76,76.089996,74.5,74.510002,520300,72.877426
"2017-10-16",74.919998,74.989998,74.07,74.910004,768600,73.268654
"2017-10-17",75,75.43,74.32,75.339996,531600,73.68924
"2017-10-18",75.339996,75.849998,75.18,75.5,543700,73.845734
"2017-10-19",75.260002,75.68,74.360001,75.660004,558300,74.00222
"2017-10-20",75.860001,77,75.760002,76.870003,911700,75.185722
"2017-10-23",76.940002,77.330002,75.68,76.389999,859700,74.716255
"2017-10-24",76.050003,82.129997,72.75,80.739998,2543900,78.970924
"2017-10-25",79.959999,81.809998,77.25,77.650002,1349200,75.948631
"2017-10-26",77.839996,77.989998,75.68,76.019997,1040700,74.354355
"2017-10-27",74.849998,76.370003,74.699997,76.269997,1121300,74.598869
"2017-10-30",76.099998,76.879997,75.769997,76.559998,691000,74.882507
"2017-10-31",76.690002,76.82,75.93,76.5,893700,74.823822
"2017-11-01",77,77.110001,75.57,76.639999,923200,74.96077
"2017-11-02",76.339996,76.830002,75.080002,76.43,648800,74.755356
"2017-11-03",76.43,77.690002,76.260002,77.029999,635900,75.342224
"2017-11-06",76.839996,77.779999,76.459999,77.050003,541400,75.361786
"2017-11-07",77,77.110001,75.68,76.199997,498000,74.530403
"2017-11-08",76.199997,77.059998,75.940002,77.040001,665500,75.351997
"2017-11-09",76.290001,77,75.050003,75.379997,1055400,73.728363
"2017-11-10",75.309998,76.580002,74.970001,76.510002,704600,74.952934
"2017-11-13",75.949997,76.480003,74.870003,75.260002,737800,73.728363
"2017-11-14",74.790001,75.099998,73.050003,73.529999,569300,72.033577
"2017-11-15",72.769997,73.529999,71.959999,72.889999,697200,71.406601
"2017-11-16",73,74.379997,72.739998,73.669998,524400,72.170723
"2017-11-17",73.389999,74.190002,73.019997,73.970001,642700,72.464622
"2017-11-20",74.040001,74.269997,73.25,74.059998,481400,72.552788
