"dates","SNA.Open","SNA.High","SNA.Low","SNA.Close","SNA.Volume","SNA.Adjusted"
"2014-10-03",119,120.919998,118.889999,120.900002,412300,105.764656
"2014-10-06",121,121.839996,120.610001,120.879997,479000,105.747162
"2014-10-07",120.040001,120.400002,118.169998,118.25,289500,103.446411
"2014-10-08",118.019997,120.300003,117.300003,120.110001,304700,105.073563
"2014-10-09",120.589996,120.739998,117.580002,117.800003,298700,103.052734
"2014-10-10",118.010002,118.010002,115.760002,115.779999,320500,101.285622
"2014-10-13",116,116.519997,113.190002,113.279999,515600,99.098595
"2014-10-14",113.730003,116.239998,113.730003,114.699997,350000,100.340813
"2014-10-15",112.870003,115.050003,111.279999,114.540001,679400,100.200851
"2014-10-16",115.360001,122.660004,113.82,121.849998,1089900,106.595734
"2014-10-17",121.739998,123.080002,120.790001,122.349998,819000,107.03315
"2014-10-20",122.43,124.489998,121.980003,124.360001,551100,108.791504
"2014-10-21",125,127.809998,124.919998,127.790001,539500,111.792114
"2014-10-22",128.009995,128.649994,125.599998,125.650002,524100,109.920006
"2014-10-23",127.370003,128.789993,127.150002,127.629997,479300,111.65213
"2014-10-24",127.769997,128.649994,126.910004,128.240005,292300,112.185768
"2014-10-27",127.470001,128.009995,126.720001,127.949997,220800,111.932076
"2014-10-28",128.649994,130.279999,128.649994,130.179993,360800,113.882889
"2014-10-29",130.169998,130.759995,128.160004,129.419998,309900,113.21804
"2014-10-30",128.929993,135.699997,125,130.5,304500,114.162834
"2014-10-31",132.410004,132.410004,130.869995,132.139999,332500,115.597549
"2014-11-03",131.770004,133.259995,131.369995,132.619995,255100,116.017441
"2014-11-04",132.130005,133.119995,131.800003,132.809998,331800,116.183662
"2014-11-05",133.869995,134.369995,133,134.350006,279500,117.530876
"2014-11-06",134.449997,135.720001,133.960007,135.600006,367800,118.624374
"2014-11-07",136.539993,137.429993,134.139999,135.119995,898400,118.204437
"2014-11-10",135.119995,136.059998,134.509995,135.759995,442700,118.764351
"2014-11-11",135.949997,136.419998,134.919998,135.710007,325800,118.720604
"2014-11-12",135.929993,136.410004,134.970001,136.039993,326000,119.00927
"2014-11-13",135.740005,136.220001,134.770004,135.580002,318300,118.606911
"2014-11-14",134.990005,135.809998,134.389999,135.339996,436600,118.396927
"2014-11-17",134.690002,135.289993,134.190002,134.889999,372800,118.003265
"2014-11-18",135,136.490005,134.75,136.020004,272100,118.99176
"2014-11-19",135.729996,136.300003,134.5,135.779999,402300,118.781822
"2014-11-20",134.759995,136.460007,134.559998,136.289993,296600,119.695198
"2014-11-21",137.539993,137.830002,135.039993,135.720001,483300,119.194618
"2014-11-24",136,137,135.820007,136.5,327500,119.879639
"2014-11-25",136.029999,137.059998,134.339996,135.729996,2065600,119.2034
"2014-11-26",135.839996,136.169998,134.839996,136.080002,264400,119.510796
"2014-11-28",136.320007,136.75,134.639999,135.330002,181000,118.852127
"2014-12-01",135,135.330002,133.380005,133.470001,368400,117.218582
"2014-12-02",134.089996,135.5,133.649994,135.330002,274300,118.852127
"2014-12-03",135.899994,137.770004,135.539993,137.509995,290400,120.766617
"2014-12-04",137.25,137.580002,136.029999,136.550003,198700,119.923538
"2014-12-05",136.559998,137.449997,136.339996,136.770004,281100,120.116745
"2014-12-08",136.830002,137.559998,135.389999,135.919998,252800,119.370255
"2014-12-09",134,136.389999,133.990005,136.270004,230200,119.677658
"2014-12-10",135.570007,136.449997,134.169998,134.660004,275800,118.263695
"2014-12-11",135.029999,136.75,134.419998,134.699997,258400,118.298813
"2014-12-12",133.949997,134.460007,132.539993,132.649994,491500,116.498405
"2014-12-15",133.529999,134.429993,131.929993,132.570007,283000,116.428162
"2014-12-16",132.289993,135.080002,132.289993,132.529999,300800,116.393021
"2014-12-17",132.860001,134.419998,131.380005,134.229996,304900,117.88604
"2014-12-18",136.369995,136.960007,135.309998,136.949997,396100,120.274841
"2014-12-19",137.770004,137.830002,136.669998,136.960007,488100,120.283646
"2014-12-22",137.440002,138,136.979996,137.949997,201500,121.153107
"2014-12-23",138.330002,139.490005,137.949997,139.089996,166700,122.154282
"2014-12-24",139.350006,139.589996,138.820007,139.089996,63700,122.154282
"2014-12-26",139.419998,140.220001,139.289993,139.350006,96800,122.382614
"2014-12-29",139.320007,139.979996,138.729996,138.970001,210700,122.048874
"2014-12-30",138.649994,138.979996,137.919998,138.199997,155400,121.37262
"2014-12-31",138.740005,139.169998,136.559998,136.740005,212000,120.090439
"2015-01-02",136.850006,137.690002,134.820007,136.289993,219300,119.695198
"2015-01-05",135.240005,136.039993,133.710007,133.839996,437300,117.543533
"2015-01-06",133.839996,134.570007,131.770004,133.429993,441500,117.183434
"2015-01-07",134.149994,135.070007,133.5,134.270004,327100,117.921181
"2015-01-08",135.149994,137.5,135.149994,137.330002,273800,120.608582
"2015-01-09",137.580002,138.029999,135.630005,135.729996,228900,119.2034
"2015-01-12",135.619995,136.270004,133.559998,134,282800,117.684067
"2015-01-13",135.130005,136.529999,132.649994,133.869995,285500,117.56987
"2015-01-14",132.770004,134.899994,132.639999,134.789993,390600,118.377846
"2015-01-15",135.259995,135.759995,133,133.220001,270300,116.999008
"2015-01-16",133.039993,133.389999,131.100006,132.559998,458600,116.419373
"2015-01-20",132.800003,133.389999,131.229996,132.75,240500,116.586235
"2015-01-21",132.220001,134.139999,131.649994,133.800003,298200,117.508408
"2015-01-22",134.039993,135.289993,133.380005,134.880005,349100,118.456932
"2015-01-23",134.929993,135.369995,134.190002,134.339996,219900,117.982651
"2015-01-26",133.960007,135.220001,133.559998,134.899994,258400,118.474457
"2015-01-27",133.520004,134.179993,132.25,133.149994,262900,116.937538
"2015-01-28",133.470001,134.289993,131.809998,132.020004,283900,115.945129
"2015-01-29",131.690002,135.419998,131.669998,135.240005,231100,118.773033
"2015-01-30",134.539993,134.990005,132.470001,132.710007,348500,116.551117
"2015-02-02",131.199997,131.619995,129.139999,131.5,870300,115.488457
"2015-02-03",131.949997,133.360001,131.720001,133.190002,431100,116.972672
"2015-02-04",132.929993,132.940002,130.770004,131.449997,591800,115.444527
"2015-02-05",135.839996,141.199997,135.839996,139.669998,1141300,122.663612
"2015-02-06",141,141.660004,139.919998,140.990005,618900,123.822952
"2015-02-09",141,142.5,140.589996,140.899994,512000,123.743896
"2015-02-10",141.899994,142.339996,140.690002,142.199997,344400,124.885567
"2015-02-11",142.210007,143.169998,141.309998,142.770004,437400,125.386223
"2015-02-12",143.490005,144.789993,143.380005,144.690002,260500,127.072441
"2015-02-13",144.410004,145.970001,144.100006,145.399994,385200,127.695946
"2015-02-17",145.460007,145.910004,144.259995,145.429993,271500,127.72229
"2015-02-18",145,145.929993,144.399994,145.389999,333800,127.687202
"2015-02-19",144.970001,145.75,144.479996,145.539993,209600,127.818932
"2015-02-20",144.729996,146.179993,143.100006,146.059998,247800,128.744415
"2015-02-23",146.020004,146.160004,145.070007,145.809998,179700,128.524109
"2015-02-24",145.5,147.229996,145.210007,146.789993,305500,129.387894
"2015-02-25",146.610001,148.410004,146.610001,148.080002,452400,130.524979
"2015-02-26",148.130005,148.210007,146.759995,147.210007,294900,129.758102
"2015-02-27",147.449997,147.710007,146.479996,147.229996,362700,129.775742
"2015-03-02",147.850006,148.320007,146.770004,148.289993,252400,130.710052
"2015-03-03",148,148.009995,147.199997,147.919998,323100,130.383911
"2015-03-04",147,147.529999,145.979996,147.449997,357200,129.96962
"2015-03-05",147.509995,148.110001,146.800003,147.339996,329900,129.872665
"2015-03-06",146.350006,147.009995,145.029999,145.339996,255100,128.109787
"2015-03-09",145.589996,146.789993,145.559998,146.330002,288600,128.982468
"2015-03-10",144.720001,145.070007,143.449997,143.449997,371800,126.443871
"2015-03-11",143.380005,143.539993,141.970001,142.199997,475200,125.342056
"2015-03-12",142.990005,144.520004,142.720001,144.350006,387600,127.237152
"2015-03-13",144.339996,144.339996,141.630005,142.5,460900,125.606476
"2015-03-16",143.440002,144.380005,142.940002,144.229996,387200,127.131371
"2015-03-17",144.289993,144.919998,143.139999,144.020004,280600,126.946289
"2015-03-18",144.039993,146.479996,142.759995,145.970001,333900,128.665085
"2015-03-19",145.399994,146.320007,144.169998,144.380005,292800,127.263573
"2015-03-20",144.619995,145.679993,143.589996,143.690002,696100,126.655418
"2015-03-23",143.990005,144.889999,143.169998,143.210007,363000,126.232346
"2015-03-24",142.919998,143.720001,142.089996,142.770004,364300,125.844475
"2015-03-25",143.039993,144.429993,141.550003,141.570007,3e+05,124.786758
"2015-03-26",141.179993,142.5,140.839996,142.199997,261500,125.342056
"2015-03-27",142.259995,144.259995,142.119995,144.059998,371700,126.981514
"2015-03-30",145.059998,146.740005,145.059998,146.369995,273000,129.017715
"2015-03-31",145.759995,147.369995,145,147.059998,436300,129.625885
"2015-04-01",146.880005,149.179993,146.399994,147.229996,546800,129.775742
"2015-04-02",147.220001,148.850006,147.220001,147.800003,300800,130.278183
"2015-04-06",146.509995,150.830002,146.440002,149.869995,379100,132.102768
"2015-04-07",150.369995,150.369995,148.320007,148.350006,233500,130.762985
"2015-04-08",148.309998,149.139999,147.009995,148.470001,277600,130.868744
"2015-04-09",148.429993,149.100006,147.470001,147.630005,388200,130.128326
"2015-04-10",148.020004,148.369995,147.199997,148.360001,209600,130.77179
"2015-04-13",148.5,148.929993,147.050003,147.259995,248000,129.80217
"2015-04-14",147.179993,147.759995,146.020004,146.990005,186800,129.564209
"2015-04-15",147.5,148.490005,147.279999,148.089996,250500,130.533798
"2015-04-16",147.5,148.570007,146.990005,148.130005,234000,130.569077
"2015-04-17",146.880005,147.270004,145.279999,146.160004,338300,128.832642
"2015-04-20",147.089996,148.699997,146.919998,148.610001,297900,130.992126
"2015-04-21",148.940002,148.940002,147.429993,148.449997,287300,130.851135
"2015-04-22",148.449997,149.360001,147.029999,149.210007,379000,131.520996
"2015-04-23",151.029999,153.25,148.600006,152.720001,605600,134.614914
"2015-04-24",153,154.320007,152.979996,153.929993,492300,135.681427
"2015-04-27",154.839996,154.979996,152.910004,153.059998,428200,134.914627
"2015-04-28",152.770004,153.190002,151.490005,151.580002,542400,133.610031
"2015-04-29",150.669998,151.130005,149.350006,150.429993,468600,132.59639
"2015-04-30",149.759995,150.729996,148.979996,149.550003,357900,131.820694
"2015-05-01",149.860001,152.110001,149.580002,151.740005,254100,133.751068
"2015-05-04",152.289993,153.229996,152.130005,152.710007,204900,134.606155
"2015-05-05",152.699997,153.259995,151.229996,151.369995,278900,133.424942
"2015-05-06",151.990005,153.169998,151.619995,152.949997,378500,134.817612
"2015-05-07",152.699997,154.070007,152.419998,153.850006,254200,135.610931
"2015-05-08",154.850006,155.710007,154.669998,155.479996,307800,137.047668
"2015-05-11",155.220001,155.960007,153.929993,155.399994,223000,136.977173
"2015-05-12",155.220001,156.059998,154.320007,155.5,238800,137.065323
"2015-05-13",156.119995,157.350006,155.740005,156.399994,296800,137.858612
"2015-05-14",157.410004,158.130005,156.389999,157.589996,225300,138.907532
"2015-05-15",157.770004,158.009995,156.619995,157.199997,254500,138.563782
"2015-05-18",155.970001,156.860001,155.929993,156.229996,275100,138.174637
"2015-05-19",156.289993,157.380005,155.25,157.110001,167500,138.952896
"2015-05-20",157.020004,157.210007,155.929993,156.580002,282000,138.484192
"2015-05-21",156.119995,158,156.100006,157.740005,164600,139.510101
"2015-05-22",157.679993,157.949997,157.119995,157.389999,144500,139.200546
"2015-05-26",156.550003,157.050003,155.5,155.820007,253800,137.812057
"2015-05-27",156.649994,157.850006,155.820007,157.509995,165200,139.306717
"2015-05-28",157.639999,157.75,156.270004,156.809998,153700,138.687607
"2015-05-29",157.509995,157.509995,154.649994,155.399994,283500,137.440552
"2015-06-01",155.539993,155.960007,154.179993,155.080002,321500,137.157547
"2015-06-02",154.869995,156.639999,154.190002,156,216700,137.971176
"2015-06-03",156,157.470001,156,156.669998,167600,138.563766
"2015-06-04",155.860001,156.649994,154.839996,155.130005,190700,137.201767
"2015-06-05",154.979996,156.199997,154.389999,155.979996,236000,137.953522
"2015-06-08",155.779999,156.270004,154.729996,154.779999,228100,136.892227
"2015-06-09",154.690002,155.320007,154.360001,154.729996,227800,136.847977
"2015-06-10",155.220001,158.050003,154.809998,157.880005,201000,139.633942
"2015-06-11",158.050003,158.490005,157.350006,157.979996,175900,139.722382
"2015-06-12",157.160004,157.5,156.270004,156.869995,171300,138.740662
"2015-06-15",155.75,156.710007,154.820007,156.419998,197400,138.342697
"2015-06-16",156,157.710007,155.679993,157.649994,166200,139.430527
"2015-06-17",158.050003,158.429993,156.789993,157.990005,186000,139.731232
"2015-06-18",158.520004,160,158.009995,159.880005,281900,141.402802
"2015-06-19",159.880005,160.940002,159.240005,159.979996,1529400,141.491241
"2015-06-22",160.979996,161.5,160.309998,160.889999,221700,142.296066
"2015-06-23",161.160004,161.740005,160.240005,160.509995,253900,141.959991
"2015-06-24",160.449997,161.289993,160.080002,160.570007,256700,142.013062
"2015-06-25",161.330002,161.479996,160.039993,160.470001,442100,141.924637
"2015-06-26",160.649994,162.259995,160.149994,162.190002,1163200,143.445816
"2015-06-29",161.149994,161.610001,158.289993,158.520004,287800,140.199982
"2015-06-30",159.929993,161,158.770004,159.25,393600,140.845612
"2015-07-01",160.649994,161.619995,159.720001,161.5,322200,142.835571
"2015-07-02",162.110001,162.289993,159.600006,160.789993,313500,142.207626
"2015-07-06",159.5,160.960007,159.070007,159.919998,251100,141.438171
"2015-07-07",159.960007,160.880005,158.110001,160.839996,538000,142.251862
"2015-07-08",160.210007,160.539993,159.029999,159.850006,463400,141.376282
"2015-07-09",162.25,162.440002,159.410004,159.449997,259300,141.022491
"2015-07-10",161.240005,161.820007,159.830002,160.869995,316900,142.278412
"2015-07-13",161.809998,162.970001,161.770004,162.600006,370300,143.808456
"2015-07-14",162.860001,164.179993,162.830002,163.350006,348500,144.471786
"2015-07-15",163.389999,163.770004,162.369995,162.600006,187600,143.808456
"2015-07-16",163.169998,163.860001,160.639999,161.690002,631100,143.003616
"2015-07-17",161.389999,162.690002,160.729996,162.589996,376300,143.799606
"2015-07-20",162.429993,164.470001,162.429993,163.970001,269200,145.020111
"2015-07-21",163.339996,163.940002,161.429993,162.550003,340400,143.764236
"2015-07-22",162.25,162.779999,161.279999,162.130005,415200,143.392807
"2015-07-23",161.419998,164.169998,160.449997,162.070007,594700,143.339767
"2015-07-24",162.75,163.440002,159.369995,159.740005,448700,141.278992
"2015-07-27",157.889999,159.679993,156.809998,157.089996,503200,138.935257
"2015-07-28",157.089996,161.330002,157.089996,161.130005,450700,142.508331
"2015-07-29",161.770004,164.380005,160.789993,164.220001,346500,145.241241
"2015-07-30",163.729996,164.820007,162.630005,164.380005,243300,145.382751
"2015-07-31",165,165.860001,164.360001,164.800003,243700,145.754211
"2015-08-03",164.850006,165.279999,162.5,163.610001,302600,144.701721
"2015-08-04",163.25,166,163.25,165.580002,344000,146.444046
"2015-08-05",166.820007,169.070007,166.690002,167.389999,491800,148.044876
"2015-08-06",167.380005,168.279999,165.460007,165.880005,284700,146.709381
"2015-08-07",165.800003,166.940002,164.830002,166.070007,319000,146.877472
"2015-08-10",167.720001,169.059998,167.210007,167.509995,368700,148.150986
"2015-08-11",166.229996,166.559998,164.649994,165.139999,396500,146.054932
"2015-08-12",163.889999,165.259995,162.479996,165.110001,291800,146.028412
"2015-08-13",164.839996,167.169998,164.839996,166.529999,269600,147.284286
"2015-08-14",166.570007,168.199997,166.199997,168.070007,184300,148.646271
"2015-08-17",168.080002,169.690002,166.899994,169.509995,313400,149.919907
"2015-08-18",169.770004,170.699997,169.690002,169.990005,234500,150.344421
"2015-08-19",169.300003,170.389999,168.119995,169.479996,318500,149.893311
"2015-08-20",167.960007,169.070007,166.580002,166.690002,352600,147.425766
"2015-08-21",164.539993,166.580002,160.869995,160.919998,894800,142.776566
"2015-08-24",152.869995,159.5,150.479996,154.259995,774900,136.867493
"2015-08-25",157.470001,157.660004,151.449997,151.479996,714300,134.400909
"2015-08-26",154.940002,155.850006,150.869995,155.690002,587600,138.136246
"2015-08-27",157.869995,160.429993,156.970001,160.050003,480600,142.004715
"2015-08-28",159.289993,160.940002,158.740005,159.889999,304100,141.862732
"2015-08-31",158.889999,160.990005,158.490005,159.770004,280200,141.756226
"2015-09-01",156.990005,156.990005,153.520004,154.440002,524000,137.027191
"2015-09-02",155.789993,156.009995,153.419998,155.419998,472300,137.896698
"2015-09-03",155.800003,158.270004,155.610001,157.410004,402900,139.662338
"2015-09-04",154.75,156.360001,153.75,154.399994,329400,136.991699
"2015-09-08",157.360001,159.779999,156.699997,159.740005,292200,141.729599
"2015-09-09",160.889999,161.940002,157.419998,157.660004,209400,139.88414
"2015-09-10",157.419998,159.110001,156.970001,157.639999,266900,139.866379
"2015-09-11",156.990005,158.300003,156.690002,157.860001,353400,140.061584
"2015-09-14",157.880005,158.300003,156.910004,157.919998,383600,140.114822
"2015-09-15",158.550003,159.520004,157.800003,158.539993,442900,140.664917
"2015-09-16",158.720001,159.820007,158.179993,159.089996,467100,141.152924
"2015-09-17",159.070007,161.440002,158.559998,159.149994,358400,141.206116
"2015-09-18",157.309998,158.309998,155.399994,155.580002,1644900,138.038651
"2015-09-21",156.839996,158.279999,156.039993,156.990005,327100,139.289658
"2015-09-22",155.059998,155.559998,154.009995,155.289993,359000,137.781357
"2015-09-23",155.580002,155.580002,153.429993,153.770004,359800,136.432724
"2015-09-24",152.330002,154.220001,150.570007,152.369995,538100,135.190552
"2015-09-25",153.479996,154.520004,152.809998,153.729996,385600,136.397247
"2015-09-28",152.509995,152.990005,150.039993,150.639999,324600,133.655655
"2015-09-29",151.539993,151.699997,147.979996,148.899994,576100,132.111801
"2015-09-30",150.320007,151.75,148.729996,150.940002,542100,133.921799
"2015-10-01",151.110001,152.330002,148.820007,149.610001,522600,132.74173
"2015-10-02",147.630005,151.309998,146.520004,151.309998,712200,134.250092
"2015-10-05",153.449997,156.119995,153.449997,155.179993,687300,137.683716
"2015-10-06",155.169998,155.960007,154.100006,154.570007,302700,137.142517
"2015-10-07",155.240005,157.449997,154.990005,157.300003,448300,139.564728
"2015-10-08",156.539993,162.679993,156.199997,161.720001,538400,143.486359
"2015-10-09",161.990005,163.199997,161.169998,161.889999,265800,143.637238
"2015-10-12",161.979996,163.740005,161.460007,163.600006,252200,145.154404
"2015-10-13",162.850006,164,161.470001,161.789993,235000,143.548492
"2015-10-14",161.449997,162.860001,158.630005,158.949997,538700,141.028717
"2015-10-15",159.550003,160.770004,157.559998,160.600006,393600,142.492661
"2015-10-16",160.809998,161.070007,159.139999,159.970001,244400,141.933685
"2015-10-19",159.270004,160.199997,158.699997,159.779999,222900,141.765091
"2015-10-20",159.559998,161.25,158.009995,159.339996,408500,141.37471
"2015-10-21",160.100006,161.839996,159,160.080002,508200,142.031265
"2015-10-22",162.589996,166.979996,161.600006,164.110001,571400,145.606949
"2015-10-23",165.080002,165.850006,162.619995,164,521100,145.509323
"2015-10-26",163.770004,164.660004,162.080002,162.360001,343900,144.054214
"2015-10-27",161.610001,162.039993,160.369995,160.899994,329700,142.75882
"2015-10-28",161.389999,165.110001,161.179993,164.830002,374700,146.245743
"2015-10-29",164.649994,165.779999,163.369995,164.800003,272100,146.219131
"2015-10-30",164.839996,166.869995,164,165.889999,359000,147.186203
"2015-11-02",165.860001,167.240005,164.320007,166.830002,242700,148.020279
"2015-11-03",166.279999,168.270004,165.75,167.800003,378900,148.880875
"2015-11-04",168.130005,169.740005,167.919998,169.009995,296600,149.954437
"2015-11-05",169.589996,169.990005,167.699997,169.449997,264300,150.344833
"2015-11-06",169.279999,170.509995,167.970001,170.169998,256600,150.983643
"2015-11-09",169.779999,170.100006,168.509995,169.330002,387500,150.238358
"2015-11-10",168.729996,170.410004,168.009995,170.330002,376800,151.125626
"2015-11-11",170.330002,171.389999,169.589996,169.809998,245900,150.664246
"2015-11-12",168.100006,169.869995,166.779999,166.830002,350500,148.020279
"2015-11-13",166.369995,167.729996,165.279999,165.880005,319000,147.177368
"2015-11-16",165.270004,166.710007,164.610001,165.899994,557300,147.195099
"2015-11-17",166.389999,166.830002,163.800003,164.300003,415500,145.775497
"2015-11-18",165.149994,167.880005,164.380005,167.610001,377100,148.71228
"2015-11-19",168.100006,169.360001,168,168.820007,323400,149.785873
"2015-11-20",168.869995,169.759995,168.139999,168.649994,328400,150.177658
"2015-11-23",168.5,169.580002,167.210007,167.600006,398200,149.242706
"2015-11-24",166.309998,169.559998,165.910004,169.220001,375000,150.685257
"2015-11-25",169.720001,171.699997,169.229996,170.889999,322000,152.172333
"2015-11-27",171.240005,171.910004,169.770004,171.759995,114600,152.947006
"2015-11-30",172.460007,173.139999,171.479996,172.160004,413400,153.303192
"2015-12-01",172.479996,173.699997,172.130005,173.470001,263800,154.469711
"2015-12-02",173.399994,173.869995,171.899994,171.990005,304000,153.151855
"2015-12-03",172.380005,173.130005,169.970001,170.5,500900,151.825073
"2015-12-04",170.940002,173.929993,170.339996,173.820007,236700,154.781387
"2015-12-07",173.669998,174.229996,172.320007,174.089996,396300,155.021835
"2015-12-08",172.179993,174.100006,170.460007,170.720001,514200,152.020935
"2015-12-09",169.649994,172.080002,168.490005,169.429993,387600,150.872253
"2015-12-10",169.289993,170.899994,169.289993,169.690002,349200,151.10376
"2015-12-11",167.979996,168.360001,166.440002,167.130005,372600,148.824173
"2015-12-14",167.539993,169.020004,166.809998,168.339996,340100,149.901657
"2015-12-15",169.610001,170.139999,167.669998,168.779999,433000,150.293427
"2015-12-16",170.080002,171.729996,169.029999,171.259995,337200,152.501785
"2015-12-17",171.729996,172.389999,169.339996,170.449997,333400,151.780487
"2015-12-18",169.210007,170.570007,166.649994,166.690002,668300,148.432373
"2015-12-21",167.789993,169.660004,166.100006,168.470001,433400,150.017349
"2015-12-22",169.600006,170.910004,167.940002,170.289993,251200,151.638046
"2015-12-23",171.110001,172.960007,170.589996,172.360001,446700,153.481323
"2015-12-24",172.279999,172.559998,171.259995,171.860001,106300,153.036057
"2015-12-28",171.360001,172.399994,170.139999,172.100006,207400,153.249786
"2015-12-29",173.529999,174.520004,172.330002,173.910004,178200,154.861557
"2015-12-30",173.789993,174.509995,172.289993,172.419998,140900,153.53476
"2015-12-31",172,173.220001,171.339996,171.429993,165400,152.653183
"2016-01-04",168.789993,169.5,166.5,168.529999,413800,150.070816
"2016-01-05",168.940002,169.949997,167.100006,168.339996,349300,149.901657
"2016-01-06",166.289993,168.610001,166.039993,167.789993,462600,149.41185
"2016-01-07",165,166.240005,163.820007,164.240005,399700,146.250671
"2016-01-08",165.110001,166.139999,162.020004,162.520004,468200,144.719147
"2016-01-11",163.130005,163.910004,160.649994,163.050003,430500,145.19104
"2016-01-12",164.25,165.550003,162.529999,164.830002,383100,146.776077
"2016-01-13",165,165.589996,161.380005,161.509995,478900,143.819717
"2016-01-14",161.899994,164.039993,159.509995,163.080002,418200,145.217758
"2016-01-15",159.029999,161.119995,155.089996,157.300003,714500,140.070816
"2016-01-19",158,158.119995,155.740005,155.919998,840600,138.842026
"2016-01-20",153.809998,154.770004,147.509995,152.809998,934600,136.072632
"2016-01-21",152.520004,153.910004,149.539993,150.509995,846500,134.024567
"2016-01-22",152.139999,154.25,150.589996,153.100006,630000,136.330872
"2016-01-25",153,154.600006,152.559998,153.429993,829600,136.624725
"2016-01-26",154.630005,159.179993,154.279999,159.059998,472800,141.638062
"2016-01-27",158.449997,161.940002,157.320007,158.100006,408600,140.783218
"2016-01-28",158.729996,159.570007,155.529999,157.229996,537600,140.008469
"2016-01-29",158.179993,161.559998,157.539993,161.559998,583400,143.864273
"2016-02-01",158.449997,162.029999,156.970001,161.100006,504900,143.454636
"2016-02-02",160,160,153.419998,154.550003,951700,137.622055
"2016-02-03",155.839996,155.979996,149.889999,153.139999,893600,136.366516
"2016-02-04",154.610001,154.610001,143.490005,145.149994,2109500,129.251678
"2016-02-05",144.720001,144.720001,138.419998,139.899994,1256700,124.576675
"2016-02-08",138.130005,138.869995,133.089996,135.410004,1628600,120.578484
"2016-02-09",134.360001,137.559998,134.080002,135.779999,895000,120.907944
"2016-02-10",136.830002,143.350006,136.830002,141.360001,1215700,125.876778
"2016-02-11",138.539993,140.649994,135.910004,138.029999,651100,122.911484
"2016-02-12",139.619995,140.979996,138.679993,140.009995,719800,124.674622
"2016-02-16",142.479996,143.75,140.910004,141.880005,510500,126.339813
"2016-02-17",143.179993,144.020004,141.699997,143.449997,544600,127.737854
"2016-02-18",143.649994,145.100006,143.009995,144.899994,624200,129.029022
"2016-02-19",144.149994,145.929993,143.970001,145.220001,494100,129.31398
"2016-02-22",146.729996,147.669998,146.300003,147.389999,512200,131.246277
"2016-02-23",146.119995,147.820007,144.320007,144.539993,343100,129.243362
"2016-02-24",143.470001,145.990005,142.550003,145.75,491200,130.325287
"2016-02-25",145.75,146.220001,143.309998,144.539993,530100,129.243362
"2016-02-26",145.309998,147.869995,144.720001,147.229996,400200,131.648682
"2016-02-29",146.669998,147.839996,144.610001,144.669998,404900,129.359589
"2016-03-01",146.139999,151.050003,144.919998,150.550003,727900,134.617325
"2016-03-02",149.740005,151.610001,149.320007,150.809998,578200,134.849792
"2016-03-03",150.809998,154.520004,149.860001,154.070007,658100,137.764801
"2016-03-04",153.899994,156,152.889999,154.039993,671600,137.737961
"2016-03-07",153.479996,155.440002,152.910004,153.869995,439400,137.585953
"2016-03-08",152.029999,153.100006,150.220001,151.960007,476200,135.878113
"2016-03-09",152.369995,152.800003,150.5,151.369995,403100,135.35051
"2016-03-10",152.160004,152.25,148.449997,150.360001,535100,134.447433
"2016-03-11",151.529999,153.410004,151.529999,152.800003,293200,136.629227
"2016-03-14",152.259995,154.449997,152.25,154.100006,370400,137.791672
"2016-03-15",152.669998,155.25,152.339996,154.970001,327800,138.56955
"2016-03-16",154.289993,156.520004,153.850006,155.910004,304000,139.41008
"2016-03-17",155.809998,156.330002,155.229996,156,665200,139.490555
"2016-03-18",156.339996,157.039993,155.330002,155.330002,730200,138.891449
"2016-03-21",155.639999,158.570007,154.899994,158.020004,375900,141.296799
"2016-03-22",157.899994,158.210007,156.220001,156.869995,467400,140.268448
"2016-03-23",156.720001,157.089996,155.259995,155.809998,282800,139.320648
"2016-03-24",155.020004,158.100006,154.279999,157.839996,433400,141.135803
"2016-03-28",157.779999,158.539993,156.839996,158.100006,258300,141.368301
"2016-03-29",156.940002,158.940002,156.059998,158.779999,339000,141.976349
"2016-03-30",159,160,158.350006,158.539993,202000,141.761734
"2016-03-31",158.910004,158.910004,156.490005,156.990005,671500,140.375778
"2016-04-01",156,159.360001,155.5,159.240005,516600,142.387665
"2016-04-04",158.899994,158.899994,154.399994,154.899994,500400,138.506943
"2016-04-05",153.550003,154.300003,152.509995,153.660004,497800,137.398163
"2016-04-06",153.149994,156.990005,152.720001,156.720001,599600,140.134354
"2016-04-07",155.270004,157.360001,153.949997,155.289993,805500,138.855682
"2016-04-08",157.059998,158.800003,156.210007,157.800003,486600,141.100067
"2016-04-11",158.25,158.630005,155.779999,156.169998,347900,139.642548
"2016-04-12",156.179993,157.149994,155.380005,156.210007,406900,139.678314
"2016-04-13",157.339996,159.589996,157.070007,159.509995,346000,142.629089
"2016-04-14",159.729996,161.169998,158.740005,160.710007,540800,143.702042
"2016-04-15",161.100006,161.199997,159.899994,160.839996,289000,143.818314
"2016-04-18",160.039993,161.619995,159.949997,161.139999,444700,144.086594
"2016-04-19",161.919998,162.300003,160.259995,161.600006,643600,144.49791
"2016-04-20",161.110001,161.919998,160.100006,161.330002,766700,144.256439
"2016-04-21",162,162,158.610001,160.199997,823200,143.246063
"2016-04-22",160.440002,162.350006,159.759995,160.649994,900700,143.648422
"2016-04-25",160.800003,161.729996,159.490005,161.669998,632600,144.560486
