"dates","VTR.Open","VTR.High","VTR.Low","VTR.Close","VTR.Volume","VTR.Adjusted"
"2017-01-20",61.389999,62.110001,61.240002,61.900002,1415500,49.547329
"2017-01-23",61.91,62.240002,61.610001,61.93,1856000,49.571335
"2017-01-24",61.93,62.48,61.689999,61.990002,1765300,49.619366
"2017-01-25",61.869999,62.389999,61.110001,61.27,1183400,49.043045
"2017-01-26",61.290001,61.630001,60.91,60.970001,1023400,48.802921
"2017-01-27",61.25,61.540001,60.810001,61.080002,1371200,48.890972
"2017-01-30",61.18,61.669998,60.560001,61.43,1536200,49.171124
"2017-01-31",61.470001,62.380001,61.439999,61.669998,2535200,49.36322
"2017-02-01",61.610001,61.98,60.599998,60.639999,1316400,48.538765
"2017-02-02",60.650002,61.939999,60.599998,61.720001,1682000,49.403252
"2017-02-03",62.220001,62.41,61.419998,61.650002,2007600,49.347214
"2017-02-06",61.639999,62.049999,61.34,61.990002,1094000,49.619366
"2017-02-07",61.990002,62.27,61.650002,61.810001,1552600,49.475277
"2017-02-08",62.060001,62.450001,61.810001,62.25,1343400,49.827484
"2017-02-09",62.25,62.43,61.5,61.799999,2206900,49.467281
"2017-02-10",61.799999,62.049999,61.040001,61.77,2049900,49.443268
"2017-02-13",61.860001,62.900002,61.66,62.799999,1700900,50.267727
"2017-02-14",62.799999,62.799999,61.5,61.639999,1668800,49.339211
"2017-02-15",61.41,61.869999,60.799999,61.68,1263500,49.371223
"2017-02-16",61.970001,63,61.830002,62.57,1721800,50.083626
"2017-02-17",62.700001,62.779999,61.610001,62.16,2153100,49.755444
"2017-02-21",62.25,62.990002,61.790001,62.799999,1925900,50.267727
"2017-02-22",63.009998,63.799999,62.48,62.720001,1975000,50.203693
"2017-02-23",63.169998,63.689999,62.990002,63.5,2186100,50.828026
"2017-02-24",63.57,65,63.110001,64.980003,2316500,52.012691
"2017-02-27",65.019997,65.889999,64.949997,65.410004,1748100,52.356876
"2017-02-28",65.410004,65.68,64.940002,65.050003,2108900,52.068718
"2017-03-01",64.620003,64.900002,63.900002,64.209999,2111500,51.396351
"2017-03-02",64.209999,64.940002,63.540001,64.900002,2746700,51.948654
"2017-03-03",63.799999,63.799999,62.790001,63.66,1570700,51.571949
"2017-03-06",63.360001,63.490002,62.610001,62.709999,1825400,50.802341
"2017-03-07",62.669998,62.799999,62.23,62.669998,1745500,50.769939
"2017-03-08",62.349998,62.5,61.029999,61.110001,1654100,49.506153
"2017-03-09",61.169998,61.360001,59.869999,60.07,2694200,48.663635
"2017-03-10",60.07,60.990002,59.880001,60.5,1937200,49.011982
"2017-03-13",60.630001,60.93,59.43,59.73,2374500,48.388195
"2017-03-14",59.630001,59.77,59.049999,59.360001,2174000,48.088451
"2017-03-15",59.029999,60.549999,58.959999,60.200001,2884900,48.768948
"2017-03-16",60.130001,60.66,59.950001,60.459999,1337900,48.979584
"2017-03-17",60.490002,61.209999,60.200001,60.509998,2448000,49.020081
"2017-03-20",60.68,61.189999,60.450001,60.529999,1271700,49.036285
"2017-03-21",60.689999,61.049999,60.439999,60.77,2513400,49.230717
"2017-03-22",61.060001,62.68,61.009998,62.450001,3785700,50.591721
"2017-03-23",62.349998,63.669998,62.25,63.209999,3484100,51.207401
"2017-03-24",63.299999,63.939999,63.049999,63.830002,2825800,51.709667
"2017-03-27",63.84,64.610001,63.799999,64.080002,2375000,51.912201
"2017-03-28",64.080002,64.809998,63.84,64.690002,2971200,52.406368
"2017-03-29",64.559998,64.830002,64.349998,64.660004,1737700,52.382065
"2017-03-30",64.440002,64.599998,63.84,64.5,2210900,52.252453
"2017-03-31",64.32,65.110001,63.889999,65.040001,2530500,52.689907
"2017-04-03",65.07,65.18,64.639999,65.099998,1529600,52.73851
"2017-04-04",65.040001,65.230003,64.169998,64.190002,2206700,52.001308
"2017-04-05",64.300003,65.07,64.099998,64.580002,1452300,52.317261
"2017-04-06",64.559998,64.919998,64.099998,64.709999,1602500,52.422565
"2017-04-07",64.660004,65.379997,64.660004,64.870003,2199200,52.552193
"2017-04-10",64.919998,65.279999,64.699997,65.160004,1607300,52.787117
"2017-04-11",65.209999,65.639999,64.949997,65.470001,1228400,53.038258
"2017-04-12",65.470001,65.790001,65.220001,65.639999,1162900,53.175976
"2017-04-13",65.43,65.800003,64.989998,65.059998,1107400,52.706104
"2017-04-17",65.32,65.839996,65.099998,65.839996,1274000,53.338005
"2017-04-18",65.839996,66.949997,65.669998,66.790001,2227100,54.107609
"2017-04-19",66.739998,66.889999,66.089996,66.410004,2293600,53.79977
"2017-04-20",66.370003,66.400002,65.629997,65.949997,2695600,53.427109
"2017-04-21",65.82,66.290001,65.75,65.779999,1655500,53.289379
"2017-04-24",66.120003,66.199997,63.669998,64.629997,2790800,52.357765
"2017-04-25",64.75,64.949997,64.419998,64.68,1897100,52.398266
"2017-04-26",64.57,64.629997,63.990002,64.010002,1853800,51.855488
"2017-04-27",64.010002,64.760002,63.939999,64.120003,1331800,51.944592
"2017-04-28",64.139999,64.769997,62.830002,64.010002,2503400,51.855488
"2017-05-01",64.230003,64.559998,63.540001,63.970001,1699200,51.823082
"2017-05-02",63.990002,64.18,63.459999,63.669998,1685200,51.580044
"2017-05-03",63.830002,63.93,62.450001,62.790001,2132800,50.867138
"2017-05-04",62.5,62.740002,61.490002,62.650002,2160600,50.753731
"2017-05-05",62.77,63.759998,62.73,63.75,1448000,51.644859
"2017-05-08",63.93,63.950001,63.32,63.529999,1973700,51.466633
"2017-05-09",63.450001,63.52,62.25,62.630001,1683100,50.737526
"2017-05-10",62.630001,64.169998,62.59,64.019997,1947900,51.863586
"2017-05-11",63.68,65.050003,63.360001,64.970001,2091400,52.633198
"2017-05-12",65.129997,65.690002,64.970001,65.669998,1981300,53.200279
"2017-05-15",65.699997,66.389999,65.190002,65.230003,1647300,52.843834
"2017-05-16",65.309998,65.480003,64.739998,65.019997,1179300,52.67371
"2017-05-17",65.089996,67.120003,64.919998,66.32,2740800,53.726856
"2017-05-18",66.410004,67.57,66,67.43,2314700,54.62608
"2017-05-19",67.440002,67.480003,66.620003,67.139999,2104200,54.391151
"2017-05-22",67.139999,67.379997,66.769997,67.25,2212100,54.480263
"2017-05-23",67.400002,67.949997,67.059998,67.5,1333900,54.682789
"2017-05-24",67.519997,68,67.519997,67.779999,989900,54.909626
"2017-05-25",67.889999,67.900002,67.230003,67.239998,1262900,54.472164
"2017-05-26",67.239998,67.580002,66.269997,66.580002,1572700,53.937473
"2017-05-30",66.559998,66.870003,66.209999,66.540001,1107900,53.905083
"2017-05-31",66.540001,67.040001,66.470001,66.489998,2804100,53.864563
"2017-06-01",66.550003,66.980003,65.879997,66.870003,1656400,54.172417
"2017-06-02",66.440002,67.230003,66.330002,67.099998,1480400,54.996124
"2017-06-05",66.910004,67.050003,66.300003,66.949997,816200,54.87318
"2017-06-06",67.040001,67.120003,66.519997,66.57,779100,54.561737
"2017-06-07",66.580002,66.93,66.360001,66.739998,1489400,54.701065
"2017-06-08",66.739998,66.93,65.779999,66.580002,1070100,54.569927
"2017-06-09",66.459999,67.110001,66.129997,66.870003,1190200,54.807621
"2017-06-12",66.870003,68.230003,66.779999,68.169998,2373400,55.873116
"2017-06-13",67.989998,68.32,67.709999,68.260002,1837300,55.94688
"2017-06-14",68.849998,69.620003,68.550003,68.699997,2097500,56.30751
"2017-06-15",68.339996,69.470001,68.18,69.040001,2394700,56.586185
"2017-06-16",69.220001,69.949997,68.760002,69.519997,2982100,56.979607
"2017-06-19",69.650002,69.760002,69.029999,69.75,1885400,57.168102
"2017-06-20",69.779999,70.400002,69.440002,70.339996,2119000,57.65168
"2017-06-21",70.410004,70.760002,70.019997,70.739998,2420000,57.979523
"2017-06-22",70.610001,71.5,70.300003,71.18,1746900,58.340157
"2017-06-23",70.900002,71.949997,70.800003,71.720001,3820500,58.782742
"2017-06-26",71.730003,72.190002,71.510002,71.93,1626600,58.954876
"2017-06-27",71.949997,72.360001,71.129997,71.169998,1696100,58.331951
"2017-06-28",71.120003,71.559998,70.629997,71.099998,1786000,58.274593
"2017-06-29",70.349998,70.699997,69.099998,69.209999,1929300,56.72551
"2017-06-30",69.370003,69.900002,69.25,69.480003,1339900,56.946808
"2017-07-03",69.669998,70.18,69.110001,69.980003,1032800,57.356628
"2017-07-05",69.889999,70,68.690002,69.18,1912300,56.700932
"2017-07-06",68.889999,68.910004,67.529999,67.610001,1668000,55.414143
"2017-07-07",67.610001,67.690002,66.769997,67.470001,1403000,55.299393
"2017-07-10",67.5,67.660004,66.919998,66.940002,1058700,54.86499
"2017-07-11",67.059998,67.209999,66.419998,66.919998,1093900,54.848598
"2017-07-12",67.32,68.349998,67.32,67.800003,1179500,55.569866
"2017-07-13",67.790001,67.970001,67.459999,67.519997,763400,55.340363
"2017-07-14",67.879997,68.480003,67.739998,68.050003,1025300,55.774761
"2017-07-17",68.010002,68.800003,67.940002,68.800003,1149600,56.389481
"2017-07-18",68.839996,69.050003,68.339996,68.660004,1355900,56.274723
"2017-07-19",68.669998,68.910004,68.25,68.529999,1303400,56.168186
"2017-07-20",68.730003,68.879997,68.360001,68.400002,1336700,56.061634
"2017-07-21",68.349998,68.660004,68.050003,68.650002,1323800,56.266533
"2017-07-24",68.650002,68.919998,67.730003,68.050003,1904400,55.774761
"2017-07-25",67.970001,67.989998,67.029999,67.900002,1546300,55.651821
"2017-07-26",67.900002,68.349998,67.559998,68.080002,779500,55.799358
"2017-07-27",67.75,67.989998,66.900002,67.410004,1196900,55.25021
"2017-07-28",67.389999,67.519997,66.559998,67.120003,1326800,55.012524
"2017-07-31",67.110001,67.519997,66.57,67.349998,2132800,55.201031
"2017-08-01",67.620003,67.800003,65.610001,66,1789400,54.094551
"2017-08-02",65.860001,66.029999,65.370003,66.019997,1922200,54.110954
"2017-08-03",66.040001,66.690002,65.75,66.449997,1583800,54.463375
"2017-08-04",66.389999,66.610001,65.769997,65.809998,1117500,53.93882
"2017-08-07",65.809998,66.239998,65.519997,65.650002,1163100,53.807693
"2017-08-08",65.459999,65.739998,65.150002,65.459999,1270700,53.651962
"2017-08-09",65.360001,65.669998,64.910004,65.620003,1935800,53.783108
"2017-08-10",65.550003,65.650002,64.769997,64.800003,999300,53.111019
"2017-08-11",65.110001,65.110001,64.389999,64.949997,1222600,53.233955
"2017-08-14",65.160004,66.260002,64.970001,66.129997,1242800,54.201096
"2017-08-15",65.959999,66.18,65.260002,66.18,1489400,54.242092
"2017-08-16",66,66.82,66,66.589996,1577300,54.578121
"2017-08-17",66.57,66.839996,66.169998,66.529999,1516900,54.52895
"2017-08-18",66.5,66.5,65.940002,66.120003,1657500,54.192909
"2017-08-21",66.239998,67.639999,65.900002,67.449997,1473900,55.282997
"2017-08-22",67.410004,67.599998,66.43,66.910004,1417500,54.840401
"2017-08-23",66.889999,67.75,66.690002,67.540001,1299300,55.356758
"2017-08-24",67.5,68.089996,67.419998,67.769997,1836900,55.545277
"2017-08-25",68,68.25,67.739998,67.889999,1167400,55.643616
"2017-08-28",67.900002,68.150002,67.309998,67.510002,828200,55.33218
"2017-08-29",67.629997,68.150002,67.540001,67.790001,1315200,55.561668
"2017-08-30",67.510002,68.160004,67.480003,68.129997,1005200,55.840332
"2017-08-31",68.129997,68.639999,68.129997,68.440002,1741100,56.094418
"2017-09-01",68.470001,69.25,68.470001,68.779999,1090600,56.373089
"2017-09-05",68.870003,69.220001,68.669998,68.93,1137700,56.496029
"2017-09-06",69.190002,69.389999,68.309998,68.349998,1453600,56.020645
"2017-09-07",68.550003,69.120003,68.32,69.029999,1160100,56.577991
"2017-09-08",68.879997,69.919998,68.790001,69.470001,1684800,56.938614
"2017-09-11",68.830002,69.379997,68.419998,69.379997,1305900,57.506382
"2017-09-12",69.260002,69.550003,68.120003,68.529999,926600,56.801849
"2017-09-13",68.410004,68.620003,68.129997,68.389999,1164500,56.685806
"2017-09-14",68.410004,68.970001,67.93,68.940002,1090500,57.141682
"2017-09-15",69.099998,69.529999,68.730003,69.360001,2696500,57.489815
"2017-09-18",69.400002,69.5,68.389999,68.879997,1112500,57.091953
"2017-09-19",68.980003,69.120003,68.059998,68.199997,1829200,56.528332
"2017-09-20",68.419998,68.639999,67.400002,68.07,1682400,56.420586
"2017-09-21",68,68.290001,67.410004,67.519997,1301100,55.96471
"2017-09-22",67.18,67.540001,65.849998,66.040001,1902000,54.737984
"2017-09-25",66.040001,66.879997,66.040001,66.620003,1193800,55.218735
"2017-09-26",66.419998,66.669998,65.900002,66.160004,1249300,54.837463
"2017-09-27",66,66.139999,64.470001,65.110001,2006900,53.96714
"2017-09-28",64.980003,65.489998,64.940002,65.410004,1103400,54.215809
"2017-09-29",65.209999,65.68,64.919998,65.129997,1561300,53.983719
"2017-10-02",65.269997,65.419998,63.860001,63.889999,1978200,52.95594
"2017-10-03",63.919998,64.260002,63.360001,63.68,2214700,52.781879
"2017-10-04",63.740002,63.860001,63.380001,63.650002,2434000,52.757008
"2017-10-05",63.84,64,63.240002,63.310001,1747100,52.475201
"2017-10-06",62.830002,63.419998,62.450001,63.34,1815700,52.500065
"2017-10-09",63.459999,63.700001,63.150002,63.310001,1072600,52.475201
"2017-10-10",63.400002,63.700001,62.869999,63.259998,2082700,52.433758
"2017-10-11",63.169998,63.580002,62.91,63.049999,1719600,52.259689
"2017-10-12",63.029999,63.150002,62.369999,63.080002,1933100,52.284569
"2017-10-13",63.290001,63.52,62.689999,63.360001,1851100,52.516644
"2017-10-16",63.419998,63.540001,62.900002,63.139999,1486100,52.334297
"2017-10-17",63,63.259998,62.580002,63.200001,1684800,52.384014
"2017-10-18",63.150002,63.470001,62.759998,63.310001,1214300,52.475201
"2017-10-19",63.349998,63.599998,63,63.02,918500,52.234833
"2017-10-20",63.099998,63.099998,62.529999,63,1428700,52.218254
"2017-10-23",63.16,63.16,62.32,62.5,1481900,51.803829
"2017-10-24",62.5,62.619999,61.720001,61.82,2133100,51.240204
"2017-10-25",61.700001,61.990002,60.82,61.5,1971400,50.974968
"2017-10-26",62,62,60.959999,61.099998,1807200,50.643421
"2017-10-27",61.029999,63.099998,60.900002,62.5,2273100,51.803829
"2017-10-30",62.73,63.299999,62.52,63.25,1986300,52.425476
"2017-10-31",63.16,63.25,62.110001,62.75,2481600,52.011036
"2017-11-01",62.860001,63.509998,62.57,63.07,1456200,52.276276
"2017-11-02",63.240002,64.18,63.169998,63.84,1699600,52.91449
"2017-11-03",63.5,64.550003,63.490002,64.099998,1243400,53.129993
"2017-11-06",64.089996,64.629997,63.98,64.089996,1323600,53.121704
"2017-11-07",64.18,64.589996,64.010002,64.330002,1439200,53.320644
"2017-11-08",64.400002,64.800003,64.309998,64.650002,1256900,53.585876
"2017-11-09",64.57,65.400002,64.550003,64.809998,931400,53.718483
"2017-11-10",64.269997,65.190002,64.260002,64.910004,928800,53.80138
"2017-11-13",65.169998,65.440002,64.900002,65.389999,1291800,54.199226
"2017-11-14",65.339996,65.720001,64.980003,65.040001,1666100,53.909138
"2017-11-15",65.089996,65.239998,64.32,64.379997,1624600,53.362068
"2017-11-16",64.349998,65.050003,64.129997,64.510002,1656700,53.469833
"2017-11-17",64.269997,64.75,64.160004,64.400002,1543000,53.378651
"2017-11-20",64.529999,64.68,64.080002,64.25,1403700,53.254326
"2017-11-21",64.339996,64.75,64.300003,64.32,1535100,53.312344
"2017-11-22",64.309998,64.57,64.089996,64.239998,1445100,53.24604
"2017-11-24",64.440002,64.93,64.370003,64.68,598400,53.610733
"2017-11-27",64.830002,64.830002,63.830002,63.860001,1276500,52.931072
"2017-11-28",64.010002,64.150002,63.419998,63.610001,1469900,52.723858
"2017-11-29",63.330002,64.169998,63.099998,64.07,1465700,53.105133
"2017-11-30",64.139999,64.540001,63.66,64.010002,2327500,53.055408
"2017-12-01",64.209999,64.940002,64.080002,64.809998,1654000,53.718483
"2017-12-04",64,64.510002,62.59,62.82,3399100,52.069061
"2017-12-05",62.84,63.139999,62.599998,62.73,2305700,51.994461
"2017-12-06",62.869999,63.040001,62.34,62.990002,1411800,52.209961
"2017-12-07",63.040001,63.630001,62.66,63.529999,1339500,52.657547
"2017-12-08",63.529999,63.759998,63.139999,63.310001,1282300,52.475201
"2017-12-11",63.110001,63.540001,62.860001,63.32,1127200,52.48349
"2017-12-12",63.470001,64.260002,63.330002,63.82,1399400,52.897919
"2017-12-13",64.110001,64.400002,63.720001,63.869999,1428300,52.939369
"2017-12-14",63.810001,63.959999,63.439999,63.459999,1433800,52.599529
"2017-12-15",63.919998,64.489998,63.720001,64.25,3190200,53.254326
"2017-12-18",64.43,64.970001,64.32,64.389999,1345400,53.370373
"2017-12-19",64.300003,64.440002,61.73,61.830002,2133300,51.248478
"2017-12-20",61.889999,61.98,60.619999,60.689999,2714100,50.303577
"2017-12-21",60.77,60.919998,59.709999,59.84,2480600,49.599056
"2017-12-22",60,60.330002,59.779999,60.139999,1813100,49.847698
"2017-12-26",60.130001,60.529999,60.049999,60.18,1157000,49.880863
"2017-12-27",60.419998,60.529999,60.040001,60.139999,1454100,49.847698
"2017-12-28",60.220001,60.560001,59.91,60.43,1515000,50.088081
"2017-12-29",59.75,60.490002,59.610001,60.009998,1549300,50.398815
