"dates","DOV.Open","DOV.High","DOV.Low","DOV.Close","DOV.Volume","DOV.Adjusted"
"2014-06-26",72.609047,72.786751,71.68013,72.390953,574061,62.648636
"2014-06-27",72.285942,72.681747,72.027466,72.592896,710983,62.823402
"2014-06-30",72.746368,73.80452,72.342491,73.465263,1357096,63.578369
"2014-07-01",73.537964,74.184166,73.441032,73.497574,937785,63.606323
"2014-07-02",73.231018,73.441032,72.891762,73.190628,702441,63.340698
"2014-07-03",73.408722,73.91761,73.303719,73.562195,628409,63.662247
"2014-07-07",73.416801,73.505653,72.495964,72.673668,990771,62.893314
"2014-07-08",72.673668,72.83522,72.156708,72.342491,799624,62.606686
"2014-07-09",72.681747,72.79483,72.148628,72.358643,689071,62.62067
"2014-07-10",71.550888,71.591278,70.872375,71.445877,1707326,61.830761
"2014-07-11",71.534737,72.043617,71.130859,71.68013,1103553,62.033478
"2014-07-14",72.447495,72.447495,71.71244,71.849754,1043882,62.18029
"2014-07-15",71.849754,72.003227,71.058159,71.179321,1596896,61.600063
"2014-07-16",71.510498,72.140549,71.163162,71.841682,1795471,62.173275
"2014-07-17",70.888527,71.478188,69.870758,70.387718,2011255,60.914978
"2014-07-18",70.662361,71.760902,70.395798,71.663971,1443508,62.019482
"2014-07-21",71.63974,72.560585,71.437805,72.326332,1202222,62.59272
"2014-07-22",72.72213,73.142166,72.609047,72.75444,1336545,62.9632
"2014-07-23",72.786751,72.988693,72.285942,72.350563,772512,62.613701
"2014-07-24",72.560585,72.76252,71.623589,71.744751,1408225,62.089409
"2014-07-25",71.486267,71.841682,71.332794,71.534737,1097735,61.907642
"2014-07-28",71.332794,71.348953,70.59774,71.171242,1003523,61.59306
"2014-07-29",70.799675,71.478188,70.218094,70.258484,1026426,60.803158
"2014-07-30",70.411957,70.848145,69.854607,70.492729,1262884,61.005878
"2014-07-31",69.903069,70.613892,69.264946,69.273018,1687765,59.950302
"2014-08-01",68.723747,69.071083,68.093697,68.675285,1292596,59.433033
"2014-08-04",68.982231,69.854607,68.642975,69.620354,1162482,60.250904
"2014-08-05",69.418419,69.571892,68.441032,68.667206,1284920,59.426037
"2014-08-06",68.142166,68.594505,67.859451,68.142166,1113829,58.971653
"2014-08-07",68.602585,68.893379,67.907913,68.053314,820423,58.894756
"2014-08-08",68.424881,69.192245,67.940224,69.135704,1199993,59.83149
"2014-08-11",69.596123,69.95961,69.248787,69.51535,649455,60.160027
"2014-08-12",69.240707,70.096931,69.224556,69.717285,827603,60.334789
"2014-08-13",69.878838,70.848145,69.773827,70.468498,770160,60.984913
"2014-08-14",70.51696,70.945076,70.395798,70.888527,514018,61.348408
"2014-08-15",71.243942,71.332794,70.113083,70.581581,610210,61.082783
"2014-08-18",71.07431,71.841682,70.977386,71.841682,680281,62.173275
"2014-08-19",71.995155,72.407104,71.752831,72.261711,896683,62.536797
"2014-08-20",72.253632,73.166397,72.140549,72.907913,866724,63.096012
"2014-08-21",73.222939,73.222939,72.302101,72.374802,898788,62.634647
"2014-08-22",72.633278,72.633278,71.445877,71.793213,726211,62.131332
"2014-08-25",72.23748,72.932152,71.946686,72.479805,661092,62.725529
"2014-08-26",72.463654,72.738289,71.946686,71.987076,366819,62.299114
"2014-08-27",71.550888,71.825523,71.171242,71.486267,804700,62.14463
"2014-08-28",71.260094,71.268173,70.646202,71.163162,476506,61.863758
"2014-08-29",71.260094,71.413567,70.823914,70.977386,728811,61.702248
"2014-09-02",71.211632,71.744751,70.953148,71.179321,748247,61.877789
"2014-09-03",71.550888,71.591278,71.090469,71.284332,1168796,61.96909
"2014-09-04",71.292404,72.213249,71.025848,71.163162,811880,61.863758
"2014-09-05",70.969307,71.252022,70.48465,71.203552,882446,61.898872
"2014-09-08",70.961227,71.171242,70.395798,70.541199,1023331,61.323055
"2014-09-09",70.428108,70.589661,69.975769,70.080772,1091421,60.922794
"2014-09-10",70.226173,70.444267,69.709206,70,1048957,60.852581
"2014-09-11",69.822296,70.379646,69.773827,70.298866,958460,61.112392
"2014-09-12",70.323105,70.323105,69.143784,69.289177,924786,60.234661
"2014-09-15",69.030693,69.248787,68.562195,68.691437,1203831,59.715023
"2014-09-16",68.634895,69.184166,68.101776,68.87722,770531,59.876522
"2014-09-17",69.143784,69.450729,68.36026,68.432953,1113705,59.490326
"2014-09-18",68.667206,69.168015,68.489502,68.982231,660844,59.967823
"2014-09-19",69.410339,69.571892,68.699516,68.92569,1050072,59.918671
"2014-09-22",68.683357,68.828758,67.592896,67.851372,897550,58.984734
"2014-09-23",67.770599,67.770599,66.19548,66.534737,2448393,57.840157
"2014-09-24",66.106621,66.518578,65.387718,66.187401,2163900,57.538204
"2014-09-25",65.831985,65.848145,65.161552,65.161552,1325403,56.646412
"2014-09-26",65.226173,66.033928,64.99192,65.840065,1104420,57.236267
"2014-09-29",65.185783,65.864296,64.886917,65.686592,1141436,57.102852
"2014-09-30",65.686592,65.928917,64.822296,64.886917,1242952,56.407669
"2014-10-01",64.789986,65.024231,63.941841,64.168015,2158082,55.782715
"2014-10-02",64.046852,64.789986,63.602585,64.305328,1558642,55.902077
"2014-10-03",64.725365,65.024231,64.418419,64.450729,2086401,56.028473
"2014-10-06",64.717285,64.838448,63.731827,64.095314,1453288,55.719517
"2014-10-07",63.966076,63.966076,61.94669,62.003231,2350343,53.900806
"2014-10-08",62.100163,63.360256,61.720516,63.31987,2673213,55.045403
"2014-10-09",63.101776,63.166397,61.453957,61.486267,1559509,53.451412
"2014-10-10",61.526657,62.019386,60.379646,61.195477,1761426,53.198627
"2014-10-13",60.848141,61.332794,58.416801,58.505653,2636940,50.860298
"2014-10-14",58.861065,59.458805,57.79483,58.174477,3415023,50.572395
"2014-10-15",57.471729,58.449112,56.542812,58.206783,2771387,50.600468
"2014-10-16",58.206783,59.789986,57.164783,59.321487,3967666,51.569511
"2014-10-17",60.153473,60.831985,59.70113,60.185783,3429260,52.320869
"2014-10-20",60.22617,60.420033,59.74152,60.250404,1763779,52.377045
"2014-10-21",60.953152,61.987076,60.783524,61.9063,1958021,53.816547
"2014-10-22",62.027466,62.746365,61.542812,61.591274,2549537,53.54269
"2014-10-23",62.374798,63.715672,62.350567,63.295639,2233228,55.024342
"2014-10-24",63.222939,63.957996,62.964458,63.8853,1367123,55.536934
"2014-10-27",63.279484,63.311794,62.221325,62.665588,2213915,54.476616
"2014-10-28",62.705978,64.264946,62.705978,64.224556,1611876,55.831863
"2014-10-29",64.361877,64.612282,63.142166,63.788368,1706212,55.452667
"2014-10-30",63.465267,64.547661,63.247173,64.168015,1148864,55.782715
"2014-10-31",65.113083,65.226173,63.780293,64.168015,2948668,55.782715
"2014-11-03",64.256866,65.274635,63.949921,64.44265,3030376,56.021442
"2014-11-04",64.886917,65.04039,63.634895,63.8853,11181245,55.536934
"2014-11-05",64.878838,65.775444,63.933765,65.630051,4608455,57.05368
"2014-11-06",65.621971,65.961227,64.878838,65.403877,2921804,56.857071
"2014-11-07",65.549271,66.033928,65.242325,65.856216,1659910,57.250294
"2014-11-10",65.904686,66.025848,65.323105,65.743134,1477058,57.152004
"2014-11-11",65.710823,65.831985,64.773827,65.226173,1669319,56.702587
"2014-11-12",64.927299,65.759293,64.870758,65.500809,1330355,56.941326
"2014-11-13",65.500809,65.533119,64.281097,64.822296,2916109,56.351498
"2014-11-14",64.644585,65.242325,64.620354,64.789986,1616333,56.323399
"2014-11-17",64.830376,65.500809,64.531502,65.323105,1448708,56.786854
"2014-11-18",65.218094,65.743134,65.048462,65.193863,1456136,56.6745
"2014-11-19",65.064621,65.266556,64.668823,65.177704,996342,56.660458
"2014-11-20",64.951538,66.486267,64.749596,66.15509,1539701,57.510124
"2014-11-21",67.075928,67.439415,66.567047,66.801292,2402091,58.071873
"2014-11-24",66.962845,67.350563,66.462036,67.140549,1682071,58.366798
"2014-11-25",66.882065,67.487885,66.429726,66.849754,2600790,58.395012
"2014-11-26",66.663971,66.906303,65.379646,65.51696,1954554,57.230793
"2014-11-28",63.869144,64.216476,61.575123,62.189014,4225294,54.323746
"2014-12-01",60.541195,60.969303,59.232632,60.605816,4763205,52.940773
"2014-12-02",59.563812,62.334412,59.563812,61.962845,4768157,54.126167
"2014-12-03",62.108238,62.609047,61.970921,62.140549,3742598,54.28141
"2014-12-04",61.865913,61.94669,61.098545,61.340874,2343534,53.582863
"2014-12-05",60.953152,61.575123,60.371567,61.15509,2506702,53.420578
"2014-12-08",60.161552,61.575123,59.402264,59.579967,2999179,52.04467
"2014-12-09",58.465267,59.571892,58.360256,59.426495,2794661,51.910606
"2014-12-10",58.764137,58.84491,56.890144,57.560581,5662117,50.280693
"2014-12-11",57.835217,57.835217,56.591274,56.663975,3479770,49.497471
"2014-12-12",56.12278,56.187401,54.765751,54.781906,3810440,47.853436
"2014-12-15",55.250404,55.290791,54.224556,54.73344,4856550,47.8111
"2014-12-16",54.668819,57.851372,54.668819,55.56543,5606531,48.537868
"2014-12-17",55.678513,57.80291,55.428108,57.568661,4512262,50.287743
"2014-12-18",58.691437,59.264942,57.778675,58.263329,4074629,50.894543
"2014-12-19",58.683361,59.660744,58.521809,59.515347,3730465,51.98822
"2014-12-22",59.499191,59.717285,58.957996,59.620354,2149416,52.079941
"2014-12-23",59.725365,60.638126,59.676899,60.161552,1732333,52.552704
"2014-12-24",60.331181,60.500809,59.838448,59.935379,1050691,52.355125
"2014-12-26",59.935379,60.395802,59.596123,59.636513,1570155,52.094059
"2014-12-29",59.636513,59.73344,58.925686,59.168015,1908872,51.684814
"2014-12-30",59.079159,59.571892,58.804523,59.345718,1778635,51.84005
"2014-12-31",59.450726,59.588043,57.907917,57.932148,1906025,50.605251
"2015-01-02",58.271404,58.691437,57.399033,58.142166,2099648,50.788708
"2015-01-05",57.382877,58.715672,55.840065,56.1147,5079390,49.017662
"2015-01-06",56.308563,56.41357,55.201939,55.848141,3130407,48.784824
"2015-01-07",56.542812,56.801292,55.654282,56.308563,2993484,49.187012
"2015-01-08",56.93861,57.49596,56.41357,57.455574,2041214,50.188961
"2015-01-09",57.447495,57.609047,56.211632,56.252018,2395654,49.137619
"2015-01-12",56.41357,56.470112,54.765751,55.52504,2300080,48.502586
"2015-01-13",55.912762,56.518578,55.024235,55.85622,2786490,48.791874
"2015-01-14",55.064621,55.807755,54.749596,55.55735,2914500,48.530807
"2015-01-15",55.888531,56.68013,55.331181,55.403877,2862380,48.396748
"2015-01-16",55.371567,56.357025,55.048466,56.195477,3398310,49.088226
"2015-01-20",56.502422,56.825523,55.953152,56.64782,2290176,49.483356
"2015-01-21",56.324718,58.06139,56.324718,57.915993,2954487,50.591148
"2015-01-22",56.978996,58.239094,56.978996,58.190632,2333754,50.831047
"2015-01-23",57.625202,58.004848,56.292408,56.348949,2524653,49.222298
"2015-01-26",56.558968,57.778675,56.526657,57.318256,2621589,50.069016
"2015-01-27",56.187401,57.778675,55.177708,57.067852,3639225,49.850269
"2015-01-28",57.229401,57.229401,55.242325,55.411957,2812612,48.403797
"2015-01-29",55.347336,56.922455,55.024235,56.655895,3159128,49.490421
"2015-01-30",56.009693,56.760906,55.52504,56.575123,4845037,49.419857
"2015-02-02",56.15509,58.562199,55.016155,58.465267,4851970,51.070942
"2015-02-03",60.26656,60.347336,59.297253,59.636513,4883043,52.094059
"2015-02-04",59.103394,59.289177,58.190632,58.368336,2626788,50.986282
"2015-02-05",58.836834,59.006462,58.35218,58.747982,1696060,51.317909
"2015-02-06",58.715672,59.014542,58.069466,58.247173,1698536,50.880432
"2015-02-09",58.126011,59.095314,58.06139,58.990307,2140007,51.529587
"2015-02-10",59.151859,59.289177,57.964458,58.513733,1410949,51.113281
"2015-02-11",58.247173,58.513733,57.552505,58.222939,1174367,50.859264
"2015-02-12",58.61874,59.264942,58.344105,59.192245,1377770,51.705986
"2015-02-13",59.256866,60.234249,59.127625,60.105007,2648082,52.503296
"2015-02-17",59.862682,60.096931,59.030697,60.00808,1873589,52.418636
"2015-02-18",59.886913,60.210014,59.305332,59.652664,2522796,52.108173
"2015-02-19",59.264942,60.088852,58.957996,60.016155,2419919,52.42569
"2015-02-20",59.709209,60.306946,58.715672,60.177708,1690241,52.566811
"2015-02-23",59.846527,60.121162,59.17609,59.547657,1232305,52.016438
"2015-02-24",59.466881,60.040386,59.321487,59.822292,1143788,52.256355
"2015-02-25",59.44265,59.725365,58.957996,59.313408,1101572,52.093174
"2015-02-26",59.192245,59.47496,58.368336,58.578354,1676128,51.447601
"2015-02-27",58.521809,59.014542,58.109856,58.198708,1630570,51.114174
"2015-03-02",58.198708,58.715672,57.350567,58.489498,1821222,51.36956
"2015-03-03",58.158321,58.804523,57.730209,58.263329,2017940,51.170918
"2015-03-04",58.004848,58.117931,57.310177,57.859451,1430509,50.816208
"2015-03-05",57.859451,58.554119,57.584812,58.529888,2180366,51.405029
"2015-03-06",57.859451,58.255249,56.93861,57.116318,1619799,50.163536
"2015-03-09",57.294022,58.109856,57.294022,57.924072,1431747,50.872959
"2015-03-10",57.423264,57.423264,56.68013,56.68013,1600982,49.780449
"2015-03-11",56.833603,57.051697,56.421646,56.930534,1444375,50.000381
"2015-03-12",57.277866,58.222939,57.189014,58.101776,1619056,51.029041
"2015-03-13",57.915993,57.932148,56.930534,57.552505,1840658,50.546638
"2015-03-16",57.689823,57.883682,57.334412,57.649433,2198440,50.631752
"2015-03-17",57.390953,57.390953,55.605816,56.025848,3017749,49.205811
"2015-03-18",55.81583,58.432957,55.500809,58.239094,2623322,51.149651
"2015-03-19",57.722134,57.867527,56.987076,57.46365,1585507,50.468594
"2015-03-20",57.738289,58.05331,57.487885,57.592892,4187164,50.582096
"2015-03-23",57.075928,57.285946,56.025848,56.08239,2255388,49.255478
"2015-03-24",56.074314,56.60743,55.864296,56.421646,1302500,49.553429
"2015-03-25",56.64782,56.68013,55.775444,56.098545,1832364,49.269669
"2015-03-26",55.694668,56.300484,55.597736,56.138935,1947622,49.305134
"2015-03-27",56.268173,56.752827,56.009693,56.340874,1460469,49.482491
"2015-03-30",56.720516,57.051697,56.405495,56.94669,1198632,50.014557
"2015-03-31",56.575123,56.575123,55.460419,55.831985,2225676,49.035549
"2015-04-01",55.807755,56.478191,55.363487,56.074314,1390274,49.248383
"2015-04-02",56.090469,57.043617,55.735058,56.284328,1641464,49.432831
"2015-04-06",55.993538,58.263329,55.945072,57.665588,2003084,50.645947
"2015-04-07",57.390953,58.174477,57.350567,57.649433,1638988,50.631752
"2015-04-08",57.358643,58.109856,57.23748,57.722134,2540747,50.69561
"2015-04-09",57.53635,58.06139,57.318256,57.851372,1626608,50.80912
"2015-04-10",57.342487,57.350567,55.791599,56.058159,5594893,49.2342
"2015-04-13",56.058159,56.94669,55.783524,56.453957,1713640,49.581802
"2015-04-14",56.300484,57.447495,56.252018,57.277866,2010512,50.305431
"2015-04-15",57.754444,59.959614,57.53635,59.765751,3267330,52.490467
"2015-04-16",59.547657,59.935379,59.079159,59.200321,2124656,51.993862
"2015-04-17",58.610661,58.836834,57.940228,58.263329,1919024,51.170918
"2015-04-20",58.521809,59.151859,58.521809,58.957996,1836202,51.781033
"2015-04-21",58.869144,59.369953,57.778675,58.101776,2520320,51.029041
"2015-04-22",58.06139,58.158321,57.382877,58.069466,1863190,51.00066
"2015-04-23",58.134087,60.444263,58.109856,60.080776,3093886,52.767139
"2015-04-24",59.911148,60.26656,59.079159,59.644588,1921871,52.384052
"2015-04-27",59.781906,61.009693,59.523426,60.936996,2575535,53.519127
"2015-04-28",60.678513,61.252018,60.55735,61.163166,2700326,53.717762
"2015-04-29",60.743134,62.552505,60.395802,61.841679,3374417,54.313683
"2015-04-30",61.623585,61.987076,60.912762,61.163166,2616513,53.717762
"2015-05-01",61.163166,61.71244,60.500809,60.831985,3524834,53.426891
"2015-05-04",60.848141,61.405495,60.581581,61.001617,1931899,53.575882
"2015-05-05",61.163166,62.084007,60.55735,60.743134,1473839,53.348866
"2015-05-06",61.332794,61.389339,60.492729,60.872375,1695689,53.462376
"2015-05-07",60.654282,60.791599,59.959614,60.056541,2465972,52.745857
"2015-05-08",61.276253,61.389339,60.218094,60.678513,2161796,53.292118
"2015-05-11",60.775444,60.993538,60.395802,60.56543,1152949,53.192791
"2015-05-12",60.315025,61.147011,60.282715,60.912762,1152330,53.497845
"2015-05-13",61.171246,61.962845,61.106625,61.68013,1867028,54.171803
"2015-05-14",62.019386,62.358643,61.599354,61.801292,1591573,54.278214
"2015-05-15",61.785137,61.841679,60.726978,61.348949,1157778,53.880924
"2015-05-18",61.292408,61.567043,60.896606,61.292408,1076317,53.831276
"2015-05-19",60.945072,61.227787,60.201939,61.163166,2342544,53.717762
"2015-05-20",61.373184,62.19709,60.953152,61.639744,1440413,54.136333
"2015-05-21",61.591274,63.158321,61.502422,62.649433,2199431,55.023117
"2015-05-22",62.819061,63.174477,62.326332,62.819061,2325335,55.172089
"2015-05-26",62.423264,62.778675,62.067852,62.342487,2154863,54.753529
"2015-05-27",62.180939,62.334412,61.462036,61.987076,1353753,54.725014
"2015-05-28",61.744751,62.180939,61.268173,61.849758,1887826,54.603767
"2015-05-29",61.696285,61.809368,60.710823,60.904686,2032301,53.769428
"2015-06-01",61.284328,61.284328,60.508884,60.718903,1824812,53.6054
"2015-06-02",60.460419,61.720516,60.347336,61.235863,2722981,54.061787
"2015-06-03",61.421646,62.124393,60.912762,61.227787,1764150,54.054657
"2015-06-04",60.840065,60.840065,59.402264,59.515347,2328430,52.542843
"2015-06-05",59.466881,59.951534,59.079159,59.596123,1390893,52.614162
"2015-06-08",59.313408,59.499191,58.675282,58.772213,1809213,51.886784
"2015-06-09",58.901455,59.507271,58.255249,58.489498,3148110,51.637184
"2015-06-10",59.087238,59.749596,58.84491,59.256866,2080707,52.314651
"2015-06-11",59.402264,59.499191,58.796448,59.273022,1183776,52.328911
"2015-06-12",59.103394,59.305332,58.869144,59.071083,1136236,52.150642
"2015-06-15",58.481422,58.683361,57.875607,58.069466,1598877,51.266354
"2015-06-16",58.069466,58.166397,57.568661,58.085621,1500456,51.280621
"2015-06-17",58.336025,58.925686,58.336025,58.707592,1583154,51.829727
"2015-06-18",58.788368,59.709209,58.408726,59.313408,2013978,52.364563
"2015-06-19",59.151859,59.18417,58.529888,58.594505,1545891,51.729893
"2015-06-22",58.861065,58.893375,58.384491,58.610661,972325,51.744144
"2015-06-23",58.505653,58.772213,58.239094,58.610661,724354,51.744144
"2015-06-24",58.61874,58.796448,58.037155,58.239094,870685,51.416122
"2015-06-25",58.35218,58.35218,57.326332,57.326332,877866,50.610298
"2015-06-26",57.415188,57.689823,57.132473,57.487885,3681317,50.752918
"2015-06-29",56.720516,57.431339,56.534733,56.615509,1224877,49.982742
"2015-06-30",57.382877,57.681744,56.631664,56.688206,1722306,50.046921
"2015-07-01",57.221325,57.334412,56.389339,56.567043,1626608,49.939953
"2015-07-02",56.930534,57.156704,56.373184,56.534733,1800300,49.911419
"2015-07-06",55.872375,56.768982,55.670437,56.098545,1583773,49.526344
"2015-07-07",56.106625,56.510502,55.25848,56.357025,2262940,49.754547
"2015-07-08",55.880451,56.1147,54.725365,54.99192,1951088,48.54937
"2015-07-09",56.058159,56.058159,54.305332,54.313408,2336849,47.95034
"2015-07-10",53.311794,54.063004,52.253635,52.730209,3809945,46.552624
"2015-07-13",53.05331,53.562199,52.600967,53.311794,3497102,47.066071
"2015-07-14",53.182552,54.014542,52.924072,53.723747,2361609,47.429756
"2015-07-15",53.578354,53.578354,52.665588,53.158321,1935489,46.930576
"2015-07-16",53.521809,53.990307,53.441032,53.570274,2171452,47.294273
"2015-07-17",53.481422,54.14378,53.384491,53.610661,1850067,47.329918
"2015-07-20",53.546043,53.852989,53.28756,53.554119,1660529,47.280003
"2015-07-21",52.20517,53.32795,51.64782,52.213245,4155718,46.096222
"2015-07-22",51.954765,52.633278,51.720516,52.140549,1740752,46.03204
"2015-07-23",52.116318,52.657513,52.003231,52.116318,2149044,46.010639
"2015-07-24",52.245556,52.318256,51.615509,51.777061,2048395,45.711132
"2015-07-27",51.373184,51.71244,51.025848,51.655895,3196764,45.604168
"2015-07-28",51.954765,52.148628,51.324718,51.898224,2916728,45.818108
"2015-07-29",51.809368,52.964458,51.720516,52.810986,1434842,46.623928
"2015-07-30",52.778675,52.778675,51.93861,52.19709,1715992,46.081951
"2015-07-31",52.390953,52.673668,51.526657,51.752827,2296861,45.689739
"2015-08-03",51.421646,51.526657,50.581581,50.694668,2017445,44.755558
"2015-08-04",51.1147,51.688206,50.654282,50.783524,3658290,44.834
"2015-08-05",51.203552,52.350567,51.203552,51.453957,1914567,45.4259
"2015-08-06",51.510502,52.172859,50.961227,51.752827,1404140,45.689739
"2015-08-07",51.583199,52.455574,51.373184,51.583199,1317480,45.539986
"2015-08-10",52.011311,53.537964,51.833603,53.360256,1734686,47.108856
"2015-08-11",52.576736,52.673668,51.728596,52.043617,1189966,45.946465
"2015-08-12",51.736671,52.46365,51.292408,52.221325,1243942,46.103355
"2015-08-13",52.302101,52.302101,51.639744,52.011311,1342116,45.917942
"2015-08-14",51.94669,52.407108,51.591274,51.655895,1606429,45.604168
"2015-08-17",51.542812,52.294022,51.106625,52.019386,1627722,45.925083
"2015-08-18",51.930534,51.93861,51.357025,51.67205,1132399,45.618427
"2015-08-19",51.324718,51.526657,50.371567,50.710823,1321317,44.769817
"2015-08-20",50.355412,50.686592,49.426495,49.426495,1650873,43.635956
"2015-08-21",49.119549,49.329563,48.271404,48.279484,2088258,42.623318
"2015-08-24",45.654282,48.465267,44.830372,46.768982,2503112,41.289783
"2015-08-25",48.158321,48.39257,45.193859,45.22617,2560803,39.927711
"2015-08-26",46.08239,47.092083,45.52504,47.043617,3083858,41.532249
"2015-08-27",47.552505,48.739902,47.261711,48.449112,1964211,43.083778
"2015-08-28",48.126011,49.111469,48.021004,48.764137,1792748,43.363903
"2015-08-31",48.998383,50.403877,48.311794,50.040386,3554793,44.498829
"2015-09-01",48.739902,49.071083,47.439419,47.673668,2348857,42.394207
"2015-09-02",48.222939,48.384491,47.261711,48.134087,1707821,42.803646
"2015-09-03",47.883682,48.691437,47.819061,48.029079,2022768,42.710251
"2015-09-04",47.366722,47.673668,46.833603,47.382877,1918405,42.135616
"2015-09-08",48.739902,49.854603,48.400646,49.684975,2542109,44.18277
"2015-09-09",50.177708,50.541195,48.828754,48.861065,2021159,43.450104
"2015-09-10",48.8853,49.200321,48.416801,48.731827,1333450,43.335182
"2015-09-11",48.901455,49.208401,48.424877,48.91761,1616704,43.500385
"2015-09-14",48.747982,48.949921,48.214863,48.449112,1408720,43.083778
"2015-09-15",48.594505,49.628433,48.465267,49.531502,1481762,44.046303
"2015-09-16",49.571892,50.25848,49.539581,50.129242,1623018,44.577847
"2015-09-17",49.919224,50.492729,49.555737,49.676899,2094944,44.175594
"2015-09-18",48.990307,49.579967,48.836834,49.159935,5889166,43.715885
"2015-09-21",49.273022,49.523426,48.384491,48.473343,1575726,43.105316
"2015-09-22",47.770599,48.182552,47.132473,47.714054,1777644,42.430115
"2015-09-23",47.714054,47.891762,46.397415,46.728596,1862819,41.553791
"2015-09-24",46.066235,47.051697,45.436188,46.801292,1997142,41.618446
"2015-09-25",47.124393,47.390953,46.728596,46.9063,1677861,41.711811
"2015-09-28",46.429726,46.437801,45.476574,45.638126,1525959,40.58408
"2015-09-29",45.791599,46.025848,45.282715,45.638126,2157463,40.58408
"2015-09-30",46.15509,46.518578,45.29887,46.187401,2701687,41.072521
"2015-10-01",46.292408,46.68013,45.210014,45.646206,1670557,40.591274
"2015-10-02",45.234249,46.873989,44.975765,46.833603,2379560,41.647167
"2015-10-05",47.221325,48.966076,46.873989,48.675282,2235580,43.284897
"2015-10-06",48.699516,49.684975,48.441032,49.450726,2166129,43.974472
"2015-10-07",49.943459,51.445881,48.990307,50.024235,2811374,44.484463
"2015-10-08",49.919224,51.898224,49.878838,51.567043,2139635,45.856415
"2015-10-09",51.696285,51.857834,49.668819,49.676899,3136473,44.175594
"2015-10-12",49.814217,50.048466,48.861065,49.17609,1719211,43.730247
"2015-10-13",48.852989,49.491116,48.651051,48.731827,1888940,43.335182
"2015-10-14",48.554119,48.731827,47.819061,47.940228,1598010,42.631248
"2015-10-15",48.012924,48.424877,47.172859,48.303715,1944155,42.954479
"2015-10-16",48.28756,48.311794,46.71244,47.342487,2270244,42.099689
"2015-10-19",46.978996,47.277866,46.437801,46.615509,2771634,41.453224
"2015-10-20",47.544426,50.735058,46.954765,49.70113,5791116,44.197151
"2015-10-21",49.886913,51.421646,49.458805,49.983845,3753616,44.448547
"2015-10-22",50.331181,52.738289,50.016155,51.696285,4444296,45.971355
"2015-10-23",52.471729,52.471729,51.373184,52.051697,2081202,46.287395
"2015-10-26",52.051697,52.342487,51.292408,51.631664,1447841,45.913879
"2015-10-27",50.848141,50.993538,50.113087,50.444263,1669814,44.857983
"2015-10-28",50.686592,51.744751,50.460419,51.542812,2140997,45.834877
"2015-10-29",51.219707,52.059772,51.211632,51.760906,1738895,46.028816
"2015-10-30",51.841679,52.334412,51.60743,52.043617,2400730,46.280216
"2015-11-02",51.978996,52.924072,51.793217,52.697899,1317232,46.862053
"2015-11-03",52.891762,53.465267,52.633278,52.819061,1690860,46.969795
"2015-11-04",53.077545,53.731827,52.415188,52.50404,1591820,46.689659
"2015-11-05",52.358643,52.754444,51.67205,52.100163,1589716,46.330498
"2015-11-06",51.841679,52.261711,51.147011,52.092083,1237257,46.323315
"2015-11-09",51.970921,52.100163,50.977383,51.615509,1072356,45.899513
"2015-11-10",51.41357,52.011311,50.961227,51.688206,1338649,45.964165
"2015-11-11",51.801292,51.801292,50.961227,51.276253,1150473,45.597828
"2015-11-12",51.518578,51.760906,50.436188,51.615509,4098523,45.899513
"2015-11-13",51.575123,52.520195,50.896606,50.969303,2448516,45.324871
"2015-11-16",50.936996,51.987076,50.81583,51.954765,1225372,46.20121
"2015-11-17",51.987076,52.100163,51.260098,51.397415,1240971,45.705582
"2015-11-18",51.575123,52.53635,51.187401,52.479805,1276378,46.668098
"2015-11-19",52.415188,52.80291,52.051697,52.786755,966135,46.941067
"2015-11-20",53.004848,53.449112,52.681744,52.835217,1329364,46.984158
"2015-11-23",52.689823,53.158321,52.447495,52.705978,1385941,46.869228
"2015-11-24",52.544426,53.449112,52.512115,53.239094,2165881,47.343307
"2015-11-25",52.915993,53.158321,52.366722,52.584812,1282444,47.061378
"2015-11-27",52.399033,52.689823,52.189014,52.576736,670996,47.054153
"2015-11-30",52.665588,53.441032,52.53635,53.231018,2064365,47.639702
"2015-12-01",53.069466,54.022617,53.05331,53.772213,2233971,48.12405
"2015-12-02",53.61874,53.764137,52.342487,52.544426,1821346,47.025234
"2015-12-03",52.617123,53.376415,52.132473,53.037155,3433964,47.466209
"2015-12-04",52.318256,53.166397,51.720516,52.302101,3273643,46.808357
"2015-12-07",51.728596,52.116318,51.058159,51.873989,2436755,46.42522
"2015-12-08",51.163166,51.591274,50.00808,50.969303,2421652,45.615555
"2015-12-09",50.759289,52.019386,50.630047,51.211632,1839420,45.832436
"2015-12-10",51.163166,51.94669,51.050079,51.518578,1714011,46.107132
"2015-12-11",50.840065,50.985458,49.77383,49.870758,1824936,44.632393
"2015-12-14",49.935379,50.145397,49.046848,50.121162,2069565,44.85651
"2015-12-15",50.52504,50.735058,49.99192,50.169628,1631932,44.899883
"2015-12-16",49.014542,50.735058,48.58643,49.636513,3150339,44.422752
"2015-12-17",49.44265,49.709209,47.859451,48.029079,2600419,42.984165
"2015-12-18",47.722134,48.35218,47.213245,47.253635,3080392,42.290173
"2015-12-21",47.520195,47.964458,47.277866,47.79483,1574736,42.774521
"2015-12-22",47.964458,48.699516,47.770599,48.344105,1518407,43.266102
"2015-12-23",48.828754,50.484653,48.828754,50.137318,1856010,44.870964
