"dates","CHRW.Open","CHRW.High","CHRW.Low","CHRW.Close","CHRW.Volume","CHRW.Adjusted"
"2016-03-09",71.260002,72.230003,70.550003,71.419998,899900,63.565903
"2016-03-10",71.860001,72.07,70.57,71.510002,1674600,63.646038
"2016-03-11",72.019997,72.699997,71.860001,72.629997,969200,64.64286
"2016-03-14",72.550003,72.980003,72.089996,72.459999,884200,64.491562
"2016-03-15",72.169998,73.470001,71.879997,73.07,1459300,65.034485
"2016-03-16",72.57,73.410004,72.330002,73.110001,1119800,65.070084
"2016-03-17",73.370003,74.660004,72.809998,73.830002,1158100,65.710907
"2016-03-18",74.120003,75.110001,73.730003,74.339996,1973000,66.164803
"2016-03-21",73.989998,74.339996,73.120003,73.650002,1013800,65.550713
"2016-03-22",72.970001,73.809998,72.970001,73.480003,718500,65.399406
"2016-03-23",73.480003,73.900002,73.18,73.480003,728500,65.399406
"2016-03-24",73.089996,73.769997,73.089996,73.739998,608600,65.630791
"2016-03-28",73.889999,74.230003,73.370003,74.040001,818700,65.897804
"2016-03-29",73.989998,74.629997,73.68,74.5,767700,66.307213
"2016-03-30",74.690002,74.940002,74.129997,74.550003,612100,66.351723
"2016-03-31",74.379997,74.5,73.800003,74.230003,1168800,66.066917
"2016-04-01",73.720001,73.790001,72.620003,73.650002,1313200,65.550713
"2016-04-04",73.720001,74.620003,73.290001,73.470001,1037400,65.39048
"2016-04-05",72.870003,74.129997,72.870003,73.529999,781000,65.443886
"2016-04-06",73.349998,73.669998,72.900002,73.660004,881900,65.559616
"2016-04-07",73,73.059998,71.120003,71.849998,2129700,63.948643
"2016-04-08",72.18,72.860001,71.660004,71.839996,1014200,63.939735
"2016-04-11",71.970001,72.580002,71.519997,71.769997,1361100,63.87743
"2016-04-12",72.029999,72.699997,71.459999,72.489998,1260400,64.518265
"2016-04-13",72.68,73.57,72.419998,72.949997,871200,64.927673
"2016-04-14",73.010002,73.309998,72.43,72.900002,768000,64.883171
"2016-04-15",73.410004,74.519997,73.199997,73.510002,1367600,65.426094
"2016-04-18",73.470001,74.519997,73.339996,74.110001,991500,65.960106
"2016-04-19",74.470001,75.300003,74.110001,75.230003,1333900,66.95694
"2016-04-20",75.32,75.650002,74.690002,74.730003,1085800,66.511917
"2016-04-21",74.550003,75.290001,74.209999,74.309998,716200,66.138123
"2016-04-22",74.449997,74.980003,74.290001,74.559998,639100,66.360603
"2016-04-25",74.860001,75.089996,74.32,74.599998,890900,66.39621
"2016-04-26",74.57,76.099998,74.300003,75.709999,1485900,67.384155
"2016-04-27",71.660004,73.580002,70.080002,71.809998,3508600,63.913025
"2016-04-28",70.940002,71.610001,69.839996,70.830002,2433800,63.040813
"2016-04-29",70.75,71.199997,70.389999,70.970001,1398000,63.165405
"2016-05-02",71.269997,71.970001,71.160004,71.809998,1376000,63.913025
"2016-05-03",71.150002,71.379997,70.480003,70.839996,1185800,63.049721
"2016-05-04",70.519997,71.970001,70.339996,71.739998,1789200,63.850735
"2016-05-05",71.709999,71.959999,70.730003,70.849998,845500,63.058613
"2016-05-06",70.949997,72.910004,70.639999,72.82,1789600,64.811974
"2016-05-09",72.5,73.260002,72.209999,73.139999,1038900,65.096764
"2016-05-10",73.690002,73.830002,72.779999,73.050003,1065900,65.016685
"2016-05-11",72.839996,73.199997,72.330002,72.589996,941900,64.607262
"2016-05-12",72.519997,72.989998,72,72.470001,840800,64.500481
"2016-05-13",72.559998,72.75,71.830002,72.309998,1111200,64.358063
"2016-05-16",72.440002,72.830002,71.650002,72.440002,840200,64.473755
"2016-05-17",72.059998,73.699997,71.870003,72.779999,1162600,64.776375
"2016-05-18",72.610001,73.410004,72.220001,73.150002,1282700,65.105667
"2016-05-19",72.580002,73.379997,72.5,73.099998,828800,65.061165
"2016-05-20",73.529999,74.489998,73.529999,74.32,1093600,66.147011
"2016-05-23",74.059998,74.529999,74.059998,74.360001,846400,66.18261
"2016-05-24",74.419998,74.989998,74.029999,74.690002,1134900,66.476334
"2016-05-25",74.940002,75.07,74.480003,74.809998,1161400,66.583122
"2016-05-26",75.099998,75.370003,74.730003,74.970001,806700,66.725533
"2016-05-27",74.989998,75.440002,74.790001,75.18,1108300,66.912437
"2016-05-31",75.410004,75.779999,74.360001,74.980003,4326800,66.734428
"2016-06-01",74.559998,74.660004,73.75,74.25,827600,66.465881
"2016-06-02",74.230003,74.300003,73.699997,73.790001,1063900,66.054115
"2016-06-03",73.260002,73.419998,72.959999,73.360001,2470600,65.669182
"2016-06-06",74.160004,74.160004,73,73.220001,1340600,65.543869
"2016-06-07",73.129997,73.160004,72.769997,72.949997,1284600,65.30217
"2016-06-08",72.949997,73.699997,72.809998,73.669998,1759500,65.946693
"2016-06-09",73.769997,74.25,73.209999,74.110001,1688500,66.340546
"2016-06-10",73.559998,73.690002,72.879997,72.989998,1032400,65.337967
"2016-06-13",73.07,73.330002,72.879997,72.980003,971900,65.329033
"2016-06-14",73.019997,73.139999,72,72.470001,1238000,64.872513
"2016-06-15",72.480003,73.330002,72.339996,72.519997,1389900,64.917252
"2016-06-16",72.459999,72.459999,71.260002,72.089996,1487600,64.532349
"2016-06-17",71.769997,72.029999,71.400002,71.980003,2029500,64.433861
"2016-06-20",72.68,73.110001,72.489998,72.540001,747700,64.935158
"2016-06-21",72.459999,72.550003,71.559998,72.089996,930900,64.532349
"2016-06-22",72.099998,72.43,71.550003,71.860001,1179100,64.326447
"2016-06-23",71.910004,72.260002,71.669998,71.919998,1402000,64.380142
"2016-06-24",70.32,71.959999,70.150002,71.639999,2209000,64.129517
"2016-06-27",71.339996,72.489998,71.239998,72.18,2020400,64.6129
"2016-06-28",72.239998,73.440002,72.18,73.419998,1648200,65.7229
"2016-06-29",73.849998,74.379997,73.610001,73.650002,1159200,65.928802
"2016-06-30",73.300003,74.32,72.919998,74.25,1261000,66.465881
"2016-07-01",74.57,75.279999,74.220001,75.190002,1393700,67.307335
"2016-07-05",75.089996,75.449997,74.730003,75.029999,957300,67.164101
"2016-07-06",75.029999,75.690002,74.379997,74.800003,965300,66.958221
"2016-07-07",74.93,74.989998,73.290001,73.360001,2736200,65.669182
"2016-07-08",73.760002,74.620003,73.529999,74.43,2164400,66.627022
"2016-07-11",72.480003,73.07,71.120003,71.860001,3781800,64.326447
"2016-07-12",71.879997,72.489998,71.879997,72.449997,1362400,64.854584
"2016-07-13",72.540001,73.010002,72.290001,72.830002,1729900,65.194748
"2016-07-14",73.32,73.32,72.279999,72.300003,1049700,64.720329
"2016-07-15",72.5,72.5,71.580002,71.940002,2067600,64.398071
"2016-07-18",70.730003,71.989998,70.209999,71.440002,1971500,63.95047
"2016-07-19",71.050003,71.790001,70.660004,71.620003,1295300,64.11161
"2016-07-20",71.620003,72.349998,71.010002,71.169998,1276800,63.708775
"2016-07-21",71.160004,71.620003,70.860001,71.230003,1481100,63.762512
"2016-07-22",71.330002,72.279999,71.040001,72.029999,1134700,64.478622
"2016-07-25",71.760002,72.059998,71.43,71.5,1061700,64.004173
"2016-07-26",71.790001,72.360001,71.459999,72.139999,1749300,64.577087
"2016-07-27",68.419998,70.470001,66.620003,68.349998,4359700,61.184429
"2016-07-28",67.970001,69.25,67.709999,69.230003,1514000,61.972164
"2016-07-29",69.150002,69.860001,68.75,69.620003,1461500,62.321297
"2016-08-01",69.5,69.849998,69.110001,69.239998,1817600,61.981117
"2016-08-02",69.239998,69.360001,68.32,68.360001,1546400,61.193375
"2016-08-03",68.57,68.790001,68.040001,68.790001,1446700,61.578293
"2016-08-04",68.790001,69.07,67.779999,68.489998,1275600,61.309738
"2016-08-05",68.849998,69.349998,68.110001,69.220001,751200,61.963203
"2016-08-08",69.510002,69.839996,69.040001,69.25,1299800,61.990067
"2016-08-09",69.379997,69.610001,68.75,68.919998,1082400,61.694672
"2016-08-10",68.949997,69.150002,68.589996,69.019997,870800,61.784168
"2016-08-11",68.980003,69.32,68.980003,69.029999,480400,61.793129
"2016-08-12",68.989998,69.849998,68.82,69.68,948400,62.374981
"2016-08-15",69.540001,69.93,69.080002,69.230003,1014300,61.972164
"2016-08-16",69.25,70.010002,68.980003,69.82,1416500,62.500317
"2016-08-17",70,70.010002,69.610001,69.900002,1443300,62.571922
"2016-08-18",69.900002,70,68.790001,68.959999,1491500,61.730465
"2016-08-19",68.639999,69.730003,68.419998,69.419998,1606600,62.142246
"2016-08-22",69.290001,69.629997,69.050003,69.440002,993100,62.160152
"2016-08-23",69.790001,69.860001,69.32,69.400002,1056900,62.124344
"2016-08-24",69.510002,69.800003,69.230003,69.650002,1063000,62.348129
"2016-08-25",69.389999,69.629997,68.790001,68.870003,898600,61.649914
"2016-08-26",69.029999,69.699997,68.529999,68.779999,976900,61.569347
"2016-08-29",68.779999,69.440002,68.730003,69.43,768200,62.151192
"2016-08-30",69.480003,69.709999,69.379997,69.519997,707700,62.23175
"2016-08-31",69.059998,69.580002,68.949997,69.419998,1066100,62.529007
"2016-09-01",69.559998,71.809998,69.559998,71.040001,3754000,63.988201
"2016-09-02",71.360001,71.970001,70.849998,71.32,1323600,64.240402
"2016-09-06",71.160004,71.160004,69.599998,70.309998,1200000,63.330647
"2016-09-07",70.330002,70.610001,70.010002,70.220001,957700,63.249607
"2016-09-08",70.360001,70.730003,69.709999,70.07,1173300,63.114491
"2016-09-09",69.910004,70.650002,68.889999,68.900002,992000,62.060627
"2016-09-12",67.839996,69.230003,67.760002,69.010002,1356500,62.159706
"2016-09-13",68.57,69.190002,67.470001,67.760002,1519600,61.033794
"2016-09-14",68.029999,68.199997,67.040001,67.269997,1142900,60.59243
"2016-09-15",67.279999,67.559998,67.040001,67.360001,1138000,60.673492
"2016-09-16",67.25,67.559998,66.709999,67.529999,1665700,60.826611
"2016-09-19",67.900002,67.900002,67.25,67.279999,822000,60.60144
"2016-09-20",67.809998,68.110001,67.239998,68.040001,1007600,61.285995
"2016-09-21",68.519997,68.57,67.959999,68.540001,934400,61.736362
"2016-09-22",68.730003,69.459999,68.599998,69.25,1495700,62.375877
"2016-09-23",69.120003,69.669998,68.5,69.589996,1478700,62.682114
"2016-09-26",69.349998,69.809998,69.220001,69.540001,1147800,62.637077
"2016-09-27",69.529999,70.139999,69.099998,70.120003,999800,63.159531
"2016-09-28",70.209999,70.510002,69.589996,70.25,1039500,63.276608
"2016-09-29",70.230003,70.849998,70.07,70.309998,1402900,63.330647
"2016-09-30",70.720001,71.07,70.379997,70.459999,1412900,63.465752
"2016-10-03",70.389999,70.639999,69.57,70.5,1387300,63.501793
"2016-10-04",70.660004,70.830002,69.93,70.199997,953700,63.231594
"2016-10-05",70.580002,70.580002,69.879997,70.18,1280400,63.213562
"2016-10-06",69.779999,70.349998,69.5,70.260002,1298200,63.285618
"2016-10-07",70.5,70.580002,69.980003,70.339996,1043800,63.357685
"2016-10-10",70.489998,71.110001,70.309998,70.900002,1024000,63.862095
"2016-10-11",70.75,71.040001,70.389999,70.709999,1494700,63.690952
"2016-10-12",70.68,70.699997,70.07,70.389999,1281000,63.402699
"2016-10-13",70,70.379997,69.849998,70.309998,919200,63.330647
"2016-10-14",70.559998,70.949997,70.129997,70.260002,1348600,63.285618
"2016-10-17",68.5,68.970001,67.610001,68.669998,3417400,61.853451
"2016-10-18",69.190002,70.449997,68.620003,68.800003,1500800,61.970543
"2016-10-19",69.07,69.07,68.510002,68.760002,1073700,61.934521
"2016-10-20",68.639999,68.970001,68.470001,68.75,1164200,61.925518
"2016-10-21",68.260002,69.050003,68.120003,68.860001,989800,62.024605
"2016-10-24",68.879997,69.389999,68.720001,69.120003,1165100,62.258789
"2016-10-25",68.540001,69.57,67.760002,69.43,2282400,62.538006
"2016-10-26",65.93,67.879997,65.57,67.300003,4499600,60.61945
"2016-10-27",67.470001,67.860001,67.010002,67.43,2173200,60.736546
"2016-10-28",67.639999,67.849998,66.970001,67.589996,1586500,60.880653
"2016-10-31",67.980003,68.25,67.589996,68.120003,2026800,61.358063
"2016-11-01",68.120003,68.519997,67.93,68.419998,1504000,61.628254
"2016-11-02",68.440002,68.860001,68.209999,68.459999,1651900,61.664303
"2016-11-03",68.699997,69.199997,68.470001,68.940002,1339000,62.096657
"2016-11-04",69.129997,69.279999,68.339996,68.690002,1345500,61.871487
"2016-11-07",69.260002,70.480003,69.260002,70.459999,1312900,63.465752
"2016-11-08",70.639999,70.730003,69.5,70.489998,1497700,63.49279
"2016-11-09",70.010002,71.589996,69.18,71.449997,1242400,64.357491
"2016-11-10",71.559998,73.650002,71.559998,72.800003,1486600,65.573494
"2016-11-11",72.550003,73.720001,72.349998,73.580002,1551400,66.276077
"2016-11-14",73.93,74.330002,73.379997,73.510002,2431000,66.21302
"2016-11-15",73.519997,74.089996,73.309998,74.080002,1429100,66.726433
"2016-11-16",73.82,74.309998,73.580002,74.18,1523200,66.816498
"2016-11-17",74.199997,74.419998,73.010002,74.010002,1194100,66.663376
"2016-11-18",73.889999,74.589996,73.709999,74.400002,2426900,67.014671
"2016-11-21",74.669998,74.879997,73.949997,74.370003,1840000,66.987633
"2016-11-22",73.910004,74.379997,73.75,73.940002,2067100,66.600319
"2016-11-23",74.040001,74.220001,73.559998,74.120003,1072400,66.762466
"2016-11-25",74.230003,74.82,74.110001,74.300003,705100,66.924599
"2016-11-28",74.32,74.889999,74.129997,74.209999,1642300,66.843536
"2016-11-29",74.379997,75.199997,74.349998,74.980003,1450600,67.537086
"2016-11-30",75.040001,75.400002,74.720001,74.849998,1504100,67.419998
"2016-12-01",74.82,75.18,74.32,74.860001,1440100,67.429016
"2016-12-02",75.089996,75.510002,74,74.040001,1530000,66.690407
"2016-12-05",74.440002,75.57,74.220001,75.389999,2429200,67.906403
"2016-12-06",75.559998,75.760002,74.989998,75.559998,1434300,68.059525
"2016-12-07",75.690002,76.739998,75.290001,76.720001,1756000,69.10437
"2016-12-08",76.739998,77.5,75.580002,77.470001,1274800,69.77993
"2016-12-09",77.489998,77.889999,76.519997,77.040001,1417500,69.392616
"2016-12-12",77.059998,77.449997,76.580002,77.25,1210700,69.581764
"2016-12-13",77.379997,77.82,76.940002,77.059998,1560200,69.410622
"2016-12-14",77.269997,77.57,76.43,76.620003,1563300,69.014305
"2016-12-15",76.440002,76.599998,73.779999,74.309998,3268100,67.329033
"2016-12-16",74.169998,74.970001,72.559998,73.110001,2834100,66.241768
"2016-12-19",73.050003,74.720001,72.739998,74.620003,2129200,67.609917
"2016-12-20",74.610001,75.110001,74.389999,74.529999,1159600,67.528358
"2016-12-21",74.209999,74.879997,74.139999,74.629997,1102700,67.618965
"2016-12-22",74.230003,74.690002,74.160004,74.470001,671600,67.473999
"2016-12-23",74.599998,74.809998,74.300003,74.540001,420000,67.537422
"2016-12-27",74.650002,75.019997,74.199997,74.480003,581300,67.483055
"2016-12-28",74.690002,74.760002,73.459999,73.470001,906100,66.56794
"2016-12-29",73.68,73.949997,73.510002,73.730003,835900,66.803528
"2016-12-30",74.019997,74.129997,73.010002,73.260002,989100,66.37767
"2017-01-03",73.5,73.800003,72.169998,72.849998,1851800,66.00618
"2017-01-04",72.860001,74,72.639999,72.989998,1012700,66.133026
"2017-01-05",72.790001,73.82,72.589996,73.739998,1122100,66.812576
"2017-01-06",73.669998,74.309998,73.449997,74.150002,782500,67.184059
"2017-01-09",73.779999,74.18,73.089996,73.160004,857600,66.287064
"2017-01-10",73.120003,73.720001,72.839996,73.139999,651700,66.268936
"2017-01-11",73.010002,73.629997,72.93,73.440002,668200,66.540764
"2017-01-12",73.360001,73.510002,72.889999,73.440002,843900,66.540764
"2017-01-13",73.550003,73.650002,73.160004,73.379997,1036600,66.486404
"2017-01-17",73.18,73.93,72.900002,73.559998,720200,66.649483
"2017-01-18",73.580002,74.449997,72.949997,74.050003,1187900,67.093452
"2017-01-19",74.150002,74.150002,73.150002,73.370003,1198700,66.477333
"2017-01-20",73.510002,73.910004,72.919998,73.599998,1251900,66.685715
"2017-01-23",73.43,73.720001,73.190002,73.68,1615200,66.758217
"2017-01-24",73.949997,75.019997,73.510002,74.660004,1168400,67.646149
"2017-01-25",75,75.080002,74.129997,74.68,982000,67.664276
"2017-01-26",74.449997,75.910004,74.419998,75.75,1416600,68.633751
"2017-01-27",75.870003,77.650002,75.580002,77.580002,2487800,70.291847
"2017-01-30",77.360001,77.360001,76.330002,76.510002,2616100,69.322357
"2017-01-31",76.739998,76.739998,75.75,76.059998,1653800,68.914627
"2017-02-01",74.599998,76,73.269997,75.110001,2936100,68.053886
"2017-02-02",74.860001,75.559998,74.459999,74.940002,1452300,67.899857
"2017-02-03",75.110001,75.830002,75,75.550003,944100,68.452538
"2017-02-06",75.449997,75.889999,74.75,74.830002,895300,67.800171
"2017-02-07",75.32,75.870003,75.019997,75.620003,1128500,68.515961
"2017-02-08",75.699997,76.220001,75.209999,76.129997,785000,68.978065
"2017-02-09",75.959999,76.300003,75.580002,75.620003,1724800,68.515961
"2017-02-10",75.919998,76.82,75.910004,76.559998,726100,69.367668
"2017-02-13",76.669998,77.169998,76.610001,76.980003,869000,69.748199
"2017-02-14",76.970001,77.25,76.559998,77.199997,931100,69.947525
"2017-02-15",77.25,77.940002,77.110001,77.879997,885200,70.56366
"2017-02-16",77.879997,78.059998,77.440002,78.059998,1091100,70.72673
"2017-02-17",77.959999,79.089996,77.199997,79.059998,1755900,71.632782
"2017-02-21",78.919998,79.57,78.779999,79.419998,1388700,71.958969
"2017-02-22",79.370003,79.459999,78.860001,79.410004,1232000,71.949921
"2017-02-23",79.459999,79.879997,79.209999,79.459999,1294100,71.995224
"2017-02-24",79.110001,80.230003,78.879997,80.129997,1386600,72.60228
"2017-02-27",80.080002,80.349998,79.660004,80.230003,1080400,72.692886
"2017-02-28",80.120003,80.470001,80.019997,80.370003,1651000,72.819733
"2017-03-01",80.669998,81.160004,80.389999,80.860001,1499300,73.676231
"2017-03-02",81.120003,81.120003,80.209999,80.529999,881400,73.375511
"2017-03-03",80.519997,80.860001,79.279999,79.769997,1049800,72.683037
"2017-03-06",78.860001,79.650002,78.860001,79.279999,1413100,72.23658
"2017-03-07",79.150002,79.529999,78.870003,78.940002,931200,71.926788
"2017-03-08",79.160004,79.410004,78.379997,78.730003,1183000,71.735451
"2017-03-09",78.769997,79.019997,78.330002,78.519997,729100,71.544106
"2017-03-10",78.849998,79.419998,78.449997,79.339996,668400,72.291237
"2017-03-13",79.330002,79.620003,78.620003,79.309998,580500,72.263924
"2017-03-14",79.209999,79.260002,78.309998,78.559998,575000,71.580551
"2017-03-15",78.720001,79.160004,78.300003,78.540001,1440900,71.562332
"2017-03-16",78.5,78.860001,78.110001,78.209999,740700,71.261642
"2017-03-17",78.190002,79.129997,77.809998,78.919998,1483900,71.908569
"2017-03-20",78.910004,79.040001,78.519997,78.93,937900,71.917671
"2017-03-21",79.07,79.400002,78.18,78.360001,1114900,71.398315
"2017-03-22",78.540001,78.699997,77.699997,78.089996,823400,71.152298
"2017-03-23",78.160004,78.589996,77.660004,77.68,620900,70.778732
"2017-03-24",77.75,78.169998,77.260002,77.470001,1374200,70.587402
"2017-03-27",76.93,77.379997,76.339996,77.019997,993600,70.177368
"2017-03-28",77.019997,77.919998,76.589996,77.519997,1193900,70.632957
"2017-03-29",77.339996,77.75,76.220001,77.290001,902300,70.423393
"2017-03-30",77.25,77.879997,76.949997,77.650002,1118200,70.751411
"2017-03-31",77.480003,78.029999,77.230003,77.290001,1385300,70.423393
"2017-04-03",77.519997,78.129997,76.480003,76.709999,1573000,69.894913
"2017-04-04",76.75,77.150002,76.410004,76.860001,1012700,70.031593
"2017-04-05",76.800003,77.230003,76.32,76.410004,1122900,69.621574
"2017-04-06",76.580002,77.459999,75.959999,76.279999,1323800,69.503105
"2017-04-07",76.360001,76.599998,75.559998,75.730003,1536000,69.001984
"2017-04-10",75.82,76.669998,75.699997,76.239998,1187700,69.46666
"2017-04-11",75.660004,76.059998,75.209999,75.75,1225300,69.020203
"2017-04-12",75.779999,75.779999,74.699997,74.790001,1145000,68.1455
"2017-04-13",74.150002,75.150002,74.150002,74.459999,1571900,67.844795
"2017-04-17",74.529999,75.860001,74.419998,75.669998,1605700,68.947319
"2017-04-18",75.559998,75.629997,75.169998,75.290001,1067000,68.601089
"2017-04-19",75.5,75.889999,75.199997,75.339996,797100,68.646622
"2017-04-20",75.580002,76.540001,74.290001,76.449997,1042200,69.658005
"2017-04-21",76.970001,77.099998,75.589996,76.540001,1582100,69.740028
"2017-04-24",77,77.830002,76.900002,77.589996,1840100,70.696724
"2017-04-25",77.730003,78.309998,77.470001,77.699997,1374900,70.796951
"2017-04-26",73.160004,74.269997,72.43,72.809998,5513900,66.3414
"2017-04-27",72.830002,73.290001,72.510002,72.809998,1692800,66.3414
"2017-04-28",72.879997,73.160004,72.529999,72.699997,1904200,66.24118
"2017-05-01",73.160004,73.190002,72.540001,72.550003,846400,66.1045
"2017-05-02",72.800003,72.910004,72.43,72.720001,865900,66.259384
"2017-05-03",72.650002,72.989998,72.32,72.779999,833600,66.314072
"2017-05-04",73.029999,73.029999,72.449997,72.559998,1210900,66.113609
"2017-05-05",72.93,73.379997,72.790001,73.349998,917600,66.83342
"2017-05-08",73.190002,73.290001,71.290001,71.459999,1673900,65.111336
"2017-05-09",71.370003,71.410004,70.580002,70.860001,2040700,64.564659
"2017-05-10",70.989998,71.470001,69.989998,70.169998,2878600,63.935928
"2017-05-11",69.879997,70.269997,69.25,69.779999,1655700,63.580589
"2017-05-12",69.529999,69.879997,68.870003,69.349998,1557700,63.188789
"2017-05-15",69.290001,69.82,68.68,69.470001,1051600,63.298134
"2017-05-16",69.330002,69.75,69.290001,69.599998,1288600,63.416569
"2017-05-17",69.040001,69.550003,67.470001,67.839996,1999800,61.812943
"2017-05-18",67.699997,68.989998,67.5,68.059998,1783400,62.013386
"2017-05-19",68.160004,68.160004,67.080002,67.360001,2306700,61.375587
"2017-05-22",67.379997,68.099998,67.260002,68.080002,1453200,62.031609
"2017-05-23",68.150002,68.360001,67.739998,68.339996,885300,62.268517
"2017-05-24",68.43,68.610001,68.010002,68.379997,1187500,62.304974
"2017-05-25",68.120003,68.379997,67.639999,67.910004,1894100,61.876724
"2017-05-26",67.730003,67.980003,66.970001,67.040001,1303200,61.084023
"2017-05-30",67.089996,67.620003,66.599998,67.269997,1613300,61.293587
"2017-05-31",67.010002,67.18,66.330002,67.010002,2353700,61.467869
"2017-06-01",67.309998,67.720001,66.919998,67.580002,1584700,61.99073
"2017-06-02",67.629997,67.970001,67.32,67.620003,1038800,62.027431
"2017-06-05",67.410004,67.93,67.220001,67.260002,1036000,61.697197
"2017-06-06",67.139999,67.360001,66.730003,67.120003,736100,61.568779
"2017-06-07",67.32,67.389999,66.989998,67.230003,932900,61.669682
"2017-06-08",67.18,67.379997,66.900002,66.970001,1237200,61.431175
"2017-06-09",66.860001,67.910004,66.779999,67.860001,1026200,62.247578
"2017-06-12",67.769997,69.099998,67.68,68.82,1557400,63.128174
"2017-06-13",69.080002,69.32,68.660004,69.089996,1083200,63.375843
"2017-06-14",69.300003,69.330002,67.779999,67.839996,1288500,62.229214
"2017-06-15",67.489998,69.5,67.489998,69.449997,1559100,63.706062
"2017-06-16",69.190002,70.129997,69.190002,70.040001,2388700,64.247276
"2017-06-19",70,70.400002,69.660004,70.099998,1079100,64.302299
"2017-06-20",69.989998,70.050003,68.389999,68.400002,1061100,62.742908
"2017-06-21",68.279999,69.82,67,67.169998,1469800,61.614628
"2017-06-22",67.190002,68.029999,66.959999,67.300003,1324800,61.733887
"2017-06-23",67.309998,67.739998,66.959999,66.989998,1249700,61.44952
"2017-06-26",67.160004,67.690002,66.82,67.580002,843000,61.99073
"2017-06-27",67.599998,68,67.290001,67.330002,914000,61.761402
"2017-06-28",67.739998,68.269997,67.290001,67.330002,1487800,61.761402
"2017-06-29",67.330002,67.639999,67.150002,67.550003,1188600,61.963203
"2017-06-30",67.760002,68.949997,67.650002,68.68,1115600,62.999741
"2017-07-03",69.129997,70.480003,68.879997,70.080002,1533100,64.283958
"2017-07-05",69.919998,70.050003,68.730003,68.760002,1666000,63.073143
"2017-07-06",68.480003,68.480003,67.639999,67.68,1375400,62.082462
"2017-07-07",67.830002,68.169998,67.470001,67.970001,1147900,62.348484
"2017-07-10",68.029999,69.019997,67.879997,68.230003,1158600,62.586979
"2017-07-11",68.470001,68.620003,67.769997,68.599998,945600,62.926373
"2017-07-12",68.959999,69.199997,68.580002,68.870003,1158600,63.174049
"2017-07-13",68.800003,68.839996,68.239998,68.760002,945100,63.073143
"2017-07-14",69.07,69.650002,68.730003,69.459999,964400,63.715237
"2017-07-17",68.089996,69.050003,67.849998,68.889999,2382800,63.192371
"2017-07-18",68.879997,69.550003,68.559998,69.5,1527200,63.75193
"2017-07-19",69.529999,70.050003,68.57,68.690002,2404100,63.008938
"2017-07-20",63.619999,65.339996,63.41,65.010002,8858400,59.633289
"2017-07-21",64.82,65.830002,64.82,65.559998,3162500,60.137798
"2017-07-24",65.699997,65.75,65.129997,65.620003,1798800,60.192825
"2017-07-25",66.099998,66.57,65.650002,65.93,2578800,60.477192
"2017-07-26",67.290001,67.470001,65.639999,65.910004,1711900,60.458855
"2017-07-27",65.940002,65.940002,65.019997,65.459999,1981400,60.046062
"2017-07-28",65.489998,65.849998,64.970001,65.25,1401500,59.853443
"2017-07-31",65.529999,65.879997,65.309998,65.610001,1323900,60.183662
"2017-08-01",65.650002,65.760002,64.610001,64.980003,1542700,59.60577
"2017-08-02",65.029999,65.839996,64.970001,65.610001,1053200,60.183662
"2017-08-03",65.410004,65.730003,64.93,65.699997,1106900,60.266224
"2017-08-04",65.779999,67.410004,65.660004,67.220001,2295500,61.6605
"2017-08-07",67.120003,67.389999,66.07,66.540001,2561600,61.036755
"2017-08-08",66.379997,66.989998,66.019997,66.75,1668200,61.229374
"2017-08-09",66.650002,66.68,65.959999,66.129997,1885500,60.660652
"2017-08-10",66,66.300003,65.550003,66.110001,1890700,60.6423
"2017-08-11",66.589996,66.669998,65.57,65.629997,1289200,60.202003
"2017-08-14",65.860001,67.279999,65.790001,67.139999,1786100,61.587124
"2017-08-15",67.199997,68.239998,66.989998,68.019997,1741500,62.394341
"2017-08-16",68.279999,68.910004,67.459999,68.010002,1573700,62.38517
"2017-08-17",67.800003,68.529999,66.830002,66.889999,1480000,61.3578
"2017-08-18",66.910004,67.25,66.57,66.779999,2777600,61.256901
"2017-08-21",66.959999,66.959999,66.139999,66.860001,1518100,61.330276
"2017-08-22",66.849998,67.190002,66.529999,67.099998,1078200,61.550423
"2017-08-23",66.989998,67.169998,66.43,67.089996,939300,61.541245
"2017-08-24",67.290001,67.739998,66.760002,66.870003,1070600,61.339462
"2017-08-25",67.059998,69.370003,66.870003,69.07,2003900,63.357491
"2017-08-28",69.5,71.120003,69.400002,71.050003,3135900,65.173737
"2017-08-29",70.690002,72.199997,70.57,71.57,2945800,65.650734
"2017-08-30",72.300003,74.540001,72.260002,73.059998,4058900,67.441536
"2017-08-31",73,73.059998,70.580002,70.629997,2689800,65.19841
"2017-09-01",70.690002,71.010002,70.120003,70.169998,1397800,64.773781
"2017-09-05",70.93,72.190002,70.93,71.790001,1948200,66.269218
"2017-09-06",72.089996,73.190002,71.860001,72.769997,2167500,67.173843
"2017-09-07",72.769997,73.610001,72.68,73.269997,1369200,67.635391
"2017-09-08",73.25,73.989998,72.879997,73.739998,804800,68.069244
"2017-09-11",73.68,73.970001,72.169998,72.830002,2013300,67.229248
"2017-09-12",72.690002,73.279999,72.139999,72.790001,1245700,67.192307
"2017-09-13",72.910004,72.910004,72.150002,72.279999,1324600,66.721519
"2017-09-14",71.870003,71.879997,70.220001,70.769997,3375500,65.327644
"2017-09-15",70.650002,71.559998,70.230003,71.449997,2340100,65.95536
"2017-09-18",71.599998,72.300003,71.309998,72.25,1155600,66.693832
