"dates","TSCO.Open","TSCO.High","TSCO.Low","TSCO.Close","TSCO.Volume","TSCO.Adjusted"
"2016-03-28",89.150002,90.029999,88.480003,89.330002,738200,83.218613
"2016-03-29",89.269997,90.019997,88.940002,89.949997,528300,83.796204
"2016-03-30",90.099998,90.889999,89.669998,90.699997,695400,84.494881
"2016-03-31",90.949997,91.489998,89.800003,90.459999,877000,84.271286
"2016-04-01",90.379997,91.970001,89.839996,91.809998,800200,85.528946
"2016-04-04",91.650002,92,90.230003,90.510002,613500,84.317894
"2016-04-05",89.870003,90.519997,88.620003,88.809998,633000,82.734192
"2016-04-06",88.989998,89.550003,87.889999,89.190002,874100,83.088188
"2016-04-07",88.82,89.099998,86.699997,87.309998,1181900,81.336792
"2016-04-08",87.779999,87.849998,86.440002,86.900002,723500,80.954865
"2016-04-11",87.379997,88.18,86.739998,86.980003,872900,81.029373
"2016-04-12",87.239998,89.07,86.970001,88.860001,1000100,82.780762
"2016-04-13",89.260002,89.989998,88.949997,89.669998,1201700,83.535355
"2016-04-14",89.809998,91.629997,88.690002,91.209999,1505000,84.969994
"2016-04-15",91.209999,91.220001,88.940002,89.459999,1625800,83.339706
"2016-04-18",89.349998,90.75,88.440002,90.139999,1618100,83.97319
"2016-04-19",90.470001,91.379997,88.830002,89.629997,1125000,83.498077
"2016-04-20",89.669998,90.279999,89.099998,90.07,1269300,83.907967
"2016-04-21",95,97.25,92.5,94.339996,3299700,87.885841
"2016-04-22",94.220001,94.75,93.910004,94.449997,1552200,87.988319
"2016-04-25",94,95.43,93.690002,95.139999,1222400,88.631111
"2016-04-26",95.150002,95.269997,94.220001,95.110001,1133500,88.603172
"2016-04-27",95,96.290001,94.540001,95.980003,937800,89.413666
"2016-04-28",95.540001,96.010002,94.82,94.970001,1209600,88.472748
"2016-04-29",94.349998,94.870003,93.379997,94.660004,1809900,88.183968
"2016-05-02",95.139999,95.75,94,95.589996,732900,89.050323
"2016-05-03",94.870003,96,94.089996,95.099998,1125300,88.593849
"2016-05-04",93.699997,95.190002,93.699997,94.650002,692300,88.17466
"2016-05-05",94.760002,94.760002,93.220001,93.360001,685900,86.972908
"2016-05-06",93.129997,93.93,92.660004,93.57,712200,87.168518
"2016-05-09",94.080002,94.480003,93.290001,94.059998,721000,87.625
"2016-05-10",94.260002,95.279999,93.919998,95.019997,538600,88.519325
"2016-05-11",94.620003,94.620003,92.169998,92.449997,1206600,86.12516
"2016-05-12",92.910004,94.080002,92.32,93.57,848300,87.395393
"2016-05-13",93.059998,93.970001,91.690002,92,677900,85.929024
"2016-05-16",92.050003,93.989998,91.480003,93.57,709100,87.395393
"2016-05-17",93.269997,94,91.389999,91.910004,769000,85.844963
"2016-05-18",91.68,91.989998,90.779999,91.559998,1085400,85.518044
"2016-05-19",91.620003,92.870003,91.389999,92.690002,563700,86.573479
"2016-05-20",93.220001,94.330002,92.800003,93.900002,1039800,87.703636
"2016-05-23",93.910004,94.410004,93.18,93.25,465000,87.096535
"2016-05-24",93.510002,95.32,93.410004,94.970001,570400,88.703033
"2016-05-25",94.599998,95.639999,94.510002,95.120003,507900,88.843132
"2016-05-26",95.57,96.07,94.239998,95.739998,718600,89.422226
"2016-05-27",96.18,96.790001,96.099998,96.75,552500,90.365555
"2016-05-31",96.589996,97,95.449997,96.099998,789000,89.758469
"2016-06-01",96.07,96.709999,95.879997,96.57,629000,90.197449
"2016-06-02",96.760002,96.860001,95.730003,96.650002,604000,90.272163
"2016-06-03",96.230003,96.559998,94.32,95.139999,1109600,88.861794
"2016-06-06",95.269997,95.610001,93.790001,95.309998,903200,89.020576
"2016-06-07",95.720001,96.870003,95.589996,96.309998,735200,89.95459
"2016-06-08",96.139999,96.279999,93.510002,94.389999,1525200,88.161308
"2016-06-09",94.010002,94.150002,93.389999,93.830002,1348700,87.63826
"2016-06-10",93.019997,93.519997,92.379997,92.870003,1138500,86.741592
"2016-06-13",92.860001,93.099998,91.07,91.269997,1200200,85.2472
"2016-06-14",91.419998,92.690002,91.419998,92.639999,974300,86.526802
"2016-06-15",92.730003,93.730003,92.330002,92.410004,785700,86.311951
"2016-06-16",92.040001,92.389999,91.080002,92.089996,717400,86.013062
"2016-06-17",91.669998,92.169998,90.410004,91.610001,1309800,85.564751
"2016-06-20",92.489998,93.989998,92.459999,92.529999,781000,86.424042
"2016-06-21",92.959999,93.220001,92.029999,92.190002,510400,86.106483
"2016-06-22",92.160004,93.5,92.010002,92.190002,694500,86.106483
"2016-06-23",93.129997,93.589996,92.510002,93.540001,585500,87.367371
"2016-06-24",90.029999,93.309998,89.82,91.809998,1200100,85.751549
"2016-06-27",91.260002,93.059998,90.5,92.900002,1438200,86.769615
"2016-06-28",93.489998,94.209999,93.080002,94.169998,1117200,87.955811
"2016-06-29",94.559998,95.389999,94.290001,95.169998,978000,88.889839
"2016-06-30",91.290001,93.470001,90.57,91.18,4069900,85.163124
"2016-07-01",91.330002,93.029999,90.650002,92.470001,1613800,86.367996
"2016-07-05",92.300003,92.790001,91.209999,92.019997,998400,85.947693
"2016-07-06",91.440002,92.489998,91.43,92.400002,1004800,86.302635
"2016-07-07",92.480003,92.75,91.650002,92.290001,564200,86.199867
"2016-07-08",92.790001,93.919998,92.300003,93.690002,919100,87.5075
"2016-07-11",93.730003,94.559998,93.260002,93.32,998300,87.161896
"2016-07-12",93.459999,94.18,93.419998,93.82,823100,87.628914
"2016-07-13",94.199997,94.620003,93.050003,93.330002,645600,87.171242
"2016-07-14",93.919998,94.120003,92.68,92.849998,918500,86.722923
"2016-07-15",93.410004,93.410004,91.879997,91.989998,1333600,85.919662
"2016-07-18",92.25,93.470001,92,92.980003,888500,86.844353
"2016-07-19",93.5,93.620003,92.620003,92.980003,967800,86.844353
"2016-07-20",93.099998,93.470001,92.410004,93.129997,1160200,86.984444
"2016-07-21",90.110001,91,88.540001,89.739998,3682700,83.818161
"2016-07-22",90.120003,91.82,89.57,91.519997,1754000,85.480682
"2016-07-25",91.410004,91.980003,91.010002,91.220001,958100,85.200478
"2016-07-26",91.410004,91.989998,90.300003,90.470001,974100,84.499992
"2016-07-27",90.389999,90.75,89.300003,89.940002,690600,84.004951
"2016-07-28",89.690002,91.639999,89.139999,91.379997,1278200,85.349907
"2016-07-29",91.419998,91.989998,90.839996,91.650002,960900,85.602112
"2016-08-01",91.290001,92.110001,91.099998,91.199997,664500,85.181793
"2016-08-02",91.059998,91.139999,89.980003,90.300003,777000,84.341202
"2016-08-03",90.089996,90.989998,89.75,90.910004,609500,84.910942
"2016-08-04",90.470001,90.589996,85.760002,86.349998,3421800,80.65184
"2016-08-05",86.550003,87.57,86.5,87.07,1253500,81.324326
"2016-08-08",87.139999,87.199997,84.559998,85.120003,2283300,79.503014
"2016-08-09",85.120003,86.809998,84.739998,85.739998,1183400,80.0821
"2016-08-10",85.730003,86.120003,85.050003,85.360001,872300,79.727173
"2016-08-11",85.449997,86.910004,85.370003,86.230003,1122300,80.766853
"2016-08-12",85.779999,86.82,85.660004,86.449997,1144700,80.972923
"2016-08-15",86.510002,87.099998,85.959999,86.029999,953300,80.579529
"2016-08-16",86.18,86.269997,84.860001,85.25,690200,79.848938
"2016-08-17",85.290001,85.290001,83.989998,84.669998,1206300,79.305695
"2016-08-18",84.790001,85.639999,84.599998,85.260002,693300,79.858322
"2016-08-19",85.110001,86.389999,84.889999,85.730003,773500,80.298531
"2016-08-22",85.510002,86.220001,85.25,85.699997,570500,80.270432
"2016-08-23",85.870003,85.959999,84.830002,85.169998,1339600,79.773994
"2016-08-24",85.300003,85.589996,84.190002,84.330002,1021000,78.987228
"2016-08-25",84.419998,85.050003,84.010002,84.760002,1070300,79.389992
"2016-08-26",84.769997,85.199997,84.139999,84.599998,1550400,79.240128
"2016-08-29",84.610001,86.25,84.610001,85.269997,961100,79.867668
"2016-08-30",84.900002,85.010002,83.959999,84.25,1080700,78.912292
"2016-08-31",84.18,84.720001,83.599998,83.949997,1373600,78.631294
"2016-09-01",84.470001,84.519997,83.449997,84.080002,736800,78.753067
"2016-09-02",84.440002,85.089996,84.019997,85.059998,848900,79.67099
"2016-09-06",84.639999,84.639999,82.639999,83.550003,1820700,78.25666
"2016-09-07",83.32,83.739998,83.099998,83.529999,1426600,78.2379
"2016-09-08",70.870003,71.629997,69.269997,69.379997,18172400,64.98439
"2016-09-09",69.169998,69.5,68.129997,68.419998,5491100,64.085213
"2016-09-12",68.019997,69.349998,68.019997,69.110001,3096600,64.731499
"2016-09-13",68.559998,69.5,68.050003,69.290001,2306500,64.900101
"2016-09-14",69.300003,69.43,68.309998,68.900002,2291300,64.534798
"2016-09-15",68.93,69.470001,68.529999,69.059998,1620300,64.684677
"2016-09-16",68.809998,69.309998,68.139999,68.150002,2125500,63.832317
"2016-09-19",68.260002,68.300003,67.519997,67.540001,1649700,63.260963
"2016-09-20",67.769997,67.949997,67.300003,67.580002,1736200,63.298435
"2016-09-21",68.129997,68.129997,66.769997,67.769997,1311300,63.476406
"2016-09-22",68.089996,68.540001,67.889999,68.25,1614500,63.925991
"2016-09-23",67.809998,68.650002,67.769997,68.360001,1333800,64.028999
"2016-09-26",68.360001,69.059998,67.82,68.769997,1900300,64.413033
"2016-09-27",68.879997,69.459999,68.870003,68.989998,1935300,64.619087
"2016-09-28",68.849998,69.160004,68.410004,68.75,1275300,64.394295
"2016-09-29",68.529999,69.330002,68.220001,68.239998,1735800,63.916611
"2016-09-30",68.510002,68.790001,67.220001,67.349998,3242400,63.083012
"2016-10-03",67.019997,67.330002,66.43,67.029999,2245800,62.783287
"2016-10-04",67.379997,68.059998,66.919998,66.949997,1471700,62.708347
"2016-10-05",67.300003,67.75,67.139999,67.239998,1794100,62.979973
"2016-10-06",67.239998,68.339996,67.150002,68.160004,1502200,63.84169
"2016-10-07",68.129997,68.400002,67.57,67.879997,1183500,63.57943
"2016-10-10",68.300003,68.919998,68.25,68.510002,1498000,64.16951
"2016-10-11",68.190002,68.779999,67.800003,68.260002,2165100,63.93536
"2016-10-12",68.410004,68.709999,68.010002,68.269997,1627100,63.944702
"2016-10-13",68.029999,68.199997,67.269997,67.379997,1922500,63.111092
"2016-10-14",68.139999,68.339996,66.779999,67.260002,1802900,62.998707
"2016-10-17",67.230003,67.400002,65.389999,65.540001,2370700,61.387672
"2016-10-18",65.730003,66.339996,65.220001,65.269997,2260900,61.134785
"2016-10-19",65.589996,67.389999,65.470001,67.370003,2920800,63.101753
"2016-10-20",65.989998,66.660004,63.220001,64.989998,6081100,60.872532
"2016-10-21",64.730003,65.199997,63.709999,64.93,2498400,60.81633
"2016-10-24",65.040001,65.389999,64.25,64.5,1665900,60.413563
"2016-10-25",64.209999,64.269997,62.779999,63.139999,1687200,59.139729
"2016-10-26",63.110001,63.740002,62.959999,63.169998,1021200,59.167828
"2016-10-27",63.23,63.450001,61.84,62.07,1034800,58.137516
"2016-10-28",61.68,62.389999,61.619999,61.919998,1099900,57.997028
"2016-10-31",61.950001,62.77,61.5,62.630001,1516300,58.662048
"2016-11-01",62.75,64.93,62.650002,64.459999,2662100,60.376106
"2016-11-02",64.540001,65.989998,64.540001,65.650002,2724800,61.490711
"2016-11-03",66.050003,66.779999,65.519997,65.610001,2489000,61.453243
"2016-11-04",65.849998,67.07,65.370003,65.440002,2333200,61.294014
"2016-11-07",66.349998,66.529999,65.559998,65.760002,1617800,61.593735
"2016-11-08",65.809998,65.989998,64.989998,65.730003,1661800,61.565651
"2016-11-09",63.810001,67.339996,63.509998,66.989998,2395500,62.975758
"2016-11-10",67.480003,68.889999,67.309998,68.669998,2195800,64.555084
"2016-11-11",68.629997,71.199997,68.349998,71.099998,3288800,66.83947
"2016-11-14",71.550003,72.800003,70.790001,72.050003,3089100,67.732536
"2016-11-15",72.050003,72.660004,70.860001,71.709999,2469000,67.412933
"2016-11-16",71.25,72.220001,71.099998,72.110001,1662400,67.788948
"2016-11-17",71.900002,73.190002,71.540001,73.160004,1531000,68.776039
"2016-11-18",72.889999,73.389999,72.040001,72.910004,1669800,68.541008
"2016-11-21",73.239998,74.459999,72.879997,74.379997,1811100,69.922928
"2016-11-22",74.550003,75.32,74.199997,74.370003,2031500,69.913528
"2016-11-23",74.529999,75.459999,74,75.040001,1357600,70.543381
"2016-11-25",75.110001,75.199997,74.519997,74.610001,364800,70.139145
"2016-11-28",74.519997,75.480003,74.519997,74.919998,1254000,70.430573
"2016-11-29",76.040001,76.139999,74.43,74.75,1499500,70.27076
"2016-11-30",74.900002,75.360001,74.610001,75.07,1322700,70.571594
"2016-12-01",75.239998,77.309998,75.059998,76.050003,1718500,71.492844
"2016-12-02",76.230003,77.120003,75.519997,75.589996,1162600,71.060425
"2016-12-05",76.010002,76.699997,75.550003,76.660004,1688900,72.066315
"2016-12-06",76.660004,76.75,75.720001,76.339996,968800,71.765472
"2016-12-07",76.339996,77.480003,75.93,77.389999,1286600,72.752563
"2016-12-08",77.489998,77.489998,76.269997,76.57,1733700,71.981705
"2016-12-09",76.720001,77.760002,76.029999,77.440002,1345700,72.799576
"2016-12-12",76.760002,77.440002,75.980003,76.519997,1622300,71.9347
"2016-12-13",76.089996,77.209999,75.699997,76.720001,1705500,72.122696
"2016-12-14",76.93,76.940002,75.459999,75.489998,1707300,70.966415
"2016-12-15",75.739998,76.790001,75.220001,76.25,1678600,71.68087
"2016-12-16",76.470001,76.639999,75.610001,76.339996,2492100,71.765472
"2016-12-19",76.25,77.099998,76.029999,76.519997,913700,71.9347
"2016-12-20",76.599998,78.129997,76.230003,78.110001,1054600,73.429413
"2016-12-21",78.169998,78.169998,77.480003,77.650002,761400,72.996994
"2016-12-22",77.650002,77.739998,75.870003,76.209999,1074200,71.643257
"2016-12-23",76.379997,76.949997,76.029999,76.129997,574100,71.568054
"2016-12-27",76.449997,77.160004,76.080002,76.529999,587600,71.944092
"2016-12-28",76.599998,76.879997,75.540001,75.730003,517700,71.192032
"2016-12-29",75.860001,76.519997,75.57,76.019997,722100,71.464653
"2016-12-30",76.260002,76.769997,75.360001,75.809998,570200,71.267227
"2017-01-03",76.900002,77.25,75.730003,75.900002,1253300,71.351845
"2017-01-04",75.809998,77.160004,75.410004,76.790001,1415000,72.188507
"2017-01-05",76.330002,77.129997,74.940002,75.629997,1515000,71.098015
"2017-01-06",75.809998,76.029999,75.080002,75.160004,1464200,70.656189
"2017-01-09",75.209999,75.629997,74.68,75.370003,877700,70.853615
"2017-01-10",75.199997,76.839996,75.120003,76.349998,962600,71.774872
"2017-01-11",76.589996,76.940002,75.660004,76.5,715100,71.915894
"2017-01-12",76.5,76.669998,75.32,75.949997,607900,71.398849
"2017-01-13",77.129997,77.370003,75.889999,76.050003,1299100,71.492844
"2017-01-17",76.029999,78.25,76.029999,77.360001,1062300,72.724358
"2017-01-18",77.360001,77.739998,75.650002,76.410004,1154700,71.831276
"2017-01-19",76.190002,76.720001,74.260002,74.790001,1465500,70.308365
"2017-01-20",75,75.349998,74.260002,75.220001,1265700,70.712593
"2017-01-23",74.849998,75.139999,74.050003,74.709999,1089900,70.233162
"2017-01-24",75,75.279999,74.110001,75.160004,1650000,70.656189
"2017-01-25",75.660004,76.120003,74.379997,75.230003,1172000,70.721985
"2017-01-26",75.269997,75.809998,74.459999,74.989998,899800,70.496376
"2017-01-27",75.18,75.190002,74.099998,74.360001,853500,69.904129
"2017-01-30",74.199997,74.550003,73.269997,74.480003,1715500,70.01693
"2017-01-31",74.129997,74.389999,72.709999,73.669998,2112100,69.255463
"2017-02-01",73.269997,74.059998,71.610001,72.370003,4076800,68.033379
"2017-02-02",75.120003,76,73.019997,73.709999,6506600,69.293083
"2017-02-03",73.459999,73.75,72,73.279999,2283600,68.88884
"2017-02-06",73.169998,73.93,72.540001,73.279999,1459400,68.88884
"2017-02-07",73.349998,73.910004,72.809998,73.18,1254400,68.794838
"2017-02-08",73.129997,73.660004,72.010002,73.029999,2955100,68.653824
"2017-02-09",73,74.150002,72.559998,73.540001,3385300,69.133263
"2017-02-10",73.57,74.620003,73.32,74.25,1593400,69.800735
"2017-02-13",74.480003,74.550003,73.059998,73.160004,1049800,68.776039
"2017-02-14",73.139999,73.690002,73.110001,73.400002,895000,69.001663
"2017-02-15",73.360001,73.669998,72.650002,72.730003,1892400,68.371788
"2017-02-16",72.879997,73.059998,70.489998,70.849998,3179800,66.604454
"2017-02-17",70.800003,72.290001,70.489998,72.18,3440200,67.854744
"2017-02-21",72.900002,73,71.610001,72.919998,2529800,68.55043
"2017-02-22",73,73.43,72.230003,72.300003,1561800,67.96756
"2017-02-23",72.5,72.860001,70.910004,71,1636600,66.967758
"2017-02-24",71.370003,71.900002,70.720001,71.169998,2849400,67.12812
"2017-02-27",71.230003,72.260002,70.529999,71.32,2697000,67.269585
"2017-02-28",71.360001,71.739998,70.120003,70.910004,2128400,66.882881
"2017-03-01",71.669998,72.279999,71.029999,71.919998,2517600,67.835518
"2017-03-02",72.010002,73,71.779999,72.589996,2209300,68.467468
"2017-03-03",72.400002,72.529999,71.639999,72.389999,1501600,68.278824
"2017-03-06",72.389999,72.389999,71.080002,71.779999,1522000,67.703468
"2017-03-07",71.580002,71.870003,71.260002,71.43,1067700,67.373352
"2017-03-08",71.550003,73.080002,71.400002,72.699997,1448100,68.57122
"2017-03-09",72.589996,72.779999,71.949997,71.970001,1597400,67.88266
"2017-03-10",72.019997,72.629997,71.889999,72.510002,1066100,68.392014
"2017-03-13",72.510002,72.760002,70.220001,71.699997,2330000,67.628006
"2017-03-14",70.809998,72.260002,70.809998,71.739998,1312200,67.665749
"2017-03-15",72.18,72.529999,71.419998,72.260002,1509400,68.156212
"2017-03-16",72.25,73.129997,71.830002,71.910004,1822200,67.82608
"2017-03-17",72.419998,72.860001,71.190002,71.370003,2148500,67.316757
"2017-03-20",71.290001,71.610001,70.480003,70.919998,1994900,66.892303
"2017-03-21",70.980003,71.169998,68.080002,68.169998,3916800,64.298485
"2017-03-22",68.099998,68.910004,67.730003,68.779999,1700700,64.87384
"2017-03-23",69.150002,69.639999,68.75,69.300003,1373500,65.364319
"2017-03-24",69.300003,69.75,68.900002,69.019997,1504500,65.100204
"2017-03-27",68.519997,68.989998,68.18,68.419998,1724400,64.534286
"2017-03-28",68.330002,68.550003,67.699997,67.970001,2083100,64.109848
"2017-03-29",68.019997,68.709999,67.769997,68.470001,1592400,64.581467
"2017-03-30",68.379997,68.82,68.199997,68.650002,1074100,64.751221
"2017-03-31",68.540001,69.269997,68.5,68.970001,1159300,65.053047
"2017-04-03",68.93,69.25,68.089996,68.18,2117300,64.307907
"2017-04-04",67.989998,69.230003,67.540001,68.989998,2920300,65.071907
"2017-04-05",69.190002,69.970001,68.199997,68.25,2063100,64.373932
"2017-04-06",68.470001,69.910004,68.279999,69.529999,2452800,65.581253
"2017-04-07",69.519997,70.110001,69.209999,69.940002,1515700,65.967972
"2017-04-10",70,71.529999,69.940002,70.410004,3230900,66.411278
"2017-04-11",70.169998,71.419998,69.440002,70.470001,1694700,66.467857
"2017-04-12",67.110001,67.400002,64.57,64.610001,9102400,60.940674
"2017-04-13",64.349998,65.290001,63.509998,63.540001,3469900,59.931438
"2017-04-17",63.860001,63.970001,63.060001,63.549999,2322000,59.940872
"2017-04-18",63.529999,64.400002,63.23,63.709999,2174200,60.091778
"2017-04-19",63.810001,64.43,63.759998,64.050003,1644400,60.412479
"2017-04-20",64.459999,65.279999,64.459999,64.910004,1997600,61.22364
"2017-04-21",65.190002,65.699997,64.970001,65.599998,2076700,61.874451
"2017-04-24",66.160004,67,65.519997,65.559998,2398300,61.836708
"2017-04-25",65.5,65.57,64.610001,64.959999,2031400,61.270786
"2017-04-26",65.269997,65.769997,65.129997,65.300003,2446700,61.591484
"2017-04-27",64.230003,64.489998,61.119999,62.169998,6485800,58.63924
"2017-04-28",62.23,62.299999,61.369999,61.91,3230300,58.394009
"2017-05-01",62.139999,62.139999,61.130001,61.400002,1880900,57.912971
"2017-05-02",61.349998,62.650002,61.220001,62.639999,2442300,59.082542
"2017-05-03",62.48,63.139999,62.080002,62.599998,2336400,59.044823
"2017-05-04",62,62.18,61.060001,61.540001,2679600,58.045017
"2017-05-05",61.900002,61.98,61.290001,61.950001,1361700,58.431736
"2017-05-08",62.34,62.349998,61.400002,61.66,1477100,58.158203
"2017-05-09",61.830002,61.950001,61.360001,61.84,1273100,58.327984
"2017-05-10",61.93,61.93,60.869999,60.950001,1509600,57.488525
"2017-05-11",60.709999,60.919998,59.799999,60.259998,1690900,56.837711
"2017-05-12",60.060001,60.189999,59.450001,60.07,1654100,56.658508
"2017-05-15",60.279999,60.639999,59.209999,59.25,2031200,55.885078
"2017-05-16",59.52,59.599998,58.450001,58.689999,1617900,55.356873
"2017-05-17",58.34,59.110001,57.720001,57.73,2053800,54.451397
"2017-05-18",57.57,58.380001,57.470001,57.970001,1952400,54.934689
"2017-05-19",58.07,58.43,57.419998,57.57,2364500,54.555637
"2017-05-22",57.610001,57.720001,56.23,56.299999,2278700,53.352135
"2017-05-23",56.349998,56.41,54.09,54.290001,4363700,51.447384
"2017-05-24",54.5,54.549999,52.849998,53.119999,3057400,50.338634
"2017-05-25",53.200001,54.810001,53.18,54.380001,2723100,51.532673
"2017-05-26",54.580002,55.130001,54.009998,54.880001,2647600,52.006485
"2017-05-30",54.669998,55.299999,54.540001,54.82,2636000,51.949623
"2017-05-31",54.919998,55.169998,53.93,55.150002,2204200,52.262356
"2017-06-01",55.369999,56.18,54.98,56.110001,2704400,53.172077
"2017-06-02",55.790001,56.139999,54.720001,55.610001,2668500,52.698265
"2017-06-05",55.720001,56.189999,55.049999,55.900002,2829200,52.97308
"2017-06-06",55.59,55.82,54.759998,55.02,2267300,52.13916
"2017-06-07",55.029999,55.799999,54.290001,54.490002,2852900,51.636909
"2017-06-08",54.75,56.639999,54.290001,54.439999,3950600,51.589523
"2017-06-09",54.689999,57.470001,54.27,57.02,3529500,54.034431
"2017-06-12",57.080002,59.290001,57.060001,57.720001,3654800,54.697784
"2017-06-13",57.560001,58.240002,56.59,57.150002,2377000,54.157631
"2017-06-14",57.259998,57.75,55.77,56.119999,2287200,53.181564
"2017-06-15",56.049999,56.360001,55.169998,55.830002,1572300,52.90675
"2017-06-16",55.580002,55.68,54.52,55.470001,3242100,52.56559
"2017-06-19",55.709999,56.080002,54.970001,55.630001,2050800,52.71722
"2017-06-20",55.689999,55.849998,53.59,53.639999,2515700,50.831417
"2017-06-21",53.66,53.990002,52.779999,52.82,1790000,50.054344
"2017-06-22",52.860001,53.119999,52.48,52.529999,2227500,49.779522
"2017-06-23",52.529999,52.869999,52.110001,52.650002,2716800,49.893253
"2017-06-26",52.650002,53.080002,52.09,52.849998,1891600,50.082775
"2017-06-27",52.849998,54.200001,52.790001,53.759998,1840700,50.945122
"2017-06-28",53.970001,54.299999,53.099998,53.130001,1385700,50.348118
"2017-06-29",53.130001,53.84,52.919998,53.080002,1351400,50.300732
"2017-06-30",53.459999,54.41,53.029999,54.209999,1541400,51.371574
"2017-07-03",54.68,55.389999,54.450001,54.959999,1098200,52.082294
"2017-07-05",54.830002,55.200001,52.970001,53,2824900,50.224922
"2017-07-06",52.970001,53.139999,51.43,51.5,3083500,48.803452
"2017-07-07",51.52,51.810001,50.919998,51.060001,3382600,48.386501
"2017-07-10",51,51.380001,50.580002,50.66,2536600,48.007446
"2017-07-11",50.52,50.610001,49.880001,50.049999,2386300,47.429382
"2017-07-12",50.310001,50.73,49.869999,49.990002,2487200,47.372532
"2017-07-13",50.290001,50.869999,49.990002,50.349998,4136600,47.713673
"2017-07-14",50.599998,52.200001,50.470001,51.52,3076800,48.822422
"2017-07-17",51.540001,53.18,51.43,52.279999,3041200,49.542622
"2017-07-18",52.290001,52.450001,51.380001,51.810001,1586700,49.097229
"2017-07-19",52.029999,52.830002,51.52,51.84,1771900,49.12566
"2017-07-20",51.700001,52.689999,51.290001,52.029999,2204900,49.305706
"2017-07-21",51.919998,52.759998,51.84,52.610001,2414000,49.855347
"2017-07-24",52.57,52.57,51.360001,51.52,2049000,48.822422
"2017-07-25",51.759998,53.799999,51.759998,53.529999,2687900,50.727165
"2017-07-26",53.540001,54.009998,52.830002,53.400002,3385800,50.603977
"2017-07-27",54,58.349998,53.66,57.529999,9372500,54.517731
"2017-07-28",57.259998,57.75,56.23,56.619999,3377300,53.655376
"2017-07-31",56.77,56.990002,56.040001,56.119999,1802800,53.181564
"2017-08-01",56.400002,56.400002,55.169998,56.189999,2422800,53.247894
"2017-08-02",55.880001,56.189999,55.490002,55.68,1421300,52.764606
"2017-08-03",55.330002,56.119999,54.990002,55.509998,1911100,52.6035
"2017-08-04",55.700001,57.189999,55.529999,56.990002,1752500,54.006004
"2017-08-07",56.93,57.150002,56.049999,56.610001,1979200,53.645901
"2017-08-08",56.52,56.959999,55.470001,55.73,1594000,52.811981
"2017-08-09",55.459999,55.639999,54.720001,55.490002,1749900,52.584541
"2017-08-10",55.27,55.27,53.080002,53.189999,2415200,50.40498
"2017-08-11",53.209999,53.759998,52.630001,53.490002,1613200,50.689266
"2017-08-14",53.799999,54.450001,53.27,54.029999,1690400,51.200985
"2017-08-15",54.18,54.18,51.849998,52.59,2551500,49.836388
"2017-08-16",52.860001,53.860001,52.810001,53.73,1703500,50.916698
"2017-08-17",53.369999,55.34,52.82,54.919998,3157200,52.30724
"2017-08-18",54.5,54.860001,53.919998,54.700001,3048300,52.097706
"2017-08-21",54.66,55.240002,54.200001,54.759998,1713800,52.154854
"2017-08-22",55.009998,56.189999,54.919998,56.169998,2515600,53.497772
"2017-08-23",56,57.240002,55.93,57.040001,4374700,54.326393
"2017-08-24",57.509998,58.720001,57.32,57.689999,3334600,54.945457
"2017-08-25",57.860001,60.029999,57.810001,59.580002,3487100,56.745544
"2017-08-28",59.709999,59.799999,58.790001,58.959999,2057600,56.155045
"2017-08-29",58.48,58.779999,58.099998,58.759998,1391700,55.964561
"2017-08-30",58.700001,59.200001,58.459999,58.950001,1339300,56.145515
"2017-08-31",59.48,60.150002,59.25,59.509998,2288400,56.678871
"2017-09-01",59.75,59.799999,59.139999,59.540001,2176400,56.707455
"2017-09-05",59.82,59.990002,59,59.380001,2070400,56.555065
"2017-09-06",59.349998,60.75,59.060001,60.02,2438400,57.164612
"2017-09-07",60.400002,60.990002,60.080002,60.939999,2090600,58.040844
"2017-09-08",60.799999,60.900002,59.639999,60.310001,2880900,57.440819
"2017-09-11",60.57,60.959999,60.32,60.93,2332900,58.031319
"2017-09-12",60.93,61.73,60.650002,61.700001,1417000,58.764694
"2017-09-13",61.610001,62.52,61.540001,62.400002,1983500,59.431389
"2017-09-14",62.349998,62.52,61.98,62.5,1697600,59.526634
"2017-09-15",62.75,63.189999,62.299999,63.16,2119500,60.155228
"2017-09-18",63.209999,63.380001,61.259998,61.349998,2368200,58.431351
"2017-09-19",61.48,61.689999,60.66,61.25,1612500,58.336094
"2017-09-20",60.959999,61.220001,59.919998,60.610001,2033100,57.726551
"2017-09-21",60.740002,61.02,60.07,60.75,1479400,57.859882
"2017-09-22",60.66,61.66,60.509998,61.119999,2068000,58.212288
"2017-09-25",61.18,63.099998,61.09,62.84,2123600,59.850456
"2017-09-26",62.91,63.34,62.27,62.849998,1124200,59.859985
"2017-09-27",63.060001,63.279999,62.119999,62.91,1327500,59.917133
"2017-09-28",62.93,63.400002,62.57,63.110001,1192800,60.107616
"2017-09-29",63.07,63.330002,62.619999,63.290001,1023300,60.279049
"2017-10-02",61.990002,63.060001,61.68,62.990002,1733400,59.99332
"2017-10-03",63.18,63.459999,62.869999,63.189999,931000,60.183804
"2017-10-04",63.139999,63.48,62.09,62.189999,1013600,59.231377
"2017-10-05",62.099998,62.470001,61.41,62.450001,1437400,59.479008
"2017-10-06",62.299999,62.419998,60.880001,61.049999,1946300,58.145611
