"dates","UHS.Open","UHS.High","UHS.Low","UHS.Close","UHS.Volume","UHS.Adjusted"
"2016-04-06",122.889999,124.309998,122.779999,124.209999,692800,122.167999
"2016-04-07",123.489998,124.43,122.230003,123.040001,658000,121.017235
"2016-04-08",124.050003,124.480003,122.839996,123.220001,546300,121.19426
"2016-04-11",123.5,124.389999,121.370003,121.739998,632000,119.738594
"2016-04-12",121.629997,123.099998,121.629997,122.489998,749300,120.476257
"2016-04-13",123.290001,125.830002,122.739998,125.220001,620300,123.161385
"2016-04-14",125.540001,126.269997,124.099998,125.709999,700200,123.643341
"2016-04-15",125.449997,125.610001,122.489998,125.379997,575600,123.318756
"2016-04-18",124.889999,126.190002,124.160004,126.120003,455400,124.0466
"2016-04-19",126.779999,127.32,124.949997,125.75,497800,123.682686
"2016-04-20",126.040001,129.270004,124.269997,128.330002,900600,126.220261
"2016-04-21",128.070007,130.139999,127.260002,127.68,718800,125.580963
"2016-04-22",127.769997,130.330002,127.720001,129.179993,606100,127.056282
"2016-04-25",128.559998,129.179993,126.739998,127.809998,548600,125.708809
"2016-04-26",129.970001,133.110001,129.970001,132.190002,1530500,130.0168
"2016-04-27",132.199997,132.820007,130.339996,132.119995,1060700,129.947952
"2016-04-28",132.410004,139.770004,132.410004,134.910004,1508800,132.692062
"2016-04-29",134.979996,135.259995,130.389999,133.679993,1126500,131.4823
"2016-05-02",133.710007,134.830002,131.610001,134.169998,1125600,131.964249
"2016-05-03",132.820007,134.600006,131.639999,133.880005,986700,131.679031
"2016-05-04",132.860001,135.520004,132.229996,133.259995,812500,131.069229
"2016-05-05",133.539993,134.809998,132.960007,133.570007,579600,131.37413
"2016-05-06",133.429993,134.639999,132.559998,133.869995,686300,131.669174
"2016-05-09",133.5,135.660004,133.5,135.070007,469600,132.849442
"2016-05-10",135.369995,136.020004,133.850006,135.050003,580700,132.829803
"2016-05-11",135.169998,136.899994,134.070007,135.779999,565700,133.547775
"2016-05-12",136.479996,136.479996,132.600006,133.289993,653000,131.098679
"2016-05-13",133.110001,134.470001,133.070007,133.610001,588700,131.413467
"2016-05-16",133.800003,135.470001,133.729996,135.020004,704800,132.800278
"2016-05-17",135.020004,137,133.449997,134.410004,1230600,132.200333
"2016-05-18",134.350006,135.179993,132.550003,133.539993,525900,131.344635
"2016-05-19",132.539993,134.470001,132.160004,133.690002,697600,131.492126
"2016-05-20",134.229996,135.25,132.940002,134.110001,522700,131.905243
"2016-05-23",133.759995,133.759995,131.520004,132.039993,1166700,129.869217
"2016-05-24",132.399994,135.279999,132.399994,134.850006,1072700,132.633087
"2016-05-25",135.25,136.570007,134.720001,135.789993,778100,133.557617
"2016-05-26",135.559998,136.429993,133.110001,134.449997,716800,132.239655
"2016-05-27",134.210007,136.289993,134.210007,134.690002,268300,132.574326
"2016-05-31",135.039993,135.240005,133.899994,134.860001,435100,132.741653
"2016-06-01",134.619995,136.059998,134.240005,135.919998,558400,133.785019
"2016-06-02",135.559998,137.539993,135.259995,137.369995,730900,135.212189
"2016-06-03",137.149994,137.820007,135.179993,135.380005,487500,133.253494
"2016-06-06",135.660004,137.220001,135.130005,136.960007,460500,134.80867
"2016-06-07",136.910004,138,136.860001,137.839996,524500,135.674805
"2016-06-08",137.820007,139.350006,137.710007,138.740005,982000,136.560684
"2016-06-09",138.550003,139.460007,137.630005,138,420600,135.832321
"2016-06-10",136.830002,137.75,134.759995,135.169998,307900,133.046753
"2016-06-13",134.600006,135.320007,131.949997,132.029999,582500,129.956085
"2016-06-14",131.729996,133.490005,130.800003,133.410004,606900,131.314407
"2016-06-15",133.639999,133.970001,132.059998,132.139999,389100,130.064346
"2016-06-16",131.050003,132.149994,129.850006,131.820007,402700,129.749405
"2016-06-17",132.139999,133.529999,130.160004,131.25,736800,129.188309
"2016-06-20",132.580002,134.460007,132.460007,132.639999,312100,130.556519
"2016-06-21",132.940002,133.25,131.320007,132.660004,269200,130.576202
"2016-06-22",132.559998,136.160004,132.559998,134.839996,787600,132.721985
"2016-06-23",136.160004,138.279999,136.070007,138.279999,714800,136.10791
"2016-06-24",133.669998,138.199997,133.490005,136.300003,1543500,134.158997
"2016-06-27",135.110001,135.110001,128.539993,129.360001,887100,127.328026
"2016-06-28",130.080002,132.660004,130.080002,132.080002,828200,130.00531
"2016-06-29",132,134.770004,132,133.440002,832800,131.343964
"2016-06-30",133.330002,134.360001,131.75,134.100006,704300,131.993607
"2016-07-01",133.960007,135.139999,132.860001,133.539993,421000,131.442383
"2016-07-05",133.139999,133.139999,131.389999,132.350006,405700,130.271042
"2016-07-06",132.199997,133.710007,130.820007,133.309998,968300,131.215988
"2016-07-07",134.009995,135.190002,133.820007,134.740005,641900,132.623535
"2016-07-08",135.809998,137.389999,135.399994,137.160004,536400,135.005478
"2016-07-11",137.619995,138.229996,137,137.240005,372900,135.084244
"2016-07-12",138.259995,138.259995,136.369995,136.550003,416700,134.40509
"2016-07-13",136.899994,137.779999,136.229996,136.610001,600200,134.464111
"2016-07-14",137.789993,137.789993,134.240005,135.100006,629100,132.97789
"2016-07-15",135.309998,136.029999,134.539993,135.229996,453200,133.105804
"2016-07-18",135.660004,136.039993,134.520004,135.800003,486800,133.66687
"2016-07-19",135.149994,136.220001,134.149994,135.880005,643300,133.745621
"2016-07-20",136.139999,136.990005,135.669998,136,629100,133.863693
"2016-07-21",135.759995,138.100006,135.529999,137.309998,623300,135.153152
"2016-07-22",137.460007,138.770004,136.070007,138.229996,515200,136.058685
"2016-07-25",138.279999,138.279999,136.020004,136.639999,684700,134.493683
"2016-07-26",136.169998,138.429993,135.729996,138.279999,769100,136.10791
"2016-07-27",130.720001,131.720001,125.940002,130.600006,3386800,128.548569
"2016-07-28",129.350006,130.720001,128.490005,129.979996,1237200,127.938301
"2016-07-29",129.570007,129.720001,127.720001,129.529999,1381800,127.495361
"2016-08-01",128.809998,130.020004,127.830002,128.220001,1576600,126.205925
"2016-08-02",127.849998,128.389999,124.169998,125.279999,2329100,123.312111
"2016-08-03",124.269997,128.080002,124.269997,127.940002,963000,125.930321
"2016-08-04",127.940002,128.779999,126.980003,127.669998,892400,125.664566
"2016-08-05",128.080002,128.509995,126.849998,127.25,562100,125.251167
"2016-08-08",127.129997,128.649994,126.82,126.879997,738900,124.886978
"2016-08-09",127.190002,127.290001,126.010002,126.160004,734100,124.178307
"2016-08-10",125.900002,126.5,125.239998,126.220001,436700,124.237343
"2016-08-11",126.470001,127.220001,126.059998,126.82,414700,124.827934
"2016-08-12",126.809998,127.010002,126.080002,126.370003,292900,124.384987
"2016-08-15",126.940002,127.230003,126.029999,126.309998,482800,124.325943
"2016-08-16",125.68,125.949997,122.489998,122.68,1061200,120.752968
"2016-08-17",122.690002,122.900002,119.860001,120.839996,1309100,118.941864
"2016-08-18",120.32,121.550003,120.32,120.900002,460600,119.000908
"2016-08-19",120.43,121.379997,119.489998,121.290001,523200,119.384773
"2016-08-22",120.970001,121.849998,120.690002,121.580002,453200,119.670242
"2016-08-23",121.989998,122.949997,121.440002,121.480003,429400,119.571808
"2016-08-24",121.709999,122.050003,120.010002,120.349998,515000,118.459557
"2016-08-25",119.940002,121.279999,119.550003,120.120003,477800,118.23317
"2016-08-26",120.199997,120.709999,118.889999,119.449997,397500,117.573692
"2016-08-29",119.290001,121.400002,119.18,121.190002,563100,119.286346
"2016-08-30",121.089996,121.519997,120.489998,121.029999,580900,119.227257
"2016-08-31",120.599998,121.07,119.629997,120.529999,402800,118.734695
"2016-09-01",120.68,120.68,118.510002,118.82,658200,117.050171
"2016-09-02",119.5,120.940002,119.199997,120.699997,605300,118.902176
"2016-09-06",120.709999,120.839996,118.040001,119.669998,744800,117.88752
"2016-09-07",119.660004,123.580002,119.370003,122.199997,1384000,120.379837
"2016-09-08",122.010002,122.010002,120.959999,121.550003,669900,119.739525
"2016-09-09",121.050003,121.540001,120.07,120.110001,840800,118.320946
"2016-09-12",119.400002,122.760002,118.809998,122.400002,936000,120.576836
"2016-09-13",121.07,122.029999,120.779999,121.389999,964000,119.581894
"2016-09-14",121.599998,121.800003,119.68,120.550003,907500,118.754417
"2016-09-15",120.019997,122.330002,119.589996,122,606300,120.182808
"2016-09-16",122.129997,123.989998,121.529999,123.510002,1301200,121.670341
"2016-09-19",123.410004,125.010002,122.870003,123.269997,1079300,121.433876
"2016-09-20",123.419998,124.970001,122.349998,122.5,1024800,120.675354
"2016-09-21",122.629997,123.540001,121.559998,122.800003,680700,120.970886
"2016-09-22",123.099998,124.440002,123.040001,124.25,838700,122.3993
"2016-09-23",124.120003,125.160004,122.93,122.93,448300,121.098961
"2016-09-26",122.349998,122.349998,120.57,121.07,957100,119.266663
"2016-09-27",120.769997,122.400002,120.769997,121.720001,719700,119.906975
"2016-09-28",121.870003,123.07,121.57,122.959999,377700,121.128502
"2016-09-29",122.739998,123.510002,121.610001,122.18,770400,120.360138
"2016-09-30",122.879997,123.620003,121.080002,123.220001,629000,121.384636
"2016-10-03",122.830002,122.830002,120.029999,120.769997,990100,118.971115
"2016-10-04",121.050003,121.519997,120.279999,120.900002,653000,119.09919
"2016-10-05",121.389999,121.879997,119.830002,120.080002,800700,118.291405
"2016-10-06",119.93,120.440002,119.139999,119.989998,1016300,118.202759
"2016-10-07",120.269997,120.540001,119.400002,120.160004,796300,118.370209
"2016-10-10",120.510002,122.629997,120.510002,122.379997,755900,120.557152
"2016-10-11",122.080002,122.419998,119.989998,121.089996,695900,119.286354
"2016-10-12",121.209999,122.690002,120.639999,121.849998,866700,120.035057
"2016-10-13",121.300003,125.230003,121.209999,124.669998,1124800,122.813034
"2016-10-14",125.199997,125.349998,123.300003,123.360001,947100,121.522545
"2016-10-17",123.220001,123.629997,122.639999,123.459999,622000,121.621063
"2016-10-18",124.75,126.290001,124.18,125.849998,843700,123.975471
"2016-10-19",123.989998,124,121.519997,123.839996,1096000,121.995399
"2016-10-20",123.720001,124.860001,123.260002,124.489998,441500,122.635727
"2016-10-21",123.809998,123.809998,122.309998,123.559998,377400,121.719566
"2016-10-24",124.230003,124.739998,123.730003,124.419998,587800,122.56675
"2016-10-25",124.169998,125.269997,121.559998,121.599998,921800,119.788773
"2016-10-26",120.879997,120.889999,118.309998,119.089996,1382200,117.316147
"2016-10-27",119.32,125,117.419998,122.349998,1656300,120.527603
"2016-10-28",121.940002,122.860001,118.760002,120.529999,1708400,118.734695
"2016-10-31",121.010002,121.519997,119.870003,120.709999,783300,118.912018
"2016-11-01",121.209999,121.370003,119,120.290001,848300,118.498276
"2016-11-02",120.199997,122,119.980003,120.900002,691900,119.09919
"2016-11-03",121.169998,122.790001,118.389999,118.650002,650300,116.882698
"2016-11-04",119.089996,121.309998,118.900002,120.349998,492500,118.557381
"2016-11-07",122.519997,126.300003,122.5,124.889999,1383200,123.029762
"2016-11-08",124.489998,129.210007,123.93,128.059998,944600,126.152534
"2016-11-09",111,120.220001,105.349998,119.260002,3560600,117.48362
"2016-11-10",122.459999,122.459999,119.769997,121,1471500,119.197708
"2016-11-11",120.379997,120.93,117.559998,118.739998,1181700,116.971367
"2016-11-14",119.150002,122.620003,119.059998,121.150002,1032700,119.345482
"2016-11-15",121.790001,122.589996,120.370003,122.400002,703900,120.576836
"2016-11-16",121.629997,122.629997,119.169998,120.099998,882900,118.311104
"2016-11-17",120.330002,124.129997,120.010002,123.889999,772900,122.044655
"2016-11-18",123.800003,125.32,122.330002,122.660004,635200,120.832993
"2016-11-21",122.620003,124.580002,122.419998,123.059998,527600,121.226997
"2016-11-22",123.099998,123.480003,120.779999,121.279999,627000,119.473518
"2016-11-23",120.190002,122.360001,120.050003,122.080002,341500,120.261604
"2016-11-25",122.510002,123.459999,122.419998,123.169998,166400,121.335381
"2016-11-28",122.650002,123.059998,121.690002,122.75,577900,120.921631
"2016-11-29",122.199997,123.730003,121.980003,123.18,397700,121.444168
"2016-11-30",122.959999,123.540001,121.839996,123.019997,772400,121.286423
"2016-12-01",123.279999,126.550003,123.059998,124.089996,851000,122.341347
"2016-12-02",124.629997,128.080002,123.400002,124.650002,933200,122.893456
"2016-12-05",124.980003,125.68,122.309998,124.779999,928600,123.021637
"2016-12-06",125.349998,126.519997,124.940002,126.370003,666400,124.589218
"2016-12-07",126.870003,127.940002,109.699997,111.360001,5206600,109.790749
"2016-12-08",116.459999,116.459999,109.379997,112.480003,5883900,110.894958
"2016-12-09",112.480003,113.110001,109.25,112.07,2668100,110.49073
"2016-12-12",112.5,113,110.730003,111.980003,1492000,110.402023
"2016-12-13",112.389999,112.440002,107.870003,108.989998,2303300,107.454132
"2016-12-14",107.160004,107.879997,99.720001,101.550003,7246000,100.11898
"2016-12-15",102.510002,108.900002,102.129997,108.57,3311000,107.04007
"2016-12-16",108.699997,109.800003,106.650002,107.080002,2350000,105.571045
"2016-12-19",106.809998,107.849998,105.690002,106.639999,1099100,105.137245
"2016-12-20",107.099998,107.440002,106.220001,106.370003,741400,104.87104
"2016-12-21",106.580002,107.25,105.599998,106.75,685900,105.245697
"2016-12-22",106.849998,107.779999,106.099998,106.82,735600,105.31472
"2016-12-23",107.25,108.470001,106.489998,107.93,789200,106.409058
"2016-12-27",108.099998,109.019997,106.809998,107.169998,387800,105.65979
"2016-12-28",107.720001,108.260002,106.110001,106.139999,659600,104.644295
"2016-12-29",106.080002,107.010002,105.080002,106.400002,548700,104.900627
"2016-12-30",106.410004,107.059998,105.730003,106.379997,576800,104.880898
"2017-01-03",106.809998,107.860001,105.220001,106.709999,990200,105.206253
"2017-01-04",107.330002,109.199997,106.349998,108.809998,990700,107.276665
"2017-01-05",108.160004,109.449997,107.230003,108.769997,1169100,107.237236
"2017-01-06",109.059998,109.309998,107.709999,108.510002,728800,106.980896
"2017-01-09",108.650002,111.730003,108.529999,111.540001,1091000,109.968201
"2017-01-10",111.550003,112.93,111.349998,112.339996,886100,110.75692
"2017-01-11",112.129997,112.790001,110.629997,112.129997,448600,110.549881
"2017-01-12",111.970001,112.580002,110.639999,112.400002,666000,110.816086
"2017-01-13",112.029999,113,111.839996,112.669998,459300,111.082283
"2017-01-17",112.730003,114.980003,111.769997,114.300003,791000,112.689316
"2017-01-18",114.629997,114.629997,113.059998,113.599998,492700,111.999168
"2017-01-19",113.029999,113.870003,111.599998,111.75,644200,110.17524
"2017-01-20",111.940002,112.970001,111.779999,112.75,467000,111.161148
"2017-01-23",112.239998,112.239998,109.879997,111.43,757400,109.859741
"2017-01-24",111.790001,112.360001,110.860001,112.230003,430100,110.648491
"2017-01-25",112.260002,114.419998,112.260002,114,1133600,112.393539
"2017-01-26",113.709999,114.660004,112.839996,113.110001,510900,111.516083
"2017-01-27",113.559998,113.559998,112.160004,112.93,440800,111.338608
"2017-01-30",112.949997,113.019997,111.019997,112.75,667700,111.161148
"2017-01-31",113.050003,113.410004,111.480003,112.629997,758700,111.042839
"2017-02-01",113.129997,114.480003,112.389999,113.940002,724800,112.334373
"2017-02-02",113.650002,113.860001,112.349998,112.75,622300,111.161148
"2017-02-03",113.199997,114.349998,113.139999,113.849998,734200,112.245628
"2017-02-06",114.110001,114.529999,112.830002,112.900002,344400,111.309029
"2017-02-07",113.220001,114.529999,111.959999,113.389999,1049800,111.79213
"2017-02-08",113,113.910004,112.410004,113.779999,510300,112.176628
"2017-02-09",113.779999,116.279999,113.660004,116.269997,795900,114.631531
"2017-02-10",116.139999,116.739998,116.010002,116.449997,658900,114.809013
"2017-02-13",116.870003,117.970001,116.629997,117.879997,713100,116.218849
"2017-02-14",117.730003,121.480003,117.510002,121.300003,1508700,119.590652
"2017-02-15",121,122.470001,120.699997,122.410004,856100,120.685028
"2017-02-16",122.18,122.709999,121.330002,122.129997,678700,120.408974
"2017-02-17",121.360001,122.970001,121.169998,122.949997,605100,121.217407
"2017-02-21",123.099998,125.029999,123.099998,124.650002,735200,122.893456
"2017-02-22",124.480003,124.480003,123.459999,123.75,562900,122.006134
"2017-02-23",124.029999,124.779999,123.800003,124.550003,337500,122.794868
"2017-02-24",124.699997,126.080002,123.720001,125.980003,723200,124.20472
"2017-02-27",125.5,126.980003,124.989998,126.650002,657200,124.964462
"2017-02-28",125.620003,126.32,124.699997,125.599998,1014600,123.928429
"2017-03-01",128.809998,129.740005,125.459999,125.559998,1521600,123.888962
"2017-03-02",124.739998,125.150002,122.599998,122.830002,833700,121.195297
"2017-03-03",123.040001,125.610001,122.860001,125.580002,791500,123.908699
"2017-03-06",125.650002,127.150002,125.18,126.559998,1082300,124.875671
"2017-03-07",125.529999,125.959999,122.970001,123.75,834100,122.10305
"2017-03-08",123.889999,124.809998,123.419998,123.809998,507100,122.162262
"2017-03-09",123.860001,125.059998,122.660004,123.940002,703900,122.290527
"2017-03-10",123.82,124.089996,121.279999,121.82,855300,120.19873
"2017-03-13",122.099998,122.529999,121.110001,121.980003,525000,120.356621
"2017-03-14",120.75,121.160004,119.300003,120.050003,789100,118.452293
"2017-03-15",120.279999,121.82,120.050003,121.470001,638700,119.853409
"2017-03-16",121.760002,121.760002,119.230003,120.699997,449600,119.093651
"2017-03-17",120.949997,121.099998,119.559998,120.080002,821000,118.481888
"2017-03-20",120.239998,120.620003,118.760002,119.5,471100,117.90963
"2017-03-21",119.629997,120.279999,117.800003,118.07,726400,116.49865
"2017-03-22",118.379997,118.980003,117.510002,118.720001,534000,117.140007
"2017-03-23",118.779999,120.25,118.5,118.830002,628800,117.248528
"2017-03-24",119.57,122.889999,119.290001,121.889999,1428400,120.267822
"2017-03-27",122.620003,128.490005,122.620003,125.970001,2173200,124.293518
"2017-03-28",125.339996,125.730003,123.279999,125.470001,1355700,123.800163
"2017-03-29",125.089996,125.989998,124.43,124.559998,619400,122.902275
"2017-03-30",124.150002,126.25,123.779999,125.660004,585200,123.987633
"2017-03-31",125.599998,126.080002,124.169998,124.449997,782100,122.793747
"2017-04-03",124.660004,125.360001,123.989998,125.07,581200,123.405487
"2017-04-04",124.93,125.07,121.849998,123.040001,874800,121.402512
"2017-04-05",123.620003,126.489998,123.239998,123.650002,595500,122.004387
"2017-04-06",123.650002,124.129997,122.410004,123.980003,411900,122.330002
"2017-04-07",123.82,123.839996,122.629997,123.260002,320600,121.619583
"2017-04-10",123.089996,123.980003,122.629997,123.449997,453700,121.807053
"2017-04-11",122.779999,123.410004,120.669998,122.870003,702300,121.234764
"2017-04-12",123.139999,123.309998,121.68,123.059998,280600,121.422226
"2017-04-13",123.279999,123.279999,121.669998,121.809998,381600,120.188866
"2017-04-17",121.010002,122.029999,120.559998,122,407200,120.376343
"2017-04-18",121.599998,122,117.25,119.889999,1396400,118.294426
"2017-04-19",120.330002,120.989998,119.949997,120.089996,495900,118.49176
"2017-04-20",120,120,116.849998,119.129997,1164400,117.54454
"2017-04-21",119.010002,119.309998,118.160004,118.839996,468500,117.2584
"2017-04-24",120.220001,121.110001,119.709999,120.900002,564800,119.290993
"2017-04-25",121.18,121.93,120.529999,121.419998,781100,119.80407
"2017-04-26",120.519997,123.410004,116.290001,118.470001,1501700,116.893326
"2017-04-27",118.660004,119.349998,117.879997,118.209999,678200,116.636795
"2017-04-28",118.190002,120.870003,118.190002,120.760002,761200,119.15284
"2017-05-01",120.720001,121.400002,119.900002,120.440002,604500,118.837112
"2017-05-02",120.900002,125.400002,120.900002,124.400002,1050700,122.7444
"2017-05-03",124.360001,125.5,122.589996,123.709999,1176000,122.063583
"2017-05-04",123.18,123.910004,121.269997,122.5,1683300,120.869682
"2017-05-05",122.720001,122.900002,121.449997,121.989998,656700,120.366478
"2017-05-08",121.980003,122.690002,120.769997,121.32,624200,119.705406
"2017-05-09",121.449997,123.230003,121.389999,122.5,509400,120.869682
"2017-05-10",122.449997,123.989998,122.389999,123.610001,428100,121.96492
"2017-05-11",123.110001,123.739998,121.559998,122.830002,467900,121.195297
"2017-05-12",122.720001,122.949997,121.379997,122.290001,281400,120.662483
"2017-05-15",121.959999,122.769997,121.470001,121.849998,474000,120.228355
"2017-05-16",122.550003,122.769997,120.82,120.860001,269300,119.251526
"2017-05-17",120.860001,121,118.599998,118.599998,536200,117.021591
"2017-05-18",118.660004,119.32,118.279999,118.419998,603400,116.843994
"2017-05-19",119.470001,119.760002,118.279999,118.68,518700,117.100533
"2017-05-22",118.459999,120.190002,118.459999,119.879997,438100,118.284569
"2017-05-23",120.019997,120.440002,118.669998,118.839996,291800,117.2584
"2017-05-24",117.150002,117.639999,115,116.059998,1423600,114.515388
"2017-05-25",116.559998,117.949997,116.230003,117.309998,585500,115.748764
"2017-05-26",117.519997,117.519997,115.440002,116.07,579100,114.525276
"2017-05-30",116,116.230003,115.099998,115.129997,537200,113.695724
"2017-05-31",115.07,115.169998,113.120003,113.660004,911800,112.244049
"2017-06-01",113.849998,116.169998,113.839996,115.800003,771200,114.357384
"2017-06-02",116.120003,116.610001,113.639999,114.150002,696600,112.727928
"2017-06-05",113.870003,115.330002,113.57,114.839996,684500,113.40934
"2017-06-06",114.860001,115,113.389999,113.5,506200,112.086037
"2017-06-07",113.379997,114.510002,112.220001,112.940002,552200,111.533012
"2017-06-08",112.940002,113.260002,110.5,112.330002,1020100,110.930618
"2017-06-09",112.080002,113.68,111.849998,113.43,573300,112.01693
"2017-06-12",113.459999,115.860001,113.459999,115.589996,997900,114.150002
"2017-06-13",116.199997,116.809998,115.470001,115.839996,635300,114.396904
"2017-06-14",116.519997,117,115.550003,116.889999,440600,115.433807
"2017-06-15",116.889999,117.18,114.93,116.029999,473300,114.584526
"2017-06-16",116.150002,116.349998,114.650002,115.07,879900,113.636475
"2017-06-19",114.970001,115.959999,113.959999,115.519997,989400,114.080872
"2017-06-20",115.220001,115.629997,114,114.129997,575600,112.708199
"2017-06-21",114.529999,115.379997,112.489998,113.220001,726700,111.809525
"2017-06-22",113.230003,116.540001,112.93,115.209999,841500,113.774727
"2017-06-23",115.639999,115.790001,114.360001,115.43,1087700,113.991989
"2017-06-26",115.599998,116.93,115.080002,115.879997,380000,114.436394
"2017-06-27",115.870003,118.800003,115.870003,118.040001,9e+05,116.569481
"2017-06-28",118.699997,121.489998,118.650002,120.419998,970300,118.919823
"2017-06-29",120.629997,122.529999,119.809998,121.879997,1123500,120.361641
"2017-06-30",122.32,122.599998,120.980003,122.080002,698700,120.559151
"2017-07-03",122.339996,122.440002,121.449997,121.540001,314300,120.025871
"2017-07-05",121.709999,122.510002,121.279999,122.32,509200,120.796158
"2017-07-06",121.639999,121.790001,119.349998,119.739998,511400,118.248299
"2017-07-07",120.260002,122.230003,119.550003,122.040001,675500,120.519638
"2017-07-10",121.790001,122.120003,120.57,121.75,472300,120.233269
"2017-07-11",121.870003,122.529999,121.129997,122.139999,559700,120.618401
"2017-07-12",122.849998,123.440002,122.190002,122.809998,715600,121.28006
"2017-07-13",123.099998,123.519997,122.050003,123.07,588400,121.536819
"2017-07-14",122.949997,124.25,121.019997,124.160004,409400,122.613235
"2017-07-17",124.120003,124.540001,123.050003,124.099998,710900,122.553993
"2017-07-18",124.449997,124.639999,122.599998,123.459999,524600,121.921967
"2017-07-19",123.370003,124.309998,122.980003,123.68,550700,122.139214
"2017-07-20",123.730003,126.099998,123.639999,125,865000,123.442764
"2017-07-21",124.82,125.099998,124,124.419998,443500,122.869987
"2017-07-24",124.389999,124.989998,123.910004,124.330002,663500,122.78112
"2017-07-25",123.400002,124.220001,120.709999,122.900002,1195800,121.368942
"2017-07-26",118.839996,118.839996,111.169998,112.879997,3510700,111.473755
"2017-07-27",111.93,112.43,109.720001,110.360001,1495400,108.985153
"2017-07-28",110.349998,112.110001,109.699997,111.5,1413300,110.110939
"2017-07-31",111.769997,111.769997,109.260002,110.830002,980200,109.449295
"2017-08-01",110.879997,112.669998,110.879997,111.18,1142400,109.794945
"2017-08-02",110.870003,111.050003,108.419998,108.639999,1043200,107.286583
"2017-08-03",108.5,109.309998,107.760002,108.379997,840700,107.029808
"2017-08-04",108.800003,108.800003,107.730003,108.089996,587500,106.743416
"2017-08-07",108.019997,108.379997,107.040001,107.25,734300,105.913902
"2017-08-08",106.830002,108.459999,105.910004,107.360001,673300,106.02253
"2017-08-09",107.610001,107.639999,105.940002,106.849998,1025300,105.518883
"2017-08-10",106.480003,106.830002,104.93,105.370003,1270500,104.05732
"2017-08-11",105.779999,108.32,105.160004,107.589996,852200,106.249657
"2017-08-14",108.110001,108.519997,107.529999,107.690002,857200,106.348419
"2017-08-15",108.32,108.730003,107.580002,108.25,659500,106.901436
"2017-08-16",108.160004,108.760002,108.160004,108.68,421000,107.326096
"2017-08-17",108.190002,109.209999,106.669998,107.18,1159700,105.844772
"2017-08-18",106.989998,109.010002,106.57,107.989998,765200,106.644691
"2017-08-21",108.150002,108.919998,107.639999,107.839996,610600,106.496544
"2017-08-22",107.910004,108.620003,107.419998,108.480003,401200,107.128578
"2017-08-23",108.120003,108.389999,107.389999,107.970001,290300,106.624939
"2017-08-24",108.339996,109.360001,107.940002,108.620003,320900,107.266823
"2017-08-25",108.809998,109.629997,108.129997,108.940002,286300,107.582832
"2017-08-28",109.18,109.790001,108.57,109.07,748900,107.711227
"2017-08-29",108.389999,108.389999,106.610001,106.93,694200,105.5979
"2017-08-30",106.830002,107.230003,105.889999,106.540001,790300,105.311234
"2017-08-31",107.099998,108.779999,106.779999,108.129997,529600,106.882889
"2017-09-01",108.220001,109.379997,107.779999,109.099998,767500,107.841721
"2017-09-05",109.019997,109.57,107.860001,108.050003,604500,106.80381
"2017-09-06",108.580002,108.580002,106.519997,107.470001,540000,106.230507
"2017-09-07",107.459999,110.769997,107.459999,110.050003,1235600,108.780739
"2017-09-08",109.519997,110.830002,109.18,110.5,439500,109.225548
"2017-09-11",111.440002,112.769997,110.440002,112.589996,803200,111.291443
"2017-09-12",112.489998,112.690002,111.690002,112.459999,470700,111.162949
"2017-09-13",112.470001,112.599998,111.25,111.559998,291300,110.273338
"2017-09-14",111.5,111.839996,110.459999,111.559998,414600,110.273338
"2017-09-15",111.559998,111.699997,110.160004,110.669998,661300,109.393593
"2017-09-18",110.889999,110.989998,108.230003,108.919998,726000,107.663773
"2017-09-19",108.93,109.040001,106.82,107.989998,650000,106.744514
"2017-09-20",107.910004,110.169998,107.629997,110.150002,533700,108.879593
"2017-09-21",110.25,110.25,108.269997,108.43,540100,107.179428
"2017-09-22",108.870003,109.989998,108.379997,109.290001,525100,108.029518
"2017-09-25",108.910004,109.980003,107.589996,107.889999,579900,106.645668
"2017-09-26",108.360001,109.279999,107.919998,109.010002,679100,107.752754
"2017-09-27",109.300003,110.089996,108.300003,109.779999,640100,108.513863
"2017-09-28",109.620003,109.989998,108.699997,109.730003,547900,108.464424
"2017-09-29",109.529999,111.139999,109.529999,110.940002,621900,109.660484
"2017-10-02",111.07,112.75,111.07,112.230003,973600,110.935608
"2017-10-03",112.25,112.739998,110.93,112.610001,424600,111.311218
"2017-10-04",112.900002,113.989998,111.699997,112.099998,570200,110.807106
"2017-10-05",111.919998,112.860001,111.860001,112.139999,626100,110.846642
"2017-10-06",111.790001,112.57,109.940002,110.139999,667500,108.869713
"2017-10-09",109.989998,109.989998,106.730003,107.129997,795400,105.894417
"2017-10-10",107.400002,108.489998,105.57,106.580002,727900,105.350769
"2017-10-11",106.489998,107.860001,106.489998,107.75,810700,106.507278
"2017-10-12",107.449997,107.489998,105.220001,105.919998,1057600,104.69838
"2017-10-13",102.900002,106.080002,101.260002,105.550003,1203800,104.332649
"2017-10-16",105.260002,106.07,104.800003,105.599998,1003900,104.382057
"2017-10-17",106.129997,109.099998,105.510002,108.459999,1400100,107.209091
"2017-10-18",108.760002,110.339996,108.410004,108.519997,814600,107.268387
"2017-10-19",108.190002,110.910004,107.699997,110.540001,805400,109.265106
"2017-10-20",111.080002,113.059998,110.419998,112.849998,1359400,111.548447
"2017-10-23",113.07,113.860001,112.669998,112.959999,464100,111.657181
