"dates","PXD.Open","PXD.High","PXD.Low","PXD.Close","PXD.Volume","PXD.Adjusted"
"2017-08-30",127.629997,130.169998,126.5,128.800003,1366300,123.844803
"2017-08-31",129.820007,130.690002,128.509995,129.649994,1296700,124.662071
"2017-09-01",130,131.75,128.699997,130.639999,1204600,125.614006
"2017-09-05",131.669998,133.070007,130.119995,131.130005,1152100,126.085152
"2017-09-06",132.440002,134.100006,131.770004,133.080002,1648700,127.960114
"2017-09-07",132.789993,133.039993,130.889999,131.779999,1258100,126.710121
"2017-09-08",131.369995,131.429993,127.260002,128.5,1870000,123.55632
"2017-09-11",128.979996,130.740005,127.959999,129.690002,1489800,124.700546
"2017-09-12",129.690002,131.360001,129.350006,129.919998,1227100,124.9217
"2017-09-13",130.440002,136.009995,130.440002,135.509995,2359000,130.296631
"2017-09-14",136.520004,138.259995,136.110001,136.929993,2761400,131.662018
"2017-09-15",137.080002,137.350006,135.490005,136.929993,2246900,131.662018
"2017-09-18",135.869995,137.360001,135.309998,137,1217500,131.729309
"2017-09-19",137.130005,137.490005,136.210007,137.089996,1032100,131.815857
"2017-09-20",137.5,141.429993,137.5,141.270004,2025300,135.835022
"2017-09-21",141.050003,142.380005,140.229996,142.009995,2056100,136.546539
"2017-09-22",141.210007,144.139999,141.149994,144.009995,1546200,138.469635
"2017-09-25",144.660004,147.169998,144.660004,146.660004,3300900,141.01767
"2017-09-26",145.830002,148.240005,144.919998,147.580002,1714400,141.902298
"2017-09-27",148.279999,149.619995,146.880005,149.580002,2514000,143.825348
"2017-09-28",149.550003,150.669998,146.789993,147.550003,1425200,141.911377
"2017-09-29",146.970001,148.059998,145.199997,147.539993,1290700,141.901764
"2017-10-02",145.690002,151.320007,144.5,151.289993,2023700,145.508438
"2017-10-03",151,154.169998,150.210007,153.009995,2246700,147.162704
"2017-10-04",152.509995,153.289993,150.570007,151.759995,1875900,145.960495
"2017-10-05",152.100006,152.889999,150.279999,151.160004,1338100,145.383408
"2017-10-06",149.889999,150.729996,149.110001,150.470001,1215600,144.719772
"2017-10-09",150.669998,151.440002,149.580002,150.960007,946100,145.191055
"2017-10-10",152.25,152.770004,150.270004,150.669998,2014600,144.91214
"2017-10-11",150.660004,150.690002,147.919998,149.009995,1681000,143.315567
"2017-10-12",147.669998,149.789993,145.949997,146.240005,2473100,140.651428
"2017-10-13",147.710007,147.899994,143.75,143.919998,2272700,138.420059
"2017-10-16",145.089996,145.649994,142.880005,143.690002,1906200,138.198868
"2017-10-17",143.699997,145.529999,142.360001,145.350006,1525700,139.795471
"2017-10-18",145.75,147.630005,144.839996,145.089996,1363300,139.545364
"2017-10-19",143.339996,146.009995,142.529999,142.979996,1365600,137.516006
"2017-10-20",143.690002,145.759995,142.960007,144.75,2176800,139.218384
"2017-10-23",145.690002,145.690002,143.860001,143.929993,1901700,138.429703
"2017-10-24",144.429993,145.320007,142.710007,143.220001,1402100,137.746826
"2017-10-25",142.320007,143.429993,140.309998,142.160004,1469800,136.727341
"2017-10-26",142.5,143.570007,141.350006,142.309998,1421700,136.871628
"2017-10-27",141.979996,146.440002,140.649994,145.380005,1259700,139.824295
"2017-10-30",145.520004,147.100006,145.210007,146.259995,1598100,140.670654
"2017-10-31",146.619995,150.539993,146.509995,149.669998,2810200,143.950363
"2017-11-01",150.919998,155.25,150.669998,153.970001,2663000,148.086044
"2017-11-02",153.539993,154.860001,144.130005,147.800003,3416400,142.15184
"2017-11-03",147.520004,152.25,147.270004,150.289993,2152000,144.546646
"2017-11-06",151.320007,158.979996,151,158.800003,3066900,152.731445
"2017-11-07",159.5,161.910004,157.369995,161.669998,3331800,155.491776
"2017-11-08",160.809998,162.520004,158.899994,159.570007,1955200,153.472031
"2017-11-09",158.660004,161.800003,158.350006,161.139999,2136200,154.982056
"2017-11-10",160.570007,161.539993,158.240005,158.929993,1394600,152.856476
"2017-11-13",158.820007,159.839996,156.380005,156.919998,1266400,150.923279
"2017-11-14",156.399994,156.679993,152.389999,152.809998,1859800,146.970367
"2017-11-15",151.300003,151.979996,148.100006,151.509995,1660700,145.720032
"2017-11-16",151.589996,152.229996,149.830002,151.039993,955500,145.26799
"2017-11-17",151.429993,153.289993,150.940002,152.220001,952600,146.402924
"2017-11-20",151.860001,152.320007,150.610001,151.509995,1030200,145.720032
"2017-11-21",152.589996,153.339996,151.380005,152.229996,1043300,146.412537
"2017-11-22",153.550003,155.419998,152.720001,154.080002,1044200,148.191849
"2017-11-24",155.320007,155.869995,154.100006,154.100006,372900,148.21109
"2017-11-27",153.600006,153.600006,148.990005,150.580002,1379600,144.825577
"2017-11-28",150.770004,151.610001,149.529999,151.089996,899200,145.316055
"2017-11-29",151.520004,153.330002,149.509995,151.160004,917200,145.383408
"2017-11-30",152.679993,156.820007,151.809998,156.039993,1915700,150.07692
"2017-12-01",157.240005,160.210007,156.089996,157.160004,1635000,151.154144
"2017-12-04",156.520004,158.75,155.770004,156.350006,1523900,150.375092
"2017-12-05",156.369995,157.190002,153.259995,153.860001,1395800,147.980255
"2017-12-06",153.399994,153.910004,150.039993,150.660004,1077900,144.902527
"2017-12-07",150.630005,154.509995,150.199997,154.25,1302500,148.355331
"2017-12-08",155.399994,156.779999,154.710007,155.899994,1165500,149.942276
"2017-12-11",155.949997,159.809998,155.949997,158.669998,1766100,152.606415
"2017-12-12",159.160004,160,156.820007,158.990005,1248000,152.9142
"2017-12-13",159.089996,159.690002,156.119995,157.059998,947100,151.057953
"2017-12-14",156.75,158.619995,156.539993,156.580002,895500,150.596313
"2017-12-15",157.679993,157.990005,155.470001,155.830002,1781500,149.874969
"2017-12-18",156.289993,160.410004,155.550003,159.309998,1559500,153.221954
"2017-12-19",160.279999,161,158.800003,160.199997,1318100,154.077942
"2017-12-20",161,167.330002,159.259995,167.199997,1858500,160.810455
"2017-12-21",167.199997,169.449997,165.679993,168.820007,1376500,162.368546
"2017-12-22",169.369995,173.720001,168.619995,171.119995,1461700,164.580627
"2017-12-26",171.75,174.589996,170.520004,173.990005,1406500,167.340988
"2017-12-27",174.119995,174.240005,171.490005,172.440002,927500,165.850204
"2017-12-28",172.5,173.190002,171.169998,172.580002,730500,165.984879
"2017-12-29",173.460007,174.110001,171.770004,172.850006,1587000,166.244522
