"dates","FTI.Open","FTI.High","FTI.Low","FTI.Close","FTI.Volume","FTI.Adjusted"
"2014-09-19",41.42857,41.532738,41.09375,41.168156,2395546,38.486565
"2014-09-22",40.982143,41.108631,40.13393,40.587799,2162496,37.944012
"2014-09-23",40.60268,41.07143,40.342262,40.610119,1948531,37.96487
"2014-09-24",40.401787,41.391369,39.791668,41.049107,4133875,38.375267
"2014-09-25",40.930061,41.026787,40.33482,40.416668,3997594,37.784035
"2014-09-26",40.305061,40.691963,39.985119,40.595238,2415302,37.950962
"2014-09-29",40.186012,40.505951,39.747025,40.33482,1793434,37.7075
"2014-09-30",40.252975,40.736607,40.059525,40.409225,3736992,37.777065
"2014-10-01",40.319939,40.654762,39.434525,39.620537,3293606,37.039749
"2014-10-02",39.315475,39.330357,38.244049,39.0625,6023539,36.518066
"2014-10-03",39.144344,39.367561,38.668156,38.995537,3002093,36.45546
"2014-10-06",39.129463,39.702381,38.90625,39.010418,1991942,36.469376
"2014-10-07",38.846725,39.858631,38.705357,38.943451,2953574,36.406769
"2014-10-08",38.75,39.933037,38.206844,39.86607,3800563,37.269287
"2014-10-09",39.605656,39.70982,37.953869,38.184525,4408454,35.697281
"2014-10-10",38.214287,38.668156,36.964287,38.020832,4685184,35.544247
"2014-10-13",38.028275,38.504463,36.889881,36.964287,3757958,34.556526
"2014-10-14",37.269344,37.63393,36.294643,36.495537,3745997,34.118301
"2014-10-15",35.930061,37.068451,35.558037,36.85268,4664083,34.452183
"2014-10-16",35.930061,37.931549,35.922619,37.805061,4228358,35.342533
"2014-10-17",38.623512,38.973213,36.964287,37.395832,2955187,34.959953
"2014-10-20",37.514881,37.938988,37.068451,37.849701,2404550,35.384262
"2014-10-21",38.273811,39.367561,38.080357,39.19643,3444269,36.643269
"2014-10-22",39.032738,39.940475,38.385418,38.563988,5236762,36.052021
"2014-10-23",39.151787,41.108631,39.107143,40.483631,4108070,37.846626
"2014-10-24",40.401787,40.662201,39.858631,40.558037,2593786,37.916183
"2014-10-27",39.776787,39.776787,39.144344,39.672619,4285882,37.088436
"2014-10-28",39.947918,41.636906,39.427082,41.525299,4044096,38.820446
"2014-10-29",41.956844,42.247025,40.625,41.086311,2906534,38.410042
"2014-10-30",40.907738,41.235119,40.238094,41.086311,1832410,38.410042
"2014-10-31",41.153275,41.763393,40.394344,41.69643,3031930,38.980423
"2014-11-03",41.770832,42.180061,40.736607,40.9375,2890810,38.270927
"2014-11-04",40.610119,40.617561,39.836311,40.111607,2506694,37.49884
"2014-11-05",40.245537,41.264881,39.895832,40.944939,3321024,38.277882
"2014-11-06",40.632439,41.614582,40.252975,41.599701,2719315,38.889996
"2014-11-07",41.666668,42.916668,41.592262,42.403275,3374918,39.641224
"2014-11-10",42.641369,43.058037,41.361607,41.5625,2432506,38.855221
"2014-11-11",41.607143,41.889881,41.078869,41.651787,2442854,38.93869
"2014-11-12",41.40625,42.135418,41.212799,41.510418,2483309,38.806526
"2014-11-13",41.346725,41.361607,39.263393,40.163689,5943168,37.54752
"2014-11-14",40.327381,40.766369,39.657738,40.409225,2779258,37.777065
"2014-11-17",40.33482,40.870537,39.650299,40.617561,2810035,37.971828
"2014-11-18",40.64732,41.25,40.587799,40.662201,2896858,38.013561
"2014-11-19",40.677082,40.930061,40.275299,40.379463,2448365,37.749245
"2014-11-20",40.424107,41.473213,40.245537,41.398811,2964595,38.70219
"2014-11-21",42.202381,42.767857,41.778275,42.410713,2478067,39.648178
"2014-11-24",42.418156,42.819939,41.25,41.279762,4322842,38.590897
"2014-11-25",41.354168,41.614582,39.635418,39.694939,4222310,37.10931
"2014-11-26",39.598213,39.650299,38.653275,38.824406,4346630,36.295475
"2014-11-28",37.380951,37.380951,35.252975,35.543156,3280570,33.227959
"2014-12-01",34.84375,35.580357,34.419643,35.431549,4151213,33.123623
"2014-12-02",35.119049,35.9375,35.052082,35.535713,4190726,33.221001
"2014-12-03",35.60268,36.07143,35.379463,35.632439,4271635,33.311428
"2014-12-04",34.970238,36.026787,34.970238,35.565475,2861107,33.248825
"2014-12-05",35.386906,35.721725,34.650299,34.97768,3045907,32.699322
"2014-12-08",33.244049,34.538689,33.244049,33.377975,4690963,31.203819
"2014-12-09",33.162201,34.590775,33.162201,34.24107,3499642,32.010693
"2014-12-10",33.757439,34.226189,32.470238,32.738094,6057274,30.60561
"2014-12-11",32.738094,34.077381,32.686012,32.752975,3705542,30.619526
"2014-12-12",32.380951,32.782738,31.941963,31.986607,4702522,29.903076
"2014-12-15",32.232143,32.663689,31.770832,31.808037,3730944,29.736139
"2014-12-16",31.555059,33.221725,31.555059,32.157738,4782490,30.063059
"2014-12-17",32.433037,34.099701,32.351189,32.976189,5317939,30.828197
"2014-12-18",34.590775,34.590775,32.641369,33.601189,4607904,31.412491
"2014-12-19",34.449406,35.907738,33.913689,35.863094,8317075,33.527058
"2014-12-22",35.505951,35.505951,34.590775,35.44643,3345350,33.137535
"2014-12-23",35.699406,35.885418,34.910713,35.275299,2843366,32.977547
"2014-12-24",35.104168,35.431549,34.523811,35.200893,1195757,32.907986
"2014-12-26",35.319939,35.625,34.910713,35.44643,1757414,33.137535
"2014-12-29",35.610119,36.27232,35.327381,36.07143,2832883,33.721821
"2014-12-30",35.9375,35.9375,35.096725,35.297619,2669587,32.998417
"2014-12-31",35.081844,35.431549,34.598213,34.851189,2169216,32.581066
"2015-01-02",34.55357,34.813988,34.010418,34.613094,2704800,32.358486
"2015-01-05",33.891369,33.92857,32.767857,33.25893,3373843,31.092522
"2015-01-06",33.050594,33.742561,32.232143,32.566963,3527462,30.445631
"2015-01-07",32.931549,33.132439,30.959822,31.458332,6141274,29.409214
"2015-01-08",31.778275,32.537201,31.383928,32.313988,5382720,30.209131
"2015-01-09",32.559525,32.65625,30.982143,31.376488,4545408,29.332699
"2015-01-12",30.773809,31.071428,30.342262,30.438988,6716909,28.456268
"2015-01-13",30.714287,30.714287,29.791668,30.119047,3558778,28.157166
"2015-01-14",29.799107,30.104168,29.255953,29.895832,5162304,27.94849
"2015-01-15",30.446428,30.639881,28.973213,28.988094,4742035,27.099878
"2015-01-16",29.017857,29.873512,29.010418,29.851191,3145632,27.906755
"2015-01-20",29.665178,29.791668,28.854168,28.958332,5026560,27.072058
"2015-01-21",29.129463,29.702381,29.069941,29.598213,5858496,27.670256
"2015-01-22",29.821428,29.933037,28.950893,29.107143,6183475,27.211176
"2015-01-23",29.107143,29.255953,28.273809,28.348213,6465043,26.50168
"2015-01-26",28.504463,28.988094,28.206844,28.4375,4912723,26.585146
"2015-01-27",28.154762,28.764881,27.842262,28.392857,5606630,26.543413
"2015-01-28",28.325893,28.325893,26.889881,26.912203,6693120,25.159204
"2015-01-29",27.239582,27.485119,25.930059,27.142857,6755213,25.374836
"2015-01-30",26.904762,28.333332,26.726191,27.886906,4408589,26.070421
"2015-02-02",28.236607,29.0625,28.095238,28.943453,5720333,27.058147
"2015-02-03",29.427082,30.587797,29.166668,29.375,10810195,27.461582
"2015-02-04",28.816963,29.122025,28.415178,28.779762,5162976,26.905117
"2015-02-05",29.322918,29.620537,29.025297,29.129463,3924883,27.232038
"2015-02-06",29.293156,29.471725,28.497025,28.712797,4079846,26.842514
"2015-02-09",28.727678,29.241072,28.273809,28.943453,6110630,27.058147
"2015-02-10",28.988094,29.0625,28.4375,28.958332,5506234,27.072058
"2015-02-11",28.511906,30.639881,28.392857,30.446428,11332608,28.463221
"2015-02-12",30.520832,30.803572,29.322918,29.605656,8128378,27.677217
"2015-02-13",30.052082,30.580357,29.806547,30.543156,4571347,28.553648
"2015-02-17",30.498512,32.083332,30.111607,32.016369,6752390,29.930899
"2015-02-18",31.480656,32.120537,31.257441,31.815475,4853318,29.74309
"2015-02-19",30.543156,31.525297,30.505953,30.997025,5235821,28.977953
"2015-02-20",30.907738,31.086309,30.208332,30.483631,3979584,28.498001
"2015-02-23",30.029762,30.855656,29.828869,30.349703,4950490,28.372797
"2015-02-24",30.625,30.736607,30.111607,30.691963,4431437,28.692762
"2015-02-25",30.855656,30.855656,30.245537,30.46875,3121978,28.484089
"2015-02-26",30.200893,30.550594,29.627975,29.747025,5781619,27.809376
"2015-02-27",29.962797,30.081844,29.575893,29.709822,6005395,27.774595
"2015-03-02",29.598213,29.709822,29.084822,29.486607,5295629,27.56592
"2015-03-03",29.598213,29.806547,29.330357,29.479168,5100883,27.558966
"2015-03-04",29.441963,29.523809,28.936012,29.389881,4744992,27.475492
"2015-03-05",29.278275,29.836309,29.099703,29.382441,4021382,27.468538
"2015-03-06",29.099703,29.412203,28.683037,28.898809,5639021,27.016411
"2015-03-09",28.846725,29.821428,28.787203,29.151787,5384736,27.252911
"2015-03-10",28.779762,28.995537,28.303572,28.303572,3411475,26.459944
"2015-03-11",27.819941,28.355656,27.388393,27.834822,6938534,26.021729
"2015-03-12",27.901787,27.916668,27.217262,27.261906,4636531,25.486132
"2015-03-13",26.994047,27.529762,26.793156,27.276787,5107872,25.500044
"2015-03-16",27.083332,27.537203,26.889881,27.522322,4774963,25.729582
"2015-03-17",27.209822,27.336309,26.316963,26.889881,6525926,25.138338
"2015-03-18",26.681547,28.058037,26.473213,27.552082,8011315,25.757406
"2015-03-19",27.1875,27.313988,26.778275,26.941963,5563085,25.187031
"2015-03-20",27.269344,28.080357,27.202381,27.373512,9876653,25.590466
"2015-03-23",27.380953,27.819941,27.34375,27.358631,2841082,25.576553
"2015-03-24",27.507441,27.894344,27.492559,27.671131,5150746,25.8687
"2015-03-25",27.901787,28.117559,27.574406,27.983631,4860710,26.160843
"2015-03-26",28.370537,28.697918,27.827381,28.117559,4334534,26.286051
"2015-03-27",27.872025,28.132441,27.648809,27.864582,2423770,26.049549
"2015-03-30",28.005953,28.296131,27.745537,27.931547,6104448,26.112156
"2015-03-31",27.686012,28.058037,27.529762,27.537203,5978650,25.743496
"2015-04-01",27.671131,28.035713,27.403275,27.5,5190394,25.708715
"2015-04-02",27.299107,27.909225,27.269344,27.641369,4635590,25.840874
"2015-04-06",27.872025,28.616072,27.65625,28.452381,4047187,26.59906
"2015-04-07",28.459822,29.129463,28.244047,28.325893,3888864,26.480812
"2015-04-08",28.4375,28.720238,28.184525,28.340775,3952301,26.494726
"2015-04-09",28.459822,29.345238,28.407738,29.241072,4827245,27.33638
"2015-04-10",29.241072,29.501488,28.824406,28.921131,2493926,27.037277
"2015-04-13",28.891369,29.174107,28.363094,28.415178,4450118,26.564281
"2015-04-14",28.563988,29.203869,28.333332,28.846725,4835846,26.96772
"2015-04-15",29.136906,30.431547,29.114582,30.409225,5878656,28.428442
"2015-04-16",30.238094,30.446428,29.672619,29.6875,6997805,27.753731
"2015-04-17",29.635418,29.6875,29.017857,29.248512,3548966,27.343332
"2015-04-20",29.263393,29.732143,29.144344,29.389881,5231386,27.475492
"2015-04-21",29.449406,29.471725,27.938988,28.072918,4812595,26.244318
