"dates","SWK.Open","SWK.High","SWK.Low","SWK.Close","SWK.Volume","SWK.Adjusted"
"2014-08-14",89.449997,90.120003,89.309998,90.040001,710500,79.102814
"2014-08-15",90.379997,90.400002,89.099998,89.779999,834000,78.874382
"2014-08-18",90.199997,91,90.110001,90.410004,954600,79.427864
"2014-08-19",90.629997,91.510002,90.43,91.080002,1216600,80.016487
"2014-08-20",91.099998,91.830002,91,91.540001,917300,80.420601
"2014-08-21",91.629997,91.910004,90.959999,91.559998,676800,80.438156
"2014-08-22",91.18,91.480003,90.800003,90.959999,626900,79.911041
"2014-08-25",91.279999,91.489998,90.949997,91.160004,537300,80.086777
"2014-08-26",91.18,91.5,90.879997,90.940002,463500,79.893494
"2014-08-27",90.940002,91.169998,90.510002,90.720001,570200,79.700203
"2014-08-28",90.419998,90.910004,89.790001,90.779999,377800,79.752922
"2014-08-29",91.059998,91.959999,90.779999,91.5,939500,80.385445
"2014-09-02",91.279999,91.839996,91.220001,91.589996,1467600,80.464531
"2014-09-03",91.720001,91.959999,91.160004,91.339996,6e+05,80.703087
"2014-09-04",91.370003,92.139999,91.120003,91.290001,660500,80.658913
"2014-09-05",91.169998,92,90.400002,91.93,804000,81.224388
"2014-09-08",91.699997,92.459999,91.580002,91.779999,734800,81.09185
"2014-09-09",91.669998,92.330002,91.580002,91.709999,652900,81.029976
"2014-09-10",91.610001,92.220001,91.330002,92.040001,780200,81.321579
"2014-09-11",91.580002,92.330002,91.459999,92.120003,1067700,81.392258
"2014-09-12",91.970001,92.120003,91.300003,91.889999,768500,81.189026
"2014-09-15",91.720001,91.970001,91.360001,91.779999,714100,81.09185
"2014-09-16",91.769997,92.230003,91.209999,91.900002,739000,81.197845
"2014-09-17",91.809998,92.709999,91.809998,92.269997,957100,81.524788
"2014-09-18",92.400002,93.559998,92.139999,93.459999,2068000,82.576202
"2014-09-19",93.870003,95.400002,92.800003,93.25,2619700,82.39064
"2014-09-22",92.970001,93.25,91.349998,91.629997,1026100,80.959312
"2014-09-23",91.349998,91.870003,90.919998,91.459999,1059200,80.809113
"2014-09-24",91.139999,91.860001,90.68,91.68,1089500,81.003494
"2014-09-25",91.519997,91.519997,90.260002,90.309998,867000,79.793007
"2014-09-26",90.260002,90.459999,89.660004,90.230003,876600,79.722343
"2014-09-29",89.57,90.139999,89.290001,89.980003,598600,79.501442
"2014-09-30",90.110001,90.160004,88.489998,88.790001,1202300,78.450043
"2014-10-01",88.790001,88.839996,87.18,87.5,1395600,77.310265
"2014-10-02",87.550003,87.889999,86.550003,87.260002,686800,77.098206
"2014-10-03",87.57,88.110001,87.010002,88,966600,77.752037
"2014-10-06",88.440002,88.879997,88.160004,88.230003,1120400,77.955254
"2014-10-07",87.550003,87.580002,85.190002,85.220001,1559100,75.295769
"2014-10-08",85.169998,86.5,83.739998,86.360001,1946300,76.303017
"2014-10-09",86.260002,86.330002,84.019997,84.169998,1381000,74.368057
"2014-10-10",84.279999,84.68,83.050003,83.580002,1178100,73.846771
"2014-10-13",83.559998,84.18,81.279999,81.349998,914000,71.876472
"2014-10-14",81.730003,83.360001,81.730003,82.57,1488700,72.954369
"2014-10-15",81.75,81.889999,79.029999,81.309998,2124400,71.84111
"2014-10-16",80.050003,83.07,80.019997,82.879997,1408100,73.228256
"2014-10-17",83.650002,85.050003,83.559998,84.190002,1438900,74.385735
"2014-10-20",83.690002,84.480003,83.360001,84.459999,1604800,74.624275
"2014-10-21",84.879997,86.459999,84.849998,86.089996,2150800,76.064453
"2014-10-22",88.029999,89.610001,86.790001,87.410004,2773000,77.230766
"2014-10-23",88.550003,89.879997,88.190002,88.980003,1926200,78.617912
"2014-10-24",88.739998,90.220001,88.559998,90.120003,921300,79.625153
"2014-10-27",89.879997,89.879997,89.110001,89.550003,1090600,79.121529
"2014-10-28",90.25,91.589996,89.68,91.370003,2600800,80.729561
"2014-10-29",91.610001,91.769997,90.57,91.470001,1456600,80.81794
"2014-10-30",90.919998,92.589996,90.57,92.07,772100,81.348076
"2014-10-31",92.800003,93.709999,92.610001,93.639999,1053700,82.735229
"2014-11-03",93.75,94.389999,93.480003,93.610001,847200,82.708733
"2014-11-04",93.360001,93.589996,92.779999,93.150002,704900,82.302299
"2014-11-05",93.860001,93.959999,93.169998,93.269997,1156300,82.408318
"2014-11-06",93.580002,94.589996,93.279999,94.400002,1106600,83.406731
"2014-11-07",94.529999,95.32,94.129997,95.010002,775400,83.945694
"2014-11-10",95.199997,95.93,94.769997,95.879997,1169300,84.714371
"2014-11-11",95.730003,96.25,95.489998,95.830002,856500,84.670189
"2014-11-12",95.5,96.410004,95.290001,96.209999,1197700,85.005959
"2014-11-13",96.18,96.550003,95.510002,95.860001,805700,84.696716
"2014-11-14",95.5,96.510002,95.5,95.669998,650000,84.528831
"2014-11-17",95.580002,95.599998,94.900002,95.18,998300,84.095909
"2014-11-18",95.300003,96.379997,94.989998,95.120003,1104800,84.042885
"2014-11-19",95.129997,95.18,94.269997,94.879997,1545300,83.830818
"2014-11-20",94.470001,95.660004,94.370003,95.199997,682500,84.113564
"2014-11-21",96.440002,96.529999,95.18,95.309998,1318900,84.210747
"2014-11-24",95.489998,95.889999,95.040001,95.260002,990400,84.166573
"2014-11-25",95.529999,95.940002,94.860001,95.309998,1547300,84.210747
"2014-11-26",95.269997,95.300003,94.25,94.769997,650600,83.733643
"2014-11-28",94.860001,94.910004,93.830002,94.440002,583900,83.442093
"2014-12-01",94.18,94.190002,92.900002,93.550003,948300,82.655724
"2014-12-02",93.75,95.099998,93.519997,94.480003,2297100,83.477448
"2014-12-03",94.349998,95.57,94.330002,95.360001,840600,84.721222
"2014-12-04",95.050003,95.290001,94.330002,94.839996,1236500,84.259232
"2014-12-05",94.75,95.709999,94.650002,95.610001,1283200,84.943321
"2014-12-08",95.5,95.970001,94.940002,95.309998,868000,84.676796
"2014-12-09",94.110001,95.589996,93.93,95.559998,931500,84.898918
"2014-12-10",95.059998,95.459999,94.209999,94.449997,1296600,83.912735
"2014-12-11",95,95.849998,94.650002,94.93,1126800,84.339195
"2014-12-12",94.129997,94.620003,93.650002,93.699997,899900,83.246422
"2014-12-15",94.160004,94.68,92.650002,92.910004,920100,82.544571
"2014-12-16",92.540001,94.980003,92.540001,93.580002,1109000,83.139809
"2014-12-17",93.589996,94.599998,92.870003,94.389999,1076100,83.859413
"2014-12-18",95.529999,96.419998,95.160004,96.410004,1088600,85.654083
"2014-12-19",96.720001,97.190002,96.160004,96.900002,1470600,86.089394
"2014-12-22",97.099998,97.5,96.489998,97.07,1284500,86.240448
"2014-12-23",97.440002,97.660004,97.099998,97.32,1050400,86.462563
"2014-12-24",97.400002,97.68,97.239998,97.360001,511400,86.4981
"2014-12-26",97.599998,97.720001,97.040001,97.050003,542200,86.222687
"2014-12-29",96.690002,97.459999,96.669998,96.730003,1057300,85.938385
"2014-12-30",96.610001,96.949997,96.220001,96.720001,842800,85.929497
"2014-12-31",97.18,97.620003,96.010002,96.080002,572000,85.360901
"2015-01-02",96.57,96.809998,94.910004,96.019997,550200,85.307587
"2015-01-05",95.230003,95.449997,93.739998,93.970001,1211100,83.486298
"2015-01-06",93.970001,94.379997,92.239998,93.029999,1182700,82.651184
"2015-01-07",93.68,95,93.18,94.629997,1446000,84.07267
"2015-01-08",94.660004,96.449997,94.660004,96.43,1024900,85.671844
"2015-01-09",95.610001,95.75,94.300003,94.610001,1433100,84.054893
"2015-01-12",94.68,94.830002,93.599998,94.010002,1101200,83.521828
"2015-01-13",94.800003,95.550003,92.720001,93.470001,1330300,83.042068
"2015-01-14",92.029999,93.669998,92.029999,93.589996,1592300,83.148682
"2015-01-15",94.300003,94.32,91.629997,91.730003,1307500,81.496216
"2015-01-16",91.739998,91.860001,90.370003,91.830002,1396500,81.585045
"2015-01-20",92.220001,92.5,90.550003,91.809998,1022300,81.567299
"2015-01-21",91.400002,92.470001,91.129997,92.440002,1244500,82.126999
"2015-01-22",93,94.110001,92.099998,93.870003,1278500,83.397461
"2015-01-23",93.709999,94.019997,93.150002,93.389999,1120000,82.971008
"2015-01-26",93.489998,93.809998,92.959999,93.480003,1467700,83.050987
"2015-01-27",92.32,92.540001,91.080002,91.300003,1338200,81.114174
"2015-01-28",91.349998,92.150002,90.080002,90.510002,2263600,80.412315
"2015-01-29",93.519997,95.989998,92.660004,95.57,3271000,84.907776
"2015-01-30",95.190002,95.349998,93.43,93.650002,3205300,83.202003
"2015-02-02",93.440002,95.910004,93.120003,95.540001,2177800,84.881157
"2015-02-03",95.989998,96.720001,95.650002,96.480003,1521000,85.716278
"2015-02-04",96.269997,96.379997,95.300003,95.68,1722100,85.005531
"2015-02-05",96.139999,96.589996,95.889999,96.160004,1108800,85.431961
"2015-02-06",96.160004,96.919998,96.040001,96.32,1005100,85.574112
"2015-02-09",96.190002,96.870003,95.160004,95.400002,1978400,84.756767
"2015-02-10",95.809998,97.07,95.43,96.809998,1e+06,86.00946
"2015-02-11",96.889999,97.059998,95.949997,96.559998,1317900,85.787338
"2015-02-12",97.040001,97.400002,96.360001,97.279999,1268700,86.427002
"2015-02-13",97.449997,98.360001,97.379997,98.199997,798500,87.244362
"2015-02-17",97.910004,98.43,97.769997,98.32,715500,87.351013
"2015-02-18",98.25,98.730003,98.019997,98.550003,680600,87.555336
"2015-02-19",97.970001,98.650002,97.580002,98.279999,589200,87.31546
"2015-02-20",97.910004,99.160004,97.400002,98.940002,1158200,87.901825
"2015-02-23",98.940002,99.029999,98.370003,98.690002,606000,87.67971
"2015-02-24",98.690002,100.440002,98.650002,100.169998,1114500,88.994606
"2015-02-25",100.050003,100.279999,98.940002,99.129997,1124100,88.07061
"2015-02-26",99.040001,99.25,98.099998,98.639999,792400,87.635292
"2015-02-27",98.660004,99.059998,98.169998,98.339996,1362400,87.368767
"2015-03-02",97.82,98.949997,97.449997,98.919998,924800,88.351227
"2015-03-03",98.75,98.989998,97.580002,98.379997,626300,87.868919
"2015-03-04",97.940002,98.220001,97.110001,97.32,1099300,86.922188
"2015-03-05",97.470001,97.699997,97.129997,97.620003,634900,87.190132
"2015-03-06",96.760002,97.139999,95.43,95.68,1030400,85.45742
"2015-03-09",95.75,97.75,95.739998,97.239998,1199100,86.850731
"2015-03-10",96.150002,96.75,95.879997,96.019997,1291400,85.76107
"2015-03-11",96.279999,96.279999,94.919998,95.150002,1063100,84.984032
"2015-03-12",95.519997,96.620003,95.339996,96.470001,750100,86.16301
"2015-03-13",96.150002,96.639999,95.290001,96.18,1197700,85.903976
"2015-03-16",94.709999,95.470001,93.279999,95.019997,3615000,84.867912
"2015-03-17",94.75,95.230003,94.099998,94.470001,1906000,84.376686
"2015-03-18",94.379997,96.980003,93.940002,96.650002,1661300,86.323784
"2015-03-19",96.019997,96.470001,95.269997,95.870003,1264800,85.627106
"2015-03-20",96.160004,97.25,96.129997,96.32,1923800,86.029045
"2015-03-23",96.529999,97.150002,95.989998,95.989998,955400,85.734268
"2015-03-24",95.550003,96.769997,95.5,96.010002,941000,85.752151
"2015-03-25",96.059998,96.43,94.949997,94.989998,864900,84.841118
"2015-03-26",94.709999,95.150002,94.120003,94.860001,896800,84.725021
"2015-03-27",94.860001,95.610001,94.739998,95.410004,1060100,85.216255
"2015-03-30",96,96.769997,95.800003,96.209999,825400,85.930794
"2015-03-31",95.900002,96.010002,95.120003,95.360001,1467400,85.171585
"2015-04-01",95.349998,95.970001,94.620003,95.540001,641000,85.332359
"2015-04-02",95.580002,96.470001,95.290001,95.610001,546300,85.39489
"2015-04-06",94.919998,97.25,94.599998,96.639999,785300,86.314842
"2015-04-07",96.57,96.910004,95.870003,96.160004,655800,85.886108
"2015-04-08",96.150002,96.739998,95.940002,96.730003,851000,86.395203
"2015-04-09",96.68,96.75,95.529999,96.389999,460400,86.091553
"2015-04-10",96.660004,96.919998,96.300003,96.5,777100,86.189796
"2015-04-13",96.220001,96.57,95.559998,95.949997,579100,85.698555
"2015-04-14",95.68,95.949997,95.07,95.93,436600,85.680687
"2015-04-15",96.349998,97.260002,96.089996,96.989998,938900,86.627434
"2015-04-16",96.660004,97.449997,96.199997,97.169998,928700,86.788223
"2015-04-17",96.18,96.529999,95.730003,96.25,972500,85.966515
"2015-04-20",97.010002,97.5,96.690002,97.360001,669600,86.957916
"2015-04-21",97.480003,97.480003,96.389999,97.080002,995800,86.707802
"2015-04-22",97.080002,98.459999,96.379997,98.110001,1382300,87.627785
"2015-04-23",100.309998,101.059998,99.309998,99.769997,2747300,89.11042
"2015-04-24",100.370003,100.82,99.400002,99.790001,1322400,89.128288
"2015-04-27",99.82,100.279999,99.379997,99.709999,1196300,89.056854
"2015-04-28",99.440002,99.739998,98.5,99.730003,1185700,89.074684
"2015-04-29",99.120003,100.059998,98.470001,99.639999,1012800,88.994293
"2015-04-30",99.160004,99.580002,98.540001,98.699997,1598100,88.154739
"2015-05-01",98.989998,99.540001,98.82,99.300003,719300,88.690643
"2015-05-04",99.480003,100.849998,99.349998,100.550003,1265200,89.807106
"2015-05-05",100.669998,101.5,100.269997,100.739998,1477100,89.976799
"2015-05-06",101.279999,102.529999,100.889999,101.959999,1892000,91.066444
"2015-05-07",102.029999,102.75,101.379997,102.370003,1486700,91.432617
"2015-05-08",103.110001,103.739998,102.779999,103.330002,1323400,92.290062
"2015-05-11",103.279999,103.699997,102.82,103.480003,1460500,92.424065
"2015-05-12",103.169998,103.529999,102.269997,103.43,1133100,92.379387
"2015-05-13",103.529999,104.019997,103.199997,103.629997,708700,92.558014
"2015-05-14",104.160004,104.279999,103.849998,104.040001,1005400,92.924194
"2015-05-15",103.989998,104.470001,103.709999,104.050003,657600,92.933167
"2015-05-18",104.010002,104.019997,103.150002,103.260002,1242600,92.227539
"2015-05-19",103.379997,103.940002,103.019997,103.660004,874500,92.584808
"2015-05-20",104.010002,104.18,103.360001,103.690002,629500,92.611603
"2015-05-21",103.57,104.099998,103.309998,103.879997,763600,92.781303
"2015-05-22",104.010002,104.220001,103.589996,103.599998,734100,92.531204
"2015-05-26",103.5,103.709999,102.220001,102.410004,1155000,91.468361
"2015-05-27",102.739998,103.660004,102.360001,103.449997,721500,92.397247
"2015-05-28",103.25,103.480003,102.870003,103.339996,530600,92.299004
"2015-05-29",103.190002,103.589996,101.980003,102.440002,1134700,91.495171
"2015-06-01",102.360001,103.169998,101.940002,102.830002,947200,92.312096
"2015-06-02",102.449997,103.949997,102.389999,103.400002,1037000,92.823784
"2015-06-03",103.669998,104.239998,103.410004,103.870003,1660500,93.245728
"2015-06-04",103.400002,103.650002,102.690002,103.07,1503800,92.527534
"2015-06-05",102.860001,103.629997,102.849998,103.5,896700,92.913559
"2015-06-08",103.510002,104.139999,103.339996,103.639999,1115200,93.03923
"2015-06-09",103.660004,104.260002,103.379997,103.970001,861800,93.335487
"2015-06-10",104.300003,106.519997,104.230003,106.389999,1540300,95.507942
"2015-06-11",106.779999,107.239998,106.300003,106.790001,1478400,95.867035
"2015-06-12",106.589996,106.699997,106,106.279999,853800,95.409203
"2015-06-15",105.300003,105.790001,105.07,105.690002,904500,94.879539
"2015-06-16",105.639999,105.959999,105.269997,105.779999,1131500,94.960358
"2015-06-17",106.269997,106.349998,104.870003,105.599998,1133200,94.798752
"2015-06-18",104.790001,106.830002,104.790001,106.559998,785500,95.660545
"2015-06-19",106.709999,107.190002,106.379997,106.860001,1299000,95.929878
"2015-06-22",107.480003,107.690002,106.959999,107.290001,686700,96.315895
"2015-06-23",107.279999,107.559998,107.139999,107.330002,659000,96.351807
"2015-06-24",107.349998,107.419998,106.040001,106.360001,1034600,95.481018
"2015-06-25",106.379997,106.730003,105.57,105.699997,778100,94.888512
"2015-06-26",105.879997,106.440002,105.660004,106.389999,784400,95.507942
"2015-06-29",105.529999,106.07,104.900002,104.989998,834800,94.25116
"2015-06-30",105.68,106.589996,104.830002,105.239998,1069000,94.475571
"2015-07-01",106.699997,108.629997,106.699997,107.5,2290700,96.504417
"2015-07-02",107.75,107.849998,107.089996,107.709999,1111000,96.69294
"2015-07-06",106.75,108.129997,106.32,107.379997,737200,96.396675
"2015-07-07",107.660004,107.839996,106.07,107.650002,958200,96.639069
"2015-07-08",107.239998,107.239998,105.739998,106.190002,1000200,95.328423
"2015-07-09",107.709999,107.93,105.800003,105.82,961700,94.996246
"2015-07-10",107.169998,107.169998,106.18,106.660004,829400,95.750351
"2015-07-13",107.599998,107.690002,107.139999,107.580002,780200,96.576233
"2015-07-14",107.610001,107.970001,107.470001,107.589996,863300,96.585197
"2015-07-15",107.589996,107.720001,106.910004,107.18,657700,96.217133
"2015-07-16",107.889999,108.029999,107.139999,107.209999,906900,96.244064
"2015-07-17",107.099998,107.470001,106.660004,107.349998,624200,96.369743
"2015-07-20",107.489998,108.279999,107.160004,107.900002,1033200,96.863495
"2015-07-21",107.610001,107.760002,106.260002,106.790001,1102600,95.867035
"2015-07-22",106.68,107.129997,106.18,106.690002,911400,95.77726
"2015-07-23",106.349998,107.129997,106.099998,106.349998,755300,95.472015
"2015-07-24",106.220001,106.360001,104.699997,105.139999,959400,94.385811
"2015-07-27",104.459999,104.900002,104.160004,104.68,1016800,93.972862
"2015-07-28",104.980003,106.779999,104.809998,106.169998,1375900,95.31044
"2015-07-29",106.199997,108.669998,105.769997,108.169998,2506300,97.105873
"2015-07-30",109.610001,111.18,104.339996,104.510002,3568100,93.820244
"2015-07-31",104.559998,106.010002,104.559998,105.489998,2357100,94.700005
"2015-08-03",104.790001,105.25,102.93,103.739998,2166400,93.129013
"2015-08-04",103.949997,104.419998,103.57,103.970001,1111800,93.335487
"2015-08-05",103.839996,105.5,103.839996,105.279999,1869700,94.511482
"2015-08-06",105.449997,105.949997,104.75,105.199997,952100,94.439667
"2015-08-07",105.150002,105.360001,104.5,104.690002,1140700,93.981834
"2015-08-10",105.68,106.800003,105.68,105.989998,1489100,95.148857
"2015-08-11",104.849998,105.099998,104.290001,105.019997,1182000,94.278076
"2015-08-12",104.389999,105.050003,103.169998,104.690002,1141200,93.981834
"2015-08-13",103.709999,104.82,103.540001,104.5,890100,93.811264
"2015-08-14",104.800003,105.559998,104.489998,105.410004,864100,94.628189
"2015-08-17",105.089996,106,104.480003,105.739998,649900,94.924446
"2015-08-18",105.790001,106.220001,105.339996,105.849998,964400,95.023178
"2015-08-19",105.489998,106.419998,104.940002,105.760002,1033700,94.942413
"2015-08-20",105.110001,105.43,104.5,104.559998,1409000,93.865128
"2015-08-21",103.830002,104.190002,101.059998,101.150002,2282800,90.803902
"2015-08-24",96.019997,99.370003,91.190002,96.639999,2970200,86.755219
"2015-08-25",99.169998,99.610001,94.580002,94.660004,2326400,84.977745
"2015-08-26",96.730003,98.129997,94.849998,97.839996,2606300,87.832481
"2015-08-27",99.209999,100.959999,98.57,100.730003,1873400,90.426888
"2015-08-28",100.25,100.709999,99.190002,100.5,975700,90.220406
"2015-08-31",100.510002,102.330002,100.18,101.519997,1507000,91.13607
"2015-09-01",99.169998,99.660004,97.940002,98.360001,1782300,88.299294
"2015-09-02",98.860001,99.099998,97.900002,99.089996,1547200,89.454819
"2015-09-03",99.110001,100.150002,98.849998,99.290001,829300,89.635368
"2015-09-04",97.809998,98.370003,97.25,97.790001,806800,88.281235
"2015-09-08",99.690002,100.309998,98.93,100.279999,845200,90.529121
"2015-09-09",101.129997,101.699997,98.93,99.089996,770800,89.454819
"2015-09-10",98.849998,99.599998,98.190002,98.730003,717600,89.129837
"2015-09-11",98.43,99.910004,98.080002,99.879997,857900,90.168015
"2015-09-14",99.779999,99.879997,98.669998,99.010002,734400,89.382599
"2015-09-15",99.43,101.550003,99,101.25,1099200,91.404793
"2015-09-16",100.93,102.209999,100.839996,101.699997,920700,91.81102
"2015-09-17",106.779999,106.779999,100.709999,100.949997,1101000,91.133972
"2015-09-18",100.080002,101.309998,99.870003,100.309998,2055800,90.556206
"2015-09-21",100.739998,101.529999,100.139999,100.709999,581800,90.917297
"2015-09-22",99.190002,99.699997,98.540001,99.120003,1148500,89.481911
"2015-09-23",99.470001,99.610001,97.93,98.650002,898100,89.057625
"2015-09-24",97.540001,98.419998,96.849998,98.260002,1149300,88.705559
"2015-09-25",98.889999,99.019997,97.919998,98.349998,739500,88.786781
"2015-09-28",97.660004,97.889999,96.510002,96.660004,678200,87.261124
"2015-09-29",96.739998,97.080002,94.559998,94.900002,1373100,85.672264
"2015-09-30",96.040001,97.160004,95.190002,96.980003,1403200,87.550003
"2015-10-01",96.940002,97.389999,95.720001,96.620003,1149500,87.224998
"2015-10-02",94.889999,97.459999,94.889999,97.459999,1400300,87.98333
"2015-10-05",98.239998,99.989998,98.239998,99.790001,1129700,90.086761
"2015-10-06",99.779999,100.489998,99.279999,99.879997,680800,90.168015
"2015-10-07",100.440002,101.489998,99.099998,100.440002,680200,90.673569
"2015-10-08",100.059998,102.419998,99.379997,101.739998,972500,91.847137
"2015-10-09",102,103.110001,101.300003,101.550003,1117900,91.675629
"2015-10-12",101.57,102,100.910004,101.510002,611600,91.639519
"2015-10-13",100.849998,101.650002,100.099998,100.32,607000,90.565208
"2015-10-14",100.279999,100.349998,98.199997,98.43,966000,88.859009
"2015-10-15",98.709999,99.120003,97.610001,98.730003,1057000,89.129837
"2015-10-16",98.989998,99.019997,97.809998,98.510002,889800,88.931229
"2015-10-19",98.25,99.43,98,98.239998,1251700,88.687477
"2015-10-20",97.900002,99.669998,97.639999,98.599998,1170800,89.012474
"2015-10-21",98.970001,99.370003,97.93,98.150002,1203700,88.606216
"2015-10-22",105,106.150002,102.150002,105.470001,3641600,95.21447
"2015-10-23",106.580002,106.970001,105.029999,106.050003,1211700,95.73806
"2015-10-26",106.099998,106.699997,105.129997,106.18,1202100,95.855431
"2015-10-27",105.32,106.449997,104.959999,105.949997,1287300,95.647781
"2015-10-28",106.230003,107.32,105.620003,107.139999,980400,96.722069
"2015-10-29",107.120003,107.32,105.540001,106.459999,1084900,96.1082
"2015-10-30",106.809998,107.279999,104.739998,105.980003,1454100,95.674873
"2015-11-02",106.279999,107.5,105.790001,107.309998,1328700,96.875549
"2015-11-03",106.919998,107.709999,106.519997,107.449997,1094700,97.001915
"2015-11-04",107.949997,108.139999,106.900002,107.279999,928900,96.84845
"2015-11-05",107.370003,107.879997,106.529999,107.110001,1679900,96.694992
"2015-11-06",106.809998,107.5,105.730003,107.5,1087500,97.047066
"2015-11-09",106.879997,107.370003,106.150002,106.559998,1213900,96.198456
"2015-11-10",106.169998,107.129997,105.790001,106.879997,711600,96.48735
"2015-11-11",107.32,107.57,106.160004,107.059998,639000,96.649841
"2015-11-12",105.82,106.93,104.809998,105.059998,1064100,94.844315
"2015-11-13",105.019997,105.529999,104.269997,104.440002,1184100,94.284622
"2015-11-16",104.379997,105.75,104.190002,105.690002,568600,95.413071
"2015-11-17",106.029999,106.029999,104.900002,105.120003,823900,94.898506
"2015-11-18",105.699997,107.160004,105.550003,107,1442000,96.595688
"2015-11-19",107.129997,107.690002,106.769997,107.339996,982900,96.902618
"2015-11-20",108,108.470001,107.349998,107.720001,1337200,97.245659
"2015-11-23",107.699997,108.290001,107.489998,107.989998,1553800,97.48941
"2015-11-24",107.489998,107.639999,106.529999,107.480003,1745600,97.028999
"2015-11-25",107.790001,108.739998,107.580002,108.290001,1066900,97.760254
"2015-11-27",108.269997,109.220001,108.230003,109.059998,655900,98.455391
"2015-11-30",109.139999,109.5,108.370003,109.160004,1774900,98.545654
"2015-12-01",109.440002,110.230003,109.050003,110.150002,1443200,99.439392
"2015-12-02",109.919998,110.089996,109.209999,109.370003,1482300,99.230705
"2015-12-03",109.739998,109.959999,107.730003,108.290001,1126300,98.250854
"2015-12-04",108.419998,110.150002,108.339996,110.059998,1362200,99.856743
"2015-12-07",109.610001,110.410004,109.32,110.169998,1088100,99.956543
"2015-12-08",108.93,110.040001,108.839996,109.339996,1112200,99.203484
"2015-12-09",108.650002,109.699997,107.849998,108.089996,1648000,98.069359
"2015-12-10",108.199997,109.279999,108.019997,108.57,1206700,98.504883
"2015-12-11",107.360001,107.769997,106.589996,107,1518800,97.080421
"2015-12-14",107.309998,108.779999,107.169998,108.730003,1554500,98.650047
"2015-12-15",109.519997,109.519997,107.18,107.510002,1515800,97.543159
"2015-12-16",108.220001,109.510002,107.889999,109.400002,1194100,99.257942
"2015-12-17",109.629997,109.839996,107.459999,107.540001,1755500,97.570358
"2015-12-18",107.510002,107.510002,104.360001,104.559998,3344000,94.866631
"2015-12-21",105.330002,105.480003,103.379997,104.580002,1623400,94.884781
"2015-12-22",105,106.139999,104.080002,105.739998,922800,95.937241
"2015-12-23",106.190002,107.32,105.75,107.059998,1162800,97.134857
"2015-12-24",106.839996,107.190002,106.309998,106.949997,338400,97.035042
"2015-12-28",106.800003,107.529999,106.190002,106.989998,1092500,97.071342
"2015-12-29",107.830002,108.25,106.879997,107.919998,990200,97.915146
"2015-12-30",108.019997,108.470001,107.209999,107.230003,632300,97.289101
"2015-12-31",106.809998,107.559998,106.550003,106.730003,636900,96.835457
"2016-01-04",104.940002,105,103.660004,104.870003,1304500,95.147896
"2016-01-05",105.160004,105.599998,102.440002,102.709999,2550400,93.188141
"2016-01-06",101.330002,102.830002,100.82,101.290001,1385900,91.899773
"2016-01-07",99.120003,100.370003,98.279999,98.410004,1438600,89.286766
"2016-01-08",98.589996,98.93,96.279999,96.440002,1978500,87.499405
"2016-01-11",96.889999,97.059998,95.330002,96.290001,959900,87.363289
"2016-01-12",97.220001,98.370003,96.489998,97.910004,1502100,88.833138
"2016-01-13",98.389999,99.169998,96.110001,96.230003,1189800,87.308868
"2016-01-14",96.629997,98.379997,95.290001,97.82,1321900,88.75148
"2016-01-15",95.110001,96.199997,94.860001,95.699997,1617300,86.828003
"2016-01-19",96.860001,96.959999,94.949997,95.669998,1159900,86.800797
"2016-01-20",94.300003,94.970001,90.400002,93.669998,2010300,84.986206
"2016-01-21",93.660004,94.949997,92.480003,92.849998,1928400,84.242233
"2016-01-22",94.459999,95.43,92.629997,93.989998,1682200,85.276527
"2016-01-25",93.440002,94.629997,92.910004,93.610001,1731300,84.93177
"2016-01-26",94.360001,96.57,94.239998,96.220001,1160600,87.299805
"2016-01-27",96.110001,98.550003,95.660004,96.120003,1920100,87.209076
"2016-01-28",90.269997,93.550003,89.010002,91.82,5059000,83.307693
"2016-01-29",91.949997,94.339996,91.949997,94.339996,4084600,85.594086
"2016-02-01",93.519997,94.699997,92.010002,94.230003,2364900,85.494301
"2016-02-02",94.220001,94.849998,92.599998,92.959999,2010700,84.342018
"2016-02-03",94.419998,95.660004,92.389999,95.510002,1889100,86.655632
"2016-02-04",95.110001,98.25,95,96.110001,2066000,87.200012
"2016-02-05",95.620003,96.139999,93.169998,93.25,1943800,84.605148
"2016-02-08",92.010002,92.239998,89.389999,90.419998,2107400,82.037491
"2016-02-09",89.57,91.449997,89.57,90.629997,1363300,82.228035
"2016-02-10",90.940002,92.129997,90.660004,91.269997,1924000,82.808693
"2016-02-11",89.760002,90.989998,88.720001,90.139999,1821700,81.783463
"2016-02-12",91.339996,92.379997,90.940002,91.760002,1390000,83.253265
"2016-02-16",93.169998,93.93,92.68,92.970001,1751200,84.351105
"2016-02-17",93.75,94.010002,92.239998,93.059998,1305600,84.432747
"2016-02-18",92.889999,93.339996,92,92.610001,1297900,84.024475
"2016-02-19",92.470001,92.589996,91.57,92,1611600,83.471008
"2016-02-22",93.150002,94.169998,93.150002,94.110001,856900,85.385422
"2016-02-23",94.080002,95,93,93.599998,877900,84.922684
"2016-02-24",92.669998,93.900002,92.660004,93.720001,1192100,85.031578
"2016-02-25",94.050003,95.080002,93.5,95.07,816900,86.256416
"2016-02-26",95.5,96.120003,95.080002,95.589996,876200,86.728188
"2016-02-29",95.150002,95.480003,94.010002,94.010002,1624200,85.788292
