"dates","PPG.Open","PPG.High","PPG.Low","PPG.Close","PPG.Volume","PPG.Adjusted"
"2017-09-18",106.199997,106.93,105.970001,106.800003,1278700,100.544739
"2017-09-19",107,108.379997,106.769997,108.339996,1034200,101.994537
"2017-09-20",108.519997,109.269997,108.18,108.809998,1442100,102.437004
"2017-09-21",108.660004,109.900002,108.660004,108.989998,1018900,102.606468
"2017-09-22",108.959999,109.18,108.470001,108.760002,1123300,102.389931
"2017-09-25",108.230003,110.160004,108,109.160004,1914100,102.76651
"2017-09-26",109.389999,109.739998,108.129997,108.510002,2132700,102.154587
"2017-09-27",108.639999,108.93,107.809998,107.989998,1509100,101.665031
"2017-09-28",107.919998,108.93,107.699997,108.849998,1592600,102.474648
"2017-09-29",108.739998,109.559998,108.419998,108.660004,1749300,102.295784
"2017-10-02",108.660004,111.160004,108.43,111,1329400,104.498749
"2017-10-03",111.599998,112.419998,110.949997,111.989998,1299900,105.430763
"2017-10-04",112.089996,112.889999,111.980003,112.260002,1449900,105.684944
"2017-10-05",112.470001,113.169998,112.169998,113.029999,1102900,106.409859
"2017-10-06",112.879997,114.150002,112.669998,113.279999,1198000,106.645203
"2017-10-09",113.07,113.07,111.75,112.639999,1524500,106.042686
"2017-10-10",112.639999,112.739998,111.910004,112.379997,1190300,105.797905
"2017-10-11",112.379997,112.589996,111.690002,112.410004,801800,105.826172
"2017-10-12",112.25,113.82,112.169998,113.400002,1368800,106.758186
"2017-10-13",113.879997,113.900002,113.199997,113.5,1003700,106.852318
"2017-10-16",113.769997,113.989998,112.699997,113.169998,1321300,106.541656
"2017-10-17",113.120003,113.550003,112.760002,112.959999,1581600,106.343948
"2017-10-18",113.150002,113.32,112.099998,112.879997,1797700,106.268631
"2017-10-19",111,115.360001,110.099998,114.309998,2019500,107.614883
"2017-10-20",114.949997,117.800003,114.790001,117.760002,2265900,110.862808
"2017-10-23",117.68,117.910004,116.730003,116.889999,1977400,110.043777
"2017-10-24",117.650002,118.720001,117.279999,117.440002,1415800,110.561546
"2017-10-25",117.260002,117.919998,116.720001,117.720001,1457800,110.82515
"2017-10-26",118.589996,119.07,118.07,118.669998,1021400,111.719521
"2017-10-27",118.5,119.849998,117.260002,117.93,2031400,111.022842
"2017-10-30",117.550003,117.830002,115.910004,116.160004,1238700,109.356522
"2017-10-31",116.57,117.089996,116.029999,116.239998,1156600,109.431831
"2017-11-01",116.339996,116.720001,115.489998,115.919998,1140000,109.130592
"2017-11-02",116.099998,116.209999,115.519997,116.160004,984600,109.356522
"2017-11-03",116.18,116.860001,115.889999,116.529999,781600,109.704849
"2017-11-06",116.559998,116.779999,116.309998,116.339996,639600,109.52597
"2017-11-07",116.550003,116.959999,116.050003,116.339996,639100,109.52597
"2017-11-08",116.220001,116.449997,115.540001,116.120003,877100,109.318871
"2017-11-09",115.050003,115.730003,114.559998,115.129997,926400,108.808533
"2017-11-10",114.68,115.040001,114.379997,114.669998,908600,108.373764
"2017-11-13",114.260002,114.879997,114.150002,114.550003,1247700,108.260368
"2017-11-14",113.489998,114.57,113.419998,114.349998,974900,108.07135
"2017-11-15",114.089996,114.089996,113.25,113.389999,952000,107.164063
"2017-11-16",113.790001,114.190002,113.379997,114.010002,1395600,107.750023
"2017-11-17",114,114.459999,113.57,113.830002,1809700,107.579895
"2017-11-20",114.080002,115.910004,113.879997,114.879997,1058500,108.572243
"2017-11-21",115.610001,115.849998,115.150002,115.339996,794000,109.006996
"2017-11-22",115.629997,116.540001,115.25,115.269997,1502400,108.940826
"2017-11-24",115.809998,116.529999,115.660004,116.099998,438800,109.725266
"2017-11-27",115.949997,116.379997,115.709999,115.849998,1196300,109.488983
"2017-11-28",116.260002,117.419998,116.260002,117.339996,1832400,110.897179
"2017-11-29",117.480003,117.739998,116.540001,117.010002,1156900,110.585297
"2017-11-30",117.099998,118.5,116.599998,116.849998,2045100,110.434082
"2017-12-01",117.309998,117.589996,114.900002,115.93,1540800,109.564606
"2017-12-04",117.900002,118.919998,116.830002,117.559998,1336500,111.105087
"2017-12-05",117.370003,117.639999,116.650002,116.75,1004500,110.339577
"2017-12-06",116.82,117.18,116.029999,116.190002,893500,109.810318
"2017-12-07",116.029999,116.690002,115.889999,116.110001,1128600,109.734711
"2017-12-08",116.239998,116.43,115.720001,115.919998,786100,109.555145
"2017-12-11",116.059998,116.459999,114.730003,115.68,948800,109.328316
"2017-12-12",115.739998,116.25,115.339996,115.889999,2037200,109.526794
"2017-12-13",116.080002,116.959999,116.019997,116.25,1292100,109.86702
"2017-12-14",116.309998,116.620003,113.260002,113.82,1834800,107.570442
"2017-12-15",114.699997,115.489998,114.309998,115.089996,2537300,108.770706
"2017-12-18",115.620003,116.529999,115.360001,116.129997,1205100,109.753624
"2017-12-19",116.68,116.93,116,116.309998,1182700,109.923714
"2017-12-20",116.379997,117.190002,116.110001,116.160004,1030400,109.78196
"2017-12-21",116.330002,116.889999,116.040001,116.18,645200,109.800865
"2017-12-22",116.419998,116.529999,115.900002,116.190002,574200,109.810318
"2017-12-26",116.400002,116.459999,116.080002,116.279999,491200,109.895378
"2017-12-27",116.459999,116.629997,116.019997,116.489998,548000,110.093842
"2017-12-28",116.690002,117.169998,116.230003,117.169998,532700,110.736504
"2017-12-29",117.339996,117.68,116.82,116.82,867700,110.405724
