"dates","CMI.Open","CMI.High","CMI.Low","CMI.Close","CMI.Volume","CMI.Adjusted"
"2016-02-19",96.470001,97.120003,95.010002,96.589996,2366700,83.595467
"2016-02-22",97.949997,99.169998,97.510002,98.529999,1885700,85.27449
"2016-02-23",98.480003,98.910004,96.739998,97.529999,2186500,84.409027
"2016-02-24",96.080002,96.43,93.269997,96.129997,2676300,83.197372
"2016-02-25",96.489998,97.739998,95.589996,97.699997,1575700,84.55616
"2016-02-26",98.669998,98.800003,97.260002,97.660004,1567600,84.52153
"2016-02-29",97.800003,98.720001,97.489998,97.57,1542400,84.443642
"2016-03-01",98.940002,100.639999,97.099998,100.260002,2177200,86.771744
"2016-03-02",99.809998,100.160004,98.07,99.459999,2313100,86.079384
"2016-03-03",99.230003,102.989998,99.010002,101.25,2768400,87.628555
"2016-03-04",101.730003,103.660004,100.309998,102.239998,3618100,88.485374
"2016-03-07",102.239998,105.940002,102,105.07,2359500,90.934639
"2016-03-08",104,104,99.300003,101.779999,3860000,88.08725
"2016-03-09",102.059998,103.050003,100.43,102.07,1675800,88.338242
"2016-03-10",102.110001,103.110001,100.75,102.790001,2403800,88.96138
"2016-03-11",103.43,104.809998,103.230003,104,2113900,90.008598
"2016-03-14",103.550003,105.480003,103.300003,105.120003,2359800,90.977936
"2016-03-15",104,104.620003,103.290001,104.580002,1697500,90.510582
"2016-03-16",104.419998,106.800003,103.919998,106.379997,1998000,92.06842
"2016-03-17",105.75,110.389999,105.5,109.580002,2964900,94.837906
"2016-03-18",109.940002,111.290001,108.099998,110.089996,4658600,95.279297
"2016-03-21",109.830002,110.989998,109.419998,110.610001,1708300,95.72934
"2016-03-22",110.110001,110.589996,109.220001,109.449997,1542500,94.725395
"2016-03-23",108.949997,109.32,107.660004,107.739998,2261400,93.245445
"2016-03-24",106.669998,107.419998,104.839996,107.400002,1729000,92.951187
"2016-03-28",107.839996,108.769997,106.599998,108.440002,1276900,93.85128
"2016-03-29",107.360001,110.129997,107.050003,109.93,1465300,95.140816
"2016-03-30",110.830002,111.160004,108.379997,109.309998,1507800,94.604225
"2016-03-31",109.199997,110.290001,108.900002,109.940002,1752500,95.14946
"2016-04-01",108.480003,110.389999,106.970001,110.120003,1670800,95.305267
"2016-04-04",110.110001,110.709999,108.68,109.089996,1347800,94.413826
"2016-04-05",107.489998,109.360001,106.629997,108.019997,1993100,93.487755
"2016-04-06",107.07,107.5,104.300003,106.43,3396300,92.111687
"2016-04-07",105.510002,106.400002,104.830002,105.089996,2275100,90.951958
"2016-04-08",106.110001,108.300003,105.839996,106.279999,1328200,91.981873
"2016-04-11",106.830002,108.139999,106.209999,106.260002,1397500,91.964569
"2016-04-12",106.690002,108.190002,106.129997,107.800003,1078500,93.297379
"2016-04-13",108.959999,113.769997,108.760002,113.699997,4132800,98.403641
"2016-04-14",113.510002,115.169998,112.739998,114.57,2463200,99.156601
"2016-04-15",115,115.610001,114.150002,115.32,2056100,99.805672
"2016-04-18",115.339996,117.68,114.550003,116.660004,2656300,100.965408
"2016-04-19",116.459999,118.739998,116.349998,117.75,2515900,101.908783
"2016-04-20",117.75,118.019997,116.120003,116.610001,1688900,100.922127
"2016-04-21",115.360001,116.639999,114.610001,115.139999,1744800,99.649895
"2016-04-22",114.669998,116.610001,114.610001,116.110001,2773500,100.48941
"2016-04-25",115.860001,116,114.169998,114.910004,1544300,99.450859
"2016-04-26",115.699997,116.489998,115.150002,116.18,2273200,100.549988
"2016-04-27",116.559998,117.050003,115.629997,116.720001,3115200,101.017342
"2016-04-28",116.519997,118.470001,115.839996,116.610001,1822000,100.922127
"2016-04-29",117.019997,118.639999,115.790001,117.029999,1784000,101.285652
"2016-05-02",117.389999,117.879997,115.660004,116.529999,2519200,100.852905
"2016-05-03",115.269997,120,114.379997,118.599998,3673000,102.644432
"2016-05-04",118.540001,118.550003,112.940002,114.440002,3751300,99.04409
"2016-05-05",114.900002,115.330002,113.559998,113.889999,1253400,98.568054
"2016-05-06",113.190002,115.059998,112.860001,114.989998,1137800,99.520073
"2016-05-09",114.07,114.07,111.769997,112.419998,1943900,97.295822
"2016-05-10",112.940002,114.949997,112.339996,114.779999,2223400,99.338333
"2016-05-11",114.790001,115.93,113.879997,114.720001,1927700,99.286407
"2016-05-12",115.349998,116,113.800003,114.389999,1552400,99.000786
"2016-05-13",114.589996,115.269997,111.68,111.790001,1916100,96.750572
"2016-05-16",112,114.809998,112,114.190002,1414200,98.827705
"2016-05-17",114,115.989998,113.559998,114.279999,1471300,98.905602
"2016-05-18",112.449997,113.300003,110.050003,110.669998,2081000,96.605476
"2016-05-19",110.330002,110.760002,106.260002,108.080002,2951000,94.344627
"2016-05-20",108.489998,109.599998,108.059998,108.209999,1317600,94.458107
"2016-05-23",108.099998,109.360001,107.330002,108.160004,865300,94.414467
"2016-05-24",108.57,109.989998,108.360001,109.709999,1190900,95.767471
"2016-05-25",110.550003,113.449997,110.160004,113.169998,2029100,98.787758
"2016-05-26",113.739998,114.849998,113.360001,113.5,1756300,99.075829
"2016-05-27",113.419998,114.489998,112.839996,113.239998,1412200,98.848862
"2016-05-31",113.25,115.32,113.019997,114.470001,1936300,99.922546
"2016-06-01",113.989998,114.150002,112.199997,114.129997,1398000,99.625748
"2016-06-02",113.959999,115.129997,113.099998,115.129997,1620000,100.498665
"2016-06-03",114.93,114.93,112.709999,113.639999,1586000,99.198036
"2016-06-06",114.139999,116.43,113.669998,116.300003,1459400,101.519981
"2016-06-07",116.5,117.82,116.019997,117.150002,974000,102.261971
"2016-06-08",118,119.910004,118,118.870003,1837800,103.763374
"2016-06-09",117.699997,118.790001,117.300003,118.639999,1072100,103.562592
"2016-06-10",117.389999,117.57,115.459999,116,1263800,101.258118
"2016-06-13",115.540001,115.919998,113.650002,113.739998,1594700,99.285309
"2016-06-14",113.760002,114.239998,111.949997,112.949997,1982500,98.595718
"2016-06-15",114.040001,114.330002,112.379997,113.440002,1444000,99.023445
"2016-06-16",112.779999,113.669998,110.550003,113.349998,1250300,98.944893
"2016-06-17",113.489998,115.150002,112.709999,114.18,2229100,99.669403
"2016-06-20",115.910004,117.57,115.760002,115.970001,1356300,101.231934
"2016-06-21",115.57,115.769997,113.82,115.360001,1216600,100.699448
"2016-06-22",115.5,116.330002,115.440002,115.779999,1210800,101.066063
"2016-06-23",117.089996,119,116.610001,118.959999,1573700,103.841927
"2016-06-24",114.25,115.059998,110.449997,110.5,5459700,96.457092
"2016-06-27",109.690002,109.800003,105.43,105.75,3437700,92.310722
"2016-06-28",106.800003,108.400002,105.330002,106.940002,2937000,93.349487
"2016-06-29",108.400002,109.980003,107.580002,109.730003,1748400,95.784943
"2016-06-30",109.970001,112.440002,109.459999,112.440002,1338300,98.15052
"2016-07-01",112.010002,113.57,111.809998,112.919998,1458200,98.569542
"2016-07-05",112.129997,112.790001,109.449997,110.18,1263100,96.177742
"2016-07-06",109.199997,110.690002,107.510002,110.610001,1705000,96.553101
"2016-07-07",110.870003,112.480003,110.300003,111.260002,937600,97.120506
"2016-07-08",112.260002,114.849998,111.760002,114.699997,1069600,100.123314
"2016-07-11",114.800003,116.339996,113.699997,115.889999,1077800,101.162094
"2016-07-12",116.730003,119.18,116.269997,118.980003,1615500,103.859398
"2016-07-13",118.300003,119.870003,117.720001,118.129997,1636500,103.117409
"2016-07-14",119.330002,120.18,118.900002,119.470001,1636500,104.287125
"2016-07-15",119.839996,119.839996,118.580002,119.010002,1110200,103.885582
"2016-07-18",118.370003,119.050003,117.040001,118.190002,1959800,103.169792
"2016-07-19",117.43,117.790001,116.309998,116.470001,1545500,101.668365
"2016-07-20",116.779999,118.190002,116.019997,117.559998,2066500,102.619843
"2016-07-21",118,119.980003,117.5,118.459999,1739100,103.405479
"2016-07-22",118.32,118.440002,117.440002,118.209999,1058900,103.187256
"2016-07-25",118.040001,118.599998,117.360001,118.190002,1108700,103.169792
"2016-07-26",118.139999,122.080002,117.5,122.050003,2694500,106.539253
"2016-07-27",122.050003,124.089996,121.699997,123.419998,3574800,107.735138
"2016-07-28",122.709999,122.709999,121.230003,122.160004,1608100,106.635292
"2016-07-29",122,122.970001,120.57,122.769997,1688100,107.167755
"2016-08-01",122.5,122.93,120.699997,121.800003,2666600,106.321014
"2016-08-02",121.75,123.709999,119.160004,121.040001,2177500,105.6576
"2016-08-03",120.75,123.260002,120.440002,122.279999,1760800,106.740013
"2016-08-04",122.279999,123.849998,121.059998,123.25,1240700,107.586723
"2016-08-05",123.300003,125.339996,123.300003,125.339996,1044200,109.411125
"2016-08-08",125.980003,126.699997,125.790001,126.410004,1293900,110.345154
"2016-08-09",126.400002,127.089996,125.5,125.879997,1023100,109.882515
"2016-08-10",126.290001,126.519997,125.830002,126.07,619900,110.048363
"2016-08-11",126.080002,127.370003,126.080002,127.110001,803400,110.956192
"2016-08-12",127.209999,127.639999,126.449997,126.730003,884800,110.624489
"2016-08-15",126.910004,127.550003,126.910004,127.010002,1188900,110.868912
"2016-08-16",126.769997,127.580002,126.209999,126.870003,1046600,110.746681
"2016-08-17",126.870003,127.279999,126.050003,126.510002,1466200,110.432434
"2016-08-18",125.480003,126.82,125.169998,126.220001,1094300,111.079277
"2016-08-19",125.790001,126.559998,125.300003,126.129997,1064000,111.000069
"2016-08-22",125.730003,125.910004,125.120003,125.349998,919300,110.313622
"2016-08-23",126.089996,126.309998,125.589996,125.660004,997400,110.586449
"2016-08-24",125.5,126.050003,124.650002,124.940002,864800,109.952827
"2016-08-25",124.769997,125.43,124.169998,125.330002,727300,110.296036
"2016-08-26",125.540001,127.269997,124.18,124.510002,1123100,109.574394
"2016-08-29",124.739998,125.959999,124.139999,125.489998,1087100,110.436836
"2016-08-30",125.489998,126.120003,124.879997,126.050003,939600,110.92968
"2016-08-31",125.550003,125.919998,124.589996,125.610001,1357500,110.54245
"2016-09-01",125.610001,126.150002,124.279999,125.410004,1507900,110.366455
"2016-09-02",126.120003,126.550003,125.639999,126.160004,1273500,111.026482
"2016-09-06",120.940002,121.75,116.599998,116.940002,5679800,102.912453
"2016-09-07",116.739998,120.93,116.029999,119.75,3044400,105.385384
"2016-09-08",119.339996,121.389999,118.540001,119.879997,1738600,105.499786
"2016-09-09",118.809998,119.260002,116.809998,116.809998,1263200,102.79805
"2016-09-12",116.410004,119.529999,116.300003,118.970001,1085600,104.698944
"2016-09-13",117.879997,118.940002,116.870003,117.309998,1134600,103.23806
"2016-09-14",117.459999,118.360001,117.099998,118.050003,1033400,103.889305
"2016-09-15",118.220001,119.949997,117.699997,119.510002,1003400,105.174179
"2016-09-16",119.349998,119.690002,118.279999,119.559998,1803200,105.21817
"2016-09-19",120.449997,120.699997,119.07,119.290001,911300,104.980568
"2016-09-20",119.769997,120.260002,119.040001,119.169998,636400,104.874954
"2016-09-21",119.580002,121.099998,119.410004,120.919998,886400,106.415039
"2016-09-22",121.720001,122.620003,121.370003,121.919998,849300,107.295082
"2016-09-23",121.260002,121.629997,120.18,120.629997,934400,106.159813
"2016-09-26",120.330002,121.480003,120.120003,120.230003,813200,105.8078
"2016-09-27",120.129997,120.540001,119.410004,120.470001,1081100,106.01902
"2016-09-28",120.949997,123.699997,120.940002,123.599998,1217900,108.773567
"2016-09-29",123.32,125.419998,123.220001,124.260002,1199400,109.354393
"2016-09-30",125.330002,128.600006,125.190002,128.149994,1761000,112.77774
"2016-10-03",127.400002,128.690002,127.260002,127.860001,1125600,112.522537
"2016-10-04",127.870003,129.259995,126.959999,127.309998,1104200,112.038528
"2016-10-05",128.270004,130.960007,127.790001,130.25,1320900,114.625854
"2016-10-06",129.699997,130.729996,129.199997,130.490005,1199200,114.837059
"2016-10-07",130.110001,130.429993,127.080002,128.440002,1961600,113.032974
"2016-10-10",129.360001,129.389999,127.809998,128.169998,974200,112.795364
"2016-10-11",130.520004,131.039993,127.480003,127.860001,2442500,112.522537
"2016-10-12",127.959999,128.399994,127.360001,127.769997,1341000,112.443329
"2016-10-13",126.470001,126.470001,124.75,126.129997,1336600,111.000069
"2016-10-14",126.400002,128.429993,125.760002,125.760002,1030700,110.674454
"2016-10-17",126.029999,126.279999,125.5,125.800003,870500,110.709656
"2016-10-18",126.599998,127.599998,125.959999,127.050003,1335800,111.809692
"2016-10-19",127.019997,128.740005,126.370003,128.300003,1026100,112.909775
"2016-10-20",127.68,127.940002,126.330002,126.980003,1543800,111.748108
"2016-10-21",125.989998,126.860001,124.860001,126.639999,1375900,111.448875
"2016-10-24",127.139999,128.089996,125.669998,126.690002,1149300,111.492905
"2016-10-25",125.849998,127.260002,125.269997,125.57,1314500,110.50724
"2016-10-26",125.169998,127.470001,125.059998,126.519997,837700,111.3433
"2016-10-27",126.830002,127.040001,125.510002,126.260002,1002500,111.114479
"2016-10-28",126.550003,127.989998,126.339996,126.620003,1194700,111.431313
"2016-10-31",126.730003,128,126.529999,127.82,1927000,112.487328
"2016-11-01",123.330002,126.040001,121.580002,122.290001,3050300,107.620705
"2016-11-02",121.790001,122.949997,121.349998,121.720001,1421800,107.119064
"2016-11-03",121.839996,123.589996,121.220001,121.75,1827100,107.145462
"2016-11-04",121.919998,125.559998,121.43,124.309998,1544800,109.398392
"2016-11-07",127.019997,130.490005,126.949997,130.339996,2893800,114.705063
"2016-11-08",129.699997,131.520004,129.080002,130.860001,1700300,115.162674
"2016-11-09",132.410004,138.389999,130.860001,136.850006,3178300,120.434181
"2016-11-10",137.660004,141.649994,137.190002,137.809998,3990500,121.278984
"2016-11-11",137,138.130005,135.75,136.990005,1903900,120.557373
"2016-11-14",138.669998,139.289993,133.160004,134.740005,4128600,118.577286
"2016-11-15",134.880005,137.800003,134.149994,137.779999,1961900,121.252579
"2016-11-16",137.440002,137.440002,135.75,136.869995,1118800,120.451752
"2016-11-17",136.199997,136.570007,135.009995,135.429993,1083400,120.083778
"2016-11-18",135.320007,136.410004,134.600006,135.029999,1281400,119.729095
"2016-11-21",136.070007,137.309998,135.509995,136.830002,1017800,121.32515
"2016-11-22",137.809998,139.570007,137.199997,139.350006,1725900,123.55957
"2016-11-23",140,141.570007,139.850006,140.800003,1497900,124.845253
"2016-11-25",140.610001,141.5,140.550003,141.289993,482900,125.279747
"2016-11-28",140.539993,141.210007,137.119995,138.320007,1693000,122.646301
"2016-11-29",137.699997,138.850006,136.639999,138.220001,1056000,122.557648
"2016-11-30",139.600006,142.679993,139.320007,141.779999,1967600,125.714241
"2016-12-01",140.75,146.479996,139.820007,142.630005,2241000,126.467918
"2016-12-02",142.220001,143.809998,141.889999,142.949997,1028300,126.75164
"2016-12-05",143.990005,144.960007,142.220001,142.860001,1777000,126.671867
"2016-12-06",142.490005,143.559998,142.100006,142.660004,1451500,126.494514
"2016-12-07",142.839996,147.100006,142.190002,146.460007,2470100,129.863892
"2016-12-08",145.860001,146.330002,143.350006,143.779999,1946400,127.487587
"2016-12-09",144,144.039993,141.770004,142.25,1375100,126.130989
"2016-12-12",142.520004,142.869995,140.779999,142.309998,1297300,126.184151
"2016-12-13",142.410004,143.169998,141.539993,142.630005,1137700,126.467918
"2016-12-14",141.720001,141.779999,138.669998,138.860001,2446300,123.12513
"2016-12-15",138.800003,140.110001,138.119995,138.839996,1797000,123.107361
"2016-12-16",138.75,139.380005,135.179993,135.350006,4913300,120.012856
"2016-12-19",135.729996,138.110001,135.550003,137.410004,2477200,121.839401
"2016-12-20",137.309998,138.389999,137,138,1200300,122.362556
"2016-12-21",138,139.279999,137.539993,138.699997,1098000,122.983215
"2016-12-22",138.649994,139.029999,137.770004,138.229996,960600,122.566483
"2016-12-23",137.949997,138.740005,137.100006,138.240005,555900,122.57534
"2016-12-27",138.229996,138.979996,137.509995,138.080002,697800,122.433502
"2016-12-28",138.220001,138.779999,136.179993,136.460007,870700,120.997078
"2016-12-29",136.820007,137.649994,135.940002,136.419998,935900,120.961617
"2016-12-30",136.610001,137.600006,136.130005,136.669998,1203100,121.183273
"2017-01-03",138.25,139.809998,137.919998,139.789993,1638800,123.949707
"2017-01-04",139.880005,140.800003,139.089996,139.630005,1178400,123.807869
"2017-01-05",139.160004,140.190002,136.839996,137.75,1387300,122.140892
"2017-01-06",138.259995,139.889999,137.009995,138.720001,923500,123.000961
"2017-01-09",139.809998,139.809998,137.229996,137.419998,925000,121.848282
"2017-01-10",138.360001,140.059998,137.699997,139.559998,1574900,123.745758
"2017-01-11",139.949997,141.080002,139.050003,140.710007,837100,124.765465
"2017-01-12",140.449997,140.630005,134.059998,138.559998,2600300,122.859108
"2017-01-13",138.940002,140.559998,138.630005,139.979996,923300,124.118195
"2017-01-17",139.360001,140.169998,138.160004,138.919998,1190900,123.178284
"2017-01-18",138.929993,139.929993,138.479996,139.899994,819400,124.047241
"2017-01-19",141,141.949997,140.369995,140.970001,1142700,124.996002
"2017-01-20",141.339996,142.130005,140.639999,141.580002,906100,125.536896
"2017-01-23",141.190002,141.740005,140.179993,141.470001,794500,125.439346
"2017-01-24",142.039993,145.470001,141.899994,145.009995,1107300,128.578217
"2017-01-25",146.270004,148.25,145.970001,147.860001,1477300,131.10527
"2017-01-26",148.25,150.350006,146.679993,147.449997,1507400,130.741684
"2017-01-27",147.479996,147.990005,146.699997,147.139999,794900,130.466843
"2017-01-30",146.850006,147.289993,145.330002,147.009995,1051400,130.351593
"2017-01-31",146,147.25,144.25,147.009995,1981800,130.351593
"2017-02-01",147.910004,149.970001,146.710007,147.320007,1301200,130.626465
"2017-02-02",146.660004,147.869995,145.850006,146.330002,871200,129.748642
"2017-02-03",146.929993,147.440002,146.130005,146.860001,946900,130.218597
"2017-02-06",146.389999,146.979996,145.669998,146.380005,1191100,129.792999
"2017-02-07",147.630005,148.729996,146.690002,147.350006,1510900,130.653061
"2017-02-08",146.710007,147.199997,144.800003,145.679993,2097300,129.172272
"2017-02-09",145.679993,153.440002,145.679993,150.139999,2815600,133.126938
"2017-02-10",150.5,151.029999,149.679993,150.559998,1355300,133.499313
"2017-02-13",151.259995,153.619995,150.960007,152.850006,2200100,135.529831
"2017-02-14",152.119995,152.550003,150.759995,151.960007,1456600,134.740692
"2017-02-15",152,152.529999,151.550003,151.940002,1641600,134.722977
"2017-02-16",152,152.360001,151.25,152.179993,1554700,134.93573
"2017-02-17",151.169998,152.929993,150.440002,152.910004,1263400,135.583008
"2017-02-21",152.970001,154.669998,152.850006,154.509995,1890100,137.00174
"2017-02-22",152.710007,153.460007,151.800003,152.25,986100,135.899368
"2017-02-23",152.869995,153.309998,148.550003,149.110001,1252700,133.096588
"2017-02-24",148.5,149.940002,147.929993,149.940002,869200,133.837463
"2017-02-27",149.740005,150.710007,149.020004,149.910004,728700,133.810654
"2017-02-28",149.600006,149.889999,148.119995,148.490005,1125400,132.543167
"2017-03-01",150.940002,153.229996,150.240005,152.850006,1071400,136.434952
"2017-03-02",152.619995,152.619995,150.619995,150.839996,1060600,134.640793
"2017-03-03",151.360001,152.360001,150.919998,151.940002,913300,135.62265
"2017-03-06",151.070007,152.699997,151.039993,152.429993,839900,136.060043
"2017-03-07",152.100006,152.679993,150.940002,152.100006,907500,135.765488
"2017-03-08",151.970001,152.690002,150.929993,151.169998,810400,134.935318
"2017-03-09",150.690002,151.75,147.789993,148.839996,1829900,132.855576
"2017-03-10",150.119995,151.630005,149.5,151.5,1017700,135.229919
"2017-03-13",151.779999,152.919998,151.509995,152.800003,1082500,136.390305
"2017-03-14",151.389999,151.660004,149.240005,150.880005,760700,134.676514
"2017-03-15",151.889999,155.279999,151.449997,154.350006,1014300,137.773834
"2017-03-16",154.860001,155.460007,153.779999,153.990005,976800,137.452499
"2017-03-17",154.949997,155.509995,153.809998,154.509995,1779800,137.916656
"2017-03-20",154.509995,155.220001,153.919998,154.289993,945100,137.720245
"2017-03-21",154.699997,155.190002,150.360001,150.710007,1020200,134.524734
"2017-03-22",150.440002,152.320007,150.220001,151.860001,816100,135.551224
"2017-03-23",151.660004,153.270004,151.050003,152.220001,802500,135.872604
"2017-03-24",152.240005,152.869995,150.139999,150.770004,966700,134.578339
"2017-03-27",148.669998,150.100006,147.470001,149.660004,1214500,133.58754
"2017-03-28",149.669998,152.179993,149.130005,151.690002,1424700,135.399551
"2017-03-29",151.389999,152.350006,151.169998,151.710007,777200,135.417343
"2017-03-30",151.669998,152.339996,151.020004,151.960007,659500,135.640518
"2017-03-31",151.240005,152.380005,150.839996,151.199997,849400,134.962112
"2017-04-03",151.550003,151.720001,148.509995,149.720001,1022900,133.641052
"2017-04-04",149.720001,150.389999,148.830002,150.110001,987600,133.989182
"2017-04-05",151.380005,153.029999,149.360001,149.820007,1201400,133.730347
"2017-04-06",150.029999,150.809998,149.149994,149.979996,778600,133.873138
"2017-04-07",149.619995,151.039993,149.399994,149.440002,671100,133.391159
"2017-04-10",149.910004,151.559998,149.100006,149.139999,1234600,133.123352
"2017-04-11",149.100006,150.639999,146.529999,150.479996,1449400,134.319443
"2017-04-12",150.460007,150.460007,146.559998,146.919998,1536100,131.141785
"2017-04-13",147.5,148.509995,144.539993,144.570007,1553700,129.044144
"2017-04-17",146.009995,147.070007,145.279999,147,1097800,131.21315
"2017-04-18",145.229996,146.320007,144.029999,145.070007,1376800,129.490448
"2017-04-19",145.919998,146.240005,143.830002,144.339996,1610600,128.838837
"2017-04-20",145.339996,146.839996,144.979996,146.139999,1118500,130.445511
"2017-04-21",146.139999,147,144.460007,145.559998,1337900,129.927795
"2017-04-24",148,149.460007,147.919998,149.100006,1500200,133.087677
"2017-04-25",150.259995,153.649994,150.259995,152.110001,2131000,135.774384
"2017-04-26",151.839996,153.130005,151,152.070007,1102100,135.738708
"2017-04-27",152.460007,152.580002,150.220001,151.059998,1002100,134.837158
"2017-04-28",151.460007,152.229996,150.369995,150.940002,1100900,134.730026
"2017-05-01",151.809998,152.470001,149.850006,151.330002,1998500,135.078171
"2017-05-02",162.75,163.360001,159.460007,160.559998,4157200,143.316925
"2017-05-03",159.449997,160.179993,157.399994,158.630005,1896900,141.594177
"2017-05-04",159.160004,159.619995,155.410004,156.039993,2153300,139.282333
"2017-05-05",156.309998,156.619995,154.809998,155.479996,1342100,138.782471
"2017-05-08",155.330002,156.289993,154.710007,156.289993,1919200,139.505463
"2017-05-09",156.509995,158.110001,156.25,157.75,1351900,140.808701
"2017-05-10",157.75,159.690002,157.300003,159.240005,2158600,142.138702
"2017-05-11",158.580002,159.809998,156.429993,158.850006,2162600,141.790558
"2017-05-12",158.270004,159.149994,156.460007,156.979996,1744900,140.121384
"2017-05-15",157.949997,158.369995,156.289993,156.600006,1665200,139.782227
"2017-05-16",156.75,157.490005,155.380005,157.419998,1224200,140.514145
"2017-05-17",156.399994,156.399994,153.240005,153.309998,1272400,137.742447
"2017-05-18",152.270004,152.710007,150.070007,151.839996,1378800,136.421677
"2017-05-19",152.830002,155.809998,152.389999,154.899994,1689100,139.170944
"2017-05-22",155.649994,156.889999,155.039993,155.389999,1306100,139.611206
"2017-05-23",155.559998,155.990005,154.820007,155.300003,1158600,139.530319
"2017-05-24",155.160004,155.979996,154.100006,155.080002,1195500,139.332687
"2017-05-25",155.710007,156.669998,155.259995,155.860001,1491300,140.033478
"2017-05-26",155.800003,157.25,155.729996,156.639999,630000,140.734283
"2017-05-30",156.240005,157.970001,156.059998,157.339996,1231700,141.363174
"2017-05-31",157.389999,158.119995,155.860001,157.699997,1462800,141.68663
"2017-06-01",158.529999,161.630005,157.75,160.630005,1413300,144.319107
"2017-06-02",160.380005,161.869995,157.970001,158.139999,2053900,142.08197
"2017-06-05",158,158.179993,155.929993,156.100006,1498400,140.249084
"2017-06-06",155.779999,157.919998,155.009995,157.160004,1351800,141.201431
"2017-06-07",157.479996,157.5,155.179993,156.279999,1403600,140.410812
"2017-06-08",156.279999,159.119995,155.800003,158.369995,1066800,142.288589
"2017-06-09",158.149994,160.380005,158.089996,159.229996,972200,143.061264
"2017-06-12",159.229996,160.710007,158.289993,160.449997,1198800,144.157379
"2017-06-13",160.460007,160.869995,159.169998,160.389999,993300,144.10347
"2017-06-14",161.089996,161.089996,158.399994,159.490005,977600,143.294891
"2017-06-15",158.009995,162.320007,158,161.699997,1508700,145.280441
"2017-06-16",161.779999,162.190002,160.720001,161.559998,1282000,145.154648
"2017-06-19",162.130005,164.229996,161.75,164.100006,1598500,147.436768
"2017-06-20",163.089996,163.850006,161.449997,162.490005,1389400,145.990234
"2017-06-21",163.619995,163.619995,158.539993,159.190002,1194200,143.025345
"2017-06-22",160.130005,160.149994,158.759995,158.960007,716300,142.818695
"2017-06-23",158.850006,159.869995,158.5,159.139999,2139700,142.980423
"2017-06-26",159.160004,160.320007,158.070007,158.899994,847300,142.764771
"2017-06-27",159.039993,160.039993,157.779999,158.199997,1278700,142.135864
"2017-06-28",159.600006,161.869995,158.789993,161.570007,1028400,145.163681
"2017-06-29",161.809998,162.240005,159.199997,160.119995,944800,143.86087
"2017-06-30",160.720001,163.279999,160.130005,162.220001,985300,145.747635
"2017-07-03",162.149994,163.889999,161.369995,163.360001,963900,146.771912
"2017-07-05",163.380005,164.440002,162.779999,164.100006,1162500,147.436768
"2017-07-06",163.979996,165.949997,163.220001,164.210007,1457100,147.535553
"2017-07-07",165,165.710007,162.649994,164.699997,1037200,147.97583
"2017-07-10",164.449997,166.300003,164.229996,165.080002,991200,148.317215
"2017-07-11",165.029999,165.210007,163.860001,164.770004,1006800,148.038742
"2017-07-12",165.970001,166.839996,165.190002,165.320007,907800,148.532883
"2017-07-13",165.880005,166.210007,164.649994,165.169998,1326900,148.398087
"2017-07-14",165.479996,166.539993,164.509995,165.860001,904700,149.018036
"2017-07-17",165.589996,167.169998,165.589996,166.139999,1046200,149.269577
"2017-07-18",165.630005,166.130005,163.759995,164.820007,876500,148.083633
"2017-07-19",164.830002,165.050003,164.039993,164.639999,1261500,147.921936
"2017-07-20",164.919998,165.589996,163.850006,164.429993,1365500,147.733231
"2017-07-21",163.850006,165.410004,163.389999,165.220001,1181700,148.443024
"2017-07-24",165.360001,166.910004,164.949997,166.470001,1316000,149.566116
"2017-07-25",168.350006,170.679993,167.009995,167.699997,1574800,150.671204
"2017-07-26",168.380005,168.380005,165.839996,165.970001,1075300,149.116867
"2017-07-27",166.270004,167.339996,165.339996,165.779999,1210700,148.946167
"2017-07-28",165.559998,167.529999,165.179993,167.220001,858100,150.23996
"2017-07-31",168.110001,169.740005,167.470001,167.899994,1730700,150.850891
"2017-08-01",159.880005,161.089996,154,157.479996,5480100,141.488953
"2017-08-02",157.679993,158.830002,156.419998,157.779999,2115500,141.758499
"2017-08-03",158.360001,158.770004,156.149994,157.740005,1514100,141.722549
"2017-08-04",158.270004,160.589996,157.800003,160.160004,1523500,143.896851
"2017-08-07",159.350006,160.720001,159.100006,160.029999,968600,143.78006
"2017-08-08",159.729996,161.050003,159.330002,159.820007,1294400,143.591354
"2017-08-09",159.320007,160.339996,158.559998,159.399994,1126800,143.213989
"2017-08-10",158.309998,158.759995,155.550003,155.830002,1728800,140.0065
"2017-08-11",155.100006,155.899994,154.669998,155.649994,1554800,139.844803
"2017-08-14",157.210007,157.229996,155.75,156.240005,1672400,140.374878
"2017-08-15",156.470001,156.699997,155.220001,155.589996,1308400,139.790863
"2017-08-16",155.25,155.5,154.110001,154.380005,1184500,139.673279
"2017-08-17",154.050003,154.429993,151.199997,151.279999,2170200,136.868591
"2017-08-18",151.059998,152.639999,150.25,150.789993,1467300,136.425247
"2017-08-21",151,152.5,150.630005,152.059998,1129400,137.57428
"2017-08-22",152.520004,153.710007,152.520004,153.100006,1220200,138.515213
"2017-08-23",152.479996,153.270004,151.789993,152.380005,957900,137.8638
"2017-08-24",152.509995,152.770004,150.889999,151.800003,1074800,137.33905
"2017-08-25",152.289993,153.029999,151.740005,152.100006,808800,137.610504
"2017-08-28",152.910004,153.110001,152.509995,152.710007,702500,138.162384
