"dates","SLG.Open","SLG.High","SLG.Low","SLG.Close","SLG.Volume","SLG.Adjusted"
"2014-08-06",109.752831,110.67971,108.743561,109.9897,428697,84.048218
"2014-08-07",109.90731,111.14315,109.351181,109.948509,393838,84.016754
"2014-08-08",110,110.69001,109.2379,110.556129,279842,84.481056
"2014-08-11",110.741501,111.585991,110.514931,111.040169,339365,84.850929
"2014-08-12",111.040169,111.668381,110.659111,111.21524,262170,84.984726
"2014-08-13",111.349129,113.47065,111.349129,113.357361,780878,86.62162
"2014-08-14",113.67662,113.944389,112.646759,113.419159,317420,86.668854
"2014-08-15",113.46035,113.98558,112.708549,113.110199,376068,86.432755
"2014-08-18",113.67662,114.562309,113.38826,114.273941,381506,87.322014
"2014-08-19",114.273941,114.93306,113.98558,114.45932,787578,87.463661
"2014-08-20",114.129761,114.75798,113.120491,114.438721,542692,87.447937
"2014-08-21",114.727081,115.036041,113.573631,113.583931,568521,86.794731
"2014-08-22",113.61483,113.70752,112.348099,113.017509,344705,86.361908
"2014-08-25",113.29557,113.29557,112.24511,112.440781,508027,85.921211
"2014-08-26",112.430481,113.347069,111.967041,112.667351,377913,86.094337
"2014-08-27",113.058701,113.635429,112.38929,112.873329,424230,86.251755
"2014-08-28",112.790939,113.29557,112.37899,112.481979,286251,85.952675
"2014-08-29",112.976311,113.16169,112.276001,112.61586,1266961,86.054977
"2014-09-02",112.502579,113.0793,112.337799,112.492279,643676,85.960556
"2014-09-03",113.110199,113.439751,112.173019,112.327499,551819,85.834663
"2014-09-04",112.24511,112.811539,111.791969,111.864059,418695,85.480515
"2014-09-05",112.018539,112.657059,111.791969,112.131821,932257,85.685143
"2014-09-08",111.91555,112.76004,111.69928,112.55407,530652,86.007774
"2014-09-09",112.749741,112.811539,112.23481,112.492279,567744,85.960556
"2014-09-10",112.214211,112.24511,110.947479,111.019569,444621,84.835197
"2014-09-11",110.720909,111.91555,110.669411,111.483009,522107,85.189339
"2014-09-12",110.7827,111.08136,107.07518,107.08548,899340,81.828979
"2014-09-15",107.14727,107.63131,106.30278,106.53965,524534,81.411873
"2014-09-16",106.405769,107.826981,106.07621,107.095779,864578,81.83683
"2014-09-17",107.590111,109.14521,107.507721,108.280121,749029,82.741867
"2014-09-18",108.30072,108.84655,107.899071,108.4552,1015472,82.875656
"2014-09-19",107.84758,108.90834,107.84758,108.39341,1312015,82.828423
"2014-09-22",107.92997,108.21833,106.652931,106.69413,570657,81.529945
"2014-09-23",106.61174,107.30175,105.870239,105.901131,623770,80.923973
"2014-09-24",105.818741,106.477859,104.98455,105.252319,990226,80.428162
"2014-09-25",105.23172,105.818741,103.91349,104.366631,813989,79.751366
"2014-09-26",104.016479,106.00412,103.728111,105.69516,757283,81.167038
"2014-09-29",105.334709,105.643669,104.31514,105.55098,487248,81.056297
"2014-09-30",105.60247,105.818741,104.201851,104.346031,743106,80.130997
"2014-10-01",104.129761,104.84037,103.573631,104.346031,1147819,80.130997
"2014-10-02",103.964989,104.819771,102.873329,104.6035,1303956,80.328728
"2014-10-03",105.22142,105.76725,104.29454,105.16993,561821,80.76371
"2014-10-06",105.437691,106.179199,104.716789,105.571579,569880,81.072136
"2014-10-07",105.07724,105.901131,104.16066,104.253349,414326,80.059822
"2014-10-08",104.6035,107.487129,104.490219,107.37384,863899,82.456146
"2014-10-09",106.99279,108.21833,106.508751,107.188461,845450,82.313797
"2014-10-10",107.507721,109.433571,107.487129,108.4552,783694,83.286575
"2014-10-13",109.186409,110.278061,108.712669,108.92894,805153,83.650368
"2014-10-14",109.114311,111.812561,108.92894,111.431511,1031105,85.572197
"2014-10-15",110.741501,112.53347,109.47477,109.886719,2238835,84.385902
"2014-10-16",109.104019,111.23584,108.69207,110.885689,1096647,85.15303
"2014-10-17",112.173019,112.173019,110.278061,111.483009,847877,85.611732
"2014-10-20",111.46241,113.14109,111.421211,113.069,694653,86.829674
"2014-10-21",111.15345,114.273941,111.15345,114.191551,703878,87.691727
"2014-10-22",114.191551,115.24202,113.748711,113.903191,746408,87.470268
"2014-10-23",114.6138,116.107109,113.954689,116.096809,1019647,89.154831
"2014-10-24",115.901131,116.45726,114.98455,115.520081,655037,88.711952
"2014-10-27",115.54068,116.210091,115.097839,116.096809,722036,89.154831
"2014-10-28",116.31308,116.807411,115.77755,116.75592,818553,89.660988
"2014-10-29",116.436661,116.9104,115.633369,116.62204,1159957,89.558174
"2014-10-30",116.261589,118.434601,116.00412,118.37281,770294,90.902664
"2014-10-31",119.104019,119.45417,118.14624,119.15551,970806,91.503716
"2014-11-03",119.134911,120.133881,118.743561,119.979401,1250065,92.136406
"2014-11-04",120.020599,120.45314,119.207001,120.288361,672709,92.373672
"2014-11-05",120.648819,120.92688,119.577759,120.288361,969252,92.373672
"2014-11-06",120.102989,120.133881,118.249229,118.434601,855063,90.950096
"2014-11-07",118.434601,118.970131,117.342941,117.46653,644453,90.206696
"2014-11-10",117.487129,119.042229,117.342941,118.85685,891475,91.274391
"2014-11-11",118.53759,118.795059,117.14727,117.53862,396945,90.262047
"2014-11-12",117.16787,117.435631,115.365601,115.520081,680768,88.711952
"2014-11-13",115.91143,117.054581,115.45829,117.044281,452972,89.882431
"2014-11-14",117.21936,117.47683,116.189491,116.519051,453943,89.479095
"2014-11-17",116.570549,117.209061,116.055611,116.591141,496472,89.534439
"2014-11-18",116.869209,118.043251,116.54995,117.744591,574152,90.420219
"2014-11-19",117.353241,118.125641,116.84861,117.63131,557548,90.333237
"2014-11-20",117.487129,117.868179,116.961899,117.662201,575900,90.356956
"2014-11-21",118.15654,118.671471,117.60041,117.785789,652318,90.451836
"2014-11-24",118.208031,118.589081,117.651901,118.07415,525214,90.673309
"2014-11-25",118.125641,118.54789,117.39444,117.84758,631441,90.499306
"2014-11-26",118.280121,119.433571,117.785789,119.330589,444912,91.638168
"2014-11-28",119.54686,120.669411,118.959831,119.60865,345676,91.851707
"2014-12-01",119.62925,120.62822,118.90834,119.824921,736989,92.017784
"2014-12-02",119.588051,121.874359,119.268791,121.802269,801561,93.536247
"2014-12-03",121.62719,122.38929,121.101959,122.327499,695624,93.939613
"2014-12-04",122.276001,122.91452,121.23584,122.68795,710966,94.216415
"2014-12-05",121.967041,123.130791,120.968071,123.099899,749224,94.532761
"2014-12-08",123.099899,124.119461,122.16272,124.047371,886329,95.260353
"2014-12-09",123.77961,126.06591,123.285271,125.93203,637850,96.707634
"2014-12-10",125.942329,126.83831,125.056641,126.138,859918,96.865837
"2014-12-11",126.570549,127.590111,125.76725,125.870239,426075,96.660194
"2014-12-12",125.262619,126.519051,123.903191,123.98558,565510,95.212891
"2014-12-15",124.55201,124.716789,121.977341,122.61586,518223,94.161011
"2014-12-16",122.55407,123.717819,121.67868,122.265701,807387,93.892128
"2014-12-17",122.430481,125.93203,121.905251,125.91143,877299,96.691818
"2014-12-18",126.673531,127.291451,125.952629,126.77652,791656,97.356163
"2014-12-19",126.52935,126.931,124.582901,125.417099,1511944,96.31221
"2014-12-22",125.3862,126.426369,124.76828,126.333679,630470,97.016068
"2014-12-23",126.77652,127.06488,125.44799,125.571579,542886,96.430832
"2014-12-24",124.99485,126.31308,124.490219,124.593201,354415,95.67952
"2014-12-26",125.08754,126.107109,125.08754,125.68486,361989,96.517822
"2014-12-29",125.77755,126.889801,125.14933,125.200821,514436,96.146133
"2014-12-30",125.025749,126.23069,124.737381,125.118439,441805,96.559418
"2014-12-31",125.829041,126.364571,122.52317,122.574661,538322,94.596268
"2015-01-02",123.326469,125.056641,123.110199,124.943359,373447,96.424301
"2015-01-05",124.54171,126.1586,123.975281,125.62307,593767,96.948883
"2015-01-06",125.62307,127.188461,125.520081,126.591141,645424,97.695976
"2015-01-07",127.16787,128.228622,125.798149,128.053558,583280,98.8246
"2015-01-08",128.053558,129.53656,127.878479,128.681778,570268,99.309387
"2015-01-09",128.496399,129.52626,127.744591,128.93924,313439,99.508095
"2015-01-12",129.948502,131.884659,128.671478,131.5345,773207,101.511002
"2015-01-13",132.059738,132.389282,130.278061,131.22554,557257,101.27256
"2015-01-14",130.556122,132.286301,129.649841,131.99794,559587,101.86866
"2015-01-15",132.121521,132.554062,131.297638,132.14212,587552,101.979897
"2015-01-16",131.905258,132.234802,131.07106,131.822861,690867,101.733505
"2015-01-20",131.864059,132.348099,131.132858,131.565399,1013627,101.534836
"2015-01-21",131.565399,131.99794,130.7621,131.5345,552887,101.511002
"2015-01-22",131.822861,132.852722,130.690002,132.481979,991488,102.242203
"2015-01-23",131.67868,132.78064,131.22554,132.348099,512785,102.138863
"2015-01-26",132.378998,134.45932,131.83316,134.45932,509387,103.768188
"2015-01-27",133.656021,134.654999,133.439758,134.201859,447340,103.569511
"2015-01-28",134.46962,135.571579,133.429459,133.903198,840886,103.338989
"2015-01-29",134.170959,134.675598,131.709579,133.480942,712131,103.013153
"2015-01-30",132.121521,132.708542,129.742538,129.763138,899243,100.143936
"2015-02-02",130.102982,130.669418,127.23996,130.0103,741261,100.334717
"2015-02-03",128.959839,131.431519,128.516998,131.421219,538420,101.423569
"2015-02-04",130.741501,131.802261,129.927902,131.194641,346744,101.248688
"2015-02-05",131.23584,133.285278,131.029861,133.24408,425784,102.830338
"2015-02-06",132.832138,132.842422,130.648819,131.39032,1462617,101.399719
"2015-02-09",131.08136,132.389282,130.329559,130.370758,753302,100.612877
"2015-02-10",130.957779,131.472702,129.783722,131.21524,494045,101.264587
"2015-02-11",131.483002,131.946442,129.763138,131.266739,379758,101.304352
"2015-02-12",130.587021,133.367661,130.051498,133.099899,485209,102.719055
"2015-02-13",133.202881,133.759018,131.750778,132.430481,365679,102.202438
"2015-02-17",132.100922,134.109161,131.68898,132.245102,389177,102.05938
"2015-02-18",132.502579,134.078278,131.513901,133.810501,495696,103.267487
"2015-02-19",133.22348,133.594238,130.669418,130.968079,394906,101.07386
"2015-02-20",130.525238,132.698242,130.15448,132.481979,463847,102.242203
"2015-02-23",133.0896,133.8311,131.555099,133.625122,521039,103.12439
"2015-02-24",133.347061,133.347061,129.567459,130.669418,700285,100.843361
"2015-02-25",130.576721,132.543762,130.30896,130.91658,379467,101.034111
"2015-02-26",131.122559,131.122559,129.248199,129.515961,412772,99.953156
"2015-02-27",129.83522,130.803299,128.547882,130.720901,611342,100.88308
"2015-03-02",131.009262,132.955719,130.556122,131.709579,393935,101.646088
"2015-03-03",131.452118,132.502579,130.731201,131.936142,316934,101.820946
"2015-03-04",131.503601,132.389282,130.525238,131.163742,366067,101.224846
"2015-03-05",131.668381,133.22348,131.163742,131.730179,373641,101.661987
"2015-03-06",130.30896,130.30896,126.786819,127.22966,649599,98.188744
"2015-03-09",128.197739,129.08342,127.54892,128.90834,612118,99.484261
"2015-03-10",128.547882,129.412979,127.54892,127.940269,1165491,98.73716
"2015-03-11",128.331619,128.558182,127.425339,127.7034,644064,98.554359
"2015-03-12",128.681778,131.204941,128.496399,131.153442,669310,101.216904
"2015-03-13",131.204941,131.493301,130.061798,131.22554,563666,101.27256
"2015-03-16",132.131821,133.254379,131.503601,132.224518,1402804,102.043503
"2015-03-17",131.874359,133.182281,131.256439,132.996902,1049942,102.639565
"2015-03-18",132.60556,134.716782,130.844482,134.500519,967310,103.800034
"2015-03-19",134.016479,135.447998,133.717819,134.31514,1252396,103.656921
"2015-03-20",134.77858,139.866119,134.76828,138.00206,15996740,106.502266
"2015-03-23",137.157578,139.124619,136.838318,137.404739,1041495,106.041267
"2015-03-24",137.07518,138.022659,135.159622,135.561279,1014015,104.618629
"2015-03-25",135.767242,136.045319,132.554062,133.141098,673194,102.750847
"2015-03-26",132.883621,132.996902,130.648819,132.111221,833992,101.956062
"2015-03-27",131.668381,132.389282,130.978378,131.555099,559684,102.003937
"2015-03-30",132.080338,133.635422,131.328522,133.419159,584348,103.449303
"2015-03-31",133.017502,133.820801,131.977341,132.214218,871278,102.515053
"2015-04-01",132.492279,132.574661,130.792999,131.771378,576871,102.171646
"2015-04-02",131.5345,133.975281,131.5345,133.759018,499677,103.712845
"2015-04-06",134.222458,135.932022,133.357361,135.571579,547450,105.118233
"2015-04-07",135.324402,135.499481,133.295578,133.347061,599593,103.393394
"2015-04-08",133.316162,134.346039,133.316162,133.892899,456564,103.816628
"2015-04-09",133.594238,133.903198,130.792999,130.895981,570657,101.492928
"2015-04-10",132.028839,132.790939,131.101959,131.668381,367621,102.091827
"2015-04-13",131.174042,132.100922,131.174042,131.349121,478120,101.844276
"2015-04-14",131.513901,132.93512,131.513901,132.15242,478218,102.467117
"2015-04-15",132.224518,133.769318,130.566422,130.659119,502493,101.309265
"2015-04-16",130.278061,132.039139,130,131.555099,312274,102.003937
"2015-04-17",131.359421,131.627182,129.351181,130.46344,533953,101.157532
"2015-04-20",130.535522,131.596298,130.175079,130.823898,544051,101.437019
"2015-04-21",131.23584,132.523178,131.23584,131.946442,539585,102.307411
"2015-04-22",131.915558,133.347061,131.431519,132.348099,804085,102.618851
"2015-04-23",132.348099,133.305862,129.897018,131.153442,771362,101.692558
"2015-04-24",131.132858,133.038101,130.514938,132.667358,805250,102.866417
"2015-04-27",133.099899,134.129761,132.399582,133.007202,564539,103.129921
"2015-04-28",132.337799,132.337799,130.957779,131.565399,489093,102.011971
"2015-04-29",130.556122,131.349121,127.45623,127.76519,627169,99.065407
"2015-04-30",127.30175,127.785789,125.211121,126.01442,775829,97.707901
"2015-05-01",126.44696,128.022659,126.189491,126.38517,651832,97.995369
"2015-05-04",126.84861,128.063858,126.817711,127.342941,513659,98.737991
"2015-05-05",126.75592,127.363541,123.39856,123.77961,647851,95.975082
"2015-05-06",123.583931,124.253349,122.100929,122.893921,583086,95.288345
"2015-05-07",123.0793,125.365601,122.54377,124.77858,531137,96.749672
"2015-05-08",126.1689,128.692062,126.045311,126.68383,513659,98.226944
"2015-05-11",126.127701,127.281151,124.273941,124.747681,441708,96.725723
"2015-05-12",123.882591,125.829041,123.130791,125.15963,471906,97.045128
"2015-05-13",125.674561,126.570549,123.419159,123.862,563374,96.038986
"2015-05-14",124.6241,126.53965,124.335739,126.45726,435979,98.051262
"2015-05-15",126.38517,128.403702,126.38517,127.415039,976923,98.793892
"2015-05-18",126.53965,127.38414,125.3862,125.509781,889339,97.316635
"2015-05-19",125.334709,125.44799,123.789909,123.964989,877590,96.118835
"2015-05-20",123.98558,124.99485,123.583931,124.212151,940705,96.310471
"2015-05-21",124.335739,124.75798,122.39959,122.85273,662222,95.256424
"2015-05-22",122.85273,124.057671,122.193619,122.77034,692906,95.192528
"2015-05-26",122.646759,123.058701,121.894951,122.739441,588426,95.168564
"2015-05-27",122.62616,124.253349,122.52317,124.07827,408597,96.20665
"2015-05-28",123.69722,124.737381,122.68795,123.522141,506765,95.775444
"2015-05-29",123.67662,124.07827,121.967041,122.203911,952066,94.753326
"2015-06-01",122.358391,124.788879,121.791969,124.6138,710578,96.621918
"2015-06-02",123.8311,123.882591,122.47168,123.336769,424036,95.631721
"2015-06-03",123.120491,124.356331,121.83316,122.36869,693197,94.881126
"2015-06-04",121.946449,122.47168,120.91658,121.14315,729609,93.930855
"2015-06-05",120.267761,120.411949,119.07312,119.742531,716404,92.844849
"2015-06-08",119.742531,120.020599,118.815651,118.85685,502784,92.158142
"2015-06-09",118.85685,119.16581,117.744591,117.99176,575900,91.487358
"2015-06-10",118.177139,119.53656,117.39444,118.4758,672320,91.862671
"2015-06-11",119.351181,119.84552,118.650871,119.361481,557937,92.549416
"2015-06-12",119.443871,120.08239,118.21833,118.37281,574832,91.782822
"2015-06-15",117.960861,118.424309,116.271889,117.53862,1370372,91.136032
"2015-06-16",117.60041,118.578789,117.363541,118.424309,682710,91.822754
"2015-06-17",118.444901,119.289391,117.62101,119.08342,648045,92.333809
"2015-06-18",119.46447,121.174049,118.568489,120.0103,932063,93.052467
"2015-06-19",119.649849,119.824921,118.434601,118.805351,936432,92.11821
"2015-06-22",118.76416,119.649849,117.662201,117.785789,613187,91.327652
"2015-06-23",117.662201,119.114311,117.023689,117.22966,774664,90.896454
"2015-06-24",117.415039,118.00206,116.828011,116.900101,533856,90.640915
"2015-06-25",116.436661,116.951599,115.478889,115.489189,721453,89.546936
"2015-06-26",114.92276,116.035011,114.500519,115.056641,1112281,89.691444
"2015-06-29",115.70546,115.952629,113.24408,113.31617,681254,88.334679
"2015-06-30",114.026779,114.582901,112.718849,113.171989,762526,88.222282
"2015-07-01",113.92379,115.30381,112.85273,115.30381,991779,89.884132
"2015-07-02",115.99382,117.435631,115.901131,116.107109,821757,90.510353
"2015-07-06",115.68486,117.250259,114.366631,116.951599,624547,91.168655
"2015-07-07",117.404739,118.93924,115.829041,118.39341,583862,92.29261
"2015-07-08",117.76519,118.712669,117.332649,117.507721,587649,91.60215
"2015-07-09",118.177139,118.4758,116.9207,117.332649,566093,91.465691
"2015-07-10",118.07415,119.042229,117.641609,118.362511,356163,92.268524
"2015-07-13",117.38414,119.505661,116.745621,117.672501,708927,91.730629
"2015-07-14",117.62101,118.39341,115.983521,117.816681,649114,91.843033
"2015-07-15",117.332649,118.01236,116.83831,117.816681,366650,91.843033
"2015-07-16",118.516991,118.980431,118.15654,118.661171,614546,92.501328
"2015-07-17",118.37281,118.78476,117.569519,117.940269,365776,91.939377
"2015-07-20",117.713699,118.424309,117.15757,118.094749,437630,92.059776
"2015-07-21",117.960861,118.661171,117.353241,118.00206,533176,91.987511
"2015-07-22",117.878479,118.867149,117.46653,118.249229,394906,92.180191
"2015-07-23",118.043251,118.640579,115.262619,116.107109,770003,90.510353
"2015-07-24",116.107109,117.37384,115.478889,116.580841,606584,90.879608
"2015-07-27",116.9207,117.507721,116.29248,116.673531,696498,90.951874
"2015-07-28",116.786819,117.518021,116.282181,117.06488,460157,91.25695
"2015-07-29",116.951599,118.14624,116.1586,118.032959,677467,92.011627
"2015-07-30",117.662201,118.38311,117.209061,117.62101,565899,91.690483
"2015-07-31",117.971161,119.45417,116.879509,118.578789,796026,92.437111
"2015-08-03",118.578789,119.340889,118.115341,119.114311,432872,92.854591
"2015-08-04",118.815651,119.78373,116.46756,118.14624,496375,92.099915
"2015-08-05",118.506691,118.70237,116.591141,117.250259,517737,91.401474
"2015-08-06",116.817711,117.435631,115.345001,117.209061,459186,91.369347
"2015-08-07",116.900101,117.99176,116.06591,117.01339,465595,91.216812
"2015-08-10",117.6828,117.85788,116.61174,117.095779,553761,91.281052
"2015-08-11",116.46756,118.59938,116.46756,117.90937,493851,91.915268
"2015-08-12",116.951599,118.32132,116.807411,118.15654,428988,92.107964
"2015-08-13",117.47683,119.258499,116.45726,119.14521,662416,92.878632
"2015-08-14",118.805351,119.824921,117.83728,119.402679,649405,93.079353
"2015-08-17",119.567459,120.556129,118.63028,120.46344,505114,93.906281
"2015-08-18",120.21627,120.38105,119.52626,120.175079,395877,93.681496
"2015-08-19",119.515961,120.123581,118.53759,119.52626,393255,93.175697
"2015-08-20",118.259529,118.671471,117.250259,117.38414,836808,91.505836
"2015-08-21",116.951599,117.281151,114.86097,114.91246,631150,89.579048
"2015-08-24",110.710609,112.636459,107.76519,108.39341,1358332,84.497185
"2015-08-25",110.576721,110.659111,104.891861,104.93306,1073149,81.79969
"2015-08-26",106.817711,108.362511,105.46859,108.14624,1046058,84.304512
"2015-08-27",109.176109,110.504631,107.7034,109.485069,854286,85.34819
"2015-08-28",108.68177,110.0103,108.424309,109.742531,579299,85.548882
"2015-08-31",109.505661,109.711639,106.488159,106.60144,762623,83.100266
"2015-09-01",106.035011,106.035011,103.39856,104.356331,695430,81.350113
"2015-09-02",105.108139,106.199791,104.54171,105.664261,484238,82.36969
"2015-09-03",106.251289,106.85891,105.283211,106.24099,512008,82.819275
"2015-09-04",105.08754,105.520081,102.955719,103.964989,691158,81.045059
"2015-09-08",105.3965,106.06591,104.45932,105.870239,407723,82.530258
"2015-09-09",107.095779,107.651901,104.654999,104.871269,550363,81.751511
"2015-09-10",104.91246,107.6828,104.91246,106.117409,632412,82.722946
"2015-09-11",105.75695,108.208031,105.62307,108.187439,508707,84.336617
"2015-09-14",108.52729,108.712669,107.45623,107.84758,337034,84.071693
"2015-09-15",108.022659,109.711639,107.21936,109.45417,641054,85.324089
"2015-09-16",109.351181,111.668381,108.60968,111.493309,489772,86.913673
"2015-09-17",111.565399,115.890831,111.050461,113.882591,862054,88.776237
"2015-09-18",112.61586,114.212151,112.492279,113.491249,1231811,88.471176
"2015-09-21",113.99588,115.29351,113.130791,114.428421,928762,89.201729
"2015-09-22",113.285271,114.07827,112.183319,112.512871,619304,87.708481
"2015-09-23",112.574661,114.098869,112.100929,113.645729,338976,88.591576
"2015-09-24",113.29557,113.964989,111.884659,112.67765,958668,87.836914
"2015-09-25",112.98661,113.862,112.121521,113.00721,412869,88.093842
"2015-09-28",111.78167,112.214211,110.175079,110.85479,608526,86.891052
"2015-09-29",111.07106,112.77034,110.53553,112.203911,556674,87.948524
"2015-09-30",113.47065,113.47065,110.875389,111.39032,794375,87.310814
"2015-10-01",111.874359,112.018539,110.14418,111.802269,434814,87.633713
"2015-10-02",110.803299,112.976311,110.432541,112.92482,425492,88.51358
"2015-10-05",113.120491,115.14933,112.976311,115.118439,332082,90.233017
"2015-10-06",115.046341,116.127701,114.438721,115.478889,306156,90.515556
"2015-10-07",116.354271,117.250259,115.952629,117.21936,623965,91.879784
"2015-10-08",117.16787,117.6828,116.261589,117.61071,475984,92.186531
"2015-10-09",117.60041,117.723999,116.44696,117.641609,360241,92.210754
"2015-10-12",117.878479,118.568489,116.9104,118.022659,499288,92.50943
"2015-10-13",117.641609,118.434601,116.70443,117.32235,459963,91.96048
"2015-10-14",117.518021,118.38311,115.06694,117.22966,652706,91.887825
"2015-10-15",117.7034,119.83522,114.75798,119.794029,540653,93.897888
"2015-10-16",120.288361,121.5448,119.60865,121.122551,704946,94.939186
"2015-10-19",120.7621,122.636459,120.7621,122.55407,442679,96.061272
"2015-10-20",122.16272,123.16169,121.040169,121.874359,470158,95.528481
"2015-10-21",122.53347,122.863029,120.7621,121.029869,567355,94.866585
"2015-10-22",121.15345,124.356331,121.15345,122.801239,1167725,96.255005
"2015-10-23",122.84243,123.202881,120.62822,121.194649,1167628,94.99572
"2015-10-26",121.5448,121.84346,120.31926,121.77137,747961,95.447762
"2015-10-27",121.585991,122.420181,120.85479,122.15242,642511,95.746437
"2015-10-28",122.22451,123.0793,119.732239,122.15242,520165,95.746437
"2015-10-29",121.85376,122.93512,121.67868,122.739441,431901,96.206558
"2015-10-30",123.048401,123.563339,122.121521,122.16272,712714,95.754524
"2015-11-02",122.23481,125.53038,121.905251,125.437691,606681,98.321533
"2015-11-03",125.056641,125.581871,123.254379,123.501549,641637,96.803909
"2015-11-04",123.77961,124.191551,122.893921,123.39856,507348,96.72319
"2015-11-05",123.24408,124.31514,122.46138,123.728111,377913,96.981514
"2015-11-06",122.667351,122.667351,118.63028,119.711639,643773,93.83329
"2015-11-09",119.15551,119.37178,117.136971,118.177139,443456,92.630508
"2015-11-10",118.290421,120.70031,118.022659,120.53553,459574,94.479073
"2015-11-11",120.803299,121.23584,120,120.67971,343637,94.592087
"2015-11-12",120.288361,120.494339,119.258499,119.45417,348201,93.63147
"2015-11-13",120.54583,121.019569,118.516991,118.650871,361503,93.001839
"2015-11-16",118.506691,119.515961,117.888771,119.515961,371019,93.679901
"2015-11-17",119.289391,121.513901,118.68177,120.14418,485986,94.172333
"2015-11-18",120.576721,121.565399,119.70134,121.493309,294213,95.229805
"2015-11-19",121.77137,122.667351,121.050461,121.91555,262267,95.560776
"2015-11-20",122.36869,123.408859,122.348099,122.873329,366650,96.311501
"2015-11-23",122.77034,123.47065,121.884659,122.440781,481616,95.972481
"2015-11-24",121.905251,121.91555,120.329559,121.07106,736698,94.898842
"2015-11-25",121.287331,121.874359,120.710609,121.822861,338782,95.488121
"2015-11-27",121.647789,123.182289,121.22554,122.47168,163225,95.996681
"2015-11-30",122.91452,123.501549,121.47271,121.60659,627752,95.318619
"2015-12-01",122.173019,124.22245,122.173019,124.14006,444815,97.30439
"2015-12-02",123.810509,124.39753,121.050461,121.23584,541915,95.028008
"2015-12-03",120.885689,121.24614,118.970131,119.742531,645230,93.857498
"2015-12-04",120.69001,121.98764,120.432541,121.338829,753302,95.108719
"2015-12-07",120.978371,121.050461,118.970131,119.443871,642899,93.623405
"2015-12-08",119.84552,120.648819,118.135941,118.516991,925072,92.896881
"2015-12-09",117.713699,119.69104,117.188461,118.558189,723104,92.929199
"2015-12-10",118.825951,118.99073,116.199791,116.354271,761070,91.201706
"2015-12-11",115.61277,116.37487,114.325439,115.211121,641540,90.305649
"2015-12-14",115.23172,115.54068,113.522141,114.77858,686885,89.966644
"2015-12-15",115.75695,116.663231,115.200821,116.06591,582115,90.975693
"2015-12-16",116.60144,117.960861,115.633369,117.723999,535409,92.27533
"2015-12-17",117.91967,118.331619,115.653969,116.117409,758254,91.016022
"2015-12-18",115.3862,116.117409,113.429451,113.511841,994207,88.973717
"2015-12-21",114.716789,115.200821,112.62616,113.285271,614352,88.796104
"2015-12-22",113.91349,114.500519,113.24408,113.738411,624644,89.151306
"2015-12-23",114.263649,116.673531,114.263649,116.498451,766410,91.314705
"2015-12-24",116.37487,117.61071,115.592171,116.426369,311497,91.258217
"2015-12-28",116.1483,117.023689,115.60247,116.83831,247896,91.581093
"2015-12-29",117.507721,118.15654,116.83831,117.47683,557354,92.081581
"2015-12-30",116.632339,117.899071,115.3965,117.435631,418307,92.633957
"2015-12-31",117.353241,117.37384,115.746651,116.354271,462293,91.781006
"2016-01-04",115.14933,115.14933,112.45108,113.367661,465303,89.425133
"2016-01-05",113.800209,114.45932,113.0793,114.23275,487442,90.107536
"2016-01-06",113.15139,113.501549,111.69928,112.512871,1100337,88.75087
"2016-01-07",111.24614,111.575691,109.38208,109.567459,964397,86.427536
"2016-01-08",109.92791,110.54583,107.198761,107.38414,763983,84.70533
"2016-01-11",107.83728,109.186409,107.52832,107.83728,856810,85.062767
"2016-01-12",108.32132,108.568489,105.561279,106.045311,861180,83.649239
"2016-01-13",106.282181,106.591141,104.809479,105.200821,838264,82.983086
"2016-01-14",105.355301,105.746651,104.181259,104.86097,814281,82.715019
"2016-01-15",103.47065,103.511841,101.503609,103.130791,1088200,81.350243
"2016-01-19",104.263649,104.263649,102.53347,103.048401,763983,81.285255
"2016-01-20",101.905251,102.193619,97.033989,99.515961,1301334,78.49884
"2016-01-21",100.020599,101.956749,98.93924,99.639549,927111,78.596321
"2016-01-22",101.09166,106.06591,101.09166,105.15963,1525247,82.950592
"2016-01-25",105.345001,106.9104,104.30484,104.69619,1017414,82.58503
"2016-01-26",104.91246,106.261589,104.91246,106.261589,1057905,83.819824
"2016-01-27",105.77755,105.77755,103.8311,104.70649,870307,82.593147
"2016-01-28",108.135941,108.38311,94.747681,96.210091,2961065,75.891144
"2016-01-29",97.569519,100.30896,95.653969,99.495369,3492687,78.482605
"2016-02-01",98.63028,99.330589,95.61277,95.746651,2011718,75.525589
"2016-02-02",96.189491,96.364571,90.875389,92.564369,2506442,73.015358
"2016-02-03",92.976311,93.00721,89.752831,91.730171,1372314,72.357353
"2016-02-04",91.29763,95.118439,90.67971,93.76931,1428827,73.965843
"2016-02-05",93.77961,93.954689,90.247169,90.37075,1974334,71.285042
"2016-02-08",89.969101,90.47374,84.54171,86.38517,1685268,68.141174
"2016-02-09",84.91246,85.962929,82.69825,83.61483,1834996,65.955917
"2016-02-10",84.500519,86.632339,84.016479,85.190521,1154810,67.198822
"2016-02-11",83.92379,84.335739,82.512871,82.945419,1795767,65.427887
"2016-02-12",84.170959,84.44902,82.955719,83.429451,1308908,65.809677
"2016-02-16",85.829041,86.508751,84.490219,85.200821,947890,67.206955
"2016-02-17",85.983521,88.197731,85.942329,86.189491,1734789,67.986816
