"dates","PM.Open","PM.High","PM.Low","PM.Close","PM.Volume","PM.Adjusted"
"2013-05-06",93.779999,94.080002,92.849998,93.110001,6189600,62.738144
"2013-05-07",93.120003,93.889999,93,93.610001,4977600,63.075047
"2013-05-08",93.650002,94.559998,93.470001,94.510002,4239000,63.681461
"2013-05-09",94.379997,94.540001,93.43,93.709999,3770900,63.142437
"2013-05-10",93.949997,94.099998,93,93.32,5357900,62.879608
"2013-05-13",93.160004,94.540001,93.029999,94.040001,4749300,63.36478
"2013-05-14",93.970001,95.040001,93.839996,94.959999,4634400,63.984688
"2013-05-15",95.059998,96.309998,94.970001,96.300003,5042600,64.887581
"2013-05-16",95.809998,96.32,95.25,95.440002,5138800,64.308105
"2013-05-17",95.529999,96.010002,94.959999,95.68,5141000,64.469826
"2013-05-20",95.68,95.75,94.75,95,3855300,64.011627
"2013-05-21",94.940002,94.970001,93.690002,94.400002,5202400,63.607361
"2013-05-22",93.940002,95.330002,93.75,93.970001,7011900,63.317612
"2013-05-23",93.400002,94.599998,93.300003,94.309998,5458000,63.546722
"2013-05-24",93.860001,94.43,93.330002,94.120003,3815700,63.41869
"2013-05-28",94.889999,95.599998,93.160004,93.360001,6276300,62.906601
"2013-05-29",92.669998,92.739998,91.449997,92.25,6789000,62.158665
