"dates","ROST.Open","ROST.High","ROST.Low","ROST.Close","ROST.Volume","ROST.Adjusted"
"2016-03-29",57.700001,58.139999,57.5,58.09,2081200,55.67482
"2016-03-30",58.27,58.59,57.639999,58.34,1830100,55.914421
"2016-03-31",58.34,58.77,57.849998,57.900002,1977700,55.492718
"2016-04-01",57.889999,58.790001,57.619999,58.639999,2307600,56.201946
"2016-04-04",58.869999,59.009998,58.41,58.650002,2941100,56.21154
"2016-04-05",57.68,58.52,57.509998,57.900002,2314400,55.492718
"2016-04-06",58.060001,58.790001,57.709999,58.490002,1797600,56.058189
"2016-04-07",58.09,58.529999,56.400002,56.700001,2996700,54.342609
"2016-04-08",56.669998,56.799999,56.18,56.529999,1937400,54.179665
"2016-04-11",56.529999,56.919998,56.009998,56.049999,1966400,53.719631
"2016-04-12",56.16,56.490002,55.439999,56.41,1554000,54.064659
"2016-04-13",56.68,57.029999,56.110001,56.950001,1751200,54.582214
"2016-04-14",56.459999,57.07,56.02,56.98,2681200,54.610958
"2016-04-15",57.16,57.34,56.709999,56.950001,1945600,54.582214
"2016-04-18",56.93,57.900002,56.75,57.77,2095300,55.368118
"2016-04-19",57.950001,58.049999,57.209999,57.529999,1506600,55.138096
"2016-04-20",57.509998,57.669998,57.049999,57.389999,2033300,55.003914
"2016-04-21",57.630001,58.099998,57.200001,57.25,2286500,54.86974
"2016-04-22",57.169998,57.389999,56.5,56.669998,2286300,54.313854
"2016-04-25",56.689999,57.119999,56.139999,57,2073600,54.630135
"2016-04-26",57.130001,57.84,56.869999,57.599998,1577900,55.205177
"2016-04-27",57.59,58.310001,57.130001,58.209999,1918200,55.789829
"2016-04-28",57.990002,58.23,57.310001,57.439999,2032500,55.05183
"2016-04-29",56.939999,57.099998,56.07,56.779999,2940500,54.419277
"2016-05-02",57.07,57.779999,56.68,57.59,1267900,55.195606
"2016-05-03",57.279999,57.689999,56.66,57.299999,1499300,54.91766
"2016-05-04",56.950001,57.799999,56.689999,57.639999,1661000,55.243519
"2016-05-05",57.509998,57.900002,56.439999,56.470001,1897000,54.122169
"2016-05-06",55.509998,57.09,55.509998,57.07,2074900,54.697227
"2016-05-09",57.82,58.360001,56.919998,58.16,2305200,55.741909
"2016-05-10",58.240002,58.5,57.23,57.560001,2393700,55.166855
"2016-05-11",55.400002,55.830002,54.43,54.439999,5519400,52.176563
"2016-05-12",54.540001,55.349998,53.869999,55.09,3635400,52.799541
"2016-05-13",55.09,55.639999,54.279999,54.32,3385100,52.061554
"2016-05-16",54.169998,55.93,54,55.740002,3181800,53.422512
"2016-05-17",56.689999,57.209999,54.139999,54.52,4934200,52.253246
"2016-05-18",54.119999,54.700001,53.34,54.310001,3216600,52.051971
"2016-05-19",54.630001,55.860001,54.619999,55.52,5564900,53.211662
"2016-05-20",52.049999,53.950001,52,52.490002,11595400,50.30764
"2016-05-23",52.529999,53.049999,52.169998,52.400002,4340400,50.22139
"2016-05-24",52.639999,53.549999,52.52,53.360001,3007700,51.141468
"2016-05-25",53.290001,53.880001,52.82,53.41,2900800,51.189392
"2016-05-26",53.709999,54.439999,53.540001,53.880001,2568400,51.639854
"2016-05-27",54.07,54.23,53.59,53.919998,2254700,51.678181
"2016-05-31",54.41,54.439999,53.060001,53.400002,3004400,51.179813
"2016-06-01",53.470001,53.869999,53.259998,53.299999,2197100,51.083961
"2016-06-02",53.34,53.77,53.200001,53.689999,2215900,51.45776
"2016-06-03",53.470001,53.470001,52.869999,53.09,2591100,51.010967
"2016-06-06",53.200001,53.349998,52.060001,52.34,3106800,50.290337
"2016-06-07",52.380001,53.400002,52.27,53.18,3828200,51.097435
"2016-06-08",53.240002,53.59,52.990002,53.450001,2442100,51.356857
"2016-06-09",53.32,54.5,52.93,54.220001,4723900,52.096714
"2016-06-10",53.599998,53.93,53.259998,53.630001,2859300,51.529816
"2016-06-13",53.549999,53.849998,53.029999,53.540001,3103300,51.443336
"2016-06-14",53.5,54.02,53.23,53.889999,3433700,51.77964
"2016-06-15",53.91,54.66,53.82,54.32,3625200,52.192783
"2016-06-16",54.130001,54.57,54,54.43,2272500,52.298489
"2016-06-17",54.310001,54.490002,53.91,54.25,3557500,52.125534
"2016-06-20",54.700001,55.25,54.16,54.200001,2152700,52.077496
"2016-06-21",54.310001,54.98,54.150002,54.849998,2765000,52.702042
"2016-06-22",54.799999,55.23,54.139999,54.43,2981600,52.298489
"2016-06-23",54.689999,54.98,53.82,54.07,2249000,51.952579
"2016-06-24",52.75,54.950001,52.75,54.419998,5501500,52.288876
"2016-06-27",54.299999,54.869999,53.34,54.75,4214900,52.605953
"2016-06-28",54.68,55.450001,54.509998,55.34,2825300,53.172848
"2016-06-29",55.540001,56.34,55.540001,55.77,3042300,53.586006
"2016-06-30",55.860001,56.73,55.610001,56.689999,2604500,54.469978
"2016-07-01",56.549999,57.23,56.16,56.349998,1959700,54.143299
"2016-07-05",56.189999,56.529999,55.889999,56.360001,1577300,54.152912
"2016-07-06",56.34,56.799999,55.990002,56.790001,2822300,54.566067
"2016-07-07",56.529999,56.810001,56.310001,56.560001,1762000,54.345078
"2016-07-08",57,58.220001,56.700001,58.189999,2466200,55.91124
"2016-07-11",58.16,58.32,57.610001,58.060001,2868600,55.786331
"2016-07-12",58.23,58.360001,57.599998,57.900002,3131200,55.632599
"2016-07-13",58.23,58.509998,57.700001,58.040001,2238000,55.767113
"2016-07-14",58.240002,58.259998,57.799999,58.02,1861900,55.747906
"2016-07-15",58.34,58.34,57.889999,58.189999,2187000,55.91124
"2016-07-18",58.41,59.369999,58.32,58.950001,2184600,56.641487
"2016-07-19",58.889999,59.290001,58.82,59.209999,2208300,56.8913
"2016-07-20",59.220001,59.5,59.060001,59.32,1751400,56.996994
"2016-07-21",59.32,59.5,58.900002,59.220001,1570400,56.900913
"2016-07-22",59.599998,60.189999,59.130001,59.970001,1976700,57.621532
"2016-07-25",59.919998,61.259998,59.830002,61.130001,2775000,58.736107
"2016-07-26",61.040001,62.02,61.040001,61.98,3674900,59.552818
"2016-07-27",61.830002,62.349998,61.23,61.389999,3415900,58.985924
"2016-07-28",61.400002,61.700001,60.900002,61.330002,2405700,58.928276
"2016-07-29",61.310001,61.889999,61.080002,61.830002,2159300,59.408699
"2016-08-01",61.720001,62.02,61.080002,61.580002,2103400,59.168484
"2016-08-02",61.369999,61.650002,60.330002,60.68,2118600,58.30373
"2016-08-03",60.209999,61.32,59.57,61.32,2520500,58.918667
"2016-08-04",61.439999,61.799999,61.169998,61.490002,2060500,59.082012
"2016-08-05",61.73,62.139999,61.490002,61.849998,2157400,59.42791
"2016-08-08",61.82,61.880001,61.240002,61.509998,2294000,59.101227
"2016-08-09",61.540001,61.689999,60.580002,60.799999,3192700,58.419029
"2016-08-10",61.02,61.330002,60.5,61.060001,2595400,58.66885
"2016-08-11",61.720001,62.369999,61.09,61.959999,2441700,59.533604
"2016-08-12",61.5,63.139999,61.299999,63.119999,3110400,60.648182
"2016-08-15",63.330002,63.619999,63.02,63.220001,3216200,60.74427
"2016-08-16",62.330002,63.07,61.82,61.869999,4645500,59.447132
"2016-08-17",61.880001,62.380001,61.68,62.299999,2979800,59.860287
"2016-08-18",62.490002,63.650002,62.299999,62.880001,4835300,60.41758
"2016-08-19",64.5,66.279999,64.199997,65.059998,7260000,62.512196
"2016-08-22",65.07,65.260002,64.370003,64.449997,4935700,61.926086
"2016-08-23",64.760002,64.970001,64.169998,64.300003,2887600,61.781967
"2016-08-24",64.169998,64.309998,63.66,63.869999,2419000,61.368813
"2016-08-25",63.830002,64.019997,62.900002,63.41,3492000,60.926826
"2016-08-26",63.459999,63.900002,62.950001,63.259998,2222500,60.782696
"2016-08-29",63.23,63.610001,62.91,63.110001,2540300,60.638569
"2016-08-30",62.91,63.080002,62.080002,62.299999,2190700,59.860287
"2016-08-31",62.220001,62.419998,61.82,62.240002,2603900,59.93251
"2016-09-01",62.459999,62.509998,61.630001,62.380001,1813500,60.067322
"2016-09-02",62.549999,62.84,62.130001,62.73,1316600,60.404339
"2016-09-06",62.529999,62.75,61.830002,62.75,2361300,60.423607
"2016-09-07",62.099998,63.029999,62.099998,62.860001,2233200,60.529533
"2016-09-08",62.639999,63,62.450001,62.720001,2082900,60.394711
"2016-09-09",62.200001,62.419998,60.77,60.779999,3021000,58.526634
"2016-09-12",60.860001,61.790001,60.790001,61.709999,2244100,59.422161
"2016-09-13",61.41,62,60.810001,61.169998,2409700,58.90218
"2016-09-14",61.169998,61.610001,61.040001,61.299999,1897900,59.027351
"2016-09-15",61.09,62.09,60.84,61.950001,1846300,59.653267
"2016-09-16",61.810001,62.02,61.310001,61.93,2934300,59.634007
"2016-09-19",62.07,62.810001,61.93,62.529999,2338900,60.211754
"2016-09-20",62.540001,63.009998,62.369999,62.91,2621600,60.577675
"2016-09-21",63.459999,63.459999,62.5,63.349998,2288200,61.001354
"2016-09-22",63.580002,64.279999,63.5,63.98,2083200,61.607998
"2016-09-23",63.580002,64.620003,63.580002,64.260002,1814500,61.877617
"2016-09-26",64.120003,64.260002,63.48,63.759998,1762800,61.396149
"2016-09-27",63.639999,64.599998,63.639999,64.389999,2200700,62.002808
"2016-09-28",64.489998,64.510002,63.23,63.43,2197700,61.078392
"2016-09-29",63.41,63.950001,63.189999,63.349998,1982000,61.001354
"2016-09-30",63.869999,64.529999,63.529999,64.300003,2042000,61.916138
"2016-10-03",63.970001,64.650002,63.740002,64.230003,2091100,61.84874
"2016-10-04",64.139999,64.690002,64.019997,64.260002,1597500,61.877617
"2016-10-05",64.25,65.400002,64.239998,64.480003,2318300,62.089466
"2016-10-06",64.239998,64.540001,63.830002,64.370003,1757300,61.983536
"2016-10-07",64.669998,65.290001,63.950001,64.279999,1945200,61.896885
"2016-10-10",64.68,64.989998,64.080002,64.199997,1823500,61.819843
"2016-10-11",64.150002,64.160004,63.540001,63.75,1944600,61.386524
"2016-10-12",63.919998,64.949997,63.849998,64.900002,2141500,62.493889
"2016-10-13",64.620003,64.830002,64.050003,64.809998,2001800,62.407227
"2016-10-14",64.940002,65.139999,64.540001,64.660004,1626700,62.262798
"2016-10-17",64.699997,65.050003,64.279999,64.389999,2152200,62.002808
"2016-10-18",64.660004,64.900002,63.540001,63.549999,2262700,61.193947
"2016-10-19",64.599998,64.599998,63.029999,63.360001,3019000,61.01099
"2016-10-20",63.470001,64,63.240002,63.41,2042300,61.059143
"2016-10-21",63.189999,63.419998,62.77,63.400002,1799900,61.049503
"2016-10-24",63.73,63.93,63.139999,63.389999,2108100,61.039875
"2016-10-25",63.040001,63.330002,62.560001,63.130001,1758000,60.789513
"2016-10-26",63.060001,63.98,63,63.5,2040000,61.145802
"2016-10-27",63.5,63.619999,62.080002,62.310001,2235800,59.999912
"2016-10-28",62.189999,62.549999,61.779999,62.279999,2324700,59.971024
"2016-10-31",62.43,62.57,61.900002,62.540001,3182600,60.221394
"2016-11-01",62.400002,62.689999,61.82,62.110001,3157900,59.807335
"2016-11-02",62.18,62.41,61.830002,62.110001,1842700,59.807335
"2016-11-03",62.32,62.389999,61.200001,61.279999,2118300,59.008099
"2016-11-04",61.029999,62.139999,61.029999,61.400002,2293800,59.123653
"2016-11-07",61.91,62.880001,61.630001,62.59,3191900,60.269531
"2016-11-08",62.59,63.689999,62.290001,62.849998,2801700,60.519897
"2016-11-09",61.529999,63,61,62.860001,2880800,60.529533
"2016-11-10",63.130001,64.639999,62.93,63.240002,3491200,60.895439
"2016-11-11",63.130001,63.900002,62.52,63.639999,3390500,61.280605
"2016-11-14",63.73,64.470001,63.57,63.599998,3865000,61.242081
"2016-11-15",64,64.010002,61.98,63.09,4099800,60.750992
"2016-11-16",63.09,64.089996,62.919998,63.860001,3744500,61.492455
"2016-11-17",64.110001,65.529999,63.110001,65.529999,4038300,63.100521
"2016-11-18",67.720001,68.839996,66.599998,68,6999100,65.478973
"2016-11-21",68.019997,68.360001,67.559998,67.93,4024500,65.41156
"2016-11-22",68.650002,69.809998,68.550003,68.940002,7715400,66.384117
"2016-11-23",68.809998,69.739998,68.529999,69.25,2832500,66.682625
"2016-11-25",69.550003,69.550003,68.860001,69.040001,1036400,66.4804
"2016-11-28",68.790001,69,68.290001,68.360001,2693800,65.825623
"2016-11-29",68.599998,68.849998,68.209999,68.57,2221300,66.027832
"2016-11-30",68.449997,68.720001,67.580002,67.589996,4411600,65.084167
"2016-12-01",67.459999,67.949997,67.089996,67.379997,2925100,64.881958
"2016-12-02",67.449997,67.879997,67.190002,67.360001,2248700,64.862694
"2016-12-05",67.690002,67.919998,66.870003,67.150002,2765700,64.790321
"2016-12-06",67.260002,67.5,66.699997,67.260002,2626200,64.896454
"2016-12-07",67.379997,68.300003,67.050003,68.260002,2360200,65.86132
"2016-12-08",68.129997,68.440002,67.470001,67.699997,2451300,65.320999
"2016-12-09",67.779999,67.779999,66.910004,67.620003,2198400,65.243805
"2016-12-12",67.449997,67.809998,67.010002,67.389999,1786700,65.021896
"2016-12-13",67.690002,68.690002,67.440002,68.269997,2698600,65.870979
"2016-12-14",68.400002,68.459999,67.209999,67.440002,2827300,65.070152
"2016-12-15",67.68,67.940002,67.07,67.269997,3236900,64.906097
"2016-12-16",67.489998,69.529999,67.290001,69.529999,11132700,67.0867
"2016-12-19",69,69.239998,68.339996,68.410004,4173800,66.00605
"2016-12-20",68.519997,69,68.139999,68.43,3205900,66.025352
"2016-12-21",68.449997,68.730003,67.970001,68,2105700,65.610451
"2016-12-22",67.830002,67.959999,66.989998,67.110001,2058500,64.75174
"2016-12-23",67.150002,67.580002,67.07,67.110001,1411300,64.75174
"2016-12-27",67.260002,67.709999,67.139999,67.150002,1266400,64.790321
"2016-12-28",67.279999,67.589996,66.470001,66.519997,1808600,64.182457
"2016-12-29",66.489998,67.139999,66.279999,66.370003,1670200,64.037727
"2016-12-30",66.690002,66.959999,65.489998,65.599998,2776900,63.2948
"2017-01-03",66.019997,66.970001,65.389999,65.610001,3023800,63.304447
"2017-01-04",65.660004,66.760002,65.620003,66.550003,2970600,64.211411
"2017-01-05",65.720001,66.589996,65.550003,65.690002,2798800,63.381634
"2017-01-06",65.790001,65.989998,65.260002,65.309998,2183200,63.014992
"2017-01-09",65.269997,65.980003,65.269997,65.449997,2182200,63.150059
"2017-01-10",65.309998,67.199997,65.260002,66.769997,3020300,64.423676
"2017-01-11",66.790001,67.209999,66.080002,66.550003,1919600,64.211411
"2017-01-12",66.349998,66.690002,65.910004,66.589996,1209900,64.249985
"2017-01-13",66.510002,67.089996,66.489998,66.93,1418100,64.578049
"2017-01-17",66.900002,68.360001,66.809998,67.120003,1611900,64.761375
"2017-01-18",67.400002,67.400002,66.720001,66.900002,1935500,64.549118
"2017-01-19",66.769997,67,65.830002,65.959999,1469300,63.642151
"2017-01-20",66.279999,66.440002,65.480003,66,1732700,63.680729
"2017-01-23",65.809998,66.07,64.889999,65.110001,2048800,62.82201
"2017-01-24",65.190002,66.220001,65.190002,66.110001,1676500,63.786869
"2017-01-25",66.339996,66.5,65.709999,65.959999,2194100,63.642151
"2017-01-26",66.139999,66.349998,65.519997,65.57,2090500,63.26585
"2017-01-27",65.82,65.870003,64.940002,65.330002,1967600,63.034279
"2017-01-30",65.260002,65.68,64.68,65.389999,1655400,63.092175
"2017-01-31",65.150002,66.129997,64.580002,66.110001,1832300,63.786869
"2017-02-01",66.019997,66.32,65.480003,65.879997,2148200,63.564945
"2017-02-02",65.730003,66.18,65.459999,65.639999,1654800,63.333389
"2017-02-03",65.910004,66.580002,65.620003,65.959999,1698700,63.642151
"2017-02-06",65.809998,66.459999,65.660004,66.339996,1734900,64.008789
"2017-02-07",66.349998,66.68,66.080002,66.360001,1368200,64.028091
"2017-02-08",66.360001,67.860001,66.330002,67.669998,1950400,65.292053
"2017-02-09",67.800003,68.440002,67.699997,68.169998,1818400,65.774483
"2017-02-10",68.32,68.959999,67.839996,68.790001,2219200,66.372688
"2017-02-13",69,69.029999,67.989998,68.050003,2116300,65.658699
"2017-02-14",68.050003,68.720001,67.940002,68.699997,1994600,66.285851
"2017-02-15",68.510002,68.949997,68.389999,68.919998,2377700,66.498131
"2017-02-16",69.080002,69.080002,67.970001,68.260002,2542000,65.86132
"2017-02-17",68.220001,68.589996,67.870003,68.550003,4137500,66.141129
"2017-02-21",68.989998,69.529999,68.550003,68.809998,2788200,66.391983
"2017-02-22",68.93,69.400002,68.720001,69.040001,2540500,66.613914
"2017-02-23",68.839996,68.93,67.559998,67.639999,2618100,65.263092
"2017-02-24",67.75,69.370003,67.519997,69.010002,3232900,66.584969
"2017-02-27",68.980003,69.389999,68.669998,69.150002,2380300,66.720047
"2017-02-28",68.849998,68.849998,68.050003,68.580002,3499400,66.170082
"2017-03-01",68.019997,68.25,65.629997,66.800003,7923600,64.452637
"2017-03-02",66.730003,68.379997,66.620003,67.809998,3312000,65.427132
"2017-03-03",67.800003,67.910004,66.550003,67.07,2605500,64.71315
"2017-03-06",67.059998,67.540001,66.639999,67.400002,2819100,65.03154
"2017-03-07",67.160004,67.580002,66.690002,66.870003,2496000,64.520172
"2017-03-08",66.709999,67.110001,66.43,66.709999,1965800,64.520164
"2017-03-09",66.730003,66.830002,66.370003,66.650002,1867600,64.462143
"2017-03-10",67.110001,67.139999,66.440002,66.959999,2016900,64.761948
"2017-03-13",66.940002,67.199997,66.540001,66.949997,2354400,64.752281
"2017-03-14",66.879997,67.459999,66.709999,67.279999,1648600,65.071449
"2017-03-15",67.230003,67.760002,66.830002,67.540001,1357200,65.322899
"2017-03-16",67.239998,67.949997,67.220001,67.309998,1863500,65.100471
"2017-03-17",67.910004,67.910004,67.089996,67.650002,3324800,65.429314
"2017-03-20",67.459999,67.639999,66.279999,66.459999,2135800,64.278366
"2017-03-21",66.709999,66.75,65.440002,65.769997,2453200,63.611019
"2017-03-22",66,66.489998,65.410004,66.349998,1821300,64.171974
"2017-03-23",66.239998,66.599998,65.690002,65.769997,1740500,63.611019
"2017-03-24",66.089996,66.550003,65.690002,66.120003,1857400,63.949535
"2017-03-27",65.760002,65.910004,65.209999,65.339996,2326200,63.195118
"2017-03-28",65.269997,65.860001,64.760002,65.769997,2075100,63.611019
"2017-03-29",65.769997,66.379997,65.459999,66.059998,1593300,63.891495
"2017-03-30",65.940002,66.629997,65.870003,66.610001,1740900,64.423454
"2017-03-31",66.400002,66.519997,65.809998,65.870003,1655300,63.707741
"2017-04-03",66.050003,66.050003,65.019997,65.18,2313800,63.040382
"2017-04-04",65.099998,65.169998,63.540001,63.66,2788500,61.570286
"2017-04-05",63.689999,63.82,62.459999,62.529999,4965400,60.477375
"2017-04-06",62.93,64,62.869999,63.450001,4468600,61.36718
"2017-04-07",63.540001,63.580002,62.959999,63.09,3140800,61.018993
"2017-04-10",63,63.810001,63,63.5,2197500,61.415535
"2017-04-11",63.459999,63.990002,63.220001,63.91,2060500,61.81208
"2017-04-12",64.080002,64.089996,63.650002,63.73,2225100,61.637985
"2017-04-13",63.889999,64.019997,63.189999,63.200001,1743000,61.125393
"2017-04-17",63.560001,63.639999,63.02,63.279999,1869400,61.202763
"2017-04-18",63.32,63.610001,63.169998,63.41,1756500,61.328487
"2017-04-19",63.740002,64.080002,63.560001,63.73,2007600,61.637985
"2017-04-20",63.790001,65,63.790001,64.660004,2857800,62.537464
"2017-04-21",64.660004,64.93,64.110001,64.900002,2150100,62.769592
"2017-04-24",65.419998,65.699997,64.660004,65.059998,2118800,62.924332
"2017-04-25",65.209999,65.339996,64.519997,64.75,1804000,62.624508
"2017-04-26",65.129997,65.510002,64.93,65.050003,1910600,62.914661
"2017-04-27",65.029999,65.889999,65.019997,65.540001,2349500,63.388569
"2017-04-28",65.589996,65.589996,64.650002,65,2823800,62.866302
"2017-05-01",65.300003,65.43,64.07,64.080002,1814000,61.976498
"2017-05-02",64.07,64.769997,63.959999,64.720001,2524300,62.595501
"2017-05-03",64.849998,65.220001,64.660004,65.139999,1741900,63.001709
"2017-05-04",65.139999,65.389999,64.330002,64.57,1876200,62.450409
"2017-05-05",64.699997,64.900002,64.410004,64.699997,1922300,62.576138
"2017-05-08",64.75,64.889999,64.43,64.629997,1532100,62.50845
"2017-05-09",64.589996,65.589996,64.360001,65.220001,1696400,63.079075
"2017-05-10",65.269997,66.529999,64.940002,66.050003,3073200,63.881836
"2017-05-11",65.589996,65.800003,64.57,65.230003,2691100,63.088753
"2017-05-12",64.980003,65.120003,63.470001,63.490002,3332500,61.405872
"2017-05-15",63.450001,63.619999,62.279999,62.349998,5505100,60.303291
"2017-05-16",60.540001,61.869999,59.669998,61.5,8804300,59.48119
"2017-05-17",61.310001,62.43,61.220001,61.52,4108700,59.500526
"2017-05-18",61.849998,62.16,61.009998,61.07,3702900,59.065311
"2017-05-19",62.91,63.950001,61.23,62.200001,6901200,60.158215
"2017-05-22",62.299999,62.919998,61.880001,62.450001,3686100,60.400013
"2017-05-23",62.299999,62.630001,61.75,62.02,3343400,59.984119
"2017-05-24",62.029999,62.509998,61.68,61.950001,3015100,59.916412
"2017-05-25",62.349998,63.27,62.110001,63,4109600,60.93195
"2017-05-26",63.150002,63.689999,62.790001,63.52,1922900,61.434879
"2017-05-30",63.560001,63.740002,63.299999,63.43,2233700,61.347836
"2017-05-31",63.43,63.939999,63.16,63.919998,3039200,61.821751
"2017-06-01",63.880001,64,63.240002,63.68,2763000,61.589626
"2017-06-02",63.459999,63.889999,63.310001,63.740002,2018700,61.802944
"2017-06-05",63.869999,63.880001,63.290001,63.32,2234600,61.395714
"2017-06-06",63.099998,63.25,61.73,61.84,3443300,59.960682
"2017-06-07",62.130001,62.509998,61.860001,62.110001,2851600,60.222477
"2017-06-08",62.529999,62.630001,61.189999,61.32,3451800,59.456493
"2017-06-09",61.419998,62.080002,60.740002,61.959999,2498300,60.077038
"2017-06-12",61.66,62.869999,61.66,61.860001,3101700,59.980083
"2017-06-13",61.700001,62.279999,61.540001,62.09,1962900,60.203079
"2017-06-14",62.349998,62.349998,60.82,61.099998,2903900,59.243172
"2017-06-15",61.07,61.360001,59.529999,60.91,2929900,59.058941
"2017-06-16",60.18,60.23,59.599998,60.080002,4407500,58.254169
"2017-06-19",60.189999,60.84,59.560001,60.650002,2400600,58.80685
"2017-06-20",60.619999,60.619999,57.66,57.720001,5961100,55.965893
"2017-06-21",57.610001,58.150002,56.650002,56.900002,7242400,55.170811
"2017-06-22",56.939999,56.939999,55.619999,55.970001,6669800,54.269077
"2017-06-23",56.009998,56.369999,55.220001,56.290001,5281600,54.579353
"2017-06-26",56.41,57.27,56.400002,56.700001,2851500,54.976891
"2017-06-27",56.619999,56.990002,56.200001,56.529999,2610500,54.812057
"2017-06-28",56.73,58.09,56.349998,57.779999,3476400,56.024071
"2017-06-29",57.720001,57.93,56.759998,57.299999,2934500,55.558655
"2017-06-30",58.060001,58.060001,57.380001,57.73,3419100,55.975586
"2017-07-03",57.990002,58.490002,57.959999,58.23,1544000,56.460392
"2017-07-05",58.18,58.25,57,57.389999,3940300,55.645916
"2017-07-06",56.91,57,55.959999,56.279999,4068900,54.569649
"2017-07-07",56.27,56.669998,56.119999,56.139999,3581400,54.43391
"2017-07-10",56.049999,56.139999,54.73,54.799999,4575300,53.134632
"2017-07-11",54.810001,55.02,54.32,54.34,3656400,52.68861
"2017-07-12",54.68,54.889999,54.080002,54.130001,4363900,52.484993
"2017-07-13",54.099998,54.610001,53.889999,54.419998,6000400,52.766163
"2017-07-14",55.610001,56.049999,54.68,54.759998,5736600,53.09584
"2017-07-17",54.790001,55.259998,54.669998,54.73,3468100,53.066753
"2017-07-18",54.790001,54.970001,54.259998,54.330002,2698300,52.678917
"2017-07-19",54.349998,54.73,54.209999,54.419998,4683200,52.766163
"2017-07-20",54.52,55.080002,54.419998,54.650002,4902400,52.989185
"2017-07-21",54.73,55.02,54.099998,54.310001,4069100,52.659527
"2017-07-24",54.200001,54.200001,52.91,53.07,5574200,51.457203
"2017-07-25",53.34,54.48,53.080002,54.029999,5340000,52.388027
"2017-07-26",54.09,54.41,53.369999,53.959999,2715400,52.320152
"2017-07-27",53.900002,55.130001,53.790001,55.119999,3182500,53.444904
"2017-07-28",55.080002,55.349998,54.669998,54.869999,2102600,53.202503
"2017-07-31",55.099998,55.389999,54.73,55.32,2736600,53.638828
"2017-08-01",55.459999,55.68,55.029999,55.599998,2475300,53.910316
"2017-08-02",55.580002,55.900002,55.209999,55.650002,2471500,53.958797
"2017-08-03",55.630001,55.990002,54.529999,54.869999,3109000,53.202503
"2017-08-04",55.099998,55.939999,54.860001,55.860001,2400900,54.162422
"2017-08-07",55.619999,56.02,55.130001,55.400002,2235000,53.716404
"2017-08-08",55.52,56.610001,55.52,55.919998,3085500,54.2206
"2017-08-09",55.880001,56.07,55.02,56.040001,3353000,54.336948
"2017-08-10",55.700001,55.73,54.669998,54.799999,3336900,53.134632
"2017-08-11",54.860001,55.939999,54.799999,55.560001,2593800,53.87154
"2017-08-14",55.91,56.240002,54.639999,54.77,3457100,53.105541
"2017-08-15",54.669998,54.75,52.849998,53.029999,7469000,51.418419
"2017-08-16",53.880001,54.450001,53.389999,54.369999,3615300,52.717701
"2017-08-17",53.919998,54.360001,53.189999,53.330002,5508400,51.709305
"2017-08-18",58.73,59.5,57.990002,59.02,14140300,57.226395
"2017-08-21",58.950001,59.139999,57.75,58.560001,5277400,56.780357
"2017-08-22",58.799999,59.240002,58.66,59.189999,3342700,57.391216
"2017-08-23",59.029999,59.32,58.669998,58.919998,3144700,57.129414
"2017-08-24",59.360001,60.799999,58.139999,58.330002,4233500,56.557354
"2017-08-25",58.389999,59.669998,58.389999,59.380001,6287600,57.575443
"2017-08-28",59.450001,59.549999,58.759998,59.02,2764300,57.226395
"2017-08-29",58.610001,59.150002,57.950001,58.689999,2649000,56.906414
"2017-08-30",58.740002,58.919998,58.049999,58.43,3179200,56.654316
"2017-08-31",58.5,58.869999,58.150002,58.450001,3370000,56.673706
"2017-09-01",58.650002,59.27,58.650002,58.919998,2751800,57.129414
"2017-09-05",58.75,59.369999,58.700001,58.990002,2918600,57.1973
"2017-09-06",58.84,59.700001,58.84,59.150002,2924100,57.508419
"2017-09-07",59.369999,59.619999,58.119999,58.549999,2942000,56.925064
"2017-09-08",58.509998,58.720001,57.869999,58.52,2085300,56.895908
"2017-09-11",58.599998,59.380001,58.34,59.27,2778200,57.625088
"2017-09-12",59.490002,61.400002,59.189999,60.669998,3369700,58.986233
"2017-09-13",60.759998,61.900002,60.759998,61.41,2943200,59.705696
"2017-09-14",61.279999,61.439999,60.290001,60.599998,2800900,58.918171
"2017-09-15",60.57,60.93,60,60.709999,3528400,59.02512
"2017-09-18",60.810001,60.990002,59.950001,60.810001,2373700,59.122337
"2017-09-19",60.880001,61.209999,60.689999,61.150002,3052400,59.452911
"2017-09-20",61.299999,61.43,60.630001,60.919998,1747000,59.22929
"2017-09-21",61.099998,61.259998,60.650002,60.91,2352100,59.219563
"2017-09-22",60.630001,61.07,60.310001,60.889999,1644500,59.200119
"2017-09-25",62.689999,63.580002,62.5,62.860001,3860700,61.115448
"2017-09-26",63.009998,63.939999,62.669998,63.790001,3651700,62.019638
"2017-09-27",63.68,65.300003,63.639999,64.839996,4648200,63.040497
"2017-09-28",64.559998,64.849998,63.73,64.800003,4224000,63.001617
"2017-09-29",64.919998,65.209999,64.5,64.57,2501700,62.778
"2017-10-02",64.339996,64.919998,63.73,64.690002,2507300,62.894672
"2017-10-03",64.550003,65.150002,64.449997,64.910004,1775300,63.108559
"2017-10-04",65.010002,65.379997,64.339996,65.230003,3286500,63.419674
"2017-10-05",65.220001,65.650002,65.050003,65.529999,2227200,63.711353
"2017-10-06",65.330002,66.160004,65.32,65.989998,2385400,64.158577
"2017-10-09",65.959999,65.959999,65.07,65.290001,1268100,63.478012
