"dates","IDXX.Open","IDXX.High","IDXX.Low","IDXX.Close","IDXX.Volume","IDXX.Adjusted"
"2014-01-31",56.134998,57.195,55.474998,57.130001,1340200,57.130001
"2014-02-03",56.845001,56.845001,54.290001,54.544998,1568600,54.544998
"2014-02-04",57.5,58.439999,55.424999,57.549999,1704600,57.549999
"2014-02-05",57.25,58.235001,56.514999,58.115002,1014600,58.115002
"2014-02-06",58.400002,58.900002,57.695,58.525002,860800,58.525002
"2014-02-07",58.900002,59.564999,58.424999,59.445,664400,59.445
"2014-02-10",59.555,60.490002,59.375,60.439999,968400,60.439999
"2014-02-11",60.375,61.535,59.915001,61.139999,684200,61.139999
"2014-02-12",61.02,61.93,60.305,61.34,599200,61.34
"2014-02-13",60.895,62.115002,59.540001,62.035,410600,62.035
"2014-02-14",61.740002,62.150002,61.255001,62,620600,62
"2014-02-18",62,62.849998,61.720001,62.799999,630800,62.799999
"2014-02-19",62.325001,62.895,62.029999,62.544998,360000,62.544998
"2014-02-20",62.610001,63.415001,62.110001,63.165001,522800,63.165001
"2014-02-21",63.110001,63.215,62.189999,62.32,613000,62.32
"2014-02-24",62.654999,63.095001,62.325001,62.720001,390200,62.720001
"2014-02-25",62.855,63.18,62.540001,62.77,517200,62.77
"2014-02-26",63,63.360001,62.82,63.064999,384200,63.064999
"2014-02-27",63.099998,63.424999,62.465,63.174999,489000,63.174999
"2014-02-28",63.060001,63.494999,62.540001,62.950001,531200,62.950001
"2014-03-03",62.345001,62.779999,62.035,62.290001,529600,62.290001
"2014-03-04",63.025002,63.41,62.66,63.044998,656000,63.044998
"2014-03-05",63.215,63.380001,62.615002,63,399200,63
"2014-03-06",63.189999,63.724998,62.884998,63.334999,703600,63.334999
"2014-03-07",63.529999,63.689999,63,63.365002,420000,63.365002
"2014-03-10",63.080002,64.125,63.080002,63.775002,491000,63.775002
"2014-03-11",64.010002,64.635002,63.720001,63.794998,406600,63.794998
"2014-03-12",63.404999,64.235001,63.110001,64.129997,497000,64.129997
"2014-03-13",64.279999,64.279999,63.014999,63.044998,435200,63.044998
"2014-03-14",62.794998,64.025002,62.794998,63.955002,576800,63.955002
"2014-03-17",63.994999,64.584999,61.82,61.84,1255000,61.84
"2014-03-18",62.044998,62.810001,61.57,62.470001,559600,62.470001
"2014-03-19",62.355,62.355,61.48,61.869999,622600,61.869999
"2014-03-20",61.945,62.075001,61.435001,61.77,526200,61.77
"2014-03-21",61.994999,62.41,60.744999,60.875,1084600,60.875
"2014-03-24",61.16,61.189999,60.025002,60.865002,830400,60.865002
"2014-03-25",60.974998,61.724998,60.814999,61.09,610800,61.09
"2014-03-26",61.490002,61.549999,60.75,60.775002,404000,60.775002
"2014-03-27",60.84,61.259998,60.095001,60.775002,424000,60.775002
"2014-03-28",61.044998,61.360001,60.48,60.794998,290600,60.794998
"2014-03-31",60.970001,61.174999,60.634998,60.700001,1048200,60.700001
"2014-04-01",61,61,60.404999,60.825001,878600,60.825001
"2014-04-02",61,61.18,60.599998,61.16,684800,61.16
"2014-04-03",61.244999,62.325001,60.654999,62.099998,1703000,62.099998
"2014-04-04",62.494999,62.599998,60.889999,60.974998,459200,60.974998
"2014-04-07",60.720001,61.365002,59.790001,60.009998,817800,60.009998
"2014-04-08",60.105,60.599998,59.459999,60.485001,656200,60.485001
"2014-04-09",60.740002,61.314999,60.334999,61.27,481400,61.27
"2014-04-10",61.255001,61.915001,59.59,59.82,348000,59.82
"2014-04-11",59.415001,60.084999,58.689999,58.75,401800,58.75
"2014-04-14",59.435001,59.77,58.055,59.195,468000,59.195
"2014-04-15",59.314999,59.630001,57.919998,59.07,341000,59.07
"2014-04-16",59.360001,59.759998,58.945,59.119999,439800,59.119999
"2014-04-17",59.209999,59.865002,58.93,58.970001,303400,58.970001
"2014-04-21",59.150002,59.580002,59.014999,59.165001,565200,59.165001
"2014-04-22",59.174999,59.740002,58.575001,59.375,498600,59.375
"2014-04-23",59.380001,59.950001,58.865002,59.939999,406400,59.939999
"2014-04-24",60.275002,60.575001,59.310001,60.325001,624800,60.325001
"2014-04-25",61.099998,62.665001,60.005001,61.875,932000,61.875
"2014-04-28",62.174999,62.735001,61.119999,62.044998,428800,62.044998
"2014-04-29",62.105,63.365002,62.105,63.255001,802800,63.255001
"2014-04-30",63.025002,63.415001,62.880001,63.220001,575000,63.220001
"2014-05-01",63.224998,64.099998,62.834999,63.860001,605800,63.860001
"2014-05-02",63.794998,64.415001,63.544998,64.190002,507200,64.190002
"2014-05-05",64.404999,64.989998,63.514999,64.940002,703000,64.940002
"2014-05-06",64.699997,65.074997,64.135002,64.964996,697200,64.964996
"2014-05-07",65.110001,65.5,63.845001,64.690002,966600,64.690002
"2014-05-08",64.805,65.959999,64.474998,65.425003,673400,65.425003
"2014-05-09",65.275002,65.720001,64.830002,65.650002,523800,65.650002
"2014-05-12",66.105003,66.699997,65.970001,66.230003,402400,66.230003
"2014-05-13",66.154999,66.154999,64.190002,64.440002,846200,64.440002
"2014-05-14",64.205002,64.394997,63.794998,63.990002,674800,63.990002
"2014-05-15",63.884998,64.470001,63.02,63.395,495200,63.395
"2014-05-16",63.5,63.73,63.064999,63.544998,514200,63.544998
"2014-05-19",63.365002,64.285004,62.98,63.855,475800,63.855
"2014-05-20",63.720001,64.239998,63.099998,63.779999,358800,63.779999
"2014-05-21",63.880001,64.269997,63.384998,63.82,369600,63.82
"2014-05-22",63.814999,64.535004,63.785,64.120003,279000,64.120003
"2014-05-23",64.110001,64.489998,63.75,64.294998,396200,64.294998
"2014-05-27",64.345001,65.035004,64.190002,64.599998,323000,64.599998
"2014-05-28",64.480003,64.5,63.5,63.775002,580600,63.775002
"2014-05-29",64.014999,64.050003,63.355,64.050003,352600,64.050003
"2014-05-30",64.190002,64.474998,63.924999,64.239998,630400,64.239998
"2014-06-02",64.25,64.735001,63.759998,64.584999,306200,64.584999
"2014-06-03",64.385002,65.114998,64.264999,64.915001,373800,64.915001
"2014-06-04",64.754997,65.519997,64.525002,65.385002,286600,65.385002
"2014-06-05",65.605003,65.964996,65.165001,65.485001,278800,65.485001
"2014-06-06",65.5,66.040001,65.209999,65.675003,290600,65.675003
"2014-06-09",65.625,65.625,65.169998,65.394997,268200,65.394997
"2014-06-10",65.195,65.459999,64.654999,65.339996,321000,65.339996
"2014-06-11",65.18,66.415001,65.089996,65.970001,488200,65.970001
"2014-06-12",66.019997,66.135002,65.464996,65.510002,434400,65.510002
"2014-06-13",65.514999,65.879997,65.080002,65.489998,243200,65.489998
"2014-06-16",65.254997,65.830002,64.919998,65.144997,431800,65.144997
"2014-06-17",65.220001,66.150002,64.764999,65.360001,478200,65.360001
"2014-06-18",65.364998,66.089996,65.285004,65.675003,313200,65.675003
"2014-06-19",65.849998,65.849998,65.195,65.349998,430600,65.349998
"2014-06-20",65.330002,66.035004,65.315002,65.970001,915600,65.970001
"2014-06-23",65.839996,66.635002,65.404999,66.309998,408400,66.309998
"2014-06-24",67.080002,68.065002,67.080002,67.190002,815600,67.190002
"2014-06-25",67.464996,67.985001,67.264999,67.440002,389800,67.440002
"2014-06-26",67.224998,67.875,66.68,67.084999,399000,67.084999
"2014-06-27",66.809998,67.190002,66.480003,66.855003,547000,66.855003
"2014-06-30",66.889999,67.209999,66.129997,66.785004,501200,66.785004
"2014-07-01",66.785004,68.504997,66.360001,68.355003,821600,68.355003
"2014-07-02",68.254997,68.839996,67.595001,67.754997,329800,67.754997
"2014-07-03",67.879997,68.360001,67.68,68.205002,240400,68.205002
"2014-07-07",68.065002,68.154999,67.410004,67.504997,315200,67.504997
"2014-07-08",67.339996,67.550003,66.714996,66.985001,419800,66.985001
"2014-07-09",67.264999,67.510002,66.495003,67.150002,327200,67.150002
"2014-07-10",66.400002,66.949997,65.870003,66.695,384400,66.695
"2014-07-11",66.870003,67.110001,66.290001,66.805,268200,66.805
"2014-07-14",67.279999,67.779999,66.82,67.644997,523600,67.644997
"2014-07-15",67.5,67.714996,66.360001,66.404999,465400,66.404999
"2014-07-16",66.5,67,65.190002,65.714996,874400,65.714996
"2014-07-17",65.379997,65.739998,64.980003,65.099998,490200,65.099998
"2014-07-18",65.125,66.574997,64.724998,65.625,940400,65.625
"2014-07-21",65.574997,65.574997,64.845001,64.980003,712800,64.980003
"2014-07-22",65.425003,66.345001,65.345001,65.775002,891400,65.775002
"2014-07-23",65.940002,66.904999,65.940002,66.754997,873400,66.754997
"2014-07-24",67.044998,67.160004,66.285004,66.525002,1154800,66.525002
"2014-07-25",70,70,64.089996,64.529999,2871400,64.529999
"2014-07-28",64.910004,65.385002,64.425003,64.699997,981800,64.699997
"2014-07-29",64.544998,64.849998,64.129997,64.135002,744600,64.135002
"2014-07-30",64.574997,64.995003,62.790001,63.355,1176200,63.355
"2014-07-31",63.07,63.255001,62.220001,62.240002,842200,62.240002
"2014-08-01",62.215,62.740002,61.830002,62.334999,1378200,62.334999
"2014-08-04",62.595001,63.314999,62.150002,63.16,703400,63.16
"2014-08-05",62.794998,63.330002,62.595001,62.880001,970800,62.880001
"2014-08-06",62.735001,63.465,62.689999,63.105,632600,63.105
"2014-08-07",63.275002,63.720001,62.970001,63.134998,786800,63.134998
"2014-08-08",63.290001,63.974998,63.165001,63.939999,583800,63.939999
"2014-08-11",64.434998,64.544998,62.860001,62.950001,931400,62.950001
"2014-08-12",62.950001,63.419998,62.705002,63.325001,807400,63.325001
"2014-08-13",63.419998,64.07,63.310001,63.794998,549400,63.794998
"2014-08-14",63.974998,64.330002,63.200001,63.650002,654400,63.650002
"2014-08-15",63.959999,64.065002,62.790001,63.169998,488200,63.169998
"2014-08-18",63.625,63.91,63.185001,63.685001,595200,63.685001
"2014-08-19",63.84,64.400002,63.360001,64.389999,508600,64.389999
"2014-08-20",63.450001,63.535,62.084999,62.419998,2213200,62.419998
"2014-08-21",62.380001,62.494999,61.040001,61.195,1404600,61.195
"2014-08-22",61.075001,61.825001,60.77,61.549999,851000,61.549999
"2014-08-25",61.959999,62.540001,61.674999,62.255001,725600,62.255001
"2014-08-26",62.224998,62.560001,62.02,62.435001,570000,62.435001
"2014-08-27",62.380001,62.720001,61.959999,62,436000,62
"2014-08-28",61.919998,61.970001,61.575001,61.855,427800,61.855
"2014-08-29",62,62.060001,61.419998,61.985001,673400,61.985001
"2014-09-02",62.150002,62.549999,61.685001,62.009998,712800,62.009998
"2014-09-03",62.5,63.880001,62.5,63.360001,1341000,63.360001
"2014-09-04",63.285,63.810001,62.924999,63.255001,988400,63.255001
"2014-09-05",63.220001,63.255001,62.465,62.785,419800,62.785
"2014-09-08",62.805,63.119999,61.875,62.465,816000,62.465
"2014-09-09",62.259998,62.959999,62.259998,62.445,760600,62.445
"2014-09-10",62.334999,62.639999,62.084999,62.325001,732400,62.325001
"2014-09-11",62.119999,62.59,61.970001,62.060001,658200,62.060001
"2014-09-12",61.924999,62.634998,61.805,61.84,767600,61.84
"2014-09-15",61.450001,61.834999,60.345001,60.889999,811400,60.889999
"2014-09-16",60.715,61.459999,60.514999,61.355,623200,61.355
"2014-09-17",61.169998,61.455002,60.355,60.450001,816400,60.450001
"2014-09-18",60.634998,60.634998,59.84,59.895,1182400,59.895
"2014-09-19",59.884998,60.560001,58.240002,58.389999,2747200,58.389999
"2014-09-22",58.27,58.27,57.259998,57.334999,1873800,57.334999
"2014-09-23",56.994999,58.055,56.744999,57.625,1800600,57.625
"2014-09-24",57.764999,59.52,57.705002,59.355,1495000,59.355
"2014-09-25",59.314999,59.915001,58.654999,58.654999,1265200,58.654999
"2014-09-26",58.654999,59.185001,58.52,58.880001,899800,58.880001
"2014-09-29",58.330002,59.884998,58.294998,59.759998,875200,59.759998
"2014-09-30",59.759998,59.884998,58.895,58.915001,1425400,58.915001
"2014-10-01",58.695,61.049999,58.005001,60.48,2721000,60.48
"2014-10-02",60.310001,60.950001,60.18,60.779999,1377200,60.779999
"2014-10-03",61.305,61.305,60.244999,60.974998,2072800,60.974998
"2014-10-06",61.145,61.66,60.849998,61.025002,840000,61.025002
"2014-10-07",60.91,61.345001,60.555,60.75,919600,60.75
"2014-10-08",60.695,61.595001,60.215,61.490002,760600,61.490002
"2014-10-09",61.345001,61.575001,60.244999,60.419998,1339200,60.419998
"2014-10-10",60.470001,61.084999,59.98,59.994999,1223000,59.994999
"2014-10-13",60.099998,60.360001,59.16,59.23,908000,59.23
"2014-10-14",59.375,59.695,58.685001,58.904999,663400,58.904999
"2014-10-15",58.165001,59.235001,57.560001,58.834999,888000,58.834999
"2014-10-16",57.990002,59.299999,57.915001,59.095001,1106800,59.095001
"2014-10-17",59.5,59.994999,59.049999,59.674999,745800,59.674999
"2014-10-20",59.424999,60.299999,59.095001,60.290001,844400,60.290001
"2014-10-21",60.77,62.235001,60.279999,62.200001,852600,62.200001
"2014-10-22",62.195,62.689999,61.650002,62.369999,1118400,62.369999
"2014-10-23",62.935001,63.209999,61.959999,63.174999,1152400,63.174999
"2014-10-24",66.5,70.209999,65.029999,67.599998,3559600,67.599998
"2014-10-27",67.665001,69.495003,67.665001,69.379997,1252800,69.379997
"2014-10-28",69.830002,71.565002,69.135002,71.294998,1313200,71.294998
"2014-10-29",71.084999,71.839996,70.309998,70.974998,1126400,70.974998
"2014-10-30",70.574997,71.555,69.834999,71.43,636000,71.43
"2014-10-31",72.254997,72.254997,70.769997,70.834999,1042200,70.834999
"2014-11-03",71.044998,71.495003,69.989998,71.415001,1137000,71.415001
"2014-11-04",71.419998,72.224998,70.915001,72.144997,971800,72.144997
"2014-11-05",72.464996,72.809998,71.074997,72.055,1202600,72.055
"2014-11-06",72.214996,72.970001,71.519997,72.955002,939600,72.955002
"2014-11-07",72.805,73,71.93,72.580002,1990200,72.580002
"2014-11-10",72.875,73.834999,72.095001,73.589996,1120200,73.589996
"2014-11-11",73.544998,76.114998,73.309998,76.095001,1778000,76.095001
"2014-11-12",75.699997,76.580002,75.480003,76.440002,859800,76.440002
"2014-11-13",76.739998,76.945,76.059998,76.25,1027000,76.25
"2014-11-14",76.040001,76.055,74.760002,75.110001,957400,75.110001
"2014-11-17",75.004997,75.5,74.699997,74.705002,1338000,74.705002
"2014-11-18",74.68,75.474998,74.625,74.985001,935400,74.985001
"2014-11-19",74.995003,75.035004,73.970001,74.290001,670000,74.290001
"2014-11-20",73.860001,74.525002,73.349998,73.93,781000,73.93
"2014-11-21",74.675003,74.754997,73.730003,73.875,554400,73.875
"2014-11-24",74.129997,74.875,73.75,74.794998,678600,74.794998
"2014-11-25",74.739998,75,73.425003,74.059998,790600,74.059998
"2014-11-26",74.010002,74.839996,73.605003,74.470001,498800,74.470001
"2014-11-28",74.43,75.224998,73.904999,74.675003,416600,74.675003
"2014-12-01",74.559998,75.139999,73.555,73.775002,800200,73.775002
"2014-12-02",73.915001,74.995003,73.565002,74.535004,615600,74.535004
"2014-12-03",74.5,74.525002,73.684998,74.324997,578400,74.324997
"2014-12-04",74.050003,75.07,73.75,74.360001,677400,74.360001
"2014-12-05",74.425003,74.925003,74.089996,74.309998,611800,74.309998
"2014-12-08",74.110001,74.110001,73.105003,73.919998,859200,73.919998
"2014-12-09",73.205002,74.745003,72.504997,74.629997,656000,74.629997
"2014-12-10",74.775002,74.864998,73.445,73.519997,500400,73.519997
"2014-12-11",74.029999,75.080002,73.574997,74.544998,715200,74.544998
"2014-12-12",74.040001,75.184998,73.875,74.43,627200,74.43
"2014-12-15",74.644997,75.224998,73.235001,73.25,982600,73.25
"2014-12-16",73.175003,73.584999,71.629997,71.684998,952000,71.684998
"2014-12-17",71.989998,72.565002,71.315002,72.25,690800,72.25
"2014-12-18",73.055,74.004997,72.309998,73.989998,578000,73.989998
"2014-12-19",73.964996,75.099998,73.964996,74.120003,1589000,74.120003
"2014-12-22",73.945,74.830002,73.535004,74.239998,495400,74.239998
"2014-12-23",74.724998,74.82,73.129997,73.614998,460000,73.614998
"2014-12-24",73.595001,75.095001,73.349998,74.339996,197000,74.339996
"2014-12-26",74.425003,75.07,74.084999,74.32,418000,74.32
"2014-12-29",74.110001,75.355003,73.760002,75.125,586200,75.125
"2014-12-30",75,75.495003,74.709999,74.849998,338600,74.849998
"2014-12-31",75,75.300003,74.055,74.135002,619000,74.135002
"2015-01-02",74.315002,75.074997,73.144997,73.665001,514200,73.665001
"2015-01-05",73.760002,73.980003,72.735001,73.154999,622400,73.154999
"2015-01-06",73.309998,73.904999,72.379997,73.389999,1301000,73.389999
"2015-01-07",73.940002,74.900002,73.195,74.870003,572200,74.870003
"2015-01-08",75.125,75.714996,74.845001,75.415001,959600,75.415001
"2015-01-09",75.32,75.754997,74.665001,74.995003,709800,74.995003
"2015-01-12",75.220001,76.125,75,75.635002,590800,75.635002
"2015-01-13",76.209999,78.025002,75.644997,78,922600,78
"2015-01-14",77.629997,81.230003,76.849998,80.224998,1881000,80.224998
"2015-01-15",80.224998,80.760002,78.955002,79.165001,930600,79.165001
"2015-01-16",79.660004,82.43,78.355003,79.745003,749800,79.745003
"2015-01-20",80.175003,80.440002,78.805,80,733400,80
"2015-01-21",80.224998,80.544998,79.345001,79.915001,561400,79.915001
"2015-01-22",80,83.269997,79.385002,82.669998,1009200,82.669998
"2015-01-23",82.75,84.254997,82.239998,83.529999,786200,83.529999
"2015-01-26",83.815002,84.139999,82.309998,83.050003,938400,83.050003
"2015-01-27",82.205002,83.040001,81.769997,82.440002,879200,82.440002
"2015-01-28",83.129997,83.165001,80.794998,81.065002,1050600,81.065002
"2015-01-29",81.650002,82.114998,80.599998,81.660004,9e+05,81.660004
"2015-01-30",81.129997,82.114998,78.959999,79.209999,1687200,79.209999
"2015-02-02",79.535004,80.459999,77.805,79.129997,1306600,79.129997
"2015-02-03",79.129997,79.919998,77.305,78.455002,813200,78.455002
"2015-02-04",78.315002,78.815002,77.339996,77.684998,611400,77.684998
"2015-02-05",78.050003,78.699997,77.800003,77.989998,599400,77.989998
"2015-02-06",77.875,78.860001,76.720001,77.370003,8e+05,77.370003
"2015-02-09",76.885002,77.584999,76.160004,76.434998,763400,76.434998
"2015-02-10",77.135002,77.764999,76.440002,77.150002,605800,77.150002
"2015-02-11",76.885002,79.080002,76.660004,78.635002,1161600,78.635002
"2015-02-12",78.745003,79.160004,77.684998,78.68,698600,78.68
"2015-02-13",79.410004,79.855003,78.690002,79.540001,775400,79.540001
"2015-02-17",78.809998,79.989998,77.605003,78.004997,936600,78.004997
"2015-02-18",77.785004,78.540001,77.264999,78.339996,624600,78.339996
"2015-02-19",77.949997,78.720001,77.730003,78.269997,425800,78.269997
"2015-02-20",77.974998,79.360001,77.870003,79.074997,481800,79.074997
"2015-02-23",78.980003,79.790001,78.739998,79.230003,485400,79.230003
"2015-02-24",79.154999,79.589996,78.135002,78.495003,428800,78.495003
"2015-02-25",78.599998,78.904999,78.004997,78.544998,449000,78.544998
"2015-02-26",78.665001,79.214996,78.074997,79.014999,459400,79.014999
"2015-02-27",79.099998,79.5,78.360001,78.415001,568800,78.415001
"2015-03-02",78.264999,79.93,78.264999,79.730003,619000,79.730003
"2015-03-03",79.410004,79.540001,77.925003,78.614998,499600,78.614998
"2015-03-04",78.504997,79.445,78.114998,78.785004,695400,78.785004
"2015-03-05",78.800003,79.855003,78.32,78.945,718200,78.945
"2015-03-06",78.555,78.830002,76.949997,77.264999,593000,77.264999
"2015-03-09",77.139999,77.154999,76.010002,76.209999,897400,76.209999
"2015-03-10",76,76.025002,74.639999,75.239998,862400,75.239998
"2015-03-11",75.43,75.43,74.559998,74.985001,587200,74.985001
"2015-03-12",75.010002,75.32,74.315002,75.160004,479400,75.160004
"2015-03-13",74.775002,75.165001,74.370003,74.5,509400,74.5
"2015-03-16",75.120003,76.839996,75,76.214996,660000,76.214996
"2015-03-17",76.245003,76.315002,75.529999,75.839996,359800,75.839996
"2015-03-18",75.529999,76.419998,75.224998,75.824997,591600,75.824997
"2015-03-19",75.699997,77.860001,75.209999,77.224998,638600,77.224998
"2015-03-20",77.620003,78.184998,75.419998,76.400002,1099600,76.400002
"2015-03-23",76.279999,77.324997,75.714996,77.214996,651000,77.214996
"2015-03-24",77.464996,77.870003,76.254997,76.285004,470800,76.285004
"2015-03-25",76.209999,76.745003,74.845001,75.050003,410000,75.050003
"2015-03-26",74.480003,75.660004,74.019997,75.074997,343400,75.074997
"2015-03-27",75.084999,76.724998,74.75,76.584999,454400,76.584999
"2015-03-30",77.150002,78.599998,76.709999,78.055,662600,78.055
"2015-03-31",77.580002,78.660004,77.190002,77.239998,670600,77.239998
"2015-04-01",76.885002,76.885002,75.025002,75.879997,650600,75.879997
"2015-04-02",76.025002,76.824997,75.739998,76.540001,399000,76.540001
"2015-04-06",76.080002,77.305,76.029999,76.540001,729200,76.540001
"2015-04-07",76.470001,76.949997,75.434998,75.535004,427800,75.535004
"2015-04-08",75.5,77.305,75.285004,76.705002,587000,76.705002
"2015-04-09",77.019997,77.029999,75.690002,76.389999,232200,76.389999
"2015-04-10",76.629997,77.260002,76.57,76.779999,214000,76.779999
"2015-04-13",76.580002,77.349998,76.324997,76.404999,220600,76.404999
"2015-04-14",76.459999,76.519997,75.089996,75.904999,354400,75.904999
"2015-04-15",76.004997,76.555,75.330002,75.495003,209400,75.495003
"2015-04-16",75.095001,76.110001,74.889999,75.995003,324200,75.995003
"2015-04-17",75.455002,75.660004,74.175003,74.709999,384000,74.709999
"2015-04-20",75.040001,77.074997,74.68,76.059998,503800,76.059998
"2015-04-21",76.43,77.870003,76.184998,77.610001,390000,77.610001
"2015-04-22",77.849998,78.055,76.714996,77.985001,490600,77.985001
"2015-04-23",77.504997,81,77.504997,79.699997,833600,79.699997
"2015-04-24",80,82.239998,79.410004,82.025002,1067800,82.025002
"2015-04-27",81.919998,81.970001,80.294998,80.529999,1062000,80.529999
"2015-04-28",73.504997,74.75,66.730003,66.779999,4908000,66.779999
"2015-04-29",64.885002,65.955002,61.369999,65.290001,3964600,65.290001
"2015-04-30",65.025002,65.300003,62.494999,62.685001,1908000,62.685001
"2015-05-01",62.5,66.529999,62.5,66.464996,1930200,66.464996
"2015-05-04",66.495003,66.949997,65.099998,65.260002,1315200,65.260002
"2015-05-05",65.705002,65.75,63.084999,63.48,1132200,63.48
"2015-05-06",65.910004,66.824997,63.220001,63.950001,1350000,63.950001
"2015-05-07",64.25,65.974998,64.125,65.129997,1209200,65.129997
"2015-05-08",65.794998,66.535004,64.815002,65.099998,810200,65.099998
"2015-05-11",65,65.514999,64.639999,65.269997,708400,65.269997
"2015-05-12",65,66.245003,64.785004,65.845001,792600,65.845001
"2015-05-13",66,66.68,65.165001,65.370003,1237000,65.370003
"2015-05-14",65.945,66.910004,65.059998,66.639999,560000,66.639999
"2015-05-15",66.864998,68.084999,66.110001,67.620003,938400,67.620003
"2015-05-18",67.510002,68.239998,67.089996,67.769997,503800,67.769997
"2015-05-19",67.980003,68.309998,66.805,67.675003,661600,67.675003
"2015-05-20",68.014999,69.625,67.894997,68.57,975400,68.57
"2015-05-21",68.400002,69.059998,67.480003,69.014999,673400,69.014999
"2015-05-22",69.235001,69.815002,68.660004,69.360001,703400,69.360001
"2015-05-26",68.919998,69.599998,68.144997,68.904999,748600,68.904999
"2015-05-27",68.805,68.875,67.845001,68.669998,748800,68.669998
"2015-05-28",68.739998,68.839996,66.904999,68.025002,1145800,68.025002
"2015-05-29",68.169998,68.684998,67.449997,67.800003,966000,67.800003
"2015-06-01",67.889999,68.514999,67.084999,67.764999,670600,67.764999
"2015-06-02",67.279999,68.169998,66.889999,67.035004,742000,67.035004
"2015-06-03",67.489998,67.489998,65.5,66.084999,1631600,66.084999
"2015-06-04",66.019997,66.675003,65.580002,66.205002,829000,66.205002
"2015-06-05",65.945,66.175003,65.315002,65.599998,1018200,65.599998
"2015-06-08",65.419998,66.114998,65.195,65.495003,775600,65.495003
"2015-06-09",65.239998,65.584999,64.389999,64.629997,723800,64.629997
"2015-06-10",64.660004,65.349998,64.065002,65.144997,829600,65.144997
"2015-06-11",65.18,65.885002,64.805,65.400002,704000,65.400002
"2015-06-12",64.964996,65.389999,64.760002,64.815002,733600,64.815002
"2015-06-15",64.5,66.220001,64,66.220001,965400,66.220001
"2015-06-16",66.400002,66.970001,66.010002,66.440002,409300,66.440002
"2015-06-17",66.339996,67.160004,66.199997,66.400002,424900,66.400002
"2015-06-18",66.470001,67.949997,66.470001,67.260002,611200,67.260002
"2015-06-19",67.470001,67.779999,66.400002,66.5,853000,66.5
"2015-06-22",66.5,66.730003,66.080002,66.510002,675600,66.510002
"2015-06-23",66.370003,66.480003,65.529999,65.769997,533200,65.769997
"2015-06-24",65.830002,65.910004,64.57,64.779999,460300,64.779999
"2015-06-25",65.120003,65.629997,64.260002,64.379997,608800,64.379997
"2015-06-26",64.349998,64.720001,63.470001,63.689999,1250700,63.689999
"2015-06-29",63.5,65.849998,63.389999,63.52,1282800,63.52
"2015-06-30",64.169998,64.629997,63.369999,64.139999,1181800,64.139999
"2015-07-01",64.970001,65.25,62.900002,63.130001,985200,63.130001
"2015-07-02",62.959999,63.48,62.09,62.400002,768100,62.400002
"2015-07-06",62,63.07,61.91,62.59,1941900,62.59
"2015-07-07",62.900002,63.119999,61.580002,62.639999,641600,62.639999
"2015-07-08",62.110001,63.330002,61.77,61.959999,655500,61.959999
"2015-07-09",62.509998,63.450001,62.310001,62.869999,688200,62.869999
"2015-07-10",63.5,64.389999,62.970001,64.089996,561100,64.089996
"2015-07-13",64.57,65.050003,64.059998,64.900002,387400,64.900002
"2015-07-14",64.860001,65.239998,64.57,64.720001,486500,64.720001
"2015-07-15",64.639999,65.360001,63.540001,64.120003,690700,64.120003
"2015-07-16",64.760002,64.889999,63.009998,63.830002,718600,63.830002
"2015-07-17",63.919998,64.139999,63.049999,63.25,508300,63.25
"2015-07-20",63.139999,63.580002,62.630001,63.400002,762700,63.400002
"2015-07-21",63.470001,64.389999,63.470001,63.990002,775800,63.990002
"2015-07-22",63.889999,70.360001,63.889999,70.360001,2239900,70.360001
"2015-07-23",70.879997,71.169998,66.790001,67.050003,2217600,67.050003
"2015-07-24",66.599998,66.800003,65.540001,66.269997,848000,66.269997
"2015-07-27",66.25,67.110001,65.610001,66.300003,607300,66.300003
"2015-07-28",66.269997,66.339996,65.279999,65.839996,765200,65.839996
"2015-07-29",65.839996,66.839996,65.559998,66.459999,1168800,66.459999
"2015-07-30",66,73.470001,65.059998,71.339996,2015600,71.339996
"2015-07-31",71.949997,73.769997,71.620003,72.730003,1565200,72.730003
"2015-08-03",73.190002,74.269997,72.879997,74.169998,1239100,74.169998
"2015-08-04",74.309998,74.800003,73.080002,73.449997,717400,73.449997
"2015-08-05",73.440002,75.209999,73.440002,75.120003,988700,75.120003
"2015-08-06",75.980003,77.699997,74.870003,75.209999,1514200,75.209999
"2015-08-07",75.339996,76.68,74.550003,76.550003,842500,76.550003
"2015-08-10",76.919998,78.190002,76.760002,77.470001,967200,77.470001
"2015-08-11",76.949997,78.059998,76.5,77.230003,651000,77.230003
"2015-08-12",76.730003,77.199997,75.800003,77.129997,465800,77.129997
"2015-08-13",77.209999,77.760002,76.510002,77.160004,360200,77.160004
"2015-08-14",77.349998,77.800003,76.75,77.610001,327100,77.610001
"2015-08-17",77.220001,78.860001,76.860001,78.660004,592800,78.660004
"2015-08-18",78.139999,79.620003,78.139999,78.400002,502900,78.400002
"2015-08-19",78.470001,78.809998,77.290001,78.209999,507600,78.209999
"2015-08-20",77.169998,77.339996,75.769997,75.830002,555400,75.830002
"2015-08-21",75.290001,75.800003,73.959999,74.199997,695300,74.199997
"2015-08-24",71.279999,72.910004,69.900002,70.860001,1224500,70.860001
"2015-08-25",72.959999,73.779999,69.879997,69.940002,894300,69.940002
"2015-08-26",71.230003,72.059998,69.769997,71.93,474800,71.93
