"dates","VLO.Open","VLO.High","VLO.Low","VLO.Close","VLO.Volume","VLO.Adjusted"
"2014-07-14",50.400002,50.450001,49.689999,49.93,6380500,38.060757
"2014-07-15",49.240002,50.810001,49.240002,50.279999,13451200,38.32756
"2014-07-16",50.439999,50.669998,49.650002,50.060001,7478900,38.159863
"2014-07-17",49.73,50.139999,48.77,48.84,7430700,37.22987
"2014-07-18",49.040001,49.130001,48.75,48.810001,6728200,37.207005
"2014-07-21",48.77,48.779999,47.77,47.82,7915900,36.452347
"2014-07-22",48.220001,48.5,47.84,47.860001,6755200,36.482838
"2014-07-23",48.009998,48.700001,47.799999,48.349998,6123700,36.856358
"2014-07-24",48.400002,49.099998,48.209999,48.68,5637200,37.107906
"2014-07-25",48.779999,49.240002,48.450001,49.200001,5077400,37.504299
"2014-07-28",49.200001,49.439999,48.380001,49.040001,6627900,37.382336
"2014-07-29",49.810001,50.400002,49.419998,49.849998,9926400,37.999783
"2014-07-30",50.009998,50.950001,49.599998,50.060001,10023400,38.159863
"2014-07-31",49.98,51.5,49.380001,50.799999,11041800,38.723949
"2014-08-01",50.720001,51.040001,49.369999,50.439999,7027700,38.44952
"2014-08-04",50.32,50.580002,49.509998,50.419998,5645100,38.434277
"2014-08-05",49.849998,50.459999,49.43,49.73,5956900,37.908302
"2014-08-06",49.419998,51.470001,49.400002,51.259998,7191300,39.074596
"2014-08-07",51.490002,51.77,50.599998,50.849998,5074900,38.762058
"2014-08-08",51.110001,51.459999,50.529999,51.360001,4448800,39.150826
"2014-08-11",51.700001,52.040001,50.939999,51.040001,3960300,38.906898
"2014-08-12",51.189999,51.549999,50.75,51.02,3648700,38.891647
"2014-08-13",51.200001,51.75,50.619999,51.330002,6514600,39.127964
"2014-08-14",51.490002,53.099998,51.360001,52.779999,6819800,40.233269
"2014-08-15",52.849998,53.02,52.110001,52.490002,6434600,40.012207
"2014-08-18",52.700001,54.049999,52.66,53.32,6392400,40.858971
"2014-08-19",53.470001,54.200001,53.169998,54.150002,5072800,41.494995
"2014-08-20",54,54.220001,53.639999,53.939999,4570500,41.334061
"2014-08-21",54.049999,54.279999,53.48,53.509998,5242200,41.004555
"2014-08-22",53.599998,54.110001,53.43,53.810001,3437700,41.234447
"2014-08-25",53.93,54.5,53.73,54.18,3706900,41.517975
"2014-08-26",54.09,54.360001,53.549999,53.77,4514100,41.203793
"2014-08-27",54.009998,54.610001,53.950001,54.25,4323200,41.571609
"2014-08-28",53.889999,54.439999,53.860001,54.16,3367700,41.502651
"2014-08-29",54.32,54.330002,53.889999,54.139999,3793400,41.48732
"2014-09-02",54.139999,54.439999,52.91,53.419998,4868100,40.935577
"2014-09-03",53.869999,53.889999,52.91,53.139999,5551400,40.721024
"2014-09-04",53.25,53.66,52.32,52.599998,4973300,40.307224
"2014-09-05",52.689999,53.43,52.279999,53.009998,4864200,40.621403
"2014-09-08",52.950001,53.799999,52.84,53.52,4276200,41.012218
"2014-09-09",53.279999,53.450001,52.360001,52.689999,5352300,40.376186
"2014-09-10",52.580002,52.689999,50.349998,50.959999,10207700,39.050499
"2014-09-11",50.529999,50.950001,49.610001,49.869999,10821600,38.215221
"2014-09-12",49.849998,49.939999,48.060001,48.419998,11480500,37.104103
"2014-09-15",48.43,49.029999,48.02,48.98,7785200,37.533234
"2014-09-16",48.799999,49.880001,48.599998,48.700001,7520200,37.318661
"2014-09-17",48.919998,48.98,47.84,48.209999,10346400,36.94318
"2014-09-18",48.389999,48.650002,47.299999,47.619999,10824800,36.49107
"2014-09-19",47.619999,48.66,47.619999,48.369999,11421300,37.065792
"2014-09-22",48.189999,48.34,47.220001,47.259998,8561000,36.215195
"2014-09-23",47.09,48.049999,47.02,47.139999,7466000,36.123249
"2014-09-24",47.23,47.27,45.73,46.849998,14915100,35.901016
"2014-09-25",46.720001,46.810001,45.98,46.330002,8881100,35.502541
"2014-09-26",46.34,47.360001,46.209999,47.02,8263900,36.031292
"2014-09-29",46.5,47.25,46.240002,46.77,7303500,35.839722
"2014-09-30",46.669998,47.099998,46.240002,46.27,9357500,35.456573
"2014-10-01",46.389999,47.09,45.310001,45.599998,8618800,34.943157
"2014-10-02",45.560001,46.27,44.400002,45.169998,9605600,34.613636
"2014-10-03",45.259998,45.34,44.509998,44.740002,9542100,34.284138
"2014-10-06",44.790001,45.240002,44.110001,44.720001,5830900,34.268806
"2014-10-07",44.779999,46.27,44.759998,45.130001,7982100,34.582989
"2014-10-08",45.41,46.970001,44.560001,46.84,9446000,35.893356
"2014-10-09",46.919998,47.330002,45.150002,45.43,8678900,34.812878
"2014-10-10",45.43,46.52,44.279999,45.150002,7566000,34.598312
"2014-10-13",45.009998,46.18,44.509998,44.549999,8439600,34.138538
"2014-10-14",44.790001,45.709999,43.700001,44.919998,11378300,34.422058
"2014-10-15",44.23,45.049999,42.529999,43.759998,10982000,33.533165
"2014-10-16",43.09,45.759998,42.810001,44.75,12250000,34.29179
"2014-10-17",45.34,45.790001,44.5,45.150002,8897500,34.598312
"2014-10-20",45.080002,46.459999,45,46.310001,6282000,35.487225
"2014-10-21",46.580002,48.369999,46.549999,48.299999,8942300,37.012154
"2014-10-22",48.380001,49.509998,47.919998,48,10248800,36.782257
"2014-10-23",49.029999,49.23,47.900002,48.009998,5625900,36.789917
"2014-10-24",48.139999,48.689999,47.290001,48.619999,5047700,37.257359
"2014-10-27",48.200001,48.52,47.310001,48.360001,4453600,37.058128
"2014-10-28",48.43,49.599998,47.970001,49.490002,4844100,37.924046
"2014-10-29",49.900002,50.169998,48.02,48.529999,6248400,37.188404
"2014-10-30",48.610001,49.48,48.189999,48.849998,4327000,37.433609
"2014-10-31",49.41,50.150002,48.830002,50.09,7606400,38.383812
"2014-11-03",50.169998,51.25,50.029999,50.34,7701600,38.575394
"2014-11-04",50.259998,51.09,49.509998,50.630001,8782400,38.797623
"2014-11-05",50.77,50.849998,48.93,49.639999,10009900,38.03899
"2014-11-06",49.880001,50.669998,49.73,50.240002,6769100,38.498768
"2014-11-07",50.259998,50.790001,50.139999,50.720001,6614200,38.866589
"2014-11-10",51.330002,51.48,50.25,50.59,6202100,38.766968
"2014-11-11",50.630001,51.299999,50.220001,51.16,5509700,39.203766
"2014-11-12",51.009998,51.75,50.939999,51.330002,5573800,39.33403
"2014-11-13",51.209999,51.240002,49.200001,49.68,9948500,38.069637
"2014-11-14",49.810001,50.200001,49.259998,49.509998,7214400,37.939365
"2014-11-17",49.450001,49.919998,49.080002,49.720001,5743100,38.313099
"2014-11-18",49.700001,50.400002,49.630001,50.060001,5928800,38.575092
"2014-11-19",50.139999,50.279999,49.369999,50.119999,5942200,38.621338
"2014-11-20",50.060001,50.540001,49.950001,50.259998,8482000,38.72921
"2014-11-21",50.889999,52.07,50.18,50.290001,11518900,38.752327
"2014-11-24",50.16,51.360001,50.139999,50.810001,7486900,39.153027
"2014-11-25",50.860001,51.580002,50.540001,50.98,6516200,39.284027
"2014-11-26",50.98,51.25,50.650002,50.939999,4733100,39.253204
"2014-11-28",50.07,50.150002,48.279999,48.610001,6734200,37.457756
"2014-12-01",48.200001,49.169998,47.84,48.900002,7101400,37.681221
"2014-12-02",48.98,50.990002,48.860001,50.880001,8538800,39.206966
"2014-12-03",50.970001,52.099998,50.939999,51.720001,9365000,39.854252
"2014-12-04",51.509998,52.049999,50.740002,51.59,8151000,39.754074
"2014-12-05",51.459999,52.080002,49.639999,49.779999,8287600,38.359337
"2014-12-08",49.509998,49.799999,47.93,48.110001,8361200,37.072472
"2014-12-09",47.959999,48.68,46.939999,48.59,9498100,37.442352
"2014-12-10",47.990002,48.23,46.419998,46.650002,10050300,35.94743
"2014-12-11",46.779999,47.810001,46.48,46.810001,5657800,36.070724
"2014-12-12",46.98,47.040001,45.720001,46.27,7569900,35.65461
"2014-12-15",46.310001,46.900002,45.740002,46.110001,6812600,35.531303
"2014-12-16",45.759998,47.98,45.349998,47.029999,9632000,36.24025
"2014-12-17",47.139999,48.5,46.849998,47.790001,8219400,36.825893
"2014-12-18",48.400002,48.52,45.849998,47.07,13097100,36.271069
"2014-12-19",47.209999,48.919998,47.18,48.880001,11362800,37.665813
"2014-12-22",48.610001,49.220001,48.349998,48.84,7796500,37.634991
"2014-12-23",49.110001,49.59,48.889999,49.360001,5236100,38.03569
"2014-12-24",49.040001,50,48.889999,49.790001,3646700,38.367043
"2014-12-26",49.91,50.630001,49.830002,50.290001,5273000,38.752327
"2014-12-29",50.59,51.040001,49.889999,50.009998,4835000,38.536572
"2014-12-30",49.650002,50.330002,49.580002,49.709999,5165900,38.305389
"2014-12-31",49.560001,49.990002,49.310001,49.5,5925900,38.143574
"2015-01-02",49.549999,50.459999,49.07,50.34,5897000,38.790855
"2015-01-05",49.84,49.84,48.09,48.27,7732700,37.195766
"2015-01-06",48.220001,48.950001,47.290001,47.68,8586800,36.741116
"2015-01-07",48.07,48.950001,47.16,47.310001,8825800,36.456005
"2015-01-08",48.09,50.119999,47.759998,50.02,8941700,38.544277
"2015-01-09",49.990002,50.299999,48.369999,48.650002,8475100,37.488579
"2015-01-12",48.310001,48.43,47,47.369999,6898700,36.502247
"2015-01-13",48.25,48.529999,45.529999,45.950001,10932800,35.408028
"2015-01-14",45.470001,45.540001,43.73,44.860001,13608500,34.568092
"2015-01-15",45.299999,45.32,43.450001,44.07,11217200,33.959335
"2015-01-16",44.700001,45.73,44.599998,45.400002,9633000,34.984215
"2015-01-20",45.150002,46.529999,44.919998,46.509998,8528100,35.839539
"2015-01-21",46.720001,47.360001,46.310001,47.189999,6944400,36.363533
"2015-01-22",48,48.169998,46.860001,48,9023300,36.987709
"2015-01-23",48.080002,50.900002,47.740002,50.16,11629500,38.652149
"2015-01-26",50.040001,51.709999,50.040001,51.189999,9803200,39.445847
"2015-01-27",50.799999,51.599998,50.5,51.23,6593400,39.476665
"2015-01-28",51.540001,52.310001,51.099998,51.509998,12498700,39.692436
"2015-01-29",52.880001,53.200001,51.18,52.080002,11391500,40.13166
"2015-01-30",51.75,53.900002,51.5,52.880001,10200500,40.748127
"2015-02-02",53.400002,54.439999,52.919998,54.439999,9905800,41.950226
"2015-02-03",54.689999,54.869999,53.509998,54.380001,10521100,41.903984
"2015-02-04",54,54.700001,53.419998,54.290001,7770500,41.834633
"2015-02-05",54.66,55.220001,54.009998,55.009998,6612200,42.389458
"2015-02-06",55.299999,55.459999,54.400002,54.860001,7786200,42.273865
"2015-02-09",54.59,54.830002,54,54.450001,5036300,42.266098
"2015-02-10",54.419998,55.540001,54.110001,55.52,7759700,43.096676
"2015-02-11",55.419998,55.990002,54.900002,55.360001,6647300,42.972485
"2015-02-12",55.639999,57.07,55.279999,56.549999,10149300,43.896194
"2015-02-13",57.82,58.970001,57.389999,58.599998,13179700,45.48748
"2015-02-17",58.59,59.380001,58.169998,58.73,8450100,45.588398
"2015-02-18",59.259998,59.43,58.48,59.27,6655700,46.007572
"2015-02-19",59.200001,60.68,58.990002,60.18,7449200,46.71394
"2015-02-20",60.23,60.75,59.48,60.720001,6927900,47.133106
"2015-02-23",60.630001,62.91,60.540001,62.5,9827200,48.514805
"2015-02-24",62.400002,62.639999,60.919998,61.599998,6310400,47.8162
"2015-02-25",61.279999,61.669998,60.799999,61.27,5407500,47.560036
"2015-02-26",61.369999,62.799999,61.349998,61.970001,7633500,48.103397
"2015-02-27",61.970001,62.740002,61.540001,61.689999,8224900,47.886063
"2015-03-02",61.130001,61.220001,58.200001,58.669998,13063700,45.541821
"2015-03-03",59.099998,60.189999,59.080002,60.080002,6377700,46.636314
"2015-03-04",59.610001,59.610001,58.389999,59.080002,7102100,45.860077
"2015-03-05",59.43,60.439999,59.279999,59.959999,6580400,46.543167
"2015-03-06",59.16,60.290001,58.48,58.740002,5741000,45.596153
"2015-03-09",58.560001,59.689999,58.549999,58.599998,6147500,45.48748
"2015-03-10",58.25,58.310001,57.23,57.77,6435400,44.843204
"2015-03-11",56.299999,57.82,56.299999,57.740002,10910800,44.819923
"2015-03-12",58.139999,59.279999,57.66,57.779999,7140100,44.850967
"2015-03-13",57.959999,58.73,57.759998,58.529999,5127100,45.433147
"2015-03-16",58.360001,59.700001,58.029999,59.66,5317200,46.310295
"2015-03-17",59.419998,60.139999,58.389999,59.900002,5471900,46.496597
"2015-03-18",59.990002,62.549999,59.59,61.959999,8494300,48.095654
"2015-03-19",61.360001,61.52,60.41,60.799999,5156600,47.195206
"2015-03-20",61.110001,62.220001,60.849998,61.549999,10391800,47.777378
"2015-03-23",61.790001,62.82,61.689999,62.490002,7250700,48.507042
"2015-03-24",62.200001,62.709999,61.889999,62.07,7275500,48.181026
"2015-03-25",62.84,64.489998,62.75,63.779999,10707100,49.508389
"2015-03-26",64.410004,64.459999,63.009998,63.380001,7688300,49.197903
"2015-03-27",64.300003,64.400002,61.400002,61.869999,7746800,48.025776
"2015-03-30",62.119999,63.869999,62,63.759998,7052900,49.49287
"2015-03-31",63.080002,64.169998,62.959999,63.619999,5371300,49.384193
"2015-04-01",63.970001,64.279999,63.369999,63.450001,7650700,49.252239
"2015-04-02",63.369999,63.650002,59.310001,59.799999,13137900,46.418968
"2015-04-06",60.349998,60.52,58.860001,59.529999,9501600,46.209393
"2015-04-07",59.970001,60.029999,58.259998,58.59,9843700,45.479721
"2015-04-08",58.900002,59.73,58.400002,58.619999,6688500,45.503017
"2015-04-09",59.220001,59.32,58.139999,58.919998,5982600,45.735882
"2015-04-10",59.23,60.16,59.029999,59.73,5167600,46.364635
"2015-04-13",59.66,59.779999,57.16,57.459999,7597800,44.602577
"2015-04-14",57.490002,57.799999,56.849998,57.189999,7286400,44.392994
"2015-04-15",57.57,58.200001,57,57.110001,6877400,44.330898
"2015-04-16",57.060001,58.700001,56.84,58.259998,6487300,45.223564
"2015-04-17",57.970001,58.099998,57.040001,57.560001,5230600,44.680202
"2015-04-20",57.740002,58.389999,57.23,57.470001,5317900,44.610344
"2015-04-21",57.470001,58.59,57.34,58.330002,5381600,45.277912
"2015-04-22",58.580002,59.689999,58,59.349998,6344500,46.069668
"2015-04-23",59.5,59.869999,58.919998,59.23,5542700,45.976521
"2015-04-24",59.400002,60.77,59.369999,60.049999,5277700,46.613033
"2015-04-27",60.310001,60.439999,59.200001,59.400002,8056400,46.108475
"2015-04-28",59.82,60.650002,58.119999,58.700001,7905400,45.565117
"2015-04-29",58.790001,59.16,57.549999,57.919998,6002600,44.959637
"2015-04-30",58.049999,58.119999,56.09,56.900002,8067500,44.167885
"2015-05-01",57.049999,59.139999,56.959999,58.900002,6905700,45.72036
"2015-05-04",59.009998,59.110001,57.610001,58.110001,6709600,45.107136
"2015-05-05",58.299999,58.299999,57.450001,58.02,4179100,45.037273
"2015-05-06",58.400002,58.580002,57.040001,57.52,4727000,44.649155
"2015-05-07",57.43,58.080002,57.119999,57.790001,5762500,44.85873
"2015-05-08",58.16,59.220001,57.470001,59.09,5542700,45.867847
"2015-05-11",58.669998,58.799999,57.400002,58.27,5689900,45.5396
"2015-05-12",58.259998,58.27,57.290001,57.529999,4417500,44.961266
"2015-05-13",58.150002,58.669998,57.73,58.279999,4495200,45.547413
"2015-05-14",58.57,59.919998,58.48,59.790001,5104600,46.72752
"2015-05-15",59.68,60.139999,59.02,59.619999,4768500,46.594662
"2015-05-18",59.560001,60.560001,59.259998,60.41,3805600,47.212067
"2015-05-19",60.200001,60.720001,59.77,59.880001,4911600,46.797863
"2015-05-20",59.93,60.57,59.630001,60.23,4324100,47.071388
"2015-05-21",60.200001,60.740002,59.849998,60.610001,3711500,47.368374
"2015-05-22",60.200001,61.25,60.200001,60.990002,3562500,47.665363
"2015-05-26",60.5,60.599998,59.110001,59.529999,7054400,46.524334
"2015-05-27",59.84,60,58.889999,59.150002,6799900,46.227345
"2015-05-28",59.049999,59.790001,58.599998,58.919998,4678700,46.047596
"2015-05-29",58.799999,60.48,58.18,59.240002,7824500,46.297684
"2015-06-01",59.209999,59.939999,58.700001,58.779999,5574200,45.938183
"2015-06-02",58.73,58.849998,57.84,58.509998,5107900,45.72718
"2015-06-03",58.150002,58.279999,57.43,57.759998,5002600,45.141022
"2015-06-04",57.349998,57.82,56.759998,56.880001,5025600,44.453281
"2015-06-05",56.869999,58.240002,56.860001,57.740002,5390400,45.125389
"2015-06-08",57.630001,58.09,57.299999,57.619999,3787200,45.031612
"2015-06-09",57.84,58.139999,57.150002,57.150002,4248300,44.664288
"2015-06-10",57.560001,58.68,57.43,58.209999,5756900,45.49271
"2015-06-11",58.450001,60.189999,58.259998,59.650002,6697400,46.618107
"2015-06-12",59.299999,59.360001,58.52,58.849998,4692500,45.992886
"2015-06-15",58.369999,58.779999,57.950001,58.470001,4832400,45.695908
"2015-06-16",58.360001,58.950001,58.27,58.919998,2900400,46.047596
"2015-06-17",59.52,60.610001,59.07,59.610001,6264500,46.586853
"2015-06-18",59.68,60.41,59.619999,60.27,5864400,47.102657
"2015-06-19",60,60.790001,59.970001,60.330002,6110000,47.149544
"2015-06-22",60.650002,60.700001,59.610001,59.919998,5859300,46.829113
"2015-06-23",60.349998,61.34,59.900002,61.150002,7956500,47.790405
"2015-06-24",60.900002,61.360001,60.25,60.610001,6005300,47.368374
"2015-06-25",60.57,60.810001,60.029999,60.310001,3915100,47.133907
"2015-06-26",60.299999,61.43,60.130001,60.900002,7884600,47.595016
"2015-06-29",60.279999,61.18,60.119999,60.560001,5457400,47.329308
"2015-06-30",61.119999,63.169998,61.060001,62.599998,10430300,48.923618
"2015-07-01",63.09,64.970001,62.799999,64.470001,9035100,50.385078
"2015-07-02",64.68,65.68,64.279999,64.720001,6007700,50.580456
"2015-07-06",64.139999,65.699997,63.599998,65.339996,7291300,51.064999
"2015-07-07",65.370003,66.139999,63.849998,64.650002,11268900,50.525753
"2015-07-08",64.059998,65.480003,63.360001,63.98,7221100,50.002121
"2015-07-09",64.550003,64.800003,63.849998,64.110001,5979400,50.103718
"2015-07-10",64.5,66.080002,64.470001,65.849998,6043500,51.463577
"2015-07-13",66.610001,67.849998,65.730003,66.870003,9443800,52.260742
"2015-07-14",67.870003,68.269997,66.110001,66.309998,8369600,51.823078
"2015-07-15",66.010002,66.449997,64.769997,65.190002,6265400,50.947769
"2015-07-16",65.699997,68.150002,65.660004,67.459999,7226400,52.721825
"2015-07-17",67.260002,67.989998,66.739998,67.940002,5326200,53.096977
"2015-07-20",67.720001,68.129997,66.510002,66.57,5613200,52.026283
"2015-07-21",66.550003,67.330002,66.019997,66.32,4126700,51.830898
"2015-07-22",66.300003,68.160004,65.790001,66.669998,6134500,52.104435
"2015-07-23",66.779999,66.980003,65.449997,65.720001,5477600,51.361977
"2015-07-24",66.129997,66.480003,65.150002,65.699997,5714600,51.346344
"2015-07-27",65.230003,65.230003,63.759998,64.379997,5845200,50.314724
"2015-07-28",64.419998,65.239998,63.509998,65.07,4990500,50.853992
"2015-07-29",64.970001,66.160004,63.799999,66.040001,7179000,51.612072
"2015-07-30",64.849998,64.849998,62.790001,64.230003,9201500,50.197514
"2015-07-31",64.160004,66.239998,63.970001,65.599998,7003300,51.589481
"2015-08-03",65.550003,66.330002,64.5,64.660004,5330700,50.850239
"2015-08-04",64.739998,65.120003,63.669998,64.43,5994600,50.669361
"2015-08-05",65.370003,66,64.139999,64.82,7818700,50.976074
"2015-08-06",64.510002,65.93,64,65.68,5103000,51.652386
"2015-08-07",65.120003,65.699997,64.449997,65.419998,3951100,51.44791
"2015-08-10",65.970001,69.040001,65.769997,69,8464200,54.263317
"2015-08-11",68.120003,70.629997,67.599998,70.43,7584800,55.387905
"2015-08-12",70.010002,70.779999,68.559998,70.190002,8399900,55.199169
"2015-08-13",70.290001,71.5,69.169998,69.68,8978500,54.798084
"2015-08-14",69.389999,69.690002,67.779999,68.120003,6132400,53.571274
"2015-08-17",67.699997,69.860001,67.57,69.720001,4713700,54.829548
"2015-08-18",69.629997,70,68.650002,69.470001,3978500,54.632938
"2015-08-19",69.349998,69.370003,67.339996,67.870003,6032800,53.374676
"2015-08-20",67.599998,68.540001,67.099998,67.25,5956300,52.887077
"2015-08-21",65,65.129997,61.099998,61.139999,12583900,48.082024
"2015-08-24",55.709999,60.450001,51.68,58.52,10953700,46.021591
"2015-08-25",60.73,61,57.549999,57.610001,9937500,45.305943
"2015-08-26",58.970001,59.119999,56.439999,58.849998,9098900,46.281109
"2015-08-27",60.619999,60.709999,56.66,58.349998,11148900,45.88789
"2015-08-28",58.84,59.790001,58.290001,59,7686600,46.399082
"2015-08-31",58.689999,60.880001,58.209999,59.34,9326100,46.666454
"2015-09-01",58.029999,58.299999,56.650002,57.400002,9612300,45.140797
"2015-09-02",58.27,59.040001,57.049999,59.009998,7724000,46.406933
"2015-09-03",59.060001,60.5,59.060001,59.400002,7003100,46.713642
"2015-09-04",58.580002,59.689999,57.869999,58.459999,6323200,45.974407
"2015-09-08",59.59,61.189999,59.349998,60.830002,7428200,47.838223
"2015-09-09",61.200001,62.900002,61.060001,61.639999,8970700,48.475227
"2015-09-10",61.639999,63.59,61.599998,62.950001,7188100,49.505451
"2015-09-11",62.5,63.23,61.889999,62.91,5347200,49.473995
"2015-09-14",62.689999,62.689999,60.619999,60.73,5835100,47.759583
"2015-09-15",60.799999,61.720001,60.040001,61.439999,5840500,48.317951
"2015-09-16",61.450001,61.48,59.209999,60.299999,10914500,47.421429
"2015-09-17",59.98,61.610001,59.32,60.59,6079400,47.649483
"2015-09-18",59.709999,60.939999,59.59,59.91,8796400,47.114723
"2015-09-21",60.419998,61.080002,59.5,59.689999,5210400,46.941711
"2015-09-22",58.970001,59.939999,58.669998,59.220001,5451900,46.572094
"2015-09-23",59.540001,61.040001,59.220001,59.82,6299600,47.043941
"2015-09-24",59.349998,60.639999,58.619999,59.799999,5785000,47.028214
"2015-09-25",60.169998,61.27,59.470001,60.810001,6660000,47.822506
"2015-09-28",60.34,61.290001,57.639999,57.880001,6749900,45.51828
"2015-09-29",58.32,60.09,58.209999,58.740002,6885600,46.194599
"2015-09-30",59.549999,60.68,59.150002,60.099998,6383400,47.264141
"2015-10-01",60.259998,62.349998,59.720001,62.240002,6856100,48.947094
"2015-10-02",61.52,63.119999,60.529999,63.099998,5017000,49.623409
"2015-10-05",63.98,64.860001,63.700001,64.580002,6664700,50.787334
"2015-10-06",64.519997,64.860001,63.099998,63.939999,6316200,50.284008
"2015-10-07",64.639999,64.889999,62.759998,64.589996,5989300,50.795189
"2015-10-08",64.25,66.139999,64.230003,65.709999,4850600,51.675987
"2015-10-09",65.25,66.379997,63.23,64.199997,6652900,50.48848
"2015-10-12",64.480003,64.739998,63.73,64.5,3297200,50.724407
"2015-10-13",64.209999,64.440002,61.91,62.16,6751800,48.884182
"2015-10-14",62.360001,62.470001,61.200001,61.380001,4779100,48.27076
"2015-10-15",61.880001,63.419998,61.59,63.34,4349700,49.81216
"2015-10-16",63.68,63.790001,62.790001,63.75,4313500,50.134594
"2015-10-19",63.240002,63.310001,61.110001,61.43,6017100,48.31007
"2015-10-20",61.240002,61.299999,58.98,60.080002,6117600,47.248409
"2015-10-21",60.299999,60.59,59.16,59.299999,4811300,46.634995
"2015-10-22",59.77,60.580002,59.049999,60.360001,6128800,47.468613
"2015-10-23",60.540001,62.52,60.48,61.75,4929800,48.561741
"2015-10-26",61.720001,62.41,61.279999,61.900002,4486300,48.67971
"2015-10-27",61.639999,62.73,61.349998,62.459999,6828900,49.120094
"2015-10-28",62.5,64.470001,61.669998,63.419998,7538500,49.875065
"2015-10-29",63.279999,65.970001,63.209999,65.809998,7268200,51.75462
"2015-10-30",66.18,66.510002,65.529999,65.919998,5787000,51.841129
"2015-11-02",65.779999,68.379997,65.459999,68.029999,5043200,53.500488
"2015-11-03",67.980003,70.040001,67.610001,69.599998,6467800,54.735172
"2015-11-04",69.800003,71.389999,69.699997,71.099998,8324300,55.91481
"2015-11-05",70.959999,72.349998,70.620003,71.93,6613300,56.567551
"2015-11-06",71.629997,72.660004,71.029999,71.949997,4803000,56.583271
"2015-11-09",72.040001,72.699997,70.110001,70.489998,4808400,55.435097
"2015-11-10",70.32,71.760002,69.75,71.32,4309200,56.087837
"2015-11-11",71.339996,72,70.489998,71.169998,3308700,55.969872
"2015-11-12",70.480003,70.760002,68.860001,69.410004,5271800,54.585751
"2015-11-13",69.360001,69.849998,68.610001,68.959999,3844100,54.231865
"2015-11-16",68.790001,69.739998,68.199997,69.669998,3558300,54.790222
"2015-11-17",69.589996,70.5,69.309998,70,3394700,55.049744
"2015-11-18",70.120003,70.760002,69.169998,70.660004,3790200,55.568779
"2015-11-19",70.43,71.629997,70.010002,71.139999,5569200,56.344975
"2015-11-20",71.300003,72.199997,71.139999,71.980003,4114800,57.010284
"2015-11-23",72.220001,73,71.169998,72.68,5119900,57.564709
"2015-11-24",72.629997,73.879997,71.839996,73.029999,5702700,57.841908
"2015-11-25",72.809998,73.800003,72.660004,72.93,3637900,57.762707
"2015-11-27",72.599998,73.199997,72.379997,72.940002,1767400,57.770649
"2015-11-30",72.949997,73.07,71.25,71.860001,7250600,56.915249
"2015-12-01",72.480003,72.900002,71.260002,72.57,4562100,57.47757
"2015-12-02",72.43,73.699997,71.339996,71.690002,4252000,56.780586
"2015-12-03",72.019997,72.459999,69.75,69.989998,6506400,55.434135
"2015-12-04",70.209999,71.720001,69.75,71.389999,6189800,56.542984
"2015-12-07",70.849998,71.720001,69.519997,70.790001,7435000,56.067772
"2015-12-08",69.650002,71.580002,69.650002,70.529999,5428500,55.861835
"2015-12-09",70.580002,71.089996,68.910004,69.879997,5092500,55.347019
"2015-12-10",70.5,72.32,69.440002,71.379997,5106000,56.535065
"2015-12-11",70.129997,70.650002,67.32,67.510002,7725300,53.469913
"2015-12-14",67,67.68,65.040001,67.550003,7947700,53.501595
"2015-12-15",68.300003,69.300003,67.279999,68.309998,6453700,54.103531
"2015-12-16",68.290001,70.650002,68,70.199997,9256700,55.600471
"2015-12-17",70.889999,72.699997,70.389999,71.68,7334700,56.772659
"2015-12-18",71.410004,71.949997,69.93,70.029999,10995600,55.465828
"2015-12-21",70.349998,71.260002,69.910004,71.110001,4806400,56.321217
"2015-12-22",71.330002,72.239998,71.139999,71.480003,4507000,56.614265
"2015-12-23",71.989998,72.019997,70.010002,71.830002,6009700,56.891483
"2015-12-24",71.900002,72.449997,70.769997,71.93,1724100,56.97068
"2015-12-28",71.150002,71.589996,70.150002,70.620003,3179800,55.933125
"2015-12-29",71.529999,71.639999,70.529999,71.089996,2536000,56.305374
"2015-12-30",70.959999,72.440002,70.800003,71.580002,5064000,56.69347
"2015-12-31",71.150002,71.75,70.269997,70.709999,3231400,56.004402
"2016-01-04",70.379997,71.669998,68.709999,69.940002,6629200,55.39455
"2016-01-05",70.139999,71.360001,69.769997,71.160004,5152500,56.360832
"2016-01-06",69.879997,71.980003,69.800003,70.660004,7666200,55.964798
"2016-01-07",69.599998,72.220001,69.57,72.089996,9149200,57.097397
"2016-01-08",72.199997,72.489998,68.099998,68.260002,10241900,54.063923
"2016-01-11",68.260002,69.43,66.849998,69.07,6680300,54.705475
"2016-01-12",69.870003,72.059998,69.309998,71.190002,8173800,56.384579
"2016-01-13",70.330002,70.650002,63.049999,65.029999,13534500,51.505676
"2016-01-14",65.300003,67.940002,63.52,67.32,8700200,53.319424
"2016-01-15",64.870003,67,64.470001,66.410004,8629600,52.598679
"2016-01-19",67.080002,68.510002,65.32,66.540001,7105800,52.701641
"2016-01-20",64.959999,66.459999,63.810001,65.480003,7963100,51.862099
"2016-01-21",65.120003,65.160004,63.07,63.43,8961700,50.238426
"2016-01-22",65.089996,68.489998,64.720001,67.860001,9274700,53.747124
"2016-01-25",67.550003,69.349998,65.059998,65.139999,6063300,51.592793
"2016-01-26",66.489998,67.739998,65.510002,67.709999,5989200,53.628323
