"dates","TRV.Open","TRV.High","TRV.Low","TRV.Close","TRV.Volume","TRV.Adjusted"
"2014-08-14",91.370003,92.25,91.330002,92.220001,1076300,79.158836
"2014-08-15",92.339996,92.93,91.480003,92.129997,1343000,79.081589
"2014-08-18",92.419998,93.059998,92.379997,92.989998,1193900,79.819786
"2014-08-19",92.870003,93.059998,92.720001,92.910004,973000,79.751099
"2014-08-20",92.620003,93.160004,92.330002,93.110001,1023000,79.922798
"2014-08-21",93.010002,94.18,92.900002,93.940002,1348100,80.635246
"2014-08-22",93.879997,94.129997,93.5,93.75,1401300,80.472122
"2014-08-25",94.080002,94.519997,93.870003,94.290001,1335500,80.935661
"2014-08-26",94.519997,94.660004,94.110001,94.199997,1053300,80.858421
"2014-08-27",94.150002,94.769997,94.07,94.760002,1223000,81.339088
"2014-08-28",94.360001,94.769997,94.18,94.339996,1221400,80.978592
"2014-08-29",94.470001,94.760002,93.959999,94.709999,1376000,81.296158
"2014-09-02",94.919998,95.339996,94.349998,94.519997,2465700,81.133072
"2014-09-03",95.040001,95.32,94.370003,94.470001,1575700,81.090187
"2014-09-04",94.629997,94.989998,94.080002,94.260002,1491400,80.909904
"2014-09-05",94.239998,94.419998,93.480003,94.209999,1658700,80.866997
"2014-09-08",93.739998,94.019997,93.099998,93.269997,1408900,80.530251
"2014-09-09",93.400002,93.459999,92.580002,92.849998,2039700,80.167633
"2014-09-10",93.040001,93.540001,92.870003,93.169998,1456500,80.443924
"2014-09-11",92.849998,93.040001,92.550003,92.919998,1349700,80.22805
"2014-09-12",92.769997,93,92.32,92.419998,1539200,79.796364
"2014-09-15",92.580002,93.760002,92.349998,93.550003,1701900,80.772018
"2014-09-16",93.209999,94.059998,93.160004,93.639999,1167900,80.849716
"2014-09-17",93.559998,93.980003,93.43,93.650002,2029600,80.858368
"2014-09-18",93.940002,94.889999,93.690002,94.779999,1620000,81.834007
"2014-09-19",95.330002,95.379997,94.610001,94.610001,4375400,81.687225
"2014-09-22",94.559998,95.150002,94.470001,94.599998,1463800,81.678589
"2014-09-23",94.519997,94.550003,93.550003,93.550003,1418000,80.772018
"2014-09-24",93.480003,95.010002,93.449997,94.790001,1665900,81.842644
"2014-09-25",94.629997,94.790001,93.639999,93.699997,1998900,80.901543
"2014-09-26",93.790001,94.690002,93.360001,94.400002,1195900,81.50592
"2014-09-29",93.900002,94.07,93.389999,93.769997,1997400,80.96196
"2014-09-30",93.769997,94.400002,93.459999,93.940002,1802500,81.108765
"2014-10-01",94.120003,94.139999,92.989998,93.099998,2323400,80.383469
"2014-10-02",93.019997,93.529999,92.779999,93.07,2282400,80.35759
"2014-10-03",93.639999,94.660004,93.519997,94.459999,3226400,81.557716
"2014-10-06",95.040001,95.5,94.379997,94.699997,1724000,81.764908
"2014-10-07",94.099998,94.690002,93.660004,93.660004,2556100,80.867004
"2014-10-08",93.910004,94.57,93.620003,94.449997,3132300,81.549072
"2014-10-09",94.470001,95.440002,93.779999,93.889999,2543300,81.065575
"2014-10-10",94.269997,94.889999,93.860001,94.040001,2875000,81.195107
"2014-10-13",93.82,94.860001,93.459999,93.519997,2577600,80.746117
"2014-10-14",93.660004,94.379997,93.470001,93.68,3534200,80.88427
"2014-10-15",92.800003,93.080002,90.830002,91.989998,3475600,79.42511
"2014-10-16",91.010002,92.300003,90.949997,91.809998,2739500,79.269684
"2014-10-17",92.120003,93.400002,91.879997,93.239998,2948200,80.504364
"2014-10-20",93.379997,93.519997,92.849998,93.199997,2544600,80.46981
"2014-10-21",93.959999,94.540001,92.5,94.239998,3502800,81.36776
"2014-10-22",94.739998,96.290001,94.720001,95.580002,3762100,82.524765
"2014-10-23",96.379997,97.230003,96.18,96.769997,3707200,83.552208
"2014-10-24",96.589996,97.809998,96.459999,97.730003,2353300,84.381081
"2014-10-27",97.900002,99.029999,97.599998,98.870003,2580500,85.365349
"2014-10-28",99.290001,99.800003,99.080002,99.730003,2751900,86.107887
"2014-10-29",99.970001,100.169998,99.059998,99.419998,2049900,85.840233
"2014-10-30",99.099998,100.529999,99.07,100,2715900,86.341011
"2014-10-31",101.120003,101.190002,100.580002,100.800003,2349600,87.031761
"2014-11-03",100.809998,100.910004,99.940002,99.949997,3703500,86.297829
"2014-11-04",100.239998,101.43,99.82,101.129997,2920600,87.316658
"2014-11-05",101.580002,101.699997,100.82,101.489998,1767700,87.627487
"2014-11-06",101.889999,102.050003,101.279999,101.910004,1289900,87.990135
"2014-11-07",102.040001,102.470001,101.699997,102.370003,1434600,88.387314
"2014-11-10",102.110001,103.110001,102.110001,102.989998,2025300,88.922607
"2014-11-11",102.910004,103.599998,102.870003,102.940002,1595300,88.879433
"2014-11-12",102.690002,103.150002,102.139999,103.059998,1466300,88.983047
"2014-11-13",103.300003,103.519997,102.739998,103.230003,1420100,89.129837
"2014-11-14",103.139999,103.300003,102.089996,102.43,1704600,88.439102
"2014-11-17",102.209999,102.870003,102.040001,102.75,1643300,88.715385
"2014-11-18",102.57,103.300003,102.449997,102.849998,1787200,88.801743
"2014-11-19",102.610001,103.150002,102.379997,103.029999,1878300,88.957153
"2014-11-20",102.589996,103.720001,102.580002,103.459999,1596400,89.328423
"2014-11-21",104.389999,104.459999,103.550003,103.809998,1767100,89.630615
"2014-11-24",104.019997,104.239998,103.459999,103.790001,1463900,89.61335
"2014-11-25",104.089996,104.089996,103.110001,103.43,2251800,89.302505
"2014-11-26",103.410004,104.419998,103.410004,104.370003,1647900,90.114105
"2014-11-28",104.629997,105.07,104.220001,104.449997,834600,90.183182
"2014-12-01",104.379997,104.790001,104.019997,104.440002,1594800,90.174553
"2014-12-02",103.730003,104.589996,103.550003,104.400002,2103400,90.140022
"2014-12-03",104.239998,105.300003,104,105.190002,2384200,90.822128
"2014-12-04",105.190002,105.440002,104.809998,105.099998,3234800,90.744408
"2014-12-05",105.199997,105.910004,104.910004,105.199997,1730100,90.830734
"2014-12-08",104.93,106.129997,104.57,105.839996,2028700,91.863602
"2014-12-09",104.440002,105.639999,104.360001,105.019997,1975300,91.151886
"2014-12-10",104.550003,105.760002,104.220001,104.260002,2417000,90.492256
"2014-12-11",103.779999,105.730003,103.709999,104.57,2467600,90.761299
"2014-12-12",103.639999,104.769997,103.120003,103.160004,2247400,89.537537
"2014-12-15",103.639999,104.379997,102.139999,103.089996,1960500,89.476746
"2014-12-16",102.830002,104.43,102.57,103.080002,2196500,89.468056
"2014-12-17",103.279999,104.489998,102.93,104.410004,2386200,90.622429
"2014-12-18",105.410004,105.949997,104.699997,105.949997,2225300,91.959076
"2014-12-19",106.410004,106.699997,105.410004,105.75,3896900,91.7855
"2014-12-22",106.07,106.620003,105.629997,106.309998,1117200,92.27153
"2014-12-23",106.769997,107.290001,106.279999,106.949997,1290700,92.827042
"2014-12-24",107.400002,107.440002,106.620003,106.720001,540300,92.627403
"2014-12-26",107.230003,107.290001,106.690002,106.699997,779200,92.610031
"2014-12-29",106.690002,107.589996,106.510002,106.949997,824200,92.827042
"2014-12-30",106.949997,107.139999,106.400002,106.93,939300,92.809662
"2014-12-31",107.150002,107.940002,105.839996,105.849998,1064900,91.872292
"2015-01-02",106.290001,106.739998,104.940002,105.440002,1270800,91.516434
"2015-01-05",105.110001,105.239998,103.870003,104.169998,1728700,90.414131
"2015-01-06",104.07,104.690002,103.040001,103.239998,2350900,89.606934
"2015-01-07",104.379997,105.050003,103.650002,105,1558200,91.134529
"2015-01-08",105.849998,107.239998,105.660004,107.18,1941200,93.026665
"2015-01-09",107.260002,107.43,105.809998,105.830002,1416600,91.854912
"2015-01-12",106.059998,106.269997,104.949997,105.199997,1547200,91.308098
"2015-01-13",105.959999,107.230003,104.660004,105.360001,2086900,91.446991
"2015-01-14",103.639999,104.989998,102.989998,103.769997,2142900,90.066971
"2015-01-15",104.040001,104.620003,103.410004,104.209999,1547200,90.448837
"2015-01-16",104.440002,106.690002,104.169998,106.540001,2137100,92.471184
"2015-01-20",106.910004,107.269997,104.93,105.839996,2226800,91.863602
"2015-01-21",105.470001,106.040001,104.589996,105.010002,2517800,91.143211
"2015-01-22",106.5,108.239998,105.239998,108.169998,3486800,93.885933
"2015-01-23",107.989998,108.139999,106.93,107,1885300,92.870438
"2015-01-26",106.910004,107.239998,106.410004,107.07,1806400,92.93119
"2015-01-27",106.669998,106.730003,105.709999,106.050003,1681100,92.045868
"2015-01-28",106.5,106.980003,104.510002,104.580002,2262700,90.770004
"2015-01-29",104.889999,105.07,103.510002,104.540001,2797400,90.735291
"2015-01-30",102.75,104.110001,102.279999,102.82,3675400,89.242393
"2015-02-02",102.940002,104.620003,101.940002,104.580002,2060600,90.770004
"2015-02-03",104.82,106.089996,104.519997,106.040001,2478500,92.037186
"2015-02-04",105.660004,107.360001,105.580002,106.730003,2308200,92.636086
"2015-02-05",106.459999,107.480003,106.459999,107.410004,1705700,93.22628
"2015-02-06",107.410004,108.07,106.910004,107.199997,2482500,93.044022
"2015-02-09",105.43,106.160004,105.160004,105.769997,2206900,91.802849
"2015-02-10",106.139999,106.769997,105.989998,106.519997,2065500,92.453812
"2015-02-11",106.580002,107.919998,106.309998,107.769997,1865500,93.538719
"2015-02-12",107.779999,108.160004,107.559998,108.040001,2151900,93.773087
"2015-02-13",107.760002,108.400002,107.690002,108,2232200,93.738365
"2015-02-17",108.43,108.529999,107.949997,108,3307900,93.738365
"2015-02-18",107.480003,108.099998,107.360001,107.980003,1829800,93.721016
"2015-02-19",107.900002,108.290001,107.629997,107.989998,2155600,93.729683
"2015-02-20",107.589996,108.080002,106.75,107.82,2177200,93.582123
"2015-02-23",107.620003,107.629997,106.739998,107.080002,1817300,92.939865
"2015-02-24",106.959999,107.919998,106.959999,107.550003,1530200,93.347809
"2015-02-25",107.550003,107.75,106.879997,106.910004,2028900,92.79232
"2015-02-26",106.809998,108.040001,106.75,107.82,2673100,93.582123
"2015-02-27",107.669998,108.220001,107.309998,107.440002,3217100,93.252335
"2015-03-02",107.440002,107.959999,107.269997,107.900002,1344800,93.651573
"2015-03-03",107.449997,107.809998,106.900002,107.400002,1088600,93.217598
"2015-03-04",106.910004,107.290001,106.669998,106.879997,1640300,92.766266
"2015-03-05",106.879997,107.699997,106.68,107.599998,1418400,93.391197
"2015-03-06",106.480003,107.629997,105.709999,105.800003,2199700,92.300697
"2015-03-09",105.970001,106.989998,105.93,106.720001,1257000,93.103294
"2015-03-10",105.669998,105.75,104.720001,104.730003,1768000,91.367226
"2015-03-11",104.970001,106.050003,104.769997,105.669998,1837500,92.187279
"2015-03-12",106.370003,107.849998,106.309998,107.830002,1475100,94.071678
"2015-03-13",107.489998,107.669998,106.269997,106.720001,1719300,93.103294
"2015-03-16",107.5,109.080002,107.5,108.93,2020800,95.031326
"2015-03-17",108.150002,109.07,107.68,108.75,1663000,94.874283
"2015-03-18",108.779999,109.790001,107.709999,109.519997,2426400,95.546021
"2015-03-19",109.639999,109.760002,108.730003,109.110001,1448500,95.188362
"2015-03-20",109.580002,110.239998,109.18,109.730003,4366100,95.729248
"2015-03-23",109.589996,110.489998,109.459999,109.620003,1535500,95.633286
"2015-03-24",109.389999,109.849998,109.129997,109.230003,1217000,95.293053
"2015-03-25",109.239998,109.379997,107.550003,107.610001,1663600,93.879738
"2015-03-26",107.309998,107.379997,106.440002,106.830002,1489800,93.199257
"2015-03-27",106.639999,107.260002,106.379997,107.129997,1467800,93.460983
"2015-03-30",107.720001,109.68,107.699997,109.639999,2033200,95.650734
"2015-03-31",108.75,108.849998,107.919998,108.129997,1944800,94.333382
"2015-04-01",108,108,106.809998,107.110001,1860100,93.443542
"2015-04-02",107.129997,107.860001,106.970001,107.739998,1105600,93.993149
"2015-04-06",106.93,108.650002,106.82,108.129997,1052700,94.333382
"2015-04-07",108.129997,108.599998,107.339996,107.339996,1363300,93.644188
"2015-04-08",106.940002,107.690002,106.870003,107.339996,1544000,93.644188
"2015-04-09",107.339996,107.889999,106.769997,107.300003,1217800,93.609314
"2015-04-10",107.709999,107.790001,107.050003,107.650002,1699900,93.914642
"2015-04-13",107.360001,108.330002,107.300003,107.870003,1267300,94.10656
"2015-04-14",107.709999,108.599998,107.089996,107.790001,1307800,94.036781
"2015-04-15",108.160004,108.760002,108,108.080002,2055700,94.289764
"2015-04-16",107.779999,109.010002,107.459999,108.669998,1804300,94.804482
"2015-04-17",107.370003,107.580002,104.769997,105.400002,3553600,91.951706
"2015-04-20",106.139999,107.029999,105.839996,106.139999,2667700,92.597298
"2015-04-21",104.660004,105.25,101.559998,101.879997,5704600,88.880836
"2015-04-22",101.839996,102.190002,100.830002,102.019997,4271800,89.002975
"2015-04-23",101.349998,103.989998,101.349998,103.480003,3115100,90.276695
"2015-04-24",103.389999,104.230003,102.699997,103.949997,2222700,90.686722
"2015-04-27",105.129997,105.400002,103.040001,103.330002,2486900,90.145836
"2015-04-28",103.099998,104.309998,102.730003,103.68,2038700,90.451172
"2015-04-29",103.190002,103.580002,102.209999,102.849998,2177200,89.727089
"2015-04-30",102.669998,103.010002,100.760002,101.110001,3058100,88.209099
"2015-05-01",101.849998,102.209999,101.489998,102.120003,1803800,89.090225
"2015-05-04",102.18,102.68,102.120003,102.169998,1528900,89.133842
"2015-05-05",101.720001,102.779999,101.709999,102.050003,1720400,89.029152
"2015-05-06",102.139999,102.529999,100.959999,101.769997,1778800,88.784897
"2015-05-07",101.43,102.809998,101.25,102.580002,1744400,89.491516
"2015-05-08",103.400002,104.089996,103.269997,103.730003,1423400,90.494789
"2015-05-11",102.389999,103.080002,101.480003,102.220001,5003600,89.177467
"2015-05-12",101.529999,102.150002,101.129997,101.669998,2083100,88.697624
"2015-05-13",101.919998,102.470001,101.400002,101.970001,1699300,88.959351
"2015-05-14",102.709999,102.940002,102.400002,102.75,1641600,89.639839
"2015-05-15",102.709999,103.169998,102.5,102.68,1627500,89.578758
"2015-05-18",102.699997,103.410004,102.699997,103.169998,1382600,90.006256
"2015-05-19",103.599998,103.910004,103.309998,103.660004,1667400,90.433739
"2015-05-20",103.919998,104.120003,103.519997,103.699997,1824100,90.468613
"2015-05-21",103.620003,103.800003,103.040001,103.089996,1777100,89.936462
"2015-05-22",103.050003,103.370003,102.709999,102.730003,1565200,89.622391
"2015-05-26",102.459999,102.699997,101.459999,101.599998,1545600,88.636566
"2015-05-27",102,102.489998,101.400002,102.339996,1288500,89.282166
"2015-05-28",101.970001,102.220001,101.650002,102.150002,1215700,89.116409
"2015-05-29",102.269997,102.279999,101.029999,101.120003,2046200,88.217827
"2015-06-01",101.589996,101.870003,100.949997,101.010002,1350800,88.121872
"2015-06-02",100.769997,101,100.220001,100.330002,2445800,87.528618
"2015-06-03",100.809998,101.389999,100.290001,101.010002,1828500,88.121872
"2015-06-04",100.110001,101.230003,99.970001,100.209999,1637800,87.423943
"2015-06-05",100.559998,100.889999,99.279999,99.309998,1804100,86.638741
"2015-06-08",98.900002,99.089996,97.730003,97.760002,2447700,85.813622
"2015-06-09",98.010002,98.440002,97.540001,97.800003,1883500,85.84874
"2015-06-10",98.040001,99.919998,98.040001,99.18,1891500,87.060097
"2015-06-11",99.07,100.300003,99.010002,100.129997,1709200,87.894012
"2015-06-12",99.639999,99.910004,98.940002,99.470001,1426100,87.314659
"2015-06-15",98.769997,99.339996,98.220001,98.790001,1458000,86.717773
"2015-06-16",98.389999,99.769997,98.389999,99.489998,1436200,87.332207
"2015-06-17",99.839996,100.18,99.07,99.779999,1225900,87.586792
"2015-06-18",100.089996,101.699997,100.089996,101.470001,2196500,89.070267
"2015-06-19",101.160004,101.349998,99.269997,99.449997,3014900,87.297096
"2015-06-22",100.410004,100.540001,99.809998,100.040001,1263000,87.815033
"2015-06-23",100.339996,100.599998,99.470001,100,1105200,87.7799
"2015-06-24",99.790001,99.940002,98.779999,98.779999,1402500,86.708992
"2015-06-25",98.370003,98.809998,97.739998,97.809998,1403800,85.857521
"2015-06-26",98.18,98.559998,97.720001,97.919998,2061600,85.954071
"2015-06-29",97.099998,97.470001,96.099998,96.139999,1818600,84.391594
"2015-06-30",96.690002,97.110001,95.860001,96.660004,2752000,84.848053
"2015-07-01",99.650002,100.440002,98.540001,99.300003,3447000,87.165436
"2015-07-02",99.489998,100.459999,99.080002,99.230003,1996200,87.104004
"2015-07-06",98.419998,99.120003,98.239998,98.940002,1756000,86.849442
"2015-07-07",98.989998,100.150002,98.300003,100.029999,2716300,87.806213
"2015-07-08",99.139999,99.470001,98.620003,98.760002,2352200,86.691437
"2015-07-09",100.379997,100.989998,99.870003,100.07,3101500,87.841347
"2015-07-10",101.309998,101.349998,100.68,101,1225300,88.657715
"2015-07-13",101.900002,102.43,101.830002,102.330002,2174900,89.825157
"2015-07-14",101.980003,102.589996,101.919998,102.379997,1211400,89.869057
"2015-07-15",101.989998,102.580002,101.989998,102.419998,1737800,89.904167
"2015-07-16",103.349998,103.709999,103.010002,103.290001,2020100,90.66787
"2015-07-17",103.169998,103.400002,102.699997,102.940002,1449000,90.360626
"2015-07-20",102.910004,103.080002,102.519997,102.610001,1756600,90.070953
"2015-07-21",103.970001,104.730003,102.120003,104.480003,3389500,91.712448
"2015-07-22",104.669998,105.860001,104.489998,105.300003,2119200,92.432236
"2015-07-23",105.389999,105.589996,104.879997,105.300003,1568700,92.432236
"2015-07-24",105.169998,105.550003,104.949997,105.269997,1605000,92.405899
"2015-07-27",104.160004,105.980003,104.050003,105.589996,2239500,92.686783
"2015-07-28",106,106.099998,105.18,105.940002,1903200,92.994026
"2015-07-29",105.959999,106.599998,105.709999,106.43,1805600,93.424133
"2015-07-30",106.199997,106.650002,105.919998,106.5,1103900,93.48558
"2015-07-31",106.830002,107.089996,106.019997,106.120003,1758500,93.152031
"2015-08-03",106.389999,106.940002,105.989998,106.940002,1497800,93.871819
"2015-08-04",106.510002,107.110001,106.25,106.629997,2118400,93.599693
"2015-08-05",107.110001,107.470001,105.830002,106.080002,2829200,93.11692
"2015-08-06",106.230003,106.300003,104.919998,105.459999,1497000,92.572678
"2015-08-07",105.260002,105.580002,104.760002,105.480003,1507300,92.590225
"2015-08-10",106.089996,106.610001,105.580002,105.82,1916300,92.888687
"2015-08-11",105,105.989998,104.989998,105.889999,1515100,92.95015
"2015-08-12",105.050003,105.629997,104.050003,105.43,1708800,92.546341
"2015-08-13",105.260002,107.699997,104.559998,106.949997,3227600,93.880608
"2015-08-14",106.919998,107.879997,106.75,107.709999,1488300,94.547722
"2015-08-17",107.129997,107.889999,106.489998,107.709999,1213200,94.547722
"2015-08-18",107.669998,107.980003,106.790001,107.82,889700,94.644295
"2015-08-19",107.279999,108.050003,106.470001,107.220001,1386900,94.117607
"2015-08-20",106.190002,106.629997,105.660004,105.699997,1556800,92.783356
"2015-08-21",106.190002,106.190002,102.860001,102.93,2293700,90.35186
"2015-08-24",97.989998,101.410004,95.209999,98.779999,5527100,86.708992
"2015-08-25",100.470001,100.82,97.639999,97.75,2932300,85.804848
"2015-08-26",100.07,100.290001,97.589996,100,2602300,87.7799
"2015-08-27",101.089996,101.720001,99.790001,101.400002,2711100,89.008835
"2015-08-28",101,101.220001,99.800003,100.43,1678300,88.157364
"2015-08-31",99.739998,100.25,99.32,99.550003,1931200,87.384903
"2015-09-01",97.709999,98.550003,97.209999,97.489998,2542000,85.57663
"2015-09-02",98.349998,98.93,97.879997,98.93,1642700,86.84066
"2015-09-03",99.169998,100.110001,99.010002,99.370003,2382800,87.226883
"2015-09-04",97.959999,98.599998,97.290001,97.760002,1923200,85.813622
"2015-09-08",98.940002,99.690002,98.5,99.650002,2104700,88.021912
"2015-09-09",100.25,100.470001,98.300003,98.480003,1590800,86.988441
"2015-09-10",98.160004,99.75,98.07,99.089996,1628100,87.527245
"2015-09-11",98.43,99.519997,98.18,99.489998,1375300,87.880562
"2015-09-14",99.57,99.839996,98.760002,99.279999,1601800,87.695061
"2015-09-15",99.519997,101.150002,99.18,100.860001,1694300,89.090714
"2015-09-16",100.760002,102.080002,100.5,101.910004,2034100,90.018173
"2015-09-17",101.940002,103.129997,101.25,101.660004,1776500,89.797356
"2015-09-18",99.830002,100.910004,99.440002,99.660004,5001800,88.030739
"2015-09-21",100.440002,101.43,100.120003,100.519997,2095200,88.790398
"2015-09-22",99.260002,99.650002,98.68,98.980003,2326600,87.430084
"2015-09-23",99,99.650002,98.480003,99.080002,1919200,87.51841
"2015-09-24",98.639999,99.230003,98.32,98.860001,2387000,87.324081
"2015-09-25",99.599998,100.610001,98.480003,99.910004,1942900,88.251579
"2015-09-28",99.400002,100.260002,98.769997,99.080002,2892800,87.51841
"2015-09-29",99.209999,99.610001,98.209999,99.470001,2127600,87.862907
"2015-09-30",100.349998,100.360001,99.279999,99.529999,2556100,87.915916
"2015-10-01",99.849998,99.970001,97.18,98.339996,2981400,86.864754
"2015-10-02",97.550003,100.029999,97.18,100.029999,2410900,88.357544
"2015-10-05",100.730003,101.910004,100.480003,101.860001,1846700,89.97403
"2015-10-06",101.540001,101.610001,100.900002,101.07,1329600,89.276222
"2015-10-07",101.519997,102.459999,101.279999,102.169998,1328100,90.247849
"2015-10-08",101.669998,103.209999,101.559998,103.089996,1213700,91.060486
"2015-10-09",103.370003,103.75,102.629997,102.940002,1290600,90.928001
"2015-10-12",102.660004,104,102.650002,103.720001,983700,91.616989
"2015-10-13",103.220001,103.989998,103,103.309998,1287600,91.254822
"2015-10-14",103.220001,103.730003,102.690002,102.769997,1938400,90.77784
"2015-10-15",103.620003,104.959999,103.220001,104.959999,1657600,92.712288
"2015-10-16",105.239998,105.970001,105.040001,105.900002,1869700,93.542603
"2015-10-19",105.739998,106.470001,104.809998,106.32,2395100,93.913589
"2015-10-20",108.580002,109.860001,107.910004,108.949997,3135000,96.236694
"2015-10-21",109.5,111.879997,109.489998,110.699997,3099000,97.782478
"2015-10-22",110.82,112.93,110.760002,112.32,2488000,99.213455
"2015-10-23",112.790001,112.970001,111.900002,112.279999,2326700,99.178123
"2015-10-26",112.589996,112.989998,112.220001,112.769997,1798900,99.610947
"2015-10-27",112.169998,113.760002,112.120003,113.410004,2119800,100.17627
"2015-10-28",113.809998,114.32,113.080002,114.260002,1783700,100.927086
"2015-10-29",114.309998,114.769997,113.690002,114.290001,1932200,100.953583
"2015-10-30",114.559998,114.610001,112.889999,112.889999,2207300,99.716927
"2015-11-02",113.57,113.980003,113.309998,113.870003,1828600,100.582573
"2015-11-03",113.800003,114.139999,112.989998,113.690002,1536000,100.423599
"2015-11-04",113.709999,114.360001,113.18,114.080002,2031600,100.768074
"2015-11-05",114.43,114.580002,113.839996,113.970001,1510800,100.670914
"2015-11-06",114.57,114.779999,112.589996,113.099998,2620800,99.902443
"2015-11-09",112.720001,113.07,112.410004,112.830002,1586100,99.663948
"2015-11-10",112.900002,114.099998,112.470001,114.050003,1488300,100.7416
"2015-11-11",114.309998,114.779999,113.849998,114.379997,1218200,101.033073
"2015-11-12",113.830002,114.190002,112.260002,112.309998,1939600,99.20462
"2015-11-13",112.360001,112.910004,111.830002,112,2043600,98.930794
"2015-11-16",111.849998,112.910004,111.620003,112.889999,1653500,99.716927
"2015-11-17",112.809998,113.449997,112.43,112.739998,1569000,99.584435
"2015-11-18",112.839996,114.790001,112.75,114.68,1688300,101.298065
"2015-11-19",114.849998,115.300003,114.129997,115.019997,1067400,101.598389
"2015-11-20",115.239998,116.480003,115.080002,115.830002,1693700,102.313881
"2015-11-23",115.809998,116.150002,115.389999,115.629997,1320800,102.137207
"2015-11-24",115.32,115.769997,114.709999,115.440002,1486200,101.969391
"2015-11-25",115.449997,115.529999,114.57,114.800003,1164800,101.404083
"2015-11-27",114.709999,115.099998,114.349998,114.849998,548100,101.448235
"2015-11-30",115.169998,115.5,114.400002,114.57,1874100,101.200897
"2015-12-01",115.269997,116.360001,115.139999,115.68,1829500,102.181389
"2015-12-02",115.410004,116.07,114.620003,114.709999,1667800,101.324554
"2015-12-03",114.07,114.279999,111.040001,111.290001,4310100,98.30365
"2015-12-04",111.720001,114.110001,111.720001,114.059998,2226300,100.750427
"2015-12-07",113.190002,114,112.879997,113.589996,1908000,100.33522
"2015-12-08",112.419998,113,111.720001,112.370003,1991700,99.793526
"2015-12-09",111.660004,112.889999,110.830002,111.040001,1835500,98.612381
"2015-12-10",110.889999,111.75,110.25,110.989998,1580400,98.567978
"2015-12-11",109.68,110.959999,109.339996,109.760002,1832500,97.475632
"2015-12-14",109.93,112.029999,109.669998,111.029999,2285000,98.603508
"2015-12-15",111.769997,113.720001,111.75,113.18,2262400,100.512878
"2015-12-16",114.089996,114.839996,113.080002,114.540001,1774400,101.720665
"2015-12-17",114.690002,114.790001,113.239998,113.269997,2215700,100.592796
"2015-12-18",113.269997,113.269997,110.07,110.129997,5070000,97.804222
"2015-12-21",110.860001,111.43,110.019997,110.940002,1423200,98.523575
"2015-12-22",111.720001,112.629997,110.849998,112.480003,1771400,99.89122
"2015-12-23",112.839996,113.25,112.269997,113.209999,1465200,100.539528
"2015-12-24",112.870003,113.739998,112.739998,113.269997,507300,100.592796
"2015-12-28",113,113.510002,112.660004,113.480003,711400,100.779297
"2015-12-29",114.080002,115.190002,113.989998,115.019997,1048900,102.146935
"2015-12-30",115.029999,115.269997,114.150002,114.290001,646700,101.49865
"2015-12-31",114.120003,114.32,112.830002,112.860001,956100,100.228691
"2016-01-04",110.709999,110.959999,108.730003,109.970001,2846000,97.66214
"2016-01-05",109.919998,110.730003,109.540001,110.470001,1870400,98.106171
"2016-01-06",109.339996,109.790001,108.57,109.040001,1730900,96.836235
"2016-01-07",107.5,108.440002,106.029999,106.440002,2284400,94.527206
"2016-01-08",107.010002,107.440002,105.830002,105.989998,1984500,94.127579
"2016-01-11",106.470001,107.279999,105.620003,106.790001,1549700,94.838036
"2016-01-12",107.690002,108.199997,106.589996,107.980003,2116000,95.894852
"2016-01-13",108.269997,108.830002,105.830002,106.059998,2881400,94.189758
"2016-01-14",105.940002,108.010002,105.830002,106.980003,1919000,95.006798
"2016-01-15",103.279999,105.730003,103.279999,105.099998,2532400,93.337173
"2016-01-19",106.610001,106.669998,105.279999,105.760002,2459600,93.92334
"2016-01-20",104.889999,104.949997,102.68,103.650002,3320400,92.049469
"2016-01-21",103.860001,105.099998,101.230003,102.699997,3184000,91.205803
"2016-01-22",103.629997,103.900002,102.080002,103.139999,2483700,91.596558
"2016-01-25",102.529999,103.400002,101.550003,102.080002,2930000,90.65519
"2016-01-26",102.260002,104,102.18,103.25,2018200,91.694237
"2016-01-27",103.07,104.75,102.730003,103.309998,1694500,91.747528
"2016-01-28",103.790001,104.82,103.040001,104.470001,1391400,92.777702
"2016-01-29",105.279999,107.07,104.970001,107.040001,2195900,95.060089
"2016-02-01",106.790001,107.349998,106.169998,107.010002,1843800,95.033424
"2016-02-02",105.5,106.440002,105.5,106.029999,1730200,94.163101
"2016-02-03",106.349998,107.510002,104.739998,106.889999,2085000,94.926865
"2016-02-04",106.760002,107.57,106.589996,107.489998,1607000,95.459709
"2016-02-05",107.489998,108,106.010002,106.290001,2756600,94.39402
"2016-02-08",105.18,106,103.93,105.599998,3409300,93.781235
"2016-02-09",103.949997,106.139999,103.769997,105.919998,1983600,94.065414
"2016-02-10",106.349998,107.650002,105.599998,105.720001,1584500,93.887794
"2016-02-11",103.730003,104.559998,103.07,103.769997,2544600,92.156052
"2016-02-12",104.82,107.580002,104.18,107.489998,2095900,95.459709
"2016-02-16",108.269997,108.5,106.610001,107.370003,2322300,95.353134
"2016-02-17",108,109.260002,107.629997,109.18,1913800,96.960541
"2016-02-18",109.010002,109.25,108.580002,108.849998,1678100,96.667488
"2016-02-19",108.559998,108.720001,107.830002,108.089996,1682500,95.992554
"2016-02-22",109.419998,109.529999,108.489998,109.349998,2280700,97.111526
"2016-02-23",108.639999,108.809998,107.629997,107.910004,1523100,95.832695
