"dates","WYNN.Open","WYNN.High","WYNN.Low","WYNN.Close","WYNN.Volume","WYNN.Adjusted"
"2016-02-19",76.370003,77.690002,75.650002,77.18,4207800,70.35128
"2016-02-22",79.18,81.32,78.620003,79.529999,4864300,72.493362
"2016-02-23",79.709999,80.769997,78.230003,79.650002,4284000,72.602753
"2016-02-24",78.440002,80.029999,75.57,79.669998,4629100,72.620964
"2016-02-25",78.919998,80.800003,77.800003,80.629997,2669900,73.49604
"2016-02-26",81.389999,83.599998,81.18,82.169998,2963400,74.899773
"2016-02-29",82.169998,83.120003,81.610001,82.480003,2440000,75.18235
"2016-03-01",84.449997,86.239998,84.169998,84.510002,5705000,77.032753
"2016-03-02",85.080002,85.370003,83.300003,85,5406900,77.479378
"2016-03-03",84.150002,88.870003,83.580002,88.349998,5501400,80.532982
"2016-03-04",88.370003,88.389999,84.32,85.440002,6043700,77.880463
"2016-03-07",83.5,85.800003,82.080002,83.989998,5192400,76.558746
"2016-03-08",83.199997,83.849998,80.120003,80.269997,3575400,73.167892
"2016-03-09",81.419998,82.440002,79.769997,81.559998,2372900,74.343727
"2016-03-10",82.739998,84.769997,81.300003,84.059998,3265200,76.622559
"2016-03-11",83.540001,87.209999,83.199997,86.059998,3903500,78.445587
"2016-03-14",86.160004,87.169998,84.660004,85.220001,2555200,77.679916
"2016-03-15",86.07,86.489998,81.949997,83.25,3401700,75.884224
"2016-03-16",82.889999,86.599998,82.699997,86.300003,2380000,78.66436
"2016-03-17",86.699997,89.279999,86.599998,88.800003,3257800,80.943176
"2016-03-18",91.68,96.559998,91.360001,94.019997,7033600,85.701317
"2016-03-21",93.080002,93.300003,90.059998,92.739998,2732900,84.534569
"2016-03-22",94.330002,96.599998,93.68,95,4003300,86.59462
"2016-03-23",94.75,94.769997,91.5,91.760002,2251700,83.641273
"2016-03-24",90.5,93.68,89.550003,93.470001,3299500,85.199989
"2016-03-28",93.529999,93.889999,89.610001,92.830002,3305600,84.616608
"2016-03-29",94.720001,95.43,92.150002,94.139999,3412700,85.810684
"2016-03-30",95.650002,95.989998,91.739998,93.989998,3214200,85.673965
"2016-03-31",94.080002,94.620003,92.010002,93.43,2973100,85.163506
"2016-04-01",91.839996,95.25,90.339996,94.739998,4545000,86.357597
"2016-04-04",94.559998,96.220001,93.169998,93.400002,2755000,85.136162
"2016-04-05",91.620003,93.300003,90.400002,90.919998,4427100,82.875595
"2016-04-06",91.699997,91.82,85.720001,89.550003,7577100,81.626808
"2016-04-07",95.040001,100.839996,94.769997,99.989998,12644100,91.143082
"2016-04-08",100.620003,102.440002,97.400002,98.779999,6248900,90.040146
"2016-04-11",99.629997,101.449997,98.300003,98.309998,3806900,89.61174
"2016-04-12",97.760002,98.220001,95.519997,97.190002,3439500,88.590851
"2016-04-13",96.370003,98.199997,95.730003,97.68,2991700,89.037476
"2016-04-14",101,101.160004,96.599998,97.669998,3933200,89.028343
"2016-04-15",97.419998,98.660004,96.809998,97.669998,1861000,89.028343
"2016-04-18",97.089996,97.379997,95.900002,96.480003,2528900,87.943657
"2016-04-19",96.709999,100.400002,96.709999,99.989998,3433300,91.143082
"2016-04-20",99.269997,100.980003,98.5,99.389999,2424600,90.596184
"2016-04-21",96.790001,97.18,94.360001,95.790001,5222400,87.314705
"2016-04-22",95.529999,96.769997,94.379997,96,2482000,87.506126
"2016-04-25",95.830002,95.830002,89.940002,90.940002,4901500,82.893829
"2016-04-26",90.940002,92.279999,89.260002,89.660004,3680900,81.727089
"2016-04-27",89.389999,91.089996,88.879997,89.169998,2514800,81.280418
"2016-04-28",88.360001,92.370003,88.290001,89.220001,2969800,81.325996
"2016-04-29",88.019997,90.779999,87.769997,88.300003,3214700,80.487411
"2016-05-02",91.300003,94.489998,90.769997,94.279999,4269300,85.938301
"2016-05-03",92.989998,95.730003,91.580002,94.449997,3669100,86.093254
"2016-05-04",92.379997,93.470001,90.120003,91.230003,3308200,83.15818
"2016-05-05",91.07,91.559998,88.980003,89.620003,3925600,81.690605
"2016-05-06",91.610001,92.860001,88.580002,91.209999,3671600,83.139946
"2016-05-09",91.550003,92.169998,89.059998,89.620003,2693000,81.690605
"2016-05-10",89.839996,94.089996,89.720001,94.029999,3093200,85.710426
"2016-05-11",93.989998,94.239998,92.059998,92.959999,2085300,84.7351
"2016-05-12",93.690002,94.389999,91.510002,93.419998,1876100,85.154388
"2016-05-13",92.529999,93.290001,89.730003,89.949997,2341000,82.432625
"2016-05-16",89.839996,91.839996,89.550003,90.879997,1520300,83.284874
"2016-05-17",90.879997,93.599998,90.290001,91.230003,1978800,83.605652
"2016-05-18",90.410004,91.639999,88.089996,88.449997,2691400,81.057961
"2016-05-19",87.699997,89.32,87.160004,88.449997,2504900,81.057961
"2016-05-20",88.93,90.260002,88.610001,88.959999,1746900,81.525352
"2016-05-23",89.300003,91.980003,89,91.480003,2112000,83.834747
"2016-05-24",92.379997,93.589996,91.699997,93.220001,1619800,85.429337
"2016-05-25",93.870003,97.190002,93.800003,96.650002,3116800,88.572678
"2016-05-26",97.449997,97.449997,93.809998,94.620003,1974700,86.712334
"2016-05-27",94.550003,96.800003,94.089996,95.959999,1598000,87.940346
"2016-05-31",96.400002,97.699997,95.699997,96.18,2139100,88.141953
"2016-06-01",94.010002,97.010002,93.080002,96.730003,2100500,88.645973
"2016-06-02",96.839996,99.870003,96.010002,99.410004,2985400,91.10202
"2016-06-03",98.919998,98.940002,96.059998,98.5,2769200,90.268082
"2016-06-06",96.989998,99.400002,96.25,98.690002,2323200,90.442184
"2016-06-07",98.379997,101.980003,98.129997,101.110001,3214400,92.65995
"2016-06-08",102,103.360001,100.050003,101.32,2593100,92.852379
"2016-06-09",100.489998,101.410004,99.620003,100.790001,1238600,92.366684
"2016-06-10",99.940002,101.029999,98.449997,100.449997,2469000,92.055099
"2016-06-13",99.629997,102.75,99.550003,100.150002,1952800,91.780167
"2016-06-14",99.360001,101.720001,98.269997,101.540001,2412500,93.054001
"2016-06-15",101.660004,104.099998,100.870003,101.599998,2211700,93.108994
"2016-06-16",100.68,101.589996,99.18,101.199997,2074300,92.742401
"2016-06-17",102.309998,103.75,101.599998,103.190002,2191500,94.566101
"2016-06-20",104.019997,105.690002,100.139999,100.290001,2839700,91.90847
"2016-06-21",100.519997,102.050003,99.529999,101.809998,1991500,93.301445
"2016-06-22",102.349998,102.879997,100.639999,100.720001,1747700,92.302521
"2016-06-23",102,102.900002,101.139999,101.699997,1569000,93.20063
"2016-06-24",97.870003,99.650002,91.949997,92.290001,4896900,84.577072
"2016-06-27",90.75,90.75,86.339996,87.690002,5475000,80.361488
"2016-06-28",90.199997,90.480003,87.400002,88.279999,3780300,80.902168
"2016-06-29",90,92.040001,88.900002,91.279999,2613400,83.651466
"2016-06-30",91.440002,92,89.150002,90.639999,2580700,83.064957
"2016-07-01",90.800003,93.949997,90.639999,91.790001,2821500,84.118835
"2016-07-05",91.25,91.25,88.120003,89.099998,2405100,81.653648
"2016-07-06",88.559998,90.07,87.260002,89.93,2133700,82.414291
"2016-07-07",90.07,90.970001,88.18,88.959999,1999500,81.525352
"2016-07-08",89.790001,90.739998,89.199997,89.75,2006400,82.249313
"2016-07-11",91.300003,96.059998,91.279999,94.099998,4057100,86.235794
"2016-07-12",95.870003,96.57,94.510002,96.5,2634100,88.435219
"2016-07-13",96.480003,96.480003,93.970001,94.879997,2037600,86.9506
"2016-07-14",93.779999,94.75,90.779999,92.019997,3453300,84.329605
"2016-07-15",92.559998,93.800003,92.139999,92.220001,1770700,84.512901
"2016-07-18",92.360001,96.93,92.129997,96.660004,3102000,88.581848
"2016-07-19",96,96.199997,94.529999,95.169998,1799100,87.21637
"2016-07-20",94.290001,94.959999,93.190002,94.18,2077000,86.309105
"2016-07-21",94.080002,95.349998,93.43,93.889999,1793800,86.043327
"2016-07-22",94.5,95.910004,93.489998,95.769997,1510000,87.766212
"2016-07-25",97.25,99,96.260002,97.410004,2883100,89.269142
"2016-07-26",100.010002,103.860001,99.900002,103.470001,4013800,94.822693
"2016-07-27",103.25,103.769997,100.199997,102.239998,2388000,93.695503
"2016-07-28",102.519997,104.910004,101,104.660004,3848400,95.913269
"2016-07-29",96.139999,103,96.010002,97.949997,8143600,89.764023
"2016-08-01",97.949997,99.5,94.82,97.93,3437800,89.745689
"2016-08-02",97.559998,97.849998,96.050003,96.919998,1947600,88.820099
"2016-08-03",96.029999,98.110001,95.5,97.660004,1497600,89.498253
"2016-08-04",98.019997,98.830002,96.330002,98.25,2043500,90.038956
"2016-08-05",98.93,99.309998,97.349998,97.510002,1808000,89.360809
"2016-08-08",97.660004,100.269997,97.57,100.050003,1973000,91.688515
"2016-08-09",99.959999,101.199997,99.059998,100.190002,1674500,92.277985
"2016-08-10",100.400002,100.779999,98.809998,99.589996,1296200,91.725357
"2016-08-11",100.199997,103.779999,100.010002,102.660004,3366500,94.552925
"2016-08-12",99.5,100.879997,99.230003,99.75,3005000,91.872726
"2016-08-15",100.980003,104.440002,100.160004,103.739998,3662500,95.547638
"2016-08-16",104.059998,104.059998,100.620003,101.419998,3013600,93.410851
"2016-08-17",101.879997,102.099998,100.870003,101.330002,2032500,93.327957
"2016-08-18",100.949997,101.379997,98.25,99.68,3053700,91.808258
"2016-08-19",98.790001,99,95.940002,97.379997,3887700,89.689888
"2016-08-22",97.690002,97.699997,96.120003,97.099998,2698800,89.431999
"2016-08-23",98.019997,98.910004,96.25,96.389999,2775900,88.778084
"2016-08-24",96.010002,96.480003,90.349998,90.809998,6068500,83.638725
"2016-08-25",91.620003,92.459999,90.059998,90.510002,2758300,83.362419
"2016-08-26",90.690002,91.300003,88.870003,89.849998,3116400,82.754539
"2016-08-29",89.349998,91.800003,89.300003,90.720001,2151000,83.55584
"2016-08-30",90.860001,91.809998,89.639999,90.150002,2159700,83.030838
"2016-08-31",89.269997,90.949997,88.5,89.32,2146500,82.266411
"2016-09-01",93.580002,95.260002,93,93.169998,6805000,85.812355
"2016-09-02",93.800003,94.050003,91.110001,92.379997,3025400,85.084747
"2016-09-06",92.959999,93.879997,91.82,92.790001,2029900,85.462372
"2016-09-07",93.489998,95.239998,93.25,94.349998,2617000,86.899162
"2016-09-08",95.940002,96.709999,95.019997,95.779999,2792800,88.216232
"2016-09-09",96.370003,98.5,95.230003,98.410004,6349200,90.638573
"2016-09-12",97.57,104.07,97.080002,104.010002,7002800,95.796318
"2016-09-13",103.059998,104.790001,102.199997,103.709999,4456500,95.520012
"2016-09-14",104.5,107.68,103.260002,107.25,4905300,98.780441
"2016-09-15",106.879997,109.5,104.730003,108.68,5706900,100.097519
"2016-09-16",108.650002,109.269997,106.720001,108.57,3835000,99.996208
"2016-09-19",108.279999,108.43,103.449997,103.959999,4273700,95.750275
"2016-09-20",103.730003,104.82,102.419998,103.489998,2818600,95.317375
"2016-09-21",104.089996,105.220001,101.510002,103,4014700,94.866081
"2016-09-22",103.510002,104.080002,101.720001,102.290001,3839900,94.212151
"2016-09-23",101.080002,102.550003,98.379997,102.139999,5125800,94.073997
"2016-09-26",101.550003,101.669998,99.660004,100.809998,2622800,92.849022
"2016-09-27",100.139999,102.110001,99.769997,100.739998,3779100,92.784546
"2016-09-28",101.559998,101.75,98.5,101.660004,3047200,93.631905
"2016-09-29",101.169998,103.629997,100,100.589996,2858100,92.646385
"2016-09-30",98.139999,98.449997,94.800003,97.419998,6737900,89.72673
"2016-10-03",100.290001,101.25,98.93,99.279999,4234900,91.439835
"2016-10-04",99.269997,99.589996,96.160004,96.379997,3288400,88.768867
"2016-10-05",96.32,98.370003,95.879997,97.940002,2699600,90.20565
"2016-10-06",97.5,98.599998,97.099998,97.739998,1969200,90.021461
"2016-10-07",97.629997,97.989998,96.139999,97.010002,2165800,89.349121
"2016-10-10",97.190002,99.489998,97.010002,98.669998,1813600,90.878006
"2016-10-11",99.830002,101.059998,97.379997,97.699997,2791500,89.984619
"2016-10-12",97.330002,97.910004,96,96.43,2034400,88.814903
"2016-10-13",95.75,95.790001,92.82,94.949997,3060700,87.45179
"2016-10-14",95.669998,96.339996,91.910004,93.370003,2885500,85.996559
"2016-10-17",91.230003,94.139999,91.059998,93.099998,1887900,85.747879
"2016-10-18",94.489998,94.879997,92.57,92.980003,1183300,85.63736
"2016-10-19",92.790001,95.940002,92.790001,95.519997,1852300,87.976776
"2016-10-20",95.139999,97.239998,95.010002,96,1498400,88.418869
"2016-10-21",95.5,96.230003,94.5,95.269997,1927500,87.746506
"2016-10-24",96.82,97.889999,96.400002,96.800003,1500100,89.155685
"2016-10-25",96.650002,96.669998,95.150002,95.57,1172900,88.022835
"2016-10-26",95.230003,97.550003,95.230003,95.75,1804200,88.188622
"2016-10-27",97.050003,97.050003,93.120003,94.18,1851000,86.742599
"2016-10-28",94.290001,95.550003,93.75,94.18,2079000,86.742599
"2016-10-31",94.660004,95.050003,93.419998,94.550003,1341600,87.083374
"2016-11-01",96.43,99.75,95.949997,98.230003,3722300,90.472763
"2016-11-02",97.769997,98.110001,95.860001,96.519997,2542400,88.897812
"2016-11-03",92.209999,92.93,86.730003,87.529999,9050400,80.617752
"2016-11-04",88.230003,89.199997,86.57,88.040001,3223800,81.087463
"2016-11-07",89.949997,90,87.32,87.860001,2792100,80.9217
"2016-11-08",87.900002,88.480003,86.18,86.669998,3439400,79.825661
"2016-11-09",85.349998,88.529999,84.599998,87.839996,2798900,80.903252
"2016-11-10",89.160004,89.650002,84.800003,85.300003,3564900,78.56385
"2016-11-11",84.790001,85.529999,82.510002,84.980003,3252600,78.269112
"2016-11-14",84.5,85.989998,82.760002,84.510002,2480700,77.83625
"2016-11-15",84.949997,87.550003,84.879997,86.870003,2288600,80.486069
"2016-11-16",86.779999,87.919998,85.900002,86.57,1825800,80.208107
"2016-11-17",87.790001,90.660004,87.349998,90.440002,3636900,83.793709
"2016-11-18",91.230003,94,90.889999,92.349998,3224700,85.563332
"2016-11-21",94.709999,98.449997,94.25,97.379997,5209400,90.223701
"2016-11-22",97.059998,98.309998,96,98.099998,2690300,90.890785
"2016-11-23",97.949997,101.529999,97.550003,101.32,4267800,93.874153
"2016-11-25",101.510002,102.199997,100.470001,101.550003,1170400,94.087242
"2016-11-28",101.410004,103.150002,100.760002,102,2746200,94.504181
"2016-11-29",101.18,102.550003,99.199997,99.790001,2687200,92.456589
"2016-11-30",101.800003,104.900002,101.519997,101.989998,2618300,94.494904
"2016-12-01",101,101,97.330002,99.269997,3881900,91.9748
"2016-12-02",98,99.599998,97.400002,98.639999,1955500,91.391106
"2016-12-05",99.559998,100.389999,97.970001,98.370003,1678600,91.140953
"2016-12-06",99,102.300003,98.75,102.18,2892100,94.670944
"2016-12-07",101.279999,102.089996,100.050003,101.989998,1769500,94.494904
"2016-12-08",102.230003,102.230003,90,90.720001,12682400,84.053131
"2016-12-09",96.410004,96.489998,91.150002,91.879997,9967100,85.127876
"2016-12-12",92.279999,92.489998,90.080002,91.5,3363100,84.77581
"2016-12-13",93.129997,94.75,92.019997,93.5,3743300,86.628838
"2016-12-14",93.75,94.470001,91.449997,92.160004,3537500,85.387299
"2016-12-15",91.82,92.480003,90.389999,90.879997,3120100,84.201363
"2016-12-16",91.040001,92.150002,90.43,91.900002,4106700,85.146416
"2016-12-19",92,92.709999,89.849998,90.120003,3142100,83.497231
"2016-12-20",90.330002,91.059998,88,88.309998,4096000,81.820229
"2016-12-21",89.099998,89.699997,88,89.269997,2455400,82.709694
"2016-12-22",89.010002,89.190002,87.699997,88.25,2076800,81.764641
"2016-12-23",87.809998,89,87.739998,88.339996,1256300,81.84803
"2016-12-27",88.629997,89.220001,88.010002,88.239998,1483400,81.755386
"2016-12-28",88.230003,88.669998,86.620003,87.080002,1671600,80.680634
"2016-12-29",87.07,87.519997,86.739998,87.169998,984600,80.764023
"2016-12-30",87.099998,87.449997,85.57,86.510002,1888500,80.152527
"2017-01-03",87.199997,87.889999,86.199997,87.459999,2703500,81.032707
"2017-01-04",87.709999,90.459999,87.709999,90.279999,2598800,83.64547
"2017-01-05",90.800003,92.330002,90.639999,91.440002,2507500,84.72023
"2017-01-06",91.080002,92.629997,90.809998,92.43,1858400,85.637459
"2017-01-09",93.879997,95,92.620003,92.75,2776200,85.933945
"2017-01-10",93.669998,95.470001,93.360001,94.830002,3055400,87.861092
"2017-01-11",94.32,94.760002,92.029999,92.93,2207300,86.100708
"2017-01-12",92.629997,92.800003,90.220001,91.940002,1904000,85.183479
"2017-01-13",92.5,92.5,90.5,90.529999,1527100,83.87709
"2017-01-17",90.5,93.199997,89.599998,92.339996,2008600,85.554085
"2017-01-18",92.879997,92.879997,91.349998,91.980003,1202400,85.220528
"2017-01-19",91.839996,92.349998,90.510002,90.93,1143500,84.247696
"2017-01-20",91.309998,92.209999,90.779999,90.82,955200,84.145782
"2017-01-23",90.889999,93.629997,90.889999,92.639999,2322600,85.832024
"2017-01-24",92.870003,94.440002,92.510002,94.029999,1775800,87.119873
"2017-01-25",94.599998,97.239998,94.599998,96.419998,2865800,89.334244
"2017-01-26",96,99.349998,95.199997,95.5,5216100,88.48185
"2017-01-27",102,104.050003,101,103.080002,7967400,95.504814
"2017-01-30",102.720001,104.389999,102.099998,102.550003,2483400,95.013771
"2017-01-31",102.150002,102.449997,100.889999,101.43,1827500,93.976067
"2017-02-01",99.559998,100.089996,97.769997,97.860001,3025400,90.668419
"2017-02-02",97.330002,98.080002,96.559998,97.379997,1698700,90.223701
"2017-02-03",97.68,98.5,96.699997,96.919998,1888800,89.797501
"2017-02-06",98.25,99.300003,95.989998,97.019997,2828800,89.890152
"2017-02-07",96.870003,97.290001,96.529999,97.010002,1903100,89.88089
"2017-02-08",96.980003,97.230003,96.330002,97.18,1061000,90.038391
"2017-02-09",97.559998,99.169998,97.300003,98.879997,1764300,91.613464
"2017-02-10",99.029999,100.199997,98.519997,98.900002,2314900,92.097687
"2017-02-13",98.879997,99.419998,98.209999,98.970001,1621200,92.162872
"2017-02-14",100.510002,100.660004,97.599998,97.68,1876200,90.961609
"2017-02-15",97.440002,100.290001,96.910004,99.790001,1924900,92.926483
"2017-02-16",99.589996,99.599998,96.57,96.720001,2813000,90.067635
"2017-02-17",96.209999,96.339996,95.019997,95.910004,1988600,89.313332
"2017-02-21",96.199997,96.379997,95.050003,95.970001,1551000,89.369225
"2017-02-22",95.889999,95.970001,94.309998,94.75,1975100,88.233131
"2017-02-23",95.160004,95.279999,93.599998,93.839996,2079400,87.385719
"2017-02-24",93.25,94.059998,92.669998,94.010002,1935300,87.544037
"2017-02-27",94.440002,96.239998,94.279999,95.510002,1694400,88.940857
"2017-02-28",95.220001,97.75,94.809998,96.150002,2094100,89.536842
"2017-03-01",99.900002,103.709999,99.620003,102.709999,6088500,95.64566
"2017-03-02",102.669998,102.669998,99.739998,100.150002,2754100,93.261726
"2017-03-03",100.019997,101.519997,99.080002,101.040001,1782100,94.090508
"2017-03-06",100.779999,101.139999,99.519997,100.370003,1206000,93.466599
"2017-03-07",99.779999,100.169998,98.25,99.459999,2462400,92.619179
"2017-03-08",99.379997,100.309998,98.760002,99.230003,1204700,92.405006
"2017-03-09",98.82,99.739998,98.410004,98.989998,1081600,92.181496
"2017-03-10",99.169998,100.519997,98.82,99.550003,1485800,92.702995
"2017-03-13",101.949997,104.709999,101.5,104.300003,3453700,97.126289
"2017-03-14",104.199997,105.830002,103.75,104.699997,2777100,97.498779
"2017-03-15",104.82,104.980003,103.129997,104.75,2129400,97.545334
"2017-03-16",105,108.599998,103.779999,106.169998,4710000,98.867668
"2017-03-17",107.269997,110.309998,106.699997,110.190002,3913500,102.611176
"2017-03-20",110,113.849998,110,111.639999,5013300,103.961449
"2017-03-21",112.989998,113.949997,110.550003,111.75,4163700,104.063873
"2017-03-22",111.860001,113.519997,111.300003,113.349998,2473000,105.553818
"2017-03-23",113.290001,114.080002,111.779999,112.32,2302600,104.594666
"2017-03-24",112.75,113.269997,110.889999,111.919998,1666300,104.222191
"2017-03-27",110.809998,115.769997,110.18,114.650002,3487200,106.764427
"2017-03-28",114.980003,116.190002,113.889999,115.18,2148000,107.257973
"2017-03-29",114.870003,115.989998,114.550003,115.489998,1213300,107.546646
"2017-03-30",115.290001,115.730003,113.800003,114.300003,1685900,106.438484
"2017-03-31",113.339996,114.93,112.699997,114.610001,1979600,106.727165
"2017-04-03",117.82,119.800003,115.870003,116.339996,3477200,108.338188
"2017-04-04",116,116.860001,115.269997,116.739998,1668100,108.710655
"2017-04-05",118.269997,119.43,116.510002,116.68,3103600,108.6548
"2017-04-06",116.18,118.57,116.080002,117.849998,1953900,109.744308
"2017-04-07",117.769997,117.949997,116.300003,116.830002,1582800,108.794479
"2017-04-10",116.300003,117.559998,115.32,116.18,1293200,108.189201
"2017-04-11",116.410004,116.75,113.860001,116.230003,1934900,108.235741
"2017-04-12",116.629997,117.07,114.739998,115.389999,1654600,107.453522
"2017-04-13",115.050003,115.339996,112.910004,113.470001,2553400,105.665573
"2017-04-17",113.769997,115.199997,113.690002,114.639999,3059300,106.755096
"2017-04-18",114,116.059998,113.82,115.889999,1752300,107.919136
"2017-04-19",115.75,116.599998,114.739998,114.940002,1207600,107.03447
"2017-04-20",116.18,116.699997,115.400002,116.150002,2107800,108.161247
"2017-04-21",116.25,116.370003,114.400002,115.900002,4250200,107.928452
"2017-04-24",116.980003,117,115.220001,115.57,2350200,107.621132
"2017-04-25",115.730003,118.339996,115.730003,118.220001,4245500,110.088875
"2017-04-26",123.300003,127.199997,121.57,125.190002,6282700,116.579483
"2017-04-27",125.220001,125.959999,124,124.5,2448300,115.936935
"2017-04-28",125.040001,125.040001,122.970001,123.010002,1522800,114.549416
"2017-05-01",123.989998,126.989998,123.25,125.919998,2138700,117.259277
"2017-05-02",126.510002,126.57,124.860001,125.300003,1497500,116.681931
"2017-05-03",125.239998,126.169998,124.540001,125.849998,1322800,117.194084
"2017-05-04",126.120003,126.449997,123.879997,124.32,1423300,115.76931
"2017-05-05",123.480003,123.830002,119.839996,122.139999,3086100,113.739258
"2017-05-08",120.790001,121.620003,119.169998,120.199997,2901900,111.932686
"2017-05-09",120.440002,123.900002,120.230003,123.459999,2917400,115.448708
"2017-05-10",122.550003,123.379997,121.68,123.269997,1236300,115.271034
"2017-05-11",123.360001,123.360001,121.709999,122.230003,1051300,114.298523
"2017-05-12",124.68,127.139999,124.18,125.290001,2374900,117.15995
"2017-05-15",124.790001,126.470001,124.260002,125.690002,1396300,117.534004
"2017-05-16",126.43,129.029999,126.050003,127.910004,2408100,119.609947
"2017-05-17",126.230003,126.650002,122.389999,122.620003,2716000,114.663216
"2017-05-18",120.550003,123.75,120.519997,122.419998,1651800,114.476196
"2017-05-19",123.029999,124.940002,120.470001,121.730003,3182000,113.830956
"2017-05-22",123.559998,125.82,123,125.160004,1979800,117.038406
"2017-05-23",125.839996,127.580002,123.889999,124.150002,1907800,116.093941
"2017-05-24",124.190002,124.68,123.32,124,1100100,115.953659
"2017-05-25",124.029999,124.839996,123.669998,124.440002,1000300,116.365112
"2017-05-26",124.449997,127.32,124.449997,125.730003,1354100,117.571426
"2017-05-30",125.730003,127.589996,125.360001,126.580002,1617300,118.366241
"2017-05-31",126.860001,128.830002,125.5,128.699997,1697100,120.348694
"2017-06-01",131.800003,135.259995,130.75,133.589996,4059300,124.921379
"2017-06-02",134.449997,134.929993,133.190002,134.679993,2293600,125.940628
"2017-06-05",134.350006,134.800003,132.5,133.279999,1423700,124.631485
"2017-06-06",133.509995,134.339996,132.289993,132.600006,1892400,123.995636
"2017-06-07",133.270004,133.270004,131.169998,132.309998,2371500,123.724449
"2017-06-08",133.440002,134.960007,132.5,134.729996,2609600,125.987396
"2017-06-09",134.529999,135.089996,127.599998,129.589996,3109700,121.180946
"2017-06-12",128.669998,132.350006,128.029999,130.25,1921200,121.798096
"2017-06-13",132.460007,134.600006,132.070007,134.160004,1665400,125.454414
"2017-06-14",134.410004,135.259995,132.589996,133.490005,1235900,124.827873
"2017-06-15",131.460007,134.350006,130.850006,134.039993,1257100,125.342178
"2017-06-16",134.410004,136.979996,133.910004,134.460007,1806200,125.734909
"2017-06-19",136.600006,138.789993,136.110001,138.419998,1824800,129.437943
"2017-06-20",138.100006,138.520004,136.320007,137.130005,1359700,128.231674
"2017-06-21",137.029999,138.440002,136.589996,137.460007,897200,128.540253
"2017-06-22",137.369995,137.960007,135.979996,137.050003,1126900,128.156845
"2017-06-23",136.589996,138.399994,136.050003,138.320007,1455900,129.344482
"2017-06-26",138.5,139.669998,136.75,137.149994,1174500,128.250351
"2017-06-27",137,138.75,135.330002,135.630005,1729800,126.828987
"2017-06-28",135.979996,136.690002,134.009995,135.940002,1268400,127.118912
"2017-06-29",135.800003,135.820007,131.080002,132.759995,1779600,124.14521
"2017-06-30",133.139999,135.059998,131.699997,134.119995,1455000,125.416977
"2017-07-03",132.800003,132.899994,128.820007,131.009995,2005600,122.508797
"2017-07-05",131.600006,132.889999,130.029999,132.419998,1212300,123.827278
"2017-07-06",132.039993,132.820007,130.830002,130.910004,1276900,122.415276
"2017-07-07",130.800003,133.440002,129.509995,132.460007,1334800,123.864693
"2017-07-10",132.699997,135.149994,132.419998,134.949997,1119800,126.1931
"2017-07-11",134.990005,135.899994,133.020004,134.289993,1391100,125.575966
"2017-07-12",135.570007,136.529999,135.119995,135.270004,1183400,126.492363
"2017-07-13",136.199997,136.330002,134.5,134.979996,953800,126.221176
"2017-07-14",129.529999,131.839996,127.010002,130.419998,4478300,121.957069
"2017-07-17",130,131.330002,128.899994,129.850006,2156900,121.424072
"2017-07-18",129.960007,133.710007,129.929993,133.550003,1740700,124.883957
"2017-07-19",134.289993,135.179993,131.899994,133.169998,1359400,124.528618
"2017-07-20",133.259995,133.429993,131.699997,132,1008800,123.434532
"2017-07-21",132.190002,135.600006,132.179993,134.139999,1646700,125.435669
"2017-07-24",136.229996,139.449997,135.539993,138.529999,2814000,129.540863
"2017-07-25",139.089996,139.660004,136.669998,138.979996,3743200,129.961578
"2017-07-26",132,133,128.440002,132,8653800,123.434532
"2017-07-27",132.330002,133.130005,127.339996,128.020004,4513400,119.712814
"2017-07-28",127.849998,131.130005,127.650002,128.600006,2730500,120.25518
"2017-07-31",129.559998,131.330002,128.550003,129.339996,2475300,120.947151
"2017-08-01",130.130005,130.360001,127.419998,128,2424100,119.694115
"2017-08-02",127.839996,127.910004,124.160004,125.949997,2906300,117.777122
"2017-08-03",126.199997,127.190002,125.199997,126.339996,1238600,118.141808
"2017-08-04",126.57,127.900002,125.870003,127.510002,1034400,119.235916
"2017-08-07",128.320007,130.449997,128,130.229996,1707400,121.779404
"2017-08-08",130.649994,131.690002,129.389999,130.070007,1791700,122.098587
"2017-08-09",129.559998,130.070007,128.440002,129.850006,1789000,121.892059
"2017-08-10",129,129.520004,125.93,126.019997,2174300,118.296768
"2017-08-11",125.57,126.370003,124.110001,125.629997,1235200,117.930672
"2017-08-14",127.309998,128.470001,126.779999,128.179993,1293200,120.324394
"2017-08-15",131.320007,136.520004,131.25,136.389999,5147800,128.031235
"2017-08-16",136.649994,136.960007,135.410004,136.449997,2131200,128.087555
"2017-08-17",136,137.110001,134.139999,134.619995,2190300,126.36969
"2017-08-18",134.509995,136.979996,133.490005,134.899994,1729600,126.632561
"2017-08-21",135.990005,136.5,133.229996,135.639999,1671300,127.327194
"2017-08-22",136.479996,137.949997,135.789993,136.149994,1931800,127.805954
"2017-08-23",133.899994,135.440002,133.270004,134.75,1720300,126.491745
"2017-08-24",135.300003,135.300003,132.570007,134.100006,1474400,125.881592
"2017-08-25",133.850006,135.289993,132.820007,134.649994,1128900,126.397888
"2017-08-28",134.860001,135.289993,132.259995,133.899994,1976400,125.693848
"2017-08-29",133.449997,135.490005,132.630005,135.25,1136700,126.961113
