"dates","IBM.Open","IBM.High","IBM.Low","IBM.Close","IBM.Volume","IBM.Adjusted"
"2017-08-04",145,145.389999,144.399994,145.160004,2549400,121.742058
"2017-08-07",145,145.089996,142.75,143.470001,4618300,120.324692
"2017-08-08",142,142.759995,142,142.110001,3298700,120.443336
"2017-08-09",141.75,142.029999,141.190002,141.770004,2925800,120.155182
"2017-08-10",141.639999,142.419998,141.229996,141.839996,4525400,120.2145
"2017-08-11",142.449997,142.589996,141.520004,141.839996,3004000,120.2145
"2017-08-14",142,142.759995,141.940002,142.320007,2248600,120.621315
"2017-08-15",142.550003,143.339996,140.580002,142.070007,4681500,120.409454
"2017-08-16",141.789993,142.910004,141.610001,142.5,3287800,120.773872
"2017-08-17",142.520004,142.889999,140.699997,140.699997,4422100,119.248314
"2017-08-18",140.869995,141.149994,139.580002,139.699997,4152700,118.400803
"2017-08-21",139.589996,140.419998,139.130005,140.330002,3190700,118.934731
"2017-08-22",140.639999,141.149994,140.380005,141.009995,2544400,119.511047
"2017-08-23",140.699997,143.050003,140.679993,142.139999,4048300,120.468765
"2017-08-24",142.5,143.679993,142.25,142.940002,3592200,121.14679
"2017-08-25",143.300003,144.190002,143.25,143.740005,2872900,121.824806
"2017-08-28",144.110001,144.559998,142.389999,142.509995,5086000,120.782349
"2017-08-29",142.100006,143.429993,141.899994,143.139999,3009500,121.316307
"2017-08-30",143.259995,143.279999,142.410004,142.559998,2736000,120.824745
"2017-08-31",143.020004,143.660004,142.630005,143.029999,3656400,121.223061
"2017-09-01",142.979996,144.5,142.979996,144.080002,3351700,122.112968
"2017-09-05",143.5,144.360001,142.699997,143.039993,3097500,121.231552
"2017-09-06",143.880005,144.470001,143.5,143.820007,3273300,121.892647
"2017-09-07",144.100006,144.639999,142.410004,142.899994,4188200,121.112885
"2017-09-08",143.149994,143.149994,141.639999,142.449997,3366200,120.731491
"2017-09-11",143.539993,145.130005,143.009995,144.860001,4613400,122.774055
"2017-09-12",145.110001,146.369995,144.509995,145.759995,5238100,123.536827
"2017-09-13",145.350006,146.289993,145.339996,145.990005,4101000,123.731812
"2017-09-14",145.860001,146.380005,145.509995,145.539993,3756900,123.350418
"2017-09-15",144.820007,145.169998,144.080002,144.820007,7397200,122.740158
"2017-09-18",144.809998,145.479996,144.270004,144.550003,3019500,122.51133
"2017-09-19",144.789993,144.979996,144.220001,144.389999,3464400,122.375732
"2017-09-20",144.929993,145.880005,144.419998,145.880005,5447500,123.638573
"2017-09-21",145.649994,145.889999,145.100006,145.259995,2555600,123.113083
"2017-09-22",145.589996,145.589996,144.589996,145.130005,2792300,123.002892
"2017-09-25",145.119995,146.029999,144.910004,145.869995,5213100,123.630066
"2017-09-26",146.360001,147.419998,145.940002,146.559998,4488600,124.214874
"2017-09-27",146.679993,146.899994,145.029999,145.660004,3502700,123.452103
"2017-09-28",145.660004,145.860001,144.210007,145.660004,2774800,123.452103
"2017-09-29",145.449997,145.690002,144.919998,145.080002,2654700,122.960541
"2017-10-02",145.350006,146.869995,145.210007,146.660004,2973200,124.299652
"2017-10-03",146.690002,147.199997,146.339996,146.779999,2302700,124.401314
"2017-10-04",147,147.020004,146.110001,146.479996,2244400,124.147057
"2017-10-05",146.679993,147.539993,146.479996,146.720001,2686500,124.350471
"2017-10-06",146.639999,146.850006,146.320007,146.479996,2623200,124.147057
"2017-10-09",146.5,147.789993,146.350006,147.389999,2682600,124.918343
"2017-10-10",147.710007,148.949997,147.649994,148.5,4032600,125.859077
"2017-10-11",148.399994,148.470001,147.279999,147.619995,3702200,125.113258
"2017-10-12",147.559998,147.889999,146.770004,147.029999,3264300,124.613228
"2017-10-13",147.479996,147.850006,146.940002,147.100006,2506600,124.672554
"2017-10-16",147.220001,147.669998,146.509995,146.830002,3052100,124.443672
"2017-10-17",146.630005,147.119995,146.179993,146.539993,6372400,124.197922
"2017-10-18",157.119995,161.229996,156.949997,159.529999,30490200,135.207428
"2017-10-19",159.800003,160.960007,159.089996,160.899994,9914200,136.368546
"2017-10-20",161.070007,162.479996,159.770004,162.070007,7868800,137.360153
"2017-10-23",162.050003,162.509995,159.539993,159.550003,5779400,135.22438
"2017-10-24",159.649994,159.699997,155.169998,155.880005,8194700,132.113907
"2017-10-25",156.009995,156.369995,153.059998,153.5,6921100,130.096786
"2017-10-26",154.309998,155.119995,153.539993,153.600006,4300500,130.181549
"2017-10-27",154.539993,154.630005,152.910004,153.679993,4895200,130.249329
"2017-10-30",153.759995,154.589996,152.710007,154.360001,4210400,130.825653
"2017-10-31",154.330002,154.929993,152.929993,154.059998,4328300,130.571381
"2017-11-01",154.100006,154.899994,153.830002,154.029999,3240200,130.545975
"2017-11-02",154.179993,154.490005,152.910004,153.350006,3397600,129.96965
"2017-11-03",153.419998,153.470001,151.490005,151.580002,4431800,128.469513
"2017-11-06",151.770004,151.820007,150.279999,150.839996,4498400,127.842308
"2017-11-07",151.369995,151.509995,150.5,151.350006,3701100,128.274551
"2017-11-08",151.600006,151.789993,150.279999,151.570007,4634400,128.461044
"2017-11-09",149.929993,151.800003,149.860001,150.300003,4776500,128.657913
"2017-11-10",150.649994,150.889999,149.139999,149.160004,4307300,127.68206
"2017-11-13",148.880005,149,147.919998,148.399994,5107500,127.031494
"2017-11-14",147.949997,148.970001,147.490005,148.889999,3758000,127.450943
"2017-11-15",148,148.710007,146.210007,147.100006,4773300,125.918694
"2017-11-16",147.729996,149.649994,147.5,149.119995,5446500,127.647812
"2017-11-17",149.339996,150.149994,148.830002,148.970001,4916500,127.519409
"2017-11-20",150.639999,151.949997,149.899994,150.509995,5676500,128.837662
"2017-11-21",151.300003,152.449997,151.199997,151.949997,3756200,130.070313
"2017-11-22",152,152.389999,151.330002,151.770004,3213600,129.916214
"2017-11-24",151.949997,152.199997,151.330002,151.839996,1193000,129.976166
"2017-11-27",152.059998,152.490005,151.619995,151.979996,3374000,130.095978
"2017-11-28",152.350006,152.929993,151.699997,152.470001,3973700,130.515457
"2017-11-29",152.809998,153.610001,152.169998,153.550003,5098700,131.439941
"2017-11-30",153.649994,154.410004,153.080002,153.970001,6500800,131.799454
"2017-12-01",154.399994,155.020004,152.910004,154.759995,5567900,132.475708
"2017-12-04",155.960007,156.800003,155.070007,156.460007,4664300,133.930908
"2017-12-05",156.449997,156.740005,154.679993,155.350006,5068000,132.980774
"2017-12-06",154.100006,156.220001,154.089996,154.100006,3410700,131.910736
"2017-12-07",153.589996,154.449997,153.259995,153.570007,3771100,131.457047
"2017-12-08",154.979996,155.029999,153.550003,154.809998,3520300,132.518478
"2017-12-11",155.460007,155.889999,154.570007,155.410004,4102700,133.032089
"2017-12-12",157.300003,157.850006,155.160004,156.740005,6321800,134.170593
"2017-12-13",156.600006,156.729996,153.889999,153.910004,5661600,131.748108
"2017-12-14",154.600006,155.110001,153.699997,154,4637400,131.825134
"2017-12-15",153.610001,153.800003,152.029999,152.5,11279900,130.541138
"2017-12-18",153.589996,154.179993,153.210007,153.330002,5092800,131.251602
"2017-12-19",154.050003,154.169998,153.089996,153.229996,4116400,131.166
"2017-12-20",153.649994,153.889999,152.779999,152.949997,3785700,130.926346
"2017-12-21",153.169998,153.460007,151.490005,151.5,4153900,129.685135
"2017-12-22",151.820007,153,151.5,152.5,2990600,130.541138
"2017-12-26",152.509995,153.860001,152.5,152.830002,2479000,130.823624
"2017-12-27",152.949997,153.179993,152.610001,153.130005,2149300,131.080429
"2017-12-28",153.199997,154.119995,153.199997,154.039993,2687600,131.85939
"2017-12-29",154.169998,154.720001,153.419998,153.419998,3327100,131.328659
