"dates","SLB.Open","SLB.High","SLB.Low","SLB.Close","SLB.Volume","SLB.Adjusted"
"2017-08-18",63.07,63.810001,62.93,63.32,9096300,54.902752
"2017-08-21",63.110001,63.41,62.990002,63,4498200,54.625286
"2017-08-22",63.16,63.639999,63.110001,63.349998,4710200,54.928761
"2017-08-23",63.099998,63.5,62.869999,63.189999,4433400,54.790024
"2017-08-24",63.099998,63.240002,62.560001,62.880001,5674100,54.521244
"2017-08-25",63.110001,64.129997,62.990002,63.880001,5712600,55.388298
"2017-08-28",63.84,64.080002,63,63.450001,4505600,55.015469
"2017-08-29",63.259998,63.619999,62.810001,63.5,4076300,55.058819
"2017-08-30",63.400002,63.759998,63.07,63.389999,4629100,54.963444
"2017-08-31",63.599998,63.779999,63.16,63.509998,5833500,55.06749
"2017-09-01",63.200001,63.919998,62.970001,63.349998,4907400,55.364628
"2017-09-05",63.48,65.25,63.349998,65.099998,7517600,56.894035
"2017-09-06",65.290001,66.239998,65.279999,65.720001,6806200,57.435883
"2017-09-07",65.720001,66.129997,65.360001,65.870003,4236400,57.566978
"2017-09-08",65.720001,65.760002,64.540001,64.860001,5487000,56.684292
"2017-09-11",65.190002,65.889999,64.980003,65.769997,5617100,57.479584
"2017-09-12",65.760002,66.620003,65.339996,66.43,5308600,58.056393
"2017-09-13",66.519997,67.470001,66.43,66.919998,5728200,58.484623
"2017-09-14",67.419998,67.940002,67.169998,67.699997,5954100,59.166302
"2017-09-15",67.690002,67.900002,66.75,67.239998,11428400,58.764294
"2017-09-18",67.080002,68,67,67.870003,6688900,59.314877
"2017-09-19",68,68.260002,67.470001,67.889999,6817200,59.332352
"2017-09-20",68.139999,68.160004,67.470001,67.620003,6766000,59.09639
"2017-09-21",67.529999,68.5,67.010002,68.089996,8315100,59.507145
"2017-09-22",67.730003,68.940002,67.730003,68.800003,6797600,60.127655
"2017-09-25",69.099998,70.010002,69.080002,69.650002,6914300,60.87051
"2017-09-26",69.269997,69.559998,68.540001,68.82,6393400,60.145123
"2017-09-27",68.940002,69.190002,68.290001,69.080002,6043100,60.372349
"2017-09-28",69.330002,69.660004,68.550003,69.160004,6464300,60.442272
"2017-09-29",69.029999,69.769997,68.260002,69.760002,6559100,60.966637
"2017-10-02",68.730003,69.32,68.540001,69.32,7254800,60.582104
"2017-10-03",69.260002,69.57,68.849998,69.059998,6124500,60.354866
"2017-10-04",69.120003,69.330002,68.669998,68.82,6319700,60.145123
"2017-10-05",69.150002,69.18,68.57,68.870003,6293100,60.188828
"2017-10-06",68.720001,68.720001,67.870003,68.339996,5717400,59.725632
"2017-10-09",68.360001,68.800003,68.239998,68.330002,3587100,59.7169
"2017-10-10",68.760002,69.029999,68.269997,68.330002,3824700,59.7169
"2017-10-11",67.32,67.800003,66.839996,67.739998,8060500,59.201267
"2017-10-12",67.220001,67.419998,66.790001,67.290001,6225800,58.807995
"2017-10-13",67.629997,68.080002,67.129997,67.169998,4248700,58.703117
"2017-10-16",67.559998,67.830002,66.779999,66.800003,4846100,58.379753
"2017-10-17",66.879997,67.190002,66.260002,66.5,6621400,58.117565
"2017-10-18",66.459999,66.650002,65.68,65.910004,5936500,57.601944
"2017-10-19",65.360001,65.709999,64.470001,64.5,13577600,56.369663
"2017-10-20",63.57,63.950001,61.400002,63.150002,19259600,55.189842
"2017-10-23",63.150002,63.48,61.810001,61.91,14054100,54.106152
"2017-10-24",62.529999,62.84,61.919998,62.439999,9639500,54.56934
"2017-10-25",62.5,63.619999,62.400002,63.439999,10748200,55.443295
"2017-10-26",63.450001,63.810001,63.060001,63.369999,8668300,55.382107
"2017-10-27",63.110001,63.869999,62.880001,63.549999,12972700,55.539417
"2017-10-30",63.75,64.5,63.529999,64.110001,6632800,56.028828
"2017-10-31",63.990002,64.739998,63.93,64,8519500,55.932709
"2017-11-01",64.620003,64.959999,63.990002,64.279999,11329300,56.177406
"2017-11-02",64.339996,64.339996,63.099998,63.25,8984100,55.277237
"2017-11-03",63.139999,63.73,62.919998,63.580002,10035100,55.565636
"2017-11-06",64.099998,67.419998,63.93,67.080002,14246300,58.624451
"2017-11-07",67.57,67.68,66.260002,66.43,7147400,58.056393
"2017-11-08",66.650002,67.580002,66.080002,67.059998,8008300,58.606983
"2017-11-09",66.849998,67.099998,66.5,66.889999,6163400,58.458416
"2017-11-10",66.589996,66.620003,65.18,65.739998,6577000,57.453369
"2017-11-13",65.25,65.540001,64.860001,65.040001,5506300,56.841606
"2017-11-14",64.639999,64.639999,62.73,62.779999,10606800,54.866478
"2017-11-15",62.150002,62.43,61.110001,61.549999,11273200,53.791519
"2017-11-16",61.599998,61.650002,61.02,61.310001,7791600,53.581779
"2017-11-17",61.360001,62.330002,61.259998,61.959999,8088700,54.149841
"2017-11-20",61.709999,62.099998,61.220001,61.720001,7103500,53.940098
"2017-11-21",61.970001,62.150002,61.439999,61.880001,8491100,54.079929
"2017-11-22",62.439999,62.599998,61.84,62.139999,7610300,54.307159
"2017-11-24",62.400002,62.450001,61.849998,61.93,2967500,54.123623
"2017-11-27",61.73,61.919998,61.049999,61.360001,6741600,53.625469
"2017-11-28",61.240002,62.470001,61.209999,62.290001,8737700,54.438251
"2017-11-29",62.400002,63.299999,61.93,62.150002,8805900,54.315895
"2017-11-30",62.57,63.650002,62.5,62.849998,11308900,54.927662
"2017-12-01",63.23,65.129997,63.02,64.730003,11964000,56.570675
"2017-12-04",64.790001,65.989998,64.480003,64.599998,9505000,56.457073
"2017-12-05",64.129997,65,63.439999,63.450001,8212800,55.884575
"2017-12-06",63.279999,63.279999,61.779999,62.07,9299300,54.669117
"2017-12-07",62.060001,62.52,61.959999,62.07,7862500,54.669117
"2017-12-08",62.380001,63.540001,62.099998,63.540001,11030100,55.96384
"2017-12-11",63.380001,64.940002,63.009998,64.559998,11702900,56.862217
"2017-12-12",64.410004,65,64.099998,64.18,6487800,56.527527
"2017-12-13",64.120003,64.529999,63.279999,63.299999,7485600,55.752457
"2017-12-14",62.950001,63.349998,62.360001,62.369999,8550100,54.933346
"2017-12-15",62.720001,62.950001,62.009998,62.09,15834700,54.686733
"2017-12-18",62.290001,64.040001,62.25,63.599998,10716600,56.016689
"2017-12-19",63.790001,64.980003,63.580002,64.389999,8949500,56.712494
"2017-12-20",64.440002,65.519997,64.25,65.279999,9227500,57.496368
"2017-12-21",65.480003,68.32,65.25,67.860001,15943700,59.768742
"2017-12-22",67.660004,68.330002,67.160004,67.440002,6695900,59.398811
"2017-12-26",67.5,68.080002,67.419998,67.610001,5028200,59.548561
"2017-12-27",67.760002,68.400002,67.610001,67.919998,7107900,59.821598
"2017-12-28",67.949997,68.220001,67.290001,67.459999,4386800,59.416439
"2017-12-29",67.459999,67.720001,66.800003,67.389999,5918800,59.354794
