"dates","HES.Open","HES.High","HES.Low","HES.Close","HES.Volume","HES.Adjusted"
"2014-08-14",99.199997,99.449997,97.290001,97.529999,2454700,86.053345
"2014-08-15",97.830002,98.970001,97.800003,98.900002,3021800,87.2621
"2014-08-18",99.209999,99.440002,96.93,97.900002,2360100,86.379807
"2014-08-19",98.150002,99.540001,98.019997,99.279999,1823400,87.597404
"2014-08-20",99.260002,99.699997,98.870003,99.400002,1377200,87.7033
"2014-08-21",99.519997,100.290001,99.230003,100.07,1478400,88.294449
"2014-08-22",99.57,99.57,98.18,98.809998,1855700,87.182716
"2014-08-25",99.389999,100.5,99.07,100.160004,1381000,88.373863
"2014-08-26",100.57,101.230003,100.230003,100.260002,1346800,88.46209
"2014-08-27",100.25,100.610001,99.529999,99.970001,1224300,88.206223
"2014-08-28",99.970001,100.410004,99.620003,100.190002,949000,88.400322
"2014-08-29",100.209999,101.220001,100.019997,101.099998,1400000,89.203239
"2014-09-02",101,101.25,99.82,100.529999,2013300,88.700317
"2014-09-03",101.279999,101.959999,100.43,100.75,1532600,88.89444
"2014-09-04",100.559998,101.779999,99.5,100.150002,2420000,88.365059
"2014-09-05",99.879997,101.029999,99.169998,100.989998,1883000,89.106201
"2014-09-08",100.550003,100.550003,98.910004,99.75,1967800,88.012108
"2014-09-09",99.980003,100.57,98.660004,99.489998,2603300,87.7827
"2014-09-10",99.199997,99.370003,97.68,99.139999,2133400,87.473892
"2014-09-11",98.199997,99.080002,97.709999,98.839996,1689200,87.20919
"2014-09-12",98.099998,98.349998,96.739998,96.970001,2204600,85.776192
"2014-09-15",96.739998,98.510002,96.730003,97.970001,2410400,86.660767
"2014-09-16",98.209999,99.900002,97.760002,99.18,1877400,87.731079
"2014-09-17",99.620003,99.660004,98.410004,98.900002,1511200,87.483398
"2014-09-18",99.449997,99.449997,97.529999,97.730003,2278000,86.448448
"2014-09-19",98.290001,98.610001,97.309998,97.510002,3066900,86.25386
"2014-09-22",97.199997,97.440002,95.93,96.290001,2894900,85.174683
"2014-09-23",96.099998,97.260002,95.800003,96.019997,1724900,84.935852
"2014-09-24",96,96.849998,94.82,96,2646100,84.918182
"2014-09-25",96,96.199997,94.989998,95.18,1980000,84.19281
"2014-09-26",95.089996,96.5,95.010002,96.169998,1286700,85.06855
"2014-09-29",95.43,96.529999,94.629997,96.209999,1870000,85.103912
"2014-09-30",95.889999,96.300003,93.57,94.32,2716900,83.432091
"2014-10-01",93.940002,94.580002,90.919998,91.589996,4306900,81.017242
"2014-10-02",91.029999,91.93,89.599998,91.32,3337700,80.778419
"2014-10-03",91.879997,91.989998,89.779999,90.720001,2365800,80.247673
"2014-10-06",90.809998,91.360001,89.669998,89.879997,3130300,79.504646
"2014-10-07",89.68,90.529999,88.43,88.459999,4152100,78.24855
"2014-10-08",87.970001,88.510002,85.669998,88.410004,4202000,78.204323
"2014-10-09",87.25,87.889999,84.449997,84.599998,3441000,74.834137
"2014-10-10",84.309998,84.739998,82.110001,82.540001,4342200,73.01194
"2014-10-13",82.330002,83.199997,77.709999,77.779999,4982800,68.801399
"2014-10-14",78.190002,78.800003,75.540001,75.910004,6889000,67.147293
"2014-10-15",74.239998,76.68,72.860001,76.339996,6815700,67.527641
"2014-10-16",74.589996,78.839996,74.220001,78.040001,5962000,69.031403
"2014-10-17",79.589996,81.25,78.209999,78.610001,5059500,69.535583
"2014-10-20",78.57,80.190002,78.050003,79.709999,3420700,70.508621
"2014-10-21",80.900002,82.610001,80.459999,81.339996,3865500,71.950462
"2014-10-22",83.940002,84.279999,79.989998,80,4778300,70.76516
"2014-10-23",81.580002,82.900002,80.959999,82.220001,3208800,72.728867
"2014-10-24",81.760002,82.779999,80.730003,82.349998,2524000,72.843872
"2014-10-27",80.760002,81.169998,79.32,80.309998,2812700,71.039345
"2014-10-28",80.25,82.029999,80.110001,81.949997,2828400,72.490021
"2014-10-29",83.529999,84.970001,82.07,82.889999,4545500,73.321541
"2014-10-30",82.360001,83.699997,81.660004,83.139999,3202800,73.542679
"2014-10-31",83.599998,85.059998,82.099998,84.809998,4429100,75.019897
"2014-11-03",85.139999,86.25,82.980003,83.260002,3570500,73.648796
"2014-11-04",80,81.730003,79.879997,81.440002,3529400,72.038925
"2014-11-05",82.32,83.779999,81.529999,83.169998,3482500,73.569221
"2014-11-06",83.089996,84.040001,81.940002,83.709999,3712900,74.046852
"2014-11-07",84.190002,85.989998,83.739998,84.860001,4306600,75.064133
"2014-11-10",85.370003,86,82.75,83.809998,4636700,74.135323
"2014-11-11",83.830002,84.5,82.879997,83.809998,3345700,74.135323
"2014-11-12",83.089996,84.029999,82.099998,82.459999,3588200,72.941177
"2014-11-13",82.230003,82.760002,79.919998,81.099998,4298400,71.738174
"2014-11-14",81.669998,83.139999,81.459999,83.029999,3928600,73.445374
"2014-11-17",82.010002,82.190002,80.360001,81.239998,3928700,71.862
"2014-11-18",81.25,82.550003,80.870003,81.900002,2993700,72.445793
"2014-11-19",82.389999,83,81.379997,82.370003,2750800,72.861565
"2014-11-20",82.440002,83.629997,82.410004,83.589996,2764800,73.94072
"2014-11-21",84.940002,86.099998,84.669998,85.209999,4440800,75.373726
"2014-11-24",85.400002,85.75,84.050003,84.669998,3124900,74.896027
"2014-11-25",84.849998,85,82.18,82.309998,3900100,72.808456
"2014-11-26",82.139999,82.190002,80.599998,80.830002,3241800,71.499344
"2014-11-28",73.93,75.190002,72.800003,72.93,4428600,64.511269
"2014-12-01",72.279999,74.089996,71.199997,73.970001,5449900,65.431213
"2014-12-02",73.699997,75.639999,72.809998,75.129997,4550600,66.457306
"2014-12-03",75.419998,77.459999,75.389999,76.809998,4168400,67.943367
"2014-12-04",76.029999,76.370003,75.18,76.290001,4136400,67.483414
"2014-12-05",76,76.760002,75.330002,75.720001,3922400,66.979195
"2014-12-08",74.32,74.699997,71.029999,71.309998,5079000,63.078262
"2014-12-09",71,72.870003,71,72.18,4364900,63.847847
"2014-12-10",71.190002,71.190002,68.050003,68.580002,4734500,60.663414
"2014-12-11",68.529999,69.900002,67.559998,67.860001,4904500,60.026546
"2014-12-12",66.75,67.699997,65.849998,66.529999,6192300,58.850067
"2014-12-15",66.529999,67.459999,65.300003,65.449997,5767100,58.113102
"2014-12-16",64.480003,68.639999,63.799999,66.230003,7479200,58.805664
"2014-12-17",65.93,69.739998,65.849998,69.029999,6127700,61.291786
"2014-12-18",71.309998,71.519997,68.639999,70.550003,4934700,62.641396
"2014-12-19",71.389999,74.599998,70.75,74.5,7755800,66.148605
"2014-12-22",73.910004,74.080002,72.459999,73.760002,4382200,65.491562
"2014-12-23",73.650002,75.940002,73.339996,75.360001,4452700,66.912201
"2014-12-24",74.629997,74.809998,73.110001,74.370003,1249100,66.033188
"2014-12-26",75,75.419998,74.029999,74.309998,1555800,65.979904
"2014-12-29",75.050003,75.620003,74.239998,74.82,1848600,66.432716
"2014-12-30",74.389999,75.040001,73.730003,74.129997,2885700,65.820091
"2014-12-31",73.889999,74.760002,73.010002,73.82,1984200,65.544838
"2015-01-02",73.190002,74.82,72.949997,74.139999,1908000,65.828957
"2015-01-05",72.639999,73,69.940002,70.550003,3510300,62.641396
"2015-01-06",69.879997,71.709999,68.769997,69.459999,3651000,61.673592
"2015-01-07",70.300003,71.110001,68.940002,69.300003,2309600,61.531517
"2015-01-08",70.209999,71.550003,69.599998,71.379997,3349900,63.378357
"2015-01-09",71.279999,71.610001,70.220001,71.120003,2155100,63.147503
"2015-01-12",69.769997,70.379997,67.949997,68.43,3524000,60.759037
"2015-01-13",68.860001,69.510002,67.190002,67.690002,3365700,60.102001
"2015-01-14",66.970001,69.309998,66.169998,69.239998,3730700,61.478252
"2015-01-15",70.239998,70.739998,67.769997,67.919998,5392500,60.30621
"2015-01-16",68.5,70.68,68.440002,70.019997,3776900,62.170811
"2015-01-20",68.480003,69.690002,68.279999,69.57,2656500,61.771267
"2015-01-21",70.410004,71.800003,70.019997,71.410004,2077700,63.40501
"2015-01-22",71.809998,72.150002,70.559998,72.07,3192500,63.991013
"2015-01-23",71.279999,71.989998,70.599998,70.830002,2647000,62.890011
"2015-01-26",70.779999,71.839996,69.970001,71.650002,2836800,63.61808
"2015-01-27",71.540001,72.480003,70.199997,71.610001,2511500,63.582561
"2015-01-28",70.5,70.889999,66,66.019997,6722700,58.619202
"2015-01-29",66.599998,67.300003,63.810001,65.699997,5022900,58.335075
"2015-01-30",65.040001,68.790001,64.800003,67.489998,5993500,59.924419
"2015-02-02",68.839996,70.379997,68.480003,70.080002,3589600,62.224087
"2015-02-03",71.239998,73.360001,71.080002,72.68,4812200,64.532623
"2015-02-04",71.419998,72.610001,70.849998,72.010002,3624900,63.937733
"2015-02-05",72.75,73.93,72.169998,73.169998,4893500,64.967697
"2015-02-06",73.870003,74.339996,72.5,72.970001,2682000,64.790115
"2015-02-09",74.470001,74.650002,73.220001,73.779999,2905600,65.509293
"2015-02-10",73.470001,73.660004,71.459999,72.790001,2917300,64.630295
"2015-02-11",71.650002,73.559998,71.360001,72.800003,2983800,64.639175
"2015-02-12",73.760002,74.870003,73.419998,74.709999,3718600,66.335083
"2015-02-13",75.68,77.059998,75.370003,76.830002,3505200,68.217422
"2015-02-17",75.989998,77.629997,75.529999,77.339996,3622500,68.67025
"2015-02-18",76.199997,77.550003,76,77.099998,2869000,68.457146
"2015-02-19",74.540001,76.970001,74.110001,76.480003,4110600,67.906662
"2015-02-20",76.419998,76.699997,75.5,76.300003,2563200,67.746826
"2015-02-23",75.160004,76.559998,75.010002,75.870003,3779900,67.365021
"2015-02-24",76.440002,76.720001,75.639999,76.489998,2011800,67.915535
"2015-02-25",76.360001,77.370003,76.160004,76.650002,2044700,68.057594
"2015-02-26",75.93,76.339996,74.690002,75.43,2704800,66.974358
"2015-02-27",75.839996,76.029999,74.959999,75.080002,3349000,66.663582
"2015-03-02",75.080002,75.080002,73.160004,74.110001,3050900,65.802315
"2015-03-03",74.220001,75.139999,73.980003,74.489998,2188300,66.139709
"2015-03-04",74.720001,74.949997,73.769997,74.839996,2241400,66.450485
"2015-03-05",74.379997,74.559998,73.5,73.5,2630700,65.260719
"2015-03-06",73.040001,73.300003,71.089996,71.389999,3166200,63.387238
"2015-03-09",71.489998,71.790001,70.400002,70.419998,2392300,62.525963
"2015-03-10",69.529999,70.25,69.110001,69.239998,2954500,61.478252
"2015-03-11",69.510002,70.400002,69.150002,69.599998,2310500,61.797894
"2015-03-12",70.059998,70.199997,68.709999,68.769997,2240400,61.060917
"2015-03-13",68.239998,69.209999,67.419998,69,2431800,61.265156
"2015-03-16",68.529999,69.370003,68.010002,69.330002,2186600,61.558163
"2015-03-17",68.489998,69.169998,67.550003,68.529999,2469200,61.068066
"2015-03-18",68.150002,70.32,67.959999,69.769997,3681600,62.173019
"2015-03-19",68.349998,68.690002,67.269997,67.400002,3200700,60.061089
"2015-03-20",67.910004,69.519997,67.849998,68.339996,5292000,60.898724
"2015-03-23",68.709999,69.190002,67.809998,67.82,2796400,60.435371
"2015-03-24",68.620003,68.650002,67.699997,68.080002,3032800,60.667042
"2015-03-25",68.519997,69.610001,68.199997,69.099998,3225000,61.575974
"2015-03-26",69.959999,70.389999,68.739998,68.900002,2730700,61.397758
"2015-03-27",68.360001,68.400002,67.150002,67.370003,2724700,60.034351
"2015-03-30",68.279999,68.720001,67.739998,68.559998,2688900,61.09478
"2015-03-31",67.800003,68.589996,67.519997,67.870003,3555900,60.479923
"2015-04-01",68.480003,70.110001,68.480003,69.18,3471200,61.647289
"2015-04-02",68.889999,69.879997,68.269997,69.199997,2362000,61.665092
"2015-04-06",69.800003,72.809998,69.459999,72.529999,3466400,64.632523
"2015-04-07",72.339996,73.410004,71.980003,72.349998,2472600,64.472115
"2015-04-08",72.300003,72.970001,71.699997,71.849998,1853300,64.026558
"2015-04-09",71.860001,72.889999,71.860001,72.379997,2620900,64.498833
"2015-04-10",72.519997,73.18,71.889999,73.120003,3754300,65.158264
"2015-04-13",73.5,73.989998,72.610001,72.720001,1770000,64.801804
"2015-04-14",73.309998,74.879997,73.309998,74.629997,3034300,66.503822
"2015-04-15",75.25,78.25,75.160004,78.089996,4322200,69.587112
"2015-04-16",77.660004,78.529999,77.029999,78.019997,2693200,69.524719
"2015-04-17",77.360001,77.760002,76.830002,77.459999,2780300,69.025711
"2015-04-20",77.68,79,77.440002,77.68,2443500,69.221741
"2015-04-21",77.559998,77.720001,74.699997,74.940002,2902400,66.78009
"2015-04-22",75.120003,75.879997,74.559998,75.279999,1807100,67.083084
"2015-04-23",75.75,76.57,75.699997,75.800003,1674100,67.546448
"2015-04-24",75.290001,75.709999,74.779999,75.209999,1662300,67.020683
"2015-04-27",75.480003,75.900002,75.019997,75.220001,1755000,67.029602
"2015-04-28",75.029999,76.860001,75.029999,76.75,2567300,68.393021
"2015-04-29",78,78.809998,75.400002,77.970001,3896700,69.480171
"2015-04-30",78.389999,78.870003,76.599998,76.900002,2924300,68.52668
"2015-05-01",77.040001,77.279999,74.989998,75.779999,2135300,67.52861
"2015-05-04",75.980003,76.419998,74.169998,74.690002,3037300,66.55732
"2015-05-05",75.389999,76.080002,73.559998,73.900002,4479300,65.853333
"2015-05-06",75.029999,75.620003,74.029999,74.470001,2765200,66.361267
"2015-05-07",74.199997,74.400002,72.739998,73.459999,2920200,65.461243
"2015-05-08",74.160004,74.360001,72.800003,74.339996,3174800,66.24543
"2015-05-11",74.360001,74.5,71.650002,71.690002,2575300,63.883976
"2015-05-12",71.699997,72.029999,71.019997,71.5,2539800,63.714653
"2015-05-13",71.989998,72.139999,69.879997,70.25,2395300,62.600761
"2015-05-14",70.349998,70.889999,69.239998,69.410004,1930600,61.852238
"2015-05-15",69.239998,70.110001,68.650002,69.660004,1846000,62.075001
"2015-05-18",68.980003,69.07,68.290001,68.889999,1695200,61.388851
"2015-05-19",68.139999,68.550003,67.269997,67.699997,2423900,60.3284
"2015-05-20",67.949997,69.639999,67.360001,69.550003,4599200,61.976974
"2015-05-21",70.120003,70.400002,69.379997,69.940002,2781600,62.324528
"2015-05-22",69.040001,69.540001,68.43,69.019997,2256700,61.504684
"2015-05-26",68.129997,68.43,67.139999,67.309998,2627100,59.980873
"2015-05-27",67.110001,68.139999,66.959999,67.220001,2046000,59.900684
"2015-05-28",67.019997,67.5,66.419998,67.290001,2055300,59.963062
"2015-05-29",67.279999,67.790001,66.849998,67.519997,2867000,60.168018
"2015-06-01",67.18,67.339996,66.690002,66.760002,2782800,59.490776
"2015-06-02",67.139999,67.699997,66.540001,67.290001,1703700,59.963062
"2015-06-03",67.190002,67.82,66.730003,66.760002,1192700,59.490776
"2015-06-04",66.300003,66.639999,66.010002,66.169998,2082900,58.965019
"2015-06-05",65.989998,67.660004,65.699997,66.080002,2654000,58.884819
"2015-06-08",65.800003,66.370003,64.839996,64.989998,4880900,57.913506
"2015-06-09",65.949997,66.879997,65.5,65.57,2336500,58.430351
"2015-06-10",66.559998,66.940002,65.5,65.639999,2110600,58.492725
"2015-06-11",69.510002,69.900002,68.650002,68.830002,6065700,61.335392
"2015-06-12",68.889999,69.18,67.260002,67.660004,3751100,60.512562
"2015-06-15",66.879997,67.830002,66.830002,67.330002,2071700,60.217438
"2015-06-16",67.220001,69.510002,67.139999,69.400002,2969900,62.068764
"2015-06-17",70.080002,70.669998,68.739998,69.510002,2881300,62.167133
"2015-06-18",69.779999,70.230003,69.089996,69.309998,1850700,61.98827
"2015-06-19",68.989998,69.580002,68.489998,68.639999,3340200,61.38905
"2015-06-22",68.769997,69.260002,68.019997,68.940002,1672100,61.657349
"2015-06-23",69.370003,70.459999,68.779999,70.230003,2057700,62.811096
"2015-06-24",69.910004,70.370003,68.959999,69.169998,2969700,61.863052
"2015-06-25",69.209999,69.440002,67.980003,68.029999,1988200,60.843472
"2015-06-26",68.029999,68.730003,67.470001,68.43,5422200,61.201233
"2015-06-29",67.349998,67.970001,66.900002,66.970001,3140800,59.895454
"2015-06-30",67.690002,67.690002,66.459999,66.879997,2246400,59.814964
"2015-07-01",66.910004,67.18,65.07,65.419998,2638000,58.509186
"2015-07-02",65.559998,66.199997,65.440002,65.709999,2040900,58.768578
"2015-07-06",64.599998,65.059998,64.099998,64.410004,2484100,57.6059
"2015-07-07",64.139999,65.370003,63.310001,65.050003,3123300,58.178295
"2015-07-08",64.550003,65.330002,63.900002,64.370003,3019500,57.570122
"2015-07-09",65.620003,65.650002,64.529999,64.650002,2103600,57.82053
"2015-07-10",64.940002,65.489998,64.029999,64.339996,1984700,57.543282
"2015-07-13",64.459999,64.629997,63.66,63.98,3974300,57.221317
"2015-07-14",63.98,65.360001,63.73,64.57,5220000,57.748981
"2015-07-15",64.160004,64.690002,62.41,63.049999,3191300,56.389549
"2015-07-16",63.279999,63.799999,62.610001,62.68,2782300,56.058643
"2015-07-17",62.380001,62.709999,61.209999,61.419998,2231400,54.931744
"2015-07-20",60.970001,61.110001,59.509998,59.599998,2486000,53.304001
"2015-07-21",59.799999,60.560001,59,59.18,2470500,52.928379
"2015-07-22",59.34,59.75,58.610001,59,2144800,52.767391
"2015-07-23",58.959999,59.490002,58.349998,59.279999,2333100,53.017807
"2015-07-24",59.389999,59.389999,57.700001,58.490002,4584500,52.311268
"2015-07-27",57.650002,58.549999,57.18,57.68,3321700,51.58683
"2015-07-28",57.98,59.880001,57.580002,59.650002,3838200,53.348728
"2015-07-29",59.950001,61.880001,59.200001,60.040001,6091700,53.697529
"2015-07-30",60.040001,60.779999,59.68,60.330002,2984100,53.956898
"2015-07-31",59.720001,60.299999,58.810001,59.009998,3033100,52.776325
"2015-08-03",58.209999,58.889999,57.32,57.700001,3295800,51.60471
"2015-08-04",58.07,58.990002,57.310001,57.549999,2991200,51.470566
"2015-08-05",58.459999,58.950001,55.919998,55.919998,3877900,50.012749
"2015-08-06",55.580002,56.900002,54.650002,56.810001,3819200,50.808743
"2015-08-07",56.599998,57.740002,55.689999,55.919998,3174800,50.012749
"2015-08-10",56.119999,58.5,56.09,58.439999,2678300,52.266548
"2015-08-11",57.220001,57.990002,56.599998,57.889999,2393600,51.774647
"2015-08-12",57.419998,59.490002,57.07,59.419998,4753900,53.143013
"2015-08-13",59.110001,59.549999,58.450001,58.790001,3258400,52.579578
"2015-08-14",58.73,60,58.700001,59.080002,2663200,52.838943
"2015-08-17",58.619999,59.619999,58.380001,58.779999,1776300,52.570629
"2015-08-18",59.509998,59.799999,58.439999,59.209999,1773600,52.955204
"2015-08-19",58.75,59.18,56.310001,56.73,2471700,50.737183
"2015-08-20",56.529999,57.240002,55.700001,55.740002,2640300,49.851772
"2015-08-21",55.310001,56.16,54.810001,54.990002,3426800,49.180988
"2015-08-24",51.779999,54,50.380001,50.98,5732100,45.594604
"2015-08-25",53.009998,53.84,49.900002,49.939999,3798500,44.664459
"2015-08-26",51.23,51.580002,49.860001,51.220001,4019300,45.809246
"2015-08-27",52.57,56.060001,52.360001,55.759998,5105000,49.869652
"2015-08-28",55.509998,58.599998,54.5,57.459999,3963100,51.390076
"2015-08-31",56.110001,59.799999,55.330002,59.450001,4186300,53.169842
"2015-09-01",57.27,58.610001,56.529999,57.07,3903200,51.041271
"2015-09-02",57.82,57.860001,55.349998,57.509998,3555000,51.434788
"2015-09-03",58,59.279999,56.630001,57.400002,3289500,51.336411
"2015-09-04",56.41,57,55.849998,56.349998,2173300,50.397331
"2015-09-08",56.91,57.099998,55.189999,56.529999,2957200,50.558315
"2015-09-09",56.990002,58.240002,54.799999,54.919998,2710400,49.118385
"2015-09-10",55.139999,55.599998,53.639999,54.099998,3943400,48.38501
"2015-09-11",53.080002,53.169998,51.41,52.5,3932700,46.954025
"2015-09-14",52.360001,52.400002,51.09,51.98,3609000,46.48896
"2015-09-15",52.299999,53.580002,52.169998,52.790001,2975400,47.213402
"2015-09-16",53.490002,54.84,53.32,54.689999,2531700,48.912682
"2015-09-17",54.490002,56.040001,53.810001,54.599998,2818600,49.056435
"2015-09-18",53.599998,53.98,52.07,52.43,3553600,47.106766
"2015-09-21",52.959999,53.150002,52.07,52.299999,4019900,46.989967
"2015-09-22",51.360001,52.650002,50.709999,51.150002,2705300,45.956718
"2015-09-23",51.459999,51.73,49.91,50.07,1853100,44.986378
"2015-09-24",49.860001,50.400002,49.310001,50.049999,3662400,44.968399
"2015-09-25",50.529999,50.810001,49.709999,50.27,2769800,45.166073
"2015-09-28",49.41,49.889999,48.23,48.259998,2614700,43.360138
"2015-09-29",48.470001,48.889999,47.84,48.279999,2216800,43.378113
"2015-09-30",48.639999,50.150002,48.450001,50.060001,3316600,44.977383
"2015-10-01",50.810001,51.560001,50.02,50.75,3373900,45.597332
"2015-10-02",49.639999,53.919998,49.639999,53.689999,3119200,48.238834
"2015-10-05",53.950001,56.290001,53.950001,55.880001,4755800,50.20649
"2015-10-06",55.91,59.189999,55.700001,58.779999,4388400,52.812046
"2015-10-07",60.23,61.310001,57.950001,59.98,4463900,53.890205
"2015-10-08",59.950001,63.16,59.84,62.57,5269400,56.217243
"2015-10-09",62.509998,63.209999,61.029999,61.91,3059100,55.624256
"2015-10-12",61.91,62.130001,59.59,60.130001,2552000,54.024982
"2015-10-13",59.529999,60.849998,58.919998,60.279999,3316100,54.159748
"2015-10-14",59.970001,60.59,59.5,60.209999,1993500,54.096848
"2015-10-15",60.150002,61.549999,59.599998,61.419998,1665700,55.183994
"2015-10-16",61.740002,62.32,60.209999,61.029999,2156900,54.833595
"2015-10-19",60.23,60.490002,59.23,59.82,2408000,53.746456
"2015-10-20",59.360001,60.639999,59.130001,60.349998,3065200,54.222633
"2015-10-21",60.049999,60.369999,58.970001,59.080002,1738500,53.081593
"2015-10-22",59.75,61.18,59.59,61.130001,2721100,54.923443
"2015-10-23",60.709999,61.799999,60.009998,60.869999,2159900,54.689846
"2015-10-26",60.580002,60.639999,58.599998,58.709999,2256600,52.749153
"2015-10-27",57.779999,57.869999,55.740002,56.93,4287200,51.149872
"2015-10-28",53.299999,57.540001,53.049999,57.07,7166700,51.275665
"2015-10-29",57.049999,58.610001,56.07,56.139999,4218700,50.440079
"2015-10-30",56.52,57,54.68,56.209999,3721600,50.502972
"2015-11-02",55.740002,57.849998,55.689999,57.619999,2984000,51.769817
"2015-11-03",58.299999,60.709999,58.099998,60.150002,2945500,54.04295
"2015-11-04",60.150002,61.549999,58.939999,60.419998,3905900,54.285534
"2015-11-05",60.529999,64.080002,60.209999,62.189999,7542400,55.875813
"2015-11-06",61.68,62.860001,61.369999,62.759998,3044000,56.387947
"2015-11-09",62.650002,64,61.57,61.98,3114100,55.687149
"2015-11-10",61.599998,62.91,61.299999,62.790001,2415400,56.414902
"2015-11-11",62.75,63.209999,60.950001,61.16,3459900,54.950401
"2015-11-12",60.009998,60.959999,59.450001,59.720001,2747300,53.656609
"2015-11-13",59.439999,60.560001,58.529999,59.759998,2179400,53.692547
"2015-11-16",60,61.849998,59.470001,61.84,2414600,55.561363
"2015-11-17",60.759998,61.130001,59.209999,60.09,2501100,53.989037
"2015-11-18",60.52,61.709999,59.57,61.169998,2329100,54.959381
"2015-11-19",60.779999,61.169998,59.32,60.099998,2059200,53.998024
"2015-11-20",60.040001,60.689999,58.740002,58.939999,3401500,52.955788
"2015-11-23",58.939999,59.549999,58.349998,58.75,2097100,52.785095
"2015-11-24",59.23,61.68,59.150002,61.360001,2771500,55.130093
"2015-11-25",60.669998,61.529999,59.939999,60.880001,2001500,54.698833
"2015-11-27",60.139999,60.509998,58.470001,59.09,995600,53.090565
"2015-11-30",59.32,59.950001,58.650002,59,2273300,53.009708
"2015-12-01",59.32,59.639999,58.439999,59.549999,2215700,53.503876
"2015-12-02",58.889999,59.060001,56.290001,56.740002,3292700,50.979179
"2015-12-03",57.150002,57.990002,55.360001,55.560001,5252200,49.918972
"2015-12-04",54.360001,55.23,53.150002,54.900002,4964600,49.325993
"2015-12-07",53.009998,53.470001,51.830002,53,4956800,47.618889
"2015-12-08",51.43,53.080002,50.619999,51.950001,3666000,46.675499
"2015-12-09",52.400002,54.119999,51.43,51.970001,3336000,46.693474
"2015-12-10",51.619999,53.110001,51.099998,52.48,3718700,47.151684
"2015-12-11",51.73,51.75,49.5,50.43,4142200,45.309818
"2015-12-14",49.849998,50.720001,48.889999,50.119999,4079200,45.031296
"2015-12-15",51.119999,51.939999,50.790001,51.73,4101000,46.710831
"2015-12-16",51.369999,52.52,50.400002,50.919998,4409000,45.97942
"2015-12-17",51.040001,51.18,48.470001,49.200001,4490000,44.4263
"2015-12-18",49.200001,50.84,48.470001,48.5,5523600,43.79422
"2015-12-21",48.869999,49.240002,47.040001,47.439999,5436300,42.837063
"2015-12-22",47.720001,48.759998,47.369999,48.48,3320200,43.77615
"2015-12-23",49.77,51.32,49.549999,51.27,3910500,46.29546
"2015-12-24",51.110001,51.259998,49.830002,50.57,1147100,45.663376
"2015-12-28",49.43,49.900002,48.740002,48.990002,2298600,44.236679
"2015-12-29",49.799999,49.990002,48.790001,49.360001,1893500,44.570786
"2015-12-30",48.490002,49.610001,48.099998,48.169998,1932300,43.496243
"2015-12-31",47.740002,48.900002,47.709999,48.48,2394700,43.77615
"2016-01-04",48.400002,49.849998,47.57,48.18,3273600,43.505276
"2016-01-05",47.68,48.119999,46.630001,48.07,3143500,43.405956
"2016-01-06",46.68,46.77,44.860001,45.07,7968400,40.697021
"2016-01-07",44,45.509998,43.490002,43.619999,4562900,39.387714
"2016-01-08",43.93,44.419998,42.860001,43.580002,3851900,39.351601
"2016-01-11",43.549999,43.77,41.299999,41.689999,6021500,37.644974
"2016-01-12",42.490002,42.82,38.799999,39.599998,6291100,35.757759
"2016-01-13",40.189999,41.049999,38.220001,38.59,7043000,34.845753
"2016-01-14",38.880001,40.540001,38.470001,39.959999,7968400,36.082825
"2016-01-15",38,39.209999,37.709999,38.720001,6923600,34.963146
"2016-01-19",38.970001,39.259998,35.720001,36.529999,6149500,32.985615
"2016-01-20",35.77,35.77,32.41,35.209999,10518900,31.793709
"2016-01-21",35.07,37.950001,35,37.619999,7468600,33.969875
"2016-01-22",39.41,39.950001,36.799999,38.330002,7601000,34.610981
"2016-01-25",37.16,37.84,34.279999,34.380001,10090500,31.044228
"2016-01-26",35.119999,35.98,34.549999,34.810001,8791100,31.432508
"2016-01-27",34.970001,39.66,34.02,36.849998,11428700,33.274567
"2016-01-28",40.59,41.990002,39.049999,40.34,9889000,36.425957
"2016-01-29",40.830002,42.66,40.52,42.5,8134500,38.376377
"2016-02-01",41.380001,42.259998,40.799999,41.759998,6180900,37.708183
"2016-02-02",40.57,40.57,38.77,39.360001,7280400,35.541046
"2016-02-03",40.27,43.02,38.970001,42.990002,10059700,38.818836
"2016-02-04",43.380001,45.16,42.529999,43.470001,10121600,39.25227
"2016-02-05",38.700001,39.299999,38,38.02,40193500,34.331059
"2016-02-08",37.23,39.119999,37,38.990002,14543500,35.20694
"2016-02-09",38.279999,39.369999,37.349998,38.700001,8910000,34.945091
"2016-02-10",39.220001,40.150002,38.75,39.290001,9993900,35.47784
"2016-02-11",38.439999,39.41,36.950001,38.93,9707200,35.15276
"2016-02-12",39.279999,40.150002,38.5,40.110001,12408000,36.218273
"2016-02-16",41,41.25,39.959999,40.84,6583500,36.877438
"2016-02-17",41.57,44.139999,41.43,43.470001,7811600,39.25227
"2016-02-18",44,44.200001,41.490002,42.07,7996700,37.988102
"2016-02-19",41.540001,42.34,40.25,42.310001,6160300,38.204819
"2016-02-22",43.470001,44.59,43.040001,44.580002,5400700,40.25457
"2016-02-23",43.66,44.709999,41.610001,41.919998,5151400,37.852657
"2016-02-24",40.650002,42.040001,39.98,41.700001,4909000,37.653996
"2016-02-25",41.66,42.369999,39.950001,41.580002,4257300,37.545647
"2016-02-26",42.689999,43.619999,42.48,43.07,5549300,38.891071
