"dates","CTSH.Open","CTSH.High","CTSH.Low","CTSH.Close","CTSH.Volume","CTSH.Adjusted"
"2014-09-05",45.93,46.23,45.810001,46.209999,4501300,44.124454
"2014-09-08",46.049999,46.32,45.470001,45.73,4179500,43.666126
"2014-09-09",45.66,45.740002,45.169998,45.290001,2985600,43.245983
"2014-09-10",45.23,45.650002,45.23,45.389999,3233100,43.341469
"2014-09-11",45.25,45.5,44.799999,45.040001,6961300,43.007259
"2014-09-12",44.900002,45.189999,44.66,44.759998,6136500,42.739895
"2014-09-15",45.849998,46.029999,44.189999,44.310001,9783300,42.310211
"2014-09-16",44.470001,45.099998,44.200001,44.98,10920400,42.949974
"2014-09-17",45.009998,45.25,44.650002,44.779999,6949600,42.758995
"2014-09-18",45.110001,45.34,45,45.310001,4432500,43.265072
"2014-09-19",45.599998,45.599998,44.650002,45,7196000,42.969063
"2014-09-22",45,45.040001,44.400002,44.599998,3301900,42.58712
"2014-09-23",44.57,45.18,44.369999,44.509998,4494500,42.501183
"2014-09-24",44.470001,45.380001,44.330002,45.200001,3711500,43.160049
"2014-09-25",45.240002,45.34,44.049999,44.07,4887700,42.081043
"2014-09-26",44.110001,44.799999,44.099998,44.75,5410100,42.73035
"2014-09-29",44.369999,44.75,44.009998,44.369999,7116700,42.367504
"2014-09-30",44.59,45.299999,44.419998,44.77,6485300,42.749451
"2014-10-01",44.75,44.77,44.310001,44.369999,4713900,42.367504
"2014-10-02",44.220001,44.68,43.880001,43.900002,5361600,41.918716
"2014-10-03",44.25,44.639999,44.240002,44.380001,2915800,42.377048
"2014-10-06",44.720001,44.799999,44.150002,44.25,3132200,42.252911
"2014-10-07",44.299999,44.470001,43.889999,43.900002,4907100,41.918716
"2014-10-08",43.779999,45.130001,43.779999,45.029999,4047100,42.9977
"2014-10-09",44.830002,45.02,44.07,44.119999,6557500,42.12878
"2014-10-10",44.34,45.200001,43.279999,43.310001,9875400,41.355343
"2014-10-13",43.369999,44.580002,43.25,43.93,6235100,41.947365
"2014-10-14",44.290001,45.389999,43.98,44.650002,5960500,42.634861
"2014-10-15",44,44.720001,42.939999,44.380001,6685800,42.377048
"2014-10-16",43.759998,44.630001,43.439999,44.119999,5671400,42.12878
"2014-10-17",44.900002,44.919998,44.189999,44.200001,5303700,42.20517
"2014-10-20",43.900002,44.330002,43.549999,43.57,4820700,41.603596
"2014-10-21",43.799999,44.860001,43.75,44.630001,6752800,42.615768
"2014-10-22",44.639999,44.959999,44.099998,44.139999,4742700,42.147877
"2014-10-23",44.599998,44.849998,44.310001,44.52,3791800,42.510723
"2014-10-24",44.720001,45.16,44.330002,45.099998,2607100,43.06456
"2014-10-27",45.040001,45.709999,44.869999,45.52,3233000,43.465595
"2014-10-28",45.66,46.939999,45.41,46.93,4664000,44.811966
"2014-10-29",46.740002,47.139999,46.349998,46.720001,4017900,44.611443
"2014-10-30",46.689999,48.48,46.619999,47.98,4962700,45.814583
"2014-10-31",48.950001,49.110001,48.610001,48.849998,5708200,46.645306
"2014-11-03",48.98,49.459999,48.709999,48.889999,3404300,46.683506
"2014-11-04",48.959999,49.150002,48.400002,48.490002,6745800,46.301556
"2014-11-05",51,52.599998,50.450001,52.400002,10090800,50.035091
"2014-11-06",52.5,52.990002,51.68,52.639999,6345600,50.264256
"2014-11-07",52.619999,53.709999,52.290001,53.619999,5865500,51.200031
"2014-11-10",53.459999,54.240002,53.310001,53.650002,6585800,51.228676
"2014-11-11",53,53.439999,52.860001,53.150002,5186800,50.751236
"2014-11-12",53.099998,53.509998,52.939999,53.240002,3319600,50.837181
"2014-11-13",53.32,53.700001,53,53.389999,3313600,50.980412
"2014-11-14",53.290001,53.669998,53.150002,53.290001,2542600,50.884926
"2014-11-17",53.080002,53.610001,52.869999,53.060001,3110800,50.665306
"2014-11-18",53,53.220001,52.57,52.740002,3544400,50.359756
"2014-11-19",52.5,52.709999,51.939999,52.43,3642300,50.063736
"2014-11-20",52.25,52.57,51.549999,51.759998,4566100,49.423973
"2014-11-21",52.52,53.09,51.810001,53.060001,4769900,50.665306
"2014-11-24",53,53.790001,52.560001,53.73,3923100,51.305065
"2014-11-25",53.650002,53.799999,53.209999,53.299999,3938700,50.89447
"2014-11-26",53.5,53.650002,53.169998,53.639999,2418300,51.219128
"2014-11-28",53.93,54.549999,53.66,53.990002,1605200,51.553329
"2014-12-01",53.889999,54.73,53.509998,54.049999,4367400,51.610619
"2014-12-02",54.310001,54.599998,54.049999,54.490002,2810600,52.030762
"2014-12-03",54.43,54.700001,54.209999,54.439999,2552800,51.983017
"2014-12-04",54.389999,54.490002,53.34,53.52,3138600,51.104538
"2014-12-05",53.459999,53.700001,52.700001,53.16,5483700,50.760784
"2014-12-08",53.040001,53.09,52.09,52.549999,3788700,50.178326
"2014-12-09",51.84,52.700001,51.84,52.599998,4690600,50.226067
"2014-12-10",52.650002,52.650002,51.220001,51.32,3746200,49.003834
"2014-12-11",51.849998,52.389999,51.41,51.509998,4304900,49.185257
"2014-12-12",50.630001,51.52,50.450001,50.48,3566800,48.201744
"2014-12-15",50.549999,51,50.169998,50.509998,3922000,48.230389
"2014-12-16",50.400002,52.619999,50.189999,51.209999,6816000,48.898796
"2014-12-17",51.07,51.27,50.57,51,5197600,48.698277
"2014-12-18",52.049999,53.450001,51.68,53.450001,5082000,51.037704
"2014-12-19",53.400002,54.439999,53.23,53.490002,8087800,51.075901
"2014-12-22",53.639999,54.330002,53.52,54.310001,2531100,51.858894
"2014-12-23",54.82,54.889999,54.200001,54.220001,2253800,51.772953
"2014-12-24",54.25,54.549999,54.02,54.259998,1059300,51.811146
"2014-12-26",54.310001,54.400002,53.720001,53.84,1445600,51.410107
"2014-12-29",53.689999,54.139999,53.630001,53.93,2218400,51.49604
"2014-12-30",53.610001,53.91,52.919998,53.150002,3595000,50.751236
"2014-12-31",53.709999,53.799999,52.619999,52.66,2208200,50.28336
"2015-01-02",52.889999,53.77,52,52.669998,2370900,50.292912
"2015-01-05",53.970001,53.970001,52.07,52.34,3017300,49.977798
"2015-01-06",52.110001,52.32,50.709999,50.98,4183800,48.67918
"2015-01-07",51.209999,52.68,51.209999,52.650002,4411400,50.273804
"2015-01-08",52.84,54.110001,52.599998,53.880001,5570200,51.448299
"2015-01-09",54.549999,54.650002,53.540001,54.119999,4164500,51.677464
"2015-01-12",54.029999,54.799999,53.810001,54.150002,6151600,51.706116
"2015-01-13",54.790001,55.68,53.700001,54.150002,3629300,51.706116
"2015-01-14",53.830002,54.41,53.139999,54.41,4155300,51.954376
"2015-01-15",54.360001,54.669998,53.43,53.84,4758300,51.410107
"2015-01-16",53.93,55.119999,53.630001,55.040001,4376800,52.555946
"2015-01-20",55.23,55.740002,54.700001,55.599998,4715300,53.090668
"2015-01-21",55.549999,55.75,54.860001,55.279999,4586100,52.78511
"2015-01-22",55.349998,56.200001,55.049999,56.18,4849800,53.644493
"2015-01-23",56.049999,56.619999,55.830002,56.060001,3501000,53.529907
"2015-01-26",56.169998,56.25,55.669998,56.099998,4145400,53.5681
"2015-01-27",55.700001,55.91,54.849998,55.259998,3269200,52.766014
"2015-01-28",55.389999,55.720001,54.299999,54.43,4798700,51.973476
"2015-01-29",54.389999,55.5,54.02,55.48,3545400,52.976082
"2015-01-30",55.009998,55.310001,54.040001,54.130001,3756400,51.687016
"2015-02-02",54.41,54.419998,53.330002,54.310001,4581400,51.858894
"2015-02-03",54.720001,55.220001,54.07,55.099998,5447100,52.613235
"2015-02-04",57,59.639999,57,57.880001,11625800,55.267765
"2015-02-05",57.91,58.209999,56.529999,57.639999,5591400,55.038597
"2015-02-06",57.639999,57.939999,56.900002,57.439999,4125700,54.847622
"2015-02-09",57.189999,57.900002,56.900002,57.450001,4540400,54.857185
"2015-02-10",57.75,58.5,57.73,58.400002,4742400,55.764305
"2015-02-11",58.5,59.09,58.43,58.889999,3619200,56.232174
"2015-02-12",59.060001,60.299999,59.02,60.279999,3859700,57.559448
"2015-02-13",60.450001,60.5,59.610001,60.23,4577900,57.511703
"2015-02-17",60.389999,60.540001,59.689999,60.189999,2900900,57.473511
"2015-02-18",60.009998,61.119999,59.919998,61.09,3522100,58.332893
"2015-02-19",61.09,62.009998,60.860001,62,3695000,59.201824
"2015-02-20",62.07,63.080002,61.380001,63.049999,5817800,60.204433
"2015-02-23",63,63.02,61.82,62.43,4550200,59.612419
"2015-02-24",62.119999,62.560001,61.810001,62.450001,2062300,59.631519
"2015-02-25",62.34,62.68,61.990002,62.650002,2299900,59.822495
"2015-02-26",62.669998,63.099998,62.259998,62.790001,2847400,59.956177
"2015-02-27",62.91,63.150002,62.400002,62.490002,3565800,59.669716
"2015-03-02",62.560001,63.189999,62.459999,62.919998,2393500,60.080296
"2015-03-03",63.110001,63.139999,62.290001,62.779999,5561700,59.946625
"2015-03-04",62.650002,62.77,61.48,62.060001,4308300,59.259121
"2015-03-05",62.060001,62.419998,61.830002,62.360001,5565200,59.545578
"2015-03-06",62.029999,62.450001,61.43,61.610001,2865500,58.82943
"2015-03-09",61.75,62.09,61.509998,61.919998,2830100,59.125435
"2015-03-10",61.130001,61.299999,60.470001,60.650002,2561000,57.912758
"2015-03-11",60.52,61.099998,60.290001,60.849998,2785400,58.103729
"2015-03-12",61,61.77,60.93,61.650002,2068100,58.867622
"2015-03-13",61.84,62.25,60.759998,61.150002,3418100,58.390186
"2015-03-16",61.650002,62.389999,61.650002,62.029999,3925300,59.230465
"2015-03-17",61.900002,62.48,61.549999,62.25,2512600,59.44054
"2015-03-18",62.209999,64.279999,61.990002,63.790001,3779900,60.911045
"2015-03-19",63.740002,64.449997,63.529999,64.25,3438400,61.350277
"2015-03-20",64.620003,64.690002,63.82,64.059998,5440100,61.168858
"2015-03-23",64.160004,64.18,63.740002,63.919998,2022300,61.035175
"2015-03-24",63.73,63.900002,62.950001,62.970001,3220600,60.128048
"2015-03-25",62.869999,63.040001,61.150002,61.200001,3749100,58.437935
"2015-03-26",60.599998,63.040001,60.5,62.529999,5091500,59.707909
"2015-03-27",62.389999,63.189999,62.16,63,2767100,60.156693
"2015-03-30",63.240002,63.939999,62.990002,63.34,2593700,60.48135
"2015-03-31",63.240002,63.240002,62.330002,62.389999,2707300,59.574223
"2015-04-01",62.450001,62.5,61.5,61.98,3291700,59.182735
"2015-04-02",62.09,62.77,61.68,62.57,1916100,59.746094
"2015-04-06",62.139999,62.91,62,62.419998,3014400,59.602867
"2015-04-07",62.5,62.77,62.02,62.049999,2167100,59.249569
"2015-04-08",62.189999,62.919998,61.919998,62.540001,2284000,59.717453
"2015-04-09",62.330002,63.23,62.200001,63.16,1715500,60.309479
"2015-04-10",63.200001,63.220001,62.700001,62.799999,2222500,59.965717
"2015-04-13",62.700001,62.93,61.669998,61.73,2440000,58.944012
"2015-04-14",61.810001,62.639999,61.400002,62.619999,3227600,59.793846
"2015-04-15",62.630001,63.150002,62.470001,63.110001,2320800,60.261726
"2015-04-16",62.630001,62.93,62.209999,62.450001,2551400,59.631519
"2015-04-17",61.790001,61.810001,60.41,60.700001,4349300,57.960495
"2015-04-20",60.990002,61.470001,60.799999,61.139999,3815600,58.380638
"2015-04-21",61.450001,61.849998,61.290001,61.41,2714500,58.638447
"2015-04-22",61.34,61.400002,60.759998,61.209999,2412400,58.447479
"2015-04-23",60.880001,61.419998,60.419998,61.200001,3356700,58.437935
"2015-04-24",60.66,60.66,59.650002,59.73,4997400,57.034279
"2015-04-27",59.919998,60.139999,59.130001,59.509998,4896000,56.8242
"2015-04-28",59.48,60.509998,59.279999,60.330002,4053500,57.607204
"2015-04-29",60.07,60.549999,59.5,59.919998,2452300,57.215698
"2015-04-30",59.68,59.900002,58.380001,58.540001,3858500,55.897991
"2015-05-01",58.650002,59.209999,58.349998,59.139999,4953400,56.470905
"2015-05-04",63.610001,65.550003,62.73,62.779999,11019600,59.946625
"2015-05-05",62.869999,63.110001,60.919998,61,5559200,58.246967
"2015-05-06",61.279999,61.540001,59.959999,60.619999,4678700,57.884106
"2015-05-07",60.490002,61.700001,60.220001,61.310001,3419300,58.542969
"2015-05-08",61.93,63.189999,61.91,63.09,4688300,60.242634
"2015-05-11",63.189999,63.709999,62.639999,62.68,3133900,59.851139
"2015-05-12",62.389999,62.66,61.669998,62.130001,2534900,59.325954
"2015-05-13",62.200001,62.790001,61.610001,61.849998,2470400,59.058598
"2015-05-14",62.189999,63.919998,62.02,63.82,3823100,60.939686
"2015-05-15",64.029999,64.029999,63.009998,63.57,2566400,60.700974
"2015-05-18",63.23,64.989998,63.23,64.739998,3909500,61.818169
"2015-05-19",64.93,65.550003,64.760002,65.029999,3238900,62.09507
"2015-05-20",65.040001,65.580002,64.650002,65,2030700,62.066429
"2015-05-21",64.739998,65.260002,64.68,64.970001,1964400,62.037796
"2015-05-22",64.699997,65.230003,64.699997,64.809998,2179400,61.884998
"2015-05-26",64.589996,64.660004,63.57,63.82,2174300,60.939686
"2015-05-27",63.919998,64.75,63.610001,64.68,1600800,61.760868
"2015-05-28",64.510002,64.93,64.139999,64.839996,1898900,61.913643
"2015-05-29",64.75,65.169998,64.25,64.720001,2619000,61.799068
"2015-06-01",65.050003,65.480003,64.440002,65.400002,2733800,62.44838
"2015-06-02",64.980003,65.959999,64.980003,65.599998,2886700,62.639339
"2015-06-03",65.730003,65.879997,65.18,65.699997,2704900,62.734837
"2015-06-04",65.199997,65.660004,64.260002,64.470001,2436400,61.560341
"2015-06-05",64.230003,64.82,63.639999,64.599998,2144400,61.68449
"2015-06-08",64.589996,64.589996,63.560001,63.59,1790300,60.720066
"2015-06-09",63.619999,63.880001,62.630001,63.709999,2150500,60.834652
"2015-06-10",63.869999,65.370003,63.810001,64.849998,2838900,61.923195
"2015-06-11",65.160004,65.160004,64.25,64.510002,3881700,61.598545
"2015-06-12",64.120003,64.379997,63.599998,63.610001,2451500,60.739159
"2015-06-15",63.16,63.189999,62.549999,62.98,3760600,60.137596
"2015-06-16",61.68,62.970001,61.619999,62.720001,4012800,59.889328
"2015-06-17",63.09,63.130001,61.610001,62.080002,5065500,59.278221
"2015-06-18",62.369999,63.610001,62.369999,63.25,3041000,60.395412
"2015-06-19",63.189999,63.48,62.470001,62.490002,3822100,59.669716
"2015-06-22",62.950001,63.299999,62.540001,63.200001,2439100,60.347668
"2015-06-23",63.209999,63.470001,62.889999,63.290001,1904800,60.433609
"2015-06-24",63.23,63.720001,62.990002,63.02,3025900,60.175789
"2015-06-25",63.349998,63.950001,63.060001,63.700001,2455500,60.825104
"2015-06-26",63.639999,64.260002,63.450001,63.830002,2810400,60.94923
"2015-06-29",63.099998,63.130001,61.060001,61.18,2680700,58.418839
"2015-06-30",61.779999,61.790001,60.779999,61.09,2900000,58.332893
"2015-07-01",61.790001,62.330002,61.529999,62.119999,2438400,59.31641
"2015-07-02",61.889999,62.23,57.689999,60.529999,11140100,57.798161
"2015-07-06",59.419998,61.240002,59.419998,59.959999,4723900,57.253899
"2015-07-07",59.950001,60.470001,59.080002,60.299999,4170200,57.578556
"2015-07-08",60.099998,60.189999,58.900002,59.029999,2527000,56.365868
"2015-07-09",59.900002,60.110001,59.41,59.490002,3065400,56.805115
"2015-07-10",60.459999,60.459999,59.68,59.709999,2356200,57.015182
"2015-07-13",60.400002,60.529999,59.98,60.23,2705800,57.511703
"2015-07-14",60.310001,60.950001,60.110001,60.610001,2395300,57.874561
"2015-07-15",60.529999,61.360001,60.009998,60.849998,3288300,58.103729
"2015-07-16",61.669998,61.98,60.950001,61.169998,2045400,58.409286
"2015-07-17",61.459999,61.459999,60.23,60.59,2673300,57.855457
"2015-07-20",60.860001,60.860001,60.310001,60.490002,1499700,57.759972
"2015-07-21",61.709999,61.990002,61.32,61.560001,3431500,58.781681
"2015-07-22",61.369999,62.419998,61.369999,62.189999,2257700,59.383251
"2015-07-23",62.240002,62.689999,61.950001,62.259998,1752500,59.450096
"2015-07-24",62.689999,62.689999,61.349998,61.599998,2075500,58.819878
"2015-07-27",61.259998,61.34,60.580002,60.75,1712800,58.008244
"2015-07-28",60.5,61.5,60.389999,61.169998,1930700,58.409286
"2015-07-29",61.220001,62.330002,60.93,62.259998,2889400,59.450096
"2015-07-30",61.830002,63.279999,61.32,63.119999,2929100,60.271278
"2015-07-31",63.66,63.669998,62.759998,63.099998,3302400,60.252174
"2015-08-03",63.310001,63.380001,62.5,62.880001,2529400,60.04211
"2015-08-04",63.060001,63.82,62.93,63.290001,4976400,60.433609
"2015-08-05",67.360001,69.349998,67.230003,67.339996,8296400,64.300827
"2015-08-06",67.879997,68.260002,66.379997,67.080002,4299300,64.052559
"2015-08-07",67.550003,68.059998,66.339996,67.620003,4592700,64.568192
"2015-08-10",68,68.489998,67.849998,68.440002,3113600,65.351173
"2015-08-11",68.059998,68.150002,67.019997,67.779999,3256000,64.720955
"2015-08-12",67.599998,67.919998,66.629997,67.470001,3298900,64.424973
"2015-08-13",67.410004,68.269997,66.860001,67.940002,2812100,64.873749
"2015-08-14",67.620003,68.040001,67.019997,67.169998,3050300,64.138496
"2015-08-17",66.790001,67.709999,66.690002,67.650002,2679800,64.596825
"2015-08-18",67.639999,67.980003,67.379997,67.839996,2009100,64.778252
"2015-08-19",67.330002,67.720001,66.82,67.029999,3091700,64.004814
"2015-08-20",66.370003,66.75,65.220001,65.699997,4240100,62.734837
"2015-08-21",65.010002,65.599998,62.849998,62.849998,4935600,60.013454
"2015-08-24",59.139999,62.23,57.5,59.830002,6781500,57.129761
"2015-08-25",61.310001,62.240002,58.830002,58.98,6288300,56.318123
"2015-08-26",60.57,62.240002,59.77,62.16,5730100,59.354603
"2015-08-27",62.73,63.91,62.259998,63.799999,4866200,60.920586
"2015-08-28",62.869999,64.120003,62.610001,63.720001,4176600,60.8442
"2015-08-31",63.130001,63.389999,62.549999,62.939999,4385900,60.0994
"2015-09-01",61.540001,62.400002,60.830002,61.23,5097100,58.466579
"2015-09-02",62.139999,62.549999,60.610001,62.540001,3699500,59.717453
"2015-09-03",62.84,63.400002,62.540001,62.860001,2974800,60.023014
"2015-09-04",61.759998,62.439999,61.23,61.75,3489500,58.963112
"2015-09-08",63.009998,63.490002,62.470001,63.169998,3825300,60.319016
"2015-09-09",63.75,63.869999,61.939999,62.130001,2699400,59.325954
"2015-09-10",61.799999,63.220001,61.689999,62.630001,2834800,59.803402
"2015-09-11",62.259998,62.970001,61.950001,62.790001,2367500,59.956177
"2015-09-14",62.869999,63.119999,61.950001,62.080002,2394700,59.278221
"2015-09-15",62.450001,62.84,62.040001,62.77,4727900,59.93708
"2015-09-16",62.919998,64,62.73,63.619999,2791200,60.748711
"2015-09-17",63.470001,63.779999,62.75,62.889999,2819100,60.051662
"2015-09-18",62.099998,62.619999,61.509998,61.830002,4411600,59.039494
"2015-09-21",62.150002,63.099998,62,62.82,2992900,59.984821
"2015-09-22",62.099998,62.43,61.32,61.860001,2218400,59.06815
"2015-09-23",61.880001,62.52,61.610001,62.25,2300500,59.44054
"2015-09-24",61.619999,61.849998,60.560001,61.119999,5025700,58.361542
"2015-09-25",61.93,62.080002,60.84,61.290001,2559600,58.523872
"2015-09-28",61.150002,61.490002,59.91,60.040001,2990800,57.330288
"2015-09-29",60.220001,60.73,59.939999,60.580002,2838000,57.845917
"2015-09-30",61.509998,62.700001,61.099998,62.610001,4033600,59.784302
"2015-10-01",62.950001,63.560001,62.23,63.27,3411700,60.414509
"2015-10-02",62.099998,63.279999,61.27,63.27,3032100,60.414509
"2015-10-05",63.91,65.260002,63.599998,65.110001,2959400,62.171474
"2015-10-06",64.809998,65.209999,64.529999,64.980003,2273500,62.04734
"2015-10-07",65.449997,65.989998,64.800003,65.989998,3139500,63.011738
"2015-10-08",65.510002,66.620003,65.480003,66.360001,2083500,63.365055
"2015-10-09",66.599998,66.980003,66.360001,66.940002,3306700,63.91888
"2015-10-12",66.919998,67.959999,65.779999,66.190002,2880700,63.202713
"2015-10-13",65.75,65.879997,64.599998,64.839996,3792300,61.913643
"2015-10-14",65,65.279999,64.550003,64.75,2840600,61.827709
"2015-10-15",65.190002,65.269997,64.419998,64.900002,3360100,61.970943
"2015-10-16",65.400002,65.57,64.599998,64.900002,3550300,61.970943
"2015-10-19",64.830002,65.059998,64.370003,65.050003,3355300,62.114182
"2015-10-20",64.68,65.330002,64.660004,65.199997,2287000,62.257393
"2015-10-21",65.510002,66.18,64.870003,64.970001,2645000,62.037796
"2015-10-22",65.910004,68.489998,65.629997,68.43,5831400,65.341629
"2015-10-23",68.849998,69.32,68.199997,68.830002,3948400,65.723587
"2015-10-26",68.940002,69.120003,68.220001,68.449997,2625200,65.360718
"2015-10-27",68.029999,68.330002,67.779999,68.260002,3005900,65.179314
"2015-10-28",68.449997,69.800003,68.199997,69.760002,3143200,66.611603
"2015-10-29",69.410004,69.519997,68.699997,68.879997,1953000,65.771317
"2015-10-30",68.900002,69.080002,68.089996,68.110001,3230100,65.036079
"2015-11-02",68.540001,68.660004,68.150002,68.43,3674500,65.341629
"2015-11-03",68.160004,68.910004,68.059998,68.139999,3744500,65.064713
"2015-11-04",67.220001,67.32,65.339996,66.82,6384800,63.804283
"2015-11-05",67.489998,67.660004,66.559998,67.169998,3174500,64.138496
"2015-11-06",66.82,69.230003,66.82,69.050003,4419300,65.933647
"2015-11-09",68.779999,68.800003,67.470001,67.970001,2919200,64.902397
"2015-11-10",67.870003,68.18,67.410004,68.089996,2405500,65.01696
"2015-11-11",68.379997,68.980003,67.690002,67.889999,2811900,64.825996
"2015-11-12",67.519997,68.040001,66.940002,67.110001,2474400,64.081223
"2015-11-13",66.699997,67.18,65.809998,65.900002,2752700,62.925823
"2015-11-16",65.989998,66.279999,65.349998,65.860001,3136700,62.887619
"2015-11-17",65.32,65.860001,63.27,64.110001,5906000,61.216602
"2015-11-18",64.480003,65.360001,63.869999,65.260002,2812400,62.31469
"2015-11-19",65.330002,65.580002,64.910004,65.239998,3099500,62.295589
"2015-11-20",65.790001,65.910004,65.040001,65.129997,3166000,62.190559
"2015-11-23",64.989998,65.089996,63.93,64.239998,3287600,61.340736
"2015-11-24",63.900002,64.779999,63.689999,64.580002,3600400,61.665386
"2015-11-25",64.559998,64.830002,64.199997,64.470001,1897100,61.560341
"2015-11-27",64.639999,65.43,64.510002,64.730003,1413300,61.808613
"2015-11-30",64.970001,64.989998,64.279999,64.580002,3704300,61.665386
"2015-12-01",64.650002,65.25,64.559998,65.199997,2533300,62.257393
"2015-12-02",64.940002,65.199997,63.959999,64.040001,3882600,61.149754
"2015-12-03",64.050003,64.290001,61.169998,61.669998,4849400,58.886723
"2015-12-04",61.77,63.040001,61.529999,62.959999,4079100,60.1185
"2015-12-07",62.57,62.810001,61.619999,62,4647500,59.201824
"2015-12-08",61.349998,62.619999,61.310001,62.009998,2755700,59.21138
"2015-12-09",61.509998,62.299999,59.84,60.330002,4430400,57.607204
"2015-12-10",60.48,60.919998,60.119999,60.369999,3315700,57.645393
"2015-12-11",59.540001,59.82,58.150002,58.299999,5211800,55.668816
"2015-12-14",58.889999,59.77,58.669998,59.759998,6361500,57.06292
"2015-12-15",60.009998,61.049999,60,60.509998,5343000,57.779072
"2015-12-16",60.900002,62.52,60.799999,62.419998,6128000,59.602867
"2015-12-17",62.220001,62.32,60.139999,60.419998,4777100,57.693134
"2015-12-18",58.759998,60.419998,58.75,58.860001,5123000,56.203545
"2015-12-21",59.509998,59.919998,59.119999,59.740002,3295000,57.043831
"2015-12-22",59.779999,60.240002,59.41,60.099998,2351600,57.387573
"2015-12-23",60.52,60.59,60.110001,60.400002,2465500,57.674038
"2015-12-24",60.439999,61,60.380001,60.73,1180300,57.98914
"2015-12-28",60.48,60.709999,59.860001,60.5,1765000,57.76952
"2015-12-29",60.43,61.650002,60.41,61.41,1948100,58.638447
"2015-12-30",61.25,61.720001,60.959999,61,1422500,58.246967
"2015-12-31",60.599998,61.029999,60,60.02,2224600,57.311188
"2016-01-04",58.810001,58.810001,57.470001,58.130001,5001200,55.506489
"2016-01-05",58.450001,58.68,57.970001,58.130001,3644100,55.506489
"2016-01-06",57,57.889999,56.599998,57.130001,4911700,54.551617
"2016-01-07",56.029999,57.950001,55.529999,56.639999,5449000,54.083733
"2016-01-08",56.869999,56.900002,55.700001,55.759998,4959700,53.243443
"2016-01-11",56.080002,56.52,55.580002,56.119999,4395100,53.587204
"2016-01-12",57.5,59.919998,57.450001,59.650002,8452000,56.957882
"2016-01-13",59.740002,59.950001,57.380001,57.77,6829500,55.162739
"2016-01-14",58.169998,61.09,58,60.209999,7950500,57.492611
"2016-01-15",57.919998,59.330002,57.799999,58.709999,5575500,56.06031
"2016-01-19",59.57,60.240002,58.310001,59.939999,8025400,57.234802
"2016-01-20",58.450001,59.939999,58.029999,59.25,6643000,56.575935
"2016-01-21",59.459999,60.16,58.630001,59.060001,4428500,56.394512
"2016-01-22",59.630001,60.630001,59.34,60.509998,5286300,57.779072
"2016-01-25",60.23,61.810001,60.169998,60.919998,7242700,58.17057
"2016-01-26",61.040001,62.110001,60.66,61.939999,4957100,59.144535
"2016-01-27",61.740002,62.59,60.619999,61.009998,4762000,58.256508
"2016-01-28",61.779999,62.259998,61.139999,61.34,4190700,58.571613
"2016-01-29",61.830002,63.43,61.82,63.310001,5238500,60.452709
"2016-02-01",62.48,63,62.07,62.330002,3988300,59.51693
"2016-02-02",61.040001,61.630001,59.779999,60.119999,5553000,57.406673
"2016-02-03",60.630001,61.02,59.509998,60.759998,3580400,58.017784
"2016-02-04",60.09,60.360001,58.98,59.619999,5512800,56.929245
"2016-02-05",59.200001,59.720001,57.950001,58.540001,7492400,55.897991
"2016-02-08",54.98,55.439999,53.040001,54.049999,12259100,51.610619
"2016-02-09",53.27,54.029999,51.220001,52.330002,8244500,49.968254
"2016-02-10",53.599998,54.290001,52.939999,53.32,6279000,50.913567
"2016-02-11",52.220001,52.860001,51.330002,52.110001,5627300,49.758183
"2016-02-12",53.330002,53.869999,52.52,53.869999,4215700,51.438747
"2016-02-16",54.130001,55.209999,54.02,55.009998,5203900,52.527302
"2016-02-17",55.459999,56.880001,55.029999,56.610001,6251500,54.055088
"2016-02-18",57.02,57.27,55.869999,56.009998,4663500,53.482166
"2016-02-19",55.41,56.029999,55.07,55.900002,4746400,53.377129
"2016-02-22",56.709999,57.41,56.34,56.630001,3397400,54.074188
"2016-02-23",56.52,56.75,55.700001,55.759998,3388800,53.243443
"2016-02-24",55.18,56.330002,54.529999,56.189999,3067000,53.654045
"2016-02-25",56.560001,57.25,55.560001,57.240002,2997300,54.656658
"2016-02-26",57.52,57.799999,56.869999,57.040001,3398500,54.465679
"2016-02-29",57.130001,57.5,56.66,56.98,4675100,54.408386
"2016-03-01",57.869999,58.419998,57.419998,58.209999,5542700,55.582867
"2016-03-02",58.23,58.25,57.240002,57.68,4111200,55.076794
"2016-03-03",57.950001,58,56.75,57.799999,3725400,55.191383
"2016-03-04",58.34,58.400002,57.419998,57.740002,3611500,55.134079
"2016-03-07",57.25,57.290001,56.459999,57,4099200,54.42749
"2016-03-08",56.41,56.599998,55.779999,55.93,3537300,53.405781
"2016-03-09",56.200001,56.240002,55.66,56.049999,3282800,53.520363
"2016-03-10",56.389999,56.98,54.650002,55.419998,5146900,52.918797
"2016-03-11",56.189999,57.080002,55.619999,56.970001,4811200,54.398838
"2016-03-14",56.549999,58.220001,56.450001,58.119999,5432000,55.496933
"2016-03-15",57.700001,58.23,57.66,58.029999,3474000,55.410999
"2016-03-16",57.700001,58.98,57.310001,58.91,3839500,56.251282
"2016-03-17",58.57,58.990002,58.240002,58.73,3596200,56.079407
"2016-03-18",58.209999,59.32,57.93,59.25,5202400,56.575935
"2016-03-21",59.310001,59.720001,58.73,59.52,3552200,56.833759
"2016-03-22",59.279999,59.639999,58.799999,58.849998,4825400,56.193993
