"dates","EW.Open","EW.High","EW.Low","EW.Close","EW.Volume","EW.Adjusted"
"2016-01-06",26.426666,26.996668,26.283333,26.813334,5308500,26.813334
"2016-01-07",26.463333,26.463333,25.596666,25.853333,7111200,25.853333
"2016-01-08",25.766666,26.193333,25.266666,25.346666,5255700,25.346666
"2016-01-11",25.553333,25.786667,25.18,25.309999,6408600,25.309999
"2016-01-12",25.496668,25.956667,25.440001,25.916668,4241400,25.916668
"2016-01-13",26.049999,26.183332,24.870001,24.936666,5561100,24.936666
"2016-01-14",24.936666,25.776667,24.639999,25.700001,6463200,25.700001
"2016-01-15",24.946667,25.530001,24.653334,24.896667,9319800,24.896667
"2016-01-19",25.206667,25.363333,24.67,24.84,5306100,24.84
"2016-01-20",24.49,25.343332,24.066668,25.163334,6373800,25.163334
"2016-01-21",25.543333,26.553333,25.443333,25.933332,11033100,25.933332
"2016-01-22",26.263332,26.593332,26.113333,26.280001,6240900,26.280001
"2016-01-25",26.366667,26.9,26.360001,26.733334,4196100,26.733334
"2016-01-26",26.386667,26.950001,26.296667,26.719999,4565700,26.719999
"2016-01-27",26.736668,26.863333,25.75,25.966667,8394900,25.966667
"2016-01-28",26.059999,26.059999,25.08,25.293333,6258600,25.293333
"2016-01-29",25.323334,26.1,25.32,26.07,6898500,26.07
"2016-02-01",25.963333,26.526667,25.883333,26.280001,6979200,26.280001
"2016-02-02",25.870001,26.059999,25.526667,25.636667,8243700,25.636667
"2016-02-03",27.540001,27.816668,26.983334,27.773333,14883600,27.773333
"2016-02-04",27.73,28.16,27.49,27.866667,9840900,27.866667
"2016-02-05",27.82,28.280001,27.216667,27.34,6171900,27.34
"2016-02-08",27.046667,27.23,25.096666,25.656668,10914600,25.656668
"2016-02-09",25.213333,26.036667,25.206667,25.446667,8031000,25.446667
"2016-02-10",25.809999,26.870001,25.736668,26.333332,7386600,26.333332
"2016-02-11",25.85,26.593332,25.633333,26.346666,6428100,26.346666
"2016-02-12",26.536667,27.036667,26.200001,27.013332,6559800,27.013332
"2016-02-16",27.126667,28.156668,27.043333,28.15,7260900,28.15
"2016-02-17",28.389999,28.9,28.146667,28.873333,7111500,28.873333
"2016-02-18",28.906668,29.51,28.683332,28.746668,7396200,28.746668
"2016-02-19",28.763332,28.873333,28.346666,28.736668,4785900,28.736668
"2016-02-22",28.969999,29.1,28.59,28.870001,5041800,28.870001
"2016-02-23",28.833332,29.120001,28.65,28.956667,5097600,28.956667
"2016-02-24",28.780001,29.370001,28.466667,29.263332,4755600,29.263332
"2016-02-25",29.360001,29.860001,29.306667,29.853333,4264200,29.853333
"2016-02-26",29.883333,29.976667,29.213333,29.309999,6152400,29.309999
"2016-02-29",29.203333,29.433332,28.913334,29,5884200,29
"2016-03-01",29.093332,29.296667,28.703333,29.290001,5539800,29.290001
"2016-03-02",29.5,29.543333,29.156668,29.43,3535800,29.43
"2016-03-03",29.363333,29.433332,28.833332,29.040001,3903900,29.040001
"2016-03-04",28.973333,29.286667,28.82,29.120001,3307500,29.120001
"2016-03-07",29.120001,29.366667,28.959999,29.086666,3988200,29.086666
"2016-03-08",28.98,29.040001,28.34,28.373333,6689100,28.373333
"2016-03-09",28.436666,28.776667,28.216667,28.583332,4247700,28.583332
"2016-03-10",28.703333,29,28.553333,28.83,3763800,28.83
"2016-03-11",28.953333,29.286667,28.889999,29.209999,3978900,29.209999
"2016-03-14",29.07,29.556667,29.006666,29.313334,4107000,29.313334
"2016-03-15",29.25,29.286667,28.65,28.763332,4446000,28.763332
"2016-03-16",28.586666,28.950001,28.346666,28.593332,4254300,28.593332
"2016-03-17",28.543333,28.743334,27.966667,28.123333,5375700,28.123333
"2016-03-18",28.23,28.696667,28.006666,28.603333,5284800,28.603333
"2016-03-21",28.523333,28.709999,28.403334,28.546667,3011100,28.546667
"2016-03-22",28.366667,28.940001,28.353333,28.75,3337500,28.75
"2016-03-23",28.706667,28.969999,28.556667,28.629999,3009300,28.629999
"2016-03-24",28.41,29.213333,28.376667,29.113333,6255600,29.113333
"2016-03-28",29.086666,29.296667,28.85,28.906668,3991200,28.906668
"2016-03-29",28.843332,29.793333,28.843332,29.629999,5364000,29.629999
"2016-03-30",29.793333,29.860001,29.523333,29.629999,3182400,29.629999
"2016-03-31",29.613333,29.706667,29.303333,29.403334,6807600,29.403334
"2016-04-01",29.34,30.02,28.91,29.973333,8210100,29.973333
"2016-04-04",34.07,35.966667,33.633331,35.026669,27234600,35.026669
"2016-04-05",34.553333,34.970001,34.236668,34.513332,12496200,34.513332
"2016-04-06",34.536667,35.900002,34.439999,35.826668,6687300,35.826668
"2016-04-07",35.849998,35.883331,34.763332,35.083332,4936800,35.083332
"2016-04-08",35.439999,35.593334,34.686668,34.823334,3313500,34.823334
"2016-04-11",35.063332,35.860001,34.939999,35.330002,4736100,35.330002
"2016-04-12",35.326668,35.549999,34.783333,35.246666,4490100,35.246666
"2016-04-13",35.423332,36.333332,35.41,36.106667,5628900,36.106667
"2016-04-14",35.970001,36.243332,35.756668,35.830002,3518100,35.830002
"2016-04-15",35.740002,35.799999,35.323334,35.516666,4383300,35.516666
"2016-04-18",35.52,36.116669,35.256668,36,3924000,36
"2016-04-19",35.963333,36.026669,35.183334,35.360001,5640300,35.360001
"2016-04-20",35.446667,36.23,35.333332,35.953335,3942600,35.953335
"2016-04-21",36.009998,36.310001,35.73,36.033333,3201300,36.033333
"2016-04-22",35.996666,36.439999,35.810001,36.110001,2762700,36.110001
"2016-04-25",35.950001,36.196667,35.82,35.993332,4521600,35.993332
"2016-04-26",36,36.57,35.796665,36.279999,5424900,36.279999
"2016-04-27",37.259998,37.333332,35.919998,36.310001,8246400,36.310001
"2016-04-28",36.43,36.606667,35.656666,35.75,3237300,35.75
"2016-04-29",35.666668,35.776669,34.973331,35.403332,4726200,35.403332
"2016-05-02",35.573334,35.933334,35.386665,35.619999,4017600,35.619999
"2016-05-03",35.363335,35.783333,34.810001,35.143333,3778800,35.143333
"2016-05-04",35.033333,35.209999,34.52,34.599998,4089000,34.599998
"2016-05-05",34.376667,34.893333,34.306667,34.790001,5445900,34.790001
"2016-05-06",34.706669,35.380001,34.650002,35.246666,4129200,35.246666
"2016-05-09",35.253334,35.66,35.153332,35.459999,2693100,35.459999
"2016-05-10",35.57,35.740002,35.223331,35.529999,2450700,35.529999
"2016-05-11",35.52,35.763332,35.013332,35.026669,2571000,35.026669
"2016-05-12",35.026669,35.266666,34.496666,35.196667,3517500,35.196667
"2016-05-13",35.173332,35.333332,34.306667,34.330002,5218200,34.330002
"2016-05-16",34.446667,34.973331,34.376667,34.666668,7937100,34.666668
"2016-05-17",34.556667,35.066666,33.353333,33.613335,10286700,33.613335
"2016-05-18",33.59,33.803333,32.943333,33.263332,9183000,33.263332
"2016-05-19",33.266666,33.266666,32.400002,32.606667,14658300,32.606667
"2016-05-20",33.040001,33.5,32.900002,33.036667,7879200,33.036667
"2016-05-23",33.209999,33.656666,33.200001,33.34,5967600,33.34
"2016-05-24",33.483334,33.953335,33.419998,33.830002,4253700,33.830002
"2016-05-25",33.93,33.986668,33.23,33.303333,4577100,33.303333
"2016-05-26",33.333332,33.473331,33.093334,33.143333,5956500,33.143333
"2016-05-27",33.313332,33.533333,32.990002,33.346668,5025300,33.346668
"2016-05-31",33.439999,33.553333,32.833332,32.833332,9008100,32.833332
"2016-06-01",32.833332,33.333332,32.803333,33.279999,4319100,33.279999
"2016-06-02",33.333332,34.09,33.279999,34.033333,6736800,34.033333
"2016-06-03",34.026669,34.063332,33.463333,33.843334,3808200,33.843334
"2016-06-06",33.766666,33.946667,33.529999,33.816666,3158400,33.816666
"2016-06-07",33.82,33.973331,33.546665,33.833332,2941800,33.833332
"2016-06-08",33.666668,34.433334,33.619999,34.223331,3584100,34.223331
"2016-06-09",34.133331,34.623333,34.066666,34.16,2888700,34.16
"2016-06-10",33.813332,34,33.686668,33.84,2558700,33.84
"2016-06-13",33.740002,34.183334,33.636665,33.709999,2595900,33.709999
"2016-06-14",33.546665,33.713333,33.326668,33.650002,2817000,33.650002
"2016-06-15",33.713333,33.93,32.263332,32.616669,9300600,32.616669
"2016-06-16",32.416668,33.213333,32.286667,33.103333,4887300,33.103333
"2016-06-17",33.123333,33.216667,32.586666,32.846668,6457500,32.846668
"2016-06-20",33.18,33.573334,33.040001,33.053333,5155200,33.053333
"2016-06-21",33.146667,33.299999,32.783333,32.856667,3741000,32.856667
"2016-06-22",32.843334,33,32.630001,32.68,3728700,32.68
"2016-06-23",32.959999,33.103333,32.849998,33.026669,4176300,33.026669
"2016-06-24",32.016666,32.509998,31.92,32.013332,7038300,32.013332
"2016-06-27",31.826668,31.976667,31.276667,31.51,4203300,31.51
"2016-06-28",31.709999,31.793333,31.376667,31.656668,6261900,31.656668
"2016-06-29",32.063332,32.393333,31.83,32.303333,7172400,32.303333
"2016-06-30",32.349998,33.246666,32.306667,33.243332,6435600,33.243332
"2016-07-01",33.276669,33.276669,32.759998,32.860001,3814500,32.860001
"2016-07-05",32.776669,33.400002,32.673332,33.209999,4011000,33.209999
"2016-07-06",33.119999,34.540001,33.119999,34.5,6481800,34.5
"2016-07-07",34.5,35.093334,34.366669,34.583332,6499200,34.583332
"2016-07-08",34.806667,35.139999,34.5,34.906666,3992700,34.906666
"2016-07-11",34.939999,35.27,34.816666,34.826668,3134700,34.826668
"2016-07-12",34.983334,35.52,34.873333,35.423332,5737500,35.423332
"2016-07-13",35.606667,35.790001,35.373333,35.496666,5367900,35.496666
"2016-07-14",35.689999,35.853333,35.540001,35.676666,3843000,35.676666
"2016-07-15",35.793331,35.866669,34.973331,35.09,4920600,35.09
"2016-07-18",35.130001,35.41,35.036667,35.25,2865000,35.25
"2016-07-19",35.133331,35.483334,35.073334,35.303333,3044400,35.303333
"2016-07-20",35.48,35.709999,35.330002,35.57,3185100,35.57
"2016-07-21",35.59,35.709999,35.23,35.419998,2535900,35.419998
"2016-07-22",35.400002,35.5,35.093334,35.416668,2568900,35.416668
"2016-07-25",35.450001,35.553333,35.189999,35.506668,3780900,35.506668
"2016-07-26",35.503334,36.126667,35.346668,36.116669,6798900,36.116669
"2016-07-27",38.716667,39.153332,38.003334,38.146667,15315000,38.146667
"2016-07-28",38.226665,38.459999,37.553333,37.663334,5121900,37.663334
"2016-07-29",37.666668,38.263332,37.566666,38.173332,4155900,38.173332
"2016-08-01",38.18,38.296665,37.919998,38.076668,3745800,38.076668
"2016-08-02",38.073334,38.246666,37.653332,37.860001,3321000,37.860001
"2016-08-03",37.91,38.283333,37.676666,37.786667,2705700,37.786667
"2016-08-04",37.883331,37.996666,37.529999,37.66,2197500,37.66
"2016-08-05",37.676666,37.900002,37.540001,37.743332,2648100,37.743332
"2016-08-08",37.790001,37.833332,37.333332,37.466667,2309700,37.466667
"2016-08-09",37.496666,38.016666,37.426666,37.796665,2774400,37.796665
"2016-08-10",37.736668,38.076668,37.509998,38.009998,3284700,38.009998
"2016-08-11",38.043331,38.286667,37.896667,37.973331,2630100,37.973331
"2016-08-12",37.903332,37.990002,37.716667,37.866669,1268700,37.866669
"2016-08-15",37.956669,38.32,37.933334,38.063332,2503500,38.063332
"2016-08-16",38.066666,38.066666,37.576668,37.583332,1719000,37.583332
"2016-08-17",37.639999,37.676666,37.23,37.57,2425200,37.57
"2016-08-18",37.506668,38.790001,37.423332,38.316666,6874800,38.316666
"2016-08-19",38.32,39.419998,38.313332,39.356667,11375700,39.356667
"2016-08-22",39.529999,39.639999,38.723331,38.996666,4083000,38.996666
"2016-08-23",39.156666,39.306667,38.913334,39.053333,3450900,39.053333
"2016-08-24",39.07,39.193333,38.056667,38.099998,4463400,38.099998
"2016-08-25",38.056667,38.436668,37.779999,38.256668,3499200,38.256668
"2016-08-26",38.290001,38.619999,38.136665,38.419998,2934300,38.419998
"2016-08-29",38.396667,38.953335,38.389999,38.700001,2130000,38.700001
"2016-08-30",38.700001,38.936668,38.363335,38.443333,1676100,38.443333
"2016-08-31",38.576668,38.576668,38.099998,38.386665,3276000,38.386665
"2016-09-01",38.5,38.663334,38.166668,38.623333,3293700,38.623333
"2016-09-02",38.623333,38.759998,38.41,38.616669,2794800,38.616669
"2016-09-06",38.573334,39.183334,38.543331,39.18,3389700,39.18
"2016-09-07",39.016666,39.153332,38.610001,38.823334,2464500,38.823334
"2016-09-08",38.66,39.143333,38.466667,39.110001,3775800,39.110001
"2016-09-09",38.876667,39,38.193333,38.200001,4432800,38.200001
"2016-09-12",38.27,38.813332,37.970001,38.740002,2699400,38.740002
"2016-09-13",38.573334,38.793331,37.843334,38.083332,3307500,38.083332
"2016-09-14",38.213333,38.723331,38.043331,38.240002,2604000,38.240002
"2016-09-15",38.356667,39.176666,38.286667,38.990002,2946000,38.990002
"2016-09-16",39,39.056667,38.713333,38.866669,4428000,38.866669
"2016-09-19",38.873333,39.240002,38.786667,38.913334,2226300,38.913334
"2016-09-20",39.166668,39.209999,38.833332,39.139999,2646900,39.139999
"2016-09-21",39.163334,39.796665,39.023335,39.723331,2675400,39.723331
"2016-09-22",39.939999,40.526669,39.849998,40.290001,4308900,40.290001
"2016-09-23",40.276669,40.276669,39.733334,39.923332,2931900,39.923332
"2016-09-26",39.75,39.873333,39.540001,39.646667,2298000,39.646667
"2016-09-27",39.696667,40.503334,39.553333,40.406666,3048000,40.406666
"2016-09-28",40.360001,40.433334,39.906666,40.153332,2027400,40.153332
"2016-09-29",40.029999,40.576668,39.443333,39.753334,2745000,39.753334
"2016-09-30",39.886665,40.360001,39.816666,40.186668,2997300,40.186668
"2016-10-03",39.993332,39.993332,39.48,39.903332,3164100,39.903332
"2016-10-04",40,40.150002,39.436668,39.723331,2498400,39.723331
"2016-10-05",40.333332,40.476665,39.773335,40.003334,3396900,40.003334
"2016-10-06",39.93,40.116669,39.666668,39.906666,2077500,39.906666
"2016-10-07",40.029999,40.206669,39.656666,40.029999,2192700,40.029999
"2016-10-10",40.086666,40.583332,40.056667,40.453335,1922400,40.453335
"2016-10-11",40.246666,40.463333,39.183334,39.416668,4220400,39.416668
"2016-10-12",39.463333,39.693333,39.323334,39.386665,2225700,39.386665
"2016-10-13",39.200001,39.693333,39.033333,39.553333,3899400,39.553333
"2016-10-14",39.52,39.723331,38.650002,38.666668,6042300,38.666668
"2016-10-17",38.626667,38.793331,38.290001,38.516666,5625000,38.516666
"2016-10-18",38.846668,39.5,38.763332,39.406666,4443300,39.406666
"2016-10-19",39.263332,39.623333,39.206669,39.220001,4101300,39.220001
"2016-10-20",39.150002,39.666668,39.036667,39.286667,5133000,39.286667
"2016-10-21",39.009998,39.389999,38.853333,39.226665,3853200,39.226665
"2016-10-24",39.413334,39.52,38.973331,39.009998,5289600,39.009998
"2016-10-25",39.003334,39.003334,37.833332,37.893333,11926500,37.893333
"2016-10-26",33.099998,33.619999,31.416668,31.416668,50389800,31.416668
"2016-10-27",31.733334,31.833332,30.440001,30.733334,14952300,30.733334
"2016-10-28",30.786667,32.266666,30.683332,32.053333,14247300,32.053333
"2016-10-31",31.486668,31.83,30.969999,31.74,14590800,31.74
"2016-11-01",31.833332,31.91,30.523333,30.666668,10176900,30.666668
"2016-11-02",30.726667,30.74,29.563334,29.57,10893600,29.57
"2016-11-03",29.746668,30.316668,29.666668,29.766666,10392000,29.766666
"2016-11-04",29.753332,30.446667,29.723333,29.876667,5561700,29.876667
"2016-11-07",30.370001,30.743334,30.233334,30.446667,5013000,30.446667
"2016-11-08",30.51,30.773333,30.360001,30.463333,4947000,30.463333
"2016-11-09",31.129999,31.296667,29.6,30.816668,7294800,30.816668
"2016-11-10",31.139999,31.286667,30.719999,30.950001,8403000,30.950001
"2016-11-11",30.923332,30.983334,30.233334,30.336666,4799400,30.336666
"2016-11-14",30.24,30.416668,28.846666,28.863333,12923100,28.863333
"2016-11-15",29.183332,29.876667,29.003332,29.636667,6758400,29.636667
"2016-11-16",29.616667,29.906668,29.393333,29.709999,4809300,29.709999
"2016-11-17",29.793333,30.276667,29.67,30.24,5344200,30.24
"2016-11-18",30.27,30.33,29.603333,29.676666,5150700,29.676666
"2016-11-21",29.683332,30.036667,29.593332,29.733334,4360500,29.733334
"2016-11-22",29.333332,29.333332,27.806667,28.346666,12568800,28.346666
"2016-11-23",28.336666,28.976667,28.17,28.953333,6624600,28.953333
"2016-11-25",28.953333,28.956667,28.436666,28.6,6066900,28.6
"2016-11-28",28.469999,28.530001,28.003332,28.1,9299100,28.1
"2016-11-29",28.186666,28.483334,27.923332,27.966667,8323500,27.966667
"2016-11-30",28.08,28.083332,27.613333,27.616667,8298900,27.616667
"2016-12-01",27.6,27.700001,27.040001,27.156668,7406700,27.156668
"2016-12-02",27.146667,28.219999,27.083332,27.783333,6973500,27.783333
"2016-12-05",27.926666,27.98,27.469999,27.496668,5927700,27.496668
"2016-12-06",27.716667,27.973333,27.283333,27.74,8649600,27.74
"2016-12-07",27.663334,27.916668,27.299999,27.91,7642800,27.91
"2016-12-08",28.516666,30.446667,28.423332,29.766666,18325800,29.766666
"2016-12-09",29.843332,30.993334,29.766666,30.123333,12517800,30.123333
"2016-12-12",30.016666,30.469999,29.513332,29.643333,8161800,29.643333
"2016-12-13",29.476667,30.366667,29.186666,29.790001,8736600,29.790001
"2016-12-14",29.916668,30.763332,29.776667,29.940001,7060500,29.940001
"2016-12-15",29.92,30.276667,29.746668,30.16,6672300,30.16
"2016-12-16",30.42,30.75,30.266666,30.463333,10476000,30.463333
"2016-12-19",30.436666,30.74,30.423332,30.493334,6673200,30.493334
"2016-12-20",30.51,30.753332,30.139999,30.290001,4885800,30.290001
"2016-12-21",30.196667,30.68,30.146667,30.476667,4820100,30.476667
"2016-12-22",30.456667,30.799999,30.35,30.6,4868400,30.6
"2016-12-23",30.573334,31.116667,30.506666,31,3780300,31
"2016-12-27",31.056667,31.5,31.046667,31.116667,4058100,31.116667
"2016-12-28",31.066668,31.276667,30.723333,30.903334,4844700,30.903334
"2016-12-29",30.903334,31.370001,30.889999,31.236668,3990600,31.236668
"2016-12-30",31.296667,31.526667,31.116667,31.233334,4293000,31.233334
"2017-01-03",31.266666,31.84,31.02,31.84,6498300,31.84
"2017-01-04",31.84,32.43,31.626667,32.18,6161700,32.18
"2017-01-05",32.303333,32.636665,32.203335,32.396667,4602900,32.396667
"2017-01-06",32.466667,32.626667,32.143333,32.356667,8923200,32.356667
"2017-01-09",32.523335,32.876667,32.443333,32.650002,5063400,32.650002
"2017-01-10",32.653332,33.233334,32.650002,33.046665,5731200,33.046665
"2017-01-11",33.086666,33.116669,32.346668,32.883331,4481100,32.883331
"2017-01-12",32.563332,32.633331,32.166668,32.529999,4234200,32.529999
"2017-01-13",32.653332,32.653332,32.053333,32.376667,5420400,32.376667
"2017-01-17",32.163334,32.466667,32.003334,32.293331,4944600,32.293331
"2017-01-18",32.400002,32.466667,31.896667,31.93,4353000,31.93
"2017-01-19",31.973333,32.240002,31.616667,32.096668,6176400,32.096668
"2017-01-20",32.009998,32.310001,31.673332,31.836666,3478200,31.836666
"2017-01-23",31.833332,31.866667,31.423332,31.666668,3429000,31.666668
"2017-01-24",31.766666,31.813334,31.263332,31.466667,4899300,31.466667
"2017-01-25",31.586666,32.130001,31.556667,32.016666,5063100,32.016666
"2017-01-26",32.066666,32.296665,31.656668,31.709999,4883700,31.709999
"2017-01-27",31.889999,32.446667,31.843332,32.433334,4813800,32.433334
"2017-01-30",32.356667,32.41,31.83,32.156666,3566400,32.156666
"2017-01-31",32.130001,32.299999,31.75,32.080002,11127600,32.080002
"2017-02-01",32.169998,32.793331,32.036667,32.673332,9573900,32.673332
"2017-02-02",30.719999,30.73,28.85,29.91,26681100,29.91
"2017-02-03",30.139999,30.466667,29.836666,30.156668,13786500,30.156668
"2017-02-06",30.193333,30.23,29.556667,29.956667,10202100,29.956667
"2017-02-07",30.053333,30.33,29.956667,30.236668,7410000,30.236668
"2017-02-08",30.15,30.366667,30.103333,30.276667,5351100,30.276667
"2017-02-09",30.276667,30.396667,30.046667,30.273333,4007400,30.273333
"2017-02-10",30.243334,30.263332,29.963333,30.113333,6676800,30.113333
"2017-02-13",30.036667,30.166668,29.84,29.986668,6414300,29.986668
"2017-02-14",29.93,30.093332,29.743334,29.83,5281800,29.83
"2017-02-15",29.809999,30.216667,29.766666,30.103333,5006700,30.103333
"2017-02-16",30.116667,30.193333,29.74,29.976667,5172300,29.976667
"2017-02-17",29.956667,30.033333,29.75,29.913334,7315200,29.913334
"2017-02-21",31.163334,31.43,30.746668,30.889999,11196600,30.889999
"2017-02-22",30.796667,30.886667,30.633333,30.736668,6492600,30.736668
"2017-02-23",33.419998,33.493332,31.483334,31.9,18691800,31.9
"2017-02-24",31.559999,31.673332,31.373333,31.586666,5286600,31.586666
"2017-02-27",31.559999,31.763332,31.26,31.553333,4352100,31.553333
"2017-02-28",31.506666,31.530001,31.206667,31.346666,5327100,31.346666
"2017-03-01",31.516666,31.643333,30.6,31.313334,11705400,31.313334
"2017-03-02",31.216667,31.396667,30.77,31.120001,8176800,31.120001
"2017-03-03",30.833332,31.120001,30.629999,30.813334,5933400,30.813334
"2017-03-06",30.57,30.700001,29.743334,29.983334,13514100,29.983334
"2017-03-07",29.883333,30.34,29.883333,30.18,8454900,30.18
"2017-03-08",30.146667,30.496668,29.82,29.843332,8718600,29.843332
"2017-03-09",29.806667,31.120001,29.733334,31.02,11495400,31.02
"2017-03-10",31.07,31.17,30.653334,30.913334,8733000,30.913334
"2017-03-13",30.913334,31.316668,30.809999,31.200001,4714200,31.200001
"2017-03-14",31.066668,31.516666,31.030001,31.286667,4827900,31.286667
"2017-03-15",31.309999,31.493334,31.209999,31.316668,5825400,31.316668
"2017-03-16",31.316668,31.453333,30.879999,30.983334,3831900,30.983334
"2017-03-17",30.916668,31.93,30.433332,31.466667,9019500,31.466667
"2017-03-20",31.413334,31.48,31.236668,31.360001,4381800,31.360001
"2017-03-21",31.383333,31.643333,30.886667,30.953333,5030700,30.953333
"2017-03-22",30.969999,31.190001,30.783333,31.156668,4118400,31.156668
"2017-03-23",31.156668,31.773333,31.073334,31.433332,4999500,31.433332
"2017-03-24",31.43,32.009998,31.42,31.863333,5829300,31.863333
"2017-03-27",31.823334,32.116669,31.49,31.956667,5612100,31.956667
"2017-03-28",31.870001,32.163334,31.190001,31.463333,6951300,31.463333
"2017-03-29",31.396667,31.629999,31.27,31.463333,3953700,31.463333
"2017-03-30",31.49,31.556667,31.206667,31.286667,2937300,31.286667
"2017-03-31",31.246668,31.516666,31.073334,31.356667,3611700,31.356667
"2017-04-03",31.326668,31.546667,31.190001,31.483334,4152000,31.483334
"2017-04-04",31.383333,31.483334,30.98,31.033333,3508500,31.033333
"2017-04-05",31.09,31.636667,31,31.030001,5484000,31.030001
"2017-04-06",30.98,31.143333,30.813334,31.133333,2630700,31.133333
"2017-04-07",31.186666,31.703333,31.113333,31.486668,3699600,31.486668
"2017-04-10",31.433332,31.73,31.299999,31.473333,4020600,31.473333
"2017-04-11",31.326668,31.463333,31.113333,31.200001,3909300,31.200001
"2017-04-12",31.25,31.370001,31.043333,31.25,2937000,31.25
"2017-04-13",31.133333,31.58,30.966667,31.433332,3586800,31.433332
"2017-04-17",31.5,32.07,31.383333,31.893333,4699500,31.893333
"2017-04-18",31.709999,31.746668,31.223333,31.586666,3897900,31.586666
"2017-04-19",31.879999,32.366669,31.790001,32.23,4917600,32.23
"2017-04-20",32.246666,32.993332,32.226665,32.836666,5891400,32.836666
"2017-04-21",32.849998,32.943333,32.576668,32.59,7101000,32.59
"2017-04-24",32.953335,33.143333,32.543331,32.653332,6013200,32.653332
"2017-04-25",32.636665,33,32.566666,32.973331,8052900,32.973331
"2017-04-26",36.373333,37.68,35.580002,36.433334,23006100,36.433334
"2017-04-27",36.286667,37.136665,35.913334,36.556667,8449200,36.556667
"2017-04-28",36.5,36.953335,36.259998,36.556667,5058300,36.556667
"2017-05-01",36.636665,36.869999,36.563332,36.633331,4857900,36.633331
"2017-05-02",36.639999,36.799999,36.536667,36.703335,4246800,36.703335
"2017-05-03",36.716667,36.763332,36.389999,36.619999,2851500,36.619999
"2017-05-04",36.683334,36.996666,36.526669,36.816666,2890500,36.816666
"2017-05-05",36.866669,36.950001,36.636665,36.860001,2528700,36.860001
"2017-05-08",36.93,36.950001,36.523335,36.66,3846900,36.66
"2017-05-09",36.616669,36.806667,36.583332,36.663334,2891100,36.663334
"2017-05-10",36.576668,36.900002,36.266666,36.869999,3189300,36.869999
"2017-05-11",36.606667,36.869999,36.5,36.75,2327700,36.75
"2017-05-12",36.696667,37,36.576668,36.863335,3076500,36.863335
"2017-05-15",36.799999,37.84,36.723331,37.810001,4850100,37.810001
"2017-05-16",38.246666,38.646667,37.580002,37.883331,9544800,37.883331
"2017-05-17",37.883331,38.133331,37.279999,37.279999,4989900,37.279999
"2017-05-18",37.166668,37.503334,37.003334,37.316666,4786500,37.316666
"2017-05-19",37.503334,37.846668,37.34,37.630001,3236400,37.630001
"2017-05-22",37.663334,38.266666,37.509998,38.029999,4045800,38.029999
"2017-05-23",38,38.076668,37.663334,37.846668,2997300,37.846668
"2017-05-24",37.923332,38.099998,37.683334,38.063332,2661300,38.063332
"2017-05-25",38.169998,38.273335,37.866669,38.056667,2463600,38.056667
"2017-05-26",38.166668,38.486668,37.996666,38.083332,2672700,38.083332
"2017-05-30",38.049999,38.363335,37.876667,38.200001,3345600,38.200001
"2017-05-31",38.376667,38.863335,38.139999,38.356667,3418500,38.356667
"2017-06-01",38.513332,39.130001,38.386665,39.126667,3800400,39.126667
"2017-06-02",39.226665,39.396667,38.916668,39.186668,2358600,39.186668
"2017-06-05",39.106667,39.163334,38.736668,38.983334,2416200,38.983334
"2017-06-06",38.833332,39.110001,38.810001,38.946667,2213400,38.946667
"2017-06-07",39.166668,39.560001,39.043331,39.396667,2790300,39.396667
"2017-06-08",39.396667,39.599998,39.156666,39.376667,3275400,39.376667
"2017-06-09",39.433334,39.583332,38.389999,38.706669,3206700,38.706669
"2017-06-12",38.650002,38.673332,37.259998,38.130001,5151600,38.130001
"2017-06-13",38.200001,38.57,37.976665,38.349998,3660600,38.349998
"2017-06-14",38.513332,38.560001,38.036667,38.336666,3012000,38.336666
"2017-06-15",38.119999,38.426666,37.863335,38.316666,2544600,38.316666
"2017-06-16",38.343334,38.549999,38.003334,38.330002,4646400,38.330002
"2017-06-19",38.526669,39.706669,38.400002,39.613335,4721100,39.613335
"2017-06-20",39.606667,40.146667,39.18,39.290001,4186800,39.290001
"2017-06-21",39.216667,39.776669,39.096668,39.630001,2944800,39.630001
"2017-06-22",39.566666,39.816666,39.443333,39.509998,2959500,39.509998
"2017-06-23",39.403332,40.080002,39.076668,40.049999,5381100,40.049999
"2017-06-26",40.053333,40.246666,39.396667,39.439999,2257500,39.439999
"2017-06-27",39.389999,39.503334,38.993332,39.043331,2216100,39.043331
"2017-06-28",39.283333,39.59,39.040001,39.463333,1784100,39.463333
"2017-06-29",39.369999,39.443333,38.669998,39.076668,2399400,39.076668
"2017-06-30",39.32,39.626667,39.073334,39.413334,3281400,39.413334
"2017-07-03",39.533333,39.73,39.143333,39.336666,2218800,39.336666
"2017-07-05",39.290001,39.983334,39.146667,39.860001,3120900,39.860001
"2017-07-06",39.57,39.813332,38.946667,39.026669,4347000,39.026669
"2017-07-07",39.266666,39.566666,39.266666,39.389999,2265000,39.389999
"2017-07-10",39.326668,39.536667,39.110001,39.176666,2834700,39.176666
"2017-07-11",39.146667,39.336666,38.93,39.196667,2900100,39.196667
"2017-07-12",39.226665,39.626667,39.053333,39.48,2850600,39.48
"2017-07-13",39.349998,39.366669,38.623333,38.676666,3381900,38.676666
"2017-07-14",38.740002,39.116669,38.606667,38.973331,2592600,38.973331
"2017-07-17",39.183334,39.333332,38.666668,38.700001,3047100,38.700001
