"dates","LH.Open","LH.High","LH.Low","LH.Close","LH.Volume","LH.Adjusted"
"2017-10-20",151.600006,152.259995,150.809998,151.720001,692000,151.720001
"2017-10-23",152.240005,152.240005,151.089996,151.770004,537700,151.770004
"2017-10-24",151.300003,151.869995,149.729996,150.860001,704500,150.860001
"2017-10-25",150.75,154.770004,150.75,152.710007,1262800,152.710007
"2017-10-26",153.360001,154.240005,152.009995,153.389999,1266200,153.389999
"2017-10-27",154.039993,156.440002,153.5,155.399994,910700,155.399994
"2017-10-30",155.070007,155.399994,152.720001,154.169998,724100,154.169998
"2017-10-31",153.850006,154.539993,152.089996,153.710007,591600,153.710007
"2017-11-01",153.630005,154.990005,151.009995,151.309998,656100,151.309998
"2017-11-02",151.660004,152.410004,150.910004,151.809998,578400,151.809998
"2017-11-03",152.25,153.889999,152.25,153.740005,462800,153.740005
"2017-11-06",153.210007,154.589996,151.479996,151.740005,467100,151.740005
"2017-11-07",152.229996,152.699997,150.330002,152.389999,603600,152.389999
"2017-11-08",151.869995,153.119995,150,151.789993,482900,151.789993
"2017-11-09",151.160004,152.139999,149.380005,152.089996,699700,152.089996
"2017-11-10",151.550003,151.789993,149.839996,150.460007,465700,150.460007
"2017-11-13",149.75,150.550003,149.490005,149.869995,461800,149.869995
"2017-11-14",149.679993,150.520004,148.440002,149.910004,592000,149.910004
"2017-11-15",149.410004,149.850006,148.020004,149.369995,452800,149.369995
"2017-11-16",150.270004,152,149.729996,151.020004,590600,151.020004
"2017-11-17",150.440002,151.190002,149.690002,150.360001,468500,150.360001
"2017-11-20",149.25,151.190002,147.699997,150.720001,1371700,150.720001
"2017-11-21",151.380005,153.289993,150.880005,152.839996,621300,152.839996
"2017-11-22",152.820007,153.850006,151.869995,151.910004,554800,151.910004
"2017-11-24",151.720001,152.25,149.389999,151.089996,389400,151.089996
"2017-11-27",150.779999,151.669998,150.279999,151.550003,597400,151.550003
"2017-11-28",151.910004,151.910004,149.940002,151.220001,1120800,151.220001
"2017-11-29",151.240005,157.320007,150.729996,157.020004,1036400,157.020004
"2017-11-30",156.979996,159.539993,155.279999,158.270004,1029700,158.270004
"2017-12-01",158.350006,158.690002,154.949997,156.490005,657900,156.490005
"2017-12-04",156.619995,160.119995,156.509995,157.910004,811500,157.910004
"2017-12-05",155.089996,158.479996,154.690002,155.220001,573400,155.220001
"2017-12-06",155.449997,156.440002,153.410004,155.509995,619600,155.509995
"2017-12-07",155.449997,156.479996,154.669998,155.259995,371200,155.259995
"2017-12-08",155.350006,157,155.25,156.259995,672300,156.259995
"2017-12-11",155.679993,157.539993,155.25,155.789993,527400,155.789993
"2017-12-12",156.399994,156.910004,155.25,156.020004,481800,156.020004
"2017-12-13",155.360001,156.770004,154.589996,156.259995,456000,156.259995
"2017-12-14",156.669998,157.899994,155.600006,155.839996,505500,155.839996
"2017-12-15",156.529999,159.759995,156.229996,159.059998,1028900,159.059998
"2017-12-18",159.850006,162.089996,159.669998,161.460007,755200,161.460007
"2017-12-19",162,164.860001,161.559998,163.949997,656400,163.949997
"2017-12-20",163.660004,165.179993,162.789993,163.029999,506400,163.029999
"2017-12-21",163.399994,163.570007,160.729996,161.380005,556300,161.380005
"2017-12-22",161.020004,161.020004,159.630005,160.720001,297300,160.720001
"2017-12-26",161.100006,161.820007,160.759995,161.039993,230500,161.039993
"2017-12-27",161.240005,161.509995,160.059998,160.75,307000,160.75
"2017-12-28",161.369995,161.369995,159.990005,160.850006,334600,160.850006
"2017-12-29",161.360001,161.360001,159.490005,159.509995,352700,159.509995
