"dates","ACN.Open","ACN.High","ACN.Low","ACN.Close","ACN.Volume","ACN.Adjusted"
"2015-06-02",95.959999,96.849998,95.620003,96.330002,1152300,87.126801
"2015-06-03",96.769997,97.269997,96.349998,96.980003,1322900,87.714706
"2015-06-04",96.080002,96.790001,95.690002,95.93,1535100,86.765022
"2015-06-05",95.910004,96.059998,94.839996,95.400002,1753900,86.285667
"2015-06-08",95.160004,95.400002,94.669998,94.769997,1449700,85.715851
"2015-06-09",95.260002,95.400002,94.25,94.940002,1284800,85.869614
"2015-06-10",95.300003,96.919998,95.190002,96.519997,2131100,87.298637
"2015-06-11",96.660004,97.18,96.550003,96.919998,1857600,87.660439
"2015-06-12",96.309998,96.699997,95.93,96.099998,2034700,86.918755
"2015-06-15",95.089996,95.949997,94.690002,95.790001,1961500,86.638397
"2015-06-16",95.879997,96.93,95.610001,96.699997,1675300,87.461464
"2015-06-17",96.989998,97.309998,96.029999,96.93,1839900,87.669456
"2015-06-18",97.059998,97.699997,96.790001,97.309998,2003400,88.013176
"2015-06-19",96.980003,97.660004,96.790001,97.019997,2353900,87.750885
"2015-06-22",97.629997,99.059998,97.540001,98.589996,3081900,89.170883
"2015-06-23",99.040001,99.440002,97.730003,98.25,2513300,88.863365
"2015-06-24",98.010002,98.400002,96.790001,97.769997,2533000,88.42923
"2015-06-25",100.209999,100.470001,99.160004,99.480003,5103200,89.975861
"2015-06-26",99.970001,100.349998,98.519997,99,4990400,89.54171
"2015-06-29",98.139999,99.07,96.540001,96.68,3025000,87.443359
"2015-06-30",97.690002,97.690002,96.57,96.779999,2572500,87.533813
"2015-07-01",97.739998,98.790001,97.309998,98.059998,2259500,88.691528
"2015-07-02",98.290001,98.720001,96.510002,97.330002,2456700,88.031265
"2015-07-06",96.440002,97.580002,96.309998,97.339996,1817900,88.040314
"2015-07-07",97.800003,99.099998,96.650002,98.68,3089500,89.252296
"2015-07-08",99.449997,99.449997,96.949997,97.620003,2623300,88.293579
"2015-07-09",98.800003,99.089996,97.650002,97.75,2734900,88.41114
"2015-07-10",98.730003,99.279999,98.029999,98.779999,2536200,89.342735
"2015-07-13",99.349998,100.769997,99.089996,100.550003,3488900,90.943649
"2015-07-14",100.010002,100.870003,99.730003,100.739998,2394900,91.115463
"2015-07-15",100.559998,100.709999,99.650002,99.949997,1858600,90.40094
"2015-07-16",100.550003,101.620003,100.550003,101.449997,1858500,91.757637
"2015-07-17",101.559998,101.559998,100.169998,100.480003,1544700,90.88031
"2015-07-20",100.699997,101.190002,100.330002,100.720001,1579000,91.097389
"2015-07-21",100.370003,101.220001,100.199997,100.389999,1534400,90.798912
"2015-07-22",100.309998,102.5,100.25,102.330002,2775300,92.553581
"2015-07-23",102.5,103.309998,102.169998,102.419998,2308100,92.634979
"2015-07-24",102.169998,102.800003,100.879997,101.169998,2114800,91.504402
"2015-07-27",100.660004,101.010002,100.040001,100.389999,1871100,90.798912
"2015-07-28",100.910004,101.760002,100.449997,101.690002,1708400,91.974724
"2015-07-29",101.690002,102.709999,101.519997,102.449997,2071700,92.662094
"2015-07-30",102.059998,102.989998,101.610001,102.660004,1447200,92.852036
"2015-07-31",103,103.989998,102.93,103.110001,2402100,93.259048
"2015-08-03",103.169998,103.779999,102.389999,103.209999,2177600,93.349503
"2015-08-04",103.209999,104.599998,103.110001,103.419998,2141300,93.539436
"2015-08-05",105,105.330002,104.129997,104.5,2569900,94.516266
"2015-08-06",104.300003,104.860001,103,103.099998,1643800,93.250008
"2015-08-07",103.029999,103.830002,102.629997,103.739998,1760600,93.828865
"2015-08-10",104.309998,105.370003,104.139999,105.199997,1763800,95.149376
"2015-08-11",104.790001,104.949997,103.410004,103.580002,1940000,93.684143
"2015-08-12",102.779999,103.849998,102.339996,103.769997,2357100,93.855988
"2015-08-13",104.040001,104.089996,102.669998,103.389999,2358200,93.512306
"2015-08-14",103,103.529999,102.419998,103.449997,2055600,93.566566
"2015-08-17",103.330002,103.540001,102.43,103.480003,1874600,93.593712
"2015-08-18",103.639999,104.089996,103.099998,103.860001,1952300,93.937386
"2015-08-19",104.029999,104.160004,102.519997,102.870003,2082100,93.042
"2015-08-20",102.18,103.660004,99.870003,99.970001,3459900,90.419022
"2015-08-21",99.370003,99.760002,97.089996,97.129997,3360600,87.850357
"2015-08-24",91.339996,94.260002,88.43,92.669998,5216500,83.816475
"2015-08-25",95.419998,95.760002,92.050003,92.139999,4313200,83.337105
"2015-08-26",94.330002,95.269997,92.400002,95.040001,3998900,85.960037
"2015-08-27",96.209999,96.5,93.959999,95.730003,3993100,86.584137
"2015-08-28",95.360001,96.139999,94.919998,95.849998,3221800,86.692657
"2015-08-31",95.209999,95.660004,94.190002,94.269997,2725400,85.263596
"2015-09-01",91.879997,93.5,91.68,92.290001,3869300,83.472786
"2015-09-02",93.589996,94.449997,92.32,94.43,2539300,85.408318
"2015-09-03",95.010002,95.940002,94.660004,95.610001,2815400,86.475594
"2015-09-04",94.309998,95.120003,93.68,94.449997,3421400,85.426422
"2015-09-08",96.269997,97.339996,96.010002,97.120003,2508200,87.841331
"2015-09-09",97.419998,97.849998,95.330002,95.519997,2099700,86.394196
"2015-09-10",95.389999,97.360001,95.360001,96.809998,3342100,87.560936
"2015-09-11",96.589996,97.449997,96,97.349998,1982700,88.049362
"2015-09-14",97.410004,97.5,96.400002,96.510002,2002500,87.289597
"2015-09-15",97,98.620003,96.139999,98.239998,2090800,88.854309
"2015-09-16",98.220001,99.349998,98.059998,98.959999,1741900,89.505547
"2015-09-17",98.959999,99.940002,98.349998,98.529999,2397500,89.116623
"2015-09-18",94.790001,98.510002,94.790001,97.529999,3629600,88.212158
"2015-09-21",98.050003,99.129997,97.660004,98.43,2345900,89.026169
"2015-09-22",97.129997,97.830002,96.150002,97.669998,2920500,88.338791
"2015-09-23",97.82,98.360001,97.32,97.860001,2816500,88.510628
"2015-09-24",95.769997,98,95.669998,97.769997,4054600,88.42923
"2015-09-25",98.360001,98.410004,96.370003,96.940002,3413400,87.67852
"2015-09-28",96.529999,97.32,95.800003,95.949997,3025500,86.783096
"2015-09-29",96.089996,96.779999,95.529999,96.599998,3371600,87.371002
"2015-09-30",97.639999,98.379997,97.349998,98.260002,3704100,88.872421
"2015-10-01",98.470001,99,97.050003,98.440002,3222700,89.03521
"2015-10-02",97.080002,99.419998,96.309998,99.389999,2610200,89.894463
"2015-10-05",99.970001,101.809998,99.940002,101.620003,2228200,91.911407
"2015-10-06",101.5,101.949997,100.889999,101.5,2460800,91.802879
"2015-10-07",102,102.629997,101.279999,102.620003,1954200,92.815865
"2015-10-08",102.510002,105.269997,102.190002,105.010002,3450100,94.977524
"2015-10-09",105.110001,106.480003,104.669998,104.779999,3835700,94.769516
"2015-10-12",104.690002,105.220001,104.610001,105.050003,2356700,95.013702
"2015-10-13",103,104.620003,102.730003,103.480003,2585600,93.593712
"2015-10-14",102.220001,102.949997,101.199997,102.43,2421100,93.639397
"2015-10-15",103.050003,103.050003,102.150002,102.300003,2737800,93.520584
"2015-10-16",103,103.010002,102.18,103.010002,2190500,94.16964
"2015-10-19",102.779999,103.32,102.589996,103.099998,2021700,94.251907
"2015-10-20",103.339996,103.639999,102.839996,103.470001,2817900,94.590149
"2015-10-21",103.970001,104.419998,102.400002,102.519997,1964500,93.721672
"2015-10-22",102.900002,106.610001,102.900002,106.459999,2483400,97.323555
"2015-10-23",107.300003,108.230003,106.269997,107.989998,2972600,98.72226
"2015-10-26",107.870003,108.440002,107.400002,107.970001,1479900,98.703972
"2015-10-27",107.550003,108.209999,107.290001,107.870003,1792300,98.612556
"2015-10-28",107.889999,109.860001,107.400002,109.730003,2910400,100.31292
"2015-10-29",109.07,109.379997,107.480003,107.949997,2484300,98.685669
"2015-10-30",108.050003,108.389999,107.199997,107.199997,2529200,98.000038
"2015-11-02",107.080002,107.93,107.080002,107.599998,2484600,98.3657
"2015-11-03",107.029999,107.690002,106.879997,107.309998,2443200,98.100616
"2015-11-04",107.330002,107.330002,106.459999,106.519997,2625600,97.37841
"2015-11-05",106.519997,106.959999,105.910004,106.089996,1841800,96.985313
"2015-11-06",105.32,106.25,105.089996,106,2204900,96.903015
"2015-11-09",105.230003,105.730003,104.550003,104.879997,2174100,95.87915
"2015-11-10",104.580002,105.199997,104.5,105.07,1580900,96.052849
"2015-11-11",105.300003,105.610001,105.040001,105.099998,1808400,96.080261
"2015-11-12",104.82,105.230003,104.160004,104.32,1830700,95.367218
"2015-11-13",104,104.5,103.019997,103.150002,2039300,94.29763
"2015-11-16",103.690002,106.419998,103.559998,106.330002,4147900,97.20472
"2015-11-17",106.400002,106.949997,105.379997,106.290001,2898700,97.168144
"2015-11-18",106.910004,108,106.290001,107.879997,2438900,98.621689
"2015-11-19",107.879997,108.43,107.040001,107.279999,2527800,98.073166
"2015-11-20",107.580002,108.309998,107.580002,107.970001,3405400,98.703972
"2015-11-23",107.970001,108.410004,107.550003,107.839996,2238800,98.585121
"2015-11-24",107.389999,107.739998,106.709999,107.349998,2547400,98.137177
"2015-11-25",107.690002,107.739998,107.019997,107.099998,1789000,97.908646
"2015-11-27",107.059998,107.760002,106.93,107.459999,995700,98.23774
"2015-11-30",107.580002,107.790001,107.099998,107.220001,2868800,98.018333
"2015-12-01",107.290001,108.25,107.220001,108.129997,2433700,98.85022
"2015-12-02",107.910004,108.650002,107.510002,107.589996,1780300,98.356575
"2015-12-03",107.540001,108.169998,105.370003,105.93,2587500,96.839043
"2015-12-04",106.290001,109.260002,106.25,109.099998,1970100,99.736992
"2015-12-07",109.129997,109.650002,108.239998,108.940002,1618700,99.590729
"2015-12-08",107.470001,109.239998,107.389999,108.910004,2293500,99.563286
"2015-12-09",108.559998,109.629997,106.739998,107.290001,1994700,98.082321
"2015-12-10",107.290001,108.5,106.839996,107.599998,2313200,98.3657
"2015-12-11",106.459999,106.720001,105.019997,105.300003,3066800,96.263115
"2015-12-14",105.690002,107.110001,105.370003,106.360001,3071800,97.23214
"2015-12-15",107.279999,107.989998,106.470001,106.720001,2859500,97.561241
"2015-12-16",107.32,109.220001,106.839996,109.080002,3146800,99.718719
"2015-12-17",107,107.150002,103.239998,103.260002,7181300,94.398186
"2015-12-18",103.129997,103.129997,101.910004,101.93,5473700,93.182327
"2015-12-21",102.919998,103.330002,102.190002,102.989998,2176200,94.151344
"2015-12-22",103.290001,103.940002,102.739998,103.760002,1815100,94.85527
"2015-12-23",104.059998,104.650002,103.75,104.419998,1491800,95.458633
"2015-12-24",104.220001,104.790001,104.190002,104.230003,686200,95.284935
"2015-12-28",103.639999,104.199997,103.419998,104.080002,1400900,95.147812
"2015-12-29",104.5,105.599998,104.5,105.32,1563100,96.281387
"2015-12-30",105.300003,106.389999,104.910004,105.860001,2047300,96.775047
"2015-12-31",105.400002,105.93,104.379997,104.5,1987700,95.531776
"2016-01-04",102.620003,102.650002,100.970001,101.830002,2817000,93.090912
"2016-01-05",101.970001,102.870003,101.470001,102.360001,2409000,93.575417
"2016-01-06",100.809998,103.059998,100.540001,102.160004,3134200,93.392578
"2016-01-07",99.75,100.839996,98.839996,99.160004,3194700,90.650055
"2016-01-08",99.480003,99.809998,98,98.199997,2330200,89.77243
"2016-01-11",98.480003,99.720001,98.080002,99.230003,2734400,90.71405
"2016-01-12",99.959999,101.290001,99.440002,101.010002,2811000,92.341278
"2016-01-13",101.389999,101.75,98.739998,99.260002,3160200,90.741455
"2016-01-14",99.120003,102.470001,98.910004,101.879997,4285500,93.136604
"2016-01-15",98.739998,101.010002,98.449997,99.269997,5184300,90.750603
"2016-01-19",100.160004,101.949997,99.779999,101.379997,3477500,92.67952
"2016-01-20",99.239998,100.190002,97.139999,99.059998,5245000,90.558624
"2016-01-21",99.040001,99.910004,98,98.290001,4499300,89.854721
"2016-01-22",99.790001,102.360001,99.559998,102.239998,3609700,93.465721
"2016-01-25",102.209999,103.150002,101.239998,101.75,2962100,93.017784
"2016-01-26",101.790001,103.129997,101.449997,102.529999,2925500,93.730827
"2016-01-27",102.669998,103.599998,101.330002,101.959999,3044300,93.209732
"2016-01-28",102.839996,103.589996,101.589996,103.080002,3378800,94.233627
"2016-01-29",103.370003,105.650002,103.239998,105.540001,4878500,96.482513
"2016-02-01",104.75,106.800003,104.730003,106.279999,3693100,97.159004
"2016-02-02",105.269997,105.620003,103.449997,103.82,2992900,94.910118
"2016-02-03",104.449997,104.68,100.620003,102.099998,4535300,93.33773
"2016-02-04",102.220001,103.019997,101.379997,102.730003,3875400,93.913666
"2016-02-05",102.419998,102.589996,98.580002,98.970001,3894500,90.476357
"2016-02-08",96.650002,96.650002,93.349998,95.07,6681700,86.911064
"2016-02-09",94.010002,95.080002,91.400002,93.32,6679500,85.311226
"2016-02-10",94.43,95.739998,94.129997,94.209999,4649100,86.124855
"2016-02-11",92.540001,93.919998,92.25,93.43,4202800,85.411797
"2016-02-12",94.43,95,93.989998,94.699997,3122500,86.5728
"2016-02-16",96.239998,97.089996,95.480003,96.910004,3808300,88.593155
"2016-02-17",97.739998,99.910004,97.730003,99.010002,3741700,90.512909
"2016-02-18",99.620003,101.120003,98.309998,98.519997,2740200,90.064964
"2016-02-19",98.309998,99.019997,97.93,98.949997,3229400,90.458054
"2016-02-22",100.160004,100.589996,99.580002,100.349998,2126300,91.737915
"2016-02-23",100.339996,100.68,99.550003,99.650002,2359100,91.098007
"2016-02-24",98.650002,99.620003,97.919998,99.550003,2567800,91.006569
"2016-02-25",99.959999,100.93,99.160004,100.910004,2794500,92.249863
"2016-02-26",101.480003,102.099998,100.949997,101.120003,2109900,92.441841
"2016-02-29",100.68,101.730003,100.139999,100.260002,2389500,91.65564
"2016-03-01",101.379997,103.449997,101,103.449997,2125500,94.571877
"2016-03-02",103.480003,103.480003,101.980003,102.660004,2436000,93.849686
"2016-03-03",102.449997,102.849998,101.18,102.800003,2036200,93.977661
"2016-03-04",103.089996,103.550003,102.57,103.18,1581900,94.325043
"2016-03-07",102.440002,102.559998,101.5,102.400002,1835600,93.611992
"2016-03-08",101.75,102.940002,101.360001,102.620003,2330600,93.81311
"2016-03-09",102.93,103.419998,102.620003,103.400002,2296300,94.526161
"2016-03-10",103.639999,104.400002,102.099998,103.580002,2406900,94.690704
"2016-03-11",104.489998,105.800003,104.160004,105.68,2952700,96.610497
"2016-03-14",105.099998,106.699997,104.970001,106.32,2757900,97.195572
"2016-03-15",106.059998,107.290001,105.400002,107.07,2391000,97.881187
"2016-03-16",107.239998,107.919998,106.260002,107.589996,2332800,98.356575
"2016-03-17",107.589996,108.669998,107.190002,108.559998,2876700,99.24334
"2016-03-18",108.730003,108.730003,107.190002,107.769997,8616800,98.521133
"2016-03-21",107.330002,108.849998,107.139999,108.160004,3472200,98.877647
"2016-03-22",107.720001,108.43,107.290001,107.830002,2136200,98.575981
"2016-03-23",107.379997,108.360001,107.209999,107.660004,3193300,98.420578
"2016-03-24",108.790001,114.440002,108.68,114.300003,6472700,104.490723
"2016-03-28",114.43,115.459999,113.68,114.169998,4214700,104.371887
"2016-03-29",113.5,115.470001,113.449997,115.260002,4033800,105.36834
"2016-03-30",115.400002,116.510002,115.029999,115.370003,3182300,105.468903
"2016-03-31",115.099998,116,115,115.400002,2740600,105.496323
"2016-04-01",114.760002,116.519997,114.699997,116.349998,2019200,106.364784
"2016-04-04",116.080002,116.199997,114.919998,115.5,2231900,105.587738
"2016-04-05",114.489998,115.150002,113.900002,114.129997,2069700,104.33532
"2016-04-06",113.989998,114.949997,113.739998,114.669998,2918800,104.828964
"2016-04-07",113.730003,114.019997,111.790001,112.099998,3075900,102.479523
"2016-04-08",112.919998,113.230003,111.849998,112.830002,1627300,103.146881
"2016-04-11",112.940002,114,112.800003,113.099998,2465400,103.393707
"2016-04-12",113.330002,114.5,112.919998,114.389999,2715500,104.573006
"2016-04-13",113.870003,115.019997,113.470001,114.959999,4390500,106.114502
"2016-04-14",115,115.269997,114.139999,114.75,2062200,105.920662
"2016-04-15",114.760002,115.309998,114.339996,114.82,2299700,105.985275
"2016-04-18",114.269997,115.68,113.949997,115.589996,2237500,106.696022
"2016-04-19",115.610001,115.830002,114.379997,115.099998,1823000,106.243721
"2016-04-20",115.5,116.18,115.089996,115.540001,2220900,106.649857
"2016-04-21",115.330002,116.169998,114.440002,114.480003,2327300,105.671448
"2016-04-22",114,114.970001,113.639999,113.949997,2634600,105.182205
"2016-04-25",113.860001,114.25,113.239998,114.099998,1805900,105.320671
"2016-04-26",114.410004,115.059998,113.839996,114.610001,2177200,105.791428
"2016-04-27",114.139999,115.669998,114.139999,115.480003,1990200,106.594498
"2016-04-28",114.989998,116.040001,113.980003,114.330002,2028200,105.532967
"2016-04-29",114.190002,114.190002,112.290001,112.919998,2451100,104.231461
"2016-05-02",112.900002,114.699997,112.309998,114.400002,2293900,105.597588
"2016-05-03",113.480003,113.879997,112.25,113.300003,2031600,104.582237
"2016-05-04",112.260002,113.910004,112.260002,113.550003,1822100,104.812988
"2016-05-05",113.650002,114.43,113.470001,114.080002,1704600,105.302208
"2016-05-06",113.82,115.669998,113.349998,115.550003,1917600,106.659119
"2016-05-09",115.279999,116.230003,115,115.470001,1452900,106.585258
"2016-05-10",115.589996,116.949997,115.480003,116.940002,1622200,107.942146
"2016-05-11",116.989998,116.989998,115.860001,115.980003,1582900,107.056038
"2016-05-12",116.419998,116.629997,115.470001,116.360001,2114300,107.406776
"2016-05-13",116.220001,116.629997,115.139999,115.440002,1803400,106.557594
"2016-05-16",115.620003,117.589996,115.010002,117.150002,2609800,108.135986
"2016-05-17",117.309998,117.5,115.870003,116.220001,2136800,107.277557
"2016-05-18",116.059998,117.349998,115.459999,116.519997,1367300,107.554474
"2016-05-19",116.269997,116.269997,114.589996,116.029999,1752500,107.102173
"2016-05-20",116.099998,116.910004,116.099998,116.470001,1538200,107.508316
"2016-05-23",116.690002,116.690002,115.839996,116.18,1256200,107.240623
"2016-05-24",116.580002,119.209999,116.580002,119.120003,2066400,109.954414
"2016-05-25",119.230003,119.720001,118.470001,118.550003,2123600,109.428268
"2016-05-26",118.589996,119.199997,118.050003,118.410004,1435900,109.299049
"2016-05-27",118.839996,118.940002,117.769997,118.940002,1317400,109.788269
"2016-05-31",118.889999,119.150002,118.089996,118.970001,1955700,109.815948
"2016-06-01",118.970001,119.120003,118.110001,119.010002,1202900,109.852875
"2016-06-02",118.699997,119.269997,118,119.239998,1605700,110.06517
"2016-06-03",118.879997,119,117.910004,118.900002,1196700,109.751335
"2016-06-06",119,119.760002,118.519997,119.599998,1202900,110.397476
"2016-06-07",119.940002,120.150002,119.239998,119.650002,1317300,110.443626
"2016-06-08",119.589996,119.949997,118.540001,119.32,2072100,110.139015
"2016-06-09",118.349998,119.529999,117.800003,119.440002,1197200,110.249786
"2016-06-10",118.5,118.889999,117.940002,118.269997,1452100,109.16983
"2016-06-13",117.860001,118.940002,117.029999,117.080002,1992300,108.071381
"2016-06-14",117.080002,118.32,116.75,118.089996,1425300,109.00367
"2016-06-15",118.300003,118.389999,117.330002,117.449997,1453300,108.41291
"2016-06-16",116.82,118.519997,116.629997,118.300003,1568800,109.19751
"2016-06-17",118.089996,118.110001,116.790001,117.57,2216500,108.523682
"2016-06-20",119.099998,120.330002,118.900002,119.050003,2092700,109.889809
"2016-06-21",119.610001,119.839996,119.199997,119.43,2040400,110.24054
"2016-06-22",119.940002,120.779999,118.919998,119.029999,3275500,109.871346
"2016-06-23",118.540001,118.910004,116.5,118.910004,2858800,109.760567
"2016-06-24",112.769997,114.900002,110.93,111.449997,6814300,102.874573
"2016-06-27",110.339996,110.75,108.660004,109.290001,3648000,100.880775
"2016-06-28",110.599998,111,109.580002,110.559998,2873000,102.053047
"2016-06-29",111.669998,112.019997,110.900002,111.760002,3603000,103.160744
"2016-06-30",112.32,113.309998,112.110001,113.290001,3682600,104.572998
"2016-07-01",113.660004,114.230003,113.290001,113.519997,2195500,104.785294
"2016-07-05",113.510002,113.559998,112.629997,113.099998,2041100,104.397621
"2016-07-06",112.629997,113.519997,111.959999,113.519997,2667200,104.785294
"2016-07-07",113.510002,113.900002,112.510002,112.699997,2050500,104.028381
"2016-07-08",113.730003,115.239998,113.169998,115.110001,1962800,106.252968
"2016-07-11",115.699997,115.980003,115.129997,115.459999,1522300,106.576035
"2016-07-12",115.900002,117.419998,115.599998,116.5,2431400,107.536003
"2016-07-13",117,117.160004,116.290001,116.830002,1537200,107.840599
"2016-07-14",117.5,118,116.660004,116.769997,1502000,107.785233
"2016-07-15",116.480003,116.639999,114.25,115.089996,2749000,106.234482
"2016-07-18",115.18,115.32,113.910004,114.139999,2390700,105.357605
"2016-07-19",113.650002,114.040001,113.040001,113.370003,1827000,104.646828
"2016-07-20",113.870003,116.050003,113.870003,115.449997,2665700,106.566788
"2016-07-21",115.07,115.290001,111.970001,112.360001,2465300,103.714554
"2016-07-22",112.779999,113.129997,111.849998,112.860001,1982800,104.176079
"2016-07-25",112.779999,113.110001,112.059998,113.07,1834100,104.369949
"2016-07-26",113.400002,114.419998,112.959999,114.260002,2796100,105.468361
"2016-07-27",114.449997,114.449997,113.209999,113.709999,2275800,104.96067
"2016-07-28",113.93,113.93,111.919998,112.080002,2224600,103.456093
"2016-07-29",112.400002,113.120003,111.330002,112.809998,2678700,104.129913
"2016-08-01",112.580002,113.550003,112.300003,112.879997,2235300,104.194534
"2016-08-02",112.639999,112.989998,112.080002,112.830002,2120100,104.148399
"2016-08-03",112.809998,113.610001,112.589996,113.610001,1601600,104.868393
"2016-08-04",113.169998,113.989998,112.690002,113.709999,2215300,104.96067
"2016-08-05",113.199997,114.739998,112.540001,114.599998,2746700,105.782204
"2016-08-08",114.599998,114.75,113.489998,113.68,1481900,104.932991
"2016-08-09",113.470001,113.809998,112.75,112.879997,1820000,104.194534
"2016-08-10",113.190002,113.480003,112.769997,113.220001,1498600,104.508369
"2016-08-11",113.529999,113.989998,113.379997,113.389999,1297600,104.665306
"2016-08-12",113.199997,113.550003,112.669998,113.029999,1414700,104.333008
"2016-08-15",113,114.110001,112.75,113.599998,2284400,104.859138
"2016-08-16",113.099998,113.260002,112.339996,112.980003,1998500,104.28685
"2016-08-17",113.089996,113.720001,112.410004,112.93,1566900,104.240685
"2016-08-18",112.739998,113.129997,111.919998,112.349998,2405600,103.705322
"2016-08-19",112.209999,113.150002,111.730003,113.050003,1519000,104.351471
"2016-08-22",112.730003,113.849998,112.360001,113.760002,1458600,105.006828
"2016-08-23",113.940002,115.900002,113.639999,115.480003,2385100,106.594498
"2016-08-24",115.470001,115.720001,114.269997,114.57,2266800,105.754509
"2016-08-25",114.239998,115.260002,113.669998,115.040001,1869300,106.188347
"2016-08-26",115.169998,116.199997,114.540001,115.199997,1419300,106.336052
"2016-08-29",115.080002,115.559998,114.349998,114.849998,1367700,106.012955
"2016-08-30",114.980003,115.550003,114.730003,115.349998,1319000,106.474487
"2016-08-31",114.93,115.379997,114.480003,115,1999400,106.151413
"2016-09-01",114.75,115.5,114.040001,115.059998,1572700,106.206802
"2016-09-02",115.5,116.260002,115.239998,115.660004,1539600,106.760643
"2016-09-06",115.830002,116,114.830002,115.360001,1479200,106.483719
"2016-09-07",115.370003,115.860001,114.940002,115.120003,1484300,106.262184
"2016-09-08",114.43,114.559998,112.25,112.300003,3078500,103.659187
"2016-09-09",111.709999,112.089996,110.330002,110.389999,3282700,101.896141
"2016-09-12",110.220001,112.959999,110.110001,112.760002,2370900,104.083778
"2016-09-13",111.580002,111.959999,110.169998,110.529999,2483200,102.025352
"2016-09-14",110.75,111.540001,109.290001,109.800003,2328100,101.35154
"2016-09-15",109.639999,111.419998,108.830002,110.720001,2903300,102.200729
"2016-09-16",110.330002,110.489998,109.120003,109.879997,2604900,101.425377
"2016-09-19",110.610001,111.279999,110.139999,110.5,1785700,101.997673
"2016-09-20",111.18,111.75,110.699997,110.699997,1995200,102.182281
"2016-09-21",111.489998,111.889999,110.75,111.699997,2466900,103.105339
"2016-09-22",111.980003,114.269997,111.910004,113.660004,2596200,104.914536
"2016-09-23",110.510002,113.790001,109.5,113.089996,2265200,104.388382
"2016-09-26",112.449997,113.949997,112.449997,113.730003,3224200,104.979149
"2016-09-27",113.75,116.220001,113.75,116.129997,3134700,107.194466
"2016-09-28",115.68,117.059998,115.370003,116.650002,3640300,107.674469
"2016-09-29",120.559998,124.959999,120.349998,121.639999,7643400,112.280518
"2016-09-30",121.779999,123.029999,121.779999,122.169998,4815800,112.769737
"2016-10-03",121.589996,122.470001,120.639999,120.860001,3667500,111.560539
"2016-10-04",121.18,121.440002,117.760002,118.239998,3973700,109.142128
"2016-10-05",118.489998,118.709999,117.510002,118.209999,2875100,109.114441
"2016-10-06",118.209999,118.809998,117.68,118.519997,2504500,109.400574
"2016-10-07",118.519997,118.639999,115.93,116,3034300,107.074493
"2016-10-10",116.379997,117.980003,116.379997,117.459999,2157600,108.422134
"2016-10-11",117.379997,117.440002,116.209999,116.970001,2708200,107.969849
"2016-10-12",117.410004,117.970001,116.709999,117.620003,2366500,108.569839
"2016-10-13",117.080002,118.5,116.029999,118.110001,3106600,109.022118
"2016-10-14",118.459999,119.160004,117.860001,118.25,2508500,109.151344
"2016-10-17",118.25,118.25,116.75,116.849998,1904900,107.859093
"2016-10-18",117.699997,118.260002,117.349998,117.529999,2472900,108.486755
"2016-10-19",116.709999,117.510002,116.129997,116.82,2263100,108.953087
"2016-10-20",116.599998,117.139999,115.959999,116.050003,2247800,108.234955
"2016-10-21",115.949997,116,114.910004,115.589996,1979100,107.805908
"2016-10-24",116.019997,116.5,115.480003,115.800003,1539800,108.001778
"2016-10-25",115.800003,115.870003,114.949997,115.269997,1456400,107.507462
"2016-10-26",114.790001,115.900002,114.510002,115.449997,1830900,107.675346
"2016-10-27",115.650002,116.110001,115.199997,115.459999,1871600,107.684677
"2016-10-28",115.849998,116.580002,115.029999,115.669998,1656200,107.880539
"2016-10-31",115.629997,116.559998,115.470001,116.239998,1877800,108.412148
"2016-11-01",116.5,116.699997,115.459999,116.139999,2444400,108.318886
"2016-11-02",116.139999,119.199997,116,118.610001,5361100,110.622543
"2016-11-03",118.129997,118.5,116.660004,116.949997,2086400,109.074318
"2016-11-04",117.040001,118.120003,116.440002,117.230003,2068300,109.33548
"2016-11-07",118.110001,120,118.110001,119.970001,2311100,111.890953
"2016-11-08",119.900002,121,119.510002,119.809998,2118800,111.741737
"2016-11-09",115.879997,118,114.660004,117.209999,5797600,109.316818
"2016-11-10",117.339996,120.800003,117.290001,120.330002,4357500,112.226715
"2016-11-11",119.660004,121,118.709999,119.18,3201800,111.154152
"2016-11-14",119.169998,119.589996,116.199997,117.25,3622500,109.354126
"2016-11-15",117.550003,117.839996,115.379997,115.989998,3119900,108.178978
"2016-11-16",116.190002,118.029999,115.760002,117.32,2147100,109.419426
"2016-11-17",117.5,118.540001,117.209999,118.370003,1313600,110.398712
"2016-11-18",118.25,118.559998,117.870003,118.43,2123500,110.454659
"2016-11-21",118.699997,119.879997,118.43,119.68,1694600,111.620476
"2016-11-22",119.919998,120.389999,119.32,119.480003,2251800,111.433968
"2016-11-23",119.360001,120.290001,119.07,119.82,1958700,111.751053
"2016-11-25",119.900002,120.779999,119.589996,120.739998,783700,112.6091
"2016-11-28",120.529999,121.389999,120.089996,120.760002,2075600,112.627762
"2016-11-29",120.739998,121.529999,120.370003,120.940002,1484000,112.795647
"2016-11-30",121.010002,121.139999,119.43,119.43,2635500,111.387321
"2016-12-01",119.5,120.050003,117.120003,117.660004,2260400,109.736519
"2016-12-02",117.629997,118.25,116.169998,117.290001,1922800,109.391441
"2016-12-05",117.860001,118.580002,117.290001,117.720001,2052300,109.792488
"2016-12-06",118.129997,118.889999,117.730003,118.410004,1973600,110.436012
"2016-12-07",118.650002,121.650002,118.449997,121.57,2024100,113.383209
